   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_427.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
19.9518, 0, 0.0792591, 0, 1.41421, -0.0792591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0666776, 0, 0.0125815, 0
19.9597, 0, 0.0854354, 0, 1.41421, -0.0854354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0731126, 0, 0.0123228, 0
19.9676, 0, 0.0919258, 0, 1.41421, -0.0919258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0798557, 0, 0.0120701, 0
19.9754, 0, 0.0987081, 0, 1.41421, -0.0987081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0868848, 0, 0.0118233, 0
19.9833, 0, 0.10576, 0, 1.41421, -0.10576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0941775, 0, 0.0115824, 0
19.9912, 0, 0.113058, 0, 1.41421, -0.113058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.101711, 0, 0.0113474, 0
19.9991, 0, 0.120564, 0, 1.41421, -0.120564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.109446, 0, 0.0111184, 0
20.0069, 0, 0.12825, 0, 1.41421, -0.12825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.117354, 0, 0.0108956, 0
20.0148, 0, 0.136079, 0, 1.41421, -0.136079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1254, 0, 0.010679, 0
20.0227, 0, 0.144014, 0, 1.41421, -0.144014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.133545, 0, 0.0104688, 0
20.0305, 0, 0.152009, 0, 1.41421, -0.152009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.141744, 0, 0.0102653, 0
20.0384, 0, 0.160028, 2.97345e-34, 1.41421, -0.160028, 0, 2.97345e-34, 2.97345e-34, 2.97345e-34, 2.97345e-34, 2.97345e-34, 2.97345e-34, 2.97345e-34, 2.97345e-34, 2.97345e-34, 2.97345e-34, 2.97345e-34, 2.97345e-34, 2.97345e-34, 2.97345e-34, 2.97345e-34, 2.97345e-34, 2.97345e-34, 0.149959, 2.97345e-34, 0.0100687, 2.97345e-34
20.0463, 0, 0.168022, 1.13644e-33, 1.41421, -0.168022, 0, 1.13644e-33, 1.13644e-33, 1.13644e-33, 1.13644e-33, 1.13644e-33, 1.13644e-33, 1.13644e-33, 1.13644e-33, 1.13644e-33, 1.13644e-33, 1.13644e-33, 1.13644e-33, 1.13644e-33, 1.13644e-33, 1.13644e-33, 1.13644e-33, 1.13644e-33, 0.158143, 1.13644e-33, 0.00987919, 1.13644e-33
20.0542, 0, 0.175947, 2.42307e-33, 1.41421, -0.175947, 0, 2.42307e-33, 2.42307e-33, 2.42307e-33, 2.42307e-33, 2.42307e-33, 2.42307e-33, 2.42307e-33, 2.42307e-33, 2.42307e-33, 2.42307e-33, 2.42307e-33, 2.42307e-33, 2.42307e-33, 2.42307e-33, 2.42307e-33, 2.42307e-33, 2.42307e-33, 0.16625, 2.42307e-33, 0.00969708, 2.42307e-33
20.062, 0, 0.183751, 4.05655e-33, 1.41421, -0.183751, 0, 4.05655e-33, 4.05655e-33, 4.05655e-33, 4.05655e-33, 4.05655e-33, 4.05655e-33, 4.05655e-33, 4.05655e-33, 4.05655e-33, 4.05655e-33, 4.05655e-33, 4.05655e-33, 4.05655e-33, 4.05655e-33, 4.05655e-33, 4.05655e-33, 4.05655e-33, 0.174229, 4.05655e-33, 0.0095227, 4.05655e-33
20.0699, 0, 0.191389, 5.89053e-33, 1.41421, -0.191389, 0, 5.89053e-33, 5.89053e-33, 5.89053e-33, 5.89053e-33, 5.89053e-33, 5.89053e-33, 5.89053e-33, 5.89053e-33, 5.89053e-33, 5.89053e-33, 5.89053e-33, 5.89053e-33, 5.89053e-33, 5.89053e-33, 5.89053e-33, 5.89053e-33, 5.89053e-33, 0.182032, 5.89053e-33, 0.00935629, 5.89053e-33
20.0778, 2, 0.198812, 7.78113e-33, 2, 1.80119, 0, 7.78113e-33, 7.78113e-33, 7.78113e-33, 7.78113e-33, 7.78113e-33, 7.78113e-33, 7.78113e-33, 7.78113e-33, 7.78113e-33, 7.78113e-33, 7.78113e-33, 7.78113e-33, 7.78113e-33, 7.78113e-33, 7.78113e-33, 7.78113e-33, 7.78113e-33, 0.189614, 7.78113e-33, 0.00919809, 7.78113e-33
20.0856, 0, 0.205963, 9.66936e-33, 1.41421, -0.205963, 0, 9.66936e-33, 9.66936e-33, 9.66936e-33, 9.66936e-33, 9.66936e-33, 9.66936e-33, 9.66936e-33, 9.66936e-33, 9.66936e-33, 9.66936e-33, 9.66936e-33, 9.66936e-33, 9.66936e-33, 9.66936e-33, 9.66936e-33, 9.66936e-33, 9.66936e-33, 0.196915, 9.66936e-33, 0.00904855, 9.66936e-33
20.0935, 0, 0.212793, 1.13823e-32, 1.41421, -0.212793, 0, 1.13823e-32, 1.13823e-32, 1.13823e-32, 1.13823e-32, 1.13823e-32, 1.13823e-32, 1.13823e-32, 1.13823e-32, 1.13823e-32, 1.13823e-32, 1.13823e-32, 1.13823e-32, 1.13823e-32, 1.13823e-32, 1.13823e-32, 1.13823e-32, 1.13823e-32, 0.203885, 1.13823e-32, 0.0089079, 1.13823e-32
20.1014, 0, 0.219251, 1.29071e-32, 1.41421, -0.219251, 0, 1.29071e-32, 1.29071e-32, 1.29071e-32, 1.29071e-32, 1.29071e-32, 1.29071e-32, 1.29071e-32, 1.29071e-32, 1.29071e-32, 1.29071e-32, 1.29071e-32, 1.29071e-32, 1.29071e-32, 1.29071e-32, 1.29071e-32, 1.29071e-32, 1.29071e-32, 0.210474, 1.29071e-32, 0.00877639, 1.29071e-32
20.1092, 0, 0.225282, 1.41836e-32, 1.41421, -0.225282, 0, 1.41836e-32, 1.41836e-32, 1.41836e-32, 1.41836e-32, 1.41836e-32, 1.41836e-32, 1.41836e-32, 1.41836e-32, 1.41836e-32, 1.41836e-32, 1.41836e-32, 1.41836e-32, 1.41836e-32, 1.41836e-32, 1.41836e-32, 1.41836e-32, 1.41836e-32, 0.216627, 1.41836e-32, 0.00865438, 1.41836e-32
20.1171, 0, 0.230832, 1.52508e-32, 1.41421, -0.230832, 0, 1.52508e-32, 1.52508e-32, 1.52508e-32, 1.52508e-32, 1.52508e-32, 1.52508e-32, 1.52508e-32, 1.52508e-32, 1.52508e-32, 1.52508e-32, 1.52508e-32, 1.52508e-32, 1.52508e-32, 1.52508e-32, 1.52508e-32, 1.52508e-32, 1.52508e-32, 0.22229, 1.52508e-32, 0.00854214, 1.52508e-32
20.125, 2, 0.235853, 1.60146e-32, 2, 1.76415, 0, 1.60146e-32, 1.60146e-32, 1.60146e-32, 1.60146e-32, 1.60146e-32, 1.60146e-32, 1.60146e-32, 1.60146e-32, 1.60146e-32, 1.60146e-32, 1.60146e-32, 1.60146e-32, 1.60146e-32, 1.60146e-32, 1.60146e-32, 1.60146e-32, 1.60146e-32, 0.227413, 1.60146e-32, 0.0084399, 1.60146e-32
20.1329, 0, 0.240292, 1.64965e-32, 1.41421, -0.240292, 0, 1.64965e-32, 1.64965e-32, 1.64965e-32, 1.64965e-32, 1.64965e-32, 1.64965e-32, 1.64965e-32, 1.64965e-32, 1.64965e-32, 1.64965e-32, 1.64965e-32, 1.64965e-32, 1.64965e-32, 1.64965e-32, 1.64965e-32, 1.64965e-32, 1.64965e-32, 0.231944, 1.64965e-32, 0.00834795, 1.64965e-32
20.1407, 0, 0.244102, 1.67033e-32, 1.41421, -0.244102, 0, 1.67033e-32, 1.67033e-32, 1.67033e-32, 1.67033e-32, 1.67033e-32, 1.67033e-32, 1.67033e-32, 1.67033e-32, 1.67033e-32, 1.67033e-32, 1.67033e-32, 1.67033e-32, 1.67033e-32, 1.67033e-32, 1.67033e-32, 1.67033e-32, 1.67033e-32, 0.235835, 1.67033e-32, 0.00826646, 1.67033e-32
20.1486, 0, 0.247237, 1.65749e-32, 1.41421, -0.247237, 0, 1.65749e-32, 1.65749e-32, 1.65749e-32, 1.65749e-32, 1.65749e-32, 1.65749e-32, 1.65749e-32, 1.65749e-32, 1.65749e-32, 1.65749e-32, 1.65749e-32, 1.65749e-32, 1.65749e-32, 1.65749e-32, 1.65749e-32, 1.65749e-32, 1.65749e-32, 0.239041, 1.65749e-32, 0.00819564, 1.65749e-32
20.1565, 2, 0.249655, 1.61842e-32, 2, 1.75035, 0, 1.61842e-32, 1.61842e-32, 1.61842e-32, 1.61842e-32, 1.61842e-32, 1.61842e-32, 1.61842e-32, 1.61842e-32, 1.61842e-32, 1.61842e-32, 1.61842e-32, 1.61842e-32, 1.61842e-32, 1.61842e-32, 1.61842e-32, 1.61842e-32, 1.61842e-32, 0.241519, 1.61842e-32, 0.00813567, 1.61842e-32
20.1643, 0, 0.25132, 1.55744e-32, 1.41421, -0.25132, 0, 1.55744e-32, 1.55744e-32, 1.55744e-32, 1.55744e-32, 1.55744e-32, 1.55744e-32, 1.55744e-32, 1.55744e-32, 1.55744e-32, 1.55744e-32, 1.55744e-32, 1.55744e-32, 1.55744e-32, 1.55744e-32, 1.55744e-32, 1.55744e-32, 1.55744e-32, 0.243234, 1.55744e-32, 0.00808665, 1.55744e-32
20.1722, 0, 0.252201, 1.47643e-32, 1.41421, -0.252201, 0, 1.47643e-32, 1.47643e-32, 1.47643e-32, 1.47643e-32, 1.47643e-32, 1.47643e-32, 1.47643e-32, 1.47643e-32, 1.47643e-32, 1.47643e-32, 1.47643e-32, 1.47643e-32, 1.47643e-32, 1.47643e-32, 1.47643e-32, 1.47643e-32, 1.47643e-32, 0.244152, 1.47643e-32, 0.0080487, 1.47643e-32
20.1801, 2, 0.252273, 1.37157e-32, 2, 1.74773, 0, 1.37157e-32, 1.37157e-32, 1.37157e-32, 1.37157e-32, 1.37157e-32, 1.37157e-32, 1.37157e-32, 1.37157e-32, 1.37157e-32, 1.37157e-32, 1.37157e-32, 1.37157e-32, 1.37157e-32, 1.37157e-32, 1.37157e-32, 1.37157e-32, 1.37157e-32, 0.244251, 1.37157e-32, 0.00802189, 1.37157e-32
20.1879, 0, 0.251518, 1.24934e-32, 1.41421, -0.251518, 0, 1.24934e-32, 1.24934e-32, 1.24934e-32, 1.24934e-32, 1.24934e-32, 1.24934e-32, 1.24934e-32, 1.24934e-32, 1.24934e-32, 1.24934e-32, 1.24934e-32, 1.24934e-32, 1.24934e-32, 1.24934e-32, 1.24934e-32, 1.24934e-32, 1.24934e-32, 0.243511, 1.24934e-32, 0.00800624, 1.24934e-32
20.1958, 0, 0.249926, 1.11798e-32, 1.41421, -0.249926, 0, 1.11798e-32, 1.11798e-32, 1.11798e-32, 1.11798e-32, 1.11798e-32, 1.11798e-32, 1.11798e-32, 1.11798e-32, 1.11798e-32, 1.11798e-32, 1.11798e-32, 1.11798e-32, 1.11798e-32, 1.11798e-32, 1.11798e-32, 1.11798e-32, 1.11798e-32, 0.241924, 1.11798e-32, 0.00800175, 1.11798e-32
20.2037, 0, 0.247499, 9.80031e-33, 1.41421, -0.247499, 0, 9.80031e-33, 9.80031e-33, 9.80031e-33, 9.80031e-33, 9.80031e-33, 9.80031e-33, 9.80031e-33, 9.80031e-33, 9.80031e-33, 9.80031e-33, 9.80031e-33, 9.80031e-33, 9.80031e-33, 9.80031e-33, 9.80031e-33, 9.80031e-33, 9.80031e-33, 0.239491, 9.80031e-33, 0.0080084, 9.80031e-33
20.2116, 2, 0.244244, 8.36942e-33, 2, 1.75576, 0, 8.36942e-33, 8.36942e-33, 8.36942e-33, 8.36942e-33, 8.36942e-33, 8.36942e-33, 8.36942e-33, 8.36942e-33, 8.36942e-33, 8.36942e-33, 8.36942e-33, 8.36942e-33, 8.36942e-33, 8.36942e-33, 8.36942e-33, 8.36942e-33, 8.36942e-33, 0.236218, 8.36942e-33, 0.0080261, 8.36942e-33
20.2194, 2, 0.24018, 6.92447e-33, 2, 1.75982, 0, 6.92447e-33, 6.92447e-33, 6.92447e-33, 6.92447e-33, 6.92447e-33, 6.92447e-33, 6.92447e-33, 6.92447e-33, 6.92447e-33, 6.92447e-33, 6.92447e-33, 6.92447e-33, 6.92447e-33, 6.92447e-33, 6.92447e-33, 6.92447e-33, 6.92447e-33, 0.232125, 6.92447e-33, 0.00805477, 6.92447e-33
20.2273, 0, 0.235334, 5.53186e-33, 1.41421, -0.235334, 0, 5.53186e-33, 5.53186e-33, 5.53186e-33, 5.53186e-33, 5.53186e-33, 5.53186e-33, 5.53186e-33, 5.53186e-33, 5.53186e-33, 5.53186e-33, 5.53186e-33, 5.53186e-33, 5.53186e-33, 5.53186e-33, 5.53186e-33, 5.53186e-33, 5.53186e-33, 0.22724, 5.53186e-33, 0.0080943, 5.53186e-33
20.2352, 2, 0.229747, 4.23006e-33, 2, 1.77025, 0, 4.23006e-33, 4.23006e-33, 4.23006e-33, 4.23006e-33, 4.23006e-33, 4.23006e-33, 4.23006e-33, 4.23006e-33, 4.23006e-33, 4.23006e-33, 4.23006e-33, 4.23006e-33, 4.23006e-33, 4.23006e-33, 4.23006e-33, 4.23006e-33, 4.23006e-33, 0.221602, 4.23006e-33, 0.00814451, 4.23006e-33
20.243, 0, 0.223461, 3.04002e-33, 1.41421, -0.223461, 0, 3.04002e-33, 3.04002e-33, 3.04002e-33, 3.04002e-33, 3.04002e-33, 3.04002e-33, 3.04002e-33, 3.04002e-33, 3.04002e-33, 3.04002e-33, 3.04002e-33, 3.04002e-33, 3.04002e-33, 3.04002e-33, 3.04002e-33, 3.04002e-33, 3.04002e-33, 0.215256, 3.04002e-33, 0.00820526, 3.04002e-33
20.2509, 0, 0.216535, 2.0065e-33, 1.41421, -0.216535, 0, 2.0065e-33, 2.0065e-33, 2.0065e-33, 2.0065e-33, 2.0065e-33, 2.0065e-33, 2.0065e-33, 2.0065e-33, 2.0065e-33, 2.0065e-33, 2.0065e-33, 2.0065e-33, 2.0065e-33, 2.0065e-33, 2.0065e-33, 2.0065e-33, 2.0065e-33, 0.208259, 2.0065e-33, 0.00827634, 2.0065e-33
20.2588, 0, 0.20903, 1.15386e-33, 1.41421, -0.20903, 0, 1.15386e-33, 1.15386e-33, 1.15386e-33, 1.15386e-33, 1.15386e-33, 1.15386e-33, 1.15386e-33, 1.15386e-33, 1.15386e-33, 1.15386e-33, 1.15386e-33, 1.15386e-33, 1.15386e-33, 1.15386e-33, 1.15386e-33, 1.15386e-33, 1.15386e-33, 0.200672, 1.15386e-33, 0.00835758, 1.15386e-33
20.2667, 0, 0.201015, 5.18475e-34, 1.41421, -0.201015, 0, 5.18475e-34, 5.18475e-34, 5.18475e-34, 5.18475e-34, 5.18475e-34, 5.18475e-34, 5.18475e-34, 5.18475e-34, 5.18475e-34, 5.18475e-34, 5.18475e-34, 5.18475e-34, 5.18475e-34, 5.18475e-34, 5.18475e-34, 5.18475e-34, 5.18475e-34, 0.192566, 5.18475e-34, 0.00844876, 5.18475e-34
20.2745, 0, 0.19257, 1.29619e-34, 1.41421, -0.19257, 0, 1.29619e-34, 1.29619e-34, 1.29619e-34, 1.29619e-34, 1.29619e-34, 1.29619e-34, 1.29619e-34, 1.29619e-34, 1.29619e-34, 1.29619e-34, 1.29619e-34, 1.29619e-34, 1.29619e-34, 1.29619e-34, 1.29619e-34, 1.29619e-34, 1.29619e-34, 0.18402, 1.29619e-34, 0.00854962, 1.29619e-34
20.2824, 0, 0.183766, 0, 1.41421, -0.183766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.175106, 0, 0.00866002, 0
20.2903, 0, 0.174695, 0, 1.41421, -0.174695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.165915, 0, 0.00877963, 0
20.2981, 0, 0.165435, 0, 1.41421, -0.165435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.156527, 0, 0.00890829, 0
20.306, 0, 0.156068, 0, 1.41421, -0.156068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.147022, 0, 0.00904583, 0
20.3139, 0, 0.146677, 0, 1.41421, -0.146677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.137485, 0, 0.00919199, 0
20.3217, 0, 0.137342, 0, 1.41421, -0.137342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.127996, 0, 0.00934655, 0
20.3296, 0, 0.128133, 0, 1.41421, -0.128133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.118624, 0, 0.00950942, 0
20.3375, 0, 0.119123, 0, 1.41421, -0.119123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.109443, 0, 0.00968036, 0
20.3454, 0, 0.110369, 0, 1.41421, -0.110369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10051, 0, 0.00985932, 0
20.3532, 0, 0.101929, 0, 1.41421, -0.101929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0918828, 0, 0.0100461, 0
20.3611, 0, 0.0938509, 0, 1.41421, -0.0938509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0836103, 0, 0.0102406, 0
20.369, 0, 0.0861724, 0, 1.41421, -0.0861724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0757297, 0, 0.0104427, 0
20.3768, 2, 0.0789212, 0, 2, 1.92108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0682686, 0, 0.0106526, 0
20.3847, 0, 0.0721275, 0, 1.41421, -0.0721275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0612576, 0, 0.0108699, 0
20.3926, 0, 0.0658031, 0, 1.41421, -0.0658031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0547083, 0, 0.0110948, 0
20.4004, 0, 0.0599546, 0, 1.41421, -0.0599546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0486274, 0, 0.0113272, 0
20.4083, 0, 0.0545851, 0, 1.41421, -0.0545851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0430178, 0, 0.0115672, 0
20.4162, 0, 0.0496908, 0, 1.41421, -0.0496908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.037876, 0, 0.0118148, 0
20.4241, 0, 0.0452591, 0, 1.41421, -0.0452591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.033189, 0, 0.0120701, 0
20.4319, 0, 0.0412766, 0, 1.41421, -0.0412766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0289434, 0, 0.0123332, 0
20.4398, 0, 0.0377252, 0, 1.41421, -0.0377252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0251212, 0, 0.012604, 0
20.4477, 0, 0.0345815, 0, 1.41421, -0.0345815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0216986, 0, 0.0128829, 0
20.4555, 0, 0.031823, 0, 1.41421, -0.031823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0186533, 0, 0.0131697, 0
20.4634, 0, 0.0294227, 0, 1.41421, -0.0294227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0159578, 0, 0.0134649, 0
20.4713, 0, 0.0273547, 0, 1.41421, -0.0273547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0135863, 0, 0.0137684, 0
20.4792, 0, 0.0255924, 0, 1.41421, -0.0255924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0115121, 0, 0.0140803, 0
20.487, 0, 0.0241087, 0, 1.41421, -0.0241087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00970767, 0, 0.014401, 0
20.4949, 0, 0.0228766, 0, 1.41421, -0.0228766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00814598, 0, 0.0147307, 0
20.5028, 0, 0.0218724, 0, 1.41421, -0.0218724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00680322, 0, 0.0150692, 0
20.5106, 0, 0.0210715, 0, 1.41421, -0.0210715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00565445, 0, 0.015417, 0
20.5185, 0, 0.0204511, 0, 1.41421, -0.0204511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00467682, 0, 0.0157743, 0
20.5264, 0, 0.0199908, 0, 1.41421, -0.0199908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00384959, 0, 0.0161412, 0
20.5342, 0, 0.0196714, 0, 1.41421, -0.0196714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00315343, 0, 0.016518, 0
20.5421, 0, 0.0194754, 0, 1.41421, -0.0194754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00257087, 0, 0.0169045, 0
20.55, 0, 0.0193871, 0, 1.41421, -0.0193871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00208574, 0, 0.0173014, 0
20.5579, 0, 0.0193926, 0, 1.41421, -0.0193926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00168402, 0, 0.0177085, 0
20.5657, 0, 0.0194793, 0, 1.41421, -0.0194793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00135322, 0, 0.0181261, 0
20.5736, 0, 0.0196363, 0, 1.41421, -0.0196363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00108218, 0, 0.0185541, 0
20.5815, 0, 0.0198543, 0, 1.41421, -0.0198543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000861179, 0, 0.0189932, 0
20.5893, 0, 0.0201248, 0, 1.41421, -0.0201248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00068211, 0, 0.0194427, 0
20.5972, 0, 0.0204408, 0, 1.41421, -0.0204408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000537695, 0, 0.0199031, 0
20.6051, 0, 0.0207962, 0, 1.41421, -0.0207962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000421809, 0, 0.0203744, 0
20.6129, 0, 0.0211858, 0, 1.41421, -0.0211858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000329326, 0, 0.0208565, 0
20.6208, 0, 0.0216051, 0, 1.41421, -0.0216051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000255918, 0, 0.0213492, 0
20.6287, 0, 0.0220505, 0, 1.41421, -0.0220505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000197924, 0, 0.0218525, 0
20.6366, 0, 0.0225185, 0, 1.41421, -0.0225185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000152365, 0, 0.0223661, 0
20.6444, 0, 0.0230066, 0, 1.41421, -0.0230066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000116743, 0, 0.0228899, 0
20.6523, 0, 0.0235124, 0, 1.41421, -0.0235124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.9041e-05, 0, 0.0234233, 0
20.6602, 0, 0.0240335, 0, 1.41421, -0.0240335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.76136e-05, 0, 0.0239659, 0
20.668, 0, 0.0245684, 0, 1.41421, -0.0245684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11174e-05, 0, 0.0245173, 0
20.6759, 0, 0.0251153, 0, 1.41421, -0.0251153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84869e-05, 0, 0.0250768, 0
20.6838, 0, 0.0256723, 0, 1.41421, -0.0256723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88692e-05, 0, 0.0256434, 0
20.6916, 0, 0.0262381, 0, 1.41421, -0.0262381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15828e-05, 0, 0.0262165, 0
20.6995, 0, 0.0268114, 0, 1.41421, -0.0268114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60905e-05, 0, 0.0267953, 0
20.7074, 0, 0.0273902, 0, 1.41421, -0.0273902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19783e-05, 0, 0.0273782, 0
