   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_70.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.5605, 2, 3.3632, 3.3632, 2, -1.3632, 0, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632, 3.3632
11.5684, 2, 3.35023, 3.35023, 2, -1.35023, 0, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023, 3.35023
11.5763, 6, 3.33153, 3.33153, 2.82843, 2.66847, 0, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153, 3.33153
11.5842, 2, 3.30791, 3.30791, 2, -1.30791, 0, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791, 3.30791
11.592, 6, 3.2819, 3.2819, 2.82843, 2.7181, 0, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819, 3.2819
11.5999, 6, 3.25599, 3.25599, 2.82843, 2.74401, 0, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599, 3.25599
11.6078, 0, 3.2442, 3.2442, 1.41421, -3.2442, 0, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442, 3.2442
11.6157, 6, 3.22612, 3.22612, 2.82843, 2.77388, 0, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612, 3.22612
11.6236, 0, 3.20264, 3.20264, 1.41421, -3.20264, 0, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264, 3.20264
11.6315, 8, 3.17653, 3.17653, 3.16228, 4.82347, 0, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653, 3.17653
11.6393, 2, 3.15052, 3.15052, 2, -1.15052, 0, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052
11.6472, 10, 3.13954, 3.13954, 3.4641, 6.86046, 0, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954, 3.13954
11.6551, 12, 3.12181, 3.12181, 3.74166, 8.87819, 0, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181, 3.12181
11.663, 6, 3.09825, 3.09825, 2.82843, 2.90175, 0, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825, 3.09825
11.6709, 2, 3.07187, 3.07187, 2, -1.07187, 0, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187, 3.07187
11.6788, 8, 3.0456, 3.0456, 3.16228, 4.9544, 0, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456, 3.0456
11.6867, 4, 3.03562, 3.03562, 2.44949, 0.964382, 0, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562, 3.03562
11.6945, 2, 3.01846, 3.01846, 2, -1.01846, 0, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846, 3.01846
11.7024, 8, 2.9951, 2.9951, 3.16228, 5.0049, 0, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951, 2.9951
11.7103, 8, 2.96872, 2.96872, 3.16228, 5.03128, 0, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872
11.7182, 2, 2.94245, 2.94245, 2, -0.942451, 0, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245, 2.94245
11.7261, 6, 2.93328, 2.93328, 2.82843, 3.06672, 0, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328, 2.93328
11.734, 10, 2.91654, 2.91654, 3.4641, 7.08346, 0, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654, 2.91654
11.7419, 12, 2.89328, 2.89328, 3.74166, 9.10672, 0, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328, 2.89328
11.7497, 4, 2.86683, 2.86683, 2.44949, 1.13317, 0, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683, 2.86683
11.7576, 12, 2.84051, 2.84051, 3.74166, 9.15949, 0, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051, 2.84051
11.7655, 2, 2.83225, 2.83225, 2, -0.832252, 0, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225, 2.83225
11.7734, 2, 2.81606, 2.81606, 2, -0.816064, 0, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606, 2.81606
11.7813, 6, 2.79302, 2.79302, 2.82843, 3.20698, 0, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302, 2.79302
11.7892, 4, 2.76662, 2.76662, 2.44949, 1.23338, 0, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662, 2.76662
11.797, 4, 2.74036, 2.74036, 2.44949, 1.25964, 0, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036, 2.74036
11.8049, 6, 2.73315, 2.73315, 2.82843, 3.26685, 0, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315, 2.73315
11.8128, 8, 2.71756, 2.71756, 3.16228, 5.28244, 0, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756, 2.71756
11.8207, 6, 2.6947, 2.6947, 2.82843, 3.3053, 0, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947, 2.6947
11.8286, 6, 2.66829, 2.66829, 2.82843, 3.33171, 0, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829, 2.66829
11.8365, 2, 2.64201, 2.64201, 2, -0.642008, 0, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201, 2.64201
11.8444, 0, 2.63779, 2.63779, 1.41421, -2.63779, 0, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779, 2.63779
11.8522, 2, 2.62343, 2.62343, 2, -0.623434, 0, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343, 2.62343
11.8601, 6, 2.60026, 2.60026, 2.82843, 3.39974, 0, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026, 2.60026
11.868, 2, 2.57278, 2.57278, 2, -0.572784, 0, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278, 2.57278
11.8759, 2, 2.54545, 2.54545, 2, -0.545454, 0, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545
11.8838, 6, 2.56138, 2.56138, 2.82843, 3.43862, 0, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138, 2.56138
11.8917, 0, 2.56608, 2.56608, 1.41421, -2.56608, 0, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608, 2.56608
11.8996, 6, 2.56052, 2.56052, 2.82843, 3.43948, 0, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052, 2.56052
11.9074, 0, 2.54983, 2.54983, 1.41421, -2.54983, 0, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983, 2.54983
11.9153, 2, 2.53916, 2.53916, 2, -0.539161, 0, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916, 2.53916
11.9232, 4, 2.55051, 2.55051, 2.44949, 1.44949, 0, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051, 2.55051
11.9311, 6, 2.55348, 2.55348, 2.82843, 3.44652, 0, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348, 2.55348
11.939, 4, 2.54907, 2.54907, 2.44949, 1.45093, 0, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907, 2.54907
11.9469, 6, 2.54096, 2.54096, 2.82843, 3.45904, 0, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096, 2.54096
11.9548, 6, 2.53287, 2.53287, 2.82843, 3.46713, 0, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287, 2.53287
11.9626, 2, 2.54298, 2.54298, 2, -0.542981, 0, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298, 2.54298
11.9705, 4, 2.54531, 2.54531, 2.44949, 1.45469, 0, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531, 2.54531
11.9784, 4, 2.54087, 2.54087, 2.44949, 1.45913, 0, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087, 2.54087
11.9863, 0, 2.53304, 2.53304, 1.41421, -2.53304, 0, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304, 2.53304
11.9942, 2, 2.52522, 2.52522, 2, -0.525218, 0, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522, 2.52522
12.0021, 0, 2.53492, 2.53492, 1.41421, -2.53492, 0, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492, 2.53492
12.0099, 8, 2.53712, 2.53712, 3.16228, 5.46288, 0, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712, 2.53712
12.0178, 0, 2.53277, 2.53277, 1.41421, -2.53277, 0, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277
12.0257, 2, 2.52517, 2.52517, 2, -0.525167, 0, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517, 2.52517
12.0336, 6, 2.51757, 2.51757, 2.82843, 3.48243, 0, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757, 2.51757
12.0415, 6, 2.52655, 2.52655, 2.82843, 3.47345, 0, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655, 2.52655
12.0494, 2, 2.52824, 2.52824, 2, -0.528239, 0, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824, 2.52824
12.0573, 6, 2.52359, 2.52359, 2.82843, 3.47641, 0, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359, 2.52359
12.0651, 4, 2.51578, 2.51578, 2.44949, 1.48422, 0, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578, 2.51578
12.073, 4, 2.50798, 2.50798, 2.44949, 1.49202, 0, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798, 2.50798
12.0809, 4, 2.5167, 2.5167, 2.44949, 1.4833, 0, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167, 2.5167
12.0888, 2, 2.51831, 2.51831, 2, -0.518311, 0, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831, 2.51831
12.0967, 2, 2.51373, 2.51373, 2, -0.513731, 0, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373
12.1046, 4, 2.50606, 2.50606, 2.44949, 1.49394, 0, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606, 2.50606
12.1125, 0, 2.4984, 2.4984, 1.41421, -2.4984, 0, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984, 2.4984
12.1203, 10, 2.50631, 2.50631, 3.4641, 7.49369, 0, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631, 2.50631
12.1282, 4, 2.50733, 2.50733, 2.44949, 1.49267, 0, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733, 2.50733
12.1361, 8, 2.50234, 2.50234, 3.16228, 5.49766, 0, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234, 2.50234
12.144, 4, 2.49437, 2.49437, 2.44949, 1.50563, 0, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437, 2.49437
12.1519, 4, 2.48641, 2.48641, 2.44949, 1.51359, 0, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641, 2.48641
12.1598, 8, 2.49407, 2.49407, 3.16228, 5.50593, 0, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407, 2.49407
12.1677, 4, 2.49502, 2.49502, 2.44949, 1.50498, 0, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502, 2.49502
12.1755, 0, 2.4901, 2.4901, 1.41421, -2.4901, 0, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901, 2.4901
12.1834, 2, 2.48226, 2.48226, 2, -0.482265, 0, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226, 2.48226
12.1913, 0, 2.47444, 2.47444, 1.41421, -2.47444, 0, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444, 2.47444
12.1992, 0, 2.48122, 2.48122, 1.41421, -2.48122, 0, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122, 2.48122
12.2071, 4, 2.4815, 2.4815, 2.44949, 1.5185, 0, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815, 2.4815
12.215, 4, 2.4761, 2.4761, 2.44949, 1.5239, 0, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761, 2.4761
12.2228, 6, 2.46789, 2.46789, 2.82843, 3.53211, 0, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789, 2.46789
12.2307, 2, 2.45969, 2.45969, 2, -0.459693, 0, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969, 2.45969
