   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_349.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
12.4428, 8, 2.94962, 2.94962, 3.16228, 5.05038, 0, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962, 2.94962
12.4506, 6, 2.9406, 2.9406, 2.82843, 3.0594, 0, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406, 2.9406
12.4585, 6, 2.93886, 2.93886, 2.82843, 3.06114, 0, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886, 2.93886
12.4664, 4, 2.93402, 2.93402, 2.44949, 1.06598, 0, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402, 2.93402
12.4743, 2, 2.92648, 2.92648, 2, -0.926479, 0, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648, 2.92648
12.4821, 4, 2.9176, 2.9176, 2.44949, 1.0824, 0, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176, 2.9176
12.49, 6, 2.90873, 2.90873, 2.82843, 3.09127, 0, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873, 2.90873
12.4979, 10, 2.90614, 2.90613, 3.4641, 7.09386, 0, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613, 2.90613
12.5057, 2, 2.90066, 2.90066, 2, -0.900664, 0, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066, 2.90066
12.5136, 8, 2.89271, 2.89271, 3.16228, 5.10729, 0, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271, 2.89271
12.5215, 0, 2.88352, 2.88352, 1.41421, -2.88352, 0, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352, 2.88352
12.5293, 4, 2.87435, 2.87435, 2.44949, 1.12565, 0, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435, 2.87435
12.5372, 4, 2.87151, 2.8715, 2.44949, 1.12849, 0, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715, 2.8715
12.5451, 4, 2.86599, 2.86599, 2.44949, 1.13401, 0, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599, 2.86599
12.5529, 4, 2.85815, 2.85815, 2.44949, 1.14185, 0, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815, 2.85815
12.5608, 6, 2.84916, 2.84915, 2.82843, 3.15084, 0, 2.84916, 2.84915, 2.84915, 2.84915, 2.84915, 2.84915, 2.84915, 2.84915, 2.84915, 2.84915, 2.84915, 2.84915, 2.84915, 2.84915, 2.84915, 2.84915, 2.84915, 2.84915, 2.84916, 2.84915, 2.84915, 2.84915
12.5687, 8, 2.84018, 2.84018, 3.16228, 5.15982, 0, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018, 2.84018
12.5765, 0, 2.83631, 2.8363, 1.41421, -2.83631, 0, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363, 2.8363
12.5844, 2, 2.83005, 2.83004, 2, -0.830047, 0, 2.83005, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004, 2.83004
12.5923, 8, 2.82172, 2.82172, 3.16228, 5.17828, 0, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172
12.6002, 0, 2.81237, 2.81237, 1.41421, -2.81237, 0, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237, 2.81237
12.608, 4, 2.80304, 2.80304, 2.44949, 1.19696, 0, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304, 2.80304
12.6159, 2, 2.79888, 2.79888, 2, -0.798883, 0, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888, 2.79888
12.6238, 6, 2.79258, 2.79257, 2.82843, 3.20742, 0, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257, 2.79257
12.6316, 6, 2.78438, 2.78438, 2.82843, 3.21562, 0, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438, 2.78438
12.6395, 8, 2.77526, 2.77525, 3.16228, 5.22474, 0, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525, 2.77525
12.6474, 8, 2.76614, 2.76614, 3.16228, 5.23386, 0, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614, 2.76614
12.6552, 2, 2.76081, 2.7608, 2, -0.760807, 0, 2.76081, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608, 2.7608
12.6631, 0, 2.75366, 2.75365, 1.41421, -2.75366, 0, 2.75366, 2.75365, 2.75365, 2.75365, 2.75365, 2.75365, 2.75365, 2.75365, 2.75365, 2.75365, 2.75365, 2.75365, 2.75365, 2.75365, 2.75365, 2.75365, 2.75365, 2.75365, 2.75366, 2.75365, 2.75365, 2.75365
12.671, 4, 2.74493, 2.74493, 2.44949, 1.25507, 0, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493, 2.74493
12.6788, 10, 2.73543, 2.73542, 3.4641, 7.26457, 0, 2.73543, 2.73542, 2.73542, 2.73542, 2.73542, 2.73542, 2.73542, 2.73542, 2.73542, 2.73542, 2.73542, 2.73542, 2.73542, 2.73542, 2.73542, 2.73542, 2.73542, 2.73542, 2.73543, 2.73542, 2.73542, 2.73542
12.6867, 2, 2.72594, 2.72594, 2, -0.725941, 0, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594, 2.72594
12.6946, 2, 2.72023, 2.72022, 2, -0.720225, 0, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022
12.7024, 10, 2.71301, 2.713, 3.4641, 7.28699, 0, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713, 2.713
12.7103, 4, 2.70445, 2.70444, 2.44949, 1.29555, 0, 2.70445, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70444, 2.70445, 2.70444, 2.70444, 2.70444
12.7182, 2, 2.69523, 2.69523, 2, -0.695232, 0, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523, 2.69523
12.7261, 4, 2.68603, 2.68603, 2.44949, 1.31397, 0, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603, 2.68603
12.7339, 2, 2.67903, 2.67902, 2, -0.679028, 0, 2.67903, 2.67902, 2.67902, 2.67902, 2.67902, 2.67902, 2.67902, 2.67902, 2.67902, 2.67902, 2.67902, 2.67902, 2.67902, 2.67902, 2.67902, 2.67902, 2.67902, 2.67902, 2.67903, 2.67902, 2.67902, 2.67902
12.7418, 8, 2.6709, 2.6709, 3.16228, 5.3291, 0, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709, 2.6709
12.7497, 2, 2.66178, 2.66178, 2, -0.661783, 0, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178, 2.66178
12.7575, 6, 2.65218, 2.65218, 2.82843, 3.34782, 0, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218, 2.65218
12.7654, 2, 2.6426, 2.64259, 2, -0.642596, 0, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259, 2.64259
12.7733, 2, 2.63519, 2.63519, 2, -0.63519, 0, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519, 2.63519
12.7811, 0, 2.62699, 2.62699, 1.41421, -2.62699, 0, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699, 2.62699
12.789, 4, 2.61807, 2.61806, 2.44949, 1.38193, 0, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806, 2.61806
12.7969, 2, 2.60878, 2.60878, 2, -0.608781, 0, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878, 2.60878
12.8047, 2, 2.59951, 2.59951, 2, -0.599514, 0, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951, 2.59951
12.8126, 8, 2.59076, 2.59076, 3.16228, 5.40924, 0, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076, 2.59076
12.8205, 8, 2.58163, 2.58162, 3.16228, 5.41837, 0, 2.58163, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162, 2.58162
12.8283, 10, 2.57213, 2.57213, 3.4641, 7.42787, 0, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213, 2.57213
12.8362, 2, 2.56238, 2.56237, 2, -0.562376, 0, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237, 2.56237
12.8441, 0, 2.55246, 2.55245, 1.41421, -2.55246, 0, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245, 2.55245
12.852, 0, 2.54244, 2.54243, 1.41421, -2.54244, 0, 2.54244, 2.54243, 2.54243, 2.54243, 2.54243, 2.54243, 2.54243, 2.54243, 2.54243, 2.54243, 2.54243, 2.54243, 2.54243, 2.54243, 2.54243, 2.54243, 2.54243, 2.54243, 2.54244, 2.54243, 2.54243, 2.54243
12.8598, 4, 2.53218, 2.53218, 2.44949, 1.46782, 0, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218, 2.53218
12.8677, 2, 2.52172, 2.52171, 2, -0.521716, 0, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171, 2.52171
12.8756, 0, 2.51087, 2.51086, 1.41421, -2.51087, 0, 2.51087, 2.51086, 2.51086, 2.51086, 2.51086, 2.51086, 2.51086, 2.51086, 2.51086, 2.51086, 2.51086, 2.51086, 2.51086, 2.51086, 2.51086, 2.51086, 2.51086, 2.51086, 2.51087, 2.51086, 2.51086, 2.51086
12.8834, 4, 2.49972, 2.49971, 2.44949, 1.50028, 0, 2.49972, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971, 2.49971
12.8913, 8, 2.48842, 2.4884, 3.16228, 5.51158, 0, 2.48842, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884, 2.4884
12.8992, 8, 2.47715, 2.47713, 3.16228, 5.52285, 0, 2.47715, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713, 2.47713
12.907, 2, 2.46635, 2.46632, 2, -0.466351, 0, 2.46635, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632, 2.46632
12.9149, 2, 2.45511, 2.45507, 2, -0.455114, 0, 2.45511, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507, 2.45507
12.9228, 2, 2.44349, 2.44344, 2, -0.443494, 0, 2.44349, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344, 2.44344
12.9306, 2, 2.4317, 2.43162, 2, -0.431702, 0, 2.4317, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162, 2.43162
12.9385, 2, 2.41995, 2.41984, 2, -0.419946, 0, 2.41994, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984, 2.41984
12.9464, 8, 2.40821, 2.40807, 3.16228, 5.59179, 0, 2.40821, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807, 2.40807
12.9542, 2, 2.39619, 2.39599, 2, -0.396187, 0, 2.39619, 2.39599, 2.39599, 2.39599, 2.39599, 2.39599, 2.39599, 2.39599, 2.39599, 2.39599, 2.39599, 2.39599, 2.39599, 2.39599, 2.39599, 2.39599, 2.39599, 2.39599, 2.396, 2.39599, 2.39599, 2.39599
12.9621, 2, 2.3839, 2.38365, 2, -0.383903, 0, 2.3839, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365, 2.38365
12.97, 6, 2.37136, 2.37102, 2.82843, 3.62864, 0, 2.37136, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102, 2.37102
12.9779, 2, 2.35865, 2.3582, 2, -0.35865, 0, 2.35865, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582, 2.3582
12.9857, 4, 2.34585, 2.34526, 2.44949, 1.65415, 0, 2.34585, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526, 2.34526
12.9936, 2, 2.33287, 2.33211, 2, -0.33287, 0, 2.33287, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211, 2.33211
13.0015, 6, 2.31976, 2.31877, 2.82843, 3.68024, 0, 2.31976, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877, 2.31877
13.0093, 2, 2.30633, 2.30506, 2, -0.306329, 0, 2.30633, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506, 2.30506
13.0172, 4, 2.29265, 2.29104, 2.44949, 1.70735, 0, 2.29265, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104, 2.29104
13.0251, 4, 2.27893, 2.27689, 2.44949, 1.72107, 0, 2.27893, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689, 2.27689
13.0329, 6, 2.26534, 2.26277, 2.82843, 3.73466, 0, 2.26534, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277, 2.26277
13.0408, 4, 2.25286, 2.24966, 2.44949, 1.74714, 0, 2.25286, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966, 2.24966
13.0487, 0, 2.23983, 2.23586, 1.41421, -2.23983, 0, 2.23983, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586, 2.23586
13.0565, 0, 2.22631, 2.22142, 1.41421, -2.22631, 0, 2.22631, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142, 2.22142
13.0644, 2, 2.21266, 2.20669, 2, -0.212665, 0, 2.21266, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669, 2.20669
13.0723, 4, 2.19926, 2.19201, 2.44949, 1.80074, 0, 2.19926, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201, 2.19201
13.0802, 4, 2.18745, 2.17871, 2.44949, 1.81255, 0, 2.18745, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871, 2.17871
13.088, 2, 2.17487, 2.16441, 2, -0.174874, 0, 2.17487, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441, 2.16441
