   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_248.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.586167, 0, 2.95066e-05, 6.59263e-07, 1.41421, -2.95066e-05, 6.59263e-07, 6.59396e-07, 6.60011e-07, 6.59489e-07, 3.69537e-06, 7.55202e-07, 6.84078e-07, 8.09476e-07, 1.77339e-06, 1.74314e-06, 9.84713e-06, 7.85639e-07, 6.73308e-07, 6.87174e-07, 7.19555e-07, 6.59269e-07, 1.44517e-05, 6.59263e-07, 6.59263e-07, 7.91446e-07
0.594034, 0, 4.84968e-05, 1.29749e-06, 1.41421, -4.84968e-05, 1.29749e-06, 1.29774e-06, 1.29893e-06, 1.29792e-06, 7.14404e-06, 1.48224e-06, 1.34527e-06, 1.58675e-06, 3.59573e-06, 3.38468e-06, 1.89903e-05, 1.46331e-06, 1.32453e-06, 1.33916e-06, 1.38657e-06, 1.2975e-06, 1.94699e-05, 1.29749e-06, 1.29749e-06, 1.55203e-06
0.601901, 0, 8.13668e-05, 2.49431e-06, 1.41421, -8.13668e-05, 2.49431e-06, 2.49479e-06, 2.49702e-06, 2.49513e-06, 1.34936e-05, 2.84188e-06, 2.58421e-06, 3.0385e-06, 7.1586e-06, 6.42101e-06, 3.57803e-05, 2.71087e-06, 2.54519e-06, 2.55607e-06, 2.62483e-06, 2.49433e-06, 2.65662e-05, 2.49431e-06, 2.49431e-06, 2.97318e-06
0.609769, 0, 0.000138132, 4.68459e-06, 1.41421, -0.000138132, 4.68459e-06, 4.68547e-06, 4.68956e-06, 4.68609e-06, 2.49048e-05, 5.32353e-06, 4.84985e-06, 5.68499e-06, 1.39989e-05, 1.19031e-05, 6.58751e-05, 4.96614e-06, 4.77812e-06, 4.77548e-06, 4.87434e-06, 4.68462e-06, 3.68407e-05, 4.68459e-06, 4.68459e-06, 5.56491e-06
0.617636, 0, 0.000235354, 8.59693e-06, 1.41421, -0.000235354, 8.59693e-06, 8.59852e-06, 8.60587e-06, 8.59963e-06, 4.49253e-05, 9.74488e-06, 8.89384e-06, 1.03943e-05, 2.68986e-05, 2.1566e-05, 0.000118534, 8.96146e-06, 8.76498e-06, 8.72979e-06, 8.87077e-06, 8.597e-06, 5.20413e-05, 8.59693e-06, 8.59693e-06, 1.01786e-05
0.625503, 0, 0.000399794, 1.54185e-05, 1.41421, -0.000399794, 1.54185e-05, 1.54213e-05, 1.54342e-05, 1.54232e-05, 7.92184e-05, 1.74345e-05, 1.59399e-05, 1.8575e-05, 5.07983e-05, 3.81948e-05, 0.00020849, 1.58886e-05, 1.57136e-05, 1.56114e-05, 1.5811e-05, 1.54186e-05, 7.4921e-05, 1.54185e-05, 1.54185e-05, 1.81961e-05
0.63337, 0, 0.000673699, 2.70298e-05, 1.41421, -0.000673699, 2.70298e-05, 2.70346e-05, 2.70567e-05, 2.70379e-05, 0.000136575, 3.04913e-05, 2.79251e-05, 3.24495e-05, 9.43043e-05, 6.61368e-05, 0.000358534, 2.7634e-05, 2.75365e-05, 2.73082e-05, 2.75892e-05, 2.703e-05, 0.000109734, 2.70298e-05, 2.70298e-05, 3.1799e-05
0.641237, 0, 0.00112222, 4.63258e-05, 1.41421, -0.00112222, 4.63258e-05, 4.63338e-05, 4.63711e-05, 4.63395e-05, 0.000230252, 5.21377e-05, 4.7829e-05, 5.54256e-05, 0.000172117, 0.000111987, 0.000602922, 4.70999e-05, 4.71766e-05, 4.67251e-05, 4.71189e-05, 4.63261e-05, 0.000162938, 4.63258e-05, 4.63258e-05, 5.43334e-05
0.649105, 0, 0.00184351, 7.76364e-05, 1.41421, -0.00184351, 7.76364e-05, 7.76496e-05, 7.77108e-05, 7.76589e-05, 0.000379675, 8.71806e-05, 8.0105e-05, 9.25799e-05, 0.000308844, 0.000185463, 0.000991666, 7.86254e-05, 7.90336e-05, 7.82061e-05, 7.87558e-05, 7.7637e-05, 0.000244116, 7.76364e-05, 7.76364e-05, 9.07863e-05
0.656972, 0, 0.00298202, 0.000127248, 1.41421, -0.00298202, 0.000127248, 0.000127269, 0.000127367, 0.000127284, 0.000612467, 0.00014258, 0.000131213, 0.000151254, 0.00054482, 0.000300469, 0.00159562, 0.000128508, 0.000129492, 0.000128056, 0.000128822, 0.000127248, 0.000367141, 0.000127248, 0.000127248, 0.000148373
0.664839, 0, 0.00474549, 0.000204015, 1.41421, -0.00474549, 0.000204015, 0.000204049, 0.000204203, 0.000204072, 0.000966733, 0.000228117, 0.000210249, 0.000241751, 0.000944748, 0.000476302, 0.00251215, 0.000205617, 0.000207544, 0.000205157, 0.000206221, 0.000204017, 0.000551584, 0.000204015, 0.000204015, 0.000237222
0.672706, 0, 0.00742591, 0.000320033, 1.41421, -0.00742591, 0.000320033, 0.000320084, 0.000320322, 0.00032012, 0.00149341, 0.000357111, 0.000329623, 0.000378086, 0.0016101, 0.000738924, 0.00387092, 0.000322064, 0.000325461, 0.000321638, 0.000323115, 0.000320035, 0.000824311, 0.000320033, 0.000320033, 0.000371119
0.680573, 0, 0.0114244, 0.00049129, 1.41421, -0.0114244, 0.00049129, 0.000491367, 0.000491725, 0.000491421, 0.00225841, 0.000547129, 0.000505733, 0.000578719, 0.00269626, 0.00112214, 0.00583895, 0.000493857, 0.000499465, 0.000493536, 0.000495582, 0.000491293, 0.00122119, 0.00049129, 0.00049129, 0.000568226
0.688441, 0, 0.0172794, 0.000738228, 1.41421, -0.0172794, 0.000738228, 0.000738342, 0.00073887, 0.000738422, 0.00334411, 0.000820572, 0.000759526, 0.000867155, 0.00443542, 0.00166851, 0.00862415, 0.000741464, 0.000750284, 0.00074136, 0.000744182, 0.000738233, 0.00178872, 0.000738228, 0.000738228, 0.000851683
0.696308, 0, 0.0256975, 0.00108607, 1.41421, -0.0256975, 0.00108607, 0.00108623, 0.00108699, 0.00108635, 0.00484982, 0.001205, 0.00111683, 0.00127228, 0.00716557, 0.0024297, 0.0124759, 0.00109013, 0.00110348, 0.00109042, 0.00109429, 0.00108607, 0.0025855, 0.00108607, 0.00108607, 0.00124994
0.704175, 2, 0.0375837, 0.00156474, 2, 1.96242, 0.00156474, 0.00156497, 0.00156605, 0.00156513, 0.00689052, 0.00173303, 0.00160826, 0.00182823, 0.0113652, 0.003466, 0.0176816, 0.00156981, 0.00158938, 0.00157075, 0.00157602, 0.00156475, 0.00368318, 0.00156474, 0.00156474, 0.00179662
0.712042, 0, 0.0540703, 0.00220831, 1.41421, -0.0540703, 0.00220831, 0.00220863, 0.00221012, 0.00220886, 0.0095937, 0.00244168, 0.00226867, 0.0025737, 0.0176926, 0.00484482, 0.024558, 0.00221462, 0.00224249, 0.00221658, 0.00222369, 0.00220832, 0.00516687, 0.00220831, 0.00220831, 0.00252987
0.719909, 0, 0.0765363, 0.00305375, 1.41421, -0.0765363, 0.00305375, 0.00305418, 0.00305622, 0.00305449, 0.0130936, 0.003371, 0.0031358, 0.00355047, 0.0270252, 0.00663786, 0.0334364, 0.00306155, 0.00310023, 0.00306508, 0.00307453, 0.00305376, 0.0071349, 0.00305375, 0.00305375, 0.00349091
0.727777, 0, 0.106616, 0.00413895, 1.41421, -0.106616, 0.00413895, 0.00413953, 0.00414224, 0.00413995, 0.0175233, 0.00456188, 0.00424834, 0.00480114, 0.0404943, 0.00891696, 0.0446426, 0.00414852, 0.00420095, 0.00415439, 0.00416674, 0.00413897, 0.00969807, 0.00413895, 0.00413895, 0.00472178
0.735644, 4, 0.146189, 0.00550008, 2.44949, 3.85381, 0.00550008, 0.00550085, 0.00550439, 0.00550138, 0.023004, 0.00605319, 0.00564314, 0.0063661, 0.0595057, 0.0117487, 0.0584705, 0.00551172, 0.00558122, 0.00552099, 0.00553681, 0.00550011, 0.0129788, 0.00550008, 0.00550008, 0.00626239
0.743511, 0, 0.197336, 0.00716832, 1.41421, -0.197336, 0.00716832, 0.0071693, 0.00717385, 0.00716999, 0.0296339, 0.00787821, 0.00735193, 0.00827981, 0.0857369, 0.015188, 0.0751536, 0.00718235, 0.00727256, 0.00719644, 0.00721624, 0.00716836, 0.017111, 0.00716832, 0.00716832, 0.00814686
0.751378, 0, 0.262272, 0.00916623, 1.41421, -0.262272, 0.00916623, 0.00916747, 0.0091732, 0.00916834, 0.0374751, 0.0100608, 0.0093976, 0.0105668, 0.121097, 0.0192716, 0.0948344, 0.009183, 0.0092978, 0.00920377, 0.00922786, 0.00916629, 0.0222411, 0.00916623, 0.00916623, 0.0103996
0.759245, 0, 0.343227, 0.0115043, 1.41421, -0.343227, 0.0115043, 0.0115059, 0.011513, 0.0115069, 0.046543, 0.0126115, 0.0117907, 0.0132379, 0.167641, 0.0240118, 0.117538, 0.0115242, 0.0116676, 0.0115541, 0.0115824, 0.0115044, 0.0285328, 0.0115043, 0.0115043, 0.0130314
0.767113, 0, 0.442295, 0.0141779, 1.41421, -0.442295, 0.0141779, 0.0141798, 0.0141884, 0.0141811, 0.0567972, 0.0155247, 0.0145263, 0.0162866, 0.227429, 0.029391, 0.143152, 0.0142011, 0.0143772, 0.0142432, 0.0142752, 0.014178, 0.0361748, 0.0141779, 0.0141779, 0.0160364
0.77498, 0, 0.561236, 0.017165, 1.41421, -0.561236, 0.017165, 0.0171672, 0.0171776, 0.0171688, 0.0681366, 0.0187757, 0.0175816, 0.0196869, 0.302328, 0.0353587, 0.171415, 0.0171918, 0.0174045, 0.01725, 0.0172841, 0.0171651, 0.0453945, 0.017165, 0.017165, 0.0193894
0.782847, 0, 0.70125, 0.0204254, 1.41421, -0.70125, 0.0204254, 0.020428, 0.0204402, 0.0204298, 0.0803992, 0.0223205, 0.0209156, 0.0233926, 0.393765, 0.0418313, 0.201918, 0.020456, 0.0207093, 0.020535, 0.0205687, 0.0204255, 0.0564755, 0.0204254, 0.0204254, 0.0230455
0.790714, 0, 0.862744, 0.0239016, 1.41421, -0.862744, 0.0239016, 0.0239046, 0.0239187, 0.0239067, 0.0933675, 0.0260966, 0.0244693, 0.0273384, 0.502447, 0.0486939, 0.234119, 0.0239362, 0.024234, 0.0240418, 0.024071, 0.0239017, 0.0697803, 0.0239016, 0.0239016, 0.0269412
0.798581, 0, 1.0451, 0.0275211, 1.41421, -1.0451, 0.0275211, 0.0275245, 0.0275406, 0.027527, 0.10678, 0.0300256, 0.0281688, 0.0314424, 0.628079, 0.0558062, 0.267373, 0.0275598, 0.0279064, 0.027699, 0.0277176, 0.0275212, 0.0857727, 0.0275211, 0.0275211, 0.0309972
0.806449, 0, 1.24652, 0.0312007, 1.41421, -1.24652, 0.0312007, 0.0312046, 0.0312226, 0.0312073, 0.120344, 0.0340176, 0.0319293, 0.0356111, 0.769121, 0.0630106, 0.300967, 0.0312435, 0.0316438, 0.0314249, 0.0314244, 0.0312009, 0.105039, 0.0312007, 0.0312007, 0.0351232
0.814316, 2, 1.46391, 0.0348516, 2, 0.536087, 0.0348516, 0.034856, 0.034876, 0.034859, 0.133761, 0.0379771, 0.03566, 0.0397452, 0.922627, 0.0701419, 0.33417, 0.0348984, 0.0353588, 0.0351324, 0.0351014, 0.0348518, 0.128299, 0.0348516, 0.0348516, 0.0392239
0.822183, 0, 1.69289, 0.0383856, 1.41421, -1.69289, 0.0383856, 0.0383903, 0.0384122, 0.0383936, 0.146735, 0.0418093, 0.0392711, 0.0437462, 1.0842, 0.0770387, 0.366274, 0.0384361, 0.0389655, 0.0387356, 0.0386592, 0.0383858, 0.156402, 0.0383856, 0.0383856, 0.0432061
0.83005, 0, 1.92796, 0.0417206, 1.41421, -1.92796, 0.0417206, 0.0417257, 0.0417494, 0.0417293, 0.159004, 0.0454266, 0.0426791, 0.0475232, 1.24812, 0.0835533, 0.396644, 0.0417747, 0.0423856, 0.0421556, 0.0420147, 0.0417208, 0.190299, 0.0417206, 0.0417206, 0.0469853
0.837917, 2, 2.16272, 0.0447867, 2, -0.162724, 0.0447867, 0.0447922, 0.0448176, 0.044796, 0.170345, 0.0487542, 0.0458129, 0.0509987, 1.40759, 0.0895613, 0.42475, 0.044844, 0.0455546, 0.0453269, 0.0450968, 0.0447869, 0.230988, 0.0447867, 0.0447867, 0.050492
0.845785, 2, 2.39033, 0.0475303, 2, -0.390327, 0.0475303, 0.0475361, 0.0475631, 0.0475402, 0.180591, 0.051735, 0.0486178, 0.0541136, 1.55524, 0.0949686, 0.450199, 0.0475903, 0.0484266, 0.0482015, 0.047851, 0.0475306, 0.279426, 0.0475303, 0.0475303, 0.0536771
0.853652, 2, 2.60388, 0.0499169, 2, -0.603884, 0.0499169, 0.0499231, 0.0499513, 0.0499273, 0.189639, 0.054332, 0.0510589, 0.0568297, 1.68364, 0.0997152, 0.472742, 0.0499792, 0.0509772, 0.0507523, 0.0502424, 0.0499172, 0.336416, 0.0499169, 0.0499169, 0.0565153
0.861519, 2, 2.79698, 0.0519322, 2, -0.796984, 0.0519322, 0.0519386, 0.051968, 0.051943, 0.197443, 0.0565302, 0.0531215, 0.0591314, 1.78593, 0.103776, 0.492277, 0.0519963, 0.0532051, 0.0529746, 0.0522564, 0.0519325, 0.402465, 0.0519322, 0.0519322, 0.0590069
0.869386, 0, 2.96415, 0.0535813, 1.41421, -2.96415, 0.0535813, 0.0535879, 0.0536184, 0.0535925, 0.20402, 0.0583351, 0.0548109, 0.0610243, 1.85651, 0.10716, 0.508837, 0.0536466, 0.0551317, 0.0548853, 0.0538983, 0.0535816, 0.477638, 0.0535813, 0.0535813, 0.0611782
0.877253, 4, 3.10121, 0.054887, 2.44949, 0.898789, 0.054887, 0.0548937, 0.054925, 0.0548985, 0.209432, 0.0597705, 0.0561501, 0.0625332, 1.89147, 0.109905, 0.522571, 0.0549529, 0.0567993, 0.0565209, 0.0551914, 0.0548873, 0.561417, 0.054887, 0.054887, 0.0630804
0.885121, 0, 3.20553, 0.0558858, 1.41421, -3.20553, 0.0558858, 0.0558927, 0.0559247, 0.0558975, 0.213783, 0.0608752, 0.0571763, 0.0636978, 1.88908, 0.112071, 0.533715, 0.0559518, 0.0582673, 0.0579337, 0.0561731, 0.0558861, 0.652588, 0.0558858, 0.0558858, 0.0647881
0.892988, 2, 3.27608, 0.0566247, 2, -1.27608, 0.0566247, 0.0566317, 0.0566642, 0.0566367, 0.217202, 0.0616988, 0.0579371, 0.0645694, 1.84985, 0.113735, 0.542565, 0.0566903, 0.0596088, 0.059187, 0.0568914, 0.056625, 0.749184, 0.0566247, 0.0566247, 0.0663981
0.900855, 0, 3.31337, 0.0571566, 1.41421, -3.31337, 0.0571566, 0.0571637, 0.0571967, 0.0571687, 0.219833, 0.0622971, 0.0584862, 0.0652051, 1.77654, 0.114982, 0.549449, 0.0572213, 0.0609054, 0.06035, 0.0574001, 0.0571569, 0.848493, 0.0571566, 0.0571566, 0.0680283
0.908722, 0, 3.31923, 0.0575364, 1.41421, -3.31923, 0.0575364, 0.0575436, 0.0575769, 0.0575487, 0.221824, 0.0627278, 0.0588792, 0.0656646, 1.67385, 0.115902, 0.554702, 0.0575997, 0.0622433, 0.0614913, 0.0577554, 0.0575368, 0.94715, 0.0575364, 0.0575364, 0.0698178
0.916589, 4, 3.29649, 0.0578175, 2.44949, 0.703513, 0.0578175, 0.0578247, 0.0578582, 0.0578298, 0.223315, 0.0630471, 0.0591701, 0.0660056, 1.54796, 0.116581, 0.558647, 0.057879, 0.0637081, 0.0626739, 0.0580116, 0.0578178, 1.04131, 0.0578175, 0.0578175, 0.0719288
0.924457, 4, 3.24863, 0.058049, 2.44949, 0.751369, 0.0580489, 0.0580562, 0.0580899, 0.0580613, 0.224438, 0.0633067, 0.0594089, 0.0662811, 1.40595, 0.117096, 0.561576, 0.0581084, 0.0653822, 0.0639502, 0.0582188, 0.0580493, 1.12689, 0.058049, 0.058049, 0.0745496
0.932324, 6, 3.1795, 0.0582737, 2.82843, 2.8205, 0.0582737, 0.058281, 0.0583148, 0.0582861, 0.225306, 0.0635518, 0.0596389, 0.0665377, 1.2552, 0.117517, 0.563748, 0.0583308, 0.0673409, 0.0653573, 0.0584206, 0.058274, 1.19987, 0.0582737, 0.0582737, 0.0778966
0.940191, 2, 3.093, 0.0585272, 2, -1.093, 0.0585272, 0.0585345, 0.0585684, 0.0585397, 0.226015, 0.0638197, 0.0598961, 0.0668137, 1.10278, 0.117901, 0.565378, 0.0585819, 0.0696529, 0.0669144, 0.058653, 0.0585275, 1.25665, 0.0585272, 0.0585272, 0.0822176
0.948058, 2, 2.99297, 0.0588371, 2, -0.992965, 0.0588371, 0.0588445, 0.0588784, 0.0588496, 0.22664, 0.0641396, 0.0602086, 0.0671393, 0.954989, 0.118294, 0.566642, 0.0588894, 0.0723728, 0.0686212, 0.0589439, 0.0588374, 1.29428, 0.0588371, 0.0588371, 0.0877914
0.955925, 4, 2.88303, 0.0592234, 2.44949, 1.11697, 0.0592234, 0.0592308, 0.0592648, 0.0592359, 0.227241, 0.0645326, 0.0605966, 0.0675361, 0.817007, 0.11873, 0.567677, 0.0592733, 0.0755485, 0.0704582, 0.0593135, 0.0592237, 1.31081, 0.0592234, 0.0592234, 0.0949233
0.963793, 6, 2.76661, 0.0596988, 2.82843, 3.23339, 0.0596988, 0.0597062, 0.0597402, 0.0597114, 0.227859, 0.0650126, 0.0610732, 0.0680186, 0.692673, 0.119232, 0.568583, 0.0597466, 0.0792181, 0.0723882, 0.0597745, 0.0596992, 1.30542, 0.0596988, 0.0596988, 0.103936
0.97166, 0, 2.64697, 0.0602699, 1.41421, -2.64697, 0.0602698, 0.0602773, 0.0603114, 0.0602825, 0.228523, 0.0655866, 0.0616451, 0.0685943, 0.584461, 0.119816, 0.569436, 0.0603159, 0.0834141, 0.0743606, 0.0603333, 0.0602703, 1.27851, 0.0602699, 0.0602699, 0.115151
0.979527, 2, 2.5272, 0.060938, 2, -0.527205, 0.0609378, 0.0609454, 0.0609794, 0.0609505, 0.229251, 0.0662566, 0.0623136, 0.0692653, 0.493553, 0.120488, 0.570283, 0.0609826, 0.0881688, 0.0763152, 0.0609911, 0.0609383, 1.23167, 0.060938, 0.060938, 0.128865
0.987394, 0, 2.41027, 0.0617001, 1.41421, -2.41027, 0.0616998, 0.0617074, 0.0617415, 0.0617126, 0.23005, 0.0670198, 0.063076, 0.0700293, 0.420002, 0.121248, 0.571157, 0.0617439, 0.0935248, 0.078189, 0.0617445, 0.0617004, 1.16751, 0.0617001, 0.0617001, 0.145315
0.995261, 6, 2.29897, 0.0625501, 2.82843, 3.70103, 0.0625498, 0.0625575, 0.0625916, 0.0625626, 0.230923, 0.0678706, 0.0639262, 0.0708804, 0.362961, 0.122094, 0.572073, 0.0625938, 0.0995535, 0.0799213, 0.0625874, 0.0625504, 1.08948, 0.0625501, 0.0625501, 0.164644
1.00313, 6, 2.1959, 0.0634799, 2.82843, 3.8041, 0.0634794, 0.0634873, 0.0635213, 0.0634924, 0.231867, 0.0688008, 0.0648561, 0.0718109, 0.320923, 0.123019, 0.57304, 0.0635244, 0.106385, 0.0814603, 0.0635113, 0.0634802, 1.00155, 0.0634799, 0.0634799, 0.186855
1.011, 4, 2.10339, 0.0644798, 2.44949, 1.89661, 0.0644791, 0.0644871, 0.0645212, 0.0644923, 0.232875, 0.0698009, 0.0658561, 0.0728112, 0.291946, 0.124014, 0.574055, 0.064526, 0.114259, 0.0827673, 0.0645063, 0.0644801, 0.907892, 0.0644798, 0.0644798, 0.211781
1.01886, 2, 2.02344, 0.0655394, 2, -0.0234444, 0.0655385, 0.0655467, 0.0655808, 0.0655519, 0.233939, 0.0708607, 0.0669157, 0.073871, 0.273863, 0.12507, 0.575114, 0.0655886, 0.123606, 0.0838196, 0.0655619, 0.0655397, 0.812598, 0.0655394, 0.0655394, 0.239047
1.02673, 2, 1.95774, 0.0666482, 2, 0.0422626, 0.066647, 0.0666556, 0.0666897, 0.0666607, 0.235051, 0.0719696, 0.0680246, 0.07498, 0.264434, 0.126175, 0.576207, 0.0667019, 0.135176, 0.0846128, 0.0666674, 0.0666485, 0.719391, 0.0666482, 0.0666482, 0.268065
1.0346, 4, 1.90777, 0.067796, 2.44949, 2.09223, 0.0677944, 0.0678033, 0.0678374, 0.0678085, 0.2362, 0.0731174, 0.0691724, 0.0761278, 0.261477, 0.12732, 0.577319, 0.067856, 0.150234, 0.0851593, 0.0678123, 0.0677963, 0.631432, 0.067796, 0.067796, 0.298029
1.04246, 0, 1.8751, 0.0689727, 1.41421, -1.8751, 0.0689706, 0.0689801, 0.0690142, 0.0689853, 0.237378, 0.0742942, 0.0703491, 0.0773046, 0.262958, 0.128495, 0.578435, 0.0690412, 0.170844, 0.0854866, 0.0689867, 0.068973, 0.551189, 0.0689727, 0.0689727, 0.327947
1.05033, 2, 1.86182, 0.0701691, 2, 0.138176, 0.0701662, 0.0701765, 0.0702105, 0.0701816, 0.238574, 0.0754906, 0.0715455, 0.078501, 0.267048, 0.12969, 0.579536, 0.0702488, 0.200278, 0.0856335, 0.070181, 0.0701694, 0.480378, 0.0701691, 0.0701691, 0.356687
1.0582, 6, 1.87124, 0.0713762, 2.82843, 4.12876, 0.0713724, 0.0713836, 0.0714177, 0.0713888, 0.239782, 0.0766977, 0.0727526, 0.0797082, 0.272166, 0.130896, 0.580599, 0.0714706, 0.243562, 0.0856452, 0.0713865, 0.0713765, 0.419979, 0.0713762, 0.0713762, 0.383047
1.06607, 0, 1.90872, 0.0725858, 1.41421, -1.90872, 0.0725808, 0.0725932, 0.0726273, 0.0725984, 0.240992, 0.0779073, 0.0739622, 0.0809178, 0.277008, 0.132105, 0.581595, 0.0726991, 0.308194, 0.0855696, 0.0725946, 0.0725862, 0.370303, 0.0725858, 0.0725858, 0.40584
1.07393, 0, 1.98282, 0.0737899, 1.41421, -1.98282, 0.0737832, 0.0737972, 0.0738313, 0.0738024, 0.242196, 0.0791114, 0.0751662, 0.0821218, 0.280557, 0.133308, 0.582491, 0.0739274, 0.405018, 0.0854518, 0.0737974, 0.0737902, 0.331102, 0.0737899, 0.0737899, 0.423984
1.0818, 0, 2.10647, 0.0749804, 1.41421, -2.10647, 0.0749717, 0.0749878, 0.0750218, 0.0749929, 0.243386, 0.0803019, 0.0763568, 0.0833123, 0.282089, 0.134498, 0.583249, 0.0751491, 0.549232, 0.0853312, 0.0749868, 0.0749807, 0.301693, 0.0749804, 0.0749804, 0.436591
1.08967, 2, 2.29829, 0.0761494, 2, -0.298289, 0.0761382, 0.0761568, 0.0761909, 0.076162, 0.244555, 0.0814709, 0.0775258, 0.0844814, 0.281166, 0.135667, 0.58382, 0.076358, 0.761454, 0.0852387, 0.0761549, 0.0761497, 0.281089, 0.0761494, 0.0761494, 0.443039
1.09753, 0, 2.58365, 0.0772885, 1.41421, -2.58365, 0.0772739, 0.0772959, 0.07733, 0.0773011, 0.245694, 0.08261, 0.0786649, 0.0856205, 0.277616, 0.136806, 0.584155, 0.0775483, 1.06869, 0.0851953, 0.0772932, 0.0772889, 0.268126, 0.0772885, 0.0772885, 0.44303
1.1054, 2, 2.99557, 0.0783887, 2, -0.995574, 0.0783699, 0.0783961, 0.0784302, 0.0784013, 0.246795, 0.0837102, 0.0797651, 0.0867207, 0.271501, 0.137906, 0.584192, 0.0787141, 1.50509, 0.0852116, 0.0783927, 0.0783891, 0.261564, 0.0783887, 0.0783887, 0.436613
1.11327, 2, 3.57488, 0.07944, 2, -1.57488, 0.0794158, 0.0794473, 0.0794814, 0.0794525, 0.247846, 0.0847615, 0.0808163, 0.0877719, 0.263081, 0.138957, 0.583873, 0.0798498, 2.11206, 0.0852885, 0.0794433, 0.0794403, 0.260173, 0.07944, 0.07944, 0.424176
1.12114, 6, 4.3696, 0.0804312, 2.82843, 1.6304, 0.0804003, 0.0804385, 0.0804726, 0.0804437, 0.248837, 0.0857527, 0.0818076, 0.0887631, 0.252763, 0.139948, 0.583134, 0.0809498, 2.9377, 0.085418, 0.080434, 0.0804315, 0.262793, 0.0804312, 0.0804312, 0.406411
1.129, 4, 5.43305, 0.0813498, 2.44949, -1.43305, 0.0813106, 0.0813572, 0.0813913, 0.0813623, 0.249756, 0.0866713, 0.0827262, 0.0896817, 0.241047, 0.140867, 0.581918, 0.0820087, 4.03495, 0.0855849, 0.0813521, 0.0813501, 0.268375, 0.0813498, 0.0813498, 0.384254
1.13687, 8, 6.82069, 0.0821818, 3.16228, 1.17931, 0.0821323, 0.0821892, 0.0822233, 0.0821944, 0.250588, 0.0875033, 0.0835582, 0.0905138, 0.228472, 0.141699, 0.580176, 0.0830212, 5.45853, 0.0857683, 0.0821838, 0.0821821, 0.275999, 0.0821818, 0.0821818, 0.358801
1.14474, 20, 8.58537, 0.0829117, 4.69042, 11.4146, 0.0828494, 0.0829191, 0.0829532, 0.0829242, 0.251318, 0.0882332, 0.0842881, 0.0912437, 0.215567, 0.142429, 0.577875, 0.0839824, 7.26035, 0.0859432, 0.0829133, 0.082912, 0.284883, 0.0829117, 0.0829117, 0.331221
1.15261, 12, 10.7713, 0.0835225, 3.74166, 1.22874, 0.0834445, 0.0835298, 0.0835639, 0.083535, 0.251928, 0.088844, 0.0848989, 0.0918544, 0.202815, 0.14304, 0.575005, 0.084888, 9.48354, 0.086082, 0.0835238, 0.0835228, 0.294375, 0.0835225, 0.0835225, 0.30267
1.16047, 12, 13.4068, 0.0839957, 3.74166, -1.40677, 0.0838987, 0.0840031, 0.0840372, 0.0840083, 0.252402, 0.0893172, 0.0853721, 0.0923277, 0.190612, 0.143513, 0.571587, 0.0857337, 12.1555, 0.0861554, 0.0839969, 0.0839961, 0.30394, 0.0839957, 0.0839957, 0.274212
1.16834, 2, 16.4972, 0.0843123, 2, -14.4972, 0.0841921, 0.0843197, 0.0843538, 0.0843249, 0.252718, 0.0896338, 0.0856887, 0.0926443, 0.179259, 0.14383, 0.567681, 0.0865157, 15.2806, 0.0861341, 0.0843132, 0.0843126, 0.313145, 0.0843123, 0.0843123, 0.246757
1.17621, 22, 20.0177, 0.0844526, 4.89898, 1.98227, 0.0843043, 0.08446, 0.0844941, 0.0844651, 0.252858, 0.0897741, 0.085829, 0.0927846, 0.168953, 0.14397, 0.563395, 0.0872301, 18.8332, 0.085989, 0.0844534, 0.0844529, 0.321636, 0.0844526, 0.0844526, 0.221022
1.18407, 26, 23.9085, 0.0843974, 5.2915, 2.09155, 0.0842153, 0.0844047, 0.0844388, 0.0844099, 0.252803, 0.0897189, 0.0857738, 0.0927293, 0.159787, 0.143915, 0.558891, 0.0878725, 22.7529, 0.0856927, 0.084398, 0.0843977, 0.329121, 0.0843974, 0.0843974, 0.197515
1.19194, 22, 28.0714, 0.0841285, 4.89898, -6.07138, 0.0839061, 0.0841358, 0.0841699, 0.084141, 0.252534, 0.08945, 0.0855049, 0.0924604, 0.151769, 0.143646, 0.554394, 0.0884372, 26.9414, 0.0852201, 0.084129, 0.0841288, 0.335353, 0.0841285, 0.0841285, 0.176532
1.19981, 38, 32.3723, 0.0836301, 6.32456, 5.62765, 0.0833596, 0.0836375, 0.0836716, 0.0836427, 0.252036, 0.0889516, 0.0850065, 0.0919621, 0.144834, 0.143147, 0.5502, 0.0889168, 31.2643, 0.0845496, 0.0836305, 0.0836305, 0.340121, 0.0836301, 0.0836301, 0.158182
1.20768, 56, 36.6453, 0.0828898, 7.61577, 19.3547, 0.0825623, 0.0828972, 0.0829313, 0.0829024, 0.251296, 0.0882113, 0.0842662, 0.0912218, 0.138868, 0.142407, 0.546679, 0.0893013, 35.5555, 0.0836636, 0.0828901, 0.0828901, 0.343238, 0.0828898, 0.0828898, 0.142412
