   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_164.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.529695, 0, 8.05188e-07, 3.1234e-09, 1.41421, -8.05188e-07, 3.1234e-09, 3.12444e-09, 3.12599e-09, 1.9547e-08, 3.44188e-09, 5.46245e-09, 3.78827e-09, 3.46538e-09, 4.14724e-09, 3.51165e-09, 2.29343e-08, 3.79569e-08, 3.20284e-09, 3.19475e-09, 3.13457e-09, 1.78084e-08, 3.12343e-09, 7.13818e-07, 3.1234e-09, 3.1234e-09, 3.49889e-09
0.537566, 0, 1.1228e-06, 7.18614e-09, 1.41421, -1.1228e-06, 7.18614e-09, 7.18853e-09, 7.19208e-09, 4.49025e-08, 7.91752e-09, 1.25577e-08, 8.71299e-09, 7.97148e-09, 9.49985e-09, 8.07775e-09, 5.26815e-08, 5.43717e-08, 7.36857e-09, 7.34999e-09, 7.21361e-09, 2.98482e-08, 7.18621e-09, 9.56878e-07, 7.18614e-09, 7.18614e-09, 8.04845e-09
0.545438, 0, 1.59008e-06, 1.59734e-08, 1.41421, -1.59008e-06, 1.59734e-08, 1.59787e-08, 1.59866e-08, 9.9705e-08, 1.75971e-08, 2.78985e-08, 1.93631e-08, 1.77169e-08, 2.14262e-08, 1.79528e-08, 1.16975e-07, 7.95592e-08, 1.63784e-08, 1.63371e-08, 1.60374e-08, 5.07269e-08, 1.59735e-08, 1.27813e-06, 1.59734e-08, 1.59734e-08, 1.78878e-08
0.553309, 0, 2.30386e-06, 3.45257e-08, 1.41421, -2.30386e-06, 3.45257e-08, 3.45371e-08, 3.45542e-08, 2.15335e-07, 3.80319e-08, 6.02766e-08, 4.18453e-08, 3.82905e-08, 4.70275e-08, 3.88e-08, 2.52626e-07, 1.19772e-07, 3.54002e-08, 3.53111e-08, 3.46692e-08, 8.73492e-08, 3.4526e-08, 1.70378e-06, 3.45257e-08, 3.45257e-08, 3.86595e-08
0.561181, 0, 3.44648e-06, 7.27707e-08, 1.41421, -3.44648e-06, 7.27707e-08, 7.27949e-08, 7.28307e-08, 4.53553e-07, 8.01547e-08, 1.27002e-07, 8.81858e-08, 8.06995e-08, 1.07835e-07, 8.17724e-08, 5.32089e-07, 1.86475e-07, 7.46125e-08, 7.44249e-08, 7.3083e-08, 1.52407e-07, 7.27714e-08, 2.27141e-06, 7.27707e-08, 7.27707e-08, 8.14766e-08
0.569052, 0, 5.34269e-06, 1.49842e-07, 1.41421, -5.34269e-06, 1.49842e-07, 1.49892e-07, 1.49966e-07, 9.33283e-07, 1.65034e-07, 2.6142e-07, 1.81558e-07, 1.66155e-07, 2.37641e-07, 1.68363e-07, 1.09487e-06, 3.00742e-07, 1.53632e-07, 1.53246e-07, 1.50506e-07, 2.6891e-07, 1.49844e-07, 3.03719e-06, 1.49842e-07, 1.49842e-07, 1.67754e-07
0.576923, 0, 8.56735e-06, 3.01239e-07, 1.41421, -8.56735e-06, 3.01239e-07, 3.01339e-07, 3.01487e-07, 1.87504e-06, 3.31757e-07, 5.25381e-07, 3.6495e-07, 3.34009e-07, 4.92852e-07, 3.38443e-07, 2.19964e-06, 5.00508e-07, 3.08851e-07, 3.08076e-07, 3.0261e-07, 4.77784e-07, 3.01242e-07, 4.08722e-06, 3.01239e-07, 3.01239e-07, 3.37221e-07
0.584795, 0, 1.41704e-05, 5.92024e-07, 1.41421, -1.41704e-05, 5.92024e-07, 5.9222e-07, 5.92511e-07, 3.68257e-06, 6.51955e-07, 1.03218e-06, 7.17137e-07, 6.56376e-07, 9.98721e-07, 6.65084e-07, 4.31999e-06, 8.53886e-07, 6.06972e-07, 6.0545e-07, 5.94792e-07, 8.51641e-07, 5.92029e-07, 5.55864e-06, 5.92024e-07, 5.92024e-07, 6.62683e-07
0.592666, 0, 2.39907e-05, 1.13763e-06, 1.41421, -2.39907e-05, 1.13763e-06, 1.138e-06, 1.13856e-06, 7.07154e-06, 1.2527e-06, 1.98274e-06, 1.37785e-06, 1.26119e-06, 1.9822e-06, 1.27791e-06, 8.2954e-06, 1.48011e-06, 1.16633e-06, 1.16341e-06, 1.1431e-06, 1.51634e-06, 1.13764e-06, 7.67208e-06, 1.13763e-06, 1.13763e-06, 1.2733e-06
0.600538, 0, 4.12031e-05, 2.13781e-06, 1.41421, -4.12031e-05, 2.13781e-06, 2.13851e-06, 2.13956e-06, 1.32792e-05, 2.35386e-06, 3.72458e-06, 2.58884e-06, 2.3698e-06, 3.86172e-06, 2.40119e-06, 1.55771e-05, 2.58366e-06, 2.1917e-06, 2.18621e-06, 2.14837e-06, 2.68599e-06, 2.13783e-06, 1.07851e-05, 2.13781e-06, 2.13781e-06, 2.39253e-06
0.608409, 0, 7.11668e-05, 3.92927e-06, 1.41421, -7.11668e-05, 3.92927e-06, 3.93057e-06, 3.9325e-06, 2.43891e-05, 4.32602e-06, 6.84318e-06, 4.75754e-06, 4.35529e-06, 7.38734e-06, 4.41294e-06, 2.86089e-05, 4.50714e-06, 4.02824e-06, 4.01815e-06, 3.94924e-06, 4.717e-06, 3.92931e-06, 1.54749e-05, 3.92927e-06, 3.92927e-06, 4.39705e-06
0.61628, 0, 0.00012273, 7.06484e-06, 1.41421, -0.00012273, 7.06484e-06, 7.06717e-06, 7.07063e-06, 4.38182e-05, 7.77754e-06, 1.22993e-05, 8.5527e-06, 7.83013e-06, 1.38802e-05, 7.93368e-06, 5.13985e-05, 7.8107e-06, 7.24261e-06, 7.2245e-06, 7.10178e-06, 8.18918e-06, 7.0649e-06, 2.26651e-05, 7.06484e-06, 7.06484e-06, 7.90513e-06
0.624152, 0, 0.000210156, 1.24282e-05, 1.41421, -0.000210156, 1.24282e-05, 1.24323e-05, 1.24383e-05, 7.70221e-05, 1.36808e-05, 2.16277e-05, 1.50431e-05, 1.37732e-05, 2.56224e-05, 1.39552e-05, 9.03445e-05, 1.33871e-05, 1.27406e-05, 1.27088e-05, 1.24951e-05, 1.40233e-05, 1.24283e-05, 3.38069e-05, 1.24282e-05, 1.24282e-05, 1.3905e-05
0.632023, 0, 0.000355903, 2.13944e-05, 1.41421, -0.000355903, 2.13944e-05, 2.14015e-05, 2.14119e-05, 0.000132481, 2.35486e-05, 3.72154e-05, 2.58915e-05, 2.37075e-05, 4.64782e-05, 2.40205e-05, 0.000155392, 2.2623e-05, 2.19317e-05, 2.1877e-05, 2.15131e-05, 2.36454e-05, 2.13946e-05, 5.11419e-05, 2.13944e-05, 2.13944e-05, 2.39342e-05
0.639895, 0, 0.000594484, 3.60458e-05, 1.41421, -0.000594484, 3.60458e-05, 3.60576e-05, 3.60753e-05, 0.000223017, 3.96715e-05, 6.26743e-05, 4.36148e-05, 3.9939e-05, 8.28629e-05, 4.04658e-05, 0.000261579, 3.76147e-05, 3.69501e-05, 3.6858e-05, 3.62519e-05, 3.92078e-05, 3.60461e-05, 7.80561e-05, 3.60458e-05, 3.60458e-05, 4.03205e-05
0.647766, 0, 0.000977656, 5.94494e-05, 1.41421, -0.000977656, 5.94494e-05, 5.94689e-05, 5.94979e-05, 0.000367493, 6.54228e-05, 0.000103321, 7.19197e-05, 6.58635e-05, 0.000145213, 6.67315e-05, 0.000431027, 6.14472e-05, 6.09393e-05, 6.07876e-05, 5.98001e-05, 6.38738e-05, 5.94499e-05, 0.000119546, 5.94494e-05, 5.94494e-05, 6.64922e-05
0.655637, 0, 0.00158115, 9.5997e-05, 1.41421, -0.00158115, 9.5997e-05, 9.60285e-05, 9.60753e-05, 0.00059288, 0.000105632, 0.000166763, 0.000116112, 0.000106343, 0.00025016, 0.000107743, 0.000695361, 9.85342e-05, 9.84003e-05, 9.81556e-05, 9.65816e-05, 0.000102167, 9.59979e-05, 0.000182803, 9.5997e-05, 9.5997e-05, 0.000107357
0.663509, 0, 0.00251305, 0.000151799, 1.41421, -0.00251305, 0.000151799, 0.000151849, 0.000151923, 0.000936638, 0.000167018, 0.000263576, 0.000183571, 0.000168141, 0.000423646, 0.000170352, 0.00109851, 0.000155013, 0.000155595, 0.000155209, 0.000152754, 0.000160378, 0.0001518, 0.000277911, 0.000151799, 0.000151799, 0.000169743
0.67138, 0, 0.00392384, 0.000235107, 1.41421, -0.00392384, 0.000235107, 0.000235184, 0.000235299, 0.00144928, 0.000258652, 0.000408031, 0.00028426, 0.000260389, 0.000705268, 0.00026381, 0.0016997, 0.00023917, 0.00024098, 0.000240383, 0.000236638, 0.000247001, 0.00023511, 0.00041864, 0.000235107, 0.000235107, 0.000262868
0.679252, 0, 0.00601777, 0.000356732, 1.41421, -0.00601777, 0.000356732, 0.000356848, 0.000357022, 0.00219684, 0.000392414, 0.000618801, 0.000431224, 0.000395047, 0.00115409, 0.000400231, 0.00257636, 0.000361854, 0.000365632, 0.000364727, 0.000359135, 0.000373167, 0.000356735, 0.000623273, 0.000356732, 0.000356732, 0.000398804
0.687123, 0, 0.00906507, 0.000530383, 1.41421, -0.00906507, 0.000530383, 0.000530556, 0.000530813, 0.00326292, 0.000583371, 0.000919552, 0.000641002, 0.00058728, 0.00185617, 0.000594979, 0.0038265, 0.000536824, 0.000543599, 0.000542257, 0.000534086, 0.000553007, 0.000530388, 0.000915423, 0.000530383, 0.000530383, 0.00059286
0.694994, 0, 0.0134141, 0.000772877, 1.41421, -0.0134141, 0.000772877, 0.000773129, 0.000773503, 0.00474981, 0.000849996, 0.00133927, 0.000933873, 0.000855685, 0.00293378, 0.00086689, 0.00557005, 0.000780949, 0.000792111, 0.000790161, 0.000778475, 0.000803871, 0.000772884, 0.00132472, 0.000772877, 0.000772877, 0.000863809
0.702866, 0, 0.0195018, 0.0011041, 1.41421, -0.0195018, 0.0011041, 0.00110446, 0.001105, 0.00677823, 0.00121413, 0.00191222, 0.0013338, 0.00122225, 0.0045562, 0.00123824, 0.00794851, 0.00111418, 0.00113155, 0.00112877, 0.00111241, 0.00114631, 0.00110411, 0.00188729, 0.0011041, 0.0011041, 0.00123385
0.710737, 0, 0.0278614, 0.00154667, 1.41421, -0.0278614, 0.00154667, 0.00154718, 0.00154793, 0.00948504, 0.00170061, 0.00267726, 0.00186804, 0.00171197, 0.00695135, 0.00173433, 0.0111223, 0.0015592, 0.00158507, 0.0015812, 0.00155878, 0.00160373, 0.00154669, 0.00264593, 0.00154667, 0.00154667, 0.0017282
0.718608, 0, 0.0391245, 0.00212519, 1.41421, -0.0391245, 0.00212519, 0.00212588, 0.00212691, 0.0130187, 0.00233643, 0.00367665, 0.00256619, 0.00235202, 0.0104171, 0.00238271, 0.0152654, 0.00214068, 0.00217787, 0.00217259, 0.00214251, 0.00220166, 0.00212521, 0.00364995, 0.00212519, 0.00212519, 0.00237431
0.72648, 0, 0.054016, 0.00286506, 1.41421, -0.054016, 0.00286506, 0.00286599, 0.00286737, 0.0175318, 0.00314947, 0.0049539, 0.0034588, 0.00317045, 0.0153305, 0.00321177, 0.0205567, 0.00288409, 0.00293598, 0.00292891, 0.00288943, 0.00296649, 0.00286508, 0.00495473, 0.00286506, 0.00286506, 0.00320051
0.734351, 0, 0.0733393, 0.00379088, 1.41421, -0.0733393, 0.00379088, 0.00379211, 0.00379393, 0.0231716, 0.0041667, 0.00655109, 0.00457546, 0.00419443, 0.0221524, 0.00424902, 0.0271688, 0.00381409, 0.00388459, 0.00387534, 0.00382458, 0.00392388, 0.00379091, 0.00662107, 0.00379088, 0.00379088, 0.00423422
0.742223, 0, 0.0979499, 0.0049245, 1.41421, -0.0979499, 0.0049245, 0.00492609, 0.00492846, 0.030068, 0.00541207, 0.00850546, 0.00594237, 0.00544804, 0.0314241, 0.00551886, 0.0352538, 0.00495259, 0.00504605, 0.00503425, 0.00497035, 0.00509668, 0.00492454, 0.00871475, 0.0049245, 0.0049245, 0.00549981
0.750094, 0, 0.128716, 0.00628283, 1.41421, -0.128716, 0.00628283, 0.00628486, 0.00628788, 0.0383206, 0.00690409, 0.0108457, 0.0075798, 0.00694993, 0.0437536, 0.00704015, 0.0449283, 0.00631653, 0.00643768, 0.00642298, 0.00634423, 0.00650262, 0.00628289, 0.0113065, 0.00628283, 0.00628283, 0.00701616
0.757966, 0, 0.166469, 0.00787564, 1.41421, -0.166469, 0.00787564, 0.00787818, 0.00788196, 0.0479853, 0.00865343, 0.0135881, 0.00949938, 0.00871081, 0.0597872, 0.00882375, 0.0562579, 0.00791569, 0.00806945, 0.00805166, 0.00795665, 0.00815203, 0.00787571, 0.0144732, 0.00787564, 0.00787564, 0.0087942
0.765837, 0, 0.211934, 0.00970361, 1.41421, -0.211934, 0.00970361, 0.00970674, 0.00971138, 0.0590633, 0.0106608, 0.0167335, 0.0117018, 0.0107314, 0.0801654, 0.0108703, 0.0692437, 0.00975074, 0.00994201, 0.00992122, 0.009809, 0.0100457, 0.0097037, 0.0183, 0.00970361, 0.00970361, 0.0108348
0.773708, 0, 0.265667, 0.0117568, 1.41421, -0.265667, 0.0117568, 0.0117606, 0.0117662, 0.0714925, 0.0129152, 0.0202644, 0.0141751, 0.0130007, 0.105463, 0.0131688, 0.0838129, 0.0118117, 0.0120452, 0.0120219, 0.0118922, 0.0121733, 0.0117569, 0.0228848, 0.0117568, 0.0117568, 0.0131273
0.78158, 2, 0.327971, 0.0140141, 2, 1.67203, 0.0140141, 0.0140186, 0.0140253, 0.0851434, 0.0153934, 0.0241444, 0.0168936, 0.0154952, 0.136115, 0.0156953, 0.0998137, 0.0140773, 0.0143572, 0.0143327, 0.0141861, 0.0145124, 0.0140142, 0.0283444, 0.0140141, 0.0140141, 0.0156484
0.789451, 0, 0.398831, 0.016443, 1.41421, -0.398831, 0.016443, 0.0164483, 0.0164562, 0.0998207, 0.0180598, 0.0283177, 0.0198183, 0.0181791, 0.172333, 0.0184136, 0.117017, 0.0165151, 0.0168447, 0.0168215, 0.0166596, 0.0170289, 0.0164432, 0.0348219, 0.016443, 0.016443, 0.0183627
0.797323, 0, 0.477847, 0.0190013, 1.41421, -0.477847, 0.0190013, 0.0190074, 0.0190164, 0.115271, 0.0208681, 0.0327121, 0.0228985, 0.0210058, 0.214023, 0.0212764, 0.135126, 0.0190824, 0.0194644, 0.0194465, 0.0192725, 0.0196779, 0.0190014, 0.0424943, 0.0190013, 0.0190013, 0.0212242
0.805194, 0, 0.564202, 0.0216386, 1.41421, -0.564202, 0.0216386, 0.0216455, 0.0216558, 0.131195, 0.023763, 0.0372416, 0.0260737, 0.0239198, 0.260712, 0.0242275, 0.153791, 0.021729, 0.0221646, 0.0221585, 0.0219776, 0.0224058, 0.0216388, 0.0515797, 0.0216386, 0.0216386, 0.0241785
0.813065, 0, 0.656642, 0.0242997, 1.41421, -0.656642, 0.0242997, 0.0243075, 0.024319, 0.147265, 0.0266842, 0.0418125, 0.0292776, 0.0268601, 0.311501, 0.0272052, 0.172627, 0.0243994, 0.0248884, 0.0249041, 0.0247246, 0.0251537, 0.0242999, 0.0623403, 0.0242997, 0.0242997, 0.0271662
0.820937, 2, 0.753505, 0.0269277, 2, 1.24649, 0.0269277, 0.0269363, 0.0269492, 0.163146, 0.0295692, 0.046328, 0.0324422, 0.0297641, 0.365049, 0.0301459, 0.191241, 0.0270364, 0.0275776, 0.0276296, 0.0274648, 0.0278608, 0.0269279, 0.0750797, 0.0269277, 0.0269277, 0.0301272
0.828808, 0, 0.852782, 0.0294678, 1.41421, -0.852782, 0.0294678, 0.0294772, 0.0294913, 0.178515, 0.032358, 0.0506952, 0.0355016, 0.0325713, 0.419604, 0.0329885, 0.209256, 0.029585, 0.0301754, 0.030285, 0.0301566, 0.0304686, 0.029468, 0.0901328, 0.0294678, 0.0294678, 0.0330044
0.83668, 6, 0.952213, 0.0318705, 2.82843, 5.04779, 0.0318705, 0.0318807, 0.0318959, 0.193082, 0.0349966, 0.0548303, 0.0383967, 0.0352273, 0.473081, 0.0356779, 0.226331, 0.0319955, 0.0326311, 0.0328279, 0.0327709, 0.0329241, 0.0318708, 0.107844, 0.0318705, 0.0318705, 0.0357483
0.844551, 2, 1.04942, 0.0340947, 2, 0.950585, 0.0340947, 0.0341057, 0.0341219, 0.206603, 0.0374399, 0.0586634, 0.0410783, 0.0376867, 0.523189, 0.0381681, 0.242182, 0.0342268, 0.034902, 0.0352267, 0.0352984, 0.0351837, 0.034095, 0.128535, 0.0340947, 0.0340947, 0.03832
0.852422, 0, 1.14203, 0.03611, 1.41421, -1.14203, 0.03611, 0.0361216, 0.0361388, 0.218896, 0.0396545, 0.0621425, 0.0435096, 0.039916, 0.567595, 0.0404249, 0.256596, 0.0362481, 0.0369564, 0.0374638, 0.0377558, 0.037215, 0.0361103, 0.152463, 0.03611, 0.03611, 0.0406947
0.860294, 0, 1.22789, 0.0378974, 1.41421, -1.22789, 0.0378974, 0.0379095, 0.0379276, 0.229846, 0.0416196, 0.0652348, 0.0456679, 0.0418942, 0.604109, 0.0424272, 0.269435, 0.0380404, 0.0387744, 0.0395366, 0.0401927, 0.0389985, 0.0378977, 0.17977, 0.0378974, 0.0378974, 0.0428629
0.868165, 2, 1.30512, 0.0394501, 2, 0.694877, 0.0394501, 0.0394628, 0.0394816, 0.2394, 0.0433275, 0.0679271, 0.0475446, 0.0436135, 0.63087, 0.0441672, 0.28064, 0.0395967, 0.0403484, 0.0414589, 0.0426986, 0.040528, 0.0394505, 0.210429, 0.0394501, 0.0394501, 0.0448315
0.876037, 0, 1.37232, 0.0407726, 1.41421, -1.37232, 0.0407726, 0.0407857, 0.0408052, 0.24757, 0.0447828, 0.0702249, 0.0491443, 0.0450786, 0.646516, 0.0456494, 0.290222, 0.0409216, 0.0416825, 0.0432596, 0.0454089, 0.0418095, 0.040773, 0.244197, 0.0407726, 0.0407726, 0.0466246
0.883908, 4, 1.42858, 0.0418794, 2.44949, 2.57142, 0.0418794, 0.0418929, 0.0419129, 0.25442, 0.0460009, 0.0721495, 0.0504835, 0.046305, 0.650308, 0.0468894, 0.298256, 0.0420294, 0.0427907, 0.0449819, 0.0485103, 0.04286, 0.0418798, 0.280577, 0.0418794, 0.0418794, 0.0482827
0.891779, 4, 1.47354, 0.0427927, 2.44949, 2.52646, 0.0427927, 0.0428065, 0.0428269, 0.260052, 0.0470057, 0.073735, 0.0515879, 0.0473165, 0.642198, 0.0479116, 0.304862, 0.0429426, 0.0436955, 0.046681, 0.0522434, 0.043705, 0.0427931, 0.318794, 0.0427927, 0.0427927, 0.0498625
0.899651, 2, 1.5074, 0.0435407, 2, 0.492599, 0.0435407, 0.0435547, 0.0435755, 0.264602, 0.0478274, 0.0750244, 0.0524898, 0.0481437, 0.622832, 0.0487465, 0.310196, 0.0436891, 0.0444252, 0.0484212, 0.0569021, 0.0443762, 0.0435411, 0.357809, 0.0435407, 0.0435407, 0.0514373
0.907522, 0, 1.53082, 0.0441546, 1.41421, -1.53082, 0.0441546, 0.0441689, 0.04419, 0.268217, 0.0484996, 0.0760658, 0.0532253, 0.0488201, 0.593483, 0.0494284, 0.31443, 0.0443006, 0.045012, 0.0502732, 0.0628273, 0.0449085, 0.0441551, 0.396346, 0.0441546, 0.0441546, 0.0530965
0.915393, 4, 1.54486, 0.0446673, 2.44949, 2.45514, 0.0446673, 0.0446817, 0.044703, 0.271053, 0.0490573, 0.0769093, 0.0538319, 0.0493812, 0.555933, 0.0499928, 0.317745, 0.0448099, 0.0454892, 0.0523106, 0.0703939, 0.045338, 0.0446677, 0.432965, 0.0446673, 0.0446673, 0.0549474
0.923265, 0, 1.5509, 0.0451105, 1.41421, -1.5509, 0.0451105, 0.045125, 0.0451464, 0.273258, 0.0495346, 0.0776035, 0.0543465, 0.049861, 0.512311, 0.0504745, 0.320313, 0.0452488, 0.0458897, 0.0546073, 0.0799888, 0.0456996, 0.0451109, 0.466146, 0.0451105, 0.0451105, 0.0571159
0.931136, 0, 1.55048, 0.0455139, 1.41421, -1.55048, 0.0455139, 0.0455284, 0.04555, 0.274972, 0.0499635, 0.0781935, 0.0548029, 0.0502917, 0.464908, 0.0509057, 0.322298, 0.0456475, 0.0462447, 0.0572364, 0.0919804, 0.0460254, 0.0455143, 0.494403, 0.0455139, 0.0455139, 0.0597483
0.939008, 2, 1.54521, 0.0459038, 2, 0.454789, 0.0459038, 0.0459184, 0.0459401, 0.276318, 0.0503719, 0.0787196, 0.0552315, 0.0507016, 0.416001, 0.0513152, 0.323841, 0.0460323, 0.0465817, 0.0602624, 0.106679, 0.0463435, 0.0459042, 0.516402, 0.0459038, 0.0459038, 0.0630118
0.946879, 4, 1.5367, 0.0463025, 2.44949, 2.4633, 0.0463025, 0.0463172, 0.0463389, 0.2774, 0.0507839, 0.0792156, 0.0556579, 0.0511145, 0.367692, 0.0517271, 0.325064, 0.0464258, 0.0469247, 0.0637469, 0.12429, 0.0466773, 0.0463029, 0.531067, 0.0463025, 0.0463025, 0.0670941
0.95475, 0, 1.52643, 0.0467279, 1.41421, -1.52643, 0.0467278, 0.0467426, 0.0467644, 0.278305, 0.0512185, 0.0797092, 0.0561027, 0.0515498, 0.321779, 0.0521611, 0.326067, 0.0468462, 0.0472932, 0.0677441, 0.144868, 0.0470453, 0.0467283, 0.537682, 0.0467279, 0.0467279, 0.0721998
0.962622, 6, 1.51574, 0.0471935, 2.82843, 4.48426, 0.0471934, 0.0472082, 0.04723, 0.2791, 0.0516905, 0.0802218, 0.0565816, 0.0520223, 0.27968, 0.0526321, 0.32693, 0.0473072, 0.0477024, 0.0723032, 0.168268, 0.0474609, 0.0471939, 0.535951, 0.0471935, 0.0471935, 0.078544
0.970493, 4, 1.50572, 0.0477086, 2.44949, 2.49428, 0.0477085, 0.0477233, 0.0477452, 0.279837, 0.0522099, 0.0807685, 0.0571057, 0.052542, 0.242391, 0.0531502, 0.327713, 0.0478185, 0.0481634, 0.077472, 0.194116, 0.0479333, 0.047709, 0.526028, 0.0477086, 0.0477086, 0.0863408
0.978365, 2, 1.49724, 0.0482788, 2, 0.502759, 0.0482786, 0.0482935, 0.0483154, 0.280555, 0.052783, 0.0813597, 0.0576819, 0.0531153, 0.210492, 0.053722, 0.32846, 0.0483858, 0.0486833, 0.083305, 0.221789, 0.0484674, 0.0482792, 0.508505, 0.0482788, 0.0482788, 0.0957877
0.986236, 0, 1.4909, 0.0489063, 1.41421, -1.4909, 0.048906, 0.048921, 0.0489429, 0.281278, 0.0534123, 0.0820007, 0.0583132, 0.0537448, 0.184184, 0.0543501, 0.329201, 0.0490118, 0.049266, 0.0898787, 0.250419, 0.0490646, 0.0489067, 0.484361, 0.0489063, 0.0489063, 0.107046
0.994107, 2, 1.48704, 0.0495906, 2, 0.512955, 0.0495903, 0.0496054, 0.0496273, 0.282023, 0.0540979, 0.0826938, 0.0590001, 0.0544304, 0.163344, 0.0550345, 0.329957, 0.0496962, 0.0499129, 0.0973175, 0.278933, 0.0497239, 0.0495911, 0.454882, 0.0495906, 0.0495906, 0.120215
1.00198, 0, 1.48585, 0.0503292, 1.41421, -1.48585, 0.0503288, 0.050344, 0.0503659, 0.282799, 0.0548372, 0.0834378, 0.0597402, 0.0551698, 0.147599, 0.0557729, 0.330738, 0.0504368, 0.0506229, 0.105839, 0.30611, 0.0504416, 0.0503297, 0.421553, 0.0503292, 0.0503292, 0.135313
1.00985, 0, 1.48738, 0.0511178, 1.41421, -1.48738, 0.0511172, 0.0511325, 0.0511544, 0.283611, 0.0556262, 0.0842296, 0.0605296, 0.0559588, 0.136394, 0.056561, 0.331548, 0.0512297, 0.0513937, 0.115825, 0.330668, 0.0512128, 0.0511182, 0.385944, 0.0511178, 0.0511178, 0.152246
1.01772, 4, 1.49175, 0.0519507, 2.44949, 2.50825, 0.0519499, 0.0519654, 0.0519873, 0.284458, 0.0564594, 0.0850645, 0.0613631, 0.056792, 0.129064, 0.0573936, 0.332388, 0.05207, 0.052222, 0.127941, 0.351363, 0.0520314, 0.0519511, 0.349602, 0.0519507, 0.0519507, 0.170796
1.02559, 4, 1.49937, 0.0528219, 2.44949, 2.50063, 0.0528208, 0.0528366, 0.0528585, 0.285337, 0.0573307, 0.0859369, 0.0622347, 0.0576634, 0.124887, 0.0582644, 0.333253, 0.0529519, 0.0531043, 0.143313, 0.367102, 0.0528907, 0.0528223, 0.313945, 0.0528219, 0.0528219, 0.190607
1.03346, 0, 1.51127, 0.0537246, 1.41421, -1.51127, 0.0537232, 0.0537394, 0.0537613, 0.286245, 0.0582336, 0.0868403, 0.0631376, 0.0585662, 0.123139, 0.0591668, 0.334137, 0.0538698, 0.0540371, 0.1638, 0.377037, 0.0537834, 0.0537251, 0.28019, 0.0537246, 0.0537246, 0.211185
1.04134, 0, 1.5296, 0.0546522, 1.41421, -1.5296, 0.0546503, 0.0546669, 0.0546888, 0.287175, 0.0591612, 0.0877683, 0.0640653, 0.0594939, 0.123124, 0.0600941, 0.335028, 0.0548177, 0.0550175, 0.192377, 0.380644, 0.0547025, 0.0546526, 0.249299, 0.0546522, 0.0546522, 0.231914
1.04921, 2, 1.5582, 0.0555978, 2, 0.441801, 0.0555952, 0.0556125, 0.0556344, 0.288122, 0.0601068, 0.0887141, 0.0650109, 0.0604395, 0.124207, 0.0610395, 0.335917, 0.0557901, 0.0560433, 0.233677, 0.377776, 0.0556409, 0.0555982, 0.221955, 0.0555978, 0.0555978, 0.252078
1.05708, 2, 1.60342, 0.0565547, 2, 0.396584, 0.0565513, 0.0565695, 0.0565914, 0.28908, 0.0610638, 0.0896711, 0.0659679, 0.0613964, 0.12583, 0.0619963, 0.336787, 0.0567821, 0.0571135, 0.294709, 0.368672, 0.0565917, 0.0565552, 0.198564, 0.0565547, 0.0565547, 0.270906
1.06495, 4, 1.67508, 0.0575166, 2.44949, 2.32492, 0.0575121, 0.0575313, 0.0575532, 0.290042, 0.0620256, 0.090633, 0.0669298, 0.0623583, 0.127525, 0.062958, 0.337621, 0.0577891, 0.0582278, 0.385771, 0.353929, 0.0575483, 0.057517, 0.17928, 0.0575166, 0.0575166, 0.287618
1.07282, 2, 1.78762, 0.0584769, 2, 0.212379, 0.058471, 0.0584916, 0.0585135, 0.291003, 0.0629859, 0.0915934, 0.0678901, 0.0633186, 0.128923, 0.0639183, 0.3384, 0.0588076, 0.059387, 0.521552, 0.334447, 0.0585041, 0.0584773, 0.164037, 0.0584769, 0.0584769, 0.301481
1.08069, 8, 1.96135, 0.0594293, 3.16228, 6.03865, 0.0594216, 0.059444, 0.0594659, 0.291955, 0.0639384, 0.0925458, 0.0688425, 0.064271, 0.129752, 0.0648706, 0.339099, 0.0598347, 0.0605926, 0.722356, 0.311338, 0.0594526, 0.0594297, 0.152598, 0.0594293, 0.0594293, 0.311862
1.08856, 6, 2.2237, 0.0603674, 2.82843, 3.7763, 0.0603573, 0.0603822, 0.060404, 0.292893, 0.0648765, 0.0934839, 0.0697806, 0.0652091, 0.129841, 0.0658087, 0.339691, 0.0608686, 0.0618465, 1.01539, 0.285826, 0.0603873, 0.0603678, 0.144606, 0.0603674, 0.0603674, 0.318282
1.09644, 6, 2.61032, 0.0612845, 2.82843, 3.38968, 0.0612715, 0.0612992, 0.0613211, 0.293811, 0.0657936, 0.094401, 0.0706977, 0.0661262, 0.129107, 0.0667258, 0.340146, 0.0619086, 0.0631507, 1.43586, 0.259148, 0.0613015, 0.0612849, 0.139624, 0.0612845, 0.0612845, 0.320452
