   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_317.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.9291, 4, 0.168534, 0.167693, 2.44949, 3.83147, 0, 0.167693, 0.167693, 0.167693, 0.167693, 0.167693, 0.167693, 0.167693, 0.167693, 0.167693, 0.167693, 0.167693, 0.167693, 0.167693, 0.167693, 0.167694, 0.167693, 0.168533, 0.167693, 0.167693
15.937, 2, 0.166538, 0.165669, 2, 1.83346, 0, 0.165669, 0.165669, 0.165669, 0.165669, 0.165669, 0.165669, 0.165669, 0.165669, 0.165669, 0.165669, 0.165669, 0.165669, 0.165669, 0.165669, 0.16567, 0.165669, 0.166537, 0.165669, 0.165669
15.9449, 2, 0.162862, 0.161965, 2, 1.83714, 0, 0.161965, 0.161965, 0.161965, 0.161965, 0.161965, 0.161965, 0.161965, 0.161965, 0.161965, 0.161965, 0.161965, 0.161965, 0.161965, 0.161965, 0.161966, 0.161965, 0.162861, 0.161965, 0.161965
15.9527, 0, 0.157722, 0.156799, 1.41421, -0.157722, 0, 0.156799, 0.156799, 0.156799, 0.156799, 0.156799, 0.156799, 0.156799, 0.156799, 0.156799, 0.156799, 0.156799, 0.156799, 0.156799, 0.156799, 0.1568, 0.156799, 0.157721, 0.156799, 0.156799
15.9606, 2, 0.151926, 0.150978, 2, 1.84807, 0, 0.150978, 0.150978, 0.150978, 0.150978, 0.150978, 0.150978, 0.150978, 0.150978, 0.150978, 0.150978, 0.150978, 0.150978, 0.150978, 0.150978, 0.150979, 0.150978, 0.151925, 0.150978, 0.150978
15.9685, 2, 0.14624, 0.145267, 2, 1.85376, 0, 0.145267, 0.145267, 0.145267, 0.145267, 0.145267, 0.145267, 0.145267, 0.145267, 0.145267, 0.145267, 0.145267, 0.145267, 0.145267, 0.145267, 0.145268, 0.145267, 0.146239, 0.145267, 0.145267
15.9763, 0, 0.14439, 0.143393, 1.41421, -0.14439, 0, 0.143393, 0.143393, 0.143393, 0.143393, 0.143393, 0.143393, 0.143393, 0.143393, 0.143393, 0.143393, 0.143393, 0.143393, 0.143393, 0.143393, 0.143394, 0.143393, 0.144389, 0.143393, 0.143393
15.9842, 0, 0.140832, 0.139813, 1.41421, -0.140832, 0, 0.139813, 0.139813, 0.139813, 0.139813, 0.139813, 0.139813, 0.139813, 0.139813, 0.139813, 0.139813, 0.139813, 0.139813, 0.139813, 0.139813, 0.139814, 0.139813, 0.140831, 0.139813, 0.139813
15.9921, 0, 0.135792, 0.134752, 1.41421, -0.135792, 0, 0.134752, 0.134752, 0.134752, 0.134752, 0.134752, 0.134752, 0.134752, 0.134752, 0.134752, 0.134752, 0.134752, 0.134752, 0.134752, 0.134752, 0.134753, 0.134752, 0.135791, 0.134752, 0.134752
16, 0, 0.1301, 0.12904, 1.41421, -0.1301, 0, 0.12904, 0.12904, 0.12904, 0.12904, 0.12904, 0.12904, 0.12904, 0.12904, 0.12904, 0.12904, 0.12904, 0.12904, 0.12904, 0.12904, 0.129041, 0.12904, 0.130099, 0.12904, 0.12904
16.0078, 0, 0.124531, 0.123451, 1.41421, -0.124531, 0, 0.123451, 0.123451, 0.123451, 0.123451, 0.123451, 0.123451, 0.123451, 0.123451, 0.123451, 0.123451, 0.123451, 0.123451, 0.123451, 0.123451, 0.123452, 0.123451, 0.12453, 0.123451, 0.123451
16.0157, 0, 0.123066, 0.121968, 1.41421, -0.123066, 0, 0.121968, 0.121968, 0.121968, 0.121968, 0.121968, 0.121968, 0.121968, 0.121968, 0.121968, 0.121968, 0.121968, 0.121968, 0.121968, 0.121968, 0.121969, 0.121968, 0.123065, 0.121968, 0.121968
16.0236, 0, 0.119864, 0.118748, 1.41421, -0.119864, 0, 0.118748, 0.118748, 0.118748, 0.118748, 0.118748, 0.118748, 0.118748, 0.118748, 0.118748, 0.118748, 0.118748, 0.118748, 0.118748, 0.118748, 0.118749, 0.118748, 0.119863, 0.118748, 0.118748
16.0314, 0, 0.115161, 0.114028, 1.41421, -0.115161, 0, 0.114028, 0.114028, 0.114028, 0.114028, 0.114028, 0.114028, 0.114028, 0.114028, 0.114028, 0.114028, 0.114028, 0.114028, 0.114028, 0.114028, 0.114029, 0.114028, 0.11516, 0.114028, 0.114028
16.0393, 2, 0.109802, 0.108653, 2, 1.8902, 0, 0.108653, 0.108653, 0.108653, 0.108653, 0.108653, 0.108653, 0.108653, 0.108653, 0.108653, 0.108653, 0.108653, 0.108653, 0.108653, 0.108653, 0.108654, 0.108653, 0.109801, 0.108653, 0.108653
16.0472, 2, 0.104573, 0.103408, 2, 1.89543, 0, 0.103408, 0.103408, 0.103408, 0.103408, 0.103408, 0.103408, 0.103408, 0.103408, 0.103408, 0.103408, 0.103408, 0.103408, 0.103408, 0.103408, 0.103409, 0.103408, 0.104572, 0.103408, 0.103408
16.055, 2, 0.103278, 0.102099, 2, 1.89672, 0, 0.102099, 0.102099, 0.102099, 0.102099, 0.102099, 0.102099, 0.102099, 0.102099, 0.102099, 0.102099, 0.102099, 0.102099, 0.102099, 0.102099, 0.1021, 0.102099, 0.103277, 0.102099, 0.102099
16.0629, 0, 0.100266, 0.0990726, 1.41421, -0.100266, 0, 0.0990726, 0.0990726, 0.0990726, 0.0990726, 0.0990726, 0.0990726, 0.0990726, 0.0990726, 0.0990726, 0.0990726, 0.0990726, 0.0990726, 0.0990726, 0.0990726, 0.0990736, 0.0990726, 0.100265, 0.0990726, 0.0990726
16.0708, 0, 0.0957818, 0.0945745, 1.41421, -0.0957818, 0, 0.0945745, 0.0945745, 0.0945745, 0.0945745, 0.0945745, 0.0945745, 0.0945745, 0.0945745, 0.0945745, 0.0945745, 0.0945745, 0.0945745, 0.0945745, 0.0945745, 0.0945755, 0.0945745, 0.0957808, 0.0945745, 0.0945745
16.0786, 0, 0.0906652, 0.0894446, 1.41421, -0.0906652, 0, 0.0894446, 0.0894446, 0.0894446, 0.0894446, 0.0894446, 0.0894446, 0.0894446, 0.0894446, 0.0894446, 0.0894446, 0.0894446, 0.0894446, 0.0894446, 0.0894446, 0.0894456, 0.0894446, 0.0906642, 0.0894446, 0.0894446
16.0865, 6, 0.0856912, 0.0844577, 2.82843, 5.91431, 0, 0.0844577, 0.0844577, 0.0844577, 0.0844577, 0.0844577, 0.0844577, 0.0844577, 0.0844577, 0.0844577, 0.0844577, 0.0844577, 0.0844577, 0.0844577, 0.0844577, 0.0844587, 0.0844577, 0.0856902, 0.0844577, 0.0844577
16.0944, 4, 0.0847234, 0.0834772, 2.44949, 3.91528, 0, 0.0834772, 0.0834772, 0.0834772, 0.0834772, 0.0834772, 0.0834772, 0.0834772, 0.0834772, 0.0834772, 0.0834772, 0.0834772, 0.0834772, 0.0834772, 0.0834772, 0.0834782, 0.0834772, 0.0847224, 0.0834772, 0.0834772
16.1023, 0, 0.0820681, 0.0808094, 1.41421, -0.0820681, 0, 0.0808094, 0.0808094, 0.0808094, 0.0808094, 0.0808094, 0.0808094, 0.0808094, 0.0808094, 0.0808094, 0.0808094, 0.0808094, 0.0808094, 0.0808094, 0.0808094, 0.0808104, 0.0808094, 0.0820671, 0.0808094, 0.0808094
16.1101, 0, 0.0779744, 0.0767035, 1.41421, -0.0779744, 0, 0.0767035, 0.0767035, 0.0767035, 0.0767035, 0.0767035, 0.0767035, 0.0767035, 0.0767035, 0.0767035, 0.0767035, 0.0767035, 0.0767035, 0.0767035, 0.0767035, 0.0767045, 0.0767035, 0.0779734, 0.0767035, 0.0767035
16.118, 0, 0.0732717, 0.0719887, 1.41421, -0.0732717, 0, 0.0719887, 0.0719887, 0.0719887, 0.0719887, 0.0719887, 0.0719887, 0.0719887, 0.0719887, 0.0719887, 0.0719887, 0.0719887, 0.0719887, 0.0719887, 0.0719887, 0.0719897, 0.0719887, 0.0732707, 0.0719887, 0.0719887
16.1259, 0, 0.0687185, 0.0674235, 1.41421, -0.0687185, 0, 0.0674235, 0.0674235, 0.0674235, 0.0674235, 0.0674235, 0.0674235, 0.0674235, 0.0674235, 0.0674235, 0.0674235, 0.0674235, 0.0674235, 0.0674235, 0.0674235, 0.0674245, 0.0674235, 0.0687175, 0.0674235, 0.0674235
16.1337, 0, 0.0679232, 0.0666162, 1.41421, -0.0679232, 0, 0.0666162, 0.0666162, 0.0666162, 0.0666162, 0.0666162, 0.0666162, 0.0666162, 0.0666162, 0.0666162, 0.0666162, 0.0666162, 0.0666162, 0.0666162, 0.0666162, 0.0666172, 0.0666162, 0.0679222, 0.0666162, 0.0666162
16.1416, 10, 0.0655171, 0.0641981, 3.4641, 9.93448, 0, 0.0641981, 0.0641981, 0.0641981, 0.0641981, 0.0641981, 0.0641981, 0.0641981, 0.0641981, 0.0641981, 0.0641981, 0.0641981, 0.0641981, 0.0641981, 0.0641981, 0.0641991, 0.0641981, 0.0655161, 0.0641981, 0.0641981
16.1495, 0, 0.0617486, 0.0604176, 1.41421, -0.0617486, 0, 0.0604176, 0.0604176, 0.0604176, 0.0604176, 0.0604176, 0.0604176, 0.0604176, 0.0604176, 0.0604176, 0.0604176, 0.0604176, 0.0604176, 0.0604176, 0.0604176, 0.0604186, 0.0604176, 0.0617476, 0.0604176, 0.0604176
16.1573, 0, 0.0574191, 0.0560759, 1.41421, -0.0574191, 0, 0.0560759, 0.0560759, 0.0560759, 0.0560759, 0.0560759, 0.0560759, 0.0560759, 0.0560759, 0.0560759, 0.0560759, 0.0560759, 0.0560759, 0.0560759, 0.0560759, 0.0560769, 0.0560759, 0.0574181, 0.0560759, 0.0560759
16.1652, 0, 0.0532516, 0.0518961, 1.41421, -0.0532516, 0, 0.0518961, 0.0518961, 0.0518961, 0.0518961, 0.0518961, 0.0518961, 0.0518961, 0.0518961, 0.0518961, 0.0518961, 0.0518961, 0.0518961, 0.0518961, 0.0518961, 0.0518971, 0.0518961, 0.0532506, 0.0518961, 0.0518961
16.1731, 2, 0.0527121, 0.0513442, 2, 1.94729, 0, 0.0513442, 0.0513442, 0.0513442, 0.0513442, 0.0513442, 0.0513442, 0.0513442, 0.0513442, 0.0513442, 0.0513442, 0.0513442, 0.0513442, 0.0513442, 0.0513442, 0.0513452, 0.0513442, 0.0527111, 0.0513442, 0.0513442
16.1809, 0, 0.0506557, 0.049275, 1.41421, -0.0506557, 0, 0.049275, 0.049275, 0.049275, 0.049275, 0.049275, 0.049275, 0.049275, 0.049275, 0.049275, 0.049275, 0.049275, 0.049275, 0.049275, 0.049275, 0.049276, 0.049275, 0.0506546, 0.049275, 0.049275
16.1888, 2, 0.0473267, 0.0459331, 2, 1.95267, 0, 0.0459331, 0.0459331, 0.0459331, 0.0459331, 0.0459331, 0.0459331, 0.0459331, 0.0459331, 0.0459331, 0.0459331, 0.0459331, 0.0459331, 0.0459331, 0.0459331, 0.0459342, 0.0459331, 0.0473257, 0.0459331, 0.0459331
16.1967, 0, 0.043488, 0.0420812, 1.41421, -0.043488, 0, 0.0420812, 0.0420812, 0.0420812, 0.0420812, 0.0420812, 0.0420812, 0.0420812, 0.0420812, 0.0420812, 0.0420812, 0.0420812, 0.0420812, 0.0420812, 0.0420812, 0.0420823, 0.0420812, 0.043487, 0.0420812, 0.0420812
16.2046, 2, 0.0398183, 0.038398, 2, 1.96018, 0, 0.038398, 0.038398, 0.038398, 0.038398, 0.038398, 0.038398, 0.038398, 0.038398, 0.038398, 0.038398, 0.038398, 0.038398, 0.038398, 0.038398, 0.038399, 0.038398, 0.0398172, 0.038398, 0.038398
16.2124, 2, 0.0394312, 0.0379971, 2, 1.96057, 0, 0.0379971, 0.0379971, 0.0379971, 0.0379971, 0.0379971, 0.0379971, 0.0379971, 0.0379971, 0.0379971, 0.0379971, 0.0379971, 0.0379971, 0.0379971, 0.0379971, 0.0379981, 0.0379971, 0.0394301, 0.0379971, 0.0379971
16.2203, 2, 0.0376622, 0.0362139, 2, 1.96234, 0, 0.0362139, 0.0362139, 0.0362139, 0.0362139, 0.0362139, 0.0362139, 0.0362139, 0.0362139, 0.0362139, 0.0362139, 0.0362139, 0.0362139, 0.0362139, 0.0362139, 0.0362149, 0.0362139, 0.0376612, 0.0362139, 0.0362139
16.2282, 2, 0.0347478, 0.0332849, 2, 1.96525, 0, 0.0332849, 0.0332849, 0.0332849, 0.0332849, 0.0332849, 0.0332849, 0.0332849, 0.0332849, 0.0332849, 0.0332849, 0.0332849, 0.0332849, 0.0332849, 0.0332849, 0.0332859, 0.0332849, 0.0347468, 0.0332849, 0.0332849
16.236, 4, 0.0313961, 0.0299183, 2.44949, 3.9686, 0, 0.0299183, 0.0299183, 0.0299183, 0.0299183, 0.0299183, 0.0299183, 0.0299183, 0.0299183, 0.0299183, 0.0299183, 0.0299183, 0.0299183, 0.0299183, 0.0299183, 0.0299193, 0.0299183, 0.0313951, 0.0299183, 0.0299183
16.2439, 2, 0.0282243, 0.0267311, 2, 1.97178, 0, 0.0267311, 0.0267311, 0.0267311, 0.0267311, 0.0267311, 0.0267311, 0.0267311, 0.0267311, 0.0267311, 0.0267311, 0.0267311, 0.0267311, 0.0267311, 0.0267311, 0.0267321, 0.0267311, 0.0282233, 0.0267311, 0.0267311
16.2518, 2, 0.0280134, 0.0265044, 2, 1.97199, 0, 0.0265044, 0.0265044, 0.0265044, 0.0265044, 0.0265044, 0.0265044, 0.0265044, 0.0265044, 0.0265044, 0.0265044, 0.0265044, 0.0265044, 0.0265044, 0.0265044, 0.0265054, 0.0265044, 0.0280124, 0.0265044, 0.0265044
16.2596, 4, 0.0265789, 0.0250537, 2.44949, 3.97342, 0, 0.0250537, 0.0250537, 0.0250537, 0.0250537, 0.0250537, 0.0250537, 0.0250537, 0.0250537, 0.0250537, 0.0250537, 0.0250537, 0.0250537, 0.0250537, 0.0250537, 0.0250547, 0.0250537, 0.0265779, 0.0250537, 0.0250537
16.2675, 0, 0.0241449, 0.022603, 1.41421, -0.0241449, 0, 0.022603, 0.022603, 0.022603, 0.022603, 0.022603, 0.022603, 0.022603, 0.022603, 0.022603, 0.022603, 0.022603, 0.022603, 0.022603, 0.022603, 0.022604, 0.022603, 0.0241439, 0.022603, 0.022603
16.2754, 0, 0.0213529, 0.019794, 1.41421, -0.0213529, 0, 0.019794, 0.019794, 0.019794, 0.019794, 0.019794, 0.019794, 0.019794, 0.019794, 0.019794, 0.019794, 0.019794, 0.019794, 0.019794, 0.019794, 0.019795, 0.019794, 0.0213519, 0.019794, 0.019794
16.2832, 2, 0.0187477, 0.0171712, 2, 1.98125, 0, 0.0171712, 0.0171712, 0.0171712, 0.0171712, 0.0171712, 0.0171712, 0.0171712, 0.0171712, 0.0171712, 0.0171712, 0.0171712, 0.0171712, 0.0171712, 0.0171712, 0.0171722, 0.0171712, 0.0187467, 0.0171712, 0.0171712
16.2911, 0, 0.0186471, 0.0170526, 1.41421, -0.0186471, 0, 0.0170526, 0.0170526, 0.0170526, 0.0170526, 0.0170526, 0.0170526, 0.0170526, 0.0170526, 0.0170526, 0.0170526, 0.0170526, 0.0170526, 0.0170526, 0.0170526, 0.0170536, 0.0170526, 0.0186461, 0.0170526, 0.0170526
16.299, 0, 0.0175163, 0.0159033, 1.41421, -0.0175163, 0, 0.0159033, 0.0159033, 0.0159033, 0.0159033, 0.0159033, 0.0159033, 0.0159033, 0.0159033, 0.0159033, 0.0159033, 0.0159033, 0.0159033, 0.0159033, 0.0159033, 0.0159043, 0.0159033, 0.0175153, 0.0159033, 0.0159033
16.3068, 0, 0.0155634, 0.0139315, 1.41421, -0.0155634, 0, 0.0139315, 0.0139315, 0.0139315, 0.0139315, 0.0139315, 0.0139315, 0.0139315, 0.0139315, 0.0139315, 0.0139315, 0.0139315, 0.0139315, 0.0139315, 0.0139315, 0.0139325, 0.0139315, 0.0155624, 0.0139315, 0.0139315
16.3147, 0, 0.0133489, 0.0116976, 1.41421, -0.0133489, 0, 0.0116976, 0.0116976, 0.0116976, 0.0116976, 0.0116976, 0.0116976, 0.0116976, 0.0116976, 0.0116976, 0.0116976, 0.0116976, 0.0116976, 0.0116976, 0.0116976, 0.0116986, 0.0116976, 0.0133479, 0.0116976, 0.0116976
16.3226, 2, 0.0113299, 0.00965881, 2, 1.98867, 0, 0.00965881, 0.00965881, 0.00965881, 0.00965881, 0.00965881, 0.00965881, 0.00965881, 0.00965881, 0.00965881, 0.00965881, 0.00965881, 0.00965881, 0.00965881, 0.00965881, 0.00965983, 0.00965881, 0.0113289, 0.00965881, 0.00965881
16.3305, 0, 0.0113222, 0.00963085, 1.41421, -0.0113222, 0, 0.00963085, 0.00963085, 0.00963085, 0.00963085, 0.00963085, 0.00963085, 0.00963085, 0.00963085, 0.00963085, 0.00963085, 0.00963085, 0.00963085, 0.00963085, 0.00963085, 0.00963187, 0.00963085, 0.0113212, 0.00963085, 0.00963085
16.3383, 0, 0.0105038, 0.00879168, 1.41421, -0.0105038, 0, 0.00879168, 0.00879168, 0.00879168, 0.00879168, 0.00879168, 0.00879168, 0.00879168, 0.00879168, 0.00879168, 0.00879168, 0.00879168, 0.00879168, 0.00879168, 0.00879168, 0.0087927, 0.00879168, 0.0105027, 0.00879168, 0.00879168
16.3462, 0, 0.00906222, 0.00732901, 1.41421, -0.00906222, 0, 0.00732901, 0.00732901, 0.00732901, 0.00732901, 0.00732901, 0.00732901, 0.00732901, 0.00732901, 0.00732901, 0.00732901, 0.00732901, 0.00732901, 0.00732901, 0.00732901, 0.00733003, 0.00732901, 0.0090612, 0.00732901, 0.00732901
16.3541, 0, 0.00746476, 0.00571, 1.41421, -0.00746476, 0, 0.00571, 0.00571, 0.00571, 0.00571, 0.00571, 0.00571, 0.00571, 0.00571, 0.00571, 0.00571, 0.00571, 0.00571, 0.00571, 0.00571, 0.00571103, 0.00571, 0.00746374, 0.00571, 0.00571
16.3619, 0, 0.00606954, 0.0042928, 1.41421, -0.00606954, 0, 0.0042928, 0.0042928, 0.0042928, 0.0042928, 0.0042928, 0.0042928, 0.0042928, 0.0042928, 0.0042928, 0.0042928, 0.0042928, 0.0042928, 0.0042928, 0.0042928, 0.00429383, 0.0042928, 0.00606851, 0.0042928, 0.0042928
16.3698, 0, 0.00613267, 0.00433355, 1.41421, -0.00613267, 0, 0.00433355, 0.00433355, 0.00433355, 0.00433355, 0.00433355, 0.00433355, 0.00433355, 0.00433355, 0.00433355, 0.00433355, 0.00433355, 0.00433355, 0.00433355, 0.00433355, 0.00433458, 0.00433355, 0.00613165, 0.00433355, 0.00433355
16.3777, 0, 0.00561878, 0.00379686, 1.41421, -0.00561878, 0, 0.00379686, 0.00379686, 0.00379686, 0.00379686, 0.00379686, 0.00379686, 0.00379686, 0.00379686, 0.00379686, 0.00379686, 0.00379686, 0.00379686, 0.00379686, 0.00379686, 0.00379789, 0.00379686, 0.00561775, 0.00379686, 0.00379686
16.3855, 2, 0.00469147, 0.00284635, 2, 1.99531, 0, 0.00284635, 0.00284635, 0.00284635, 0.00284635, 0.00284635, 0.00284635, 0.00284635, 0.00284635, 0.00284635, 0.00284635, 0.00284635, 0.00284635, 0.00284635, 0.00284635, 0.00284738, 0.00284635, 0.00469044, 0.00284635, 0.00284635
16.3934, 2, 0.00372248, 0.00185377, 2, 1.99628, 0, 0.00185377, 0.00185377, 0.00185377, 0.00185377, 0.00185377, 0.00185377, 0.00185377, 0.00185377, 0.00185377, 0.00185377, 0.00185377, 0.00185377, 0.00185377, 0.00185377, 0.0018548, 0.00185377, 0.00372145, 0.00185377, 0.00185377
16.4013, 0, 0.0029659, 0.0010732, 1.41421, -0.0029659, 0, 0.0010732, 0.0010732, 0.0010732, 0.0010732, 0.0010732, 0.0010732, 0.0010732, 0.0010732, 0.0010732, 0.0010732, 0.0010732, 0.0010732, 0.0010732, 0.0010732, 0.00107423, 0.0010732, 0.00296487, 0.0010732, 0.0010732
16.4091, 0, 0.00309265, 0.00117556, 1.41421, -0.00309265, 0, 0.00117556, 0.00117556, 0.00117556, 0.00117556, 0.00117556, 0.00117556, 0.00117556, 0.00117556, 0.00117556, 0.00117556, 0.00117556, 0.00117556, 0.00117556, 0.00117556, 0.00117659, 0.00117556, 0.00309162, 0.00117556, 0.00117556
16.417, 0, 0.00287156, 0.000929701, 1.41421, -0.00287156, 0, 0.000929701, 0.000929701, 0.000929701, 0.000929701, 0.000929701, 0.000929701, 0.000929701, 0.000929701, 0.000929701, 0.000929701, 0.000929701, 0.000929701, 0.000929701, 0.000929701, 0.000930731, 0.000929701, 0.00287053, 0.000929701, 0.000929701
16.4249, 0, 0.00244748, 0.00048046, 1.41421, -0.00244748, 0, 0.00048046, 0.00048046, 0.00048046, 0.00048046, 0.00048046, 0.00048046, 0.00048046, 0.00048046, 0.00048046, 0.00048046, 0.00048046, 0.00048046, 0.00048046, 0.00048046, 0.00048149, 0.00048046, 0.00244644, 0.00048046, 0.00048046
16.4328, 0, 0.00211268, 0.000120115, 1.41421, -0.00211268, 0, 0.000120115, 0.000120115, 0.000120115, 0.000120115, 0.000120115, 0.000120115, 0.000120115, 0.000120115, 0.000120115, 0.000120115, 0.000120115, 0.000120115, 0.000120115, 0.000120115, 0.000121146, 0.000120115, 0.00211165, 0.000120115, 0.000120115
16.4406, 0, 0.0020185, 0, 1.41421, -0.0020185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03216e-06, 0, 0.00201746, 0, 0
16.4485, 0, 0.0021145, 6.96851e-05, 1.41421, -0.0021145, 0, 6.96851e-05, 6.96851e-05, 6.96851e-05, 6.96851e-05, 6.96851e-05, 6.96851e-05, 6.96851e-05, 6.96851e-05, 6.96851e-05, 6.96851e-05, 6.96851e-05, 6.96851e-05, 6.96851e-05, 6.96851e-05, 7.07181e-05, 6.96851e-05, 0.00211347, 6.96851e-05, 6.96851e-05
16.4564, 0, 0.00219775, 0.000126226, 1.41421, -0.00219775, 0, 0.000126226, 0.000126226, 0.000126226, 0.000126226, 0.000126226, 0.000126226, 0.000126226, 0.000126226, 0.000126226, 0.000126226, 0.000126226, 0.000126226, 0.000126226, 0.000126226, 0.000127259, 0.000126226, 0.00219671, 0.000126226, 0.000126226
16.4642, 0, 0.00218231, 8.36872e-05, 1.41421, -0.00218231, 0, 8.36872e-05, 8.36872e-05, 8.36872e-05, 8.36872e-05, 8.36872e-05, 8.36872e-05, 8.36872e-05, 8.36872e-05, 8.36872e-05, 8.36872e-05, 8.36872e-05, 8.36872e-05, 8.36872e-05, 8.36872e-05, 8.4722e-05, 8.36872e-05, 0.00218127, 8.36872e-05, 8.36872e-05
16.4721, 0, 0.00214702, 2.09218e-05, 1.41421, -0.00214702, 0, 2.09218e-05, 2.09218e-05, 2.09218e-05, 2.09218e-05, 2.09218e-05, 2.09218e-05, 2.09218e-05, 2.09218e-05, 2.09218e-05, 2.09218e-05, 2.09218e-05, 2.09218e-05, 2.09218e-05, 2.09218e-05, 2.19574e-05, 2.09218e-05, 0.00214598, 2.09218e-05, 2.09218e-05
16.48, 0, 0.00215399, 1.45593e-20, 1.41421, -0.00215399, 0, 1.45593e-20, 1.45593e-20, 1.45593e-20, 1.45593e-20, 1.45593e-20, 1.45593e-20, 1.45593e-20, 1.45593e-20, 1.45593e-20, 1.45593e-20, 1.45593e-20, 1.45593e-20, 1.45593e-20, 1.45593e-20, 1.03648e-06, 1.45593e-20, 0.00215295, 1.45593e-20, 1.45593e-20
16.4878, 2, 0.00222213, 3.98648e-05, 2, 1.99778, 0, 3.98648e-05, 3.98648e-05, 3.98648e-05, 3.98648e-05, 3.98648e-05, 3.98648e-05, 3.98648e-05, 3.98648e-05, 3.98648e-05, 3.98648e-05, 3.98648e-05, 3.98648e-05, 3.98648e-05, 3.98648e-05, 4.09021e-05, 3.98648e-05, 0.00222109, 3.98648e-05, 3.98648e-05
16.4957, 2, 0.00228184, 7.08999e-05, 2, 1.99772, 0, 7.08999e-05, 7.08999e-05, 7.08999e-05, 7.08999e-05, 7.08999e-05, 7.08999e-05, 7.08999e-05, 7.08999e-05, 7.08999e-05, 7.08999e-05, 7.08999e-05, 7.08999e-05, 7.08999e-05, 7.08999e-05, 7.19381e-05, 7.08999e-05, 0.0022808, 7.08999e-05, 7.08999e-05
16.5036, 2, 0.00228683, 4.68095e-05, 2, 1.99771, 0, 4.68095e-05, 4.68095e-05, 4.68095e-05, 4.68095e-05, 4.68095e-05, 4.68095e-05, 4.68095e-05, 4.68095e-05, 4.68095e-05, 4.68095e-05, 4.68095e-05, 4.68095e-05, 4.68095e-05, 4.68095e-05, 4.78486e-05, 4.68095e-05, 0.0022858, 4.68095e-05, 4.68095e-05
16.5114, 4, 0.00228122, 1.17024e-05, 2.44949, 3.99772, 0, 1.17024e-05, 1.17024e-05, 1.17024e-05, 1.17024e-05, 1.17024e-05, 1.17024e-05, 1.17024e-05, 1.17024e-05, 1.17024e-05, 1.17024e-05, 1.17024e-05, 1.17024e-05, 1.17024e-05, 1.17024e-05, 1.27423e-05, 1.17024e-05, 0.00228018, 1.17024e-05, 1.17024e-05
16.5193, 2, 0.00229941, 5.8237e-20, 2, 1.9977, 0, 5.8237e-20, 5.8237e-20, 5.8237e-20, 5.8237e-20, 5.8237e-20, 5.8237e-20, 5.8237e-20, 5.8237e-20, 5.8237e-20, 5.8237e-20, 5.8237e-20, 5.8237e-20, 5.8237e-20, 5.8237e-20, 1.04086e-06, 5.8237e-20, 0.00229837, 5.8237e-20, 5.8237e-20
16.5272, 0, 0.0023611, 3.13623e-05, 1.41421, -0.0023611, 0, 3.13623e-05, 3.13623e-05, 3.13623e-05, 3.13623e-05, 3.13623e-05, 3.13623e-05, 3.13623e-05, 3.13623e-05, 3.13623e-05, 3.13623e-05, 3.13623e-05, 3.13623e-05, 3.13623e-05, 3.13623e-05, 3.2404e-05, 3.13623e-05, 0.00236006, 3.13623e-05, 3.13623e-05
16.5351, 2, 0.00241633, 5.58519e-05, 2, 1.99758, 0, 5.58519e-05, 5.58519e-05, 5.58519e-05, 5.58519e-05, 5.58519e-05, 5.58519e-05, 5.58519e-05, 5.58519e-05, 5.58519e-05, 5.58519e-05, 5.58519e-05, 5.58519e-05, 5.58519e-05, 5.58519e-05, 5.68945e-05, 5.58519e-05, 0.00241529, 5.58519e-05, 5.58519e-05
16.5429, 0, 0.00242854, 3.68857e-05, 1.41421, -0.00242854, 0, 3.68857e-05, 3.68857e-05, 3.68857e-05, 3.68857e-05, 3.68857e-05, 3.68857e-05, 3.68857e-05, 3.68857e-05, 3.68857e-05, 3.68857e-05, 3.68857e-05, 3.68857e-05, 3.68857e-05, 3.68857e-05, 3.79292e-05, 3.68857e-05, 0.0024275, 3.68857e-05, 3.68857e-05
16.5508, 2, 0.00243249, 9.22142e-06, 2, 1.99757, 0, 9.22142e-06, 9.22142e-06, 9.22142e-06, 9.22142e-06, 9.22142e-06, 9.22142e-06, 9.22142e-06, 9.22142e-06, 9.22142e-06, 9.22142e-06, 9.22142e-06, 9.22142e-06, 9.22142e-06, 9.22142e-06, 1.02658e-05, 9.22142e-06, 0.00243145, 9.22142e-06, 9.22142e-06
16.5587, 0, 0.00245531, 7.76235e-20, 1.41421, -0.00245531, 0, 7.76235e-20, 7.76235e-20, 7.76235e-20, 7.76235e-20, 7.76235e-20, 7.76235e-20, 7.76235e-20, 7.76235e-20, 7.76235e-20, 7.76235e-20, 7.76235e-20, 7.76235e-20, 7.76235e-20, 7.76235e-20, 1.0453e-06, 7.76235e-20, 0.00245426, 7.76235e-20, 7.76235e-20
