   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_271.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.671005, 0, 0.00561013, 0.000276418, 1.41421, -0.00561013, 0.000276418, 0.000276531, 0.00185973, 0.000320021, 0.000307344, 0.00107918, 0.000804786, 0.00028383, 0.00227275, 0.000281671, 0.000284334, 0.000276418, 0.000276421, 0.000558954, 0.000276418, 0.000276418, 0.000321589
0.678872, 0, 0.00848519, 0.000413384, 1.41421, -0.00848519, 0.000413384, 0.000413553, 0.00277352, 0.00047838, 0.000459483, 0.00174697, 0.00120098, 0.000424433, 0.00338916, 0.000419967, 0.000425185, 0.000413384, 0.000413389, 0.000820057, 0.000413384, 0.000413384, 0.00048072
0.686739, 0, 0.0126173, 0.000606478, 1.41421, -0.0126173, 0.000606478, 0.000606725, 0.00405704, 0.000701503, 0.000673876, 0.00277983, 0.00175796, 0.000622632, 0.00495712, 0.000614704, 0.000623734, 0.000606478, 0.000606485, 0.00118846, 0.000606478, 0.000606478, 0.000704927
0.694605, 0, 0.0184471, 0.000873079, 1.41421, -0.0184471, 0.000873079, 0.000873433, 0.00582218, 0.00100937, 0.000969748, 0.0043474, 0.00252463, 0.000896249, 0.00711316, 0.000883326, 0.000897835, 0.000873079, 0.000873089, 0.00169936, 0.000873079, 0.000873079, 0.00101429
0.702472, 0, 0.0265225, 0.0012336, 1.41421, -0.0265225, 0.0012336, 0.0012341, 0.00819899, 0.00142542, 0.00136966, 0.00668107, 0.003558, 0.00126621, 0.0100159, 0.00124632, 0.00126846, 0.0012336, 0.00123362, 0.00239564, 0.0012336, 0.0012336, 0.00143235
0.710339, 0, 0.0375061, 0.00171118, 1.41421, -0.0375061, 0.00171118, 0.00171187, 0.0113329, 0.00197615, 0.00189912, 0.0100878, 0.004922, 0.00175622, 0.0138428, 0.00172688, 0.00175934, 0.00171118, 0.0017112, 0.0033283, 0.00171118, 0.00171118, 0.00198575
0.718206, 2, 0.0521775, 0.00233097, 2, 1.94782, 0.00233097, 0.0023319, 0.0153797, 0.00269032, 0.00258584, 0.0149628, 0.00668535, 0.00239206, 0.0187834, 0.00235026, 0.00239633, 0.00233097, 0.00233099, 0.00455679, 0.00233097, 0.00233097, 0.00270337
0.726073, 0, 0.0714248, 0.00311908, 1.41421, -0.0714248, 0.00311908, 0.00312033, 0.0204974, 0.00359767, 0.00345853, 0.0217986, 0.00891822, 0.00320044, 0.0250305, 0.00314264, 0.00320622, 0.00311908, 0.00311912, 0.00614899, 0.00311908, 0.00311908, 0.00361513
0.73394, 2, 0.0962266, 0.00410116, 2, 1.90377, 0.00410116, 0.00410278, 0.0268367, 0.00472728, 0.00454524, 0.0311876, 0.0116879, 0.0042076, 0.0327673, 0.00412973, 0.00421531, 0.00410116, 0.0041012, 0.0081815, 0.00410116, 0.00410116, 0.00475027
0.741807, 0, 0.127619, 0.00530057, 1.41421, -0.127619, 0.00530057, 0.00530266, 0.0345287, 0.00610549, 0.00587147, 0.0438144, 0.0150537, 0.0054374, 0.0421529, 0.00533494, 0.0054476, 0.00530057, 0.00530063, 0.0107401, 0.00530057, 0.00530057, 0.00613533
0.749674, 0, 0.166647, 0.00673652, 1.41421, -0.166647, 0.00673652, 0.00673916, 0.0436722, 0.0077537, 0.00745797, 0.0604342, 0.0190614, 0.00690943, 0.053307, 0.00677752, 0.00692284, 0.00673652, 0.00673659, 0.0139213, 0.00673652, 0.00673652, 0.0077919
0.757541, 2, 0.214306, 0.00842199, 2, 1.78569, 0.00842199, 0.00842527, 0.054321, 0.00968601, 0.00931852, 0.0818344, 0.0237375, 0.00863687, 0.0662938, 0.00847047, 0.00865446, 0.00842199, 0.00842208, 0.0178347, 0.00842199, 0.00842199, 0.00973435
0.765408, 0, 0.271459, 0.010362, 1.41421, -0.271459, 0.010362, 0.010366, 0.0664727, 0.0119072, 0.011458, 0.108777, 0.0290844, 0.0106247, 0.0811093, 0.0104187, 0.0106478, 0.010362, 0.0103621, 0.0226072, 0.010362, 0.010362, 0.0119678
0.773275, 0, 0.33876, 0.012552, 1.41421, -0.33876, 0.012552, 0.0125569, 0.0800615, 0.0144112, 0.0138707, 0.141924, 0.035077, 0.0128681, 0.0976714, 0.0126178, 0.0128987, 0.012552, 0.0125522, 0.028389, 0.012552, 0.012552, 0.0144866
0.781142, 0, 0.41656, 0.0149775, 1.41421, -0.41656, 0.0149775, 0.0149832, 0.0949538, 0.01718, 0.0165397, 0.181747, 0.0416609, 0.0153519, 0.115816, 0.015053, 0.0153928, 0.0149775, 0.0149777, 0.0353607, 0.0149775, 0.0149775, 0.0172734
0.789009, 2, 0.504821, 0.0176133, 2, 1.49518, 0.0176133, 0.01762, 0.110951, 0.0201838, 0.0194365, 0.22843, 0.0487527, 0.0180503, 0.135298, 0.017699, 0.0181056, 0.0176133, 0.0176135, 0.0437419, 0.0176133, 0.0176133, 0.0202995
0.796875, 0, 0.603055, 0.0204249, 1.41421, -0.603055, 0.0204249, 0.0204326, 0.127795, 0.0233818, 0.0225221, 0.281775, 0.0562433, 0.0209275, 0.155802, 0.0205211, 0.0210034, 0.0204249, 0.0204251, 0.0537984, 0.0204249, 0.0204249, 0.0235254
0.804742, 0, 0.710265, 0.0233693, 1.41421, -0.710265, 0.0233693, 0.023378, 0.145183, 0.026724, 0.0257487, 0.341121, 0.0640027, 0.0239396, 0.176958, 0.0234763, 0.0240453, 0.0233693, 0.0233696, 0.0658474, 0.0233693, 0.0233693, 0.0269034
0.812609, 2, 0.824945, 0.026398, 2, 1.17505, 0.026398, 0.0264078, 0.162783, 0.030154, 0.029062, 0.405295, 0.0718872, 0.0270365, 0.19836, 0.0265156, 0.0271852, 0.026398, 0.0263983, 0.080257, 0.026398, 0.026398, 0.03038
0.820476, 0, 0.945095, 0.029459, 1.41421, -0.945095, 0.029459, 0.0294698, 0.180253, 0.0336118, 0.0324044, 0.472603, 0.0797477, 0.030165, 0.219588, 0.0295869, 0.0303758, 0.029459, 0.0294593, 0.0974383, 0.029459, 0.029459, 0.0338993
0.828343, 2, 1.0683, 0.0325002, 2, 0.9317, 0.0325002, 0.032512, 0.197262, 0.0370376, 0.0357184, 0.540878, 0.0874383, 0.0332715, 0.24024, 0.0326379, 0.0335716, 0.0325002, 0.0325005, 0.117827, 0.0325002, 0.0325002, 0.0374072
0.83621, 0, 1.19183, 0.035472, 1.41421, -1.19183, 0.035472, 0.0354847, 0.213507, 0.0403749, 0.0389494, 0.607572, 0.0948247, 0.0363054, 0.259947, 0.0356187, 0.0367323, 0.035472, 0.0354723, 0.141854, 0.035472, 0.035472, 0.0408547
0.844077, 2, 1.3128, 0.0383299, 2, 0.6872, 0.0383299, 0.0383436, 0.22873, 0.0435734, 0.0420489, 0.669912, 0.101791, 0.0392213, 0.278396, 0.0384847, 0.0398264, 0.0383299, 0.0383303, 0.169899, 0.0383299, 0.0383299, 0.0442014
0.851944, 2, 1.42831, 0.0410372, 2, 0.571693, 0.0410372, 0.0410516, 0.242733, 0.0465917, 0.0449768, 0.725096, 0.108246, 0.0419814, 0.295345, 0.0411988, 0.0428333, 0.0410372, 0.0410375, 0.202242, 0.0410372, 0.0410372, 0.047419
0.859811, 2, 1.53563, 0.0435652, 2, 0.464374, 0.0435652, 0.0435804, 0.255378, 0.0493984, 0.0477025, 0.770504, 0.114125, 0.0445568, 0.31063, 0.0437325, 0.045746, 0.0435652, 0.0435656, 0.238997, 0.0435652, 0.0435652, 0.0504926
0.867678, 2, 1.63235, 0.0458953, 2, 0.367648, 0.0458953, 0.045911, 0.266594, 0.0519731, 0.0502061, 0.803916, 0.11939, 0.0469285, 0.324164, 0.0460668, 0.0485715, 0.0458953, 0.0458957, 0.280054, 0.0458953, 0.0458953, 0.0534239
0.875545, 6, 1.71653, 0.0480178, 2.82843, 4.28347, 0.0480178, 0.0480341, 0.276371, 0.0543064, 0.0524781, 0.823707, 0.124033, 0.0490868, 0.335937, 0.048192, 0.0513312, 0.0480178, 0.0480182, 0.325021, 0.0480178, 0.0480178, 0.0562314
0.883412, 4, 1.78676, 0.0499319, 2.44949, 2.21324, 0.0499319, 0.0499487, 0.284751, 0.0563986, 0.0545185, 0.828985, 0.128067, 0.0510312, 0.346004, 0.0501075, 0.0540606, 0.0499319, 0.0499324, 0.373187, 0.0499319, 0.0499319, 0.0589522
0.891279, 2, 1.8422, 0.0516447, 2, 0.157796, 0.0516447, 0.0516618, 0.291821, 0.0582589, 0.0563359, 0.819676, 0.131526, 0.0527691, 0.354471, 0.0518201, 0.0568076, 0.0516447, 0.0516451, 0.423503, 0.0516447, 0.0516447, 0.0616433
0.899145, 0, 1.88261, 0.0531692, 1.41421, -1.88261, 0.0531692, 0.0531867, 0.2977, 0.0599034, 0.0579455, 0.796524, 0.134459, 0.054314, 0.361486, 0.0533431, 0.0596304, 0.0531692, 0.0531697, 0.474599, 0.0531692, 0.0531692, 0.064383
0.907012, 0, 1.90827, 0.0545235, 1.41421, -1.90827, 0.0545235, 0.0545412, 0.302525, 0.0613533, 0.0593676, 0.761018, 0.136925, 0.0556845, 0.367217, 0.0546947, 0.0625956, 0.0545235, 0.054524, 0.524831, 0.0545235, 0.0545235, 0.0672732
0.914879, 2, 1.91991, 0.0557286, 2, 0.0800874, 0.0557286, 0.0557465, 0.306446, 0.0626332, 0.0606258, 0.715259, 0.138989, 0.0569024, 0.371845, 0.055896, 0.0657753, 0.0557286, 0.0557291, 0.572368, 0.0557286, 0.0557286, 0.0704412
0.922746, 2, 1.91865, 0.0568075, 2, 0.081346, 0.0568075, 0.0568256, 0.309608, 0.0637694, 0.0617453, 0.661774, 0.140715, 0.057991, 0.375551, 0.0569701, 0.069244, 0.0568075, 0.056808, 0.6153, 0.0568075, 0.0568075, 0.0740432
0.930613, 2, 1.90589, 0.0577836, 2, 0.094107, 0.0577836, 0.0578018, 0.312152, 0.0647887, 0.062752, 0.603305, 0.142166, 0.0589744, 0.378505, 0.0579409, 0.0730819, 0.0577836, 0.0577841, 0.651778, 0.0577836, 0.0577836, 0.0782656
0.93848, 6, 1.88322, 0.0586798, 2.82843, 4.11678, 0.0586798, 0.0586981, 0.314207, 0.0657168, 0.0636709, 0.542603, 0.143403, 0.0598761, 0.380862, 0.0588315, 0.0773569, 0.0586798, 0.0586803, 0.680149, 0.0586798, 0.0586798, 0.0833255
0.946347, 0, 1.85239, 0.059518, 1.41421, -1.85239, 0.059518, 0.0595364, 0.315885, 0.0665782, 0.0645255, 0.482236, 0.144478, 0.0607182, 0.382759, 0.059664, 0.0821426, 0.059518, 0.0595185, 0.699093, 0.059518, 0.059518, 0.0894693
0.954214, 4, 1.81523, 0.0603182, 2.44949, 2.18477, 0.0603182, 0.0603366, 0.317283, 0.0673948, 0.0653374, 0.424437, 0.145436, 0.0615212, 0.384312, 0.0604587, 0.0875081, 0.0603182, 0.0603187, 0.707733, 0.0603182, 0.0603182, 0.096967
0.962081, 2, 1.77364, 0.0610981, 2, 0.226362, 0.0610981, 0.0611165, 0.31848, 0.0681862, 0.0661254, 0.370999, 0.146318, 0.0623031, 0.385618, 0.0612336, 0.0935227, 0.0610981, 0.0610986, 0.705713, 0.0610981, 0.0610981, 0.106101
0.969948, 2, 1.72956, 0.0618734, 2, 0.270436, 0.0618733, 0.0618918, 0.319541, 0.0689693, 0.0669063, 0.323226, 0.147155, 0.0630796, 0.386753, 0.0620048, 0.100263, 0.0618734, 0.0618739, 0.693229, 0.0618734, 0.0618734, 0.117151
0.977815, 0, 1.68496, 0.0626569, 1.41421, -1.68496, 0.0626567, 0.0626753, 0.320517, 0.0697581, 0.0676935, 0.281924, 0.147973, 0.063864, 0.387778, 0.0627854, 0.107826, 0.0626569, 0.0626574, 0.671017, 0.0626569, 0.0626569, 0.130371
0.985682, 0, 1.64176, 0.0634593, 1.41421, -1.64176, 0.0634591, 0.0634777, 0.321446, 0.070564, 0.0684984, 0.247431, 0.148792, 0.0646671, 0.388739, 0.0635865, 0.116355, 0.0634593, 0.0634598, 0.640289, 0.0634593, 0.0634593, 0.145963
0.993549, 2, 1.60188, 0.0642888, 2, 0.39812, 0.0642886, 0.0643073, 0.322358, 0.0713958, 0.0693296, 0.219688, 0.149627, 0.065497, 0.389669, 0.0644167, 0.12608, 0.0642888, 0.0642893, 0.60264, 0.0642888, 0.0642888, 0.164048
1.00142, 0, 1.5672, 0.0651513, 1.41421, -1.5672, 0.0651509, 0.0651697, 0.323273, 0.0722597, 0.070193, 0.19831, 0.150489, 0.0663597, 0.390592, 0.0652822, 0.137391, 0.0651513, 0.0651518, 0.559917, 0.0651513, 0.0651513, 0.184629
1.00928, 0, 1.5396, 0.0660504, 1.41421, -1.5396, 0.06605, 0.0660689, 0.324205, 0.0731598, 0.0710928, 0.182671, 0.151384, 0.067259, 0.391524, 0.0661874, 0.150947, 0.0660504, 0.0660509, 0.514085, 0.0660504, 0.0660504, 0.207569
1.01715, 0, 1.52105, 0.066988, 1.41421, -1.52105, 0.0669874, 0.0670065, 0.325163, 0.0740979, 0.0720308, 0.17199, 0.152317, 0.0681967, 0.392472, 0.0671346, 0.167852, 0.066988, 0.0669885, 0.467091, 0.066988, 0.066988, 0.232563
1.02502, 4, 1.51383, 0.0679639, 2.44949, 2.48617, 0.067963, 0.0679823, 0.326151, 0.0750741, 0.0730069, 0.1654, 0.153287, 0.0691726, 0.393441, 0.0681244, 0.189918, 0.0679639, 0.0679644, 0.420738, 0.0679639, 0.0679639, 0.259132
1.03288, 2, 1.52086, 0.0689764, 2, 0.479135, 0.0689752, 0.0689948, 0.32717, 0.0760868, 0.0740195, 0.162013, 0.154295, 0.0701851, 0.394428, 0.0691563, 0.220046, 0.0689764, 0.0689769, 0.376592, 0.0689764, 0.0689764, 0.286618
1.04075, 0, 1.54628, 0.0700224, 1.41421, -1.54628, 0.0700208, 0.0700408, 0.32822, 0.0771329, 0.0750656, 0.160965, 0.155337, 0.0712311, 0.395426, 0.0702282, 0.262758, 0.0700224, 0.0700229, 0.335911, 0.0700224, 0.0700224, 0.314209
1.04862, 2, 1.59613, 0.0710973, 2, 0.403866, 0.0710953, 0.0711158, 0.329298, 0.078208, 0.0761406, 0.16146, 0.156409, 0.0723061, 0.396425, 0.0713373, 0.324919, 0.0710973, 0.0710978, 0.299617, 0.0710973, 0.0710973, 0.34097
1.05648, 0, 1.67945, 0.0721959, 1.41421, -1.67945, 0.0721932, 0.0722144, 0.330398, 0.0793066, 0.0772392, 0.162788, 0.157505, 0.0734047, 0.397409, 0.0724804, 0.416674, 0.0721959, 0.0721964, 0.268282, 0.0721959, 0.0721959, 0.3659
1.06435, 2, 1.80944, 0.0733116, 2, 0.190565, 0.073308, 0.0733301, 0.331514, 0.0804223, 0.078355, 0.164353, 0.158619, 0.0745204, 0.39836, 0.0736536, 0.552585, 0.0733116, 0.0733121, 0.242162, 0.0733116, 0.0733116, 0.387987
1.07222, 4, 2.00499, 0.0744372, 2.44949, 1.99501, 0.0744324, 0.0744556, 0.33264, 0.0815479, 0.0794805, 0.165677, 0.159743, 0.075646, 0.399254, 0.0748531, 0.75298, 0.0744372, 0.0744377, 0.221232, 0.0744372, 0.0744372, 0.406285
1.08008, 8, 2.2922, 0.0755646, 3.16228, 5.7078, 0.0755584, 0.075583, 0.333768, 0.0826752, 0.0806079, 0.166403, 0.16087, 0.0767733, 0.400062, 0.0760755, 1.04537, 0.0755646, 0.0755651, 0.205239, 0.0755646, 0.0755646, 0.41998
1.08795, 8, 2.70592, 0.0766849, 3.16228, 5.29408, 0.0766769, 0.0767034, 0.334888, 0.0837956, 0.0817283, 0.166299, 0.161989, 0.0778937, 0.400753, 0.077318, 1.46587, 0.0766849, 0.0766854, 0.193767, 0.0766849, 0.0766849, 0.428452
1.09582, 6, 3.29092, 0.0777888, 2.82843, 2.70908, 0.0777784, 0.0778072, 0.335992, 0.0848995, 0.0828321, 0.165244, 0.163093, 0.0789976, 0.401289, 0.0785789, 2.06025, 0.0777888, 0.0777893, 0.186287, 0.0777888, 0.0777888, 0.431324
1.10369, 2, 4.10257, 0.0788657, 2, -2.10257, 0.0788524, 0.0788841, 0.337069, 0.0859764, 0.083909, 0.163217, 0.164169, 0.0800745, 0.401632, 0.079858, 2.8846, 0.0788657, 0.0788662, 0.182211, 0.0788657, 0.0788657, 0.428494
1.11155, 6, 5.2064, 0.0799045, 2.82843, 0.793597, 0.0798874, 0.0799229, 0.338108, 0.0870151, 0.0849478, 0.160282, 0.165208, 0.0811132, 0.40174, 0.0811571, 4.00478, 0.0799045, 0.079905, 0.180939, 0.0799045, 0.0799045, 0.420136
1.11942, 8, 6.67651, 0.0808928, 3.16228, 1.32349, 0.0808712, 0.0809113, 0.339096, 0.0880035, 0.0859362, 0.156568, 0.166196, 0.0821016, 0.401575, 0.0824808, 5.49488, 0.0808928, 0.0808933, 0.181887, 0.0808928, 0.0808928, 0.406693
1.12729, 4, 8.59205, 0.0818176, 2.44949, -4.59205, 0.0817902, 0.0818361, 0.340021, 0.0889283, 0.086861, 0.152246, 0.167121, 0.0830264, 0.401098, 0.0838366, 7.43373, 0.0818176, 0.0818181, 0.184511, 0.0818176, 0.0818176, 0.38883
1.13515, 12, 11.032, 0.0826644, 3.74166, 0.967991, 0.08263, 0.0826829, 0.340868, 0.0897751, 0.0877078, 0.147508, 0.167968, 0.0838732, 0.400281, 0.0852353, 9.89971, 0.0826644, 0.0826649, 0.188322, 0.0826644, 0.0826644, 0.367387
1.14302, 10, 14.0679, 0.0834179, 3.4641, -4.06787, 0.0833747, 0.0834363, 0.341621, 0.0905285, 0.0884612, 0.142549, 0.168721, 0.0846266, 0.399102, 0.0866917, 12.9635, 0.0834179, 0.0834184, 0.192894, 0.0834179, 0.0834179, 0.343314
1.15089, 20, 17.7551, 0.0840615, 4.69042, 2.2449, 0.0840077, 0.08408, 0.342265, 0.0911722, 0.0891049, 0.137549, 0.169365, 0.0852703, 0.397556, 0.0882237, 16.6797, 0.0840615, 0.084062, 0.197862, 0.0840615, 0.0840615, 0.317598
1.15875, 20, 22.1226, 0.0845783, 4.69042, -2.12256, 0.0845115, 0.0845967, 0.342782, 0.0916889, 0.0896216, 0.132661, 0.169881, 0.085787, 0.395658, 0.0898521, 21.0763, 0.0845783, 0.0845788, 0.202916, 0.0845783, 0.0845783, 0.291202
1.16662, 36, 27.1636, 0.0849503, 6.16441, 8.83641, 0.084868, 0.0849688, 0.343154, 0.092061, 0.0899937, 0.128003, 0.170254, 0.0861591, 0.393446, 0.0915992, 26.1456, 0.0849503, 0.0849508, 0.207801, 0.0849503, 0.0849503, 0.265
1.17449, 36, 32.8261, 0.08516, 6.16441, 3.17385, 0.0850589, 0.0851785, 0.343363, 0.0922707, 0.0902034, 0.123654, 0.170463, 0.0863688, 0.390987, 0.0934868, 31.8349, 0.08516, 0.0851605, 0.2123, 0.08516, 0.08516, 0.239743
1.18235, 38, 39.0078, 0.0851902, 6.32456, -1.00779, 0.0850667, 0.0852087, 0.343394, 0.0923009, 0.0902336, 0.119655, 0.170493, 0.086399, 0.388381, 0.0955337, 38.041, 0.0851902, 0.0851907, 0.216236, 0.0851902, 0.0851902, 0.216022
1.19022, 56, 45.5526, 0.085025, 7.61577, 10.4474, 0.0848747, 0.0850434, 0.343228, 0.0921357, 0.0900683, 0.116011, 0.170328, 0.0862338, 0.385768, 0.0977526, 44.6076, 0.085025, 0.0850255, 0.219454, 0.085025, 0.085025, 0.194256
1.19809, 66, 52.2545, 0.0846504, 8.24621, 13.7455, 0.0844683, 0.0846688, 0.342854, 0.091761, 0.0896937, 0.112702, 0.169954, 0.0858591, 0.383331, 0.100147, 51.3282, 0.0846504, 0.0846509, 0.221825, 0.0846504, 0.0846504, 0.174698
1.20596, 70, 58.8655, 0.0840554, 8.48528, 11.1345, 0.083836, 0.0840739, 0.342259, 0.0911661, 0.0890988, 0.109684, 0.169359, 0.0852642, 0.3813, 0.102708, 57.9545, 0.0840554, 0.0840559, 0.22324, 0.0840554, 0.0840554, 0.157448
1.21382, 60, 65.1099, 0.0832329, 7.87401, -5.10989, 0.0829694, 0.0832514, 0.341436, 0.0903436, 0.0882763, 0.106903, 0.168536, 0.0844417, 0.379957, 0.105412, 64.2108, 0.0832329, 0.0832334, 0.223605, 0.0832329, 0.0832329, 0.142474
1.22169, 98, 70.7019, 0.0821803, 10, 27.2981, 0.0818651, 0.0821987, 0.340383, 0.089291, 0.0872236, 0.1043, 0.167483, 0.0833891, 0.379639, 0.10822, 69.8113, 0.0821803, 0.0821808, 0.222849, 0.0821803, 0.0821803, 0.129647
1.22956, 98, 75.3684, 0.0809001, 10, 22.6316, 0.0805247, 0.0809186, 0.339103, 0.0880108, 0.0859435, 0.101815, 0.166203, 0.0821089, 0.380742, 0.11108, 74.4827, 0.0809001, 0.0809006, 0.220923, 0.0809001, 0.0809001, 0.118765
1.23742, 82, 78.8699, 0.079401, 9.16515, 3.13007, 0.0789552, 0.0794194, 0.337604, 0.0865116, 0.0844443, 0.0993982, 0.164704, 0.0806097, 0.383718, 0.11393, 77.9856, 0.079401, 0.0794015, 0.217806, 0.079401, 0.079401, 0.109587
1.24529, 82, 81.0217, 0.0776971, 9.16515, 0.978325, 0.0771697, 0.0777156, 0.3359, 0.0848078, 0.0827405, 0.0970072, 0.163, 0.0789059, 0.38908, 0.116706, 80.1351, 0.0776971, 0.0776976, 0.213507, 0.0776971, 0.0776971, 0.101858
1.25316, 86, 81.7095, 0.0758093, 9.38083, 4.29052, 0.0751871, 0.0758277, 0.334011, 0.0829199, 0.0808526, 0.0946135, 0.161112, 0.077018, 0.397396, 0.119355, 80.8169, 0.0758093, 0.0758098, 0.208072, 0.0758093, 0.0758093, 0.0953263
1.26102, 84, 80.9, 0.0737633, 9.27362, 3.09996, 0.0730315, 0.0737818, 0.331964, 0.0808739, 0.0788066, 0.0922009, 0.159066, 0.0749721, 0.409283, 0.121845, 79.9973, 0.0737633, 0.0737638, 0.201584, 0.0737633, 0.0737633, 0.0897633
1.26889, 70, 78.6435, 0.0715905, 8.48528, -8.64355, 0.070732, 0.0716089, 0.329789, 0.078701, 0.0766337, 0.0897659, 0.156892, 0.0727992, 0.425399, 0.124188, 77.7261, 0.0715905, 0.071591, 0.194161, 0.0715905, 0.0715905, 0.0849703
1.27676, 68, 75.0685, 0.0693257, 8.3666, -7.06854, 0.0683212, 0.0693442, 0.32752, 0.0764362, 0.0743689, 0.0873158, 0.154626, 0.0705345, 0.446433, 0.126458, 74.1313, 0.0693257, 0.0693262, 0.185957, 0.0693257, 0.0693257, 0.0807829
1.28462, 76, 70.3702, 0.067007, 8.83176, 5.62978, 0.0658342, 0.0670254, 0.325196, 0.0741173, 0.0720501, 0.0848669, 0.152305, 0.0682157, 0.473087, 0.12881, 69.4074, 0.067007, 0.0670075, 0.177153, 0.067007, 0.067007, 0.0770726
1.29249, 56, 64.7929, 0.0646735, 7.61577, -8.79294, 0.0633073, 0.064692, 0.322852, 0.0717836, 0.0697164, 0.0824424, 0.149968, 0.0658821, 0.50606, 0.131511, 63.7977, 0.0646735, 0.064674, 0.167949, 0.0646735, 0.0646735, 0.0737437
1.30036, 62, 58.6096, 0.0623646, 8, 3.39042, 0.0607764, 0.062383, 0.320528, 0.0694742, 0.0674072, 0.0800694, 0.147654, 0.0635731, 0.546024, 0.134951, 57.5742, 0.0623646, 0.062365, 0.158558, 0.0623646, 0.0623646, 0.0707293
1.30823, 42, 52.0998, 0.0601177, 6.63325, -10.0998, 0.0582754, 0.0601362, 0.318258, 0.0672268, 0.0651599, 0.077777, 0.145399, 0.0613261, 0.593616, 0.139671, 51.0153, 0.0601177, 0.0601182, 0.149188, 0.0601177, 0.0601177, 0.0679855
1.31609, 32, 45.5306, 0.0579681, 5.83095, -13.5306, 0.0558353, 0.0579866, 0.316072, 0.0650762, 0.0630096, 0.0755939, 0.143237, 0.0591763, 0.649402, 0.146368, 44.3868, 0.0579681, 0.0579686, 0.140039, 0.0579681, 0.0579681, 0.0654866
1.32396, 28, 39.1389, 0.0559464, 5.47723, -11.1389, 0.0534822, 0.0559649, 0.313995, 0.063053, 0.060987, 0.0735465, 0.141197, 0.0571542, 0.713875, 0.155909, 37.9241, 0.0559464, 0.0559469, 0.131289, 0.0559464, 0.0559464, 0.0632187
1.33183, 36, 33.1203, 0.0540788, 6.16441, 2.87971, 0.0512375, 0.0540972, 0.312048, 0.0611832, 0.0591178, 0.0716573, 0.139302, 0.055286, 0.787424, 0.169314, 31.8215, 0.0540788, 0.0540793, 0.123087, 0.0540788, 0.0540788, 0.0611762
1.33969, 26, 27.6215, 0.0523855, 5.2915, -1.62147, 0.0491162, 0.0524039, 0.31024, 0.0594869, 0.0574224, 0.0699444, 0.13757, 0.053592, 0.870341, 0.187742, 26.2241, 0.0523855, 0.0523859, 0.115548, 0.0523855, 0.0523855, 0.0593569
1.34756, 26, 22.7392, 0.0508811, 5.2915, 3.26082, 0.0471272, 0.0508995, 0.308573, 0.0579781, 0.0559149, 0.0684202, 0.136011, 0.0520866, 0.9628, 0.212447, 21.2272, 0.0508811, 0.0508815, 0.108748, 0.0508811, 0.0508811, 0.0577598
1.35543, 12, 18.5227, 0.0495743, 3.74166, -6.52267, 0.045273, 0.0495927, 0.307042, 0.0566655, 0.0546041, 0.0670915, 0.134628, 0.0507786, 1.06486, 0.244714, 16.8789, 0.0495743, 0.0495748, 0.10273, 0.0495743, 0.0495743, 0.0563829
1.36329, 10, 14.9798, 0.0484686, 3.4641, -4.97978, 0.0435504, 0.048487, 0.305632, 0.0555516, 0.0534927, 0.0659599, 0.133419, 0.0496712, 1.17648, 0.285773, 13.1857, 0.0484686, 0.0484691, 0.0974994, 0.0484686, 0.0484686, 0.0552218
1.37116, 10, 12.0848, 0.0475623, 3.4641, -2.08483, 0.0419508, 0.0475806, 0.304319, 0.0546345, 0.0525789, 0.0650219, 0.132375, 0.0487627, 1.29751, 0.336695, 10.1212, 0.0475623, 0.0475628, 0.0930323, 0.0475623, 0.0475623, 0.0542697
1.37903, 14, 9.78811, 0.0468499, 4, 4.21189, 0.0404613, 0.0468682, 0.303076, 0.053908, 0.0518567, 0.0642702, 0.131482, 0.0480476, 1.4277, 0.398257, 7.6352, 0.0468499, 0.0468504, 0.0892815, 0.0468499, 0.0468499, 0.0535172
1.38689, 10, 8.024, 0.0463231, 3.4641, 1.976, 0.0390655, 0.0463413, 0.301868, 0.0533631, 0.0513173, 0.0636944, 0.130724, 0.0475174, 1.56675, 0.470822, 5.66202, 0.0463231, 0.0463236, 0.0861823, 0.0463231, 0.0463231, 0.052953
1.39476, 6, 6.71918, 0.0459718, 2.82843, -0.71918, 0.0377448, 0.0459899, 0.300659, 0.052989, 0.0509501, 0.0632824, 0.130082, 0.0471622, 1.71431, 0.554203, 4.12902, 0.0459718, 0.0459723, 0.0836599, 0.0459718, 0.0459718, 0.0525646
1.40263, 14, 5.79879, 0.0457855, 4, 8.20121, 0.03648, 0.0458036, 0.299414, 0.0527745, 0.0507442, 0.063022, 0.129536, 0.0469714, 1.87, 0.647556, 2.96264, 0.0457855, 0.045786, 0.0816357, 0.0457855, 0.0457855, 0.0523397
1.4105, 8, 5.19112, 0.0457546, 3.16228, 2.80888, 0.0352519, 0.0457725, 0.2981, 0.0527094, 0.0506896, 0.0629018, 0.129069, 0.0469356, 2.03339, 0.749309, 2.09325, 0.0457546, 0.0457551, 0.0800336, 0.0457546, 0.0457546, 0.0522672
