   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_227.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.7168, 8, 7.77368, 1.53718, 3.16228, 0.226323, 0, 1.53718, 1.53718, 1.53718, 1.53718, 1.53718, 1.53718, 1.53718, 1.53718, 1.53718, 1.53718, 1.53718, 1.53718, 1.53718, 1.53718, 1.53718, 1.53718, 1.53718, 7.77367, 1.53718
12.7247, 8, 8.18023, 1.51839, 3.16228, -0.180231, 0, 1.5184, 1.51839, 1.51839, 1.51839, 1.51839, 1.51839, 1.51839, 1.51839, 1.51839, 1.51839, 1.51839, 1.51839, 1.51839, 1.51839, 1.51839, 1.51839, 1.51839, 8.18022, 1.51839
12.7326, 24, 8.58085, 1.51294, 5.09902, 15.4192, 0, 1.51294, 1.51294, 1.51294, 1.51294, 1.51294, 1.51294, 1.51294, 1.51294, 1.51294, 1.51294, 1.51294, 1.51294, 1.51294, 1.51294, 1.51294, 1.51294, 1.51294, 8.58084, 1.51294
12.7404, 18, 8.94934, 1.50153, 4.47214, 9.05066, 0, 1.50154, 1.50153, 1.50153, 1.50153, 1.50153, 1.50153, 1.50153, 1.50153, 1.50153, 1.50153, 1.50153, 1.50153, 1.50153, 1.50153, 1.50154, 1.50153, 1.50153, 8.94934, 1.50153
12.7483, 6, 9.27958, 1.48471, 2.82843, -3.27958, 0, 1.48471, 1.48471, 1.48471, 1.48471, 1.48471, 1.48471, 1.48471, 1.48471, 1.48471, 1.48471, 1.48471, 1.48471, 1.48471, 1.48471, 1.48471, 1.48471, 1.48471, 9.27957, 1.48471
12.7562, 16, 9.56815, 1.46526, 4.24264, 6.43185, 0, 1.46527, 1.46526, 1.46526, 1.46526, 1.46526, 1.46526, 1.46526, 1.46526, 1.46526, 1.46526, 1.46526, 1.46526, 1.46526, 1.46526, 1.46527, 1.46526, 1.46526, 9.56814, 1.46526
12.764, 18, 9.81213, 1.44595, 4.47214, 8.18787, 0, 1.44595, 1.44595, 1.44595, 1.44595, 1.44595, 1.44595, 1.44595, 1.44595, 1.44595, 1.44595, 1.44595, 1.44595, 1.44595, 1.44595, 1.44595, 1.44595, 1.44595, 9.81212, 1.44595
12.7719, 22, 10.0215, 1.44179, 4.89898, 11.9785, 0, 1.4418, 1.44179, 1.44179, 1.44179, 1.44179, 1.44179, 1.44179, 1.44179, 1.44179, 1.44179, 1.44179, 1.44179, 1.44179, 1.44179, 1.44179, 1.44179, 1.44179, 10.0215, 1.44179
12.7798, 6, 10.1703, 1.43081, 2.82843, -4.17027, 0, 1.43081, 1.43081, 1.43081, 1.43081, 1.43081, 1.43081, 1.43081, 1.43081, 1.43081, 1.43081, 1.43081, 1.43081, 1.43081, 1.43081, 1.43081, 1.43081, 1.43081, 10.1703, 1.43081
12.7876, 16, 10.2559, 1.41361, 4.24264, 5.74406, 0, 1.41362, 1.41361, 1.41361, 1.41361, 1.41361, 1.41361, 1.41361, 1.41361, 1.41361, 1.41361, 1.41361, 1.41361, 1.41361, 1.41361, 1.41361, 1.41361, 1.41361, 10.2559, 1.41361
12.7955, 18, 10.2798, 1.39341, 4.47214, 7.72023, 0, 1.39341, 1.39341, 1.39341, 1.39341, 1.39341, 1.39341, 1.39341, 1.39341, 1.39341, 1.39341, 1.39341, 1.39341, 1.39341, 1.39341, 1.39341, 1.39341, 1.39341, 10.2798, 1.39341
12.8034, 18, 10.2441, 1.37335, 4.47214, 7.75586, 0, 1.37336, 1.37335, 1.37335, 1.37335, 1.37335, 1.37335, 1.37335, 1.37335, 1.37335, 1.37335, 1.37335, 1.37335, 1.37335, 1.37335, 1.37335, 1.37335, 1.37335, 10.2441, 1.37335
12.8112, 0, 10.1669, 1.37083, 1.41421, -10.1669, 0, 1.37083, 1.37083, 1.37083, 1.37083, 1.37083, 1.37083, 1.37083, 1.37083, 1.37083, 1.37083, 1.37083, 1.37083, 1.37083, 1.37083, 1.37083, 1.37083, 1.37083, 10.1669, 1.37083
12.8191, 14, 10.0244, 1.36063, 4, 3.97563, 0, 1.36064, 1.36063, 1.36063, 1.36063, 1.36063, 1.36063, 1.36063, 1.36063, 1.36063, 1.36063, 1.36063, 1.36063, 1.36063, 1.36063, 1.36064, 1.36063, 1.36063, 10.0244, 1.36063
12.827, 10, 9.82012, 1.34349, 3.4641, 0.179884, 0, 1.34349, 1.34349, 1.34349, 1.34349, 1.34349, 1.34349, 1.34349, 1.34349, 1.34349, 1.34349, 1.34349, 1.34349, 1.34349, 1.34349, 1.34349, 1.34349, 1.34349, 9.82011, 1.34349
12.8348, 14, 9.56143, 1.32298, 4, 4.43857, 0, 1.32299, 1.32298, 1.32298, 1.32298, 1.32298, 1.32298, 1.32298, 1.32298, 1.32298, 1.32298, 1.32298, 1.32298, 1.32298, 1.32298, 1.32298, 1.32298, 1.32298, 9.56142, 1.32298
12.8427, 20, 9.25652, 1.30263, 4.69042, 10.7435, 0, 1.30264, 1.30263, 1.30263, 1.30263, 1.30263, 1.30263, 1.30263, 1.30263, 1.30263, 1.30263, 1.30263, 1.30263, 1.30263, 1.30263, 1.30263, 1.30263, 1.30263, 9.25651, 1.30263
12.8506, 12, 8.92974, 1.30124, 3.74166, 3.07026, 0, 1.30125, 1.30124, 1.30124, 1.30124, 1.30124, 1.30124, 1.30124, 1.30124, 1.30124, 1.30124, 1.30124, 1.30124, 1.30124, 1.30124, 1.30124, 1.30124, 1.30124, 8.92972, 1.30124
12.8584, 8, 8.55962, 1.29151, 3.16228, -0.559622, 0, 1.29152, 1.29151, 1.29151, 1.29151, 1.29151, 1.29151, 1.29151, 1.29151, 1.29151, 1.29151, 1.29151, 1.29151, 1.29151, 1.29151, 1.29151, 1.29151, 1.29151, 8.5596, 1.29151
12.8663, 16, 8.15347, 1.27423, 4.24264, 7.84653, 0, 1.27425, 1.27423, 1.27423, 1.27423, 1.27423, 1.27423, 1.27423, 1.27423, 1.27423, 1.27423, 1.27423, 1.27423, 1.27423, 1.27423, 1.27423, 1.27423, 1.27423, 8.15345, 1.27423
12.8742, 10, 7.72193, 1.2533, 3.4641, 2.27807, 0, 1.25333, 1.2533, 1.2533, 1.2533, 1.2533, 1.2533, 1.2533, 1.2533, 1.2533, 1.2533, 1.2533, 1.2533, 1.2533, 1.2533, 1.2533, 1.2533, 1.2533, 7.7219, 1.2533
12.882, 10, 7.27527, 1.23255, 3.4641, 2.72473, 0, 1.23258, 1.23255, 1.23255, 1.23255, 1.23255, 1.23255, 1.23255, 1.23255, 1.23255, 1.23255, 1.23255, 1.23255, 1.23255, 1.23255, 1.23255, 1.23255, 1.23255, 7.27523, 1.23255
12.8899, 4, 6.84061, 1.23246, 2.44949, -2.84061, 0, 1.23251, 1.23246, 1.23246, 1.23246, 1.23246, 1.23246, 1.23246, 1.23246, 1.23246, 1.23246, 1.23246, 1.23246, 1.23246, 1.23246, 1.23246, 1.23246, 1.23246, 6.84056, 1.23246
12.8978, 6, 6.39466, 1.22344, 2.82843, -0.394665, 0, 1.22351, 1.22344, 1.22344, 1.22344, 1.22344, 1.22344, 1.22344, 1.22344, 1.22344, 1.22344, 1.22344, 1.22344, 1.22344, 1.22344, 1.22344, 1.22344, 1.22344, 6.3946, 1.22344
12.9056, 8, 5.94381, 1.20631, 3.16228, 2.05619, 0, 1.20639, 1.20631, 1.20631, 1.20631, 1.20631, 1.20631, 1.20631, 1.20631, 1.20631, 1.20631, 1.20631, 1.20631, 1.20631, 1.20631, 1.20631, 1.20631, 1.20631, 5.94373, 1.20631
12.9135, 4, 5.49758, 1.18526, 2.44949, -1.49758, 0, 1.18538, 1.18526, 1.18526, 1.18526, 1.18526, 1.18526, 1.18526, 1.18526, 1.18526, 1.18526, 1.18526, 1.18526, 1.18526, 1.18526, 1.18526, 1.18526, 1.18526, 5.49747, 1.18526
12.9214, 8, 5.06476, 1.1644, 3.16228, 2.93524, 0, 1.16456, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 1.1644, 5.06461, 1.1644
12.9292, 6, 4.67053, 1.16522, 2.82843, 1.32947, 0, 1.16543, 1.16522, 1.16522, 1.16522, 1.16522, 1.16522, 1.16522, 1.16522, 1.16522, 1.16522, 1.16522, 1.16522, 1.16522, 1.16522, 1.16522, 1.16522, 1.16522, 4.67032, 1.16522
12.9371, 10, 4.28715, 1.15669, 3.4641, 5.71285, 0, 1.15697, 1.15669, 1.15669, 1.15669, 1.15669, 1.15669, 1.15669, 1.15669, 1.15669, 1.15669, 1.15669, 1.15669, 1.15669, 1.15669, 1.15669, 1.15669, 1.15669, 4.28687, 1.15669
12.945, 12, 3.91795, 1.13966, 3.74166, 8.08205, 0, 1.14004, 1.13966, 1.13966, 1.13966, 1.13966, 1.13966, 1.13966, 1.13966, 1.13966, 1.13966, 1.13966, 1.13966, 1.13966, 1.13966, 1.13967, 1.13966, 1.13966, 3.91757, 1.13966
12.9528, 2, 3.56904, 1.11854, 2, -1.56904, 0, 1.11905, 1.11854, 1.11854, 1.11854, 1.11854, 1.11854, 1.11854, 1.11854, 1.11854, 1.11854, 1.11854, 1.11854, 1.11854, 1.11854, 1.11854, 1.11854, 1.11854, 3.56854, 1.11854
12.9607, 2, 3.24576, 1.09762, 2, -1.24576, 0, 1.09828, 1.09762, 1.09762, 1.09762, 1.09762, 1.09762, 1.09762, 1.09762, 1.09762, 1.09762, 1.09762, 1.09762, 1.09762, 1.09762, 1.09762, 1.09762, 1.09762, 3.24509, 1.09762
12.9686, 6, 2.97115, 1.0994, 2.82843, 3.02885, 0, 1.10028, 1.0994, 1.0994, 1.0994, 1.0994, 1.0994, 1.0994, 1.0994, 1.0994, 1.0994, 1.0994, 1.0994, 1.0994, 1.0994, 1.09941, 1.0994, 1.0994, 2.97027, 1.0994
12.9764, 0, 2.71276, 1.09147, 1.41421, -2.71276, 0, 1.09262, 1.09147, 1.09147, 1.09147, 1.09147, 1.09147, 1.09147, 1.09147, 1.09147, 1.09147, 1.09147, 1.09147, 1.09147, 1.09147, 1.09147, 1.09147, 1.09147, 2.71161, 1.09147
12.9843, 2, 2.47082, 1.07468, 2, -0.470822, 0, 1.07618, 1.07468, 1.07468, 1.07468, 1.07468, 1.07468, 1.07468, 1.07468, 1.07468, 1.07468, 1.07468, 1.07468, 1.07468, 1.07468, 1.07469, 1.07468, 1.07468, 2.46933, 1.07468
12.9922, 4, 2.24908, 1.05364, 2.44949, 1.75092, 0, 1.05557, 1.05364, 1.05364, 1.05364, 1.05364, 1.05364, 1.05364, 1.05364, 1.05364, 1.05364, 1.05364, 1.05364, 1.05364, 1.05364, 1.05364, 1.05364, 1.05364, 2.24715, 1.05364
13, 2, 2.05083, 1.0328, 2, -0.0508335, 0, 1.03527, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 2.04836, 1.0328
13.0079, 4, 1.8981, 1.03572, 2.44949, 2.1019, 0, 1.03887, 1.03572, 1.03572, 1.03572, 1.03572, 1.03572, 1.03572, 1.03572, 1.03572, 1.03572, 1.03572, 1.03572, 1.03572, 1.03572, 1.03572, 1.03572, 1.03572, 1.89495, 1.03572
13.0158, 2, 1.75538, 1.02845, 2, 0.244616, 0, 1.03243, 1.02845, 1.02845, 1.02845, 1.02845, 1.02845, 1.02845, 1.02845, 1.02845, 1.02845, 1.02845, 1.02845, 1.02845, 1.02845, 1.02845, 1.02845, 1.02845, 1.7514, 1.02845
13.0236, 2, 1.62191, 1.01186, 2, 0.378087, 0, 1.01686, 1.01186, 1.01186, 1.01186, 1.01186, 1.01186, 1.01186, 1.01186, 1.01186, 1.01186, 1.01186, 1.01186, 1.01186, 1.01186, 1.01186, 1.01186, 1.01186, 1.61691, 1.01186
13.0315, 4, 1.50075, 0.990801, 2.44949, 2.49925, 0, 0.997039, 0.990801, 0.990801, 0.990801, 0.990801, 0.990801, 0.990801, 0.990801, 0.990801, 0.990801, 0.990801, 0.990801, 0.990801, 0.990801, 0.990802, 0.990801, 0.990801, 1.49451, 0.990801
13.0394, 2, 1.39492, 0.96996, 2, 0.605076, 0, 0.977693, 0.96996, 0.96996, 0.96996, 0.96996, 0.96996, 0.96996, 0.96996, 0.96996, 0.96996, 0.96996, 0.96996, 0.96996, 0.96996, 0.969962, 0.96996, 0.96996, 1.38719, 0.96996
13.0472, 0, 1.32854, 0.97506, 1.41421, -1.32854, 0, 0.984579, 0.97506, 0.97506, 0.97506, 0.97506, 0.97506, 0.97506, 0.97506, 0.97506, 0.97506, 0.97506, 0.97506, 0.97506, 0.97506, 0.975062, 0.97506, 0.97506, 1.31901, 0.97506
13.0551, 0, 1.26268, 0.968786, 1.41421, -1.26268, 0, 0.980427, 0.968786, 0.968786, 0.968786, 0.968786, 0.968786, 0.968786, 0.968786, 0.968786, 0.968786, 0.968786, 0.968786, 0.968786, 0.968786, 0.968787, 0.968786, 0.968786, 1.25104, 0.968786
13.063, 2, 1.19692, 0.952131, 2, 0.803075, 0, 0.96627, 0.952131, 0.952131, 0.952131, 0.952131, 0.952131, 0.952131, 0.952131, 0.952131, 0.952131, 0.952131, 0.952131, 0.952131, 0.952131, 0.952133, 0.952131, 0.952131, 1.18278, 0.952131
13.0708, 0, 1.13535, 0.930486, 1.41421, -1.13535, 0, 0.947544, 0.930486, 0.930486, 0.930486, 0.930486, 0.930486, 0.930486, 0.930486, 0.930486, 0.930486, 0.930486, 0.930486, 0.930486, 0.930486, 0.930488, 0.930486, 0.930486, 1.11829, 0.930486
13.0787, 4, 1.082, 0.909091, 2.44949, 2.918, 0, 0.929531, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909093, 0.909091, 0.909091, 1.06156, 0.909091
13.0866, 0, 1.07228, 0.924402, 1.41421, -1.07228, 0, 0.94873, 0.924402, 0.924402, 0.924402, 0.924402, 0.924402, 0.924402, 0.924402, 0.924402, 0.924402, 0.924402, 0.924402, 0.924402, 0.924402, 0.924403, 0.924402, 0.924402, 1.04795, 0.924402
13.0944, 0, 1.05693, 0.928076, 1.41421, -1.05693, 0, 0.956838, 0.928076, 0.928076, 0.928076, 0.928076, 0.928076, 0.928076, 0.928076, 0.928076, 0.928076, 0.928076, 0.928076, 0.928076, 0.928076, 0.928078, 0.928076, 0.928076, 1.02817, 0.928076
13.1023, 2, 1.03591, 0.920859, 2, 0.96409, 0, 0.954634, 0.920859, 0.920859, 0.920859, 0.920859, 0.920859, 0.920859, 0.920859, 0.920859, 0.920859, 0.920859, 0.920859, 0.920859, 0.920859, 0.92086, 0.920859, 0.920859, 1.00213, 0.920859
13.1102, 0, 1.01407, 0.908265, 1.41421, -1.01407, 0, 0.947662, 0.908265, 0.908265, 0.908265, 0.908265, 0.908265, 0.908265, 0.908265, 0.908265, 0.908265, 0.908265, 0.908265, 0.908265, 0.908265, 0.908267, 0.908265, 0.908265, 0.974668, 0.908265
13.118, 0, 0.996311, 0.895759, 1.41421, -0.996311, 0, 0.941406, 0.895759, 0.895759, 0.895759, 0.895759, 0.895759, 0.895759, 0.895759, 0.895759, 0.895759, 0.895759, 0.895759, 0.895759, 0.895759, 0.895761, 0.895759, 0.895759, 0.950662, 0.895759
13.1259, 8, 1.00745, 0.908602, 3.16228, 6.99255, 0, 0.961135, 0.908602, 0.908602, 0.908602, 0.908602, 0.908602, 0.908602, 0.908602, 0.908602, 0.908602, 0.908602, 0.908602, 0.908602, 0.908602, 0.908604, 0.908602, 0.908602, 0.954918, 0.908602
13.1338, 2, 1.01167, 0.911333, 2, 0.988327, 0, 0.971389, 0.911333, 0.911333, 0.911333, 0.911333, 0.911333, 0.911333, 0.911333, 0.911333, 0.911333, 0.911333, 0.911333, 0.911333, 0.911333, 0.911335, 0.911333, 0.911333, 0.951615, 0.911333
13.1416, 2, 1.00952, 0.904768, 2, 0.990483, 0, 0.972968, 0.904768, 0.904768, 0.904768, 0.904768, 0.904768, 0.904768, 0.904768, 0.904768, 0.904768, 0.904768, 0.904768, 0.904768, 0.904768, 0.90477, 0.904768, 0.904768, 0.941316, 0.904768
13.1495, 2, 1.00549, 0.893612, 2, 0.994508, 0, 0.970541, 0.893612, 0.893612, 0.893612, 0.893612, 0.893612, 0.893612, 0.893612, 0.893612, 0.893612, 0.893612, 0.893612, 0.893612, 0.893612, 0.893614, 0.893612, 0.893612, 0.928562, 0.893612
13.1574, 2, 1.00414, 0.882526, 2, 0.995863, 0, 0.968728, 0.882526, 0.882526, 0.882526, 0.882526, 0.882526, 0.882526, 0.882526, 0.882526, 0.882526, 0.882526, 0.882526, 0.882526, 0.882526, 0.882527, 0.882526, 0.882526, 0.917932, 0.882526
13.1652, 8, 1.02831, 0.894436, 3.16228, 6.97169, 0, 0.99039, 0.894436, 0.894436, 0.894436, 0.894436, 0.894436, 0.894436, 0.894436, 0.894436, 0.894436, 0.894436, 0.894436, 0.894436, 0.894436, 0.894438, 0.894436, 0.894436, 0.932359, 0.894436
13.1731, 2, 1.04541, 0.896735, 2, 0.954591, 0, 1.00283, 0.896735, 0.896735, 0.896735, 0.896735, 0.896735, 0.896735, 0.896735, 0.896735, 0.896735, 0.896735, 0.896735, 0.896735, 0.896735, 0.896737, 0.896735, 0.896735, 0.939309, 0.896735
13.181, 6, 1.05628, 0.890227, 2.82843, 4.94372, 0, 1.00677, 0.890227, 0.890227, 0.890227, 0.890227, 0.890227, 0.890227, 0.890227, 0.890227, 0.890227, 0.890227, 0.890227, 0.890227, 0.890227, 0.890228, 0.890227, 0.890227, 0.939736, 0.890227
13.1888, 0, 1.06549, 0.879368, 1.41421, -1.06549, 0, 1.00654, 0.879368, 0.879368, 0.879368, 0.879368, 0.879368, 0.879368, 0.879368, 0.879368, 0.879368, 0.879368, 0.879368, 0.879368, 0.879368, 0.87937, 0.879368, 0.879368, 0.938316, 0.879368
13.1967, 6, 1.07761, 0.868576, 2.82843, 4.92239, 0, 1.00644, 0.868576, 0.868576, 0.868576, 0.868576, 0.868576, 0.868576, 0.868576, 0.868576, 0.868576, 0.868576, 0.868576, 0.868576, 0.868576, 0.868578, 0.868576, 0.868576, 0.939743, 0.868576
13.2046, 2, 1.11485, 0.879877, 2, 0.88515, 0, 1.02834, 0.879877, 0.879877, 0.879877, 0.879877, 0.879877, 0.879877, 0.879877, 0.879877, 0.879877, 0.879877, 0.879877, 0.879877, 0.879877, 0.879879, 0.879877, 0.879877, 0.966382, 0.879877
13.2124, 2, 1.14618, 0.881977, 2, 0.853822, 0, 1.04082, 0.881977, 0.881977, 0.881977, 0.881977, 0.881977, 0.881977, 0.881977, 0.881977, 0.881977, 0.881977, 0.881977, 0.881977, 0.881977, 0.881979, 0.881977, 0.881977, 0.987334, 0.881977
13.2203, 0, 1.17264, 0.875651, 1.41421, -1.17264, 0, 1.04449, 0.875651, 0.875651, 0.875651, 0.875651, 0.875651, 0.875651, 0.875651, 0.875651, 0.875651, 0.875651, 0.875651, 0.875651, 0.875651, 0.875652, 0.875651, 0.875651, 1.0038, 0.875651
13.2282, 4, 1.19883, 0.865163, 2.44949, 2.80117, 0, 1.04345, 0.865163, 0.865163, 0.865163, 0.865163, 0.865163, 0.865163, 0.865163, 0.865163, 0.865163, 0.865163, 0.865163, 0.865163, 0.865163, 0.865164, 0.865163, 0.865163, 1.02053, 0.865163
13.236, 10, 1.22931, 0.854738, 3.4641, 8.77069, 0, 1.04179, 0.854738, 0.854738, 0.854738, 0.854738, 0.854738, 0.854738, 0.854738, 0.854738, 0.854738, 0.854738, 0.854738, 0.854738, 0.854738, 0.85474, 0.854738, 0.854738, 1.04225, 0.854738
13.2439, 4, 1.28535, 0.865268, 2.44949, 2.71465, 0, 1.06025, 0.865268, 0.865268, 0.865268, 0.865268, 0.865268, 0.865268, 0.865268, 0.865268, 0.865268, 0.865268, 0.865268, 0.865268, 0.865268, 0.86527, 0.865268, 0.865268, 1.09036, 0.865268
13.2518, 0, 1.33753, 0.866971, 1.41421, -1.33753, 0, 1.06892, 0.866971, 0.866971, 0.866971, 0.866971, 0.866971, 0.866971, 0.866971, 0.866971, 0.866971, 0.866971, 0.866971, 0.866971, 0.866971, 0.866973, 0.866971, 0.866971, 1.13558, 0.866971
13.2596, 10, 1.387, 0.860597, 3.4641, 8.613, 0, 1.06842, 0.860597, 0.860597, 0.860597, 0.860597, 0.860597, 0.860597, 0.860597, 0.860597, 0.860597, 0.860597, 0.860597, 0.860597, 0.860597, 0.860599, 0.860597, 0.860597, 1.17918, 0.860597
13.2675, 2, 1.43817, 0.850235, 2, 0.561828, 0, 1.06274, 0.850235, 0.850235, 0.850235, 0.850235, 0.850235, 0.850235, 0.850235, 0.850235, 0.850235, 0.850235, 0.850235, 0.850235, 0.850235, 0.850237, 0.850235, 0.850235, 1.22567, 0.850235
13.2754, 4, 1.49542, 0.839936, 2.44949, 2.50458, 0, 1.05585, 0.839936, 0.839936, 0.839936, 0.839936, 0.839936, 0.839936, 0.839936, 0.839936, 0.839936, 0.839936, 0.839936, 0.839936, 0.839936, 0.839938, 0.839936, 0.839936, 1.27951, 0.839936
13.2832, 2, 1.57928, 0.849969, 2, 0.420717, 0, 1.06798, 0.849969, 0.849969, 0.849969, 0.849969, 0.849969, 0.849969, 0.849969, 0.849969, 0.849969, 0.849969, 0.849969, 0.849969, 0.849969, 0.849971, 0.849969, 0.849969, 1.36127, 0.849969
13.2911, 0, 1.6611, 0.85152, 1.41421, -1.6611, 0, 1.07026, 0.85152, 0.85152, 0.85152, 0.85152, 0.85152, 0.85152, 0.85152, 0.85152, 0.85152, 0.85152, 0.85152, 0.85152, 0.85152, 0.851521, 0.85152, 0.85152, 1.44235, 0.85152
13.299, 4, 1.74163, 0.845304, 2.44949, 2.25837, 0, 1.06343, 0.845304, 0.845304, 0.845304, 0.845304, 0.845304, 0.845304, 0.845304, 0.845304, 0.845304, 0.845304, 0.845304, 0.845304, 0.845304, 0.845305, 0.845304, 0.845304, 1.5235, 0.845304
13.3068, 6, 1.82479, 0.835254, 2.82843, 4.17521, 0, 1.05144, 0.835254, 0.835254, 0.835254, 0.835254, 0.835254, 0.835254, 0.835254, 0.835254, 0.835254, 0.835254, 0.835254, 0.835254, 0.835254, 0.835256, 0.835254, 0.835254, 1.60861, 0.835254
13.3147, 6, 1.91425, 0.825264, 2.82843, 4.08575, 0, 1.03822, 0.825264, 0.825264, 0.825264, 0.825264, 0.825264, 0.825264, 0.825264, 0.825264, 0.825264, 0.825264, 0.825264, 0.825264, 0.825264, 0.825266, 0.825264, 0.825264, 1.70129, 0.825264
13.3226, 4, 2.0288, 0.834527, 2.44949, 1.9712, 0, 1.04305, 0.834527, 0.834527, 0.834527, 0.834527, 0.834527, 0.834527, 0.834527, 0.834527, 0.834527, 0.834527, 0.834527, 0.834527, 0.834527, 0.834529, 0.834527, 0.834527, 1.82027, 0.834527
13.3304, 4, 2.14051, 0.835664, 2.44949, 1.85949, 0, 1.03865, 0.835664, 0.835664, 0.835664, 0.835664, 0.835664, 0.835664, 0.835664, 0.835664, 0.835664, 0.835664, 0.835664, 0.835664, 0.835664, 0.835666, 0.835664, 0.835664, 1.93753, 0.835664
13.3383, 4, 2.24934, 0.829368, 2.44949, 1.75066, 0, 1.02581, 0.829368, 0.829368, 0.829368, 0.829368, 0.829368, 0.829368, 0.829368, 0.829368, 0.829368, 0.829368, 0.829368, 0.829368, 0.829368, 0.82937, 0.829368, 0.829368, 2.0529, 0.829368
13.3462, 4, 2.35808, 0.819406, 2.44949, 1.64192, 0, 1.00843, 0.819406, 0.819406, 0.819406, 0.819406, 0.819406, 0.819406, 0.819406, 0.819406, 0.819406, 0.819406, 0.819406, 0.819406, 0.819406, 0.819407, 0.819406, 0.819406, 2.16906, 0.819406
13.354, 2, 2.46933, 0.809503, 2, -0.469327, 0, 0.990377, 0.809503, 0.809503, 0.809503, 0.809503, 0.809503, 0.809503, 0.809503, 0.809503, 0.809503, 0.809503, 0.809503, 0.809503, 0.809503, 0.809505, 0.809503, 0.809503, 2.28845, 0.809503
13.3619, 8, 2.60039, 0.818291, 3.16228, 5.39961, 0, 0.990424, 0.818291, 0.818291, 0.818291, 0.818291, 0.818291, 0.818291, 0.818291, 0.818291, 0.818291, 0.818291, 0.818291, 0.818291, 0.818291, 0.818293, 0.818291, 0.818291, 2.42826, 0.818291
13.3698, 4, 2.72328, 0.819287, 2.44949, 1.27672, 0, 0.982236, 0.819287, 0.819287, 0.819287, 0.819287, 0.819287, 0.819287, 0.819287, 0.819287, 0.819287, 0.819287, 0.819287, 0.819287, 0.819287, 0.819289, 0.819287, 0.819287, 2.56033, 0.819287
13.3776, 6, 2.83702, 0.81315, 2.82843, 3.16298, 0, 0.966615, 0.81315, 0.81315, 0.81315, 0.81315, 0.81315, 0.81315, 0.81315, 0.81315, 0.81315, 0.81315, 0.81315, 0.81315, 0.81315, 0.813152, 0.81315, 0.81315, 2.68356, 0.81315
13.3855, 6, 2.94353, 0.803493, 2.82843, 3.05647, 0, 0.947312, 0.803493, 0.803493, 0.803493, 0.803493, 0.803493, 0.803493, 0.803493, 0.803493, 0.803493, 0.803493, 0.803493, 0.803493, 0.803493, 0.803495, 0.803493, 0.803493, 2.79971, 0.803493
13.3934, 4, 3.04453, 0.793895, 2.44949, 0.955471, 0, 0.928035, 0.793895, 0.793895, 0.793895, 0.793895, 0.793895, 0.793895, 0.793895, 0.793895, 0.793895, 0.793895, 0.793895, 0.793895, 0.793895, 0.793896, 0.793895, 0.793895, 2.91039, 0.793895
13.4012, 4, 3.1558, 0.801926, 2.44949, 0.844198, 0, 0.926476, 0.801926, 0.801926, 0.801926, 0.801926, 0.801926, 0.801926, 0.801926, 0.801926, 0.801926, 0.801926, 0.801926, 0.801926, 0.801926, 0.801927, 0.801926, 0.801926, 3.03125, 0.801926
13.4091, 4, 3.25049, 0.802512, 2.44949, 0.749507, 0, 0.917663, 0.802512, 0.802512, 0.802512, 0.802512, 0.802512, 0.802512, 0.802512, 0.802512, 0.802512, 0.802512, 0.802512, 0.802512, 0.802512, 0.802514, 0.802512, 0.802512, 3.13534, 0.802512
13.417, 4, 3.32751, 0.79629, 2.44949, 0.672493, 0, 0.902326, 0.79629, 0.79629, 0.79629, 0.79629, 0.79629, 0.79629, 0.79629, 0.79629, 0.79629, 0.79629, 0.79629, 0.79629, 0.79629, 0.796292, 0.79629, 0.79629, 3.22147, 0.79629
13.4248, 0, 3.38873, 0.786712, 1.41421, -3.38873, 0, 0.88399, 0.786712, 0.786712, 0.786712, 0.786712, 0.786712, 0.786712, 0.786712, 0.786712, 0.786712, 0.786712, 0.786712, 0.786712, 0.786712, 0.786714, 0.786712, 0.786712, 3.29145, 0.786712
13.4327, 4, 3.4362, 0.777192, 2.44949, 0.563802, 0, 0.866129, 0.777192, 0.777192, 0.777192, 0.777192, 0.777192, 0.777192, 0.777192, 0.777192, 0.777192, 0.777192, 0.777192, 0.777192, 0.777192, 0.777193, 0.777192, 0.777192, 3.34726, 0.777192
13.4406, 8, 3.48576, 0.784772, 3.16228, 4.51424, 0, 0.86583, 0.784772, 0.784772, 0.784772, 0.784772, 0.784772, 0.784772, 0.784772, 0.784772, 0.784772, 0.784772, 0.784772, 0.784772, 0.784772, 0.784773, 0.784772, 0.784772, 3.4047, 0.784772
