   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_186.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.5581, 0.823296, 0.401766, 0.397543, 1.68027, 0.42153, 0.397543, 0, 0.397543, 0.397543, 0.397543, 0.397543, 0.397543, 0.397543, 0.397543, 0.397543, 0.397543, 0.397543, 0.397543, 0.397543, 0.397543, 0.397543, 0.397543, 0.397543, 0.397543, 0.397548, 0.397543, 0.401762, 0.397543, 0.397543
16.566, 3.58577, 0.401436, 0.397161, 2.36342, 3.18434, 0.397161, 0, 0.397161, 0.397161, 0.397161, 0.397161, 0.397161, 0.397161, 0.397161, 0.397161, 0.397161, 0.397161, 0.397161, 0.397161, 0.397161, 0.397161, 0.397161, 0.397161, 0.397161, 0.397165, 0.397161, 0.401432, 0.397161, 0.397161
16.5739, 0.590932, 0.400402, 0.396074, 1.60964, 0.19053, 0.396074, 0, 0.396074, 0.396074, 0.396074, 0.396074, 0.396074, 0.396074, 0.396074, 0.396074, 0.396074, 0.396074, 0.396074, 0.396074, 0.396074, 0.396074, 0.396074, 0.396074, 0.396074, 0.396078, 0.396074, 0.400398, 0.396074, 0.396074
16.5817, 0, 0.399018, 0.394636, 1.41421, -0.399018, 0.394636, 0, 0.394636, 0.394636, 0.394636, 0.394636, 0.394636, 0.394636, 0.394636, 0.394636, 0.394636, 0.394636, 0.394636, 0.394636, 0.394636, 0.394636, 0.394636, 0.394636, 0.394636, 0.39464, 0.394636, 0.399014, 0.394636, 0.394636
16.5896, 1.40208, 0.397637, 0.393201, 1.84447, 1.00444, 0.393201, 0, 0.393201, 0.393201, 0.393201, 0.393201, 0.393201, 0.393201, 0.393201, 0.393201, 0.393201, 0.393201, 0.393201, 0.393201, 0.393201, 0.393201, 0.393201, 0.393201, 0.393201, 0.393205, 0.393201, 0.397633, 0.393201, 0.393201
16.5975, 2.59792, 0.398267, 0.393775, 2.14428, 2.19965, 0.393775, 0, 0.393775, 0.393775, 0.393775, 0.393775, 0.393775, 0.393775, 0.393775, 0.393775, 0.393775, 0.393775, 0.393775, 0.393775, 0.393775, 0.393775, 0.393775, 0.393775, 0.393775, 0.393779, 0.393775, 0.398262, 0.393775, 0.393775
16.6053, 1, 0.398005, 0.393457, 1.73205, 0.601995, 0.393457, 0, 0.393457, 0.393457, 0.393457, 0.393457, 0.393457, 0.393457, 0.393457, 0.393457, 0.393457, 0.393457, 0.393457, 0.393457, 0.393457, 0.393457, 0.393457, 0.393457, 0.393457, 0.393462, 0.393457, 0.398001, 0.393457, 0.393457
16.6132, 1.78989, 0.396929, 0.392324, 1.94676, 1.39296, 0.392324, 0, 0.392324, 0.392324, 0.392324, 0.392324, 0.392324, 0.392324, 0.392324, 0.392324, 0.392324, 0.392324, 0.392324, 0.392324, 0.392324, 0.392324, 0.392324, 0.392324, 0.392324, 0.392328, 0.392324, 0.396924, 0.392324, 0.392324
16.6211, 1.21011, 0.395447, 0.390784, 1.79168, 0.814662, 0.390784, 0, 0.390784, 0.390784, 0.390784, 0.390784, 0.390784, 0.390784, 0.390784, 0.390784, 0.390784, 0.390784, 0.390784, 0.390784, 0.390784, 0.390784, 0.390784, 0.390784, 0.390784, 0.390789, 0.390784, 0.395442, 0.390784, 0.390784
16.6289, 0, 0.393969, 0.389248, 1.41421, -0.393969, 0.389248, 0, 0.389248, 0.389248, 0.389248, 0.389248, 0.389248, 0.389248, 0.389248, 0.389248, 0.389248, 0.389248, 0.389248, 0.389248, 0.389248, 0.389248, 0.389248, 0.389248, 0.389248, 0.389252, 0.389248, 0.393964, 0.389248, 0.389248
16.6368, 0, 0.394611, 0.389831, 1.41421, -0.394611, 0.389831, 0, 0.389831, 0.389831, 0.389831, 0.389831, 0.389831, 0.389831, 0.389831, 0.389831, 0.389831, 0.389831, 0.389831, 0.389831, 0.389831, 0.389831, 0.389831, 0.389831, 0.389831, 0.389836, 0.389831, 0.394607, 0.389831, 0.389831
16.6447, 0, 0.394249, 0.38941, 1.41421, -0.394249, 0.38941, 0, 0.38941, 0.38941, 0.38941, 0.38941, 0.38941, 0.38941, 0.38941, 0.38941, 0.38941, 0.38941, 0.38941, 0.38941, 0.38941, 0.38941, 0.38941, 0.38941, 0.38941, 0.389414, 0.38941, 0.394245, 0.38941, 0.38941
16.6525, 0, 0.392973, 0.388073, 1.41421, -0.392973, 0.388073, 0, 0.388073, 0.388073, 0.388073, 0.388073, 0.388073, 0.388073, 0.388073, 0.388073, 0.388073, 0.388073, 0.388073, 0.388073, 0.388073, 0.388073, 0.388073, 0.388073, 0.388073, 0.388077, 0.388073, 0.392969, 0.388073, 0.388073
16.6604, 0, 0.391244, 0.386282, 1.41421, -0.391244, 0.386282, 0, 0.386282, 0.386282, 0.386282, 0.386282, 0.386282, 0.386282, 0.386282, 0.386282, 0.386282, 0.386282, 0.386282, 0.386282, 0.386282, 0.386282, 0.386282, 0.386282, 0.386282, 0.386286, 0.386282, 0.39124, 0.386282, 0.386282
16.6683, 0.377602, 0.38952, 0.384495, 1.54195, -0.0119181, 0.384495, 0, 0.384495, 0.384495, 0.384495, 0.384495, 0.384495, 0.384495, 0.384495, 0.384495, 0.384495, 0.384495, 0.384495, 0.384495, 0.384495, 0.384495, 0.384495, 0.384495, 0.384495, 0.3845, 0.384495, 0.389515, 0.384495, 0.384495
16.6762, 1.6224, 0.39034, 0.385252, 1.90326, 1.23206, 0.385252, 0, 0.385252, 0.385252, 0.385252, 0.385252, 0.385252, 0.385252, 0.385252, 0.385252, 0.385252, 0.385252, 0.385252, 0.385252, 0.385252, 0.385252, 0.385252, 0.385252, 0.385252, 0.385256, 0.385252, 0.390335, 0.385252, 0.385252
16.684, 0.373142, 0.390044, 0.384892, 1.5405, -0.0169025, 0.384892, 0, 0.384892, 0.384892, 0.384892, 0.384892, 0.384892, 0.384892, 0.384892, 0.384892, 0.384892, 0.384892, 0.384892, 0.384892, 0.384892, 0.384892, 0.384892, 0.384892, 0.384892, 0.384897, 0.384892, 0.39004, 0.384892, 0.384892
16.6919, 2.62686, 0.388736, 0.383519, 2.15101, 2.23812, 0.383519, 0, 0.383519, 0.383519, 0.383519, 0.383519, 0.383519, 0.383519, 0.383519, 0.383519, 0.383519, 0.383519, 0.383519, 0.383519, 0.383519, 0.383519, 0.383519, 0.383519, 0.383519, 0.383524, 0.383519, 0.388732, 0.383519, 0.383519
16.6998, 0, 0.386926, 0.381643, 1.41421, -0.386926, 0.381643, 0, 0.381643, 0.381643, 0.381643, 0.381643, 0.381643, 0.381643, 0.381643, 0.381643, 0.381643, 0.381643, 0.381643, 0.381643, 0.381643, 0.381643, 0.381643, 0.381643, 0.381643, 0.381648, 0.381643, 0.386921, 0.381643, 0.381643
16.7076, 0, 0.385121, 0.379772, 1.41421, -0.385121, 0.379772, 0, 0.379772, 0.379772, 0.379772, 0.379772, 0.379772, 0.379772, 0.379772, 0.379772, 0.379772, 0.379772, 0.379772, 0.379772, 0.379772, 0.379772, 0.379772, 0.379772, 0.379772, 0.379776, 0.379772, 0.385117, 0.379772, 0.379772
16.7155, 1, 0.385895, 0.380478, 1.73205, 0.614105, 0.380478, 0, 0.380478, 0.380478, 0.380478, 0.380478, 0.380478, 0.380478, 0.380478, 0.380478, 0.380478, 0.380478, 0.380478, 0.380478, 0.380478, 0.380478, 0.380478, 0.380478, 0.380478, 0.380482, 0.380478, 0.38589, 0.380478, 0.380478
16.7234, 1, 0.38549, 0.380004, 1.73205, 0.61451, 0.380004, 0, 0.380004, 0.380004, 0.380004, 0.380004, 0.380004, 0.380004, 0.380004, 0.380004, 0.380004, 0.380004, 0.380004, 0.380004, 0.380004, 0.380004, 0.380004, 0.380004, 0.380004, 0.380008, 0.380004, 0.385485, 0.380004, 0.380004
16.7312, 0, 0.384016, 0.378461, 1.41421, -0.384016, 0.378461, 0, 0.378461, 0.378461, 0.378461, 0.378461, 0.378461, 0.378461, 0.378461, 0.378461, 0.378461, 0.378461, 0.378461, 0.378461, 0.378461, 0.378461, 0.378461, 0.378461, 0.378461, 0.378465, 0.378461, 0.384012, 0.378461, 0.378461
16.7391, 0.355974, 0.382014, 0.376388, 1.53492, -0.0260393, 0.376388, 0, 0.376388, 0.376388, 0.376388, 0.376388, 0.376388, 0.376388, 0.376388, 0.376388, 0.376388, 0.376388, 0.376388, 0.376388, 0.376388, 0.376388, 0.376388, 0.376388, 0.376388, 0.376392, 0.376388, 0.382009, 0.376388, 0.376388
16.747, 0.997841, 0.380018, 0.37432, 1.73143, 0.617824, 0.37432, 0, 0.37432, 0.37432, 0.37432, 0.37432, 0.37432, 0.37432, 0.37432, 0.37432, 0.37432, 0.37432, 0.37432, 0.37432, 0.37432, 0.37432, 0.37432, 0.37432, 0.37432, 0.374325, 0.37432, 0.380013, 0.37432, 0.37432
16.7548, 2.34921, 0.380878, 0.375109, 2.08548, 1.96833, 0.375109, 0, 0.375109, 0.375109, 0.375109, 0.375109, 0.375109, 0.375109, 0.375109, 0.375109, 0.375109, 0.375109, 0.375109, 0.375109, 0.375109, 0.375109, 0.375109, 0.375109, 0.375109, 0.375113, 0.375109, 0.380874, 0.375109, 0.375109
16.7627, 2.64584, 0.38052, 0.374677, 2.15542, 2.26532, 0.374677, 0, 0.374677, 0.374677, 0.374677, 0.374677, 0.374677, 0.374677, 0.374677, 0.374677, 0.374677, 0.374677, 0.374677, 0.374677, 0.374677, 0.374677, 0.374677, 0.374677, 0.374677, 0.374681, 0.374677, 0.380515, 0.374677, 0.374677
16.7706, 1.34408, 0.37904, 0.373123, 1.82868, 0.965036, 0.373123, 0, 0.373123, 0.373123, 0.373123, 0.373123, 0.373123, 0.373123, 0.373123, 0.373123, 0.373123, 0.373123, 0.373123, 0.373123, 0.373123, 0.373123, 0.373123, 0.373123, 0.373123, 0.373127, 0.373123, 0.379036, 0.373123, 0.373123
16.7784, 1.6513, 0.377006, 0.371013, 1.91084, 1.2743, 0.371013, 0, 0.371013, 0.371013, 0.371013, 0.371013, 0.371013, 0.371013, 0.371013, 0.371013, 0.371013, 0.371013, 0.371013, 0.371013, 0.371013, 0.371013, 0.371013, 0.371013, 0.371013, 0.371017, 0.371013, 0.377001, 0.371013, 0.371013
16.7863, 0.655762, 0.374978, 0.368909, 1.62965, 0.280784, 0.368909, 0, 0.368909, 0.368909, 0.368909, 0.368909, 0.368909, 0.368909, 0.368909, 0.368909, 0.368909, 0.368909, 0.368909, 0.368909, 0.368909, 0.368909, 0.368909, 0.368909, 0.368909, 0.368913, 0.368909, 0.374974, 0.368909, 0.368909
16.7942, 0, 0.375681, 0.369534, 1.41421, -0.375681, 0.369534, 0, 0.369534, 0.369534, 0.369534, 0.369534, 0.369534, 0.369534, 0.369534, 0.369534, 0.369534, 0.369534, 0.369534, 0.369534, 0.369534, 0.369534, 0.369534, 0.369534, 0.369534, 0.369539, 0.369534, 0.375677, 0.369534, 0.369534
16.802, 0, 0.375191, 0.368965, 1.41421, -0.375191, 0.368965, 0, 0.368965, 0.368965, 0.368965, 0.368965, 0.368965, 0.368965, 0.368965, 0.368965, 0.368965, 0.368965, 0.368965, 0.368965, 0.368965, 0.368965, 0.368965, 0.368965, 0.368965, 0.36897, 0.368965, 0.375186, 0.368965, 0.368965
16.8099, 1, 0.373601, 0.367295, 1.73205, 0.626399, 0.367295, 0, 0.367295, 0.367295, 0.367295, 0.367295, 0.367295, 0.367295, 0.367295, 0.367295, 0.367295, 0.367295, 0.367295, 0.367295, 0.367295, 0.367295, 0.367295, 0.367295, 0.367295, 0.3673, 0.367295, 0.373596, 0.367295, 0.367295
16.8178, 1, 0.371467, 0.365081, 1.73205, 0.628533, 0.365081, 0, 0.365081, 0.365081, 0.365081, 0.365081, 0.365081, 0.365081, 0.365081, 0.365081, 0.365081, 0.365081, 0.365081, 0.365081, 0.365081, 0.365081, 0.365081, 0.365081, 0.365081, 0.365085, 0.365081, 0.371462, 0.365081, 0.365081
16.8256, 1.3297, 0.369341, 0.362873, 1.82475, 0.960357, 0.362873, 0, 0.362873, 0.362873, 0.362873, 0.362873, 0.362873, 0.362873, 0.362873, 0.362873, 0.362873, 0.362873, 0.362873, 0.362873, 0.362873, 0.362873, 0.362873, 0.362873, 0.362873, 0.362877, 0.362873, 0.369336, 0.362873, 0.362873
16.8335, 0.670302, 0.370002, 0.363451, 1.63411, 0.3003, 0.363451, 0, 0.363451, 0.363451, 0.363451, 0.363451, 0.363451, 0.363451, 0.363451, 0.363451, 0.363451, 0.363451, 0.363451, 0.363451, 0.363451, 0.363451, 0.363451, 0.363451, 0.363451, 0.363456, 0.363451, 0.369998, 0.363451, 0.363451
16.8414, 0.32474, 0.369509, 0.362874, 1.52471, -0.0447693, 0.362874, 0, 0.362874, 0.362874, 0.362874, 0.362874, 0.362874, 0.362874, 0.362874, 0.362874, 0.362874, 0.362874, 0.362874, 0.362874, 0.362874, 0.362874, 0.362874, 0.362874, 0.362874, 0.362878, 0.362874, 0.369505, 0.362874, 0.362874
16.8492, 2.67526, 0.367949, 0.361228, 2.16224, 2.30731, 0.361228, 0, 0.361228, 0.361228, 0.361228, 0.361228, 0.361228, 0.361228, 0.361228, 0.361228, 0.361228, 0.361228, 0.361228, 0.361228, 0.361228, 0.361228, 0.361228, 0.361228, 0.361228, 0.361233, 0.361228, 0.367944, 0.361228, 0.361228
16.8571, 0, 0.365861, 0.359054, 1.41421, -0.365861, 0.359054, 0, 0.359054, 0.359054, 0.359054, 0.359054, 0.359054, 0.359054, 0.359054, 0.359054, 0.359054, 0.359054, 0.359054, 0.359054, 0.359054, 0.359054, 0.359054, 0.359054, 0.359054, 0.359059, 0.359054, 0.365857, 0.359054, 0.359054
16.865, 0, 0.363782, 0.356887, 1.41421, -0.363782, 0.356887, 0, 0.356887, 0.356887, 0.356887, 0.356887, 0.356887, 0.356887, 0.356887, 0.356887, 0.356887, 0.356887, 0.356887, 0.356887, 0.356887, 0.356887, 0.356887, 0.356887, 0.356887, 0.356891, 0.356887, 0.363777, 0.356887, 0.356887
16.8728, 0, 0.36425, 0.357266, 1.41421, -0.36425, 0.357266, 0, 0.357266, 0.357266, 0.357266, 0.357266, 0.357266, 0.357266, 0.357266, 0.357266, 0.357266, 0.357266, 0.357266, 0.357266, 0.357266, 0.357266, 0.357266, 0.357266, 0.357266, 0.357271, 0.357266, 0.364246, 0.357266, 0.357266
16.8807, 1, 0.363628, 0.356553, 1.73205, 0.636372, 0.356553, 0, 0.356553, 0.356553, 0.356553, 0.356553, 0.356553, 0.356553, 0.356553, 0.356553, 0.356553, 0.356553, 0.356553, 0.356553, 0.356553, 0.356553, 0.356553, 0.356553, 0.356553, 0.356558, 0.356553, 0.363623, 0.356553, 0.356553
16.8886, 0, 0.361999, 0.354833, 1.41421, -0.361999, 0.354833, 0, 0.354833, 0.354833, 0.354833, 0.354833, 0.354833, 0.354833, 0.354833, 0.354833, 0.354833, 0.354833, 0.354833, 0.354833, 0.354833, 0.354833, 0.354833, 0.354833, 0.354833, 0.354838, 0.354833, 0.361994, 0.354833, 0.354833
16.8964, 0, 0.359873, 0.352615, 1.41421, -0.359873, 0.352615, 0, 0.352615, 0.352615, 0.352615, 0.352615, 0.352615, 0.352615, 0.352615, 0.352615, 0.352615, 0.352615, 0.352615, 0.352615, 0.352615, 0.352615, 0.352615, 0.352615, 0.352615, 0.352619, 0.352615, 0.359868, 0.352615, 0.352615
16.9043, 0.305501, 0.357755, 0.350403, 1.51839, -0.0522549, 0.350403, 0, 0.350403, 0.350403, 0.350403, 0.350403, 0.350403, 0.350403, 0.350403, 0.350403, 0.350403, 0.350403, 0.350403, 0.350403, 0.350403, 0.350403, 0.350403, 0.350403, 0.350403, 0.350407, 0.350403, 0.357751, 0.350403, 0.350403
16.9122, 0.997425, 0.358154, 0.350706, 1.73131, 0.639271, 0.350706, 0, 0.350706, 0.350706, 0.350706, 0.350706, 0.350706, 0.350706, 0.350706, 0.350706, 0.350706, 0.350706, 0.350706, 0.350706, 0.350706, 0.350706, 0.350706, 0.350706, 0.350706, 0.350711, 0.350706, 0.35815, 0.350706, 0.350706
16.92, 0.997868, 0.35752, 0.349975, 1.73144, 0.640348, 0.349975, 0, 0.349975, 0.349975, 0.349975, 0.349975, 0.349975, 0.349975, 0.349975, 0.349975, 0.349975, 0.349975, 0.349975, 0.349975, 0.349975, 0.349975, 0.349975, 0.349975, 0.349975, 0.34998, 0.349975, 0.357515, 0.349975, 0.349975
16.9279, 0.997422, 0.355932, 0.348289, 1.73131, 0.641491, 0.348289, 0, 0.348289, 0.348289, 0.348289, 0.348289, 0.348289, 0.348289, 0.348289, 0.348289, 0.348289, 0.348289, 0.348289, 0.348289, 0.348289, 0.348289, 0.348289, 0.348289, 0.348289, 0.348293, 0.348289, 0.355927, 0.348289, 0.348289
16.9358, 0.997622, 0.353873, 0.34613, 1.73136, 0.64375, 0.34613, 0, 0.34613, 0.34613, 0.34613, 0.34613, 0.34613, 0.34613, 0.34613, 0.34613, 0.34613, 0.34613, 0.34613, 0.34613, 0.34613, 0.34613, 0.34613, 0.34613, 0.34613, 0.346135, 0.34613, 0.353868, 0.34613, 0.34613
16.9436, 0.997668, 0.351822, 0.343979, 1.73138, 0.645846, 0.343979, 0, 0.343979, 0.343979, 0.343979, 0.343979, 0.343979, 0.343979, 0.343979, 0.343979, 0.343979, 0.343979, 0.343979, 0.343979, 0.343979, 0.343979, 0.343979, 0.343979, 0.343979, 0.343983, 0.343979, 0.351817, 0.343979, 0.343979
16.9515, 0.706495, 0.352045, 0.3441, 1.64514, 0.35445, 0.3441, 0, 0.3441, 0.3441, 0.3441, 0.3441, 0.3441, 0.3441, 0.3441, 0.3441, 0.3441, 0.3441, 0.3441, 0.3441, 0.3441, 0.3441, 0.3441, 0.3441, 0.3441, 0.344104, 0.3441, 0.352041, 0.3441, 0.3441
16.9594, 1.28855, 0.351307, 0.343258, 1.81344, 0.93724, 0.343258, 0, 0.343258, 0.343258, 0.343258, 0.343258, 0.343258, 0.343258, 0.343258, 0.343258, 0.343258, 0.343258, 0.343258, 0.343258, 0.343258, 0.343258, 0.343258, 0.343258, 0.343258, 0.343262, 0.343258, 0.351302, 0.343258, 0.343258
16.9673, 0.711453, 0.349682, 0.341528, 1.64665, 0.36177, 0.341528, 0, 0.341528, 0.341528, 0.341528, 0.341528, 0.341528, 0.341528, 0.341528, 0.341528, 0.341528, 0.341528, 0.341528, 0.341528, 0.341528, 0.341528, 0.341528, 0.341528, 0.341528, 0.341533, 0.341528, 0.349678, 0.341528, 0.341528
16.9751, 0, 0.347621, 0.33936, 1.41421, -0.347621, 0.33936, 0, 0.33936, 0.33936, 0.33936, 0.33936, 0.33936, 0.33936, 0.33936, 0.33936, 0.33936, 0.33936, 0.33936, 0.33936, 0.33936, 0.33936, 0.33936, 0.33936, 0.33936, 0.339364, 0.33936, 0.347616, 0.33936, 0.33936
16.983, 2, 0.345568, 0.337198, 2, 1.65443, 0.337198, 0, 0.337198, 0.337198, 0.337198, 0.337198, 0.337198, 0.337198, 0.337198, 0.337198, 0.337198, 0.337198, 0.337198, 0.337198, 0.337198, 0.337198, 0.337198, 0.337198, 0.337198, 0.337203, 0.337198, 0.345563, 0.337198, 0.337198
16.9909, 0.279058, 0.345711, 0.337232, 1.50965, -0.066653, 0.337232, 0, 0.337232, 0.337232, 0.337232, 0.337232, 0.337232, 0.337232, 0.337232, 0.337232, 0.337232, 0.337232, 0.337232, 0.337232, 0.337232, 0.337232, 0.337232, 0.337232, 0.337232, 0.337237, 0.337232, 0.345707, 0.337232, 0.337232
16.9987, 0.720942, 0.344959, 0.336369, 1.64953, 0.375983, 0.336369, 0, 0.336369, 0.336369, 0.336369, 0.336369, 0.336369, 0.336369, 0.336369, 0.336369, 0.336369, 0.336369, 0.336369, 0.336369, 0.336369, 0.336369, 0.336369, 0.336369, 0.336369, 0.336373, 0.336369, 0.344954, 0.336369, 0.336369
17.0066, 1, 0.343381, 0.334678, 1.73205, 0.656619, 0.334678, 0, 0.334678, 0.334678, 0.334678, 0.334678, 0.334678, 0.334678, 0.334678, 0.334678, 0.334678, 0.334678, 0.334678, 0.334678, 0.334678, 0.334678, 0.334678, 0.334678, 0.334678, 0.334682, 0.334678, 0.343377, 0.334678, 0.334678
17.0145, 0, 0.341396, 0.332578, 1.41421, -0.341396, 0.332578, 0, 0.332578, 0.332578, 0.332578, 0.332578, 0.332578, 0.332578, 0.332578, 0.332578, 0.332578, 0.332578, 0.332578, 0.332578, 0.332578, 0.332578, 0.332578, 0.332578, 0.332578, 0.332583, 0.332578, 0.341392, 0.332578, 0.332578
17.0223, 0, 0.33942, 0.330486, 1.41421, -0.33942, 0.330486, 0, 0.330486, 0.330486, 0.330486, 0.330486, 0.330486, 0.330486, 0.330486, 0.330486, 0.330486, 0.330486, 0.330486, 0.330486, 0.330486, 0.330486, 0.330486, 0.330486, 0.330486, 0.33049, 0.330486, 0.339415, 0.330486, 0.330486
17.0302, 1, 0.339409, 0.330357, 1.73205, 0.660591, 0.330357, 0, 0.330357, 0.330357, 0.330357, 0.330357, 0.330357, 0.330357, 0.330357, 0.330357, 0.330357, 0.330357, 0.330357, 0.330357, 0.330357, 0.330357, 0.330357, 0.330357, 0.330357, 0.330362, 0.330357, 0.339405, 0.330357, 0.330357
17.0381, 0, 0.338581, 0.32941, 1.41421, -0.338581, 0.32941, 0, 0.32941, 0.32941, 0.32941, 0.32941, 0.32941, 0.32941, 0.32941, 0.32941, 0.32941, 0.32941, 0.32941, 0.32941, 0.32941, 0.32941, 0.32941, 0.32941, 0.32941, 0.329414, 0.32941, 0.338576, 0.32941, 0.32941
17.0459, 0, 0.337, 0.327707, 1.41421, -0.337, 0.327707, 0, 0.327707, 0.327707, 0.327707, 0.327707, 0.327707, 0.327707, 0.327707, 0.327707, 0.327707, 0.327707, 0.327707, 0.327707, 0.327707, 0.327707, 0.327707, 0.327707, 0.327707, 0.327712, 0.327707, 0.336995, 0.327707, 0.327707
17.0538, 0.259663, 0.335049, 0.325633, 1.50322, -0.0753855, 0.325633, 0, 0.325633, 0.325633, 0.325633, 0.325633, 0.325633, 0.325633, 0.325633, 0.325633, 0.325633, 0.325633, 0.325633, 0.325633, 0.325633, 0.325633, 0.325633, 0.325633, 0.325633, 0.325637, 0.325633, 0.335044, 0.325633, 0.325633
17.0617, 0.740337, 0.333106, 0.323565, 1.6554, 0.407231, 0.323565, 0, 0.323565, 0.323565, 0.323565, 0.323565, 0.323565, 0.323565, 0.323565, 0.323565, 0.323565, 0.323565, 0.323565, 0.323565, 0.323565, 0.323565, 0.323565, 0.323565, 0.323565, 0.32357, 0.323565, 0.333101, 0.323565, 0.323565
17.0695, 1.25496, 0.333004, 0.323336, 1.80415, 0.921952, 0.323336, 0, 0.323336, 0.323336, 0.323336, 0.323336, 0.323336, 0.323336, 0.323336, 0.323336, 0.323336, 0.323336, 0.323336, 0.323336, 0.323336, 0.323336, 0.323336, 0.323336, 0.323336, 0.323341, 0.323336, 0.332999, 0.323336, 0.323336
17.0774, 1.74504, 0.332159, 0.322363, 1.93521, 1.41289, 0.322363, 0, 0.322363, 0.322363, 0.322363, 0.322363, 0.322363, 0.322363, 0.322363, 0.322363, 0.322363, 0.322363, 0.322363, 0.322363, 0.322363, 0.322363, 0.322363, 0.322363, 0.322363, 0.322368, 0.322363, 0.332154, 0.322363, 0.322363
17.0853, 3, 0.330631, 0.320704, 2.23607, 2.66937, 0.320704, 0, 0.320704, 0.320704, 0.320704, 0.320704, 0.320704, 0.320704, 0.320704, 0.320704, 0.320704, 0.320704, 0.320704, 0.320704, 0.320704, 0.320704, 0.320704, 0.320704, 0.320704, 0.320709, 0.320704, 0.330626, 0.320704, 0.320704
17.0931, 0, 0.328767, 0.318708, 1.41421, -0.328767, 0.318708, 0, 0.318708, 0.318708, 0.318708, 0.318708, 0.318708, 0.318708, 0.318708, 0.318708, 0.318708, 0.318708, 0.318708, 0.318708, 0.318708, 0.318708, 0.318708, 0.318708, 0.318708, 0.318713, 0.318708, 0.328762, 0.318708, 0.318708
17.101, 0, 0.326911, 0.316717, 1.41421, -0.326911, 0.316717, 0, 0.316717, 0.316717, 0.316717, 0.316717, 0.316717, 0.316717, 0.316717, 0.316717, 0.316717, 0.316717, 0.316717, 0.316717, 0.316717, 0.316717, 0.316717, 0.316717, 0.316717, 0.316722, 0.316717, 0.326906, 0.316717, 0.316717
17.1089, 0, 0.326675, 0.316346, 1.41421, -0.326675, 0.316346, 0, 0.316346, 0.316346, 0.316346, 0.316346, 0.316346, 0.316346, 0.316346, 0.316346, 0.316346, 0.316346, 0.316346, 0.316346, 0.316346, 0.316346, 0.316346, 0.316346, 0.316346, 0.31635, 0.316346, 0.32667, 0.316346, 0.316346
17.1167, 1, 0.325782, 0.315314, 1.73205, 0.674218, 0.315314, 0, 0.315314, 0.315314, 0.315314, 0.315314, 0.315314, 0.315314, 0.315314, 0.315314, 0.315314, 0.315314, 0.315314, 0.315314, 0.315314, 0.315314, 0.315314, 0.315314, 0.315314, 0.315318, 0.315314, 0.325777, 0.315314, 0.315314
17.1246, 0, 0.324284, 0.313676, 1.41421, -0.324284, 0.313676, 0, 0.313676, 0.313676, 0.313676, 0.313676, 0.313676, 0.313676, 0.313676, 0.313676, 0.313676, 0.313676, 0.313676, 0.313676, 0.313676, 0.313676, 0.313676, 0.313676, 0.313676, 0.313681, 0.313676, 0.324279, 0.313676, 0.313676
17.1325, 0, 0.32249, 0.311739, 1.41421, -0.32249, 0.311739, 0, 0.311739, 0.311739, 0.311739, 0.311739, 0.311739, 0.311739, 0.311739, 0.311739, 0.311739, 0.311739, 0.311739, 0.311739, 0.311739, 0.311739, 0.311739, 0.311739, 0.311739, 0.311744, 0.311739, 0.322485, 0.311739, 0.311739
17.1403, 3, 0.320704, 0.309809, 2.23607, 2.6793, 0.309809, 0, 0.309809, 0.309809, 0.309809, 0.309809, 0.309809, 0.309809, 0.309809, 0.309809, 0.309809, 0.309809, 0.309809, 0.309809, 0.309809, 0.309809, 0.309809, 0.309809, 0.309809, 0.309813, 0.309809, 0.320699, 0.309809, 0.309809
17.1482, 1, 0.320363, 0.30932, 1.73205, 0.679637, 0.30932, 0, 0.30932, 0.30932, 0.30932, 0.30932, 0.30932, 0.30932, 0.30932, 0.30932, 0.30932, 0.30932, 0.30932, 0.30932, 0.30932, 0.30932, 0.30932, 0.30932, 0.30932, 0.309325, 0.30932, 0.320358, 0.30932, 0.30932
17.1561, 0, 0.319449, 0.308258, 1.41421, -0.319449, 0.308258, 0, 0.308258, 0.308258, 0.308258, 0.308258, 0.308258, 0.308258, 0.308258, 0.308258, 0.308258, 0.308258, 0.308258, 0.308258, 0.308258, 0.308258, 0.308258, 0.308258, 0.308258, 0.308262, 0.308258, 0.319444, 0.308258, 0.308258
17.1639, 1, 0.318011, 0.306668, 1.73205, 0.681989, 0.306668, 0, 0.306668, 0.306668, 0.306668, 0.306668, 0.306668, 0.306668, 0.306668, 0.306668, 0.306668, 0.306668, 0.306668, 0.306668, 0.306668, 0.306668, 0.306668, 0.306668, 0.306668, 0.306673, 0.306668, 0.318006, 0.306668, 0.306668
17.1718, 0, 0.316316, 0.304819, 1.41421, -0.316316, 0.304819, 0, 0.304819, 0.304819, 0.304819, 0.304819, 0.304819, 0.304819, 0.304819, 0.304819, 0.304819, 0.304819, 0.304819, 0.304819, 0.304819, 0.304819, 0.304819, 0.304819, 0.304819, 0.304824, 0.304819, 0.316311, 0.304819, 0.304819
