   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_860.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
15.0328, 0, 0.00860745, 0.00860745, 1.41421, -0.00860745, 0, 0.00860745, 0.00860745, 0.00860745, 0.00860745, 0.00860745, 0.00860745, 0.00860745, 0.00860745, 0.00860745, 0.00860745, 0.00860745, 0.00860745, 0.00860745, 0.00860745, 0.00860745, 0.00860745, 0.00860745, 0.00860745
15.0407, 0, 0.00793919, 0.00793919, 1.41421, -0.00793919, 0, 0.00793919, 0.00793919, 0.00793919, 0.00793919, 0.00793919, 0.00793919, 0.00793919, 0.00793919, 0.00793919, 0.00793919, 0.00793919, 0.00793919, 0.00793919, 0.00793919, 0.00793919, 0.00793919, 0.00793919, 0.00793919
15.0487, 1, 0.00725701, 0.00725701, 1.73205, 0.992743, 0, 0.00725701, 0.00725701, 0.00725701, 0.00725701, 0.00725701, 0.00725701, 0.00725701, 0.00725701, 0.00725701, 0.00725701, 0.00725701, 0.00725701, 0.00725701, 0.00725701, 0.00725701, 0.00725701, 0.00725701, 0.00725701
15.0567, 0, 0.00658598, 0.00658598, 1.41421, -0.00658598, 0, 0.00658598, 0.00658598, 0.00658598, 0.00658598, 0.00658598, 0.00658598, 0.00658598, 0.00658598, 0.00658598, 0.00658598, 0.00658598, 0.00658598, 0.00658598, 0.00658598, 0.00658598, 0.00658598, 0.00658598, 0.00658598
15.0646, 1, 0.00594749, 0.00594749, 1.73205, 0.994053, 0, 0.00594749, 0.00594749, 0.00594749, 0.00594749, 0.00594749, 0.00594749, 0.00594749, 0.00594749, 0.00594749, 0.00594749, 0.00594749, 0.00594749, 0.00594749, 0.00594749, 0.00594749, 0.00594749, 0.00594749, 0.00594749
15.0726, 0, 0.00543109, 0.00543109, 1.41421, -0.00543109, 0, 0.00543109, 0.00543109, 0.00543109, 0.00543109, 0.00543109, 0.00543109, 0.00543109, 0.00543109, 0.00543109, 0.00543109, 0.00543109, 0.00543109, 0.00543109, 0.00543109, 0.00543109, 0.00543109, 0.00543109, 0.00543109
15.0806, 0, 0.0048974, 0.0048974, 1.41421, -0.0048974, 0, 0.0048974, 0.0048974, 0.0048974, 0.0048974, 0.0048974, 0.0048974, 0.0048974, 0.0048974, 0.0048974, 0.0048974, 0.0048974, 0.0048974, 0.0048974, 0.0048974, 0.0048974, 0.0048974, 0.0048974, 0.0048974
15.0885, 1, 0.0043583, 0.0043583, 1.73205, 0.995642, 0, 0.0043583, 0.0043583, 0.0043583, 0.0043583, 0.0043583, 0.0043583, 0.0043583, 0.0043583, 0.0043583, 0.0043583, 0.0043583, 0.0043583, 0.0043583, 0.0043583, 0.0043583, 0.0043583, 0.0043583, 0.0043583
15.0965, 0, 0.00383517, 0.00383517, 1.41421, -0.00383517, 0, 0.00383517, 0.00383517, 0.00383517, 0.00383517, 0.00383517, 0.00383517, 0.00383517, 0.00383517, 0.00383517, 0.00383517, 0.00383517, 0.00383517, 0.00383517, 0.00383517, 0.00383517, 0.00383517, 0.00383517, 0.00383517
15.1045, 1, 0.00334547, 0.00334547, 1.73205, 0.996655, 0, 0.00334547, 0.00334547, 0.00334547, 0.00334547, 0.00334547, 0.00334547, 0.00334547, 0.00334547, 0.00334547, 0.00334547, 0.00334547, 0.00334547, 0.00334547, 0.00334547, 0.00334547, 0.00334547, 0.00334547, 0.00334547
15.1124, 0, 0.00296365, 0.00296365, 1.41421, -0.00296365, 0, 0.00296365, 0.00296365, 0.00296365, 0.00296365, 0.00296365, 0.00296365, 0.00296365, 0.00296365, 0.00296365, 0.00296365, 0.00296365, 0.00296365, 0.00296365, 0.00296365, 0.00296365, 0.00296365, 0.00296365, 0.00296365
15.1204, 0, 0.00257383, 0.00257383, 1.41421, -0.00257383, 0, 0.00257383, 0.00257383, 0.00257383, 0.00257383, 0.00257383, 0.00257383, 0.00257383, 0.00257383, 0.00257383, 0.00257383, 0.00257383, 0.00257383, 0.00257383, 0.00257383, 0.00257383, 0.00257383, 0.00257383, 0.00257383
15.1284, 0, 0.00218678, 0.00218678, 1.41421, -0.00218678, 0, 0.00218678, 0.00218678, 0.00218678, 0.00218678, 0.00218678, 0.00218678, 0.00218678, 0.00218678, 0.00218678, 0.00218678, 0.00218678, 0.00218678, 0.00218678, 0.00218678, 0.00218678, 0.00218678, 0.00218678, 0.00218678
15.1363, 0, 0.00182001, 0.00182001, 1.41421, -0.00182001, 0, 0.00182001, 0.00182001, 0.00182001, 0.00182001, 0.00182001, 0.00182001, 0.00182001, 0.00182001, 0.00182001, 0.00182001, 0.00182001, 0.00182001, 0.00182001, 0.00182001, 0.00182001, 0.00182001, 0.00182001, 0.00182001
15.1443, 0, 0.00148687, 0.00148687, 1.41421, -0.00148687, 0, 0.00148687, 0.00148687, 0.00148687, 0.00148687, 0.00148687, 0.00148687, 0.00148687, 0.00148687, 0.00148687, 0.00148687, 0.00148687, 0.00148687, 0.00148687, 0.00148687, 0.00148687, 0.00148687, 0.00148687, 0.00148687
15.1523, 0, 0.00123723, 0.00123723, 1.41421, -0.00123723, 0, 0.00123723, 0.00123723, 0.00123723, 0.00123723, 0.00123723, 0.00123723, 0.00123723, 0.00123723, 0.00123723, 0.00123723, 0.00123723, 0.00123723, 0.00123723, 0.00123723, 0.00123723, 0.00123723, 0.00123723, 0.00123723
15.1602, 0, 0.000990519, 0.000990519, 1.41421, -0.000990519, 0, 0.000990519, 0.000990519, 0.000990519, 0.000990519, 0.000990519, 0.000990519, 0.000990519, 0.000990519, 0.000990519, 0.000990519, 0.000990519, 0.000990519, 0.000990519, 0.000990519, 0.000990519, 0.000990519, 0.000990519, 0.000990519
15.1682, 1, 0.000756192, 0.000756192, 1.73205, 0.999244, 0, 0.000756192, 0.000756192, 0.000756192, 0.000756192, 0.000756192, 0.000756192, 0.000756192, 0.000756192, 0.000756192, 0.000756192, 0.000756192, 0.000756192, 0.000756192, 0.000756192, 0.000756192, 0.000756192, 0.000756192, 0.000756192
15.1762, 1, 0.000547067, 0.000547067, 1.73205, 0.999453, 0, 0.000547067, 0.000547067, 0.000547067, 0.000547067, 0.000547067, 0.000547067, 0.000547067, 0.000547067, 0.000547067, 0.000547067, 0.000547067, 0.000547067, 0.000547067, 0.000547067, 0.000547067, 0.000547067, 0.000547067, 0.000547067
15.1841, 0, 0.000371718, 0.000371718, 1.41421, -0.000371718, 0, 0.000371718, 0.000371718, 0.000371718, 0.000371718, 0.000371718, 0.000371718, 0.000371718, 0.000371718, 0.000371718, 0.000371718, 0.000371718, 0.000371718, 0.000371718, 0.000371718, 0.000371718, 0.000371718, 0.000371718, 0.000371718
15.1921, 0, 0.000253153, 0.000253153, 1.41421, -0.000253153, 0, 0.000253153, 0.000253153, 0.000253153, 0.000253153, 0.000253153, 0.000253153, 0.000253153, 0.000253153, 0.000253153, 0.000253153, 0.000253153, 0.000253153, 0.000253153, 0.000253153, 0.000253153, 0.000253153, 0.000253153, 0.000253153
15.2001, 0, 0.0001492, 0.0001492, 1.41421, -0.0001492, 0, 0.0001492, 0.0001492, 0.0001492, 0.0001492, 0.0001492, 0.0001492, 0.0001492, 0.0001492, 0.0001492, 0.0001492, 0.0001492, 0.0001492, 0.0001492, 0.0001492, 0.0001492, 0.0001492, 0.0001492, 0.0001492
15.208, 0, 6.7849e-05, 6.7849e-05, 1.41421, -6.7849e-05, 0, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05, 6.7849e-05
15.216, 0, 1.69623e-05, 1.69623e-05, 1.41421, -1.69623e-05, 0, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05, 1.69623e-05
15.224, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15.2319, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15.2399, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15.2479, 0, 4.08187e-34, 4.08187e-34, 1.41421, -4.08187e-34, 0, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34, 4.08187e-34
15.2558, 0, 1.63275e-33, 1.63275e-33, 1.41421, -1.63275e-33, 0, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33
15.2638, 0, 1.17462e-08, 1.17462e-08, 1.41421, -1.17462e-08, 0, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08, 1.17462e-08
15.2718, 0, 2.93656e-09, 2.93656e-09, 1.41421, -2.93656e-09, 0, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09, 2.93656e-09
15.2797, 0, 2.48917e-15, 6.53099e-33, 1.41421, -2.48917e-15, 0, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 2.48917e-15, 6.53099e-33
15.2877, 1, 1.10391e-06, 1.10391e-06, 1.73205, 0.999999, 0, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06, 1.10391e-06
15.2957, 1, 2.02346e-06, 2.02346e-06, 1.73205, 0.999998, 0, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06, 2.02346e-06
15.3036, 0, 1.34517e-06, 1.34517e-06, 1.41421, -1.34517e-06, 0, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06, 1.34517e-06
15.3116, 0, 3.36293e-07, 3.36293e-07, 1.41421, -3.36293e-07, 0, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07, 3.36293e-07
15.3196, 0, 6.50112e-14, 2.6124e-32, 1.41421, -6.50112e-14, 0, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 6.50112e-14, 2.6124e-32
15.3275, 1, 1.68982e-06, 1.68982e-06, 1.73205, 0.999998, 0, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06, 1.68982e-06
15.3355, 0, 3.06006e-06, 3.06006e-06, 1.41421, -3.06006e-06, 0, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06, 3.06006e-06
15.3435, 0, 2.02869e-06, 2.02869e-06, 1.41421, -2.02869e-06, 0, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06, 2.02869e-06
15.3514, 0, 5.07172e-07, 5.07171e-07, 1.41421, -5.07172e-07, 0, 5.07171e-07, 5.07171e-07, 5.07171e-07, 5.07171e-07, 5.07171e-07, 5.07171e-07, 5.07171e-07, 5.07171e-07, 5.07171e-07, 5.07171e-07, 5.07171e-07, 5.07171e-07, 5.07171e-07, 5.07171e-07, 5.07171e-07, 5.07171e-07, 5.07172e-07, 5.07171e-07
15.3594, 0, 1.12492e-12, 2.6124e-32, 1.41421, -1.12492e-12, 0, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 1.12492e-12, 2.6124e-32
15.3674, 0, 1.96879e-06, 1.96879e-06, 1.41421, -1.96879e-06, 0, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06, 1.96879e-06
15.3753, 0, 3.58271e-06, 3.58271e-06, 1.41421, -3.58271e-06, 0, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06, 3.58271e-06
15.3833, 1, 2.37783e-06, 2.37783e-06, 1.73205, 0.999998, 0, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06, 2.37783e-06
15.3913, 0, 5.94465e-07, 5.94457e-07, 1.41421, -5.94465e-07, 0, 5.94457e-07, 5.94457e-07, 5.94457e-07, 5.94457e-07, 5.94457e-07, 5.94457e-07, 5.94457e-07, 5.94457e-07, 5.94457e-07, 5.94457e-07, 5.94457e-07, 5.94457e-07, 5.94457e-07, 5.94457e-07, 5.94457e-07, 5.94457e-07, 5.94465e-07, 5.94457e-07
15.3992, 1, 1.37316e-11, 2.6124e-32, 1.73205, 1, 0, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 2.6124e-32, 1.37316e-11, 2.6124e-32
15.4072, 1, 1.64988e-06, 1.64986e-06, 1.73205, 0.999998, 0, 1.64986e-06, 1.64986e-06, 1.64986e-06, 1.64986e-06, 1.64986e-06, 1.64986e-06, 1.64986e-06, 1.64986e-06, 1.64986e-06, 1.64986e-06, 1.64986e-06, 1.64986e-06, 1.64986e-06, 1.64986e-06, 1.64986e-06, 1.64986e-06, 1.64988e-06, 1.64986e-06
15.4152, 1, 3.00495e-06, 3.00492e-06, 1.73205, 0.999997, 0, 3.00492e-06, 3.00492e-06, 3.00492e-06, 3.00492e-06, 3.00492e-06, 3.00492e-06, 3.00492e-06, 3.00492e-06, 3.00492e-06, 3.00492e-06, 3.00492e-06, 3.00492e-06, 3.00492e-06, 3.00492e-06, 3.00492e-06, 3.00492e-06, 3.00495e-06, 3.00492e-06
15.4231, 0, 1.99479e-06, 1.99474e-06, 1.41421, -1.99479e-06, 0, 1.99474e-06, 1.99474e-06, 1.99474e-06, 1.99474e-06, 1.99474e-06, 1.99474e-06, 1.99474e-06, 1.99474e-06, 1.99474e-06, 1.99474e-06, 1.99474e-06, 1.99474e-06, 1.99474e-06, 1.99474e-06, 1.99474e-06, 1.99474e-06, 1.99479e-06, 1.99474e-06
15.4311, 0, 4.98765e-07, 4.98685e-07, 1.41421, -4.98765e-07, 0, 4.98685e-07, 4.98685e-07, 4.98685e-07, 4.98685e-07, 4.98685e-07, 4.98685e-07, 4.98685e-07, 4.98685e-07, 4.98685e-07, 4.98685e-07, 4.98685e-07, 4.98685e-07, 4.98685e-07, 4.98685e-07, 4.98685e-07, 4.98685e-07, 4.98765e-07, 4.98685e-07
15.4391, 0, 1.20719e-10, 1.46947e-32, 1.41421, -1.20719e-10, 0, 1.46947e-32, 1.46947e-32, 1.46947e-32, 1.46947e-32, 1.46947e-32, 1.46947e-32, 1.46947e-32, 1.46947e-32, 1.46947e-32, 1.46947e-32, 1.46947e-32, 1.46947e-32, 1.46947e-32, 1.46947e-32, 1.46947e-32, 1.46947e-32, 1.20719e-10, 1.46947e-32
15.4471, 0, 1.02065e-06, 1.02047e-06, 1.41421, -1.02065e-06, 0, 1.02047e-06, 1.02047e-06, 1.02047e-06, 1.02047e-06, 1.02047e-06, 1.02047e-06, 1.02047e-06, 1.02047e-06, 1.02047e-06, 1.02047e-06, 1.02047e-06, 1.02047e-06, 1.02047e-06, 1.02047e-06, 1.02047e-06, 1.02047e-06, 1.02065e-06, 1.02047e-06
15.455, 0, 1.85097e-06, 1.8507e-06, 1.41421, -1.85097e-06, 0, 1.8507e-06, 1.8507e-06, 1.8507e-06, 1.8507e-06, 1.8507e-06, 1.8507e-06, 1.8507e-06, 1.8507e-06, 1.8507e-06, 1.8507e-06, 1.8507e-06, 1.8507e-06, 1.8507e-06, 1.8507e-06, 1.8507e-06, 1.8507e-06, 1.85097e-06, 1.8507e-06
15.463, 0, 1.22774e-06, 1.22735e-06, 1.41421, -1.22774e-06, 0, 1.22735e-06, 1.22735e-06, 1.22735e-06, 1.22735e-06, 1.22735e-06, 1.22735e-06, 1.22735e-06, 1.22735e-06, 1.22735e-06, 1.22735e-06, 1.22735e-06, 1.22735e-06, 1.22735e-06, 1.22735e-06, 1.22735e-06, 1.22735e-06, 1.22774e-06, 1.22735e-06
15.471, 0, 3.07387e-07, 3.06838e-07, 1.41421, -3.07387e-07, 0, 3.06838e-07, 3.06838e-07, 3.06838e-07, 3.06838e-07, 3.06838e-07, 3.06838e-07, 3.06838e-07, 3.06838e-07, 3.06838e-07, 3.06838e-07, 3.06838e-07, 3.06838e-07, 3.06838e-07, 3.06838e-07, 3.06838e-07, 3.06838e-07, 3.07387e-07, 3.06838e-07
15.4789, 0, 7.80455e-10, 6.53099e-33, 1.41421, -7.80455e-10, 0, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 6.53099e-33, 7.80455e-10, 6.53099e-33
15.4869, 1, 1.82727e-07, 1.81628e-07, 1.73205, 1, 0, 1.81628e-07, 1.81628e-07, 1.81628e-07, 1.81628e-07, 1.81628e-07, 1.81628e-07, 1.81628e-07, 1.81628e-07, 1.81628e-07, 1.81628e-07, 1.81628e-07, 1.81628e-07, 1.81628e-07, 1.81628e-07, 1.81628e-07, 1.81628e-07, 1.82727e-07, 1.81628e-07
15.4949, 0, 3.24872e-07, 3.23339e-07, 1.41421, -3.24872e-07, 0, 3.23339e-07, 3.23339e-07, 3.23339e-07, 3.23339e-07, 3.23339e-07, 3.23339e-07, 3.23339e-07, 3.23339e-07, 3.23339e-07, 3.23339e-07, 3.23339e-07, 3.23339e-07, 3.23339e-07, 3.23339e-07, 3.23339e-07, 3.23339e-07, 3.24872e-07, 3.23339e-07
15.5028, 0, 2.15646e-07, 2.13522e-07, 1.41421, -2.15646e-07, 0, 2.13522e-07, 2.13522e-07, 2.13522e-07, 2.13522e-07, 2.13522e-07, 2.13522e-07, 2.13522e-07, 2.13522e-07, 2.13522e-07, 2.13522e-07, 2.13522e-07, 2.13522e-07, 2.13522e-07, 2.13522e-07, 2.13522e-07, 2.13522e-07, 2.15646e-07, 2.13522e-07
15.5108, 1, 5.63061e-08, 5.33804e-08, 1.73205, 1, 0, 5.33804e-08, 5.33804e-08, 5.33804e-08, 5.33804e-08, 5.33804e-08, 5.33804e-08, 5.33804e-08, 5.33804e-08, 5.33804e-08, 5.33804e-08, 5.33804e-08, 5.33804e-08, 5.33804e-08, 5.33804e-08, 5.33804e-08, 5.33804e-08, 5.63061e-08, 5.33804e-08
15.5188, 0, 4.01163e-09, 1.63275e-33, 1.41421, -4.01163e-09, 0, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 1.63275e-33, 4.01163e-09, 1.63275e-33
15.5267, 0, 5.48508e-09, 1.14095e-33, 1.41421, -5.48508e-09, 0, 1.14095e-33, 1.14095e-33, 1.14095e-33, 1.14095e-33, 1.14095e-33, 1.14095e-33, 1.14095e-33, 1.14095e-33, 1.14095e-33, 1.14095e-33, 1.14095e-33, 1.14095e-33, 1.14095e-33, 1.14095e-33, 1.14095e-33, 1.14095e-33, 5.48508e-09, 1.14095e-33
15.5347, 0, 7.4917e-09, 6.86523e-34, 1.41421, -7.4917e-09, 0, 6.86523e-34, 6.86523e-34, 6.86523e-34, 6.86523e-34, 6.86523e-34, 6.86523e-34, 6.86523e-34, 6.86523e-34, 6.86523e-34, 6.86523e-34, 6.86523e-34, 6.86523e-34, 6.86523e-34, 6.86523e-34, 6.86523e-34, 6.86523e-34, 7.4917e-09, 6.86523e-34
15.5427, 0, 1.02373e-08, 3.15315e-34, 1.41421, -1.02373e-08, 0, 3.15315e-34, 3.15315e-34, 3.15315e-34, 3.15315e-34, 3.15315e-34, 3.15315e-34, 3.15315e-34, 3.15315e-34, 3.15315e-34, 3.15315e-34, 3.15315e-34, 3.15315e-34, 3.15315e-34, 3.15315e-34, 3.15315e-34, 3.15315e-34, 1.02373e-08, 3.15315e-34
15.5506, 0, 1.40171e-08, 7.88287e-35, 1.41421, -1.40171e-08, 0, 7.88287e-35, 7.88287e-35, 7.88287e-35, 7.88287e-35, 7.88287e-35, 7.88287e-35, 7.88287e-35, 7.88287e-35, 7.88287e-35, 7.88287e-35, 7.88287e-35, 7.88287e-35, 7.88287e-35, 7.88287e-35, 7.88287e-35, 7.88287e-35, 1.40171e-08, 7.88287e-35
15.5586, 0, 1.92503e-08, 0, 1.41421, -1.92503e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92503e-08, 0
15.5666, 0, 2.6536e-08, 0, 1.41421, -2.6536e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6536e-08, 0
15.5745, 0, 3.67182e-08, 0, 1.41421, -3.67182e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67182e-08, 0
15.5825, 0, 5.09745e-08, 0, 1.41421, -5.09745e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09745e-08, 0
15.5905, 0, 7.0946e-08, 0, 1.41421, -7.0946e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0946e-08, 0
15.5984, 0, 3.80116e-07, 2.81256e-07, 1.41421, -3.80116e-07, 0, 2.81256e-07, 2.81256e-07, 2.81256e-07, 2.81256e-07, 2.81256e-07, 2.81256e-07, 2.81256e-07, 2.81256e-07, 2.81256e-07, 2.81256e-07, 2.81256e-07, 2.81256e-07, 2.81256e-07, 2.81256e-07, 2.81256e-07, 2.81256e-07, 3.80116e-07, 2.81256e-07
15.6064, 0, 1.17097e-06, 1.03326e-06, 1.41421, -1.17097e-06, 0, 1.03326e-06, 1.03326e-06, 1.03326e-06, 1.03326e-06, 1.03326e-06, 1.03326e-06, 1.03326e-06, 1.03326e-06, 1.03326e-06, 1.03326e-06, 1.03326e-06, 1.03326e-06, 1.03326e-06, 1.03326e-06, 1.03326e-06, 1.03326e-06, 1.17097e-06, 1.03326e-06
15.6144, 0, 2.32235e-06, 2.13087e-06, 1.41421, -2.32235e-06, 0, 2.13087e-06, 2.13087e-06, 2.13087e-06, 2.13087e-06, 2.13087e-06, 2.13087e-06, 2.13087e-06, 2.13087e-06, 2.13087e-06, 2.13087e-06, 2.13087e-06, 2.13087e-06, 2.13087e-06, 2.13087e-06, 2.13087e-06, 2.13087e-06, 2.32235e-06, 2.13087e-06
15.6223, 0, 3.80555e-06, 3.54022e-06, 1.41421, -3.80555e-06, 0, 3.54022e-06, 3.54022e-06, 3.54022e-06, 3.54022e-06, 3.54022e-06, 3.54022e-06, 3.54022e-06, 3.54022e-06, 3.54022e-06, 3.54022e-06, 3.54022e-06, 3.54022e-06, 3.54022e-06, 3.54022e-06, 3.54022e-06, 3.54022e-06, 3.80555e-06, 3.54022e-06
15.6303, 0, 5.67131e-06, 5.30541e-06, 1.41421, -5.67131e-06, 0, 5.30541e-06, 5.30541e-06, 5.30541e-06, 5.30541e-06, 5.30541e-06, 5.30541e-06, 5.30541e-06, 5.30541e-06, 5.30541e-06, 5.30541e-06, 5.30541e-06, 5.30541e-06, 5.30541e-06, 5.30541e-06, 5.30541e-06, 5.30541e-06, 5.67131e-06, 5.30541e-06
