   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_438.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
15.663, 0, 0.0431064, 0.00250156, 1.41421, -0.0431064, 0.00250156, 0, 0.00250156, 0.00250156, 0.00250156, 0.00250156, 0.00250156, 0.00250156, 0.00250156, 0.00250156, 0.00250156, 0.00250156, 0.00250156, 0.00250156, 0.00250156, 0.00250176, 0.00250156, 0.0025503, 0.0430575
15.6709, 1, 0.0447634, 0.00214592, 1.73205, 0.955237, 0.00214592, 0, 0.00214592, 0.00214592, 0.00214592, 0.00214592, 0.00214592, 0.00214592, 0.00214592, 0.00214592, 0.00214592, 0.00214592, 0.00214592, 0.00214592, 0.00214592, 0.00214612, 0.00214592, 0.0022025, 0.0447066
15.6787, 1.38141, 0.0461028, 0.00161675, 1.83886, 1.33531, 0.00161675, 0, 0.00161675, 0.00161675, 0.00161675, 0.00161675, 0.00161675, 0.00161675, 0.00161675, 0.00161675, 0.00161675, 0.00161675, 0.00161675, 0.00161675, 0.00161675, 0.00161695, 0.00161675, 0.00168215, 0.0460372
15.6866, 0.618587, 0.0472612, 0.00108121, 1.61821, 0.571326, 0.00108121, 0, 0.00108121, 0.00108121, 0.00108121, 0.00108121, 0.00108121, 0.00108121, 0.00108121, 0.00108121, 0.00108121, 0.00108121, 0.00108121, 0.00108121, 0.00108121, 0.00108142, 0.00108121, 0.00115648, 0.0471857
15.6945, 0, 0.0483231, 0.000653046, 1.41421, -0.0483231, 0.000653046, 0, 0.000653046, 0.000653046, 0.000653046, 0.000653046, 0.000653046, 0.000653046, 0.000653046, 0.000653046, 0.000653046, 0.000653046, 0.000653046, 0.000653046, 0.000653046, 0.000653249, 0.000653046, 0.000739304, 0.0482367
15.7023, 0, 0.0495787, 0.000647125, 1.41421, -0.0495787, 0.000647125, 0, 0.000647125, 0.000647125, 0.000647125, 0.000647125, 0.000647125, 0.000647125, 0.000647125, 0.000647125, 0.000647125, 0.000647125, 0.000647125, 0.000647125, 0.000647125, 0.000647328, 0.000647125, 0.000745558, 0.0494801
15.7102, 0, 0.0504302, 0.000487735, 1.41421, -0.0504302, 0.000487735, 0, 0.000487735, 0.000487735, 0.000487735, 0.000487735, 0.000487735, 0.000487735, 0.000487735, 0.000487735, 0.000487735, 0.000487735, 0.000487735, 0.000487735, 0.000487735, 0.000487939, 0.000487735, 0.000599594, 0.0503181
15.7181, 0, 0.0509323, 0.000247278, 1.41421, -0.0509323, 0.000247278, 0, 0.000247278, 0.000247278, 0.000247278, 0.000247278, 0.000247278, 0.000247278, 0.000247278, 0.000247278, 0.000247278, 0.000247278, 0.000247278, 0.000247278, 0.000247278, 0.000247481, 0.000247278, 0.000373867, 0.0508055
15.7259, 0, 0.0512083, 6.18194e-05, 1.41421, -0.0512083, 6.18194e-05, 0, 6.18194e-05, 6.18194e-05, 6.18194e-05, 6.18194e-05, 6.18194e-05, 6.18194e-05, 6.18194e-05, 6.18194e-05, 6.18194e-05, 6.18194e-05, 6.18194e-05, 6.18194e-05, 6.18194e-05, 6.2023e-05, 6.18194e-05, 0.000204497, 0.0510654
15.7338, 0, 0.0513187, 0, 1.41421, -0.0513187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03635e-07, 0, 0.000160162, 0.0511584
15.7416, 0, 0.0512403, 4.13047e-05, 1.41421, -0.0512403, 4.13047e-05, 0, 4.13047e-05, 4.13047e-05, 4.13047e-05, 4.13047e-05, 4.13047e-05, 4.13047e-05, 4.13047e-05, 4.13047e-05, 4.13047e-05, 4.13047e-05, 4.13047e-05, 4.13047e-05, 4.13047e-05, 4.15085e-05, 4.13047e-05, 0.000220378, 0.051061
15.7495, 0, 0.050882, 9.25304e-05, 1.41421, -0.050882, 9.25304e-05, 0, 9.25304e-05, 9.25304e-05, 9.25304e-05, 9.25304e-05, 9.25304e-05, 9.25304e-05, 9.25304e-05, 9.25304e-05, 9.25304e-05, 9.25304e-05, 9.25304e-05, 9.25304e-05, 9.25304e-05, 9.27343e-05, 9.25304e-05, 0.000291962, 0.0506823
15.7574, 0, 0.0501919, 9.42965e-05, 1.41421, -0.0501919, 9.42965e-05, 0, 9.42965e-05, 9.42965e-05, 9.42965e-05, 9.42965e-05, 9.42965e-05, 9.42965e-05, 9.42965e-05, 9.42965e-05, 9.42965e-05, 9.42965e-05, 9.42965e-05, 9.42965e-05, 9.42965e-05, 9.45005e-05, 9.42965e-05, 0.000315541, 0.0499704
15.7652, 0, 0.0492037, 6.80871e-05, 1.41421, -0.0492037, 6.80871e-05, 0, 6.80871e-05, 6.80871e-05, 6.80871e-05, 6.80871e-05, 6.80871e-05, 6.80871e-05, 6.80871e-05, 6.80871e-05, 6.80871e-05, 6.80871e-05, 6.80871e-05, 6.80871e-05, 6.80871e-05, 6.82913e-05, 6.80871e-05, 0.000312589, 0.048959
15.7731, 0, 0.0479662, 4.6136e-05, 1.41421, -0.0479662, 4.6136e-05, 0, 4.6136e-05, 4.6136e-05, 4.6136e-05, 4.6136e-05, 4.6136e-05, 4.6136e-05, 4.6136e-05, 4.6136e-05, 4.6136e-05, 4.6136e-05, 4.6136e-05, 4.6136e-05, 4.6136e-05, 4.63402e-05, 4.6136e-05, 0.000315327, 0.0476968
15.781, 0.349938, 0.0465955, 0.000123817, 1.53295, 0.303342, 0.000123817, 0, 0.000123817, 0.000123817, 0.000123817, 0.000123817, 0.000123817, 0.000123817, 0.000123817, 0.000123817, 0.000123817, 0.000123817, 0.000123817, 0.000123817, 0.000123817, 0.000124022, 0.000123817, 0.000419092, 0.0463001
15.7888, 0.650062, 0.0449982, 0.000183521, 1.6279, 0.605064, 0.000183521, 0, 0.000183521, 0.000183521, 0.000183521, 0.000183521, 0.000183521, 0.000183521, 0.000183521, 0.000183521, 0.000183521, 0.000183521, 0.000183521, 0.000183521, 0.000183521, 0.000183726, 0.000183521, 0.000506223, 0.0446753
15.7967, 0, 0.0431757, 0.000200544, 1.41421, -0.0431757, 0.000200544, 0, 0.000200544, 0.000200544, 0.000200544, 0.000200544, 0.000200544, 0.000200544, 0.000200544, 0.000200544, 0.000200544, 0.000200544, 0.000200544, 0.000200544, 0.000200544, 0.000200748, 0.000200544, 0.000551965, 0.0428241
15.8046, 0, 0.0411749, 0.000192461, 1.41421, -0.0411749, 0.000192461, 0, 0.000192461, 0.000192461, 0.000192461, 0.000192461, 0.000192461, 0.000192461, 0.000192461, 0.000192461, 0.000192461, 0.000192461, 0.000192461, 0.000192461, 0.000192461, 0.000192665, 0.000192461, 0.000573806, 0.0407934
15.8124, 0, 0.0390509, 0.000184544, 1.41421, -0.0390509, 0.000184544, 0, 0.000184544, 0.000184544, 0.000184544, 0.000184544, 0.000184544, 0.000184544, 0.000184544, 0.000184544, 0.000184544, 0.000184544, 0.000184544, 0.000184544, 0.000184544, 0.000184749, 0.000184544, 0.000596933, 0.0386383
15.8203, 1, 0.0369189, 0.000261196, 1.73205, 0.963081, 0.000261196, 0, 0.000261196, 0.000261196, 0.000261196, 0.000261196, 0.000261196, 0.000261196, 0.000261196, 0.000261196, 0.000261196, 0.000261196, 0.000261196, 0.000261196, 0.000261196, 0.000261401, 0.000261196, 0.000705642, 0.0364743
15.8282, 0, 0.0347051, 0.000318774, 1.41421, -0.0347051, 0.000318774, 0, 0.000318774, 0.000318774, 0.000318774, 0.000318774, 0.000318774, 0.000318774, 0.000318774, 0.000318774, 0.000318774, 0.000318774, 0.000318774, 0.000318774, 0.000318774, 0.000318979, 0.000318774, 0.000796187, 0.0342275
15.836, 0.333086, 0.0324345, 0.00035266, 1.52744, 0.300651, 0.00035266, 0, 0.00035266, 0.00035266, 0.00035266, 0.00035266, 0.00035266, 0.00035266, 0.00035266, 0.00035266, 0.00035266, 0.00035266, 0.00035266, 0.00035266, 0.00035266, 0.000352865, 0.00035266, 0.000863823, 0.0319232
15.8439, 0.666915, 0.0301397, 0.000366976, 1.63307, 0.636775, 0.000366976, 0, 0.000366976, 0.000366976, 0.000366976, 0.000366976, 0.000366976, 0.000366976, 0.000366976, 0.000366976, 0.000366976, 0.000366976, 0.000366976, 0.000366976, 0.000366976, 0.000367181, 0.000366976, 0.000912538, 0.029594
15.8517, 0, 0.0278359, 0.000351731, 1.41421, -0.0278359, 0.000351731, 0, 0.000351731, 0.000351731, 0.000351731, 0.000351731, 0.000351731, 0.000351731, 0.000351731, 0.000351731, 0.000351731, 0.000351731, 0.000351731, 0.000351731, 0.000351731, 0.000351936, 0.000351731, 0.000932217, 0.0272552
15.8596, 0, 0.0255543, 0.000313636, 1.41421, -0.0255543, 0.000313636, 0, 0.000313636, 0.000313636, 0.000313636, 0.000313636, 0.000313636, 0.000313636, 0.000313636, 0.000313636, 0.000313636, 0.000313636, 0.000313636, 0.000313636, 0.000313636, 0.000313842, 0.000313636, 0.000929421, 0.0249383
15.8675, 0, 0.0233234, 0.000260329, 1.41421, -0.0233234, 0.000260329, 0, 0.000260329, 0.000260329, 0.000260329, 0.000260329, 0.000260329, 0.000260329, 0.000260329, 0.000260329, 0.000260329, 0.000260329, 0.000260329, 0.000260329, 0.000260329, 0.000260535, 0.000260329, 0.000911643, 0.0226719
15.8753, 1.32094, 0.0211704, 0.000201356, 1.82235, 1.29977, 0.000201356, 0, 0.000201356, 0.000201356, 0.000201356, 0.000201356, 0.000201356, 0.000201356, 0.000201356, 0.000201356, 0.000201356, 0.000201356, 0.000201356, 0.000201356, 0.000201356, 0.000201561, 0.000201356, 0.000888296, 0.0204833
15.8832, 1.67906, 0.0191192, 0.000145453, 1.91809, 1.65994, 0.000145453, 0, 0.000145453, 0.000145453, 0.000145453, 0.000145453, 0.000145453, 0.000145453, 0.000145453, 0.000145453, 0.000145453, 0.000145453, 0.000145453, 0.000145453, 0.000145453, 0.000145659, 0.000145453, 0.000867976, 0.0183965
15.8911, 0, 0.0171878, 9.86205e-05, 1.41421, -0.0171878, 9.86205e-05, 0, 9.86205e-05, 9.86205e-05, 9.86205e-05, 9.86205e-05, 9.86205e-05, 9.86205e-05, 9.86205e-05, 9.86205e-05, 9.86205e-05, 9.86205e-05, 9.86205e-05, 9.86205e-05, 9.86205e-05, 9.88267e-05, 9.86205e-05, 0.000856541, 0.0164297
15.8989, 0, 0.0153928, 6.89152e-05, 1.41421, -0.0153928, 6.89152e-05, 0, 6.89152e-05, 6.89152e-05, 6.89152e-05, 6.89152e-05, 6.89152e-05, 6.89152e-05, 6.89152e-05, 6.89152e-05, 6.89152e-05, 6.89152e-05, 6.89152e-05, 6.89152e-05, 6.89152e-05, 6.91215e-05, 6.89152e-05, 0.00086193, 0.0145995
15.9068, 0, 0.0137251, 4.14671e-05, 1.41421, -0.0137251, 4.14671e-05, 0, 4.14671e-05, 4.14671e-05, 4.14671e-05, 4.14671e-05, 4.14671e-05, 4.14671e-05, 4.14671e-05, 4.14671e-05, 4.14671e-05, 4.14671e-05, 4.14671e-05, 4.14671e-05, 4.14671e-05, 4.16736e-05, 4.14671e-05, 0.000869151, 0.0128972
15.9147, 0, 0.0121914, 1.90455e-05, 1.41421, -0.0121914, 1.90455e-05, 0, 1.90455e-05, 1.90455e-05, 1.90455e-05, 1.90455e-05, 1.90455e-05, 1.90455e-05, 1.90455e-05, 1.90455e-05, 1.90455e-05, 1.90455e-05, 1.90455e-05, 1.90455e-05, 1.90455e-05, 1.92521e-05, 1.90455e-05, 0.000880852, 0.0113293
15.9225, 0, 0.0107949, 4.76137e-06, 1.41421, -0.0107949, 4.76137e-06, 0, 4.76137e-06, 4.76137e-06, 4.76137e-06, 4.76137e-06, 4.76137e-06, 4.76137e-06, 4.76137e-06, 4.76137e-06, 4.76137e-06, 4.76137e-06, 4.76137e-06, 4.76137e-06, 4.76137e-06, 4.96816e-06, 4.76137e-06, 0.000900056, 0.00989941
15.9304, 0, 0.00953592, 0, 1.41421, -0.00953592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06929e-07, 0, 0.000928058, 0.00860765
15.9382, 0, 0.00840634, 0, 1.41421, -0.00840634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0707e-07, 0, 0.000960022, 0.00744612
15.9461, 0, 0.00739673, 0, 1.41421, -0.00739673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07212e-07, 0, 0.000991123, 0.0064054
15.954, 0, 0.00650078, 0, 1.41421, -0.00650078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07354e-07, 0, 0.00102132, 0.00547925
15.9618, 0, 0.00571155, 0, 1.41421, -0.00571155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07498e-07, 0, 0.00105058, 0.00466076
15.9697, 0, 0.00502167, 1.59206e-10, 1.41421, -0.00502167, 1.59206e-10, 0, 1.59206e-10, 1.59206e-10, 1.59206e-10, 1.59206e-10, 1.59206e-10, 1.59206e-10, 1.59206e-10, 1.59206e-10, 1.59206e-10, 1.59206e-10, 1.59206e-10, 1.59206e-10, 1.59206e-10, 2.07801e-07, 1.59206e-10, 0.00107888, 0.00394259
15.9776, 0, 0.00442285, 6.36824e-10, 1.41421, -0.00442285, 6.36824e-10, 0, 6.36824e-10, 6.36824e-10, 6.36824e-10, 6.36824e-10, 6.36824e-10, 6.36824e-10, 6.36824e-10, 6.36824e-10, 6.36824e-10, 6.36824e-10, 6.36824e-10, 6.36824e-10, 6.36824e-10, 2.08423e-07, 6.36824e-10, 0.00110621, 0.00331643
15.9854, 0, 0.003907, 1.42002e-09, 1.41421, -0.003907, 1.42002e-09, 0, 1.42002e-09, 1.42002e-09, 1.42002e-09, 1.42002e-09, 1.42002e-09, 1.42002e-09, 1.42002e-09, 1.42002e-09, 1.42002e-09, 1.42002e-09, 1.42002e-09, 1.42002e-09, 1.42002e-09, 2.09352e-07, 1.42002e-09, 0.00113259, 0.00277421
15.9933, 0, 0.00346601, 2.49611e-09, 1.41421, -0.00346601, 2.49611e-09, 0, 2.49611e-09, 2.49611e-09, 2.49611e-09, 2.49611e-09, 2.49611e-09, 2.49611e-09, 2.49611e-09, 2.49611e-09, 2.49611e-09, 2.49611e-09, 2.49611e-09, 2.49611e-09, 2.49611e-09, 2.10574e-07, 2.49611e-09, 0.00115801, 0.00230779
16.0012, 0, 0.00309182, 3.85784e-09, 1.41421, -0.00309182, 3.85784e-09, 0, 3.85784e-09, 3.85784e-09, 3.85784e-09, 3.85784e-09, 3.85784e-09, 3.85784e-09, 3.85784e-09, 3.85784e-09, 3.85784e-09, 3.85784e-09, 3.85784e-09, 3.85784e-09, 3.85784e-09, 2.12082e-07, 3.85784e-09, 0.00118252, 0.0019091
16.009, 0.28005, 0.00277688, 5.50223e-09, 1.50998, 0.277273, 5.50223e-09, 0, 5.50223e-09, 5.50223e-09, 5.50223e-09, 5.50223e-09, 5.50223e-09, 5.50223e-09, 5.50223e-09, 5.50223e-09, 5.50223e-09, 5.50223e-09, 5.50223e-09, 5.50223e-09, 5.50223e-09, 2.13874e-07, 5.50223e-09, 0.00120615, 0.00157053
16.0169, 0.71995, 0.00251398, 7.42861e-09, 1.64923, 0.717436, 7.42861e-09, 0, 7.42861e-09, 7.42861e-09, 7.42861e-09, 7.42861e-09, 7.42861e-09, 7.42861e-09, 7.42861e-09, 7.42861e-09, 7.42861e-09, 7.42861e-09, 7.42861e-09, 7.42861e-09, 7.42861e-09, 2.15948e-07, 7.42861e-09, 0.00122893, 0.00128485
16.0248, 0, 0.00229645, 9.63734e-09, 1.41421, -0.00229645, 9.63734e-09, 0, 9.63734e-09, 9.63734e-09, 9.63734e-09, 9.63734e-09, 9.63734e-09, 9.63734e-09, 9.63734e-09, 9.63734e-09, 9.63734e-09, 9.63734e-09, 9.63734e-09, 9.63734e-09, 9.63734e-09, 2.18305e-07, 9.63734e-09, 0.00125092, 0.00104533
16.0326, 0.545477, 0.00211814, 1.2129e-08, 1.59546, 0.543359, 1.2129e-08, 0, 1.2129e-08, 1.2129e-08, 1.2129e-08, 1.2129e-08, 1.2129e-08, 1.2129e-08, 1.2129e-08, 1.2129e-08, 1.2129e-08, 1.2129e-08, 1.2129e-08, 1.2129e-08, 1.2129e-08, 2.20946e-07, 1.2129e-08, 0.00127217, 0.000845773
16.0405, 1.72478, 0.00197349, 1.42618e-08, 1.92997, 1.72281, 1.42618e-08, 0, 1.42618e-08, 1.42618e-08, 1.42618e-08, 1.42618e-08, 1.42618e-08, 1.42618e-08, 1.42618e-08, 1.42618e-08, 1.42618e-08, 1.42618e-08, 1.42618e-08, 1.42618e-08, 1.42618e-08, 2.23229e-07, 1.42618e-08, 0.00129273, 0.000680566
16.0483, 0.72974, 0.00185747, 1.58879e-08, 1.65219, 0.727882, 1.58879e-08, 0, 1.58879e-08, 1.58879e-08, 1.58879e-08, 1.58879e-08, 1.58879e-08, 1.58879e-08, 1.58879e-08, 1.58879e-08, 1.58879e-08, 1.58879e-08, 1.58879e-08, 1.58879e-08, 1.58879e-08, 2.25006e-07, 1.58879e-08, 0.00131266, 0.000544615
16.0562, 0, 0.00176567, 1.72498e-08, 1.41421, -0.00176567, 1.72498e-08, 0, 1.72498e-08, 1.72498e-08, 1.72498e-08, 1.72498e-08, 1.72498e-08, 1.72498e-08, 1.72498e-08, 1.72498e-08, 1.72498e-08, 1.72498e-08, 1.72498e-08, 1.72498e-08, 1.72498e-08, 2.26519e-07, 1.72498e-08, 0.00133203, 0.000433448
16.0641, 0.789493, 0.0016942, 1.86677e-08, 1.67018, 0.787799, 1.86677e-08, 0, 1.86677e-08, 1.86677e-08, 1.86677e-08, 1.86677e-08, 1.86677e-08, 1.86677e-08, 1.86677e-08, 1.86677e-08, 1.86677e-08, 1.86677e-08, 1.86677e-08, 1.86677e-08, 1.86677e-08, 2.28089e-07, 1.86677e-08, 0.00135089, 0.000343112
16.0719, 2.21051, 0.00163966, 2.18709e-08, 2.05195, 2.20887, 2.18709e-08, 0, 2.18709e-08, 2.18709e-08, 2.18709e-08, 2.18709e-08, 2.18709e-08, 2.18709e-08, 2.18709e-08, 2.18709e-08, 2.18709e-08, 2.18709e-08, 2.18709e-08, 2.18709e-08, 2.18709e-08, 2.31444e-07, 2.18709e-08, 0.00136931, 0.000270165
16.0798, 0, 0.00159915, 2.45623e-08, 1.41421, -0.00159915, 2.45623e-08, 0, 2.45623e-08, 2.45623e-08, 2.45623e-08, 2.45623e-08, 2.45623e-08, 2.45623e-08, 2.45623e-08, 2.45623e-08, 2.45623e-08, 2.45623e-08, 2.45623e-08, 2.45623e-08, 2.45623e-08, 2.34289e-07, 2.45623e-08, 0.00138734, 0.000211632
16.0877, 0, 0.00157018, 2.6514e-08, 1.41421, -0.00157018, 2.6514e-08, 0, 2.6514e-08, 2.6514e-08, 2.6514e-08, 2.6514e-08, 2.6514e-08, 2.6514e-08, 2.6514e-08, 2.6514e-08, 2.6514e-08, 2.6514e-08, 2.6514e-08, 2.6514e-08, 2.6514e-08, 2.36394e-07, 2.6514e-08, 0.00140503, 0.00016497
16.0955, 0, 0.00155065, 2.80812e-08, 1.41421, -0.00155065, 2.80812e-08, 0, 2.80812e-08, 2.80812e-08, 2.80812e-08, 2.80812e-08, 2.80812e-08, 2.80812e-08, 2.80812e-08, 2.80812e-08, 2.80812e-08, 2.80812e-08, 2.80812e-08, 2.80812e-08, 2.80812e-08, 2.38116e-07, 2.80812e-08, 0.00142243, 0.000128033
16.1034, 0.251053, 0.00153879, 2.96935e-08, 1.50035, 0.249514, 2.96935e-08, 0, 2.96935e-08, 2.96935e-08, 2.96935e-08, 2.96935e-08, 2.96935e-08, 2.96935e-08, 2.96935e-08, 2.96935e-08, 2.96935e-08, 2.96935e-08, 2.96935e-08, 2.96935e-08, 2.96935e-08, 2.39883e-07, 2.96935e-08, 0.00143961, 9.90048e-05
16.1113, 0.748947, 0.00153317, 3.23013e-08, 1.65799, 0.747414, 3.23013e-08, 0, 3.23013e-08, 3.23013e-08, 3.23013e-08, 3.23013e-08, 3.23013e-08, 3.23013e-08, 3.23013e-08, 3.23013e-08, 3.23013e-08, 3.23013e-08, 3.23013e-08, 3.23013e-08, 3.23013e-08, 2.42647e-07, 3.23013e-08, 0.0014566, 7.63918e-05
16.1191, 0, 0.00153258, 3.41549e-08, 1.41421, -0.00153258, 3.41549e-08, 0, 3.41549e-08, 3.41549e-08, 3.41549e-08, 3.41549e-08, 3.41549e-08, 3.41549e-08, 3.41549e-08, 3.41549e-08, 3.41549e-08, 3.41549e-08, 3.41549e-08, 3.41549e-08, 3.41549e-08, 2.44657e-07, 3.41549e-08, 0.00147344, 5.89609e-05
16.127, 0.243836, 0.00153606, 3.5126e-08, 1.49794, 0.2423, 3.5126e-08, 0, 3.5126e-08, 3.5126e-08, 3.5126e-08, 3.5126e-08, 3.5126e-08, 3.5126e-08, 3.5126e-08, 3.5126e-08, 3.5126e-08, 3.5126e-08, 3.5126e-08, 3.5126e-08, 3.5126e-08, 2.45785e-07, 3.5126e-08, 0.00149018, 4.57045e-05
16.1349, 0.756164, 0.00154286, 3.56419e-08, 1.66017, 0.754621, 3.56419e-08, 0, 3.56419e-08, 3.56419e-08, 3.56419e-08, 3.56419e-08, 3.56419e-08, 3.56419e-08, 3.56419e-08, 3.56419e-08, 3.56419e-08, 3.56419e-08, 3.56419e-08, 3.56419e-08, 3.56419e-08, 2.46458e-07, 3.56419e-08, 0.00150686, 3.58271e-05
16.1427, 0.239033, 0.00155236, 3.61616e-08, 1.49634, 0.237481, 3.61616e-08, 0, 3.61616e-08, 3.61616e-08, 3.61616e-08, 3.61616e-08, 3.61616e-08, 3.61616e-08, 3.61616e-08, 3.61616e-08, 3.61616e-08, 3.61616e-08, 3.61616e-08, 3.61616e-08, 3.61616e-08, 2.47136e-07, 3.61616e-08, 0.00152349, 2.86979e-05
16.1506, 0.760967, 0.00156412, 3.91545e-08, 1.66162, 0.759402, 3.91545e-08, 0, 3.91545e-08, 3.91545e-08, 3.91545e-08, 3.91545e-08, 3.91545e-08, 3.91545e-08, 3.91545e-08, 3.91545e-08, 3.91545e-08, 3.91545e-08, 3.91545e-08, 3.91545e-08, 3.91545e-08, 2.50288e-07, 3.91545e-08, 0.00154012, 2.38347e-05
16.1584, 0, 0.00157781, 4.12391e-08, 1.41421, -0.00157781, 4.12391e-08, 0, 4.12391e-08, 4.12391e-08, 4.12391e-08, 4.12391e-08, 4.12391e-08, 4.12391e-08, 4.12391e-08, 4.12391e-08, 4.12391e-08, 4.12391e-08, 4.12391e-08, 4.12391e-08, 4.12391e-08, 2.52532e-07, 4.12391e-08, 0.00155676, 2.08787e-05
16.1663, 0, 0.0015932, 4.22742e-08, 1.41421, -0.0015932, 4.22742e-08, 0, 4.22742e-08, 4.22742e-08, 4.22742e-08, 4.22742e-08, 4.22742e-08, 4.22742e-08, 4.22742e-08, 4.22742e-08, 4.22742e-08, 4.22742e-08, 4.22742e-08, 4.22742e-08, 4.22742e-08, 2.53727e-07, 4.22742e-08, 0.00157345, 1.95824e-05
16.1742, 0, 0.00161016, 4.27689e-08, 1.41421, -0.00161016, 4.27689e-08, 0, 4.27689e-08, 4.27689e-08, 4.27689e-08, 4.27689e-08, 4.27689e-08, 4.27689e-08, 4.27689e-08, 4.27689e-08, 4.27689e-08, 4.27689e-08, 4.27689e-08, 4.27689e-08, 4.27689e-08, 2.54382e-07, 4.27689e-08, 0.00159019, 1.97941e-05
16.182, 0, 0.00162863, 4.32666e-08, 1.41421, -0.00162863, 4.32666e-08, 0, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 2.55041e-07, 4.32666e-08, 0.00160702, 2.14466e-05
16.1899, 0, 0.00164865, 4.4759e-08, 1.41421, -0.00164865, 4.4759e-08, 0, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 2.56696e-07, 4.4759e-08, 0.00162393, 2.45481e-05
16.1978, 0.222057, 0.00167029, 4.53251e-08, 1.49066, 0.220387, 4.53251e-08, 0, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 2.57424e-07, 4.53251e-08, 0.00164095, 2.91728e-05
16.2056, 0.99777, 0.00169372, 4.49473e-08, 1.73141, 0.996076, 4.49473e-08, 0, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 2.5721e-07, 4.49473e-08, 0.00165809, 3.54631e-05
16.2135, 0.780173, 0.00171914, 4.41029e-08, 1.66739, 0.778454, 4.41029e-08, 0, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 2.56529e-07, 4.41029e-08, 0.00167536, 4.36214e-05
16.2214, 0, 0.00174683, 4.32666e-08, 1.41421, -0.00174683, 4.32666e-08, 0, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 4.32666e-08, 2.55857e-07, 4.32666e-08, 0.00169275, 5.39088e-05
16.2292, 0, 0.00177711, 4.4759e-08, 1.41421, -0.00177711, 4.4759e-08, 0, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 4.4759e-08, 2.57514e-07, 4.4759e-08, 0.0017103, 6.66491e-05
16.2371, 0, 0.00181037, 4.53251e-08, 1.41421, -0.00181037, 4.53251e-08, 0, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 4.53251e-08, 2.58246e-07, 4.53251e-08, 0.00172799, 8.22153e-05
16.2449, 1, 0.00184703, 4.49473e-08, 1.73205, 0.998153, 4.49473e-08, 0, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 4.49473e-08, 2.58034e-07, 4.49473e-08, 0.00174583, 0.00010103
16.2528, 0, 0.00188759, 4.41029e-08, 1.41421, -0.00188759, 4.41029e-08, 0, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 4.41029e-08, 2.57356e-07, 4.41029e-08, 0.00176384, 0.00012358
