   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_135.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
16.0426, 0.997522, 0.523592, 0.521823, 1.73134, 0.473929, 0.521823, 0, 0.521823, 0.521823, 0.521823, 0.521823, 0.521823, 0.521823, 0.521823, 0.521823, 0.521823, 0.521823, 0.521823, 0.521823, 0.521823, 0.521825, 0.521823, 0.52359, 0.521823
16.0504, 1.71995, 0.521872, 0.520077, 1.92872, 1.19808, 0.520077, 0, 0.520077, 0.520077, 0.520077, 0.520077, 0.520077, 0.520077, 0.520077, 0.520077, 0.520077, 0.520077, 0.520077, 0.520077, 0.520077, 0.520079, 0.520077, 0.52187, 0.520077
16.0583, 0.825651, 0.520391, 0.518571, 1.68097, 0.30526, 0.518571, 0, 0.518571, 0.518571, 0.518571, 0.518571, 0.518571, 0.518571, 0.518571, 0.518571, 0.518571, 0.518571, 0.518571, 0.518571, 0.518571, 0.518573, 0.518571, 0.520389, 0.518571
16.0662, 4.17435, 0.518784, 0.516939, 2.48482, 3.65557, 0.516939, 0, 0.516939, 0.516939, 0.516939, 0.516939, 0.516939, 0.516939, 0.516939, 0.516939, 0.516939, 0.516939, 0.516939, 0.516939, 0.516939, 0.516941, 0.516939, 0.518782, 0.516939
16.0741, 0, 0.517074, 0.515204, 1.41421, -0.517074, 0.515204, 0, 0.515204, 0.515204, 0.515204, 0.515204, 0.515204, 0.515204, 0.515204, 0.515204, 0.515204, 0.515204, 0.515204, 0.515204, 0.515204, 0.515206, 0.515204, 0.517072, 0.515204
16.082, 0.26803, 0.515314, 0.513419, 1.506, -0.247284, 0.513419, 0, 0.513419, 0.513419, 0.513419, 0.513419, 0.513419, 0.513419, 0.513419, 0.513419, 0.513419, 0.513419, 0.513419, 0.513419, 0.513419, 0.513421, 0.513419, 0.515312, 0.513419
16.0899, 0.997522, 0.513557, 0.511637, 1.73134, 0.483965, 0.511637, 0, 0.511637, 0.511637, 0.511637, 0.511637, 0.511637, 0.511637, 0.511637, 0.511637, 0.511637, 0.511637, 0.511637, 0.511637, 0.511637, 0.511639, 0.511637, 0.513555, 0.511637
16.0977, 1.99761, 0.512107, 0.510162, 1.9994, 1.48551, 0.510162, 0, 0.510162, 0.510162, 0.510162, 0.510162, 0.510162, 0.510162, 0.510162, 0.510162, 0.510162, 0.510162, 0.510162, 0.510162, 0.510162, 0.510164, 0.510162, 0.512105, 0.510162
16.1056, 1.73684, 0.51049, 0.508519, 1.93309, 1.22635, 0.508519, 0, 0.508519, 0.508519, 0.508519, 0.508519, 0.508519, 0.508519, 0.508519, 0.508519, 0.508519, 0.508519, 0.508519, 0.508519, 0.508519, 0.508521, 0.508519, 0.510488, 0.508519
16.1135, 0.25824, 0.508728, 0.506733, 1.50274, -0.250488, 0.506733, 0, 0.506733, 0.506733, 0.506733, 0.506733, 0.506733, 0.506733, 0.506733, 0.506733, 0.506733, 0.506733, 0.506733, 0.506733, 0.506733, 0.506735, 0.506733, 0.508726, 0.506733
16.1214, 0.74176, 0.506898, 0.504876, 1.65583, 0.234862, 0.504876, 0, 0.504876, 0.504876, 0.504876, 0.504876, 0.504876, 0.504876, 0.504876, 0.504876, 0.504876, 0.504876, 0.504876, 0.504876, 0.504876, 0.504878, 0.504876, 0.506896, 0.504876
16.1293, 0, 0.505071, 0.503023, 1.41421, -0.505071, 0.503023, 0, 0.503023, 0.503023, 0.503023, 0.503023, 0.503023, 0.503023, 0.503023, 0.503023, 0.503023, 0.503023, 0.503023, 0.503023, 0.503023, 0.503025, 0.503023, 0.505068, 0.503023
16.1371, 0, 0.503681, 0.501608, 1.41421, -0.503681, 0.501608, 0, 0.501608, 0.501608, 0.501608, 0.501608, 0.501608, 0.501608, 0.501608, 0.501608, 0.501608, 0.501608, 0.501608, 0.501608, 0.501608, 0.50161, 0.501608, 0.503679, 0.501608
16.145, 1.2487, 0.502094, 0.499994, 1.80241, 0.746605, 0.499994, 0, 0.499994, 0.499994, 0.499994, 0.499994, 0.499994, 0.499994, 0.499994, 0.499994, 0.499994, 0.499994, 0.499994, 0.499994, 0.499994, 0.499996, 0.499994, 0.502092, 0.499994
16.1529, 0.751301, 0.500338, 0.498211, 1.6587, 0.250963, 0.498211, 0, 0.498211, 0.498211, 0.498211, 0.498211, 0.498211, 0.498211, 0.498211, 0.498211, 0.498211, 0.498211, 0.498211, 0.498211, 0.498211, 0.498213, 0.498211, 0.500336, 0.498211
16.1608, 1.48767, 0.498499, 0.496345, 1.86753, 0.989172, 0.496345, 0, 0.496345, 0.496345, 0.496345, 0.496345, 0.496345, 0.496345, 0.496345, 0.496345, 0.496345, 0.496345, 0.496345, 0.496345, 0.496345, 0.496347, 0.496345, 0.498497, 0.496345
16.1687, 1.51233, 0.496665, 0.494483, 1.87412, 1.01566, 0.494483, 0, 0.494483, 0.494483, 0.494483, 0.494483, 0.494483, 0.494483, 0.494483, 0.494483, 0.494483, 0.494483, 0.494483, 0.494483, 0.494483, 0.494485, 0.494483, 0.496663, 0.494483
16.1766, 0, 0.495257, 0.493047, 1.41421, -0.495257, 0.493047, 0, 0.493047, 0.493047, 0.493047, 0.493047, 0.493047, 0.493047, 0.493047, 0.493047, 0.493047, 0.493047, 0.493047, 0.493047, 0.493047, 0.493049, 0.493047, 0.495255, 0.493047
16.1844, 0.236555, 0.493635, 0.491396, 1.49551, -0.25708, 0.491396, 0, 0.491396, 0.491396, 0.491396, 0.491396, 0.491396, 0.491396, 0.491396, 0.491396, 0.491396, 0.491396, 0.491396, 0.491396, 0.491396, 0.491399, 0.491396, 0.493633, 0.491396
16.1923, 1.99777, 0.491831, 0.489564, 1.99944, 1.50594, 0.489564, 0, 0.489564, 0.489564, 0.489564, 0.489564, 0.489564, 0.489564, 0.489564, 0.489564, 0.489564, 0.489564, 0.489564, 0.489564, 0.489564, 0.489566, 0.489564, 0.491829, 0.489564
16.2002, 0.765675, 0.489939, 0.487642, 1.66303, 0.275736, 0.487642, 0, 0.487642, 0.487642, 0.487642, 0.487642, 0.487642, 0.487642, 0.487642, 0.487642, 0.487642, 0.487642, 0.487642, 0.487642, 0.487642, 0.487644, 0.487642, 0.489937, 0.487642
16.2081, 2, 0.488051, 0.485724, 2, 1.51195, 0.485724, 0, 0.485724, 0.485724, 0.485724, 0.485724, 0.485724, 0.485724, 0.485724, 0.485724, 0.485724, 0.485724, 0.485724, 0.485724, 0.485724, 0.485726, 0.485724, 0.488049, 0.485724
16.216, 1.22701, 0.486688, 0.484332, 1.79639, 0.740325, 0.484332, 0, 0.484332, 0.484332, 0.484332, 0.484332, 0.484332, 0.484332, 0.484332, 0.484332, 0.484332, 0.484332, 0.484332, 0.484332, 0.484332, 0.484334, 0.484332, 0.486686, 0.484332
16.2238, 0.997522, 0.485093, 0.482706, 1.73134, 0.512428, 0.482706, 0, 0.482706, 0.482706, 0.482706, 0.482706, 0.482706, 0.482706, 0.482706, 0.482706, 0.482706, 0.482706, 0.482706, 0.482706, 0.482706, 0.482708, 0.482706, 0.485091, 0.482706
16.2317, 0.775465, 0.4833, 0.480882, 1.66597, 0.292164, 0.480882, 0, 0.480882, 0.480882, 0.480882, 0.480882, 0.480882, 0.480882, 0.480882, 0.480882, 0.480882, 0.480882, 0.480882, 0.480882, 0.480882, 0.480884, 0.480882, 0.483298, 0.480882
16.2396, 0, 0.481411, 0.478961, 1.41421, -0.481411, 0.478961, 0, 0.478961, 0.478961, 0.478961, 0.478961, 0.478961, 0.478961, 0.478961, 0.478961, 0.478961, 0.478961, 0.478961, 0.478961, 0.478961, 0.478963, 0.478961, 0.481409, 0.478961
16.2475, 0.434696, 0.479526, 0.477044, 1.56035, -0.0448295, 0.477044, 0, 0.477044, 0.477044, 0.477044, 0.477044, 0.477044, 0.477044, 0.477044, 0.477044, 0.477044, 0.477044, 0.477044, 0.477044, 0.477044, 0.477046, 0.477044, 0.479524, 0.477044
16.2554, 2.78017, 0.478132, 0.475618, 2.18636, 2.30204, 0.475618, 0, 0.475618, 0.475618, 0.475618, 0.475618, 0.475618, 0.475618, 0.475618, 0.475618, 0.475618, 0.475618, 0.475618, 0.475618, 0.475618, 0.47562, 0.475618, 0.47813, 0.475618
16.2633, 0.78513, 0.476495, 0.473948, 1.66887, 0.308635, 0.473948, 0, 0.473948, 0.473948, 0.473948, 0.473948, 0.473948, 0.473948, 0.473948, 0.473948, 0.473948, 0.473948, 0.473948, 0.473948, 0.473948, 0.47395, 0.473948, 0.476493, 0.473948
16.2711, 0.210135, 0.474652, 0.472071, 1.48665, -0.264517, 0.472071, 0, 0.472071, 0.472071, 0.472071, 0.472071, 0.472071, 0.472071, 0.472071, 0.472071, 0.472071, 0.472071, 0.472071, 0.472071, 0.472071, 0.472073, 0.472071, 0.47465, 0.472071
16.279, 1.99742, 0.472707, 0.470093, 1.99936, 1.52472, 0.470093, 0, 0.470093, 0.470093, 0.470093, 0.470093, 0.470093, 0.470093, 0.470093, 0.470093, 0.470093, 0.470093, 0.470093, 0.470093, 0.470093, 0.470095, 0.470093, 0.472705, 0.470093
16.2869, 0.792441, 0.470768, 0.468119, 1.67106, 0.321673, 0.468119, 0, 0.468119, 0.468119, 0.468119, 0.468119, 0.468119, 0.468119, 0.468119, 0.468119, 0.468119, 0.468119, 0.468119, 0.468119, 0.468119, 0.468121, 0.468119, 0.470766, 0.468119
16.2948, 0, 0.469419, 0.466735, 1.41421, -0.469419, 0.466735, 0, 0.466735, 0.466735, 0.466735, 0.466735, 0.466735, 0.466735, 0.466735, 0.466735, 0.466735, 0.466735, 0.466735, 0.466735, 0.466735, 0.466737, 0.466735, 0.469417, 0.466735
16.3027, 0.200372, 0.46781, 0.46509, 1.48337, -0.267438, 0.46509, 0, 0.46509, 0.46509, 0.46509, 0.46509, 0.46509, 0.46509, 0.46509, 0.46509, 0.46509, 0.46509, 0.46509, 0.46509, 0.46509, 0.465092, 0.46509, 0.467808, 0.46509
16.3105, 0.99777, 0.46598, 0.463223, 1.73141, 0.53179, 0.463223, 0, 0.463223, 0.463223, 0.463223, 0.463223, 0.463223, 0.463223, 0.463223, 0.463223, 0.463223, 0.463223, 0.463223, 0.463223, 0.463223, 0.463225, 0.463223, 0.465978, 0.463223
16.3184, 0.997497, 0.464041, 0.461248, 1.73133, 0.533456, 0.461248, 0, 0.461248, 0.461248, 0.461248, 0.461248, 0.461248, 0.461248, 0.461248, 0.461248, 0.461248, 0.461248, 0.461248, 0.461248, 0.461248, 0.46125, 0.461248, 0.464039, 0.461248
16.3263, 0.804361, 0.462108, 0.459277, 1.67462, 0.342254, 0.459277, 0, 0.459277, 0.459277, 0.459277, 0.459277, 0.459277, 0.459277, 0.459277, 0.459277, 0.459277, 0.459277, 0.459277, 0.459277, 0.459277, 0.459279, 0.459277, 0.462105, 0.459277
16.3342, 0.19083, 0.460727, 0.457859, 1.48015, -0.269896, 0.457859, 0, 0.457859, 0.457859, 0.457859, 0.457859, 0.457859, 0.457859, 0.457859, 0.457859, 0.457859, 0.457859, 0.457859, 0.457859, 0.457859, 0.457861, 0.457859, 0.460724, 0.457859
16.3421, 0.997522, 0.459074, 0.456168, 1.73134, 0.538447, 0.456168, 0, 0.456168, 0.456168, 0.456168, 0.456168, 0.456168, 0.456168, 0.456168, 0.456168, 0.456168, 0.456168, 0.456168, 0.456168, 0.456168, 0.45617, 0.456168, 0.459072, 0.456168
16.35, 1.81165, 0.457192, 0.454247, 1.95234, 1.35446, 0.454247, 0, 0.454247, 0.454247, 0.454247, 0.454247, 0.454247, 0.454247, 0.454247, 0.454247, 0.454247, 0.454247, 0.454247, 0.454247, 0.454247, 0.454249, 0.454247, 0.45719, 0.454247
16.3578, 0, 0.455197, 0.452212, 1.41421, -0.455197, 0.452212, 0, 0.452212, 0.452212, 0.452212, 0.452212, 0.452212, 0.452212, 0.452212, 0.452212, 0.452212, 0.452212, 0.452212, 0.452212, 0.452212, 0.452215, 0.452212, 0.455195, 0.452212
16.3657, 0.181165, 0.453208, 0.450183, 1.47688, -0.272043, 0.450183, 0, 0.450183, 0.450183, 0.450183, 0.450183, 0.450183, 0.450183, 0.450183, 0.450183, 0.450183, 0.450183, 0.450183, 0.450183, 0.450183, 0.450185, 0.450183, 0.453206, 0.450183
16.3736, 2.99762, 0.451876, 0.44881, 2.23554, 2.54575, 0.44881, 0, 0.44881, 0.44881, 0.44881, 0.44881, 0.44881, 0.44881, 0.44881, 0.44881, 0.44881, 0.44881, 0.44881, 0.44881, 0.44881, 0.448812, 0.44881, 0.451874, 0.44881
16.3815, 1.82121, 0.450254, 0.447147, 1.95479, 1.37096, 0.447147, 0, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447147, 0.447149, 0.447147, 0.450252, 0.447147
16.3894, 1.34771, 0.448386, 0.445236, 1.82967, 0.899322, 0.445236, 0, 0.445236, 0.445236, 0.445236, 0.445236, 0.445236, 0.445236, 0.445236, 0.445236, 0.445236, 0.445236, 0.445236, 0.445236, 0.445236, 0.445239, 0.445236, 0.448384, 0.445236
16.3972, 2.99533, 0.446398, 0.443205, 2.23502, 2.54894, 0.443205, 0, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443208, 0.443205, 0.446396, 0.443205
16.4051, 1.65696, 0.444415, 0.441179, 1.91232, 1.21254, 0.441179, 0, 0.441179, 0.441179, 0.441179, 0.441179, 0.441179, 0.441179, 0.441179, 0.441179, 0.441179, 0.441179, 0.441179, 0.441179, 0.441179, 0.441181, 0.441179, 0.444413, 0.441179
16.413, 0, 0.443055, 0.439775, 1.41421, -0.443055, 0.439775, 0, 0.439775, 0.439775, 0.439775, 0.439775, 0.439775, 0.439775, 0.439775, 0.439775, 0.439775, 0.439775, 0.439775, 0.439775, 0.439775, 0.439778, 0.439775, 0.443053, 0.439775
16.4209, 0, 0.441394, 0.438069, 1.41421, -0.441394, 0.438069, 0, 0.438069, 0.438069, 0.438069, 0.438069, 0.438069, 0.438069, 0.438069, 0.438069, 0.438069, 0.438069, 0.438069, 0.438069, 0.438069, 0.438071, 0.438069, 0.441392, 0.438069
16.4288, 1, 0.439475, 0.436105, 1.73205, 0.560525, 0.436105, 0, 0.436105, 0.436105, 0.436105, 0.436105, 0.436105, 0.436105, 0.436105, 0.436105, 0.436105, 0.436105, 0.436105, 0.436105, 0.436105, 0.436107, 0.436105, 0.439473, 0.436105
16.4367, 0.159564, 0.437432, 0.434015, 1.46955, -0.277868, 0.434015, 0, 0.434015, 0.434015, 0.434015, 0.434015, 0.434015, 0.434015, 0.434015, 0.434015, 0.434015, 0.434015, 0.434015, 0.434015, 0.434015, 0.434018, 0.434015, 0.43743, 0.434015
16.4445, 0.9976, 0.435394, 0.431931, 1.73136, 0.562206, 0.431931, 0, 0.431931, 0.431931, 0.431931, 0.431931, 0.431931, 0.431931, 0.431931, 0.431931, 0.431931, 0.431931, 0.431931, 0.431931, 0.431931, 0.431933, 0.431931, 0.435392, 0.431931
16.4524, 1.99769, 0.434089, 0.430578, 1.99942, 1.5636, 0.430578, 0, 0.430578, 0.430578, 0.430578, 0.430578, 0.430578, 0.430578, 0.430578, 0.430578, 0.430578, 0.430578, 0.430578, 0.430578, 0.430578, 0.43058, 0.430578, 0.434087, 0.430578
16.4603, 1.84514, 0.432461, 0.428901, 1.9609, 1.41268, 0.428901, 0, 0.428901, 0.428901, 0.428901, 0.428901, 0.428901, 0.428901, 0.428901, 0.428901, 0.428901, 0.428901, 0.428901, 0.428901, 0.428901, 0.428903, 0.428901, 0.432459, 0.428901
16.4682, 1, 0.430558, 0.426949, 1.73205, 0.569442, 0.426949, 0, 0.426949, 0.426949, 0.426949, 0.426949, 0.426949, 0.426949, 0.426949, 0.426949, 0.426949, 0.426949, 0.426949, 0.426949, 0.426949, 0.426951, 0.426949, 0.430556, 0.426949
16.4761, 1, 0.428521, 0.424862, 1.73205, 0.571479, 0.424862, 0, 0.424862, 0.424862, 0.424862, 0.424862, 0.424862, 0.424862, 0.424862, 0.424862, 0.424862, 0.424862, 0.424862, 0.424862, 0.424862, 0.424864, 0.424862, 0.428519, 0.424862
16.4839, 0.289539, 0.42649, 0.42278, 1.51312, -0.136951, 0.42278, 0, 0.42278, 0.42278, 0.42278, 0.42278, 0.42278, 0.42278, 0.42278, 0.42278, 0.42278, 0.42278, 0.42278, 0.42278, 0.42278, 0.422782, 0.42278, 0.426488, 0.42278
16.4918, 1.85318, 0.425167, 0.421406, 1.96295, 1.42801, 0.421406, 0, 0.421406, 0.421406, 0.421406, 0.421406, 0.421406, 0.421406, 0.421406, 0.421406, 0.421406, 0.421406, 0.421406, 0.421406, 0.421406, 0.421408, 0.421406, 0.425165, 0.421406
16.4997, 1.99734, 0.423506, 0.419692, 1.99934, 1.57384, 0.419692, 0, 0.419692, 0.419692, 0.419692, 0.419692, 0.419692, 0.419692, 0.419692, 0.419692, 0.419692, 0.419692, 0.419692, 0.419692, 0.419692, 0.419694, 0.419692, 0.423504, 0.419692
16.5076, 1.9977, 0.421557, 0.41769, 1.99943, 1.57614, 0.41769, 0, 0.41769, 0.41769, 0.41769, 0.41769, 0.41769, 0.41769, 0.41769, 0.41769, 0.41769, 0.41769, 0.41769, 0.41769, 0.41769, 0.417692, 0.41769, 0.421555, 0.41769
16.5155, 0.86224, 0.419468, 0.415547, 1.69182, 0.442772, 0.415547, 0, 0.415547, 0.415547, 0.415547, 0.415547, 0.415547, 0.415547, 0.415547, 0.415547, 0.415547, 0.415547, 0.415547, 0.415547, 0.415547, 0.415549, 0.415547, 0.419466, 0.415547
16.5234, 0.133053, 0.417385, 0.413409, 1.4605, -0.284333, 0.413409, 0, 0.413409, 0.413409, 0.413409, 0.413409, 0.413409, 0.413409, 0.413409, 0.413409, 0.413409, 0.413409, 0.413409, 0.413409, 0.413409, 0.413411, 0.413409, 0.417383, 0.413409
16.5312, 0.997339, 0.416124, 0.412092, 1.73128, 0.581215, 0.412092, 0, 0.412092, 0.412092, 0.412092, 0.412092, 0.412092, 0.412092, 0.412092, 0.412092, 0.412092, 0.412092, 0.412092, 0.412092, 0.412092, 0.412094, 0.412092, 0.416122, 0.412092
16.5391, 1.99795, 0.4145, 0.410411, 1.99949, 1.58345, 0.410411, 0, 0.410411, 0.410411, 0.410411, 0.410411, 0.410411, 0.410411, 0.410411, 0.410411, 0.410411, 0.410411, 0.410411, 0.410411, 0.410411, 0.410413, 0.410411, 0.414498, 0.410411
16.547, 0.871655, 0.412567, 0.408421, 1.6946, 0.459088, 0.408421, 0, 0.408421, 0.408421, 0.408421, 0.408421, 0.408421, 0.408421, 0.408421, 0.408421, 0.408421, 0.408421, 0.408421, 0.408421, 0.408421, 0.408423, 0.408421, 0.412565, 0.408421
16.5549, 0, 0.410484, 0.406279, 1.41421, -0.410484, 0.406279, 0, 0.406279, 0.406279, 0.406279, 0.406279, 0.406279, 0.406279, 0.406279, 0.406279, 0.406279, 0.406279, 0.406279, 0.406279, 0.406279, 0.406281, 0.406279, 0.410482, 0.406279
16.5628, 1, 0.408407, 0.404143, 1.73205, 0.591593, 0.404143, 0, 0.404143, 0.404143, 0.404143, 0.404143, 0.404143, 0.404143, 0.404143, 0.404143, 0.404143, 0.404143, 0.404143, 0.404143, 0.404143, 0.404145, 0.404143, 0.408405, 0.404143
16.5707, 0.118463, 0.407143, 0.402818, 1.45549, -0.28868, 0.402818, 0, 0.402818, 0.402818, 0.402818, 0.402818, 0.402818, 0.402818, 0.402818, 0.402818, 0.402818, 0.402818, 0.402818, 0.402818, 0.402818, 0.40282, 0.402818, 0.407141, 0.402818
16.5785, 0.881537, 0.405496, 0.40111, 1.69751, 0.476041, 0.40111, 0, 0.40111, 0.40111, 0.40111, 0.40111, 0.40111, 0.40111, 0.40111, 0.40111, 0.40111, 0.40111, 0.40111, 0.40111, 0.40111, 0.401112, 0.40111, 0.405494, 0.40111
16.5864, 2.11353, 0.403524, 0.399075, 2.02819, 1.71001, 0.399075, 0, 0.399075, 0.399075, 0.399075, 0.399075, 0.399075, 0.399075, 0.399075, 0.399075, 0.399075, 0.399075, 0.399075, 0.399075, 0.399075, 0.399077, 0.399075, 0.403521, 0.399075
16.5943, 1.88647, 0.401393, 0.39688, 1.97141, 1.48507, 0.39688, 0, 0.39688, 0.39688, 0.39688, 0.39688, 0.39688, 0.39688, 0.39688, 0.39688, 0.39688, 0.39688, 0.39688, 0.39688, 0.39688, 0.396882, 0.39688, 0.401391, 0.39688
16.6022, 0, 0.399269, 0.394692, 1.41421, -0.399269, 0.394692, 0, 0.394692, 0.394692, 0.394692, 0.394692, 0.394692, 0.394692, 0.394692, 0.394692, 0.394692, 0.394692, 0.394692, 0.394692, 0.394692, 0.394694, 0.394692, 0.399267, 0.394692
16.6101, 0, 0.398064, 0.393422, 1.41421, -0.398064, 0.393422, 0, 0.393422, 0.393422, 0.393422, 0.393422, 0.393422, 0.393422, 0.393422, 0.393422, 0.393422, 0.393422, 0.393422, 0.393422, 0.393422, 0.393424, 0.393422, 0.398062, 0.393422
16.6179, 0, 0.396457, 0.391748, 1.41421, -0.396457, 0.391748, 0, 0.391748, 0.391748, 0.391748, 0.391748, 0.391748, 0.391748, 0.391748, 0.391748, 0.391748, 0.391748, 0.391748, 0.391748, 0.391748, 0.39175, 0.391748, 0.396455, 0.391748
16.6258, 0, 0.394504, 0.389727, 1.41421, -0.394504, 0.389727, 0, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389729, 0.389727, 0.394502, 0.389727
16.6337, 1.09916, 0.392382, 0.387537, 1.76044, 0.706775, 0.387537, 0, 0.387537, 0.387537, 0.387537, 0.387537, 0.387537, 0.387537, 0.387537, 0.387537, 0.387537, 0.387537, 0.387537, 0.387537, 0.387537, 0.387539, 0.387537, 0.39238, 0.387537
16.6416, 2.90084, 0.390268, 0.385353, 2.21378, 2.51057, 0.385353, 0, 0.385353, 0.385353, 0.385353, 0.385353, 0.385353, 0.385353, 0.385353, 0.385353, 0.385353, 0.385353, 0.385353, 0.385353, 0.385353, 0.385355, 0.385353, 0.390266, 0.385353
16.6495, 0, 0.389048, 0.384062, 1.41421, -0.389048, 0.384062, 0, 0.384062, 0.384062, 0.384062, 0.384062, 0.384062, 0.384062, 0.384062, 0.384062, 0.384062, 0.384062, 0.384062, 0.384062, 0.384062, 0.384064, 0.384062, 0.389046, 0.384062
16.6574, 2, 0.387422, 0.382364, 2, 1.61258, 0.382364, 0, 0.382364, 0.382364, 0.382364, 0.382364, 0.382364, 0.382364, 0.382364, 0.382364, 0.382364, 0.382364, 0.382364, 0.382364, 0.382364, 0.382366, 0.382364, 0.38742, 0.382364
16.6652, 2, 0.385445, 0.380314, 2, 1.61455, 0.380314, 0, 0.380314, 0.380314, 0.380314, 0.380314, 0.380314, 0.380314, 0.380314, 0.380314, 0.380314, 0.380314, 0.380314, 0.380314, 0.380314, 0.380316, 0.380314, 0.385443, 0.380314
16.6731, 0.0872151, 0.383297, 0.378091, 1.44472, -0.296082, 0.378091, 0, 0.378091, 0.378091, 0.378091, 0.378091, 0.378091, 0.378091, 0.378091, 0.378091, 0.378091, 0.378091, 0.378091, 0.378091, 0.378091, 0.378093, 0.378091, 0.383295, 0.378091
16.681, 0.912785, 0.381157, 0.375875, 1.70669, 0.531628, 0.375875, 0, 0.375875, 0.375875, 0.375875, 0.375875, 0.375875, 0.375875, 0.375875, 0.375875, 0.375875, 0.375875, 0.375875, 0.375875, 0.375875, 0.375877, 0.375875, 0.381155, 0.375875
16.6889, 1, 0.379975, 0.374616, 1.73205, 0.620025, 0.374616, 0, 0.374616, 0.374616, 0.374616, 0.374616, 0.374616, 0.374616, 0.374616, 0.374616, 0.374616, 0.374616, 0.374616, 0.374616, 0.374616, 0.374619, 0.374616, 0.379973, 0.374616
16.6968, 1, 0.378384, 0.372948, 1.73205, 0.621616, 0.372948, 0, 0.372948, 0.372948, 0.372948, 0.372948, 0.372948, 0.372948, 0.372948, 0.372948, 0.372948, 0.372948, 0.372948, 0.372948, 0.372948, 0.37295, 0.372948, 0.378382, 0.372948
16.7046, 1.07734, 0.376435, 0.370919, 1.75424, 0.700908, 0.370919, 0, 0.370919, 0.370919, 0.370919, 0.370919, 0.370919, 0.370919, 0.370919, 0.370919, 0.370919, 0.370919, 0.370919, 0.370919, 0.370919, 0.370921, 0.370919, 0.376433, 0.370919
16.7125, 0.99798, 0.374311, 0.368714, 1.73147, 0.623669, 0.368714, 0, 0.368714, 0.368714, 0.368714, 0.368714, 0.368714, 0.368714, 0.368714, 0.368714, 0.368714, 0.368714, 0.368714, 0.368714, 0.368714, 0.368716, 0.368714, 0.374309, 0.368714
16.7204, 0.924678, 0.372195, 0.366516, 1.71017, 0.552483, 0.366516, 0, 0.366516, 0.366516, 0.366516, 0.366516, 0.366516, 0.366516, 0.366516, 0.366516, 0.366516, 0.366516, 0.366516, 0.366516, 0.366516, 0.366518, 0.366516, 0.372192, 0.366516
16.7283, 1.07037, 0.371001, 0.365239, 1.75225, 0.699366, 0.365239, 0, 0.365239, 0.365239, 0.365239, 0.365239, 0.365239, 0.365239, 0.365239, 0.365239, 0.365239, 0.365239, 0.365239, 0.365239, 0.365239, 0.365241, 0.365239, 0.370999, 0.365239
16.7362, 1.99756, 0.369401, 0.363554, 1.99939, 1.62815, 0.363554, 0, 0.363554, 0.363554, 0.363554, 0.363554, 0.363554, 0.363554, 0.363554, 0.363554, 0.363554, 0.363554, 0.363554, 0.363554, 0.363554, 0.363556, 0.363554, 0.369399, 0.363554
16.7441, 2.93208, 0.367441, 0.361508, 2.22083, 2.56464, 0.361508, 0, 0.361508, 0.361508, 0.361508, 0.361508, 0.361508, 0.361508, 0.361508, 0.361508, 0.361508, 0.361508, 0.361508, 0.361508, 0.361508, 0.36151, 0.361508, 0.367439, 0.361508
16.7519, 0, 0.365306, 0.359285, 1.41421, -0.365306, 0.359285, 0, 0.359285, 0.359285, 0.359285, 0.359285, 0.359285, 0.359285, 0.359285, 0.359285, 0.359285, 0.359285, 0.359285, 0.359285, 0.359285, 0.359288, 0.359285, 0.365304, 0.359285
16.7598, 0, 0.363179, 0.35707, 1.41421, -0.363179, 0.35707, 0, 0.35707, 0.35707, 0.35707, 0.35707, 0.35707, 0.35707, 0.35707, 0.35707, 0.35707, 0.35707, 0.35707, 0.35707, 0.35707, 0.357072, 0.35707, 0.363177, 0.35707
16.7677, 0.0580069, 0.362024, 0.355825, 1.43458, -0.304017, 0.355825, 0, 0.355825, 0.355825, 0.355825, 0.355825, 0.355825, 0.355825, 0.355825, 0.355825, 0.355825, 0.355825, 0.355825, 0.355825, 0.355825, 0.355827, 0.355825, 0.362022, 0.355825
16.7756, 0.941993, 0.360461, 0.35417, 1.71522, 0.581532, 0.35417, 0, 0.35417, 0.35417, 0.35417, 0.35417, 0.35417, 0.35417, 0.35417, 0.35417, 0.35417, 0.35417, 0.35417, 0.35417, 0.35417, 0.354172, 0.35417, 0.360459, 0.35417
16.7835, 0.107063, 0.358531, 0.352147, 1.45157, -0.251468, 0.352147, 0, 0.352147, 0.352147, 0.352147, 0.352147, 0.352147, 0.352147, 0.352147, 0.352147, 0.352147, 0.352147, 0.352147, 0.352147, 0.352147, 0.352149, 0.352147, 0.358529, 0.352147
