   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_67.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.4843, 0.19083, 0.40214, 0.397502, 1.48015, -0.211309, 0.397502, 0, 0.397502, 0.397502, 0.397502, 0.397502, 0.397502, 0.397502, 0.397502, 0.397502, 0.397502, 0.397502, 0.397502, 0.397502, 0.397502, 0.397502, 0.397502, 0.397502, 0.397504, 0.397502, 0.402138, 0.397502, 0.397502
16.4923, 2.80917, 0.397966, 0.393264, 2.19298, 2.4112, 0.393264, 0, 0.393264, 0.393264, 0.393264, 0.393264, 0.393264, 0.393264, 0.393264, 0.393264, 0.393264, 0.393264, 0.393264, 0.393264, 0.393264, 0.393264, 0.393264, 0.393264, 0.393265, 0.393264, 0.397965, 0.393264, 0.393264
16.5002, 0.185998, 0.393817, 0.389048, 1.47851, -0.207819, 0.389048, 0, 0.389048, 0.389048, 0.389048, 0.389048, 0.389048, 0.389048, 0.389048, 0.389048, 0.389048, 0.389048, 0.389048, 0.389048, 0.389048, 0.389048, 0.389048, 0.389048, 0.389049, 0.389048, 0.393815, 0.389048, 0.389048
16.5082, 0.997646, 0.395873, 0.391037, 1.73137, 0.601772, 0.391037, 0, 0.391037, 0.391037, 0.391037, 0.391037, 0.391037, 0.391037, 0.391037, 0.391037, 0.391037, 0.391037, 0.391037, 0.391037, 0.391037, 0.391037, 0.391037, 0.391037, 0.391038, 0.391037, 0.395872, 0.391037, 0.391037
16.5162, 0.816357, 0.395187, 0.390281, 1.6782, 0.42117, 0.390281, 0, 0.390281, 0.390281, 0.390281, 0.390281, 0.390281, 0.390281, 0.390281, 0.390281, 0.390281, 0.390281, 0.390281, 0.390281, 0.390281, 0.390281, 0.390281, 0.390281, 0.390283, 0.390281, 0.395185, 0.390281, 0.390281
16.5241, 0.178788, 0.392069, 0.387094, 1.47607, -0.21328, 0.387094, 0, 0.387094, 0.387094, 0.387094, 0.387094, 0.387094, 0.387094, 0.387094, 0.387094, 0.387094, 0.387094, 0.387094, 0.387094, 0.387094, 0.387094, 0.387094, 0.387094, 0.387095, 0.387094, 0.392067, 0.387094, 0.387094
16.5321, 1.82121, 0.387756, 0.382711, 1.95479, 1.43346, 0.382711, 0, 0.382711, 0.382711, 0.382711, 0.382711, 0.382711, 0.382711, 0.382711, 0.382711, 0.382711, 0.382711, 0.382711, 0.382711, 0.382711, 0.382711, 0.382711, 0.382711, 0.382712, 0.382711, 0.387755, 0.382711, 0.382711
16.5401, 0, 0.38347, 0.378352, 1.41421, -0.38347, 0.378352, 0, 0.378352, 0.378352, 0.378352, 0.378352, 0.378352, 0.378352, 0.378352, 0.378352, 0.378352, 0.378352, 0.378352, 0.378352, 0.378352, 0.378352, 0.378352, 0.378352, 0.378354, 0.378352, 0.383468, 0.378352, 0.378352
16.548, 0, 0.38752, 0.382329, 1.41421, -0.38752, 0.382329, 0, 0.382329, 0.382329, 0.382329, 0.382329, 0.382329, 0.382329, 0.382329, 0.382329, 0.382329, 0.382329, 0.382329, 0.382329, 0.382329, 0.382329, 0.382329, 0.382329, 0.38233, 0.382329, 0.387518, 0.382329, 0.382329
16.556, 0, 0.388796, 0.38353, 1.41421, -0.388796, 0.38353, 0, 0.38353, 0.38353, 0.38353, 0.38353, 0.38353, 0.38353, 0.38353, 0.38353, 0.38353, 0.38353, 0.38353, 0.38353, 0.38353, 0.38353, 0.38353, 0.38353, 0.383532, 0.38353, 0.388794, 0.38353, 0.38353
16.564, 0, 0.387568, 0.382227, 1.41421, -0.387568, 0.382227, 0, 0.382227, 0.382227, 0.382227, 0.382227, 0.382227, 0.382227, 0.382227, 0.382227, 0.382227, 0.382227, 0.382227, 0.382227, 0.382227, 0.382227, 0.382227, 0.382227, 0.382229, 0.382227, 0.387567, 0.382227, 0.382227
16.5719, 0, 0.385096, 0.379678, 1.41421, -0.385096, 0.379678, 0, 0.379678, 0.379678, 0.379678, 0.379678, 0.379678, 0.379678, 0.379678, 0.379678, 0.379678, 0.379678, 0.379678, 0.379678, 0.379678, 0.379678, 0.379678, 0.379678, 0.37968, 0.379678, 0.385094, 0.379678, 0.379678
16.5799, 0.161874, 0.382633, 0.377138, 1.47033, -0.220759, 0.377138, 0, 0.377138, 0.377138, 0.377138, 0.377138, 0.377138, 0.377138, 0.377138, 0.377138, 0.377138, 0.377138, 0.377138, 0.377138, 0.377138, 0.377138, 0.377138, 0.377138, 0.377139, 0.377138, 0.382632, 0.377138, 0.377138
16.5878, 0.99769, 0.386143, 0.380568, 1.73138, 0.611547, 0.380568, 0, 0.380568, 0.380568, 0.380568, 0.380568, 0.380568, 0.380568, 0.380568, 0.380568, 0.380568, 0.380568, 0.380568, 0.380568, 0.380568, 0.380568, 0.380568, 0.380568, 0.38057, 0.380568, 0.386142, 0.380568, 0.380568
16.5958, 1.84044, 0.387216, 0.381561, 1.9597, 1.45322, 0.381561, 0, 0.381561, 0.381561, 0.381561, 0.381561, 0.381561, 0.381561, 0.381561, 0.381561, 0.381561, 0.381561, 0.381561, 0.381561, 0.381561, 0.381561, 0.381561, 0.381561, 0.381562, 0.381561, 0.387215, 0.381561, 0.381561
16.6038, 2, 0.386133, 0.380396, 2, 1.61387, 0.380396, 0, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380397, 0.380396, 0.386131, 0.380396, 0.380396
16.6117, 1.60852, 0.383978, 0.378157, 1.89961, 1.22455, 0.378157, 0, 0.378157, 0.378157, 0.378157, 0.378157, 0.378157, 0.378157, 0.378157, 0.378157, 0.378157, 0.378157, 0.378157, 0.378157, 0.378157, 0.378157, 0.378157, 0.378157, 0.378159, 0.378157, 0.383976, 0.378157, 0.378157
16.6197, 3.39148, 0.38183, 0.375925, 2.32196, 3.00965, 0.375925, 0, 0.375925, 0.375925, 0.375925, 0.375925, 0.375925, 0.375925, 0.375925, 0.375925, 0.375925, 0.375925, 0.375925, 0.375925, 0.375925, 0.375925, 0.375925, 0.375925, 0.375927, 0.375925, 0.381829, 0.375925, 0.375925
16.6277, 0.147423, 0.385024, 0.379034, 1.46541, -0.237601, 0.379034, 0, 0.379034, 0.379034, 0.379034, 0.379034, 0.379034, 0.379034, 0.379034, 0.379034, 0.379034, 0.379034, 0.379034, 0.379034, 0.379034, 0.379034, 0.379034, 0.379034, 0.379035, 0.379034, 0.385023, 0.379034, 0.379034
16.6356, 1.99735, 0.385925, 0.379847, 1.99934, 1.61142, 0.379847, 0, 0.379847, 0.379847, 0.379847, 0.379847, 0.379847, 0.379847, 0.379847, 0.379847, 0.379847, 0.379847, 0.379847, 0.379847, 0.379847, 0.379847, 0.379847, 0.379847, 0.379848, 0.379847, 0.385923, 0.379847, 0.379847
16.6436, 0.855231, 0.384806, 0.378639, 1.68974, 0.470425, 0.378639, 0, 0.378639, 0.378639, 0.378639, 0.378639, 0.378639, 0.378639, 0.378639, 0.378639, 0.378639, 0.378639, 0.378639, 0.378639, 0.378639, 0.378639, 0.378639, 0.378639, 0.37864, 0.378639, 0.384804, 0.378639, 0.378639
16.6515, 0.14006, 0.382682, 0.376425, 1.46289, -0.242623, 0.376425, 0, 0.376425, 0.376425, 0.376425, 0.376425, 0.376425, 0.376425, 0.376425, 0.376425, 0.376425, 0.376425, 0.376425, 0.376425, 0.376425, 0.376425, 0.376425, 0.376425, 0.376426, 0.376425, 0.382681, 0.376425, 0.376425
16.6595, 0.997701, 0.380567, 0.374218, 1.73139, 0.617134, 0.374218, 0, 0.374218, 0.374218, 0.374218, 0.374218, 0.374218, 0.374218, 0.374218, 0.374218, 0.374218, 0.374218, 0.374218, 0.374218, 0.374218, 0.374218, 0.374218, 0.374218, 0.374219, 0.374218, 0.380565, 0.374218, 0.374218
16.6675, 2.86224, 0.383586, 0.377144, 2.20505, 2.47865, 0.377144, 0, 0.377144, 0.377144, 0.377144, 0.377144, 0.377144, 0.377144, 0.377144, 0.377144, 0.377144, 0.377144, 0.377144, 0.377144, 0.377144, 0.377144, 0.377144, 0.377144, 0.377145, 0.377144, 0.383585, 0.377144, 0.377144
16.6754, 0.133053, 0.384432, 0.377896, 1.4605, -0.25138, 0.377896, 0, 0.377896, 0.377896, 0.377896, 0.377896, 0.377896, 0.377896, 0.377896, 0.377896, 0.377896, 0.377896, 0.377896, 0.377896, 0.377896, 0.377896, 0.377896, 0.377896, 0.377897, 0.377896, 0.384431, 0.377896, 0.377896
16.6834, 1.12773, 0.383367, 0.376734, 1.76854, 0.744363, 0.376734, 0, 0.376734, 0.376734, 0.376734, 0.376734, 0.376734, 0.376734, 0.376734, 0.376734, 0.376734, 0.376734, 0.376734, 0.376734, 0.376734, 0.376734, 0.376734, 0.376734, 0.376736, 0.376734, 0.383366, 0.376734, 0.376734
16.6914, 2.86756, 0.381352, 0.374621, 2.20625, 2.48621, 0.374621, 0, 0.374621, 0.374621, 0.374621, 0.374621, 0.374621, 0.374621, 0.374621, 0.374621, 0.374621, 0.374621, 0.374621, 0.374621, 0.374621, 0.374621, 0.374621, 0.374621, 0.374622, 0.374621, 0.381351, 0.374621, 0.374621
16.6993, 0.871655, 0.379344, 0.372514, 1.6946, 0.492311, 0.372514, 0, 0.372514, 0.372514, 0.372514, 0.372514, 0.372514, 0.372514, 0.372514, 0.372514, 0.372514, 0.372514, 0.372514, 0.372514, 0.372514, 0.372514, 0.372514, 0.372514, 0.372515, 0.372514, 0.379343, 0.372514, 0.372514
16.7073, 0, 0.382037, 0.375106, 1.41421, -0.382037, 0.375106, 0, 0.375106, 0.375106, 0.375106, 0.375106, 0.375106, 0.375106, 0.375106, 0.375106, 0.375106, 0.375106, 0.375106, 0.375106, 0.375106, 0.375106, 0.375106, 0.375106, 0.375107, 0.375106, 0.382036, 0.375106, 0.375106
16.7153, 1, 0.382684, 0.375649, 1.73205, 0.617316, 0.375649, 0, 0.375649, 0.375649, 0.375649, 0.375649, 0.375649, 0.375649, 0.375649, 0.375649, 0.375649, 0.375649, 0.375649, 0.375649, 0.375649, 0.375649, 0.375649, 0.375649, 0.375651, 0.375649, 0.382682, 0.375649, 0.375649
16.7232, 0, 0.381536, 0.374397, 1.41421, -0.381536, 0.374397, 0, 0.374397, 0.374397, 0.374397, 0.374397, 0.374397, 0.374397, 0.374397, 0.374397, 0.374397, 0.374397, 0.374397, 0.374397, 0.374397, 0.374397, 0.374397, 0.374397, 0.374399, 0.374397, 0.381535, 0.374397, 0.374397
16.7312, 1.11596, 0.379498, 0.372253, 1.76521, 0.736458, 0.372253, 0, 0.372253, 0.372253, 0.372253, 0.372253, 0.372253, 0.372253, 0.372253, 0.372253, 0.372253, 0.372253, 0.372253, 0.372253, 0.372253, 0.372253, 0.372253, 0.372253, 0.372255, 0.372253, 0.379497, 0.372253, 0.372253
16.7391, 0.997579, 0.377468, 0.370115, 1.73135, 0.620111, 0.370115, 0, 0.370115, 0.370115, 0.370115, 0.370115, 0.370115, 0.370115, 0.370115, 0.370115, 0.370115, 0.370115, 0.370115, 0.370115, 0.370115, 0.370115, 0.370115, 0.370115, 0.370117, 0.370115, 0.377467, 0.370115, 0.370115
16.7471, 0.886465, 0.379995, 0.372532, 1.69896, 0.50647, 0.372532, 0, 0.372532, 0.372532, 0.372532, 0.372532, 0.372532, 0.372532, 0.372532, 0.372532, 0.372532, 0.372532, 0.372532, 0.372532, 0.372532, 0.372532, 0.372532, 0.372532, 0.372534, 0.372532, 0.379994, 0.372532, 0.372532
16.7551, 1, 0.380593, 0.373019, 1.73205, 0.619407, 0.373019, 0, 0.373019, 0.373019, 0.373019, 0.373019, 0.373019, 0.373019, 0.373019, 0.373019, 0.373019, 0.373019, 0.373019, 0.373019, 0.373019, 0.373019, 0.373019, 0.373019, 0.37302, 0.373019, 0.380591, 0.373019, 0.373019
16.763, 2, 0.3795, 0.371813, 2, 1.6205, 0.371813, 0, 0.371813, 0.371813, 0.371813, 0.371813, 0.371813, 0.371813, 0.371813, 0.371813, 0.371813, 0.371813, 0.371813, 0.371813, 0.371813, 0.371813, 0.371813, 0.371813, 0.371814, 0.371813, 0.379499, 0.371813, 0.371813
16.771, 0.103867, 0.377568, 0.369766, 1.45047, -0.273701, 0.369766, 0, 0.369766, 0.369766, 0.369766, 0.369766, 0.369766, 0.369766, 0.369766, 0.369766, 0.369766, 0.369766, 0.369766, 0.369766, 0.369766, 0.369766, 0.369766, 0.369766, 0.369767, 0.369766, 0.377566, 0.369766, 0.369766
16.779, 2.99772, 0.375643, 0.367724, 2.23556, 2.62208, 0.367724, 0, 0.367724, 0.367724, 0.367724, 0.367724, 0.367724, 0.367724, 0.367724, 0.367724, 0.367724, 0.367724, 0.367724, 0.367724, 0.367724, 0.367724, 0.367724, 0.367724, 0.367725, 0.367724, 0.375642, 0.367724, 0.367724
16.7869, 2.89841, 0.37781, 0.369771, 2.21324, 2.5206, 0.369771, 0, 0.369771, 0.369771, 0.369771, 0.369771, 0.369771, 0.369771, 0.369771, 0.369771, 0.369771, 0.369771, 0.369771, 0.369771, 0.369771, 0.369771, 0.369771, 0.369771, 0.369773, 0.369771, 0.377808, 0.369771, 0.369771
16.7949, 0.0971259, 0.378176, 0.370017, 1.44815, -0.28105, 0.370017, 0, 0.370017, 0.370017, 0.370017, 0.370017, 0.370017, 0.370017, 0.370017, 0.370017, 0.370017, 0.370017, 0.370017, 0.370017, 0.370017, 0.370017, 0.370017, 0.370017, 0.370018, 0.370017, 0.378174, 0.370017, 0.370017
16.8028, 1.90287, 0.376972, 0.368691, 1.97557, 1.5259, 0.368691, 0, 0.368691, 0.368691, 0.368691, 0.368691, 0.368691, 0.368691, 0.368691, 0.368691, 0.368691, 0.368691, 0.368691, 0.368691, 0.368691, 0.368691, 0.368691, 0.368691, 0.368692, 0.368691, 0.376971, 0.368691, 0.368691
16.8108, 0, 0.37499, 0.366584, 1.41421, -0.37499, 0.366584, 0, 0.366584, 0.366584, 0.366584, 0.366584, 0.366584, 0.366584, 0.366584, 0.366584, 0.366584, 0.366584, 0.366584, 0.366584, 0.366584, 0.366584, 0.366584, 0.366584, 0.366585, 0.366584, 0.374989, 0.366584, 0.366584
16.8188, 0, 0.373016, 0.364483, 1.41421, -0.373016, 0.364483, 0, 0.364483, 0.364483, 0.364483, 0.364483, 0.364483, 0.364483, 0.364483, 0.364483, 0.364483, 0.364483, 0.364483, 0.364483, 0.364483, 0.364483, 0.364483, 0.364483, 0.364484, 0.364483, 0.373014, 0.364483, 0.364483
16.8267, 0, 0.375023, 0.366361, 1.41421, -0.375023, 0.366361, 0, 0.366361, 0.366361, 0.366361, 0.366361, 0.366361, 0.366361, 0.366361, 0.366361, 0.366361, 0.366361, 0.366361, 0.366361, 0.366361, 0.366361, 0.366361, 0.366361, 0.366362, 0.366361, 0.375021, 0.366361, 0.366361
16.8347, 0.0847374, 0.375345, 0.366552, 1.44386, -0.290607, 0.366552, 0, 0.366552, 0.366552, 0.366552, 0.366552, 0.366552, 0.366552, 0.366552, 0.366552, 0.366552, 0.366552, 0.366552, 0.366552, 0.366552, 0.366552, 0.366552, 0.366552, 0.366553, 0.366552, 0.375343, 0.366552, 0.366552
16.8427, 0.997563, 0.374198, 0.365272, 1.73135, 0.623365, 0.365272, 0, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365273, 0.365272, 0.374196, 0.365272, 0.365272
16.8506, 1.99748, 0.372322, 0.363261, 1.99937, 1.62516, 0.363261, 0, 0.363261, 0.363261, 0.363261, 0.363261, 0.363261, 0.363261, 0.363261, 0.363261, 0.363261, 0.363261, 0.363261, 0.363261, 0.363261, 0.363261, 0.363261, 0.363261, 0.363263, 0.363261, 0.37232, 0.363261, 0.363261
16.8586, 0.997561, 0.370454, 0.361256, 1.73135, 0.627107, 0.361256, 0, 0.361256, 0.361256, 0.361256, 0.361256, 0.361256, 0.361256, 0.361256, 0.361256, 0.361256, 0.361256, 0.361256, 0.361256, 0.361256, 0.361256, 0.361256, 0.361256, 0.361257, 0.361256, 0.370452, 0.361256, 0.361256
16.8666, 0.922657, 0.372079, 0.362741, 1.70958, 0.550579, 0.362741, 0, 0.362741, 0.362741, 0.362741, 0.362741, 0.362741, 0.362741, 0.362741, 0.362741, 0.362741, 0.362741, 0.362741, 0.362741, 0.362741, 0.362741, 0.362741, 0.362741, 0.362742, 0.362741, 0.372077, 0.362741, 0.362741
16.8745, 2.07238, 0.37215, 0.36267, 2.01802, 1.70024, 0.36267, 0, 0.36267, 0.36267, 0.36267, 0.36267, 0.36267, 0.36267, 0.36267, 0.36267, 0.36267, 0.36267, 0.36267, 0.36267, 0.36267, 0.36267, 0.36267, 0.36267, 0.362672, 0.36267, 0.372148, 0.36267, 0.36267
16.8825, 0.927615, 0.370873, 0.36125, 1.71103, 0.556742, 0.36125, 0, 0.36125, 0.36125, 0.36125, 0.36125, 0.36125, 0.36125, 0.36125, 0.36125, 0.36125, 0.36125, 0.36125, 0.36125, 0.36125, 0.36125, 0.36125, 0.36125, 0.361251, 0.36125, 0.370872, 0.36125, 0.36125
16.8904, 0, 0.368929, 0.359159, 1.41421, -0.368929, 0.359159, 0, 0.359159, 0.359159, 0.359159, 0.359159, 0.359159, 0.359159, 0.359159, 0.359159, 0.359159, 0.359159, 0.359159, 0.359159, 0.359159, 0.359159, 0.359159, 0.359159, 0.359161, 0.359159, 0.368927, 0.359159, 0.359159
16.8984, 1, 0.366993, 0.357075, 1.73205, 0.633007, 0.357075, 0, 0.357075, 0.357075, 0.357075, 0.357075, 0.357075, 0.357075, 0.357075, 0.357075, 0.357075, 0.357075, 0.357075, 0.357075, 0.357075, 0.357075, 0.357075, 0.357075, 0.357076, 0.357075, 0.366992, 0.357075, 0.357075
16.9064, 0, 0.368456, 0.358386, 1.41421, -0.368456, 0.358386, 0, 0.358386, 0.358386, 0.358386, 0.358386, 0.358386, 0.358386, 0.358386, 0.358386, 0.358386, 0.358386, 0.358386, 0.358386, 0.358386, 0.358386, 0.358386, 0.358386, 0.358388, 0.358386, 0.368454, 0.358386, 0.358386
16.9143, 1.06095, 0.368488, 0.358265, 1.74956, 0.692464, 0.358265, 0, 0.358265, 0.358265, 0.358265, 0.358265, 0.358265, 0.358265, 0.358265, 0.358265, 0.358265, 0.358265, 0.358265, 0.358265, 0.358265, 0.358265, 0.358265, 0.358265, 0.358267, 0.358265, 0.368486, 0.358265, 0.358265
16.9223, 0.939049, 0.367273, 0.356895, 1.71437, 0.571776, 0.356895, 0, 0.356895, 0.356895, 0.356895, 0.356895, 0.356895, 0.356895, 0.356895, 0.356895, 0.356895, 0.356895, 0.356895, 0.356895, 0.356895, 0.356895, 0.356895, 0.356895, 0.356896, 0.356895, 0.367271, 0.356895, 0.356895
16.9303, 0, 0.36544, 0.354904, 1.41421, -0.36544, 0.354904, 0, 0.354904, 0.354904, 0.354904, 0.354904, 0.354904, 0.354904, 0.354904, 0.354904, 0.354904, 0.354904, 0.354904, 0.354904, 0.354904, 0.354904, 0.354904, 0.354904, 0.354905, 0.354904, 0.365439, 0.354904, 0.354904
16.9382, 0, 0.363616, 0.352918, 1.41421, -0.363616, 0.352918, 0, 0.352918, 0.352918, 0.352918, 0.352918, 0.352918, 0.352918, 0.352918, 0.352918, 0.352918, 0.352918, 0.352918, 0.352918, 0.352918, 0.352918, 0.352918, 0.352918, 0.35292, 0.352918, 0.363614, 0.352918, 0.352918
16.9462, 0, 0.364672, 0.353812, 1.41421, -0.364672, 0.353812, 0, 0.353812, 0.353812, 0.353812, 0.353812, 0.353812, 0.353812, 0.353812, 0.353812, 0.353812, 0.353812, 0.353812, 0.353812, 0.353812, 0.353812, 0.353812, 0.353812, 0.353813, 0.353812, 0.364671, 0.353812, 0.353812
16.9542, 2.04856, 0.364442, 0.353415, 2.0121, 1.68412, 0.353415, 0, 0.353415, 0.353415, 0.353415, 0.353415, 0.353415, 0.353415, 0.353415, 0.353415, 0.353415, 0.353415, 0.353415, 0.353415, 0.353415, 0.353415, 0.353415, 0.353415, 0.353417, 0.353415, 0.36444, 0.353415, 0.353415
16.9621, 0.997545, 0.363093, 0.351898, 1.73134, 0.634452, 0.351898, 0, 0.351898, 0.351898, 0.351898, 0.351898, 0.351898, 0.351898, 0.351898, 0.351898, 0.351898, 0.351898, 0.351898, 0.351898, 0.351898, 0.351898, 0.351898, 0.351898, 0.3519, 0.351898, 0.363092, 0.351898, 0.351898
16.9701, 0.953892, 0.361192, 0.349826, 1.71869, 0.5927, 0.349826, 0, 0.349826, 0.349826, 0.349826, 0.349826, 0.349826, 0.349826, 0.349826, 0.349826, 0.349826, 0.349826, 0.349826, 0.349826, 0.349826, 0.349826, 0.349826, 0.349826, 0.349827, 0.349826, 0.36119, 0.349826, 0.349826
16.978, 1, 0.359299, 0.34776, 1.73205, 0.640701, 0.34776, 0, 0.34776, 0.34776, 0.34776, 0.34776, 0.34776, 0.34776, 0.34776, 0.34776, 0.34776, 0.34776, 0.34776, 0.34776, 0.34776, 0.34776, 0.34776, 0.34776, 0.347761, 0.34776, 0.359298, 0.34776, 0.34776
16.986, 0, 0.360199, 0.348483, 1.41421, -0.360199, 0.348483, 0, 0.348483, 0.348483, 0.348483, 0.348483, 0.348483, 0.348483, 0.348483, 0.348483, 0.348483, 0.348483, 0.348483, 0.348483, 0.348483, 0.348483, 0.348483, 0.348483, 0.348485, 0.348483, 0.360198, 0.348483, 0.348483
16.994, 0.0361924, 0.359934, 0.348039, 1.42695, -0.323742, 0.348039, 0, 0.348039, 0.348039, 0.348039, 0.348039, 0.348039, 0.348039, 0.348039, 0.348039, 0.348039, 0.348039, 0.348039, 0.348039, 0.348039, 0.348039, 0.348039, 0.348039, 0.34804, 0.348039, 0.359933, 0.348039, 0.348039
17.0019, 1.96381, 0.358651, 0.346574, 1.99093, 1.60516, 0.346574, 0, 0.346574, 0.346574, 0.346574, 0.346574, 0.346574, 0.346574, 0.346574, 0.346574, 0.346574, 0.346574, 0.346574, 0.346574, 0.346574, 0.346574, 0.346574, 0.346574, 0.346576, 0.346574, 0.35865, 0.346574, 0.346574
17.0099, 0.0317303, 0.356866, 0.344604, 1.42539, -0.325135, 0.344604, 0, 0.344604, 0.344604, 0.344604, 0.344604, 0.344604, 0.344604, 0.344604, 0.344604, 0.344604, 0.344604, 0.344604, 0.344604, 0.344604, 0.344604, 0.344604, 0.344604, 0.344605, 0.344604, 0.356864, 0.344604, 0.344604
17.0179, 0.96827, 0.355088, 0.342639, 1.72287, 0.613181, 0.342639, 0, 0.342639, 0.342639, 0.342639, 0.342639, 0.342639, 0.342639, 0.342639, 0.342639, 0.342639, 0.342639, 0.342639, 0.342639, 0.342639, 0.342639, 0.342639, 0.342639, 0.34264, 0.342639, 0.355087, 0.342639, 0.342639
17.0258, 1, 0.355595, 0.342955, 1.73205, 0.644405, 0.342955, 0, 0.342955, 0.342955, 0.342955, 0.342955, 0.342955, 0.342955, 0.342955, 0.342955, 0.342955, 0.342955, 0.342955, 0.342955, 0.342955, 0.342955, 0.342955, 0.342955, 0.342956, 0.342955, 0.355593, 0.342955, 0.342955
17.0338, 0, 0.355073, 0.34224, 1.41421, -0.355073, 0.34224, 0, 0.34224, 0.34224, 0.34224, 0.34224, 0.34224, 0.34224, 0.34224, 0.34224, 0.34224, 0.34224, 0.34224, 0.34224, 0.34224, 0.34224, 0.34224, 0.34224, 0.342241, 0.34224, 0.355072, 0.34224, 0.34224
17.0417, 0, 0.353658, 0.340628, 1.41421, -0.353658, 0.340628, 0, 0.340628, 0.340628, 0.340628, 0.340628, 0.340628, 0.340628, 0.340628, 0.340628, 0.340628, 0.340628, 0.340628, 0.340628, 0.340628, 0.340628, 0.340628, 0.340628, 0.340629, 0.340628, 0.353656, 0.340628, 0.340628
17.0497, 1, 0.351802, 0.338572, 1.73205, 0.648198, 0.338572, 0, 0.338572, 0.338572, 0.338572, 0.338572, 0.338572, 0.338572, 0.338572, 0.338572, 0.338572, 0.338572, 0.338572, 0.338572, 0.338572, 0.338572, 0.338572, 0.338572, 0.338574, 0.338572, 0.3518, 0.338572, 0.338572
17.0577, 2, 0.349955, 0.336523, 2, 1.65005, 0.336523, 0, 0.336523, 0.336523, 0.336523, 0.336523, 0.336523, 0.336523, 0.336523, 0.336523, 0.336523, 0.336523, 0.336523, 0.336523, 0.336523, 0.336523, 0.336523, 0.336523, 0.336525, 0.336523, 0.349953, 0.336523, 0.336523
17.0656, 0, 0.350321, 0.336684, 1.41421, -0.350321, 0.336684, 0, 0.336684, 0.336684, 0.336684, 0.336684, 0.336684, 0.336684, 0.336684, 0.336684, 0.336684, 0.336684, 0.336684, 0.336684, 0.336684, 0.336684, 0.336684, 0.336684, 0.336685, 0.336684, 0.350319, 0.336684, 0.336684
17.0736, 0.0123885, 0.349774, 0.335928, 1.41859, -0.337385, 0.335928, 0, 0.335928, 0.335928, 0.335928, 0.335928, 0.335928, 0.335928, 0.335928, 0.335928, 0.335928, 0.335928, 0.335928, 0.335928, 0.335928, 0.335928, 0.335928, 0.335928, 0.33593, 0.335928, 0.349772, 0.335928, 0.335928
17.0816, 0.987611, 0.348426, 0.334369, 1.72847, 0.639185, 0.334369, 0, 0.334369, 0.334369, 0.334369, 0.334369, 0.334369, 0.334369, 0.334369, 0.334369, 0.334369, 0.334369, 0.334369, 0.334369, 0.334369, 0.334369, 0.334369, 0.334369, 0.334371, 0.334369, 0.348425, 0.334369, 0.334369
17.0895, 0, 0.346685, 0.332413, 1.41421, -0.346685, 0.332413, 0, 0.332413, 0.332413, 0.332413, 0.332413, 0.332413, 0.332413, 0.332413, 0.332413, 0.332413, 0.332413, 0.332413, 0.332413, 0.332413, 0.332413, 0.332413, 0.332413, 0.332414, 0.332413, 0.346684, 0.332413, 0.332413
17.0975, 1.00496, 0.344953, 0.330462, 1.73348, 0.660005, 0.330462, 0, 0.330462, 0.330462, 0.330462, 0.330462, 0.330462, 0.330462, 0.330462, 0.330462, 0.330462, 0.330462, 0.330462, 0.330462, 0.330462, 0.330462, 0.330462, 0.330462, 0.330464, 0.330462, 0.344951, 0.330462, 0.330462
17.1055, 1.99504, 0.344945, 0.330233, 1.99876, 1.6501, 0.330233, 0, 0.330233, 0.330233, 0.330233, 0.330233, 0.330233, 0.330233, 0.330233, 0.330233, 0.330233, 0.330233, 0.330233, 0.330233, 0.330233, 0.330233, 0.330233, 0.330233, 0.330235, 0.330233, 0.344943, 0.330233, 0.330233
17.1134, 1.00025, 0.344157, 0.329221, 1.73212, 0.65609, 0.329221, 0, 0.329221, 0.329221, 0.329221, 0.329221, 0.329221, 0.329221, 0.329221, 0.329221, 0.329221, 0.329221, 0.329221, 0.329221, 0.329221, 0.329221, 0.329221, 0.329221, 0.329222, 0.329221, 0.344156, 0.329221, 0.329221
17.1214, 1.99777, 0.34269, 0.327525, 1.99944, 1.65508, 0.327525, 0, 0.327525, 0.327525, 0.327525, 0.327525, 0.327525, 0.327525, 0.327525, 0.327525, 0.327525, 0.327525, 0.327525, 0.327525, 0.327525, 0.327525, 0.327525, 0.327525, 0.327527, 0.327525, 0.342688, 0.327525, 0.327525
