   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_121.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.8598, 1, 0.0151266, 0.00680567, 1.73205, 0.984873, 0.00680567, 0, 0.00680567, 0.00680567, 0.00680567, 0.00680567, 0.00680567, 0.00680567, 0.00680567, 0.00680567, 0.00680567, 0.00680567, 0.00680567, 0.00680567, 0.00680567, 0.00680567, 0.00680687, 0.00680567, 0.0151254, 0.00680567, 0.00680567
16.8677, 0, 0.0141001, 0.0056548, 1.41421, -0.0141001, 0.0056548, 0, 0.0056548, 0.0056548, 0.0056548, 0.0056548, 0.0056548, 0.0056548, 0.0056548, 0.0056548, 0.0056548, 0.0056548, 0.0056548, 0.0056548, 0.0056548, 0.0056548, 0.00565599, 0.0056548, 0.0140989, 0.0056548, 0.0056548
16.8755, 0, 0.013182, 0.00461044, 1.41421, -0.013182, 0.00461044, 0, 0.00461044, 0.00461044, 0.00461044, 0.00461044, 0.00461044, 0.00461044, 0.00461044, 0.00461044, 0.00461044, 0.00461044, 0.00461044, 0.00461044, 0.00461044, 0.00461044, 0.00461164, 0.00461044, 0.0131808, 0.00461044, 0.00461044
16.8834, 0, 0.0125761, 0.00387624, 1.41421, -0.0125761, 0.00387624, 0, 0.00387624, 0.00387624, 0.00387624, 0.00387624, 0.00387624, 0.00387624, 0.00387624, 0.00387624, 0.00387624, 0.00387624, 0.00387624, 0.00387624, 0.00387624, 0.00387624, 0.00387744, 0.00387624, 0.0125749, 0.00387624, 0.00387624
16.8913, 2, 0.0119435, 0.00311339, 2, 1.98806, 0.00311339, 0, 0.00311339, 0.00311339, 0.00311339, 0.00311339, 0.00311339, 0.00311339, 0.00311339, 0.00311339, 0.00311339, 0.00311339, 0.00311339, 0.00311339, 0.00311339, 0.00311339, 0.00311459, 0.00311339, 0.0119423, 0.00311339, 0.00311339
16.8991, 0, 0.0113362, 0.00237368, 1.41421, -0.0113362, 0.00237368, 0, 0.00237368, 0.00237368, 0.00237368, 0.00237368, 0.00237368, 0.00237368, 0.00237368, 0.00237368, 0.00237368, 0.00237368, 0.00237368, 0.00237368, 0.00237368, 0.00237368, 0.00237488, 0.00237368, 0.011335, 0.00237368, 0.00237368
16.907, 1, 0.0108055, 0.00170861, 1.73205, 0.989194, 0.00170861, 0, 0.00170861, 0.00170861, 0.00170861, 0.00170861, 0.00170861, 0.00170861, 0.00170861, 0.00170861, 0.00170861, 0.00170861, 0.00170861, 0.00170861, 0.00170861, 0.00170861, 0.00170981, 0.00170861, 0.0108043, 0.00170861, 0.00170861
16.9149, 0, 0.0103861, 0.00115261, 1.41421, -0.0103861, 0.00115261, 0, 0.00115261, 0.00115261, 0.00115261, 0.00115261, 0.00115261, 0.00115261, 0.00115261, 0.00115261, 0.00115261, 0.00115261, 0.00115261, 0.00115261, 0.00115261, 0.00115261, 0.00115382, 0.00115261, 0.0103849, 0.00115261, 0.00115261
16.9228, 0, 0.0101831, 0.00081096, 1.41421, -0.0101831, 0.00081096, 0, 0.00081096, 0.00081096, 0.00081096, 0.00081096, 0.00081096, 0.00081096, 0.00081096, 0.00081096, 0.00081096, 0.00081096, 0.00081096, 0.00081096, 0.00081096, 0.00081096, 0.000812166, 0.00081096, 0.0101819, 0.00081096, 0.00081096
16.9306, 0, 0.00999974, 0.000486807, 1.41421, -0.00999974, 0.000486807, 0, 0.000486807, 0.000486807, 0.000486807, 0.000486807, 0.000486807, 0.000486807, 0.000486807, 0.000486807, 0.000486807, 0.000486807, 0.000486807, 0.000486807, 0.000486807, 0.000486807, 0.000488014, 0.000486807, 0.00999853, 0.000486807, 0.000486807
16.9385, 0, 0.00987926, 0.000223334, 1.41421, -0.00987926, 0.000223334, 0, 0.000223334, 0.000223334, 0.000223334, 0.000223334, 0.000223334, 0.000223334, 0.000223334, 0.000223334, 0.000223334, 0.000223334, 0.000223334, 0.000223334, 0.000223334, 0.000223334, 0.000224542, 0.000223334, 0.00987805, 0.000223334, 0.000223334
16.9464, 0, 0.009857, 5.58335e-05, 1.41421, -0.009857, 5.58335e-05, 0, 5.58335e-05, 5.58335e-05, 5.58335e-05, 5.58335e-05, 5.58335e-05, 5.58335e-05, 5.58335e-05, 5.58335e-05, 5.58335e-05, 5.58335e-05, 5.58335e-05, 5.58335e-05, 5.58335e-05, 5.58335e-05, 5.70427e-05, 5.58335e-05, 0.00985579, 5.58335e-05, 5.58335e-05
16.9542, 0, 0.00994861, 0, 1.41421, -0.00994861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21035e-06, 0, 0.0099474, 3.35049e-12, 0
16.9621, 0, 0.0100983, 0, 1.41421, -0.0100983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21147e-06, 0, 0.0100971, 2.28029e-12, 0
16.97, 0, 0.0102842, 3.37888e-05, 1.41421, -0.0102842, 3.37888e-05, 0, 3.37888e-05, 3.37888e-05, 3.37888e-05, 3.37888e-05, 3.37888e-05, 3.37888e-05, 3.37888e-05, 3.37888e-05, 3.37888e-05, 3.37888e-05, 3.37888e-05, 3.37888e-05, 3.37888e-05, 3.37888e-05, 3.50014e-05, 3.37888e-05, 0.010283, 3.37888e-05, 3.37888e-05
16.9779, 0, 0.0105254, 0.000120617, 1.41421, -0.0105254, 0.000120617, 0, 0.000120617, 0.000120617, 0.000120617, 0.000120617, 0.000120617, 0.000120617, 0.000120617, 0.000120617, 0.000120617, 0.000120617, 0.000120617, 0.000120617, 0.000120617, 0.000120617, 0.000121831, 0.000120617, 0.0105242, 0.000120617, 0.000120617
16.9857, 0, 0.0108021, 0.000240539, 1.41421, -0.0108021, 0.000240539, 0, 0.000240539, 0.000240539, 0.000240539, 0.000240539, 0.000240539, 0.000240539, 0.000240539, 0.000240539, 0.000240539, 0.000240539, 0.000240539, 0.000240539, 0.000240539, 0.000240539, 0.000241754, 0.000240539, 0.0108009, 0.000240539, 0.000240539
16.9936, 0, 0.0111094, 0.000388663, 1.41421, -0.0111094, 0.000388663, 0, 0.000388663, 0.000388663, 0.000388663, 0.000388663, 0.000388663, 0.000388663, 0.000388663, 0.000388663, 0.000388663, 0.000388663, 0.000388663, 0.000388663, 0.000388663, 0.000388663, 0.000389879, 0.000388663, 0.0111082, 0.000388663, 0.000388663
17.0015, 0, 0.0114544, 0.000572154, 1.41421, -0.0114544, 0.000572154, 0, 0.000572154, 0.000572154, 0.000572154, 0.000572154, 0.000572154, 0.000572154, 0.000572154, 0.000572154, 0.000572154, 0.000572154, 0.000572154, 0.000572154, 0.000572154, 0.000572154, 0.000573371, 0.000572154, 0.0114532, 0.000572154, 0.000572154
17.0093, 1, 0.0119204, 0.000874115, 1.73205, 0.98808, 0.000874115, 0, 0.000874115, 0.000874115, 0.000874115, 0.000874115, 0.000874115, 0.000874115, 0.000874115, 0.000874115, 0.000874115, 0.000874115, 0.000874115, 0.000874115, 0.000874115, 0.000874115, 0.000875333, 0.000874115, 0.0119192, 0.000874115, 0.000874115
17.0172, 2.9524, 0.012415, 0.00120219, 2.2254, 2.93999, 0.00120219, 0, 0.00120219, 0.00120219, 0.00120219, 0.00120219, 0.00120219, 0.00120219, 0.00120219, 0.00120219, 0.00120219, 0.00120219, 0.00120219, 0.00120219, 0.00120219, 0.00120219, 0.0012034, 0.00120219, 0.0124138, 0.00120219, 0.00120219
17.0251, 1.0476, 0.0129218, 0.00153986, 1.74574, 1.03467, 0.00153986, 0, 0.00153986, 0.00153986, 0.00153986, 0.00153986, 0.00153986, 0.00153986, 0.00153986, 0.00153986, 0.00153986, 0.00153986, 0.00153986, 0.00153986, 0.00153986, 0.00153986, 0.00154108, 0.00153986, 0.0129206, 0.00153986, 0.00153986
17.033, 0, 0.0134493, 0.00189576, 1.41421, -0.0134493, 0.00189576, 0, 0.00189576, 0.00189576, 0.00189576, 0.00189576, 0.00189576, 0.00189576, 0.00189576, 0.00189576, 0.00189576, 0.00189576, 0.00189576, 0.00189576, 0.00189576, 0.00189576, 0.00189698, 0.00189576, 0.0134481, 0.00189576, 0.00189576
17.0408, 0, 0.0140164, 0.00228862, 1.41421, -0.0140164, 0.00228862, 0, 0.00228862, 0.00228862, 0.00228862, 0.00228862, 0.00228862, 0.00228862, 0.00228862, 0.00228862, 0.00228862, 0.00228862, 0.00228862, 0.00228862, 0.00228862, 0.00228862, 0.00228984, 0.00228862, 0.0140152, 0.00228862, 0.00228862
17.0487, 0, 0.0147329, 0.00282827, 1.41421, -0.0147329, 0.00282827, 0, 0.00282827, 0.00282827, 0.00282827, 0.00282827, 0.00282827, 0.00282827, 0.00282827, 0.00282827, 0.00282827, 0.00282827, 0.00282827, 0.00282827, 0.00282827, 0.00282827, 0.00282949, 0.00282827, 0.0147317, 0.00282827, 0.00282827
17.0566, 1, 0.0154607, 0.0033765, 1.73205, 0.984539, 0.0033765, 0, 0.0033765, 0.0033765, 0.0033765, 0.0033765, 0.0033765, 0.0033765, 0.0033765, 0.0033765, 0.0033765, 0.0033765, 0.0033765, 0.0033765, 0.0033765, 0.0033765, 0.00337773, 0.0033765, 0.0154594, 0.0033765, 0.0033765
17.0645, 0, 0.0161874, 0.00392103, 1.41421, -0.0161874, 0.00392103, 0, 0.00392103, 0.00392103, 0.00392103, 0.00392103, 0.00392103, 0.00392103, 0.00392103, 0.00392103, 0.00392103, 0.00392103, 0.00392103, 0.00392103, 0.00392103, 0.00392103, 0.00392226, 0.00392103, 0.0161862, 0.00392103, 0.00392103
17.0723, 0, 0.0169297, 0.00447839, 1.41421, -0.0169297, 0.00447839, 0, 0.00447839, 0.00447839, 0.00447839, 0.00447839, 0.00447839, 0.00447839, 0.00447839, 0.00447839, 0.00447839, 0.00447839, 0.00447839, 0.00447839, 0.00447839, 0.00447839, 0.00447962, 0.00447839, 0.0169285, 0.00447839, 0.00447839
17.0802, 2, 0.0177119, 0.00507277, 2, 1.98229, 0.00507277, 0, 0.00507277, 0.00507277, 0.00507277, 0.00507277, 0.00507277, 0.00507277, 0.00507277, 0.00507277, 0.00507277, 0.00507277, 0.00507277, 0.00507277, 0.00507277, 0.00507277, 0.00507399, 0.00507277, 0.0177106, 0.00507277, 0.00507277
17.0881, 0, 0.018666, 0.00583629, 1.41421, -0.018666, 0.00583629, 0, 0.00583629, 0.00583629, 0.00583629, 0.00583629, 0.00583629, 0.00583629, 0.00583629, 0.00583629, 0.00583629, 0.00583629, 0.00583629, 0.00583629, 0.00583629, 0.00583629, 0.00583752, 0.00583629, 0.0186647, 0.00583629, 0.00583629
17.0959, 1, 0.019626, 0.00660289, 1.73205, 0.980374, 0.00660289, 0, 0.00660289, 0.00660289, 0.00660289, 0.00660289, 0.00660289, 0.00660289, 0.00660289, 0.00660289, 0.00660289, 0.00660289, 0.00660289, 0.00660289, 0.00660289, 0.00660289, 0.00660412, 0.00660289, 0.0196247, 0.00660289, 0.00660289
17.1038, 1, 0.0205829, 0.00736354, 1.73205, 0.979417, 0.00736354, 0, 0.00736354, 0.00736354, 0.00736354, 0.00736354, 0.00736354, 0.00736354, 0.00736354, 0.00736354, 0.00736354, 0.00736354, 0.00736354, 0.00736354, 0.00736354, 0.00736354, 0.00736477, 0.00736354, 0.0205817, 0.00736354, 0.00736354
17.1117, 0, 0.0215563, 0.00813769, 1.41421, -0.0215563, 0.00813769, 0, 0.00813769, 0.00813769, 0.00813769, 0.00813769, 0.00813769, 0.00813769, 0.00813769, 0.00813769, 0.00813769, 0.00813769, 0.00813769, 0.00813769, 0.00813769, 0.00813769, 0.00813892, 0.00813769, 0.0215551, 0.00813769, 0.00813769
17.1196, 0.944968, 0.0225714, 0.00895052, 1.71609, 0.922396, 0.00895052, 0, 0.00895052, 0.00895052, 0.00895052, 0.00895052, 0.00895052, 0.00895052, 0.00895052, 0.00895052, 0.00895052, 0.00895052, 0.00895052, 0.00895052, 0.00895052, 0.00895052, 0.00895176, 0.00895052, 0.0225701, 0.00895052, 0.00895052
17.1274, 0.0550322, 0.0237089, 0.00988284, 1.43354, 0.0313233, 0.00988284, 0, 0.00988284, 0.00988284, 0.00988284, 0.00988284, 0.00988284, 0.00988284, 0.00988284, 0.00988284, 0.00988284, 0.00988284, 0.00988284, 0.00988284, 0.00988284, 0.00988284, 0.00988407, 0.00988284, 0.0237077, 0.00988284, 0.00988284
17.1353, 0, 0.0248586, 0.0108243, 1.41421, -0.0248586, 0.0108243, 0, 0.0108243, 0.0108243, 0.0108243, 0.0108243, 0.0108243, 0.0108243, 0.0108243, 0.0108243, 0.0108243, 0.0108243, 0.0108243, 0.0108243, 0.0108243, 0.0108243, 0.0108255, 0.0108243, 0.0248574, 0.0108243, 0.0108243
17.1432, 0, 0.0260156, 0.0117699, 1.41421, -0.0260156, 0.0117699, 0, 0.0117699, 0.0117699, 0.0117699, 0.0117699, 0.0117699, 0.0117699, 0.0117699, 0.0117699, 0.0117699, 0.0117699, 0.0117699, 0.0117699, 0.0117699, 0.0117699, 0.0117712, 0.0117699, 0.0260144, 0.0117699, 0.0117699
17.151, 0, 0.0271954, 0.0127351, 1.41421, -0.0271954, 0.0127351, 0, 0.0127351, 0.0127351, 0.0127351, 0.0127351, 0.0127351, 0.0127351, 0.0127351, 0.0127351, 0.0127351, 0.0127351, 0.0127351, 0.0127351, 0.0127351, 0.0127351, 0.0127363, 0.0127351, 0.0271942, 0.0127351, 0.0127351
17.1589, 0, 0.0284163, 0.0137383, 1.41421, -0.0284163, 0.0137383, 0, 0.0137383, 0.0137383, 0.0137383, 0.0137383, 0.0137383, 0.0137383, 0.0137383, 0.0137383, 0.0137383, 0.0137383, 0.0137383, 0.0137383, 0.0137383, 0.0137383, 0.0137395, 0.0137383, 0.0284151, 0.0137383, 0.0137383
17.1668, 1, 0.0297449, 0.0148459, 1.73205, 0.970255, 0.0148459, 0, 0.0148459, 0.0148459, 0.0148459, 0.0148459, 0.0148459, 0.0148459, 0.0148459, 0.0148459, 0.0148459, 0.0148459, 0.0148459, 0.0148459, 0.0148459, 0.0148459, 0.0148472, 0.0148459, 0.0297437, 0.0148459, 0.0148459
17.1747, 0.928147, 0.031102, 0.0159787, 1.71118, 0.897045, 0.0159787, 0, 0.0159787, 0.0159787, 0.0159787, 0.0159787, 0.0159787, 0.0159787, 0.0159787, 0.0159787, 0.0159787, 0.0159787, 0.0159787, 0.0159787, 0.0159787, 0.0159787, 0.0159799, 0.0159787, 0.0311007, 0.0159787, 0.0159787
17.1825, 0.0718533, 0.0324855, 0.0171346, 1.43939, 0.0393679, 0.0171346, 0, 0.0171346, 0.0171346, 0.0171346, 0.0171346, 0.0171346, 0.0171346, 0.0171346, 0.0171346, 0.0171346, 0.0171346, 0.0171346, 0.0171346, 0.0171346, 0.0171346, 0.0171359, 0.0171346, 0.0324842, 0.0171346, 0.0171346
17.1904, 0, 0.0338888, 0.0183071, 1.41421, -0.0338888, 0.0183071, 0, 0.0183071, 0.0183071, 0.0183071, 0.0183071, 0.0183071, 0.0183071, 0.0183071, 0.0183071, 0.0183071, 0.0183071, 0.0183071, 0.0183071, 0.0183071, 0.0183071, 0.0183083, 0.0183071, 0.0338876, 0.0183071, 0.0183071
17.1983, 0, 0.0353147, 0.0194986, 1.41421, -0.0353147, 0.0194986, 0, 0.0194986, 0.0194986, 0.0194986, 0.0194986, 0.0194986, 0.0194986, 0.0194986, 0.0194986, 0.0194986, 0.0194986, 0.0194986, 0.0194986, 0.0194986, 0.0194986, 0.0194998, 0.0194986, 0.0353135, 0.0194986, 0.0194986
17.2061, 0, 0.0367676, 0.0207137, 1.41421, -0.0367676, 0.0207137, 0, 0.0207137, 0.0207137, 0.0207137, 0.0207137, 0.0207137, 0.0207137, 0.0207137, 0.0207137, 0.0207137, 0.0207137, 0.0207137, 0.0207137, 0.0207137, 0.0207137, 0.0207149, 0.0207137, 0.0367664, 0.0207137, 0.0207137
17.214, 0.915758, 0.0382516, 0.0219564, 1.70756, 0.877507, 0.0219564, 0, 0.0219564, 0.0219564, 0.0219564, 0.0219564, 0.0219564, 0.0219564, 0.0219564, 0.0219564, 0.0219564, 0.0219564, 0.0219564, 0.0219564, 0.0219564, 0.0219564, 0.0219576, 0.0219564, 0.0382503, 0.0219564, 0.0219564
17.2219, 0.0842418, 0.0397706, 0.0232306, 1.44369, 0.0444712, 0.0232306, 0, 0.0232306, 0.0232306, 0.0232306, 0.0232306, 0.0232306, 0.0232306, 0.0232306, 0.0232306, 0.0232306, 0.0232306, 0.0232306, 0.0232306, 0.0232306, 0.0232306, 0.0232318, 0.0232306, 0.0397694, 0.0232306, 0.0232306
17.2298, 0, 0.0413291, 0.0245407, 1.41421, -0.0413291, 0.0245407, 0, 0.0245407, 0.0245407, 0.0245407, 0.0245407, 0.0245407, 0.0245407, 0.0245407, 0.0245407, 0.0245407, 0.0245407, 0.0245407, 0.0245407, 0.0245407, 0.0245407, 0.0245419, 0.0245407, 0.0413278, 0.0245407, 0.0245407
17.2376, 0, 0.0429493, 0.025909, 1.41421, -0.0429493, 0.025909, 0, 0.025909, 0.025909, 0.025909, 0.025909, 0.025909, 0.025909, 0.025909, 0.025909, 0.025909, 0.025909, 0.025909, 0.025909, 0.025909, 0.025909, 0.0259102, 0.025909, 0.042948, 0.025909, 0.025909
17.2455, 0, 0.0445806, 0.0272847, 1.41421, -0.0445806, 0.0272847, 0, 0.0272847, 0.0272847, 0.0272847, 0.0272847, 0.0272847, 0.0272847, 0.0272847, 0.0272847, 0.0272847, 0.0272847, 0.0272847, 0.0272847, 0.0272847, 0.0272847, 0.0272859, 0.0272847, 0.0445794, 0.0272847, 0.0272847
17.2534, 2.90382, 0.0462283, 0.0286731, 2.21446, 2.85759, 0.0286731, 0, 0.0286731, 0.0286731, 0.0286731, 0.0286731, 0.0286731, 0.0286731, 0.0286731, 0.0286731, 0.0286731, 0.0286731, 0.0286731, 0.0286731, 0.0286731, 0.0286731, 0.0286744, 0.0286731, 0.046227, 0.0286731, 0.0286731
17.2612, 1.09618, 0.0479024, 0.0300843, 1.7596, 1.04828, 0.0300843, 0, 0.0300843, 0.0300843, 0.0300843, 0.0300843, 0.0300843, 0.0300843, 0.0300843, 0.0300843, 0.0300843, 0.0300843, 0.0300843, 0.0300843, 0.0300843, 0.0300843, 0.0300856, 0.0300843, 0.0479011, 0.0300843, 0.0300843
17.2691, 0.899355, 0.0496141, 0.0315294, 1.70275, 0.849741, 0.0315294, 0, 0.0315294, 0.0315294, 0.0315294, 0.0315294, 0.0315294, 0.0315294, 0.0315294, 0.0315294, 0.0315294, 0.0315294, 0.0315294, 0.0315294, 0.0315294, 0.0315294, 0.0315307, 0.0315294, 0.0496128, 0.0315294, 0.0315294
17.277, 0.100645, 0.0514199, 0.0330648, 1.44936, 0.0492247, 0.0330648, 0, 0.0330648, 0.0330648, 0.0330648, 0.0330648, 0.0330648, 0.0330648, 0.0330648, 0.0330648, 0.0330648, 0.0330648, 0.0330648, 0.0330648, 0.0330648, 0.0330648, 0.033066, 0.0330648, 0.0514186, 0.0330648, 0.0330648
17.2849, 0, 0.0531786, 0.0345493, 1.41421, -0.0531786, 0.0345493, 0, 0.0345493, 0.0345493, 0.0345493, 0.0345493, 0.0345493, 0.0345493, 0.0345493, 0.0345493, 0.0345493, 0.0345493, 0.0345493, 0.0345493, 0.0345493, 0.0345493, 0.0345506, 0.0345493, 0.0531773, 0.0345493, 0.0345493
17.2927, 0.891972, 0.0549069, 0.0359997, 1.70058, 0.837065, 0.0359997, 0, 0.0359997, 0.0359997, 0.0359997, 0.0359997, 0.0359997, 0.0359997, 0.0359997, 0.0359997, 0.0359997, 0.0359997, 0.0359997, 0.0359997, 0.0359997, 0.0359997, 0.0360009, 0.0359997, 0.0549056, 0.0359997, 0.0359997
17.3006, 0.997468, 0.0566347, 0.0374457, 1.73132, 0.940833, 0.0374457, 0, 0.0374457, 0.0374457, 0.0374457, 0.0374457, 0.0374457, 0.0374457, 0.0374457, 0.0374457, 0.0374457, 0.0374457, 0.0374457, 0.0374457, 0.0374457, 0.0374457, 0.037447, 0.0374457, 0.0566335, 0.0374457, 0.0374457
17.3085, 0.11056, 0.0583949, 0.0389203, 1.45278, 0.0521654, 0.0389203, 0, 0.0389203, 0.0389203, 0.0389203, 0.0389203, 0.0389203, 0.0389203, 0.0389203, 0.0389203, 0.0389203, 0.0389203, 0.0389203, 0.0389203, 0.0389203, 0.0389203, 0.0389215, 0.0389203, 0.0583936, 0.0389203, 0.0389203
17.3163, 0, 0.060448, 0.0406838, 1.41421, -0.060448, 0.0406838, 0, 0.0406838, 0.0406838, 0.0406838, 0.0406838, 0.0406838, 0.0406838, 0.0406838, 0.0406838, 0.0406838, 0.0406838, 0.0406838, 0.0406838, 0.0406838, 0.0406838, 0.040685, 0.0406838, 0.0604467, 0.0406838, 0.0406838
17.3242, 0, 0.0624038, 0.0423461, 1.41421, -0.0624038, 0.0423461, 0, 0.0423461, 0.0423461, 0.0423461, 0.0423461, 0.0423461, 0.0423461, 0.0423461, 0.0423461, 0.0423461, 0.0423461, 0.0423461, 0.0423461, 0.0423461, 0.0423461, 0.0423474, 0.0423461, 0.0624025, 0.0423461, 0.0423461
17.3321, 1.87958, 0.0642897, 0.0439347, 1.96967, 1.81529, 0.0439347, 0, 0.0439347, 0.0439347, 0.0439347, 0.0439347, 0.0439347, 0.0439347, 0.0439347, 0.0439347, 0.0439347, 0.0439347, 0.0439347, 0.0439347, 0.0439347, 0.0439347, 0.0439359, 0.0439347, 0.0642884, 0.0439347, 0.0439347
17.34, 0.120416, 0.0661545, 0.045498, 1.45616, 0.0542618, 0.045498, 0, 0.045498, 0.045498, 0.045498, 0.045498, 0.045498, 0.045498, 0.045498, 0.045498, 0.045498, 0.045498, 0.045498, 0.045498, 0.045498, 0.045498, 0.0454993, 0.045498, 0.0661532, 0.045498, 0.045498
17.3478, 0, 0.0680506, 0.0470887, 1.41421, -0.0680506, 0.0470887, 0, 0.0470887, 0.0470887, 0.0470887, 0.0470887, 0.0470887, 0.0470887, 0.0470887, 0.0470887, 0.0470887, 0.0470887, 0.0470887, 0.0470887, 0.0470887, 0.0470887, 0.0470899, 0.0470887, 0.0680493, 0.0470887, 0.0470887
17.3557, 1, 0.0702698, 0.0489983, 1.73205, 0.92973, 0.0489983, 0, 0.0489983, 0.0489983, 0.0489983, 0.0489983, 0.0489983, 0.0489983, 0.0489983, 0.0489983, 0.0489983, 0.0489983, 0.0489983, 0.0489983, 0.0489983, 0.0489983, 0.0489996, 0.0489983, 0.0702685, 0.0489983, 0.0489983
17.3636, 2.87017, 0.0723108, 0.0507257, 2.20685, 2.79786, 0.0507257, 0, 0.0507257, 0.0507257, 0.0507257, 0.0507257, 0.0507257, 0.0507257, 0.0507257, 0.0507257, 0.0507257, 0.0507257, 0.0507257, 0.0507257, 0.0507257, 0.0507257, 0.050727, 0.0507257, 0.0723095, 0.0507257, 0.0507257
17.3714, 1.12983, 0.0742183, 0.0523153, 1.76913, 1.05561, 0.0523153, 0, 0.0523153, 0.0523153, 0.0523153, 0.0523153, 0.0523153, 0.0523153, 0.0523153, 0.0523153, 0.0523153, 0.0523153, 0.0523153, 0.0523153, 0.0523153, 0.0523153, 0.0523166, 0.0523153, 0.074217, 0.0523153, 0.0523153
17.3793, 1.86521, 0.0760695, 0.0538445, 1.96601, 1.78914, 0.0538445, 0, 0.0538445, 0.0538445, 0.0538445, 0.0538445, 0.0538445, 0.0538445, 0.0538445, 0.0538445, 0.0538445, 0.0538445, 0.0538445, 0.0538445, 0.0538445, 0.0538445, 0.0538458, 0.0538445, 0.0760683, 0.0538445, 0.0538445
17.3872, 0.134787, 0.077947, 0.0553957, 1.46109, 0.0568399, 0.0553957, 0, 0.0553957, 0.0553957, 0.0553957, 0.0553957, 0.0553957, 0.0553957, 0.0553957, 0.0553957, 0.0553957, 0.0553957, 0.0553957, 0.0553957, 0.0553957, 0.0553957, 0.055397, 0.0553957, 0.0779458, 0.0553957, 0.0553957
17.3951, 0.860505, 0.0804152, 0.0575333, 1.6913, 0.78009, 0.0575333, 0, 0.0575333, 0.0575333, 0.0575333, 0.0575333, 0.0575333, 0.0575333, 0.0575333, 0.0575333, 0.0575333, 0.0575333, 0.0575333, 0.0575333, 0.0575333, 0.0575333, 0.0575345, 0.0575333, 0.0804139, 0.0575333, 0.0575333
17.4029, 0.139495, 0.0826406, 0.0594235, 1.4627, 0.056854, 0.0594235, 0, 0.0594235, 0.0594235, 0.0594235, 0.0594235, 0.0594235, 0.0594235, 0.0594235, 0.0594235, 0.0594235, 0.0594235, 0.0594235, 0.0594235, 0.0594235, 0.0594235, 0.0594248, 0.0594235, 0.0826393, 0.0594235, 0.0594235
17.4108, 0, 0.0846822, 0.0611256, 1.41421, -0.0846822, 0.0611256, 0, 0.0611256, 0.0611256, 0.0611256, 0.0611256, 0.0611256, 0.0611256, 0.0611256, 0.0611256, 0.0611256, 0.0611256, 0.0611256, 0.0611256, 0.0611256, 0.0611256, 0.0611269, 0.0611256, 0.0846809, 0.0611256, 0.0611256
17.4187, 0, 0.0866416, 0.0627409, 1.41421, -0.0866416, 0.0627409, 0, 0.0627409, 0.0627409, 0.0627409, 0.0627409, 0.0627409, 0.0627409, 0.0627409, 0.0627409, 0.0627409, 0.0627409, 0.0627409, 0.0627409, 0.0627409, 0.0627409, 0.0627422, 0.0627409, 0.0866403, 0.0627409, 0.0627409
17.4265, 0, 0.0886268, 0.0643772, 1.41421, -0.0886268, 0.0643772, 0, 0.0643772, 0.0643772, 0.0643772, 0.0643772, 0.0643772, 0.0643772, 0.0643772, 0.0643772, 0.0643772, 0.0643772, 0.0643772, 0.0643772, 0.0643772, 0.0643772, 0.0643785, 0.0643772, 0.0886255, 0.0643772, 0.0643772
17.4344, 0, 0.0912363, 0.0666332, 1.41421, -0.0912363, 0.0666332, 0, 0.0666332, 0.0666332, 0.0666332, 0.0666332, 0.0666332, 0.0666332, 0.0666332, 0.0666332, 0.0666332, 0.0666332, 0.0666332, 0.0666332, 0.0666332, 0.0666332, 0.0666345, 0.0666332, 0.091235, 0.0666332, 0.0666332
17.4423, 0, 0.093503, 0.0685416, 1.41421, -0.093503, 0.0685416, 0, 0.0685416, 0.0685416, 0.0685416, 0.0685416, 0.0685416, 0.0685416, 0.0685416, 0.0685416, 0.0685416, 0.0685416, 0.0685416, 0.0685416, 0.0685416, 0.0685416, 0.0685429, 0.0685416, 0.0935017, 0.0685416, 0.0685416
17.4502, 1, 0.0955084, 0.0701838, 1.73205, 0.904492, 0.0701838, 0, 0.0701838, 0.0701838, 0.0701838, 0.0701838, 0.0701838, 0.0701838, 0.0701838, 0.0701838, 0.0701838, 0.0701838, 0.0701838, 0.0701838, 0.0701838, 0.0701838, 0.0701851, 0.0701838, 0.0955071, 0.0701838, 0.0701838
17.458, 2.6827, 0.09739, 0.0716973, 2.16395, 2.58531, 0.0716973, 0, 0.0716973, 0.0716973, 0.0716973, 0.0716973, 0.0716973, 0.0716973, 0.0716973, 0.0716973, 0.0716973, 0.0716973, 0.0716973, 0.0716973, 0.0716973, 0.0716973, 0.0716986, 0.0716973, 0.0973888, 0.0716973, 0.0716973
17.4659, 0.317303, 0.0992929, 0.0732269, 1.52227, 0.21801, 0.0732269, 0, 0.0732269, 0.0732269, 0.0732269, 0.0732269, 0.0732269, 0.0732269, 0.0732269, 0.0732269, 0.0732269, 0.0732269, 0.0732269, 0.0732269, 0.0732269, 0.0732269, 0.0732282, 0.0732269, 0.0992916, 0.0732269, 0.0732269
