   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_72.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.0156, 2, 2.02161, 2.0216, 2, -0.0216074, 0, 2.02161, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216, 2.0216
13.0232, 2.09009, 2.01322, 2.01321, 2.0224, 0.0768669, 0, 2.01322, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321, 2.01321
13.0309, 0.909913, 2.00419, 2.00418, 1.70585, -1.09428, 0, 2.00419, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418, 2.00418
13.0385, 4.08525, 1.99518, 1.99517, 2.46683, 2.09008, 0, 1.99518, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517, 1.99517
13.0461, 4.08052, 1.98946, 1.98945, 2.46587, 2.09106, 0, 1.98946, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945, 1.98945
13.0537, 4.91464, 1.9824, 1.98238, 2.62957, 2.93225, 0, 1.98239, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238, 1.98238
13.0614, 3.07546, 1.97416, 1.97413, 2.25288, 1.10131, 0, 1.97415, 1.97413, 1.97413, 1.97413, 1.97413, 1.97413, 1.97413, 1.97413, 1.97413, 1.97413, 1.97413, 1.97413, 1.97413, 1.97413, 1.97413, 1.97413, 1.97414, 1.97413, 1.97413, 1.97413, 1.97413
13.069, 4.99529, 1.96534, 1.96531, 2.64486, 3.02995, 0, 1.96534, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531, 1.96531
13.0766, 3.92206, 1.95656, 1.9565, 2.43353, 1.96549, 0, 1.95656, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565, 1.9565
13.0843, 3.06828, 1.95003, 1.94992, 2.25128, 1.11825, 0, 1.95003, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992, 1.94992
13.0919, 2.06367, 1.94245, 1.94226, 2.01585, 0.12122, 0, 1.94245, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226, 1.94226
13.0995, 3.92667, 1.93397, 1.93364, 2.43447, 1.9927, 0, 1.93396, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364, 1.93364
13.1072, 4.99504, 1.92511, 1.92455, 2.64481, 3.06993, 0, 1.92511, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455, 1.92455
13.1148, 2.87311, 1.91642, 1.91549, 2.20751, 0.956686, 0, 1.91642, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549, 1.91549
13.1224, 1.11747, 1.9102, 1.90866, 1.76564, -0.79273, 0, 1.9102, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866, 1.90866
13.1301, 2.93879, 1.90346, 1.90099, 2.22234, 1.03532, 0, 1.90346, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099, 1.90099
13.1377, 1.94374, 1.89643, 1.89254, 1.98589, 0.0473115, 0, 1.89643, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254, 1.89254
13.1453, 1.1031, 1.8897, 1.88371, 1.76156, -0.7866, 0, 1.8897, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371, 1.88371
13.153, 3.8969, 1.88391, 1.8749, 2.42835, 2.01299, 0, 1.88391, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749, 1.8749
13.1606, 2.14015, 1.88054, 1.86728, 2.03474, 0.259606, 0, 1.88054, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728, 1.86728
13.1682, 4.85985, 1.87815, 1.85907, 2.61913, 2.9817, 0, 1.87815, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907, 1.85907
13.1759, 0, 1.87714, 1.85029, 1.41421, -1.87714, 0, 1.87714, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029, 1.85029
13.1835, 2, 1.8782, 1.84124, 2, 0.121798, 0, 1.8782, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124, 1.84124
13.1911, 3.0741, 1.88196, 1.83222, 2.25258, 1.19214, 0, 1.88196, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222, 1.83222
13.1987, 2.96047, 1.88957, 1.8241, 2.22721, 1.07089, 0, 1.88957, 1.8241, 1.8241, 1.8241, 1.8241, 1.8241, 1.8241, 1.8241, 1.8241, 1.8241, 1.8241, 1.8241, 1.8241, 1.8241, 1.8241, 1.8241, 1.82411, 1.8241, 1.8241, 1.8241, 1.8241
13.2064, 0.99765, 1.90002, 1.81577, 1.73137, -0.902371, 0, 1.90002, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577, 1.81577
13.214, 2.96778, 1.91327, 1.80724, 2.22885, 1.05451, 0, 1.91327, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724, 1.80724
13.2216, 0, 1.92902, 1.79854, 1.41421, -1.92902, 0, 1.92902, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854, 1.79854
13.2293, 1, 1.94676, 1.78973, 1.73205, -0.946756, 0, 1.94676, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973, 1.78973
13.2369, 1.04511, 1.96564, 1.78085, 1.74502, -0.920534, 0, 1.96564, 1.78085, 1.78085, 1.78085, 1.78085, 1.78085, 1.78085, 1.78085, 1.78085, 1.78085, 1.78085, 1.78085, 1.78085, 1.78085, 1.78085, 1.78085, 1.78086, 1.78085, 1.78085, 1.78085, 1.78085
13.2445, 2.99529, 1.98459, 1.77195, 2.23501, 1.0107, 0, 1.98459, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195
13.2522, 2.97745, 2.00231, 1.76303, 2.23102, 0.975135, 0, 2.00231, 1.76303, 1.76303, 1.76303, 1.76303, 1.76303, 1.76303, 1.76303, 1.76303, 1.76303, 1.76303, 1.76303, 1.76303, 1.76303, 1.76303, 1.76303, 1.76304, 1.76303, 1.76303, 1.76303, 1.76303
13.2598, 3.01288, 2.01731, 1.754, 2.23895, 0.995569, 0, 2.01731, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754, 1.754
13.2674, 1.98216, 2.02822, 1.74486, 1.99554, -0.0460638, 0, 2.02822, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486, 1.74486
13.2751, 0.997646, 2.0338, 1.73558, 1.73137, -1.03615, 0, 2.0338, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558, 1.73558
13.2827, 2.99752, 2.03314, 1.72619, 2.23551, 0.964386, 0, 2.03313, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619, 1.72619
13.2903, 5.99765, 2.02571, 1.71673, 2.82801, 3.97194, 0, 2.0257, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673, 1.71673
13.298, 2.99765, 2.01143, 1.70721, 2.23554, 0.98622, 0, 2.01142, 1.70721, 1.70721, 1.70721, 1.70721, 1.70721, 1.70721, 1.70721, 1.70721, 1.70721, 1.70721, 1.70721, 1.70721, 1.70721, 1.70721, 1.70721, 1.70722, 1.70721, 1.70721, 1.70721, 1.70721
13.3056, 1.99752, 1.99065, 1.69768, 1.99938, 0.00686789, 0, 1.99065, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768, 1.69768
13.3132, 1.99752, 1.96416, 1.68815, 1.99938, 0.0333616, 0, 1.96416, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815, 1.68815
13.3208, 2.00161, 1.93305, 1.67863, 2.0004, 0.0685617, 0, 1.93305, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863, 1.67863
13.3285, 4.98067, 1.89864, 1.66913, 2.6421, 3.08203, 0, 1.89864, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913, 1.66913
13.3361, 2.01053, 1.86228, 1.6596, 2.00263, 0.148254, 0, 1.86228, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596, 1.6596
13.3437, 1.98649, 1.82523, 1.6499, 1.99662, 0.161264, 0, 1.82523, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499, 1.6499
13.3514, 3.00867, 1.78876, 1.64007, 2.23801, 1.21991, 0, 1.78876, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007, 1.64007
13.359, 2.98191, 1.75399, 1.63019, 2.23202, 1.22792, 0, 1.75399, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019, 1.63019
13.3666, 3.9767, 1.72175, 1.62035, 2.44473, 2.25495, 0, 1.72175, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035, 1.62035
13.3743, 0.0550186, 1.69326, 1.61125, 1.43353, -1.63824, 0, 1.69326, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125, 1.61125
13.3819, 1.97683, 1.66762, 1.60179, 1.9942, 0.309211, 0, 1.66762, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179, 1.60179
13.3895, 2.02317, 1.64487, 1.59203, 2.00578, 0.3783, 0, 1.64487, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203, 1.59203
13.3972, 0.971871, 1.625, 1.58213, 1.72391, -0.653133, 0, 1.625, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213, 1.58213
13.4048, 0.99777, 1.60786, 1.57227, 1.73141, -0.610086, 0, 1.60785, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227
13.4124, 2.9974, 1.59414, 1.56355, 2.23549, 1.40326, 0, 1.59414, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355, 1.56355
13.4201, 2.99752, 1.58176, 1.55431, 2.23551, 1.41575, 0, 1.58176, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431, 1.55431
13.4277, 0.0354399, 1.57036, 1.54464, 1.42669, -1.53492, 0, 1.57036, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464, 1.54464
13.4353, 4, 1.55975, 1.53476, 2.44949, 2.44025, 0, 1.55975, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476, 1.53476
13.443, 1.91475, 1.5498, 1.52491, 1.97857, 0.364948, 0, 1.5498, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491, 1.52491
13.4506, 1.08525, 1.54158, 1.51651, 1.75649, -0.456331, 0, 1.54158, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651, 1.51651
13.4582, 1, 1.53277, 1.50747, 1.73205, -0.53277, 0, 1.53277, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747, 1.50747
13.4658, 1.90037, 1.52325, 1.49789, 1.97494, 0.377121, 0, 1.52325, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789, 1.49789
13.4735, 2.04747, 1.51318, 1.48806, 2.01183, 0.534291, 0, 1.51317, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806, 1.48806
13.4811, 1.05216, 1.50274, 1.47827, 1.74704, -0.450582, 0, 1.50274, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827, 1.47827
13.4887, 1.943, 1.49356, 1.47013, 1.9857, 0.449441, 0, 1.49356, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013, 1.47013
13.4964, 2.99765, 1.48326, 1.46127, 2.23554, 1.51438, 0, 1.48326, 1.46127, 1.46127, 1.46127, 1.46127, 1.46127, 1.46127, 1.46127, 1.46127, 1.46127, 1.46127, 1.46127, 1.46127, 1.46127, 1.46127, 1.46127, 1.46128, 1.46127, 1.46127, 1.46127, 1.46127
13.504, 3.93569, 1.47203, 1.45181, 2.43633, 2.46366, 0, 1.47203, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181, 1.45181
13.5116, 2.12367, 1.46027, 1.44206, 2.03068, 0.6634, 0, 1.46027, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206, 1.44206
13.5193, 2.93334, 1.44839, 1.43235, 2.22111, 1.48495, 0, 1.44839, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235, 1.43235
13.5269, 0.0666584, 1.43826, 1.42442, 1.43759, -1.3716, 0, 1.43826, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442, 1.42442
13.5345, 0.928501, 1.4274, 1.41573, 1.71129, -0.498904, 0, 1.4274, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573, 1.41573
13.5422, 1.99765, 1.41603, 1.40639, 1.99941, 0.581619, 0, 1.41603, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639, 1.40639
13.5498, 4.76853, 1.40453, 1.39675, 2.60164, 3.364, 0, 1.40453, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675, 1.39675
13.5574, 3.14796, 1.39328, 1.38714, 2.26891, 1.75468, 0, 1.39328, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714, 1.38714
13.5651, 2.15737, 1.3841, 1.37936, 2.03896, 0.773272, 0, 1.3841, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936, 1.37936
13.5727, 5.83296, 1.37441, 1.37082, 2.79874, 4.45856, 0, 1.3744, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082, 1.37082
13.5803, 2.08105, 1.36428, 1.36163, 2.02016, 0.716776, 0, 1.36428, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163, 1.36163
13.588, 3.08599, 1.35404, 1.35212, 2.25521, 1.73195, 0, 1.35404, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212, 1.35212
13.5956, 0, 1.34401, 1.34265, 1.41421, -1.34401, 0, 1.34401, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265, 1.34265
13.6032, 5.72082, 1.3358, 1.33486, 2.77864, 4.38502, 0, 1.3358, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486, 1.33486
13.6108, 3.18364, 1.32705, 1.32642, 2.27676, 1.85659, 0, 1.32705, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642, 1.32642
13.6185, 2.09554, 1.31783, 1.31741, 2.02374, 0.777711, 0, 1.31783, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741, 1.31741
13.6261, 1, 1.3084, 1.30813, 1.73205, -0.308402, 0, 1.3084, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813, 1.30813
13.6337, 0, 1.29906, 1.29888, 1.41421, -1.29906, 0, 1.29906, 1.29888, 1.29888, 1.29888, 1.29888, 1.29888, 1.29888, 1.29888, 1.29888, 1.29888, 1.29888, 1.29888, 1.29888, 1.29888, 1.29888, 1.29888, 1.29889, 1.29888, 1.29888, 1.29888, 1.29888
13.6414, 3, 1.29081, 1.29071, 2.23607, 1.70919, 0, 1.29081, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071, 1.29071
13.649, 2, 1.28229, 1.28222, 2, 0.717714, 0, 1.28229, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222, 1.28222
