   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_54.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
15.3612, 0, 0.744746, 0.744742, 1.41421, -0.744746, 0, 0.744742, 0.744742, 0.744742, 0.744742, 0.744742, 0.744742, 0.744742, 0.744742, 0.744742, 0.744742, 0.744742, 0.744742, 0.744742, 0.744744, 0.744742, 0.744744, 0.744742
15.3692, 0.554895, 0.737828, 0.737824, 1.5984, -0.182934, 0, 0.737824, 0.737824, 0.737824, 0.737824, 0.737824, 0.737824, 0.737824, 0.737824, 0.737824, 0.737824, 0.737824, 0.737824, 0.737824, 0.737826, 0.737824, 0.737827, 0.737824
15.3772, 1.99752, 0.735935, 0.73593, 1.99938, 1.26159, 0, 0.73593, 0.73593, 0.73593, 0.73593, 0.73593, 0.73593, 0.73593, 0.73593, 0.73593, 0.73593, 0.73593, 0.73593, 0.73593, 0.735932, 0.73593, 0.735933, 0.73593
15.3852, 0.997646, 0.731789, 0.731784, 1.73137, 0.265856, 0, 0.731784, 0.731784, 0.731784, 0.731784, 0.731784, 0.731784, 0.731784, 0.731784, 0.731784, 0.731784, 0.731784, 0.731784, 0.731784, 0.731786, 0.731784, 0.731788, 0.731784
15.3932, 3.44994, 0.725726, 0.72572, 2.33451, 2.72421, 0, 0.72572, 0.72572, 0.72572, 0.72572, 0.72572, 0.72572, 0.72572, 0.72572, 0.72572, 0.72572, 0.72572, 0.72572, 0.72572, 0.725722, 0.72572, 0.725724, 0.72572
15.4012, 3, 0.718727, 0.718721, 2.23607, 2.28127, 0, 0.718721, 0.718721, 0.718721, 0.718721, 0.718721, 0.718721, 0.718721, 0.718721, 0.718721, 0.718721, 0.718721, 0.718721, 0.718721, 0.718723, 0.718721, 0.718726, 0.718721
15.4093, 0, 0.711763, 0.711756, 1.41421, -0.711763, 0, 0.711756, 0.711756, 0.711756, 0.711756, 0.711756, 0.711756, 0.711756, 0.711756, 0.711756, 0.711756, 0.711756, 0.711756, 0.711756, 0.711757, 0.711756, 0.711761, 0.711756
15.4173, 0.540397, 0.71012, 0.710112, 1.59386, -0.169723, 0, 0.710112, 0.710112, 0.710112, 0.710112, 0.710112, 0.710112, 0.710112, 0.710112, 0.710112, 0.710112, 0.710112, 0.710112, 0.710112, 0.710114, 0.710112, 0.710118, 0.710112
15.4253, 1.99752, 0.706119, 0.70611, 1.99938, 1.2914, 0, 0.70611, 0.70611, 0.70611, 0.70611, 0.70611, 0.70611, 0.70611, 0.70611, 0.70611, 0.70611, 0.70611, 0.70611, 0.70611, 0.706112, 0.70611, 0.706117, 0.70611
15.4333, 1.99777, 0.700109, 0.7001, 1.99944, 1.29766, 0, 0.7001, 0.7001, 0.7001, 0.7001, 0.7001, 0.7001, 0.7001, 0.7001, 0.7001, 0.7001, 0.7001, 0.7001, 0.7001, 0.700101, 0.7001, 0.700108, 0.7001
15.4413, 2.53073, 0.693121, 0.69311, 2.12855, 1.83761, 0, 0.69311, 0.69311, 0.69311, 0.69311, 0.69311, 0.69311, 0.69311, 0.69311, 0.69311, 0.69311, 0.69311, 0.69311, 0.69311, 0.693112, 0.69311, 0.69312, 0.69311
15.4493, 0.933581, 0.686168, 0.686156, 1.71277, 0.247413, 0, 0.686156, 0.686156, 0.686156, 0.686156, 0.686156, 0.686156, 0.686156, 0.686156, 0.686156, 0.686156, 0.686156, 0.686156, 0.686156, 0.686158, 0.686156, 0.686167, 0.686156
15.4573, 0.528377, 0.684755, 0.684741, 1.59009, -0.156378, 0, 0.684741, 0.684741, 0.684741, 0.684741, 0.684741, 0.684741, 0.684741, 0.684741, 0.684741, 0.684741, 0.684741, 0.684741, 0.684741, 0.684743, 0.684741, 0.684753, 0.684741
15.4653, 2.47162, 0.680893, 0.680877, 2.11462, 1.79073, 0, 0.680877, 0.680877, 0.680877, 0.680877, 0.680877, 0.680877, 0.680877, 0.680877, 0.680877, 0.680877, 0.680877, 0.680877, 0.680877, 0.680879, 0.680877, 0.680891, 0.680877
15.4734, 1.04684, 0.674943, 0.674926, 1.74552, 0.371897, 0, 0.674926, 0.674926, 0.674926, 0.674926, 0.674926, 0.674926, 0.674926, 0.674926, 0.674926, 0.674926, 0.674926, 0.674926, 0.674926, 0.674927, 0.674926, 0.674942, 0.674926
15.4814, 1.95316, 0.667977, 0.667958, 1.98826, 1.28518, 0, 0.667958, 0.667958, 0.667958, 0.667958, 0.667958, 0.667958, 0.667958, 0.667958, 0.667958, 0.667958, 0.667958, 0.667958, 0.667958, 0.667959, 0.667958, 0.667976, 0.667958
15.4894, 0, 0.661048, 0.661025, 1.41421, -0.661048, 0, 0.661025, 0.661025, 0.661025, 0.661025, 0.661025, 0.661025, 0.661025, 0.661025, 0.661025, 0.661025, 0.661025, 0.661025, 0.661025, 0.661027, 0.661025, 0.661046, 0.661025
15.4974, 0, 0.660004, 0.659979, 1.41421, -0.660004, 0, 0.659979, 0.659979, 0.659979, 0.659979, 0.659979, 0.659979, 0.659979, 0.659979, 0.659979, 0.659979, 0.659979, 0.659979, 0.659979, 0.659981, 0.659979, 0.660002, 0.659979
15.5054, 1, 0.656337, 0.656309, 1.73205, 0.343663, 0, 0.656309, 0.656309, 0.656309, 0.656309, 0.656309, 0.656309, 0.656309, 0.656309, 0.656309, 0.656309, 0.656309, 0.656309, 0.656309, 0.656311, 0.656309, 0.656335, 0.656309
15.5134, 0, 0.650412, 0.650381, 1.41421, -0.650412, 0, 0.650381, 0.650381, 0.650381, 0.650381, 0.650381, 0.650381, 0.650381, 0.650381, 0.650381, 0.650381, 0.650381, 0.650381, 0.650381, 0.650383, 0.650381, 0.650411, 0.650381
15.5214, 3.50892, 0.643388, 0.643353, 2.34711, 2.86553, 0, 0.643353, 0.643353, 0.643353, 0.643353, 0.643353, 0.643353, 0.643353, 0.643353, 0.643353, 0.643353, 0.643353, 0.643353, 0.643353, 0.643355, 0.643353, 0.643387, 0.643353
15.5295, 0.491078, 0.636402, 0.636364, 1.57832, -0.145324, 0, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636365, 0.636364, 0.636401, 0.636364
15.5375, 0.504213, 0.637423, 0.637379, 1.58247, -0.133209, 0, 0.637379, 0.637379, 0.637379, 0.637379, 0.637379, 0.637379, 0.637379, 0.637379, 0.637379, 0.637379, 0.637379, 0.637379, 0.637379, 0.637381, 0.637379, 0.637421, 0.637379
15.5455, 0.997522, 0.635556, 0.635507, 1.73134, 0.361966, 0, 0.635507, 0.635507, 0.635507, 0.635507, 0.635507, 0.635507, 0.635507, 0.635507, 0.635507, 0.635507, 0.635507, 0.635507, 0.635507, 0.635509, 0.635507, 0.635554, 0.635507
15.5535, 0.498265, 0.631212, 0.631158, 1.58059, -0.132947, 0, 0.631158, 0.631158, 0.631158, 0.631158, 0.631158, 0.631158, 0.631158, 0.631158, 0.631158, 0.631158, 0.631158, 0.631158, 0.631158, 0.63116, 0.631158, 0.63121, 0.631158
15.5615, 0, 0.62565, 0.62559, 1.41421, -0.62565, 0, 0.62559, 0.62559, 0.62559, 0.62559, 0.62559, 0.62559, 0.62559, 0.62559, 0.62559, 0.62559, 0.62559, 0.62559, 0.62559, 0.625592, 0.62559, 0.625648, 0.62559
15.5695, 0, 0.620113, 0.620047, 1.41421, -0.620113, 0, 0.620047, 0.620047, 0.620047, 0.620047, 0.620047, 0.620047, 0.620047, 0.620047, 0.620047, 0.620047, 0.620047, 0.620047, 0.620047, 0.620048, 0.620047, 0.620111, 0.620047
15.5775, 0.492193, 0.621118, 0.621045, 1.57867, -0.128924, 0, 0.621045, 0.621045, 0.621045, 0.621045, 0.621045, 0.621045, 0.621045, 0.621045, 0.621045, 0.621045, 0.621045, 0.621045, 0.621045, 0.621046, 0.621045, 0.621116, 0.621045
15.5856, 2.50781, 0.619276, 0.619195, 2.12316, 1.88853, 0, 0.619195, 0.619195, 0.619195, 0.619195, 0.619195, 0.619195, 0.619195, 0.619195, 0.619195, 0.619195, 0.619195, 0.619195, 0.619195, 0.619197, 0.619195, 0.619274, 0.619195
15.5936, 1, 0.614992, 0.614903, 1.73205, 0.385008, 0, 0.614903, 0.614903, 0.614903, 0.614903, 0.614903, 0.614903, 0.614903, 0.614903, 0.614903, 0.614903, 0.614903, 0.614903, 0.614903, 0.614905, 0.614903, 0.61499, 0.614903
15.6016, 1.97001, 0.609508, 0.60941, 1.99249, 1.3605, 0, 0.60941, 0.60941, 0.60941, 0.60941, 0.60941, 0.60941, 0.60941, 0.60941, 0.60941, 0.60941, 0.60941, 0.60941, 0.60941, 0.609412, 0.60941, 0.609506, 0.60941
15.6096, 2.02999, 0.604049, 0.603942, 2.00748, 1.42594, 0, 0.603942, 0.603942, 0.603942, 0.603942, 0.603942, 0.603942, 0.603942, 0.603942, 0.603942, 0.603942, 0.603942, 0.603942, 0.603942, 0.603943, 0.603942, 0.604047, 0.603942
15.6176, 0, 0.605125, 0.605008, 1.41421, -0.605125, 0, 0.605008, 0.605008, 0.605008, 0.605008, 0.605008, 0.605008, 0.605008, 0.605008, 0.605008, 0.605008, 0.605008, 0.605008, 0.605008, 0.605009, 0.605008, 0.605124, 0.605008
15.6256, 1.47776, 0.603337, 0.603208, 1.86488, 0.874423, 0, 0.603208, 0.603208, 0.603208, 0.603208, 0.603208, 0.603208, 0.603208, 0.603208, 0.603208, 0.603208, 0.603208, 0.603208, 0.603208, 0.603209, 0.603208, 0.603335, 0.603208
15.6336, 1.52224, 0.599093, 0.598952, 1.87676, 0.923148, 0, 0.598952, 0.598952, 0.598952, 0.598952, 0.598952, 0.598952, 0.598952, 0.598952, 0.598952, 0.598952, 0.598952, 0.598952, 0.598952, 0.598953, 0.598952, 0.599091, 0.598952
15.6417, 2, 0.593641, 0.593488, 2, 1.40636, 0, 0.593488, 0.593488, 0.593488, 0.593488, 0.593488, 0.593488, 0.593488, 0.593488, 0.593488, 0.593488, 0.593488, 0.593488, 0.593488, 0.593489, 0.593488, 0.593639, 0.593488
15.6497, 1.47051, 0.588216, 0.588048, 1.86293, 0.882292, 0, 0.588048, 0.588048, 0.588048, 0.588048, 0.588048, 0.588048, 0.588048, 0.588048, 0.588048, 0.588048, 0.588048, 0.588048, 0.588048, 0.58805, 0.588048, 0.588214, 0.588048
15.6577, 0.997522, 0.589381, 0.589199, 1.73134, 0.408141, 0, 0.589199, 0.589199, 0.589199, 0.589199, 0.589199, 0.589199, 0.589199, 0.589199, 0.589199, 0.589199, 0.589199, 0.589199, 0.589199, 0.589201, 0.589199, 0.589379, 0.589199
15.6657, 0.53197, 0.587659, 0.587462, 1.59122, -0.0556886, 0, 0.587462, 0.587462, 0.587462, 0.587462, 0.587462, 0.587462, 0.587462, 0.587462, 0.587462, 0.587462, 0.587462, 0.587462, 0.587462, 0.587463, 0.587462, 0.587657, 0.587462
15.6737, 0.463264, 0.583451, 0.583237, 1.56948, -0.120187, 0, 0.583237, 0.583237, 0.583237, 0.583237, 0.583237, 0.583237, 0.583237, 0.583237, 0.583237, 0.583237, 0.583237, 0.583237, 0.583237, 0.583239, 0.583237, 0.583449, 0.583237
15.6817, 0.536736, 0.57802, 0.577789, 1.59271, -0.0412836, 0, 0.577789, 0.577789, 0.577789, 0.577789, 0.577789, 0.577789, 0.577789, 0.577789, 0.577789, 0.577789, 0.577789, 0.577789, 0.577789, 0.577791, 0.577789, 0.578018, 0.577789
15.6897, 1.45849, 0.572616, 0.572367, 1.8597, 0.885872, 0, 0.572367, 0.572367, 0.572367, 0.572367, 0.572367, 0.572367, 0.572367, 0.572367, 0.572367, 0.572367, 0.572367, 0.572367, 0.572367, 0.572369, 0.572367, 0.572615, 0.572367
15.6978, 1.99752, 0.573832, 0.573564, 1.99938, 1.42369, 0, 0.573564, 0.573564, 0.573564, 0.573564, 0.573564, 0.573564, 0.573564, 0.573564, 0.573564, 0.573564, 0.573564, 0.573564, 0.573564, 0.573565, 0.573564, 0.57383, 0.573564
15.7058, 2.54399, 0.572162, 0.571873, 2.13166, 1.97183, 0, 0.571873, 0.571873, 0.571873, 0.571873, 0.571873, 0.571873, 0.571873, 0.571873, 0.571873, 0.571873, 0.571873, 0.571873, 0.571873, 0.571875, 0.571873, 0.57216, 0.571873
15.7138, 1.4513, 0.567999, 0.56769, 1.85777, 0.883302, 0, 0.56769, 0.56769, 0.56769, 0.56769, 0.56769, 0.56769, 0.56769, 0.56769, 0.56769, 0.56769, 0.56769, 0.56769, 0.56769, 0.567691, 0.56769, 0.567998, 0.56769
15.7218, 1.5487, 0.562613, 0.562281, 1.8838, 0.986086, 0, 0.562281, 0.562281, 0.562281, 0.562281, 0.562281, 0.562281, 0.562281, 0.562281, 0.562281, 0.562281, 0.562281, 0.562281, 0.562281, 0.562282, 0.562281, 0.562611, 0.562281
15.7298, 0.446344, 0.557253, 0.556898, 1.56408, -0.110908, 0, 0.556898, 0.556898, 0.556898, 0.556898, 0.556898, 0.556898, 0.556898, 0.556898, 0.556898, 0.556898, 0.556898, 0.556898, 0.556898, 0.556899, 0.556898, 0.557251, 0.556898
15.7378, 1.55366, 0.558513, 0.558134, 1.88511, 0.995142, 0, 0.558134, 0.558134, 0.558134, 0.558134, 0.558134, 0.558134, 0.558134, 0.558134, 0.558134, 0.558134, 0.558134, 0.558134, 0.558134, 0.558136, 0.558134, 0.558512, 0.558134
15.7458, 2, 0.556893, 0.556489, 2, 1.44311, 0, 0.556489, 0.556489, 0.556489, 0.556489, 0.556489, 0.556489, 0.556489, 0.556489, 0.556489, 0.556489, 0.556489, 0.556489, 0.556489, 0.556491, 0.556489, 0.556892, 0.556489
15.7538, 0, 0.552779, 0.552348, 1.41421, -0.552779, 0, 0.552348, 0.552348, 0.552348, 0.552348, 0.552348, 0.552348, 0.552348, 0.552348, 0.552348, 0.552348, 0.552348, 0.552348, 0.552348, 0.55235, 0.552348, 0.552777, 0.552348
15.7619, 2, 0.547439, 0.546981, 2, 1.45256, 0, 0.546981, 0.546981, 0.546981, 0.546981, 0.546981, 0.546981, 0.546981, 0.546981, 0.546981, 0.546981, 0.546981, 0.546981, 0.546981, 0.546983, 0.546981, 0.547437, 0.546981
15.7699, 0, 0.542125, 0.54164, 1.41421, -0.542125, 0, 0.54164, 0.54164, 0.54164, 0.54164, 0.54164, 0.54164, 0.54164, 0.54164, 0.54164, 0.54164, 0.54164, 0.54164, 0.54164, 0.541642, 0.54164, 0.542124, 0.54164
15.7779, 1, 0.543406, 0.542892, 1.73205, 0.456594, 0, 0.542892, 0.542892, 0.542892, 0.542892, 0.542892, 0.542892, 0.542892, 0.542892, 0.542892, 0.542892, 0.542892, 0.542892, 0.542892, 0.542894, 0.542892, 0.543404, 0.542892
15.7859, 2, 0.541827, 0.541283, 2, 1.45817, 0, 0.541283, 0.541283, 0.541283, 0.541283, 0.541283, 0.541283, 0.541283, 0.541283, 0.541283, 0.541283, 0.541283, 0.541283, 0.541283, 0.541285, 0.541283, 0.541825, 0.541283
15.7939, 1.85403, 0.537766, 0.537191, 1.96317, 1.31626, 0, 0.537191, 0.537191, 0.537191, 0.537191, 0.537191, 0.537191, 0.537191, 0.537191, 0.537191, 0.537191, 0.537191, 0.537191, 0.537191, 0.537193, 0.537191, 0.537764, 0.537191
15.8019, 1.57051, 0.532485, 0.53188, 1.88958, 1.03802, 0, 0.53188, 0.53188, 0.53188, 0.53188, 0.53188, 0.53188, 0.53188, 0.53188, 0.53188, 0.53188, 0.53188, 0.53188, 0.53188, 0.531882, 0.53188, 0.532484, 0.53188
15.8099, 0.575465, 0.527232, 0.526595, 1.60483, 0.0482323, 0, 0.526595, 0.526595, 0.526595, 0.526595, 0.526595, 0.526595, 0.526595, 0.526595, 0.526595, 0.526595, 0.526595, 0.526595, 0.526595, 0.526596, 0.526595, 0.527231, 0.526595
15.818, 1, 0.528525, 0.527854, 1.73205, 0.471475, 0, 0.527854, 0.527854, 0.527854, 0.527854, 0.527854, 0.527854, 0.527854, 0.527854, 0.527854, 0.527854, 0.527854, 0.527854, 0.527854, 0.527856, 0.527854, 0.528523, 0.527854
15.826, 0.834944, 0.526982, 0.526278, 1.68373, 0.307962, 0, 0.526278, 0.526278, 0.526278, 0.526278, 0.526278, 0.526278, 0.526278, 0.526278, 0.526278, 0.526278, 0.526278, 0.526278, 0.526278, 0.52628, 0.526278, 0.526981, 0.526278
15.834, 2.58017, 0.522976, 0.522238, 2.14013, 2.0572, 0, 0.522238, 0.522238, 0.522238, 0.522238, 0.522238, 0.522238, 0.522238, 0.522238, 0.522238, 0.522238, 0.522238, 0.522238, 0.522238, 0.52224, 0.522238, 0.522974, 0.522238
15.842, 1.99752, 0.517759, 0.516986, 1.99938, 1.47976, 0, 0.516986, 0.516986, 0.516986, 0.516986, 0.516986, 0.516986, 0.516986, 0.516986, 0.516986, 0.516986, 0.516986, 0.516986, 0.516986, 0.516988, 0.516986, 0.517757, 0.516986
15.85, 1.99759, 0.512569, 0.511761, 1.9994, 1.48503, 0, 0.511761, 0.511761, 0.511761, 0.511761, 0.511761, 0.511761, 0.511761, 0.511761, 0.511761, 0.511761, 0.511761, 0.511761, 0.511761, 0.511763, 0.511761, 0.512567, 0.511761
15.858, 1.58977, 0.513848, 0.513004, 1.89467, 1.07592, 0, 0.513004, 0.513004, 0.513004, 0.513004, 0.513004, 0.513004, 0.513004, 0.513004, 0.513004, 0.513004, 0.513004, 0.513004, 0.513004, 0.513006, 0.513004, 0.513846, 0.513004
15.866, 0.405328, 0.512332, 0.511453, 1.55091, -0.107004, 0, 0.511453, 0.511453, 0.511453, 0.511453, 0.511453, 0.511453, 0.511453, 0.511453, 0.511453, 0.511453, 0.511453, 0.511453, 0.511453, 0.511454, 0.511453, 0.512331, 0.511453
15.8741, 2.59467, 0.508385, 0.507469, 2.14352, 2.08629, 0, 0.507469, 0.507469, 0.507469, 0.507469, 0.507469, 0.507469, 0.507469, 0.507469, 0.507469, 0.507469, 0.507469, 0.507469, 0.507469, 0.507471, 0.507469, 0.508384, 0.507469
15.8821, 1.40062, 0.503244, 0.502291, 1.84408, 0.897376, 0, 0.502291, 0.502291, 0.502291, 0.502291, 0.502291, 0.502291, 0.502291, 0.502291, 0.502291, 0.502291, 0.502291, 0.502291, 0.502291, 0.502293, 0.502291, 0.503242, 0.502291
15.8901, 0.59938, 0.498129, 0.497139, 1.61226, 0.101251, 0, 0.497139, 0.497139, 0.497139, 0.497139, 0.497139, 0.497139, 0.497139, 0.497139, 0.497139, 0.497139, 0.497139, 0.497139, 0.497139, 0.497141, 0.497139, 0.498128, 0.497139
15.8981, 1, 0.499386, 0.498358, 1.73205, 0.500614, 0, 0.498358, 0.498358, 0.498358, 0.498358, 0.498358, 0.498358, 0.498358, 0.498358, 0.498358, 0.498358, 0.498358, 0.498358, 0.498358, 0.49836, 0.498358, 0.499384, 0.498358
15.9061, 1.39331, 0.497893, 0.496828, 1.84209, 0.895415, 0, 0.496828, 0.496828, 0.496828, 0.496828, 0.496828, 0.496828, 0.496828, 0.496828, 0.496828, 0.496828, 0.496828, 0.496828, 0.496828, 0.49683, 0.496828, 0.497892, 0.496828
15.9141, 0.606691, 0.494007, 0.492904, 1.61453, 0.112685, 0, 0.492904, 0.492904, 0.492904, 0.492904, 0.492904, 0.492904, 0.492904, 0.492904, 0.492904, 0.492904, 0.492904, 0.492904, 0.492904, 0.492906, 0.492904, 0.494005, 0.492904
15.9221, 0, 0.488944, 0.487803, 1.41421, -0.488944, 0, 0.487803, 0.487803, 0.487803, 0.487803, 0.487803, 0.487803, 0.487803, 0.487803, 0.487803, 0.487803, 0.487803, 0.487803, 0.487803, 0.487805, 0.487803, 0.488942, 0.487803
15.9302, 0.386121, 0.483907, 0.482729, 1.54471, -0.097786, 0, 0.482729, 0.482729, 0.482729, 0.482729, 0.482729, 0.482729, 0.482729, 0.482729, 0.482729, 0.482729, 0.482729, 0.482729, 0.482729, 0.482731, 0.482729, 0.483906, 0.482729
15.9382, 0.997522, 0.485131, 0.483915, 1.73134, 0.512391, 0, 0.483915, 0.483915, 0.483915, 0.483915, 0.483915, 0.483915, 0.483915, 0.483915, 0.483915, 0.483915, 0.483915, 0.483915, 0.483915, 0.483917, 0.483915, 0.485129, 0.483915
15.9462, 0.616357, 0.483655, 0.482401, 1.61752, 0.132702, 0, 0.482401, 0.482401, 0.482401, 0.482401, 0.482401, 0.482401, 0.482401, 0.482401, 0.482401, 0.482401, 0.482401, 0.482401, 0.482401, 0.482403, 0.482401, 0.483653, 0.482401
15.9542, 1.75777, 0.479829, 0.478538, 1.9385, 1.27795, 0, 0.478538, 0.478538, 0.478538, 0.478538, 0.478538, 0.478538, 0.478538, 0.478538, 0.478538, 0.478538, 0.478538, 0.478538, 0.478538, 0.47854, 0.478538, 0.479828, 0.478538
15.9622, 2.24223, 0.47485, 0.473522, 2.05967, 1.76737, 0, 0.473522, 0.473522, 0.473522, 0.473522, 0.473522, 0.473522, 0.473522, 0.473522, 0.473522, 0.473522, 0.473522, 0.473522, 0.473522, 0.473523, 0.473522, 0.474849, 0.473522
15.9702, 0, 0.469898, 0.468531, 1.41421, -0.469898, 0, 0.468531, 0.468531, 0.468531, 0.468531, 0.468531, 0.468531, 0.468531, 0.468531, 0.468531, 0.468531, 0.468531, 0.468531, 0.468531, 0.468533, 0.468531, 0.469896, 0.468531
15.9782, 0, 0.471126, 0.469722, 1.41421, -0.471126, 0, 0.469722, 0.469722, 0.469722, 0.469722, 0.469722, 0.469722, 0.469722, 0.469722, 0.469722, 0.469722, 0.469722, 0.469722, 0.469722, 0.469724, 0.469722, 0.471124, 0.469722
15.9862, 0.369145, 0.46968, 0.46824, 1.5392, -0.100535, 0, 0.46824, 0.46824, 0.46824, 0.46824, 0.46824, 0.46824, 0.46824, 0.46824, 0.46824, 0.46824, 0.46824, 0.46824, 0.46824, 0.468241, 0.46824, 0.469678, 0.46824
15.9943, 0.99777, 0.465905, 0.464428, 1.73141, 0.531864, 0, 0.464428, 0.464428, 0.464428, 0.464428, 0.464428, 0.464428, 0.464428, 0.464428, 0.464428, 0.464428, 0.464428, 0.464428, 0.464428, 0.46443, 0.464428, 0.465904, 0.464428
16.0023, 0.633085, 0.460987, 0.459474, 1.62268, 0.172098, 0, 0.459474, 0.459474, 0.459474, 0.459474, 0.459474, 0.459474, 0.459474, 0.459474, 0.459474, 0.459474, 0.459474, 0.459474, 0.459474, 0.459475, 0.459474, 0.460986, 0.459474
16.0103, 0, 0.456096, 0.454545, 1.41421, -0.456096, 0, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454547, 0.454545, 0.456094, 0.454545
16.0183, 0, 0.457606, 0.45602, 1.41421, -0.457606, 0, 0.45602, 0.45602, 0.45602, 0.45602, 0.45602, 0.45602, 0.45602, 0.45602, 0.45602, 0.45602, 0.45602, 0.45602, 0.45602, 0.456022, 0.45602, 0.457605, 0.45602
16.0263, 0.357125, 0.456536, 0.454914, 1.53529, -0.0994113, 0, 0.454914, 0.454914, 0.454914, 0.454914, 0.454914, 0.454914, 0.454914, 0.454914, 0.454914, 0.454914, 0.454914, 0.454914, 0.454914, 0.454916, 0.454914, 0.456535, 0.454914
16.0343, 0.642875, 0.453208, 0.45155, 1.62569, 0.189667, 0, 0.45155, 0.45155, 0.45155, 0.45155, 0.45155, 0.45155, 0.45155, 0.45155, 0.45155, 0.45155, 0.45155, 0.45155, 0.45155, 0.451551, 0.45155, 0.453206, 0.45155
16.0423, 2, 0.448767, 0.447074, 2, 1.55123, 0, 0.447074, 0.447074, 0.447074, 0.447074, 0.447074, 0.447074, 0.447074, 0.447074, 0.447074, 0.447074, 0.447074, 0.447074, 0.447074, 0.447076, 0.447074, 0.448766, 0.447074
16.0504, 0, 0.444349, 0.442621, 1.41421, -0.444349, 0, 0.442621, 0.442621, 0.442621, 0.442621, 0.442621, 0.442621, 0.442621, 0.442621, 0.442621, 0.442621, 0.442621, 0.442621, 0.442621, 0.442623, 0.442621, 0.444348, 0.442621
16.0584, 2.69492, 0.445616, 0.443853, 2.16678, 2.2493, 0, 0.443853, 0.443853, 0.443853, 0.443853, 0.443853, 0.443853, 0.443853, 0.443853, 0.443853, 0.443853, 0.443853, 0.443853, 0.443853, 0.443855, 0.443853, 0.445615, 0.443853
16.0664, 1.30508, 0.444478, 0.44268, 1.81799, 0.860603, 0, 0.44268, 0.44268, 0.44268, 0.44268, 0.44268, 0.44268, 0.44268, 0.44268, 0.44268, 0.44268, 0.44268, 0.44268, 0.44268, 0.442682, 0.44268, 0.444476, 0.44268
16.0744, 0, 0.441249, 0.439416, 1.41421, -0.441249, 0, 0.439416, 0.439416, 0.439416, 0.439416, 0.439416, 0.439416, 0.439416, 0.439416, 0.439416, 0.439416, 0.439416, 0.439416, 0.439416, 0.439418, 0.439416, 0.441247, 0.439416
16.0824, 1.34027, 0.436992, 0.435125, 1.82764, 0.903281, 0, 0.435125, 0.435125, 0.435125, 0.435125, 0.435125, 0.435125, 0.435125, 0.435125, 0.435125, 0.435125, 0.435125, 0.435125, 0.435125, 0.435127, 0.435125, 0.43699, 0.435125
16.0904, 0.659727, 0.432756, 0.430854, 1.63087, 0.226972, 0, 0.430854, 0.430854, 0.430854, 0.430854, 0.430854, 0.430854, 0.430854, 0.430854, 0.430854, 0.430854, 0.430854, 0.430854, 0.430854, 0.430856, 0.430854, 0.432754, 0.430854
16.0984, 0, 0.433748, 0.431812, 1.41421, -0.433748, 0, 0.431812, 0.431812, 0.431812, 0.431812, 0.431812, 0.431812, 0.431812, 0.431812, 0.431812, 0.431812, 0.431812, 0.431812, 0.431812, 0.431814, 0.431812, 0.433746, 0.431812
16.1065, 2.33309, 0.432484, 0.430515, 2.08161, 1.9006, 0, 0.430515, 0.430515, 0.430515, 0.430515, 0.430515, 0.430515, 0.430515, 0.430515, 0.430515, 0.430515, 0.430515, 0.430515, 0.430515, 0.430517, 0.430515, 0.432483, 0.430515
16.1145, 1.66691, 0.429267, 0.427264, 1.91492, 1.23765, 0, 0.427264, 0.427264, 0.427264, 0.427264, 0.427264, 0.427264, 0.427264, 0.427264, 0.427264, 0.427264, 0.427264, 0.427264, 0.427264, 0.427266, 0.427264, 0.429265, 0.427264
16.1225, 0.328129, 0.425089, 0.423053, 1.52582, -0.0969606, 0, 0.423053, 0.423053, 0.423053, 0.423053, 0.423053, 0.423053, 0.423053, 0.423053, 0.423053, 0.423053, 0.423053, 0.423053, 0.423053, 0.423055, 0.423053, 0.425088, 0.423053
16.1305, 1.64919, 0.420933, 0.418863, 1.91029, 1.22826, 0, 0.418863, 0.418863, 0.418863, 0.418863, 0.418863, 0.418863, 0.418863, 0.418863, 0.418863, 0.418863, 0.418863, 0.418863, 0.418863, 0.418864, 0.418863, 0.420931, 0.418863
16.1385, 3.02268, 0.42173, 0.419626, 2.24113, 2.60095, 0, 0.419626, 0.419626, 0.419626, 0.419626, 0.419626, 0.419626, 0.419626, 0.419626, 0.419626, 0.419626, 0.419626, 0.419626, 0.419626, 0.419628, 0.419626, 0.421728, 0.419626
16.1465, 1, 0.420425, 0.418288, 1.73205, 0.579575, 0, 0.418288, 0.418288, 0.418288, 0.418288, 0.418288, 0.418288, 0.418288, 0.418288, 0.418288, 0.418288, 0.418288, 0.418288, 0.418288, 0.41829, 0.418288, 0.420424, 0.418288
