   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_498.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup
0.604298, 0, 0.000232761, 1.05945e-06, 1.41421, -0.000232761, 2.28063e-06, 1.05945e-06, 1.0596e-06, 1.06004e-06, 2.0575e-06, 9.50853e-06, 1.42488e-06, 7.74432e-06, 2.38111e-06, 1.28456e-06, 3.38973e-06, 1.24362e-06, 2.62432e-06, 1.16115e-06, 1.13968e-06, 1.06325e-06, 1.07986e-06, 1.07653e-06, 0.000204313, 5.9387e-06, 1.05945e-06, 1.05945e-06
0.612159, 0, 0.000345622, 1.96112e-06, 1.41421, -0.000345622, 4.17909e-06, 1.96112e-06, 1.96139e-06, 1.96219e-06, 3.77383e-06, 1.73067e-05, 2.62483e-06, 1.41025e-05, 4.36159e-06, 2.40739e-06, 6.19348e-06, 2.29562e-06, 4.80331e-06, 2.09275e-06, 2.10683e-06, 1.96802e-06, 1.99104e-06, 1.99326e-06, 0.000296324, 8.47419e-06, 1.96112e-06, 1.96112e-06
0.620019, 0, 0.00051212, 3.54857e-06, 1.41421, -0.00051212, 7.48741e-06, 3.54857e-06, 3.54905e-06, 3.55045e-06, 6.76771e-06, 3.08006e-05, 4.72723e-06, 2.51102e-05, 7.8115e-06, 4.41853e-06, 1.10647e-05, 4.14259e-06, 8.59595e-06, 3.71826e-06, 3.80733e-06, 3.56081e-06, 3.59214e-06, 3.60775e-06, 0.000427336, 1.23462e-05, 3.54857e-06, 3.54857e-06
0.62788, 0, 0.000757339, 6.27771e-06, 1.41421, -0.000757339, 1.31184e-05, 6.27771e-06, 6.27855e-06, 6.28098e-06, 1.18685e-05, 5.36069e-05, 8.32473e-06, 4.37243e-05, 1.36813e-05, 7.945e-06, 1.93312e-05, 7.30937e-06, 1.50436e-05, 6.49565e-06, 6.72711e-06, 6.29898e-06, 6.34075e-06, 6.38437e-06, 0.000613252, 1.83257e-05, 6.27771e-06, 6.27771e-06
0.635741, 0, 0.00111768, 1.08599e-05, 1.41421, -0.00111768, 2.24805e-05, 1.08599e-05, 1.08613e-05, 1.08655e-05, 2.03572e-05, 9.12605e-05, 1.43373e-05, 7.44724e-05, 2.34367e-05, 1.40004e-05, 3.30346e-05, 1.26124e-05, 2.5751e-05, 1.11389e-05, 1.16233e-05, 1.0896e-05, 1.09505e-05, 1.10481e-05, 0.000876433, 2.76003e-05, 1.08599e-05, 1.08599e-05
0.643602, 0, 0.00164547, 1.83741e-05, 1.41421, -0.00164547, 3.76867e-05, 1.83741e-05, 1.83764e-05, 1.83833e-05, 3.4158e-05, 0.000151994, 2.41532e-05, 0.000124093, 3.92758e-05, 2.41862e-05, 5.52267e-05, 2.12867e-05, 4.3122e-05, 1.87301e-05, 1.96428e-05, 1.84341e-05, 1.85036e-05, 1.86992e-05, 0.0012483, 4.19593e-05, 1.83741e-05, 1.83741e-05
0.651463, 0, 0.00241501, 3.04103e-05, 1.41421, -0.00241501, 6.1817e-05, 3.04103e-05, 3.04141e-05, 3.04253e-05, 5.60785e-05, 0.000247706, 3.98085e-05, 0.000202334, 6.44012e-05, 4.09753e-05, 9.0341e-05, 3.51468e-05, 7.0656e-05, 3.08634e-05, 3.24736e-05, 3.0508e-05, 3.05945e-05, 3.09603e-05, 0.00177286, 6.40325e-05, 3.04103e-05, 3.04103e-05
0.659324, 0, 0.0035302, 4.92439e-05, 1.41421, -0.0035302, 9.92312e-05, 4.92439e-05, 4.925e-05, 4.92678e-05, 9.00977e-05, 0.000395095, 6.42022e-05, 0.000322879, 0.000103344, 6.81004e-05, 0.00014463, 5.67826e-05, 0.0001133, 4.98191e-05, 5.25278e-05, 4.93993e-05, 4.95044e-05, 5.01556e-05, 0.00251142, 9.75876e-05, 4.92439e-05, 4.92439e-05
0.667185, 0, 0.00513388, 7.80356e-05, 1.41421, -0.00513388, 0.00015592, 7.80356e-05, 7.8045e-05, 7.80728e-05, 0.000141689, 0.0006169, 0.000101342, 0.000504382, 0.000162328, 0.00011107, 0.000226655, 8.97815e-05, 0.00017784, 7.87639e-05, 8.31521e-05, 7.82777e-05, 7.84022e-05, 7.95163e-05, 0.0035485, 0.000147884, 7.80356e-05, 7.80356e-05
0.675046, 0, 0.0074184, 0.00012104, 1.41421, -0.0074184, 0.00023986, 0.00012104, 0.000121054, 0.000121097, 0.00021815, 0.000943131, 0.000156596, 0.000771473, 0.000249637, 0.000177826, 0.000347773, 0.000138959, 0.000273301, 0.00012196, 0.000128846, 0.000121409, 0.000121554, 0.000123397, 0.00499904, 0.000222056, 0.00012104, 0.00012104
0.682907, 0.978757, 0.010637, 0.000183805, 1.72591, 0.96812, 0.000361339, 0.000183805, 0.000183826, 0.000183889, 0.0003289, 0.00141213, 0.00023693, 0.00115565, 0.000375947, 0.000279562, 0.000522576, 0.000210579, 0.000411304, 0.000184963, 0.000195467, 0.000184357, 0.000184522, 0.000187485, 0.00701653, 0.000329525, 0.000183805, 0.000183805
0.690768, 0.0212435, 0.0151147, 0.000273323, 1.4217, 0.00612876, 0.00053318, 0.000273323, 0.000273354, 0.000273447, 0.0004857, 0.00207122, 0.000351083, 0.00169581, 0.000554561, 0.000431678, 0.000769182, 0.000312512, 0.000606314, 0.000274778, 0.000290393, 0.000274131, 0.00027432, 0.000278958, 0.00980152, 0.000482377, 0.000273323, 0.000273323
0.698629, 0, 0.0212572, 0.000398101, 1.41421, -0.0212572, 0.000770803, 0.000398101, 0.000398146, 0.000398279, 0.000702704, 0.00297674, 0.000509629, 0.00243831, 0.000801469, 0.000654857, 0.00110929, 0.000454309, 0.000875695, 0.000399921, 0.000422584, 0.00039926, 0.000399482, 0.000406567, 0.0136093, 0.000695672, 0.000398101, 0.000398101
0.70649, 0, 0.0295547, 0.000568094, 1.41421, -0.0295547, 0.00109204, 0.000568094, 0.000568157, 0.000568344, 0.000996302, 0.00419313, 0.000724879, 0.0034362, 0.00113515, 0.000976175, 0.00156787, 0.000647111, 0.00123949, 0.000570361, 0.000602511, 0.000569724, 0.000569998, 0.000580578, 0.0187547, 0.000987655, 0.000568094, 0.000568094
0.714351, 0, 0.0405796, 0.000794467, 1.41421, -0.0405796, 0.00151662, 0.000794467, 0.000794555, 0.000794813, 0.00138467, 0.00579086, 0.00101056, 0.00474758, 0.00157603, 0.00143014, 0.00217246, 0.000903376, 0.00171986, 0.000797275, 0.000841902, 0.000796714, 0.000797081, 0.000812542, 0.0256132, 0.00137981, 0.000794467, 0.000794467
0.722212, 0, 0.0549724, 0.00108915, 1.41421, -0.0549724, 0.00206532, 0.00108915, 0.00108927, 0.00108962, 0.00188696, 0.0078431, 0.00138126, 0.00643283, 0.00214564, 0.00205946, 0.00295185, 0.00123637, 0.00234006, 0.0010926, 0.00115326, 0.00109219, 0.00109272, 0.00111486, 0.0346129, 0.0018968, 0.00108915, 0.00108915
0.730073, 0, 0.0734166, 0.00146417, 1.41421, -0.0734166, 0.00275877, 0.00146417, 0.00146433, 0.00146479, 0.00252223, 0.0104212, 0.00185157, 0.00855094, 0.00286529, 0.0029154, 0.00393446, 0.00165941, 0.00312312, 0.0014684, 0.00154919, 0.0014682, 0.00146901, 0.00150012, 0.0462189, 0.00256627, 0.00146417, 0.00146417
0.737934, 0, 0.0965969, 0.0019308, 1.41421, -0.0965969, 0.00361581, 0.0019308, 0.001931, 0.0019316, 0.00330793, 0.013589, 0.00243502, 0.0111547, 0.00375445, 0.00405726, 0.00514601, 0.00218492, 0.00409003, 0.00193592, 0.00204144, 0.00193605, 0.00193732, 0.0019802, 0.0609039, 0.00341868, 0.0019308, 0.0019308
0.745795, 0, 0.125145, 0.0024985, 1.41421, -0.125145, 0.00465176, 0.0024985, 0.00249876, 0.00249953, 0.00425832, 0.0173965, 0.00314284, 0.0142857, 0.00482893, 0.00555094, 0.00660714, 0.00282324, 0.00525777, 0.00250465, 0.00263986, 0.00250522, 0.00250723, 0.00256532, 0.0791069, 0.00448734, 0.0024985, 0.0024985
0.753656, 0, 0.15957, 0.00317388, 1.41421, -0.15957, 0.00587658, 0.00317388, 0.00317421, 0.00317517, 0.00538275, 0.0218733, 0.00398264, 0.0179687, 0.00609896, 0.00746611, 0.00833081, 0.00358148, 0.00663723, 0.0031812, 0.00335127, 0.00318234, 0.00318548, 0.00326286, 0.10118, 0.00580869, 0.00317388, 0.00317388
0.761517, 0, 0.200186, 0.00395965, 1.41421, -0.200186, 0.00729315, 0.00395965, 0.00396006, 0.00396125, 0.00668406, 0.0270233, 0.00495717, 0.0222075, 0.00756743, 0.00987185, 0.01032, 0.00446239, 0.00823132, 0.00396828, 0.00417836, 0.00397012, 0.00397492, 0.00407642, 0.127329, 0.00742336, 0.00395965, 0.00395965
0.769378, 0, 0.247032, 0.00485379, 1.41421, -0.247032, 0.0088959, 0.00485379, 0.00485429, 0.00485573, 0.00815734, 0.0328203, 0.00606336, 0.0269807, 0.00922849, 0.0128307, 0.012566, 0.00546339, 0.0100335, 0.00486386, 0.00511885, 0.00486654, 0.00487371, 0.00500498, 0.157545, 0.00937785, 0.00485379, 0.00485379
0.777239, 0, 0.299808, 0.005849, 1.41421, -0.299808, 0.0106701, 0.005849, 0.00584959, 0.00585131, 0.00978922, 0.0392053, 0.00729168, 0.0322403, 0.0110668, 0.0163915, 0.0150471, 0.00657609, 0.012027, 0.00586061, 0.0061649, 0.00586431, 0.00587475, 0.00604244, 0.19155, 0.0117271, 0.005849, 0.005849
0.7851, 0, 0.357831, 0.00693267, 1.41421, -0.357831, 0.012592, 0.00693267, 0.00693335, 0.00693537, 0.0115579, 0.046088, 0.00862616, 0.0379121, 0.0130576, 0.020581, 0.0177294, 0.00778616, 0.0141847, 0.00694591, 0.0073031, 0.0069508, 0.00696564, 0.0071777, 0.228754, 0.0145381, 0.00693267, 0.00693267
0.79296, 0, 0.420018, 0.00808718, 1.41421, -0.420018, 0.0146291, 0.00808718, 0.00808797, 0.0080903, 0.0134338, 0.0533496, 0.0100448, 0.0438985, 0.0151674, 0.0253952, 0.020567, 0.00907379, 0.0164703, 0.00810211, 0.00851477, 0.00810843, 0.00812902, 0.00839532, 0.268236, 0.0178929, 0.00808718, 0.00808718
0.800821, 0, 0.484907, 0.00929087, 1.41421, -0.484907, 0.0167428, 0.00929087, 0.00929177, 0.00929443, 0.0153812, 0.0608488, 0.0115208, 0.0500832, 0.0173559, 0.0307922, 0.0235054, 0.0104147, 0.01884, 0.00930752, 0.00977699, 0.00931555, 0.00934354, 0.00967692, 0.308758, 0.0218927, 0.00929087, 0.00929087
0.808682, 0.940181, 0.550729, 0.0105193, 1.7147, 0.389451, 0.0188895, 0.0105193, 0.0105203, 0.0105233, 0.0173601, 0.0684306, 0.013024, 0.0563384, 0.0195782, 0.0366861, 0.0264839, 0.0117816, 0.0212452, 0.0105377, 0.0110639, 0.0105478, 0.0105851, 0.0110033, 0.348818, 0.0266596, 0.0105193, 0.0105193
0.816543, 1.05982, 0.615512, 0.011747, 1.74923, 0.444307, 0.0210244, 0.011747, 0.0117481, 0.0117514, 0.0193293, 0.0759357, 0.0145232, 0.0625327, 0.0217878, 0.0429445, 0.0294399, 0.0131461, 0.0236355, 0.011767, 0.0123485, 0.0117797, 0.0118287, 0.0123575, 0.386742, 0.0323358, 0.011747, 0.011747
0.824404, 2.93536, 0.677219, 0.0129488, 2.22157, 2.25814, 0.0231041, 0.0129488, 0.0129501, 0.0129537, 0.0212486, 0.0832108, 0.0159877, 0.0685397, 0.0239397, 0.0493908, 0.0323129, 0.0144804, 0.0259622, 0.0129705, 0.0136042, 0.0129865, 0.0130499, 0.0137283, 0.420798, 0.0390801, 0.0129488, 0.0129488
0.832265, 2.86346, 0.733904, 0.0141023, 2.20533, 2.12956, 0.0250892, 0.0141023, 0.0141037, 0.0141076, 0.0230817, 0.0901178, 0.01739, 0.0742453, 0.0259932, 0.0558104, 0.0350483, 0.0157593, 0.0281813, 0.0141254, 0.014807, 0.0141459, 0.0142269, 0.0151149, 0.44934, 0.0470583, 0.0141023, 0.0141023
0.840126, 0.201182, 0.783877, 0.0151886, 1.48364, -0.582695, 0.026947, 0.0151886, 0.01519, 0.0151942, 0.0247985, 0.0965422, 0.0187072, 0.0795551, 0.0279144, 0.0619629, 0.0376006, 0.0169619, 0.0302562, 0.0152129, 0.0159367, 0.0152394, 0.015342, 0.0165328, 0.470948, 0.0564297, 0.0151886, 0.0151886
0.847987, 1.92812, 0.825834, 0.0161936, 1.98195, 1.10228, 0.0286532, 0.0161936, 0.0161951, 0.0161995, 0.0263765, 0.102398, 0.019922, 0.0843979, 0.0296782, 0.0675974, 0.0399359, 0.0180726, 0.0321596, 0.016219, 0.0169781, 0.0162534, 0.0163827, 0.0180197, 0.484552, 0.0673273, 0.0161936, 0.0161936
0.855848, 0.0718849, 0.858969, 0.0171088, 1.4394, -0.787084, 0.0301926, 0.0171088, 0.0171104, 0.017115, 0.0278017, 0.107631, 0.0210239, 0.0887291, 0.0312688, 0.072472, 0.0420329, 0.0190819, 0.0338744, 0.0171351, 0.0179217, 0.0171802, 0.0173424, 0.0196431, 0.489537, 0.0798343, 0.0171088, 0.0171088
0.863709, 1.84659, 0.883026, 0.0179312, 1.96127, 0.963569, 0.0315593, 0.0179312, 0.0179328, 0.0179377, 0.0290687, 0.112217, 0.0220091, 0.0925299, 0.03268, 0.0763731, 0.043883, 0.0199864, 0.0353941, 0.0179582, 0.0187639, 0.0180176, 0.0182205, 0.0215087, 0.485787, 0.0939588, 0.0179312, 0.0179312
0.87157, 0.153405, 0.898301, 0.0186629, 1.46745, -0.744896, 0.0327563, 0.0186629, 0.0186646, 0.0186696, 0.0301803, 0.116165, 0.0228799, 0.0958058, 0.0339148, 0.0791344, 0.0454895, 0.0207882, 0.0367214, 0.0186904, 0.0195063, 0.0187689, 0.0190221, 0.0237689, 0.473698, 0.10961, 0.0186629, 0.0186629
0.879431, 0, 0.905595, 0.0193105, 1.41421, -0.905595, 0.0337939, 0.0193105, 0.0193123, 0.0193175, 0.0311459, 0.119504, 0.0236439, 0.0985826, 0.0349834, 0.0806516, 0.0468659, 0.0214945, 0.0378674, 0.0193382, 0.0201552, 0.0194419, 0.0197574, 0.0266309, 0.454122, 0.126576, 0.0193105, 0.0193105
0.887292, 0, 0.906112, 0.019884, 1.41421, -0.906112, 0.034688, 0.019884, 0.0198858, 0.019891, 0.03198, 0.122284, 0.0243128, 0.100902, 0.035902, 0.0808919, 0.0480331, 0.022116, 0.0388496, 0.0199116, 0.0207207, 0.020048, 0.0204401, 0.030363, 0.428288, 0.144516, 0.019884, 0.019884
0.895153, 0.913648, 0.901344, 0.0203953, 1.70694, 0.0123041, 0.0354587, 0.0203953, 0.0203971, 0.0204025, 0.0327008, 0.124569, 0.0249008, 0.102817, 0.0366908, 0.0798966, 0.0490176, 0.022666, 0.0396894, 0.0204226, 0.021215, 0.0206009, 0.0210863, 0.035298, 0.397671, 0.16296, 0.0203953, 0.0203953
0.903014, 1.9976, 0.892928, 0.0208576, 1.9994, 1.10467, 0.0361282, 0.0208576, 0.0208595, 0.0208649, 0.0333281, 0.126428, 0.0254236, 0.104384, 0.0373716, 0.0777772, 0.0498484, 0.0231588, 0.0404104, 0.0208845, 0.0216519, 0.0211157, 0.0217129, 0.0418299, 0.363871, 0.181317, 0.0208576, 0.0208576
0.910875, 1.08875, 0.882515, 0.0212841, 1.75748, 0.206238, 0.0367193, 0.0212841, 0.021286, 0.0212915, 0.0338819, 0.127932, 0.0258967, 0.105663, 0.0379667, 0.074704, 0.050555, 0.0236088, 0.0410366, 0.0213103, 0.0220453, 0.0216074, 0.0223364, 0.0504024, 0.328471, 0.198914, 0.0212841, 0.0212841
0.918736, 1.90643, 0.871651, 0.021687, 1.97647, 1.03478, 0.0372546, 0.021687, 0.0216889, 0.0216944, 0.0343812, 0.129151, 0.0263349, 0.106712, 0.0384972, 0.070891, 0.0511654, 0.0240295, 0.0415905, 0.0217124, 0.0224085, 0.0220903, 0.0229711, 0.0614876, 0.29293, 0.215027, 0.021687, 0.021687
0.926597, 0.0935704, 0.861685, 0.0220772, 1.44692, -0.768115, 0.0377557, 0.0220772, 0.0220791, 0.0220847, 0.0348428, 0.130146, 0.0267512, 0.107581, 0.038982, 0.0665767, 0.0517053, 0.0244328, 0.0420928, 0.0221017, 0.0227535, 0.0225773, 0.0236283, 0.0755517, 0.25849, 0.228943, 0.0220772, 0.0220772
0.934458, 0.901605, 0.853702, 0.0224637, 1.70341, 0.0479034, 0.0382427, 0.0224637, 0.0224656, 0.0224712, 0.0352813, 0.130972, 0.0271567, 0.108315, 0.0394373, 0.0620047, 0.0521964, 0.0248289, 0.0425607, 0.0224871, 0.0230907, 0.0230796, 0.024315, 0.0930091, 0.226129, 0.240005, 0.0224637, 0.0224637
0.942319, 0.997583, 0.848479, 0.0228534, 1.73135, 0.149104, 0.038735, 0.0228534, 0.0228554, 0.022861, 0.0357081, 0.131676, 0.0275601, 0.108953, 0.0398761, 0.057406, 0.0526568, 0.0252255, 0.0430086, 0.0228759, 0.0234284, 0.023606, 0.025034, 0.114166, 0.196531, 0.247678, 0.0228534, 0.0228534
0.95018, 0.100812, 0.846466, 0.0232516, 1.44942, -0.745654, 0.0392517, 0.0232515, 0.0232535, 0.0232591, 0.0361321, 0.132293, 0.0279677, 0.109524, 0.0403085, 0.0529838, 0.0531007, 0.0256284, 0.0434473, 0.023273, 0.0237734, 0.0241633, 0.0257829, 0.139159, 0.170104, 0.251588, 0.0232516, 0.0232516
0.95804, 0.894363, 0.847783, 0.0236613, 1.70128, 0.0465801, 0.0398123, 0.0236612, 0.0236632, 0.0236688, 0.0365596, 0.132853, 0.0283839, 0.110053, 0.0407417, 0.0489035, 0.0535385, 0.0260414, 0.0438848, 0.0236818, 0.0241303, 0.0247566, 0.0265551, 0.167893, 0.147006, 0.25156, 0.0236613, 0.0236613
0.965901, 0.105637, 0.852227, 0.0240843, 1.45108, -0.746591, 0.0404386, 0.0240842, 0.0240862, 0.0240919, 0.0369945, 0.133377, 0.0288113, 0.110556, 0.0411806, 0.0452867, 0.0539774, 0.0264666, 0.0443265, 0.024104, 0.0245025, 0.0253893, 0.0273399, 0.199993, 0.127192, 0.247631, 0.0240843, 0.0240843
0.973762, 0.889546, 0.859291, 0.0245211, 1.69987, 0.0302556, 0.0411558, 0.0245211, 0.0245231, 0.0245287, 0.0374392, 0.13388, 0.029251, 0.111046, 0.0416278, 0.0422101, 0.0544222, 0.0269049, 0.0447757, 0.0245401, 0.0248917, 0.026064, 0.0281235, 0.234768, 0.110468, 0.240051, 0.0245211, 0.0245211
0.981623, 1.11045, 0.868197, 0.0249713, 1.76365, 0.242256, 0.0419948, 0.0249712, 0.0249732, 0.0249789, 0.0378945, 0.134374, 0.029703, 0.11153, 0.0420847, 0.0397087, 0.0548753, 0.027356, 0.0452337, 0.0249898, 0.0252991, 0.0267827, 0.0288906, 0.271208, 0.0965444, 0.22926, 0.0249713, 0.0249713
0.989484, 1.76944, 0.877949, 0.0254336, 1.94151, 0.891494, 0.0429938, 0.0254334, 0.0254355, 0.0254411, 0.03836, 0.134863, 0.0301665, 0.112014, 0.0425512, 0.0377807, 0.0553376, 0.0278189, 0.045701, 0.0254519, 0.0257246, 0.0275487, 0.0296253, 0.308015, 0.0850776, 0.215847, 0.0254336, 0.0254336
0.997345, 3.11287, 0.887394, 0.0259064, 2.26117, 2.22548, 0.0442019, 0.0259061, 0.0259083, 0.025914, 0.0388348, 0.135353, 0.03064, 0.1125, 0.0430267, 0.0363948, 0.0558089, 0.0282921, 0.0461769, 0.0259249, 0.0261682, 0.0283679, 0.030313, 0.343666, 0.0757118, 0.200506, 0.0259064, 0.0259064
1.00521, 2.9976, 0.895317, 0.0263879, 2.23553, 2.10228, 0.0456821, 0.0263876, 0.0263899, 0.0263955, 0.0393176, 0.135845, 0.031122, 0.11299, 0.0435099, 0.0354981, 0.0562883, 0.0287738, 0.0466601, 0.0264069, 0.0266296, 0.0292516, 0.0309415, 0.376517, 0.0681045, 0.183977, 0.0263879, 0.0263879
1.01307, 0.120089, 0.900545, 0.0268763, 1.45605, -0.780456, 0.047517, 0.0268758, 0.0268782, 0.0268838, 0.0398066, 0.136339, 0.0316106, 0.113483, 0.0439992, 0.0350234, 0.0567744, 0.0292623, 0.0471491, 0.0268962, 0.0271085, 0.0302212, 0.0315019, 0.404924, 0.0619438, 0.166995, 0.0268763, 0.0268763
1.02093, 0.875066, 0.902067, 0.0273694, 1.6956, -0.0270016, 0.0498145, 0.0273687, 0.0273713, 0.0273769, 0.0403001, 0.136836, 0.0321039, 0.113979, 0.0444929, 0.0348959, 0.0572655, 0.0297555, 0.0476422, 0.0273908, 0.0276049, 0.0313144, 0.0319896, 0.427384, 0.0569589, 0.15024, 0.0273694, 0.0273694
1.02879, 0.124934, 0.899158, 0.0278653, 1.45772, -0.774224, 0.0527168, 0.0278644, 0.0278673, 0.0278729, 0.0407964, 0.137334, 0.0325999, 0.114477, 0.0449892, 0.0350388, 0.0577597, 0.0302515, 0.0481375, 0.027889, 0.0281195, 0.0325961, 0.0324041, 0.442664, 0.0529215, 0.1343, 0.0278653, 0.0278653
1.03665, 0, 0.891494, 0.0283623, 1.41421, -0.891494, 0.0564105, 0.028361, 0.0283642, 0.0283698, 0.0412934, 0.137832, 0.0330969, 0.114974, 0.0454863, 0.0353775, 0.0582552, 0.0307484, 0.0486328, 0.028389, 0.0286535, 0.0341733, 0.0327494, 0.449922, 0.0496448, 0.119642, 0.0283623, 0.0283623
1.04451, 0.867859, 0.879255, 0.0288583, 1.69348, -0.0113961, 0.0611383, 0.0288566, 0.0288602, 0.0288659, 0.0417896, 0.138329, 0.033593, 0.115471, 0.0459824, 0.0358428, 0.0587502, 0.0312445, 0.0491262, 0.0288891, 0.0292088, 0.0362161, 0.0330325, 0.448781, 0.046979, 0.106605, 0.0288583, 0.0288583
1.05237, 4.863, 0.863192, 0.0293515, 2.61973, 3.99981, 0.0672111, 0.0293493, 0.0293534, 0.0293591, 0.0422828, 0.138823, 0.0340862, 0.115964, 0.0464757, 0.0363734, 0.0592426, 0.0317377, 0.0496153, 0.0293877, 0.029788, 0.0389877, 0.0332635, 0.439367, 0.0448056, 0.0953958, 0.0293515, 0.0293515
1.06023, 0.269137, 0.844668, 0.0298399, 1.50637, -0.575531, 0.0750187, 0.029837, 0.0298419, 0.0298475, 0.0427713, 0.139311, 0.0345746, 0.116453, 0.0469641, 0.0369174, 0.0597304, 0.0322261, 0.0500975, 0.0298831, 0.0303946, 0.0428825, 0.0334534, 0.422287, 0.0430314, 0.0861003, 0.0298399, 0.0298399
1.06809, 1, 0.825659, 0.0303215, 1.73205, 0.174341, 0.0850366, 0.0303175, 0.0303234, 0.030329, 0.0432528, 0.139793, 0.0350562, 0.116935, 0.0474457, 0.0374328, 0.0602115, 0.0327077, 0.05057, 0.0303736, 0.0310326, 0.0484737, 0.0336138, 0.398574, 0.0415833, 0.0787009, 0.0303215, 0.0303215
1.07595, 0.858198, 0.808729, 0.0307937, 1.69062, 0.0494692, 0.0978243, 0.0307886, 0.0307957, 0.0308013, 0.0437251, 0.140265, 0.0355285, 0.117407, 0.047918, 0.037888, 0.0606835, 0.03318, 0.0510293, 0.0308575, 0.0317066, 0.0565702, 0.0337555, 0.36958, 0.0404033, 0.0730975, 0.0307937, 0.0307937
1.08382, 1.99759, 0.796968, 0.0312542, 1.9994, 1.20063, 0.114013, 0.0312475, 0.0312561, 0.0312618, 0.0441855, 0.140726, 0.0359889, 0.117867, 0.0483784, 0.0382616, 0.0611438, 0.0336404, 0.0514716, 0.0313327, 0.0324216, 0.0682769, 0.0338874, 0.336856, 0.0394448, 0.0691309, 0.0312542, 0.0312542
1.09168, 0.997588, 0.79391, 0.0316999, 1.73135, 0.203678, 0.134277, 0.0316911, 0.0317018, 0.0317074, 0.0446312, 0.141171, 0.0364346, 0.118313, 0.0488241, 0.0385414, 0.0615893, 0.0340861, 0.0518925, 0.0317974, 0.0331823, 0.0850545, 0.0340162, 0.302014, 0.0386698, 0.0666044, 0.0316999, 0.0316999
1.09954, 1.99761, 0.803423, 0.0321273, 1.9994, 1.19419, 0.159289, 0.032116, 0.0321293, 0.0321349, 0.0450587, 0.141599, 0.036862, 0.118741, 0.0492516, 0.0387236, 0.0620167, 0.0345135, 0.0522868, 0.0322491, 0.0339937, 0.10877, 0.0341459, 0.266602, 0.0380462, 0.0653027, 0.0321273, 0.0321273
1.1074, 2.14901, 0.829575, 0.0325327, 2.03691, 1.31943, 0.189656, 0.0325182, 0.0325347, 0.0325403, 0.0454641, 0.142004, 0.0372674, 0.119146, 0.049657, 0.038811, 0.0624221, 0.0349189, 0.0526488, 0.0326855, 0.0348598, 0.141715, 0.0342776, 0.232001, 0.0375468, 0.0650079, 0.0325327, 0.0325327
1.11526, 0, 0.876471, 0.0329117, 1.41421, -0.876471, 0.225837, 0.0328931, 0.0329136, 0.0329193, 0.045843, 0.142383, 0.0376464, 0.119525, 0.0500359, 0.0388113, 0.062801, 0.0352979, 0.0529721, 0.0331042, 0.0357839, 0.186598, 0.0344099, 0.199343, 0.0371474, 0.06551, 0.0329117, 0.0329117
1.12312, 1.68749, 0.948048, 0.0332592, 1.92028, 0.739441, 0.268053, 0.0332354, 0.0332611, 0.0332667, 0.0461905, 0.142731, 0.0379939, 0.119872, 0.0503834, 0.0387356, 0.0631485, 0.0356454, 0.0532498, 0.0335025, 0.0367682, 0.246461, 0.0345385, 0.169471, 0.0368262, 0.0666156, 0.0332592, 0.0332592
1.13098, 0.312511, 1.04783, 0.0335697, 1.52069, -0.735323, 0.316197, 0.0335396, 0.0335716, 0.0335773, 0.046501, 0.143041, 0.0383044, 0.120183, 0.0506939, 0.0385959, 0.063459, 0.0359559, 0.0534748, 0.0338778, 0.0378133, 0.324543, 0.0346576, 0.142926, 0.0365634, 0.0681513, 0.0335697, 0.0335697
1.13884, 0, 1.17864, 0.033837, 1.41421, -1.17864, 0.369747, 0.033799, 0.0338389, 0.0338445, 0.0467683, 0.143309, 0.0385717, 0.12045, 0.0509612, 0.0384037, 0.0637262, 0.0362232, 0.0536396, 0.0342277, 0.0389185, 0.42404, 0.0347592, 0.119968, 0.0363403, 0.0699657, 0.033837, 0.033837
1.1467, 0, 1.34225, 0.0340544, 1.41421, -1.34225, 0.427715, 0.0340066, 0.0340563, 0.0340619, 0.0469857, 0.143526, 0.0387891, 0.120668, 0.0511786, 0.0381689, 0.0639436, 0.0364406, 0.053737, 0.0345497, 0.0400809, 0.547809, 0.0348346, 0.100612, 0.0361395, 0.071929, 0.0340544, 0.0340544
1.15456, 2.66822, 1.53905, 0.0342147, 2.16061, 1.12917, 0.48862, 0.034155, 0.0342166, 0.0342223, 0.047146, 0.143686, 0.0389494, 0.120828, 0.0513389, 0.0378983, 0.0641039, 0.0366009, 0.0537606, 0.0348414, 0.0412965, 0.697977, 0.0348739, 0.0846786, 0.0359442, 0.073931, 0.0342147, 0.0342147
1.16243, 0.331784, 1.76772, 0.0343105, 1.52702, -1.43593, 0.55052, 0.0342361, 0.0343124, 0.034318, 0.0472418, 0.143782, 0.0390452, 0.120924, 0.0514347, 0.0375954, 0.0641997, 0.0366967, 0.0537047, 0.0351009, 0.0425597, 0.875529, 0.034867, 0.0718555, 0.0357388, 0.0758786, 0.0343105, 0.0343105
