,PMC,emblem,Na ox%,Na peak area,Na abs error,Mg ox%,Mg peak area,Mg abs error,Al ox%,Al peak area,Al abs error,Si ox%,Si peak area,Si abs error,P ox%,P peak area,P abs error,S ox%,S peak area,S abs error,Cl ox%,Cl peak area,Cl abs error,K ox%,K peak area,K abs error,Ca ox%,Ca peak area,Ca error,Ti ox%,Ti peak area,Ti abs error,Cr ox%,Cr peak area,Cr abs error,Mn ox%,Mn peak area,Mn abs error,Fe ox%,Fe peak area,Fe abs error,Ni ox%,Ni peak,Ni abs error,Zn ox%,Zn peak area%,Zn abs error,Br ox%,Br peak area,Br abs error
704,847,shot_704,6.09,36.6,2.39%,3.3,115.1,0.72%,2.15,232.3,0.57%,23.4,6326.4,1.21%,1.03,444,0.34%,0.56,472.5,0.20%,0.3994,697.3,0.23%,0,0,,0.28,496.2,0.22%,38.14,69387,1.91%,12.9,20975.4,0.65%,0,0,,2,3356.1,0.51%,0.01,20,0.03%,5.624,8278.4,0.78%,0.0461,22.6,0.04%
705,848,shot_705,7.39,46.8,2.28%,4.75,177.2,0.58%,5.16,586.1,0.37%,31.98,8776.4,1.64%,0.84,348.3,0.29%,0.8,652.6,0.28%,0.4677,789.3,0.20%,0,0,,1.66,2884.5,0.47%,36.26,64940.3,1.82%,9.59,16565.3,0.49%,0,0,,3.7,6831.9,0.52%,0.0058,12.3,0.02%,3.7046,6044.9,0.56%,0.0335,19.1,0.05%
706,849,shot_706,6.78,44.6,2.18%,6.54,258.3,0.63%,8.06,949.1,0.52%,41.52,11453.9,2.12%,0.75,298.1,0.26%,0.86,669.3,0.29%,0.4339,700.1,0.22%,0.02,21.5,0.05%,4.74,7849.6,0.33%,29.49,50864.2,1.48%,5.37,10436.5,0.27%,0,0,,7.79,16240.2,0.39%,0,0,,2.2026,3861.4,0.54%,0.0249,15.9,0.05%
707,850,shot_707,6.3,43,1.94%,6.35,264.5,0.60%,11.48,1409.7,0.68%,49.11,13605.1,2.50%,0.72,276.5,0.26%,0.76,567.5,0.26%,0.3788,587.9,0.23%,0.18,221.6,0.18%,8.35,13144.5,0.43%,18.2,30653.4,0.92%,2.21,4864.8,0.54%,0,0,,11.41,26929.3,0.58%,0,0,,0.8382,1570.6,0.29%,0.0491,34.7,0.03%
708,851,shot_708,4.92,34.8,1.79%,7.69,337,0.65%,14.28,1809.2,0.81%,57.46,15919.5,2.92%,0.64,233.1,0.23%,0.63,451.7,0.22%,0.258,383.9,0.22%,0.44,527.6,0.21%,11.97,17652.5,0.61%,8.07,13179.1,0.41%,0.44,1073.2,0.21%,0.03,86.6,0.06%,12.92,34023.6,0.65%,0.0038,9.8,0.01%,0.1702,345.4,0.07%,0.0256,20,0.05%
709,852,shot_709,4.1,29.3,1.73%,8.36,373.5,0.67%,15.39,1966.8,0.86%,60.06,16592.6,3.05%,0.49,175.5,0.20%,0.33,231.7,0.23%,0.0894,131.5,0.11%,0.46,546.4,0.20%,13.42,19706.6,0.68%,3.84,6213.5,0.50%,0.01,18.8,0.02%,0.06,151,0.07%,13.43,36836.4,0.68%,0,0,,0.0317,66,0.03%,0.0453,36.6,0.04%
710,853,shot_710,2.33,16.6,1.65%,8.63,389.8,0.68%,16.75,2155.8,0.93%,60.43,16615.9,3.06%,0.37,131.2,0.24%,0.22,152.9,0.20%,0.1479,216.2,0.16%,0.47,551.8,0.20%,13.76,20075.1,0.70%,3.23,5180.1,0.56%,0,0,,0.1,275.8,0.12%,13.61,37213.4,0.68%,0.0075,19.5,0.02%,0.034,70.4,0.03%,0.0148,11.9,0.04%
711,854,shot_711,2.69,19.1,1.75%,8.19,368.6,0.66%,16.04,2066.2,0.90%,60.98,16850.9,3.09%,0.49,176.9,0.19%,0.16,115,0.17%,0.0274,40,0.07%,0.51,601.7,0.19%,13.8,20145.3,0.70%,3.31,5299.4,0.55%,0,0,,0.07,199.1,0.09%,13.63,37190.7,0.69%,0,0,,0.0192,39.6,0.04%,0.0297,23.8,0.05%
712,858,shot_712,5.62,32.8,2.40%,3.61,123.1,0.71%,1.6,168,0.50%,20.59,5452.4,1.07%,1.04,445.1,0.34%,0.42,349.3,0.22%,0.2918,507.7,0.23%,0,0,,0,6.5,,37.93,68159,1.90%,13.64,21408.3,0.69%,0,0,,1.56,2491.8,0.45%,0.0129,24.8,0.03%,5.4171,7670,0.75%,0.0771,36.3,0.04%
713,859,shot_713,11.89,72.3,2.64%,3.42,113.9,0.72%,1.68,172.8,0.51%,19.75,5128.4,1.03%,1.07,453.6,0.35%,0.34,285,0.23%,0.2816,489.1,0.23%,0,0,,0,3.9,,35.74,65933.9,1.79%,13.3,21995.6,0.67%,0,0,,1.55,2615.2,0.45%,0.0217,43.9,0.04%,5.1501,7698,0.71%,0.0766,38.3,0.04%
714,860,shot_714,8.51,50.5,2.56%,3.07,102.8,0.73%,1.53,159,0.49%,20.48,5354.7,1.07%,0.91,386,0.31%,0.33,274.6,0.23%,0.3684,636,0.23%,0,0,,0,0,,35.64,64756.3,1.79%,13.53,21927.6,0.68%,0,0,,1.56,2570.6,0.45%,0.0062,12.2,0.02%,5.6446,8178.5,0.78%,0.0882,42.2,0.05%
715,861,shot_715,9.98,60.2,2.56%,3.23,108.5,0.72%,1.82,189.3,0.53%,20.57,5390.4,1.07%,1.05,445.8,0.34%,0.36,301.2,0.23%,0.3449,598.8,0.23%,0,0,,0,0,,36.35,66629.3,1.82%,13.23,21662.5,0.67%,0,0,,1.55,2597.8,0.45%,0.0201,40.3,0.04%,5.398,7985.8,0.75%,0.0516,25.4,0.04%
716,862,shot_716,4.86,28.3,2.24%,2.77,95.2,0.70%,2.19,234.2,0.57%,19.16,5139.2,1.00%,0.82,356.1,0.28%,0.33,281,0.23%,0.3468,615.3,0.23%,0,0,,0,0,,38.86,69366.4,1.95%,12.97,19830.6,0.66%,0,0,,1.66,2582.6,0.47%,0.0327,60,0.03%,4.9486,6930.3,0.69%,0.0465,21.9,0.04%
717,863,shot_717,6.35,36.8,2.43%,2.8,95.2,0.71%,1.34,142.5,0.45%,20.56,5517.3,1.07%,0.83,359.7,0.29%,0.37,316.5,0.23%,0.2857,507.7,0.23%,0,0,,0,0,,39.91,71888.6,2.00%,13.17,20479.6,0.67%,0,0,,3.57,5651.9,0.53%,0.2734,495.1,0.11%,4.8406,6665.9,0.67%,0.0256,12,0.05%
718,864,shot_718,5.68,30.7,2.52%,2.72,88.5,0.72%,1.58,160.2,0.50%,23.89,6104.6,1.24%,0.48,196.1,0.20%,0.49,400.6,0.19%,0.0398,67.1,0.08%,0,0,,0,0,,30.13,56842.1,1.51%,13.22,24159.5,0.67%,0.09,167.9,0.11%,13.54,22544.2,0.68%,2.3099,3815.8,0.47%,4.1065,5001.5,0.57%,0.0197,8.4,0.05%
719,865,shot_719,0,0,,3.13,91.2,0.75%,1.38,126.3,0.46%,20.12,4662,1.05%,0.37,141.9,0.24%,0.93,715.9,0.31%,0,9.7,,0,0,,0,0,,17.91,35192,0.90%,14.26,30985,0.72%,0.5,1050.2,0.19%,30.26,50755.1,1.52%,7.39,9805.1,0.61%,3.3214,3069.9,0.57%,0,8.8,
720,866,shot_720,2.04,8.6,2.49%,2.04,55.2,0.69%,1.98,169.2,0.55%,15.31,3321.5,0.81%,0.25,95.7,0.22%,1.23,929.4,0.39%,0,5.2,,0,0,,0,0,,9.96,20533.2,0.50%,14.36,36068.7,0.72%,0.81,1849.4,0.28%,41.44,71614,2.08%,11.8359,14305.4,0.97%,1.808,1473.2,0.49%,0.0459,13.7,0.07%
721,867,shot_721,1.99,8,2.45%,1.57,40.7,0.63%,2.17,178.8,0.57%,12.06,2532.7,0.65%,0.22,81.4,0.21%,1.4,1050.9,0.42%,0,1.3,,0,0,,0,0,,6.09,12911,0.31%,15.03,40556.5,0.76%,0.97,2297.7,0.32%,48.91,84420.4,2.45%,14.6505,16641,1.20%,0.7682,580.3,0.27%,0,0,
722,868,shot_722,2.67,10.4,2.43%,1.23,30.8,0.57%,2.14,171.3,0.57%,9.32,1911,0.52%,0.17,65.2,0.18%,1.6,1195.3,0.46%,0,12.2,,0,0,,0,0,,3.76,8080.7,0.51%,15.02,42348.1,0.76%,1.17,2820.6,0.37%,53,91790.9,2.66%,16.6021,18242.5,1.36%,0.2572,185.9,0.11%,0,0,
723,869,shot_723,0.22,0.8,2.29%,1.2,29.7,0.57%,2.58,203.7,0.60%,7.5,1515.9,0.43%,0.16,59.9,0.17%,1.75,1304.8,0.48%,0.0022,3.4,0.03%,0,0,,0,0,,2.73,5874.3,0.57%,15.4,43818.5,0.77%,1.3,3109.4,0.40%,56.03,95362.9,2.81%,17.8608,18916.9,1.46%,0.0472,32.7,0.03%,0,0,
724,870,shot_724,5.44,21.2,2.45%,1.4,34.8,0.60%,2.11,165.9,0.56%,7.11,1438,0.41%,0.14,50.9,0.15%,1.71,1279,0.48%,0,7,,0,0,,0,0,,2.41,5273.2,0.55%,15.08,44069.4,0.76%,1.22,3017.4,0.38%,55.06,96814.5,2.76%,17.4519,19154.2,1.43%,0.0178,12.8,0.04%,0.0203,5.4,0.08%
725,871,shot_725,2.63,10,2.36%,1.75,43.4,0.66%,2.18,171.2,0.57%,6.52,1314.4,0.38%,0.17,65.3,0.18%,1.75,1312.7,0.48%,0.0178,27.5,0.05%,0,0,,0,0,,2.35,5114.8,0.55%,15.29,44345.6,0.77%,1.3,3167.8,0.40%,56.36,97392.3,2.82%,17.8928,19182.2,1.46%,0.006,4.2,0.03%,0,0,
726,872,shot_726,3.74,14.4,2.52%,1.3,32.2,0.59%,2.25,177.3,0.58%,7.4,1496.4,0.42%,0.16,59,0.17%,1.81,1354.4,0.49%,0.0059,9.1,0.03%,0,0,,0,0,,2.13,4639.5,0.53%,14.96,43609.5,0.75%,1.2,2942.2,0.38%,55.06,96162.6,2.76%,17.5264,19040.8,1.43%,0,0.5,,0,0,
727,873,shot_727,2.2,8.5,2.32%,2.24,56.3,0.72%,2.59,204.8,0.60%,8.18,1659.5,0.46%,0.1,37.4,0.12%,1.81,1346.5,0.49%,0.0547,84.1,0.07%,0,0,,0,0,,2,4356.2,0.52%,14.7,43009,0.74%,1.33,3268.2,0.41%,55.55,97274,2.78%,17.1721,18657.2,1.40%,0.0047,3.3,0.03%,0,0,
728,874,shot_728,3.4,13.3,2.40%,1.99,50.3,0.69%,2.59,206.1,0.60%,8.75,1782.4,0.49%,0.22,81,0.20%,1.94,1444.3,0.51%,0.0841,129.5,0.10%,0,0,,0,0,,1.97,4284.8,0.51%,14.6,42818.7,0.73%,1.23,3037.9,0.38%,54.38,96073.5,2.73%,16.5977,18312.5,1.36%,0.0239,17.4,0.04%,0.04,10.8,0.08%
729,875,shot_729,2.56,10,2.40%,2.36,60,0.73%,3.01,240.8,0.61%,9.8,2000.6,0.54%,0.24,88.3,0.21%,1.94,1437.3,0.51%,0.0467,71.5,0.07%,0,0,,0,0,,1.84,3993.3,0.49%,14.14,41664.7,0.71%,1.15,2873.2,0.37%,53.78,95946.1,2.70%,16.5922,18462.6,1.36%,0.0352,25.8,0.03%,0.0426,11.6,0.08%
730,876,shot_730,2.1,8.3,2.31%,2.56,66,0.74%,3.39,275.5,0.60%,11,2268.4,0.60%,0.25,94.5,0.22%,2.16,1605.6,0.54%,0.0509,78,0.07%,0,0,,0,0,,1.9,4131.8,0.50%,14.16,41746.6,0.71%,1.13,2836.6,0.36%,52.88,95023.2,2.65%,16.1259,18199.5,1.32%,0.0211,15.7,0.04%,0,0,
731,877,shot_731,4.66,19.3,2.31%,3.24,86.1,0.74%,3.81,316,0.56%,13.42,2808.9,0.72%,0.3,111.3,0.23%,2.45,1821.3,0.56%,0.1756,268.4,0.18%,0,0,,0,0,,1.75,3815.6,0.48%,13.54,40676.3,0.68%,1.03,2652.7,0.34%,49.87,93512.3,2.50%,15.1775,18143.6,1.24%,0.0028,2.2,0.02%,0.0361,10.7,0.07%
732,878,shot_732,5.03,21.4,2.38%,3.41,92.2,0.75%,4.73,399.7,0.43%,15.33,3239.9,0.82%,0.37,138.1,0.23%,2.63,1945.8,0.57%,0.2443,372,0.22%,0,0,,0,0,,1.68,3675.9,0.47%,13.23,40034,0.67%,1.03,2691.5,0.34%,48.56,92846.9,2.43%,14.429,17746.5,1.18%,0,1.2,,0.0288,8.8,0.07%
733,879,shot_733,2.39,10,2.23%,3.92,106.9,0.71%,4.95,420.3,0.38%,16.1,3413.9,0.85%,0.32,118.3,0.24%,2.76,2035.4,0.57%,0.2598,394.2,0.22%,0,0,,0,0,,1.64,3552.8,0.46%,13.14,39589.8,0.66%,1.01,2610.8,0.33%,48.73,92677.4,2.44%,14.5355,17741.2,1.19%,0.0017,1.3,0.02%,0,3.1,
734,880,shot_734,2.54,10.8,2.22%,4.59,126.8,0.64%,4.81,412,0.41%,17,3630.9,0.90%,0.3,113.8,0.23%,2.84,2098.4,0.57%,0.2748,417.5,0.23%,0,0,,0,0.2,,1.65,3585.5,0.46%,12.98,39317.3,0.65%,0.96,2509.2,0.32%,47.97,92340.3,2.40%,14.1079,17519.1,1.15%,0.0212,17.5,0.04%,0.039,12,0.07%
735,881,shot_735,2.22,9.5,2.18%,4.32,119.8,0.67%,5.49,472.2,0.40%,16.6,3552.1,0.88%,0.44,166.3,0.22%,2.88,2135.2,0.57%,0.2564,390.6,0.22%,0,0,,0.02,29.7,0.05%,1.63,3557.4,0.46%,13.04,39516.8,0.66%,1.01,2640,0.33%,47.58,91806.4,2.38%,14.2605,17771.7,1.17%,0.0067,5.6,0.03%,0,3,
736,882,shot_736,2.87,12.1,2.23%,3.51,95.4,0.73%,4.56,386.5,0.45%,14.42,3063.7,0.77%,0.24,89.3,0.21%,2.63,1961.9,0.57%,0.1794,275.6,0.18%,0,0,,0,0,,1.61,3533.1,0.46%,13.22,40014.1,0.67%,0.93,2423.2,0.31%,48.85,92663,2.45%,14.6416,17757.4,1.20%,0,0.7,,0,0,
737,883,shot_737,3.64,14.9,2.35%,3.89,102.1,0.72%,4.23,345.9,0.51%,12.75,2625.4,0.69%,0.3,109.6,0.23%,2.48,1816.9,0.56%,0.1959,296,0.19%,0,0,,0,0,,1.91,4109.6,0.50%,13.88,41090.5,0.70%,1.11,2825.2,0.36%,50.91,93818.3,2.55%,15.6971,18402.7,1.28%,0,0,,0.0363,10.5,0.08%
738,884,shot_738,3.09,12.4,2.32%,2.69,69.8,0.74%,3.3,269.7,0.60%,9.92,2060.4,0.55%,0.21,78.9,0.20%,2.11,1588,0.53%,0.1248,193.9,0.14%,0,0,,0,0,,1.99,4378.1,0.51%,14.19,42220.6,0.71%,1.14,2889.1,0.36%,52.24,95027,2.62%,16.2291,18579.3,1.33%,0.0006,0.5,0.02%,0,0,
739,885,shot_739,2.49,9.8,2.37%,2.27,57.7,0.72%,2.54,204.3,0.60%,7.94,1632.6,0.45%,0.08,32.3,0.11%,1.94,1464.3,0.51%,0.054,84.1,0.07%,0,0,,0,0,,2.12,4648.6,0.53%,14.54,42748.5,0.73%,1.13,2823.7,0.36%,53.59,95110.6,2.69%,16.8646,18693.4,1.38%,0.0071,5.2,0.03%,0,0,
740,886,shot_740,0.13,0.5,2.28%,2.99,75.1,0.77%,2.92,230.4,0.61%,7.07,1428.1,0.41%,0.16,58.9,0.17%,1.88,1402.8,0.50%,0.0754,116.2,0.10%,0,0,,0,0,,2.14,4636.7,0.53%,14.89,43099.4,0.75%,1.21,2955.6,0.38%,55.25,95788.6,2.77%,17.6581,19004.4,1.44%,0,0.4,,0,1.1,
741,887,shot_741,0.37,1.4,2.24%,1.39,34.7,0.61%,2.65,209.6,0.60%,7.04,1423.7,0.40%,0.12,45.4,0.14%,1.75,1308.6,0.48%,0.0136,21,0.04%,0,0,,0,0,,2.31,5000,0.55%,15.2,43710.6,0.76%,1.16,2809.6,0.37%,55.97,95799.7,2.80%,17.7857,18879.3,1.45%,0.0285,19.8,0.04%,0,0,
742,888,shot_742,1.96,7.6,2.28%,1.96,49.3,0.68%,2.84,226.2,0.61%,8.12,1654.7,0.46%,0.15,55.5,0.16%,1.89,1411,0.50%,0.0086,13.3,0.04%,0,0,,0,0,,2.32,5041.9,0.55%,14.88,43198.3,0.75%,1.17,2886.8,0.37%,54.16,94840.5,2.71%,17.1333,18757,1.40%,0.035,25.1,0.04%,0,0,
743,889,shot_743,1.76,6.9,2.32%,2.38,60.5,0.73%,2.88,231.2,0.61%,9.03,1848.9,0.50%,0.19,71.9,0.19%,2.07,1542.6,0.53%,0.1002,154.4,0.12%,0,0,,0,0,,2.15,4657.1,0.53%,14.68,42767.6,0.74%,1.22,3008.3,0.38%,53.67,94656.9,2.69%,16.7682,18532.4,1.37%,0,1.8,,0.0267,7.2,0.09%
744,890,shot_744,1.94,7.7,2.22%,2.26,58.3,0.71%,3.27,266.3,0.60%,10.95,2256.9,0.60%,0.23,87.1,0.21%,2.18,1616.3,0.54%,0.1093,167.3,0.13%,0,0,,0,0,,2.08,4498.9,0.52%,14.39,42121.8,0.72%,1.06,2643.4,0.34%,52.81,94423.1,2.65%,16.409,18468.4,1.34%,0,0,,0.0454,12.5,0.08%
745,891,shot_745,4.64,19,2.34%,3.86,101.4,0.72%,3.57,292.5,0.58%,11.9,2467.4,0.65%,0.27,101.5,0.23%,2.44,1815.7,0.56%,0.1632,249.6,0.17%,0,0,,0,0,,2.2,4789.2,0.54%,14.03,41566.4,0.71%,1.06,2695.3,0.34%,50.62,93296,2.54%,15.301,18007.3,1.25%,0.0133,10.3,0.04%,0,0,
746,892,shot_746,3.61,14.6,2.38%,3.34,87.1,0.76%,4.46,363.8,0.48%,12.6,2587.9,0.68%,0.25,90.6,0.22%,2.52,1850.2,0.56%,0.0836,126.2,0.11%,0,0,,0,0,,2.08,4491.2,0.52%,14.11,41529,0.71%,0.97,2449.2,0.32%,51.37,93805.3,2.57%,15.6045,18142.9,1.28%,0.0488,37.5,0.03%,0,0,
747,893,shot_747,4.08,16.4,2.41%,3.53,91.1,0.75%,3.69,298.4,0.57%,12.55,2564.2,0.68%,0.29,104.8,0.23%,2.42,1769.4,0.56%,0.1507,226.7,0.16%,0,0,,0,0,,2.22,4758.7,0.54%,14.39,42030.7,0.72%,1.1,2758.2,0.35%,51.76,93709.6,2.59%,15.9402,18384.7,1.30%,0.0194,14.8,0.04%,0,0,
748,894,shot_748,5.27,21.3,2.35%,3.13,80.4,0.75%,4.41,355.3,0.48%,11.93,2422.5,0.65%,0.32,116.6,0.23%,2.5,1820.7,0.56%,0.1672,251.2,0.17%,0,0,,0,0,,2.24,4800.1,0.54%,14.4,42204.2,0.72%,1.14,2860.2,0.36%,52.19,94853.2,2.62%,16.1235,18649,1.32%,0,0.5,,0,0,
749,895,shot_749,2.36,9.2,2.40%,2.53,64,0.74%,3.82,304.2,0.56%,11.01,2216.1,0.60%,0.31,113.7,0.23%,2.47,1794,0.56%,0.1449,216.8,0.16%,0,0,,0,0,,2.23,4729.8,0.54%,14.82,42638.3,0.75%,1.12,2739,0.36%,53.93,94826.1,2.70%,16.891,18724.5,1.38%,0.0124,9,0.04%,0,0,
750,896,shot_750,0.95,3.6,2.38%,2.65,65.4,0.76%,3.7,287.1,0.58%,10.09,1992.2,0.56%,0.22,79.4,0.21%,2.29,1639.9,0.55%,0.0897,132.5,0.11%,0,0,,0,0,,2.17,4534.3,0.53%,15.05,42500.2,0.76%,1.27,3035.5,0.39%,55.05,94104.5,2.76%,17.3314,18561,1.42%,0.0145,10.2,0.04%,0.0171,4.5,0.08%
751,897,shot_751,3.19,12.3,2.49%,3.06,75.9,0.77%,3.31,258.6,0.60%,8.47,1684.1,0.48%,0.26,95.4,0.22%,2.29,1670.7,0.55%,0.0778,116.9,0.10%,0,0,,0,0,,2.26,4812.1,0.54%,14.85,42642.1,0.75%,1.23,2989.6,0.38%,54.77,95269,2.74%,16.9595,18483.8,1.39%,0,0,0.02%,0.0039,1,0.07%
752,898,shot_752,1.63,6.1,2.40%,2.37,57.9,0.75%,2.73,210.7,0.61%,7.81,1542.9,0.44%,0.13,46.5,0.15%,2.07,1502.6,0.53%,0.0445,66.8,0.07%,0,0,,0,0,,2.45,5178.6,0.55%,15.35,43339.3,0.77%,1.22,2907,0.38%,55.62,94459.4,2.79%,17.8288,18908.2,1.46%,0,0.2,,0.1147,29.6,0.09%
753,899,shot_753,2.22,8.2,2.53%,1.75,42.3,0.68%,2.52,193.6,0.60%,6.42,1262.5,0.37%,0.19,69.8,0.19%,1.92,1402.9,0.51%,0,2.5,,0,0,,0,0,,2.33,4931,0.55%,15.35,43371.3,0.77%,1.32,3136.5,0.40%,56.7,95230.4,2.84%,17.5662,18307.1,1.44%,0.0181,12.4,0.04%,0,0,
754,900,shot_754,1.93,7.1,2.40%,2.23,53.7,0.72%,2.1,159.8,0.56%,5.75,1126.3,0.34%,0.12,42.3,0.14%,1.69,1232.5,0.47%,0,10.5,,0,0,,0,0,,2.42,5131.2,0.55%,15.33,43272.9,0.77%,1.24,2929.4,0.39%,57.08,95680.1,2.86%,18.22,18876.6,1.49%,0.0105,7.1,0.03%,0,0,
755,901,shot_755,2.52,9.3,2.39%,1.84,44.3,0.68%,2.23,170.1,0.58%,5.46,1069.2,0.33%,0.08,28.2,0.10%,1.71,1256.5,0.48%,0,2.9,,0,0,,0,0,,2.59,5501.6,0.56%,15.47,43613.8,0.78%,1.35,3190.3,0.41%,56.96,95578.3,2.85%,18.3797,19092.6,1.50%,0,0,,0,0,
756,902,shot_756,0.35,1.3,2.31%,1.48,35.4,0.63%,1.92,145.8,0.54%,5.56,1085.1,0.33%,0.1,36,0.12%,1.73,1258.8,0.48%,0,6.3,,0,0,,0,0,,2.63,5544.3,0.56%,15.28,42638.6,0.77%,1.28,2986.3,0.39%,57.84,95570.1,2.90%,18.74,19036.6,1.53%,0.0092,6.1,0.03%,0,0,
757,903,shot_757,0.65,2.4,2.29%,1.56,37.6,0.64%,1.8,137.9,0.53%,6.7,1322.6,0.39%,0.15,56.1,0.17%,1.67,1222,0.47%,0.0146,22.1,0.05%,0,0,,0,0,,2.99,6306,0.57%,15.38,42726,0.77%,1.18,2764.5,0.37%,56.51,93898.8,2.83%,18.1718,18748.3,1.49%,0.0436,29.4,0.03%,0,0,
758,904,shot_758,0.35,1.3,2.34%,1.3,31.7,0.60%,1.76,136.9,0.52%,8.63,1726.3,0.48%,0.12,45.3,0.14%,1.62,1188.6,0.46%,0,13.2,,0,0,,0,0,,4.16,8695.3,0.45%,15.21,41408.6,0.76%,1.14,2651.6,0.36%,54.75,90938.2,2.74%,17.2028,18004.3,1.41%,0.1962,134.8,0.09%,0,0,
759,905,shot_759,1.37,5.4,2.46%,2.78,70.7,0.76%,1.84,147.6,0.54%,11.03,2261.9,0.60%,0.17,62,0.18%,1.51,1116.6,0.44%,0,4,,0,0,,0,0,,7.01,14521,0.36%,14.76,38688.6,0.74%,1.16,2657.7,0.37%,49.62,83759.5,2.49%,15.0167,16634.7,1.23%,0.6913,508.7,0.25%,0,0,
760,906,shot_760,4.88,20.4,2.64%,2.17,57.5,0.72%,2.06,172.1,0.56%,14.16,3011.1,0.76%,0.23,85.8,0.21%,1.43,1071.2,0.43%,0,4.9,,0,0,,0,0,,10.83,22239.1,0.55%,14.48,36185.1,0.73%,0.95,2150,0.32%,43.41,74626.4,2.18%,12.4648,14897.5,1.02%,1.2047,971.5,0.39%,0,0,
761,907,shot_761,0.34,1.5,2.56%,2.21,62,0.71%,2.42,214.3,0.60%,17.79,3990.1,0.94%,0.32,122.9,0.24%,1.22,933.6,0.38%,0,18.5,,0,0,,0,0,,18.58,36374.6,0.93%,14.14,30853.7,0.71%,0.68,1405.8,0.24%,35.64,58724.7,1.79%,9.2854,11599.9,0.76%,2.2371,1929.3,0.54%,0,6.5,
762,908,shot_762,2.73,12.8,2.59%,2.16,64,0.70%,2.16,201.2,0.57%,19.99,4707,1.05%,0.4,158.8,0.23%,1.06,834.2,0.35%,0.0126,20.6,0.06%,0,0,,0,0,,25.65,49066.6,1.29%,13.61,27058.3,0.69%,0.48,944.4,0.20%,27.45,45016.5,1.38%,6.3232,8640.7,0.52%,2.882,2790.5,0.57%,0.0235,8.2,0.06%
763,909,shot_763,0,0.1,,2.26,54.2,0.73%,1.86,141,0.54%,5.44,1063,0.33%,0.11,41.9,0.14%,1.66,1212,0.47%,0,14.6,,0,0,,0,0,,2.38,5011.6,0.55%,15.43,43065.1,0.78%,1.28,3006.6,0.40%,56.9,93993.1,2.85%,18.4848,18840.2,1.51%,0,0,,0,0,
764,910,shot_764,2.86,10.6,2.51%,1.81,43.6,0.68%,2.1,160.2,0.56%,5.92,1159.5,0.35%,0.11,38.8,0.13%,1.65,1204.7,0.47%,0,3.3,,0,0,,0,0,,2.22,4713.3,0.54%,15.04,42460,0.76%,1.22,2906.8,0.38%,55.42,93382.9,2.78%,17.9402,18733.5,1.47%,0.0111,7.6,0.04%,0,0,
765,911,shot_765,1.71,6.3,2.33%,1.4,33.7,0.61%,1.89,143.9,0.54%,6.5,1277.1,0.38%,0.11,39.5,0.13%,1.74,1269.5,0.48%,0.0239,35.9,0.06%,0,0,,0,0,,2.09,4407.9,0.53%,14.86,41734.4,0.75%,1.14,2700,0.36%,55.3,92510.3,2.77%,17.7484,18364.5,1.45%,0.0135,9.1,0.04%,0,0,
766,912,shot_766,0.98,3.7,2.26%,1.84,45,0.68%,2.92,226.2,0.61%,7.51,1485.5,0.43%,0.16,56.9,0.17%,1.84,1336.4,0.50%,0.0893,133.9,0.11%,0,0,,0,0,,1.97,4140.1,0.51%,14.44,40657.1,0.73%,1.17,2784.2,0.37%,53.28,90287.3,2.67%,17.1259,18065.7,1.40%,0,0,,0,0,
767,913,shot_767,1.66,6.3,2.34%,2.23,55.6,0.72%,2.72,213.8,0.61%,10.1,2025.8,0.56%,0.2,73.1,0.20%,1.94,1405.4,0.51%,0.1104,164.6,0.13%,0,0,,0,0,,1.78,3727,0.49%,13.7,38666.2,0.69%,1.02,2471.4,0.33%,49.78,86103.6,2.49%,15.6981,17120,1.28%,0.0075,5.4,0.03%,0,0,
768,914,shot_768,2.95,11.7,2.44%,2.73,70,0.76%,3.04,244,0.61%,11.48,2331,0.63%,0.18,64.8,0.18%,2.25,1626.2,0.54%,0.0852,126.7,0.11%,0,0,,0,0,,1.64,3427.3,0.46%,12.65,36060.2,0.64%,0.87,2134.8,0.29%,45.82,81837.2,2.30%,14.3455,16352.1,1.17%,0.002,1.5,0.02%,0,0,
769,915,shot_769,1.85,7.4,2.20%,2.69,70,0.74%,3.56,289.5,0.59%,12.5,2558.3,0.68%,0.24,88.7,0.22%,2.26,1625.8,0.54%,0.0982,145.5,0.12%,0,0,,0,0,,1.57,3258.9,0.45%,12.17,34431.1,0.61%,0.88,2179.5,0.30%,43.37,77797.1,2.17%,13.5389,15626,1.11%,0.0139,10.6,0.04%,0,0,
770,916,shot_770,1.8,7.2,2.16%,3.2,83.6,0.74%,3.44,279.1,0.59%,13.57,2773.3,0.73%,0.26,92,0.22%,2.31,1642.6,0.55%,0.1062,155.1,0.13%,0,0,,0,0,,1.38,2824.2,0.41%,11.77,32974,0.59%,0.6,1475.7,0.22%,40.75,73226.3,2.04%,12.6751,14822.7,1.04%,0.0404,31.2,0.03%,0,0,
771,917,shot_771,2.34,9.7,2.23%,3.45,92.2,0.74%,3.61,299.4,0.58%,13.65,2834.7,0.73%,0.32,114.7,0.23%,2.48,1779.7,0.56%,0.1184,174.4,0.14%,0,0,,0,0,,1.34,2764,0.41%,10.98,31101.2,0.55%,0.52,1320.3,0.19%,38.01,70238.2,1.91%,11.8092,14323.4,0.97%,0.0201,16.2,0.04%,0,0,
