   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_0.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
23.6364, 0.701685, 0.181051, 0.181051, 1.64368, 0.520634, 0.181051, 0, 0.181051, 0.181051, 0.181051, 0.181051, 0.181051, 0.181051, 0.181051, 0.181051, 0.181051, 0.181051, 0.181051, 0.181051, 0.181051
23.6447, 0, 0.180068, 0.180068, 1.41421, -0.180068, 0.180068, 0, 0.180068, 0.180068, 0.180068, 0.180068, 0.180068, 0.180068, 0.180068, 0.180068, 0.180068, 0.180068, 0.180068, 0.180068, 0.180068
23.653, 0, 0.178566, 0.178566, 1.41421, -0.178566, 0.178566, 0, 0.178566, 0.178566, 0.178566, 0.178566, 0.178566, 0.178566, 0.178566, 0.178566, 0.178566, 0.178566, 0.178566, 0.178566, 0.178566
23.6613, 0, 0.176811, 0.176811, 1.41421, -0.176811, 0.176811, 0, 0.176811, 0.176811, 0.176811, 0.176811, 0.176811, 0.176811, 0.176811, 0.176811, 0.176811, 0.176811, 0.176811, 0.176811, 0.176811
23.6696, 0.286068, 0.175065, 0.175065, 1.51198, 0.111004, 0.175065, 0, 0.175065, 0.175065, 0.175065, 0.175065, 0.175065, 0.175065, 0.175065, 0.175065, 0.175065, 0.175065, 0.175065, 0.175065, 0.175065
23.6779, 1.99788, 0.174648, 0.174648, 1.99947, 1.82323, 0.174648, 0, 0.174648, 0.174648, 0.174648, 0.174648, 0.174648, 0.174648, 0.174648, 0.174648, 0.174648, 0.174648, 0.174648, 0.174648, 0.174648
23.6862, 1.27927, 0.173669, 0.173669, 1.81088, 1.1056, 0.173669, 0, 0.173669, 0.173669, 0.173669, 0.173669, 0.173669, 0.173669, 0.173669, 0.173669, 0.173669, 0.173669, 0.173669, 0.173669, 0.173669
23.6945, 1.43679, 0.172205, 0.172205, 1.85386, 1.26458, 0.172205, 0, 0.172205, 0.172205, 0.172205, 0.172205, 0.172205, 0.172205, 0.172205, 0.172205, 0.172205, 0.172205, 0.172205, 0.172205, 0.172205
23.7028, 0, 0.170504, 0.170504, 1.41421, -0.170504, 0.170504, 0, 0.170504, 0.170504, 0.170504, 0.170504, 0.170504, 0.170504, 0.170504, 0.170504, 0.170504, 0.170504, 0.170504, 0.170504, 0.170504
23.7111, 0, 0.168812, 0.168812, 1.41421, -0.168812, 0.168812, 0, 0.168812, 0.168812, 0.168812, 0.168812, 0.168812, 0.168812, 0.168812, 0.168812, 0.168812, 0.168812, 0.168812, 0.168812, 0.168812
23.7194, 0.271556, 0.168262, 0.168262, 1.50717, 0.103294, 0.168262, 0, 0.168262, 0.168262, 0.168262, 0.168262, 0.168262, 0.168262, 0.168262, 0.168262, 0.168262, 0.168262, 0.168262, 0.168262, 0.168262
23.7277, 0.728444, 0.167196, 0.167196, 1.6518, 0.561248, 0.167196, 0, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196
23.736, 1.2671, 0.165687, 0.165687, 1.80751, 1.10141, 0.165687, 0, 0.165687, 0.165687, 0.165687, 0.165687, 0.165687, 0.165687, 0.165687, 0.165687, 0.165687, 0.165687, 0.165687, 0.165687, 0.165687
23.7443, 0.732904, 0.163961, 0.163961, 1.65315, 0.568943, 0.163961, 0, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961
23.7526, 0, 0.162245, 0.162245, 1.41421, -0.162245, 0.162245, 0, 0.162245, 0.162245, 0.162245, 0.162245, 0.162245, 0.162245, 0.162245, 0.162245, 0.162245, 0.162245, 0.162245, 0.162245, 0.162245
23.761, 0.259792, 0.161668, 0.161668, 1.50326, 0.0981237, 0.161668, 0, 0.161668, 0.161668, 0.161668, 0.161668, 0.161668, 0.161668, 0.161668, 0.161668, 0.161668, 0.161668, 0.161668, 0.161668, 0.161668
23.7693, 0.740208, 0.160612, 0.160612, 1.65536, 0.579596, 0.160612, 0, 0.160612, 0.160612, 0.160612, 0.160612, 0.160612, 0.160612, 0.160612, 0.160612, 0.160612, 0.160612, 0.160612, 0.160612, 0.160612
23.7776, 0.254834, 0.159142, 0.159142, 1.50161, 0.0956918, 0.159142, 0, 0.159142, 0.159142, 0.159142, 0.159142, 0.159142, 0.159142, 0.159142, 0.159142, 0.159142, 0.159142, 0.159142, 0.159142, 0.159142
23.7859, 0.745166, 0.157471, 0.157471, 1.65685, 0.587695, 0.157471, 0, 0.157471, 0.157471, 0.157471, 0.157471, 0.157471, 0.157471, 0.157471, 0.157471, 0.157471, 0.157471, 0.157471, 0.157471, 0.157471
23.7942, 0, 0.155808, 0.155808, 1.41421, -0.155808, 0.155808, 0, 0.155808, 0.155808, 0.155808, 0.155808, 0.155808, 0.155808, 0.155808, 0.155808, 0.155808, 0.155808, 0.155808, 0.155808, 0.155808
23.8025, 0, 0.155121, 0.155121, 1.41421, -0.155121, 0.155121, 0, 0.155121, 0.155121, 0.155121, 0.155121, 0.155121, 0.155121, 0.155121, 0.155121, 0.155121, 0.155121, 0.155121, 0.155121, 0.155121
23.8108, 0, 0.153987, 0.153987, 1.41421, -0.153987, 0.153987, 0, 0.153987, 0.153987, 0.153987, 0.153987, 0.153987, 0.153987, 0.153987, 0.153987, 0.153987, 0.153987, 0.153987, 0.153987, 0.153987
23.8191, 0, 0.152471, 0.152471, 1.41421, -0.152471, 0.152471, 0, 0.152471, 0.152471, 0.152471, 0.152471, 0.152471, 0.152471, 0.152471, 0.152471, 0.152471, 0.152471, 0.152471, 0.152471, 0.152471
23.8274, 0, 0.150771, 0.150771, 1.41421, -0.150771, 0.150771, 0, 0.150771, 0.150771, 0.150771, 0.150771, 0.150771, 0.150771, 0.150771, 0.150771, 0.150771, 0.150771, 0.150771, 0.150771, 0.150771
23.8357, 0, 0.14908, 0.14908, 1.41421, -0.14908, 0.14908, 0, 0.14908, 0.14908, 0.14908, 0.14908, 0.14908, 0.14908, 0.14908, 0.14908, 0.14908, 0.14908, 0.14908, 0.14908, 0.14908
23.844, 0, 0.148392, 0.148392, 1.41421, -0.148392, 0.148392, 0, 0.148392, 0.148392, 0.148392, 0.148392, 0.148392, 0.148392, 0.148392, 0.148392, 0.148392, 0.148392, 0.148392, 0.148392, 0.148392
23.8523, 1, 0.14728, 0.14728, 1.73205, 0.85272, 0.14728, 0, 0.14728, 0.14728, 0.14728, 0.14728, 0.14728, 0.14728, 0.14728, 0.14728, 0.14728, 0.14728, 0.14728, 0.14728, 0.14728
23.8606, 0, 0.145801, 0.145801, 1.41421, -0.145801, 0.145801, 0, 0.145801, 0.145801, 0.145801, 0.145801, 0.145801, 0.145801, 0.145801, 0.145801, 0.145801, 0.145801, 0.145801, 0.145801, 0.145801
23.8689, 1, 0.144146, 0.144146, 1.73205, 0.855854, 0.144146, 0, 0.144146, 0.144146, 0.144146, 0.144146, 0.144146, 0.144146, 0.144146, 0.144146, 0.144146, 0.144146, 0.144146, 0.144146, 0.144146
23.8772, 0, 0.142501, 0.142501, 1.41421, -0.142501, 0.142501, 0, 0.142501, 0.142501, 0.142501, 0.142501, 0.142501, 0.142501, 0.142501, 0.142501, 0.142501, 0.142501, 0.142501, 0.142501, 0.142501
23.8855, 1, 0.141719, 0.141719, 1.73205, 0.858281, 0.141719, 0, 0.141719, 0.141719, 0.141719, 0.141719, 0.141719, 0.141719, 0.141719, 0.141719, 0.141719, 0.141719, 0.141719, 0.141719, 0.141719
23.8938, 1, 0.140538, 0.140538, 1.73205, 0.859462, 0.140538, 0, 0.140538, 0.140538, 0.140538, 0.140538, 0.140538, 0.140538, 0.140538, 0.140538, 0.140538, 0.140538, 0.140538, 0.140538, 0.140538
23.9021, 0, 0.139017, 0.139017, 1.41421, -0.139017, 0.139017, 0, 0.139017, 0.139017, 0.139017, 0.139017, 0.139017, 0.139017, 0.139017, 0.139017, 0.139017, 0.139017, 0.139017, 0.139017, 0.139017
23.9104, 0, 0.137333, 0.137333, 1.41421, -0.137333, 0.137333, 0, 0.137333, 0.137333, 0.137333, 0.137333, 0.137333, 0.137333, 0.137333, 0.137333, 0.137333, 0.137333, 0.137333, 0.137333, 0.137333
23.9187, 0, 0.135658, 0.135658, 1.41421, -0.135658, 0.135658, 0, 0.135658, 0.135658, 0.135658, 0.135658, 0.135658, 0.135658, 0.135658, 0.135658, 0.135658, 0.135658, 0.135658, 0.135658, 0.135658
23.927, 0.211596, 0.134884, 0.134884, 1.48714, 0.076712, 0.134884, 0, 0.134884, 0.134884, 0.134884, 0.134884, 0.134884, 0.134884, 0.134884, 0.134884, 0.134884, 0.134884, 0.134884, 0.134884, 0.134884
23.9353, 1.99757, 0.133729, 0.133729, 1.99939, 1.86385, 0.133729, 0, 0.133729, 0.133729, 0.133729, 0.133729, 0.133729, 0.133729, 0.133729, 0.133729, 0.133729, 0.133729, 0.133729, 0.133729, 0.133729
23.9436, 0.79083, 0.132248, 0.132248, 1.67058, 0.658582, 0.132248, 0, 0.132248, 0.132248, 0.132248, 0.132248, 0.132248, 0.132248, 0.132248, 0.132248, 0.132248, 0.132248, 0.132248, 0.132248, 0.132248
23.9519, 1, 0.130611, 0.130611, 1.73205, 0.869389, 0.130611, 0, 0.130611, 0.130611, 0.130611, 0.130611, 0.130611, 0.130611, 0.130611, 0.130611, 0.130611, 0.130611, 0.130611, 0.130611, 0.130611
23.9602, 0, 0.128984, 0.128984, 1.41421, -0.128984, 0.128984, 0, 0.128984, 0.128984, 0.128984, 0.128984, 0.128984, 0.128984, 0.128984, 0.128984, 0.128984, 0.128984, 0.128984, 0.128984, 0.128984
23.9685, 0, 0.12811, 0.12811, 1.41421, -0.12811, 0.12811, 0, 0.12811, 0.12811, 0.12811, 0.12811, 0.12811, 0.12811, 0.12811, 0.12811, 0.12811, 0.12811, 0.12811, 0.12811, 0.12811
23.9768, 0, 0.126892, 0.126892, 1.41421, -0.126892, 0.126892, 0, 0.126892, 0.126892, 0.126892, 0.126892, 0.126892, 0.126892, 0.126892, 0.126892, 0.126892, 0.126892, 0.126892, 0.126892, 0.126892
23.9851, 1, 0.125379, 0.125379, 1.73205, 0.874621, 0.125379, 0, 0.125379, 0.125379, 0.125379, 0.125379, 0.125379, 0.125379, 0.125379, 0.125379, 0.125379, 0.125379, 0.125379, 0.125379, 0.125379
23.9934, 0, 0.123725, 0.123725, 1.41421, -0.123725, 0.123725, 0, 0.123725, 0.123725, 0.123725, 0.123725, 0.123725, 0.123725, 0.123725, 0.123725, 0.123725, 0.123725, 0.123725, 0.123725, 0.123725
24.0017, 0, 0.122082, 0.122082, 1.41421, -0.122082, 0.122082, 0, 0.122082, 0.122082, 0.122082, 0.122082, 0.122082, 0.122082, 0.122082, 0.122082, 0.122082, 0.122082, 0.122082, 0.122082, 0.122082
24.01, 0, 0.121199, 0.121199, 1.41421, -0.121199, 0.121199, 0, 0.121199, 0.121199, 0.121199, 0.121199, 0.121199, 0.121199, 0.121199, 0.121199, 0.121199, 0.121199, 0.121199, 0.121199, 0.121199
24.0183, 0, 0.120006, 0.120006, 1.41421, -0.120006, 0.120006, 0, 0.120006, 0.120006, 0.120006, 0.120006, 0.120006, 0.120006, 0.120006, 0.120006, 0.120006, 0.120006, 0.120006, 0.120006, 0.120006
24.0266, 0.182449, 0.118542, 0.118542, 1.47731, 0.063907, 0.118542, 0, 0.118542, 0.118542, 0.118542, 0.118542, 0.118542, 0.118542, 0.118542, 0.118542, 0.118542, 0.118542, 0.118542, 0.118542, 0.118542
24.0349, 0.817551, 0.11695, 0.11695, 1.67856, 0.7006, 0.11695, 0, 0.11695, 0.11695, 0.11695, 0.11695, 0.11695, 0.11695, 0.11695, 0.11695, 0.11695, 0.11695, 0.11695, 0.11695, 0.11695
24.0432, 0, 0.115369, 0.115369, 1.41421, -0.115369, 0.115369, 0, 0.115369, 0.115369, 0.115369, 0.115369, 0.115369, 0.115369, 0.115369, 0.115369, 0.115369, 0.115369, 0.115369, 0.115369, 0.115369
24.0515, 1, 0.114361, 0.114361, 1.73205, 0.885639, 0.114361, 0, 0.114361, 0.114361, 0.114361, 0.114361, 0.114361, 0.114361, 0.114361, 0.114361, 0.114361, 0.114361, 0.114361, 0.114361, 0.114361
24.0598, 1, 0.113104, 0.113104, 1.73205, 0.886896, 0.113104, 0, 0.113104, 0.113104, 0.113104, 0.113104, 0.113104, 0.113104, 0.113104, 0.113104, 0.113104, 0.113104, 0.113104, 0.113104, 0.113104
24.0681, 1, 0.111624, 0.111624, 1.73205, 0.888376, 0.111624, 0, 0.111624, 0.111624, 0.111624, 0.111624, 0.111624, 0.111624, 0.111624, 0.111624, 0.111624, 0.111624, 0.111624, 0.111624, 0.111624
24.0764, 0, 0.110041, 0.110041, 1.41421, -0.110041, 0.110041, 0, 0.110041, 0.110041, 0.110041, 0.110041, 0.110041, 0.110041, 0.110041, 0.110041, 0.110041, 0.110041, 0.110041, 0.110041, 0.110041
24.0847, 0.331185, 0.108469, 0.108469, 1.52682, 0.222716, 0.108469, 0, 0.108469, 0.108469, 0.108469, 0.108469, 0.108469, 0.108469, 0.108469, 0.108469, 0.108469, 0.108469, 0.108469, 0.108469, 0.108469
24.093, 1.66882, 0.107331, 0.107331, 1.91542, 1.56148, 0.107331, 0, 0.107331, 0.107331, 0.107331, 0.107331, 0.107331, 0.107331, 0.107331, 0.107331, 0.107331, 0.107331, 0.107331, 0.107331, 0.107331
24.1013, 0.160635, 0.106059, 0.106059, 1.46991, 0.054576, 0.106059, 0, 0.106059, 0.106059, 0.106059, 0.106059, 0.106059, 0.106059, 0.106059, 0.106059, 0.106059, 0.106059, 0.106059, 0.106059, 0.106059
24.1096, 0.839365, 0.104645, 0.104645, 1.68504, 0.734721, 0.104645, 0, 0.104645, 0.104645, 0.104645, 0.104645, 0.104645, 0.104645, 0.104645, 0.104645, 0.104645, 0.104645, 0.104645, 0.104645, 0.104645
24.1179, 0.155925, 0.103127, 0.103127, 1.46831, 0.052798, 0.103127, 0, 0.103127, 0.103127, 0.103127, 0.103127, 0.103127, 0.103127, 0.103127, 0.103127, 0.103127, 0.103127, 0.103127, 0.103127, 0.103127
24.1262, 0.844075, 0.101498, 0.101498, 1.68644, 0.742577, 0.101498, 0, 0.101498, 0.101498, 0.101498, 0.101498, 0.101498, 0.101498, 0.101498, 0.101498, 0.101498, 0.101498, 0.101498, 0.101498, 0.101498
24.1345, 0, 0.09979, 0.09979, 1.41421, -0.09979, 0.09979, 0, 0.09979, 0.09979, 0.09979, 0.09979, 0.09979, 0.09979, 0.09979, 0.09979, 0.09979, 0.09979, 0.09979, 0.09979, 0.09979
24.1428, 0.14891, 0.0980504, 0.0980504, 1.46592, 0.0508594, 0.0980504, 0, 0.0980504, 0.0980504, 0.0980504, 0.0980504, 0.0980504, 0.0980504, 0.0980504, 0.0980504, 0.0980504, 0.0980504, 0.0980504, 0.0980504, 0.0980504
24.1512, 0.85109, 0.0962898, 0.0962898, 1.68852, 0.7548, 0.0962898, 0, 0.0962898, 0.0962898, 0.0962898, 0.0962898, 0.0962898, 0.0962898, 0.0962898, 0.0962898, 0.0962898, 0.0962898, 0.0962898, 0.0962898, 0.0962898
24.1595, 0, 0.0944768, 0.0944768, 1.41421, -0.0944768, 0.0944768, 0, 0.0944768, 0.0944768, 0.0944768, 0.0944768, 0.0944768, 0.0944768, 0.0944768, 0.0944768, 0.0944768, 0.0944768, 0.0944768, 0.0944768, 0.0944768
24.1678, 1, 0.09262, 0.09262, 1.73205, 0.90738, 0.09262, 0, 0.09262, 0.09262, 0.09262, 0.09262, 0.09262, 0.09262, 0.09262, 0.09262, 0.09262, 0.09262, 0.09262, 0.09262, 0.09262
24.1761, 0, 0.0906249, 0.0906249, 1.41421, -0.0906249, 0.0906249, 0, 0.0906249, 0.0906249, 0.0906249, 0.0906249, 0.0906249, 0.0906249, 0.0906249, 0.0906249, 0.0906249, 0.0906249, 0.0906249, 0.0906249, 0.0906249
24.1844, 0, 0.0885114, 0.0885114, 1.41421, -0.0885114, 0.0885114, 0, 0.0885114, 0.0885114, 0.0885114, 0.0885114, 0.0885114, 0.0885114, 0.0885114, 0.0885114, 0.0885114, 0.0885114, 0.0885114, 0.0885114, 0.0885114
24.1927, 2, 0.0862845, 0.0862845, 2, 1.91372, 0.0862845, 0, 0.0862845, 0.0862845, 0.0862845, 0.0862845, 0.0862845, 0.0862845, 0.0862845, 0.0862845, 0.0862845, 0.0862845, 0.0862845, 0.0862845, 0.0862845
24.201, 2, 0.0839836, 0.0839836, 2, 1.91602, 0.0839836, 0, 0.0839836, 0.0839836, 0.0839836, 0.0839836, 0.0839836, 0.0839836, 0.0839836, 0.0839836, 0.0839836, 0.0839836, 0.0839836, 0.0839836, 0.0839836
24.2093, 0.1294, 0.0816633, 0.0816633, 1.45925, 0.0477368, 0.0816633, 0, 0.0816633, 0.0816633, 0.0816633, 0.0816633, 0.0816633, 0.0816633, 0.0816633, 0.0816633, 0.0816633, 0.0816633, 0.0816633, 0.0816633, 0.0816633
24.2176, 0.8706, 0.0793755, 0.0793755, 1.69428, 0.791224, 0.0793755, 0, 0.0793755, 0.0793755, 0.0793755, 0.0793755, 0.0793755, 0.0793755, 0.0793755, 0.0793755, 0.0793755, 0.0793755, 0.0793755, 0.0793755, 0.0793755
24.2259, 1, 0.0774738, 0.0774738, 1.73205, 0.922526, 0.0774738, 0, 0.0774738, 0.0774738, 0.0774738, 0.0774738, 0.0774738, 0.0774738, 0.0774738, 0.0774738, 0.0774738, 0.0774738, 0.0774738, 0.0774738, 0.0774738
24.2342, 2, 0.0753769, 0.0753769, 2, 1.92462, 0.0753769, 0, 0.0753769, 0.0753769, 0.0753769, 0.0753769, 0.0753769, 0.0753769, 0.0753769, 0.0753769, 0.0753769, 0.0753769, 0.0753769, 0.0753769, 0.0753769
24.2425, 0, 0.07312, 0.07312, 1.41421, -0.07312, 0.07312, 0, 0.07312, 0.07312, 0.07312, 0.07312, 0.07312, 0.07312, 0.07312, 0.07312, 0.07312, 0.07312, 0.07312, 0.07312, 0.07312
24.2508, 0, 0.0708047, 0.0708047, 1.41421, -0.0708047, 0.0708047, 0, 0.0708047, 0.0708047, 0.0708047, 0.0708047, 0.0708047, 0.0708047, 0.0708047, 0.0708047, 0.0708047, 0.0708047, 0.0708047, 0.0708047, 0.0708047
24.2591, 0, 0.0685266, 0.0685266, 1.41421, -0.0685266, 0.0685266, 0, 0.0685266, 0.0685266, 0.0685266, 0.0685266, 0.0685266, 0.0685266, 0.0685266, 0.0685266, 0.0685266, 0.0685266, 0.0685266, 0.0685266, 0.0685266
24.2674, 0, 0.0668157, 0.0668157, 1.41421, -0.0668157, 0.0668157, 0, 0.0668157, 0.0668157, 0.0668157, 0.0668157, 0.0668157, 0.0668157, 0.0668157, 0.0668157, 0.0668157, 0.0668157, 0.0668157, 0.0668157, 0.0668157
24.2757, 0, 0.0648384, 0.0648384, 1.41421, -0.0648384, 0.0648384, 0, 0.0648384, 0.0648384, 0.0648384, 0.0648384, 0.0648384, 0.0648384, 0.0648384, 0.0648384, 0.0648384, 0.0648384, 0.0648384, 0.0648384, 0.0648384
24.284, 0, 0.0626367, 0.0626367, 1.41421, -0.0626367, 0.0626367, 0, 0.0626367, 0.0626367, 0.0626367, 0.0626367, 0.0626367, 0.0626367, 0.0626367, 0.0626367, 0.0626367, 0.0626367, 0.0626367, 0.0626367, 0.0626367
24.2923, 0, 0.0603485, 0.0603485, 1.41421, -0.0603485, 0.0603485, 0, 0.0603485, 0.0603485, 0.0603485, 0.0603485, 0.0603485, 0.0603485, 0.0603485, 0.0603485, 0.0603485, 0.0603485, 0.0603485, 0.0603485, 0.0603485
24.3006, 0, 0.0581028, 0.0581028, 1.41421, -0.0581028, 0.0581028, 0, 0.0581028, 0.0581028, 0.0581028, 0.0581028, 0.0581028, 0.0581028, 0.0581028, 0.0581028, 0.0581028, 0.0581028, 0.0581028, 0.0581028, 0.0581028
24.3089, 0.100595, 0.0566431, 0.0566431, 1.44934, 0.0439516, 0.0566431, 0, 0.0566431, 0.0566431, 0.0566431, 0.0566431, 0.0566431, 0.0566431, 0.0566431, 0.0566431, 0.0566431, 0.0566431, 0.0566431, 0.0566431, 0.0566431
24.3172, 0.899405, 0.0548618, 0.0548618, 1.70276, 0.844544, 0.0548618, 0, 0.0548618, 0.0548618, 0.0548618, 0.0548618, 0.0548618, 0.0548618, 0.0548618, 0.0548618, 0.0548618, 0.0548618, 0.0548618, 0.0548618, 0.0548618
24.3255, 0, 0.0528104, 0.0528104, 1.41421, -0.0528104, 0.0528104, 0, 0.0528104, 0.0528104, 0.0528104, 0.0528104, 0.0528104, 0.0528104, 0.0528104, 0.0528104, 0.0528104, 0.0528104, 0.0528104, 0.0528104, 0.0528104
24.3338, 0, 0.0506519, 0.0506519, 1.41421, -0.0506519, 0.0506519, 0, 0.0506519, 0.0506519, 0.0506519, 0.0506519, 0.0506519, 0.0506519, 0.0506519, 0.0506519, 0.0506519, 0.0506519, 0.0506519, 0.0506519, 0.0506519
24.3421, 0, 0.0485385, 0.0485385, 1.41421, -0.0485385, 0.0485385, 0, 0.0485385, 0.0485385, 0.0485385, 0.0485385, 0.0485385, 0.0485385, 0.0485385, 0.0485385, 0.0485385, 0.0485385, 0.0485385, 0.0485385, 0.0485385
24.3504, 0.0882499, 0.0472445, 0.0472445, 1.44508, 0.0410054, 0.0472445, 0, 0.0472445, 0.0472445, 0.0472445, 0.0472445, 0.0472445, 0.0472445, 0.0472445, 0.0472445, 0.0472445, 0.0472445, 0.0472445, 0.0472445, 0.0472445
24.3587, 0.91175, 0.0455965, 0.0455965, 1.70639, 0.866154, 0.0455965, 0, 0.0455965, 0.0455965, 0.0455965, 0.0455965, 0.0455965, 0.0455965, 0.0455965, 0.0455965, 0.0455965, 0.0455965, 0.0455965, 0.0455965, 0.0455965
24.367, 0.0837878, 0.0436516, 0.0436516, 1.44353, 0.0401362, 0.0436516, 0, 0.0436516, 0.0436516, 0.0436516, 0.0436516, 0.0436516, 0.0436516, 0.0436516, 0.0436516, 0.0436516, 0.0436516, 0.0436516, 0.0436516, 0.0436516
24.3753, 1.91621, 0.0415901, 0.0415901, 1.97894, 1.87462, 0.0415901, 0, 0.0415901, 0.0415901, 0.0415901, 0.0415901, 0.0415901, 0.0415901, 0.0415901, 0.0415901, 0.0415901, 0.0415901, 0.0415901, 0.0415901, 0.0415901
24.3836, 0, 0.0395785, 0.0395785, 1.41421, -0.0395785, 0.0395785, 0, 0.0395785, 0.0395785, 0.0395785, 0.0395785, 0.0395785, 0.0395785, 0.0395785, 0.0395785, 0.0395785, 0.0395785, 0.0395785, 0.0395785, 0.0395785
24.3919, 0, 0.0385059, 0.0385059, 1.41421, -0.0385059, 0.0385059, 0, 0.0385059, 0.0385059, 0.0385059, 0.0385059, 0.0385059, 0.0385059, 0.0385059, 0.0385059, 0.0385059, 0.0385059, 0.0385059, 0.0385059, 0.0385059
24.4002, 1, 0.0370511, 0.0370511, 1.73205, 0.962949, 0.0370511, 0, 0.0370511, 0.0370511, 0.0370511, 0.0370511, 0.0370511, 0.0370511, 0.0370511, 0.0370511, 0.0370511, 0.0370511, 0.0370511, 0.0370511, 0.0370511
24.4085, 0, 0.0352773, 0.0352773, 1.41421, -0.0352773, 0.0352773, 0, 0.0352773, 0.0352773, 0.0352773, 0.0352773, 0.0352773, 0.0352773, 0.0352773, 0.0352773, 0.0352773, 0.0352773, 0.0352773, 0.0352773, 0.0352773
24.4168, 1.06938, 0.0333783, 0.0333783, 1.75196, 1.036, 0.0333783, 0, 0.0333783, 0.0333783, 0.0333783, 0.0333783, 0.0333783, 0.0333783, 0.0333783, 0.0333783, 0.0333783, 0.0333783, 0.0333783, 0.0333783, 0.0333783
24.4251, 0.997308, 0.0315319, 0.0315319, 1.73127, 0.965776, 0.0315319, 0, 0.0315319, 0.0315319, 0.0315319, 0.0315319, 0.0315319, 0.0315319, 0.0315319, 0.0315319, 0.0315319, 0.0315319, 0.0315319, 0.0315319, 0.0315319
24.4334, 1.93332, 0.0306185, 0.0306185, 1.98326, 1.9027, 0.0306185, 0, 0.0306185, 0.0306185, 0.0306185, 0.0306185, 0.0306185, 0.0306185, 0.0306185, 0.0306185, 0.0306185, 0.0306185, 0.0306185, 0.0306185, 0.0306185
24.4417, 0, 0.0293152, 0.0293152, 1.41421, -0.0293152, 0.0293152, 0, 0.0293152, 0.0293152, 0.0293152, 0.0293152, 0.0293152, 0.0293152, 0.0293152, 0.0293152, 0.0293152, 0.0293152, 0.0293152, 0.0293152, 0.0293152
24.45, 0, 0.0276885, 0.0276885, 1.41421, -0.0276885, 0.0276885, 0, 0.0276885, 0.0276885, 0.0276885, 0.0276885, 0.0276885, 0.0276885, 0.0276885, 0.0276885, 0.0276885, 0.0276885, 0.0276885, 0.0276885, 0.0276885
24.4583, 0.0570154, 0.0259382, 0.0259382, 1.43423, 0.0310772, 0.0259382, 0, 0.0259382, 0.0259382, 0.0259382, 0.0259382, 0.0259382, 0.0259382, 0.0259382, 0.0259382, 0.0259382, 0.0259382, 0.0259382, 0.0259382, 0.0259382
24.4666, 0.942985, 0.0242451, 0.0242451, 1.71551, 0.91874, 0.0242451, 0, 0.0242451, 0.0242451, 0.0242451, 0.0242451, 0.0242451, 0.0242451, 0.0242451, 0.0242451, 0.0242451, 0.0242451, 0.0242451, 0.0242451, 0.0242451
24.4749, 0, 0.0235186, 0.0235186, 1.41421, -0.0235186, 0.0235186, 0, 0.0235186, 0.0235186, 0.0235186, 0.0235186, 0.0235186, 0.0235186, 0.0235186, 0.0235186, 0.0235186, 0.0235186, 0.0235186, 0.0235186, 0.0235186
24.4832, 0, 0.0224024, 0.0224024, 1.41421, -0.0224024, 0.0224024, 0, 0.0224024, 0.0224024, 0.0224024, 0.0224024, 0.0224024, 0.0224024, 0.0224024, 0.0224024, 0.0224024, 0.0224024, 0.0224024, 0.0224024, 0.0224024
24.4915, 0, 0.0209659, 0.0209659, 1.41421, -0.0209659, 0.0209659, 0, 0.0209659, 0.0209659, 0.0209659, 0.0209659, 0.0209659, 0.0209659, 0.0209659, 0.0209659, 0.0209659, 0.0209659, 0.0209659, 0.0209659, 0.0209659
24.4998, 0, 0.0194101, 0.0194101, 1.41421, -0.0194101, 0.0194101, 0, 0.0194101, 0.0194101, 0.0194101, 0.0194101, 0.0194101, 0.0194101, 0.0194101, 0.0194101, 0.0194101, 0.0194101, 0.0194101, 0.0194101, 0.0194101
24.5081, 0.0426376, 0.0179143, 0.0179143, 1.42921, 0.0247232, 0.0179143, 0, 0.0179143, 0.0179143, 0.0179143, 0.0179143, 0.0179143, 0.0179143, 0.0179143, 0.0179143, 0.0179143, 0.0179143, 0.0179143, 0.0179143, 0.0179143
24.5164, 0.997997, 0.0173316, 0.0173316, 1.73147, 0.980665, 0.0173316, 0, 0.0173316, 0.0173316, 0.0173316, 0.0173316, 0.0173316, 0.0173316, 0.0173316, 0.0173316, 0.0173316, 0.0173316, 0.0173316, 0.0173316, 0.0173316
24.5247, 1.99727, 0.0163779, 0.0163779, 1.99932, 1.9809, 0.0163779, 0, 0.0163779, 0.0163779, 0.0163779, 0.0163779, 0.0163779, 0.0163779, 0.0163779, 0.0163779, 0.0163779, 0.0163779, 0.0163779, 0.0163779, 0.0163779
24.5331, 0.962091, 0.015123, 0.015123, 1.72107, 0.946968, 0.015123, 0, 0.015123, 0.015123, 0.015123, 0.015123, 0.015123, 0.015123, 0.015123, 0.015123, 0.015123, 0.015123, 0.015123, 0.015123, 0.015123
