   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_26.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.1906, 5.59405, 3.60625, 3.60586, 2.75573, 1.9878, 3.60586, 0, 3.60625, 3.60586, 3.60586, 3.60586, 3.60586, 3.60586, 3.60586, 3.60586, 3.60586, 3.60586, 3.60586, 3.60586, 3.60586, 3.60586, 3.60586, 3.60586, 3.60586, 3.60586, 3.60586
12.1988, 5.99257, 3.59664, 3.59641, 2.82711, 2.39592, 3.59641, 0, 3.59664, 3.59641, 3.59641, 3.59641, 3.59641, 3.59641, 3.59641, 3.59641, 3.59641, 3.59641, 3.59641, 3.59641, 3.59641, 3.59641, 3.59641, 3.59641, 3.59641, 3.59641, 3.59641
12.207, 2.39901, 3.58428, 3.58413, 2.09738, -1.18527, 3.58413, 0, 3.58428, 3.58413, 3.58413, 3.58413, 3.58413, 3.58413, 3.58413, 3.58413, 3.58413, 3.58413, 3.58413, 3.58413, 3.58413, 3.58413, 3.58414, 3.58413, 3.58413, 3.58413, 3.58413
12.2153, 5.40372, 3.57055, 3.57047, 2.72098, 1.83316, 3.57047, 0, 3.57055, 3.57047, 3.57047, 3.57047, 3.57047, 3.57047, 3.57047, 3.57047, 3.57047, 3.57047, 3.57047, 3.57047, 3.57047, 3.57047, 3.57047, 3.57047, 3.57047, 3.57047, 3.57047
12.2235, 6.76481, 3.55688, 3.55683, 2.96054, 3.20793, 3.55683, 0, 3.55688, 3.55683, 3.55683, 3.55683, 3.55683, 3.55683, 3.55683, 3.55683, 3.55683, 3.55683, 3.55683, 3.55683, 3.55683, 3.55683, 3.55683, 3.55683, 3.55683, 3.55683, 3.55683
12.2318, 3.23048, 3.55073, 3.55069, 2.28702, -0.320243, 3.55069, 0, 3.55072, 3.55069, 3.55069, 3.55069, 3.55069, 3.55069, 3.55069, 3.55069, 3.55069, 3.55069, 3.55069, 3.55069, 3.55069, 3.55069, 3.5507, 3.55069, 3.55069, 3.55069, 3.55069
12.24, 4.75039, 3.54142, 3.5414, 2.59815, 1.20897, 3.5414, 0, 3.54142, 3.5414, 3.5414, 3.5414, 3.5414, 3.5414, 3.5414, 3.5414, 3.5414, 3.5414, 3.5414, 3.5414, 3.5414, 3.5414, 3.5414, 3.5414, 3.5414, 3.5414, 3.5414
12.2483, 4.66274, 3.52918, 3.52917, 2.58123, 1.13356, 3.52917, 0, 3.52918, 3.52917, 3.52917, 3.52917, 3.52917, 3.52917, 3.52917, 3.52917, 3.52917, 3.52917, 3.52917, 3.52917, 3.52917, 3.52917, 3.52917, 3.52917, 3.52917, 3.52917, 3.52917
12.2565, 7.73866, 3.5155, 3.51549, 3.12068, 4.22317, 3.51549, 0, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549, 3.51549
12.2648, 3.83841, 3.50184, 3.50183, 2.41628, 0.336576, 3.50183, 0, 3.50184, 3.50183, 3.50183, 3.50183, 3.50183, 3.50183, 3.50183, 3.50183, 3.50183, 3.50183, 3.50183, 3.50183, 3.50183, 3.50183, 3.50183, 3.50183, 3.50183, 3.50183, 3.50183
12.273, 1.57212, 3.49702, 3.49702, 1.89, -1.92491, 3.49702, 0, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702, 3.49702
12.2813, 3.99554, 3.48824, 3.48823, 2.44858, 0.507302, 3.48823, 0, 3.48824, 3.48823, 3.48823, 3.48823, 3.48823, 3.48823, 3.48823, 3.48823, 3.48823, 3.48823, 3.48823, 3.48823, 3.48823, 3.48823, 3.48823, 3.48823, 3.48823, 3.48823, 3.48823
12.2895, 5.13454, 3.47578, 3.47577, 2.67106, 1.65876, 3.47577, 0, 3.47578, 3.47577, 3.47577, 3.47577, 3.47577, 3.47577, 3.47577, 3.47577, 3.47577, 3.47577, 3.47577, 3.47577, 3.47577, 3.47577, 3.47578, 3.47577, 3.47577, 3.47577, 3.47577
12.2978, 4.8553, 3.46151, 3.4615, 2.61826, 1.39379, 3.4615, 0, 3.46151, 3.4615, 3.4615, 3.4615, 3.4615, 3.4615, 3.4615, 3.4615, 3.4615, 3.4615, 3.4615, 3.4615, 3.4615, 3.4615, 3.4615, 3.4615, 3.4615, 3.4615, 3.4615
12.306, 3.43048, 3.44727, 3.44726, 2.33034, -0.0167835, 3.44726, 0, 3.44727, 3.44726, 3.44726, 3.44726, 3.44726, 3.44726, 3.44726, 3.44726, 3.44726, 3.44726, 3.44726, 3.44726, 3.44726, 3.44726, 3.44726, 3.44726, 3.44726, 3.44726, 3.44726
12.3142, 3.5601, 3.45125, 3.45124, 2.35799, 0.108853, 3.45124, 0, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124, 3.45124
12.3225, 1.99504, 3.45153, 3.45152, 1.99876, -1.45649, 3.45152, 0, 3.45153, 3.45152, 3.45152, 3.45152, 3.45152, 3.45152, 3.45152, 3.45152, 3.45152, 3.45152, 3.45152, 3.45152, 3.45152, 3.45152, 3.45153, 3.45152, 3.45152, 3.45152, 3.45152
12.3307, 4.43767, 3.44833, 3.44832, 2.53726, 0.98934, 3.44832, 0, 3.44833, 3.44832, 3.44832, 3.44832, 3.44832, 3.44832, 3.44832, 3.44832, 3.44832, 3.44832, 3.44832, 3.44832, 3.44832, 3.44832, 3.44833, 3.44832, 3.44832, 3.44832, 3.44832
12.339, 0.997522, 3.44339, 3.44339, 1.73134, -2.44587, 3.44339, 0, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339, 3.44339
12.3472, 4.10314, 3.43846, 3.43845, 2.47045, 0.664683, 3.43845, 0, 3.43846, 3.43845, 3.43845, 3.43845, 3.43845, 3.43845, 3.43845, 3.43845, 3.43845, 3.43845, 3.43845, 3.43845, 3.43845, 3.43845, 3.43845, 3.43845, 3.43845, 3.43845, 3.43845
12.3555, 8.09426, 3.43977, 3.43977, 3.17715, 4.65448, 3.43977, 0, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977, 3.43977
12.3637, 6.34337, 3.43912, 3.43911, 2.88849, 2.90426, 3.43911, 0, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911, 3.43911
12.372, 5.54102, 3.43658, 3.43658, 2.74609, 2.10443, 3.43658, 0, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658, 3.43658
12.3802, 4.07968, 3.43312, 3.43311, 2.4657, 0.646557, 3.43311, 0, 3.43312, 3.43311, 3.43311, 3.43311, 3.43311, 3.43311, 3.43311, 3.43311, 3.43311, 3.43311, 3.43311, 3.43311, 3.43311, 3.43311, 3.43312, 3.43311, 3.43311, 3.43311, 3.43311
12.3885, 4.28315, 3.42966, 3.42965, 2.50662, 0.85349, 3.42965, 0, 3.42966, 3.42965, 3.42965, 3.42965, 3.42965, 3.42965, 3.42965, 3.42965, 3.42965, 3.42965, 3.42965, 3.42965, 3.42965, 3.42965, 3.42965, 3.42965, 3.42965, 3.42965, 3.42965
12.3967, 3.07694, 3.42667, 3.42666, 2.25321, -0.349724, 3.42666, 0, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666, 3.42666
12.405, 4.45912, 3.42334, 3.42334, 2.54148, 1.03577, 3.42334, 0, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334, 3.42334
12.4132, 5.5311, 3.42002, 3.42002, 2.74429, 2.11108, 3.42002, 0, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002, 3.42002
12.4215, 4.99529, 3.41701, 3.417, 2.64486, 1.57828, 3.417, 0, 3.41701, 3.417, 3.417, 3.417, 3.417, 3.417, 3.417, 3.417, 3.417, 3.417, 3.417, 3.417, 3.417, 3.417, 3.417, 3.417, 3.417, 3.417, 3.417
12.4297, 4.46642, 3.41371, 3.4137, 2.54292, 1.05271, 3.4137, 0, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137, 3.4137
12.4379, 2.47113, 3.4104, 3.4104, 2.1145, -0.939276, 3.4104, 0, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104, 3.4104
12.4462, 1.57212, 3.40759, 3.40758, 1.89, -1.83547, 3.40758, 0, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758
12.4544, 4.94957, 3.40408, 3.40408, 2.6362, 1.54548, 3.40408, 0, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408, 3.40408
12.4627, 0.478315, 3.39991, 3.3999, 1.57427, -2.92159, 3.3999, 0, 3.39991, 3.3999, 3.3999, 3.3999, 3.3999, 3.3999, 3.3999, 3.3999, 3.3999, 3.3999, 3.3999, 3.3999, 3.3999, 3.3999, 3.3999, 3.3999, 3.3999, 3.3999, 3.3999
12.4709, 4.51673, 3.3954, 3.39539, 2.55279, 1.12133, 3.39539, 0, 3.3954, 3.39539, 3.39539, 3.39539, 3.39539, 3.39539, 3.39539, 3.39539, 3.39539, 3.39539, 3.39539, 3.39539, 3.39539, 3.39539, 3.39539, 3.39539, 3.39539, 3.39539, 3.39539
12.4792, 0.997646, 3.39089, 3.39089, 1.73137, -2.39325, 3.39089, 0, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089, 3.39089
12.4874, 4.53321, 3.38819, 3.38818, 2.55601, 1.14502, 3.38818, 0, 3.38819, 3.38818, 3.38818, 3.38818, 3.38818, 3.38818, 3.38818, 3.38818, 3.38818, 3.38818, 3.38818, 3.38818, 3.38818, 3.38818, 3.38818, 3.38818, 3.38818, 3.38818, 3.38818
12.4957, 8.48141, 3.38468, 3.38467, 3.2375, 5.09674, 3.38467, 0, 3.38468, 3.38467, 3.38467, 3.38467, 3.38467, 3.38467, 3.38467, 3.38467, 3.38467, 3.38467, 3.38467, 3.38467, 3.38467, 3.38467, 3.38467, 3.38467, 3.38467, 3.38467, 3.38467
12.5039, 3.48538, 3.38049, 3.38048, 2.34209, 0.104889, 3.38048, 0, 3.38049, 3.38048, 3.38048, 3.38048, 3.38048, 3.38048, 3.38048, 3.38048, 3.38048, 3.38048, 3.38048, 3.38048, 3.38048, 3.38048, 3.38048, 3.38048, 3.38048, 3.38048, 3.38048
12.5122, 3.98563, 3.37596, 3.37596, 2.44655, 0.609662, 3.37596, 0, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596, 3.37596
12.5204, 2.50706, 3.37132, 3.37132, 2.12298, -0.864259, 3.37132, 0, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132, 3.37132
12.5287, 4.49219, 3.36643, 3.36642, 2.54798, 1.12577, 3.36642, 0, 3.36643, 3.36642, 3.36642, 3.36642, 3.36642, 3.36642, 3.36642, 3.36642, 3.36642, 3.36642, 3.36642, 3.36642, 3.36642, 3.36642, 3.36642, 3.36642, 3.36642, 3.36642, 3.36642
12.5369, 7.00074, 3.3611, 3.3611, 3.00012, 3.63964, 3.3611, 0, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611, 3.3611
12.5451, 5.49517, 3.35542, 3.35541, 2.73773, 2.13975, 3.35541, 0, 3.35542, 3.35541, 3.35541, 3.35541, 3.35541, 3.35541, 3.35541, 3.35541, 3.35541, 3.35541, 3.35541, 3.35541, 3.35541, 3.35541, 3.35541, 3.35541, 3.35541, 3.35541, 3.35541
12.5534, 2.9829, 3.34914, 3.34913, 2.23224, -0.366236, 3.34913, 0, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913, 3.34913
12.5616, 2.99257, 3.34235, 3.34234, 2.2344, -0.349782, 3.34234, 0, 3.34235, 3.34234, 3.34234, 3.34234, 3.34234, 3.34234, 3.34234, 3.34234, 3.34234, 3.34234, 3.34234, 3.34234, 3.34234, 3.34234, 3.34234, 3.34234, 3.34234, 3.34234, 3.34234
12.5699, 6.48129, 3.33521, 3.3352, 2.91227, 3.14608, 3.3352, 0, 3.33521, 3.3352, 3.3352, 3.3352, 3.3352, 3.3352, 3.3352, 3.3352, 3.3352, 3.3352, 3.3352, 3.3352, 3.3352, 3.3352, 3.3352, 3.3352, 3.3352, 3.3352, 3.3352
12.5781, 4.53352, 3.32784, 3.32783, 2.55608, 1.20568, 3.32783, 0, 3.32784, 3.32783, 3.32783, 3.32783, 3.32783, 3.32783, 3.32783, 3.32783, 3.32783, 3.32783, 3.32783, 3.32783, 3.32783, 3.32783, 3.32784, 3.32783, 3.32783, 3.32783, 3.32783
12.5864, 3.96326, 3.32037, 3.32036, 2.44198, 0.642888, 3.32036, 0, 3.32037, 3.32036, 3.32036, 3.32036, 3.32036, 3.32036, 3.32036, 3.32036, 3.32036, 3.32036, 3.32036, 3.32036, 3.32036, 3.32036, 3.32036, 3.32036, 3.32036, 3.32036, 3.32036
12.5946, 7.51264, 3.3129, 3.3129, 3.08426, 4.19973, 3.3129, 0, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129, 3.3129
12.6029, 2.03866, 3.30966, 3.30966, 2.00964, -1.271, 3.30966, 0, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966, 3.30966
12.6111, 1.95167, 3.30518, 3.30518, 1.98788, -1.35351, 3.30518, 0, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518, 3.30518
12.6194, 1.04833, 3.29963, 3.29962, 1.74595, -2.2513, 3.29962, 0, 3.29963, 3.29962, 3.29962, 3.29962, 3.29962, 3.29962, 3.29962, 3.29962, 3.29962, 3.29962, 3.29962, 3.29962, 3.29962, 3.29962, 3.29962, 3.29962, 3.29962, 3.29962, 3.29962
12.6276, 0.470945, 3.29354, 3.29353, 1.57192, -2.8226, 3.29353, 0, 3.29354, 3.29353, 3.29353, 3.29353, 3.29353, 3.29353, 3.29353, 3.29353, 3.29353, 3.29353, 3.29353, 3.29353, 3.29353, 3.29353, 3.29354, 3.29353, 3.29353, 3.29353, 3.29353
12.6359, 2.46611, 3.28746, 3.28745, 2.11332, -0.821354, 3.28745, 0, 3.28746, 3.28745, 3.28745, 3.28745, 3.28745, 3.28745, 3.28745, 3.28745, 3.28745, 3.28745, 3.28745, 3.28745, 3.28745, 3.28745, 3.28745, 3.28745, 3.28745, 3.28745, 3.28745
12.6441, 8.99529, 3.28433, 3.28432, 3.31591, 5.71096, 3.28432, 0, 3.28433, 3.28432, 3.28432, 3.28432, 3.28432, 3.28432, 3.28432, 3.28432, 3.28432, 3.28432, 3.28432, 3.28432, 3.28432, 3.28432, 3.28433, 3.28432, 3.28432, 3.28432, 3.28432
12.6523, 4.92243, 3.2799, 3.2799, 2.63105, 1.64253, 3.2799, 0, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799, 3.2799
12.6606, 5.99058, 3.27435, 3.27434, 2.82676, 2.71624, 3.27434, 0, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434, 3.27434
12.6688, 5.5316, 3.26823, 3.26822, 2.74438, 2.26337, 3.26822, 0, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822, 3.26822
12.6771, 5.99257, 3.26211, 3.26211, 2.82711, 2.73045, 3.26211, 0, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211, 3.26211
12.6853, 3.63048, 3.25881, 3.25881, 2.37286, 0.371671, 3.25881, 0, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881, 3.25881
12.6936, 2.90348, 3.25417, 3.25416, 2.21438, -0.350684, 3.25416, 0, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416, 3.25416
12.7018, 6.99491, 3.24835, 3.24834, 2.99915, 3.74656, 3.24834, 0, 3.24835, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834
12.7101, 3.54845, 3.24195, 3.24194, 2.35552, 0.306504, 3.24194, 0, 3.24195, 3.24194, 3.24194, 3.24194, 3.24194, 3.24194, 3.24194, 3.24194, 3.24194, 3.24194, 3.24194, 3.24194, 3.24194, 3.24194, 3.24194, 3.24194, 3.24194, 3.24194, 3.24194
12.7183, 1.99765, 3.23555, 3.23555, 1.99941, -1.23791, 3.23555, 0, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555, 3.23555
12.7266, 0.997522, 3.23239, 3.23239, 1.73134, -2.23487, 3.23239, 0, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239, 3.23239
12.7348, 4.3171, 3.22781, 3.2278, 2.51338, 1.08929, 3.2278, 0, 3.22781, 3.2278, 3.2278, 3.2278, 3.2278, 3.2278, 3.2278, 3.2278, 3.2278, 3.2278, 3.2278, 3.2278, 3.2278, 3.2278, 3.2278, 3.2278, 3.2278, 3.2278, 3.2278
12.7431, 7.98987, 3.22198, 3.22197, 3.16068, 4.76789, 3.22197, 0, 3.22198, 3.22197, 3.22197, 3.22197, 3.22197, 3.22197, 3.22197, 3.22197, 3.22197, 3.22197, 3.22197, 3.22197, 3.22197, 3.22197, 3.22198, 3.22197, 3.22197, 3.22197, 3.22197
12.7513, 6.4245, 3.21554, 3.21553, 2.9025, 3.20897, 3.21553, 0, 3.21554, 3.21553, 3.21553, 3.21553, 3.21553, 3.21553, 3.21553, 3.21553, 3.21553, 3.21553, 3.21553, 3.21553, 3.21553, 3.21553, 3.21553, 3.21553, 3.21553, 3.21553, 3.21553
12.7595, 5.69145, 3.2091, 3.20909, 2.77335, 2.48235, 3.20909, 0, 3.2091, 3.20909, 3.20909, 3.20909, 3.20909, 3.20909, 3.20909, 3.20909, 3.20909, 3.20909, 3.20909, 3.20909, 3.20909, 3.20909, 3.2091, 3.20909, 3.20909, 3.20909, 3.20909
12.7678, 3.42503, 3.20566, 3.20565, 2.32917, 0.219375, 3.20565, 0, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565, 3.20565
12.776, 7.99257, 3.20074, 3.20074, 3.1611, 4.79182, 3.20074, 0, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074, 3.20074
12.7843, 4.99331, 3.19456, 3.19455, 2.64449, 1.79875, 3.19455, 0, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455, 3.19455
12.7925, 4.99257, 3.18773, 3.18773, 2.64435, 1.80483, 3.18773, 0, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773, 3.18773
12.8008, 7.83321, 3.18092, 3.18091, 3.13579, 4.65229, 3.18091, 0, 3.18092, 3.18091, 3.18091, 3.18091, 3.18091, 3.18091, 3.18091, 3.18091, 3.18091, 3.18091, 3.18091, 3.18091, 3.18091, 3.18091, 3.18092, 3.18091, 3.18091, 3.18091, 3.18091
12.809, 4.89839, 3.17761, 3.17761, 2.62648, 1.72078, 3.17761, 0, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761, 3.17761
12.8173, 1.24647, 3.17276, 3.17275, 1.8018, -1.92629, 3.17275, 0, 3.17276, 3.17275, 3.17275, 3.17275, 3.17275, 3.17275, 3.17275, 3.17275, 3.17275, 3.17275, 3.17275, 3.17275, 3.17275, 3.17275, 3.17276, 3.17275, 3.17275, 3.17275, 3.17275
12.8255, 4.99257, 3.16657, 3.16656, 2.64435, 1.826, 3.16656, 0, 3.16657, 3.16656, 3.16656, 3.16656, 3.16656, 3.16656, 3.16656, 3.16656, 3.16656, 3.16656, 3.16656, 3.16656, 3.16656, 3.16656, 3.16656, 3.16656, 3.16656, 3.16656, 3.16656
12.8338, 6.99331, 3.15971, 3.15971, 2.99888, 3.8336, 3.15971, 0, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971, 3.15971
12.842, 4.99257, 3.15286, 3.15286, 2.64435, 1.8397, 3.15286, 0, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286, 3.15286
12.8503, 7.58674, 3.14917, 3.14916, 3.09625, 4.43757, 3.14916, 0, 3.14917, 3.14916, 3.14916, 3.14916, 3.14916, 3.14916, 3.14916, 3.14916, 3.14916, 3.14916, 3.14916, 3.14916, 3.14916, 3.14916, 3.14916, 3.14916, 3.14916, 3.14916, 3.14916
12.8585, 2.99544, 3.1439, 3.1439, 2.23505, -0.148465, 3.1439, 0, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439, 3.1439
12.8668, 2.5939, 3.13728, 3.13727, 2.14334, -0.543373, 3.13727, 0, 3.13728, 3.13727, 3.13727, 3.13727, 3.13727, 3.13727, 3.13727, 3.13727, 3.13727, 3.13727, 3.13727, 3.13727, 3.13727, 3.13727, 3.13727, 3.13727, 3.13727, 3.13727, 3.13727
12.875, 2.79492, 3.12997, 3.12997, 2.18973, -0.335055, 3.12997, 0, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997, 3.12997
12.8832, 8.20037, 3.12268, 3.12267, 3.1938, 5.07769, 3.12267, 0, 3.12268, 3.12267, 3.12267, 3.12267, 3.12267, 3.12267, 3.12267, 3.12267, 3.12267, 3.12267, 3.12267, 3.12267, 3.12267, 3.12267, 3.12268, 3.12267, 3.12267, 3.12267, 3.12267
12.8915, 0.997522, 3.11912, 3.11912, 1.73134, -2.1216, 3.11912, 0, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912, 3.11912
12.8997, 3.99765, 3.11392, 3.11391, 2.44901, 0.883726, 3.11391, 0, 3.11392, 3.11391, 3.11391, 3.11391, 3.11391, 3.11391, 3.11391, 3.11391, 3.11391, 3.11391, 3.11391, 3.11391, 3.11391, 3.11391, 3.11391, 3.11391, 3.11391, 3.11391, 3.11391
