   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_84.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.6138, 0, 0.049029, 0.000162611, 1.41421, -0.049029, 0.000162611, 0, 0.000162611, 0.000162611, 0.000162611, 0.000162611, 0.000162611, 0.000162611, 0.000162611, 0.000162611, 0.000162611, 0.000162611, 0.000162611, 0.000162611, 0.000162611, 0.000162611, 0.000216849, 0.000162611, 0.0489748, 0.000162611, 0.000162611
19.6217, 0, 0.0478078, 0.000161216, 1.41421, -0.0478078, 0.000161216, 0, 0.000161216, 0.000161216, 0.000161216, 0.000161216, 0.000161216, 0.000161216, 0.000161216, 0.000161216, 0.000161216, 0.000161216, 0.000161216, 0.000161216, 0.000161216, 0.000161216, 0.000225325, 0.000161216, 0.0477437, 0.000161216, 0.000161216
19.6296, 0, 0.0465627, 0.000111832, 1.41421, -0.0465627, 0.000111832, 0, 0.000111832, 0.000111832, 0.000111832, 0.000111832, 0.000111832, 0.000111832, 0.000111832, 0.000111832, 0.000111832, 0.000111832, 0.000111832, 0.000111832, 0.000111832, 0.000111832, 0.00018782, 0.000111832, 0.0464867, 0.000111832, 0.000111832
19.6374, 0, 0.0453524, 7.14534e-05, 1.41421, -0.0453524, 7.14534e-05, 0, 7.14534e-05, 7.14534e-05, 7.14534e-05, 7.14534e-05, 7.14534e-05, 7.14534e-05, 7.14534e-05, 7.14534e-05, 7.14534e-05, 7.14534e-05, 7.14534e-05, 7.14534e-05, 7.14534e-05, 7.14534e-05, 0.000161795, 7.14534e-05, 0.045262, 7.14534e-05, 7.14534e-05
19.6453, 1, 0.0444037, 0.000266414, 1.73205, 0.955596, 0.000266414, 0, 0.000266414, 0.000266414, 0.000266414, 0.000266414, 0.000266414, 0.000266414, 0.000266414, 0.000266414, 0.000266414, 0.000266414, 0.000266414, 0.000266414, 0.000266414, 0.000266414, 0.000374192, 0.000266414, 0.0442959, 0.000266414, 0.000266414
19.6532, 0, 0.0434269, 0.00040417, 1.41421, -0.0434269, 0.00040417, 0, 0.00040417, 0.00040417, 0.00040417, 0.00040417, 0.00040417, 0.00040417, 0.00040417, 0.00040417, 0.00040417, 0.00040417, 0.00040417, 0.00040417, 0.00040417, 0.00040417, 0.000533199, 0.00040417, 0.0432979, 0.00040417, 0.00040417
19.6611, 0, 0.0423488, 0.00041006, 1.41421, -0.0423488, 0.00041006, 0, 0.00041006, 0.00041006, 0.00041006, 0.00041006, 0.00041006, 0.00041006, 0.00041006, 0.00041006, 0.00041006, 0.00041006, 0.00041006, 0.00041006, 0.00041006, 0.00041006, 0.000565104, 0.00041006, 0.0421938, 0.00041006, 0.00041006
19.6689, 0, 0.0412318, 0.000345141, 1.41421, -0.0412318, 0.000345141, 0, 0.000345141, 0.000345141, 0.000345141, 0.000345141, 0.000345141, 0.000345141, 0.000345141, 0.000345141, 0.000345141, 0.000345141, 0.000345141, 0.000345141, 0.000345141, 0.000345141, 0.000532157, 0.000345141, 0.0410448, 0.000345141, 0.000345141
19.6768, 0.16113, 0.0401559, 0.000285814, 1.47008, 0.120974, 0.000285814, 0, 0.000285814, 0.000285814, 0.000285814, 0.000285814, 0.000285814, 0.000285814, 0.000285814, 0.000285814, 0.000285814, 0.000285814, 0.000285814, 0.000285814, 0.000285814, 0.000285814, 0.000512191, 0.000285814, 0.0399296, 0.000285814, 0.000285814
19.6847, 0.83887, 0.0394798, 0.00058876, 1.68489, 0.79939, 0.00058876, 0, 0.00058876, 0.00058876, 0.00058876, 0.00058876, 0.00058876, 0.00058876, 0.00058876, 0.00058876, 0.00058876, 0.00058876, 0.00058876, 0.00058876, 0.00058876, 0.00058876, 0.000863709, 0.00058876, 0.0392049, 0.00058876, 0.00058876
19.6926, 0.156668, 0.0387253, 0.000773086, 1.46856, 0.117943, 0.000773086, 0, 0.000773086, 0.000773086, 0.000773086, 0.000773086, 0.000773086, 0.000773086, 0.000773086, 0.000773086, 0.000773086, 0.000773086, 0.000773086, 0.000773086, 0.000773086, 0.000773086, 0.00110807, 0.000773086, 0.0383903, 0.000773086, 0.000773086
19.7004, 0.843332, 0.0378389, 0.000781253, 1.68622, 0.805493, 0.000781253, 0, 0.000781253, 0.000781253, 0.000781253, 0.000781253, 0.000781253, 0.000781253, 0.000781253, 0.000781253, 0.000781253, 0.000781253, 0.000781253, 0.000781253, 0.000781253, 0.000781253, 0.0011904, 0.000781253, 0.0374298, 0.000781253, 0.000781253
19.7083, 3.15171, 0.0369078, 0.000696991, 2.26974, 3.1148, 0.000696991, 0, 0.000696991, 0.000696991, 0.000696991, 0.000696991, 0.000696991, 0.000696991, 0.000696991, 0.000696991, 0.000696991, 0.000696991, 0.000696991, 0.000696991, 0.000696991, 0.000696991, 0.00119775, 0.000696991, 0.036407, 0.000696991, 0.000696991
19.7162, 0.84829, 0.0360337, 0.000617536, 1.68769, 0.812256, 0.000617536, 0, 0.000617536, 0.000617536, 0.000617536, 0.000617536, 0.000617536, 0.000617536, 0.000617536, 0.000617536, 0.000617536, 0.000617536, 0.000617536, 0.000617536, 0.000617536, 0.000617536, 0.0012313, 0.000617536, 0.03542, 0.000617536, 0.000617536
19.724, 1, 0.0356923, 0.00101327, 1.73205, 0.964308, 0.00101327, 0, 0.00101327, 0.00101327, 0.00101327, 0.00101327, 0.00101327, 0.00101327, 0.00101327, 0.00101327, 0.00101327, 0.00101327, 0.00101327, 0.00101327, 0.00101327, 0.00101327, 0.00176612, 0.00101327, 0.0349394, 0.00101327, 0.00101327
19.7319, 0, 0.0352469, 0.00124228, 1.41421, -0.0352469, 0.00124228, 0, 0.00124228, 0.00124228, 0.00124228, 0.00124228, 0.00124228, 0.00124228, 0.00124228, 0.00124228, 0.00124228, 0.00124228, 0.00124228, 0.00124228, 0.00124228, 0.00124228, 0.00216595, 0.00124228, 0.0343233, 0.00124228, 0.00124228
19.7398, 0, 0.0346592, 0.0012593, 1.41421, -0.0346592, 0.0012593, 0, 0.0012593, 0.0012593, 0.0012593, 0.0012593, 0.0012593, 0.0012593, 0.0012593, 0.0012593, 0.0012593, 0.0012593, 0.0012593, 0.0012593, 0.0012593, 0.0012593, 0.00239206, 0.0012593, 0.0335264, 0.0012593, 0.0012593
19.7477, 0, 0.0340379, 0.00116558, 1.41421, -0.0340379, 0.00116558, 0, 0.00116558, 0.00116558, 0.00116558, 0.00116558, 0.00116558, 0.00116558, 0.00116558, 0.00116558, 0.00116558, 0.00116558, 0.00116558, 0.00116558, 0.00116558, 0.00116558, 0.0025533, 0.00116558, 0.0326501, 0.00116558, 0.00116558
19.7555, 0, 0.0335055, 0.00107548, 1.41421, -0.0335055, 0.00107548, 0, 0.00107548, 0.00107548, 0.00107548, 0.00107548, 0.00107548, 0.00107548, 0.00107548, 0.00107548, 0.00107548, 0.00107548, 0.00107548, 0.00107548, 0.00107548, 0.00107548, 0.00277299, 0.00107548, 0.031808, 0.00107548, 0.00107548
19.7634, 0, 0.0336221, 0.00153923, 1.41421, -0.0336221, 0.00153923, 0, 0.00153923, 0.00153923, 0.00153923, 0.00153923, 0.00153923, 0.00153923, 0.00153923, 0.00153923, 0.00153923, 0.00153923, 0.00153923, 0.00153923, 0.00153923, 0.00153923, 0.00361144, 0.00153923, 0.0315499, 0.00153923, 0.00153923
19.7713, 0, 0.0336366, 0.00179487, 1.41421, -0.0336366, 0.00179487, 0, 0.00179487, 0.00179487, 0.00179487, 0.00179487, 0.00179487, 0.00179487, 0.00179487, 0.00179487, 0.00179487, 0.00179487, 0.00179487, 0.00179487, 0.00179487, 0.00179487, 0.0043181, 0.00179487, 0.0311133, 0.00179487, 0.00179487
19.7792, 0, 0.0335297, 0.00181128, 1.41421, -0.0335297, 0.00181128, 0, 0.00181128, 0.00181128, 0.00181128, 0.00181128, 0.00181128, 0.00181128, 0.00181128, 0.00181128, 0.00181128, 0.00181128, 0.00181128, 0.00181128, 0.00181128, 0.00181128, 0.00487501, 0.00181128, 0.030466, 0.00181128, 0.00181128
19.787, 0, 0.0334309, 0.00170426, 1.41421, -0.0334309, 0.00170426, 0, 0.00170426, 0.00170426, 0.00170426, 0.00170426, 0.00170426, 0.00170426, 0.00170426, 0.00170426, 0.00170426, 0.00170426, 0.00170426, 0.00170426, 0.00170426, 0.00170426, 0.00541232, 0.00170426, 0.0297229, 0.00170426, 0.00170426
19.7949, 0.124938, 0.0334816, 0.00160049, 1.45772, 0.0914564, 0.00160049, 0, 0.00160049, 0.00160049, 0.00160049, 0.00160049, 0.00160049, 0.00160049, 0.00160049, 0.00160049, 0.00160049, 0.00160049, 0.00160049, 0.00160049, 0.00160049, 0.00160049, 0.00607266, 0.00160049, 0.0290095, 0.00160049, 0.00160049
19.8028, 0.875062, 0.0343203, 0.00212239, 1.6956, 0.840742, 0.00212239, 0, 0.00212239, 0.00212239, 0.00212239, 0.00212239, 0.00212239, 0.00212239, 0.00212239, 0.00212239, 0.00212239, 0.00212239, 0.00212239, 0.00212239, 0.00212239, 0.00212239, 0.00749566, 0.00212239, 0.0289471, 0.00212239, 0.00212239
19.8106, 0, 0.0351034, 0.00240863, 1.41421, -0.0351034, 0.00240863, 0, 0.00240863, 0.00240863, 0.00240863, 0.00240863, 0.00240863, 0.00240863, 0.00240863, 0.00240863, 0.00240863, 0.00240863, 0.00240863, 0.00240863, 0.00240863, 0.00240863, 0.00883929, 0.00240863, 0.0286728, 0.00240863, 0.00240863
19.8185, 0, 0.0358272, 0.00243689, 1.41421, -0.0358272, 0.00243689, 0, 0.00243689, 0.00243689, 0.00243689, 0.00243689, 0.00243689, 0.00243689, 0.00243689, 0.00243689, 0.00243689, 0.00243689, 0.00243689, 0.00243689, 0.00243689, 0.00243689, 0.0101012, 0.00243689, 0.0281629, 0.00243689, 0.00243689
19.8264, 0.115518, 0.0366365, 0.00233205, 1.45448, 0.0788816, 0.00233205, 0, 0.00233205, 0.00233205, 0.00233205, 0.00233205, 0.00233205, 0.00233205, 0.00233205, 0.00233205, 0.00233205, 0.00233205, 0.00233205, 0.00233205, 0.00233205, 0.00233205, 0.0114277, 0.00233205, 0.0275408, 0.00233205, 0.00233205
19.8343, 0.884482, 0.0376872, 0.00222951, 1.69838, 0.846795, 0.00222951, 0, 0.00222951, 0.00222951, 0.00222951, 0.00222951, 0.00222951, 0.00222951, 0.00222951, 0.00222951, 0.00222951, 0.00222951, 0.00222951, 0.00222951, 0.00222951, 0.00222951, 0.0129761, 0.00222951, 0.0269406, 0.00222951, 0.00222951
19.8421, 0, 0.0396489, 0.00277684, 1.41421, -0.0396489, 0.00277684, 0, 0.00277684, 0.00277684, 0.00277684, 0.00277684, 0.00277684, 0.00277684, 0.00277684, 0.00277684, 0.00277684, 0.00277684, 0.00277684, 0.00277684, 0.00277684, 0.00277684, 0.0154176, 0.00277684, 0.0270081, 0.00277684, 0.00277684
19.85, 0, 0.0416364, 0.00306727, 1.41421, -0.0416364, 0.00306727, 0, 0.00306727, 0.00306727, 0.00306727, 0.00306727, 0.00306727, 0.00306727, 0.00306727, 0.00306727, 0.00306727, 0.00306727, 0.00306727, 0.00306727, 0.00306727, 0.00306727, 0.0178688, 0.00306727, 0.0268349, 0.00306727, 0.00306727
19.8579, 0.106046, 0.0436606, 0.00308962, 1.45122, 0.062385, 0.00308962, 0, 0.00308962, 0.00308962, 0.00308962, 0.00308962, 0.00308962, 0.00308962, 0.00308962, 0.00308962, 0.00308962, 0.00308962, 0.00308962, 0.00308962, 0.00308962, 0.00308962, 0.0203416, 0.00308962, 0.0264086, 0.00308962, 0.00308962
19.8657, 0.893954, 0.0458734, 0.00297492, 1.70116, 0.848081, 0.00297492, 0, 0.00297492, 0.00297492, 0.00297492, 0.00297492, 0.00297492, 0.00297492, 0.00297492, 0.00297492, 0.00297492, 0.00297492, 0.00297492, 0.00297492, 0.00297492, 0.00297492, 0.0229896, 0.00297492, 0.0258587, 0.00297492, 0.00297492
19.8736, 0, 0.048436, 0.00286239, 1.41421, -0.048436, 0.00286239, 0, 0.00286239, 0.00286239, 0.00286239, 0.00286239, 0.00286239, 0.00286239, 0.00286239, 0.00286239, 0.00286239, 0.00286239, 0.00286239, 0.00286239, 0.00286239, 0.00286239, 0.0259755, 0.00286239, 0.0253229, 0.00286239, 0.00286239
19.8815, 0, 0.0520506, 0.00343522, 1.41421, -0.0520506, 0.00343522, 0, 0.00343522, 0.00343522, 0.00343522, 0.00343522, 0.00343522, 0.00343522, 0.00343522, 0.00343522, 0.00343522, 0.00343522, 0.00343522, 0.00343522, 0.00343522, 0.00343522, 0.0300027, 0.00343522, 0.0254831, 0.00343522, 0.00343522
19.8894, 0.0963826, 0.0557832, 0.00374257, 1.44789, 0.0405993, 0.00374257, 0, 0.00374257, 0.00374257, 0.00374257, 0.00374257, 0.00374257, 0.00374257, 0.00374257, 0.00374257, 0.00374257, 0.00374257, 0.00374257, 0.00374257, 0.00374257, 0.00374257, 0.0341384, 0.00374257, 0.0253874, 0.00374257, 0.00374257
19.8972, 0.903617, 0.0596453, 0.00377858, 1.704, 0.843972, 0.00377858, 0, 0.00377858, 0.00377858, 0.00377858, 0.00377858, 0.00377858, 0.00377858, 0.00377858, 0.00377858, 0.00377858, 0.00377858, 0.00377858, 0.00377858, 0.00377858, 0.00377858, 0.0383954, 0.00377858, 0.0250285, 0.00377858, 0.00377858
19.9051, 0, 0.0637814, 0.0036757, 1.41421, -0.0637814, 0.0036757, 0, 0.0036757, 0.0036757, 0.0036757, 0.0036757, 0.0036757, 0.0036757, 0.0036757, 0.0036757, 0.0036757, 0.0036757, 0.0036757, 0.0036757, 0.0036757, 0.0036757, 0.0429192, 0.0036757, 0.0245379, 0.0036757, 0.0036757
19.913, 0, 0.0683403, 0.00357424, 1.41421, -0.0683403, 0.00357424, 0, 0.00357424, 0.00357424, 0.00357424, 0.00357424, 0.00357424, 0.00357424, 0.00357424, 0.00357424, 0.00357424, 0.00357424, 0.00357424, 0.00357424, 0.00357424, 0.00357424, 0.0478593, 0.00357424, 0.0240553, 0.00357424, 0.00357424
19.9209, 1, 0.0739896, 0.00413187, 1.73205, 0.92601, 0.00413187, 0, 0.00413187, 0.00413187, 0.00413187, 0.00413187, 0.00413187, 0.00413187, 0.00413187, 0.00413187, 0.00413187, 0.00413187, 0.00413187, 0.00413187, 0.00413187, 0.00413187, 0.0538844, 0.00413187, 0.024237, 0.00413187, 0.00413187
19.9287, 0, 0.079799, 0.00442133, 1.41421, -0.079799, 0.00442133, 0, 0.00442133, 0.00442133, 0.00442133, 0.00442133, 0.00442133, 0.00442133, 0.00442133, 0.00442133, 0.00442133, 0.00442133, 0.00442133, 0.00442133, 0.00442133, 0.00442133, 0.0600648, 0.00442133, 0.0241556, 0.00442133, 0.00442133
19.9366, 0.0820119, 0.0857711, 0.00444461, 1.44292, -0.00375916, 0.00444461, 0, 0.00444461, 0.00444461, 0.00444461, 0.00444461, 0.00444461, 0.00444461, 0.00444461, 0.00444461, 0.00444461, 0.00444461, 0.00444461, 0.00444461, 0.00444461, 0.00444461, 0.0664035, 0.00444461, 0.0238121, 0.00444461, 0.00444461
19.9445, 0.917988, 0.0920336, 0.00433273, 1.70821, 0.825955, 0.00433273, 0, 0.00433273, 0.00433273, 0.00433273, 0.00433273, 0.00433273, 0.00433273, 0.00433273, 0.00433273, 0.00433273, 0.00433273, 0.00433273, 0.00433273, 0.00433273, 0.00433273, 0.0730292, 0.00433273, 0.0233371, 0.00433273, 0.00433273
19.9523, 0, 0.0987059, 0.00422227, 1.41421, -0.0987059, 0.00422227, 0, 0.00422227, 0.00422227, 0.00422227, 0.00422227, 0.00422227, 0.00422227, 0.00422227, 0.00422227, 0.00422227, 0.00422227, 0.00422227, 0.00422227, 0.00422227, 0.00422227, 0.0800611, 0.00422227, 0.0228671, 0.00422227, 0.00422227
19.9602, 0, 0.106439, 0.00477709, 1.41421, -0.106439, 0.00477709, 0, 0.00477709, 0.00477709, 0.00477709, 0.00477709, 0.00477709, 0.00477709, 0.00477709, 0.00477709, 0.00477709, 0.00477709, 0.00477709, 0.00477709, 0.00477709, 0.00477709, 0.088151, 0.00477709, 0.0230654, 0.00477709, 0.00477709
19.9681, 0, 0.114292, 0.00507132, 1.41421, -0.114292, 0.00507132, 0, 0.00507132, 0.00507132, 0.00507132, 0.00507132, 0.00507132, 0.00507132, 0.00507132, 0.00507132, 0.00507132, 0.00507132, 0.00507132, 0.00507132, 0.00507132, 0.00507132, 0.0963571, 0.00507132, 0.023006, 0.00507132, 0.00507132
19.976, 0, 0.122235, 0.00510902, 1.41421, -0.122235, 0.00510902, 0, 0.00510902, 0.00510902, 0.00510902, 0.00510902, 0.00510902, 0.00510902, 0.00510902, 0.00510902, 0.00510902, 0.00510902, 0.00510902, 0.00510902, 0.00510902, 0.00510902, 0.104651, 0.00510902, 0.0226931, 0.00510902, 0.00510902
19.9838, 0.067179, 0.130371, 0.00501622, 1.43777, -0.0631916, 0.00501622, 0, 0.00501622, 0.00501622, 0.00501622, 0.00501622, 0.00501622, 0.00501622, 0.00501622, 0.00501622, 0.00501622, 0.00501622, 0.00501622, 0.00501622, 0.00501622, 0.00501622, 0.113134, 0.00501622, 0.0222527, 0.00501622, 0.00501622
19.9917, 1.93282, 0.138801, 0.00492427, 1.98313, 1.79402, 0.00492427, 0, 0.00492427, 0.00492427, 0.00492427, 0.00492427, 0.00492427, 0.00492427, 0.00492427, 0.00492427, 0.00492427, 0.00492427, 0.00492427, 0.00492427, 0.00492427, 0.00492427, 0.121909, 0.00492427, 0.0218161, 0.00492427, 0.00492427
19.9996, 0, 0.148077, 0.00542873, 1.41421, -0.148077, 0.00542873, 0, 0.00542873, 0.00542873, 0.00542873, 0.00542873, 0.00542873, 0.00542873, 0.00542873, 0.00542873, 0.00542873, 0.00542873, 0.00542873, 0.00542873, 0.00542873, 0.00542873, 0.131526, 0.00542873, 0.0219794, 0.00542873, 0.00542873
20.0075, 0, 0.15732, 0.00568553, 1.41421, -0.15732, 0.00568553, 0, 0.00568553, 0.00568553, 0.00568553, 0.00568553, 0.00568553, 0.00568553, 0.00568553, 0.00568553, 0.00568553, 0.00568553, 0.00568553, 0.00568553, 0.00568553, 0.00568553, 0.141107, 0.00568553, 0.0218986, 0.00568553, 0.00568553
20.0153, 1, 0.166496, 0.00570341, 1.73205, 0.833504, 0.00570341, 0, 0.00570341, 0.00570341, 0.00570341, 0.00570341, 0.00570341, 0.00570341, 0.00570341, 0.00570341, 0.00570341, 0.00570341, 0.00570341, 0.00570341, 0.00570341, 0.00570341, 0.150616, 0.00570341, 0.0215831, 0.00570341, 0.00570341
20.0232, 0, 0.175674, 0.00560063, 1.41421, -0.175674, 0.00560063, 0, 0.00560063, 0.00560063, 0.00560063, 0.00560063, 0.00560063, 0.00560063, 0.00560063, 0.00560063, 0.00560063, 0.00560063, 0.00560063, 0.00560063, 0.00560063, 0.00560063, 0.160123, 0.00560063, 0.0211515, 0.00560063, 0.00560063
20.0311, 0.0528012, 0.184933, 0.00549878, 1.43276, -0.132131, 0.00549878, 0, 0.00549878, 0.00549878, 0.00549878, 0.00549878, 0.00549878, 0.00549878, 0.00549878, 0.00549878, 0.00549878, 0.00549878, 0.00549878, 0.00549878, 0.00549878, 0.00549878, 0.169706, 0.00549878, 0.0207258, 0.00549878, 0.00549878
20.0389, 0.947199, 0.1948, 0.00597822, 1.71674, 0.752399, 0.00597822, 0, 0.00597822, 0.00597822, 0.00597822, 0.00597822, 0.00597822, 0.00597822, 0.00597822, 0.00597822, 0.00597822, 0.00597822, 0.00597822, 0.00597822, 0.00597822, 0.00597822, 0.179891, 0.00597822, 0.0208873, 0.00597822, 0.00597822
20.0468, 0, 0.204412, 0.00623009, 1.41421, -0.204412, 0.00623009, 0, 0.00623009, 0.00623009, 0.00623009, 0.00623009, 0.00623009, 0.00623009, 0.00623009, 0.00623009, 0.00623009, 0.00623009, 0.00623009, 0.00623009, 0.00623009, 0.00623009, 0.189814, 0.00623009, 0.0208276, 0.00623009, 0.00623009
20.0547, 0.045601, 0.213728, 0.00626232, 1.43025, -0.168127, 0.00626232, 0, 0.00626232, 0.00626232, 0.00626232, 0.00626232, 0.00626232, 0.00626232, 0.00626232, 0.00626232, 0.00626232, 0.00626232, 0.00626232, 0.00626232, 0.00626232, 0.00626232, 0.199435, 0.00626232, 0.0205553, 0.00626232, 0.00626232
20.0626, 0.954399, 0.222798, 0.0061834, 1.71884, 0.731601, 0.0061834, 0, 0.0061834, 0.0061834, 0.0061834, 0.0061834, 0.0061834, 0.0061834, 0.0061834, 0.0061834, 0.0061834, 0.0061834, 0.0061834, 0.0061834, 0.0061834, 0.0061834, 0.208802, 0.0061834, 0.0201799, 0.0061834, 0.0061834
20.0704, 0, 0.231677, 0.00610498, 1.41421, -0.231677, 0.00610498, 0, 0.00610498, 0.00610498, 0.00610498, 0.00610498, 0.00610498, 0.00610498, 0.00610498, 0.00610498, 0.00610498, 0.00610498, 0.00610498, 0.00610498, 0.00610498, 0.00610498, 0.217969, 0.00610498, 0.0198137, 0.00610498, 0.00610498
20.0783, 0.0386521, 0.240787, 0.00650708, 1.42781, -0.202135, 0.00650708, 0, 0.00650708, 0.00650708, 0.00650708, 0.00650708, 0.00650708, 0.00650708, 0.00650708, 0.00650708, 0.00650708, 0.00650708, 0.00650708, 0.00650708, 0.00650708, 0.00650708, 0.227356, 0.00650708, 0.0199376, 0.00650708, 0.00650708
20.0862, 0.961348, 0.249382, 0.00670638, 1.72086, 0.711966, 0.00670638, 0, 0.00670638, 0.00670638, 0.00670638, 0.00670638, 0.00670638, 0.00670638, 0.00670638, 0.00670638, 0.00670638, 0.00670638, 0.00670638, 0.00670638, 0.00670638, 0.00670638, 0.236219, 0.00670638, 0.0198693, 0.00670638, 0.00670638
20.0941, 0, 0.257414, 0.00671258, 1.41421, -0.257414, 0.00671258, 0, 0.00671258, 0.00671258, 0.00671258, 0.00671258, 0.00671258, 0.00671258, 0.00671258, 0.00671258, 0.00671258, 0.00671258, 0.00671258, 0.00671258, 0.00671258, 0.00671258, 0.244508, 0.00671258, 0.0196192, 0.00671258, 0.00671258
20.1019, 0, 0.264916, 0.00662173, 1.41421, -0.264916, 0.00662173, 0, 0.00662173, 0.00662173, 0.00662173, 0.00662173, 0.00662173, 0.00662173, 0.00662173, 0.00662173, 0.00662173, 0.00662173, 0.00662173, 0.00662173, 0.00662173, 0.00662173, 0.252254, 0.00662173, 0.0192842, 0.00662173, 0.00662173
20.1098, 0, 0.271922, 0.0065315, 1.41421, -0.271922, 0.0065315, 0, 0.0065315, 0.0065315, 0.0065315, 0.0065315, 0.0065315, 0.0065315, 0.0065315, 0.0065315, 0.0065315, 0.0065315, 0.0065315, 0.0065315, 0.0065315, 0.0065315, 0.25949, 0.0065315, 0.0189631, 0.0065315, 0.0065315
20.1177, 0, 0.278818, 0.0068897, 1.41421, -0.278818, 0.0068897, 0, 0.0068897, 0.0068897, 0.0068897, 0.0068897, 0.0068897, 0.0068897, 0.0068897, 0.0068897, 0.0068897, 0.0068897, 0.0068897, 0.0068897, 0.0068897, 0.0068897, 0.266604, 0.0068897, 0.0191042, 0.0068897, 0.0068897
20.1255, 1, 0.284922, 0.00707574, 1.73205, 0.715078, 0.00707574, 0, 0.00707574, 0.00707574, 0.00707574, 0.00707574, 0.00707574, 0.00707574, 0.00707574, 0.00707574, 0.00707574, 0.00707574, 0.00707574, 0.00707574, 0.00707574, 0.00707574, 0.27291, 0.00707574, 0.0190879, 0.00707574, 0.00707574
20.1334, 1, 0.290177, 0.00709666, 1.73205, 0.709823, 0.00709666, 0, 0.00709666, 0.00709666, 0.00709666, 0.00709666, 0.00709666, 0.00709666, 0.00709666, 0.00709666, 0.00709666, 0.00709666, 0.00709666, 0.00709666, 0.00709666, 0.00709666, 0.278351, 0.00709666, 0.0189221, 0.00709666, 0.00709666
20.1413, 1, 0.294608, 0.00703441, 1.73205, 0.705392, 0.00703441, 0, 0.00703441, 0.00703441, 0.00703441, 0.00703441, 0.00703441, 0.00703441, 0.00703441, 0.00703441, 0.00703441, 0.00703441, 0.00703441, 0.00703441, 0.00703441, 0.00703441, 0.282954, 0.00703441, 0.0186892, 0.00703441, 0.00703441
20.1492, 0, 0.298242, 0.00697243, 1.41421, -0.298242, 0.00697243, 0, 0.00697243, 0.00697243, 0.00697243, 0.00697243, 0.00697243, 0.00697243, 0.00697243, 0.00697243, 0.00697243, 0.00697243, 0.00697243, 0.00697243, 0.00697243, 0.00697243, 0.286741, 0.00697243, 0.0184735, 0.00697243, 0.00697243
20.157, 0, 0.301322, 0.00720664, 1.41421, -0.301322, 0.00720664, 0, 0.00720664, 0.00720664, 0.00720664, 0.00720664, 0.00720664, 0.00720664, 0.00720664, 0.00720664, 0.00720664, 0.00720664, 0.00720664, 0.00720664, 0.00720664, 0.00720664, 0.289957, 0.00720664, 0.0185713, 0.00720664, 0.00720664
20.1649, 1.01189, 0.303382, 0.00731849, 1.73548, 0.708511, 0.00731849, 0, 0.00731849, 0.00731849, 0.00731849, 0.00731849, 0.00731849, 0.00731849, 0.00731849, 0.00731849, 0.00731849, 0.00731849, 0.00731849, 0.00731849, 0.00731849, 0.00731849, 0.292136, 0.00731849, 0.0185647, 0.00731849, 0.00731849
20.1728, 0.988107, 0.304391, 0.00731648, 1.72861, 0.683716, 0.00731648, 0, 0.00731648, 0.00731648, 0.00731648, 0.00731648, 0.00731648, 0.00731648, 0.00731648, 0.00731648, 0.00731648, 0.00731648, 0.00731648, 0.00731648, 0.00731648, 0.00731648, 0.293246, 0.00731648, 0.0184624, 0.00731648, 0.00731648
20.1807, 0, 0.304374, 0.00725745, 1.41421, -0.304374, 0.00725745, 0, 0.00725745, 0.00725745, 0.00725745, 0.00725745, 0.00725745, 0.00725745, 0.00725745, 0.00725745, 0.00725745, 0.00725745, 0.00725745, 0.00725745, 0.00725745, 0.00725745, 0.29331, 0.00725745, 0.0183216, 0.00725745, 0.00725745
20.1885, 0, 0.303363, 0.00719867, 1.41421, -0.303363, 0.00719867, 0, 0.00719867, 0.00719867, 0.00719867, 0.00719867, 0.00719867, 0.00719867, 0.00719867, 0.00719867, 0.00719867, 0.00719867, 0.00719867, 0.00719867, 0.00719867, 0.00719867, 0.292362, 0.00719867, 0.0181998, 0.00719867, 0.00719867
20.1964, 0, 0.301427, 0.00722082, 1.41421, -0.301427, 0.00722082, 0, 0.00722082, 0.00722082, 0.00722082, 0.00722082, 0.00722082, 0.00722082, 0.00722082, 0.00722082, 0.00722082, 0.00722082, 0.00722082, 0.00722082, 0.00722082, 0.00722082, 0.29047, 0.00722082, 0.0181778, 0.00722082, 0.00722082
20.2043, 0, 0.298403, 0.00716543, 1.41421, -0.298403, 0.00716543, 0, 0.00716543, 0.00716543, 0.00716543, 0.00716543, 0.00716543, 0.00716543, 0.00716543, 0.00716543, 0.00716543, 0.00716543, 0.00716543, 0.00716543, 0.00716543, 0.00716543, 0.287471, 0.00716543, 0.0180971, 0.00716543, 0.00716543
20.2121, 0, 0.294311, 0.00704106, 1.41421, -0.294311, 0.00704106, 0, 0.00704106, 0.00704106, 0.00704106, 0.00704106, 0.00704106, 0.00704106, 0.00704106, 0.00704106, 0.00704106, 0.00704106, 0.00704106, 0.00704106, 0.00704106, 0.00704106, 0.283386, 0.00704106, 0.0179661, 0.00704106, 0.00704106
