   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_74.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
15.9595, 0.997646, 0.719738, 0.718367, 1.73137, 0.277907, 0, 0.718367, 0.718367, 0.718367, 0.718367, 0.718367, 0.718367, 0.718367, 0.718367, 0.718367, 0.718367, 0.718367, 0.718367, 0.718367, 0.718367, 0.718367, 0.718369, 0.718367, 0.719737, 0.718367
15.9674, 2.68377, 0.716327, 0.714916, 2.1642, 1.96744, 0, 0.714916, 0.714916, 0.714916, 0.714916, 0.714916, 0.714916, 0.714916, 0.714916, 0.714916, 0.714916, 0.714916, 0.714916, 0.714916, 0.714916, 0.714916, 0.714917, 0.714916, 0.716325, 0.714916
15.9753, 3.31136, 0.71235, 0.710899, 2.30464, 2.59901, 0, 0.710899, 0.710899, 0.710899, 0.710899, 0.710899, 0.710899, 0.710899, 0.710899, 0.710899, 0.710899, 0.710899, 0.710899, 0.710899, 0.710899, 0.710899, 0.710901, 0.710899, 0.712348, 0.710899
15.9832, 1.68864, 0.708096, 0.706609, 1.92058, 0.980542, 0, 0.706609, 0.706609, 0.706609, 0.706609, 0.706609, 0.706609, 0.706609, 0.706609, 0.706609, 0.706609, 0.706609, 0.706609, 0.706609, 0.706609, 0.706609, 0.70661, 0.706609, 0.708095, 0.706609
15.9911, 1.30644, 0.703855, 0.702331, 1.81836, 0.602589, 0, 0.702331, 0.702331, 0.702331, 0.702331, 0.702331, 0.702331, 0.702331, 0.702331, 0.702331, 0.702331, 0.702331, 0.702331, 0.702331, 0.702331, 0.702331, 0.702333, 0.702331, 0.703853, 0.702331
15.999, 0.693556, 0.701107, 0.699548, 1.64121, -0.00755024, 0, 0.699548, 0.699548, 0.699548, 0.699548, 0.699548, 0.699548, 0.699548, 0.699548, 0.699548, 0.699548, 0.699548, 0.699548, 0.699548, 0.699548, 0.699548, 0.699549, 0.699548, 0.701105, 0.699548
16.0069, 2.30173, 0.69774, 0.696147, 2.07406, 1.604, 0, 0.696147, 0.696147, 0.696147, 0.696147, 0.696147, 0.696147, 0.696147, 0.696147, 0.696147, 0.696147, 0.696147, 0.696147, 0.696147, 0.696147, 0.696147, 0.696149, 0.696147, 0.697738, 0.696147
16.0148, 0.698265, 0.693805, 0.69218, 1.64264, 0.00445974, 0, 0.69218, 0.69218, 0.69218, 0.69218, 0.69218, 0.69218, 0.69218, 0.69218, 0.69218, 0.69218, 0.69218, 0.69218, 0.69218, 0.69218, 0.69218, 0.692182, 0.69218, 0.693804, 0.69218
16.0227, 0, 0.689595, 0.687938, 1.41421, -0.689595, 0, 0.687938, 0.687938, 0.687938, 0.687938, 0.687938, 0.687938, 0.687938, 0.687938, 0.687938, 0.687938, 0.687938, 0.687938, 0.687938, 0.687938, 0.687938, 0.68794, 0.687938, 0.689593, 0.687938
16.0306, 2, 0.685396, 0.683709, 2, 1.3146, 0, 0.683709, 0.683709, 0.683709, 0.683709, 0.683709, 0.683709, 0.683709, 0.683709, 0.683709, 0.683709, 0.683709, 0.683709, 0.683709, 0.683709, 0.683709, 0.68371, 0.683709, 0.685395, 0.683709
16.0385, 0, 0.682498, 0.68078, 1.41421, -0.682498, 0, 0.68078, 0.68078, 0.68078, 0.68078, 0.68078, 0.68078, 0.68078, 0.68078, 0.68078, 0.68078, 0.68078, 0.68078, 0.68078, 0.68078, 0.68078, 0.680782, 0.68078, 0.682496, 0.68078
16.0464, 0.289715, 0.679001, 0.677254, 1.51318, -0.389286, 0, 0.677254, 0.677254, 0.677254, 0.677254, 0.677254, 0.677254, 0.677254, 0.677254, 0.677254, 0.677254, 0.677254, 0.677254, 0.677254, 0.677254, 0.677254, 0.677256, 0.677254, 0.678999, 0.677254
16.0543, 0.997522, 0.674954, 0.673179, 1.73134, 0.322567, 0, 0.673179, 0.673179, 0.673179, 0.673179, 0.673179, 0.673179, 0.673179, 0.673179, 0.673179, 0.673179, 0.673179, 0.673179, 0.673179, 0.673179, 0.673179, 0.673181, 0.673179, 0.674953, 0.673179
16.0622, 2.71276, 0.670642, 0.668839, 2.17089, 2.04212, 0, 0.668839, 0.668839, 0.668839, 0.668839, 0.668839, 0.668839, 0.668839, 0.668839, 0.668839, 0.668839, 0.668839, 0.668839, 0.668839, 0.668839, 0.668839, 0.668841, 0.668839, 0.670641, 0.668839
16.0701, 0, 0.666343, 0.664513, 1.41421, -0.666343, 0, 0.664513, 0.664513, 0.664513, 0.664513, 0.664513, 0.664513, 0.664513, 0.664513, 0.664513, 0.664513, 0.664513, 0.664513, 0.664513, 0.664513, 0.664513, 0.664514, 0.664513, 0.666342, 0.664513
16.078, 1.28005, 0.663497, 0.661639, 1.81109, 0.616553, 0, 0.661639, 0.661639, 0.661639, 0.661639, 0.661639, 0.661639, 0.661639, 0.661639, 0.661639, 0.661639, 0.661639, 0.661639, 0.661639, 0.661639, 0.661639, 0.66164, 0.661639, 0.663495, 0.661639
16.0859, 3.71995, 0.660051, 0.658166, 2.39164, 3.0599, 0, 0.658166, 0.658166, 0.658166, 0.658166, 0.658166, 0.658166, 0.658166, 0.658166, 0.658166, 0.658166, 0.658166, 0.658166, 0.658166, 0.658166, 0.658166, 0.658168, 0.658166, 0.66005, 0.658166
16.0938, 1.27522, 0.656058, 0.654146, 1.80976, 0.619159, 0, 0.654146, 0.654146, 0.654146, 0.654146, 0.654146, 0.654146, 0.654146, 0.654146, 0.654146, 0.654146, 0.654146, 0.654146, 0.654146, 0.654146, 0.654146, 0.654148, 0.654146, 0.656057, 0.654146
16.1017, 0.997522, 0.6518, 0.649861, 1.73134, 0.345722, 0, 0.649861, 0.649861, 0.649861, 0.649861, 0.649861, 0.649861, 0.649861, 0.649861, 0.649861, 0.649861, 0.649861, 0.649861, 0.649861, 0.649861, 0.649861, 0.649863, 0.649861, 0.651798, 0.649861
16.1096, 1.8083, 0.647555, 0.64559, 1.95149, 1.16075, 0, 0.64559, 0.64559, 0.64559, 0.64559, 0.64559, 0.64559, 0.64559, 0.64559, 0.64559, 0.64559, 0.64559, 0.64559, 0.64559, 0.64559, 0.64559, 0.645592, 0.64559, 0.647554, 0.64559
16.1175, 2.91896, 0.644552, 0.64256, 2.21787, 2.27441, 0, 0.64256, 0.64256, 0.64256, 0.64256, 0.64256, 0.64256, 0.64256, 0.64256, 0.64256, 0.64256, 0.64256, 0.64256, 0.64256, 0.64256, 0.64256, 0.642562, 0.64256, 0.644551, 0.64256
16.1254, 1, 0.640982, 0.638964, 1.73205, 0.359018, 0, 0.638964, 0.638964, 0.638964, 0.638964, 0.638964, 0.638964, 0.638964, 0.638964, 0.638964, 0.638964, 0.638964, 0.638964, 0.638964, 0.638964, 0.638964, 0.638965, 0.638964, 0.640981, 0.638964
16.1333, 2, 0.636894, 0.634849, 2, 1.36311, 0, 0.634849, 0.634849, 0.634849, 0.634849, 0.634849, 0.634849, 0.634849, 0.634849, 0.634849, 0.634849, 0.634849, 0.634849, 0.634849, 0.634849, 0.634849, 0.63485, 0.634849, 0.636893, 0.634849
16.1412, 1, 0.632557, 0.630484, 1.73205, 0.367443, 0, 0.630484, 0.630484, 0.630484, 0.630484, 0.630484, 0.630484, 0.630484, 0.630484, 0.630484, 0.630484, 0.630484, 0.630484, 0.630484, 0.630484, 0.630484, 0.630486, 0.630484, 0.632555, 0.630484
16.1491, 1, 0.628235, 0.626135, 1.73205, 0.371765, 0, 0.626135, 0.626135, 0.626135, 0.626135, 0.626135, 0.626135, 0.626135, 0.626135, 0.626135, 0.626135, 0.626135, 0.626135, 0.626135, 0.626135, 0.626135, 0.626136, 0.626135, 0.628233, 0.626135
16.157, 0.255886, 0.62527, 0.623142, 1.50196, -0.369384, 0, 0.623142, 0.623142, 0.623142, 0.623142, 0.623142, 0.623142, 0.623142, 0.623142, 0.623142, 0.623142, 0.623142, 0.623142, 0.623142, 0.623142, 0.623142, 0.623144, 0.623142, 0.625268, 0.623142
16.1649, 3.74411, 0.62175, 0.619595, 2.39669, 3.12236, 0, 0.619595, 0.619595, 0.619595, 0.619595, 0.619595, 0.619595, 0.619595, 0.619595, 0.619595, 0.619595, 0.619595, 0.619595, 0.619595, 0.619595, 0.619595, 0.619596, 0.619595, 0.621749, 0.619595
16.1728, 2, 0.617729, 0.615545, 2, 1.38227, 0, 0.615545, 0.615545, 0.615545, 0.615545, 0.615545, 0.615545, 0.615545, 0.615545, 0.615545, 0.615545, 0.615545, 0.615545, 0.615545, 0.615545, 0.615545, 0.615547, 0.615545, 0.617727, 0.615545
16.1807, 0, 0.613466, 0.611254, 1.41421, -0.613466, 0, 0.611254, 0.611254, 0.611254, 0.611254, 0.611254, 0.611254, 0.611254, 0.611254, 0.611254, 0.611254, 0.611254, 0.611254, 0.611254, 0.611254, 0.611254, 0.611255, 0.611254, 0.613464, 0.611254
16.1886, 1.24634, 0.609218, 0.606977, 1.80176, 0.637126, 0, 0.606977, 0.606977, 0.606977, 0.606977, 0.606977, 0.606977, 0.606977, 0.606977, 0.606977, 0.606977, 0.606977, 0.606977, 0.606977, 0.606977, 0.606977, 0.606979, 0.606977, 0.609217, 0.606977
16.1965, 0.753655, 0.606105, 0.603835, 1.65941, 0.14755, 0, 0.603835, 0.603835, 0.603835, 0.603835, 0.603835, 0.603835, 0.603835, 0.603835, 0.603835, 0.603835, 0.603835, 0.603835, 0.603835, 0.603835, 0.603835, 0.603836, 0.603835, 0.606104, 0.603835
16.2044, 1, 0.602472, 0.600172, 1.73205, 0.397528, 0, 0.600172, 0.600172, 0.600172, 0.600172, 0.600172, 0.600172, 0.600172, 0.600172, 0.600172, 0.600172, 0.600172, 0.600172, 0.600172, 0.600172, 0.600172, 0.600173, 0.600172, 0.602471, 0.600172
16.2123, 1, 0.598371, 0.596041, 1.73205, 0.401629, 0, 0.596041, 0.596041, 0.596041, 0.596041, 0.596041, 0.596041, 0.596041, 0.596041, 0.596041, 0.596041, 0.596041, 0.596041, 0.596041, 0.596041, 0.596041, 0.596042, 0.596041, 0.598369, 0.596041
16.2202, 2.47311, 0.594046, 0.591685, 2.11497, 1.87906, 0, 0.591685, 0.591685, 0.591685, 0.591685, 0.591685, 0.591685, 0.591685, 0.591685, 0.591685, 0.591685, 0.591685, 0.591685, 0.591685, 0.591685, 0.591685, 0.591686, 0.591685, 0.594044, 0.591685
16.2281, 1.52689, 0.589737, 0.587344, 1.878, 0.937153, 0, 0.587344, 0.587344, 0.587344, 0.587344, 0.587344, 0.587344, 0.587344, 0.587344, 0.587344, 0.587344, 0.587344, 0.587344, 0.587344, 0.587344, 0.587344, 0.587346, 0.587344, 0.589735, 0.587344
16.236, 0.231846, 0.586581, 0.584157, 1.49394, -0.354735, 0, 0.584157, 0.584157, 0.584157, 0.584157, 0.584157, 0.584157, 0.584157, 0.584157, 0.584157, 0.584157, 0.584157, 0.584157, 0.584157, 0.584157, 0.584157, 0.584159, 0.584157, 0.586579, 0.584157
16.2439, 1.99749, 0.582985, 0.58053, 1.99937, 1.41451, 0, 0.58053, 0.58053, 0.58053, 0.58053, 0.58053, 0.58053, 0.58053, 0.58053, 0.58053, 0.58053, 0.58053, 0.58053, 0.58053, 0.58053, 0.58053, 0.580531, 0.58053, 0.582983, 0.58053
16.2518, 0.997674, 0.578978, 0.57649, 1.73138, 0.418696, 0, 0.57649, 0.57649, 0.57649, 0.57649, 0.57649, 0.57649, 0.57649, 0.57649, 0.57649, 0.57649, 0.57649, 0.57649, 0.57649, 0.57649, 0.57649, 0.576492, 0.57649, 0.578977, 0.57649
16.2598, 0.772986, 0.574775, 0.572255, 1.66523, 0.198211, 0, 0.572255, 0.572255, 0.572255, 0.572255, 0.572255, 0.572255, 0.572255, 0.572255, 0.572255, 0.572255, 0.572255, 0.572255, 0.572255, 0.572255, 0.572255, 0.572256, 0.572255, 0.574774, 0.572255
16.2677, 0.222057, 0.570589, 0.568035, 1.49066, -0.348532, 0, 0.568035, 0.568035, 0.568035, 0.568035, 0.568035, 0.568035, 0.568035, 0.568035, 0.568035, 0.568035, 0.568035, 0.568035, 0.568035, 0.568035, 0.568035, 0.568036, 0.568035, 0.570587, 0.568035
16.2756, 0.99777, 0.567131, 0.564543, 1.73141, 0.430638, 0, 0.564543, 0.564543, 0.564543, 0.564543, 0.564543, 0.564543, 0.564543, 0.564543, 0.564543, 0.564543, 0.564543, 0.564543, 0.564543, 0.564543, 0.564543, 0.564545, 0.564543, 0.56713, 0.564543
16.2835, 0.997522, 0.563374, 0.560752, 1.73134, 0.434147, 0, 0.560752, 0.560752, 0.560752, 0.560752, 0.560752, 0.560752, 0.560752, 0.560752, 0.560752, 0.560752, 0.560752, 0.560752, 0.560752, 0.560752, 0.560752, 0.560754, 0.560752, 0.563373, 0.560752
16.2914, 0.782652, 0.559345, 0.556688, 1.66813, 0.223306, 0, 0.556688, 0.556688, 0.556688, 0.556688, 0.556688, 0.556688, 0.556688, 0.556688, 0.556688, 0.556688, 0.556688, 0.556688, 0.556688, 0.556688, 0.556688, 0.55669, 0.556688, 0.559344, 0.556688
16.2993, 0, 0.55519, 0.552497, 1.41421, -0.55519, 0, 0.552497, 0.552497, 0.552497, 0.552497, 0.552497, 0.552497, 0.552497, 0.552497, 0.552497, 0.552497, 0.552497, 0.552497, 0.552497, 0.552497, 0.552497, 0.552499, 0.552497, 0.555188, 0.552497
16.3072, 0, 0.551051, 0.548322, 1.41421, -0.551051, 0, 0.548322, 0.548322, 0.548322, 0.548322, 0.548322, 0.548322, 0.548322, 0.548322, 0.548322, 0.548322, 0.548322, 0.548322, 0.548322, 0.548322, 0.548322, 0.548324, 0.548322, 0.551049, 0.548322
16.3151, 0.207559, 0.547045, 0.54428, 1.48579, -0.339486, 0, 0.54428, 0.54428, 0.54428, 0.54428, 0.54428, 0.54428, 0.54428, 0.54428, 0.54428, 0.54428, 0.54428, 0.54428, 0.54428, 0.54428, 0.54428, 0.544281, 0.54428, 0.547043, 0.54428
16.323, 3.79244, 0.543055, 0.540252, 2.40675, 3.24939, 0, 0.540252, 0.540252, 0.540252, 0.540252, 0.540252, 0.540252, 0.540252, 0.540252, 0.540252, 0.540252, 0.540252, 0.540252, 0.540252, 0.540252, 0.540252, 0.540254, 0.540252, 0.543053, 0.540252
16.3309, 0, 0.539079, 0.536239, 1.41421, -0.539079, 0, 0.536239, 0.536239, 0.536239, 0.536239, 0.536239, 0.536239, 0.536239, 0.536239, 0.536239, 0.536239, 0.536239, 0.536239, 0.536239, 0.536239, 0.536239, 0.536241, 0.536239, 0.539078, 0.536239
16.3388, 0.200372, 0.534991, 0.532113, 1.48337, -0.33462, 0, 0.532113, 0.532113, 0.532113, 0.532113, 0.532113, 0.532113, 0.532113, 0.532113, 0.532113, 0.532113, 0.532113, 0.532113, 0.532113, 0.532113, 0.532113, 0.532115, 0.532113, 0.53499, 0.532113
16.3467, 0.799628, 0.530792, 0.527875, 1.67321, 0.268837, 0, 0.527875, 0.527875, 0.527875, 0.527875, 0.527875, 0.527875, 0.527875, 0.527875, 0.527875, 0.527875, 0.527875, 0.527875, 0.527875, 0.527875, 0.527875, 0.527876, 0.527875, 0.53079, 0.527875
16.3546, 0.195639, 0.526427, 0.52347, 1.48177, -0.330788, 0, 0.52347, 0.52347, 0.52347, 0.52347, 0.52347, 0.52347, 0.52347, 0.52347, 0.52347, 0.52347, 0.52347, 0.52347, 0.52347, 0.52347, 0.52347, 0.523472, 0.52347, 0.526425, 0.52347
16.3625, 0.804361, 0.521931, 0.518934, 1.67462, 0.28243, 0, 0.518934, 0.518934, 0.518934, 0.518934, 0.518934, 0.518934, 0.518934, 0.518934, 0.518934, 0.518934, 0.518934, 0.518934, 0.518934, 0.518934, 0.518934, 0.518936, 0.518934, 0.521929, 0.518934
16.3704, 1, 0.517351, 0.514314, 1.73205, 0.482649, 0, 0.514314, 0.514314, 0.514314, 0.514314, 0.514314, 0.514314, 0.514314, 0.514314, 0.514314, 0.514314, 0.514314, 0.514314, 0.514314, 0.514314, 0.514314, 0.514316, 0.514314, 0.51735, 0.514314
16.3783, 0, 0.512726, 0.509648, 1.41421, -0.512726, 0, 0.509648, 0.509648, 0.509648, 0.509648, 0.509648, 0.509648, 0.509648, 0.509648, 0.509648, 0.509648, 0.509648, 0.509648, 0.509648, 0.509648, 0.509648, 0.509649, 0.509648, 0.512725, 0.509648
16.3862, 0, 0.508083, 0.504962, 1.41421, -0.508083, 0, 0.504962, 0.504962, 0.504962, 0.504962, 0.504962, 0.504962, 0.504962, 0.504962, 0.504962, 0.504962, 0.504962, 0.504962, 0.504962, 0.504962, 0.504962, 0.504964, 0.504962, 0.508081, 0.504962
16.3941, 0, 0.503438, 0.500275, 1.41421, -0.503438, 0, 0.500275, 0.500275, 0.500275, 0.500275, 0.500275, 0.500275, 0.500275, 0.500275, 0.500275, 0.500275, 0.500275, 0.500275, 0.500275, 0.500275, 0.500275, 0.500276, 0.500275, 0.503436, 0.500275
16.402, 1.18116, 0.498804, 0.495597, 1.78358, 0.682361, 0, 0.495597, 0.495597, 0.495597, 0.495597, 0.495597, 0.495597, 0.495597, 0.495597, 0.495597, 0.495597, 0.495597, 0.495597, 0.495597, 0.495597, 0.495597, 0.495599, 0.495597, 0.498802, 0.495597
16.4099, 1.81884, 0.494019, 0.490768, 1.95418, 1.32482, 0, 0.490768, 0.490768, 0.490768, 0.490768, 0.490768, 0.490768, 0.490768, 0.490768, 0.490768, 0.490768, 0.490768, 0.490768, 0.490768, 0.490768, 0.490768, 0.49077, 0.490768, 0.494017, 0.490768
16.4178, 1, 0.489042, 0.485747, 1.73205, 0.510958, 0, 0.485747, 0.485747, 0.485747, 0.485747, 0.485747, 0.485747, 0.485747, 0.485747, 0.485747, 0.485747, 0.485747, 0.485747, 0.485747, 0.485747, 0.485747, 0.485748, 0.485747, 0.48904, 0.485747
16.4257, 1, 0.483895, 0.480555, 1.73205, 0.516105, 0, 0.480555, 0.480555, 0.480555, 0.480555, 0.480555, 0.480555, 0.480555, 0.480555, 0.480555, 0.480555, 0.480555, 0.480555, 0.480555, 0.480555, 0.480555, 0.480556, 0.480555, 0.483894, 0.480555
16.4336, 0.171521, 0.478636, 0.475249, 1.47361, -0.307115, 0, 0.475249, 0.475249, 0.475249, 0.475249, 0.475249, 0.475249, 0.475249, 0.475249, 0.475249, 0.475249, 0.475249, 0.475249, 0.475249, 0.475249, 0.475249, 0.475251, 0.475249, 0.478634, 0.475249
16.4415, 0.828479, 0.473337, 0.469903, 1.68181, 0.355143, 0, 0.469903, 0.469903, 0.469903, 0.469903, 0.469903, 0.469903, 0.469903, 0.469903, 0.469903, 0.469903, 0.469903, 0.469903, 0.469903, 0.469903, 0.469903, 0.469905, 0.469903, 0.473335, 0.469903
16.4494, 1, 0.468068, 0.464587, 1.73205, 0.531932, 0, 0.464587, 0.464587, 0.464587, 0.464587, 0.464587, 0.464587, 0.464587, 0.464587, 0.464587, 0.464587, 0.464587, 0.464587, 0.464587, 0.464587, 0.464587, 0.464589, 0.464587, 0.468066, 0.464587
16.4573, 1, 0.463604, 0.460075, 1.73205, 0.536396, 0, 0.460075, 0.460075, 0.460075, 0.460075, 0.460075, 0.460075, 0.460075, 0.460075, 0.460075, 0.460075, 0.460075, 0.460075, 0.460075, 0.460075, 0.460075, 0.460076, 0.460075, 0.463603, 0.460075
16.4652, 0, 0.458709, 0.45513, 1.41421, -0.458709, 0, 0.45513, 0.45513, 0.45513, 0.45513, 0.45513, 0.45513, 0.45513, 0.45513, 0.45513, 0.45513, 0.45513, 0.45513, 0.45513, 0.45513, 0.45513, 0.455132, 0.45513, 0.458707, 0.45513
16.4731, 0, 0.453462, 0.449833, 1.41421, -0.453462, 0, 0.449833, 0.449833, 0.449833, 0.449833, 0.449833, 0.449833, 0.449833, 0.449833, 0.449833, 0.449833, 0.449833, 0.449833, 0.449833, 0.449833, 0.449833, 0.449835, 0.449833, 0.45346, 0.449833
16.481, 1, 0.448059, 0.44438, 1.73205, 0.551941, 0, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.444381, 0.44438, 0.448057, 0.44438
16.4889, 0.154856, 0.44269, 0.438959, 1.46794, -0.287833, 0, 0.438959, 0.438959, 0.438959, 0.438959, 0.438959, 0.438959, 0.438959, 0.438959, 0.438959, 0.438959, 0.438959, 0.438959, 0.438959, 0.438959, 0.438959, 0.438961, 0.438959, 0.442688, 0.438959
16.4968, 0.845144, 0.438462, 0.434679, 1.68676, 0.406682, 0, 0.434679, 0.434679, 0.434679, 0.434679, 0.434679, 0.434679, 0.434679, 0.434679, 0.434679, 0.434679, 0.434679, 0.434679, 0.434679, 0.434679, 0.434679, 0.43468, 0.434679, 0.43846, 0.434679
16.5047, 0.149727, 0.433574, 0.429738, 1.46619, -0.283847, 0, 0.429738, 0.429738, 0.429738, 0.429738, 0.429738, 0.429738, 0.429738, 0.429738, 0.429738, 0.429738, 0.429738, 0.429738, 0.429738, 0.429738, 0.429738, 0.429739, 0.429738, 0.433572, 0.429738
16.5126, 0.997696, 0.428117, 0.424227, 1.73139, 0.569578, 0, 0.424227, 0.424227, 0.424227, 0.424227, 0.424227, 0.424227, 0.424227, 0.424227, 0.424227, 0.424227, 0.424227, 0.424227, 0.424227, 0.424227, 0.424227, 0.424229, 0.424227, 0.428116, 0.424227
16.5205, 2.85258, 0.422401, 0.418456, 2.20286, 2.43018, 0, 0.418456, 0.418456, 0.418456, 0.418456, 0.418456, 0.418456, 0.418456, 0.418456, 0.418456, 0.418456, 0.418456, 0.418456, 0.418456, 0.418456, 0.418456, 0.418457, 0.418456, 0.422399, 0.418456
16.5284, 0.142716, 0.416724, 0.412723, 1.4638, -0.274009, 0, 0.412723, 0.412723, 0.412723, 0.412723, 0.412723, 0.412723, 0.412723, 0.412723, 0.412723, 0.412723, 0.412723, 0.412723, 0.412723, 0.412723, 0.412723, 0.412725, 0.412723, 0.416723, 0.412723
16.5363, 1.85728, 0.412922, 0.408864, 1.964, 1.44436, 0, 0.408864, 0.408864, 0.408864, 0.408864, 0.408864, 0.408864, 0.408864, 0.408864, 0.408864, 0.408864, 0.408864, 0.408864, 0.408864, 0.408864, 0.408864, 0.408866, 0.408864, 0.41292, 0.408864
16.5442, 1, 0.408293, 0.404178, 1.73205, 0.591707, 0, 0.404178, 0.404178, 0.404178, 0.404178, 0.404178, 0.404178, 0.404178, 0.404178, 0.404178, 0.404178, 0.404178, 0.404178, 0.404178, 0.404178, 0.404178, 0.40418, 0.404178, 0.408291, 0.404178
16.5521, 0, 0.402936, 0.398763, 1.41421, -0.402936, 0, 0.398763, 0.398763, 0.398763, 0.398763, 0.398763, 0.398763, 0.398763, 0.398763, 0.398763, 0.398763, 0.398763, 0.398763, 0.398763, 0.398763, 0.398763, 0.398764, 0.398763, 0.402935, 0.398763
16.56, 0, 0.397242, 0.393009, 1.41421, -0.397242, 0, 0.393009, 0.393009, 0.393009, 0.393009, 0.393009, 0.393009, 0.393009, 0.393009, 0.393009, 0.393009, 0.393009, 0.393009, 0.393009, 0.393009, 0.393009, 0.39301, 0.393009, 0.39724, 0.393009
16.5679, 1, 0.39159, 0.387296, 1.73205, 0.60841, 0, 0.387296, 0.387296, 0.387296, 0.387296, 0.387296, 0.387296, 0.387296, 0.387296, 0.387296, 0.387296, 0.387296, 0.387296, 0.387296, 0.387296, 0.387296, 0.387298, 0.387296, 0.391588, 0.387296
16.5758, 0, 0.387908, 0.383553, 1.41421, -0.387908, 0, 0.383553, 0.383553, 0.383553, 0.383553, 0.383553, 0.383553, 0.383553, 0.383553, 0.383553, 0.383553, 0.383553, 0.383553, 0.383553, 0.383553, 0.383553, 0.383555, 0.383553, 0.387906, 0.383553
16.5837, 1, 0.383289, 0.378872, 1.73205, 0.616711, 0, 0.378872, 0.378872, 0.378872, 0.378872, 0.378872, 0.378872, 0.378872, 0.378872, 0.378872, 0.378872, 0.378872, 0.378872, 0.378872, 0.378872, 0.378872, 0.378873, 0.378872, 0.383287, 0.378872
16.5916, 1.12339, 0.377828, 0.373347, 1.76731, 0.745562, 0, 0.373347, 0.373347, 0.373347, 0.373347, 0.373347, 0.373347, 0.373347, 0.373347, 0.373347, 0.373347, 0.373347, 0.373347, 0.373347, 0.373347, 0.373347, 0.373349, 0.373347, 0.377826, 0.373347
16.5995, 0.876611, 0.371975, 0.367431, 1.69606, 0.504635, 0, 0.367431, 0.367431, 0.367431, 0.367431, 0.367431, 0.367431, 0.367431, 0.367431, 0.367431, 0.367431, 0.367431, 0.367431, 0.367431, 0.367431, 0.367431, 0.367432, 0.367431, 0.371974, 0.367431
16.6074, 0, 0.366172, 0.361561, 1.41421, -0.366172, 0, 0.361561, 0.361561, 0.361561, 0.361561, 0.361561, 0.361561, 0.361561, 0.361561, 0.361561, 0.361561, 0.361561, 0.361561, 0.361561, 0.361561, 0.361561, 0.361563, 0.361561, 0.36617, 0.361561
16.6153, 0, 0.362862, 0.358185, 1.41421, -0.362862, 0, 0.358185, 0.358185, 0.358185, 0.358185, 0.358185, 0.358185, 0.358185, 0.358185, 0.358185, 0.358185, 0.358185, 0.358185, 0.358185, 0.358185, 0.358185, 0.358187, 0.358185, 0.36286, 0.358185
16.6232, 0, 0.358493, 0.353748, 1.41421, -0.358493, 0, 0.353748, 0.353748, 0.353748, 0.353748, 0.353748, 0.353748, 0.353748, 0.353748, 0.353748, 0.353748, 0.353748, 0.353748, 0.353748, 0.353748, 0.353748, 0.35375, 0.353748, 0.358491, 0.353748
16.6312, 1.11125, 0.353164, 0.348351, 1.76387, 0.758084, 0, 0.348351, 0.348351, 0.348351, 0.348351, 0.348351, 0.348351, 0.348351, 0.348351, 0.348351, 0.348351, 0.348351, 0.348351, 0.348351, 0.348351, 0.348351, 0.348353, 0.348351, 0.353163, 0.348351
16.6391, 0.888751, 0.347389, 0.342506, 1.69963, 0.541362, 0, 0.342506, 0.342506, 0.342506, 0.342506, 0.342506, 0.342506, 0.342506, 0.342506, 0.342506, 0.342506, 0.342506, 0.342506, 0.342506, 0.342506, 0.342506, 0.342508, 0.342506, 0.347388, 0.342506
16.647, 1.21308, 0.341665, 0.336711, 1.79251, 0.871418, 0, 0.336711, 0.336711, 0.336711, 0.336711, 0.336711, 0.336711, 0.336711, 0.336711, 0.336711, 0.336711, 0.336711, 0.336711, 0.336711, 0.336711, 0.336711, 0.336713, 0.336711, 0.341663, 0.336711
16.6549, 1.89078, 0.338446, 0.33342, 1.97251, 1.55234, 0, 0.33342, 0.33342, 0.33342, 0.33342, 0.33342, 0.33342, 0.33342, 0.33342, 0.33342, 0.33342, 0.33342, 0.33342, 0.33342, 0.33342, 0.33342, 0.333422, 0.33342, 0.338444, 0.33342
16.6628, 0.997719, 0.334112, 0.329013, 1.73139, 0.663607, 0, 0.329013, 0.329013, 0.329013, 0.329013, 0.329013, 0.329013, 0.329013, 0.329013, 0.329013, 0.329013, 0.329013, 0.329013, 0.329013, 0.329013, 0.329013, 0.329014, 0.329013, 0.33411, 0.329013
16.6707, 0.898414, 0.328763, 0.32359, 1.70247, 0.569651, 0, 0.32359, 0.32359, 0.32359, 0.32359, 0.32359, 0.32359, 0.32359, 0.32359, 0.32359, 0.32359, 0.32359, 0.32359, 0.32359, 0.32359, 0.32359, 0.323591, 0.32359, 0.328761, 0.32359
