   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_763.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
20.2178, 0, 0.175507, 6.53786e-22, 1.41421, -0.175507, 6.53786e-22, 0, 6.53786e-22, 6.53786e-22, 6.53786e-22, 6.53786e-22, 6.53786e-22, 6.53786e-22, 6.53786e-22, 6.53786e-22, 6.53786e-22, 6.53786e-22, 6.53786e-22, 0.171878, 6.53786e-22, 0.00362865, 6.53786e-22
20.2257, 0, 0.172121, 2.97568e-22, 1.41421, -0.172121, 2.97568e-22, 0, 2.97568e-22, 2.97568e-22, 2.97568e-22, 2.97568e-22, 2.97568e-22, 2.97568e-22, 2.97568e-22, 2.97568e-22, 2.97568e-22, 2.97568e-22, 2.97568e-22, 0.168479, 2.97568e-22, 0.00364172, 2.97568e-22
20.2336, 0, 0.168195, 7.4392e-23, 1.41421, -0.168195, 7.4392e-23, 0, 7.4392e-23, 7.4392e-23, 7.4392e-23, 7.4392e-23, 7.4392e-23, 7.4392e-23, 7.4392e-23, 7.4392e-23, 7.4392e-23, 7.4392e-23, 7.4392e-23, 0.164537, 7.4392e-23, 0.00365806, 7.4392e-23
20.2414, 0, 0.16376, 0, 1.41421, -0.16376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.160082, 0, 0.0036777, 0
20.2493, 0, 0.158851, 0, 1.41421, -0.158851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.155151, 0, 0.00370065, 0
20.2572, 0, 0.153517, 0, 1.41421, -0.153517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.14979, 0, 0.00372687, 0
20.265, 0, 0.1478, 0, 1.41421, -0.1478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.144044, 0, 0.00375636, 0
20.2729, 0, 0.141753, 0, 1.41421, -0.141753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.137964, 0, 0.00378909, 0
20.2808, 0, 0.135435, 0, 1.41421, -0.135435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.13161, 0, 0.00382502, 0
20.2886, 0, 0.128896, 0, 1.41421, -0.128896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125032, 0, 0.00386414, 0
20.2965, 0, 0.1222, 0, 1.41421, -0.1222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.118293, 0, 0.00390636, 0
20.3044, 0, 0.115403, 0, 1.41421, -0.115403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.111452, 0, 0.00395164, 0
20.3122, 0, 0.10856, 0, 1.41421, -0.10856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10456, 0, 0.00399995, 0
20.3201, 1, 0.101731, 0, 1.73205, 0.898269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0976796, 0, 0.00405118, 0
20.328, 0, 0.0949642, 0, 1.41421, -0.0949642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0908589, 0, 0.0041053, 0
20.3358, 0, 0.0883096, 0, 1.41421, -0.0883096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0841473, 0, 0.00416225, 0
20.3437, 0, 0.081817, 0, 1.41421, -0.081817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0775951, 0, 0.00422192, 0
20.3515, 0, 0.0755222, 0, 1.41421, -0.0755222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.071238, 0, 0.00428426, 0
20.3594, 0, 0.0694609, 0, 1.41421, -0.0694609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0651117, 0, 0.00434923, 0
20.3673, 0, 0.0636678, 0, 1.41421, -0.0636678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0592511, 0, 0.00441669, 0
20.3751, 0, 0.0581632, 0, 1.41421, -0.0581632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0536766, 0, 0.00448663, 0
20.383, 0, 0.0529665, 0, 1.41421, -0.0529665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0484075, 0, 0.00455899, 0
20.3909, 0, 0.0480953, 0, 1.41421, -0.0480953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0434617, 0, 0.00463365, 0
20.3987, 0, 0.0435547, 0, 1.41421, -0.0435547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0388441, 0, 0.00471061, 0
20.4066, 0, 0.0393498, 0, 1.41421, -0.0393498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03456, 0, 0.00478979, 0
20.4145, 0, 0.0354799, 0, 1.41421, -0.0354799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0306087, 0, 0.00487116, 0
20.4223, 0, 0.0319405, 0, 1.41421, -0.0319405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0269858, 0, 0.00495466, 0
20.4302, 0, 0.0287234, 0, 1.41421, -0.0287234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0236832, 0, 0.00504025, 0
20.4381, 0, 0.0258176, 0, 1.41421, -0.0258176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0206897, 0, 0.00512791, 0
20.4459, 0, 0.0232094, 0, 1.41421, -0.0232094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0179918, 0, 0.00521762, 0
20.4538, 0, 0.0208832, 0, 1.41421, -0.0208832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0155738, 0, 0.00530934, 0
20.4617, 0, 0.018822, 0, 1.41421, -0.018822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0134189, 0, 0.00540308, 0
20.4695, 0, 0.0170078, 0, 1.41421, -0.0170078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011509, 0, 0.00549883, 0
20.4774, 0, 0.015422, 0, 1.41421, -0.015422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00982546, 0, 0.00559658, 0
20.4853, 0, 0.0140459, 0, 1.41421, -0.0140459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00834953, 0, 0.00569635, 0
20.4931, 0, 0.012861, 0, 1.41421, -0.012861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00706289, 0, 0.00579812, 0
20.501, 0, 0.0118484, 0, 1.41421, -0.0118484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00594644, 0, 0.00590201, 0
20.5089, 0, 0.0109915, 0, 1.41421, -0.0109915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00498358, 0, 0.00600794, 0
20.5167, 0, 0.0102735, 0, 1.41421, -0.0102735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00415753, 0, 0.00611597, 0
20.5246, 0, 0.00967829, 0, 1.41421, -0.00967829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00345208, 0, 0.00622621, 0
20.5324, 0, 0.00919185, 0, 1.41421, -0.00919185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00285323, 0, 0.00633862, 0
20.5403, 0, 0.00880066, 0, 1.41421, -0.00880066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00234737, 0, 0.00645329, 0
20.5482, 0, 0.00849257, 0, 1.41421, -0.00849257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0019223, 0, 0.00657027, 0
20.556, 0, 0.00825655, 0, 1.41421, -0.00825655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00156693, 0, 0.00668962, 0
20.5639, 0, 0.00808278, 0, 1.41421, -0.00808278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127137, 0, 0.00681141, 0
20.5718, 0, 0.00796251, 0, 1.41421, -0.00796251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00102681, 0, 0.0069357, 0
20.5796, 0, 0.00788804, 0, 1.41421, -0.00788804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000825522, 0, 0.00706251, 0
20.5875, 0, 0.00785259, 0, 1.41421, -0.00785259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000660569, 0, 0.00719202, 0
20.5954, 0, 0.00785036, 0, 1.41421, -0.00785036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000526178, 0, 0.00732418, 0
20.6032, 0, 0.0078763, 0, 1.41421, -0.0078763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000417233, 0, 0.00745907, 0
20.6111, 0, 0.00792611, 0, 1.41421, -0.00792611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000329293, 0, 0.00759681, 0
20.619, 0, 0.00799608, 0, 1.41421, -0.00799608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000258718, 0, 0.00773736, 0
20.6268, 0, 0.0080831, 0, 1.41421, -0.0080831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000202358, 0, 0.00788074, 0
20.6347, 0, 0.00818462, 0, 1.41421, -0.00818462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000157541, 0, 0.00802708, 0
20.6426, 0, 0.00829836, 0, 1.41421, -0.00829836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000122108, 0, 0.00817625, 0
20.6504, 0, 0.00842248, 0, 1.41421, -0.00842248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.42293e-05, 0, 0.00832825, 0
20.6583, 0, 0.00855552, 0, 1.41421, -0.00855552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.23882e-05, 0, 0.00848313, 0
20.6662, 0, 0.00869604, 0, 1.41421, -0.00869604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.53787e-05, 0, 0.00864066, 0
20.674, 0, 0.00884305, 0, 1.41421, -0.00884305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.21873e-05, 0, 0.00880087, 0
20.6819, 0, 0.00899561, 0, 1.41421, -0.00899561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20088e-05, 0, 0.0089636, 0
20.6898, 0, 0.00915278, 0, 1.41421, -0.00915278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42004e-05, 0, 0.00912858, 0
20.6976, 0, 0.00931393, 0, 1.41421, -0.00931393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82361e-05, 0, 0.0092957, 0
20.7055, 0, 0.00947841, 0, 1.41421, -0.00947841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37048e-05, 0, 0.00946471, 0
20.7133, 0, 0.00964547, 0, 1.41421, -0.00964547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02834e-05, 0, 0.00963519, 0
20.7212, 0, 0.00981463, 0, 1.41421, -0.00981463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.71284e-06, 0, 0.00980691, 0
20.7291, 0, 0.0099853, 0, 1.41421, -0.0099853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.79372e-06, 0, 0.00997951, 0
20.7369, 0, 0.0101568, 0, 1.41421, -0.0101568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37158e-06, 0, 0.0101524, 0
20.7448, 0, 0.0103286, 0, 1.41421, -0.0103286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32478e-06, 0, 0.0103252, 0
20.7527, 0, 0.0105, 0, 1.41421, -0.0105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5634e-06, 0, 0.0104975, 0
20.7605, 0, 0.0106705, 0, 1.41421, -0.0106705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01558e-06, 0, 0.0106685, 0
20.7684, 0, 0.0108394, 0, 1.41421, -0.0108394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6276e-06, 0, 0.0108378, 0
20.7763, 0, 0.011006, 0, 1.41421, -0.011006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35888e-06, 0, 0.0110046, 0
20.7841, 0, 0.0111696, 0, 1.41421, -0.0111696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17888e-06, 0, 0.0111684, 0
20.792, 0, 0.0113295, 0, 1.41421, -0.0113295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06465e-06, 0, 0.0113284, 0
20.7999, 0, 0.0114848, 0, 1.41421, -0.0114848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.99139e-07, 0, 0.0114838, 0
20.8077, 0, 0.0116351, 0, 1.41421, -0.0116351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.69517e-07, 0, 0.0116341, 0
20.8156, 0, 0.0117794, 0, 1.41421, -0.0117794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.663e-07, 0, 0.0117785, 0
20.8235, 0, 0.0119171, 0, 1.41421, -0.0119171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.82421e-07, 0, 0.0119161, 0
20.8313, 0, 0.0120475, 0, 1.41421, -0.0120475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01259e-06, 0, 0.0120464, 0
20.8392, 0, 0.0121698, 0, 1.41421, -0.0121698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05285e-06, 0, 0.0121687, 0
20.8471, 0, 0.0122834, 0, 1.41421, -0.0122834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10016e-06, 0, 0.0122823, 0
20.8549, 0, 0.0123877, 0, 1.41421, -0.0123877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1522e-06, 0, 0.0123866, 0
20.8628, 0, 0.0124822, 0, 1.41421, -0.0124822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20712e-06, 0, 0.012481, 0
20.8707, 0, 0.0125663, 0, 1.41421, -0.0125663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26341e-06, 0, 0.012565, 0
20.8785, 0, 0.0126395, 0, 1.41421, -0.0126395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31942e-06, 0, 0.0126382, 0
20.8864, 0, 0.0127016, 0, 1.41421, -0.0127016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37305e-06, 0, 0.0127002, 0
20.8942, 0, 0.0127522, 0, 1.41421, -0.0127522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42782e-06, 0, 0.0127507, 0
20.9021, 0, 0.012791, 0, 1.41421, -0.012791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48004e-06, 0, 0.0127895, 0
20.91, 0, 0.012818, 0, 1.41421, -0.012818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52887e-06, 0, 0.0128165, 0
20.9178, 0, 0.012833, 0, 1.41421, -0.012833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57368e-06, 0, 0.0128315, 0
20.9257, 0.773178, 0.0128362, 0, 1.66529, 0.760342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61392e-06, 0, 0.0128346, 0
20.9336, 0.226822, 0.0128276, 0, 1.49225, 0.213994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64917e-06, 0, 0.012826, 0
20.9414, 0, 0.0128074, 0, 1.41421, -0.0128074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67897e-06, 0, 0.0128058, 0
20.9493, 0, 0.012776, 0, 1.41421, -0.012776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70297e-06, 0, 0.0127743, 0
20.9572, 0, 0.0127336, 0, 1.41421, -0.0127336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7209e-06, 0, 0.0127319, 0
20.965, 0, 0.0126807, 0, 1.41421, -0.0126807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73256e-06, 0, 0.0126789, 0
20.9729, 0, 0.0126178, 0, 1.41421, -0.0126178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73779e-06, 0, 0.012616, 0
20.9808, 0, 0.0125453, 0, 1.41421, -0.0125453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73654e-06, 0, 0.0125436, 0
20.9886, 0, 0.012464, 0, 1.41421, -0.012464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72884e-06, 0, 0.0124623, 0
20.9965, 0, 0.0123745, 0, 1.41421, -0.0123745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71478e-06, 0, 0.0123728, 0
21.0044, 0, 0.0122774, 0, 1.41421, -0.0122774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69455e-06, 0, 0.0122757, 0
21.0122, 0, 0.0121734, 0, 1.41421, -0.0121734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6684e-06, 0, 0.0121718, 0
21.0201, 0, 0.0120633, 0, 1.41421, -0.0120633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63664e-06, 0, 0.0120616, 0
21.028, 0, 0.0119476, 0, 1.41421, -0.0119476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59966e-06, 0, 0.011946, 0
21.0358, 0, 0.0118273, 0, 1.41421, -0.0118273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55792e-06, 0, 0.0118257, 0
21.0437, 0, 0.0117028, 0, 1.41421, -0.0117028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51186e-06, 0, 0.0117013, 0
21.0516, 0, 0.011575, 0, 1.41421, -0.011575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46203e-06, 0, 0.0115736, 0
21.0594, 0, 0.0114446, 0, 1.41421, -0.0114446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.409e-06, 0, 0.0114432, 0
21.0673, 0, 0.0113119, 0, 1.41421, -0.0113119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3533e-06, 0, 0.0113106, 0
21.0751, 0, 0.0111778, 0, 1.41421, -0.0111778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29554e-06, 0, 0.0111765, 0
21.083, 0, 0.0110428, 0, 1.41421, -0.0110428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23631e-06, 0, 0.0110416, 0
21.0909, 0, 0.0109073, 0, 1.41421, -0.0109073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17614e-06, 0, 0.0109061, 0
21.0987, 0, 0.0107718, 0, 1.41421, -0.0107718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11564e-06, 0, 0.0107706, 0
21.1066, 0, 0.0106366, 0, 1.41421, -0.0106366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0553e-06, 0, 0.0106356, 0
21.1145, 0, 0.0105022, 0, 1.41421, -0.0105022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.95608e-07, 0, 0.0105012, 0
21.1223, 0, 0.010369, 0, 1.41421, -0.010369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.37084e-07, 0, 0.010368, 0
21.1302, 0, 0.010237, 0, 1.41421, -0.010237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.80101e-07, 0, 0.0102361, 0
21.1381, 0.708127, 0.0101064, 0, 1.64564, 0.69802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.25034e-07, 0, 0.0101056, 0
21.1459, 0.291873, 0.00997763, 0, 1.51389, 0.281895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.72253e-07, 0, 0.00997686, 0
21.1538, 0, 0.00985059, 0, 1.41421, -0.00985059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.21997e-07, 0, 0.00984987, 0
21.1617, 0, 0.00972537, 0, 1.41421, -0.00972537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.74497e-07, 0, 0.0097247, 0
21.1695, 0, 0.0096021, 0, 1.41421, -0.0096021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.29968e-07, 0, 0.00960147, 0
21.1774, 0, 0.00948069, 0, 1.41421, -0.00948069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.88511e-07, 0, 0.0094801, 0
21.1853, 0, 0.00936115, 0, 1.41421, -0.00936115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.50225e-07, 0, 0.0093606, 0
21.1931, 0, 0.00924341, 0, 1.41421, -0.00924341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15156e-07, 0, 0.00924289, 0
21.201, 0, 0.00912738, 0, 1.41421, -0.00912738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8331e-07, 0, 0.0091269, 0
21.2089, 0, 0.00901299, 0, 1.41421, -0.00901299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.54656e-07, 0, 0.00901254, 0
21.2167, 0, 0.00890011, 0, 1.41421, -0.00890011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.29133e-07, 0, 0.00889968, 0
21.2246, 0, 0.00878862, 0, 1.41421, -0.00878862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0665e-07, 0, 0.00878821, 0
21.2325, 0, 0.0086784, 0, 1.41421, -0.0086784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8709e-07, 0, 0.00867801, 0
21.2403, 0, 0.00856931, 0, 1.41421, -0.00856931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70318e-07, 0, 0.00856894, 0
21.2482, 0, 0.00846122, 0, 1.41421, -0.00846122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56179e-07, 0, 0.00846086, 0
21.256, 0, 0.008354, 0, 1.41421, -0.008354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44504e-07, 0, 0.00835365, 0
21.2639, 0, 0.00824752, 0, 1.41421, -0.00824752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35116e-07, 0, 0.00824718, 0
21.2718, 0, 0.00814168, 0, 1.41421, -0.00814168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27828e-07, 0, 0.00814135, 0
21.2796, 0, 0.00803636, 0, 1.41421, -0.00803636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22447e-07, 0, 0.00803604, 0
21.2875, 0, 0.00793147, 0, 1.41421, -0.00793147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18779e-07, 0, 0.00793115, 0
21.2954, 0, 0.00782693, 0, 1.41421, -0.00782693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16631e-07, 0, 0.00782662, 0
21.3032, 0, 0.00772267, 0, 1.41421, -0.00772267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15808e-07, 0, 0.00772235, 0
21.3111, 0, 0.00761863, 0, 1.41421, -0.00761863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1612e-07, 0, 0.00761831, 0
21.319, 0, 0.00751477, 0, 1.41421, -0.00751477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17381e-07, 0, 0.00751445, 0
21.3268, 0, 0.00741108, 0, 1.41421, -0.00741108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19412e-07, 0, 0.00741076, 0
21.3347, 0, 0.00730753, 0, 1.41421, -0.00730753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2204e-07, 0, 0.0073072, 0
21.3426, 0, 0.00720413, 0, 1.41421, -0.00720413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25101e-07, 0, 0.0072038, 0
21.3504, 0, 0.00710089, 0, 1.41421, -0.00710089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28439e-07, 0, 0.00710056, 0
21.3583, 0, 0.00699786, 0, 1.41421, -0.00699786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31907e-07, 0, 0.00699753, 0
21.3662, 0, 0.00689502, 0, 1.41421, -0.00689502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35372e-07, 0, 0.00689468, 0
21.374, 0, 0.00679247, 0, 1.41421, -0.00679247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.38708e-07, 0, 0.00679213, 0
21.3819, 0, 0.00669027, 0, 1.41421, -0.00669027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41802e-07, 0, 0.00668993, 0
