   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_4.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
16.4506, 9.99381, 7.09508, 7.07555, 3.46321, 2.89873, 7.07555, 0, 7.07555, 7.07555, 7.07555, 7.07555, 7.07555, 7.07555, 7.07555, 7.07555, 7.07555, 7.07555, 7.07555, 7.07555, 7.07555, 7.07555, 7.07555, 7.07555, 7.07555, 7.07555, 7.07556, 7.07555, 7.09507, 7.07555
16.4585, 8.15394, 7.07344, 7.05366, 3.18652, 1.0805, 7.05366, 0, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.05366, 7.07343, 7.05366
16.4664, 9.51207, 7.05184, 7.0318, 3.39294, 2.46022, 7.0318, 0, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.0318, 7.05184, 7.0318
16.4743, 8.78342, 7.04354, 7.02322, 3.28381, 1.73988, 7.02322, 0, 7.02322, 7.02322, 7.02322, 7.02322, 7.02322, 7.02322, 7.02322, 7.02322, 7.02322, 7.02322, 7.02322, 7.02322, 7.02322, 7.02322, 7.02322, 7.02322, 7.02322, 7.02322, 7.02323, 7.02322, 7.04353, 7.02322
16.4822, 13.5216, 7.02962, 7.00903, 3.93974, 6.49196, 7.00903, 0, 7.00903, 7.00903, 7.00903, 7.00903, 7.00903, 7.00903, 7.00903, 7.00903, 7.00903, 7.00903, 7.00903, 7.00903, 7.00903, 7.00903, 7.00903, 7.00903, 7.00903, 7.00903, 7.00904, 7.00903, 7.02961, 7.00903
16.4901, 9.99182, 7.01083, 6.98997, 3.46292, 2.98099, 6.98997, 0, 6.98997, 6.98997, 6.98997, 6.98997, 6.98997, 6.98997, 6.98997, 6.98997, 6.98997, 6.98997, 6.98997, 6.98997, 6.98997, 6.98997, 6.98997, 6.98997, 6.98997, 6.98997, 6.98998, 6.98997, 7.01082, 6.98997
16.498, 11.1425, 6.98963, 6.96849, 3.62526, 4.15288, 6.96849, 0, 6.96849, 6.96849, 6.96849, 6.96849, 6.96849, 6.96849, 6.96849, 6.96849, 6.96849, 6.96849, 6.96849, 6.96849, 6.96849, 6.96849, 6.96849, 6.96849, 6.96849, 6.96849, 6.9685, 6.96849, 6.98962, 6.96849
16.5059, 9.99078, 6.96847, 6.94704, 3.46277, 3.02231, 6.94704, 0, 6.94704, 6.94704, 6.94704, 6.94704, 6.94704, 6.94704, 6.94704, 6.94704, 6.94704, 6.94704, 6.94704, 6.94704, 6.94704, 6.94704, 6.94704, 6.94704, 6.94704, 6.94704, 6.94705, 6.94704, 6.96846, 6.94704
16.5138, 6.13415, 6.95895, 6.93724, 2.85204, -0.8248, 6.93724, 0, 6.93724, 6.93724, 6.93724, 6.93724, 6.93724, 6.93724, 6.93724, 6.93724, 6.93724, 6.93724, 6.93724, 6.93724, 6.93724, 6.93724, 6.93724, 6.93724, 6.93724, 6.93724, 6.93725, 6.93724, 6.95895, 6.93724
16.5217, 12.4179, 6.94425, 6.92224, 3.79709, 5.47362, 6.92224, 0, 6.92224, 6.92224, 6.92224, 6.92224, 6.92224, 6.92224, 6.92224, 6.92224, 6.92224, 6.92224, 6.92224, 6.92224, 6.92224, 6.92224, 6.92224, 6.92224, 6.92224, 6.92224, 6.92225, 6.92224, 6.94424, 6.92224
16.5296, 13.1384, 6.92507, 6.90276, 3.89081, 6.21332, 6.90276, 0, 6.90276, 6.90276, 6.90276, 6.90276, 6.90276, 6.90276, 6.90276, 6.90276, 6.90276, 6.90276, 6.90276, 6.90276, 6.90276, 6.90276, 6.90276, 6.90276, 6.90276, 6.90276, 6.90277, 6.90276, 6.92506, 6.90276
16.5375, 7.27092, 6.90367, 6.88106, 3.04482, 0.367251, 6.88106, 0, 6.88106, 6.88106, 6.88106, 6.88106, 6.88106, 6.88106, 6.88106, 6.88106, 6.88106, 6.88106, 6.88106, 6.88106, 6.88106, 6.88106, 6.88106, 6.88106, 6.88106, 6.88106, 6.88107, 6.88106, 6.90366, 6.88106
16.5454, 9.99036, 6.88231, 6.8594, 3.46271, 3.10805, 6.8594, 0, 6.8594, 6.8594, 6.8594, 6.8594, 6.8594, 6.8594, 6.8594, 6.8594, 6.8594, 6.8594, 6.8594, 6.8594, 6.8594, 6.8594, 6.8594, 6.8594, 6.8594, 6.8594, 6.85941, 6.8594, 6.8823, 6.8594
16.5533, 9.72471, 6.87243, 6.84921, 3.42414, 2.85228, 6.84921, 0, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.84921, 6.87242, 6.84921
16.5612, 3.86429, 6.8577, 6.83417, 2.42163, -2.99342, 6.83417, 0, 6.83417, 6.83417, 6.83417, 6.83417, 6.83417, 6.83417, 6.83417, 6.83417, 6.83417, 6.83417, 6.83417, 6.83417, 6.83417, 6.83417, 6.83417, 6.83417, 6.83417, 6.83417, 6.83418, 6.83417, 6.8577, 6.83417
16.569, 3.25464, 6.83878, 6.81492, 2.2923, -3.58414, 6.81492, 0, 6.81492, 6.81492, 6.81492, 6.81492, 6.81492, 6.81492, 6.81492, 6.81492, 6.81492, 6.81492, 6.81492, 6.81492, 6.81492, 6.81492, 6.81492, 6.81492, 6.81492, 6.81492, 6.81493, 6.81492, 6.83877, 6.81492
16.577, 5.86633, 6.81778, 6.7936, 2.8047, -0.951452, 6.7936, 0, 6.7936, 6.7936, 6.7936, 6.7936, 6.7936, 6.7936, 6.7936, 6.7936, 6.7936, 6.7936, 6.7936, 6.7936, 6.7936, 6.7936, 6.7936, 6.7936, 6.7936, 6.7936, 6.79361, 6.7936, 6.81777, 6.7936
16.5849, 9.48897, 6.79682, 6.77231, 3.38954, 2.69215, 6.77231, 0, 6.77231, 6.77231, 6.77231, 6.77231, 6.77231, 6.77231, 6.77231, 6.77231, 6.77231, 6.77231, 6.77231, 6.77231, 6.77231, 6.77231, 6.77231, 6.77231, 6.77231, 6.77231, 6.77232, 6.77231, 6.79681, 6.77231
16.5927, 10.5015, 6.78579, 6.76094, 3.53575, 3.71576, 6.76094, 0, 6.76094, 6.76094, 6.76094, 6.76094, 6.76094, 6.76094, 6.76094, 6.76094, 6.76094, 6.76094, 6.76094, 6.76094, 6.76094, 6.76094, 6.76094, 6.76094, 6.76094, 6.76094, 6.76095, 6.76094, 6.78578, 6.76094
16.6006, 7.11351, 6.77029, 6.7451, 3.01886, 0.34322, 6.7451, 0, 6.7451, 6.7451, 6.7451, 6.7451, 6.7451, 6.7451, 6.7451, 6.7451, 6.7451, 6.7451, 6.7451, 6.7451, 6.7451, 6.7451, 6.7451, 6.7451, 6.7451, 6.7451, 6.74511, 6.7451, 6.77028, 6.7451
16.6085, 3.87652, 6.75093, 6.7254, 2.42415, -2.87441, 6.7254, 0, 6.7254, 6.7254, 6.7254, 6.7254, 6.7254, 6.7254, 6.7254, 6.7254, 6.7254, 6.7254, 6.7254, 6.7254, 6.7254, 6.7254, 6.7254, 6.7254, 6.7254, 6.7254, 6.72541, 6.7254, 6.75092, 6.7254
16.6164, 7.99516, 6.72968, 6.7038, 3.16151, 1.26548, 6.7038, 0, 6.7038, 6.7038, 6.7038, 6.7038, 6.7038, 6.7038, 6.7038, 6.7038, 6.7038, 6.7038, 6.7038, 6.7038, 6.7038, 6.7038, 6.7038, 6.7038, 6.7038, 6.7038, 6.70381, 6.7038, 6.72967, 6.7038
16.6243, 11.8842, 6.70846, 6.68223, 3.72615, 5.17572, 6.68223, 0, 6.68223, 6.68223, 6.68223, 6.68223, 6.68223, 6.68223, 6.68223, 6.68223, 6.68223, 6.68223, 6.68223, 6.68223, 6.68223, 6.68223, 6.68223, 6.68223, 6.68223, 6.68223, 6.68224, 6.68223, 6.70845, 6.68223
16.6322, 7.21448, 6.69716, 6.67056, 3.03554, 0.517327, 6.67056, 0, 6.67056, 6.67056, 6.67056, 6.67056, 6.67056, 6.67056, 6.67056, 6.67056, 6.67056, 6.67056, 6.67056, 6.67056, 6.67056, 6.67056, 6.67056, 6.67056, 6.67056, 6.67056, 6.67057, 6.67056, 6.69715, 6.67056
16.6401, 8.42006, 6.68167, 6.65471, 3.22801, 1.73838, 6.65471, 0, 6.65471, 6.65471, 6.65471, 6.65471, 6.65471, 6.65471, 6.65471, 6.65471, 6.65471, 6.65471, 6.65471, 6.65471, 6.65471, 6.65471, 6.65471, 6.65471, 6.65471, 6.65471, 6.65472, 6.65471, 6.68166, 6.65471
16.648, 7.87741, 6.66257, 6.63524, 3.14284, 1.21484, 6.63524, 0, 6.63524, 6.63524, 6.63524, 6.63524, 6.63524, 6.63524, 6.63524, 6.63524, 6.63524, 6.63524, 6.63524, 6.63524, 6.63524, 6.63524, 6.63524, 6.63524, 6.63524, 6.63524, 6.63525, 6.63524, 6.66256, 6.63524
16.6559, 11.7831, 6.64169, 6.61398, 3.71257, 5.14145, 6.61398, 0, 6.61398, 6.61398, 6.61398, 6.61398, 6.61398, 6.61398, 6.61398, 6.61398, 6.61398, 6.61398, 6.61398, 6.61398, 6.61398, 6.61398, 6.61398, 6.61398, 6.61398, 6.61398, 6.61399, 6.61398, 6.64168, 6.61398
16.6638, 7.89113, 6.62084, 6.59275, 3.14502, 1.27029, 6.59275, 0, 6.59275, 6.59275, 6.59275, 6.59275, 6.59275, 6.59275, 6.59275, 6.59275, 6.59275, 6.59275, 6.59275, 6.59275, 6.59275, 6.59275, 6.59275, 6.59275, 6.59275, 6.59275, 6.59276, 6.59275, 6.62083, 6.59275
16.6717, 7.57666, 6.60846, 6.57998, 3.09462, 0.968202, 6.57998, 0, 6.57998, 6.57998, 6.57998, 6.57998, 6.57998, 6.57998, 6.57998, 6.57998, 6.57998, 6.57998, 6.57998, 6.57998, 6.57998, 6.57998, 6.57998, 6.57998, 6.57998, 6.57998, 6.57999, 6.57998, 6.60845, 6.57998
16.6796, 16.2201, 6.59223, 6.56335, 4.2685, 9.62784, 6.56335, 0, 6.56335, 6.56335, 6.56335, 6.56335, 6.56335, 6.56335, 6.56335, 6.56335, 6.56335, 6.56335, 6.56335, 6.56335, 6.56335, 6.56335, 6.56335, 6.56335, 6.56335, 6.56335, 6.56336, 6.56335, 6.59222, 6.56335
16.6875, 7.18231, 6.57268, 6.54341, 3.03023, 0.609629, 6.54341, 0, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.54341, 6.57267, 6.54341
16.6954, 10.0824, 6.5515, 6.52182, 3.47598, 3.53093, 6.52182, 0, 6.52182, 6.52182, 6.52182, 6.52182, 6.52182, 6.52182, 6.52182, 6.52182, 6.52182, 6.52182, 6.52182, 6.52182, 6.52182, 6.52182, 6.52182, 6.52182, 6.52182, 6.52182, 6.52183, 6.52182, 6.5515, 6.52182
16.7033, 4.81548, 6.53037, 6.50027, 2.61065, -1.71489, 6.50027, 0, 6.50027, 6.50027, 6.50027, 6.50027, 6.50027, 6.50027, 6.50027, 6.50027, 6.50027, 6.50027, 6.50027, 6.50027, 6.50027, 6.50027, 6.50027, 6.50027, 6.50027, 6.50027, 6.50028, 6.50027, 6.53036, 6.50027
16.7112, 6.24926, 6.51781, 6.48729, 2.87215, -0.268549, 6.48729, 0, 6.48729, 6.48729, 6.48729, 6.48729, 6.48729, 6.48729, 6.48729, 6.48729, 6.48729, 6.48729, 6.48729, 6.48729, 6.48729, 6.48729, 6.48729, 6.48729, 6.48729, 6.48729, 6.4873, 6.48729, 6.5178, 6.48729
16.7191, 5.90551, 6.50163, 6.47069, 2.81167, -0.596118, 6.47069, 0, 6.47069, 6.47069, 6.47069, 6.47069, 6.47069, 6.47069, 6.47069, 6.47069, 6.47069, 6.47069, 6.47069, 6.47069, 6.47069, 6.47069, 6.47069, 6.47069, 6.47069, 6.47069, 6.4707, 6.47069, 6.50162, 6.47069
16.727, 7.75058, 6.48234, 6.45096, 3.12259, 1.26824, 6.45096, 0, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.45096, 6.48233, 6.45096
16.7349, 8.99756, 6.4615, 6.42968, 3.31626, 2.53606, 6.42968, 0, 6.42968, 6.42968, 6.42968, 6.42968, 6.42968, 6.42968, 6.42968, 6.42968, 6.42968, 6.42968, 6.42968, 6.42968, 6.42968, 6.42968, 6.42968, 6.42968, 6.42968, 6.42968, 6.42969, 6.42968, 6.46149, 6.42968
16.7428, 8.14862, 6.44071, 6.40844, 3.18569, 1.70791, 6.40844, 0, 6.40844, 6.40844, 6.40844, 6.40844, 6.40844, 6.40844, 6.40844, 6.40844, 6.40844, 6.40844, 6.40844, 6.40844, 6.40844, 6.40844, 6.40844, 6.40844, 6.40844, 6.40844, 6.40845, 6.40844, 6.4407, 6.40844
16.7507, 8.9188, 6.42717, 6.39444, 3.30436, 2.49164, 6.39444, 0, 6.39444, 6.39444, 6.39444, 6.39444, 6.39444, 6.39444, 6.39444, 6.39444, 6.39444, 6.39444, 6.39444, 6.39444, 6.39444, 6.39444, 6.39444, 6.39444, 6.39444, 6.39444, 6.39445, 6.39444, 6.42716, 6.39444
16.7586, 6.9256, 6.41029, 6.37711, 2.98757, 0.515304, 6.37711, 0, 6.37711, 6.37711, 6.37711, 6.37711, 6.37711, 6.37711, 6.37711, 6.37711, 6.37711, 6.37711, 6.37711, 6.37711, 6.37711, 6.37711, 6.37711, 6.37711, 6.37711, 6.37711, 6.37712, 6.37711, 6.41028, 6.37711
16.7665, 5.40509, 6.39056, 6.3569, 2.72123, -0.985466, 6.3569, 0, 6.3569, 6.3569, 6.3569, 6.3569, 6.3569, 6.3569, 6.3569, 6.3569, 6.3569, 6.3569, 6.3569, 6.3569, 6.3569, 6.3569, 6.3569, 6.3569, 6.3569, 6.3569, 6.35691, 6.3569, 6.39055, 6.3569
16.7744, 9.65536, 6.36942, 6.33529, 3.414, 3.28595, 6.33529, 0, 6.33529, 6.33529, 6.33529, 6.33529, 6.33529, 6.33529, 6.33529, 6.33529, 6.33529, 6.33529, 6.33529, 6.33529, 6.33529, 6.33529, 6.33529, 6.33529, 6.33529, 6.33529, 6.3353, 6.33529, 6.36941, 6.33529
16.7823, 2.93214, 6.34832, 6.31371, 2.22084, -3.41618, 6.31371, 0, 6.31371, 6.31371, 6.31371, 6.31371, 6.31371, 6.31371, 6.31371, 6.31371, 6.31371, 6.31371, 6.31371, 6.31371, 6.31371, 6.31371, 6.31371, 6.31371, 6.31371, 6.31371, 6.31372, 6.31371, 6.34831, 6.31371
16.7902, 2.05894, 6.33468, 6.29957, 2.01468, -4.27574, 6.29957, 0, 6.29957, 6.29957, 6.29957, 6.29957, 6.29957, 6.29957, 6.29957, 6.29957, 6.29957, 6.29957, 6.29957, 6.29957, 6.29957, 6.29957, 6.29957, 6.29957, 6.29957, 6.29957, 6.29958, 6.29957, 6.33467, 6.29957
16.7981, 5.05212, 6.3179, 6.28229, 2.65558, -1.26578, 6.28229, 0, 6.28229, 6.28229, 6.28229, 6.28229, 6.28229, 6.28229, 6.28229, 6.28229, 6.28229, 6.28229, 6.28229, 6.28229, 6.28229, 6.28229, 6.28229, 6.28229, 6.28229, 6.28229, 6.2823, 6.28229, 6.31789, 6.28229
16.806, 10.938, 6.29841, 6.2623, 3.59694, 4.63956, 6.2623, 0, 6.2623, 6.2623, 6.2623, 6.2623, 6.2623, 6.2623, 6.2623, 6.2623, 6.2623, 6.2623, 6.2623, 6.2623, 6.2623, 6.2623, 6.2623, 6.2623, 6.2623, 6.2623, 6.26231, 6.2623, 6.2984, 6.2623
16.8139, 9.0486, 6.2776, 6.24097, 3.32394, 2.771, 6.24097, 0, 6.24097, 6.24097, 6.24097, 6.24097, 6.24097, 6.24097, 6.24097, 6.24097, 6.24097, 6.24097, 6.24097, 6.24097, 6.24097, 6.24097, 6.24097, 6.24097, 6.24097, 6.24097, 6.24098, 6.24097, 6.27759, 6.24097
16.8218, 5.04263, 6.25683, 6.21968, 2.6538, -1.2142, 6.21968, 0, 6.21968, 6.21968, 6.21968, 6.21968, 6.21968, 6.21968, 6.21968, 6.21968, 6.21968, 6.21968, 6.21968, 6.21968, 6.21968, 6.21968, 6.21968, 6.21968, 6.21968, 6.21968, 6.21969, 6.21968, 6.25682, 6.21968
16.8297, 11.8939, 6.24231, 6.20463, 3.72745, 5.65159, 6.20463, 0, 6.20463, 6.20463, 6.20463, 6.20463, 6.20463, 6.20463, 6.20463, 6.20463, 6.20463, 6.20463, 6.20463, 6.20463, 6.20463, 6.20463, 6.20463, 6.20463, 6.20463, 6.20463, 6.20464, 6.20463, 6.2423, 6.20463
16.8376, 4.99509, 6.2249, 6.18667, 2.64482, -1.22981, 6.18667, 0, 6.18667, 6.18667, 6.18667, 6.18667, 6.18667, 6.18667, 6.18667, 6.18667, 6.18667, 6.18667, 6.18667, 6.18667, 6.18667, 6.18667, 6.18667, 6.18667, 6.18667, 6.18667, 6.18668, 6.18667, 6.22489, 6.18667
16.8455, 5.995, 6.205, 6.16623, 2.82754, -0.209999, 6.16623, 0, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.16623, 6.20499, 6.16623
16.8534, 6.95394, 6.18389, 6.14456, 2.99231, 0.770048, 6.14456, 0, 6.14456, 6.14456, 6.14456, 6.14456, 6.14456, 6.14456, 6.14456, 6.14456, 6.14456, 6.14456, 6.14456, 6.14456, 6.14456, 6.14456, 6.14456, 6.14456, 6.14456, 6.14456, 6.14457, 6.14456, 6.18388, 6.14456
16.8613, 7.23288, 6.16282, 6.12293, 3.03857, 1.07006, 6.12293, 0, 6.12293, 6.12293, 6.12293, 6.12293, 6.12293, 6.12293, 6.12293, 6.12293, 6.12293, 6.12293, 6.12293, 6.12293, 6.12293, 6.12293, 6.12293, 6.12293, 6.12293, 6.12293, 6.12294, 6.12293, 6.16281, 6.12293
16.8692, 9.76216, 6.14828, 6.1078, 3.4296, 3.61388, 6.1078, 0, 6.1078, 6.1078, 6.1078, 6.1078, 6.1078, 6.1078, 6.1078, 6.1078, 6.1078, 6.1078, 6.1078, 6.1078, 6.1078, 6.1078, 6.1078, 6.1078, 6.1078, 6.1078, 6.10781, 6.1078, 6.14827, 6.1078
16.8771, 6.06638, 6.13099, 6.08994, 2.84014, -0.0646086, 6.08994, 0, 6.08994, 6.08994, 6.08994, 6.08994, 6.08994, 6.08994, 6.08994, 6.08994, 6.08994, 6.08994, 6.08994, 6.08994, 6.08994, 6.08994, 6.08994, 6.08994, 6.08994, 6.08994, 6.08995, 6.08994, 6.13098, 6.08994
16.885, 5.92915, 6.11135, 6.0697, 2.81588, -0.182196, 6.0697, 0, 6.0697, 6.0697, 6.0697, 6.0697, 6.0697, 6.0697, 6.0697, 6.0697, 6.0697, 6.0697, 6.0697, 6.0697, 6.0697, 6.0697, 6.0697, 6.0697, 6.0697, 6.0697, 6.06971, 6.0697, 6.11134, 6.0697
16.8929, 5.11445, 6.09055, 6.0483, 2.66729, -0.976098, 6.0483, 0, 6.0483, 6.0483, 6.0483, 6.0483, 6.0483, 6.0483, 6.0483, 6.0483, 6.0483, 6.0483, 6.0483, 6.0483, 6.0483, 6.0483, 6.0483, 6.0483, 6.0483, 6.0483, 6.04831, 6.0483, 6.09054, 6.0483
16.9008, 11.9074, 6.0698, 6.02693, 3.72926, 5.83756, 6.02693, 0, 6.02693, 6.02693, 6.02693, 6.02693, 6.02693, 6.02693, 6.02693, 6.02693, 6.02693, 6.02693, 6.02693, 6.02693, 6.02693, 6.02693, 6.02693, 6.02693, 6.02693, 6.02693, 6.02694, 6.02693, 6.06979, 6.02693
16.9087, 6.02079, 6.0545, 6.01101, 2.8321, -0.0337105, 6.01101, 0, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.01101, 6.05449, 6.01101
16.9166, 8.01392, 6.03666, 5.99253, 3.16448, 1.97726, 5.99253, 0, 5.99253, 5.99253, 5.99253, 5.99253, 5.99253, 5.99253, 5.99253, 5.99253, 5.99253, 5.99253, 5.99253, 5.99253, 5.99253, 5.99253, 5.99253, 5.99253, 5.99253, 5.99253, 5.99254, 5.99253, 6.03665, 5.99253
16.9245, 7.95139, 6.01665, 5.97188, 3.15458, 1.93475, 5.97188, 0, 5.97188, 5.97188, 5.97188, 5.97188, 5.97188, 5.97188, 5.97188, 5.97188, 5.97188, 5.97188, 5.97188, 5.97188, 5.97188, 5.97188, 5.97188, 5.97188, 5.97188, 5.97188, 5.97189, 5.97188, 6.01664, 5.97188
16.9324, 5.06442, 5.99558, 5.95016, 2.6579, -0.931162, 5.95016, 0, 5.95016, 5.95016, 5.95016, 5.95016, 5.95016, 5.95016, 5.95016, 5.95016, 5.95016, 5.95016, 5.95016, 5.95016, 5.95016, 5.95016, 5.95016, 5.95016, 5.95016, 5.95016, 5.95017, 5.95016, 5.99557, 5.95016
16.9403, 9.92519, 5.97457, 5.92848, 3.45329, 3.95062, 5.92848, 0, 5.92848, 5.92848, 5.92848, 5.92848, 5.92848, 5.92848, 5.92848, 5.92848, 5.92848, 5.92848, 5.92848, 5.92848, 5.92848, 5.92848, 5.92848, 5.92848, 5.92848, 5.92848, 5.92849, 5.92848, 5.97456, 5.92848
16.9482, 5.99553, 5.9593, 5.91254, 2.82764, 0.0362244, 5.91254, 0, 5.91254, 5.91254, 5.91254, 5.91254, 5.91254, 5.91254, 5.91254, 5.91254, 5.91254, 5.91254, 5.91254, 5.91254, 5.91254, 5.91254, 5.91254, 5.91254, 5.91254, 5.91254, 5.91255, 5.91254, 5.95929, 5.91254
16.9561, 7.01489, 5.94163, 5.89418, 3.00248, 1.07326, 5.89418, 0, 5.89418, 5.89418, 5.89418, 5.89418, 5.89418, 5.89418, 5.89418, 5.89418, 5.89418, 5.89418, 5.89418, 5.89418, 5.89418, 5.89418, 5.89418, 5.89418, 5.89418, 5.89418, 5.89419, 5.89418, 5.94162, 5.89418
16.964, 7.98338, 5.92188, 5.87374, 3.15965, 2.0615, 5.87374, 0, 5.87374, 5.87374, 5.87374, 5.87374, 5.87374, 5.87374, 5.87374, 5.87374, 5.87374, 5.87374, 5.87374, 5.87374, 5.87374, 5.87374, 5.87374, 5.87374, 5.87374, 5.87374, 5.87375, 5.87374, 5.92187, 5.87374
16.9719, 6.99183, 5.90112, 5.85227, 2.99864, 1.09071, 5.85227, 0, 5.85227, 5.85227, 5.85227, 5.85227, 5.85227, 5.85227, 5.85227, 5.85227, 5.85227, 5.85227, 5.85227, 5.85227, 5.85227, 5.85227, 5.85227, 5.85227, 5.85227, 5.85227, 5.85228, 5.85227, 5.90111, 5.85227
16.9798, 9.9881, 5.8804, 5.83084, 3.46238, 4.1077, 5.83084, 0, 5.83084, 5.83084, 5.83084, 5.83084, 5.83084, 5.83084, 5.83084, 5.83084, 5.83084, 5.83084, 5.83084, 5.83084, 5.83084, 5.83084, 5.83084, 5.83084, 5.83084, 5.83084, 5.83085, 5.83084, 5.8804, 5.83084
16.9877, 4.99727, 5.86451, 5.81421, 2.64524, -0.867238, 5.81421, 0, 5.81421, 5.81421, 5.81421, 5.81421, 5.81421, 5.81421, 5.81421, 5.81421, 5.81421, 5.81421, 5.81421, 5.81421, 5.81421, 5.81421, 5.81421, 5.81421, 5.81421, 5.81421, 5.81422, 5.81421, 5.8645, 5.81421
16.9956, 3.99777, 5.84637, 5.79534, 2.44903, -1.84861, 5.79534, 0, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.79534, 5.84637, 5.79534
17.0035, 5.98414, 5.82632, 5.77453, 2.82562, 0.157823, 5.77453, 0, 5.77453, 5.77453, 5.77453, 5.77453, 5.77453, 5.77453, 5.77453, 5.77453, 5.77453, 5.77453, 5.77453, 5.77453, 5.77453, 5.77453, 5.77453, 5.77453, 5.77453, 5.77453, 5.77454, 5.77453, 5.82631, 5.77453
17.0114, 6.00445, 5.80534, 5.75278, 2.82921, 0.199115, 5.75278, 0, 5.75278, 5.75278, 5.75278, 5.75278, 5.75278, 5.75278, 5.75278, 5.75278, 5.75278, 5.75278, 5.75278, 5.75278, 5.75278, 5.75278, 5.75278, 5.75278, 5.75278, 5.75278, 5.75279, 5.75278, 5.80533, 5.75278
17.0193, 5.97573, 5.78441, 5.73107, 2.82413, 0.191315, 5.73107, 0, 5.73107, 5.73107, 5.73107, 5.73107, 5.73107, 5.73107, 5.73107, 5.73107, 5.73107, 5.73107, 5.73107, 5.73107, 5.73107, 5.73107, 5.73107, 5.73107, 5.73107, 5.73107, 5.73108, 5.73107, 5.7844, 5.73107
17.0272, 6.00345, 5.76862, 5.71449, 2.82904, 0.234835, 5.71449, 0, 5.71449, 5.71449, 5.71449, 5.71449, 5.71449, 5.71449, 5.71449, 5.71449, 5.71449, 5.71449, 5.71449, 5.71449, 5.71449, 5.71449, 5.71449, 5.71449, 5.71449, 5.71449, 5.7145, 5.71449, 5.76861, 5.71449
17.0351, 3.00596, 5.75068, 5.69574, 2.2374, -2.74471, 5.69574, 0, 5.69574, 5.69574, 5.69574, 5.69574, 5.69574, 5.69574, 5.69574, 5.69574, 5.69574, 5.69574, 5.69574, 5.69574, 5.69574, 5.69574, 5.69574, 5.69574, 5.69574, 5.69574, 5.69575, 5.69574, 5.75067, 5.69574
17.043, 7.94522, 5.73089, 5.67514, 3.1536, 2.21433, 5.67514, 0, 5.67514, 5.67514, 5.67514, 5.67514, 5.67514, 5.67514, 5.67514, 5.67514, 5.67514, 5.67514, 5.67514, 5.67514, 5.67514, 5.67514, 5.67514, 5.67514, 5.67514, 5.67514, 5.67515, 5.67514, 5.73088, 5.67514
17.0509, 6.02652, 5.71021, 5.65364, 2.83311, 0.316306, 5.65364, 0, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.65364, 5.7102, 5.65364
17.0588, 12.9487, 5.68959, 5.63217, 3.86636, 7.25914, 5.63217, 0, 5.63217, 5.63217, 5.63217, 5.63217, 5.63217, 5.63217, 5.63217, 5.63217, 5.63217, 5.63217, 5.63217, 5.63217, 5.63217, 5.63217, 5.63217, 5.63217, 5.63217, 5.63217, 5.63218, 5.63217, 5.68958, 5.63217
