   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_146.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
14.8537, 0.634449, 0.995521, 0.995518, 1.6231, -0.361072, 0.995518, 0, 0.995518, 0.995518, 0.995518, 0.995518, 0.995518, 0.995518, 0.995518, 0.995518, 0.995518, 0.995518, 0.995518, 0.995518, 0.995518, 0.995518, 0.995521, 0.995518, 0.995518, 0.995518
14.8616, 0.997567, 0.994106, 0.994104, 1.73135, 0.00346136, 0.994104, 0, 0.994104, 0.994104, 0.994104, 0.994104, 0.994104, 0.994104, 0.994104, 0.994104, 0.994104, 0.994104, 0.994104, 0.994104, 0.994104, 0.994104, 0.994106, 0.994104, 0.994104, 0.994104
14.8694, 0.997476, 0.9922, 0.992198, 1.73132, 0.00527585, 0.992198, 0, 0.992198, 0.992198, 0.992198, 0.992198, 0.992198, 0.992198, 0.992198, 0.992198, 0.992198, 0.992198, 0.992198, 0.992198, 0.992198, 0.992198, 0.9922, 0.992198, 0.992198, 0.992198
14.8773, 1.62478, 0.990051, 0.990049, 1.90389, 0.634732, 0.990049, 0, 0.990049, 0.990049, 0.990049, 0.990049, 0.990049, 0.990049, 0.990049, 0.990049, 0.990049, 0.990049, 0.990049, 0.990049, 0.990049, 0.990049, 0.990051, 0.990049, 0.990049, 0.990049
14.8852, 1.37051, 0.987904, 0.987901, 1.83589, 0.382604, 0.987901, 0, 0.987901, 0.987901, 0.987901, 0.987901, 0.987901, 0.987901, 0.987901, 0.987901, 0.987901, 0.987901, 0.987901, 0.987901, 0.987901, 0.987901, 0.987904, 0.987901, 0.987901, 0.987901
14.893, 3.61983, 0.986822, 0.986819, 2.37062, 2.63301, 0.986819, 0, 0.986819, 0.986819, 0.986819, 0.986819, 0.986819, 0.986819, 0.986819, 0.986819, 0.986819, 0.986819, 0.986819, 0.986819, 0.986819, 0.986819, 0.986822, 0.986819, 0.986819, 0.986819
14.9009, 2.75539, 0.985208, 0.985206, 2.18069, 1.77018, 0.985206, 0, 0.985206, 0.985206, 0.985206, 0.985206, 0.985206, 0.985206, 0.985206, 0.985206, 0.985206, 0.985206, 0.985206, 0.985206, 0.985206, 0.985206, 0.985208, 0.985206, 0.985206, 0.985206
14.9088, 1.23519, 0.983104, 0.983102, 1.79866, 0.252088, 0.983102, 0, 0.983102, 0.983102, 0.983102, 0.983102, 0.983102, 0.983102, 0.983102, 0.983102, 0.983102, 0.983102, 0.983102, 0.983102, 0.983102, 0.983102, 0.983104, 0.983102, 0.983102, 0.983102
14.9166, 0.764808, 0.980758, 0.980756, 1.66277, -0.21595, 0.980756, 0, 0.980756, 0.980756, 0.980756, 0.980756, 0.980756, 0.980756, 0.980756, 0.980756, 0.980756, 0.980756, 0.980756, 0.980756, 0.980756, 0.980756, 0.980758, 0.980756, 0.980756, 0.980756
14.9245, 1.22537, 0.978414, 0.978412, 1.79593, 0.246961, 0.978412, 0, 0.978412, 0.978412, 0.978412, 0.978412, 0.978412, 0.978412, 0.978412, 0.978412, 0.978412, 0.978412, 0.978412, 0.978412, 0.978412, 0.978412, 0.978414, 0.978412, 0.978412, 0.978412
14.9324, 0.774625, 0.977311, 0.977309, 1.66572, -0.202686, 0.977309, 0, 0.977309, 0.977309, 0.977309, 0.977309, 0.977309, 0.977309, 0.977309, 0.977309, 0.977309, 0.977309, 0.977309, 0.977309, 0.977309, 0.977309, 0.977311, 0.977309, 0.977309, 0.977309
14.9402, 1, 0.975698, 0.975696, 1.73205, 0.024302, 0.975696, 0, 0.975696, 0.975696, 0.975696, 0.975696, 0.975696, 0.975696, 0.975696, 0.975696, 0.975696, 0.975696, 0.975696, 0.975696, 0.975696, 0.975696, 0.975698, 0.975696, 0.975696, 0.975696
14.9481, 2, 0.973611, 0.973609, 2, 1.02639, 0.973609, 0, 0.973609, 0.973609, 0.973609, 0.973609, 0.973609, 0.973609, 0.973609, 0.973609, 0.973609, 0.973609, 0.973609, 0.973609, 0.973609, 0.973609, 0.973611, 0.973609, 0.973609, 0.973609
14.9559, 0.603098, 0.971289, 0.971287, 1.61341, -0.368191, 0.971287, 0, 0.971287, 0.971287, 0.971287, 0.971287, 0.971287, 0.971287, 0.971287, 0.971287, 0.971287, 0.971287, 0.971287, 0.971287, 0.971287, 0.971287, 0.971289, 0.971287, 0.971287, 0.971287
14.9638, 0.997522, 0.96897, 0.968968, 1.73134, 0.0285514, 0.968968, 0, 0.968968, 0.968968, 0.968968, 0.968968, 0.968968, 0.968968, 0.968968, 0.968968, 0.968968, 0.968968, 0.968968, 0.968968, 0.968968, 0.968968, 0.96897, 0.968968, 0.968968, 0.968968
14.9717, 1.39938, 0.967593, 0.967591, 1.84374, 0.431788, 0.967591, 0, 0.967591, 0.967591, 0.967591, 0.967591, 0.967591, 0.967591, 0.967591, 0.967591, 0.967591, 0.967591, 0.967591, 0.967591, 0.967591, 0.967591, 0.967593, 0.967591, 0.967591, 0.967591
14.9795, 0.595787, 0.965745, 0.965743, 1.61114, -0.369958, 0.965743, 0, 0.965743, 0.965743, 0.965743, 0.965743, 0.965743, 0.965743, 0.965743, 0.965743, 0.965743, 0.965743, 0.965743, 0.965743, 0.965743, 0.965743, 0.965745, 0.965743, 0.965743, 0.965743
14.9874, 1.99752, 0.963464, 0.963462, 1.99938, 1.03406, 0.963462, 0, 0.963462, 0.963462, 0.963462, 0.963462, 0.963462, 0.963462, 0.963462, 0.963462, 0.963462, 0.963462, 0.963462, 0.963462, 0.963462, 0.963462, 0.963464, 0.963462, 0.963462, 0.963462
14.9953, 0.406691, 0.960969, 0.960967, 1.55135, -0.554277, 0.960967, 0, 0.960967, 0.960967, 0.960967, 0.960967, 0.960967, 0.960967, 0.960967, 0.960967, 0.960967, 0.960967, 0.960967, 0.960967, 0.960967, 0.960967, 0.960969, 0.960967, 0.960967, 0.960967
15.0031, 0, 0.958477, 0.958475, 1.41421, -0.958477, 0.958475, 0, 0.958475, 0.958475, 0.958475, 0.958475, 0.958475, 0.958475, 0.958475, 0.958475, 0.958475, 0.958475, 0.958475, 0.958475, 0.958475, 0.958475, 0.958477, 0.958475, 0.958475, 0.958475
15.011, 2.58612, 0.957073, 0.957071, 2.14152, 1.62905, 0.957071, 0, 0.957071, 0.957071, 0.957071, 0.957071, 0.957071, 0.957071, 0.957071, 0.957071, 0.957071, 0.957071, 0.957071, 0.957071, 0.957071, 0.957071, 0.957073, 0.957071, 0.957071, 0.957071
15.0189, 1.41388, 0.955225, 0.955223, 1.84767, 0.458654, 0.955223, 0, 0.955223, 0.955223, 0.955223, 0.955223, 0.955223, 0.955223, 0.955223, 0.955223, 0.955223, 0.955223, 0.955223, 0.955223, 0.955223, 0.955223, 0.955225, 0.955223, 0.955223, 0.955223
15.0267, 1.16283, 0.952965, 0.952963, 1.77843, 0.20986, 0.952963, 0, 0.952963, 0.952963, 0.952963, 0.952963, 0.952963, 0.952963, 0.952963, 0.952963, 0.952963, 0.952963, 0.952963, 0.952963, 0.952963, 0.952963, 0.952965, 0.952963, 0.952963, 0.952963
15.0346, 5.41604, 0.950501, 0.950499, 2.72324, 4.46554, 0.950499, 0, 0.950499, 0.950499, 0.950499, 0.950499, 0.950499, 0.950499, 0.950499, 0.950499, 0.950499, 0.950499, 0.950499, 0.950499, 0.950499, 0.950499, 0.950501, 0.950499, 0.950499, 0.950499
15.0425, 2.42114, 0.94804, 0.948038, 2.10265, 1.4731, 0.948038, 0, 0.948038, 0.948038, 0.948038, 0.948038, 0.948038, 0.948038, 0.948038, 0.948038, 0.948038, 0.948038, 0.948038, 0.948038, 0.948038, 0.948038, 0.94804, 0.948038, 0.948038, 0.948038
15.0503, 1.5741, 0.946344, 0.946342, 1.89053, 0.627758, 0.946342, 0, 0.946342, 0.946342, 0.946342, 0.946342, 0.946342, 0.946342, 0.946342, 0.946342, 0.946342, 0.946342, 0.946342, 0.946342, 0.946342, 0.946342, 0.946344, 0.946342, 0.946342, 0.946342
15.0582, 1.56915, 0.94425, 0.944248, 1.88922, 0.624895, 0.944248, 0, 0.944248, 0.944248, 0.944248, 0.944248, 0.944248, 0.944248, 0.944248, 0.944248, 0.944248, 0.944248, 0.944248, 0.944248, 0.944248, 0.944248, 0.94425, 0.944248, 0.944248, 0.944248
15.0661, 0.856753, 0.941791, 0.941789, 1.69019, -0.085038, 0.941789, 0, 0.941789, 0.941789, 0.941789, 0.941789, 0.941789, 0.941789, 0.941789, 0.941789, 0.941789, 0.941789, 0.941789, 0.941789, 0.941789, 0.941789, 0.941791, 0.941789, 0.941789, 0.941789
15.0739, 1.56691, 0.939152, 0.93915, 1.88863, 0.627762, 0.93915, 0, 0.93915, 0.93915, 0.93915, 0.93915, 0.93915, 0.93915, 0.93915, 0.93915, 0.93915, 0.93915, 0.93915, 0.93915, 0.93915, 0.93915, 0.939152, 0.93915, 0.93915, 0.93915
15.0818, 3.56207, 0.936517, 0.936514, 2.3584, 2.62555, 0.936514, 0, 0.936514, 0.936514, 0.936514, 0.936514, 0.936514, 0.936514, 0.936514, 0.936514, 0.936514, 0.936514, 0.936514, 0.936514, 0.936514, 0.936514, 0.936517, 0.936514, 0.936514, 0.936514
15.0896, 0.87102, 0.934792, 0.93479, 1.69441, -0.063772, 0.93479, 0, 0.93479, 0.93479, 0.93479, 0.93479, 0.93479, 0.93479, 0.93479, 0.93479, 0.93479, 0.93479, 0.93479, 0.93479, 0.93479, 0.93479, 0.934792, 0.93479, 0.93479, 0.93479
15.0975, 1, 0.932699, 0.932697, 1.73205, 0.0673009, 0.932697, 0, 0.932697, 0.932697, 0.932697, 0.932697, 0.932697, 0.932697, 0.932697, 0.932697, 0.932697, 0.932697, 0.932697, 0.932697, 0.932697, 0.932697, 0.932699, 0.932697, 0.932697, 0.932697
15.1054, 0, 0.930265, 0.930263, 1.41421, -0.930265, 0.930263, 0, 0.930263, 0.930263, 0.930263, 0.930263, 0.930263, 0.930263, 0.930263, 0.930263, 0.930263, 0.930263, 0.930263, 0.930263, 0.930263, 0.930263, 0.930265, 0.930263, 0.930263, 0.930263
15.1132, 0, 0.927662, 0.92766, 1.41421, -0.927662, 0.92766, 0, 0.92766, 0.92766, 0.92766, 0.92766, 0.92766, 0.92766, 0.92766, 0.92766, 0.92766, 0.92766, 0.92766, 0.92766, 0.92766, 0.92766, 0.927662, 0.92766, 0.92766, 0.92766
15.1211, 2.55242, 0.925063, 0.925061, 2.13364, 1.62735, 0.925061, 0, 0.925061, 0.925061, 0.925061, 0.925061, 0.925061, 0.925061, 0.925061, 0.925061, 0.925061, 0.925061, 0.925061, 0.925061, 0.925061, 0.925061, 0.925063, 0.925061, 0.925061, 0.925061
15.129, 0.997646, 0.923039, 0.923037, 1.73137, 0.0746068, 0.923037, 0, 0.923037, 0.923037, 0.923037, 0.923037, 0.923037, 0.923037, 0.923037, 0.923037, 0.923037, 0.923037, 0.923037, 0.923037, 0.923037, 0.923037, 0.923039, 0.923037, 0.923037, 0.923037
15.1368, 0.449938, 0.920696, 0.920694, 1.56523, -0.470758, 0.920694, 0, 0.920694, 0.920694, 0.920694, 0.920694, 0.920694, 0.920694, 0.920694, 0.920694, 0.920694, 0.920694, 0.920694, 0.920694, 0.920694, 0.920694, 0.920696, 0.920694, 0.920694, 0.920694
15.1447, 3.09032, 0.918061, 0.918059, 2.25617, 2.17226, 0.918059, 0, 0.918059, 0.918059, 0.918059, 0.918059, 0.918059, 0.918059, 0.918059, 0.918059, 0.918059, 0.918059, 0.918059, 0.918059, 0.918059, 0.918059, 0.918061, 0.918059, 0.918059, 0.918059
15.1526, 0.909677, 0.915282, 0.91528, 1.70578, -0.00560558, 0.91528, 0, 0.91528, 0.91528, 0.91528, 0.91528, 0.91528, 0.91528, 0.91528, 0.91528, 0.91528, 0.91528, 0.91528, 0.91528, 0.91528, 0.91528, 0.915282, 0.91528, 0.91528, 0.91528
15.1604, 0, 0.912508, 0.912506, 1.41421, -0.912508, 0.912506, 0, 0.912506, 0.912506, 0.912506, 0.912506, 0.912506, 0.912506, 0.912506, 0.912506, 0.912506, 0.912506, 0.912506, 0.912506, 0.912506, 0.912506, 0.912508, 0.912506, 0.912506, 0.912506
15.1683, 2, 0.910457, 0.910455, 2, 1.08954, 0.910455, 0, 0.910455, 0.910455, 0.910455, 0.910455, 0.910455, 0.910455, 0.910455, 0.910455, 0.910455, 0.910455, 0.910455, 0.910455, 0.910455, 0.910455, 0.910457, 0.910455, 0.910455, 0.910455
15.1762, 1, 0.908119, 0.908116, 1.73205, 0.0918814, 0.908116, 0, 0.908116, 0.908116, 0.908116, 0.908116, 0.908116, 0.908116, 0.908116, 0.908116, 0.908116, 0.908116, 0.908116, 0.908116, 0.908116, 0.908116, 0.908119, 0.908116, 0.908116, 0.908116
15.184, 3, 0.905511, 0.905509, 2.23607, 2.09449, 0.905509, 0, 0.905509, 0.905509, 0.905509, 0.905509, 0.905509, 0.905509, 0.905509, 0.905509, 0.905509, 0.905509, 0.905509, 0.905509, 0.905509, 0.905509, 0.905511, 0.905509, 0.905509, 0.905509
15.1919, 1, 0.902773, 0.902771, 1.73205, 0.0972272, 0.902771, 0, 0.902771, 0.902771, 0.902771, 0.902771, 0.902771, 0.902771, 0.902771, 0.902771, 0.902771, 0.902771, 0.902771, 0.902771, 0.902771, 0.902771, 0.902773, 0.902771, 0.902771, 0.902771
15.1998, 0, 0.900038, 0.900036, 1.41421, -0.900038, 0.900036, 0, 0.900036, 0.900036, 0.900036, 0.900036, 0.900036, 0.900036, 0.900036, 0.900036, 0.900036, 0.900036, 0.900036, 0.900036, 0.900036, 0.900036, 0.900038, 0.900036, 0.900036, 0.900036
15.2076, 0, 0.897587, 0.897585, 1.41421, -0.897587, 0.897585, 0, 0.897585, 0.897585, 0.897585, 0.897585, 0.897585, 0.897585, 0.897585, 0.897585, 0.897585, 0.897585, 0.897585, 0.897585, 0.897585, 0.897585, 0.897587, 0.897585, 0.897585, 0.897585
15.2155, 1.52342, 0.894965, 0.894963, 1.87708, 0.628455, 0.894963, 0, 0.894963, 0.894963, 0.894963, 0.894963, 0.894963, 0.894963, 0.894963, 0.894963, 0.894963, 0.894963, 0.894963, 0.894963, 0.894963, 0.894963, 0.894965, 0.894963, 0.894963, 0.894963
15.2233, 1.47658, 0.892186, 0.892184, 1.86456, 0.584394, 0.892184, 0, 0.892184, 0.892184, 0.892184, 0.892184, 0.892184, 0.892184, 0.892184, 0.892184, 0.892184, 0.892184, 0.892184, 0.892184, 0.892184, 0.892184, 0.892186, 0.892184, 0.892184, 0.892184
15.2312, 1, 0.889331, 0.889329, 1.73205, 0.110669, 0.889329, 0, 0.889329, 0.889329, 0.889329, 0.889329, 0.889329, 0.889329, 0.889329, 0.889329, 0.889329, 0.889329, 0.889329, 0.889329, 0.889329, 0.889329, 0.889331, 0.889329, 0.889329, 0.889329
15.2391, 2.03247, 0.88648, 0.886478, 2.0081, 1.14599, 0.886478, 0, 0.886478, 0.886478, 0.886478, 0.886478, 0.886478, 0.886478, 0.886478, 0.886478, 0.886478, 0.886478, 0.886478, 0.886478, 0.886478, 0.886478, 0.88648, 0.886478, 0.886478, 0.886478
15.2469, 1.48154, 0.883637, 0.883635, 1.86589, 0.597899, 0.883635, 0, 0.883635, 0.883635, 0.883635, 0.883635, 0.883635, 0.883635, 0.883635, 0.883635, 0.883635, 0.883635, 0.883635, 0.883635, 0.883635, 0.883635, 0.883637, 0.883635, 0.883635, 0.883635
15.2548, 0.485998, 0.880787, 0.880785, 1.5767, -0.394789, 0.880785, 0, 0.880785, 0.880785, 0.880785, 0.880785, 0.880785, 0.880785, 0.880785, 0.880785, 0.880785, 0.880785, 0.880785, 0.880785, 0.880785, 0.880785, 0.880787, 0.880785, 0.880785, 0.880785
15.2627, 2.01784, 0.877932, 0.87793, 2.00446, 1.13991, 0.87793, 0, 0.87793, 0.87793, 0.87793, 0.87793, 0.87793, 0.87793, 0.87793, 0.87793, 0.87793, 0.87793, 0.87793, 0.87793, 0.87793, 0.87793, 0.877932, 0.87793, 0.87793, 0.87793
15.2705, 2.98216, 0.874971, 0.874969, 2.23207, 2.10719, 0.874969, 0, 0.874969, 0.874969, 0.874969, 0.874969, 0.874969, 0.874969, 0.874969, 0.874969, 0.874969, 0.874969, 0.874969, 0.874969, 0.874969, 0.874969, 0.874971, 0.874969, 0.874969, 0.874969
15.2784, 1, 0.871906, 0.871904, 1.73205, 0.128094, 0.871904, 0, 0.871904, 0.871904, 0.871904, 0.871904, 0.871904, 0.871904, 0.871904, 0.871904, 0.871904, 0.871904, 0.871904, 0.871904, 0.871904, 0.871904, 0.871906, 0.871904, 0.871904, 0.871904
15.2863, 0, 0.868695, 0.868693, 1.41421, -0.868695, 0.868693, 0, 0.868693, 0.868693, 0.868693, 0.868693, 0.868693, 0.868693, 0.868693, 0.868693, 0.868693, 0.868693, 0.868693, 0.868693, 0.868693, 0.868693, 0.868695, 0.868693, 0.868693, 0.868693
15.2941, 0, 0.865364, 0.865362, 1.41421, -0.865364, 0.865362, 0, 0.865362, 0.865362, 0.865362, 0.865362, 0.865362, 0.865362, 0.865362, 0.865362, 0.865362, 0.865362, 0.865362, 0.865362, 0.865362, 0.865362, 0.865364, 0.865362, 0.865362, 0.865362
15.302, 1.99393, 0.861938, 0.861936, 1.99848, 1.13199, 0.861936, 0, 0.861936, 0.861936, 0.861936, 0.861936, 0.861936, 0.861936, 0.861936, 0.861936, 0.861936, 0.861936, 0.861936, 0.861936, 0.861936, 0.861936, 0.861938, 0.861936, 0.861936, 0.861936
15.3099, 2.50062, 0.85845, 0.858448, 2.12147, 1.64217, 0.858448, 0, 0.858448, 0.858448, 0.858448, 0.858448, 0.858448, 0.858448, 0.858448, 0.858448, 0.858448, 0.858448, 0.858448, 0.858448, 0.858448, 0.858448, 0.85845, 0.858448, 0.858448, 0.858448
15.3177, 2.48984, 0.854925, 0.854923, 2.11892, 1.63491, 0.854923, 0, 0.854923, 0.854923, 0.854923, 0.854923, 0.854923, 0.854923, 0.854923, 0.854923, 0.854923, 0.854923, 0.854923, 0.854923, 0.854923, 0.854923, 0.854925, 0.854923, 0.854923, 0.854923
15.3256, 1.01561, 0.851381, 0.851379, 1.73655, 0.164233, 0.851379, 0, 0.851379, 0.851379, 0.851379, 0.851379, 0.851379, 0.851379, 0.851379, 0.851379, 0.851379, 0.851379, 0.851379, 0.851379, 0.851379, 0.851379, 0.851381, 0.851379, 0.851379, 0.851379
15.3335, 0.974721, 0.84783, 0.847828, 1.72474, 0.126891, 0.847828, 0, 0.847828, 0.847828, 0.847828, 0.847828, 0.847828, 0.847828, 0.847828, 0.847828, 0.847828, 0.847828, 0.847828, 0.847828, 0.847828, 0.847828, 0.84783, 0.847828, 0.847828, 0.847828
15.3413, 2.51028, 0.844265, 0.844263, 2.12374, 1.66602, 0.844263, 0, 0.844263, 0.844263, 0.844263, 0.844263, 0.844263, 0.844263, 0.844263, 0.844263, 0.844263, 0.844263, 0.844263, 0.844263, 0.844263, 0.844263, 0.844265, 0.844263, 0.844263, 0.844263
15.3492, 0.997522, 0.840581, 0.840579, 1.73134, 0.15694, 0.840579, 0, 0.840579, 0.840579, 0.840579, 0.840579, 0.840579, 0.840579, 0.840579, 0.840579, 0.840579, 0.840579, 0.840579, 0.840579, 0.840579, 0.840579, 0.840581, 0.840579, 0.840579, 0.840579
15.357, 0.517472, 0.836753, 0.836751, 1.58665, -0.319281, 0.836751, 0, 0.836751, 0.836751, 0.836751, 0.836751, 0.836751, 0.836751, 0.836751, 0.836751, 0.836751, 0.836751, 0.836751, 0.836751, 0.836751, 0.836751, 0.836753, 0.836751, 0.836751, 0.836751
15.3649, 3, 0.832814, 0.832811, 2.23607, 2.16719, 0.832811, 0, 0.832811, 0.832811, 0.832811, 0.832811, 0.832811, 0.832811, 0.832811, 0.832811, 0.832811, 0.832811, 0.832811, 0.832811, 0.832811, 0.832811, 0.832814, 0.832811, 0.832811, 0.832811
15.3728, 0.475217, 0.828823, 0.828821, 1.57328, -0.353606, 0.828821, 0, 0.828821, 0.828821, 0.828821, 0.828821, 0.828821, 0.828821, 0.828821, 0.828821, 0.828821, 0.828821, 0.828821, 0.828821, 0.828821, 0.828821, 0.828823, 0.828821, 0.828821, 0.828821
15.3806, 0.524783, 0.824842, 0.82484, 1.58896, -0.300059, 0.82484, 0, 0.82484, 0.82484, 0.82484, 0.82484, 0.82484, 0.82484, 0.82484, 0.82484, 0.82484, 0.82484, 0.82484, 0.82484, 0.82484, 0.82484, 0.824842, 0.82484, 0.82484, 0.82484
15.3885, 2.47051, 0.821366, 0.821363, 2.11436, 1.64914, 0.821363, 0, 0.821363, 0.821363, 0.821363, 0.821363, 0.821363, 0.821363, 0.821363, 0.821363, 0.821363, 0.821363, 0.821363, 0.821363, 0.821363, 0.821363, 0.821366, 0.821363, 0.821363, 0.821363
15.3964, 0.529492, 0.817548, 0.817546, 1.59044, -0.288056, 0.817546, 0, 0.817546, 0.817546, 0.817546, 0.817546, 0.817546, 0.817546, 0.817546, 0.817546, 0.817546, 0.817546, 0.817546, 0.817546, 0.817546, 0.817546, 0.817548, 0.817546, 0.817546, 0.817546
15.4042, 0, 0.813444, 0.813442, 1.41421, -0.813444, 0.813442, 0, 0.813442, 0.813442, 0.813442, 0.813442, 0.813442, 0.813442, 0.813442, 0.813442, 0.813442, 0.813442, 0.813442, 0.813442, 0.813442, 0.813442, 0.813444, 0.813442, 0.813442, 0.813442
15.4121, 0.463264, 0.809204, 0.809201, 1.56948, -0.34594, 0.809201, 0, 0.809201, 0.809201, 0.809201, 0.809201, 0.809201, 0.809201, 0.809201, 0.809201, 0.809201, 0.809201, 0.809201, 0.809201, 0.809201, 0.809201, 0.809204, 0.809201, 0.809201, 0.809201
15.42, 1.99746, 0.804974, 0.804972, 1.99936, 1.19248, 0.804972, 0, 0.804972, 0.804972, 0.804972, 0.804972, 0.804972, 0.804972, 0.804972, 0.804972, 0.804972, 0.804972, 0.804972, 0.804972, 0.804972, 0.804972, 0.804974, 0.804972, 0.804972, 0.804972
15.4278, 2.99777, 0.80185, 0.801848, 2.23557, 2.19592, 0.801848, 0, 0.801848, 0.801848, 0.801848, 0.801848, 0.801848, 0.801848, 0.801848, 0.801848, 0.801848, 0.801848, 0.801848, 0.801848, 0.801848, 0.801848, 0.80185, 0.801848, 0.801848, 0.801848
15.4357, 1.99752, 0.798179, 0.798176, 1.99938, 1.19934, 0.798176, 0, 0.798176, 0.798176, 0.798176, 0.798176, 0.798176, 0.798176, 0.798176, 0.798176, 0.798176, 0.798176, 0.798176, 0.798176, 0.798176, 0.798176, 0.798179, 0.798176, 0.798177, 0.798176
15.4436, 0.997522, 0.794047, 0.794045, 1.73134, 0.203475, 0.794045, 0, 0.794045, 0.794045, 0.794045, 0.794045, 0.794045, 0.794045, 0.794045, 0.794045, 0.794045, 0.794045, 0.794045, 0.794045, 0.794045, 0.794045, 0.794047, 0.794045, 0.794045, 0.794045
15.4514, 1.99777, 0.789692, 0.78969, 1.99944, 1.20808, 0.78969, 0, 0.78969, 0.78969, 0.78969, 0.78969, 0.78969, 0.78969, 0.78969, 0.78969, 0.78969, 0.78969, 0.78969, 0.78969, 0.78969, 0.78969, 0.789692, 0.78969, 0.78969, 0.78969
15.4593, 0.548699, 0.785349, 0.785347, 1.59646, -0.23665, 0.785347, 0, 0.785347, 0.785347, 0.785347, 0.785347, 0.785347, 0.785347, 0.785347, 0.785347, 0.785347, 0.785347, 0.785347, 0.785347, 0.785347, 0.785347, 0.785349, 0.785347, 0.785347, 0.785347
15.4671, 2, 0.78238, 0.782378, 2, 1.21762, 0.782378, 0, 0.782378, 0.782378, 0.782378, 0.782378, 0.782378, 0.782378, 0.782378, 0.782378, 0.782378, 0.782378, 0.782378, 0.782378, 0.782378, 0.782378, 0.78238, 0.782378, 0.782378, 0.782378
15.475, 2, 0.778738, 0.778736, 2, 1.22126, 0.778736, 0, 0.778736, 0.778736, 0.778736, 0.778736, 0.778736, 0.778736, 0.778736, 0.778736, 0.778736, 0.778736, 0.778736, 0.778736, 0.778736, 0.778736, 0.778738, 0.778736, 0.778736, 0.778736
15.4829, 3.44151, 0.774521, 0.774519, 2.3327, 2.66699, 0.774519, 0, 0.774519, 0.774519, 0.774519, 0.774519, 0.774519, 0.774519, 0.774519, 0.774519, 0.774519, 0.774519, 0.774519, 0.774519, 0.774519, 0.774519, 0.774521, 0.774519, 0.774519, 0.774519
15.4907, 1.43656, 0.770024, 0.770021, 1.85379, 0.666531, 0.770021, 0, 0.770021, 0.770021, 0.770021, 0.770021, 0.770021, 0.770021, 0.770021, 0.770021, 0.770021, 0.770021, 0.770021, 0.770021, 0.770021, 0.770021, 0.770024, 0.770021, 0.770022, 0.770021
15.4986, 1.12193, 0.76554, 0.765537, 1.7669, 0.356393, 0.765537, 0, 0.765537, 0.765537, 0.765537, 0.765537, 0.765537, 0.765537, 0.765537, 0.765537, 0.765537, 0.765537, 0.765537, 0.765537, 0.765537, 0.765537, 0.76554, 0.765537, 0.765538, 0.765537
15.5065, 0.434325, 0.762728, 0.762725, 1.56023, -0.328404, 0.762725, 0, 0.762725, 0.762725, 0.762725, 0.762725, 0.762725, 0.762725, 0.762725, 0.762725, 0.762725, 0.762725, 0.762725, 0.762725, 0.762725, 0.762725, 0.762727, 0.762725, 0.762726, 0.762725
15.5143, 2.42937, 0.759169, 0.759166, 2.10461, 1.6702, 0.759166, 0, 0.759166, 0.759166, 0.759166, 0.759166, 0.759166, 0.759166, 0.759166, 0.759166, 0.759166, 0.759166, 0.759166, 0.759166, 0.759166, 0.759166, 0.759168, 0.759166, 0.759167, 0.759166
15.5222, 3.13631, 0.754976, 0.754972, 2.26634, 2.38133, 0.754972, 0, 0.754972, 0.754972, 0.754972, 0.754972, 0.754972, 0.754972, 0.754972, 0.754972, 0.754972, 0.754972, 0.754972, 0.754972, 0.754972, 0.754972, 0.754974, 0.754972, 0.754973, 0.754972
15.5301, 0, 0.750474, 0.75047, 1.41421, -0.750474, 0.75047, 0, 0.75047, 0.75047, 0.75047, 0.75047, 0.75047, 0.75047, 0.75047, 0.75047, 0.75047, 0.75047, 0.75047, 0.75047, 0.75047, 0.75047, 0.750472, 0.75047, 0.750472, 0.75047
15.5379, 0.424535, 0.745986, 0.745981, 1.55709, -0.321451, 0.745981, 0, 0.745981, 0.745981, 0.745981, 0.745981, 0.745981, 0.745981, 0.745981, 0.745981, 0.745981, 0.745981, 0.745981, 0.745981, 0.745981, 0.745981, 0.745983, 0.745981, 0.745984, 0.745981
15.5458, 0.997769, 0.743243, 0.743238, 1.73141, 0.254527, 0.743238, 0, 0.743238, 0.743238, 0.743238, 0.743238, 0.743238, 0.743238, 0.743238, 0.743238, 0.743238, 0.743238, 0.743238, 0.743238, 0.743238, 0.743238, 0.74324, 0.743238, 0.743241, 0.743238
15.5537, 2.67683, 0.739715, 0.739709, 2.1626, 1.93711, 0.739709, 0, 0.739709, 0.739709, 0.739709, 0.739709, 0.739709, 0.739709, 0.739709, 0.739709, 0.739709, 0.739709, 0.739709, 0.739709, 0.739709, 0.739709, 0.739711, 0.739709, 0.739713, 0.739709
15.5615, 4.73581, 0.735516, 0.735509, 2.59534, 4.0003, 0.735509, 0, 0.735509, 0.735509, 0.735509, 0.735509, 0.735509, 0.735509, 0.735509, 0.735509, 0.735509, 0.735509, 0.735509, 0.735509, 0.735509, 0.735509, 0.735511, 0.735509, 0.735514, 0.735509
