   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_495.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
11.1955, 2.75316, 1.04428, 0.927397, 2.18017, 1.70888, 0.927397, 0, 0.927405, 0.927397, 0.927397, 0.927397, 0.927397, 0.927397, 0.927397, 0.927397, 0.927397, 0.927397, 0.927397, 0.927397, 0.927397, 0.927397, 0.927397, 0.927397, 0.927397, 0.927397, 1.04427
11.2033, 1.48897, 1.06372, 0.932141, 1.86788, 0.425255, 0.932141, 0, 0.932149, 0.932141, 0.932141, 0.932141, 0.932141, 0.932141, 0.932141, 0.932141, 0.932141, 0.932141, 0.932141, 0.932141, 0.932141, 0.932141, 0.932141, 0.932142, 0.932141, 0.932141, 1.06371
11.2112, 1, 1.08132, 0.933855, 1.73205, -0.0813234, 0.933855, 0, 0.933862, 0.933855, 0.933855, 0.933855, 0.933855, 0.933855, 0.933855, 0.933855, 0.933855, 0.933855, 0.933855, 0.933855, 0.933855, 0.933855, 0.933855, 0.933855, 0.933855, 0.933855, 1.08131
11.2191, 1, 1.0973, 0.932881, 1.73205, -0.0972966, 0.932881, 0, 0.932889, 0.932881, 0.932881, 0.932881, 0.932881, 0.932881, 0.932881, 0.932881, 0.932881, 0.932881, 0.932881, 0.932881, 0.932881, 0.932881, 0.932881, 0.932881, 0.932881, 0.932881, 1.09729
11.2269, 2.74585, 1.1128, 0.930566, 2.1785, 1.63305, 0.930566, 0, 0.930574, 0.930566, 0.930566, 0.930566, 0.930566, 0.930566, 0.930566, 0.930566, 0.930566, 0.930566, 0.930566, 0.930566, 0.930566, 0.930566, 0.930566, 0.930566, 0.930566, 0.930566, 1.11279
11.2348, 5.48426, 1.12899, 0.928254, 2.73574, 4.35527, 0.928254, 0, 0.928262, 0.928254, 0.928254, 0.928254, 0.928254, 0.928254, 0.928254, 0.928254, 0.928254, 0.928254, 0.928254, 0.928254, 0.928254, 0.928254, 0.928254, 0.928254, 0.928254, 0.928254, 1.12898
11.2427, 2.51103, 1.15244, 0.932759, 2.12392, 1.35859, 0.932759, 0, 0.932767, 0.932759, 0.932759, 0.932759, 0.932759, 0.932759, 0.932759, 0.932759, 0.932759, 0.932759, 0.932759, 0.932759, 0.932759, 0.932759, 0.932759, 0.93276, 0.932759, 0.932759, 1.15243
11.2505, 0.99743, 1.17316, 0.934347, 1.73131, -0.175732, 0.934347, 0, 0.934355, 0.934347, 0.934347, 0.934347, 0.934347, 0.934347, 0.934347, 0.934347, 0.934347, 0.934347, 0.934347, 0.934347, 0.934347, 0.934347, 0.934347, 0.934347, 0.934347, 0.934347, 1.17315
11.2584, 2.99749, 1.19121, 0.933347, 2.23551, 1.80628, 0.933347, 0, 0.933356, 0.933347, 0.933347, 0.933347, 0.933347, 0.933347, 0.933347, 0.933347, 0.933347, 0.933347, 0.933347, 0.933347, 0.933347, 0.933347, 0.933347, 0.933348, 0.933347, 0.933347, 1.1912
11.2663, 1.26394, 1.20759, 0.931056, 1.80664, 0.0563521, 0.931056, 0, 0.931064, 0.931056, 0.931056, 0.931056, 0.931056, 0.931056, 0.931056, 0.931056, 0.931056, 0.931056, 0.931056, 0.931056, 0.931056, 0.931056, 0.931056, 0.931056, 0.931056, 0.931056, 1.20758
11.2741, 3, 1.22329, 0.928768, 2.23607, 1.77671, 0.928768, 0, 0.928776, 0.928768, 0.928768, 0.928768, 0.928768, 0.928768, 0.928768, 0.928768, 0.928768, 0.928768, 0.928768, 0.928768, 0.928768, 0.928768, 0.928768, 0.928768, 0.928768, 0.928768, 1.22328
11.282, 0.728872, 1.24455, 0.933034, 1.65193, -0.515681, 0.933034, 0, 0.933043, 0.933034, 0.933034, 0.933034, 0.933034, 0.933034, 0.933034, 0.933034, 0.933034, 0.933034, 0.933034, 0.933034, 0.933034, 0.933034, 0.933034, 0.933034, 0.933034, 0.933034, 1.24454
11.2898, 1.99777, 1.26177, 0.934537, 1.99944, 0.735999, 0.934537, 0, 0.934546, 0.934537, 0.934537, 0.934537, 0.934537, 0.934537, 0.934537, 0.934537, 0.934537, 0.934537, 0.934537, 0.934537, 0.934537, 0.934537, 0.934537, 0.934537, 0.934537, 0.934537, 1.26176
11.2977, 3.99752, 1.27497, 0.933598, 2.44898, 2.72255, 0.933598, 0, 0.933606, 0.933598, 0.933598, 0.933598, 0.933598, 0.933598, 0.933598, 0.933598, 0.933598, 0.933598, 0.933598, 0.933598, 0.933598, 0.933598, 0.933598, 0.933598, 0.933598, 0.933598, 1.27497
11.3056, 1.27584, 1.28512, 0.931438, 1.80993, -0.00928712, 0.931438, 0, 0.931448, 0.931438, 0.931438, 0.931438, 0.931438, 0.931438, 0.931438, 0.931438, 0.931438, 0.931438, 0.931438, 0.931438, 0.931438, 0.931438, 0.931438, 0.931439, 0.931438, 0.931438, 1.28511
11.3134, 2, 1.29321, 0.929282, 2, 0.706786, 0.929282, 0, 0.929291, 0.929282, 0.929282, 0.929282, 0.929282, 0.929282, 0.929282, 0.929282, 0.929282, 0.929282, 0.929282, 0.929282, 0.929282, 0.929282, 0.929282, 0.929282, 0.929282, 0.929282, 1.2932
11.3213, 2.71685, 1.30502, 0.933095, 2.17183, 1.41183, 0.933095, 0, 0.933105, 0.933095, 0.933095, 0.933095, 0.933095, 0.933095, 0.933095, 0.933095, 0.933095, 0.933095, 0.933095, 0.933095, 0.933095, 0.933095, 0.933095, 0.933096, 0.933095, 0.933095, 1.30501
11.3292, 0.997522, 1.3119, 0.934386, 1.73134, -0.314382, 0.934386, 0, 0.934396, 0.934386, 0.934386, 0.934386, 0.934386, 0.934386, 0.934386, 0.934386, 0.934386, 0.934386, 0.934386, 0.934386, 0.934386, 0.934386, 0.934386, 0.934386, 0.934386, 0.934386, 1.31189
11.337, 0.285626, 1.31408, 0.933458, 1.51183, -1.02845, 0.933458, 0, 0.933469, 0.933458, 0.933458, 0.933458, 0.933458, 0.933458, 0.933458, 0.933458, 0.933458, 0.933458, 0.933458, 0.933458, 0.933458, 0.933458, 0.933458, 0.933459, 0.933458, 0.933458, 1.31407
11.3449, 1.70967, 1.31261, 0.931423, 1.92605, 0.397056, 0.931423, 0, 0.931434, 0.931423, 0.931423, 0.931423, 0.931423, 0.931423, 0.931423, 0.931423, 0.931423, 0.931423, 0.931423, 0.931423, 0.931423, 0.931423, 0.931423, 0.931424, 0.931423, 0.931423, 1.3126
11.3528, 0.290335, 1.30863, 0.92939, 1.51339, -1.01829, 0.92939, 0, 0.929401, 0.92939, 0.92939, 0.92939, 0.92939, 0.92939, 0.92939, 0.92939, 0.92939, 0.92939, 0.92939, 0.92939, 0.92939, 0.92939, 0.92939, 0.929391, 0.92939, 0.92939, 1.30862
11.3606, 3, 1.30758, 0.932742, 2.23607, 1.69242, 0.932742, 0, 0.932754, 0.932742, 0.932742, 0.932742, 0.932742, 0.932742, 0.932742, 0.932742, 0.932742, 0.932742, 0.932742, 0.932742, 0.932742, 0.932742, 0.932742, 0.932742, 0.932742, 0.932742, 1.30757
11.3685, 0, 1.30202, 0.933891, 1.41421, -1.30202, 0.933891, 0, 0.933903, 0.933891, 0.933891, 0.933891, 0.933891, 0.933891, 0.933891, 0.933891, 0.933891, 0.933891, 0.933891, 0.933891, 0.933891, 0.933891, 0.933891, 0.933891, 0.933891, 0.933891, 1.30201
11.3764, 1, 1.29235, 0.933079, 1.73205, -0.292346, 0.933079, 0, 0.933092, 0.933079, 0.933079, 0.933079, 0.933079, 0.933079, 0.933079, 0.933079, 0.933079, 0.933079, 0.933079, 0.933079, 0.933079, 0.933079, 0.933079, 0.933079, 0.933079, 0.933079, 1.29233
11.3842, 0.697646, 1.27977, 0.931288, 1.64245, -0.582122, 0.931288, 0, 0.931302, 0.931288, 0.931288, 0.931288, 0.931288, 0.931288, 0.931288, 0.931288, 0.931288, 0.931288, 0.931288, 0.931288, 0.931288, 0.931288, 0.931288, 0.931288, 0.931288, 0.931288, 1.27975
11.3921, 2.69269, 1.26552, 0.929499, 2.16626, 1.42717, 0.929499, 0, 0.929513, 0.929499, 0.929499, 0.929499, 0.929499, 0.929499, 0.929499, 0.929499, 0.929499, 0.929499, 0.929499, 0.929499, 0.929499, 0.929499, 0.929499, 0.929499, 0.929499, 0.929499, 1.2655
11.3999, 1.99529, 1.25436, 0.932198, 1.99882, 0.740933, 0.932198, 0, 0.932214, 0.932198, 0.932198, 0.932198, 0.932198, 0.932198, 0.932198, 0.932198, 0.932198, 0.932198, 0.932198, 0.932198, 0.932198, 0.932198, 0.932198, 0.932199, 0.932198, 0.932198, 1.25434
11.4078, 3.68575, 1.24029, 0.933076, 2.38448, 2.44546, 0.933076, 0, 0.933093, 0.933076, 0.933076, 0.933076, 0.933076, 0.933076, 0.933076, 0.933076, 0.933076, 0.933076, 0.933076, 0.933076, 0.933076, 0.933076, 0.933076, 0.933077, 0.933076, 0.933076, 1.24028
11.4157, 2.92862, 1.22381, 0.932318, 2.22005, 1.70482, 0.932318, 0, 0.932336, 0.932318, 0.932318, 0.932318, 0.932318, 0.932318, 0.932318, 0.932318, 0.932318, 0.932318, 0.932318, 0.932318, 0.932318, 0.932318, 0.932318, 0.932319, 0.932318, 0.932318, 1.22379
11.4235, 0.685541, 1.20605, 0.930743, 1.63876, -0.520505, 0.930743, 0, 0.930763, 0.930743, 0.930743, 0.930743, 0.930743, 0.930743, 0.930743, 0.930743, 0.930743, 0.930743, 0.930743, 0.930743, 0.930743, 0.930743, 0.930743, 0.930744, 0.930743, 0.930743, 1.20603
11.4314, 0.314459, 1.18813, 0.929169, 1.52133, -0.873668, 0.929169, 0, 0.929191, 0.929169, 0.929169, 0.929169, 0.929169, 0.929169, 0.929169, 0.929169, 0.929169, 0.929169, 0.929169, 0.929169, 0.929169, 0.929169, 0.929169, 0.92917, 0.929169, 0.929169, 1.18811
11.4393, 1, 1.17288, 0.930128, 1.73205, -0.17288, 0.930128, 0, 0.930151, 0.930128, 0.930128, 0.930128, 0.930128, 0.930128, 0.930128, 0.930128, 0.930128, 0.930128, 0.930128, 0.930128, 0.930128, 0.930128, 0.930128, 0.930128, 0.930128, 0.930128, 1.17286
11.4471, 0.678315, 1.15733, 0.930369, 1.63656, -0.479015, 0.930369, 0, 0.930394, 0.930369, 0.930369, 0.930369, 0.930369, 0.930369, 0.930369, 0.930369, 0.930369, 0.930369, 0.930369, 0.930369, 0.930369, 0.930369, 0.930369, 0.930369, 0.930369, 0.930369, 1.1573
11.455, 3.32169, 1.14189, 0.930047, 2.30688, 2.17979, 0.930047, 0, 0.930075, 0.930047, 0.930047, 0.930047, 0.930047, 0.930047, 0.930047, 0.930047, 0.930047, 0.930047, 0.930047, 0.930047, 0.930047, 0.930047, 0.930047, 0.930047, 0.930047, 0.930047, 1.14186
11.4629, 0, 1.12707, 0.929443, 1.41421, -1.12707, 0.929443, 0, 0.929475, 0.929443, 0.929443, 0.929443, 0.929443, 0.929443, 0.929443, 0.929443, 0.929443, 0.929443, 0.929443, 0.929443, 0.929443, 0.929443, 0.929443, 0.929444, 0.929443, 0.929443, 1.12704
11.4707, 0, 1.11254, 0.928015, 1.41421, -1.11254, 0.928015, 0, 0.92805, 0.928015, 0.928015, 0.928015, 0.928015, 0.928015, 0.928015, 0.928015, 0.928015, 0.928015, 0.928015, 0.928015, 0.928015, 0.928015, 0.928015, 0.928015, 0.928015, 0.928015, 1.11251
11.4786, 0.668649, 1.09854, 0.925811, 1.6336, -0.429893, 0.925811, 0, 0.925851, 0.925811, 0.925811, 0.925811, 0.925811, 0.925811, 0.925811, 0.925811, 0.925811, 0.925811, 0.925811, 0.925811, 0.925811, 0.925811, 0.925811, 0.925811, 0.925811, 0.925811, 1.0985
11.4865, 0.331351, 1.08563, 0.923221, 1.52688, -0.754283, 0.923221, 0, 0.923268, 0.923221, 0.923221, 0.923221, 0.923221, 0.923221, 0.923221, 0.923221, 0.923221, 0.923221, 0.923221, 0.923221, 0.923221, 0.923221, 0.923221, 0.923222, 0.923221, 0.923221, 1.08559
11.4943, 2.66394, 1.07437, 0.920636, 2.15962, 1.58957, 0.920636, 0, 0.920691, 0.920636, 0.920636, 0.920636, 0.920636, 0.920636, 0.920636, 0.920636, 0.920636, 0.920636, 0.920636, 0.920636, 0.920636, 0.920636, 0.920636, 0.920636, 0.920636, 0.920636, 1.07431
11.5022, 1.99752, 1.06493, 0.918076, 1.99938, 0.932588, 0.918076, 0, 0.918141, 0.918076, 0.918076, 0.918076, 0.918076, 0.918076, 0.918076, 0.918076, 0.918076, 0.918076, 0.918076, 0.918076, 0.918076, 0.918076, 0.918076, 0.918076, 0.918076, 0.918076, 1.06487
11.51, 0.338538, 1.05723, 0.91527, 1.52923, -0.718693, 0.91527, 0, 0.915349, 0.91527, 0.91527, 0.91527, 0.91527, 0.91527, 0.91527, 0.91527, 0.91527, 0.91527, 0.91527, 0.91527, 0.91527, 0.91527, 0.91527, 0.91527, 0.91527, 0.91527, 1.05715
11.5179, 2.31351, 1.0517, 0.912468, 2.0769, 1.26181, 0.912468, 0, 0.912566, 0.912468, 0.912468, 0.912468, 0.912468, 0.912468, 0.912468, 0.912468, 0.912468, 0.912468, 0.912468, 0.912468, 0.912468, 0.912468, 0.912468, 0.912469, 0.912468, 0.912468, 1.0516
11.5258, 3.99504, 1.04825, 0.909352, 2.44848, 2.9468, 0.909352, 0, 0.909474, 0.909352, 0.909352, 0.909352, 0.909352, 0.909352, 0.909352, 0.909352, 0.909352, 0.909352, 0.909352, 0.909352, 0.909352, 0.909352, 0.909352, 0.909352, 0.909352, 0.909352, 1.04812
11.5336, 1.34317, 1.04673, 0.905513, 1.82843, 0.296439, 0.905513, 0, 0.905667, 0.905513, 0.905513, 0.905513, 0.905513, 0.905513, 0.905513, 0.905513, 0.905513, 0.905513, 0.905513, 0.905513, 0.905513, 0.905513, 0.905513, 0.905513, 0.905513, 0.905513, 1.04657
11.5415, 1.64717, 1.04755, 0.90104, 1.90976, 0.599621, 0.90104, 0, 0.901238, 0.90104, 0.90104, 0.90104, 0.90104, 0.90104, 0.90104, 0.90104, 0.90104, 0.90104, 0.90104, 0.90104, 0.90104, 0.90104, 0.90104, 0.901041, 0.90104, 0.90104, 1.04735
11.5494, 0.701115, 1.05141, 0.89626, 1.64351, -0.350298, 0.89626, 0, 0.896514, 0.89626, 0.89626, 0.89626, 0.89626, 0.89626, 0.89626, 0.89626, 0.89626, 0.89626, 0.89626, 0.89626, 0.89626, 0.89626, 0.89626, 0.89626, 0.89626, 0.89626, 1.05116
11.5572, 3.64449, 1.05909, 0.891492, 2.37581, 2.58539, 0.891492, 0, 0.89182, 0.891492, 0.891492, 0.891492, 0.891492, 0.891492, 0.891492, 0.891492, 0.891492, 0.891492, 0.891492, 0.891492, 0.891492, 0.891492, 0.891492, 0.891492, 0.891492, 0.891492, 1.05876
11.5651, 0.997769, 1.07318, 0.888802, 1.73141, -0.0754081, 0.888802, 0, 0.889229, 0.888802, 0.888802, 0.888802, 0.888802, 0.888802, 0.888802, 0.888802, 0.888802, 0.888802, 0.888802, 0.888802, 0.888802, 0.888802, 0.888802, 0.888803, 0.888802, 0.888802, 1.07275
11.573, 0.357745, 1.09109, 0.885013, 1.53549, -0.733346, 0.885013, 0, 0.885568, 0.885013, 0.885013, 0.885013, 0.885013, 0.885013, 0.885013, 0.885013, 0.885013, 0.885013, 0.885013, 0.885013, 0.885013, 0.885013, 0.885013, 0.885014, 0.885013, 0.885013, 1.09054
11.5808, 0.63722, 1.11365, 0.880269, 1.62395, -0.476432, 0.880269, 0, 0.88099, 0.880269, 0.880269, 0.880269, 0.880269, 0.880269, 0.880269, 0.880269, 0.880269, 0.880269, 0.880269, 0.880269, 0.880269, 0.880269, 0.880269, 0.88027, 0.880269, 0.880269, 1.11293
11.5887, 1.36278, 1.14209, 0.875058, 1.83379, 0.220687, 0.875058, 0, 0.875994, 0.875058, 0.875058, 0.875058, 0.875058, 0.875058, 0.875058, 0.875058, 0.875058, 0.875058, 0.875058, 0.875058, 0.875058, 0.875058, 0.875058, 0.875058, 0.875058, 0.875058, 1.14116
11.5966, 1.63247, 1.1777, 0.869862, 1.9059, 0.454762, 0.869862, 0, 0.871074, 0.869862, 0.869862, 0.869862, 0.869862, 0.869862, 0.869862, 0.869862, 0.869862, 0.869862, 0.869862, 0.869862, 0.869862, 0.869862, 0.869862, 0.869862, 0.869862, 0.869862, 1.17649
11.6044, 5.51747, 1.22409, 0.86746, 2.7418, 4.29339, 0.86746, 0, 0.869024, 0.86746, 0.86746, 0.86746, 0.86746, 0.86746, 0.86746, 0.86746, 0.86746, 0.86746, 0.86746, 0.86746, 0.86746, 0.86746, 0.86746, 0.867461, 0.86746, 0.86746, 1.22252
11.6123, 3.47782, 1.27806, 0.863791, 2.34047, 2.19976, 0.863791, 0, 0.8658, 0.863791, 0.863791, 0.863791, 0.863791, 0.863791, 0.863791, 0.863791, 0.863791, 0.863791, 0.863791, 0.863791, 0.863791, 0.863791, 0.863791, 0.863792, 0.863791, 0.863791, 1.27605
11.6202, 1.6228, 1.34063, 0.859041, 1.90337, 0.28217, 0.859041, 0, 0.86161, 0.859041, 0.859041, 0.859041, 0.859041, 0.859041, 0.859041, 0.859041, 0.859041, 0.859041, 0.859041, 0.859041, 0.859041, 0.859041, 0.859041, 0.859041, 0.859041, 0.859041, 1.33806
11.628, 0.749442, 1.41317, 0.853761, 1.65814, -0.663731, 0.853761, 0, 0.857029, 0.853761, 0.853761, 0.853761, 0.853761, 0.853761, 0.853761, 0.853761, 0.853761, 0.853761, 0.853761, 0.853761, 0.853761, 0.853761, 0.853761, 0.853762, 0.853761, 0.853761, 1.40991
11.6359, 1.62057, 1.49692, 0.848498, 1.90278, 0.123651, 0.848498, 0, 0.852631, 0.848498, 0.848498, 0.848498, 0.848498, 0.848498, 0.848498, 0.848498, 0.848498, 0.848498, 0.848498, 0.848498, 0.848498, 0.848498, 0.848498, 0.848498, 0.848498, 0.848498, 1.49279
11.6437, 1.61546, 1.59535, 0.846092, 1.90144, 0.020112, 0.846092, 0, 0.851291, 0.846092, 0.846092, 0.846092, 0.846092, 0.846092, 0.846092, 0.846092, 0.846092, 0.846092, 0.846092, 0.846092, 0.846092, 0.846092, 0.846092, 0.846093, 0.846092, 0.846092, 1.59015
11.6516, 1.76397, 1.70467, 0.842358, 1.9401, 0.0593046, 0.842358, 0, 0.848856, 0.842358, 0.842358, 0.842358, 0.842358, 0.842358, 0.842358, 0.842358, 0.842358, 0.842358, 0.842358, 0.842358, 0.842358, 0.842358, 0.842358, 0.842358, 0.842358, 0.842358, 1.69817
11.6595, 2.61326, 1.82528, 0.837492, 2.14785, 0.787979, 0.837492, 0, 0.845564, 0.837492, 0.837492, 0.837492, 0.837492, 0.837492, 0.837492, 0.837492, 0.837492, 0.837492, 0.837492, 0.837492, 0.837492, 0.837492, 0.837492, 0.837492, 0.837492, 0.837492, 1.81721
11.6673, 2.99752, 1.95778, 0.832071, 2.23551, 1.03974, 0.832071, 0, 0.842035, 0.832071, 0.832071, 0.832071, 0.832071, 0.832071, 0.832071, 0.832071, 0.832071, 0.832071, 0.832071, 0.832071, 0.832071, 0.832071, 0.832071, 0.832072, 0.832071, 0.832071, 1.94782
11.6752, 4.82292, 2.10238, 0.826669, 2.61207, 2.72055, 0.826669, 0, 0.838888, 0.826669, 0.826669, 0.826669, 0.826669, 0.826669, 0.826669, 0.826669, 0.826669, 0.826669, 0.826669, 0.826669, 0.826669, 0.826669, 0.826669, 0.826669, 0.826669, 0.826669, 2.09016
11.6831, 5.77844, 2.26138, 0.824243, 2.78899, 3.51705, 0.824243, 0, 0.83913, 0.824243, 0.824243, 0.824243, 0.824243, 0.824243, 0.824243, 0.824243, 0.824243, 0.824243, 0.824243, 0.824243, 0.824243, 0.824243, 0.824243, 0.824243, 0.824243, 0.824243, 2.2465
11.6909, 4.78786, 2.42955, 0.820532, 2.60535, 2.3583, 0.820532, 0, 0.838551, 0.820532, 0.820532, 0.820532, 0.820532, 0.820532, 0.820532, 0.820532, 0.820532, 0.820532, 0.820532, 0.820532, 0.820532, 0.820532, 0.820532, 0.820532, 0.820532, 0.820532, 2.41153
11.6988, 3.40446, 2.60575, 0.815742, 2.32475, 0.798707, 0.815742, 0, 0.837406, 0.815742, 0.815742, 0.815742, 0.815742, 0.815742, 0.815742, 0.815742, 0.815742, 0.815742, 0.815742, 0.815742, 0.815742, 0.815742, 0.815742, 0.815742, 0.815742, 0.815742, 2.58409
11.7067, 6.99058, 2.78876, 0.810424, 2.99843, 4.20183, 0.810424, 0, 0.836296, 0.810424, 0.810424, 0.810424, 0.810424, 0.810424, 0.810424, 0.810424, 0.810424, 0.810424, 0.810424, 0.810424, 0.810424, 0.810424, 0.810424, 0.810425, 0.810424, 0.810424, 2.76288
11.7145, 1.60496, 2.97713, 0.805124, 1.89867, -1.37218, 0.805124, 0, 0.835816, 0.805124, 0.805124, 0.805124, 0.805124, 0.805124, 0.805124, 0.805124, 0.805124, 0.805124, 0.805124, 0.805124, 0.805124, 0.805124, 0.805124, 0.805125, 0.805124, 0.805124, 2.94644
11.7224, 4.96964, 3.17044, 0.801855, 2.64001, 1.7992, 0.801855, 0, 0.838018, 0.801855, 0.801855, 0.801855, 0.801855, 0.801855, 0.801855, 0.801855, 0.801855, 0.801855, 0.801855, 0.801855, 0.801855, 0.801855, 0.801855, 0.801855, 0.801855, 0.801855, 3.13428
11.7303, 4.80508, 3.36321, 0.797786, 2.60865, 1.44187, 0.797786, 0, 0.840109, 0.797786, 0.797786, 0.797786, 0.797786, 0.797786, 0.797786, 0.797786, 0.797786, 0.797786, 0.797786, 0.797786, 0.797786, 0.797786, 0.797786, 0.797786, 0.797786, 0.797786, 3.32089
11.7381, 7.75985, 3.55277, 0.793142, 3.12408, 4.20708, 0.793142, 0, 0.84234, 0.793142, 0.793142, 0.793142, 0.793142, 0.793142, 0.793142, 0.793142, 0.793142, 0.793142, 0.793142, 0.793142, 0.793142, 0.793142, 0.793142, 0.793143, 0.793142, 0.793142, 3.50357
11.746, 6.81289, 3.73638, 0.788221, 2.96865, 3.0765, 0.788221, 0, 0.845024, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788222, 0.788221, 0.788221, 3.67958
11.7538, 6.40548, 3.91118, 0.783315, 2.89922, 2.4943, 0.783315, 0, 0.848455, 0.783315, 0.783315, 0.783315, 0.783315, 0.783315, 0.783315, 0.783315, 0.783315, 0.783315, 0.783315, 0.783315, 0.783315, 0.783315, 0.783315, 0.783316, 0.783315, 0.783315, 3.84604
11.7617, 3.82884, 4.07444, 0.778803, 2.4143, -0.245596, 0.778803, 0, 0.852998, 0.778803, 0.778803, 0.778803, 0.778803, 0.778803, 0.778803, 0.778803, 0.778803, 0.778803, 0.778803, 0.778803, 0.778803, 0.778803, 0.778803, 0.778804, 0.778803, 0.778803, 4.00024
11.7696, 4.99777, 4.22241, 0.773955, 2.64533, 0.775358, 0.773955, 0, 0.857893, 0.773955, 0.773955, 0.773955, 0.773955, 0.773955, 0.773955, 0.773955, 0.773955, 0.773955, 0.773955, 0.773955, 0.773955, 0.773955, 0.773955, 0.773956, 0.773955, 0.773955, 4.13847
11.7774, 3.42045, 4.35264, 0.769123, 2.32819, -0.932197, 0.769123, 0, 0.863441, 0.769123, 0.769123, 0.769123, 0.769123, 0.769123, 0.769123, 0.769123, 0.769123, 0.769123, 0.769123, 0.769123, 0.769123, 0.769123, 0.769123, 0.769123, 0.769123, 0.769123, 4.25832
11.7853, 4.87299, 4.46272, 0.764486, 2.62164, 0.410269, 0.764486, 0, 0.869749, 0.764486, 0.764486, 0.764486, 0.764486, 0.764486, 0.764486, 0.764486, 0.764486, 0.764486, 0.764486, 0.764486, 0.764486, 0.764486, 0.764486, 0.764486, 0.764486, 0.764486, 4.35745
11.7932, 9.41648, 4.55003, 0.759566, 3.37883, 4.86645, 0.759566, 0, 0.876254, 0.759566, 0.759566, 0.759566, 0.759566, 0.759566, 0.759566, 0.759566, 0.759566, 0.759566, 0.759566, 0.759566, 0.759566, 0.759566, 0.759566, 0.759567, 0.759566, 0.759566, 4.43335
11.801, 5.41999, 4.61286, 0.754415, 2.72397, 0.807127, 0.754415, 0, 0.882892, 0.754415, 0.754415, 0.754415, 0.754415, 0.754415, 0.754415, 0.754415, 0.754415, 0.754415, 0.754415, 0.754415, 0.754415, 0.754415, 0.754415, 0.754415, 0.754415, 0.754415, 4.48438
11.8089, 4.85783, 4.65007, 0.749158, 2.61875, 0.207764, 0.749158, 0, 0.88966, 0.749158, 0.749158, 0.749158, 0.749158, 0.749158, 0.749158, 0.749158, 0.749158, 0.749158, 0.749158, 0.749158, 0.749158, 0.749158, 0.749158, 0.749158, 0.749158, 0.749158, 4.50957
11.8168, 2.12788, 4.66106, 0.743919, 2.03172, -2.53318, 0.743919, 0, 0.896537, 0.743919, 0.743919, 0.743919, 0.743919, 0.743919, 0.743919, 0.743919, 0.743919, 0.743919, 0.743919, 0.743919, 0.743919, 0.743919, 0.743919, 0.74392, 0.743919, 0.743919, 4.50845
11.8246, 5.30483, 4.64522, 0.738258, 2.70275, 0.659612, 0.738258, 0, 0.902919, 0.738258, 0.738258, 0.738258, 0.738258, 0.738258, 0.738258, 0.738258, 0.738258, 0.738258, 0.738258, 0.738258, 0.738258, 0.738258, 0.738258, 0.738259, 0.738258, 0.738258, 4.48056
11.8325, 3.6803, 4.60299, 0.732239, 2.38334, -0.922692, 0.732239, 0, 0.908694, 0.732239, 0.732239, 0.732239, 0.732239, 0.732239, 0.732239, 0.732239, 0.732239, 0.732239, 0.732239, 0.732239, 0.732239, 0.732239, 0.732239, 0.73224, 0.732239, 0.732239, 4.42653
11.8404, 5.43544, 4.53565, 0.726245, 2.7268, 0.899786, 0.726245, 0, 0.914066, 0.726245, 0.726245, 0.726245, 0.726245, 0.726245, 0.726245, 0.726245, 0.726245, 0.726245, 0.726245, 0.726245, 0.726245, 0.726245, 0.726245, 0.726245, 0.726245, 0.726245, 4.34783
11.8482, 5.99504, 4.44694, 0.722597, 2.82755, 1.54811, 0.722597, 0, 0.921174, 0.722597, 0.722597, 0.722597, 0.722597, 0.722597, 0.722597, 0.722597, 0.722597, 0.722597, 0.722597, 0.722597, 0.722597, 0.722597, 0.722597, 0.722597, 0.722597, 0.722597, 4.24836
11.8561, 1.44206, 4.33536, 0.717932, 1.85528, -2.8933, 0.717932, 0, 0.926467, 0.717932, 0.717932, 0.717932, 0.717932, 0.717932, 0.717932, 0.717932, 0.717932, 0.717932, 0.717932, 0.717932, 0.717932, 0.717932, 0.717932, 0.717933, 0.717932, 0.717932, 4.12683
11.8639, 3.99771, 4.20263, 0.71176, 2.44902, -0.204911, 0.71176, 0, 0.929282, 0.71176, 0.71176, 0.71176, 0.71176, 0.71176, 0.71176, 0.71176, 0.71176, 0.71176, 0.71176, 0.71176, 0.71176, 0.71176, 0.71176, 0.711761, 0.71176, 0.71176, 3.9851
11.8718, 2.5456, 4.05208, 0.704858, 2.13204, -1.50647, 0.704858, 0, 0.93023, 0.704858, 0.704858, 0.704858, 0.704858, 0.704858, 0.704858, 0.704858, 0.704858, 0.704858, 0.704858, 0.704858, 0.704858, 0.704858, 0.704858, 0.704859, 0.704858, 0.704858, 3.8267
