   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_67.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.6211, 0.209613, 0.0542922, 0.00308816, 1.48648, 0.155321, 0.00308816, 0, 0.00308816, 0.00308816, 0.00308816, 0.00308816, 0.00308816, 0.00308816, 0.00308816, 0.00308816, 0.00308816, 0.00308816, 0.00308816, 0.00308816, 0.00308816, 0.00308816, 0.00308816, 0.00308816, 0.00310431, 0.00308816, 0.0542761, 0.00308816, 0.00308816
19.629, 0.997377, 0.0525114, 0.00267371, 1.73129, 0.944866, 0.00267371, 0, 0.00267371, 0.00267371, 0.00267371, 0.00267371, 0.00267371, 0.00267371, 0.00267371, 0.00267371, 0.00267371, 0.00267371, 0.00267371, 0.00267371, 0.00267371, 0.00267371, 0.00267371, 0.00267371, 0.00269337, 0.00267371, 0.0524917, 0.00267371, 0.00267371
19.6369, 0.793009, 0.050763, 0.00227443, 1.67123, 0.742246, 0.00227443, 0, 0.00227443, 0.00227443, 0.00227443, 0.00227443, 0.00227443, 0.00227443, 0.00227443, 0.00227443, 0.00227443, 0.00227443, 0.00227443, 0.00227443, 0.00227443, 0.00227443, 0.00227443, 0.00227443, 0.00229832, 0.00227443, 0.0507391, 0.00227443, 0.00227443
19.6449, 1, 0.0490609, 0.00190072, 1.73205, 0.950939, 0.00190072, 0, 0.00190072, 0.00190072, 0.00190072, 0.00190072, 0.00190072, 0.00190072, 0.00190072, 0.00190072, 0.00190072, 0.00190072, 0.00190072, 0.00190072, 0.00190072, 0.00190072, 0.00190072, 0.00190072, 0.00192963, 0.00190072, 0.049032, 0.00190072, 0.00190072
19.6528, 0.19995, 0.0474145, 0.00156053, 1.48322, 0.152536, 0.00156053, 0, 0.00156053, 0.00156053, 0.00156053, 0.00156053, 0.00156053, 0.00156053, 0.00156053, 0.00156053, 0.00156053, 0.00156053, 0.00156053, 0.00156053, 0.00156053, 0.00156053, 0.00156053, 0.00156053, 0.00159534, 0.00156053, 0.0473797, 0.00156053, 0.00156053
19.6607, 0.80005, 0.0458581, 0.0012852, 1.67333, 0.754191, 0.0012852, 0, 0.0012852, 0.0012852, 0.0012852, 0.0012852, 0.0012852, 0.0012852, 0.0012852, 0.0012852, 0.0012852, 0.0012852, 0.0012852, 0.0012852, 0.0012852, 0.0012852, 0.0012852, 0.0012852, 0.00132686, 0.0012852, 0.0458164, 0.0012852, 0.0012852
19.6686, 0, 0.0443441, 0.00102377, 1.41421, -0.0443441, 0.00102377, 0, 0.00102377, 0.00102377, 0.00102377, 0.00102377, 0.00102377, 0.00102377, 0.00102377, 0.00102377, 0.00102377, 0.00102377, 0.00102377, 0.00102377, 0.00102377, 0.00102377, 0.00102377, 0.00102377, 0.00107331, 0.00102377, 0.0442945, 0.00102377, 0.00102377
19.6765, 0, 0.0428817, 0.000782426, 1.41421, -0.0428817, 0.000782426, 0, 0.000782426, 0.000782426, 0.000782426, 0.000782426, 0.000782426, 0.000782426, 0.000782426, 0.000782426, 0.000782426, 0.000782426, 0.000782426, 0.000782426, 0.000782426, 0.000782426, 0.000782426, 0.000782426, 0.000840914, 0.000782426, 0.0428233, 0.000782426, 0.000782426
19.6844, 1, 0.0414831, 0.000569387, 1.73205, 0.958517, 0.000569387, 0, 0.000569387, 0.000569387, 0.000569387, 0.000569387, 0.000569387, 0.000569387, 0.000569387, 0.000569387, 0.000569387, 0.000569387, 0.000569387, 0.000569387, 0.000569387, 0.000569387, 0.000569387, 0.000569387, 0.000637924, 0.000569387, 0.0414146, 0.000569387, 0.000569387
19.6924, 0, 0.0401563, 0.000390133, 1.41421, -0.0401563, 0.000390133, 0, 0.000390133, 0.000390133, 0.000390133, 0.000390133, 0.000390133, 0.000390133, 0.000390133, 0.000390133, 0.000390133, 0.000390133, 0.000390133, 0.000390133, 0.000390133, 0.000390133, 0.000390133, 0.000390133, 0.00046985, 0.000390133, 0.0400766, 0.000390133, 0.000390133
19.7003, 0, 0.0389218, 0.000261675, 1.41421, -0.0389218, 0.000261675, 0, 0.000261675, 0.000261675, 0.000261675, 0.000261675, 0.000261675, 0.000261675, 0.000261675, 0.000261675, 0.000261675, 0.000261675, 0.000261675, 0.000261675, 0.000261675, 0.000261675, 0.000261675, 0.000261675, 0.000353721, 0.000261675, 0.0388298, 0.000261675, 0.000261675
19.7082, 0, 0.037751, 0.000152587, 1.41421, -0.037751, 0.000152587, 0, 0.000152587, 0.000152587, 0.000152587, 0.000152587, 0.000152587, 0.000152587, 0.000152587, 0.000152587, 0.000152587, 0.000152587, 0.000152587, 0.000152587, 0.000152587, 0.000152587, 0.000152587, 0.000152587, 0.000258138, 0.000152587, 0.0376454, 0.000152587, 0.000152587
19.7161, 0, 0.0366526, 6.90316e-05, 1.41421, -0.0366526, 6.90316e-05, 0, 6.90316e-05, 6.90316e-05, 6.90316e-05, 6.90316e-05, 6.90316e-05, 6.90316e-05, 6.90316e-05, 6.90316e-05, 6.90316e-05, 6.90316e-05, 6.90316e-05, 6.90316e-05, 6.90316e-05, 6.90316e-05, 6.90316e-05, 6.90316e-05, 0.000189313, 6.90316e-05, 0.0365323, 6.90316e-05, 6.90316e-05
19.724, 0, 0.0356341, 1.72579e-05, 1.41421, -0.0356341, 1.72579e-05, 0, 1.72579e-05, 1.72579e-05, 1.72579e-05, 1.72579e-05, 1.72579e-05, 1.72579e-05, 1.72579e-05, 1.72579e-05, 1.72579e-05, 1.72579e-05, 1.72579e-05, 1.72579e-05, 1.72579e-05, 1.72579e-05, 1.72579e-05, 1.72579e-05, 0.000153623, 1.72579e-05, 0.0354977, 1.72579e-05, 1.72579e-05
19.7319, 0, 0.0347007, 0, 1.41421, -0.0347007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000154008, 0, 0.0345467, 0, 0
19.7399, 0, 0.0338352, 0, 1.41421, -0.0338352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000173617, 0, 0.0336616, 0, 0
19.7478, 0, 0.0330214, 0, 1.41421, -0.0330214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000195841, 0, 0.0328255, 0, 0
19.7557, 0, 0.0322593, 0, 1.41421, -0.0322593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000221704, 0, 0.0320376, 0, 0
19.7636, 0, 0.0315502, 7.90905e-07, 1.41421, -0.0315502, 7.90905e-07, 0, 7.90905e-07, 7.90905e-07, 7.90905e-07, 7.90905e-07, 7.90905e-07, 7.90905e-07, 7.90905e-07, 7.90905e-07, 7.90905e-07, 7.90905e-07, 7.90905e-07, 7.90905e-07, 7.90905e-07, 7.90905e-07, 7.90905e-07, 7.90905e-07, 0.000253542, 7.90905e-07, 0.0312975, 7.90905e-07, 7.90905e-07
19.7715, 0, 0.0308949, 3.10571e-06, 1.41421, -0.0308949, 3.10571e-06, 0, 3.10571e-06, 3.10571e-06, 3.10571e-06, 3.10571e-06, 3.10571e-06, 3.10571e-06, 3.10571e-06, 3.10571e-06, 3.10571e-06, 3.10571e-06, 3.10571e-06, 3.10571e-06, 3.10571e-06, 3.10571e-06, 3.10571e-06, 3.10571e-06, 0.000294344, 3.10571e-06, 0.0306036, 3.10571e-06, 3.10571e-06
19.7795, 0, 0.0302941, 6.88017e-06, 1.41421, -0.0302941, 6.88017e-06, 0, 6.88017e-06, 6.88017e-06, 6.88017e-06, 6.88017e-06, 6.88017e-06, 6.88017e-06, 6.88017e-06, 6.88017e-06, 6.88017e-06, 6.88017e-06, 6.88017e-06, 6.88017e-06, 6.88017e-06, 6.88017e-06, 6.88017e-06, 6.88017e-06, 0.000347229, 6.88017e-06, 0.0299537, 6.88017e-06, 6.88017e-06
19.7874, 0, 0.0297494, 1.18879e-05, 1.41421, -0.0297494, 1.18879e-05, 0, 1.18879e-05, 1.18879e-05, 1.18879e-05, 1.18879e-05, 1.18879e-05, 1.18879e-05, 1.18879e-05, 1.18879e-05, 1.18879e-05, 1.18879e-05, 1.18879e-05, 1.18879e-05, 1.18879e-05, 1.18879e-05, 1.18879e-05, 1.18879e-05, 0.00041635, 1.18879e-05, 0.0293449, 1.18879e-05, 1.18879e-05
19.7953, 0, 0.0292631, 1.79776e-05, 1.41421, -0.0292631, 1.79776e-05, 0, 1.79776e-05, 1.79776e-05, 1.79776e-05, 1.79776e-05, 1.79776e-05, 1.79776e-05, 1.79776e-05, 1.79776e-05, 1.79776e-05, 1.79776e-05, 1.79776e-05, 1.79776e-05, 1.79776e-05, 1.79776e-05, 1.79776e-05, 1.79776e-05, 0.000507549, 1.79776e-05, 0.0287735, 1.79776e-05, 1.79776e-05
19.8032, 0.154113, 0.0288402, 2.50765e-05, 1.46769, 0.125273, 2.50765e-05, 0, 2.50765e-05, 2.50765e-05, 2.50765e-05, 2.50765e-05, 2.50765e-05, 2.50765e-05, 2.50765e-05, 2.50765e-05, 2.50765e-05, 2.50765e-05, 2.50765e-05, 2.50765e-05, 2.50765e-05, 2.50765e-05, 2.50765e-05, 2.50765e-05, 0.000628527, 2.50765e-05, 0.0282367, 2.50765e-05, 2.50765e-05
19.8111, 0.845887, 0.0284871, 3.31662e-05, 1.68698, 0.8174, 3.31662e-05, 0, 3.31662e-05, 3.31662e-05, 3.31662e-05, 3.31662e-05, 3.31662e-05, 3.31662e-05, 3.31662e-05, 3.31662e-05, 3.31662e-05, 3.31662e-05, 3.31662e-05, 3.31662e-05, 3.31662e-05, 3.31662e-05, 3.31662e-05, 3.31662e-05, 0.000789546, 3.31662e-05, 0.0277307, 3.31662e-05, 3.31662e-05
19.819, 0, 0.0282134, 4.22791e-05, 1.41421, -0.0282134, 4.22791e-05, 0, 4.22791e-05, 4.22791e-05, 4.22791e-05, 4.22791e-05, 4.22791e-05, 4.22791e-05, 4.22791e-05, 4.22791e-05, 4.22791e-05, 4.22791e-05, 4.22791e-05, 4.22791e-05, 4.22791e-05, 4.22791e-05, 4.22791e-05, 4.22791e-05, 0.00100364, 4.22791e-05, 0.027252, 4.22791e-05, 4.22791e-05
19.827, 0, 0.028032, 5.2238e-05, 1.41421, -0.028032, 5.2238e-05, 0, 5.2238e-05, 5.2238e-05, 5.2238e-05, 5.2238e-05, 5.2238e-05, 5.2238e-05, 5.2238e-05, 5.2238e-05, 5.2238e-05, 5.2238e-05, 5.2238e-05, 5.2238e-05, 5.2238e-05, 5.2238e-05, 5.2238e-05, 5.2238e-05, 0.00128697, 5.2238e-05, 0.0267972, 5.2238e-05, 5.2238e-05
19.8349, 2, 0.0279593, 6.2818e-05, 2, 1.97204, 6.2818e-05, 0, 6.2818e-05, 6.2818e-05, 6.2818e-05, 6.2818e-05, 6.2818e-05, 6.2818e-05, 6.2818e-05, 6.2818e-05, 6.2818e-05, 6.2818e-05, 6.2818e-05, 6.2818e-05, 6.2818e-05, 6.2818e-05, 6.2818e-05, 6.2818e-05, 0.00165935, 6.2818e-05, 0.0263628, 6.2818e-05, 6.2818e-05
19.8428, 0, 0.0280163, 7.37439e-05, 1.41421, -0.0280163, 7.37439e-05, 0, 7.37439e-05, 7.37439e-05, 7.37439e-05, 7.37439e-05, 7.37439e-05, 7.37439e-05, 7.37439e-05, 7.37439e-05, 7.37439e-05, 7.37439e-05, 7.37439e-05, 7.37439e-05, 7.37439e-05, 7.37439e-05, 7.37439e-05, 7.37439e-05, 0.00214509, 7.37439e-05, 0.025945, 7.37439e-05, 7.37439e-05
19.8507, 0, 0.0282291, 8.49958e-05, 1.41421, -0.0282291, 8.49958e-05, 0, 8.49958e-05, 8.49958e-05, 8.49958e-05, 8.49958e-05, 8.49958e-05, 8.49958e-05, 8.49958e-05, 8.49958e-05, 8.49958e-05, 8.49958e-05, 8.49958e-05, 8.49958e-05, 8.49958e-05, 8.49958e-05, 8.49958e-05, 8.49958e-05, 0.00277316, 8.49958e-05, 0.0255409, 8.49958e-05, 8.49958e-05
19.8586, 1.13726, 0.0286288, 9.67535e-05, 1.77123, 1.10864, 9.67535e-05, 0, 9.67535e-05, 9.67535e-05, 9.67535e-05, 9.67535e-05, 9.67535e-05, 9.67535e-05, 9.67535e-05, 9.67535e-05, 9.67535e-05, 9.67535e-05, 9.67535e-05, 9.67535e-05, 9.67535e-05, 9.67535e-05, 9.67535e-05, 9.67535e-05, 0.0035775, 9.67535e-05, 0.0251481, 9.67535e-05, 9.67535e-05
19.8665, 1.86274, 0.0292528, 0.000109273, 1.96538, 1.83348, 0.000109273, 0, 0.000109273, 0.000109273, 0.000109273, 0.000109273, 0.000109273, 0.000109273, 0.000109273, 0.000109273, 0.000109273, 0.000109273, 0.000109273, 0.000109273, 0.000109273, 0.000109273, 0.000109273, 0.000109273, 0.00459803, 0.000109273, 0.024764, 0.000109273, 0.000109273
19.8745, 0, 0.0301437, 0.000124487, 1.41421, -0.0301437, 0.000124487, 0, 0.000124487, 0.000124487, 0.000124487, 0.000124487, 0.000124487, 0.000124487, 0.000124487, 0.000124487, 0.000124487, 0.000124487, 0.000124487, 0.000124487, 0.000124487, 0.000124487, 0.000124487, 0.000124487, 0.00587951, 0.000124487, 0.0243887, 0.000124487, 0.000124487
19.8824, 0, 0.0313459, 0.000139719, 1.41421, -0.0313459, 0.000139719, 0, 0.000139719, 0.000139719, 0.000139719, 0.000139719, 0.000139719, 0.000139719, 0.000139719, 0.000139719, 0.000139719, 0.000139719, 0.000139719, 0.000139719, 0.000139719, 0.000139719, 0.000139719, 0.000139719, 0.00746833, 0.000139719, 0.0240173, 0.000139719, 0.000139719
19.8903, 0, 0.0329092, 0.000154909, 1.41421, -0.0329092, 0.000154909, 0, 0.000154909, 0.000154909, 0.000154909, 0.000154909, 0.000154909, 0.000154909, 0.000154909, 0.000154909, 0.000154909, 0.000154909, 0.000154909, 0.000154909, 0.000154909, 0.000154909, 0.000154909, 0.000154909, 0.00941589, 0.000154909, 0.0236482, 0.000154909, 0.000154909
19.8982, 0, 0.0348866, 0.0001704, 1.41421, -0.0348866, 0.0001704, 0, 0.0001704, 0.0001704, 0.0001704, 0.0001704, 0.0001704, 0.0001704, 0.0001704, 0.0001704, 0.0001704, 0.0001704, 0.0001704, 0.0001704, 0.0001704, 0.0001704, 0.0001704, 0.0001704, 0.0117766, 0.0001704, 0.0232804, 0.0001704, 0.0001704
19.9061, 0, 0.0373316, 0.000186521, 1.41421, -0.0373316, 0.000186521, 0, 0.000186521, 0.000186521, 0.000186521, 0.000186521, 0.000186521, 0.000186521, 0.000186521, 0.000186521, 0.000186521, 0.000186521, 0.000186521, 0.000186521, 0.000186521, 0.000186521, 0.000186521, 0.000186521, 0.0146049, 0.000186521, 0.0229132, 0.000186521, 0.000186521
19.914, 0.120476, 0.0402976, 0.000203007, 1.45619, 0.0801784, 0.000203007, 0, 0.000203007, 0.000203007, 0.000203007, 0.000203007, 0.000203007, 0.000203007, 0.000203007, 0.000203007, 0.000203007, 0.000203007, 0.000203007, 0.000203007, 0.000203007, 0.000203007, 0.000203007, 0.000203007, 0.0179551, 0.000203007, 0.0225455, 0.000203007, 0.000203007
19.922, 0.879524, 0.0438321, 0.000218971, 1.69692, 0.835692, 0.000218971, 0, 0.000218971, 0.000218971, 0.000218971, 0.000218971, 0.000218971, 0.000218971, 0.000218971, 0.000218971, 0.000218971, 0.000218971, 0.000218971, 0.000218971, 0.000218971, 0.000218971, 0.000218971, 0.000218971, 0.0218751, 0.000218971, 0.022176, 0.000218971, 0.000218971
19.9299, 0, 0.0479779, 0.000234372, 1.41421, -0.0479779, 0.000234372, 0, 0.000234372, 0.000234372, 0.000234372, 0.000234372, 0.000234372, 0.000234372, 0.000234372, 0.000234372, 0.000234372, 0.000234372, 0.000234372, 0.000234372, 0.000234372, 0.000234372, 0.000234372, 0.000234372, 0.026408, 0.000234372, 0.0218042, 0.000234372, 0.000234372
19.9378, 0, 0.0527688, 0.000249696, 1.41421, -0.0527688, 0.000249696, 0, 0.000249696, 0.000249696, 0.000249696, 0.000249696, 0.000249696, 0.000249696, 0.000249696, 0.000249696, 0.000249696, 0.000249696, 0.000249696, 0.000249696, 0.000249696, 0.000249696, 0.000249696, 0.000249696, 0.0315878, 0.000249696, 0.0214307, 0.000249696, 0.000249696
19.9457, 0, 0.0582256, 0.000265504, 1.41421, -0.0582256, 0.000265504, 0, 0.000265504, 0.000265504, 0.000265504, 0.000265504, 0.000265504, 0.000265504, 0.000265504, 0.000265504, 0.000265504, 0.000265504, 0.000265504, 0.000265504, 0.000265504, 0.000265504, 0.000265504, 0.000265504, 0.0374349, 0.000265504, 0.0210563, 0.000265504, 0.000265504
19.9536, 0.108081, 0.0643629, 0.000285235, 1.45192, 0.0437184, 0.000285235, 0, 0.000285235, 0.000285235, 0.000285235, 0.000285235, 0.000285235, 0.000285235, 0.000285235, 0.000285235, 0.000285235, 0.000285235, 0.000285235, 0.000285235, 0.000285235, 0.000285235, 0.000285235, 0.000285235, 0.0439639, 0.000285235, 0.0206842, 0.000285235, 0.000285235
19.9616, 0.891919, 0.0711602, 0.000304147, 1.70056, 0.820759, 0.000304147, 0, 0.000304147, 0.000304147, 0.000304147, 0.000304147, 0.000304147, 0.000304147, 0.000304147, 0.000304147, 0.000304147, 0.000304147, 0.000304147, 0.000304147, 0.000304147, 0.000304147, 0.000304147, 0.000304147, 0.0511537, 0.000304147, 0.0203106, 0.000304147, 0.000304147
19.9695, 0, 0.0785943, 0.000322182, 1.41421, -0.0785943, 0.000322182, 0, 0.000322182, 0.000322182, 0.000322182, 0.000322182, 0.000322182, 0.000322182, 0.000322182, 0.000322182, 0.000322182, 0.000322182, 0.000322182, 0.000322182, 0.000322182, 0.000322182, 0.000322182, 0.000322182, 0.0589811, 0.000322182, 0.0199354, 0.000322182, 0.000322182
19.9774, 0, 0.086618, 0.000339974, 1.41421, -0.086618, 0.000339974, 0, 0.000339974, 0.000339974, 0.000339974, 0.000339974, 0.000339974, 0.000339974, 0.000339974, 0.000339974, 0.000339974, 0.000339974, 0.000339974, 0.000339974, 0.000339974, 0.000339974, 0.000339974, 0.000339974, 0.0673983, 0.000339974, 0.0195597, 0.000339974, 0.000339974
19.9853, 0, 0.0951653, 0.000357609, 1.41421, -0.0951653, 0.000357609, 0, 0.000357609, 0.000357609, 0.000357609, 0.000357609, 0.000357609, 0.000357609, 0.000357609, 0.000357609, 0.000357609, 0.000357609, 0.000357609, 0.000357609, 0.000357609, 0.000357609, 0.000357609, 0.000357609, 0.0763386, 0.000357609, 0.0191843, 0.000357609, 0.000357609
19.9932, 0, 0.10416, 0.000375218, 1.41421, -0.10416, 0.000375218, 0, 0.000375218, 0.000375218, 0.000375218, 0.000375218, 0.000375218, 0.000375218, 0.000375218, 0.000375218, 0.000375218, 0.000375218, 0.000375218, 0.000375218, 0.000375218, 0.000375218, 0.000375218, 0.000375218, 0.0857265, 0.000375218, 0.0188092, 0.000375218, 0.000375218
20.0011, 1, 0.113507, 0.000391493, 1.73205, 0.886493, 0.000391493, 0, 0.000391493, 0.000391493, 0.000391493, 0.000391493, 0.000391493, 0.000391493, 0.000391493, 0.000391493, 0.000391493, 0.000391493, 0.000391493, 0.000391493, 0.000391493, 0.000391493, 0.000391493, 0.000391493, 0.0954651, 0.000391493, 0.0184338, 0.000391493, 0.000391493
20.0091, 0.0916749, 0.123105, 0.000406445, 1.44626, -0.0314298, 0.000406445, 0, 0.000406445, 0.000406445, 0.000406445, 0.000406445, 0.000406445, 0.000406445, 0.000406445, 0.000406445, 0.000406445, 0.000406445, 0.000406445, 0.000406445, 0.000406445, 0.000406445, 0.000406445, 0.000406445, 0.105453, 0.000406445, 0.0180582, 0.000406445, 0.000406445
20.017, 0.908325, 0.132846, 0.000420829, 1.70538, 0.775479, 0.000420829, 0, 0.000420829, 0.000420829, 0.000420829, 0.000420829, 0.000420829, 0.000420829, 0.000420829, 0.000420829, 0.000420829, 0.000420829, 0.000420829, 0.000420829, 0.000420829, 0.000420829, 0.000420829, 0.000420829, 0.115583, 0.000420829, 0.0176837, 0.000420829, 0.000420829
20.0249, 0, 0.142636, 0.000435463, 1.41421, -0.142636, 0.000435463, 0, 0.000435463, 0.000435463, 0.000435463, 0.000435463, 0.000435463, 0.000435463, 0.000435463, 0.000435463, 0.000435463, 0.000435463, 0.000435463, 0.000435463, 0.000435463, 0.000435463, 0.000435463, 0.000435463, 0.12576, 0.000435463, 0.017311, 0.000435463, 0.000435463
20.0328, 0, 0.152373, 0.000454401, 1.41421, -0.152373, 0.000454401, 0, 0.000454401, 0.000454401, 0.000454401, 0.000454401, 0.000454401, 0.000454401, 0.000454401, 0.000454401, 0.000454401, 0.000454401, 0.000454401, 0.000454401, 0.000454401, 0.000454401, 0.000454401, 0.000454401, 0.135883, 0.000454401, 0.0169448, 0.000454401, 0.000454401
20.0407, 1, 0.161978, 0.000471999, 1.73205, 0.838022, 0.000471999, 0, 0.000471999, 0.000471999, 0.000471999, 0.000471999, 0.000471999, 0.000471999, 0.000471999, 0.000471999, 0.000471999, 0.000471999, 0.000471999, 0.000471999, 0.000471999, 0.000471999, 0.000471999, 0.000471999, 0.145871, 0.000471999, 0.0165796, 0.000471999, 0.000471999
20.0486, 0, 0.171383, 0.000488281, 1.41421, -0.171383, 0.000488281, 0, 0.000488281, 0.000488281, 0.000488281, 0.000488281, 0.000488281, 0.000488281, 0.000488281, 0.000488281, 0.000488281, 0.000488281, 0.000488281, 0.000488281, 0.000488281, 0.000488281, 0.000488281, 0.000488281, 0.155655, 0.000488281, 0.0162161, 0.000488281, 0.000488281
20.0566, 0, 0.180541, 0.000503433, 1.41421, -0.180541, 0.000503433, 0, 0.000503433, 0.000503433, 0.000503433, 0.000503433, 0.000503433, 0.000503433, 0.000503433, 0.000503433, 0.000503433, 0.000503433, 0.000503433, 0.000503433, 0.000503433, 0.000503433, 0.000503433, 0.000503433, 0.16519, 0.000503433, 0.0158551, 0.000503433, 0.000503433
20.0645, 0, 0.189435, 0.000517815, 1.41421, -0.189435, 0.000517815, 0, 0.000517815, 0.000517815, 0.000517815, 0.000517815, 0.000517815, 0.000517815, 0.000517815, 0.000517815, 0.000517815, 0.000517815, 0.000517815, 0.000517815, 0.000517815, 0.000517815, 0.000517815, 0.000517815, 0.174455, 0.000517815, 0.0154978, 0.000517815, 0.000517815
20.0724, 0, 0.198059, 0.000531892, 1.41421, -0.198059, 0.000531892, 0, 0.000531892, 0.000531892, 0.000531892, 0.000531892, 0.000531892, 0.000531892, 0.000531892, 0.000531892, 0.000531892, 0.000531892, 0.000531892, 0.000531892, 0.000531892, 0.000531892, 0.000531892, 0.000531892, 0.183445, 0.000531892, 0.0151458, 0.000531892, 0.000531892
20.0803, 0, 0.206428, 0.00054446, 1.41421, -0.206428, 0.00054446, 0, 0.00054446, 0.00054446, 0.00054446, 0.00054446, 0.00054446, 0.00054446, 0.00054446, 0.00054446, 0.00054446, 0.00054446, 0.00054446, 0.00054446, 0.00054446, 0.00054446, 0.00054446, 0.00054446, 0.192173, 0.00054446, 0.0147991, 0.00054446, 0.00054446
20.0882, 0, 0.214567, 0.000555264, 1.41421, -0.214567, 0.000555264, 0, 0.000555264, 0.000555264, 0.000555264, 0.000555264, 0.000555264, 0.000555264, 0.000555264, 0.000555264, 0.000555264, 0.000555264, 0.000555264, 0.000555264, 0.000555264, 0.000555264, 0.000555264, 0.000555264, 0.200663, 0.000555264, 0.0144594, 0.000555264, 0.000555264
20.0962, 0, 0.222517, 0.00056521, 1.41421, -0.222517, 0.00056521, 0, 0.00056521, 0.00056521, 0.00056521, 0.00056521, 0.00056521, 0.00056521, 0.00056521, 0.00056521, 0.00056521, 0.00056521, 0.00056521, 0.00056521, 0.00056521, 0.00056521, 0.00056521, 0.00056521, 0.208953, 0.00056521, 0.0141289, 0.00056521, 0.00056521
20.1041, 0, 0.230301, 0.000575245, 1.41421, -0.230301, 0.000575245, 0, 0.000575245, 0.000575245, 0.000575245, 0.000575245, 0.000575245, 0.000575245, 0.000575245, 0.000575245, 0.000575245, 0.000575245, 0.000575245, 0.000575245, 0.000575245, 0.000575245, 0.000575245, 0.000575245, 0.217065, 0.000575245, 0.013811, 0.000575245, 0.000575245
20.112, 1, 0.237948, 0.000588556, 1.73205, 0.762052, 0.000588556, 0, 0.000588556, 0.000588556, 0.000588556, 0.000588556, 0.000588556, 0.000588556, 0.000588556, 0.000588556, 0.000588556, 0.000588556, 0.000588556, 0.000588556, 0.000588556, 0.000588556, 0.000588556, 0.000588556, 0.225026, 0.000588556, 0.0135107, 0.000588556, 0.000588556
20.1199, 0, 0.245451, 0.00060043, 1.41421, -0.245451, 0.00060043, 0, 0.00060043, 0.00060043, 0.00060043, 0.00060043, 0.00060043, 0.00060043, 0.00060043, 0.00060043, 0.00060043, 0.00060043, 0.00060043, 0.00060043, 0.00060043, 0.00060043, 0.00060043, 0.00060043, 0.232826, 0.00060043, 0.0132257, 0.00060043, 0.00060043
20.1278, 0, 0.252785, 0.000610913, 1.41421, -0.252785, 0.000610913, 0, 0.000610913, 0.000610913, 0.000610913, 0.000610913, 0.000610913, 0.000610913, 0.000610913, 0.000610913, 0.000610913, 0.000610913, 0.000610913, 0.000610913, 0.000610913, 0.000610913, 0.000610913, 0.000610913, 0.240438, 0.000610913, 0.0129582, 0.000610913, 0.000610913
20.1357, 1, 0.259888, 0.00061983, 1.73205, 0.740112, 0.00061983, 0, 0.00061983, 0.00061983, 0.00061983, 0.00061983, 0.00061983, 0.00061983, 0.00061983, 0.00061983, 0.00061983, 0.00061983, 0.00061983, 0.00061983, 0.00061983, 0.00061983, 0.00061983, 0.00061983, 0.247798, 0.00061983, 0.0127104, 0.00061983, 0.00061983
20.1437, 0, 0.266672, 0.000627529, 1.41421, -0.266672, 0.000627529, 0, 0.000627529, 0.000627529, 0.000627529, 0.000627529, 0.000627529, 0.000627529, 0.000627529, 0.000627529, 0.000627529, 0.000627529, 0.000627529, 0.000627529, 0.000627529, 0.000627529, 0.000627529, 0.000627529, 0.254815, 0.000627529, 0.0124843, 0.000627529, 0.000627529
20.1516, 0, 0.273006, 0.00063463, 1.41421, -0.273006, 0.00063463, 0, 0.00063463, 0.00063463, 0.00063463, 0.00063463, 0.00063463, 0.00063463, 0.00063463, 0.00063463, 0.00063463, 0.00063463, 0.00063463, 0.00063463, 0.00063463, 0.00063463, 0.00063463, 0.00063463, 0.261358, 0.00063463, 0.0122825, 0.00063463, 0.00063463
20.1595, 0, 0.278729, 0.000640632, 1.41421, -0.278729, 0.000640632, 0, 0.000640632, 0.000640632, 0.000640632, 0.000640632, 0.000640632, 0.000640632, 0.000640632, 0.000640632, 0.000640632, 0.000640632, 0.000640632, 0.000640632, 0.000640632, 0.000640632, 0.000640632, 0.000640632, 0.267263, 0.000640632, 0.0121062, 0.000640632, 0.000640632
20.1674, 0, 0.28366, 0.000645157, 1.41421, -0.28366, 0.000645157, 0, 0.000645157, 0.000645157, 0.000645157, 0.000645157, 0.000645157, 0.000645157, 0.000645157, 0.000645157, 0.000645157, 0.000645157, 0.000645157, 0.000645157, 0.000645157, 0.000645157, 0.000645157, 0.000645157, 0.27235, 0.000645157, 0.0119559, 0.000645157, 0.000645157
