   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_125.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
10.891, 7.69687, 4.58712, 4.58709, 3.11398, 3.10975, 4.58709, 0, 4.58712, 4.58709, 4.58709, 4.58709, 4.58709, 4.58709, 4.58709, 4.58709, 4.58709, 4.58709, 4.58709, 4.58709, 4.58709, 4.5871, 4.58709, 4.58709, 4.58709
10.8989, 8.13807, 4.57307, 4.57305, 3.18403, 3.565, 4.57305, 0, 4.57307, 4.57305, 4.57305, 4.57305, 4.57305, 4.57305, 4.57305, 4.57305, 4.57305, 4.57305, 4.57305, 4.57305, 4.57305, 4.57305, 4.57305, 4.57305, 4.57305
10.9068, 8.29641, 4.55734, 4.55731, 3.2088, 3.73907, 4.55731, 0, 4.55734, 4.55731, 4.55731, 4.55731, 4.55731, 4.55731, 4.55731, 4.55731, 4.55731, 4.55731, 4.55731, 4.55731, 4.55731, 4.55731, 4.55731, 4.55731, 4.55731
10.9147, 5.99529, 4.54163, 4.5416, 2.82759, 1.45366, 4.5416, 0, 4.54163, 4.5416, 4.5416, 4.5416, 4.5416, 4.5416, 4.5416, 4.5416, 4.5416, 4.5416, 4.5416, 4.5416, 4.5416, 4.54161, 4.5416, 4.5416, 4.5416
10.9225, 6.15279, 4.53518, 4.53516, 2.85531, 1.61761, 4.53516, 0, 4.53518, 4.53516, 4.53516, 4.53516, 4.53516, 4.53516, 4.53516, 4.53516, 4.53516, 4.53516, 4.53516, 4.53516, 4.53516, 4.53516, 4.53516, 4.53516, 4.53516
10.9304, 2.67713, 4.52476, 4.52473, 2.16267, -1.84762, 4.52473, 0, 4.52475, 4.52473, 4.52473, 4.52473, 4.52473, 4.52473, 4.52473, 4.52473, 4.52473, 4.52473, 4.52473, 4.52473, 4.52473, 4.52473, 4.52473, 4.52473, 4.52473
10.9383, 7.15545, 4.5107, 4.51068, 3.0258, 2.64475, 4.51068, 0, 4.5107, 4.51068, 4.51068, 4.51068, 4.51068, 4.51068, 4.51068, 4.51068, 4.51068, 4.51068, 4.51068, 4.51068, 4.51068, 4.51068, 4.51068, 4.51068, 4.51068
10.9462, 4.99504, 4.49486, 4.49484, 2.64481, 0.500182, 4.49484, 0, 4.49486, 4.49484, 4.49484, 4.49484, 4.49484, 4.49484, 4.49484, 4.49484, 4.49484, 4.49484, 4.49484, 4.49484, 4.49484, 4.49484, 4.49484, 4.49484, 4.49484
10.954, 11.3257, 4.47905, 4.47902, 3.65043, 6.8466, 4.47902, 0, 4.47904, 4.47902, 4.47902, 4.47902, 4.47902, 4.47902, 4.47902, 4.47902, 4.47902, 4.47902, 4.47902, 4.47902, 4.47902, 4.47902, 4.47902, 4.47902, 4.47902
10.9619, 6.66493, 4.47295, 4.47293, 2.94363, 2.19198, 4.47293, 0, 4.47295, 4.47293, 4.47293, 4.47293, 4.47293, 4.47293, 4.47293, 4.47293, 4.47293, 4.47293, 4.47293, 4.47293, 4.47293, 4.47293, 4.47293, 4.47293, 4.47293
10.9698, 6.65056, 4.46271, 4.46268, 2.94118, 2.18785, 4.46268, 0, 4.46271, 4.46268, 4.46268, 4.46268, 4.46268, 4.46268, 4.46268, 4.46268, 4.46268, 4.46268, 4.46268, 4.46268, 4.46268, 4.46268, 4.46268, 4.46268, 4.46268
10.9776, 3.51437, 4.44868, 4.44865, 2.34827, -0.934301, 4.44865, 0, 4.44867, 4.44865, 4.44865, 4.44865, 4.44865, 4.44865, 4.44865, 4.44865, 4.44865, 4.44865, 4.44865, 4.44865, 4.44865, 4.44865, 4.44865, 4.44865, 4.44865
10.9855, 4.99765, 4.43277, 4.43274, 2.64531, 0.564876, 4.43274, 0, 4.43277, 4.43274, 4.43274, 4.43274, 4.43274, 4.43274, 4.43274, 4.43274, 4.43274, 4.43274, 4.43274, 4.43274, 4.43274, 4.43275, 4.43274, 4.43274, 4.43274
10.9934, 6.81789, 4.41689, 4.41687, 2.96949, 2.40099, 4.41687, 0, 4.41689, 4.41687, 4.41687, 4.41687, 4.41687, 4.41687, 4.41687, 4.41687, 4.41687, 4.41687, 4.41687, 4.41687, 4.41687, 4.41687, 4.41687, 4.41687, 4.41687
11.0013, 0.359063, 4.41112, 4.4111, 1.53592, -4.05206, 4.4111, 0, 4.41112, 4.4111, 4.4111, 4.4111, 4.4111, 4.4111, 4.4111, 4.4111, 4.4111, 4.4111, 4.4111, 4.4111, 4.4111, 4.4111, 4.4111, 4.4111, 4.4111
11.0091, 4.63147, 4.40105, 4.40102, 2.57517, 0.230423, 4.40102, 0, 4.40105, 4.40102, 4.40102, 4.40102, 4.40102, 4.40102, 4.40102, 4.40102, 4.40102, 4.40102, 4.40102, 4.40102, 4.40102, 4.40103, 4.40102, 4.40102, 4.40102
11.017, 4.99504, 4.38705, 4.38702, 2.64481, 0.607996, 4.38702, 0, 4.38705, 4.38702, 4.38702, 4.38702, 4.38702, 4.38702, 4.38702, 4.38702, 4.38702, 4.38702, 4.38702, 4.38702, 4.38702, 4.38702, 4.38702, 4.38702, 4.38702
11.0249, 9.42863, 4.3711, 4.37107, 3.38063, 5.05753, 4.37107, 0, 4.37109, 4.37107, 4.37107, 4.37107, 4.37107, 4.37107, 4.37107, 4.37107, 4.37107, 4.37107, 4.37107, 4.37107, 4.37107, 4.37107, 4.37107, 4.37107, 4.37107
11.0327, 5.37051, 4.35518, 4.35515, 2.71487, 1.01533, 4.35515, 0, 4.35517, 4.35515, 4.35515, 4.35515, 4.35515, 4.35515, 4.35515, 4.35515, 4.35515, 4.35515, 4.35515, 4.35515, 4.35515, 4.35515, 4.35515, 4.35515, 4.35515
11.0406, 8.60421, 4.34967, 4.34964, 3.25641, 4.25454, 4.34964, 0, 4.34967, 4.34964, 4.34964, 4.34964, 4.34964, 4.34964, 4.34964, 4.34964, 4.34964, 4.34964, 4.34964, 4.34964, 4.34964, 4.34965, 4.34964, 4.34964, 4.34964
11.0485, 5.38129, 4.33975, 4.33972, 2.71685, 1.04154, 4.33972, 0, 4.33975, 4.33972, 4.33972, 4.33972, 4.33972, 4.33972, 4.33972, 4.33972, 4.33972, 4.33972, 4.33972, 4.33972, 4.33972, 4.33973, 4.33972, 4.33972, 4.33972
11.0564, 5.99257, 4.32579, 4.32576, 2.82711, 1.66678, 4.32576, 0, 4.32579, 4.32576, 4.32576, 4.32576, 4.32576, 4.32576, 4.32576, 4.32576, 4.32576, 4.32576, 4.32576, 4.32576, 4.32576, 4.32576, 4.32576, 4.32576, 4.32576
11.0642, 3.39504, 4.30982, 4.3098, 2.32272, -0.914779, 4.3098, 0, 4.30982, 4.3098, 4.3098, 4.3098, 4.3098, 4.3098, 4.3098, 4.3098, 4.3098, 4.3098, 4.3098, 4.3098, 4.3098, 4.3098, 4.3098, 4.3098, 4.3098
11.0721, 5.7943, 4.29389, 4.29386, 2.79183, 1.50041, 4.29386, 0, 4.29389, 4.29386, 4.29386, 4.29386, 4.29386, 4.29386, 4.29386, 4.29386, 4.29386, 4.29386, 4.29386, 4.29386, 4.29386, 4.29386, 4.29386, 4.29386, 4.29386
11.08, 10.5831, 4.28864, 4.28861, 3.54727, 6.29451, 4.28861, 0, 4.28864, 4.28861, 4.28861, 4.28861, 4.28861, 4.28861, 4.28861, 4.28861, 4.28861, 4.28861, 4.28861, 4.28861, 4.28861, 4.28861, 4.28861, 4.28861, 4.28861
11.0878, 4.99009, 4.27887, 4.27884, 2.64388, 0.711216, 4.27884, 0, 4.27887, 4.27884, 4.27884, 4.27884, 4.27884, 4.27884, 4.27884, 4.27884, 4.27884, 4.27884, 4.27884, 4.27884, 4.27884, 4.27885, 4.27884, 4.27884, 4.27884
11.0957, 4.41239, 4.26495, 4.26492, 2.53227, 0.147442, 4.26492, 0, 4.26495, 4.26492, 4.26492, 4.26492, 4.26492, 4.26492, 4.26492, 4.26492, 4.26492, 4.26492, 4.26492, 4.26492, 4.26492, 4.26492, 4.26492, 4.26492, 4.26492
11.1036, 2.99485, 4.24898, 4.24895, 2.23492, -1.25413, 4.24895, 0, 4.24897, 4.24895, 4.24895, 4.24895, 4.24895, 4.24895, 4.24895, 4.24895, 4.24895, 4.24895, 4.24895, 4.24895, 4.24895, 4.24895, 4.24895, 4.24895, 4.24895
11.1115, 5.34778, 4.23303, 4.233, 2.71068, 1.11475, 4.233, 0, 4.23303, 4.233, 4.233, 4.233, 4.233, 4.233, 4.233, 4.233, 4.233, 4.233, 4.233, 4.233, 4.233, 4.23301, 4.233, 4.233, 4.233
11.1193, 9.77088, 4.22804, 4.22801, 3.43087, 5.54284, 4.22801, 0, 4.22804, 4.22801, 4.22801, 4.22801, 4.22801, 4.22801, 4.22801, 4.22801, 4.22801, 4.22801, 4.22801, 4.22801, 4.22801, 4.22801, 4.22801, 4.22801, 4.22801
11.1272, 6.86691, 4.21842, 4.21839, 2.97774, 2.6485, 4.21839, 0, 4.21842, 4.21839, 4.21839, 4.21839, 4.21839, 4.21839, 4.21839, 4.21839, 4.21839, 4.21839, 4.21839, 4.21839, 4.21839, 4.21839, 4.21839, 4.21839, 4.21839
11.1351, 7.32689, 4.20454, 4.20451, 3.054, 3.12235, 4.20451, 0, 4.20454, 4.20451, 4.20451, 4.20451, 4.20451, 4.20451, 4.20451, 4.20451, 4.20451, 4.20451, 4.20451, 4.20451, 4.20451, 4.20452, 4.20451, 4.20451, 4.20451
11.143, 5.88885, 4.18856, 4.18853, 2.80871, 1.70029, 4.18853, 0, 4.18856, 4.18853, 4.18853, 4.18853, 4.18853, 4.18853, 4.18853, 4.18853, 4.18853, 4.18853, 4.18853, 4.18853, 4.18853, 4.18853, 4.18853, 4.18853, 4.18853
11.1508, 8.85878, 4.17261, 4.17258, 3.29527, 4.68617, 4.17258, 0, 4.17261, 4.17258, 4.17258, 4.17258, 4.17258, 4.17258, 4.17258, 4.17258, 4.17258, 4.17258, 4.17258, 4.17258, 4.17258, 4.17258, 4.17258, 4.17258, 4.17258
11.1587, 6.67604, 4.16787, 4.16784, 2.94551, 2.50817, 4.16784, 0, 4.16787, 4.16784, 4.16784, 4.16784, 4.16784, 4.16784, 4.16784, 4.16784, 4.16784, 4.16784, 4.16784, 4.16784, 4.16784, 4.16784, 4.16784, 4.16784, 4.16784
11.1666, 4.99294, 4.15839, 4.15837, 2.64442, 0.834543, 4.15837, 0, 4.15839, 4.15837, 4.15837, 4.15837, 4.15837, 4.15837, 4.15837, 4.15837, 4.15837, 4.15837, 4.15837, 4.15837, 4.15837, 4.15837, 4.15837, 4.15837, 4.15837
11.1744, 7.22751, 4.14456, 4.14454, 3.03768, 3.08295, 4.14454, 0, 4.14456, 4.14454, 4.14454, 4.14454, 4.14454, 4.14454, 4.14454, 4.14454, 4.14454, 4.14454, 4.14454, 4.14454, 4.14454, 4.14454, 4.14454, 4.14454, 4.14454
11.1823, 7.0461, 4.12858, 4.12855, 3.00767, 2.91752, 4.12855, 0, 4.12858, 4.12855, 4.12855, 4.12855, 4.12855, 4.12855, 4.12855, 4.12855, 4.12855, 4.12855, 4.12855, 4.12855, 4.12855, 4.12855, 4.12855, 4.12855, 4.12855
11.1902, 6.70483, 4.11262, 4.11259, 2.9504, 2.59221, 4.11259, 0, 4.11262, 4.11259, 4.11259, 4.11259, 4.11259, 4.11259, 4.11259, 4.11259, 4.11259, 4.11259, 4.11259, 4.11259, 4.11259, 4.11259, 4.11259, 4.11259, 4.11259
11.1981, 8.47683, 4.10813, 4.1081, 3.23679, 4.3687, 4.1081, 0, 4.10813, 4.1081, 4.1081, 4.1081, 4.1081, 4.1081, 4.1081, 4.1081, 4.1081, 4.1081, 4.1081, 4.1081, 4.1081, 4.1081, 4.1081, 4.1081, 4.1081
11.2059, 5.75316, 4.0988, 4.09877, 2.78445, 1.65436, 4.09877, 0, 4.0988, 4.09877, 4.09877, 4.09877, 4.09877, 4.09877, 4.09877, 4.09877, 4.09877, 4.09877, 4.09877, 4.09877, 4.09877, 4.09877, 4.09877, 4.09877, 4.09877
11.2138, 7.9951, 4.08501, 4.08499, 3.1615, 3.91009, 4.08499, 0, 4.08501, 4.08499, 4.08499, 4.08499, 4.08499, 4.08499, 4.08499, 4.08499, 4.08499, 4.08499, 4.08499, 4.08499, 4.08499, 4.08499, 4.08499, 4.08499, 4.08499
11.2217, 5.74554, 4.06902, 4.06899, 2.78308, 1.67652, 4.06899, 0, 4.06902, 4.06899, 4.06899, 4.06899, 4.06899, 4.06899, 4.06899, 4.06899, 4.06899, 4.06899, 4.06899, 4.06899, 4.06899, 4.069, 4.06899, 4.06899, 4.06899
11.2295, 6.99294, 4.05306, 4.05304, 2.99882, 2.93987, 4.05304, 0, 4.05306, 4.05304, 4.05304, 4.05304, 4.05304, 4.05304, 4.05304, 4.05304, 4.05304, 4.05304, 4.05304, 4.05304, 4.05304, 4.05304, 4.05304, 4.05304, 4.05304
11.2374, 7.99294, 4.04882, 4.04879, 3.16116, 3.94412, 4.04879, 0, 4.04882, 4.04879, 4.04879, 4.04879, 4.04879, 4.04879, 4.04879, 4.04879, 4.04879, 4.04879, 4.04879, 4.04879, 4.04879, 4.04879, 4.04879, 4.04879, 4.04879
11.2453, 6.99257, 4.03963, 4.0396, 2.99876, 2.95293, 4.0396, 0, 4.03963, 4.0396, 4.0396, 4.0396, 4.0396, 4.0396, 4.0396, 4.0396, 4.0396, 4.0396, 4.0396, 4.0396, 4.0396, 4.03961, 4.0396, 4.0396, 4.0396
11.2532, 1.51103, 4.0259, 4.02587, 1.87377, -2.51487, 4.02587, 0, 4.0259, 4.02587, 4.02587, 4.02587, 4.02587, 4.02587, 4.02587, 4.02587, 4.02587, 4.02587, 4.02587, 4.02587, 4.02587, 4.02587, 4.02587, 4.02587, 4.02587
11.261, 9.47457, 4.0099, 4.00987, 3.38741, 5.46467, 4.00987, 0, 4.0099, 4.00987, 4.00987, 4.00987, 4.00987, 4.00987, 4.00987, 4.00987, 4.00987, 4.00987, 4.00987, 4.00987, 4.00987, 4.00988, 4.00987, 4.00987, 4.00987
11.2689, 2.25641, 3.99394, 3.99391, 2.06311, -1.73754, 3.99391, 0, 3.99394, 3.99391, 3.99391, 3.99391, 3.99391, 3.99391, 3.99391, 3.99391, 3.99391, 3.99391, 3.99391, 3.99391, 3.99391, 3.99392, 3.99391, 3.99391, 3.99391
11.2768, 2.72937, 3.99023, 3.9902, 2.17471, -1.26086, 3.9902, 0, 3.99023, 3.9902, 3.9902, 3.9902, 3.9902, 3.9902, 3.9902, 3.9902, 3.9902, 3.9902, 3.9902, 3.9902, 3.9902, 3.9902, 3.9902, 3.9902, 3.9902
11.2847, 6.26121, 3.9813, 3.98127, 2.87423, 2.27991, 3.98127, 0, 3.9813, 3.98127, 3.98127, 3.98127, 3.98127, 3.98127, 3.98127, 3.98127, 3.98127, 3.98127, 3.98127, 3.98127, 3.98127, 3.98127, 3.98127, 3.98127, 3.98127
11.2925, 4.72392, 3.96754, 3.96751, 2.59305, 0.756376, 3.96751, 0, 3.96754, 3.96751, 3.96751, 3.96751, 3.96751, 3.96751, 3.96751, 3.96751, 3.96751, 3.96751, 3.96751, 3.96751, 3.96751, 3.96751, 3.96751, 3.96751, 3.96751
11.3004, 7.26667, 3.95138, 3.95135, 3.04412, 3.31528, 3.95135, 0, 3.95138, 3.95135, 3.95135, 3.95135, 3.95135, 3.95135, 3.95135, 3.95135, 3.95135, 3.95135, 3.95135, 3.95135, 3.95135, 3.95135, 3.95135, 3.95135, 3.95135
11.3083, 3.27088, 3.93526, 3.93523, 2.29584, -0.664379, 3.93523, 0, 3.93526, 3.93523, 3.93523, 3.93523, 3.93523, 3.93523, 3.93523, 3.93523, 3.93523, 3.93523, 3.93523, 3.93523, 3.93523, 3.93523, 3.93523, 3.93523, 3.93523
11.3161, 1.27584, 3.93344, 3.9334, 1.80993, -2.6576, 3.9334, 0, 3.93344, 3.9334, 3.9334, 3.9334, 3.9334, 3.9334, 3.9334, 3.9334, 3.9334, 3.9334, 3.9334, 3.9334, 3.9334, 3.93341, 3.9334, 3.9334, 3.9334
11.324, 3.1581, 3.92522, 3.92519, 2.27114, -0.767127, 3.92519, 0, 3.92522, 3.92519, 3.92519, 3.92519, 3.92519, 3.92519, 3.92519, 3.92519, 3.92519, 3.92519, 3.92519, 3.92519, 3.92519, 3.92519, 3.92519, 3.92519, 3.92519
11.3319, 5.27561, 3.91109, 3.91106, 2.69733, 1.36451, 3.91106, 0, 3.91109, 3.91106, 3.91106, 3.91106, 3.91106, 3.91106, 3.91106, 3.91106, 3.91106, 3.91106, 3.91106, 3.91106, 3.91106, 3.91106, 3.91106, 3.91106, 3.91106
11.3398, 2.99504, 3.89403, 3.894, 2.23496, -0.898991, 3.894, 0, 3.89403, 3.894, 3.894, 3.894, 3.894, 3.894, 3.894, 3.894, 3.894, 3.894, 3.894, 3.894, 3.894, 3.894, 3.894, 3.894, 3.894
11.3476, 5.41983, 3.87701, 3.87697, 2.72394, 1.54281, 3.87697, 0, 3.87701, 3.87697, 3.87697, 3.87697, 3.87697, 3.87697, 3.87697, 3.87697, 3.87697, 3.87697, 3.87697, 3.87697, 3.87697, 3.87698, 3.87697, 3.87697, 3.87697
11.3555, 3.57076, 3.88755, 3.88752, 2.36024, -0.316798, 3.88752, 0, 3.88755, 3.88752, 3.88752, 3.88752, 3.88752, 3.88752, 3.88752, 3.88752, 3.88752, 3.88752, 3.88752, 3.88752, 3.88752, 3.88752, 3.88752, 3.88752, 3.88752
11.3634, 4.28786, 3.89137, 3.89133, 2.50756, 0.396485, 3.89133, 0, 3.89137, 3.89133, 3.89133, 3.89133, 3.89133, 3.89133, 3.89133, 3.89133, 3.89133, 3.89133, 3.89133, 3.89133, 3.89133, 3.89133, 3.89133, 3.89133, 3.89133
11.3712, 5.11229, 3.88876, 3.88871, 2.66689, 1.22353, 3.88871, 0, 3.88876, 3.88871, 3.88871, 3.88871, 3.88871, 3.88871, 3.88871, 3.88871, 3.88871, 3.88871, 3.88871, 3.88871, 3.88871, 3.88872, 3.88871, 3.88871, 3.88871
11.3791, 5.28759, 3.88293, 3.88289, 2.69955, 1.40466, 3.88289, 0, 3.88293, 3.88289, 3.88289, 3.88289, 3.88289, 3.88289, 3.88289, 3.88289, 3.88289, 3.88289, 3.88289, 3.88289, 3.88289, 3.88289, 3.88289, 3.88289, 3.88289
11.387, 2.99294, 3.87711, 3.87706, 2.23449, -0.884172, 3.87706, 0, 3.87711, 3.87706, 3.87706, 3.87706, 3.87706, 3.87706, 3.87706, 3.87706, 3.87706, 3.87706, 3.87706, 3.87706, 3.87706, 3.87706, 3.87706, 3.87706, 3.87706
11.3949, 5.99294, 3.88404, 3.88399, 2.82718, 2.1089, 3.88399, 0, 3.88404, 3.88399, 3.88399, 3.88399, 3.88399, 3.88399, 3.88399, 3.88399, 3.88399, 3.88399, 3.88399, 3.88399, 3.88399, 3.88399, 3.88399, 3.88399, 3.88399
11.4027, 7.2974, 3.88646, 3.8864, 3.04916, 3.41094, 3.8864, 0, 3.88646, 3.8864, 3.8864, 3.8864, 3.8864, 3.8864, 3.8864, 3.8864, 3.8864, 3.8864, 3.8864, 3.8864, 3.8864, 3.88641, 3.8864, 3.8864, 3.8864
11.4106, 3.60967, 3.88475, 3.88469, 2.36847, -0.275085, 3.88469, 0, 3.88475, 3.88469, 3.88469, 3.88469, 3.88469, 3.88469, 3.88469, 3.88469, 3.88469, 3.88469, 3.88469, 3.88469, 3.88469, 3.8847, 3.88469, 3.88469, 3.88469
11.4185, 8.14275, 3.88098, 3.88092, 3.18477, 4.26177, 3.88092, 0, 3.88098, 3.88092, 3.88092, 3.88092, 3.88092, 3.88092, 3.88092, 3.88092, 3.88092, 3.88092, 3.88092, 3.88092, 3.88092, 3.88092, 3.88092, 3.88092, 3.88092
11.4263, 4.92119, 3.87721, 3.87715, 2.63082, 1.04398, 3.87715, 0, 3.87721, 3.87715, 3.87715, 3.87715, 3.87715, 3.87715, 3.87715, 3.87715, 3.87715, 3.87715, 3.87715, 3.87715, 3.87715, 3.87715, 3.87715, 3.87715, 3.87715
11.4342, 5.6216, 3.88272, 3.88264, 2.76072, 1.73888, 3.88264, 0, 3.88271, 3.88264, 3.88264, 3.88264, 3.88264, 3.88264, 3.88264, 3.88264, 3.88264, 3.88264, 3.88264, 3.88264, 3.88264, 3.88265, 3.88264, 3.88264, 3.88264
11.4421, 5.3639, 3.88444, 3.88436, 2.71365, 1.47946, 3.88436, 0, 3.88444, 3.88436, 3.88436, 3.88436, 3.88436, 3.88436, 3.88436, 3.88436, 3.88436, 3.88436, 3.88436, 3.88436, 3.88436, 3.88436, 3.88436, 3.88436, 3.88436
11.45, 8.67323, 3.88275, 3.88266, 3.26699, 4.79049, 3.88266, 0, 3.88275, 3.88266, 3.88266, 3.88266, 3.88266, 3.88266, 3.88266, 3.88266, 3.88266, 3.88266, 3.88266, 3.88266, 3.88266, 3.88267, 3.88266, 3.88266, 3.88266
11.4578, 5.99058, 3.87935, 3.87926, 2.82676, 2.11123, 3.87926, 0, 3.87935, 3.87926, 3.87926, 3.87926, 3.87926, 3.87926, 3.87926, 3.87926, 3.87926, 3.87926, 3.87926, 3.87926, 3.87926, 3.87926, 3.87926, 3.87926, 3.87926
11.4657, 4.31462, 3.87595, 3.87585, 2.51289, 0.438671, 3.87585, 0, 3.87595, 3.87585, 3.87585, 3.87585, 3.87585, 3.87585, 3.87585, 3.87585, 3.87585, 3.87585, 3.87585, 3.87585, 3.87585, 3.87586, 3.87585, 3.87585, 3.87585
11.4736, 6.31908, 3.88049, 3.88038, 2.88428, 2.4386, 3.88038, 0, 3.88049, 3.88038, 3.88038, 3.88038, 3.88038, 3.88038, 3.88038, 3.88038, 3.88038, 3.88038, 3.88038, 3.88038, 3.88038, 3.88038, 3.88038, 3.88038, 3.88038
11.4814, 3.99512, 3.88187, 3.88176, 2.44849, 0.113251, 3.88176, 0, 3.88187, 3.88176, 3.88176, 3.88176, 3.88176, 3.88176, 3.88176, 3.88176, 3.88176, 3.88176, 3.88176, 3.88176, 3.88176, 3.88176, 3.88176, 3.88176, 3.88176
11.4893, 2.32656, 3.88043, 3.8803, 2.08004, -1.55387, 3.8803, 0, 3.88043, 3.8803, 3.8803, 3.8803, 3.8803, 3.8803, 3.8803, 3.8803, 3.8803, 3.8803, 3.8803, 3.8803, 3.8803, 3.8803, 3.8803, 3.8803, 3.8803
11.4972, 2.99752, 3.87757, 3.87743, 2.23551, -0.880051, 3.87743, 0, 3.87757, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743
11.5051, 3.66171, 3.87472, 3.87456, 2.37943, -0.21301, 3.87456, 0, 3.87472, 3.87456, 3.87456, 3.87456, 3.87456, 3.87456, 3.87456, 3.87456, 3.87456, 3.87456, 3.87456, 3.87456, 3.87456, 3.87456, 3.87456, 3.87456, 3.87456
11.5129, 4.99504, 3.87775, 3.87757, 2.64481, 1.11729, 3.87757, 0, 3.87775, 3.87757, 3.87757, 3.87757, 3.87757, 3.87757, 3.87757, 3.87757, 3.87757, 3.87757, 3.87757, 3.87757, 3.87757, 3.87757, 3.87757, 3.87757, 3.87757
11.5208, 2.99504, 3.87838, 3.87817, 2.23496, -0.883333, 3.87817, 0, 3.87837, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817
11.5287, 6.62255, 3.87683, 3.87658, 2.93642, 2.74572, 3.87658, 0, 3.87683, 3.87658, 3.87658, 3.87658, 3.87658, 3.87658, 3.87658, 3.87658, 3.87658, 3.87658, 3.87658, 3.87658, 3.87658, 3.87659, 3.87658, 3.87658, 3.87658
11.5366, 4.36803, 3.87422, 3.87392, 2.5235, 0.493812, 3.87392, 0, 3.87422, 3.87392, 3.87392, 3.87392, 3.87392, 3.87392, 3.87392, 3.87392, 3.87392, 3.87392, 3.87392, 3.87392, 3.87392, 3.87392, 3.87392, 3.87392, 3.87392
11.5444, 4.6466, 3.87162, 3.87125, 2.5781, 0.774979, 3.87125, 0, 3.87162, 3.87125, 3.87125, 3.87125, 3.87125, 3.87125, 3.87125, 3.87125, 3.87125, 3.87125, 3.87125, 3.87125, 3.87125, 3.87125, 3.87125, 3.87125, 3.87125
11.5523, 4.34374, 3.873, 3.87254, 2.51868, 0.470735, 3.87254, 0, 3.873, 3.87254, 3.87254, 3.87254, 3.87254, 3.87254, 3.87254, 3.87254, 3.87254, 3.87254, 3.87254, 3.87254, 3.87254, 3.87255, 3.87254, 3.87254, 3.87254
11.5602, 8.64201, 3.87271, 3.87213, 3.26221, 4.76929, 3.87213, 0, 3.87271, 3.87213, 3.87213, 3.87213, 3.87213, 3.87213, 3.87213, 3.87213, 3.87213, 3.87213, 3.87213, 3.87213, 3.87213, 3.87213, 3.87213, 3.87213, 3.87213
11.568, 4.34808, 3.87091, 3.87016, 2.51954, 0.477174, 3.87016, 0, 3.8709, 3.87016, 3.87016, 3.87016, 3.87016, 3.87016, 3.87016, 3.87016, 3.87016, 3.87016, 3.87016, 3.87016, 3.87016, 3.87016, 3.87016, 3.87016, 3.87016
11.5759, 4.99554, 3.86838, 3.8674, 2.64491, 1.12716, 3.8674, 0, 3.86837, 3.8674, 3.8674, 3.8674, 3.8674, 3.8674, 3.8674, 3.8674, 3.8674, 3.8674, 3.8674, 3.8674, 3.8674, 3.8674, 3.8674, 3.8674, 3.8674
11.5838, 1.71549, 3.86592, 3.86464, 1.92756, -2.15044, 3.86464, 0, 3.86592, 3.86464, 3.86464, 3.86464, 3.86464, 3.86464, 3.86464, 3.86464, 3.86464, 3.86464, 3.86464, 3.86464, 3.86464, 3.86464, 3.86464, 3.86464, 3.86464
11.5917, 8.82332, 3.86526, 3.86356, 3.28988, 4.95806, 3.86356, 0, 3.86525, 3.86356, 3.86356, 3.86356, 3.86356, 3.86356, 3.86356, 3.86356, 3.86356, 3.86356, 3.86356, 3.86356, 3.86356, 3.86356, 3.86356, 3.86356, 3.86356
11.5995, 6.44657, 3.86421, 3.86197, 2.9063, 2.58236, 3.86197, 0, 3.86421, 3.86197, 3.86197, 3.86197, 3.86197, 3.86197, 3.86197, 3.86197, 3.86197, 3.86197, 3.86197, 3.86197, 3.86197, 3.86197, 3.86197, 3.86197, 3.86197
11.6074, 3.73011, 3.86293, 3.85997, 2.39377, -0.132823, 3.85997, 0, 3.86293, 3.85997, 3.85997, 3.85997, 3.85997, 3.85997, 3.85997, 3.85997, 3.85997, 3.85997, 3.85997, 3.85997, 3.85997, 3.85997, 3.85997, 3.85997, 3.85997
11.6153, 5.88996, 3.86145, 3.85752, 2.80891, 2.02852, 3.85752, 0, 3.86144, 3.85752, 3.85752, 3.85752, 3.85752, 3.85752, 3.85752, 3.85752, 3.85752, 3.85752, 3.85752, 3.85752, 3.85752, 3.85753, 3.85752, 3.85752, 3.85752
11.6231, 5.73779, 3.85958, 3.8544, 2.78169, 1.87822, 3.8544, 0, 3.85957, 3.8544, 3.8544, 3.8544, 3.8544, 3.8544, 3.8544, 3.8544, 3.8544, 3.8544, 3.8544, 3.8544, 3.8544, 3.85441, 3.8544, 3.8544, 3.8544
