   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_69.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.7424, 0, 0.0253445, 6.20359e-08, 1.41421, -0.0253445, 6.20359e-08, 0, 6.20359e-08, 6.20359e-08, 6.20359e-08, 6.20359e-08, 6.20359e-08, 6.20359e-08, 6.20359e-08, 6.20359e-08, 6.20359e-08, 6.20359e-08, 6.20359e-08, 6.20359e-08, 6.20359e-08, 6.20359e-08, 6.20359e-08, 6.20359e-08, 0.000137856, 6.20359e-08, 0.0252067, 6.20359e-08, 6.20359e-08
19.7502, 1, 0.0247402, 1.15586e-07, 1.73205, 0.97526, 1.15586e-07, 0, 1.15586e-07, 1.15586e-07, 1.15586e-07, 1.15586e-07, 1.15586e-07, 1.15586e-07, 1.15586e-07, 1.15586e-07, 1.15586e-07, 1.15586e-07, 1.15586e-07, 1.15586e-07, 1.15586e-07, 1.15586e-07, 1.15586e-07, 1.15586e-07, 0.000152724, 1.15586e-07, 0.0245876, 1.15586e-07, 1.15586e-07
19.758, 0, 0.0241764, 7.71236e-08, 1.41421, -0.0241764, 7.71236e-08, 0, 7.71236e-08, 7.71236e-08, 7.71236e-08, 7.71236e-08, 7.71236e-08, 7.71236e-08, 7.71236e-08, 7.71236e-08, 7.71236e-08, 7.71236e-08, 7.71236e-08, 7.71236e-08, 7.71236e-08, 7.71236e-08, 7.71236e-08, 7.71236e-08, 0.000167788, 7.71236e-08, 0.0240087, 7.71236e-08, 7.71236e-08
19.7658, 0, 0.0236519, 1.92809e-08, 1.41421, -0.0236519, 1.92809e-08, 0, 1.92809e-08, 1.92809e-08, 1.92809e-08, 1.92809e-08, 1.92809e-08, 1.92809e-08, 1.92809e-08, 1.92809e-08, 1.92809e-08, 1.92809e-08, 1.92809e-08, 1.92809e-08, 1.92809e-08, 1.92809e-08, 1.92809e-08, 1.92809e-08, 0.000183238, 1.92809e-08, 0.0234687, 1.92809e-08, 1.92809e-08
19.7735, 0.0698712, 0.0231651, 4.48216e-33, 1.4387, 0.0467061, 4.48216e-33, 0, 4.48216e-33, 4.48216e-33, 4.48216e-33, 4.48216e-33, 4.48216e-33, 4.48216e-33, 4.48216e-33, 4.48216e-33, 4.48216e-33, 4.48216e-33, 4.48216e-33, 4.48216e-33, 4.48216e-33, 4.48216e-33, 4.48216e-33, 4.48216e-33, 0.000199497, 4.48216e-33, 0.0229656, 4.48216e-33, 4.48216e-33
19.7813, 0.930129, 0.0227141, 9.57195e-09, 1.71176, 0.907415, 9.57195e-09, 0, 9.57195e-09, 9.57195e-09, 9.57195e-09, 9.57195e-09, 9.57195e-09, 9.57195e-09, 9.57195e-09, 9.57195e-09, 9.57195e-09, 9.57195e-09, 9.57195e-09, 9.57195e-09, 9.57195e-09, 9.57195e-09, 9.57195e-09, 9.57195e-09, 0.000217296, 9.57195e-09, 0.0224968, 9.57195e-09, 9.57195e-09
19.7891, 0, 0.0222975, 1.71249e-08, 1.41421, -0.0222975, 1.71249e-08, 0, 1.71249e-08, 1.71249e-08, 1.71249e-08, 1.71249e-08, 1.71249e-08, 1.71249e-08, 1.71249e-08, 1.71249e-08, 1.71249e-08, 1.71249e-08, 1.71249e-08, 1.71249e-08, 1.71249e-08, 1.71249e-08, 1.71249e-08, 1.71249e-08, 0.000237877, 1.71249e-08, 0.0220596, 1.71249e-08, 1.71249e-08
19.7969, 0.062469, 0.0219142, 1.13216e-08, 1.43613, 0.0405548, 1.13216e-08, 0, 1.13216e-08, 1.13216e-08, 1.13216e-08, 1.13216e-08, 1.13216e-08, 1.13216e-08, 1.13216e-08, 1.13216e-08, 1.13216e-08, 1.13216e-08, 1.13216e-08, 1.13216e-08, 1.13216e-08, 1.13216e-08, 1.13216e-08, 1.13216e-08, 0.000263242, 1.13216e-08, 0.021651, 1.13216e-08, 1.13216e-08
19.8047, 0.937531, 0.0215641, 2.8304e-09, 1.71392, 0.915967, 2.8304e-09, 0, 2.8304e-09, 2.8304e-09, 2.8304e-09, 2.8304e-09, 2.8304e-09, 2.8304e-09, 2.8304e-09, 2.8304e-09, 2.8304e-09, 2.8304e-09, 2.8304e-09, 2.8304e-09, 2.8304e-09, 2.8304e-09, 2.8304e-09, 2.8304e-09, 0.000296414, 2.8304e-09, 0.0212677, 2.8304e-09, 2.8304e-09
19.8125, 0, 0.0212484, 1.12054e-33, 1.41421, -0.0212484, 1.12054e-33, 0, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 0.000341756, 1.12054e-33, 0.0209066, 1.12054e-33, 1.12054e-33
19.8202, 0, 0.0209701, 7.83025e-34, 1.41421, -0.0209701, 7.83025e-34, 0, 7.83025e-34, 7.83025e-34, 7.83025e-34, 7.83025e-34, 7.83025e-34, 7.83025e-34, 7.83025e-34, 7.83025e-34, 7.83025e-34, 7.83025e-34, 7.83025e-34, 7.83025e-34, 7.83025e-34, 7.83025e-34, 7.83025e-34, 7.83025e-34, 0.000405271, 7.83025e-34, 0.0205649, 7.83025e-34, 7.83025e-34
19.828, 0, 0.0207344, 4.71155e-34, 1.41421, -0.0207344, 4.71155e-34, 0, 4.71155e-34, 4.71155e-34, 4.71155e-34, 4.71155e-34, 4.71155e-34, 4.71155e-34, 4.71155e-34, 4.71155e-34, 4.71155e-34, 4.71155e-34, 4.71155e-34, 4.71155e-34, 4.71155e-34, 4.71155e-34, 4.71155e-34, 4.71155e-34, 0.000495242, 4.71155e-34, 0.0202392, 4.71155e-34, 4.71155e-34
19.8358, 0, 0.0205494, 2.16398e-34, 1.41421, -0.0205494, 2.16398e-34, 0, 2.16398e-34, 2.16398e-34, 2.16398e-34, 2.16398e-34, 2.16398e-34, 2.16398e-34, 2.16398e-34, 2.16398e-34, 2.16398e-34, 2.16398e-34, 2.16398e-34, 2.16398e-34, 2.16398e-34, 2.16398e-34, 2.16398e-34, 2.16398e-34, 0.000622668, 2.16398e-34, 0.0199267, 2.16398e-34, 2.16398e-34
19.8436, 0, 0.0204268, 5.40995e-35, 1.41421, -0.0204268, 5.40995e-35, 0, 5.40995e-35, 5.40995e-35, 5.40995e-35, 5.40995e-35, 5.40995e-35, 5.40995e-35, 5.40995e-35, 5.40995e-35, 5.40995e-35, 5.40995e-35, 5.40995e-35, 5.40995e-35, 5.40995e-35, 5.40995e-35, 5.40995e-35, 5.40995e-35, 0.000801762, 5.40995e-35, 0.0196251, 5.40995e-35, 5.40995e-35
19.8514, 0, 0.0203825, 0, 1.41421, -0.0203825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00105098, 0, 0.0193315, 0, 0
19.8592, 0, 0.0204373, 0, 1.41421, -0.0204373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013934, 0, 0.0190439, 0, 0
19.867, 0, 0.0206175, 0, 1.41421, -0.0206175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00185711, 0, 0.0187604, 0, 0
19.8747, 0, 0.0209558, 0, 1.41421, -0.0209558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00247684, 0, 0.0184789, 0, 0
19.8825, 0, 0.021491, 0, 1.41421, -0.021491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00329269, 0, 0.0181983, 0, 0
19.8903, 0, 0.0222686, 0, 1.41421, -0.0222686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00435129, 0, 0.0179173, 0, 0
19.8981, 0, 0.023341, 4.68159e-16, 1.41421, -0.023341, 4.68159e-16, 0, 4.68159e-16, 4.68159e-16, 4.68159e-16, 4.68159e-16, 4.68159e-16, 4.68159e-16, 4.68159e-16, 4.68159e-16, 4.68159e-16, 4.68159e-16, 4.68159e-16, 4.68159e-16, 4.68159e-16, 4.68159e-16, 4.68159e-16, 4.68159e-16, 0.00570634, 4.68159e-16, 0.0176346, 4.68159e-16, 4.68159e-16
19.9059, 0, 0.0247648, 1.76945e-15, 1.41421, -0.0247648, 1.76945e-15, 0, 1.76945e-15, 1.76945e-15, 1.76945e-15, 1.76945e-15, 1.76945e-15, 1.76945e-15, 1.76945e-15, 1.76945e-15, 1.76945e-15, 1.76945e-15, 1.76945e-15, 1.76945e-15, 1.76945e-15, 1.76945e-15, 1.76945e-15, 1.76945e-15, 0.00741484, 1.76945e-15, 0.0173499, 1.76945e-15, 1.76945e-15
19.9137, 0, 0.0266014, 3.78224e-15, 1.41421, -0.0266014, 3.78224e-15, 0, 3.78224e-15, 3.78224e-15, 3.78224e-15, 3.78224e-15, 3.78224e-15, 3.78224e-15, 3.78224e-15, 3.78224e-15, 3.78224e-15, 3.78224e-15, 3.78224e-15, 3.78224e-15, 3.78224e-15, 3.78224e-15, 3.78224e-15, 3.78224e-15, 0.00953873, 3.78224e-15, 0.0170626, 3.78224e-15, 3.78224e-15
19.9215, 0, 0.0289138, 6.30045e-15, 1.41421, -0.0289138, 6.30045e-15, 0, 6.30045e-15, 6.30045e-15, 6.30045e-15, 6.30045e-15, 6.30045e-15, 6.30045e-15, 6.30045e-15, 6.30045e-15, 6.30045e-15, 6.30045e-15, 6.30045e-15, 6.30045e-15, 6.30045e-15, 6.30045e-15, 6.30045e-15, 6.30045e-15, 0.0121412, 6.30045e-15, 0.0167727, 6.30045e-15, 6.30045e-15
19.9292, 0, 0.0317642, 9.20437e-15, 1.41421, -0.0317642, 9.20437e-15, 0, 9.20437e-15, 9.20437e-15, 9.20437e-15, 9.20437e-15, 9.20437e-15, 9.20437e-15, 9.20437e-15, 9.20437e-15, 9.20437e-15, 9.20437e-15, 9.20437e-15, 9.20437e-15, 9.20437e-15, 9.20437e-15, 9.20437e-15, 9.20437e-15, 0.0152841, 9.20437e-15, 0.0164801, 9.20437e-15, 9.20437e-15
19.937, 0.0193261, 0.03521, 1.2344e-14, 1.42103, -0.0158839, 1.2344e-14, 0, 1.2344e-14, 1.2344e-14, 1.2344e-14, 1.2344e-14, 1.2344e-14, 1.2344e-14, 1.2344e-14, 1.2344e-14, 1.2344e-14, 1.2344e-14, 1.2344e-14, 1.2344e-14, 1.2344e-14, 1.2344e-14, 1.2344e-14, 1.2344e-14, 0.0190247, 1.2344e-14, 0.0161853, 1.2344e-14, 1.2344e-14
19.9448, 0.980674, 0.0393003, 1.5674e-14, 1.72646, 0.941374, 1.5674e-14, 0, 1.5674e-14, 1.5674e-14, 1.5674e-14, 1.5674e-14, 1.5674e-14, 1.5674e-14, 1.5674e-14, 1.5674e-14, 1.5674e-14, 1.5674e-14, 1.5674e-14, 1.5674e-14, 1.5674e-14, 1.5674e-14, 1.5674e-14, 1.5674e-14, 0.0234117, 1.5674e-14, 0.0158886, 1.5674e-14, 1.5674e-14
19.9526, 2, 0.0440714, 1.90388e-14, 2, 1.95593, 1.90388e-14, 0, 1.90388e-14, 1.90388e-14, 1.90388e-14, 1.90388e-14, 1.90388e-14, 1.90388e-14, 1.90388e-14, 1.90388e-14, 1.90388e-14, 1.90388e-14, 1.90388e-14, 1.90388e-14, 1.90388e-14, 1.90388e-14, 1.90388e-14, 1.90388e-14, 0.0284806, 1.90388e-14, 0.0155908, 1.90388e-14, 1.90388e-14
19.9604, 0, 0.0495424, 2.24183e-14, 1.41421, -0.0495424, 2.24183e-14, 0, 2.24183e-14, 2.24183e-14, 2.24183e-14, 2.24183e-14, 2.24183e-14, 2.24183e-14, 2.24183e-14, 2.24183e-14, 2.24183e-14, 2.24183e-14, 2.24183e-14, 2.24183e-14, 2.24183e-14, 2.24183e-14, 2.24183e-14, 2.24183e-14, 0.0342498, 2.24183e-14, 0.0152926, 2.24183e-14, 2.24183e-14
19.9682, 0, 0.0557112, 2.58442e-14, 1.41421, -0.0557112, 2.58442e-14, 0, 2.58442e-14, 2.58442e-14, 2.58442e-14, 2.58442e-14, 2.58442e-14, 2.58442e-14, 2.58442e-14, 2.58442e-14, 2.58442e-14, 2.58442e-14, 2.58442e-14, 2.58442e-14, 2.58442e-14, 2.58442e-14, 2.58442e-14, 2.58442e-14, 0.0407165, 2.58442e-14, 0.0149948, 2.58442e-14, 2.58442e-14
19.976, 0, 0.0625517, 2.89669e-14, 1.41421, -0.0625517, 2.89669e-14, 0, 2.89669e-14, 2.89669e-14, 2.89669e-14, 2.89669e-14, 2.89669e-14, 2.89669e-14, 2.89669e-14, 2.89669e-14, 2.89669e-14, 2.89669e-14, 2.89669e-14, 2.89669e-14, 2.89669e-14, 2.89669e-14, 2.89669e-14, 2.89669e-14, 0.0478538, 2.89669e-14, 0.0146979, 2.89669e-14, 2.89669e-14
19.9837, 0, 0.0700112, 3.17591e-14, 1.41421, -0.0700112, 3.17591e-14, 0, 3.17591e-14, 3.17591e-14, 3.17591e-14, 3.17591e-14, 3.17591e-14, 3.17591e-14, 3.17591e-14, 3.17591e-14, 3.17591e-14, 3.17591e-14, 3.17591e-14, 3.17591e-14, 3.17591e-14, 3.17591e-14, 3.17591e-14, 3.17591e-14, 0.0556084, 3.17591e-14, 0.0144028, 3.17591e-14, 3.17591e-14
19.9915, 0, 0.0780106, 3.42115e-14, 1.41421, -0.0780106, 3.42115e-14, 0, 3.42115e-14, 3.42115e-14, 3.42115e-14, 3.42115e-14, 3.42115e-14, 3.42115e-14, 3.42115e-14, 3.42115e-14, 3.42115e-14, 3.42115e-14, 3.42115e-14, 3.42115e-14, 3.42115e-14, 3.42115e-14, 3.42115e-14, 3.42115e-14, 0.0639008, 3.42115e-14, 0.0141098, 3.42115e-14, 3.42115e-14
19.9993, 0, 0.0864462, 3.64048e-14, 1.41421, -0.0864462, 3.64048e-14, 0, 3.64048e-14, 3.64048e-14, 3.64048e-14, 3.64048e-14, 3.64048e-14, 3.64048e-14, 3.64048e-14, 3.64048e-14, 3.64048e-14, 3.64048e-14, 3.64048e-14, 3.64048e-14, 3.64048e-14, 3.64048e-14, 3.64048e-14, 3.64048e-14, 0.072627, 3.64048e-14, 0.0138192, 3.64048e-14, 3.64048e-14
20.0071, 0.997521, 0.0951933, 3.84305e-14, 1.73134, 0.902328, 3.84305e-14, 0, 3.84305e-14, 3.84305e-14, 3.84305e-14, 3.84305e-14, 3.84305e-14, 3.84305e-14, 3.84305e-14, 3.84305e-14, 3.84305e-14, 3.84305e-14, 3.84305e-14, 3.84305e-14, 3.84305e-14, 3.84305e-14, 3.84305e-14, 3.84305e-14, 0.081662, 3.84305e-14, 0.0135313, 3.84305e-14, 3.84305e-14
20.0149, 0.00247893, 0.104114, 4.01957e-14, 1.41509, -0.101636, 4.01957e-14, 0, 4.01957e-14, 4.01957e-14, 4.01957e-14, 4.01957e-14, 4.01957e-14, 4.01957e-14, 4.01957e-14, 4.01957e-14, 4.01957e-14, 4.01957e-14, 4.01957e-14, 4.01957e-14, 4.01957e-14, 4.01957e-14, 4.01957e-14, 4.01957e-14, 0.0908687, 4.01957e-14, 0.0132458, 4.01957e-14, 4.01957e-14
20.0227, 1, 0.113056, 4.16759e-14, 1.73205, 0.886944, 4.16759e-14, 0, 4.16759e-14, 4.16759e-14, 4.16759e-14, 4.16759e-14, 4.16759e-14, 4.16759e-14, 4.16759e-14, 4.16759e-14, 4.16759e-14, 4.16759e-14, 4.16759e-14, 4.16759e-14, 4.16759e-14, 4.16759e-14, 4.16759e-14, 4.16759e-14, 0.100094, 4.16759e-14, 0.0129627, 4.16759e-14, 4.16759e-14
20.0304, 0.990089, 0.121882, 4.27896e-14, 1.72919, 0.868207, 4.27896e-14, 0, 4.27896e-14, 4.27896e-14, 4.27896e-14, 4.27896e-14, 4.27896e-14, 4.27896e-14, 4.27896e-14, 4.27896e-14, 4.27896e-14, 4.27896e-14, 4.27896e-14, 4.27896e-14, 4.27896e-14, 4.27896e-14, 4.27896e-14, 4.27896e-14, 0.1092, 4.27896e-14, 0.0126815, 4.27896e-14, 4.27896e-14
20.0382, 0.0099108, 0.130459, 4.36044e-14, 1.41771, -0.120548, 4.36044e-14, 0, 4.36044e-14, 4.36044e-14, 4.36044e-14, 4.36044e-14, 4.36044e-14, 4.36044e-14, 4.36044e-14, 4.36044e-14, 4.36044e-14, 4.36044e-14, 4.36044e-14, 4.36044e-14, 4.36044e-14, 4.36044e-14, 4.36044e-14, 4.36044e-14, 0.118057, 4.36044e-14, 0.0124017, 4.36044e-14, 4.36044e-14
20.046, 0, 0.138673, 4.41775e-14, 1.41421, -0.138673, 4.41775e-14, 0, 4.41775e-14, 4.41775e-14, 4.41775e-14, 4.41775e-14, 4.41775e-14, 4.41775e-14, 4.41775e-14, 4.41775e-14, 4.41775e-14, 4.41775e-14, 4.41775e-14, 4.41775e-14, 4.41775e-14, 4.41775e-14, 4.41775e-14, 4.41775e-14, 0.12655, 4.41775e-14, 0.0121233, 4.41775e-14, 4.41775e-14
20.0538, 0.983143, 0.146452, 4.44636e-14, 1.72718, 0.836691, 4.44636e-14, 0, 4.44636e-14, 4.44636e-14, 4.44636e-14, 4.44636e-14, 4.44636e-14, 4.44636e-14, 4.44636e-14, 4.44636e-14, 4.44636e-14, 4.44636e-14, 4.44636e-14, 4.44636e-14, 4.44636e-14, 4.44636e-14, 4.44636e-14, 4.44636e-14, 0.134606, 4.44636e-14, 0.0118456, 4.44636e-14, 4.44636e-14
20.0616, 0.0168567, 0.153757, 4.4492e-14, 1.42016, -0.1369, 4.4492e-14, 0, 4.4492e-14, 4.4492e-14, 4.4492e-14, 4.4492e-14, 4.4492e-14, 4.4492e-14, 4.4492e-14, 4.4492e-14, 4.4492e-14, 4.4492e-14, 4.4492e-14, 4.4492e-14, 4.4492e-14, 4.4492e-14, 4.4492e-14, 4.4492e-14, 0.142188, 4.4492e-14, 0.0115688, 4.4492e-14, 4.4492e-14
20.0694, 0, 0.160583, 4.42314e-14, 1.41421, -0.160583, 4.42314e-14, 0, 4.42314e-14, 4.42314e-14, 4.42314e-14, 4.42314e-14, 4.42314e-14, 4.42314e-14, 4.42314e-14, 4.42314e-14, 4.42314e-14, 4.42314e-14, 4.42314e-14, 4.42314e-14, 4.42314e-14, 4.42314e-14, 4.42314e-14, 4.42314e-14, 0.14929, 4.42314e-14, 0.011293, 4.42314e-14, 4.42314e-14
20.0772, 1, 0.166981, 4.37483e-14, 1.73205, 0.833019, 4.37483e-14, 0, 4.37483e-14, 4.37483e-14, 4.37483e-14, 4.37483e-14, 4.37483e-14, 4.37483e-14, 4.37483e-14, 4.37483e-14, 4.37483e-14, 4.37483e-14, 4.37483e-14, 4.37483e-14, 4.37483e-14, 4.37483e-14, 4.37483e-14, 4.37483e-14, 0.155962, 4.37483e-14, 0.0110187, 4.37483e-14, 4.37483e-14
20.0849, 0, 0.17303, 4.2951e-14, 1.41421, -0.17303, 4.2951e-14, 0, 4.2951e-14, 4.2951e-14, 4.2951e-14, 4.2951e-14, 4.2951e-14, 4.2951e-14, 4.2951e-14, 4.2951e-14, 4.2951e-14, 4.2951e-14, 4.2951e-14, 4.2951e-14, 4.2951e-14, 4.2951e-14, 4.2951e-14, 4.2951e-14, 0.162283, 4.2951e-14, 0.0107466, 4.2951e-14, 4.2951e-14
20.0927, 0, 0.178835, 4.19025e-14, 1.41421, -0.178835, 4.19025e-14, 0, 4.19025e-14, 4.19025e-14, 4.19025e-14, 4.19025e-14, 4.19025e-14, 4.19025e-14, 4.19025e-14, 4.19025e-14, 4.19025e-14, 4.19025e-14, 4.19025e-14, 4.19025e-14, 4.19025e-14, 4.19025e-14, 4.19025e-14, 4.19025e-14, 0.168356, 4.19025e-14, 0.0104783, 4.19025e-14, 4.19025e-14
20.1005, 0, 0.184528, 4.06333e-14, 1.41421, -0.184528, 4.06333e-14, 0, 4.06333e-14, 4.06333e-14, 4.06333e-14, 4.06333e-14, 4.06333e-14, 4.06333e-14, 4.06333e-14, 4.06333e-14, 4.06333e-14, 4.06333e-14, 4.06333e-14, 4.06333e-14, 4.06333e-14, 4.06333e-14, 4.06333e-14, 4.06333e-14, 0.174313, 4.06333e-14, 0.010215, 4.06333e-14, 4.06333e-14
20.1083, 0, 0.190233, 3.92165e-14, 1.41421, -0.190233, 3.92165e-14, 0, 3.92165e-14, 3.92165e-14, 3.92165e-14, 3.92165e-14, 3.92165e-14, 3.92165e-14, 3.92165e-14, 3.92165e-14, 3.92165e-14, 3.92165e-14, 3.92165e-14, 3.92165e-14, 3.92165e-14, 3.92165e-14, 3.92165e-14, 3.92165e-14, 0.180274, 3.92165e-14, 0.00995879, 3.92165e-14, 3.92165e-14
20.1161, 0, 0.196064, 3.77173e-14, 1.41421, -0.196064, 3.77173e-14, 0, 3.77173e-14, 3.77173e-14, 3.77173e-14, 3.77173e-14, 3.77173e-14, 3.77173e-14, 3.77173e-14, 3.77173e-14, 3.77173e-14, 3.77173e-14, 3.77173e-14, 3.77173e-14, 3.77173e-14, 3.77173e-14, 3.77173e-14, 3.77173e-14, 0.186352, 3.77173e-14, 0.00971189, 3.77173e-14, 3.77173e-14
20.1239, 0, 0.202109, 3.60461e-14, 1.41421, -0.202109, 3.60461e-14, 0, 3.60461e-14, 3.60461e-14, 3.60461e-14, 3.60461e-14, 3.60461e-14, 3.60461e-14, 3.60461e-14, 3.60461e-14, 3.60461e-14, 3.60461e-14, 3.60461e-14, 3.60461e-14, 3.60461e-14, 3.60461e-14, 3.60461e-14, 3.60461e-14, 0.192632, 3.60461e-14, 0.00947641, 3.60461e-14, 3.60461e-14
20.1317, 0.95887, 0.2084, 3.42423e-14, 1.72014, 0.75047, 3.42423e-14, 0, 3.42423e-14, 3.42423e-14, 3.42423e-14, 3.42423e-14, 3.42423e-14, 3.42423e-14, 3.42423e-14, 3.42423e-14, 3.42423e-14, 3.42423e-14, 3.42423e-14, 3.42423e-14, 3.42423e-14, 3.42423e-14, 3.42423e-14, 3.42423e-14, 0.199145, 3.42423e-14, 0.00925492, 3.42423e-14, 3.42423e-14
20.1394, 0.0411298, 0.214921, 3.23416e-14, 1.42868, -0.173791, 3.23416e-14, 0, 3.23416e-14, 3.23416e-14, 3.23416e-14, 3.23416e-14, 3.23416e-14, 3.23416e-14, 3.23416e-14, 3.23416e-14, 3.23416e-14, 3.23416e-14, 3.23416e-14, 3.23416e-14, 3.23416e-14, 3.23416e-14, 3.23416e-14, 3.23416e-14, 0.205871, 3.23416e-14, 0.00904971, 3.23416e-14, 3.23416e-14
20.1472, 0.953915, 0.221588, 3.03965e-14, 1.7187, 0.732327, 3.03965e-14, 0, 3.03965e-14, 3.03965e-14, 3.03965e-14, 3.03965e-14, 3.03965e-14, 3.03965e-14, 3.03965e-14, 3.03965e-14, 3.03965e-14, 3.03965e-14, 3.03965e-14, 3.03965e-14, 3.03965e-14, 3.03965e-14, 3.03965e-14, 3.03965e-14, 0.212725, 3.03965e-14, 0.00886296, 3.03965e-14, 3.03965e-14
20.155, 0.0460852, 0.228253, 2.845e-14, 1.43041, -0.182168, 2.845e-14, 0, 2.845e-14, 2.845e-14, 2.845e-14, 2.845e-14, 2.845e-14, 2.845e-14, 2.845e-14, 2.845e-14, 2.845e-14, 2.845e-14, 2.845e-14, 2.845e-14, 2.845e-14, 2.845e-14, 2.845e-14, 2.845e-14, 0.219556, 2.845e-14, 0.00869663, 2.845e-14, 2.845e-14
20.1628, 0, 0.234707, 2.63243e-14, 1.41421, -0.234707, 2.63243e-14, 0, 2.63243e-14, 2.63243e-14, 2.63243e-14, 2.63243e-14, 2.63243e-14, 2.63243e-14, 2.63243e-14, 2.63243e-14, 2.63243e-14, 2.63243e-14, 2.63243e-14, 2.63243e-14, 2.63243e-14, 2.63243e-14, 2.63243e-14, 2.63243e-14, 0.226155, 2.63243e-14, 0.00855236, 2.63243e-14, 2.63243e-14
20.1706, 0.946951, 0.240691, 2.40627e-14, 1.71667, 0.70626, 2.40627e-14, 0, 2.40627e-14, 2.40627e-14, 2.40627e-14, 2.40627e-14, 2.40627e-14, 2.40627e-14, 2.40627e-14, 2.40627e-14, 2.40627e-14, 2.40627e-14, 2.40627e-14, 2.40627e-14, 2.40627e-14, 2.40627e-14, 2.40627e-14, 2.40627e-14, 0.23226, 2.40627e-14, 0.00843139, 2.40627e-14, 2.40627e-14
20.1784, 0.0530491, 0.245911, 2.17503e-14, 1.43285, -0.192861, 2.17503e-14, 0, 2.17503e-14, 2.17503e-14, 2.17503e-14, 2.17503e-14, 2.17503e-14, 2.17503e-14, 2.17503e-14, 2.17503e-14, 2.17503e-14, 2.17503e-14, 2.17503e-14, 2.17503e-14, 2.17503e-14, 2.17503e-14, 2.17503e-14, 2.17503e-14, 0.237576, 2.17503e-14, 0.00833454, 2.17503e-14, 2.17503e-14
20.1862, 0, 0.250055, 1.94597e-14, 1.41421, -0.250055, 1.94597e-14, 0, 1.94597e-14, 1.94597e-14, 1.94597e-14, 1.94597e-14, 1.94597e-14, 1.94597e-14, 1.94597e-14, 1.94597e-14, 1.94597e-14, 1.94597e-14, 1.94597e-14, 1.94597e-14, 1.94597e-14, 1.94597e-14, 1.94597e-14, 1.94597e-14, 0.241793, 1.94597e-14, 0.00826219, 1.94597e-14, 1.94597e-14
20.1939, 0, 0.252823, 1.72519e-14, 1.41421, -0.252823, 1.72519e-14, 0, 1.72519e-14, 1.72519e-14, 1.72519e-14, 1.72519e-14, 1.72519e-14, 1.72519e-14, 1.72519e-14, 1.72519e-14, 1.72519e-14, 1.72519e-14, 1.72519e-14, 1.72519e-14, 1.72519e-14, 1.72519e-14, 1.72519e-14, 1.72519e-14, 0.244609, 1.72519e-14, 0.00821431, 1.72519e-14, 1.72519e-14
20.2017, 0, 0.253939, 1.5177e-14, 1.41421, -0.253939, 1.5177e-14, 0, 1.5177e-14, 1.5177e-14, 1.5177e-14, 1.5177e-14, 1.5177e-14, 1.5177e-14, 1.5177e-14, 1.5177e-14, 1.5177e-14, 1.5177e-14, 1.5177e-14, 1.5177e-14, 1.5177e-14, 1.5177e-14, 1.5177e-14, 1.5177e-14, 0.245748, 1.5177e-14, 0.00819045, 1.5177e-14, 1.5177e-14
20.2095, 0, 0.253178, 1.32908e-14, 1.41421, -0.253178, 1.32908e-14, 0, 1.32908e-14, 1.32908e-14, 1.32908e-14, 1.32908e-14, 1.32908e-14, 1.32908e-14, 1.32908e-14, 1.32908e-14, 1.32908e-14, 1.32908e-14, 1.32908e-14, 1.32908e-14, 1.32908e-14, 1.32908e-14, 1.32908e-14, 1.32908e-14, 0.244988, 1.32908e-14, 0.00818984, 1.32908e-14, 1.32908e-14
20.2173, 2, 0.250384, 1.14496e-14, 2, 1.74962, 1.14496e-14, 0, 1.14496e-14, 1.14496e-14, 1.14496e-14, 1.14496e-14, 1.14496e-14, 1.14496e-14, 1.14496e-14, 1.14496e-14, 1.14496e-14, 1.14496e-14, 1.14496e-14, 1.14496e-14, 1.14496e-14, 1.14496e-14, 1.14496e-14, 1.14496e-14, 0.242173, 1.14496e-14, 0.00821139, 1.14496e-14, 1.14496e-14
