   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_125.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.9492, 0, 0.50176, 0.499366, 1.41421, -0.50176, 0.499366, 0, 0.499366, 0.499366, 0.499366, 0.499366, 0.499366, 0.499366, 0.499366, 0.499366, 0.499366, 0.499366, 0.499366, 0.499366, 0.499368, 0.499366, 0.501206, 0.499919, 0.499366
15.9571, 0, 0.499125, 0.496765, 1.41421, -0.499125, 0.496765, 0, 0.496765, 0.496765, 0.496765, 0.496765, 0.496765, 0.496765, 0.496765, 0.496765, 0.496765, 0.496765, 0.496765, 0.496765, 0.496767, 0.496765, 0.498661, 0.497227, 0.496765
15.965, 0.299257, 0.49588, 0.493542, 1.51633, -0.196624, 0.493542, 0, 0.493542, 0.493542, 0.493542, 0.493542, 0.493542, 0.493542, 0.493542, 0.493542, 0.493542, 0.493542, 0.493542, 0.493542, 0.493544, 0.493542, 0.495494, 0.493926, 0.493542
15.9728, 0.700743, 0.492655, 0.490331, 1.64339, 0.208088, 0.490331, 0, 0.490331, 0.490331, 0.490331, 0.490331, 0.490331, 0.490331, 0.490331, 0.490331, 0.490331, 0.490331, 0.490331, 0.490331, 0.490333, 0.490331, 0.492336, 0.490648, 0.490331
15.9807, 1.29442, 0.492697, 0.490377, 1.81505, 0.801727, 0.490377, 0, 0.490377, 0.490377, 0.490377, 0.490377, 0.490377, 0.490377, 0.490377, 0.490377, 0.490377, 0.490377, 0.490377, 0.490377, 0.49038, 0.490377, 0.492435, 0.490637, 0.490377
15.9886, 0.997522, 0.49139, 0.489069, 1.73134, 0.506132, 0.489069, 0, 0.489069, 0.489069, 0.489069, 0.489069, 0.489069, 0.489069, 0.489069, 0.489069, 0.489069, 0.489069, 0.489069, 0.489069, 0.489071, 0.489069, 0.491176, 0.48928, 0.489069
15.9965, 0.99777, 0.48881, 0.48648, 1.73141, 0.50896, 0.48648, 0, 0.48648, 0.48648, 0.48648, 0.48648, 0.48648, 0.48648, 0.48648, 0.48648, 0.48648, 0.48648, 0.48648, 0.48648, 0.486482, 0.48648, 0.488636, 0.486652, 0.48648
16.0043, 0.997522, 0.485603, 0.48326, 1.73134, 0.511919, 0.48326, 0, 0.48326, 0.48326, 0.48326, 0.48326, 0.48326, 0.48326, 0.48326, 0.48326, 0.48326, 0.48326, 0.48326, 0.48326, 0.483262, 0.48326, 0.485463, 0.483398, 0.48326
16.0122, 1.99752, 0.482411, 0.480051, 1.99938, 1.51511, 0.480051, 0, 0.480051, 0.480051, 0.480051, 0.480051, 0.480051, 0.480051, 0.480051, 0.480051, 0.480051, 0.480051, 0.480051, 0.480051, 0.480053, 0.480051, 0.482299, 0.480161, 0.480051
16.0201, 0.715242, 0.482475, 0.480093, 1.6478, 0.232767, 0.480093, 0, 0.480093, 0.480093, 0.480093, 0.480093, 0.480093, 0.480093, 0.480093, 0.480093, 0.480093, 0.480093, 0.480093, 0.480093, 0.480095, 0.480093, 0.482385, 0.48018, 0.480093
16.028, 0.28005, 0.481196, 0.478791, 1.50998, -0.201147, 0.478791, 0, 0.478791, 0.478791, 0.478791, 0.478791, 0.478791, 0.478791, 0.478791, 0.478791, 0.478791, 0.478791, 0.478791, 0.478791, 0.478793, 0.478791, 0.481125, 0.47886, 0.478791
16.0358, 2.71995, 0.478649, 0.476217, 2.17254, 2.2413, 0.476217, 0, 0.476217, 0.476217, 0.476217, 0.476217, 0.476217, 0.476217, 0.476217, 0.476217, 0.476217, 0.476217, 0.476217, 0.476217, 0.476219, 0.476217, 0.478593, 0.476271, 0.476217
16.0437, 0.550434, 0.475476, 0.473016, 1.59701, 0.0749575, 0.473016, 0, 0.473016, 0.473016, 0.473016, 0.473016, 0.473016, 0.473016, 0.473016, 0.473016, 0.473016, 0.473016, 0.473016, 0.473016, 0.473018, 0.473016, 0.475432, 0.473058, 0.473016
16.0516, 1.44957, 0.472316, 0.469825, 1.8573, 0.97725, 0.469825, 0, 0.469825, 0.469825, 0.469825, 0.469825, 0.469825, 0.469825, 0.469825, 0.469825, 0.469825, 0.469825, 0.469825, 0.469825, 0.469827, 0.469825, 0.472281, 0.469858, 0.469825
16.0594, 1, 0.472374, 0.469853, 1.73205, 0.527626, 0.469853, 0, 0.469853, 0.469853, 0.469853, 0.469853, 0.469853, 0.469853, 0.469853, 0.469853, 0.469853, 0.469853, 0.469853, 0.469853, 0.469855, 0.469853, 0.472347, 0.469878, 0.469853
16.0673, 0.26803, 0.471115, 0.468561, 1.506, -0.203086, 0.468561, 0, 0.468561, 0.468561, 0.468561, 0.468561, 0.468561, 0.468561, 0.468561, 0.468561, 0.468561, 0.468561, 0.468561, 0.468561, 0.468563, 0.468561, 0.471094, 0.468581, 0.468561
16.0752, 0.997522, 0.468606, 0.466019, 1.73134, 0.528916, 0.466019, 0, 0.466019, 0.466019, 0.466019, 0.466019, 0.466019, 0.466019, 0.466019, 0.466019, 0.466019, 0.466019, 0.466019, 0.466019, 0.466021, 0.466019, 0.468589, 0.466033, 0.466019
16.0831, 0.734449, 0.465479, 0.462859, 1.65362, 0.268969, 0.462859, 0, 0.462859, 0.462859, 0.462859, 0.462859, 0.462859, 0.462859, 0.462859, 0.462859, 0.462859, 0.462859, 0.462859, 0.462859, 0.462861, 0.462859, 0.465466, 0.46287, 0.462859
16.0909, 0, 0.462364, 0.459709, 1.41421, -0.462364, 0.459709, 0, 0.459709, 0.459709, 0.459709, 0.459709, 0.459709, 0.459709, 0.459709, 0.459709, 0.459709, 0.459709, 0.459709, 0.459709, 0.459712, 0.459709, 0.462354, 0.459718, 0.459709
16.0988, 1, 0.462344, 0.459655, 1.73205, 0.537656, 0.459655, 0, 0.459655, 0.459655, 0.459655, 0.459655, 0.459655, 0.459655, 0.459655, 0.459655, 0.459655, 0.459655, 0.459655, 0.459655, 0.459657, 0.459655, 0.462336, 0.459661, 0.459655
16.1067, 0.255886, 0.461069, 0.458344, 1.50196, -0.205183, 0.458344, 0, 0.458344, 0.458344, 0.458344, 0.458344, 0.458344, 0.458344, 0.458344, 0.458344, 0.458344, 0.458344, 0.458344, 0.458344, 0.458347, 0.458344, 0.461062, 0.458349, 0.458344
16.1146, 1.74411, 0.458597, 0.455837, 1.93497, 1.28552, 0.455837, 0, 0.455837, 0.455837, 0.455837, 0.455837, 0.455837, 0.455837, 0.455837, 0.455837, 0.455837, 0.455837, 0.455837, 0.455837, 0.45584, 0.455837, 0.458592, 0.455841, 0.455837
16.1224, 0.251053, 0.455535, 0.45274, 1.50035, -0.204482, 0.45274, 0, 0.45274, 0.45274, 0.45274, 0.45274, 0.45274, 0.45274, 0.45274, 0.45274, 0.45274, 0.45274, 0.45274, 0.45274, 0.452742, 0.45274, 0.455531, 0.452742, 0.45274
16.1303, 1.74895, 0.452485, 0.449653, 1.93622, 1.29646, 0.449653, 0, 0.449653, 0.449653, 0.449653, 0.449653, 0.449653, 0.449653, 0.449653, 0.449653, 0.449653, 0.449653, 0.449653, 0.449653, 0.449655, 0.449653, 0.452481, 0.449655, 0.449653
16.1382, 0.246344, 0.452374, 0.449506, 1.49878, -0.20603, 0.449506, 0, 0.449506, 0.449506, 0.449506, 0.449506, 0.449506, 0.449506, 0.449506, 0.449506, 0.449506, 0.449506, 0.449506, 0.449506, 0.449508, 0.449506, 0.452371, 0.449507, 0.449506
16.1461, 2.75366, 0.451085, 0.448179, 2.18029, 2.30257, 0.448179, 0, 0.448179, 0.448179, 0.448179, 0.448179, 0.448179, 0.448179, 0.448179, 0.448179, 0.448179, 0.448179, 0.448179, 0.448179, 0.448181, 0.448179, 0.451081, 0.44818, 0.448179
16.1539, 1, 0.448666, 0.445723, 1.73205, 0.551334, 0.445723, 0, 0.445723, 0.445723, 0.445723, 0.445723, 0.445723, 0.445723, 0.445723, 0.445723, 0.445723, 0.445723, 0.445723, 0.445723, 0.445725, 0.445723, 0.448663, 0.445724, 0.445723
16.1618, 1.23903, 0.445691, 0.44271, 1.79973, 0.793343, 0.44271, 0, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.442712, 0.44271, 0.445688, 0.442711, 0.44271
16.1697, 0.760967, 0.442726, 0.439708, 1.66162, 0.31824, 0.439708, 0, 0.439708, 0.439708, 0.439708, 0.439708, 0.439708, 0.439708, 0.439708, 0.439708, 0.439708, 0.439708, 0.439708, 0.439708, 0.43971, 0.439708, 0.442724, 0.439708, 0.439708
16.1775, 0, 0.442501, 0.439443, 1.41421, -0.442501, 0.439443, 0, 0.439443, 0.439443, 0.439443, 0.439443, 0.439443, 0.439443, 0.439443, 0.439443, 0.439443, 0.439443, 0.439443, 0.439443, 0.439445, 0.439443, 0.442498, 0.439444, 0.439443
16.1854, 0.463693, 0.441185, 0.438088, 1.56962, 0.0225081, 0.438088, 0, 0.438088, 0.438088, 0.438088, 0.438088, 0.438088, 0.438088, 0.438088, 0.438088, 0.438088, 0.438088, 0.438088, 0.438088, 0.43809, 0.438088, 0.441182, 0.438088, 0.438088
16.1933, 1.53631, 0.438816, 0.435679, 1.88051, 1.09749, 0.435679, 0, 0.435679, 0.435679, 0.435679, 0.435679, 0.435679, 0.435679, 0.435679, 0.435679, 0.435679, 0.435679, 0.435679, 0.435679, 0.435681, 0.435679, 0.438812, 0.43568, 0.435679
16.2012, 1.22701, 0.435928, 0.432751, 1.79639, 0.791085, 0.432751, 0, 0.432751, 0.432751, 0.432751, 0.432751, 0.432751, 0.432751, 0.432751, 0.432751, 0.432751, 0.432751, 0.432751, 0.432751, 0.432753, 0.432751, 0.435925, 0.432752, 0.432751
16.209, 1.99752, 0.433051, 0.429833, 1.99938, 1.56447, 0.429833, 0, 0.429833, 0.429833, 0.429833, 0.429833, 0.429833, 0.429833, 0.429833, 0.429833, 0.429833, 0.429833, 0.429833, 0.429833, 0.429835, 0.429833, 0.433047, 0.429834, 0.429833
16.2169, 1.44164, 0.432707, 0.429446, 1.85516, 1.00893, 0.429446, 0, 0.429446, 0.429446, 0.429446, 0.429446, 0.429446, 0.429446, 0.429446, 0.429446, 0.429446, 0.429446, 0.429446, 0.429446, 0.429448, 0.429446, 0.432703, 0.429448, 0.429446
16.2248, 3.33383, 0.431368, 0.428065, 2.30951, 2.90246, 0.428065, 0, 0.428065, 0.428065, 0.428065, 0.428065, 0.428065, 0.428065, 0.428065, 0.428065, 0.428065, 0.428065, 0.428065, 0.428065, 0.428067, 0.428065, 0.431364, 0.428068, 0.428065
16.2327, 0, 0.429062, 0.425715, 1.41421, -0.429062, 0.425715, 0, 0.425715, 0.425715, 0.425715, 0.425715, 0.425715, 0.425715, 0.425715, 0.425715, 0.425715, 0.425715, 0.425715, 0.425715, 0.425717, 0.425715, 0.429056, 0.425719, 0.425715
16.2405, 1, 0.426278, 0.422888, 1.73205, 0.573722, 0.422888, 0, 0.422888, 0.422888, 0.422888, 0.422888, 0.422888, 0.422888, 0.422888, 0.422888, 0.422888, 0.422888, 0.422888, 0.422888, 0.42289, 0.422888, 0.426272, 0.422892, 0.422888
16.2484, 1.21264, 0.423505, 0.42007, 1.79238, 0.789134, 0.42007, 0, 0.42007, 0.42007, 0.42007, 0.42007, 0.42007, 0.42007, 0.42007, 0.42007, 0.42007, 0.42007, 0.42007, 0.42007, 0.420072, 0.42007, 0.423497, 0.420075, 0.42007
16.2563, 1.78736, 0.42293, 0.419449, 1.94611, 1.36443, 0.419449, 0, 0.419449, 0.419449, 0.419449, 0.419449, 0.419449, 0.419449, 0.419449, 0.419449, 0.419449, 0.419449, 0.419449, 0.419449, 0.419451, 0.419449, 0.422921, 0.419456, 0.419449
16.2642, 1, 0.421519, 0.417991, 1.73205, 0.578481, 0.417991, 0, 0.417991, 0.417991, 0.417991, 0.417991, 0.417991, 0.417991, 0.417991, 0.417991, 0.417991, 0.417991, 0.417991, 0.417991, 0.417993, 0.417991, 0.421508, 0.418, 0.417991
16.272, 1.20533, 0.419298, 0.415721, 1.79034, 0.786031, 0.415721, 0, 0.415721, 0.415721, 0.415721, 0.415721, 0.415721, 0.415721, 0.415721, 0.415721, 0.415721, 0.415721, 0.415721, 0.415721, 0.415723, 0.415721, 0.419284, 0.415732, 0.415721
16.2799, 0.794672, 0.416677, 0.413052, 1.67173, 0.377994, 0.413052, 0, 0.413052, 0.413052, 0.413052, 0.413052, 0.413052, 0.413052, 0.413052, 0.413052, 0.413052, 0.413052, 0.413052, 0.413052, 0.413054, 0.413052, 0.416661, 0.413066, 0.413052
16.2878, 0, 0.414067, 0.410391, 1.41421, -0.414067, 0.410391, 0, 0.410391, 0.410391, 0.410391, 0.410391, 0.410391, 0.410391, 0.410391, 0.410391, 0.410391, 0.410391, 0.410391, 0.410391, 0.410393, 0.410391, 0.414048, 0.410408, 0.410391
16.2957, 0.198141, 0.413056, 0.409328, 1.48261, -0.214915, 0.409328, 0, 0.409328, 0.409328, 0.409328, 0.409328, 0.409328, 0.409328, 0.409328, 0.409328, 0.409328, 0.409328, 0.409328, 0.409328, 0.40933, 0.409328, 0.413032, 0.409349, 0.409328
16.3035, 0.997497, 0.411511, 0.407729, 1.73133, 0.585986, 0.407729, 0, 0.407729, 0.407729, 0.407729, 0.407729, 0.407729, 0.407729, 0.407729, 0.407729, 0.407729, 0.407729, 0.407729, 0.407729, 0.407732, 0.407729, 0.411483, 0.407756, 0.407729
16.3114, 0.997546, 0.409436, 0.4056, 1.73134, 0.58811, 0.4056, 0, 0.4056, 0.4056, 0.4056, 0.4056, 0.4056, 0.4056, 0.4056, 0.4056, 0.4056, 0.4056, 0.4056, 0.4056, 0.405602, 0.4056, 0.409402, 0.405631, 0.4056
16.3193, 0.806815, 0.407102, 0.403209, 1.67536, 0.399714, 0.403209, 0, 0.403209, 0.403209, 0.403209, 0.403209, 0.403209, 0.403209, 0.403209, 0.403209, 0.403209, 0.403209, 0.403209, 0.403209, 0.403211, 0.403209, 0.407061, 0.403247, 0.403209
16.3272, 2, 0.404776, 0.400825, 2, 1.59522, 0.400825, 0, 0.400825, 0.400825, 0.400825, 0.400825, 0.400825, 0.400825, 0.400825, 0.400825, 0.400825, 0.400825, 0.400825, 0.400825, 0.400827, 0.400825, 0.404728, 0.400871, 0.400825
16.335, 0, 0.403237, 0.399225, 1.41421, -0.403237, 0.399225, 0, 0.399225, 0.399225, 0.399225, 0.399225, 0.399225, 0.399225, 0.399225, 0.399225, 0.399225, 0.399225, 0.399225, 0.399225, 0.399227, 0.399225, 0.40318, 0.39928, 0.399225
16.3429, 1, 0.401514, 0.39744, 1.73205, 0.598486, 0.39744, 0, 0.39744, 0.39744, 0.39744, 0.39744, 0.39744, 0.39744, 0.39744, 0.39744, 0.39744, 0.39744, 0.39744, 0.39744, 0.397442, 0.39744, 0.401447, 0.397504, 0.39744
16.3508, 2, 0.399608, 0.39547, 2, 1.60039, 0.39547, 0, 0.39547, 0.39547, 0.39547, 0.39547, 0.39547, 0.39547, 0.39547, 0.39547, 0.39547, 0.39547, 0.39547, 0.39547, 0.395472, 0.39547, 0.399531, 0.395545, 0.39547
16.3586, 0.178788, 0.397616, 0.393411, 1.47607, -0.218828, 0.393411, 0, 0.393411, 0.393411, 0.393411, 0.393411, 0.393411, 0.393411, 0.393411, 0.393411, 0.393411, 0.393411, 0.393411, 0.393411, 0.393414, 0.393411, 0.397526, 0.393499, 0.393411
16.3665, 0.821212, 0.395595, 0.391321, 1.67965, 0.425617, 0.391321, 0, 0.391321, 0.391321, 0.391321, 0.391321, 0.391321, 0.391321, 0.391321, 0.391321, 0.391321, 0.391321, 0.391321, 0.391321, 0.391324, 0.391321, 0.395491, 0.391423, 0.391321
16.3744, 0, 0.393563, 0.389219, 1.41421, -0.393563, 0.389219, 0, 0.389219, 0.389219, 0.389219, 0.389219, 0.389219, 0.389219, 0.389219, 0.389219, 0.389219, 0.389219, 0.389219, 0.389219, 0.389221, 0.389219, 0.393444, 0.389335, 0.389219
16.3823, 2, 0.39153, 0.387113, 2, 1.60847, 0.387113, 0, 0.387113, 0.387113, 0.387113, 0.387113, 0.387113, 0.387113, 0.387113, 0.387113, 0.387113, 0.387113, 0.387113, 0.387113, 0.387115, 0.387113, 0.391394, 0.387246, 0.387113
16.3901, 0.169227, 0.3895, 0.385008, 1.47283, -0.220273, 0.385008, 0, 0.385008, 0.385008, 0.385008, 0.385008, 0.385008, 0.385008, 0.385008, 0.385008, 0.385008, 0.385008, 0.385008, 0.385008, 0.38501, 0.385008, 0.389347, 0.385159, 0.385008
16.398, 0.997357, 0.38745, 0.38288, 1.73129, 0.609907, 0.38288, 0, 0.38288, 0.38288, 0.38288, 0.38288, 0.38288, 0.38288, 0.38288, 0.38288, 0.38288, 0.38288, 0.38288, 0.38288, 0.382882, 0.38288, 0.387278, 0.383051, 0.38288
16.4059, 1.83342, 0.385361, 0.380712, 1.95791, 1.44805, 0.380712, 0, 0.380712, 0.380712, 0.380712, 0.380712, 0.380712, 0.380712, 0.380712, 0.380712, 0.380712, 0.380712, 0.380712, 0.380712, 0.380714, 0.380712, 0.385168, 0.380903, 0.380712
16.4138, 1.32375, 0.383204, 0.378473, 1.82311, 0.940544, 0.378473, 0, 0.378473, 0.378473, 0.378473, 0.378473, 0.378473, 0.378473, 0.378473, 0.378473, 0.378473, 0.378473, 0.378473, 0.378473, 0.378475, 0.378473, 0.38299, 0.378686, 0.378473
16.4216, 1.83582, 0.380992, 0.376177, 1.95852, 1.45482, 0.376177, 0, 0.376177, 0.376177, 0.376177, 0.376177, 0.376177, 0.376177, 0.376177, 0.376177, 0.376177, 0.376177, 0.376177, 0.376177, 0.376179, 0.376177, 0.380755, 0.376412, 0.376177
16.4295, 0.840436, 0.378692, 0.373792, 1.68536, 0.461744, 0.373792, 0, 0.373792, 0.373792, 0.373792, 0.373792, 0.373792, 0.373792, 0.373792, 0.373792, 0.373792, 0.373792, 0.373792, 0.373792, 0.373794, 0.373792, 0.378432, 0.37405, 0.373792
16.4374, 0, 0.376321, 0.371335, 1.41421, -0.376321, 0.371335, 0, 0.371335, 0.371335, 0.371335, 0.371335, 0.371335, 0.371335, 0.371335, 0.371335, 0.371335, 0.371335, 0.371335, 0.371335, 0.371337, 0.371335, 0.376038, 0.371616, 0.371335
16.4453, 0, 0.373904, 0.368831, 1.41421, -0.373904, 0.368831, 0, 0.368831, 0.368831, 0.368831, 0.368831, 0.368831, 0.368831, 0.368831, 0.368831, 0.368831, 0.368831, 0.368831, 0.368831, 0.368833, 0.368831, 0.373597, 0.369135, 0.368831
16.4531, 0, 0.371461, 0.366299, 1.41421, -0.371461, 0.366299, 0, 0.366299, 0.366299, 0.366299, 0.366299, 0.366299, 0.366299, 0.366299, 0.366299, 0.366299, 0.366299, 0.366299, 0.366299, 0.366301, 0.366299, 0.371131, 0.366627, 0.366299
16.461, 0, 0.369008, 0.363758, 1.41421, -0.369008, 0.363758, 0, 0.363758, 0.363758, 0.363758, 0.363758, 0.363758, 0.363758, 0.363758, 0.363758, 0.363758, 0.363758, 0.363758, 0.363758, 0.36376, 0.363758, 0.368656, 0.364109, 0.363758
16.4689, 0, 0.366565, 0.361226, 1.41421, -0.366565, 0.361226, 0, 0.361226, 0.361226, 0.361226, 0.361226, 0.361226, 0.361226, 0.361226, 0.361226, 0.361226, 0.361226, 0.361226, 0.361226, 0.361228, 0.361226, 0.366191, 0.361599, 0.361226
16.4767, 0, 0.367491, 0.362062, 1.41421, -0.367491, 0.362062, 0, 0.362062, 0.362062, 0.362062, 0.362062, 0.362062, 0.362062, 0.362062, 0.362062, 0.362062, 0.362062, 0.362062, 0.362062, 0.362065, 0.362062, 0.367095, 0.362455, 0.362062
16.4846, 1.14006, 0.368386, 0.362869, 1.77202, 0.771674, 0.362869, 0, 0.362869, 0.362869, 0.362869, 0.362869, 0.362869, 0.362869, 0.362869, 0.362869, 0.362869, 0.362869, 0.362869, 0.362869, 0.362872, 0.362869, 0.367971, 0.363282, 0.362869
16.4925, 0.859941, 0.369259, 0.363655, 1.69114, 0.490682, 0.363655, 0, 0.363655, 0.363655, 0.363655, 0.363655, 0.363655, 0.363655, 0.363655, 0.363655, 0.363655, 0.363655, 0.363655, 0.363655, 0.363657, 0.363655, 0.368827, 0.364084, 0.363655
16.5004, 1, 0.370104, 0.364414, 1.73205, 0.629896, 0.364414, 0, 0.364414, 0.364414, 0.364414, 0.364414, 0.364414, 0.364414, 0.364414, 0.364414, 0.364414, 0.364414, 0.364414, 0.364414, 0.364416, 0.364414, 0.369657, 0.364858, 0.364414
16.5082, 0.133053, 0.370887, 0.365112, 1.4605, -0.237834, 0.365112, 0, 0.365112, 0.365112, 0.365112, 0.365112, 0.365112, 0.365112, 0.365112, 0.365112, 0.365112, 0.365112, 0.365112, 0.365112, 0.365114, 0.365112, 0.370428, 0.365569, 0.365112
16.5161, 0.866947, 0.371615, 0.365756, 1.69321, 0.495333, 0.365756, 0, 0.365756, 0.365756, 0.365756, 0.365756, 0.365756, 0.365756, 0.365756, 0.365756, 0.365756, 0.365756, 0.365756, 0.365756, 0.365758, 0.365756, 0.371146, 0.366223, 0.365756
16.524, 0, 0.372314, 0.366374, 1.41421, -0.372314, 0.366374, 0, 0.366374, 0.366374, 0.366374, 0.366374, 0.366374, 0.366374, 0.366374, 0.366374, 0.366374, 0.366374, 0.366374, 0.366374, 0.366376, 0.366374, 0.371838, 0.366848, 0.366374
16.5319, 2, 0.373013, 0.366992, 2, 1.62699, 0.366992, 0, 0.366992, 0.366992, 0.366992, 0.366992, 0.366992, 0.366992, 0.366992, 0.366992, 0.366992, 0.366992, 0.366992, 0.366992, 0.366994, 0.366992, 0.372533, 0.36747, 0.366992
16.5397, 1, 0.373668, 0.367569, 1.73205, 0.626332, 0.367569, 0, 0.367569, 0.367569, 0.367569, 0.367569, 0.367569, 0.367569, 0.367569, 0.367569, 0.367569, 0.367569, 0.367569, 0.367569, 0.367571, 0.367569, 0.373187, 0.368048, 0.367569
16.5476, 0.120942, 0.374282, 0.368107, 1.45635, -0.25334, 0.368107, 0, 0.368107, 0.368107, 0.368107, 0.368107, 0.368107, 0.368107, 0.368107, 0.368107, 0.368107, 0.368107, 0.368107, 0.368107, 0.368109, 0.368107, 0.373803, 0.368584, 0.368107
16.5555, 0.879058, 0.374895, 0.368646, 1.69678, 0.504163, 0.368646, 0, 0.368646, 0.368646, 0.368646, 0.368646, 0.368646, 0.368646, 0.368646, 0.368646, 0.368646, 0.368646, 0.368646, 0.368646, 0.368648, 0.368646, 0.374422, 0.369117, 0.368646
16.5634, 0, 0.375698, 0.369376, 1.41421, -0.375698, 0.369376, 0, 0.369376, 0.369376, 0.369376, 0.369376, 0.369376, 0.369376, 0.369376, 0.369376, 0.369376, 0.369376, 0.369376, 0.369376, 0.369378, 0.369376, 0.375233, 0.369839, 0.369376
16.5712, 0, 0.376322, 0.369928, 1.41421, -0.376322, 0.369928, 0, 0.369928, 0.369928, 0.369928, 0.369928, 0.369928, 0.369928, 0.369928, 0.369928, 0.369928, 0.369928, 0.369928, 0.369928, 0.36993, 0.369928, 0.375867, 0.37038, 0.369928
16.5791, 0.111249, 0.376768, 0.370304, 1.45301, -0.265519, 0.370304, 0, 0.370304, 0.370304, 0.370304, 0.370304, 0.370304, 0.370304, 0.370304, 0.370304, 0.370304, 0.370304, 0.370304, 0.370304, 0.370306, 0.370304, 0.376327, 0.370743, 0.370304
16.587, 1.88875, 0.377125, 0.370592, 1.97199, 1.51163, 0.370592, 0, 0.370592, 0.370592, 0.370592, 0.370592, 0.370592, 0.370592, 0.370592, 0.370592, 0.370592, 0.370592, 0.370592, 0.370592, 0.370594, 0.370592, 0.3767, 0.371015, 0.370592
16.5949, 2, 0.377482, 0.37088, 2, 1.62252, 0.37088, 0, 0.37088, 0.37088, 0.37088, 0.37088, 0.37088, 0.37088, 0.37088, 0.37088, 0.37088, 0.37088, 0.37088, 0.37088, 0.370882, 0.37088, 0.377074, 0.371285, 0.37088
16.6027, 0, 0.378462, 0.371792, 1.41421, -0.378462, 0.371792, 0, 0.371792, 0.371792, 0.371792, 0.371792, 0.371792, 0.371792, 0.371792, 0.371792, 0.371792, 0.371792, 0.371792, 0.371792, 0.371795, 0.371792, 0.378074, 0.372178, 0.371792
16.6106, 0, 0.379146, 0.372409, 1.41421, -0.379146, 0.372409, 0, 0.372409, 0.372409, 0.372409, 0.372409, 0.372409, 0.372409, 0.372409, 0.372409, 0.372409, 0.372409, 0.372409, 0.372409, 0.372411, 0.372409, 0.37878, 0.372773, 0.372409
16.6185, 1.09916, 0.379547, 0.372741, 1.76044, 0.71961, 0.372741, 0, 0.372741, 0.372741, 0.372741, 0.372741, 0.372741, 0.372741, 0.372741, 0.372741, 0.372741, 0.372741, 0.372741, 0.372741, 0.372744, 0.372741, 0.379203, 0.373084, 0.372741
16.6264, 2.90084, 0.379806, 0.372931, 2.21378, 2.52104, 0.372931, 0, 0.372931, 0.372931, 0.372931, 0.372931, 0.372931, 0.372931, 0.372931, 0.372931, 0.372931, 0.372931, 0.372931, 0.372931, 0.372934, 0.372931, 0.379485, 0.373251, 0.372931
16.6342, 0, 0.380067, 0.373121, 1.41421, -0.380067, 0.373121, 0, 0.373121, 0.373121, 0.373121, 0.373121, 0.373121, 0.373121, 0.373121, 0.373121, 0.373121, 0.373121, 0.373121, 0.373121, 0.373124, 0.373121, 0.379768, 0.373418, 0.373121
16.6421, 1.09217, 0.381123, 0.374106, 1.75846, 0.711047, 0.374106, 0, 0.374106, 0.374106, 0.374106, 0.374106, 0.374106, 0.374106, 0.374106, 0.374106, 0.374106, 0.374106, 0.374106, 0.374106, 0.374108, 0.374106, 0.380848, 0.374379, 0.374106
16.65, 0.90783, 0.381785, 0.374695, 1.70524, 0.526044, 0.374695, 0, 0.374695, 0.374695, 0.374695, 0.374695, 0.374695, 0.374695, 0.374695, 0.374695, 0.374695, 0.374695, 0.374695, 0.374695, 0.374697, 0.374695, 0.381533, 0.374945, 0.374695
16.6578, 1, 0.382075, 0.374909, 1.73205, 0.617925, 0.374909, 0, 0.374909, 0.374909, 0.374909, 0.374909, 0.374909, 0.374909, 0.374909, 0.374909, 0.374909, 0.374909, 0.374909, 0.374909, 0.374912, 0.374909, 0.381845, 0.375137, 0.374909
16.6657, 0, 0.38218, 0.374937, 1.41421, -0.38218, 0.374937, 0, 0.374937, 0.374937, 0.374937, 0.374937, 0.374937, 0.374937, 0.374937, 0.374937, 0.374937, 0.374937, 0.374937, 0.374937, 0.374939, 0.374937, 0.381972, 0.375142, 0.374937
16.6736, 0, 0.382288, 0.374964, 1.41421, -0.382288, 0.374964, 0, 0.374964, 0.374964, 0.374964, 0.374964, 0.374964, 0.374964, 0.374964, 0.374964, 0.374964, 0.374964, 0.374964, 0.374964, 0.374966, 0.374964, 0.382101, 0.375149, 0.374964
16.6815, 3, 0.38353, 0.376124, 2.23607, 2.61647, 0.376124, 0, 0.376124, 0.376124, 0.376124, 0.376124, 0.376124, 0.376124, 0.376124, 0.376124, 0.376124, 0.376124, 0.376124, 0.376124, 0.376126, 0.376124, 0.383363, 0.376288, 0.376124
16.6893, 0.0773426, 0.384266, 0.376774, 1.4413, -0.306924, 0.376774, 0, 0.376774, 0.376774, 0.376774, 0.376774, 0.376774, 0.376774, 0.376774, 0.376774, 0.376774, 0.376774, 0.376774, 0.376774, 0.376776, 0.376774, 0.384118, 0.37692, 0.376774
