   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_124.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
7.7227, 17.0353, 12.7576, 12.0261, 4.36295, 4.27768, 12.0261, 0, 12.0261, 12.0262, 12.7575, 12.0261, 12.0261, 12.0261, 12.0261, 12.0261, 12.0261, 12.0261, 12.0261, 12.0261, 12.0261, 12.0261
7.73057, 11.9904, 12.4593, 11.9447, 3.74037, -0.468887, 11.9447, 0, 11.9447, 11.9448, 12.4592, 11.9447, 11.9447, 11.9447, 11.9447, 11.9447, 11.9447, 11.9447, 11.9447, 11.9447, 11.9447, 11.9447
7.73845, 16.6278, 12.2214, 11.8631, 4.316, 4.40644, 11.8631, 0, 11.8631, 11.8632, 12.2213, 11.8631, 11.8631, 11.8631, 11.8631, 11.8631, 11.8631, 11.8631, 11.8631, 11.8631, 11.8631, 11.8631
7.74633, 14.3526, 12.0289, 11.7817, 4.04383, 2.32372, 11.7817, 0, 11.7817, 11.7818, 12.0288, 11.7817, 11.7817, 11.7817, 11.7817, 11.7817, 11.7817, 11.7817, 11.7817, 11.7817, 11.7817, 11.7817
7.7542, 16.8043, 11.8692, 11.7003, 4.33639, 4.93507, 11.7003, 0, 11.7003, 11.7004, 11.8691, 11.7003, 11.7003, 11.7003, 11.7003, 11.7003, 11.7003, 11.7003, 11.7003, 11.7003, 11.7003, 11.7003
7.76208, 16.611, 11.7334, 11.6189, 4.31405, 4.8776, 11.6189, 0, 11.6189, 11.619, 11.7333, 11.6189, 11.6189, 11.6189, 11.6189, 11.6189, 11.6189, 11.6189, 11.6189, 11.6189, 11.6189, 11.6189
7.76995, 10.6005, 11.6149, 11.5377, 3.54972, -1.01443, 11.5377, 0, 11.5377, 11.5379, 11.6148, 11.5377, 11.5377, 11.5377, 11.5377, 11.5377, 11.5377, 11.5377, 11.5377, 11.5377, 11.5377, 11.5377
7.77783, 12.946, 11.509, 11.4572, 3.866, 1.437, 11.4572, 0, 11.4572, 11.4573, 11.5088, 11.4572, 11.4572, 11.4572, 11.4572, 11.4572, 11.4572, 11.4572, 11.4572, 11.4572, 11.4572, 11.4572
7.7857, 7.79455, 11.4113, 11.3766, 3.12962, -3.61679, 11.3766, 0, 11.3766, 11.3767, 11.4112, 11.3766, 11.3766, 11.3766, 11.3766, 11.3766, 11.3766, 11.3766, 11.3766, 11.3766, 11.3766, 11.3766
7.79358, 10.1861, 11.3197, 11.2963, 3.49086, -1.1336, 11.2963, 0, 11.2963, 11.2964, 11.3196, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963
7.80146, 13.7894, 11.2326, 11.2166, 3.97359, 2.55679, 11.2166, 0, 11.2166, 11.2168, 11.2325, 11.2166, 11.2166, 11.2166, 11.2166, 11.2166, 11.2166, 11.2166, 11.2166, 11.2166, 11.2166, 11.2166
7.80933, 15.7851, 11.1481, 11.1369, 4.21723, 4.63702, 11.1369, 0, 11.1369, 11.137, 11.1479, 11.1369, 11.1369, 11.1369, 11.1369, 11.1369, 11.1369, 11.1369, 11.1369, 11.1369, 11.1369, 11.1369
7.81721, 11.3965, 11.0655, 11.0574, 3.66013, 0.331025, 11.0574, 0, 11.0574, 11.0576, 11.0653, 11.0574, 11.0574, 11.0574, 11.0574, 11.0574, 11.0574, 11.0574, 11.0574, 11.0574, 11.0574, 11.0574
7.82508, 8.4062, 11.116, 11.1099, 3.22586, -2.70985, 11.1099, 0, 11.1099, 11.1101, 11.1159, 11.1099, 11.1099, 11.1099, 11.1099, 11.1099, 11.1099, 11.1099, 11.1099, 11.1099, 11.1099, 11.1099
7.83296, 9.78486, 11.1672, 11.1623, 3.43291, -1.38233, 11.1623, 0, 11.1623, 11.1624, 11.167, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623
7.84083, 12.3544, 11.2189, 11.2148, 3.78872, 1.1355, 11.2148, 0, 11.2148, 11.2149, 11.2188, 11.2148, 11.2148, 11.2148, 11.2148, 11.2148, 11.2148, 11.2148, 11.2148, 11.2148, 11.2148, 11.2148
7.84871, 10.9855, 11.2713, 11.2676, 3.60354, -0.285786, 11.2676, 0, 11.2676, 11.2677, 11.2711, 11.2676, 11.2676, 11.2676, 11.2676, 11.2676, 11.2676, 11.2676, 11.2676, 11.2676, 11.2676, 11.2676
7.85658, 8.20317, 11.3234, 11.3199, 3.19424, -3.1202, 11.3199, 0, 11.32, 11.3201, 11.3232, 11.3199, 11.3199, 11.3199, 11.3199, 11.3199, 11.3199, 11.3199, 11.3199, 11.3199, 11.3199, 11.3199
7.86446, 17.8884, 11.3745, 11.3713, 4.45964, 6.51386, 11.3713, 0, 11.3713, 11.3714, 11.3744, 11.3713, 11.3713, 11.3713, 11.3713, 11.3713, 11.3713, 11.3713, 11.3713, 11.3713, 11.3713, 11.3713
7.87234, 8.86493, 11.4249, 11.4218, 3.2962, -2.56001, 11.4218, 0, 11.4218, 11.4219, 11.4248, 11.4218, 11.4218, 11.4218, 11.4218, 11.4218, 11.4218, 11.4218, 11.4218, 11.4218, 11.4218, 11.4218
7.88021, 16.4354, 11.475, 11.4719, 4.29365, 4.96042, 11.4719, 0, 11.4719, 11.472, 11.4749, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719
7.88809, 16.3088, 11.5252, 11.522, 4.27888, 4.78367, 11.522, 0, 11.522, 11.5221, 11.525, 11.522, 11.522, 11.522, 11.522, 11.522, 11.522, 11.522, 11.522, 11.522, 11.522, 11.522
7.89596, 12.4419, 11.575, 11.5717, 3.80025, 0.866948, 11.5717, 0, 11.5718, 11.5719, 11.5748, 11.5717, 11.5717, 11.5717, 11.5717, 11.5717, 11.5717, 11.5717, 11.5717, 11.5717, 11.5717, 11.5717
7.90384, 14.9882, 11.6238, 11.6205, 4.12168, 3.36442, 11.6205, 0, 11.6205, 11.6206, 11.6237, 11.6205, 11.6205, 11.6205, 11.6205, 11.6205, 11.6205, 11.6205, 11.6205, 11.6205, 11.6205, 11.6205
7.91171, 11.0503, 11.6715, 11.668, 3.61251, -0.621262, 11.668, 0, 11.668, 11.6681, 11.6714, 11.668, 11.668, 11.668, 11.668, 11.668, 11.668, 11.668, 11.668, 11.668, 11.668, 11.668
7.91959, 13.6887, 11.7184, 11.7146, 3.9609, 1.97032, 11.7146, 0, 11.7146, 11.7147, 11.7183, 11.7146, 11.7146, 11.7146, 11.7146, 11.7146, 11.7146, 11.7146, 11.7146, 11.7146, 11.7146, 11.7146
7.92747, 12.9855, 11.765, 11.7608, 3.87111, 1.22048, 11.7608, 0, 11.7608, 11.7609, 11.7649, 11.7608, 11.7608, 11.7608, 11.7608, 11.7608, 11.7608, 11.7608, 11.7608, 11.7608, 11.7608, 11.7608
7.93534, 13.7442, 11.8111, 11.8063, 3.9679, 1.93309, 11.8063, 0, 11.8063, 11.8063, 11.8111, 11.8063, 11.8063, 11.8063, 11.8063, 11.8063, 11.8063, 11.8063, 11.8063, 11.8063, 11.8063, 11.8063
7.94322, 13.4946, 11.8567, 11.8508, 3.93631, 1.63784, 11.8508, 0, 11.8508, 11.8508, 11.8566, 11.8508, 11.8508, 11.8508, 11.8508, 11.8508, 11.8508, 11.8508, 11.8508, 11.8508, 11.8508, 11.8508
7.95109, 12.2246, 11.9017, 11.8941, 3.77156, 0.322933, 11.8941, 0, 11.8941, 11.8942, 11.9016, 11.8941, 11.8941, 11.8941, 11.8941, 11.8941, 11.8941, 11.8941, 11.8941, 11.8941, 11.8941, 11.8941
7.95897, 17.4834, 11.9465, 11.9364, 4.414, 5.53694, 11.9364, 0, 11.9364, 11.9364, 11.9464, 11.9364, 11.9364, 11.9364, 11.9364, 11.9364, 11.9364, 11.9364, 11.9364, 11.9364, 11.9364, 11.9364
7.96684, 14.4781, 11.9915, 11.9777, 4.05932, 2.48653, 11.9777, 0, 11.9777, 11.9778, 11.9915, 11.9777, 11.9777, 11.9777, 11.9777, 11.9777, 11.9777, 11.9777, 11.9777, 11.9777, 11.9777, 11.9777
7.97472, 12.9957, 12.0377, 12.0184, 3.87242, 0.957953, 12.0184, 0, 12.0184, 12.0184, 12.0376, 12.0184, 12.0184, 12.0184, 12.0184, 12.0184, 12.0184, 12.0184, 12.0184, 12.0184, 12.0184, 12.0184
7.98259, 17.966, 12.0852, 12.0578, 4.46834, 5.88081, 12.0578, 0, 12.0578, 12.0579, 12.0852, 12.0578, 12.0578, 12.0578, 12.0578, 12.0578, 12.0578, 12.0578, 12.0578, 12.0578, 12.0578, 12.0578
7.99047, 17.9812, 12.135, 12.0959, 4.47003, 5.84616, 12.0959, 0, 12.0959, 12.0959, 12.1349, 12.0959, 12.0959, 12.0959, 12.0959, 12.0959, 12.0959, 12.0959, 12.0959, 12.0959, 12.0959, 12.0959
7.99835, 10.2408, 12.1885, 12.1326, 3.49869, -1.94772, 12.1326, 0, 12.1326, 12.1327, 12.1885, 12.1326, 12.1326, 12.1326, 12.1326, 12.1326, 12.1326, 12.1326, 12.1326, 12.1326, 12.1326, 12.1326
8.00622, 8.77355, 12.248, 12.1683, 3.28231, -3.47444, 12.1683, 0, 12.1683, 12.1684, 12.2479, 12.1683, 12.1683, 12.1683, 12.1683, 12.1683, 12.1683, 12.1683, 12.1683, 12.1683, 12.1683, 12.1683
8.0141, 8.99058, 12.3157, 12.2028, 3.3152, -3.32508, 12.2028, 0, 12.2028, 12.2028, 12.3156, 12.2028, 12.2028, 12.2028, 12.2028, 12.2028, 12.2028, 12.2028, 12.2028, 12.2028, 12.2028, 12.2028
8.02197, 17.9169, 12.3948, 12.2361, 4.46283, 5.52211, 12.2361, 0, 12.2361, 12.2361, 12.3947, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361, 12.2361
8.02985, 14.3342, 12.489, 12.2679, 4.04156, 1.84516, 12.2679, 0, 12.2679, 12.2679, 12.489, 12.2679, 12.2679, 12.2679, 12.2679, 12.2679, 12.2679, 12.2679, 12.2679, 12.2679, 12.2679, 12.2679
8.03772, 16.628, 12.6036, 12.2983, 4.31602, 4.02445, 12.2983, 0, 12.2983, 12.2983, 12.6035, 12.2983, 12.2983, 12.2983, 12.2983, 12.2983, 12.2983, 12.2983, 12.2983, 12.2983, 12.2983, 12.2983
8.0456, 21.8791, 12.7444, 12.3272, 4.88662, 9.13469, 12.3272, 0, 12.3272, 12.3272, 12.7443, 12.3272, 12.3272, 12.3272, 12.3272, 12.3272, 12.3272, 12.3272, 12.3272, 12.3272, 12.3272, 12.3272
8.05348, 17.9705, 12.919, 12.3547, 4.46883, 5.05148, 12.3547, 0, 12.3547, 12.3547, 12.9189, 12.3547, 12.3547, 12.3547, 12.3547, 12.3547, 12.3547, 12.3547, 12.3547, 12.3547, 12.3547, 12.3547
8.06135, 12.653, 13.1359, 12.3807, 3.82792, -0.482903, 12.3807, 0, 12.3807, 12.3808, 13.1358, 12.3807, 12.3807, 12.3807, 12.3807, 12.3807, 12.3807, 12.3807, 12.3807, 12.3807, 12.3807, 12.3807
8.06923, 14.5722, 13.4048, 12.4052, 4.0709, 1.16742, 12.4052, 0, 12.4052, 12.4052, 13.4048, 12.4052, 12.4052, 12.4052, 12.4052, 12.4052, 12.4052, 12.4052, 12.4052, 12.4052, 12.4052, 12.4052
8.0771, 22.8283, 13.7369, 12.4279, 4.9828, 9.09135, 12.4279, 0, 12.428, 12.428, 13.7369, 12.4279, 12.4279, 12.4279, 12.4279, 12.4279, 12.4279, 12.4279, 12.4279, 12.4279, 12.4279, 12.4279
8.08498, 15.981, 14.1444, 12.4491, 4.2404, 1.83664, 12.4491, 0, 12.4491, 12.4491, 14.1443, 12.4491, 12.4491, 12.4491, 12.4491, 12.4491, 12.4491, 12.4491, 12.4491, 12.4491, 12.4491, 12.4491
8.09285, 21.7929, 14.64, 12.4683, 4.8778, 7.15296, 12.4683, 0, 12.4683, 12.4684, 14.6399, 12.4683, 12.4683, 12.4683, 12.4683, 12.4683, 12.4683, 12.4683, 12.4683, 12.4683, 12.4683, 12.4683
8.10073, 21.7068, 15.2369, 12.4857, 4.86896, 6.46987, 12.4857, 0, 12.4857, 12.4858, 15.2369, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857
8.1086, 17.1477, 15.9485, 12.5014, 4.37581, 1.1992, 12.5014, 0, 12.5014, 12.5014, 15.9484, 12.5014, 12.5014, 12.5014, 12.5014, 12.5014, 12.5014, 12.5014, 12.5014, 12.5014, 12.5014, 12.5014
8.11648, 16.1961, 16.7866, 12.5151, 4.26569, -0.590445, 12.5151, 0, 12.5151, 12.5151, 16.7865, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151
8.12436, 27.465, 17.7615, 12.5269, 5.42817, 9.70349, 12.5269, 0, 12.5269, 12.5269, 17.7614, 12.5269, 12.5269, 12.5269, 12.5269, 12.5269, 12.5269, 12.5269, 12.5269, 12.5269, 12.5269, 12.5269
8.13223, 23.0658, 18.8812, 12.5369, 5.00658, 4.18461, 12.5369, 0, 12.5369, 12.5369, 18.8811, 12.5369, 12.5369, 12.5369, 12.5369, 12.5369, 12.5369, 12.5369, 12.5369, 12.5369, 12.5369, 12.5369
8.14011, 20.3605, 20.1499, 12.5452, 4.72869, 0.210566, 12.5452, 0, 12.5452, 12.5453, 20.1498, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452, 12.5452
8.14798, 21.1908, 21.5668, 12.5517, 4.81568, -0.376064, 12.5517, 0, 12.5517, 12.5518, 21.5668, 12.5517, 12.5517, 12.5517, 12.5517, 12.5517, 12.5517, 12.5517, 12.5517, 12.5517, 12.5517, 12.5517
8.15586, 24.2826, 23.1262, 12.5565, 5.12665, 1.15637, 12.5565, 0, 12.5565, 12.5565, 23.1262, 12.5565, 12.5565, 12.5565, 12.5565, 12.5565, 12.5565, 12.5565, 12.5565, 12.5565, 12.5565, 12.5565
8.16373, 23.0413, 24.8156, 12.5593, 5.00413, -1.77429, 12.5593, 0, 12.5593, 12.5594, 24.8156, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593
8.17161, 25.5963, 26.6165, 12.5605, 5.25322, -1.02013, 12.5605, 0, 12.5605, 12.5605, 26.6164, 12.5605, 12.5605, 12.5605, 12.5605, 12.5605, 12.5605, 12.5605, 12.5605, 12.5605, 12.5605, 12.5605
8.17948, 20.9746, 28.5033, 12.56, 4.79318, -7.52875, 12.56, 0, 12.5601, 12.5601, 28.5033, 12.56, 12.56, 12.56, 12.56, 12.56, 12.56, 12.56, 12.56, 12.56, 12.56, 12.56
8.18736, 23.0614, 30.4443, 12.5582, 5.00613, -7.38298, 12.5582, 0, 12.5583, 12.5583, 30.4443, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582
8.19524, 30.2797, 32.4008, 12.5548, 5.68152, -2.1211, 12.5548, 0, 12.5548, 12.5549, 32.4007, 12.5548, 12.5548, 12.5548, 12.5548, 12.5548, 12.5548, 12.5548, 12.5548, 12.5548, 12.5548, 12.5548
8.20311, 30.9887, 34.3301, 12.5498, 5.74358, -3.34139, 12.5498, 0, 12.5498, 12.5498, 34.33, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498
8.21099, 34.6073, 36.1854, 12.543, 6.0504, -1.57804, 12.543, 0, 12.543, 12.543, 36.1853, 12.543, 12.543, 12.543, 12.543, 12.543, 12.543, 12.543, 12.543, 12.543, 12.543, 12.543
8.21886, 34.9748, 37.9183, 12.5346, 6.08069, -2.94347, 12.5346, 0, 12.5346, 12.5346, 37.9183, 12.5346, 12.5346, 12.5346, 12.5346, 12.5346, 12.5346, 12.5346, 12.5346, 12.5346, 12.5346, 12.5346
8.22674, 30.6047, 39.4817, 12.5247, 5.71005, -8.87696, 12.5247, 0, 12.5247, 12.5248, 39.4816, 12.5247, 12.5247, 12.5247, 12.5247, 12.5247, 12.5247, 12.5247, 12.5247, 12.5247, 12.5247, 12.5247
8.23461, 29.6318, 40.8301, 12.5137, 5.62422, -11.1982, 12.5137, 0, 12.5137, 12.5137, 40.83, 12.5137, 12.5137, 12.5137, 12.5137, 12.5137, 12.5137, 12.5137, 12.5137, 12.5137, 12.5137, 12.5137
8.24249, 36.2908, 41.9225, 12.5011, 6.18796, -5.63169, 12.5011, 0, 12.5011, 12.5012, 41.9225, 12.5011, 12.5011, 12.5011, 12.5011, 12.5011, 12.5011, 12.5011, 12.5011, 12.5011, 12.5011, 12.5011
8.25037, 33.2793, 42.7253, 12.4871, 5.93964, -9.44596, 12.4871, 0, 12.4871, 12.4871, 42.7252, 12.4871, 12.4871, 12.4871, 12.4871, 12.4871, 12.4871, 12.4871, 12.4871, 12.4871, 12.4871, 12.4871
8.25824, 34.6537, 43.2126, 12.4715, 6.05423, -8.5589, 12.4715, 0, 12.4715, 12.4715, 43.2125, 12.4715, 12.4715, 12.4715, 12.4715, 12.4715, 12.4715, 12.4715, 12.4715, 12.4715, 12.4715, 12.4715
8.26612, 32.3355, 43.3689, 12.4545, 5.85965, -11.0333, 12.4545, 0, 12.4545, 12.4545, 43.3688, 12.4545, 12.4545, 12.4545, 12.4545, 12.4545, 12.4545, 12.4545, 12.4545, 12.4545, 12.4545, 12.4545
8.27399, 36.5553, 43.1893, 12.4362, 6.20929, -6.63403, 12.4362, 0, 12.4362, 12.4363, 43.1892, 12.4362, 12.4362, 12.4362, 12.4362, 12.4362, 12.4362, 12.4362, 12.4362, 12.4362, 12.4362, 12.4362
8.28187, 28.6962, 42.6796, 12.417, 5.54041, -13.9835, 12.417, 0, 12.417, 12.4171, 42.6795, 12.417, 12.417, 12.417, 12.417, 12.417, 12.417, 12.417, 12.417, 12.417, 12.417, 12.417
8.28974, 34.2693, 41.8559, 12.3965, 6.0224, -7.58667, 12.3965, 0, 12.3965, 12.3965, 41.8558, 12.3965, 12.3965, 12.3965, 12.3965, 12.3965, 12.3965, 12.3965, 12.3965, 12.3965, 12.3965, 12.3965
8.29762, 37.3154, 40.7439, 12.3746, 6.2702, -3.4285, 12.3746, 0, 12.3746, 12.3747, 40.7437, 12.3746, 12.3746, 12.3746, 12.3746, 12.3746, 12.3746, 12.3746, 12.3746, 12.3746, 12.3746, 12.3746
8.30549, 34.5483, 39.3774, 12.3514, 6.04552, -4.82917, 12.3514, 0, 12.3514, 12.3515, 39.3773, 12.3514, 12.3514, 12.3514, 12.3514, 12.3514, 12.3514, 12.3514, 12.3514, 12.3514, 12.3514, 12.3514
8.31337, 42.0988, 37.7973, 12.3268, 6.6407, 4.30156, 12.3268, 0, 12.3268, 12.327, 37.7971, 12.3268, 12.3268, 12.3268, 12.3268, 12.3268, 12.3268, 12.3268, 12.3268, 12.3268, 12.3268, 12.3268
8.32125, 31.0498, 36.049, 12.3011, 5.7489, -4.99914, 12.3011, 0, 12.3011, 12.3013, 36.0487, 12.3011, 12.3011, 12.3011, 12.3011, 12.3011, 12.3011, 12.3011, 12.3011, 12.3011, 12.3011, 12.3011
8.32912, 24.5316, 34.1796, 12.2745, 5.15088, -9.64797, 12.2745, 0, 12.2746, 12.2749, 34.1792, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745
8.337, 22.3323, 32.2367, 12.247, 4.93278, -9.90439, 12.247, 0, 12.247, 12.2475, 32.2362, 12.247, 12.247, 12.247, 12.247, 12.247, 12.247, 12.247, 12.247, 12.247, 12.247, 12.247
8.34487, 25.2362, 30.2665, 12.2184, 5.21883, -5.0303, 12.2184, 0, 12.2184, 12.2191, 30.2658, 12.2184, 12.2184, 12.2184, 12.2184, 12.2184, 12.2184, 12.2184, 12.2184, 12.2184, 12.2184, 12.2184
8.35275, 21.1844, 28.3104, 12.1887, 4.81502, -7.12601, 12.1887, 0, 12.1887, 12.1896, 28.3094, 12.1887, 12.1887, 12.1887, 12.1887, 12.1887, 12.1887, 12.1887, 12.1887, 12.1887, 12.1887, 12.1887
8.36062, 22.9802, 26.4061, 12.1577, 4.99802, -3.42596, 12.1577, 0, 12.1577, 12.159, 26.4048, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577
8.3685, 23.4823, 24.5857, 12.1257, 5.048, -1.10337, 12.1257, 0, 12.1257, 12.1276, 24.5838, 12.1257, 12.1257, 12.1257, 12.1257, 12.1257, 12.1257, 12.1257, 12.1257, 12.1257, 12.1257, 12.1257
8.37638, 31.3493, 22.8741, 12.0929, 5.77488, 8.47515, 12.0929, 0, 12.093, 12.0955, 22.8715, 12.0929, 12.0929, 12.0929, 12.0929, 12.0929, 12.0929, 12.0929, 12.0929, 12.0929, 12.0929, 12.0929
8.38425, 15.3518, 21.2902, 12.0595, 4.16555, -5.93839, 12.0595, 0, 12.0595, 12.0631, 21.2866, 12.0595, 12.0595, 12.0595, 12.0595, 12.0595, 12.0595, 12.0595, 12.0595, 12.0595, 12.0595, 12.0595
8.39213, 16.2644, 19.8465, 12.0254, 4.27369, -3.58205, 12.0254, 0, 12.0254, 12.0303, 19.8416, 12.0254, 12.0254, 12.0254, 12.0254, 12.0254, 12.0254, 12.0254, 12.0254, 12.0254, 12.0254, 12.0254
8.4, 18.8398, 18.5483, 11.9903, 4.56506, 0.291494, 11.9903, 0, 11.9903, 11.9969, 18.5416, 11.9903, 11.9903, 11.9903, 11.9903, 11.9903, 11.9903, 11.9903, 11.9903, 11.9903, 11.9903, 11.9903
8.40788, 19.8239, 17.3969, 11.9543, 4.67161, 2.42705, 11.9543, 0, 11.9543, 11.9632, 17.3879, 11.9543, 11.9543, 11.9543, 11.9543, 11.9543, 11.9543, 11.9543, 11.9543, 11.9543, 11.9543, 11.9543
8.41575, 25.3633, 16.389, 11.9173, 5.23099, 8.97426, 11.9173, 0, 11.9174, 11.9292, 16.3771, 11.9173, 11.9173, 11.9173, 11.9173, 11.9173, 11.9173, 11.9173, 11.9174, 11.9173, 11.9173, 11.9173
8.42363, 17.9349, 15.5177, 11.8798, 4.46485, 2.41723, 11.8798, 0, 11.8798, 11.8955, 15.5019, 11.8798, 11.8798, 11.8798, 11.8798, 11.8798, 11.8798, 11.8798, 11.8798, 11.8798, 11.8798, 11.8798
8.4315, 14.203, 14.7736, 11.8417, 4.02529, -0.570657, 11.8417, 0, 11.8417, 11.8622, 14.7531, 11.8417, 11.8417, 11.8417, 11.8417, 11.8417, 11.8417, 11.8417, 11.8417, 11.8417, 11.8417, 11.8417
8.43938, 16.7777, 14.1456, 11.8033, 4.33332, 2.63205, 11.8033, 0, 11.8033, 11.8298, 14.1191, 11.8033, 11.8033, 11.8033, 11.8033, 11.8033, 11.8033, 11.8033, 11.8033, 11.8033, 11.8033, 11.8033
8.44726, 16.1941, 13.6214, 11.7642, 4.26545, 2.57268, 11.7642, 0, 11.7642, 11.7982, 13.5874, 11.7642, 11.7642, 11.7642, 11.7642, 11.7642, 11.7642, 11.7642, 11.7642, 11.7642, 11.7642, 11.7642
8.45513, 15.9814, 13.1882, 11.7246, 4.24045, 2.79324, 11.7246, 0, 11.7246, 11.7677, 13.1451, 11.7246, 11.7246, 11.7246, 11.7246, 11.7246, 11.7246, 11.7246, 11.7246, 11.7246, 11.7246, 11.7246
8.46301, 14.7958, 12.8338, 11.6843, 4.09827, 1.96201, 11.6843, 0, 11.6843, 11.7383, 12.7797, 11.6843, 11.6843, 11.6843, 11.6843, 11.6843, 11.6843, 11.6843, 11.6843, 11.6843, 11.6843, 11.6843
8.47088, 13.9906, 12.5467, 11.6434, 3.99882, 1.44393, 11.6434, 0, 11.6434, 11.7105, 12.4796, 11.6434, 11.6434, 11.6434, 11.6434, 11.6434, 11.6434, 11.6434, 11.6434, 11.6434, 11.6434, 11.6434
8.47876, 16.3578, 12.3162, 11.6021, 4.2846, 4.04154, 11.6021, 0, 11.6021, 11.6845, 12.2339, 11.6021, 11.6021, 11.6021, 11.6021, 11.6021, 11.6021, 11.6021, 11.6021, 11.6021, 11.6021, 11.6021
8.48663, 15.3912, 12.1332, 11.5607, 4.17027, 3.25794, 11.5607, 0, 11.5607, 11.6608, 12.0331, 11.5607, 11.5607, 11.5607, 11.5607, 11.5607, 11.5607, 11.5607, 11.5607, 11.5607, 11.5607, 11.5607
8.49451, 9.22181, 11.9891, 11.519, 3.3499, -2.76733, 11.519, 0, 11.519, 11.6393, 11.8688, 11.519, 11.519, 11.519, 11.519, 11.519, 11.519, 11.519, 11.519, 11.519, 11.519, 11.519
8.50239, 8.1596, 11.8766, 11.477, 3.18741, -3.71704, 11.477, 0, 11.477, 11.6203, 11.7334, 11.477, 11.477, 11.477, 11.477, 11.477, 11.477, 11.477, 11.477, 11.477, 11.477, 11.477
8.51026, 11.9859, 11.7896, 11.4349, 3.73977, 0.196322, 11.4349, 0, 11.4349, 11.6035, 11.6209, 11.4349, 11.4349, 11.4349, 11.4349, 11.4349, 11.4349, 11.4349, 11.4349, 11.4349, 11.4349, 11.4349
8.51814, 14.9859, 11.7224, 11.3923, 4.12139, 3.26343, 11.3923, 0, 11.3923, 11.5888, 11.5259, 11.3923, 11.3923, 11.3923, 11.3923, 11.3923, 11.3923, 11.3923, 11.3923, 11.3923, 11.3923, 11.3923
8.52601, 11.9847, 11.671, 11.3494, 3.73961, 0.313699, 11.3494, 0, 11.3494, 11.5759, 11.4444, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494, 11.3494
8.53389, 14.7108, 11.6318, 11.3064, 4.08789, 3.07907, 11.3064, 0, 11.3064, 11.5648, 11.3733, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064
8.54176, 16.4061, 11.6018, 11.2634, 4.29023, 4.80422, 11.2634, 0, 11.2634, 11.5551, 11.3101, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634, 11.2634
8.54964, 13.4099, 11.5785, 11.2205, 3.92555, 1.83139, 11.2205, 0, 11.2205, 11.5463, 11.2527, 11.2205, 11.2205, 11.2205, 11.2205, 11.2205, 11.2205, 11.2205, 11.2205, 11.2205, 11.2205, 11.2205
8.55751, 13.9844, 11.5596, 11.1775, 3.99805, 2.42478, 11.1775, 0, 11.1775, 11.5375, 11.1995, 11.1775, 11.1775, 11.1775, 11.1775, 11.1775, 11.1775, 11.1775, 11.1775, 11.1775, 11.1775, 11.1775
8.56539, 9.58934, 11.5433, 11.1345, 3.40431, -1.95393, 11.1345, 0, 11.1345, 11.5283, 11.1495, 11.1345, 11.1345, 11.1345, 11.1345, 11.1345, 11.1345, 11.1345, 11.1345, 11.1345, 11.1345, 11.1345
8.57327, 12.376, 11.528, 11.0918, 3.79156, 0.848001, 11.0918, 0, 11.0918, 11.5179, 11.1018, 11.0918, 11.0918, 11.0918, 11.0918, 11.0918, 11.0918, 11.0918, 11.0918, 11.0918, 11.0918, 11.0918
