   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_118.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
20.7007, 0.142291, 0.0465464, 0.00315298, 1.46366, 0.0957441, 0, 0.00315298, 0.00315298, 0.00315298, 0.00315298, 0.00315298, 0.00315298, 0.00315298, 0.00315298, 0.00315298, 0.00315298, 0.00315298, 0.00315298, 0.00315298, 0.00315298, 0.00315332, 0.00315298, 0.0465461, 0.00315298, 0.00315298
20.7085, 0, 0.0472443, 0.0027747, 1.41421, -0.0472443, 0, 0.0027747, 0.0027747, 0.0027747, 0.0027747, 0.0027747, 0.0027747, 0.0027747, 0.0027747, 0.0027747, 0.0027747, 0.0027747, 0.0027747, 0.0027747, 0.0027747, 0.002775, 0.0027747, 0.047244, 0.0027747, 0.0027747
20.7164, 1.85035, 0.0482251, 0.00267067, 1.96223, 1.80212, 0, 0.00267067, 0.00267067, 0.00267067, 0.00267067, 0.00267067, 0.00267067, 0.00267067, 0.00267067, 0.00267067, 0.00267067, 0.00267067, 0.00267067, 0.00267067, 0.00267067, 0.00267097, 0.00267067, 0.0482248, 0.00267067, 0.00267067
20.7243, 0.149653, 0.0491053, 0.00246002, 1.46617, 0.100548, 0, 0.00246002, 0.00246002, 0.00246002, 0.00246002, 0.00246002, 0.00246002, 0.00246002, 0.00246002, 0.00246002, 0.00246002, 0.00246002, 0.00246002, 0.00246002, 0.00246002, 0.00246032, 0.00246002, 0.049105, 0.00246002, 0.00246002
20.7322, 0, 0.0499061, 0.00216743, 1.41421, -0.0499061, 0, 0.00216743, 0.00216743, 0.00216743, 0.00216743, 0.00216743, 0.00216743, 0.00216743, 0.00216743, 0.00216743, 0.00216743, 0.00216743, 0.00216743, 0.00216743, 0.00216743, 0.00216774, 0.00216743, 0.0499058, 0.00216743, 0.00216743
20.7401, 0, 0.0506834, 0.00185167, 1.41421, -0.0506834, 0, 0.00185167, 0.00185167, 0.00185167, 0.00185167, 0.00185167, 0.00185167, 0.00185167, 0.00185167, 0.00185167, 0.00185167, 0.00185167, 0.00185167, 0.00185167, 0.00185167, 0.001852, 0.00185167, 0.0506831, 0.00185167, 0.00185167
20.7479, 0, 0.0514819, 0.00156077, 1.41421, -0.0514819, 0, 0.00156077, 0.00156077, 0.00156077, 0.00156077, 0.00156077, 0.00156077, 0.00156077, 0.00156077, 0.00156077, 0.00156077, 0.00156077, 0.00156077, 0.00156077, 0.00156077, 0.00156112, 0.00156077, 0.0514815, 0.00156077, 0.00156077
20.7558, 0, 0.0524886, 0.00148615, 1.41421, -0.0524886, 0, 0.00148615, 0.00148615, 0.00148615, 0.00148615, 0.00148615, 0.00148615, 0.00148615, 0.00148615, 0.00148615, 0.00148615, 0.00148615, 0.00148615, 0.00148615, 0.00148615, 0.00148654, 0.00148615, 0.0524882, 0.00148615, 0.00148615
20.7637, 1, 0.0534036, 0.00133104, 1.73205, 0.946596, 0, 0.00133104, 0.00133104, 0.00133104, 0.00133104, 0.00133104, 0.00133104, 0.00133104, 0.00133104, 0.00133104, 0.00133104, 0.00133104, 0.00133104, 0.00133104, 0.00133104, 0.00133147, 0.00133104, 0.0534032, 0.00133104, 0.00133104
20.7716, 0, 0.0542449, 0.00111758, 1.41421, -0.0542449, 0, 0.00111758, 0.00111758, 0.00111758, 0.00111758, 0.00111758, 0.00111758, 0.00111758, 0.00111758, 0.00111758, 0.00111758, 0.00111758, 0.00111758, 0.00111758, 0.00111758, 0.00111805, 0.00111758, 0.0542444, 0.00111758, 0.00111758
20.7795, 0, 0.0550551, 0.00089305, 1.41421, -0.0550551, 0, 0.00089305, 0.00089305, 0.00089305, 0.00089305, 0.00089305, 0.00089305, 0.00089305, 0.00089305, 0.00089305, 0.00089305, 0.00089305, 0.00089305, 0.00089305, 0.00089305, 0.000893579, 0.00089305, 0.0550546, 0.00089305, 0.00089305
20.7873, 1, 0.0558663, 0.000693675, 1.73205, 0.944134, 0, 0.000693675, 0.000693675, 0.000693675, 0.000693675, 0.000693675, 0.000693675, 0.000693675, 0.000693675, 0.000693675, 0.000693675, 0.000693675, 0.000693675, 0.000693675, 0.000693675, 0.000694262, 0.000693675, 0.0558657, 0.000693675, 0.000693675
20.7952, 0, 0.056804, 0.000649043, 1.41421, -0.056804, 0, 0.000649043, 0.000649043, 0.000649043, 0.000649043, 0.000649043, 0.000649043, 0.000649043, 0.000649043, 0.000649043, 0.000649043, 0.000649043, 0.000649043, 0.000649043, 0.000649043, 0.000649695, 0.000649043, 0.0568033, 0.000649043, 0.000649043
20.8031, 0, 0.0576535, 0.000549611, 1.41421, -0.0576535, 0, 0.000549611, 0.000549611, 0.000549611, 0.000549611, 0.000549611, 0.000549611, 0.000549611, 0.000549611, 0.000549611, 0.000549611, 0.000549611, 0.000549611, 0.000549611, 0.000549611, 0.000550334, 0.000549611, 0.0576528, 0.000549611, 0.000549611
20.811, 0.821517, 0.0584302, 0.000414811, 1.67974, 0.763087, 0, 0.000414811, 0.000414811, 0.000414811, 0.000414811, 0.000414811, 0.000414811, 0.000414811, 0.000414811, 0.000414811, 0.000414811, 0.000414811, 0.000414811, 0.000414811, 0.000414811, 0.000415611, 0.000414811, 0.0584294, 0.000414811, 0.000414811
20.8189, 0.178483, 0.0591663, 0.000281162, 1.47597, 0.119317, 0, 0.000281162, 0.000281162, 0.000281162, 0.000281162, 0.000281162, 0.000281162, 0.000281162, 0.000281162, 0.000281162, 0.000281162, 0.000281162, 0.000281162, 0.000281162, 0.000281162, 0.000282045, 0.000281162, 0.0591654, 0.000281162, 0.000281162
20.8268, 0, 0.0598819, 0.000173419, 1.41421, -0.0598819, 0, 0.000173419, 0.000173419, 0.000173419, 0.000173419, 0.000173419, 0.000173419, 0.000173419, 0.000173419, 0.000173419, 0.000173419, 0.000173419, 0.000173419, 0.000173419, 0.000173419, 0.00017439, 0.000173419, 0.0598809, 0.000173419, 0.000173419
20.8346, 0, 0.0606425, 0.000160936, 1.41421, -0.0606425, 0, 0.000160936, 0.000160936, 0.000160936, 0.000160936, 0.000160936, 0.000160936, 0.000160936, 0.000160936, 0.000160936, 0.000160936, 0.000160936, 0.000160936, 0.000160936, 0.000160936, 0.000162002, 0.000160936, 0.0606414, 0.000160936, 0.000160936
20.8425, 0, 0.0613163, 0.000116247, 1.41421, -0.0613163, 0, 0.000116247, 0.000116247, 0.000116247, 0.000116247, 0.000116247, 0.000116247, 0.000116247, 0.000116247, 0.000116247, 0.000116247, 0.000116247, 0.000116247, 0.000116247, 0.000116247, 0.000117412, 0.000116247, 0.0613151, 0.000116247, 0.000116247
20.8504, 0, 0.0619184, 5.79165e-05, 1.41421, -0.0619184, 0, 5.79165e-05, 5.79165e-05, 5.79165e-05, 5.79165e-05, 5.79165e-05, 5.79165e-05, 5.79165e-05, 5.79165e-05, 5.79165e-05, 5.79165e-05, 5.79165e-05, 5.79165e-05, 5.79165e-05, 5.79165e-05, 5.91843e-05, 5.79165e-05, 0.0619172, 5.79165e-05, 5.79165e-05
20.8583, 0, 0.0624741, 1.44791e-05, 1.41421, -0.0624741, 0, 1.44791e-05, 1.44791e-05, 1.44791e-05, 1.44791e-05, 1.44791e-05, 1.44791e-05, 1.44791e-05, 1.44791e-05, 1.44791e-05, 1.44791e-05, 1.44791e-05, 1.44791e-05, 1.44791e-05, 1.44791e-05, 1.58532e-05, 1.44791e-05, 0.0624727, 1.44791e-05, 1.44791e-05
20.8662, 0, 0.0629937, 0, 1.41421, -0.0629937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4825e-06, 0, 0.0629923, 0, 0
20.874, 0, 0.0634652, 4.52577e-06, 1.41421, -0.0634652, 0, 4.52577e-06, 4.52577e-06, 4.52577e-06, 4.52577e-06, 4.52577e-06, 4.52577e-06, 4.52577e-06, 4.52577e-06, 4.52577e-06, 4.52577e-06, 4.52577e-06, 4.52577e-06, 4.52577e-06, 4.52577e-06, 6.11782e-06, 4.52577e-06, 0.0634636, 4.52577e-06, 4.52577e-06
20.8819, 0, 0.0638664, 8.31967e-06, 1.41421, -0.0638664, 0, 8.31967e-06, 8.31967e-06, 8.31967e-06, 8.31967e-06, 8.31967e-06, 8.31967e-06, 8.31967e-06, 8.31967e-06, 8.31967e-06, 8.31967e-06, 8.31967e-06, 8.31967e-06, 8.31967e-06, 8.31967e-06, 1.00211e-05, 8.31967e-06, 0.0638647, 8.31967e-06, 8.31967e-06
20.8898, 0, 0.0641893, 5.53443e-06, 1.41421, -0.0641893, 0, 5.53443e-06, 5.53443e-06, 5.53443e-06, 5.53443e-06, 5.53443e-06, 5.53443e-06, 5.53443e-06, 5.53443e-06, 5.53443e-06, 5.53443e-06, 5.53443e-06, 5.53443e-06, 5.53443e-06, 5.53443e-06, 7.34376e-06, 5.53443e-06, 0.0641875, 5.53443e-06, 5.53443e-06
20.8977, 0, 0.0644379, 1.38361e-06, 1.41421, -0.0644379, 0, 1.38361e-06, 1.38361e-06, 1.38361e-06, 1.38361e-06, 1.38361e-06, 1.38361e-06, 1.38361e-06, 1.38361e-06, 1.38361e-06, 1.38361e-06, 1.38361e-06, 1.38361e-06, 1.38361e-06, 1.38361e-06, 3.29789e-06, 1.38361e-06, 0.064436, 1.38361e-06, 1.38361e-06
20.9056, 0, 0.0646154, 0, 1.41421, -0.0646154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01489e-06, 0, 0.0646134, 0, 0
20.9134, 0.790283, 0.064721, 1.12672e-06, 1.67041, 0.725562, 0, 1.12672e-06, 1.12672e-06, 1.12672e-06, 1.12672e-06, 1.12672e-06, 1.12672e-06, 1.12672e-06, 1.12672e-06, 1.12672e-06, 1.12672e-06, 1.12672e-06, 1.12672e-06, 1.12672e-06, 1.12672e-06, 3.23639e-06, 1.12672e-06, 0.0647189, 1.12672e-06, 1.12672e-06
20.9213, 0.209717, 0.0647521, 2.05885e-06, 1.48651, 0.144965, 0, 2.05885e-06, 2.05885e-06, 2.05885e-06, 2.05885e-06, 2.05885e-06, 2.05885e-06, 2.05885e-06, 2.05885e-06, 2.05885e-06, 2.05885e-06, 2.05885e-06, 2.05885e-06, 2.05885e-06, 2.05885e-06, 4.25605e-06, 2.05885e-06, 0.0647499, 2.05885e-06, 2.05885e-06
20.9292, 1, 0.0647078, 1.36774e-06, 1.73205, 0.935292, 0, 1.36774e-06, 1.36774e-06, 1.36774e-06, 1.36774e-06, 1.36774e-06, 1.36774e-06, 1.36774e-06, 1.36774e-06, 1.36774e-06, 1.36774e-06, 1.36774e-06, 1.36774e-06, 1.36774e-06, 1.36774e-06, 3.6439e-06, 1.36774e-06, 0.0647055, 1.36774e-06, 1.36774e-06
20.9371, 1, 0.0645905, 3.41934e-07, 1.73205, 0.93541, 0, 3.41934e-07, 3.41934e-07, 3.41934e-07, 3.41934e-07, 3.41934e-07, 3.41934e-07, 3.41934e-07, 3.41934e-07, 3.41934e-07, 3.41934e-07, 3.41934e-07, 3.41934e-07, 3.41934e-07, 3.41934e-07, 2.68718e-06, 3.41934e-07, 0.0645881, 3.41934e-07, 3.41934e-07
20.945, 0, 0.0644027, 0, 1.41421, -0.0644027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40334e-06, 0, 0.0644003, 0, 0
20.9529, 0, 0.0641462, 3.13194e-07, 1.41421, -0.0641462, 0, 3.13194e-07, 3.13194e-07, 3.13194e-07, 3.13194e-07, 3.13194e-07, 3.13194e-07, 3.13194e-07, 3.13194e-07, 3.13194e-07, 3.13194e-07, 3.13194e-07, 3.13194e-07, 3.13194e-07, 3.13194e-07, 2.76268e-06, 3.13194e-07, 0.0641437, 3.13194e-07, 3.13194e-07
20.9607, 0, 0.0638228, 5.84885e-07, 1.41421, -0.0638228, 0, 5.84885e-07, 5.84885e-07, 5.84885e-07, 5.84885e-07, 5.84885e-07, 5.84885e-07, 5.84885e-07, 5.84885e-07, 5.84885e-07, 5.84885e-07, 5.84885e-07, 5.84885e-07, 5.84885e-07, 5.84885e-07, 3.06777e-06, 5.84885e-07, 0.0638203, 5.84885e-07, 5.84885e-07
20.9686, 0, 0.0634349, 3.90461e-07, 1.41421, -0.0634349, 0, 3.90461e-07, 3.90461e-07, 3.90461e-07, 3.90461e-07, 3.90461e-07, 3.90461e-07, 3.90461e-07, 3.90461e-07, 3.90461e-07, 3.90461e-07, 3.90461e-07, 3.90461e-07, 3.90461e-07, 3.90461e-07, 2.89341e-06, 3.90461e-07, 0.0634324, 3.90461e-07, 3.90461e-07
20.9765, 0, 0.0629858, 9.76152e-08, 1.41421, -0.0629858, 0, 9.76152e-08, 9.76152e-08, 9.76152e-08, 9.76152e-08, 9.76152e-08, 9.76152e-08, 9.76152e-08, 9.76152e-08, 9.76152e-08, 9.76152e-08, 9.76152e-08, 9.76152e-08, 9.76152e-08, 9.76152e-08, 2.60697e-06, 9.76152e-08, 0.0629833, 9.76152e-08, 9.76152e-08
20.9844, 0, 0.0624795, 0, 1.41421, -0.0624795, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50197e-06, 0, 0.062477, 0, 0
20.9923, 0, 0.0619194, 0, 1.41421, -0.0619194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48092e-06, 0, 0.0619169, 0, 0
21.0001, 0.76351, 0.0613091, 0, 1.66238, 0.702201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44657e-06, 0, 0.0613066, 0, 0
21.008, 0.23649, 0.0606531, 0, 1.49549, 0.175837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39951e-06, 0, 0.0606507, 0, 0
21.0159, 0, 0.0599554, 0, 1.41421, -0.0599554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34054e-06, 0, 0.0599531, 0, 0
21.0238, 0, 0.0592202, 0, 1.41421, -0.0592202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27062e-06, 0, 0.0592179, 0, 0
21.0317, 0, 0.058452, 0, 1.41421, -0.058452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19094e-06, 0, 0.0584498, 0, 0
21.0396, 0, 0.057655, 0, 1.41421, -0.057655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10278e-06, 0, 0.0576529, 0, 0
21.0474, 0, 0.0568332, 0, 1.41421, -0.0568332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00748e-06, 0, 0.0568312, 0, 0
21.0553, 0, 0.0559911, 0, 1.41421, -0.0559911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90654e-06, 0, 0.0559892, 0, 0
21.0632, 0, 0.0551326, 0, 1.41421, -0.0551326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80142e-06, 0, 0.0551308, 0, 0
21.0711, 0, 0.0542612, 0, 1.41421, -0.0542612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69355e-06, 0, 0.0542595, 0, 0
21.079, 0, 0.053381, 0, 1.41421, -0.053381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58443e-06, 0, 0.0533794, 0, 0
21.0868, 0, 0.0524949, 0, 1.41421, -0.0524949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47536e-06, 0, 0.0524935, 0, 0
21.0947, 0, 0.0516068, 0, 1.41421, -0.0516068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36769e-06, 0, 0.0516055, 0, 0
21.1026, 0, 0.050719, 0, 1.41421, -0.050719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2625e-06, 0, 0.0507177, 0, 0
21.1105, 0, 0.049834, 0, 1.41421, -0.049834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16081e-06, 0, 0.0498328, 0, 0
21.1184, 0, 0.0489546, 0, 1.41421, -0.0489546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06355e-06, 0, 0.0489535, 0, 0
21.1262, 0, 0.0480827, 0, 1.41421, -0.0480827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.71418e-07, 0, 0.0480818, 0, 0
21.1341, 0, 0.04722, 0, 1.41421, -0.04722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.84964e-07, 0, 0.0472191, 0, 0
21.142, 0, 0.0463683, 1.30917e-22, 1.41421, -0.0463683, 0, 1.30917e-22, 1.30917e-22, 1.30917e-22, 1.30917e-22, 1.30917e-22, 1.30917e-22, 1.30917e-22, 1.30917e-22, 1.30917e-22, 1.30917e-22, 1.30917e-22, 1.30917e-22, 1.30917e-22, 1.30917e-22, 8.04659e-07, 1.30917e-22, 0.0463675, 1.30917e-22, 1.30917e-22
21.1499, 0, 0.0455288, 5.13914e-22, 1.41421, -0.0455288, 0, 5.13914e-22, 5.13914e-22, 5.13914e-22, 5.13914e-22, 5.13914e-22, 5.13914e-22, 5.13914e-22, 5.13914e-22, 5.13914e-22, 5.13914e-22, 5.13914e-22, 5.13914e-22, 5.13914e-22, 5.13914e-22, 7.30761e-07, 5.13914e-22, 0.045528, 5.13914e-22, 5.13914e-22
21.1578, 0, 0.0447022, 1.09344e-21, 1.41421, -0.0447022, 0, 1.09344e-21, 1.09344e-21, 1.09344e-21, 1.09344e-21, 1.09344e-21, 1.09344e-21, 1.09344e-21, 1.09344e-21, 1.09344e-21, 1.09344e-21, 1.09344e-21, 1.09344e-21, 1.09344e-21, 1.09344e-21, 6.63407e-07, 1.09344e-21, 0.0447015, 1.09344e-21, 1.09344e-21
21.1657, 0, 0.0438897, 1.82228e-21, 1.41421, -0.0438897, 0, 1.82228e-21, 1.82228e-21, 1.82228e-21, 1.82228e-21, 1.82228e-21, 1.82228e-21, 1.82228e-21, 1.82228e-21, 1.82228e-21, 1.82228e-21, 1.82228e-21, 1.82228e-21, 1.82228e-21, 1.82228e-21, 6.0266e-07, 1.82228e-21, 0.0438891, 1.82228e-21, 1.82228e-21
21.1735, 0, 0.0430917, 2.65073e-21, 1.41421, -0.0430917, 0, 2.65073e-21, 2.65073e-21, 2.65073e-21, 2.65073e-21, 2.65073e-21, 2.65073e-21, 2.65073e-21, 2.65073e-21, 2.65073e-21, 2.65073e-21, 2.65073e-21, 2.65073e-21, 2.65073e-21, 2.65073e-21, 5.4843e-07, 2.65073e-21, 0.0430912, 2.65073e-21, 2.65073e-21
21.1814, 0.708127, 0.0423083, 3.55428e-21, 1.64564, 0.665819, 0, 3.55428e-21, 3.55428e-21, 3.55428e-21, 3.55428e-21, 3.55428e-21, 3.55428e-21, 3.55428e-21, 3.55428e-21, 3.55428e-21, 3.55428e-21, 3.55428e-21, 3.55428e-21, 3.55428e-21, 3.55428e-21, 5.00545e-07, 3.55428e-21, 0.0423078, 3.55428e-21, 3.55428e-21
21.1893, 0.291873, 0.0415401, 4.52817e-21, 1.51389, 0.250333, 0, 4.52817e-21, 4.52817e-21, 4.52817e-21, 4.52817e-21, 4.52817e-21, 4.52817e-21, 4.52817e-21, 4.52817e-21, 4.52817e-21, 4.52817e-21, 4.52817e-21, 4.52817e-21, 4.52817e-21, 4.52817e-21, 4.58797e-07, 4.52817e-21, 0.0415397, 4.52817e-21, 4.52817e-21
21.1972, 0.703171, 0.0407869, 5.50941e-21, 1.64413, 0.662385, 0, 5.50941e-21, 5.50941e-21, 5.50941e-21, 5.50941e-21, 5.50941e-21, 5.50941e-21, 5.50941e-21, 5.50941e-21, 5.50941e-21, 5.50941e-21, 5.50941e-21, 5.50941e-21, 5.50941e-21, 5.50941e-21, 4.22882e-07, 5.50941e-21, 0.0407865, 5.50941e-21, 5.50941e-21
21.2051, 0.296829, 0.0400484, 6.48569e-21, 1.51553, 0.25678, 0, 6.48569e-21, 6.48569e-21, 6.48569e-21, 6.48569e-21, 6.48569e-21, 6.48569e-21, 6.48569e-21, 6.48569e-21, 6.48569e-21, 6.48569e-21, 6.48569e-21, 6.48569e-21, 6.48569e-21, 6.48569e-21, 3.92473e-07, 6.48569e-21, 0.040048, 6.48569e-21, 6.48569e-21
21.2129, 0, 0.0393244, 7.40651e-21, 1.41421, -0.0393244, 0, 7.40651e-21, 7.40651e-21, 7.40651e-21, 7.40651e-21, 7.40651e-21, 7.40651e-21, 7.40651e-21, 7.40651e-21, 7.40651e-21, 7.40651e-21, 7.40651e-21, 7.40651e-21, 7.40651e-21, 7.40651e-21, 3.67211e-07, 7.40651e-21, 0.0393241, 7.40651e-21, 7.40651e-21
21.2208, 0, 0.0386145, 8.27437e-21, 1.41421, -0.0386145, 0, 8.27437e-21, 8.27437e-21, 8.27437e-21, 8.27437e-21, 8.27437e-21, 8.27437e-21, 8.27437e-21, 8.27437e-21, 8.27437e-21, 8.27437e-21, 8.27437e-21, 8.27437e-21, 8.27437e-21, 8.27437e-21, 3.46725e-07, 8.27437e-21, 0.0386142, 8.27437e-21, 8.27437e-21
21.2287, 0.693756, 0.037918, 9.07101e-21, 1.64127, 0.655838, 0, 9.07101e-21, 9.07101e-21, 9.07101e-21, 9.07101e-21, 9.07101e-21, 9.07101e-21, 9.07101e-21, 9.07101e-21, 9.07101e-21, 9.07101e-21, 9.07101e-21, 9.07101e-21, 9.07101e-21, 9.07101e-21, 3.30633e-07, 9.07101e-21, 0.0379177, 9.07101e-21, 9.07101e-21
21.2366, 0.306244, 0.0372347, 9.76859e-21, 1.51863, 0.269009, 0, 9.76859e-21, 9.76859e-21, 9.76859e-21, 9.76859e-21, 9.76859e-21, 9.76859e-21, 9.76859e-21, 9.76859e-21, 9.76859e-21, 9.76859e-21, 9.76859e-21, 9.76859e-21, 9.76859e-21, 9.76859e-21, 3.18568e-07, 9.76859e-21, 0.0372344, 9.76859e-21, 9.76859e-21
21.2445, 0, 0.0365638, 1.03731e-20, 1.41421, -0.0365638, 0, 1.03731e-20, 1.03731e-20, 1.03731e-20, 1.03731e-20, 1.03731e-20, 1.03731e-20, 1.03731e-20, 1.03731e-20, 1.03731e-20, 1.03731e-20, 1.03731e-20, 1.03731e-20, 1.03731e-20, 1.03731e-20, 3.10162e-07, 1.03731e-20, 0.0365635, 1.03731e-20, 1.03731e-20
21.2524, 0, 0.0359044, 1.08612e-20, 1.41421, -0.0359044, 0, 1.08612e-20, 1.08612e-20, 1.08612e-20, 1.08612e-20, 1.08612e-20, 1.08612e-20, 1.08612e-20, 1.08612e-20, 1.08612e-20, 1.08612e-20, 1.08612e-20, 1.08612e-20, 1.08612e-20, 1.08612e-20, 3.05059e-07, 1.08612e-20, 0.0359041, 1.08612e-20, 1.08612e-20
21.2602, 0, 0.0352563, 1.12301e-20, 1.41421, -0.0352563, 0, 1.12301e-20, 1.12301e-20, 1.12301e-20, 1.12301e-20, 1.12301e-20, 1.12301e-20, 1.12301e-20, 1.12301e-20, 1.12301e-20, 1.12301e-20, 1.12301e-20, 1.12301e-20, 1.12301e-20, 1.12301e-20, 3.02927e-07, 1.12301e-20, 0.035256, 1.12301e-20, 1.12301e-20
21.2681, 0, 0.0346186, 1.1508e-20, 1.41421, -0.0346186, 0, 1.1508e-20, 1.1508e-20, 1.1508e-20, 1.1508e-20, 1.1508e-20, 1.1508e-20, 1.1508e-20, 1.1508e-20, 1.1508e-20, 1.1508e-20, 1.1508e-20, 1.1508e-20, 1.1508e-20, 1.1508e-20, 3.03442e-07, 1.1508e-20, 0.0346183, 1.1508e-20, 1.1508e-20
21.276, 0, 0.0339905, 1.16828e-20, 1.41421, -0.0339905, 0, 1.16828e-20, 1.16828e-20, 1.16828e-20, 1.16828e-20, 1.16828e-20, 1.16828e-20, 1.16828e-20, 1.16828e-20, 1.16828e-20, 1.16828e-20, 1.16828e-20, 1.16828e-20, 1.16828e-20, 1.16828e-20, 3.06301e-07, 1.16828e-20, 0.0339902, 1.16828e-20, 1.16828e-20
21.2839, 0, 0.0333717, 1.1748e-20, 1.41421, -0.0333717, 0, 1.1748e-20, 1.1748e-20, 1.1748e-20, 1.1748e-20, 1.1748e-20, 1.1748e-20, 1.1748e-20, 1.1748e-20, 1.1748e-20, 1.1748e-20, 1.1748e-20, 1.1748e-20, 1.1748e-20, 1.1748e-20, 3.11215e-07, 1.1748e-20, 0.0333714, 1.1748e-20, 1.1748e-20
21.2918, 0, 0.0327615, 1.16941e-20, 1.41421, -0.0327615, 0, 1.16941e-20, 1.16941e-20, 1.16941e-20, 1.16941e-20, 1.16941e-20, 1.16941e-20, 1.16941e-20, 1.16941e-20, 1.16941e-20, 1.16941e-20, 1.16941e-20, 1.16941e-20, 1.16941e-20, 1.16941e-20, 3.17908e-07, 1.16941e-20, 0.0327611, 1.16941e-20, 1.16941e-20
21.2996, 1, 0.0321591, 1.15492e-20, 1.73205, 0.967841, 0, 1.15492e-20, 1.15492e-20, 1.15492e-20, 1.15492e-20, 1.15492e-20, 1.15492e-20, 1.15492e-20, 1.15492e-20, 1.15492e-20, 1.15492e-20, 1.15492e-20, 1.15492e-20, 1.15492e-20, 1.15492e-20, 3.26117e-07, 1.15492e-20, 0.0321588, 1.15492e-20, 1.15492e-20
21.3075, 0, 0.0315645, 1.12983e-20, 1.41421, -0.0315645, 0, 1.12983e-20, 1.12983e-20, 1.12983e-20, 1.12983e-20, 1.12983e-20, 1.12983e-20, 1.12983e-20, 1.12983e-20, 1.12983e-20, 1.12983e-20, 1.12983e-20, 1.12983e-20, 1.12983e-20, 1.12983e-20, 3.35586e-07, 1.12983e-20, 0.0315641, 1.12983e-20, 1.12983e-20
21.3154, 0, 0.0309769, 1.09585e-20, 1.41421, -0.0309769, 0, 1.09585e-20, 1.09585e-20, 1.09585e-20, 1.09585e-20, 1.09585e-20, 1.09585e-20, 1.09585e-20, 1.09585e-20, 1.09585e-20, 1.09585e-20, 1.09585e-20, 1.09585e-20, 1.09585e-20, 1.09585e-20, 3.46067e-07, 1.09585e-20, 0.0309766, 1.09585e-20, 1.09585e-20
21.3233, 0, 0.0303962, 1.05312e-20, 1.41421, -0.0303962, 0, 1.05312e-20, 1.05312e-20, 1.05312e-20, 1.05312e-20, 1.05312e-20, 1.05312e-20, 1.05312e-20, 1.05312e-20, 1.05312e-20, 1.05312e-20, 1.05312e-20, 1.05312e-20, 1.05312e-20, 1.05312e-20, 3.5732e-07, 1.05312e-20, 0.0303958, 1.05312e-20, 1.05312e-20
21.3312, 0, 0.0298219, 1.00361e-20, 1.41421, -0.0298219, 0, 1.00361e-20, 1.00361e-20, 1.00361e-20, 1.00361e-20, 1.00361e-20, 1.00361e-20, 1.00361e-20, 1.00361e-20, 1.00361e-20, 1.00361e-20, 1.00361e-20, 1.00361e-20, 1.00361e-20, 1.00361e-20, 3.69109e-07, 1.00361e-20, 0.0298216, 1.00361e-20, 1.00361e-20
