   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_140.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
14.1167, 0.131722, 1.29284, 1.29284, 1.46004, -1.16112, 1.29284, 0, 1.29284, 1.29284, 1.29284, 1.29284, 1.29284, 1.29284, 1.29284, 1.29284, 1.29284, 1.29284, 1.29284, 1.29284, 1.29284, 1.29284, 1.29284, 1.29284, 1.29284
14.1245, 0, 1.28383, 1.28382, 1.41421, -1.28383, 1.28382, 0, 1.28382, 1.28382, 1.28382, 1.28382, 1.28382, 1.28382, 1.28382, 1.28382, 1.28382, 1.28382, 1.28382, 1.28382, 1.28382, 1.28383, 1.28382, 1.28382, 1.28382
14.1324, 3.86097, 1.27827, 1.27827, 2.42094, 2.5827, 1.27827, 0, 1.27827, 1.27827, 1.27827, 1.27827, 1.27827, 1.27827, 1.27827, 1.27827, 1.27827, 1.27827, 1.27827, 1.27827, 1.27827, 1.27827, 1.27827, 1.27827, 1.27827
14.1403, 1.99765, 1.27273, 1.27273, 1.99941, 0.724916, 1.27273, 0, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273
14.1482, 1.99765, 1.27193, 1.27193, 1.99941, 0.725718, 1.27193, 0, 1.27193, 1.27193, 1.27193, 1.27193, 1.27193, 1.27193, 1.27193, 1.27193, 1.27193, 1.27193, 1.27193, 1.27193, 1.27193, 1.27193, 1.27193, 1.27193, 1.27193
14.156, 1.99752, 1.27027, 1.27027, 1.99938, 0.727247, 1.27027, 0, 1.27027, 1.27027, 1.27027, 1.27027, 1.27027, 1.27027, 1.27027, 1.27027, 1.27027, 1.27027, 1.27027, 1.27027, 1.27027, 1.27027, 1.27027, 1.27027, 1.27027
14.1639, 0.146221, 1.26781, 1.26781, 1.465, -1.12159, 1.26781, 0, 1.26781, 1.26781, 1.26781, 1.26781, 1.26781, 1.26781, 1.26781, 1.26781, 1.26781, 1.26781, 1.26781, 1.26781, 1.26781, 1.26781, 1.26781, 1.26781, 1.26781
14.1718, 1.69814, 1.26495, 1.26494, 1.92306, 0.433196, 1.26494, 0, 1.26494, 1.26494, 1.26494, 1.26494, 1.26494, 1.26494, 1.26494, 1.26494, 1.26494, 1.26494, 1.26494, 1.26494, 1.26494, 1.26495, 1.26494, 1.26494, 1.26494
14.1797, 0.301859, 1.26208, 1.26208, 1.51719, -0.960223, 1.26208, 0, 1.26208, 1.26208, 1.26208, 1.26208, 1.26208, 1.26208, 1.26208, 1.26208, 1.26208, 1.26208, 1.26208, 1.26208, 1.26208, 1.26208, 1.26208, 1.26208, 1.26208
14.1875, 2.84411, 1.26136, 1.26136, 2.20093, 1.58276, 1.26136, 0, 1.26136, 1.26136, 1.26136, 1.26136, 1.26136, 1.26136, 1.26136, 1.26136, 1.26136, 1.26136, 1.26136, 1.26136, 1.26136, 1.26136, 1.26136, 1.26136, 1.26136
14.1954, 0.997646, 1.25974, 1.25974, 1.73137, -0.262095, 1.25974, 0, 1.25974, 1.25974, 1.25974, 1.25974, 1.25974, 1.25974, 1.25974, 1.25974, 1.25974, 1.25974, 1.25974, 1.25974, 1.25974, 1.25974, 1.25974, 1.25974, 1.25974
14.2033, 1.15824, 1.25727, 1.25727, 1.77714, -0.0990285, 1.25727, 0, 1.25727, 1.25727, 1.25727, 1.25727, 1.25727, 1.25727, 1.25727, 1.25727, 1.25727, 1.25727, 1.25727, 1.25727, 1.25727, 1.25727, 1.25727, 1.25727, 1.25727
14.2112, 3.3482, 1.25437, 1.25437, 2.31262, 2.09383, 1.25437, 0, 1.25437, 1.25437, 1.25437, 1.25437, 1.25437, 1.25437, 1.25437, 1.25437, 1.25437, 1.25437, 1.25437, 1.25437, 1.25437, 1.25437, 1.25437, 1.25437, 1.25437
14.219, 1.48637, 1.25148, 1.25148, 1.86718, 0.23489, 1.25148, 0, 1.25148, 1.25148, 1.25148, 1.25148, 1.25148, 1.25148, 1.25148, 1.25148, 1.25148, 1.25148, 1.25148, 1.25148, 1.25148, 1.25148, 1.25148, 1.25148, 1.25148
14.2269, 0.997419, 1.25079, 1.25079, 1.73131, -0.253375, 1.25079, 0, 1.25079, 1.25079, 1.25079, 1.25079, 1.25079, 1.25079, 1.25079, 1.25079, 1.25079, 1.25079, 1.25079, 1.25079, 1.25079, 1.25079, 1.25079, 1.25079, 1.25079
14.2348, 1.16801, 1.24912, 1.24912, 1.77989, -0.0811118, 1.24912, 0, 1.24912, 1.24912, 1.24912, 1.24912, 1.24912, 1.24912, 1.24912, 1.24912, 1.24912, 1.24912, 1.24912, 1.24912, 1.24912, 1.24912, 1.24912, 1.24912, 1.24912
14.2427, 2.82726, 1.24652, 1.24652, 2.1971, 1.58074, 1.24652, 0, 1.24652, 1.24652, 1.24652, 1.24652, 1.24652, 1.24652, 1.24652, 1.24652, 1.24652, 1.24652, 1.24652, 1.24652, 1.24652, 1.24652, 1.24652, 1.24652, 1.24652
14.2505, 1.17274, 1.24346, 1.24345, 1.78122, -0.0707173, 1.24345, 0, 1.24345, 1.24345, 1.24345, 1.24345, 1.24345, 1.24345, 1.24345, 1.24345, 1.24345, 1.24345, 1.24345, 1.24345, 1.24345, 1.24346, 1.24345, 1.24345, 1.24345
14.2584, 0.822553, 1.2404, 1.24039, 1.68005, -0.417844, 1.24039, 0, 1.24039, 1.24039, 1.24039, 1.24039, 1.24039, 1.24039, 1.24039, 1.24039, 1.24039, 1.24039, 1.24039, 1.24039, 1.24039, 1.2404, 1.24039, 1.24039, 1.24039
14.2663, 0.997522, 1.2399, 1.2399, 1.73134, -0.242381, 1.2399, 0, 1.2399, 1.2399, 1.2399, 1.2399, 1.2399, 1.2399, 1.2399, 1.2399, 1.2399, 1.2399, 1.2399, 1.2399, 1.2399, 1.2399, 1.2399, 1.2399, 1.2399
14.2742, 0.997522, 1.23829, 1.23829, 1.73134, -0.240772, 1.23829, 0, 1.23829, 1.23829, 1.23829, 1.23829, 1.23829, 1.23829, 1.23829, 1.23829, 1.23829, 1.23829, 1.23829, 1.23829, 1.23829, 1.23829, 1.23829, 1.23829, 1.23829
14.282, 2.1824, 1.23566, 1.23565, 2.04509, 0.946747, 1.23565, 0, 1.23565, 1.23565, 1.23565, 1.23565, 1.23565, 1.23565, 1.23565, 1.23565, 1.23565, 1.23565, 1.23565, 1.23565, 1.23565, 1.23566, 1.23565, 1.23565, 1.23565
14.2899, 1, 1.23251, 1.23251, 1.73205, -0.232508, 1.23251, 0, 1.23251, 1.23251, 1.23251, 1.23251, 1.23251, 1.23251, 1.23251, 1.23251, 1.23251, 1.23251, 1.23251, 1.23251, 1.23251, 1.23251, 1.23251, 1.23251, 1.23251
14.2978, 3, 1.22936, 1.22936, 2.23607, 1.77064, 1.22936, 0, 1.22936, 1.22936, 1.22936, 1.22936, 1.22936, 1.22936, 1.22936, 1.22936, 1.22936, 1.22936, 1.22936, 1.22936, 1.22936, 1.22936, 1.22936, 1.22936, 1.22936
14.3057, 1.80805, 1.22895, 1.22894, 1.95142, 0.579109, 1.22894, 0, 1.22894, 1.22894, 1.22894, 1.22894, 1.22894, 1.22894, 1.22894, 1.22894, 1.22894, 1.22894, 1.22894, 1.22894, 1.22894, 1.22895, 1.22894, 1.22894, 1.22894
14.3135, 0.191945, 1.22727, 1.22727, 1.48052, -1.03533, 1.22727, 0, 1.22727, 1.22727, 1.22727, 1.22727, 1.22727, 1.22727, 1.22727, 1.22727, 1.22727, 1.22727, 1.22727, 1.22727, 1.22727, 1.22727, 1.22727, 1.22727, 1.22727
14.3214, 2.6062, 1.22444, 1.22444, 2.1462, 1.38175, 1.22444, 0, 1.22444, 1.22444, 1.22444, 1.22444, 1.22444, 1.22444, 1.22444, 1.22444, 1.22444, 1.22444, 1.22444, 1.22444, 1.22444, 1.22444, 1.22444, 1.22444, 1.22444
14.3293, 2.3938, 1.22104, 1.22104, 2.09614, 1.17276, 1.22104, 0, 1.22104, 1.22104, 1.22104, 1.22104, 1.22104, 1.22104, 1.22104, 1.22104, 1.22104, 1.22104, 1.22104, 1.22104, 1.22104, 1.22104, 1.22104, 1.22104, 1.22104
14.3372, 0.79829, 1.21764, 1.21764, 1.67281, -0.419354, 1.21764, 0, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764, 1.21764
14.345, 1.79353, 1.21747, 1.21747, 1.9477, 0.576058, 1.21747, 0, 1.21747, 1.21747, 1.21747, 1.21747, 1.21747, 1.21747, 1.21747, 1.21747, 1.21747, 1.21747, 1.21747, 1.21747, 1.21747, 1.21747, 1.21747, 1.21747, 1.21747
14.3529, 2.20173, 1.21589, 1.21588, 2.04981, 0.985848, 1.21588, 0, 1.21588, 1.21588, 1.21588, 1.21588, 1.21588, 1.21588, 1.21588, 1.21588, 1.21588, 1.21588, 1.21588, 1.21588, 1.21588, 1.21589, 1.21588, 1.21588, 1.21588
14.3608, 3.99752, 1.21301, 1.21301, 2.44898, 2.78451, 1.21301, 0, 1.21301, 1.21301, 1.21301, 1.21301, 1.21301, 1.21301, 1.21301, 1.21301, 1.21301, 1.21301, 1.21301, 1.21301, 1.21301, 1.21301, 1.21301, 1.21301, 1.21301
14.3687, 3.57509, 1.20949, 1.20949, 2.36116, 2.3656, 1.20949, 0, 1.20949, 1.20949, 1.20949, 1.20949, 1.20949, 1.20949, 1.20949, 1.20949, 1.20949, 1.20949, 1.20949, 1.20949, 1.20949, 1.20949, 1.20949, 1.20949, 1.20949
14.3765, 2.63383, 1.20598, 1.20598, 2.15263, 1.42785, 1.20598, 0, 1.20598, 1.20598, 1.20598, 1.20598, 1.20598, 1.20598, 1.20598, 1.20598, 1.20598, 1.20598, 1.20598, 1.20598, 1.20598, 1.20598, 1.20598, 1.20598, 1.20598
14.3844, 1.78389, 1.20587, 1.20587, 1.94522, 0.578023, 1.20587, 0, 1.20587, 1.20587, 1.20587, 1.20587, 1.20587, 1.20587, 1.20587, 1.20587, 1.20587, 1.20587, 1.20587, 1.20587, 1.20587, 1.20587, 1.20587, 1.20587, 1.20587
14.3923, 2.77918, 1.20419, 1.20419, 2.18613, 1.57499, 1.20419, 0, 1.20419, 1.20419, 1.20419, 1.20419, 1.20419, 1.20419, 1.20419, 1.20419, 1.20419, 1.20419, 1.20419, 1.20419, 1.20419, 1.20419, 1.20419, 1.20419, 1.20419
14.4002, 2.21601, 1.20109, 1.20108, 2.05329, 1.01493, 1.20108, 0, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20109, 1.20108, 1.20108, 1.20108
14.408, 0.220914, 1.19728, 1.19727, 1.49027, -0.976362, 1.19727, 0, 1.19727, 1.19727, 1.19727, 1.19727, 1.19727, 1.19727, 1.19727, 1.19727, 1.19727, 1.19727, 1.19727, 1.19727, 1.19727, 1.19728, 1.19727, 1.19727, 1.19727
14.4159, 0.774226, 1.19347, 1.19347, 1.6656, -0.419247, 1.19347, 0, 1.19347, 1.19347, 1.19347, 1.19347, 1.19347, 1.19347, 1.19347, 1.19347, 1.19347, 1.19347, 1.19347, 1.19347, 1.19347, 1.19347, 1.19347, 1.19347, 1.19347
14.4238, 1.99765, 1.19362, 1.19361, 1.99941, 0.80403, 1.19361, 0, 1.19361, 1.19361, 1.19361, 1.19361, 1.19361, 1.19361, 1.19361, 1.19361, 1.19361, 1.19361, 1.19361, 1.19361, 1.19361, 1.19362, 1.19361, 1.19361, 1.19361
14.4317, 1.22813, 1.19203, 1.19203, 1.7967, 0.036101, 1.19203, 0, 1.19203, 1.19203, 1.19203, 1.19203, 1.19203, 1.19203, 1.19203, 1.19203, 1.19203, 1.19203, 1.19203, 1.19203, 1.19203, 1.19203, 1.19203, 1.19203, 1.19203
14.4395, 2.30112, 1.18888, 1.18888, 2.07391, 1.11224, 1.18888, 0, 1.18888, 1.18888, 1.18888, 1.18888, 1.18888, 1.18888, 1.18888, 1.18888, 1.18888, 1.18888, 1.18888, 1.18888, 1.18888, 1.18888, 1.18888, 1.18888, 1.18888
14.4474, 2.46347, 1.18495, 1.18495, 2.11269, 1.27852, 1.18495, 0, 1.18495, 1.18495, 1.18495, 1.18495, 1.18495, 1.18495, 1.18495, 1.18495, 1.18495, 1.18495, 1.18495, 1.18495, 1.18495, 1.18495, 1.18495, 1.18495, 1.18495
14.4553, 2.75957, 1.18103, 1.18103, 2.18164, 1.57854, 1.18103, 0, 1.18103, 1.18103, 1.18103, 1.18103, 1.18103, 1.18103, 1.18103, 1.18103, 1.18103, 1.18103, 1.18103, 1.18103, 1.18103, 1.18103, 1.18103, 1.18103, 1.18103
14.4632, 3.23569, 1.18116, 1.18115, 2.28816, 2.05453, 1.18115, 0, 1.18115, 1.18115, 1.18115, 1.18115, 1.18115, 1.18115, 1.18115, 1.18115, 1.18115, 1.18115, 1.18115, 1.18115, 1.18115, 1.18116, 1.18115, 1.18115, 1.18115
14.471, 1.24015, 1.17944, 1.17943, 1.80004, 0.0607132, 1.17943, 0, 1.17943, 1.17943, 1.17943, 1.17943, 1.17943, 1.17943, 1.17943, 1.17943, 1.17943, 1.17943, 1.17943, 1.17943, 1.17943, 1.17944, 1.17943, 1.17943, 1.17943
14.4789, 1.75489, 1.17605, 1.17605, 1.93776, 0.578844, 1.17605, 0, 1.17605, 1.17605, 1.17605, 1.17605, 1.17605, 1.17605, 1.17605, 1.17605, 1.17605, 1.17605, 1.17605, 1.17605, 1.17605, 1.17605, 1.17605, 1.17605, 1.17605
14.4868, 1.75043, 1.17184, 1.17184, 1.9366, 0.578593, 1.17184, 0, 1.17184, 1.17184, 1.17184, 1.17184, 1.17184, 1.17184, 1.17184, 1.17184, 1.17184, 1.17184, 1.17184, 1.17184, 1.17184, 1.17184, 1.17184, 1.17184, 1.17184
14.4947, 1.99504, 1.16764, 1.16764, 1.99876, 0.827405, 1.16764, 0, 1.16764, 1.16764, 1.16764, 1.16764, 1.16764, 1.16764, 1.16764, 1.16764, 1.16764, 1.16764, 1.16764, 1.16764, 1.16764, 1.16764, 1.16764, 1.16764, 1.16764
14.5025, 3.99504, 1.16794, 1.16794, 2.44848, 2.8271, 1.16794, 0, 1.16794, 1.16794, 1.16794, 1.16794, 1.16794, 1.16794, 1.16794, 1.16794, 1.16794, 1.16794, 1.16794, 1.16794, 1.16794, 1.16794, 1.16794, 1.16794, 1.16794
14.5104, 2.24997, 1.16629, 1.16629, 2.06155, 1.08368, 1.16629, 0, 1.16629, 1.16629, 1.16629, 1.16629, 1.16629, 1.16629, 1.16629, 1.16629, 1.16629, 1.16629, 1.16629, 1.16629, 1.16629, 1.16629, 1.16629, 1.16629, 1.16629
14.5183, 1.25462, 1.16288, 1.16288, 1.80406, 0.091732, 1.16288, 0, 1.16288, 1.16288, 1.16288, 1.16288, 1.16288, 1.16288, 1.16288, 1.16288, 1.16288, 1.16288, 1.16288, 1.16288, 1.16288, 1.16288, 1.16288, 1.16288, 1.16288
14.5262, 0, 1.1586, 1.1586, 1.41421, -1.1586, 1.1586, 0, 1.1586, 1.1586, 1.1586, 1.1586, 1.1586, 1.1586, 1.1586, 1.1586, 1.1586, 1.1586, 1.1586, 1.1586, 1.1586, 1.1586, 1.1586, 1.1586, 1.1586
14.534, 1.73817, 1.15432, 1.15432, 1.93343, 0.583843, 1.15432, 0, 1.15432, 1.15432, 1.15432, 1.15432, 1.15432, 1.15432, 1.15432, 1.15432, 1.15432, 1.15432, 1.15432, 1.15432, 1.15432, 1.15432, 1.15432, 1.15432, 1.15432
14.5419, 0.261834, 1.15451, 1.15451, 1.50394, -0.892679, 1.15451, 0, 1.15451, 1.15451, 1.15451, 1.15451, 1.15451, 1.15451, 1.15451, 1.15451, 1.15451, 1.15451, 1.15451, 1.15451, 1.15451, 1.15451, 1.15451, 1.15451, 1.15451
14.5498, 1.46642, 1.15269, 1.15269, 1.86183, 0.313727, 1.15269, 0, 1.15269, 1.15269, 1.15269, 1.15269, 1.15269, 1.15269, 1.15269, 1.15269, 1.15269, 1.15269, 1.15269, 1.15269, 1.15269, 1.15269, 1.15269, 1.15269, 1.15269
14.5577, 2.26447, 1.14906, 1.14906, 2.06506, 1.11541, 1.14906, 0, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906
14.5655, 1.72587, 1.14453, 1.14453, 1.93025, 0.581337, 1.14453, 0, 1.14453, 1.14453, 1.14453, 1.14453, 1.14453, 1.14453, 1.14453, 1.14453, 1.14453, 1.14453, 1.14453, 1.14453, 1.14453, 1.14453, 1.14453, 1.14453, 1.14453
14.5734, 0.543247, 1.14001, 1.14, 1.59476, -0.59676, 1.14, 0, 1.14, 1.14, 1.14, 1.14, 1.14, 1.14, 1.14, 1.14, 1.14, 1.14, 1.14, 1.14, 1.14, 1.14001, 1.14, 1.14, 1.14
14.5813, 1.44734, 1.14032, 1.14032, 1.8567, 0.307015, 1.14032, 0, 1.14032, 1.14032, 1.14032, 1.14032, 1.14032, 1.14032, 1.14032, 1.14032, 1.14032, 1.14032, 1.14032, 1.14032, 1.14032, 1.14032, 1.14032, 1.14032, 1.14032
14.5892, 0.552664, 1.13855, 1.13855, 1.59771, -0.585891, 1.13855, 0, 1.13855, 1.13855, 1.13855, 1.13855, 1.13855, 1.13855, 1.13855, 1.13855, 1.13855, 1.13855, 1.13855, 1.13855, 1.13855, 1.13855, 1.13855, 1.13855, 1.13855
14.597, 4.15651, 1.13491, 1.13491, 2.48123, 3.02159, 1.13491, 0, 1.13491, 1.13491, 1.13491, 1.13491, 1.13491, 1.13491, 1.13491, 1.13491, 1.13491, 1.13491, 1.13491, 1.13491, 1.13491, 1.13491, 1.13491, 1.13491, 1.13491
14.6049, 2.84349, 1.13034, 1.13034, 2.20079, 1.71315, 1.13034, 0, 1.13034, 1.13034, 1.13034, 1.13034, 1.13034, 1.13034, 1.13034, 1.13034, 1.13034, 1.13034, 1.13034, 1.13034, 1.13034, 1.13034, 1.13034, 1.13034, 1.13034
14.6128, 3.14201, 1.12578, 1.12578, 2.2676, 2.01623, 1.12578, 0, 1.12578, 1.12578, 1.12578, 1.12578, 1.12578, 1.12578, 1.12578, 1.12578, 1.12578, 1.12578, 1.12578, 1.12578, 1.12578, 1.12578, 1.12578, 1.12578, 1.12578
14.6207, 1.56955, 1.12594, 1.12594, 1.88933, 0.44361, 1.12594, 0, 1.12594, 1.12594, 1.12594, 1.12594, 1.12594, 1.12594, 1.12594, 1.12594, 1.12594, 1.12594, 1.12594, 1.12594, 1.12594, 1.12594, 1.12594, 1.12594, 1.12594
14.6285, 5.12512, 1.12399, 1.12399, 2.66929, 4.00112, 1.12399, 0, 1.12399, 1.12399, 1.12399, 1.12399, 1.12399, 1.12399, 1.12399, 1.12399, 1.12399, 1.12399, 1.12399, 1.12399, 1.12399, 1.12399, 1.12399, 1.12399, 1.12399
14.6364, 3.16332, 1.12014, 1.12014, 2.27229, 2.04318, 1.12014, 0, 1.12014, 1.12014, 1.12014, 1.12014, 1.12014, 1.12014, 1.12014, 1.12014, 1.12014, 1.12014, 1.12014, 1.12014, 1.12014, 1.12014, 1.12014, 1.12014, 1.12014
14.6443, 1.40867, 1.11534, 1.11534, 1.84626, 0.293331, 1.11534, 0, 1.11534, 1.11534, 1.11534, 1.11534, 1.11534, 1.11534, 1.11534, 1.11534, 1.11534, 1.11534, 1.11534, 1.11534, 1.11534, 1.11534, 1.11534, 1.11534, 1.11534
14.6522, 2.99529, 1.11055, 1.11055, 2.23501, 1.88474, 1.11055, 0, 1.11055, 1.11055, 1.11055, 1.11055, 1.11055, 1.11055, 1.11055, 1.11055, 1.11055, 1.11055, 1.11055, 1.11055, 1.11055, 1.11055, 1.11055, 1.11055, 1.11055
14.66, 1.59603, 1.11082, 1.11081, 1.89632, 0.48522, 1.11081, 0, 1.11081, 1.11081, 1.11081, 1.11081, 1.11081, 1.11081, 1.11081, 1.11081, 1.11081, 1.11081, 1.11081, 1.11081, 1.11081, 1.11082, 1.11081, 1.11081, 1.11081
14.6679, 0, 1.10892, 1.10891, 1.41421, -1.10892, 1.10891, 0, 1.10891, 1.10891, 1.10891, 1.10891, 1.10891, 1.10891, 1.10891, 1.10891, 1.10891, 1.10891, 1.10891, 1.10891, 1.10891, 1.10892, 1.10891, 1.10891, 1.10891
14.6758, 3, 1.10506, 1.10506, 2.23607, 1.89494, 1.10506, 0, 1.10506, 1.10506, 1.10506, 1.10506, 1.10506, 1.10506, 1.10506, 1.10506, 1.10506, 1.10506, 1.10506, 1.10506, 1.10506, 1.10506, 1.10506, 1.10506, 1.10506
14.6837, 0, 1.10024, 1.10024, 1.41421, -1.10024, 1.10024, 0, 1.10024, 1.10024, 1.10024, 1.10024, 1.10024, 1.10024, 1.10024, 1.10024, 1.10024, 1.10024, 1.10024, 1.10024, 1.10024, 1.10024, 1.10024, 1.10024, 1.10024
14.6915, 2, 1.09543, 1.09543, 2, 0.904567, 1.09543, 0, 1.09543, 1.09543, 1.09543, 1.09543, 1.09543, 1.09543, 1.09543, 1.09543, 1.09543, 1.09543, 1.09543, 1.09543, 1.09543, 1.09543, 1.09543, 1.09543, 1.09543
14.6994, 3.68748, 1.09555, 1.09555, 2.38484, 2.59193, 1.09555, 0, 1.09555, 1.09555, 1.09555, 1.09555, 1.09555, 1.09555, 1.09555, 1.09555, 1.09555, 1.09555, 1.09555, 1.09555, 1.09555, 1.09555, 1.09555, 1.09555, 1.09555
14.7073, 0.312515, 1.09349, 1.09348, 1.5207, -0.78097, 1.09348, 0, 1.09348, 1.09348, 1.09348, 1.09348, 1.09348, 1.09348, 1.09348, 1.09348, 1.09348, 1.09348, 1.09348, 1.09348, 1.09348, 1.09349, 1.09348, 1.09348, 1.09348
14.7152, 2.68278, 1.08943, 1.08943, 2.16397, 1.59334, 1.08943, 0, 1.08943, 1.08943, 1.08943, 1.08943, 1.08943, 1.08943, 1.08943, 1.08943, 1.08943, 1.08943, 1.08943, 1.08943, 1.08943, 1.08943, 1.08943, 1.08943, 1.08943
14.723, 1.31722, 1.08439, 1.08439, 1.82132, 0.232831, 1.08439, 0, 1.08439, 1.08439, 1.08439, 1.08439, 1.08439, 1.08439, 1.08439, 1.08439, 1.08439, 1.08439, 1.08439, 1.08439, 1.08439, 1.08439, 1.08439, 1.08439, 1.08439
14.7309, 0, 1.07937, 1.07936, 1.41421, -1.07937, 1.07936, 0, 1.07936, 1.07936, 1.07936, 1.07936, 1.07936, 1.07936, 1.07936, 1.07936, 1.07936, 1.07936, 1.07936, 1.07936, 1.07936, 1.07937, 1.07936, 1.07936, 1.07936
14.7388, 1.67546, 1.0796, 1.0796, 1.91715, 0.595863, 1.0796, 0, 1.0796, 1.0796, 1.0796, 1.0796, 1.0796, 1.0796, 1.0796, 1.0796, 1.0796, 1.0796, 1.0796, 1.0796, 1.0796, 1.0796, 1.0796, 1.0796, 1.0796
14.7467, 5.34349, 1.07759, 1.07759, 2.70989, 4.26591, 1.07759, 0, 1.07759, 1.07759, 1.07759, 1.07759, 1.07759, 1.07759, 1.07759, 1.07759, 1.07759, 1.07759, 1.07759, 1.07759, 1.07759, 1.07759, 1.07759, 1.07759, 1.07759
14.7545, 0.981041, 1.07353, 1.07353, 1.72657, -0.0924938, 1.07353, 0, 1.07353, 1.07353, 1.07353, 1.07353, 1.07353, 1.07353, 1.07353, 1.07353, 1.07353, 1.07353, 1.07353, 1.07353, 1.07353, 1.07353, 1.07353, 1.07353, 1.07353
14.7624, 1, 1.06847, 1.06847, 1.73205, -0.068471, 1.06847, 0, 1.06847, 1.06847, 1.06847, 1.06847, 1.06847, 1.06847, 1.06847, 1.06847, 1.06847, 1.06847, 1.06847, 1.06847, 1.06847, 1.06847, 1.06847, 1.06847, 1.06847
14.7703, 2.99715, 1.06342, 1.06342, 2.23543, 1.93373, 1.06342, 0, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342
14.7782, 2.00285, 1.06355, 1.06355, 2.00071, 0.939299, 1.06355, 0, 1.06355, 1.06355, 1.06355, 1.06355, 1.06355, 1.06355, 1.06355, 1.06355, 1.06355, 1.06355, 1.06355, 1.06355, 1.06355, 1.06355, 1.06355, 1.06355, 1.06355
14.786, 1.32193, 1.06139, 1.06139, 1.82262, 0.260542, 1.06139, 0, 1.06139, 1.06139, 1.06139, 1.06139, 1.06139, 1.06139, 1.06139, 1.06139, 1.06139, 1.06139, 1.06139, 1.06139, 1.06139, 1.06139, 1.06139, 1.06139, 1.06139
14.7939, 2.67807, 1.05715, 1.05715, 2.16288, 1.62092, 1.05715, 0, 1.05715, 1.05715, 1.05715, 1.05715, 1.05715, 1.05715, 1.05715, 1.05715, 1.05715, 1.05715, 1.05715, 1.05715, 1.05715, 1.05715, 1.05715, 1.05715, 1.05715
14.8018, 1.65601, 1.05188, 1.05188, 1.91207, 0.604129, 1.05188, 0, 1.05188, 1.05188, 1.05188, 1.05188, 1.05188, 1.05188, 1.05188, 1.05188, 1.05188, 1.05188, 1.05188, 1.05188, 1.05188, 1.05188, 1.05188, 1.05188, 1.05188
14.8097, 2.99777, 1.04662, 1.04662, 2.23557, 1.95115, 1.04662, 0, 1.04662, 1.04662, 1.04662, 1.04662, 1.04662, 1.04662, 1.04662, 1.04662, 1.04662, 1.04662, 1.04662, 1.04662, 1.04662, 1.04662, 1.04662, 1.04662, 1.04662
14.8175, 0.346221, 1.04686, 1.04686, 1.53174, -0.700641, 1.04686, 0, 1.04686, 1.04686, 1.04686, 1.04686, 1.04686, 1.04686, 1.04686, 1.04686, 1.04686, 1.04686, 1.04686, 1.04686, 1.04686, 1.04686, 1.04686, 1.04686, 1.04686
14.8254, 1, 1.04476, 1.04475, 1.73205, -0.0447564, 1.04475, 0, 1.04475, 1.04475, 1.04475, 1.04475, 1.04475, 1.04475, 1.04475, 1.04475, 1.04475, 1.04475, 1.04475, 1.04475, 1.04475, 1.04476, 1.04475, 1.04475, 1.04475
14.8333, 1.29302, 1.04052, 1.04052, 1.81467, 0.252501, 1.04052, 0, 1.04052, 1.04052, 1.04052, 1.04052, 1.04052, 1.04052, 1.04052, 1.04052, 1.04052, 1.04052, 1.04052, 1.04052, 1.04052, 1.04052, 1.04052, 1.04052, 1.04052
14.8412, 1.70698, 1.03524, 1.03523, 1.92535, 0.671739, 1.03523, 0, 1.03523, 1.03523, 1.03523, 1.03523, 1.03523, 1.03523, 1.03523, 1.03523, 1.03523, 1.03523, 1.03523, 1.03523, 1.03523, 1.03524, 1.03523, 1.03523, 1.03523
14.849, 1.28327, 1.02996, 1.02996, 1.81198, 0.253308, 1.02996, 0, 1.02996, 1.02996, 1.02996, 1.02996, 1.02996, 1.02996, 1.02996, 1.02996, 1.02996, 1.02996, 1.02996, 1.02996, 1.02996, 1.02996, 1.02996, 1.02996, 1.02996
14.8569, 2.99529, 1.03008, 1.03008, 2.23501, 1.96521, 1.03008, 0, 1.03008, 1.03008, 1.03008, 1.03008, 1.03008, 1.03008, 1.03008, 1.03008, 1.03008, 1.03008, 1.03008, 1.03008, 1.03008, 1.03008, 1.03008, 1.03008, 1.03008
