   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_577.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.61666, 74.0409, 78.2654, 33.827, 8.72014, -4.22455, 33.827, 0, 33.827, 33.8378, 42.9288, 33.8396, 34.0309, 68.922, 33.827, 33.827, 33.827, 33.827, 33.827, 33.827, 33.827, 33.827, 33.827, 33.827, 33.827, 33.827, 33.827, 33.827, 33.8412, 33.827
4.62453, 69.1045, 73.4245, 33.9714, 8.43235, -4.31996, 33.9714, 0, 33.9714, 33.9823, 43.6091, 33.9857, 34.1788, 63.5401, 33.9714, 33.9714, 33.9714, 33.9714, 33.9714, 33.9714, 33.9714, 33.9714, 33.9714, 33.9714, 33.9714, 33.9714, 33.9714, 33.9714, 33.9857, 33.9714
4.63239, 68.1287, 69.0736, 34.116, 8.37429, -0.944962, 34.116, 0, 34.116, 34.1269, 44.2081, 34.1322, 34.3268, 58.7297, 34.116, 34.116, 34.116, 34.116, 34.116, 34.116, 34.116, 34.116, 34.116, 34.116, 34.116, 34.116, 34.116, 34.116, 34.1302, 34.116
4.64025, 58.5539, 65.2123, 34.2608, 7.78164, -6.65839, 34.2608, 0, 34.2608, 34.2717, 44.711, 34.279, 34.4751, 54.505, 34.2608, 34.2608, 34.2608, 34.2608, 34.2608, 34.2608, 34.2608, 34.2608, 34.2608, 34.2608, 34.2608, 34.2608, 34.2608, 34.2608, 34.2747, 34.2608
4.64812, 59.0019, 61.8205, 34.4058, 7.81037, -2.81853, 34.4058, 0, 34.4058, 34.4166, 45.1057, 34.4262, 34.6235, 50.8581, 34.4058, 34.4058, 34.4058, 34.4058, 34.4058, 34.4058, 34.4058, 34.4058, 34.4058, 34.4058, 34.4058, 34.4058, 34.4058, 34.4058, 34.4192, 34.4058
4.65598, 38.6336, 58.8648, 34.5509, 6.37445, -20.2312, 34.5509, 0, 34.5509, 34.5617, 45.3836, 34.5736, 34.7722, 47.7644, 34.5509, 34.5509, 34.5509, 34.5509, 34.5509, 34.5509, 34.5509, 34.5509, 34.5509, 34.5509, 34.5509, 34.5509, 34.5509, 34.5509, 34.5637, 34.5509
4.66385, 38.6948, 56.302, 34.6962, 6.37925, -17.6072, 34.6962, 0, 34.6962, 34.707, 45.5398, 34.7214, 34.921, 45.1854, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.7083, 34.6962
4.67171, 26.2175, 54.0846, 34.8416, 5.31202, -27.867, 34.8416, 0, 34.8416, 34.8524, 45.5737, 34.8693, 35.07, 43.0741, 34.8416, 34.8416, 34.8416, 34.8416, 34.8416, 34.8416, 34.8416, 34.8416, 34.8416, 34.8416, 34.8416, 34.8416, 34.8416, 34.8416, 34.8528, 34.8416
4.67957, 35.7243, 52.165, 34.9871, 6.14201, -16.4407, 34.9871, 0, 34.9871, 34.9979, 45.489, 35.0174, 35.2191, 41.3795, 34.9871, 34.9871, 34.9871, 34.9871, 34.9871, 34.9871, 34.9871, 34.9871, 34.9871, 34.9871, 34.9871, 34.9871, 34.9871, 34.9871, 34.9975, 34.9871
4.68744, 37.2226, 50.4977, 35.1327, 6.26279, -13.2752, 35.1327, 0, 35.1327, 35.1436, 45.2933, 35.1656, 35.3683, 40.0484, 35.1327, 35.1327, 35.1327, 35.1327, 35.1327, 35.1327, 35.1327, 35.1327, 35.1327, 35.1327, 35.1327, 35.1327, 35.1327, 35.1327, 35.1422, 35.1327
4.6953, 18.2273, 49.0427, 35.2785, 4.49747, -30.8155, 35.2785, 0, 35.2785, 35.2893, 44.9978, 35.3139, 35.5178, 39.0295, 35.2785, 35.2785, 35.2785, 35.2785, 35.2785, 35.2785, 35.2785, 35.2785, 35.2785, 35.2785, 35.2785, 35.2785, 35.2785, 35.2785, 35.287, 35.2785
4.70316, 21.2535, 47.7665, 35.4244, 4.82219, -26.513, 35.4244, 0, 35.4244, 35.4352, 44.6167, 35.4621, 35.6673, 38.2752, 35.4244, 35.4244, 35.4244, 35.4244, 35.4244, 35.4244, 35.4244, 35.4244, 35.4244, 35.4244, 35.4244, 35.4244, 35.4244, 35.4244, 35.4319, 35.4244
4.71103, 22.2137, 46.6426, 35.5703, 4.92074, -24.4289, 35.5703, 0, 35.5703, 35.5812, 44.1664, 35.6101, 35.817, 37.7427, 35.5703, 35.5703, 35.5703, 35.5703, 35.5703, 35.5703, 35.5703, 35.5703, 35.5703, 35.5703, 35.5703, 35.5703, 35.5703, 35.5703, 35.5769, 35.5703
4.71889, 22.7203, 45.6518, 35.7164, 4.97196, -22.9315, 35.7164, 0, 35.7164, 35.7272, 43.6646, 35.7579, 35.9667, 37.3951, 35.7164, 35.7164, 35.7164, 35.7164, 35.7164, 35.7164, 35.7164, 35.7164, 35.7164, 35.7164, 35.7164, 35.7164, 35.7164, 35.7164, 35.7221, 35.7164
4.72675, 16.7668, 44.7818, 35.8624, 4.33206, -28.0151, 35.8624, 0, 35.8624, 35.8733, 43.1296, 35.9055, 36.1165, 37.2018, 35.8624, 35.8624, 35.8624, 35.8624, 35.8624, 35.8624, 35.8624, 35.8624, 35.8624, 35.8624, 35.8624, 35.8624, 35.8624, 35.8624, 35.8673, 35.8624
4.73462, 23.3937, 44.0258, 36.0085, 5.03921, -20.6322, 36.0085, 0, 36.0085, 36.0194, 42.579, 36.0526, 36.2664, 37.1384, 36.0085, 36.0085, 36.0085, 36.0085, 36.0085, 36.0085, 36.0085, 36.0085, 36.0085, 36.0085, 36.0085, 36.0085, 36.0085, 36.0085, 36.0127, 36.0085
4.74248, 15.31, 43.3823, 36.1546, 4.16053, -28.0723, 36.1546, 0, 36.1546, 36.1654, 42.0295, 36.1994, 36.4163, 37.1867, 36.1546, 36.1546, 36.1546, 36.1546, 36.1546, 36.1546, 36.1546, 36.1546, 36.1546, 36.1546, 36.1546, 36.1546, 36.1546, 36.1546, 36.1581, 36.1546
4.75034, 19.1729, 42.8533, 36.3006, 4.6014, -23.6804, 36.3006, 0, 36.3006, 36.3115, 41.4961, 36.3457, 36.5661, 37.3336, 36.3006, 36.3006, 36.3006, 36.3006, 36.3006, 36.3006, 36.3006, 36.3006, 36.3006, 36.3006, 36.3006, 36.3006, 36.3006, 36.3006, 36.3035, 36.3006
4.75821, 23.5205, 42.4434, 36.4466, 5.05178, -18.9229, 36.4466, 0, 36.4466, 36.4574, 40.9914, 36.4914, 36.7158, 37.5713, 36.4466, 36.4466, 36.4466, 36.4466, 36.4466, 36.4466, 36.4466, 36.4466, 36.4466, 36.4466, 36.4466, 36.4466, 36.4466, 36.4466, 36.4489, 36.4466
4.76607, 15.5308, 42.1588, 36.5923, 4.18699, -26.6279, 36.5923, 0, 36.5923, 36.6032, 40.5256, 36.6366, 36.8654, 37.8955, 36.5923, 36.5923, 36.5923, 36.5923, 36.5923, 36.5923, 36.5923, 36.5923, 36.5923, 36.5923, 36.5923, 36.5923, 36.5923, 36.5923, 36.5942, 36.5923
4.77393, 21.3218, 42.0062, 36.7378, 4.82926, -20.6844, 36.7378, 0, 36.7378, 36.7487, 40.1062, 36.781, 37.0148, 38.3052, 36.7378, 36.7378, 36.7378, 36.7378, 36.7378, 36.7378, 36.7378, 36.7378, 36.7378, 36.7378, 36.7378, 36.7378, 36.7378, 36.7378, 36.7393, 36.7378
4.7818, 17.9287, 41.9919, 36.883, 4.46415, -24.0633, 36.883, 0, 36.883, 36.8938, 39.7383, 36.9248, 37.1639, 38.8019, 36.883, 36.883, 36.883, 36.883, 36.883, 36.883, 36.883, 36.883, 36.883, 36.883, 36.883, 36.883, 36.883, 36.883, 36.8842, 36.883
4.78966, 19.731, 42.1212, 37.0277, 4.66165, -22.3903, 37.0277, 0, 37.0277, 37.0386, 39.4244, 37.0679, 37.3125, 39.388, 37.0277, 37.0277, 37.0277, 37.0277, 37.0277, 37.0277, 37.0277, 37.0277, 37.0277, 37.0277, 37.0277, 37.0277, 37.0277, 37.0277, 37.0286, 37.0277
4.79752, 16.961, 42.3974, 37.1719, 4.35442, -25.4364, 37.1719, 0, 37.1719, 37.1827, 39.1647, 37.2101, 37.4606, 40.0662, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1726, 37.1719
4.80539, 20.8372, 42.8212, 37.3153, 4.77883, -21.984, 37.3153, 0, 37.3153, 37.3261, 38.9579, 37.3513, 37.6079, 40.8386, 37.3153, 37.3153, 37.3153, 37.3153, 37.3153, 37.3153, 37.3153, 37.3153, 37.3153, 37.3153, 37.3153, 37.3153, 37.3153, 37.3153, 37.3158, 37.3153
4.81325, 17.1336, 43.3902, 37.4577, 4.37419, -26.2567, 37.4577, 0, 37.4577, 37.4686, 38.8011, 37.4915, 37.7543, 41.7054, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4581, 37.4577
4.82111, 27.2352, 44.0986, 37.599, 5.40696, -16.8634, 37.599, 0, 37.599, 37.6099, 38.6902, 37.6304, 37.8996, 42.6644, 37.599, 37.599, 37.599, 37.599, 37.599, 37.599, 37.599, 37.599, 37.599, 37.599, 37.599, 37.599, 37.599, 37.599, 37.5993, 37.599
4.82898, 37.7936, 44.9363, 37.739, 6.30822, -7.14271, 37.739, 0, 37.739, 37.7498, 38.6207, 37.768, 38.0435, 43.71, 37.739, 37.739, 37.739, 37.739, 37.739, 37.739, 37.739, 37.739, 37.739, 37.739, 37.739, 37.739, 37.739, 37.739, 37.7392, 37.739
4.83684, 34.6644, 45.889, 37.8773, 6.05511, -11.2246, 37.8773, 0, 37.8773, 37.8881, 38.5873, 37.904, 38.1858, 44.8328, 37.8773, 37.8773, 37.8773, 37.8773, 37.8773, 37.8773, 37.8773, 37.8773, 37.8773, 37.8773, 37.8773, 37.8773, 37.8773, 37.8773, 37.8774, 37.8773
4.8447, 35.455, 46.9379, 38.0137, 6.12005, -11.4829, 38.0137, 0, 38.0137, 38.0245, 38.585, 38.0382, 38.3262, 46.0187, 38.0137, 38.0137, 38.0137, 38.0137, 38.0137, 38.0137, 38.0137, 38.0137, 38.0137, 38.0137, 38.0137, 38.0137, 38.0137, 38.0137, 38.0138, 38.0137
4.85257, 38.4639, 48.0599, 38.1479, 6.36112, -9.59606, 38.1479, 0, 38.1479, 38.1588, 38.6085, 38.1703, 38.4645, 47.2494, 38.1479, 38.1479, 38.1479, 38.1479, 38.1479, 38.1479, 38.1479, 38.1479, 38.1479, 38.1479, 38.1479, 38.1479, 38.1479, 38.1479, 38.148, 38.1479
4.86043, 41.4397, 49.2283, 38.2797, 6.59088, -7.78863, 38.2797, 0, 38.2797, 38.2906, 38.6533, 38.3002, 38.6003, 48.5027, 38.2797, 38.2797, 38.2797, 38.2797, 38.2797, 38.2797, 38.2797, 38.2797, 38.2797, 38.2797, 38.2797, 38.2797, 38.2797, 38.2797, 38.2798, 38.2797
4.86829, 44.1098, 50.4126, 38.4088, 6.79042, -6.30281, 38.4088, 0, 38.4088, 38.4196, 38.7149, 38.4275, 38.7335, 49.7522, 38.4088, 38.4088, 38.4088, 38.4088, 38.4088, 38.4088, 38.4088, 38.4088, 38.4088, 38.4088, 38.4088, 38.4088, 38.4088, 38.4088, 38.4088, 38.4088
4.87616, 45.1665, 51.5805, 38.5349, 6.86779, -6.41399, 38.5349, 0, 38.5349, 38.5457, 38.7894, 38.5521, 38.8637, 50.9691, 38.5349, 38.5349, 38.5349, 38.5349, 38.5349, 38.5349, 38.5349, 38.5349, 38.5349, 38.5349, 38.5349, 38.5349, 38.5349, 38.5349, 38.5349, 38.5349
4.88402, 53.6964, 52.6982, 38.6578, 7.46301, 0.998241, 38.6578, 0, 38.6578, 38.6687, 38.8735, 38.6737, 38.9907, 52.123, 38.6578, 38.6578, 38.6578, 38.6578, 38.6578, 38.6578, 38.6578, 38.6578, 38.6578, 38.6578, 38.6578, 38.6578, 38.6578, 38.6578, 38.6579, 38.6578
4.89188, 53.5606, 53.7321, 38.7775, 7.4539, -0.171555, 38.7775, 0, 38.7775, 38.7883, 38.9643, 38.7922, 39.1145, 53.1827, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775, 38.7775
4.89975, 58.2022, 54.6505, 38.8938, 7.75901, 3.55177, 38.8938, 0, 38.8938, 38.9046, 39.0596, 38.9075, 39.235, 54.1189, 38.8938, 38.8938, 38.8938, 38.8938, 38.8938, 38.8938, 38.8938, 38.8938, 38.8938, 38.8938, 38.8938, 38.8938, 38.8938, 38.8938, 38.8938, 38.8938
4.90761, 62.7171, 55.4245, 39.0066, 8.04469, 7.29262, 39.0066, 0, 39.0066, 39.0174, 39.1575, 39.0195, 39.352, 54.9045, 39.0066, 39.0066, 39.0066, 39.0066, 39.0066, 39.0066, 39.0066, 39.0066, 39.0066, 39.0066, 39.0066, 39.0066, 39.0066, 39.0066, 39.0066, 39.0066
4.91547, 59.818, 56.0301, 39.1161, 7.86244, 3.78788, 39.1161, 0, 39.1161, 39.1269, 39.2566, 39.1284, 39.4657, 55.5169, 39.1161, 39.1161, 39.1161, 39.1161, 39.1161, 39.1161, 39.1161, 39.1161, 39.1161, 39.1161, 39.1161, 39.1161, 39.1161, 39.1161, 39.1161, 39.1161
4.92334, 66.9828, 56.4491, 39.2224, 8.30559, 10.5337, 39.2224, 0, 39.2224, 39.2333, 39.3559, 39.2342, 39.5763, 55.9392, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224, 39.2224
4.9312, 65.7099, 56.67, 39.3258, 8.2286, 9.03991, 39.3258, 0, 39.3258, 39.3367, 39.4549, 39.3372, 39.684, 56.1606, 39.3258, 39.3258, 39.3258, 39.3258, 39.3258, 39.3258, 39.3258, 39.3258, 39.3258, 39.3258, 39.3258, 39.3258, 39.3258, 39.3258, 39.3258, 39.3258
4.93906, 79.5697, 56.6884, 39.4266, 9.0316, 22.8813, 39.4266, 0, 39.4266, 39.4375, 39.5531, 39.4377, 39.7891, 56.1776, 39.4266, 39.4266, 39.4266, 39.4266, 39.4266, 39.4266, 39.4266, 39.4266, 39.4266, 39.4266, 39.4266, 39.4266, 39.4266, 39.4266, 39.4266, 39.4266
4.94693, 87.2496, 56.5078, 39.5252, 9.4472, 30.7418, 39.5252, 0, 39.5252, 39.536, 39.6505, 39.5361, 39.892, 55.994, 39.5252, 39.5252, 39.5252, 39.5252, 39.5252, 39.5252, 39.5252, 39.5252, 39.5252, 39.5252, 39.5252, 39.5252, 39.5252, 39.5252, 39.5252, 39.5252
4.95479, 64.2463, 56.1386, 39.622, 8.13919, 8.10777, 39.622, 0, 39.622, 39.6329, 39.7471, 39.6328, 39.9931, 55.6207, 39.622, 39.622, 39.622, 39.622, 39.622, 39.622, 39.622, 39.622, 39.622, 39.622, 39.622, 39.622, 39.622, 39.622, 39.622, 39.622
4.96265, 79.6109, 55.5977, 39.7176, 9.03388, 24.0132, 39.7176, 0, 39.7176, 39.7285, 39.8432, 39.7284, 40.0931, 55.075, 39.7176, 39.7176, 39.7176, 39.7176, 39.7176, 39.7176, 39.7176, 39.7176, 39.7176, 39.7176, 39.7176, 39.7176, 39.7176, 39.7176, 39.7176, 39.7176
4.97052, 79.5922, 54.9077, 39.8126, 9.03284, 24.6844, 39.8126, 0, 39.8126, 39.8234, 39.9392, 39.8234, 40.1925, 54.3796, 39.8126, 39.8126, 39.8126, 39.8126, 39.8126, 39.8126, 39.8126, 39.8126, 39.8126, 39.8126, 39.8126, 39.8126, 39.8126, 39.8126, 39.8126, 39.8126
4.97838, 76.6118, 54.0953, 39.9074, 8.86633, 22.5165, 39.9074, 0, 39.9074, 39.9183, 40.0355, 39.9182, 40.2918, 53.5612, 39.9074, 39.9074, 39.9074, 39.9074, 39.9074, 39.9074, 39.9074, 39.9074, 39.9074, 39.9074, 39.9074, 39.9074, 39.9074, 39.9074, 39.9074, 39.9074
4.98624, 69.9372, 53.1897, 40.0027, 8.48158, 16.7475, 40.0027, 0, 40.0027, 40.0135, 40.1325, 40.0136, 40.3915, 52.6493, 40.0027, 40.0027, 40.0027, 40.0027, 40.0027, 40.0027, 40.0027, 40.0027, 40.0027, 40.0027, 40.0027, 40.0027, 40.0027, 40.0027, 40.0027, 40.0027
4.99411, 64.6964, 52.2217, 40.099, 8.16679, 12.4747, 40.099, 0, 40.099, 40.1098, 40.2307, 40.11, 40.4923, 51.6747, 40.099, 40.099, 40.099, 40.099, 40.099, 40.099, 40.099, 40.099, 40.099, 40.099, 40.099, 40.099, 40.099, 40.099, 40.099, 40.099
5.00197, 60.2616, 51.2215, 40.1967, 7.8906, 9.04011, 40.1967, 0, 40.1967, 40.2075, 40.3306, 40.2078, 40.5946, 50.6676, 40.1967, 40.1967, 40.1967, 40.1967, 40.1967, 40.1967, 40.1967, 40.1967, 40.1967, 40.1967, 40.1967, 40.1967, 40.1967, 40.1967, 40.1967, 40.1967
5.00983, 66.2032, 50.2177, 40.2962, 8.25852, 15.9856, 40.2962, 0, 40.2962, 40.3071, 40.4325, 40.3075, 40.6989, 49.6567, 40.2962, 40.2962, 40.2962, 40.2962, 40.2962, 40.2962, 40.2962, 40.2962, 40.2962, 40.2962, 40.2962, 40.2962, 40.2962, 40.2962, 40.2962, 40.2962
5.0177, 60.1095, 49.2362, 40.398, 7.88096, 10.8734, 40.398, 0, 40.398, 40.4089, 40.5369, 40.4094, 40.8055, 48.6677, 40.398, 40.398, 40.398, 40.398, 40.398, 40.398, 40.398, 40.398, 40.398, 40.398, 40.398, 40.398, 40.398, 40.398, 40.398, 40.398
5.02556, 61.2528, 48.2992, 40.5023, 7.95316, 12.9536, 40.5023, 0, 40.5023, 40.5132, 40.6439, 40.5139, 40.9147, 47.7228, 40.5023, 40.5023, 40.5023, 40.5023, 40.5023, 40.5023, 40.5023, 40.5023, 40.5023, 40.5023, 40.5023, 40.5023, 40.5023, 40.5023, 40.5023, 40.5023
5.03342, 53.0258, 47.425, 40.6093, 7.41794, 5.60082, 40.6093, 0, 40.6093, 40.6201, 40.7538, 40.621, 41.027, 46.8402, 40.6093, 40.6093, 40.6093, 40.6093, 40.6093, 40.6093, 40.6093, 40.6093, 40.6093, 40.6093, 40.6093, 40.6093, 40.6093, 40.6093, 40.6093, 40.6093
5.04129, 47.2461, 46.6273, 40.7189, 7.01756, 0.618748, 40.7189, 0, 40.7189, 40.7298, 40.8667, 40.7308, 41.1425, 46.0333, 40.7189, 40.7189, 40.7189, 40.7189, 40.7189, 40.7189, 40.7189, 40.7189, 40.7189, 40.7189, 40.7189, 40.7189, 40.7189, 40.7189, 40.7189, 40.7189
5.04915, 49.0444, 45.9157, 40.8314, 7.14453, 3.12863, 40.8314, 0, 40.8314, 40.8422, 40.9827, 40.8434, 41.2616, 45.3113, 40.8314, 40.8314, 40.8314, 40.8314, 40.8314, 40.8314, 40.8314, 40.8314, 40.8314, 40.8314, 40.8314, 40.8314, 40.8314, 40.8314, 40.8314, 40.8314
5.05701, 39.2376, 45.2959, 40.9466, 6.42165, -6.05826, 40.9466, 0, 40.9466, 40.9574, 41.1019, 40.9588, 41.3847, 44.6794, 40.9466, 40.9466, 40.9466, 40.9466, 40.9466, 40.9466, 40.9466, 40.9466, 40.9466, 40.9466, 40.9466, 40.9466, 40.9466, 40.9466, 40.9466, 40.9466
5.06488, 46.7941, 44.7698, 41.0643, 6.98527, 2.02429, 41.0643, 0, 41.0643, 41.0752, 41.2241, 41.0767, 41.5126, 44.1385, 41.0643, 41.0643, 41.0643, 41.0643, 41.0643, 41.0643, 41.0643, 41.0643, 41.0643, 41.0643, 41.0643, 41.0643, 41.0643, 41.0643, 41.0643, 41.0643
5.07274, 37.7607, 44.3371, 41.1845, 6.30561, -6.57638, 41.1845, 0, 41.1845, 41.1954, 41.3495, 41.1971, 41.6462, 43.6871, 41.1845, 41.1845, 41.1845, 41.1845, 41.1845, 41.1845, 41.1845, 41.1845, 41.1845, 41.1845, 41.1845, 41.1845, 41.1845, 41.1845, 41.1845, 41.1845
5.0806, 39.1864, 43.9956, 41.307, 6.41766, -4.80922, 41.307, 0, 41.307, 41.3178, 41.4779, 41.3197, 41.7874, 43.3207, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307
5.08847, 28.8518, 43.7422, 41.4314, 5.55444, -14.8904, 41.4314, 0, 41.4314, 41.4423, 41.6093, 41.4444, 41.9388, 43.0332, 41.4314, 41.4314, 41.4314, 41.4314, 41.4314, 41.4314, 41.4314, 41.4314, 41.4314, 41.4314, 41.4314, 41.4314, 41.4314, 41.4314, 41.4314, 41.4314
5.09633, 33.0955, 43.5742, 41.5576, 5.92414, -10.4787, 41.5576, 0, 41.5576, 41.5685, 41.7437, 41.5707, 42.1047, 42.8171, 41.5576, 41.5576, 41.5576, 41.5576, 41.5576, 41.5576, 41.5576, 41.5576, 41.5576, 41.5576, 41.5576, 41.5576, 41.5576, 41.5576, 41.5576, 41.5576
5.10419, 23.1088, 43.4904, 41.6853, 5.01087, -20.3816, 41.6853, 0, 41.6853, 41.6962, 41.8811, 41.6986, 42.2916, 42.6643, 41.6853, 41.6853, 41.6853, 41.6853, 41.6853, 41.6853, 41.6853, 41.6853, 41.6853, 41.6853, 41.6853, 41.6853, 41.6853, 41.6853, 41.6853, 41.6853
5.11206, 19.2667, 43.4928, 41.8143, 4.61159, -24.2261, 41.8143, 0, 41.8143, 41.8252, 42.0217, 41.8278, 42.5089, 42.5665, 41.8143, 41.8143, 41.8143, 41.8143, 41.8143, 41.8143, 41.8143, 41.8143, 41.8143, 41.8143, 41.8143, 41.8143, 41.8143, 41.8143, 41.8143, 41.8143
5.11992, 23.1613, 43.5878, 41.9443, 5.01611, -20.4264, 41.9443, 0, 41.9443, 41.9552, 42.1655, 41.958, 42.7707, 42.5157, 41.9443, 41.9443, 41.9443, 41.9443, 41.9443, 41.9443, 41.9443, 41.9443, 41.9443, 41.9443, 41.9443, 41.9443, 41.9443, 41.9443, 41.9444, 41.9443
5.12779, 27.9717, 43.7884, 42.0752, 5.47465, -15.8166, 42.0752, 0, 42.0752, 42.086, 42.3128, 42.089, 43.097, 42.5043, 42.0752, 42.0752, 42.0752, 42.0752, 42.0752, 42.0752, 42.0752, 42.0752, 42.0752, 42.0752, 42.0752, 42.0752, 42.0752, 42.0752, 42.0752, 42.0752
5.13565, 19.9698, 44.1166, 42.2066, 4.6872, -24.1468, 42.2066, 0, 42.2066, 42.2175, 42.4639, 42.2207, 43.5159, 42.5252, 42.2066, 42.2066, 42.2066, 42.2066, 42.2066, 42.2066, 42.2066, 42.2066, 42.2066, 42.2066, 42.2066, 42.2066, 42.2066, 42.2066, 42.2066, 42.2066
5.14351, 24.534, 44.6063, 42.3385, 5.15112, -20.0723, 42.3385, 0, 42.3385, 42.3494, 42.619, 42.3528, 44.0669, 42.5724, 42.3385, 42.3385, 42.3385, 42.3385, 42.3385, 42.3385, 42.3385, 42.3385, 42.3385, 42.3385, 42.3385, 42.3385, 42.3385, 42.3385, 42.3386, 42.3385
5.15137, 18.7672, 45.3063, 42.4707, 4.5571, -26.5392, 42.4707, 0, 42.4707, 42.4816, 42.7786, 42.4851, 44.8035, 42.6404, 42.4707, 42.4707, 42.4707, 42.4707, 42.4707, 42.4707, 42.4707, 42.4707, 42.4707, 42.4707, 42.4707, 42.4707, 42.4707, 42.4707, 42.4708, 42.4707
5.15924, 26.0073, 46.2847, 42.6031, 5.2922, -20.2773, 42.6031, 0, 42.6031, 42.6139, 42.9429, 42.6177, 45.7976, 42.7248, 42.6031, 42.6031, 42.6031, 42.6031, 42.6031, 42.6031, 42.6031, 42.6031, 42.6031, 42.6031, 42.6031, 42.6031, 42.6031, 42.6031, 42.6031, 42.6031
5.1671, 14.5759, 47.6331, 42.7354, 4.07136, -33.0572, 42.7354, 0, 42.7354, 42.7463, 43.1124, 42.7502, 47.144, 42.8218, 42.7354, 42.7354, 42.7354, 42.7354, 42.7354, 42.7354, 42.7354, 42.7354, 42.7354, 42.7354, 42.7354, 42.7354, 42.7354, 42.7354, 42.7355, 42.7354
5.17497, 24.1725, 49.4723, 42.8678, 5.11591, -25.2998, 42.8678, 0, 42.8678, 42.8786, 43.2874, 42.8828, 48.9661, 42.9284, 42.8678, 42.8678, 42.8678, 42.8678, 42.8678, 42.8678, 42.8678, 42.8678, 42.8678, 42.8678, 42.8678, 42.8678, 42.8678, 42.8678, 42.8679, 42.8678
5.18283, 25.5623, 51.9569, 43, 5.24998, -26.3947, 43, 0, 43, 43.0108, 43.4682, 43.0151, 51.4205, 43.042, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43.0002, 43
5.19069, 33.3427, 55.2818, 43.132, 5.94498, -21.939, 43.132, 0, 43.132, 43.1428, 43.6548, 43.1473, 54.7036, 43.1608, 43.132, 43.132, 43.132, 43.132, 43.132, 43.132, 43.132, 43.132, 43.132, 43.132, 43.132, 43.132, 43.132, 43.132, 43.1322, 43.132
5.19855, 29.3623, 59.6853, 43.2637, 5.6002, -30.323, 43.2637, 0, 43.2637, 43.2745, 43.8472, 43.2792, 59.0553, 43.2832, 43.2637, 43.2637, 43.2637, 43.2637, 43.2637, 43.2637, 43.2637, 43.2637, 43.2637, 43.2637, 43.2637, 43.2637, 43.2637, 43.2637, 43.2641, 43.2637
5.20642, 41.7268, 65.4561, 43.3951, 6.61262, -23.7293, 43.3951, 0, 43.3951, 43.4059, 44.0453, 43.4109, 64.7656, 43.4082, 43.3951, 43.3951, 43.3951, 43.3951, 43.3951, 43.3951, 43.3951, 43.3951, 43.3951, 43.3951, 43.3951, 43.3951, 43.3951, 43.3951, 43.3957, 43.3951
5.21428, 48.8867, 72.9336, 43.5262, 7.13349, -24.0469, 43.5262, 0, 43.5262, 43.5371, 44.2486, 43.5422, 72.1749, 43.5349, 43.5262, 43.5262, 43.5262, 43.5262, 43.5262, 43.5262, 43.5262, 43.5262, 43.5262, 43.5262, 43.5262, 43.5262, 43.5262, 43.5262, 43.527, 43.5262
5.22215, 65.2285, 82.5062, 43.657, 8.1993, -17.2778, 43.657, 0, 43.657, 43.6678, 44.4562, 43.6731, 81.6731, 43.6626, 43.657, 43.657, 43.657, 43.657, 43.657, 43.657, 43.657, 43.657, 43.657, 43.657, 43.657, 43.657, 43.657, 43.657, 43.6581, 43.657
5.23001, 80.5551, 94.611, 43.7873, 9.08598, -14.056, 43.7873, 0, 43.7873, 43.7982, 44.6674, 43.8037, 93.6986, 43.791, 43.7873, 43.7873, 43.7873, 43.7873, 43.7873, 43.7873, 43.7873, 43.7873, 43.7873, 43.7873, 43.7873, 43.7873, 43.7873, 43.7873, 43.7889, 43.7873
5.23787, 96.7633, 109.724, 43.9173, 9.93797, -12.9606, 43.9173, 0, 43.9173, 43.9281, 44.8807, 43.9339, 108.729, 43.9197, 43.9173, 43.9173, 43.9173, 43.9173, 43.9173, 43.9173, 43.9173, 43.9173, 43.9173, 43.9173, 43.9173, 43.9173, 43.9173, 43.9173, 43.9194, 43.9173
