   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_238.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
15.8226, 25.1948, 16.6469, 16.6423, 5.21486, 8.54787, 16.6423, 0, 16.6423, 16.6423, 16.6423, 16.6423, 16.6423, 16.6423, 16.6423, 16.6423, 16.6423, 16.6423, 16.6423, 16.6423, 16.6423, 16.6469, 16.6423
15.8305, 17.432, 16.5602, 16.5553, 4.40817, 0.871761, 16.5553, 0, 16.5553, 16.5553, 16.5553, 16.5553, 16.5553, 16.5553, 16.5553, 16.5553, 16.5553, 16.5553, 16.5553, 16.5553, 16.5553, 16.5602, 16.5553
15.8385, 20.3561, 16.501, 16.4958, 4.72823, 3.85512, 16.4958, 0, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.501, 16.4958
15.8464, 26.3784, 16.4299, 16.4244, 5.32714, 9.94854, 16.4244, 0, 16.4244, 16.4244, 16.4244, 16.4244, 16.4244, 16.4244, 16.4244, 16.4244, 16.4244, 16.4244, 16.4244, 16.4244, 16.4244, 16.4299, 16.4244
15.8544, 12.8431, 16.3485, 16.3426, 3.85268, -3.50533, 16.3426, 0, 16.3426, 16.3426, 16.3426, 16.3426, 16.3426, 16.3426, 16.3426, 16.3426, 16.3426, 16.3426, 16.3426, 16.3427, 16.3426, 16.3485, 16.3426
15.8624, 12.1162, 16.262, 16.2559, 3.75716, -4.14581, 16.2559, 0, 16.2559, 16.2559, 16.2559, 16.2559, 16.2559, 16.2559, 16.2559, 16.2559, 16.2559, 16.2559, 16.2559, 16.2559, 16.2559, 16.262, 16.2559
15.8703, 20.3563, 16.1758, 16.1693, 4.72824, 4.18044, 16.1693, 0, 16.1693, 16.1693, 16.1693, 16.1693, 16.1693, 16.1693, 16.1693, 16.1693, 16.1693, 16.1693, 16.1693, 16.1694, 16.1693, 16.1758, 16.1693
15.8783, 18.8628, 16.1179, 16.1111, 4.56758, 2.74488, 16.1111, 0, 16.1111, 16.1111, 16.1111, 16.1111, 16.1111, 16.1111, 16.1111, 16.1111, 16.1111, 16.1111, 16.1111, 16.1112, 16.1111, 16.1179, 16.1111
15.8862, 21.4617, 16.0479, 16.0408, 4.84373, 5.41382, 16.0408, 0, 16.0408, 16.0408, 16.0408, 16.0408, 16.0408, 16.0408, 16.0408, 16.0408, 16.0408, 16.0408, 16.0408, 16.0408, 16.0408, 16.0479, 16.0408
15.8942, 18.0784, 15.9673, 15.9598, 4.4809, 2.11115, 15.9598, 0, 15.9598, 15.9598, 15.9598, 15.9598, 15.9598, 15.9598, 15.9598, 15.9598, 15.9598, 15.9598, 15.9598, 15.9598, 15.9598, 15.9673, 15.9598
15.9021, 22.1452, 15.8816, 15.8738, 4.91378, 6.26368, 15.8738, 0, 15.8738, 15.8738, 15.8738, 15.8738, 15.8738, 15.8738, 15.8738, 15.8738, 15.8738, 15.8738, 15.8738, 15.8738, 15.8738, 15.8816, 15.8738
15.9101, 17.1505, 15.7961, 15.7879, 4.37613, 1.35448, 15.7879, 0, 15.7879, 15.7879, 15.7879, 15.7879, 15.7879, 15.7879, 15.7879, 15.7879, 15.7879, 15.7879, 15.7879, 15.7879, 15.7879, 15.7961, 15.7879
15.9181, 24.0476, 15.74, 15.7315, 5.10368, 8.30762, 15.7315, 0, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.74, 15.7315
15.926, 25.7435, 15.6711, 15.6623, 5.26721, 10.0723, 15.6623, 0, 15.6623, 15.6623, 15.6623, 15.6623, 15.6623, 15.6623, 15.6623, 15.6623, 15.6623, 15.6623, 15.6623, 15.6624, 15.6623, 15.6711, 15.6623
15.934, 30.1083, 15.5912, 15.5821, 5.66642, 14.5171, 15.5821, 0, 15.5821, 15.5821, 15.5821, 15.5821, 15.5821, 15.5821, 15.5821, 15.5821, 15.5821, 15.5821, 15.5821, 15.5821, 15.5821, 15.5912, 15.5821
15.9419, 23.9115, 15.5059, 15.4965, 5.09034, 8.40558, 15.4965, 0, 15.4965, 15.4965, 15.4965, 15.4965, 15.4965, 15.4965, 15.4965, 15.4965, 15.4965, 15.4965, 15.4965, 15.4965, 15.4965, 15.5059, 15.4965
15.9499, 16.5232, 15.4209, 15.4111, 4.30386, 1.1023, 15.4111, 0, 15.4111, 15.4111, 15.4111, 15.4111, 15.4111, 15.4111, 15.4111, 15.4111, 15.4111, 15.4111, 15.4111, 15.4111, 15.4111, 15.4209, 15.4111
15.9578, 11.0325, 15.3704, 15.3603, 3.61005, -4.3379, 15.3603, 0, 15.3603, 15.3603, 15.3603, 15.3603, 15.3603, 15.3603, 15.3603, 15.3603, 15.3603, 15.3603, 15.3603, 15.3603, 15.3603, 15.3704, 15.3603
15.9658, 15.3293, 15.3041, 15.2936, 4.16284, 0.0252066, 15.2936, 0, 15.2936, 15.2936, 15.2936, 15.2936, 15.2936, 15.2936, 15.2936, 15.2936, 15.2936, 15.2936, 15.2936, 15.2936, 15.2936, 15.3041, 15.2936
15.9738, 9.26639, 15.2239, 15.2131, 3.35654, -5.95748, 15.2131, 0, 15.2131, 15.2131, 15.2131, 15.2131, 15.2131, 15.2131, 15.2131, 15.2131, 15.2131, 15.2131, 15.2131, 15.2131, 15.2131, 15.2239, 15.2131
15.9817, 12.6735, 15.1369, 15.1258, 3.8306, -2.46341, 15.1258, 0, 15.1258, 15.1258, 15.1258, 15.1258, 15.1258, 15.1258, 15.1258, 15.1258, 15.1258, 15.1258, 15.1258, 15.1258, 15.1258, 15.1369, 15.1258
15.9897, 13.3261, 15.0502, 15.0388, 3.91486, -1.72401, 15.0388, 0, 15.0388, 15.0388, 15.0388, 15.0388, 15.0388, 15.0388, 15.0388, 15.0388, 15.0388, 15.0388, 15.0388, 15.0388, 15.0388, 15.0501, 15.0388
15.9976, 13.9914, 15.0474, 15.0358, 3.99893, -1.05598, 15.0358, 0, 15.0358, 15.0358, 15.0358, 15.0358, 15.0358, 15.0358, 15.0358, 15.0358, 15.0358, 15.0358, 15.0358, 15.0358, 15.0358, 15.0474, 15.0358
16.0056, 19.645, 15.0258, 15.0139, 4.65242, 4.61914, 15.0139, 0, 15.0139, 15.0139, 15.0139, 15.0139, 15.0139, 15.0139, 15.0139, 15.0139, 15.0139, 15.0139, 15.0139, 15.0139, 15.0139, 15.0258, 15.0139
16.0135, 21.643, 14.9867, 14.9745, 4.8624, 6.65621, 14.9745, 0, 14.9745, 14.9745, 14.9745, 14.9745, 14.9745, 14.9745, 14.9745, 14.9745, 14.9745, 14.9745, 14.9745, 14.9745, 14.9745, 14.9867, 14.9745
16.0215, 16.3025, 14.939, 14.9264, 4.27814, 1.36356, 14.9264, 0, 14.9264, 14.9264, 14.9264, 14.9264, 14.9264, 14.9264, 14.9264, 14.9264, 14.9264, 14.9264, 14.9264, 14.9264, 14.9264, 14.9389, 14.9264
16.0295, 15.6937, 14.8912, 14.8784, 4.20639, 0.802451, 14.8784, 0, 14.8784, 14.8784, 14.8784, 14.8784, 14.8784, 14.8784, 14.8784, 14.8784, 14.8784, 14.8784, 14.8784, 14.8784, 14.8784, 14.8912, 14.8784
16.0374, 18.5482, 14.8791, 14.866, 4.53301, 3.66906, 14.866, 0, 14.866, 14.866, 14.866, 14.866, 14.866, 14.866, 14.866, 14.866, 14.866, 14.866, 14.866, 14.866, 14.866, 14.8791, 14.866
16.0454, 17.7534, 14.8541, 14.8407, 4.44448, 2.89934, 14.8407, 0, 14.8407, 14.8407, 14.8407, 14.8407, 14.8407, 14.8407, 14.8407, 14.8407, 14.8407, 14.8407, 14.8407, 14.8407, 14.8407, 14.8541, 14.8407
16.0533, 15.8555, 14.8175, 14.8038, 4.22558, 1.038, 14.8038, 0, 14.8038, 14.8038, 14.8038, 14.8038, 14.8038, 14.8038, 14.8038, 14.8038, 14.8038, 14.8038, 14.8038, 14.8038, 14.8038, 14.8175, 14.8038
16.0613, 21.3346, 14.7752, 14.7613, 4.83059, 6.55932, 14.7613, 0, 14.7613, 14.7613, 14.7613, 14.7613, 14.7613, 14.7613, 14.7613, 14.7613, 14.7613, 14.7613, 14.7613, 14.7613, 14.7613, 14.7752, 14.7613
16.0693, 19.0877, 14.733, 14.7188, 4.59214, 4.35468, 14.7188, 0, 14.7188, 14.7188, 14.7188, 14.7188, 14.7188, 14.7188, 14.7188, 14.7188, 14.7188, 14.7188, 14.7188, 14.7189, 14.7188, 14.733, 14.7188
16.0772, 16.8538, 14.719, 14.7045, 4.3421, 2.13484, 14.7045, 0, 14.7045, 14.7045, 14.7045, 14.7045, 14.7045, 14.7045, 14.7045, 14.7045, 14.7045, 14.7045, 14.7045, 14.7045, 14.7045, 14.719, 14.7045
16.0852, 27.044, 14.693, 14.6782, 5.38924, 12.351, 14.6782, 0, 14.6782, 14.6782, 14.6782, 14.6782, 14.6782, 14.6782, 14.6782, 14.6782, 14.6782, 14.6782, 14.6782, 14.6783, 14.6782, 14.6929, 14.6782
16.0931, 19.2841, 14.6565, 14.6416, 4.61347, 4.62761, 14.6416, 0, 14.6416, 14.6416, 14.6416, 14.6416, 14.6416, 14.6416, 14.6416, 14.6416, 14.6416, 14.6416, 14.6416, 14.6416, 14.6416, 14.6565, 14.6416
16.1011, 15.3693, 14.6149, 14.5997, 4.16765, 0.754342, 14.5997, 0, 14.5997, 14.5997, 14.5997, 14.5997, 14.5997, 14.5997, 14.5997, 14.5997, 14.5997, 14.5997, 14.5997, 14.5997, 14.5997, 14.6149, 14.5997
16.109, 18.6784, 14.5734, 14.5579, 4.54736, 4.10506, 14.5579, 0, 14.5579, 14.5579, 14.5579, 14.5579, 14.5579, 14.5579, 14.5579, 14.5579, 14.5579, 14.5579, 14.5579, 14.5579, 14.5579, 14.5734, 14.5579
16.117, 18.6834, 14.5584, 14.5427, 4.5479, 4.12501, 14.5427, 0, 14.5427, 14.5427, 14.5427, 14.5427, 14.5427, 14.5427, 14.5427, 14.5427, 14.5427, 14.5427, 14.5427, 14.5427, 14.5427, 14.5584, 14.5427
16.125, 19.5804, 14.5321, 14.5162, 4.64547, 5.04824, 14.5162, 0, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5321, 14.5162
16.1329, 21.746, 14.4961, 14.4799, 4.87299, 7.24988, 14.4799, 0, 14.4799, 14.4799, 14.4799, 14.4799, 14.4799, 14.4799, 14.4799, 14.4799, 14.4799, 14.4799, 14.4799, 14.48, 14.4799, 14.4961, 14.4799
16.1409, 20.3378, 14.4553, 14.4389, 4.72629, 5.88248, 14.4389, 0, 14.4389, 14.4389, 14.4389, 14.4389, 14.4389, 14.4389, 14.4389, 14.4389, 14.4389, 14.4389, 14.4389, 14.4389, 14.4389, 14.4553, 14.4389
16.1488, 10.7271, 14.4145, 14.3979, 3.56751, -3.68741, 14.3979, 0, 14.3979, 14.3979, 14.3979, 14.3979, 14.3979, 14.3979, 14.3979, 14.3979, 14.3979, 14.3979, 14.3979, 14.3979, 14.3979, 14.4145, 14.3979
16.1568, 22.3983, 14.3981, 14.3812, 4.93946, 8.00016, 14.3812, 0, 14.3812, 14.3812, 14.3812, 14.3812, 14.3812, 14.3812, 14.3812, 14.3812, 14.3812, 14.3812, 14.3812, 14.3812, 14.3812, 14.3981, 14.3812
16.1647, 21.2625, 14.371, 14.3539, 4.82312, 6.89141, 14.3539, 0, 14.3539, 14.3539, 14.3539, 14.3539, 14.3539, 14.3539, 14.3539, 14.3539, 14.3539, 14.3539, 14.3539, 14.3539, 14.3539, 14.371, 14.3539
16.1727, 16.6952, 14.3348, 14.3174, 4.32379, 2.36034, 14.3174, 0, 14.3174, 14.3174, 14.3174, 14.3174, 14.3174, 14.3174, 14.3174, 14.3174, 14.3174, 14.3174, 14.3174, 14.3174, 14.3174, 14.3348, 14.3174
16.1807, 22.0979, 14.2941, 14.2765, 4.90896, 7.80381, 14.2765, 0, 14.2765, 14.2765, 14.2765, 14.2765, 14.2765, 14.2765, 14.2765, 14.2765, 14.2765, 14.2765, 14.2765, 14.2765, 14.2765, 14.2941, 14.2765
16.1886, 20.3021, 14.2534, 14.2355, 4.72251, 6.04871, 14.2355, 0, 14.2355, 14.2355, 14.2355, 14.2355, 14.2355, 14.2355, 14.2355, 14.2355, 14.2355, 14.2355, 14.2355, 14.2355, 14.2355, 14.2534, 14.2355
16.1966, 13.259, 14.2359, 14.2178, 3.90627, -0.976938, 14.2178, 0, 14.2178, 14.2178, 14.2178, 14.2178, 14.2178, 14.2178, 14.2178, 14.2178, 14.2178, 14.2178, 14.2178, 14.2178, 14.2178, 14.2359, 14.2178
16.2045, 13.4347, 14.2086, 14.1903, 3.9287, -0.773952, 14.1903, 0, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.2086, 14.1903
16.2125, 18.7959, 14.1729, 14.1543, 4.56025, 4.62297, 14.1543, 0, 14.1543, 14.1543, 14.1543, 14.1543, 14.1543, 14.1543, 14.1543, 14.1543, 14.1543, 14.1543, 14.1543, 14.1543, 14.1543, 14.1729, 14.1543
16.2205, 21.052, 14.133, 14.1142, 4.80125, 6.919, 14.1142, 0, 14.1142, 14.1142, 14.1142, 14.1142, 14.1142, 14.1142, 14.1142, 14.1142, 14.1142, 14.1142, 14.1142, 14.1142, 14.1142, 14.133, 14.1142
16.2284, 17.64, 14.0932, 14.0741, 4.43171, 3.54681, 14.0741, 0, 14.0741, 14.0741, 14.0741, 14.0741, 14.0741, 14.0741, 14.0741, 14.0741, 14.0741, 14.0741, 14.0741, 14.0741, 14.0741, 14.0932, 14.0741
16.2364, 14.2441, 14.0731, 14.0537, 4.03039, 0.170982, 14.0537, 0, 14.0537, 14.0537, 14.0537, 14.0537, 14.0537, 14.0537, 14.0537, 14.0537, 14.0537, 14.0537, 14.0537, 14.0537, 14.0537, 14.0731, 14.0537
16.2443, 19.1958, 14.0445, 14.0249, 4.60389, 5.1513, 14.0249, 0, 14.0249, 14.0249, 14.0249, 14.0249, 14.0249, 14.0249, 14.0249, 14.0249, 14.0249, 14.0249, 14.0249, 14.0249, 14.0249, 14.0445, 14.0249
16.2523, 15.2763, 14.0087, 13.9888, 4.15648, 1.2676, 13.9888, 0, 13.9888, 13.9888, 13.9888, 13.9888, 13.9888, 13.9888, 13.9888, 13.9888, 13.9888, 13.9888, 13.9888, 13.9889, 13.9888, 14.0087, 13.9888
16.2602, 13.1829, 13.9694, 13.9492, 3.89652, -0.786452, 13.9492, 0, 13.9492, 13.9492, 13.9492, 13.9492, 13.9492, 13.9492, 13.9492, 13.9492, 13.9492, 13.9492, 13.9492, 13.9492, 13.9492, 13.9693, 13.9492
16.2682, 17.2441, 13.93, 13.9096, 4.38681, 3.31408, 13.9096, 0, 13.9096, 13.9096, 13.9096, 13.9096, 13.9096, 13.9096, 13.9096, 13.9096, 13.9096, 13.9096, 13.9096, 13.9096, 13.9096, 13.93, 13.9096
16.2762, 15.2387, 13.9081, 13.8874, 4.15195, 1.33058, 13.8874, 0, 13.8874, 13.8874, 13.8874, 13.8874, 13.8874, 13.8874, 13.8874, 13.8874, 13.8874, 13.8874, 13.8874, 13.8874, 13.8874, 13.9081, 13.8874
16.2841, 21.4833, 13.8791, 13.8581, 4.84595, 7.60421, 13.8581, 0, 13.8581, 13.8581, 13.8581, 13.8581, 13.8581, 13.8581, 13.8581, 13.8581, 13.8581, 13.8581, 13.8581, 13.8581, 13.8581, 13.8791, 13.8581
16.2921, 15.9665, 13.844, 13.8228, 4.2387, 2.12256, 13.8228, 0, 13.8228, 13.8228, 13.8228, 13.8228, 13.8228, 13.8228, 13.8228, 13.8228, 13.8228, 13.8228, 13.8228, 13.8228, 13.8228, 13.844, 13.8228
16.3, 23.7261, 13.8059, 13.7844, 5.07209, 9.92015, 13.7844, 0, 13.7844, 13.7844, 13.7844, 13.7844, 13.7844, 13.7844, 13.7844, 13.7844, 13.7844, 13.7844, 13.7844, 13.7844, 13.7844, 13.8059, 13.7844
16.308, 21.0075, 13.7679, 13.7461, 4.79662, 7.23962, 13.7461, 0, 13.7461, 13.7461, 13.7461, 13.7461, 13.7461, 13.7461, 13.7461, 13.7461, 13.7461, 13.7461, 13.7461, 13.7461, 13.7461, 13.7679, 13.7461
16.3159, 11.5055, 13.7431, 13.721, 3.67498, -2.23766, 13.721, 0, 13.721, 13.721, 13.721, 13.721, 13.721, 13.721, 13.721, 13.721, 13.721, 13.721, 13.721, 13.721, 13.721, 13.7431, 13.721
16.3239, 14.9338, 13.7127, 13.6903, 4.11507, 1.22118, 13.6903, 0, 13.6903, 13.6903, 13.6903, 13.6903, 13.6903, 13.6903, 13.6903, 13.6903, 13.6903, 13.6903, 13.6903, 13.6903, 13.6903, 13.7126, 13.6903
16.3319, 15.8083, 13.6774, 13.6547, 4.21999, 2.1309, 13.6547, 0, 13.6547, 13.6547, 13.6547, 13.6547, 13.6547, 13.6547, 13.6547, 13.6547, 13.6547, 13.6547, 13.6547, 13.6547, 13.6547, 13.6774, 13.6547
16.3398, 20.3812, 13.6398, 13.6168, 4.73087, 6.74137, 13.6168, 0, 13.6168, 13.6168, 13.6168, 13.6168, 13.6168, 13.6168, 13.6168, 13.6168, 13.6168, 13.6168, 13.6168, 13.6168, 13.6168, 13.6398, 13.6168
16.3478, 16.5163, 13.6022, 13.579, 4.30305, 2.91401, 13.579, 0, 13.579, 13.579, 13.579, 13.579, 13.579, 13.579, 13.579, 13.579, 13.579, 13.579, 13.579, 13.579, 13.579, 13.6022, 13.579
16.3557, 24.9814, 13.5756, 13.5521, 5.19436, 11.4058, 13.5521, 0, 13.5521, 13.5521, 13.5521, 13.5521, 13.5521, 13.5521, 13.5521, 13.5521, 13.5521, 13.5521, 13.5521, 13.5521, 13.5521, 13.5756, 13.5521
16.3637, 17.5519, 13.5447, 13.5208, 4.42176, 4.00721, 13.5208, 0, 13.5208, 13.5208, 13.5208, 13.5208, 13.5208, 13.5208, 13.5208, 13.5208, 13.5208, 13.5208, 13.5208, 13.5208, 13.5208, 13.5447, 13.5208
16.3717, 22.9643, 13.5102, 13.486, 4.99643, 9.45411, 13.486, 0, 13.486, 13.486, 13.486, 13.486, 13.486, 13.486, 13.486, 13.486, 13.486, 13.486, 13.486, 13.486, 13.486, 13.5102, 13.486
16.3796, 15.547, 13.4739, 13.4494, 4.18891, 2.07302, 13.4494, 0, 13.4494, 13.4494, 13.4494, 13.4494, 13.4494, 13.4494, 13.4494, 13.4494, 13.4494, 13.4494, 13.4494, 13.4494, 13.4494, 13.4739, 13.4494
16.3876, 11.2074, 13.4377, 13.4129, 3.6342, -2.2303, 13.4129, 0, 13.4129, 13.4129, 13.4129, 13.4129, 13.4129, 13.4129, 13.4129, 13.4129, 13.4129, 13.4129, 13.4129, 13.4129, 13.4129, 13.4377, 13.4129
16.3955, 7.84709, 13.4076, 13.3824, 3.13801, -5.56054, 13.3824, 0, 13.3824, 13.3824, 13.3824, 13.3824, 13.3824, 13.3824, 13.3824, 13.3824, 13.3824, 13.3824, 13.3824, 13.3824, 13.3824, 13.4076, 13.3824
16.4035, 12.9167, 13.3749, 13.3494, 3.86222, -0.45822, 13.3494, 0, 13.3494, 13.3494, 13.3494, 13.3494, 13.3494, 13.3494, 13.3494, 13.3494, 13.3494, 13.3494, 13.3494, 13.3494, 13.3494, 13.3749, 13.3494
16.4114, 17.2001, 13.3403, 13.3145, 4.38179, 3.85977, 13.3145, 0, 13.3145, 13.3145, 13.3145, 13.3145, 13.3145, 13.3145, 13.3145, 13.3145, 13.3145, 13.3145, 13.3145, 13.3145, 13.3145, 13.3403, 13.3145
16.4194, 18.6098, 13.3048, 13.2786, 4.5398, 5.30498, 13.2786, 0, 13.2786, 13.2786, 13.2786, 13.2786, 13.2786, 13.2786, 13.2786, 13.2786, 13.2786, 13.2786, 13.2786, 13.2786, 13.2786, 13.3048, 13.2786
16.4274, 11.5981, 13.2693, 13.2428, 3.68757, -1.6712, 13.2428, 0, 13.2428, 13.2428, 13.2428, 13.2428, 13.2428, 13.2428, 13.2428, 13.2428, 13.2428, 13.2428, 13.2428, 13.2428, 13.2428, 13.2693, 13.2428
16.4353, 22.9585, 13.2366, 13.2097, 4.99585, 9.72189, 13.2097, 0, 13.2097, 13.2097, 13.2097, 13.2097, 13.2097, 13.2097, 13.2097, 13.2097, 13.2097, 13.2097, 13.2097, 13.2097, 13.2097, 13.2366, 13.2097
16.4433, 15.5862, 13.2028, 13.1755, 4.1936, 2.38342, 13.1755, 0, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.2028, 13.1755
16.4512, 13.3855, 13.1691, 13.1415, 3.92244, 0.21639, 13.1415, 0, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1691, 13.1415
16.4592, 15.1806, 13.1356, 13.1076, 4.14495, 2.04501, 13.1076, 0, 13.1076, 13.1076, 13.1076, 13.1076, 13.1076, 13.1076, 13.1076, 13.1076, 13.1076, 13.1076, 13.1076, 13.1076, 13.1076, 13.1356, 13.1076
16.4671, 19.3692, 13.101, 13.0726, 4.62268, 6.26821, 13.0726, 0, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.101, 13.0726
16.4751, 18.5971, 13.0651, 13.0363, 4.53841, 5.53207, 13.0363, 0, 13.0363, 13.0363, 13.0363, 13.0363, 13.0363, 13.0363, 13.0363, 13.0363, 13.0363, 13.0363, 13.0363, 13.0363, 13.0363, 13.0651, 13.0363
16.4831, 11.6059, 13.0286, 12.9994, 3.68862, -1.42263, 12.9994, 0, 12.9994, 12.9994, 12.9994, 12.9994, 12.9994, 12.9994, 12.9994, 12.9994, 12.9994, 12.9994, 12.9994, 12.9994, 12.9994, 13.0286, 12.9994
16.491, 13.1742, 12.9921, 12.9625, 3.89541, 0.18209, 12.9625, 0, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9626, 12.9625, 12.9921, 12.9625
16.499, 12.5368, 12.9559, 12.926, 3.81272, -0.419147, 12.926, 0, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.9559, 12.926
16.5069, 13.253, 12.9193, 12.8889, 3.90551, 0.33377, 12.8889, 0, 12.8889, 12.8889, 12.8889, 12.8889, 12.8889, 12.8889, 12.8889, 12.8889, 12.8889, 12.8889, 12.8889, 12.8889, 12.8889, 12.9193, 12.8889
16.5149, 16.5245, 12.8826, 12.8518, 4.30401, 3.64184, 12.8518, 0, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8826, 12.8518
16.5229, 14.804, 12.8482, 12.817, 4.09927, 1.95577, 12.817, 0, 12.817, 12.817, 12.817, 12.817, 12.817, 12.817, 12.817, 12.817, 12.817, 12.817, 12.817, 12.817, 12.817, 12.8482, 12.817
16.5308, 15.4611, 12.8126, 12.7809, 4.17865, 2.64847, 12.7809, 0, 12.7809, 12.7809, 12.7809, 12.7809, 12.7809, 12.7809, 12.7809, 12.7809, 12.7809, 12.7809, 12.7809, 12.7809, 12.7809, 12.8126, 12.7809
16.5388, 11.6768, 12.7749, 12.7428, 3.69821, -1.09814, 12.7428, 0, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7749, 12.7428
16.5467, 16.8124, 12.7362, 12.7036, 4.33733, 4.07627, 12.7036, 0, 12.7036, 12.7036, 12.7036, 12.7036, 12.7036, 12.7036, 12.7036, 12.7036, 12.7036, 12.7036, 12.7036, 12.7036, 12.7036, 12.7361, 12.7036
16.5547, 21.9815, 12.6975, 12.6645, 4.89709, 9.28401, 12.6645, 0, 12.6645, 12.6645, 12.6645, 12.6645, 12.6645, 12.6645, 12.6645, 12.6645, 12.6645, 12.6645, 12.6645, 12.6645, 12.6645, 12.6975, 12.6645
16.5626, 19.1501, 12.6644, 12.6309, 4.59892, 6.48567, 12.6309, 0, 12.6309, 12.6309, 12.6309, 12.6309, 12.6309, 12.6309, 12.6309, 12.6309, 12.6309, 12.6309, 12.6309, 12.6309, 12.6309, 12.6644, 12.6309
16.5706, 18.6551, 12.6284, 12.5944, 4.54479, 6.02673, 12.5944, 0, 12.5944, 12.5944, 12.5944, 12.5944, 12.5944, 12.5944, 12.5944, 12.5944, 12.5944, 12.5944, 12.5944, 12.5944, 12.5944, 12.6283, 12.5944
16.5786, 13.1457, 12.5895, 12.5551, 3.89175, 0.556239, 12.5551, 0, 12.5551, 12.5551, 12.5551, 12.5551, 12.5551, 12.5551, 12.5551, 12.5551, 12.5551, 12.5551, 12.5551, 12.5551, 12.5551, 12.5895, 12.5551
16.5865, 14.2975, 12.5492, 12.5143, 4.03702, 1.74835, 12.5143, 0, 12.5143, 12.5143, 12.5143, 12.5143, 12.5143, 12.5143, 12.5143, 12.5143, 12.5143, 12.5143, 12.5143, 12.5143, 12.5143, 12.5492, 12.5143
16.5945, 16.2889, 12.509, 12.4736, 4.27656, 3.77997, 12.4736, 0, 12.4736, 12.4736, 12.4736, 12.4736, 12.4736, 12.4736, 12.4736, 12.4736, 12.4736, 12.4736, 12.4736, 12.4736, 12.4736, 12.509, 12.4736
16.6024, 17.5136, 12.477, 12.4411, 4.41742, 5.03664, 12.4411, 0, 12.4411, 12.4411, 12.4411, 12.4411, 12.4411, 12.4411, 12.4411, 12.4411, 12.4411, 12.4411, 12.4411, 12.4411, 12.4411, 12.477, 12.4411
16.6104, 17.2321, 12.4415, 12.4051, 4.38545, 4.79064, 12.4051, 0, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4051, 12.4415, 12.4051
16.6183, 13.5828, 12.4027, 12.3659, 3.9475, 1.18005, 12.3659, 0, 12.3659, 12.3659, 12.3659, 12.3659, 12.3659, 12.3659, 12.3659, 12.3659, 12.3659, 12.3659, 12.3659, 12.3659, 12.3659, 12.4027, 12.3659
16.6263, 18.9948, 12.3624, 12.325, 4.58201, 6.63244, 12.325, 0, 12.325, 12.325, 12.325, 12.325, 12.325, 12.325, 12.325, 12.325, 12.325, 12.325, 12.325, 12.325, 12.325, 12.3624, 12.325
16.6343, 23.4004, 12.3221, 12.2842, 5.03988, 11.0783, 12.2842, 0, 12.2842, 12.2842, 12.2842, 12.2842, 12.2842, 12.2842, 12.2842, 12.2842, 12.2842, 12.2842, 12.2842, 12.2842, 12.2842, 12.3221, 12.2842
16.6422, 13.5533, 12.29, 12.2516, 3.94376, 1.26325, 12.2516, 0, 12.2516, 12.2516, 12.2516, 12.2516, 12.2516, 12.2516, 12.2516, 12.2516, 12.2516, 12.2516, 12.2516, 12.2516, 12.2516, 12.29, 12.2516
