   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_395.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.3889, 2, 0.560428, 0.535979, 2, 1.43957, 0, 0.535995, 0.535979, 0.535979, 0.535979, 0.535979, 0.535979, 0.535979, 0.535979, 0.535979, 0.535979, 0.535979, 0.535979, 0.535979, 0.535979, 0.535979, 0.535979, 0.535979, 0.560412, 0.535979
11.3968, 1, 0.557187, 0.533403, 1.73205, 0.442813, 0, 0.533421, 0.533403, 0.533403, 0.533403, 0.533403, 0.533403, 0.533403, 0.533403, 0.533403, 0.533403, 0.533403, 0.533403, 0.533403, 0.533403, 0.533403, 0.533403, 0.533403, 0.55717, 0.533403
11.4047, 3, 0.553017, 0.53002, 2.23607, 2.44698, 0, 0.530039, 0.53002, 0.53002, 0.53002, 0.53002, 0.53002, 0.53002, 0.53002, 0.53002, 0.53002, 0.53002, 0.53002, 0.53002, 0.53002, 0.53002, 0.53002, 0.53002, 0.552999, 0.53002
11.4126, 0, 0.548754, 0.526648, 1.41421, -0.548754, 0, 0.526668, 0.526648, 0.526648, 0.526648, 0.526648, 0.526648, 0.526648, 0.526648, 0.526648, 0.526648, 0.526648, 0.526648, 0.526648, 0.526648, 0.526648, 0.526648, 0.526648, 0.548734, 0.526648
11.4206, 0, 0.548397, 0.527266, 1.41421, -0.548397, 0, 0.527288, 0.527266, 0.527266, 0.527266, 0.527266, 0.527266, 0.527266, 0.527266, 0.527266, 0.527266, 0.527266, 0.527266, 0.527266, 0.527266, 0.527266, 0.527266, 0.527266, 0.548376, 0.527266
11.4285, 1, 0.546276, 0.526187, 1.73205, 0.453724, 0, 0.52621, 0.526187, 0.526187, 0.526187, 0.526187, 0.526187, 0.526187, 0.526187, 0.526187, 0.526187, 0.526187, 0.526187, 0.526187, 0.526187, 0.526187, 0.526187, 0.526187, 0.546253, 0.526187
11.4364, 1, 0.542627, 0.523627, 1.73205, 0.457373, 0, 0.523652, 0.523627, 0.523627, 0.523627, 0.523627, 0.523627, 0.523627, 0.523627, 0.523627, 0.523627, 0.523627, 0.523627, 0.523627, 0.523627, 0.523627, 0.523627, 0.523627, 0.542602, 0.523627
11.4444, 0, 0.538215, 0.520336, 1.41421, -0.538215, 0, 0.520363, 0.520336, 0.520336, 0.520336, 0.520336, 0.520336, 0.520336, 0.520336, 0.520336, 0.520336, 0.520336, 0.520336, 0.520336, 0.520336, 0.520336, 0.520336, 0.520336, 0.538188, 0.520336
11.4523, 0, 0.533797, 0.517055, 1.41421, -0.533797, 0, 0.517084, 0.517055, 0.517055, 0.517055, 0.517055, 0.517055, 0.517055, 0.517055, 0.517055, 0.517055, 0.517055, 0.517055, 0.517055, 0.517055, 0.517055, 0.517055, 0.517055, 0.533768, 0.517055
11.4602, 0, 0.533098, 0.517495, 1.41421, -0.533098, 0, 0.517527, 0.517495, 0.517495, 0.517495, 0.517495, 0.517495, 0.517495, 0.517495, 0.517495, 0.517495, 0.517495, 0.517495, 0.517495, 0.517495, 0.517495, 0.517495, 0.517495, 0.533067, 0.517495
11.4681, 2, 0.53084, 0.516366, 2, 1.46916, 0, 0.5164, 0.516366, 0.516366, 0.516366, 0.516366, 0.516366, 0.516366, 0.516366, 0.516366, 0.516366, 0.516366, 0.516366, 0.516366, 0.516366, 0.516366, 0.516366, 0.516366, 0.530806, 0.516366
11.4761, 0, 0.52724, 0.513874, 1.41421, -0.52724, 0, 0.513911, 0.513874, 0.513874, 0.513874, 0.513874, 0.513874, 0.513874, 0.513874, 0.513874, 0.513874, 0.513874, 0.513874, 0.513874, 0.513874, 0.513874, 0.513874, 0.513874, 0.527202, 0.513874
11.484, 0, 0.522995, 0.510708, 1.41421, -0.522995, 0, 0.510748, 0.510708, 0.510708, 0.510708, 0.510708, 0.510708, 0.510708, 0.510708, 0.510708, 0.510708, 0.510708, 0.510708, 0.510708, 0.510708, 0.510708, 0.510708, 0.510708, 0.522954, 0.510708
11.4919, 3, 0.518796, 0.507551, 2.23607, 2.4812, 0, 0.507596, 0.507551, 0.507551, 0.507551, 0.507551, 0.507551, 0.507551, 0.507551, 0.507551, 0.507551, 0.507551, 0.507551, 0.507551, 0.507551, 0.507551, 0.507551, 0.507551, 0.51875, 0.507551
11.4998, 1, 0.517943, 0.507699, 1.73205, 0.482057, 0, 0.507749, 0.507699, 0.507699, 0.507699, 0.507699, 0.507699, 0.507699, 0.507699, 0.507699, 0.507699, 0.507699, 0.507699, 0.507699, 0.507699, 0.507699, 0.507699, 0.507699, 0.517893, 0.507699
11.5078, 1, 0.515721, 0.50643, 1.73205, 0.484279, 0, 0.506486, 0.50643, 0.50643, 0.50643, 0.50643, 0.50643, 0.50643, 0.50643, 0.50643, 0.50643, 0.50643, 0.50643, 0.50643, 0.50643, 0.50643, 0.50643, 0.50643, 0.515665, 0.50643
11.5157, 0, 0.512316, 0.503926, 1.41421, -0.512316, 0, 0.50399, 0.503926, 0.503926, 0.503926, 0.503926, 0.503926, 0.503926, 0.503926, 0.503926, 0.503926, 0.503926, 0.503926, 0.503926, 0.503926, 0.503926, 0.503926, 0.503926, 0.512252, 0.503926
11.5236, 1, 0.508355, 0.500813, 1.73205, 0.491645, 0, 0.500887, 0.500813, 0.500813, 0.500813, 0.500813, 0.500813, 0.500813, 0.500813, 0.500813, 0.500813, 0.500813, 0.500813, 0.500813, 0.500813, 0.500813, 0.500813, 0.500813, 0.508282, 0.500813
11.5316, 0, 0.50446, 0.49771, 1.41421, -0.50446, 0, 0.497796, 0.49771, 0.49771, 0.49771, 0.49771, 0.49771, 0.49771, 0.49771, 0.49771, 0.49771, 0.49771, 0.49771, 0.49771, 0.49771, 0.49771, 0.49771, 0.49771, 0.504375, 0.49771
11.5395, 1, 0.503668, 0.49765, 1.73205, 0.496332, 0, 0.497752, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.503565, 0.49765
11.5474, 1, 0.501674, 0.496327, 1.73205, 0.498326, 0, 0.496452, 0.496327, 0.496327, 0.496327, 0.496327, 0.496327, 0.496327, 0.496327, 0.496327, 0.496327, 0.496327, 0.496327, 0.496327, 0.496327, 0.496327, 0.496327, 0.496327, 0.501549, 0.496327
11.5553, 1, 0.498639, 0.4939, 1.73205, 0.501361, 0, 0.494056, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.498483, 0.4939
11.5633, 1, 0.495124, 0.490928, 1.73205, 0.504876, 0, 0.491125, 0.490928, 0.490928, 0.490928, 0.490928, 0.490928, 0.490928, 0.490928, 0.490928, 0.490928, 0.490928, 0.490928, 0.490928, 0.490928, 0.490928, 0.490928, 0.490928, 0.494927, 0.490928
11.5712, 1, 0.491686, 0.487965, 1.73205, 0.508314, 0, 0.488219, 0.487965, 0.487965, 0.487965, 0.487965, 0.487965, 0.487965, 0.487965, 0.487965, 0.487965, 0.487965, 0.487965, 0.487965, 0.487965, 0.487965, 0.487965, 0.487965, 0.491432, 0.487965
11.5791, 2, 0.490905, 0.487588, 2, 1.50909, 0, 0.487918, 0.487588, 0.487588, 0.487588, 0.487588, 0.487588, 0.487588, 0.487588, 0.487588, 0.487588, 0.487588, 0.487588, 0.487588, 0.487588, 0.487588, 0.487588, 0.487588, 0.490575, 0.487588
11.587, 3, 0.489097, 0.486106, 2.23607, 2.5109, 0, 0.48654, 0.486106, 0.486106, 0.486106, 0.486106, 0.486106, 0.486106, 0.486106, 0.486106, 0.486106, 0.486106, 0.486106, 0.486106, 0.486106, 0.486106, 0.486106, 0.486106, 0.488663, 0.486106
11.595, 3, 0.486407, 0.483657, 2.23607, 2.51359, 0, 0.484233, 0.483657, 0.483657, 0.483657, 0.483657, 0.483657, 0.483657, 0.483657, 0.483657, 0.483657, 0.483657, 0.483657, 0.483657, 0.483657, 0.483657, 0.483657, 0.483657, 0.485831, 0.483657
11.6029, 2, 0.483334, 0.480732, 2, 1.51667, 0, 0.481498, 0.480732, 0.480732, 0.480732, 0.480732, 0.480732, 0.480732, 0.480732, 0.480732, 0.480732, 0.480732, 0.480732, 0.480732, 0.480732, 0.480732, 0.480732, 0.480732, 0.482568, 0.480732
11.6108, 0, 0.480376, 0.477815, 1.41421, -0.480376, 0, 0.478835, 0.477815, 0.477815, 0.477815, 0.477815, 0.477815, 0.477815, 0.477815, 0.477815, 0.477815, 0.477815, 0.477815, 0.477815, 0.477815, 0.477815, 0.477815, 0.477815, 0.479356, 0.477815
11.6187, 0, 0.479859, 0.477218, 1.41421, -0.479859, 0, 0.478575, 0.477218, 0.477218, 0.477218, 0.477218, 0.477218, 0.477218, 0.477218, 0.477218, 0.477218, 0.477218, 0.477218, 0.477218, 0.477218, 0.477218, 0.477218, 0.477218, 0.478502, 0.477218
11.6267, 2, 0.478543, 0.47568, 2, 1.52146, 0, 0.47748, 0.47568, 0.47568, 0.47568, 0.47568, 0.47568, 0.47568, 0.47568, 0.47568, 0.47568, 0.47568, 0.47568, 0.47568, 0.47568, 0.47568, 0.47568, 0.47568, 0.476743, 0.47568
11.6346, 1, 0.476567, 0.473313, 1.73205, 0.523433, 0, 0.475693, 0.473313, 0.473313, 0.473313, 0.473313, 0.473313, 0.473313, 0.473313, 0.473313, 0.473313, 0.473313, 0.473313, 0.473313, 0.473313, 0.473313, 0.473313, 0.473313, 0.474188, 0.473313
11.6425, 0, 0.474384, 0.470538, 1.41421, -0.474384, 0, 0.473668, 0.470538, 0.470538, 0.470538, 0.470538, 0.470538, 0.470538, 0.470538, 0.470538, 0.470538, 0.470538, 0.470538, 0.470538, 0.470538, 0.470538, 0.470538, 0.470538, 0.471254, 0.470538
11.6505, 1, 0.472447, 0.467772, 1.73205, 0.527553, 0, 0.471864, 0.467772, 0.467772, 0.467772, 0.467772, 0.467772, 0.467772, 0.467772, 0.467772, 0.467772, 0.467772, 0.467772, 0.467772, 0.467772, 0.467772, 0.467772, 0.467772, 0.468355, 0.467772
11.6584, 3, 0.472618, 0.466827, 2.23607, 2.52738, 0, 0.472144, 0.466827, 0.466827, 0.466827, 0.466827, 0.466827, 0.466827, 0.466827, 0.466827, 0.466827, 0.466827, 0.466827, 0.466827, 0.466827, 0.466827, 0.466827, 0.466827, 0.467301, 0.466827
11.6663, 3, 0.472361, 0.465115, 2.23607, 2.52764, 0, 0.471976, 0.465115, 0.465115, 0.465115, 0.465115, 0.465115, 0.465115, 0.465115, 0.465115, 0.465115, 0.465115, 0.465115, 0.465115, 0.465115, 0.465115, 0.465115, 0.465115, 0.465501, 0.465115
11.6742, 1, 0.471831, 0.462727, 1.73205, 0.52817, 0, 0.471515, 0.462727, 0.462727, 0.462727, 0.462727, 0.462727, 0.462727, 0.462727, 0.462727, 0.462727, 0.462727, 0.462727, 0.462727, 0.462727, 0.462727, 0.462727, 0.462727, 0.463043, 0.462727
11.6822, 1, 0.47144, 0.460006, 1.73205, 0.52856, 0, 0.471178, 0.460006, 0.460006, 0.460006, 0.460006, 0.460006, 0.460006, 0.460006, 0.460006, 0.460006, 0.460006, 0.460006, 0.460006, 0.460006, 0.460006, 0.460006, 0.460006, 0.460268, 0.460006
11.6901, 0, 0.471609, 0.457293, 1.41421, -0.471609, 0, 0.471387, 0.457293, 0.457293, 0.457293, 0.457293, 0.457293, 0.457293, 0.457293, 0.457293, 0.457293, 0.457293, 0.457293, 0.457293, 0.457293, 0.457293, 0.457293, 0.457293, 0.457515, 0.457293
11.698, 3, 0.473974, 0.456141, 2.23607, 2.52603, 0, 0.473781, 0.456141, 0.456141, 0.456141, 0.456141, 0.456141, 0.456141, 0.456141, 0.456141, 0.456141, 0.456141, 0.456141, 0.456141, 0.456141, 0.456141, 0.456141, 0.456141, 0.456335, 0.456141
11.7059, 2, 0.476455, 0.454379, 2, 1.52355, 0, 0.476278, 0.454379, 0.454379, 0.454379, 0.454379, 0.454379, 0.454379, 0.454379, 0.454379, 0.454379, 0.454379, 0.454379, 0.454379, 0.454379, 0.454379, 0.454379, 0.454379, 0.454555, 0.454379
11.7139, 1, 0.479209, 0.452072, 1.73205, 0.520791, 0, 0.479041, 0.452072, 0.452072, 0.452072, 0.452072, 0.452072, 0.452072, 0.452072, 0.452072, 0.452072, 0.452072, 0.452072, 0.452072, 0.452072, 0.452072, 0.452072, 0.452072, 0.452241, 0.452072
11.7218, 2, 0.482609, 0.449499, 2, 1.51739, 0, 0.482439, 0.449499, 0.449499, 0.449499, 0.449499, 0.449499, 0.449499, 0.449499, 0.449499, 0.449499, 0.449499, 0.449499, 0.449499, 0.449499, 0.449499, 0.449499, 0.449499, 0.449668, 0.449499
11.7297, 0, 0.487013, 0.446934, 1.41421, -0.487013, 0, 0.486836, 0.446934, 0.446934, 0.446934, 0.446934, 0.446934, 0.446934, 0.446934, 0.446934, 0.446934, 0.446934, 0.446934, 0.446934, 0.446934, 0.446934, 0.446934, 0.446934, 0.447111, 0.446934
11.7376, 0, 0.493587, 0.445459, 1.41421, -0.493587, 0, 0.493395, 0.445459, 0.445459, 0.445459, 0.445459, 0.445459, 0.445459, 0.445459, 0.445459, 0.445459, 0.445459, 0.445459, 0.445459, 0.445459, 0.445459, 0.445459, 0.445459, 0.445651, 0.445459
11.7456, 2, 0.500857, 0.443531, 2, 1.49914, 0, 0.500644, 0.443531, 0.443531, 0.443531, 0.443531, 0.443531, 0.443531, 0.443531, 0.443531, 0.443531, 0.443531, 0.443531, 0.443531, 0.443531, 0.443531, 0.443531, 0.443531, 0.443744, 0.443531
11.7535, 3, 0.50892, 0.441199, 2.23607, 2.49108, 0, 0.508681, 0.441199, 0.441199, 0.441199, 0.441199, 0.441199, 0.441199, 0.441199, 0.441199, 0.441199, 0.441199, 0.441199, 0.441199, 0.441199, 0.441199, 0.441199, 0.441199, 0.441438, 0.441199
11.7614, 1, 0.51801, 0.438669, 1.73205, 0.48199, 0, 0.517739, 0.438669, 0.438669, 0.438669, 0.438669, 0.438669, 0.438669, 0.438669, 0.438669, 0.438669, 0.438669, 0.438669, 0.438669, 0.438669, 0.438669, 0.438669, 0.438669, 0.43894, 0.438669
11.7694, 3, 0.528336, 0.436147, 2.23607, 2.47166, 0, 0.528029, 0.436147, 0.436147, 0.436147, 0.436147, 0.436147, 0.436147, 0.436147, 0.436147, 0.436147, 0.436147, 0.436147, 0.436147, 0.436147, 0.436147, 0.436147, 0.436147, 0.436454, 0.436147
11.7773, 2, 0.54072, 0.434492, 2, 1.45928, 0, 0.540373, 0.434492, 0.434492, 0.434492, 0.434492, 0.434492, 0.434492, 0.434492, 0.434492, 0.434492, 0.434492, 0.434492, 0.434492, 0.434492, 0.434492, 0.434492, 0.434492, 0.434839, 0.434492
11.7852, 1, 0.553912, 0.432525, 1.73205, 0.446088, 0, 0.553523, 0.432525, 0.432525, 0.432525, 0.432525, 0.432525, 0.432525, 0.432525, 0.432525, 0.432525, 0.432525, 0.432525, 0.432525, 0.432525, 0.432525, 0.432525, 0.432525, 0.432914, 0.432525
11.7931, 0, 0.567837, 0.430271, 1.41421, -0.567837, 0, 0.567402, 0.430271, 0.430271, 0.430271, 0.430271, 0.430271, 0.430271, 0.430271, 0.430271, 0.430271, 0.430271, 0.430271, 0.430271, 0.430271, 0.430271, 0.430271, 0.430271, 0.430706, 0.430271
11.8011, 1, 0.582484, 0.427879, 1.73205, 0.417516, 0, 0.582002, 0.427879, 0.427879, 0.427879, 0.427879, 0.427879, 0.427879, 0.427879, 0.427879, 0.427879, 0.427879, 0.427879, 0.427879, 0.427879, 0.427879, 0.427879, 0.427879, 0.42836, 0.427879
11.809, 1, 0.597806, 0.425493, 1.73205, 0.402194, 0, 0.597277, 0.425493, 0.425493, 0.425493, 0.425493, 0.425493, 0.425493, 0.425493, 0.425493, 0.425493, 0.425493, 0.425493, 0.425493, 0.425493, 0.425493, 0.425493, 0.425493, 0.426022, 0.425493
11.8169, 1, 0.614013, 0.423548, 1.73205, 0.385987, 0, 0.613436, 0.423548, 0.423548, 0.423548, 0.423548, 0.423548, 0.423548, 0.423548, 0.423548, 0.423548, 0.423548, 0.423548, 0.423548, 0.423548, 0.423548, 0.423548, 0.423548, 0.424125, 0.423548
11.8248, 0, 0.630216, 0.421433, 1.41421, -0.630216, 0, 0.629593, 0.421433, 0.421433, 0.421433, 0.421433, 0.421433, 0.421433, 0.421433, 0.421433, 0.421433, 0.421433, 0.421433, 0.421433, 0.421433, 0.421433, 0.421433, 0.421433, 0.422056, 0.421433
11.8328, 0, 0.646126, 0.419156, 1.41421, -0.646126, 0, 0.645458, 0.419156, 0.419156, 0.419156, 0.419156, 0.419156, 0.419156, 0.419156, 0.419156, 0.419156, 0.419156, 0.419156, 0.419156, 0.419156, 0.419156, 0.419156, 0.419156, 0.419823, 0.419156
11.8407, 2, 0.661509, 0.416801, 2, 1.33849, 0, 0.6608, 0.416801, 0.416801, 0.416801, 0.416801, 0.416801, 0.416801, 0.416801, 0.416801, 0.416801, 0.416801, 0.416801, 0.416801, 0.416801, 0.416801, 0.416801, 0.416801, 0.41751, 0.416801
11.8486, 0, 0.676105, 0.414454, 1.41421, -0.676105, 0, 0.675359, 0.414454, 0.414454, 0.414454, 0.414454, 0.414454, 0.414454, 0.414454, 0.414454, 0.414454, 0.414454, 0.414454, 0.414454, 0.414454, 0.414454, 0.414454, 0.414454, 0.4152, 0.414454
11.8566, 0, 0.689629, 0.412166, 1.41421, -0.689629, 0, 0.688851, 0.412166, 0.412166, 0.412166, 0.412166, 0.412166, 0.412166, 0.412166, 0.412166, 0.412166, 0.412166, 0.412166, 0.412166, 0.412166, 0.412166, 0.412166, 0.412166, 0.412944, 0.412166
11.8645, 0, 0.701597, 0.409796, 1.41421, -0.701597, 0, 0.700792, 0.409796, 0.409796, 0.409796, 0.409796, 0.409796, 0.409796, 0.409796, 0.409796, 0.409796, 0.409796, 0.409796, 0.409796, 0.409796, 0.409796, 0.409796, 0.409796, 0.4106, 0.409796
11.8724, 1, 0.711699, 0.407344, 1.73205, 0.288301, 0, 0.710875, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.408169, 0.407344
11.8803, 0, 0.719632, 0.404796, 1.41421, -0.719632, 0, 0.718795, 0.404796, 0.404796, 0.404796, 0.404796, 0.404796, 0.404796, 0.404796, 0.404796, 0.404796, 0.404796, 0.404796, 0.404796, 0.404796, 0.404796, 0.404796, 0.404796, 0.405633, 0.404796
11.8883, 2, 0.72517, 0.402172, 2, 1.27483, 0, 0.724328, 0.402172, 0.402172, 0.402172, 0.402172, 0.402172, 0.402172, 0.402172, 0.402172, 0.402172, 0.402172, 0.402172, 0.402172, 0.402172, 0.402172, 0.402172, 0.402172, 0.403015, 0.402172
11.8962, 1, 0.728164, 0.399516, 1.73205, 0.271836, 0, 0.727323, 0.399516, 0.399516, 0.399516, 0.399516, 0.399516, 0.399516, 0.399516, 0.399516, 0.399516, 0.399516, 0.399516, 0.399516, 0.399516, 0.399516, 0.399516, 0.399516, 0.400357, 0.399516
11.9041, 1, 0.728517, 0.396869, 1.73205, 0.271483, 0, 0.727686, 0.396869, 0.396869, 0.396869, 0.396869, 0.396869, 0.396869, 0.396869, 0.396869, 0.396869, 0.396869, 0.396869, 0.396869, 0.396869, 0.396869, 0.396869, 0.396869, 0.3977, 0.396869
11.912, 0, 0.726329, 0.394403, 1.41421, -0.726329, 0, 0.725515, 0.394403, 0.394403, 0.394403, 0.394403, 0.394403, 0.394403, 0.394403, 0.394403, 0.394403, 0.394403, 0.394403, 0.394403, 0.394403, 0.394403, 0.394403, 0.394403, 0.395217, 0.394403
11.92, 1, 0.721256, 0.391778, 1.73205, 0.278744, 0, 0.720464, 0.391778, 0.391778, 0.391778, 0.391778, 0.391778, 0.391778, 0.391778, 0.391778, 0.391778, 0.391778, 0.391778, 0.391778, 0.391778, 0.391778, 0.391778, 0.391778, 0.392569, 0.391778
11.9279, 1, 0.713368, 0.389006, 1.73205, 0.286632, 0, 0.712606, 0.389006, 0.389006, 0.389006, 0.389006, 0.389006, 0.389006, 0.389006, 0.389006, 0.389006, 0.389006, 0.389006, 0.389006, 0.389006, 0.389006, 0.389006, 0.389006, 0.389768, 0.389006
11.9358, 1, 0.702873, 0.386167, 1.73205, 0.297127, 0, 0.702146, 0.386167, 0.386167, 0.386167, 0.386167, 0.386167, 0.386167, 0.386167, 0.386167, 0.386167, 0.386167, 0.386167, 0.386167, 0.386167, 0.386167, 0.386167, 0.386167, 0.386895, 0.386167
11.9437, 1, 0.690032, 0.383338, 1.73205, 0.309968, 0, 0.689344, 0.383338, 0.383338, 0.383338, 0.383338, 0.383338, 0.383338, 0.383338, 0.383338, 0.383338, 0.383338, 0.383338, 0.383338, 0.383338, 0.383338, 0.383338, 0.383338, 0.384027, 0.383338
11.9517, 2, 0.675432, 0.380871, 2, 1.32457, 0, 0.674786, 0.380871, 0.380871, 0.380871, 0.380871, 0.380871, 0.380871, 0.380871, 0.380871, 0.380871, 0.380871, 0.380871, 0.380871, 0.380871, 0.380871, 0.380871, 0.380871, 0.381517, 0.380871
11.9596, 0, 0.658854, 0.378264, 1.41421, -0.658854, 0, 0.658253, 0.378264, 0.378264, 0.378264, 0.378264, 0.378264, 0.378264, 0.378264, 0.378264, 0.378264, 0.378264, 0.378264, 0.378264, 0.378264, 0.378264, 0.378264, 0.378264, 0.378864, 0.378264
11.9675, 0, 0.640607, 0.375518, 1.41421, -0.640607, 0, 0.640053, 0.375518, 0.375518, 0.375518, 0.375518, 0.375518, 0.375518, 0.375518, 0.375518, 0.375518, 0.375518, 0.375518, 0.375518, 0.375518, 0.375518, 0.375518, 0.375518, 0.376071, 0.375518
11.9755, 1, 0.621027, 0.372637, 1.73205, 0.378973, 0, 0.620521, 0.372637, 0.372637, 0.372637, 0.372637, 0.372637, 0.372637, 0.372637, 0.372637, 0.372637, 0.372637, 0.372637, 0.372637, 0.372637, 0.372637, 0.372637, 0.372637, 0.373143, 0.372637
11.9834, 0, 0.600496, 0.36966, 1.41421, -0.600496, 0, 0.600039, 0.36966, 0.36966, 0.36966, 0.36966, 0.36966, 0.36966, 0.36966, 0.36966, 0.36966, 0.36966, 0.36966, 0.36966, 0.36966, 0.36966, 0.36966, 0.36966, 0.370118, 0.36966
11.9913, 0, 0.579407, 0.366642, 1.41421, -0.579407, 0, 0.578996, 0.366642, 0.366642, 0.366642, 0.366642, 0.366642, 0.366642, 0.366642, 0.366642, 0.366642, 0.366642, 0.366642, 0.366642, 0.366642, 0.366642, 0.366642, 0.366642, 0.367053, 0.366642
11.9992, 1, 0.558138, 0.363636, 1.73205, 0.441862, 0, 0.557772, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.364002, 0.363636
12.0072, 0, 0.538627, 0.362277, 1.41421, -0.538627, 0, 0.538304, 0.362277, 0.362277, 0.362277, 0.362277, 0.362277, 0.362277, 0.362277, 0.362277, 0.362277, 0.362277, 0.362277, 0.362277, 0.362277, 0.362277, 0.362277, 0.362277, 0.3626, 0.362277
12.0151, 1, 0.519354, 0.360772, 1.73205, 0.480646, 0, 0.519071, 0.360772, 0.360772, 0.360772, 0.360772, 0.360772, 0.360772, 0.360772, 0.360772, 0.360772, 0.360772, 0.360772, 0.360772, 0.360772, 0.360772, 0.360772, 0.360772, 0.361055, 0.360772
12.023, 1, 0.500581, 0.359146, 1.73205, 0.499419, 0, 0.500337, 0.359146, 0.359146, 0.359146, 0.359146, 0.359146, 0.359146, 0.359146, 0.359146, 0.359146, 0.359146, 0.359146, 0.359146, 0.359146, 0.359146, 0.359146, 0.359146, 0.35939, 0.359146
12.0309, 0, 0.482545, 0.357434, 1.41421, -0.482545, 0, 0.482335, 0.357434, 0.357434, 0.357434, 0.357434, 0.357434, 0.357434, 0.357434, 0.357434, 0.357434, 0.357434, 0.357434, 0.357434, 0.357434, 0.357434, 0.357434, 0.357434, 0.357645, 0.357434
12.0389, 0, 0.46532, 0.355556, 1.41421, -0.46532, 0, 0.465141, 0.355556, 0.355556, 0.355556, 0.355556, 0.355556, 0.355556, 0.355556, 0.355556, 0.355556, 0.355556, 0.355556, 0.355556, 0.355556, 0.355556, 0.355556, 0.355556, 0.355735, 0.355556
12.0468, 1, 0.449045, 0.353534, 1.73205, 0.550955, 0, 0.448893, 0.353534, 0.353534, 0.353534, 0.353534, 0.353534, 0.353534, 0.353534, 0.353534, 0.353534, 0.353534, 0.353534, 0.353534, 0.353534, 0.353534, 0.353534, 0.353534, 0.353685, 0.353534
12.0547, 0, 0.433772, 0.351343, 1.41421, -0.433772, 0, 0.433645, 0.351343, 0.351343, 0.351343, 0.351343, 0.351343, 0.351343, 0.351343, 0.351343, 0.351343, 0.351343, 0.351343, 0.351343, 0.351343, 0.351343, 0.351343, 0.351343, 0.35147, 0.351343
12.0626, 1, 0.41958, 0.349023, 1.73205, 0.58042, 0, 0.419474, 0.349023, 0.349023, 0.349023, 0.349023, 0.349023, 0.349023, 0.349023, 0.349023, 0.349023, 0.349023, 0.349023, 0.349023, 0.349023, 0.349023, 0.349023, 0.349023, 0.349129, 0.349023
12.0706, 1, 0.406543, 0.346643, 1.73205, 0.593457, 0, 0.406456, 0.346643, 0.346643, 0.346643, 0.346643, 0.346643, 0.346643, 0.346643, 0.346643, 0.346643, 0.346643, 0.346643, 0.346643, 0.346643, 0.346643, 0.346643, 0.346643, 0.34673, 0.346643
12.0785, 1, 0.394709, 0.344271, 1.73205, 0.605291, 0, 0.394638, 0.344271, 0.344271, 0.344271, 0.344271, 0.344271, 0.344271, 0.344271, 0.344271, 0.344271, 0.344271, 0.344271, 0.344271, 0.344271, 0.344271, 0.344271, 0.344271, 0.344342, 0.344271
12.0864, 1, 0.384137, 0.342015, 1.73205, 0.615863, 0, 0.38408, 0.342015, 0.342015, 0.342015, 0.342015, 0.342015, 0.342015, 0.342015, 0.342015, 0.342015, 0.342015, 0.342015, 0.342015, 0.342015, 0.342015, 0.342015, 0.342015, 0.342073, 0.342015
12.0944, 2, 0.374511, 0.33962, 2, 1.62549, 0, 0.374464, 0.33962, 0.33962, 0.33962, 0.33962, 0.33962, 0.33962, 0.33962, 0.33962, 0.33962, 0.33962, 0.33962, 0.33962, 0.33962, 0.33962, 0.33962, 0.33962, 0.339666, 0.33962
12.1023, 1, 0.365788, 0.337124, 1.73205, 0.634212, 0, 0.365751, 0.337124, 0.337124, 0.337124, 0.337124, 0.337124, 0.337124, 0.337124, 0.337124, 0.337124, 0.337124, 0.337124, 0.337124, 0.337124, 0.337124, 0.337124, 0.337124, 0.337161, 0.337124
12.1102, 0, 0.357938, 0.334583, 1.41421, -0.357938, 0, 0.35791, 0.334583, 0.334583, 0.334583, 0.334583, 0.334583, 0.334583, 0.334583, 0.334583, 0.334583, 0.334583, 0.334583, 0.334583, 0.334583, 0.334583, 0.334583, 0.334583, 0.334612, 0.334583
12.1181, 2, 0.350723, 0.331847, 2, 1.64928, 0, 0.350701, 0.331847, 0.331847, 0.331847, 0.331847, 0.331847, 0.331847, 0.331847, 0.331847, 0.331847, 0.331847, 0.331847, 0.331847, 0.331847, 0.331847, 0.331847, 0.331847, 0.33187, 0.331847
