   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_127.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
20.6194, 0, 0.0324593, 1.67765e-32, 1.41421, -0.0324593, 0, 1.67765e-32, 1.67765e-32, 1.67765e-32, 1.67765e-32, 1.67765e-32, 1.67765e-32, 1.67765e-32, 1.67765e-32, 1.67765e-32, 1.67765e-32, 1.67765e-32, 1.67765e-32, 1.67765e-32, 1.67765e-32, 1.67765e-32, 8.7719e-05, 1.67765e-32, 0.0323716, 1.67765e-32, 1.67765e-32
20.6272, 0, 0.0332836, 1.64236e-32, 1.41421, -0.0332836, 0, 1.64236e-32, 1.64236e-32, 1.64236e-32, 1.64236e-32, 1.64236e-32, 1.64236e-32, 1.64236e-32, 1.64236e-32, 1.64236e-32, 1.64236e-32, 1.64236e-32, 1.64236e-32, 1.64236e-32, 1.64236e-32, 1.64236e-32, 6.39109e-05, 1.64236e-32, 0.0332196, 1.64236e-32, 1.64236e-32
20.6351, 1, 0.0341334, 1.57053e-32, 1.73205, 0.965867, 0, 1.57053e-32, 1.57053e-32, 1.57053e-32, 1.57053e-32, 1.57053e-32, 1.57053e-32, 1.57053e-32, 1.57053e-32, 1.57053e-32, 1.57053e-32, 1.57053e-32, 1.57053e-32, 1.57053e-32, 1.57053e-32, 1.57053e-32, 4.63173e-05, 1.57053e-32, 0.0340871, 1.57053e-32, 1.57053e-32
20.643, 0, 0.035007, 1.43713e-32, 1.41421, -0.035007, 0, 1.43713e-32, 1.43713e-32, 1.43713e-32, 1.43713e-32, 1.43713e-32, 1.43713e-32, 1.43713e-32, 1.43713e-32, 1.43713e-32, 1.43713e-32, 1.43713e-32, 1.43713e-32, 1.43713e-32, 1.43713e-32, 1.43713e-32, 3.33928e-05, 1.43713e-32, 0.0349737, 1.43713e-32, 1.43713e-32
20.6508, 0, 0.0359025, 1.26741e-32, 1.41421, -0.0359025, 0, 1.26741e-32, 1.26741e-32, 1.26741e-32, 1.26741e-32, 1.26741e-32, 1.26741e-32, 1.26741e-32, 1.26741e-32, 1.26741e-32, 1.26741e-32, 1.26741e-32, 1.26741e-32, 1.26741e-32, 1.26741e-32, 1.26741e-32, 2.3962e-05, 1.26741e-32, 0.0358785, 1.26741e-32, 1.26741e-32
20.6587, 0, 0.0368176, 1.08884e-32, 1.41421, -0.0368176, 0, 1.08884e-32, 1.08884e-32, 1.08884e-32, 1.08884e-32, 1.08884e-32, 1.08884e-32, 1.08884e-32, 1.08884e-32, 1.08884e-32, 1.08884e-32, 1.08884e-32, 1.08884e-32, 1.08884e-32, 1.08884e-32, 1.08884e-32, 1.71261e-05, 1.08884e-32, 0.0368004, 1.08884e-32, 1.08884e-32
20.6666, 0, 0.037751, 9.23828e-33, 1.41421, -0.037751, 0, 9.23828e-33, 9.23828e-33, 9.23828e-33, 9.23828e-33, 9.23828e-33, 9.23828e-33, 9.23828e-33, 9.23828e-33, 9.23828e-33, 9.23828e-33, 9.23828e-33, 9.23828e-33, 9.23828e-33, 9.23828e-33, 9.23828e-33, 1.22012e-05, 9.23828e-33, 0.0377388, 9.23828e-33, 9.23828e-33
20.6744, 0.852752, 0.0387008, 8.57867e-33, 1.68901, 0.814051, 0, 8.57867e-33, 8.57867e-33, 8.57867e-33, 8.57867e-33, 8.57867e-33, 8.57867e-33, 8.57867e-33, 8.57867e-33, 8.57867e-33, 8.57867e-33, 8.57867e-33, 8.57867e-33, 8.57867e-33, 8.57867e-33, 8.57867e-33, 8.68122e-06, 8.57867e-33, 0.0386921, 8.57867e-33, 8.57867e-33
20.6823, 0.147248, 0.0396648, 7.56755e-33, 1.46535, 0.107584, 0, 7.56755e-33, 7.56755e-33, 7.56755e-33, 7.56755e-33, 7.56755e-33, 7.56755e-33, 7.56755e-33, 7.56755e-33, 7.56755e-33, 7.56755e-33, 7.56755e-33, 7.56755e-33, 7.56755e-33, 7.56755e-33, 7.56755e-33, 6.18344e-06, 7.56755e-33, 0.0396586, 7.56755e-33, 7.56755e-33
20.6902, 0, 0.0406416, 6.37694e-33, 1.41421, -0.0406416, 0, 6.37694e-33, 6.37694e-33, 6.37694e-33, 6.37694e-33, 6.37694e-33, 6.37694e-33, 6.37694e-33, 6.37694e-33, 6.37694e-33, 6.37694e-33, 6.37694e-33, 6.37694e-33, 6.37694e-33, 6.37694e-33, 6.37694e-33, 4.42462e-06, 6.37694e-33, 0.0406371, 6.37694e-33, 6.37694e-33
20.698, 0, 0.0416288, 5.17918e-33, 1.41421, -0.0416288, 0, 5.17918e-33, 5.17918e-33, 5.17918e-33, 5.17918e-33, 5.17918e-33, 5.17918e-33, 5.17918e-33, 5.17918e-33, 5.17918e-33, 5.17918e-33, 5.17918e-33, 5.17918e-33, 5.17918e-33, 5.17918e-33, 5.17918e-33, 3.19836e-06, 5.17918e-33, 0.0416256, 5.17918e-33, 5.17918e-33
20.7059, 0, 0.0426239, 4.1059e-33, 1.41421, -0.0426239, 0, 4.1059e-33, 4.1059e-33, 4.1059e-33, 4.1059e-33, 4.1059e-33, 4.1059e-33, 4.1059e-33, 4.1059e-33, 4.1059e-33, 4.1059e-33, 4.1059e-33, 4.1059e-33, 4.1059e-33, 4.1059e-33, 4.1059e-33, 2.35377e-06, 4.1059e-33, 0.0426215, 4.1059e-33, 4.1059e-33
20.7138, 0, 0.0436251, 3.5038e-33, 1.41421, -0.0436251, 0, 3.5038e-33, 3.5038e-33, 3.5038e-33, 3.5038e-33, 3.5038e-33, 3.5038e-33, 3.5038e-33, 3.5038e-33, 3.5038e-33, 3.5038e-33, 3.5038e-33, 3.5038e-33, 3.5038e-33, 3.5038e-33, 3.5038e-33, 1.78109e-06, 3.5038e-33, 0.0436233, 3.5038e-33, 3.5038e-33
20.7217, 0, 0.0446296, 2.8438e-33, 1.41421, -0.0446296, 0, 2.8438e-33, 2.8438e-33, 2.8438e-33, 2.8438e-33, 2.8438e-33, 2.8438e-33, 2.8438e-33, 2.8438e-33, 2.8438e-33, 2.8438e-33, 2.8438e-33, 2.8438e-33, 2.8438e-33, 2.8438e-33, 2.8438e-33, 1.40196e-06, 2.8438e-33, 0.0446282, 2.8438e-33, 2.8438e-33
20.7295, 0, 0.0456342, 2.16585e-33, 1.41421, -0.0456342, 0, 2.16585e-33, 2.16585e-33, 2.16585e-33, 2.16585e-33, 2.16585e-33, 2.16585e-33, 2.16585e-33, 2.16585e-33, 2.16585e-33, 2.16585e-33, 2.16585e-33, 2.16585e-33, 2.16585e-33, 2.16585e-33, 2.16585e-33, 1.16036e-06, 2.16585e-33, 0.0456331, 2.16585e-33, 2.16585e-33
20.7374, 1, 0.0466368, 1.5436e-33, 1.73205, 0.953363, 0, 1.5436e-33, 1.5436e-33, 1.5436e-33, 1.5436e-33, 1.5436e-33, 1.5436e-33, 1.5436e-33, 1.5436e-33, 1.5436e-33, 1.5436e-33, 1.5436e-33, 1.5436e-33, 1.5436e-33, 1.5436e-33, 1.5436e-33, 1.01645e-06, 1.5436e-33, 0.0466358, 1.5436e-33, 1.5436e-33
20.7453, 0, 0.0476339, 1.02648e-33, 1.41421, -0.0476339, 0, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 9.42461e-07, 1.02648e-33, 0.0476329, 1.02648e-33, 1.02648e-33
20.7531, 0, 0.048622, 7.03368e-34, 1.41421, -0.048622, 0, 7.03368e-34, 7.03368e-34, 7.03368e-34, 7.03368e-34, 7.03368e-34, 7.03368e-34, 7.03368e-34, 7.03368e-34, 7.03368e-34, 7.03368e-34, 7.03368e-34, 7.03368e-34, 7.03368e-34, 7.03368e-34, 7.03368e-34, 9.18924e-07, 7.03368e-34, 0.048621, 7.03368e-34, 7.03368e-34
20.761, 0, 0.0495982, 4.16542e-34, 1.41421, -0.0495982, 0, 4.16542e-34, 4.16542e-34, 4.16542e-34, 4.16542e-34, 4.16542e-34, 4.16542e-34, 4.16542e-34, 4.16542e-34, 4.16542e-34, 4.16542e-34, 4.16542e-34, 4.16542e-34, 4.16542e-34, 4.16542e-34, 4.16542e-34, 9.32375e-07, 4.16542e-34, 0.0495973, 4.16542e-34, 4.16542e-34
20.7689, 0, 0.0505589, 1.89863e-34, 1.41421, -0.0505589, 0, 1.89863e-34, 1.89863e-34, 1.89863e-34, 1.89863e-34, 1.89863e-34, 1.89863e-34, 1.89863e-34, 1.89863e-34, 1.89863e-34, 1.89863e-34, 1.89863e-34, 1.89863e-34, 1.89863e-34, 1.89863e-34, 1.89863e-34, 9.73561e-07, 1.89863e-34, 0.0505579, 1.89863e-34, 1.89863e-34
20.7767, 0, 0.0515002, 4.74658e-35, 1.41421, -0.0515002, 0, 4.74658e-35, 4.74658e-35, 4.74658e-35, 4.74658e-35, 4.74658e-35, 4.74658e-35, 4.74658e-35, 4.74658e-35, 4.74658e-35, 4.74658e-35, 4.74658e-35, 4.74658e-35, 4.74658e-35, 4.74658e-35, 4.74658e-35, 1.03611e-06, 4.74658e-35, 0.0514992, 4.74658e-35, 4.74658e-35
20.7846, 0, 0.0524189, 0, 1.41421, -0.0524189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11566e-06, 0, 0.0524178, 0, 0
20.7925, 0, 0.0533111, 0, 1.41421, -0.0533111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20909e-06, 0, 0.0533099, 0, 0
20.8003, 0, 0.0541731, 0, 1.41421, -0.0541731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31343e-06, 0, 0.0541718, 0, 0
20.8082, 0, 0.0550011, 0, 1.41421, -0.0550011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4256e-06, 0, 0.0549997, 0, 0
20.8161, 0, 0.0557915, 0, 1.41421, -0.0557915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55149e-06, 0, 0.0557899, 0, 0
20.8239, 0, 0.0565409, 0, 1.41421, -0.0565409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68496e-06, 0, 0.0565392, 0, 0
20.8318, 0, 0.0572458, 0, 1.41421, -0.0572458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82464e-06, 0, 0.057244, 0, 0
20.8397, 0, 0.0579028, 0, 1.41421, -0.0579028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96943e-06, 0, 0.0579008, 0, 0
20.8475, 0, 0.0585091, 2.6733e-16, 1.41421, -0.0585091, 0, 2.6733e-16, 2.6733e-16, 2.6733e-16, 2.6733e-16, 2.6733e-16, 2.6733e-16, 2.6733e-16, 2.6733e-16, 2.6733e-16, 2.6733e-16, 2.6733e-16, 2.6733e-16, 2.6733e-16, 2.6733e-16, 2.6733e-16, 2.11825e-06, 2.6733e-16, 0.058507, 2.6733e-16, 2.6733e-16
20.8554, 0, 0.0590617, 9.39832e-16, 1.41421, -0.0590617, 0, 9.39832e-16, 9.39832e-16, 9.39832e-16, 9.39832e-16, 9.39832e-16, 9.39832e-16, 9.39832e-16, 9.39832e-16, 9.39832e-16, 9.39832e-16, 9.39832e-16, 9.39832e-16, 9.39832e-16, 9.39832e-16, 9.39832e-16, 2.26981e-06, 9.39832e-16, 0.0590595, 9.39832e-16, 9.39832e-16
20.8633, 0, 0.0595581, 1.84207e-15, 1.41421, -0.0595581, 0, 1.84207e-15, 1.84207e-15, 1.84207e-15, 1.84207e-15, 1.84207e-15, 1.84207e-15, 1.84207e-15, 1.84207e-15, 1.84207e-15, 1.84207e-15, 1.84207e-15, 1.84207e-15, 1.84207e-15, 1.84207e-15, 1.84207e-15, 2.4227e-06, 1.84207e-15, 0.0595556, 1.84207e-15, 1.84207e-15
20.8712, 0, 0.059996, 2.93332e-15, 1.41421, -0.059996, 0, 2.93332e-15, 2.93332e-15, 2.93332e-15, 2.93332e-15, 2.93332e-15, 2.93332e-15, 2.93332e-15, 2.93332e-15, 2.93332e-15, 2.93332e-15, 2.93332e-15, 2.93332e-15, 2.93332e-15, 2.93332e-15, 2.93332e-15, 2.5755e-06, 2.93332e-15, 0.0599935, 2.93332e-15, 2.93332e-15
20.879, 0, 0.0603736, 4.27728e-15, 1.41421, -0.0603736, 0, 4.27728e-15, 4.27728e-15, 4.27728e-15, 4.27728e-15, 4.27728e-15, 4.27728e-15, 4.27728e-15, 4.27728e-15, 4.27728e-15, 4.27728e-15, 4.27728e-15, 4.27728e-15, 4.27728e-15, 4.27728e-15, 4.27728e-15, 2.72659e-06, 4.27728e-15, 0.0603709, 4.27728e-15, 4.27728e-15
20.8869, 1, 0.060689, 3.63558e-14, 1.73205, 0.939311, 0, 3.63558e-14, 3.63558e-14, 3.63558e-14, 3.63558e-14, 3.63558e-14, 3.63558e-14, 3.63558e-14, 3.63558e-14, 3.63558e-14, 3.63558e-14, 3.63558e-14, 3.63558e-14, 3.63558e-14, 3.63558e-14, 3.63558e-14, 2.87425e-06, 3.63558e-14, 0.0606861, 3.63558e-14, 3.63558e-14
20.8948, 0, 0.0609412, 5.95751e-14, 1.41421, -0.0609412, 0, 5.95751e-14, 5.95751e-14, 5.95751e-14, 5.95751e-14, 5.95751e-14, 5.95751e-14, 5.95751e-14, 5.95751e-14, 5.95751e-14, 5.95751e-14, 5.95751e-14, 5.95751e-14, 5.95751e-14, 5.95751e-14, 5.95751e-14, 3.01684e-06, 5.95751e-14, 0.0609381, 5.95751e-14, 5.95751e-14
20.9026, 0, 0.0611292, 5.24926e-14, 1.41421, -0.0611292, 0, 5.24926e-14, 5.24926e-14, 5.24926e-14, 5.24926e-14, 5.24926e-14, 5.24926e-14, 5.24926e-14, 5.24926e-14, 5.24926e-14, 5.24926e-14, 5.24926e-14, 5.24926e-14, 5.24926e-14, 5.24926e-14, 5.24926e-14, 3.15261e-06, 5.24926e-14, 0.061126, 5.24926e-14, 5.24926e-14
20.9105, 0, 0.0612525, 3.23846e-14, 1.41421, -0.0612525, 0, 3.23846e-14, 3.23846e-14, 3.23846e-14, 3.23846e-14, 3.23846e-14, 3.23846e-14, 3.23846e-14, 3.23846e-14, 3.23846e-14, 3.23846e-14, 3.23846e-14, 3.23846e-14, 3.23846e-14, 3.23846e-14, 3.23846e-14, 3.27981e-06, 3.23846e-14, 0.0612492, 3.23846e-14, 3.23846e-14
20.9184, 0, 0.061311, 1.71091e-14, 1.41421, -0.061311, 0, 1.71091e-14, 1.71091e-14, 1.71091e-14, 1.71091e-14, 1.71091e-14, 1.71091e-14, 1.71091e-14, 1.71091e-14, 1.71091e-14, 1.71091e-14, 1.71091e-14, 1.71091e-14, 1.71091e-14, 1.71091e-14, 1.71091e-14, 3.39684e-06, 1.71091e-14, 0.0613076, 1.71091e-14, 1.71091e-14
20.9262, 2, 0.0613051, 1.06367e-13, 2, 1.93869, 0, 1.06367e-13, 1.06367e-13, 1.06367e-13, 1.06367e-13, 1.06367e-13, 1.06367e-13, 1.06367e-13, 1.06367e-13, 1.06367e-13, 1.06367e-13, 1.06367e-13, 1.06367e-13, 1.06367e-13, 1.06367e-13, 1.06367e-13, 3.50211e-06, 1.06367e-13, 0.0613016, 1.06367e-13, 1.06367e-13
20.9341, 0, 0.0612353, 1.59381e-13, 1.41421, -0.0612353, 0, 1.59381e-13, 1.59381e-13, 1.59381e-13, 1.59381e-13, 1.59381e-13, 1.59381e-13, 1.59381e-13, 1.59381e-13, 1.59381e-13, 1.59381e-13, 1.59381e-13, 1.59381e-13, 1.59381e-13, 1.59381e-13, 1.59381e-13, 3.59413e-06, 1.59381e-13, 0.0612317, 1.59381e-13, 1.59381e-13
20.942, 0, 0.0611028, 1.2857e-13, 1.41421, -0.0611028, 0, 1.2857e-13, 1.2857e-13, 1.2857e-13, 1.2857e-13, 1.2857e-13, 1.2857e-13, 1.2857e-13, 1.2857e-13, 1.2857e-13, 1.2857e-13, 1.2857e-13, 1.2857e-13, 1.2857e-13, 1.2857e-13, 1.2857e-13, 3.67168e-06, 1.2857e-13, 0.0610991, 1.2857e-13, 1.2857e-13
20.9498, 0, 0.0609088, 6.8139e-14, 1.41421, -0.0609088, 0, 6.8139e-14, 6.8139e-14, 6.8139e-14, 6.8139e-14, 6.8139e-14, 6.8139e-14, 6.8139e-14, 6.8139e-14, 6.8139e-14, 6.8139e-14, 6.8139e-14, 6.8139e-14, 6.8139e-14, 6.8139e-14, 6.8139e-14, 3.73362e-06, 6.8139e-14, 0.0609051, 6.8139e-14, 6.8139e-14
20.9577, 0, 0.0606553, 2.6733e-14, 1.41421, -0.0606553, 0, 2.6733e-14, 2.6733e-14, 2.6733e-14, 2.6733e-14, 2.6733e-14, 2.6733e-14, 2.6733e-14, 2.6733e-14, 2.6733e-14, 2.6733e-14, 2.6733e-14, 2.6733e-14, 2.6733e-14, 2.6733e-14, 2.6733e-14, 3.77903e-06, 2.6733e-14, 0.0606515, 2.6733e-14, 2.6733e-14
20.9656, 0, 0.0603442, 1.61412e-13, 1.41421, -0.0603442, 0, 1.61412e-13, 1.61412e-13, 1.61412e-13, 1.61412e-13, 1.61412e-13, 1.61412e-13, 1.61412e-13, 1.61412e-13, 1.61412e-13, 1.61412e-13, 1.61412e-13, 1.61412e-13, 1.61412e-13, 1.61412e-13, 1.61412e-13, 3.8073e-06, 1.61412e-13, 0.0603404, 1.61412e-13, 1.61412e-13
20.9734, 0.76115, 0.0599779, 2.39164e-13, 1.66167, 0.701172, 0, 2.39164e-13, 2.39164e-13, 2.39164e-13, 2.39164e-13, 2.39164e-13, 2.39164e-13, 2.39164e-13, 2.39164e-13, 2.39164e-13, 2.39164e-13, 2.39164e-13, 2.39164e-13, 2.39164e-13, 2.39164e-13, 2.39164e-13, 3.81798e-06, 2.39164e-13, 0.0599741, 2.39164e-13, 2.39164e-13
20.9813, 0.23885, 0.0595592, 1.91541e-13, 1.49628, 0.179291, 0, 1.91541e-13, 1.91541e-13, 1.91541e-13, 1.91541e-13, 1.91541e-13, 1.91541e-13, 1.91541e-13, 1.91541e-13, 1.91541e-13, 1.91541e-13, 1.91541e-13, 1.91541e-13, 1.91541e-13, 1.91541e-13, 1.91541e-13, 3.81094e-06, 1.91541e-13, 0.0595554, 1.91541e-13, 1.91541e-13
20.9892, 0.756194, 0.0590906, 1.00444e-13, 1.66018, 0.697104, 0, 1.00444e-13, 1.00444e-13, 1.00444e-13, 1.00444e-13, 1.00444e-13, 1.00444e-13, 1.00444e-13, 1.00444e-13, 1.00444e-13, 1.00444e-13, 1.00444e-13, 1.00444e-13, 1.00444e-13, 1.00444e-13, 1.00444e-13, 3.78628e-06, 1.00444e-13, 0.0590869, 1.00444e-13, 1.00444e-13
20.9971, 0.243806, 0.0585754, 3.84955e-14, 1.49793, 0.18523, 0, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.74438e-06, 3.84955e-14, 0.0585717, 3.84955e-14, 3.84955e-14
21.0049, 0, 0.058017, 1.96056e-13, 1.41421, -0.058017, 0, 1.96056e-13, 1.96056e-13, 1.96056e-13, 1.96056e-13, 1.96056e-13, 1.96056e-13, 1.96056e-13, 1.96056e-13, 1.96056e-13, 1.96056e-13, 1.96056e-13, 1.96056e-13, 1.96056e-13, 1.96056e-13, 1.96056e-13, 3.68588e-06, 1.96056e-13, 0.0580133, 1.96056e-13, 1.96056e-13
21.0128, 0, 0.0574183, 2.77352e-13, 1.41421, -0.0574183, 0, 2.77352e-13, 2.77352e-13, 2.77352e-13, 2.77352e-13, 2.77352e-13, 2.77352e-13, 2.77352e-13, 2.77352e-13, 2.77352e-13, 2.77352e-13, 2.77352e-13, 2.77352e-13, 2.77352e-13, 2.77352e-13, 2.77352e-13, 3.6116e-06, 2.77352e-13, 0.0574147, 2.77352e-13, 2.77352e-13
21.0207, 0, 0.0567833, 2.16223e-13, 1.41421, -0.0567833, 0, 2.16223e-13, 2.16223e-13, 2.16223e-13, 2.16223e-13, 2.16223e-13, 2.16223e-13, 2.16223e-13, 2.16223e-13, 2.16223e-13, 2.16223e-13, 2.16223e-13, 2.16223e-13, 2.16223e-13, 2.16223e-13, 2.16223e-13, 3.5227e-06, 2.16223e-13, 0.0567798, 2.16223e-13, 2.16223e-13
21.0285, 0, 0.0561153, 1.09296e-13, 1.41421, -0.0561153, 0, 1.09296e-13, 1.09296e-13, 1.09296e-13, 1.09296e-13, 1.09296e-13, 1.09296e-13, 1.09296e-13, 1.09296e-13, 1.09296e-13, 1.09296e-13, 1.09296e-13, 1.09296e-13, 1.09296e-13, 1.09296e-13, 1.09296e-13, 3.42042e-06, 1.09296e-13, 0.0561118, 1.09296e-13, 1.09296e-13
21.0364, 0, 0.0554174, 3.84955e-14, 1.41421, -0.0554174, 0, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.30615e-06, 3.84955e-14, 0.0554141, 3.84955e-14, 3.84955e-14
21.0443, 0.739346, 0.0546939, 2.03589e-13, 1.6551, 0.684652, 0, 2.03589e-13, 2.03589e-13, 2.03589e-13, 2.03589e-13, 2.03589e-13, 2.03589e-13, 2.03589e-13, 2.03589e-13, 2.03589e-13, 2.03589e-13, 2.03589e-13, 2.03589e-13, 2.03589e-13, 2.03589e-13, 2.03589e-13, 3.18156e-06, 2.03589e-13, 0.0546907, 2.03589e-13, 2.03589e-13
21.0521, 0.260654, 0.0539476, 2.88872e-13, 1.50355, 0.206706, 0, 2.88872e-13, 2.88872e-13, 2.88872e-13, 2.88872e-13, 2.88872e-13, 2.88872e-13, 2.88872e-13, 2.88872e-13, 2.88872e-13, 2.88872e-13, 2.88872e-13, 2.88872e-13, 2.88872e-13, 2.88872e-13, 2.88872e-13, 3.04823e-06, 2.88872e-13, 0.0539446, 2.88872e-13, 2.88872e-13
21.06, 0, 0.0531824, 2.24408e-13, 1.41421, -0.0531824, 0, 2.24408e-13, 2.24408e-13, 2.24408e-13, 2.24408e-13, 2.24408e-13, 2.24408e-13, 2.24408e-13, 2.24408e-13, 2.24408e-13, 2.24408e-13, 2.24408e-13, 2.24408e-13, 2.24408e-13, 2.24408e-13, 2.24408e-13, 2.90793e-06, 2.24408e-13, 0.0531795, 2.24408e-13, 2.24408e-13
21.0679, 1, 0.0524015, 1.12198e-13, 1.73205, 0.947598, 0, 1.12198e-13, 1.12198e-13, 1.12198e-13, 1.12198e-13, 1.12198e-13, 1.12198e-13, 1.12198e-13, 1.12198e-13, 1.12198e-13, 1.12198e-13, 1.12198e-13, 1.12198e-13, 1.12198e-13, 1.12198e-13, 1.12198e-13, 2.76245e-06, 1.12198e-13, 0.0523988, 1.12198e-13, 1.12198e-13
21.0757, 0, 0.0516079, 3.84955e-14, 1.41421, -0.0516079, 0, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 3.84955e-14, 2.61345e-06, 3.84955e-14, 0.0516053, 3.84955e-14, 3.84955e-14
21.0836, 0, 0.0508047, 1.86304e-13, 1.41421, -0.0508047, 0, 1.86304e-13, 1.86304e-13, 1.86304e-13, 1.86304e-13, 1.86304e-13, 1.86304e-13, 1.86304e-13, 1.86304e-13, 1.86304e-13, 1.86304e-13, 1.86304e-13, 1.86304e-13, 1.86304e-13, 1.86304e-13, 1.86304e-13, 2.46268e-06, 1.86304e-13, 0.0508022, 1.86304e-13, 1.86304e-13
21.0915, 0, 0.049995, 2.57222e-13, 1.41421, -0.049995, 0, 2.57222e-13, 2.57222e-13, 2.57222e-13, 2.57222e-13, 2.57222e-13, 2.57222e-13, 2.57222e-13, 2.57222e-13, 2.57222e-13, 2.57222e-13, 2.57222e-13, 2.57222e-13, 2.57222e-13, 2.57222e-13, 2.57222e-13, 2.3118e-06, 2.57222e-13, 0.0499927, 2.57222e-13, 2.57222e-13
21.0993, 0, 0.049181, 1.95525e-13, 1.41421, -0.049181, 0, 1.95525e-13, 1.95525e-13, 1.95525e-13, 1.95525e-13, 1.95525e-13, 1.95525e-13, 1.95525e-13, 1.95525e-13, 1.95525e-13, 1.95525e-13, 1.95525e-13, 1.95525e-13, 1.95525e-13, 1.95525e-13, 1.95525e-13, 2.16226e-06, 1.95525e-13, 0.0491789, 1.95525e-13, 1.95525e-13
21.1072, 0, 0.0483656, 9.4206e-14, 1.41421, -0.0483656, 0, 9.4206e-14, 9.4206e-14, 9.4206e-14, 9.4206e-14, 9.4206e-14, 9.4206e-14, 9.4206e-14, 9.4206e-14, 9.4206e-14, 9.4206e-14, 9.4206e-14, 9.4206e-14, 9.4206e-14, 9.4206e-14, 9.4206e-14, 2.01553e-06, 9.4206e-14, 0.0483636, 9.4206e-14, 9.4206e-14
21.1151, 0, 0.047551, 2.94731e-14, 1.41421, -0.047551, 0, 2.94731e-14, 2.94731e-14, 2.94731e-14, 2.94731e-14, 2.94731e-14, 2.94731e-14, 2.94731e-14, 2.94731e-14, 2.94731e-14, 2.94731e-14, 2.94731e-14, 2.94731e-14, 2.94731e-14, 2.94731e-14, 2.94731e-14, 1.8729e-06, 2.94731e-14, 0.0475492, 2.94731e-14, 2.94731e-14
21.1229, 0, 0.0467391, 1.46542e-13, 1.41421, -0.0467391, 0, 1.46542e-13, 1.46542e-13, 1.46542e-13, 1.46542e-13, 1.46542e-13, 1.46542e-13, 1.46542e-13, 1.46542e-13, 1.46542e-13, 1.46542e-13, 1.46542e-13, 1.46542e-13, 1.46542e-13, 1.46542e-13, 1.46542e-13, 1.73543e-06, 1.46542e-13, 0.0467374, 1.46542e-13, 1.46542e-13
21.1308, 0, 0.0459318, 2.03329e-13, 1.41421, -0.0459318, 0, 2.03329e-13, 2.03329e-13, 2.03329e-13, 2.03329e-13, 2.03329e-13, 2.03329e-13, 2.03329e-13, 2.03329e-13, 2.03329e-13, 2.03329e-13, 2.03329e-13, 2.03329e-13, 2.03329e-13, 2.03329e-13, 2.03329e-13, 1.60412e-06, 2.03329e-13, 0.0459302, 2.03329e-13, 2.03329e-13
21.1387, 2, 0.045131, 1.53669e-13, 2, 1.95487, 0, 1.53669e-13, 1.53669e-13, 1.53669e-13, 1.53669e-13, 1.53669e-13, 1.53669e-13, 1.53669e-13, 1.53669e-13, 1.53669e-13, 1.53669e-13, 1.53669e-13, 1.53669e-13, 1.53669e-13, 1.53669e-13, 1.53669e-13, 1.47979e-06, 1.53669e-13, 0.0451295, 1.53669e-13, 1.53669e-13
