   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_252.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
24.0351, 1.91724, 0.0206051, 0.0206051, 1.9792, 1.89664, 0.0206051, 0, 0.0206051, 0.0206051, 0.0206051, 0.0206051, 0.0206051, 0.0206051, 0.0206051, 0.0206051, 0.0206051, 0.0206051, 0.0206051, 0.0206051, 0.0206051, 0.0206051, 0.0206051, 0.0206051, 0.0206051
24.043, 0.0827552, 0.0197473, 0.0197473, 1.44318, 0.0630079, 0.0197473, 0, 0.0197473, 0.0197473, 0.0197473, 0.0197473, 0.0197473, 0.0197473, 0.0197473, 0.0197473, 0.0197473, 0.0197473, 0.0197473, 0.0197473, 0.0197473, 0.0197473, 0.0197473, 0.0197473, 0.0197473
24.051, 0, 0.0193366, 0.0193366, 1.41421, -0.0193366, 0.0193366, 0, 0.0193366, 0.0193366, 0.0193366, 0.0193366, 0.0193366, 0.0193366, 0.0193366, 0.0193366, 0.0193366, 0.0193366, 0.0193366, 0.0193366, 0.0193366, 0.0193366, 0.0193366, 0.0193366, 0.0193366
24.059, 1, 0.0187587, 0.0187587, 1.73205, 0.981241, 0.0187587, 0, 0.0187587, 0.0187587, 0.0187587, 0.0187587, 0.0187587, 0.0187587, 0.0187587, 0.0187587, 0.0187587, 0.0187587, 0.0187587, 0.0187587, 0.0187587, 0.0187587, 0.0187587, 0.0187587, 0.0187587
24.067, 0, 0.018034, 0.018034, 1.41421, -0.018034, 0.018034, 0, 0.018034, 0.018034, 0.018034, 0.018034, 0.018034, 0.018034, 0.018034, 0.018034, 0.018034, 0.018034, 0.018034, 0.018034, 0.018034, 0.018034, 0.018034, 0.018034, 0.018034
24.0749, 1, 0.0172476, 0.0172476, 1.73205, 0.982752, 0.0172476, 0, 0.0172476, 0.0172476, 0.0172476, 0.0172476, 0.0172476, 0.0172476, 0.0172476, 0.0172476, 0.0172476, 0.0172476, 0.0172476, 0.0172476, 0.0172476, 0.0172476, 0.0172476, 0.0172476, 0.0172476
24.0829, 0, 0.0164787, 0.0164787, 1.41421, -0.0164787, 0.0164787, 0, 0.0164787, 0.0164787, 0.0164787, 0.0164787, 0.0164787, 0.0164787, 0.0164787, 0.0164787, 0.0164787, 0.0164787, 0.0164787, 0.0164787, 0.0164787, 0.0164787, 0.0164787, 0.0164787, 0.0164787
24.0909, 0, 0.0160552, 0.0160552, 1.41421, -0.0160552, 0.0160552, 0, 0.0160552, 0.0160552, 0.0160552, 0.0160552, 0.0160552, 0.0160552, 0.0160552, 0.0160552, 0.0160552, 0.0160552, 0.0160552, 0.0160552, 0.0160552, 0.0160552, 0.0160552, 0.0160552, 0.0160552
24.0989, 0, 0.0155015, 0.0155015, 1.41421, -0.0155015, 0.0155015, 0, 0.0155015, 0.0155015, 0.0155015, 0.0155015, 0.0155015, 0.0155015, 0.0155015, 0.0155015, 0.0155015, 0.0155015, 0.0155015, 0.0155015, 0.0155015, 0.0155015, 0.0155015, 0.0155015, 0.0155015
24.1069, 0, 0.0148347, 0.0148347, 1.41421, -0.0148347, 0.0148347, 0, 0.0148347, 0.0148347, 0.0148347, 0.0148347, 0.0148347, 0.0148347, 0.0148347, 0.0148347, 0.0148347, 0.0148347, 0.0148347, 0.0148347, 0.0148347, 0.0148347, 0.0148347, 0.0148347, 0.0148347
24.1148, 0.893406, 0.0141227, 0.0141227, 1.701, 0.879283, 0.0141227, 0, 0.0141227, 0.0141227, 0.0141227, 0.0141227, 0.0141227, 0.0141227, 0.0141227, 0.0141227, 0.0141227, 0.0141227, 0.0141227, 0.0141227, 0.0141227, 0.0141227, 0.0141227, 0.0141227, 0.0141227
24.1228, 0.997327, 0.0134282, 0.0134282, 1.73128, 0.983899, 0.0134282, 0, 0.0134282, 0.0134282, 0.0134282, 0.0134282, 0.0134282, 0.0134282, 0.0134282, 0.0134282, 0.0134282, 0.0134282, 0.0134282, 0.0134282, 0.0134282, 0.0134282, 0.0134282, 0.0134282, 0.0134282
24.1308, 0.109267, 0.0130195, 0.0130195, 1.45233, 0.0962471, 0.0130195, 0, 0.0130195, 0.0130195, 0.0130195, 0.0130195, 0.0130195, 0.0130195, 0.0130195, 0.0130195, 0.0130195, 0.0130195, 0.0130195, 0.0130195, 0.0130195, 0.0130195, 0.0130195, 0.0130195, 0.0130195
24.1388, 0, 0.0125123, 0.0125123, 1.41421, -0.0125123, 0.0125123, 0, 0.0125123, 0.0125123, 0.0125123, 0.0125123, 0.0125123, 0.0125123, 0.0125123, 0.0125123, 0.0125123, 0.0125123, 0.0125123, 0.0125123, 0.0125123, 0.0125123, 0.0125123, 0.0125123, 0.0125123
24.1468, 0, 0.0119204, 0.0119204, 1.41421, -0.0119204, 0.0119204, 0, 0.0119204, 0.0119204, 0.0119204, 0.0119204, 0.0119204, 0.0119204, 0.0119204, 0.0119204, 0.0119204, 0.0119204, 0.0119204, 0.0119204, 0.0119204, 0.0119204, 0.0119204, 0.0119204, 0.0119204
24.1547, 0, 0.0112966, 0.0112966, 1.41421, -0.0112966, 0.0112966, 0, 0.0112966, 0.0112966, 0.0112966, 0.0112966, 0.0112966, 0.0112966, 0.0112966, 0.0112966, 0.0112966, 0.0112966, 0.0112966, 0.0112966, 0.0112966, 0.0112966, 0.0112966, 0.0112966, 0.0112966
24.1627, 0, 0.0106897, 0.0106897, 1.41421, -0.0106897, 0.0106897, 0, 0.0106897, 0.0106897, 0.0106897, 0.0106897, 0.0106897, 0.0106897, 0.0106897, 0.0106897, 0.0106897, 0.0106897, 0.0106897, 0.0106897, 0.0106897, 0.0106897, 0.0106897, 0.0106897, 0.0106897
24.1707, 1, 0.0102889, 0.0102889, 1.73205, 0.989711, 0.0102889, 0, 0.0102889, 0.0102889, 0.0102889, 0.0102889, 0.0102889, 0.0102889, 0.0102889, 0.0102889, 0.0102889, 0.0102889, 0.0102889, 0.0102889, 0.0102889, 0.0102889, 0.0102889, 0.0102889, 0.0102889
24.1787, 0, 0.00981945, 0.00981945, 1.41421, -0.00981945, 0.00981945, 0, 0.00981945, 0.00981945, 0.00981945, 0.00981945, 0.00981945, 0.00981945, 0.00981945, 0.00981945, 0.00981945, 0.00981945, 0.00981945, 0.00981945, 0.00981945, 0.00981945, 0.00981945, 0.00981945, 0.00981945
24.1866, 0, 0.00929203, 0.00929203, 1.41421, -0.00929203, 0.00929203, 0, 0.00929203, 0.00929203, 0.00929203, 0.00929203, 0.00929203, 0.00929203, 0.00929203, 0.00929203, 0.00929203, 0.00929203, 0.00929203, 0.00929203, 0.00929203, 0.00929203, 0.00929203, 0.00929203, 0.00929203
24.1946, 0, 0.00874578, 0.00874578, 1.41421, -0.00874578, 0.00874578, 0, 0.00874578, 0.00874578, 0.00874578, 0.00874578, 0.00874578, 0.00874578, 0.00874578, 0.00874578, 0.00874578, 0.00874578, 0.00874578, 0.00874578, 0.00874578, 0.00874578, 0.00874578, 0.00874578, 0.00874578
24.2026, 0, 0.00821607, 0.00821607, 1.41421, -0.00821607, 0.00821607, 0, 0.00821607, 0.00821607, 0.00821607, 0.00821607, 0.00821607, 0.00821607, 0.00821607, 0.00821607, 0.00821607, 0.00821607, 0.00821607, 0.00821607, 0.00821607, 0.00821607, 0.00821607, 0.00821607, 0.00821607
24.2106, 0, 0.00784391, 0.00784391, 1.41421, -0.00784391, 0.00784391, 0, 0.00784391, 0.00784391, 0.00784391, 0.00784391, 0.00784391, 0.00784391, 0.00784391, 0.00784391, 0.00784391, 0.00784391, 0.00784391, 0.00784391, 0.00784391, 0.00784391, 0.00784391, 0.00784391, 0.00784391
24.2186, 0, 0.00742754, 0.00742754, 1.41421, -0.00742754, 0.00742754, 0, 0.00742754, 0.00742754, 0.00742754, 0.00742754, 0.00742754, 0.00742754, 0.00742754, 0.00742754, 0.00742754, 0.00742754, 0.00742754, 0.00742754, 0.00742754, 0.00742754, 0.00742754, 0.00742754, 0.00742754
24.2265, 0, 0.00697481, 0.00697481, 1.41421, -0.00697481, 0.00697481, 0, 0.00697481, 0.00697481, 0.00697481, 0.00697481, 0.00697481, 0.00697481, 0.00697481, 0.00697481, 0.00697481, 0.00697481, 0.00697481, 0.00697481, 0.00697481, 0.00697481, 0.00697481, 0.00697481, 0.00697481
24.2345, 0, 0.00651326, 0.00651326, 1.41421, -0.00651326, 0.00651326, 0, 0.00651326, 0.00651326, 0.00651326, 0.00651326, 0.00651326, 0.00651326, 0.00651326, 0.00651326, 0.00651326, 0.00651326, 0.00651326, 0.00651326, 0.00651326, 0.00651326, 0.00651326, 0.00651326, 0.00651326
24.2425, 0.854559, 0.00606752, 0.00606752, 1.68954, 0.848491, 0.00606752, 0, 0.00606752, 0.00606752, 0.00606752, 0.00606752, 0.00606752, 0.00606752, 0.00606752, 0.00606752, 0.00606752, 0.00606752, 0.00606752, 0.00606752, 0.00606752, 0.00606752, 0.00606752, 0.00606752, 0.00606752
24.2505, 0.145441, 0.00572289, 0.00572289, 1.46473, 0.139718, 0.00572289, 0, 0.00572289, 0.00572289, 0.00572289, 0.00572289, 0.00572289, 0.00572289, 0.00572289, 0.00572289, 0.00572289, 0.00572289, 0.00572289, 0.00572289, 0.00572289, 0.00572289, 0.00572289, 0.00572289, 0.00572289
24.2585, 0, 0.00535607, 0.00535607, 1.41421, -0.00535607, 0.00535607, 0, 0.00535607, 0.00535607, 0.00535607, 0.00535607, 0.00535607, 0.00535607, 0.00535607, 0.00535607, 0.00535607, 0.00535607, 0.00535607, 0.00535607, 0.00535607, 0.00535607, 0.00535607, 0.00535607, 0.00535607
24.2664, 0, 0.00497241, 0.00497241, 1.41421, -0.00497241, 0.00497241, 0, 0.00497241, 0.00497241, 0.00497241, 0.00497241, 0.00497241, 0.00497241, 0.00497241, 0.00497241, 0.00497241, 0.00497241, 0.00497241, 0.00497241, 0.00497241, 0.00497241, 0.00497241, 0.00497241, 0.00497241
24.2744, 0, 0.0045891, 0.0045891, 1.41421, -0.0045891, 0.0045891, 0, 0.0045891, 0.0045891, 0.0045891, 0.0045891, 0.0045891, 0.0045891, 0.0045891, 0.0045891, 0.0045891, 0.0045891, 0.0045891, 0.0045891, 0.0045891, 0.0045891, 0.0045891, 0.0045891, 0.0045891
24.2824, 0, 0.00422116, 0.00422116, 1.41421, -0.00422116, 0.00422116, 0, 0.00422116, 0.00422116, 0.00422116, 0.00422116, 0.00422116, 0.00422116, 0.00422116, 0.00422116, 0.00422116, 0.00422116, 0.00422116, 0.00422116, 0.00422116, 0.00422116, 0.00422116, 0.00422116, 0.00422116
24.2904, 0, 0.00391345, 0.00391345, 1.41421, -0.00391345, 0.00391345, 0, 0.00391345, 0.00391345, 0.00391345, 0.00391345, 0.00391345, 0.00391345, 0.00391345, 0.00391345, 0.00391345, 0.00391345, 0.00391345, 0.00391345, 0.00391345, 0.00391345, 0.00391345, 0.00391345, 0.00391345
24.2983, 0, 0.00360399, 0.00360399, 1.41421, -0.00360399, 0.00360399, 0, 0.00360399, 0.00360399, 0.00360399, 0.00360399, 0.00360399, 0.00360399, 0.00360399, 0.00360399, 0.00360399, 0.00360399, 0.00360399, 0.00360399, 0.00360399, 0.00360399, 0.00360399, 0.00360399, 0.00360399
24.3063, 0, 0.00329481, 0.00329481, 1.41421, -0.00329481, 0.00329481, 0, 0.00329481, 0.00329481, 0.00329481, 0.00329481, 0.00329481, 0.00329481, 0.00329481, 0.00329481, 0.00329481, 0.00329481, 0.00329481, 0.00329481, 0.00329481, 0.00329481, 0.00329481, 0.00329481, 0.00329481
24.3143, 0, 0.00299043, 0.00299043, 1.41421, -0.00299043, 0.00299043, 0, 0.00299043, 0.00299043, 0.00299043, 0.00299043, 0.00299043, 0.00299043, 0.00299043, 0.00299043, 0.00299043, 0.00299043, 0.00299043, 0.00299043, 0.00299043, 0.00299043, 0.00299043, 0.00299043, 0.00299043
24.3223, 0, 0.00269125, 0.00269125, 1.41421, -0.00269125, 0.00269125, 0, 0.00269125, 0.00269125, 0.00269125, 0.00269125, 0.00269125, 0.00269125, 0.00269125, 0.00269125, 0.00269125, 0.00269125, 0.00269125, 0.00269125, 0.00269125, 0.00269125, 0.00269125, 0.00269125, 0.00269125
24.3303, 0, 0.00240082, 0.00240082, 1.41421, -0.00240082, 0.00240082, 0, 0.00240082, 0.00240082, 0.00240082, 0.00240082, 0.00240082, 0.00240082, 0.00240082, 0.00240082, 0.00240082, 0.00240082, 0.00240082, 0.00240082, 0.00240082, 0.00240082, 0.00240082, 0.00240082, 0.00240082
24.3382, 0.825979, 0.00212245, 0.00212245, 1.68106, 0.823857, 0.00212245, 0, 0.00212245, 0.00212245, 0.00212245, 0.00212245, 0.00212245, 0.00212245, 0.00212245, 0.00212245, 0.00212245, 0.00212245, 0.00212245, 0.00212245, 0.00212245, 0.00212245, 0.00212245, 0.00212245, 0.00212245
24.3462, 0.174021, 0.00185576, 0.00185576, 1.47446, 0.172165, 0.00185576, 0, 0.00185576, 0.00185576, 0.00185576, 0.00185576, 0.00185576, 0.00185576, 0.00185576, 0.00185576, 0.00185576, 0.00185576, 0.00185576, 0.00185576, 0.00185576, 0.00185576, 0.00185576, 0.00185576, 0.00185576
24.3542, 0, 0.00160289, 0.00160289, 1.41421, -0.00160289, 0.00160289, 0, 0.00160289, 0.00160289, 0.00160289, 0.00160289, 0.00160289, 0.00160289, 0.00160289, 0.00160289, 0.00160289, 0.00160289, 0.00160289, 0.00160289, 0.00160289, 0.00160289, 0.00160289, 0.00160289, 0.00160289
24.3622, 0, 0.00136465, 0.00136465, 1.41421, -0.00136465, 0.00136465, 0, 0.00136465, 0.00136465, 0.00136465, 0.00136465, 0.00136465, 0.00136465, 0.00136465, 0.00136465, 0.00136465, 0.00136465, 0.00136465, 0.00136465, 0.00136465, 0.00136465, 0.00136465, 0.00136465, 0.00136465
24.3701, 0, 0.00114038, 0.00114038, 1.41421, -0.00114038, 0.00114038, 0, 0.00114038, 0.00114038, 0.00114038, 0.00114038, 0.00114038, 0.00114038, 0.00114038, 0.00114038, 0.00114038, 0.00114038, 0.00114038, 0.00114038, 0.00114038, 0.00114038, 0.00114038, 0.00114038, 0.00114038
24.3781, 0, 0.000932336, 0.000932336, 1.41421, -0.000932336, 0.000932336, 0, 0.000932336, 0.000932336, 0.000932336, 0.000932336, 0.000932336, 0.000932336, 0.000932336, 0.000932336, 0.000932336, 0.000932336, 0.000932336, 0.000932336, 0.000932336, 0.000932336, 0.000932336, 0.000932336, 0.000932336
24.3861, 0, 0.000741745, 0.000741745, 1.41421, -0.000741745, 0.000741745, 0, 0.000741745, 0.000741745, 0.000741745, 0.000741745, 0.000741745, 0.000741745, 0.000741745, 0.000741745, 0.000741745, 0.000741745, 0.000741745, 0.000741745, 0.000741745, 0.000741745, 0.000741745, 0.000741745, 0.000741745
24.3941, 0, 0.000570627, 0.000570627, 1.41421, -0.000570627, 0.000570627, 0, 0.000570627, 0.000570627, 0.000570627, 0.000570627, 0.000570627, 0.000570627, 0.000570627, 0.000570627, 0.000570627, 0.000570627, 0.000570627, 0.000570627, 0.000570627, 0.000570627, 0.000570627, 0.000570627, 0.000570627
24.4021, 2, 0.000420931, 0.000420931, 2, 1.99958, 0.000420931, 0, 0.000420931, 0.000420931, 0.000420931, 0.000420931, 0.000420931, 0.000420931, 0.000420931, 0.000420931, 0.000420931, 0.000420931, 0.000420931, 0.000420931, 0.000420931, 0.000420931, 0.000420931, 0.000420931, 0.000420931
24.41, 0, 0.000293965, 0.000293965, 1.41421, -0.000293965, 0.000293965, 0, 0.000293965, 0.000293965, 0.000293965, 0.000293965, 0.000293965, 0.000293965, 0.000293965, 0.000293965, 0.000293965, 0.000293965, 0.000293965, 0.000293965, 0.000293965, 0.000293965, 0.000293965, 0.000293965, 0.000293965
24.418, 0, 0.000193599, 0.000193599, 1.41421, -0.000193599, 0.000193599, 0, 0.000193599, 0.000193599, 0.000193599, 0.000193599, 0.000193599, 0.000193599, 0.000193599, 0.000193599, 0.000193599, 0.000193599, 0.000193599, 0.000193599, 0.000193599, 0.000193599, 0.000193599, 0.000193599, 0.000193599
24.426, 0, 0.000111367, 0.000111367, 1.41421, -0.000111367, 0.000111367, 0, 0.000111367, 0.000111367, 0.000111367, 0.000111367, 0.000111367, 0.000111367, 0.000111367, 0.000111367, 0.000111367, 0.000111367, 0.000111367, 0.000111367, 0.000111367, 0.000111367, 0.000111367, 0.000111367, 0.000111367
24.434, 0, 5.00491e-05, 5.00491e-05, 1.41421, -5.00491e-05, 5.00491e-05, 0, 5.00491e-05, 5.00491e-05, 5.00491e-05, 5.00491e-05, 5.00491e-05, 5.00491e-05, 5.00491e-05, 5.00491e-05, 5.00491e-05, 5.00491e-05, 5.00491e-05, 5.00491e-05, 5.00491e-05, 5.00491e-05, 5.00491e-05, 5.00491e-05, 5.00491e-05
24.442, 0, 1.25123e-05, 1.25123e-05, 1.41421, -1.25123e-05, 1.25123e-05, 0, 1.25123e-05, 1.25123e-05, 1.25123e-05, 1.25123e-05, 1.25123e-05, 1.25123e-05, 1.25123e-05, 1.25123e-05, 1.25123e-05, 1.25123e-05, 1.25123e-05, 1.25123e-05, 1.25123e-05, 1.25123e-05, 1.25123e-05, 1.25123e-05, 1.25123e-05
24.4499, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4579, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4659, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4739, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4818, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4898, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.4978, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5058, 0, 9.35067e-17, 9.35067e-17, 1.41421, -9.35067e-17, 9.35067e-17, 0, 9.35067e-17, 9.35067e-17, 9.35067e-17, 9.35067e-17, 9.35067e-17, 9.35067e-17, 9.35067e-17, 9.35067e-17, 9.35067e-17, 9.35067e-17, 9.35067e-17, 9.35067e-17, 9.35067e-17, 9.35067e-17, 9.35067e-17, 9.35067e-17, 9.35067e-17
24.5138, 0, 3.70974e-16, 3.70974e-16, 1.41421, -3.70974e-16, 3.70974e-16, 0, 3.70974e-16, 3.70974e-16, 3.70974e-16, 3.70974e-16, 3.70974e-16, 3.70974e-16, 3.70974e-16, 3.70974e-16, 3.70974e-16, 3.70974e-16, 3.70974e-16, 3.70974e-16, 3.70974e-16, 3.70974e-16, 3.70974e-16, 3.70974e-16, 3.70974e-16
24.5217, 0, 8.16559e-16, 8.16559e-16, 1.41421, -8.16559e-16, 8.16559e-16, 0, 8.16559e-16, 8.16559e-16, 8.16559e-16, 8.16559e-16, 8.16559e-16, 8.16559e-16, 8.16559e-16, 8.16559e-16, 8.16559e-16, 8.16559e-16, 8.16559e-16, 8.16559e-16, 8.16559e-16, 8.16559e-16, 8.16559e-16, 8.16559e-16, 8.16559e-16
24.5297, 0, 1.39796e-15, 1.39796e-15, 1.41421, -1.39796e-15, 1.39796e-15, 0, 1.39796e-15, 1.39796e-15, 1.39796e-15, 1.39796e-15, 1.39796e-15, 1.39796e-15, 1.39796e-15, 1.39796e-15, 1.39796e-15, 1.39796e-15, 1.39796e-15, 1.39796e-15, 1.39796e-15, 1.39796e-15, 1.39796e-15, 1.39796e-15, 1.39796e-15
24.5377, 0, 2.0841e-15, 2.0841e-15, 1.41421, -2.0841e-15, 2.0841e-15, 0, 2.0841e-15, 2.0841e-15, 2.0841e-15, 2.0841e-15, 2.0841e-15, 2.0841e-15, 2.0841e-15, 2.0841e-15, 2.0841e-15, 2.0841e-15, 2.0841e-15, 2.0841e-15, 2.0841e-15, 2.0841e-15, 2.0841e-15, 2.0841e-15, 2.0841e-15
24.5457, 1, 2.83082e-15, 2.83082e-15, 1.73205, 1, 2.83082e-15, 0, 2.83082e-15, 2.83082e-15, 2.83082e-15, 2.83082e-15, 2.83082e-15, 2.83082e-15, 2.83082e-15, 2.83082e-15, 2.83082e-15, 2.83082e-15, 2.83082e-15, 2.83082e-15, 2.83082e-15, 2.83082e-15, 2.83082e-15, 2.83082e-15, 2.83082e-15
24.5537, 0, 3.62255e-15, 3.62255e-15, 1.41421, -3.62255e-15, 3.62255e-15, 0, 3.62255e-15, 3.62255e-15, 3.62255e-15, 3.62255e-15, 3.62255e-15, 3.62255e-15, 3.62255e-15, 3.62255e-15, 3.62255e-15, 3.62255e-15, 3.62255e-15, 3.62255e-15, 3.62255e-15, 3.62255e-15, 3.62255e-15, 3.62255e-15, 3.62255e-15
24.5616, 0, 4.45104e-15, 4.45104e-15, 1.41421, -4.45104e-15, 4.45104e-15, 0, 4.45104e-15, 4.45104e-15, 4.45104e-15, 4.45104e-15, 4.45104e-15, 4.45104e-15, 4.45104e-15, 4.45104e-15, 4.45104e-15, 4.45104e-15, 4.45104e-15, 4.45104e-15, 4.45104e-15, 4.45104e-15, 4.45104e-15, 4.45104e-15, 4.45104e-15
24.5696, 0, 5.29499e-15, 5.29499e-15, 1.41421, -5.29499e-15, 5.29499e-15, 0, 5.29499e-15, 5.29499e-15, 5.29499e-15, 5.29499e-15, 5.29499e-15, 5.29499e-15, 5.29499e-15, 5.29499e-15, 5.29499e-15, 5.29499e-15, 5.29499e-15, 5.29499e-15, 5.29499e-15, 5.29499e-15, 5.29499e-15, 5.29499e-15, 5.29499e-15
24.5776, 0, 6.15483e-15, 6.15483e-15, 1.41421, -6.15483e-15, 6.15483e-15, 0, 6.15483e-15, 6.15483e-15, 6.15483e-15, 6.15483e-15, 6.15483e-15, 6.15483e-15, 6.15483e-15, 6.15483e-15, 6.15483e-15, 6.15483e-15, 6.15483e-15, 6.15483e-15, 6.15483e-15, 6.15483e-15, 6.15483e-15, 6.15483e-15, 6.15483e-15
24.5856, 0, 6.99394e-15, 6.99394e-15, 1.41421, -6.99394e-15, 6.99394e-15, 0, 6.99394e-15, 6.99394e-15, 6.99394e-15, 6.99394e-15, 6.99394e-15, 6.99394e-15, 6.99394e-15, 6.99394e-15, 6.99394e-15, 6.99394e-15, 6.99394e-15, 6.99394e-15, 6.99394e-15, 6.99394e-15, 6.99394e-15, 6.99394e-15, 6.99394e-15
24.5935, 0, 7.81263e-15, 7.81263e-15, 1.41421, -7.81263e-15, 7.81263e-15, 0, 7.81263e-15, 7.81263e-15, 7.81263e-15, 7.81263e-15, 7.81263e-15, 7.81263e-15, 7.81263e-15, 7.81263e-15, 7.81263e-15, 7.81263e-15, 7.81263e-15, 7.81263e-15, 7.81263e-15, 7.81263e-15, 7.81263e-15, 7.81263e-15, 7.81263e-15
24.6015, 0, 8.63294e-15, 8.63294e-15, 1.41421, -8.63294e-15, 8.63294e-15, 0, 8.63294e-15, 8.63294e-15, 8.63294e-15, 8.63294e-15, 8.63294e-15, 8.63294e-15, 8.63294e-15, 8.63294e-15, 8.63294e-15, 8.63294e-15, 8.63294e-15, 8.63294e-15, 8.63294e-15, 8.63294e-15, 8.63294e-15, 8.63294e-15, 8.63294e-15
24.6095, 0, 9.45682e-15, 9.45682e-15, 1.41421, -9.45682e-15, 9.45682e-15, 0, 9.45682e-15, 9.45682e-15, 9.45682e-15, 9.45682e-15, 9.45682e-15, 9.45682e-15, 9.45682e-15, 9.45682e-15, 9.45682e-15, 9.45682e-15, 9.45682e-15, 9.45682e-15, 9.45682e-15, 9.45682e-15, 9.45682e-15, 9.45682e-15, 9.45682e-15
24.6175, 0, 1.02361e-14, 1.02361e-14, 1.41421, -1.02361e-14, 1.02361e-14, 0, 1.02361e-14, 1.02361e-14, 1.02361e-14, 1.02361e-14, 1.02361e-14, 1.02361e-14, 1.02361e-14, 1.02361e-14, 1.02361e-14, 1.02361e-14, 1.02361e-14, 1.02361e-14, 1.02361e-14, 1.02361e-14, 1.02361e-14, 1.02361e-14, 1.02361e-14
24.6255, 0.739217, 1.09263e-14, 1.09263e-14, 1.65506, 0.739217, 1.09263e-14, 0, 1.09263e-14, 1.09263e-14, 1.09263e-14, 1.09263e-14, 1.09263e-14, 1.09263e-14, 1.09263e-14, 1.09263e-14, 1.09263e-14, 1.09263e-14, 1.09263e-14, 1.09263e-14, 1.09263e-14, 1.09263e-14, 1.09263e-14, 1.09263e-14, 1.09263e-14
24.6334, 0.260783, 1.15377e-14, 1.15377e-14, 1.50359, 0.260783, 1.15377e-14, 0, 1.15377e-14, 1.15377e-14, 1.15377e-14, 1.15377e-14, 1.15377e-14, 1.15377e-14, 1.15377e-14, 1.15377e-14, 1.15377e-14, 1.15377e-14, 1.15377e-14, 1.15377e-14, 1.15377e-14, 1.15377e-14, 1.15377e-14, 1.15377e-14, 1.15377e-14
24.6414, 0, 1.20638e-14, 1.20638e-14, 1.41421, -1.20638e-14, 1.20638e-14, 0, 1.20638e-14, 1.20638e-14, 1.20638e-14, 1.20638e-14, 1.20638e-14, 1.20638e-14, 1.20638e-14, 1.20638e-14, 1.20638e-14, 1.20638e-14, 1.20638e-14, 1.20638e-14, 1.20638e-14, 1.20638e-14, 1.20638e-14, 1.20638e-14, 1.20638e-14
24.6494, 0.73178, 1.25145e-14, 1.25145e-14, 1.65281, 0.73178, 1.25145e-14, 0, 1.25145e-14, 1.25145e-14, 1.25145e-14, 1.25145e-14, 1.25145e-14, 1.25145e-14, 1.25145e-14, 1.25145e-14, 1.25145e-14, 1.25145e-14, 1.25145e-14, 1.25145e-14, 1.25145e-14, 1.25145e-14, 1.25145e-14, 1.25145e-14, 1.25145e-14
24.6574, 0.997407, 1.28948e-14, 1.28948e-14, 1.7313, 0.997407, 1.28948e-14, 0, 1.28948e-14, 1.28948e-14, 1.28948e-14, 1.28948e-14, 1.28948e-14, 1.28948e-14, 1.28948e-14, 1.28948e-14, 1.28948e-14, 1.28948e-14, 1.28948e-14, 1.28948e-14, 1.28948e-14, 1.28948e-14, 1.28948e-14, 1.28948e-14, 1.28948e-14
24.6654, 0.997635, 1.31755e-14, 1.31755e-14, 1.73137, 0.997635, 1.31755e-14, 0, 1.31755e-14, 1.31755e-14, 1.31755e-14, 1.31755e-14, 1.31755e-14, 1.31755e-14, 1.31755e-14, 1.31755e-14, 1.31755e-14, 1.31755e-14, 1.31755e-14, 1.31755e-14, 1.31755e-14, 1.31755e-14, 1.31755e-14, 1.31755e-14, 1.31755e-14
24.6733, 1.27318, 1.33732e-14, 1.33732e-14, 1.80919, 1.27318, 1.33732e-14, 0, 1.33732e-14, 1.33732e-14, 1.33732e-14, 1.33732e-14, 1.33732e-14, 1.33732e-14, 1.33732e-14, 1.33732e-14, 1.33732e-14, 1.33732e-14, 1.33732e-14, 1.33732e-14, 1.33732e-14, 1.33732e-14, 1.33732e-14, 1.33732e-14, 1.33732e-14
