   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_97.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
22.5421, 0.271556, 0.00222632, 0, 1.50717, 0.26933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00132148, 0, 0.000904834, 0
22.55, 0.728444, 0.00268384, 0, 1.6518, 0.72576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00180999, 0, 0.000873859, 0
22.5578, 0, 0.00328516, 0, 1.41421, -0.00328516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00244415, 0, 0.000841006, 0
22.5657, 0, 0.00405967, 0, 1.41421, -0.00405967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00325335, 0, 0.000806317, 0
22.5736, 0, 0.00503855, 0, 1.41421, -0.00503855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00426866, 0, 0.000769885, 0
22.5814, 0, 0.00625253, 0, 1.41421, -0.00625253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00552065, 0, 0.000731886, 0
22.5893, 0, 0.00772987, 0, 1.41421, -0.00772987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0070373, 0, 0.000692578, 0
22.5971, 0, 0.00949371, 0, 1.41421, -0.00949371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00884142, 0, 0.000652288, 0
22.605, 0, 0.0115596, 0, 1.41421, -0.0115596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0109482, 0, 0.000611396, 0
22.6128, 0, 0.0139305, 0, 1.41421, -0.0139305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0133602, 0, 0.000570359, 0
22.6207, 0, 0.0165966, 0, 1.41421, -0.0165966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.016067, 0, 0.000529634, 0
22.6286, 0, 0.0195312, 0, 1.41421, -0.0195312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0190415, 0, 0.000489693, 0
22.6364, 0, 0.0226891, 0, 1.41421, -0.0226891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0222381, 0, 0.000450998, 0
22.6443, 0, 0.0260068, 0, 1.41421, -0.0260068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0255928, 0, 0.000413971, 0
22.6521, 0, 0.0294033, 0, 1.41421, -0.0294033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0290243, 0, 0.000378977, 0
22.66, 0, 0.0327799, 0, 1.41421, -0.0327799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0324336, 0, 0.000346336, 0
22.6678, 0, 0.036029, 0, 1.41421, -0.036029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0357127, 0, 0.000316263, 0
22.6757, 0, 0.0390368, 0, 1.41421, -0.0390368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0387479, 0, 0.000288893, 0
22.6836, 0, 0.0416871, 0, 1.41421, -0.0416871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0414228, 0, 0.000264302, 0
22.6914, 0, 0.0438756, 0, 1.41421, -0.0438756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0436332, 0, 0.00024245, 0
22.6993, 0, 0.0455098, 0, 1.41421, -0.0455098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0452866, 0, 0.000223247, 0
22.7071, 0, 0.0465177, 0, 1.41421, -0.0465177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0463112, 0, 0.000206556, 0
22.715, 0, 0.0468547, 0, 1.41421, -0.0468547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0466625, 0, 0.000192177, 0
22.7228, 0, 0.0465046, 0, 1.41421, -0.0465046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0463247, 0, 0.000179884, 0
22.7307, 0, 0.0454827, 0, 1.41421, -0.0454827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0453132, 0, 0.000169447, 0
22.7386, 0, 0.0438319, 0, 1.41421, -0.0438319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0436713, 0, 0.000160612, 0
22.7464, 0, 0.0416236, 0, 1.41421, -0.0416236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0414704, 0, 0.000153148, 0
22.7543, 0, 0.0389489, 0, 1.41421, -0.0389489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0388021, 0, 0.000146831, 0
22.7621, 0, 0.0359136, 0, 1.41421, -0.0359136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0357722, 0, 0.000141456, 0
22.77, 0.201785, 0.0326338, 0, 1.48384, 0.169151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0324969, 0, 0.000136847, 0
22.7779, 0.798215, 0.0292238, 0, 1.67279, 0.768991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0290909, 0, 0.000132849, 0
22.7857, 0, 0.0257932, 0, 1.41421, -0.0257932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0256639, 0, 0.000129333, 0
22.7936, 0, 0.0224403, 0, 1.41421, -0.0224403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0223141, 0, 0.000126193, 0
22.8014, 0, 0.0192478, 0, 1.41421, -0.0192478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0191244, 0, 0.000123345, 0
22.8093, 0, 0.0162799, 0, 1.41421, -0.0162799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0161592, 0, 0.000120721, 0
22.8171, 0, 0.013584, 0, 1.41421, -0.013584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0134657, 0, 0.000118273, 0
22.825, 0, 0.0111867, 0, 1.41421, -0.0111867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0110707, 0, 0.000115961, 0
22.8329, 0, 0.0090979, 0, 1.41421, -0.0090979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00898414, 0, 0.000113756, 0
22.8407, 0, 0.00731515, 0, 1.41421, -0.00731515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00720351, 0, 0.000111641, 0
22.8486, 0, 0.00582149, 0, 1.41421, -0.00582149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0057119, 0, 0.000109598, 0
22.8564, 0, 0.00459329, 0, 1.41421, -0.00459329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00448568, 0, 0.000107615, 0
22.8643, 0, 0.00360199, 0, 1.41421, -0.00360199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00349631, 0, 0.000105685, 0
22.8721, 0, 0.00281549, 0, 1.41421, -0.00281549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00271169, 0, 0.000103799, 0
22.88, 0, 0.00220154, 0, 1.41421, -0.00220154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00209958, 0, 0.000101952, 0
22.8879, 0, 0.00172983, 0, 1.41421, -0.00172983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00162969, 0, 0.000100137, 0
22.8957, 0, 0.0013719, 0, 1.41421, -0.0013719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127355, 0, 9.83453e-05, 0
22.9036, 0, 0.00110314, 0, 1.41421, -0.00110314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00100657, 0, 9.65688e-05, 0
22.9114, 0, 0.000902752, 0, 1.41421, -0.000902752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000807953, 0, 9.47988e-05, 0
22.9193, 0, 0.000753503, 0, 1.41421, -0.000753503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000660479, 0, 9.30235e-05, 0
22.9272, 0, 0.000641805, 0, 1.41421, -0.000641805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000550575, 0, 9.12296e-05, 0
22.935, 0, 0.000557397, 0, 1.41421, -0.000557397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000467994, 0, 8.9403e-05, 0
22.9429, 0, 0.000492784, 0, 1.41421, -0.000492784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000405257, 0, 8.75272e-05, 0
22.9507, 0, 0.000442851, 0, 1.41421, -0.000442851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000357269, 0, 8.55822e-05, 0
22.9586, 0, 0.000404563, 0, 1.41421, -0.000404563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000321013, 0, 8.35499e-05, 0
22.9664, 0, 0.000376456, 0, 1.41421, -0.000376456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000295047, 0, 8.14091e-05, 0
22.9743, 0, 0.000358408, 0, 1.41421, -0.000358408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00027927, 0, 7.91386e-05, 0
22.9822, 0, 0.00035139, 0, 1.41421, -0.00035139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00027467, 0, 7.672e-05, 0
22.99, 0, 0.000357256, 0, 1.41421, -0.000357256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000283121, 0, 7.41352e-05, 0
22.9979, 0, 0.000378618, 0, 1.41421, -0.000378618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000307248, 0, 7.137e-05, 0
23.0057, 0, 0.000418719, 0, 1.41421, -0.000418719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000350304, 0, 6.8415e-05, 0
23.0136, 0, 0.000481329, 0, 1.41421, -0.000481329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000416063, 0, 6.52661e-05, 0
23.0214, 0, 0.000570538, 0, 1.41421, -0.000570538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00050861, 0, 6.19284e-05, 0
23.0293, 0, 0.000690666, 0, 1.41421, -0.000690666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000632253, 0, 5.84129e-05, 0
23.0372, 0, 0.000846009, 0, 1.41421, -0.000846009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000791271, 0, 5.47383e-05, 0
23.045, 0, 0.00104034, 0, 1.41421, -0.00104034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000989401, 0, 5.09355e-05, 0
23.0529, 0, 0.00127695, 0, 1.41421, -0.00127695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00122991, 0, 4.7037e-05, 0
23.0607, 0, 0.00155792, 0, 1.41421, -0.00155792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00151484, 0, 4.30844e-05, 0
23.0686, 0, 0.00188357, 0, 1.41421, -0.00188357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00184444, 0, 3.91262e-05, 0
23.0764, 0, 0.00225241, 0, 1.41421, -0.00225241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0022172, 0, 3.52101e-05, 0
23.0843, 0.10555, 0.00266065, 0, 1.45105, 0.102889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00262926, 0, 3.13845e-05, 0
23.0922, 0.89445, 0.00310145, 0, 1.70131, 0.891348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00307375, 0, 2.76994e-05, 0
23.1, 1, 0.00356594, 0, 1.73205, 0.996434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00354174, 0, 2.41951e-05, 0
23.1079, 0, 0.00404236, 0, 1.41421, -0.00404236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00402145, 0, 2.09089e-05, 0
23.1157, 0, 0.00451648, 0, 1.41421, -0.00451648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0044986, 0, 1.78718e-05, 0
23.1236, 0, 0.0049728, 0, 1.41421, -0.0049728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0049577, 0, 1.51043e-05, 0
23.1315, 0, 0.00539498, 0, 1.41421, -0.00539498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00538236, 0, 1.26179e-05, 0
23.1393, 0, 0.00576644, 0, 1.41421, -0.00576644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00575602, 0, 1.04175e-05, 0
23.1472, 0, 0.006072, 0, 1.41421, -0.006072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0060635, 0, 8.49843e-06, 0
23.155, 0, 0.00629879, 0, 1.41421, -0.00629879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00629194, 0, 6.84801e-06, 0
23.1629, 0, 0.00643662, 0, 1.41421, -0.00643662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00643116, 0, 5.45048e-06, 0
23.1707, 0, 0.00647933, 0, 1.41421, -0.00647933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00647505, 0, 4.28416e-06, 0
23.1786, 0, 0.00642495, 0, 1.41421, -0.00642495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00642163, 0, 3.32487e-06, 0
23.1865, 0, 0.00627594, 0, 1.41421, -0.00627594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0062734, 0, 2.54786e-06, 0
23.1943, 0, 0.00603894, 0, 1.41421, -0.00603894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00603701, 0, 1.92755e-06, 0
23.2022, 0, 0.00572428, 0, 1.41421, -0.00572428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00572284, 0, 1.43959e-06, 0
23.21, 0, 0.00534524, 0, 1.41421, -0.00534524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00534418, 0, 1.06136e-06, 0
23.2179, 0, 0.00491701, 0, 1.41421, -0.00491701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00491624, 0, 7.72391e-07, 0
23.2257, 0, 0.00445609, 0, 1.41421, -0.00445609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00445553, 0, 5.54921e-07, 0
23.2336, 0, 0.00397862, 0, 1.41421, -0.00397862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00397823, 0, 3.93573e-07, 0
23.2415, 0, 0.00349978, 0, 1.41421, -0.00349978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00349951, 0, 2.75551e-07, 0
23.2493, 0, 0.0030335, 0, 1.41421, -0.0030335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00303331, 0, 1.90509e-07, 0
23.2572, 0, 0.00259071, 0, 1.41421, -0.00259071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00259058, 0, 1.30044e-07, 0
23.265, 0, 0.00218016, 0, 1.41421, -0.00218016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00218007, 0, 8.76559e-08, 0
23.2729, 0, 0.00180807, 0, 1.41421, -0.00180807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00180802, 0, 5.8363e-08, 0
23.2808, 0, 0.00147781, 0, 1.41421, -0.00147781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00147777, 0, 3.83882e-08, 0
23.2886, 0, 0.00119043, 0, 1.41421, -0.00119043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00119041, 0, 2.49465e-08, 0
23.2965, 1, 0.000945276, 0, 1.73205, 0.999055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00094526, 0, 1.60239e-08, 0
23.3043, 0, 0.000739992, 0, 1.41421, -0.000739992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000739982, 0, 1.01765e-08, 0
23.3122, 0, 0.000571048, 1.56347e-36, 1.41421, -0.000571048, 1.56347e-36, 0, 1.56347e-36, 1.56347e-36, 1.56347e-36, 1.56347e-36, 1.56347e-36, 1.56347e-36, 1.56347e-36, 1.56347e-36, 1.56347e-36, 1.56347e-36, 1.56347e-36, 1.56347e-36, 1.56347e-36, 1.56347e-36, 0.000571041, 1.56347e-36, 6.38964e-09, 1.56347e-36
23.32, 0, 0.000434534, 2.86186e-36, 1.41421, -0.000434534, 2.86186e-36, 0, 2.86186e-36, 2.86186e-36, 2.86186e-36, 2.86186e-36, 2.86186e-36, 2.86186e-36, 2.86186e-36, 2.86186e-36, 2.86186e-36, 2.86186e-36, 2.86186e-36, 2.86186e-36, 2.86186e-36, 2.86186e-36, 0.00043453, 2.86186e-36, 3.96915e-09, 2.86186e-36
23.3279, 0, 0.000326067, 1.90193e-36, 1.41421, -0.000326067, 1.90193e-36, 0, 1.90193e-36, 1.90193e-36, 1.90193e-36, 1.90193e-36, 1.90193e-36, 1.90193e-36, 1.90193e-36, 1.90193e-36, 1.90193e-36, 1.90193e-36, 1.90193e-36, 1.90193e-36, 1.90193e-36, 1.90193e-36, 0.000326064, 1.90193e-36, 2.43985e-09, 1.90193e-36
23.3358, 0, 0.000241291, 4.75483e-37, 1.41421, -0.000241291, 4.75483e-37, 0, 4.75483e-37, 4.75483e-37, 4.75483e-37, 4.75483e-37, 4.75483e-37, 4.75483e-37, 4.75483e-37, 4.75483e-37, 4.75483e-37, 4.75483e-37, 4.75483e-37, 4.75483e-37, 4.75483e-37, 4.75483e-37, 0.000241289, 4.75483e-37, 1.48449e-09, 4.75483e-37
23.3436, 0, 0.000176137, 0, 1.41421, -0.000176137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000176136, 0, 8.94577e-10, 0
23.3515, 0, 0.000126853, 3.11613e-36, 1.41421, -0.000126853, 3.11613e-36, 0, 3.11613e-36, 3.11613e-36, 3.11613e-36, 3.11613e-36, 3.11613e-36, 3.11613e-36, 3.11613e-36, 3.11613e-36, 3.11613e-36, 3.11613e-36, 3.11613e-36, 3.11613e-36, 3.11613e-36, 3.11613e-36, 0.000126852, 3.11613e-36, 5.34135e-10, 3.11613e-36
23.3593, 0, 9.01253e-05, 5.53978e-36, 1.41421, -9.01253e-05, 5.53978e-36, 0, 5.53978e-36, 5.53978e-36, 5.53978e-36, 5.53978e-36, 5.53978e-36, 5.53978e-36, 5.53978e-36, 5.53978e-36, 5.53978e-36, 5.53978e-36, 5.53978e-36, 5.53978e-36, 5.53978e-36, 5.53978e-36, 9.0125e-05, 5.53978e-36, 3.1599e-10, 5.53978e-36
23.3672, 0.0188305, 6.31925e-05, 3.65712e-36, 1.42086, 0.0187673, 3.65712e-36, 0, 3.65712e-36, 3.65712e-36, 3.65712e-36, 3.65712e-36, 3.65712e-36, 3.65712e-36, 3.65712e-36, 3.65712e-36, 3.65712e-36, 3.65712e-36, 3.65712e-36, 3.65712e-36, 3.65712e-36, 3.65712e-36, 6.31923e-05, 3.65712e-36, 1.85357e-10, 3.65712e-36
23.375, 0.981169, 4.37308e-05, 9.14281e-37, 1.72661, 0.981126, 9.14281e-37, 0, 9.14281e-37, 9.14281e-37, 9.14281e-37, 9.14281e-37, 9.14281e-37, 9.14281e-37, 9.14281e-37, 9.14281e-37, 9.14281e-37, 9.14281e-37, 9.14281e-37, 9.14281e-37, 9.14281e-37, 9.14281e-37, 4.37307e-05, 9.14281e-37, 1.07827e-10, 9.14281e-37
23.3829, 0, 2.98706e-05, 0, 1.41421, -2.98706e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98705e-05, 0, 6.22125e-11, 0
23.3908, 0, 2.01458e-05, 2.61841e-36, 1.41421, -2.01458e-05, 2.61841e-36, 0, 2.61841e-36, 2.61841e-36, 2.61841e-36, 2.61841e-36, 2.61841e-36, 2.61841e-36, 2.61841e-36, 2.61841e-36, 2.61841e-36, 2.61841e-36, 2.61841e-36, 2.61841e-36, 2.61841e-36, 2.61841e-36, 2.01458e-05, 2.61841e-36, 3.56132e-11, 2.61841e-36
23.3986, 0, 1.34167e-05, 4.76135e-36, 1.41421, -1.34167e-05, 4.76135e-36, 0, 4.76135e-36, 4.76135e-36, 4.76135e-36, 4.76135e-36, 4.76135e-36, 4.76135e-36, 4.76135e-36, 4.76135e-36, 4.76135e-36, 4.76135e-36, 4.76135e-36, 4.76135e-36, 4.76135e-36, 4.76135e-36, 1.34166e-05, 4.76135e-36, 2.02221e-11, 4.76135e-36
23.4065, 0, 8.82453e-06, 3.15956e-36, 1.41421, -8.82453e-06, 3.15956e-36, 0, 3.15956e-36, 3.15956e-36, 3.15956e-36, 3.15956e-36, 3.15956e-36, 3.15956e-36, 3.15956e-36, 3.15956e-36, 3.15956e-36, 3.15956e-36, 3.15956e-36, 3.15956e-36, 3.15956e-36, 3.15956e-36, 8.82451e-06, 3.15956e-36, 1.13843e-11, 3.15956e-36
23.4143, 0, 5.73318e-06, 7.8989e-37, 1.41421, -5.73318e-06, 7.8989e-37, 0, 7.8989e-37, 7.8989e-37, 7.8989e-37, 7.8989e-37, 7.8989e-37, 7.8989e-37, 7.8989e-37, 7.8989e-37, 7.8989e-37, 7.8989e-37, 7.8989e-37, 7.8989e-37, 7.8989e-37, 7.8989e-37, 5.73318e-06, 7.8989e-37, 6.34707e-12, 7.8989e-37
23.4222, 0, 3.6798e-06, 0, 1.41421, -3.6798e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67979e-06, 0, 3.49669e-12, 0
23.43, 0, 2.3334e-06, 4.46358e-37, 1.41421, -2.3334e-06, 4.46358e-37, 0, 4.46358e-37, 4.46358e-37, 4.46358e-37, 4.46358e-37, 4.46358e-37, 4.46358e-37, 4.46358e-37, 4.46358e-37, 4.46358e-37, 4.46358e-37, 4.46358e-37, 4.46358e-37, 4.46358e-37, 4.46358e-37, 2.33339e-06, 4.46358e-37, 1.89495e-12, 4.46358e-37
23.4379, 0, 1.46233e-06, 7.92616e-37, 1.41421, -1.46233e-06, 7.92616e-37, 0, 7.92616e-37, 7.92616e-37, 7.92616e-37, 7.92616e-37, 7.92616e-37, 7.92616e-37, 7.92616e-37, 7.92616e-37, 7.92616e-37, 7.92616e-37, 7.92616e-37, 7.92616e-37, 7.92616e-37, 7.92616e-37, 1.46233e-06, 7.92616e-37, 1.00176e-12, 7.92616e-37
23.4458, 0, 9.05734e-07, 5.23112e-37, 1.41421, -9.05734e-07, 5.23112e-37, 0, 5.23112e-37, 5.23112e-37, 5.23112e-37, 5.23112e-37, 5.23112e-37, 5.23112e-37, 5.23112e-37, 5.23112e-37, 5.23112e-37, 5.23112e-37, 5.23112e-37, 5.23112e-37, 5.23112e-37, 5.23112e-37, 9.05734e-07, 5.23112e-37, 5.07214e-13, 5.23112e-37
23.4536, 0, 5.54497e-07, 1.30778e-37, 1.41421, -5.54497e-07, 1.30778e-37, 0, 1.30778e-37, 1.30778e-37, 1.30778e-37, 1.30778e-37, 1.30778e-37, 1.30778e-37, 1.30778e-37, 1.30778e-37, 1.30778e-37, 1.30778e-37, 1.30778e-37, 1.30778e-37, 1.30778e-37, 1.30778e-37, 5.54497e-07, 1.30778e-37, 2.81081e-13, 1.30778e-37
23.4615, 0, 3.35567e-07, 0, 1.41421, -3.35567e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35567e-07, 0, 1.53748e-13, 0
23.4693, 1, 2.00732e-07, 0, 1.73205, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00732e-07, 0, 8.28235e-14, 0
