   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_123.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
11.2409, 3.73668, 4.48147, 4.48143, 2.39514, -0.744787, 4.48143, 0, 4.48146, 4.48143, 4.48143, 4.48143, 4.48143, 4.48143, 4.48143, 4.48143, 4.48143, 4.48143, 4.48143, 4.48143, 4.48143, 4.48143, 4.48143, 4.48143, 4.48143, 4.48143
11.2488, 5.25372, 4.46886, 4.46883, 2.69327, 0.784857, 4.46883, 0, 4.46886, 4.46883, 4.46883, 4.46883, 4.46883, 4.46883, 4.46883, 4.46883, 4.46883, 4.46883, 4.46883, 4.46883, 4.46883, 4.46883, 4.46883, 4.46883, 4.46883, 4.46883
11.2566, 11.2032, 4.45628, 4.45624, 3.63362, 6.74688, 4.45624, 0, 4.45628, 4.45624, 4.45624, 4.45624, 4.45624, 4.45624, 4.45624, 4.45624, 4.45624, 4.45624, 4.45624, 4.45624, 4.45624, 4.45624, 4.45625, 4.45624, 4.45624, 4.45624
11.2645, 6.52119, 4.44487, 4.44484, 2.91911, 2.07632, 4.44484, 0, 4.44487, 4.44484, 4.44484, 4.44484, 4.44484, 4.44484, 4.44484, 4.44484, 4.44484, 4.44484, 4.44484, 4.44484, 4.44484, 4.44484, 4.44484, 4.44484, 4.44484, 4.44484
11.2723, 4.99257, 4.43261, 4.43258, 2.64435, 0.559951, 4.43258, 0, 4.43261, 4.43258, 4.43258, 4.43258, 4.43258, 4.43258, 4.43258, 4.43258, 4.43258, 4.43258, 4.43258, 4.43258, 4.43258, 4.43258, 4.43258, 4.43258, 4.43258, 4.43258
11.2802, 6.26369, 4.41963, 4.41959, 2.87466, 1.84406, 4.41959, 0, 4.41963, 4.41959, 4.41959, 4.41959, 4.41959, 4.41959, 4.41959, 4.41959, 4.41959, 4.41959, 4.41959, 4.41959, 4.41959, 4.41959, 4.41959, 4.41959, 4.41959, 4.41959
11.2881, 4.72218, 4.40629, 4.40625, 2.59272, 0.31589, 4.40625, 0, 4.40629, 4.40625, 4.40625, 4.40625, 4.40625, 4.40625, 4.40625, 4.40625, 4.40625, 4.40625, 4.40625, 4.40625, 4.40625, 4.40625, 4.40626, 4.40625, 4.40625, 4.40625
11.2959, 2.54424, 4.39297, 4.39293, 2.13172, -1.84873, 4.39293, 0, 4.39297, 4.39293, 4.39293, 4.39293, 4.39293, 4.39293, 4.39293, 4.39293, 4.39293, 4.39293, 4.39293, 4.39293, 4.39293, 4.39293, 4.39294, 4.39293, 4.39293, 4.39293
11.3038, 4.44089, 4.38164, 4.3816, 2.53789, 0.0592499, 4.3816, 0, 4.38164, 4.3816, 4.3816, 4.3816, 4.3816, 4.3816, 4.3816, 4.3816, 4.3816, 4.3816, 4.3816, 4.3816, 4.3816, 4.3816, 4.38161, 4.3816, 4.3816, 4.3816
11.3117, 4.71241, 4.36948, 4.36944, 2.59083, 0.342932, 4.36944, 0, 4.36947, 4.36944, 4.36944, 4.36944, 4.36944, 4.36944, 4.36944, 4.36944, 4.36944, 4.36944, 4.36944, 4.36944, 4.36944, 4.36944, 4.36944, 4.36944, 4.36944, 4.36944
11.3195, 5.2731, 4.35659, 4.35654, 2.69687, 0.91651, 4.35654, 0, 4.35658, 4.35654, 4.35654, 4.35654, 4.35654, 4.35654, 4.35654, 4.35654, 4.35654, 4.35654, 4.35654, 4.35654, 4.35654, 4.35654, 4.35655, 4.35654, 4.35654, 4.35654
11.3274, 5.99257, 4.34334, 4.3433, 2.82711, 1.64922, 4.3433, 0, 4.34334, 4.3433, 4.3433, 4.3433, 4.3433, 4.3433, 4.3433, 4.3433, 4.3433, 4.3433, 4.3433, 4.3433, 4.3433, 4.3433, 4.34331, 4.3433, 4.3433, 4.3433
11.3352, 7.12974, 4.33012, 4.33008, 3.02155, 2.79962, 4.33008, 0, 4.33012, 4.33008, 4.33008, 4.33008, 4.33008, 4.33008, 4.33008, 4.33008, 4.33008, 4.33008, 4.33008, 4.33008, 4.33008, 4.33008, 4.33008, 4.33008, 4.33008, 4.33008
11.3431, 4.85613, 4.31782, 4.31778, 2.61842, 0.538311, 4.31778, 0, 4.31782, 4.31778, 4.31778, 4.31778, 4.31778, 4.31778, 4.31778, 4.31778, 4.31778, 4.31778, 4.31778, 4.31778, 4.31778, 4.31778, 4.31778, 4.31778, 4.31778, 4.31778
11.351, 4.40694, 4.30491, 4.30486, 2.53119, 0.102031, 4.30486, 0, 4.30491, 4.30486, 4.30486, 4.30486, 4.30486, 4.30486, 4.30486, 4.30486, 4.30486, 4.30486, 4.30486, 4.30486, 4.30486, 4.30486, 4.30486, 4.30486, 4.30486, 4.30486
11.3588, 2.8738, 4.29143, 4.29138, 2.20767, -1.41763, 4.29138, 0, 4.29143, 4.29138, 4.29138, 4.29138, 4.29138, 4.29138, 4.29138, 4.29138, 4.29138, 4.29138, 4.29138, 4.29138, 4.29138, 4.29138, 4.29139, 4.29138, 4.29138, 4.29138
11.3667, 8.39968, 4.27768, 4.27763, 3.22485, 4.12199, 4.27763, 0, 4.27768, 4.27763, 4.27763, 4.27763, 4.27763, 4.27763, 4.27763, 4.27763, 4.27763, 4.27763, 4.27763, 4.27763, 4.27763, 4.27763, 4.27764, 4.27763, 4.27763, 4.27763
11.3746, 6.29058, 4.26396, 4.26391, 2.87934, 2.02662, 4.26391, 0, 4.26396, 4.26391, 4.26391, 4.26391, 4.26391, 4.26391, 4.26391, 4.26391, 4.26391, 4.26391, 4.26391, 4.26391, 4.26391, 4.26391, 4.26391, 4.26391, 4.26391, 4.26391
11.3824, 4.29529, 4.25108, 4.25102, 2.50904, 0.0442142, 4.25102, 0, 4.25107, 4.25102, 4.25102, 4.25102, 4.25102, 4.25102, 4.25102, 4.25102, 4.25102, 4.25102, 4.25102, 4.25102, 4.25102, 4.25102, 4.25102, 4.25102, 4.25102, 4.25102
11.3903, 5.38538, 4.23785, 4.23779, 2.71761, 1.14752, 4.23779, 0, 4.23785, 4.23779, 4.23779, 4.23779, 4.23779, 4.23779, 4.23779, 4.23779, 4.23779, 4.23779, 4.23779, 4.23779, 4.23779, 4.23779, 4.2378, 4.23779, 4.23779, 4.23779
11.3982, 5.99058, 4.22431, 4.22425, 2.82676, 1.76627, 4.22425, 0, 4.22431, 4.22425, 4.22425, 4.22425, 4.22425, 4.22425, 4.22425, 4.22425, 4.22425, 4.22425, 4.22425, 4.22425, 4.22425, 4.22425, 4.22425, 4.22425, 4.22425, 4.22425
11.406, 3.60967, 4.21043, 4.21036, 2.36847, -0.600761, 4.21036, 0, 4.21042, 4.21036, 4.21036, 4.21036, 4.21036, 4.21036, 4.21036, 4.21036, 4.21036, 4.21036, 4.21036, 4.21036, 4.21036, 4.21036, 4.21036, 4.21036, 4.21036, 4.21036
11.4139, 7.371, 4.19629, 4.19622, 3.06121, 3.17472, 4.19622, 0, 4.19629, 4.19622, 4.19622, 4.19622, 4.19622, 4.19622, 4.19622, 4.19622, 4.19622, 4.19622, 4.19622, 4.19622, 4.19622, 4.19622, 4.19622, 4.19622, 4.19622, 4.19622
11.4217, 5.93362, 4.18198, 4.18191, 2.81667, 1.75164, 4.18191, 0, 4.18198, 4.18191, 4.18191, 4.18191, 4.18191, 4.18191, 4.18191, 4.18191, 4.18191, 4.18191, 4.18191, 4.18191, 4.18191, 4.18191, 4.18191, 4.18191, 4.18191, 4.18191
11.4296, 7.3639, 4.16751, 4.16743, 3.06005, 3.19639, 4.16743, 0, 4.16751, 4.16743, 4.16743, 4.16743, 4.16743, 4.16743, 4.16743, 4.16743, 4.16743, 4.16743, 4.16743, 4.16743, 4.16743, 4.16743, 4.16743, 4.16743, 4.16743, 4.16743
11.4375, 3.63123, 4.15293, 4.15284, 2.37302, -0.521698, 4.15284, 0, 4.15292, 4.15284, 4.15284, 4.15284, 4.15284, 4.15284, 4.15284, 4.15284, 4.15284, 4.15284, 4.15284, 4.15284, 4.15284, 4.15284, 4.15284, 4.15284, 4.15284, 4.15284
11.4453, 10.3892, 4.13786, 4.13776, 3.51983, 6.25136, 4.13776, 0, 4.13786, 4.13776, 4.13776, 4.13776, 4.13776, 4.13776, 4.13776, 4.13776, 4.13776, 4.13776, 4.13776, 4.13776, 4.13776, 4.13776, 4.13777, 4.13776, 4.13776, 4.13776
11.4532, 3.60607, 4.12236, 4.12225, 2.36771, -0.516285, 4.12225, 0, 4.12235, 4.12225, 4.12225, 4.12225, 4.12225, 4.12225, 4.12225, 4.12225, 4.12225, 4.12225, 4.12225, 4.12225, 4.12225, 4.12225, 4.12225, 4.12225, 4.12225, 4.12225
11.4611, 7.34449, 4.10665, 4.10654, 3.05688, 3.23783, 4.10654, 0, 4.10665, 4.10654, 4.10654, 4.10654, 4.10654, 4.10654, 4.10654, 4.10654, 4.10654, 4.10654, 4.10654, 4.10654, 4.10654, 4.10654, 4.10654, 4.10654, 4.10654, 4.10654
11.4689, 4.66373, 4.09098, 4.09085, 2.58142, 0.572753, 4.09085, 0, 4.09098, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085
11.4768, 10.6591, 4.07715, 4.07701, 3.55796, 6.58192, 4.07701, 0, 4.07714, 4.07701, 4.07701, 4.07701, 4.07701, 4.07701, 4.07701, 4.07701, 4.07701, 4.07701, 4.07701, 4.07701, 4.07701, 4.07701, 4.07701, 4.07701, 4.07701, 4.07701
11.4846, 4.32292, 4.06232, 4.06216, 2.51454, 0.260608, 4.06216, 0, 4.06231, 4.06216, 4.06216, 4.06216, 4.06216, 4.06216, 4.06216, 4.06216, 4.06216, 4.06216, 4.06216, 4.06216, 4.06216, 4.06216, 4.06216, 4.06216, 4.06216, 4.06216
11.4925, 4.98959, 4.04652, 4.04634, 2.64378, 0.94307, 4.04634, 0, 4.04652, 4.04634, 4.04634, 4.04634, 4.04634, 4.04634, 4.04634, 4.04634, 4.04634, 4.04634, 4.04634, 4.04634, 4.04634, 4.04634, 4.04635, 4.04634, 4.04634, 4.04634
11.5004, 8.32862, 4.03026, 4.03006, 3.21382, 4.29836, 4.03006, 0, 4.03026, 4.03006, 4.03006, 4.03006, 4.03006, 4.03006, 4.03006, 4.03006, 4.03006, 4.03006, 4.03006, 4.03006, 4.03006, 4.03006, 4.03007, 4.03006, 4.03006, 4.03006
11.5082, 1.01561, 4.01405, 4.01381, 1.73655, -2.99843, 4.01381, 0, 4.01405, 4.01381, 4.01381, 4.01381, 4.01381, 4.01381, 4.01381, 4.01381, 4.01381, 4.01381, 4.01381, 4.01381, 4.01381, 4.01381, 4.01382, 4.01381, 4.01381, 4.01381
11.5161, 2.31351, 4.00037, 4.0001, 2.0769, -1.68686, 4.0001, 0, 4.00037, 4.0001, 4.0001, 4.0001, 4.0001, 4.0001, 4.0001, 4.0001, 4.0001, 4.0001, 4.0001, 4.0001, 4.0001, 4.0001, 4.0001, 4.0001, 4.0001, 4.0001
11.524, 4.30359, 3.98541, 3.98507, 2.5107, 0.318188, 3.98507, 0, 3.9854, 3.98507, 3.98507, 3.98507, 3.98507, 3.98507, 3.98507, 3.98507, 3.98507, 3.98507, 3.98507, 3.98507, 3.98507, 3.98507, 3.98508, 3.98507, 3.98507, 3.98507
11.5318, 8.64148, 3.9692, 3.96879, 3.26213, 4.67228, 3.96879, 0, 3.96919, 3.96879, 3.96879, 3.96879, 3.96879, 3.96879, 3.96879, 3.96879, 3.96879, 3.96879, 3.96879, 3.96879, 3.96879, 3.96879, 3.96879, 3.96879, 3.96879, 3.96879
11.5397, 5.74142, 3.9524, 3.9519, 2.78234, 1.78902, 3.9519, 0, 3.9524, 3.9519, 3.9519, 3.9519, 3.9519, 3.9519, 3.9519, 3.9519, 3.9519, 3.9519, 3.9519, 3.9519, 3.9519, 3.9519, 3.9519, 3.9519, 3.9519, 3.9519
11.5476, 2.94089, 3.93567, 3.93504, 2.22281, -0.99478, 3.93504, 0, 3.93567, 3.93504, 3.93504, 3.93504, 3.93504, 3.93504, 3.93504, 3.93504, 3.93504, 3.93504, 3.93504, 3.93504, 3.93504, 3.93504, 3.93504, 3.93504, 3.93504, 3.93504
11.5554, 4.70359, 3.92268, 3.92187, 2.58913, 0.780909, 3.92187, 0, 3.92268, 3.92187, 3.92187, 3.92187, 3.92187, 3.92187, 3.92187, 3.92187, 3.92187, 3.92187, 3.92187, 3.92187, 3.92187, 3.92187, 3.92187, 3.92187, 3.92187, 3.92187
11.5633, 2.99777, 3.90818, 3.90713, 2.23557, -0.910413, 3.90713, 0, 3.90818, 3.90713, 3.90713, 3.90713, 3.90713, 3.90713, 3.90713, 3.90713, 3.90713, 3.90713, 3.90713, 3.90713, 3.90713, 3.90713, 3.90714, 3.90713, 3.90713, 3.90713
11.5711, 3.6373, 3.89227, 3.89091, 2.3743, -0.254973, 3.89091, 0, 3.89227, 3.89091, 3.89091, 3.89091, 3.89091, 3.89091, 3.89091, 3.89091, 3.89091, 3.89091, 3.89091, 3.89091, 3.89091, 3.89091, 3.89091, 3.89091, 3.89091, 3.89091
11.579, 6.26932, 3.87574, 3.87395, 2.87564, 2.39358, 3.87395, 0, 3.87574, 3.87395, 3.87395, 3.87395, 3.87395, 3.87395, 3.87395, 3.87395, 3.87395, 3.87395, 3.87395, 3.87395, 3.87395, 3.87395, 3.87396, 3.87395, 3.87395, 3.87395
11.5869, 4.08607, 3.85939, 3.85704, 2.467, 0.22668, 3.85704, 0, 3.85938, 3.85704, 3.85704, 3.85704, 3.85704, 3.85704, 3.85704, 3.85704, 3.85704, 3.85704, 3.85704, 3.85704, 3.85704, 3.85704, 3.85704, 3.85704, 3.85704, 3.85704
11.5947, 2.99752, 3.84702, 3.84394, 2.23551, -0.849494, 3.84394, 0, 3.84701, 3.84394, 3.84394, 3.84394, 3.84394, 3.84394, 3.84394, 3.84394, 3.84394, 3.84394, 3.84394, 3.84394, 3.84394, 3.84394, 3.84394, 3.84394, 3.84394, 3.84394
11.6026, 2.62751, 3.83308, 3.82904, 2.15116, -1.20557, 3.82904, 0, 3.83307, 3.82904, 3.82904, 3.82904, 3.82904, 3.82904, 3.82904, 3.82904, 3.82904, 3.82904, 3.82904, 3.82904, 3.82904, 3.82904, 3.82905, 3.82904, 3.82904, 3.82904
11.6105, 5.25105, 3.81772, 3.81245, 2.69278, 1.43333, 3.81245, 0, 3.81772, 3.81245, 3.81245, 3.81245, 3.81245, 3.81245, 3.81245, 3.81245, 3.81245, 3.81245, 3.81245, 3.81245, 3.81245, 3.81245, 3.81245, 3.81245, 3.81245, 3.81245
11.6183, 6.61537, 3.8019, 3.79503, 2.93519, 2.81346, 3.79503, 0, 3.8019, 3.79503, 3.79503, 3.79503, 3.79503, 3.79503, 3.79503, 3.79503, 3.79503, 3.79503, 3.79503, 3.79503, 3.79503, 3.79503, 3.79503, 3.79503, 3.79503, 3.79503
11.6262, 7.98823, 3.78657, 3.77765, 3.16042, 4.20166, 3.77765, 0, 3.78657, 3.77765, 3.77765, 3.77765, 3.77765, 3.77765, 3.77765, 3.77765, 3.77765, 3.77765, 3.77765, 3.77765, 3.77765, 3.77765, 3.77765, 3.77765, 3.77765, 3.77765
11.634, 7.74709, 3.77658, 3.76507, 3.12203, 3.97051, 3.76507, 0, 3.77658, 3.76507, 3.76507, 3.76507, 3.76507, 3.76507, 3.76507, 3.76507, 3.76507, 3.76507, 3.76507, 3.76507, 3.76507, 3.76507, 3.76507, 3.76507, 3.76507, 3.76507
11.6419, 5.13829, 3.76523, 3.75045, 2.67176, 1.37306, 3.75045, 0, 3.76522, 3.75045, 3.75045, 3.75045, 3.75045, 3.75045, 3.75045, 3.75045, 3.75045, 3.75045, 3.75045, 3.75045, 3.75045, 3.75045, 3.75045, 3.75045, 3.75045, 3.75045
11.6498, 3.23123, 3.75278, 3.73393, 2.28719, -0.521558, 3.73393, 0, 3.75278, 3.73393, 3.73393, 3.73393, 3.73393, 3.73393, 3.73393, 3.73393, 3.73393, 3.73393, 3.73393, 3.73393, 3.73393, 3.73393, 3.73394, 3.73393, 3.73393, 3.73393
11.6576, 2.38203, 3.74039, 3.71649, 2.09333, -1.35835, 3.71649, 0, 3.74038, 3.71649, 3.71649, 3.71649, 3.71649, 3.71649, 3.71649, 3.71649, 3.71649, 3.71649, 3.71649, 3.71649, 3.71649, 3.71649, 3.71649, 3.71649, 3.71649, 3.71649
11.6655, 6.6083, 3.72918, 3.69909, 2.93399, 2.87912, 3.69909, 0, 3.72918, 3.69909, 3.69909, 3.69909, 3.69909, 3.69909, 3.69909, 3.69909, 3.69909, 3.69909, 3.69909, 3.69909, 3.69909, 3.69909, 3.69909, 3.69909, 3.69909, 3.69909
11.6734, 5.77844, 3.72425, 3.68661, 2.78899, 2.05419, 3.68661, 0, 3.72424, 3.68661, 3.68661, 3.68661, 3.68661, 3.68661, 3.68661, 3.68661, 3.68661, 3.68661, 3.68661, 3.68661, 3.68661, 3.68661, 3.68661, 3.68661, 3.68661, 3.68661
11.6812, 6.42429, 3.71864, 3.6719, 2.90246, 2.70564, 3.6719, 0, 3.71864, 3.6719, 3.6719, 3.6719, 3.6719, 3.6719, 3.6719, 3.6719, 3.6719, 3.6719, 3.6719, 3.6719, 3.6719, 3.6719, 3.6719, 3.6719, 3.6719, 3.6719
11.6891, 5.38627, 3.71275, 3.6551, 2.71777, 1.67352, 3.6551, 0, 3.71275, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551
11.6969, 3.99279, 3.70788, 3.63728, 2.44802, 0.284914, 3.63728, 0, 3.70787, 3.63728, 3.63728, 3.63728, 3.63728, 3.63728, 3.63728, 3.63728, 3.63728, 3.63728, 3.63728, 3.63728, 3.63728, 3.63728, 3.63728, 3.63728, 3.63728, 3.63728
11.7048, 5.5917, 3.70532, 3.61951, 2.7553, 1.88637, 3.61951, 0, 3.70532, 3.61951, 3.61951, 3.61951, 3.61951, 3.61951, 3.61951, 3.61951, 3.61951, 3.61951, 3.61951, 3.61951, 3.61951, 3.61951, 3.61951, 3.61951, 3.61951, 3.61951
11.7127, 5.99009, 3.71108, 3.60752, 2.82667, 2.27901, 3.60752, 0, 3.71108, 3.60752, 3.60752, 3.60752, 3.60752, 3.60752, 3.60752, 3.60752, 3.60752, 3.60752, 3.60752, 3.60752, 3.60752, 3.60752, 3.60752, 3.60752, 3.60752, 3.60752
11.7205, 4.39665, 3.71715, 3.59308, 2.52916, 0.679509, 3.59308, 0, 3.71714, 3.59308, 3.59308, 3.59308, 3.59308, 3.59308, 3.59308, 3.59308, 3.59308, 3.59308, 3.59308, 3.59308, 3.59308, 3.59308, 3.59308, 3.59308, 3.59308, 3.59308
11.7284, 3.40136, 3.72391, 3.57638, 2.32408, -0.322551, 3.57638, 0, 3.72391, 3.57638, 3.57638, 3.57638, 3.57638, 3.57638, 3.57638, 3.57638, 3.57638, 3.57638, 3.57638, 3.57638, 3.57638, 3.57638, 3.57638, 3.57638, 3.57638, 3.57638
11.7363, 2.81685, 3.73273, 3.55857, 2.19473, -0.915878, 3.55857, 0, 3.73273, 3.55857, 3.55857, 3.55857, 3.55857, 3.55857, 3.55857, 3.55857, 3.55857, 3.55857, 3.55857, 3.55857, 3.55857, 3.55857, 3.55857, 3.55857, 3.55857, 3.55857
11.7441, 6.17373, 3.74488, 3.5408, 2.85897, 2.42885, 3.5408, 0, 3.74488, 3.5408, 3.5408, 3.5408, 3.5408, 3.5408, 3.5408, 3.5408, 3.5408, 3.5408, 3.5408, 3.5408, 3.5408, 3.5408, 3.5408, 3.5408, 3.5408, 3.5408
11.752, 2.9949, 3.76634, 3.52896, 2.23493, -0.771442, 3.52896, 0, 3.76634, 3.52896, 3.52896, 3.52896, 3.52896, 3.52896, 3.52896, 3.52896, 3.52896, 3.52896, 3.52896, 3.52896, 3.52896, 3.52896, 3.52896, 3.52896, 3.52896, 3.52896
11.7599, 4.57673, 3.78856, 3.5145, 2.56451, 0.788161, 3.5145, 0, 3.78856, 3.5145, 3.5145, 3.5145, 3.5145, 3.5145, 3.5145, 3.5145, 3.5145, 3.5145, 3.5145, 3.5145, 3.5145, 3.5145, 3.5145, 3.5145, 3.5145, 3.5145
11.7677, 6.99331, 3.8117, 3.4976, 2.99888, 3.18161, 3.4976, 0, 3.81169, 3.4976, 3.4976, 3.4976, 3.4976, 3.4976, 3.4976, 3.4976, 3.4976, 3.4976, 3.4976, 3.4976, 3.4976, 3.4976, 3.4976, 3.4976, 3.4976, 3.4976
11.7756, 4.99257, 3.83683, 3.47951, 2.64435, 1.15573, 3.47951, 0, 3.83683, 3.47951, 3.47951, 3.47951, 3.47951, 3.47951, 3.47951, 3.47951, 3.47951, 3.47951, 3.47951, 3.47951, 3.47951, 3.47951, 3.47952, 3.47951, 3.47951, 3.47951
11.7834, 1.84337, 3.86496, 3.46148, 1.96045, -2.02159, 3.46148, 0, 3.86496, 3.46148, 3.46148, 3.46148, 3.46148, 3.46148, 3.46148, 3.46148, 3.46148, 3.46148, 3.46148, 3.46148, 3.46148, 3.46148, 3.46148, 3.46148, 3.46148, 3.46148
11.7913, 4.71487, 3.90236, 3.4501, 2.59131, 0.812509, 3.4501, 0, 3.90236, 3.4501, 3.4501, 3.4501, 3.4501, 3.4501, 3.4501, 3.4501, 3.4501, 3.4501, 3.4501, 3.4501, 3.4501, 3.4501, 3.4501, 3.4501, 3.4501, 3.4501
11.7992, 5.85017, 3.9391, 3.43591, 2.80182, 1.91107, 3.43591, 0, 3.9391, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591
11.807, 3.56222, 3.97485, 3.41912, 2.35844, -0.412631, 3.41912, 0, 3.97485, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912
11.8149, 2.29814, 4.01032, 3.40106, 2.0732, -1.71218, 3.40106, 0, 4.01032, 3.40106, 3.40106, 3.40106, 3.40106, 3.40106, 3.40106, 3.40106, 3.40106, 3.40106, 3.40106, 3.40106, 3.40106, 3.40106, 3.40106, 3.40106, 3.40106, 3.40106
11.8228, 2.12515, 4.04606, 3.38305, 2.03105, -1.92091, 3.38305, 0, 4.04606, 3.38305, 3.38305, 3.38305, 3.38305, 3.38305, 3.38305, 3.38305, 3.38305, 3.38305, 3.38305, 3.38305, 3.38305, 3.38305, 3.38305, 3.38305, 3.38305, 3.38305
11.8306, 5.55514, 4.08807, 3.37188, 2.74866, 1.46707, 3.37188, 0, 4.08807, 3.37188, 3.37188, 3.37188, 3.37188, 3.37188, 3.37188, 3.37188, 3.37188, 3.37188, 3.37188, 3.37188, 3.37188, 3.37188, 3.37188, 3.37188, 3.37188, 3.37188
11.8385, 4.99331, 4.12569, 3.35773, 2.64449, 0.867623, 3.35773, 0, 4.12568, 3.35773, 3.35773, 3.35773, 3.35773, 3.35773, 3.35773, 3.35773, 3.35773, 3.35773, 3.35773, 3.35773, 3.35773, 3.35773, 3.35774, 3.35773, 3.35773, 3.35773
11.8463, 3.43717, 4.15825, 3.34084, 2.33177, -0.721071, 3.34084, 0, 4.15824, 3.34084, 3.34084, 3.34084, 3.34084, 3.34084, 3.34084, 3.34084, 3.34084, 3.34084, 3.34084, 3.34084, 3.34084, 3.34084, 3.34084, 3.34084, 3.34084, 3.34084
11.8542, 3.44206, 4.18625, 3.32261, 2.33282, -0.744188, 3.32261, 0, 4.18625, 3.32261, 3.32261, 3.32261, 3.32261, 3.32261, 3.32261, 3.32261, 3.32261, 3.32261, 3.32261, 3.32261, 3.32261, 3.32261, 3.32261, 3.32261, 3.32261, 3.32261
11.8621, 1.54827, 4.21023, 3.30442, 1.88369, -2.66196, 3.30442, 0, 4.21023, 3.30442, 3.30442, 3.30442, 3.30442, 3.30442, 3.30442, 3.30442, 3.30442, 3.30442, 3.30442, 3.30442, 3.30442, 3.30442, 3.30443, 3.30442, 3.30442, 3.30442
11.8699, 5.18736, 4.23674, 3.29369, 2.68093, 0.950617, 3.29369, 0, 4.23674, 3.29369, 3.29369, 3.29369, 3.29369, 3.29369, 3.29369, 3.29369, 3.29369, 3.29369, 3.29369, 3.29369, 3.29369, 3.29369, 3.2937, 3.29369, 3.29369, 3.29369
11.8778, 4.89442, 4.25443, 3.27981, 2.62572, 0.639989, 3.27981, 0, 4.25443, 3.27981, 3.27981, 3.27981, 3.27981, 3.27981, 3.27981, 3.27981, 3.27981, 3.27981, 3.27981, 3.27981, 3.27981, 3.27981, 3.27982, 3.27981, 3.27981, 3.27981
11.8857, 7.44721, 4.2629, 3.26304, 3.07363, 3.18431, 3.26304, 0, 4.2629, 3.26304, 3.26304, 3.26304, 3.26304, 3.26304, 3.26304, 3.26304, 3.26304, 3.26304, 3.26304, 3.26304, 3.26304, 3.26304, 3.26304, 3.26304, 3.26304, 3.26304
11.8935, 3.53346, 4.26308, 3.24486, 2.35233, -0.729625, 3.24486, 0, 4.26308, 3.24486, 3.24486, 3.24486, 3.24486, 3.24486, 3.24486, 3.24486, 3.24486, 3.24486, 3.24486, 3.24486, 3.24486, 3.24486, 3.24486, 3.24486, 3.24486, 3.24486
11.9014, 3.83643, 4.25605, 3.22672, 2.41587, -0.419616, 3.22672, 0, 4.25605, 3.22672, 3.22672, 3.22672, 3.22672, 3.22672, 3.22672, 3.22672, 3.22672, 3.22672, 3.22672, 3.22672, 3.22672, 3.22672, 3.22672, 3.22672, 3.22672, 3.22672
11.9093, 3, 4.24913, 3.21621, 2.23607, -1.24913, 3.21621, 0, 4.24913, 3.21621, 3.21621, 3.21621, 3.21621, 3.21621, 3.21621, 3.21621, 3.21621, 3.21621, 3.21621, 3.21621, 3.21621, 3.21621, 3.21621, 3.21621, 3.21621, 3.21621
11.9171, 1, 4.23135, 3.20243, 1.73205, -3.23135, 3.20243, 0, 4.23135, 3.20243, 3.20243, 3.20243, 3.20243, 3.20243, 3.20243, 3.20243, 3.20243, 3.20243, 3.20243, 3.20243, 3.20243, 3.20243, 3.20243, 3.20243, 3.20243, 3.20243
11.925, 3.12491, 4.20308, 3.18565, 2.26383, -1.07817, 3.18565, 0, 4.20308, 3.18565, 3.18565, 3.18565, 3.18565, 3.18565, 3.18565, 3.18565, 3.18565, 3.18565, 3.18565, 3.18565, 3.18565, 3.18565, 3.18566, 3.18565, 3.18565, 3.18565
11.9328, 6.46171, 4.1661, 3.16741, 2.9089, 2.29561, 3.16741, 0, 4.1661, 3.16741, 3.16741, 3.16741, 3.16741, 3.16741, 3.16741, 3.16741, 3.16741, 3.16741, 3.16741, 3.16741, 3.16741, 3.16741, 3.16741, 3.16741, 3.16741, 3.16741
11.9407, 4.51896, 4.12232, 3.14922, 2.55323, 0.396635, 3.14922, 0, 4.12232, 3.14922, 3.14922, 3.14922, 3.14922, 3.14922, 3.14922, 3.14922, 3.14922, 3.14922, 3.14922, 3.14922, 3.14922, 3.14922, 3.14922, 3.14922, 3.14922, 3.14922
