   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_148.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.4504, 0.144769, 0.383757, 0.379552, 1.4645, -0.238988, 0.379552, 0, 0.379552, 0.379552, 0.379552, 0.379552, 0.379552, 0.379552, 0.379552, 0.379552, 0.379552, 0.379552, 0.379552, 0.379552, 0.379552, 0.379552, 0.379555, 0.379552, 0.383679, 0.379629, 0.379552
16.4583, 1.85523, 0.378126, 0.37386, 1.96347, 1.4771, 0.37386, 0, 0.37386, 0.37386, 0.37386, 0.37386, 0.37386, 0.37386, 0.37386, 0.37386, 0.37386, 0.37386, 0.37386, 0.37386, 0.37386, 0.37386, 0.373863, 0.37386, 0.378043, 0.373941, 0.37386
16.4661, 0, 0.375302, 0.370975, 1.41421, -0.375302, 0.370975, 0, 0.370975, 0.370975, 0.370975, 0.370975, 0.370975, 0.370975, 0.370975, 0.370975, 0.370975, 0.370975, 0.370975, 0.370975, 0.370975, 0.370975, 0.370977, 0.370975, 0.375215, 0.37106, 0.370975
16.474, 0.13776, 0.371146, 0.366757, 1.46211, -0.233386, 0.366757, 0, 0.366757, 0.366757, 0.366757, 0.366757, 0.366757, 0.366757, 0.366757, 0.366757, 0.366757, 0.366757, 0.366757, 0.366757, 0.366757, 0.366757, 0.366759, 0.366757, 0.371055, 0.366846, 0.366757
16.4819, 0.86224, 0.365842, 0.36139, 1.69182, 0.496398, 0.36139, 0, 0.36139, 0.36139, 0.36139, 0.36139, 0.36139, 0.36139, 0.36139, 0.36139, 0.36139, 0.36139, 0.36139, 0.36139, 0.36139, 0.36139, 0.361392, 0.36139, 0.365747, 0.361482, 0.36139
16.4897, 0.133053, 0.359995, 0.35548, 1.4605, -0.226943, 0.35548, 0, 0.35548, 0.35548, 0.35548, 0.35548, 0.35548, 0.35548, 0.35548, 0.35548, 0.35548, 0.35548, 0.35548, 0.35548, 0.35548, 0.35548, 0.355482, 0.35548, 0.359897, 0.355575, 0.35548
16.4976, 1.99734, 0.354198, 0.349619, 1.99933, 1.64314, 0.349619, 0, 0.349619, 0.349619, 0.349619, 0.349619, 0.349619, 0.349619, 0.349619, 0.349619, 0.349619, 0.349619, 0.349619, 0.349619, 0.349619, 0.349619, 0.349621, 0.349619, 0.354098, 0.349717, 0.349619
16.5055, 0.869608, 0.351702, 0.347059, 1.69399, 0.517906, 0.347059, 0, 0.347059, 0.347059, 0.347059, 0.347059, 0.347059, 0.347059, 0.347059, 0.347059, 0.347059, 0.347059, 0.347059, 0.347059, 0.347059, 0.347059, 0.347061, 0.347059, 0.351599, 0.347159, 0.347059
16.5133, 0, 0.347765, 0.343058, 1.41421, -0.347765, 0.343058, 0, 0.343058, 0.343058, 0.343058, 0.343058, 0.343058, 0.343058, 0.343058, 0.343058, 0.343058, 0.343058, 0.343058, 0.343058, 0.343058, 0.343058, 0.34306, 0.343058, 0.347661, 0.34316, 0.343058
16.5212, 1, 0.342583, 0.33781, 1.73205, 0.657417, 0.33781, 0, 0.33781, 0.33781, 0.33781, 0.33781, 0.33781, 0.33781, 0.33781, 0.33781, 0.33781, 0.33781, 0.33781, 0.33781, 0.33781, 0.33781, 0.337813, 0.33781, 0.342478, 0.337914, 0.33781
16.5291, 1, 0.336813, 0.331975, 1.73205, 0.663187, 0.331975, 0, 0.331975, 0.331975, 0.331975, 0.331975, 0.331975, 0.331975, 0.331975, 0.331975, 0.331975, 0.331975, 0.331975, 0.331975, 0.331975, 0.331975, 0.331977, 0.331975, 0.336707, 0.332079, 0.331975
16.5369, 0, 0.331095, 0.32619, 1.41421, -0.331095, 0.32619, 0, 0.32619, 0.32619, 0.32619, 0.32619, 0.32619, 0.32619, 0.32619, 0.32619, 0.32619, 0.32619, 0.32619, 0.32619, 0.32619, 0.32619, 0.326192, 0.32619, 0.330988, 0.326294, 0.32619
16.5448, 1, 0.328694, 0.323723, 1.73205, 0.671306, 0.323723, 0, 0.323723, 0.323723, 0.323723, 0.323723, 0.323723, 0.323723, 0.323723, 0.323723, 0.323723, 0.323723, 0.323723, 0.323723, 0.323723, 0.323723, 0.323725, 0.323723, 0.328589, 0.323826, 0.323723
16.5527, 1, 0.324776, 0.319738, 1.73205, 0.675224, 0.319738, 0, 0.319738, 0.319738, 0.319738, 0.319738, 0.319738, 0.319738, 0.319738, 0.319738, 0.319738, 0.319738, 0.319738, 0.319738, 0.319738, 0.319738, 0.319741, 0.319738, 0.324672, 0.31984, 0.319738
16.5605, 1, 0.319538, 0.314433, 1.73205, 0.680462, 0.314433, 0, 0.314433, 0.314433, 0.314433, 0.314433, 0.314433, 0.314433, 0.314433, 0.314433, 0.314433, 0.314433, 0.314433, 0.314433, 0.314433, 0.314433, 0.314435, 0.314433, 0.319436, 0.314533, 0.314433
16.5684, 1.21715, 0.31368, 0.308507, 1.79364, 0.903474, 0.308507, 0, 0.308507, 0.308507, 0.308507, 0.308507, 0.308507, 0.308507, 0.308507, 0.308507, 0.308507, 0.308507, 0.308507, 0.308507, 0.308507, 0.308507, 0.308509, 0.308507, 0.31358, 0.308605, 0.308507
16.5763, 1.78285, 0.307879, 0.302637, 1.94495, 1.47497, 0.302637, 0, 0.302637, 0.302637, 0.302637, 0.302637, 0.302637, 0.302637, 0.302637, 0.302637, 0.302637, 0.302637, 0.302637, 0.302637, 0.302637, 0.302637, 0.302639, 0.302637, 0.307781, 0.302732, 0.302637
16.5841, 0, 0.305799, 0.300488, 1.41421, -0.305799, 0.300488, 0, 0.300488, 0.300488, 0.300488, 0.300488, 0.300488, 0.300488, 0.300488, 0.300488, 0.300488, 0.300488, 0.300488, 0.300488, 0.300488, 0.300488, 0.30049, 0.300488, 0.305705, 0.30058, 0.300488
16.592, 0, 0.302108, 0.296727, 1.41421, -0.302108, 0.296727, 0, 0.296727, 0.296727, 0.296727, 0.296727, 0.296727, 0.296727, 0.296727, 0.296727, 0.296727, 0.296727, 0.296727, 0.296727, 0.296727, 0.296727, 0.296729, 0.296727, 0.302017, 0.296815, 0.296727
16.5998, 0, 0.297013, 0.291561, 1.41421, -0.297013, 0.291561, 0, 0.291561, 0.291561, 0.291561, 0.291561, 0.291561, 0.291561, 0.291561, 0.291561, 0.291561, 0.291561, 0.291561, 0.291561, 0.291561, 0.291561, 0.291563, 0.291561, 0.296926, 0.291645, 0.291561
16.6077, 0, 0.291258, 0.285734, 1.41421, -0.291258, 0.285734, 0, 0.285734, 0.285734, 0.285734, 0.285734, 0.285734, 0.285734, 0.285734, 0.285734, 0.285734, 0.285734, 0.285734, 0.285734, 0.285734, 0.285734, 0.285736, 0.285734, 0.291176, 0.285814, 0.285734
16.6156, 1.0942, 0.285563, 0.279966, 1.75903, 0.808636, 0.279966, 0, 0.279966, 0.279966, 0.279966, 0.279966, 0.279966, 0.279966, 0.279966, 0.279966, 0.279966, 0.279966, 0.279966, 0.279966, 0.279966, 0.279966, 0.279968, 0.279966, 0.285485, 0.280042, 0.279966
16.6234, 1.9058, 0.283624, 0.277953, 1.97631, 1.62218, 0.277953, 0, 0.277953, 0.277953, 0.277953, 0.277953, 0.277953, 0.277953, 0.277953, 0.277953, 0.277953, 0.277953, 0.277953, 0.277953, 0.277953, 0.277953, 0.277955, 0.277953, 0.28355, 0.278024, 0.277953
16.6313, 0, 0.280007, 0.274261, 1.41421, -0.280007, 0.274261, 0, 0.274261, 0.274261, 0.274261, 0.274261, 0.274261, 0.274261, 0.274261, 0.274261, 0.274261, 0.274261, 0.274261, 0.274261, 0.274261, 0.274261, 0.274263, 0.274261, 0.279938, 0.274328, 0.274261
16.6392, 0, 0.274923, 0.269101, 1.41421, -0.274923, 0.269101, 0, 0.269101, 0.269101, 0.269101, 0.269101, 0.269101, 0.269101, 0.269101, 0.269101, 0.269101, 0.269101, 0.269101, 0.269101, 0.269101, 0.269101, 0.269103, 0.269101, 0.274859, 0.269163, 0.269101
16.647, 0, 0.269152, 0.263252, 1.41421, -0.269152, 0.263252, 0, 0.263252, 0.263252, 0.263252, 0.263252, 0.263252, 0.263252, 0.263252, 0.263252, 0.263252, 0.263252, 0.263252, 0.263252, 0.263252, 0.263252, 0.263255, 0.263252, 0.269093, 0.26331, 0.263252
16.6549, 1, 0.263447, 0.257468, 1.73205, 0.736553, 0.257468, 0, 0.257468, 0.257468, 0.257468, 0.257468, 0.257468, 0.257468, 0.257468, 0.257468, 0.257468, 0.257468, 0.257468, 0.257468, 0.257468, 0.257468, 0.25747, 0.257468, 0.263392, 0.25752, 0.257468
16.6628, 0, 0.261817, 0.255757, 1.41421, -0.261817, 0.255757, 0, 0.255757, 0.255757, 0.255757, 0.255757, 0.255757, 0.255757, 0.255757, 0.255757, 0.255757, 0.255757, 0.255757, 0.255757, 0.255757, 0.255757, 0.25576, 0.255757, 0.261767, 0.255805, 0.255757
16.6706, 2, 0.258434, 0.252292, 2, 1.74157, 0.252292, 0, 0.252292, 0.252292, 0.252292, 0.252292, 0.252292, 0.252292, 0.252292, 0.252292, 0.252292, 0.252292, 0.252292, 0.252292, 0.252292, 0.252292, 0.252294, 0.252292, 0.258388, 0.252336, 0.252292
16.6785, 2, 0.253515, 0.24729, 2, 1.74648, 0.24729, 0, 0.24729, 0.24729, 0.24729, 0.24729, 0.24729, 0.24729, 0.24729, 0.24729, 0.24729, 0.24729, 0.24729, 0.24729, 0.24729, 0.24729, 0.247292, 0.24729, 0.253474, 0.247329, 0.24729
16.6864, 0.144769, 0.247878, 0.241568, 1.4645, -0.103108, 0.241568, 0, 0.241568, 0.241568, 0.241568, 0.241568, 0.241568, 0.241568, 0.241568, 0.241568, 0.241568, 0.241568, 0.241568, 0.241568, 0.241568, 0.241568, 0.24157, 0.241568, 0.24784, 0.241603, 0.241568
16.6942, 2.85523, 0.242309, 0.235912, 2.20346, 2.61292, 0.235912, 0, 0.235912, 0.235912, 0.235912, 0.235912, 0.235912, 0.235912, 0.235912, 0.235912, 0.235912, 0.235912, 0.235912, 0.235912, 0.235912, 0.235912, 0.235915, 0.235912, 0.242276, 0.235944, 0.235912
16.7021, 0, 0.240855, 0.234369, 1.41421, -0.240855, 0.234369, 0, 0.234369, 0.234369, 0.234369, 0.234369, 0.234369, 0.234369, 0.234369, 0.234369, 0.234369, 0.234369, 0.234369, 0.234369, 0.234369, 0.234369, 0.234372, 0.234369, 0.240825, 0.234397, 0.234369
16.71, 0, 0.237596, 0.23102, 1.41421, -0.237596, 0.23102, 0, 0.23102, 0.23102, 0.23102, 0.23102, 0.23102, 0.23102, 0.23102, 0.23102, 0.23102, 0.23102, 0.23102, 0.23102, 0.23102, 0.23102, 0.231022, 0.23102, 0.237569, 0.231045, 0.23102
16.7178, 2, 0.232752, 0.226084, 2, 1.76725, 0.226084, 0, 0.226084, 0.226084, 0.226084, 0.226084, 0.226084, 0.226084, 0.226084, 0.226084, 0.226084, 0.226084, 0.226084, 0.226084, 0.226084, 0.226084, 0.226087, 0.226084, 0.232728, 0.226106, 0.226084
16.7257, 0, 0.22717, 0.220408, 1.41421, -0.22717, 0.220408, 0, 0.220408, 0.220408, 0.220408, 0.220408, 0.220408, 0.220408, 0.220408, 0.220408, 0.220408, 0.220408, 0.220408, 0.220408, 0.220408, 0.220408, 0.22041, 0.220408, 0.227149, 0.220427, 0.220408
16.7336, 0.116014, 0.221661, 0.214804, 1.45465, -0.105647, 0.214804, 0, 0.214804, 0.214804, 0.214804, 0.214804, 0.214804, 0.214804, 0.214804, 0.214804, 0.214804, 0.214804, 0.214804, 0.214804, 0.214804, 0.214804, 0.214806, 0.214804, 0.221642, 0.21482, 0.214804
16.7414, 1.88399, 0.220495, 0.21354, 1.97078, 1.66349, 0.21354, 0, 0.21354, 0.21354, 0.21354, 0.21354, 0.21354, 0.21354, 0.21354, 0.21354, 0.21354, 0.21354, 0.21354, 0.21354, 0.21354, 0.21354, 0.213542, 0.21354, 0.220478, 0.213554, 0.21354
16.7493, 1, 0.217469, 0.210415, 1.73205, 0.782531, 0.210415, 0, 0.210415, 0.210415, 0.210415, 0.210415, 0.210415, 0.210415, 0.210415, 0.210415, 0.210415, 0.210415, 0.210415, 0.210415, 0.210415, 0.210415, 0.210417, 0.210415, 0.217455, 0.210427, 0.210415
16.7571, 1.10161, 0.21281, 0.205655, 1.76114, 0.888801, 0.205655, 0, 0.205655, 0.205655, 0.205655, 0.205655, 0.205655, 0.205655, 0.205655, 0.205655, 0.205655, 0.205655, 0.205655, 0.205655, 0.205655, 0.205655, 0.205657, 0.205655, 0.212797, 0.205665, 0.205655
16.765, 2.89839, 0.20739, 0.200132, 2.21323, 2.691, 0.200132, 0, 0.200132, 0.200132, 0.200132, 0.200132, 0.200132, 0.200132, 0.200132, 0.200132, 0.200132, 0.200132, 0.200132, 0.200132, 0.200132, 0.200132, 0.200135, 0.200132, 0.207379, 0.200141, 0.200132
16.7729, 0, 0.202048, 0.194685, 1.41421, -0.202048, 0.194685, 0, 0.194685, 0.194685, 0.194685, 0.194685, 0.194685, 0.194685, 0.194685, 0.194685, 0.194685, 0.194685, 0.194685, 0.194685, 0.194685, 0.194685, 0.194687, 0.194685, 0.202038, 0.194692, 0.194685
16.7807, 0, 0.201073, 0.193603, 1.41421, -0.201073, 0.193603, 0, 0.193603, 0.193603, 0.193603, 0.193603, 0.193603, 0.193603, 0.193603, 0.193603, 0.193603, 0.193603, 0.193603, 0.193603, 0.193603, 0.193603, 0.193606, 0.193603, 0.201064, 0.19361, 0.193603
16.7886, 1, 0.198208, 0.19063, 1.73205, 0.801792, 0.19063, 0, 0.19063, 0.19063, 0.19063, 0.19063, 0.19063, 0.19063, 0.19063, 0.19063, 0.19063, 0.19063, 0.19063, 0.19063, 0.19063, 0.19063, 0.190633, 0.19063, 0.198201, 0.190635, 0.19063
16.7965, 0, 0.193682, 0.185994, 1.41421, -0.193682, 0.185994, 0, 0.185994, 0.185994, 0.185994, 0.185994, 0.185994, 0.185994, 0.185994, 0.185994, 0.185994, 0.185994, 0.185994, 0.185994, 0.185994, 0.185994, 0.185996, 0.185994, 0.193675, 0.185998, 0.185994
16.8043, 1, 0.188385, 0.180584, 1.73205, 0.811615, 0.180584, 0, 0.180584, 0.180584, 0.180584, 0.180584, 0.180584, 0.180584, 0.180584, 0.180584, 0.180584, 0.180584, 0.180584, 0.180584, 0.180584, 0.180584, 0.180586, 0.180584, 0.188379, 0.180588, 0.180584
16.8122, 2, 0.183169, 0.175254, 2, 1.81683, 0.175254, 0, 0.175254, 0.175254, 0.175254, 0.175254, 0.175254, 0.175254, 0.175254, 0.175254, 0.175254, 0.175254, 0.175254, 0.175254, 0.175254, 0.175254, 0.175256, 0.175254, 0.183164, 0.175257, 0.175254
16.8201, 1, 0.182431, 0.174399, 1.73205, 0.817569, 0.174399, 0, 0.174399, 0.174399, 0.174399, 0.174399, 0.174399, 0.174399, 0.174399, 0.174399, 0.174399, 0.174399, 0.174399, 0.174399, 0.174399, 0.174399, 0.174402, 0.174399, 0.182426, 0.174402, 0.174399
16.8279, 2, 0.179785, 0.171636, 2, 1.82021, 0.171636, 0, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171636, 0.171638, 0.171636, 0.179781, 0.171638, 0.171636
16.8358, 0, 0.175465, 0.167196, 1.41421, -0.175465, 0.167196, 0, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167196, 0.167198, 0.167196, 0.175461, 0.167197, 0.167196
16.8437, 0, 0.17037, 0.161979, 1.41421, -0.17037, 0.161979, 0, 0.161979, 0.161979, 0.161979, 0.161979, 0.161979, 0.161979, 0.161979, 0.161979, 0.161979, 0.161979, 0.161979, 0.161979, 0.161979, 0.161979, 0.161981, 0.161979, 0.170367, 0.16198, 0.161979
16.8515, 0, 0.16536, 0.156845, 1.41421, -0.16536, 0.156845, 0, 0.156845, 0.156845, 0.156845, 0.156845, 0.156845, 0.156845, 0.156845, 0.156845, 0.156845, 0.156845, 0.156845, 0.156845, 0.156845, 0.156845, 0.156847, 0.156845, 0.165357, 0.156846, 0.156845
16.8594, 0, 0.164889, 0.156248, 1.41421, -0.164889, 0.156248, 0, 0.156248, 0.156248, 0.156248, 0.156248, 0.156248, 0.156248, 0.156248, 0.156248, 0.156248, 0.156248, 0.156248, 0.156248, 0.156248, 0.156248, 0.15625, 0.156248, 0.164886, 0.156249, 0.156248
16.8673, 1, 0.162461, 0.153691, 1.73205, 0.837539, 0.153691, 0, 0.153691, 0.153691, 0.153691, 0.153691, 0.153691, 0.153691, 0.153691, 0.153691, 0.153691, 0.153691, 0.153691, 0.153691, 0.153691, 0.153691, 0.153693, 0.153691, 0.162458, 0.153692, 0.153691
16.8751, 0, 0.158304, 0.149405, 1.41421, -0.158304, 0.149405, 0, 0.149405, 0.149405, 0.149405, 0.149405, 0.149405, 0.149405, 0.149405, 0.149405, 0.149405, 0.149405, 0.149405, 0.149405, 0.149405, 0.149405, 0.149407, 0.149405, 0.158302, 0.149405, 0.149405
16.883, 0, 0.153352, 0.14432, 1.41421, -0.153352, 0.14432, 0, 0.14432, 0.14432, 0.14432, 0.14432, 0.14432, 0.14432, 0.14432, 0.14432, 0.14432, 0.14432, 0.14432, 0.14432, 0.14432, 0.14432, 0.144322, 0.14432, 0.153349, 0.14432, 0.14432
16.8909, 0, 0.148489, 0.139323, 1.41421, -0.148489, 0.139323, 0, 0.139323, 0.139323, 0.139323, 0.139323, 0.139323, 0.139323, 0.139323, 0.139323, 0.139323, 0.139323, 0.139323, 0.139323, 0.139323, 0.139323, 0.139325, 0.139323, 0.148486, 0.139323, 0.139323
16.8987, 0, 0.148316, 0.139013, 1.41421, -0.148316, 0.139013, 0, 0.139013, 0.139013, 0.139013, 0.139013, 0.139013, 0.139013, 0.139013, 0.139013, 0.139013, 0.139013, 0.139013, 0.139013, 0.139013, 0.139013, 0.139016, 0.139013, 0.148313, 0.139013, 0.139013
16.9066, 0.00495786, 0.146125, 0.136684, 1.41597, -0.141167, 0.136684, 0, 0.136684, 0.136684, 0.136684, 0.136684, 0.136684, 0.136684, 0.136684, 0.136684, 0.136684, 0.136684, 0.136684, 0.136684, 0.136684, 0.136684, 0.136686, 0.136684, 0.146123, 0.136684, 0.136684
16.9145, 1.99504, 0.142163, 0.132582, 1.99876, 1.85288, 0.132582, 0, 0.132582, 0.132582, 0.132582, 0.132582, 0.132582, 0.132582, 0.132582, 0.132582, 0.132582, 0.132582, 0.132582, 0.132582, 0.132582, 0.132582, 0.132584, 0.132582, 0.142161, 0.132582, 0.132582
16.9223, 0.000247893, 0.137388, 0.127664, 1.4143, -0.13714, 0.127664, 0, 0.127664, 0.127664, 0.127664, 0.127664, 0.127664, 0.127664, 0.127664, 0.127664, 0.127664, 0.127664, 0.127664, 0.127664, 0.127664, 0.127664, 0.127666, 0.127664, 0.137386, 0.127664, 0.127664
16.9302, 0.997769, 0.132708, 0.122838, 1.73141, 0.865061, 0.122838, 0, 0.122838, 0.122838, 0.122838, 0.122838, 0.122838, 0.122838, 0.122838, 0.122838, 0.122838, 0.122838, 0.122838, 0.122838, 0.122838, 0.122838, 0.122841, 0.122838, 0.132706, 0.122839, 0.122838
16.938, 0.00198314, 0.132922, 0.122905, 1.41491, -0.130939, 0.122905, 0, 0.122905, 0.122905, 0.122905, 0.122905, 0.122905, 0.122905, 0.122905, 0.122905, 0.122905, 0.122905, 0.122905, 0.122905, 0.122905, 0.122905, 0.122907, 0.122905, 0.132919, 0.122905, 0.122905
16.9459, 0, 0.131006, 0.12084, 1.41421, -0.131006, 0.12084, 0, 0.12084, 0.12084, 0.12084, 0.12084, 0.12084, 0.12084, 0.12084, 0.12084, 0.12084, 0.12084, 0.12084, 0.12084, 0.12084, 0.12084, 0.120842, 0.12084, 0.131004, 0.12084, 0.12084
16.9538, 0, 0.127216, 0.116897, 1.41421, -0.127216, 0.116897, 0, 0.116897, 0.116897, 0.116897, 0.116897, 0.116897, 0.116897, 0.116897, 0.116897, 0.116897, 0.116897, 0.116897, 0.116897, 0.116897, 0.116897, 0.1169, 0.116897, 0.127214, 0.116897, 0.116897
16.9616, 2.97719, 0.122567, 0.112094, 2.23096, 2.85463, 0.112094, 0, 0.112094, 0.112094, 0.112094, 0.112094, 0.112094, 0.112094, 0.112094, 0.112094, 0.112094, 0.112094, 0.112094, 0.112094, 0.112094, 0.112094, 0.112096, 0.112094, 0.122565, 0.112094, 0.112094
16.9695, 0.0228061, 0.118021, 0.107392, 1.42225, -0.0952151, 0.107392, 0, 0.107392, 0.107392, 0.107392, 0.107392, 0.107392, 0.107392, 0.107392, 0.107392, 0.107392, 0.107392, 0.107392, 0.107392, 0.107392, 0.107392, 0.107394, 0.107392, 0.118019, 0.107392, 0.107392
16.9774, 0, 0.118996, 0.108208, 1.41421, -0.118996, 0.108208, 0, 0.108208, 0.108208, 0.108208, 0.108208, 0.108208, 0.108208, 0.108208, 0.108208, 0.108208, 0.108208, 0.108208, 0.108208, 0.108208, 0.108208, 0.10821, 0.108208, 0.118994, 0.108208, 0.108208
16.9852, 0, 0.117477, 0.106527, 1.41421, -0.117477, 0.106527, 0, 0.106527, 0.106527, 0.106527, 0.106527, 0.106527, 0.106527, 0.106527, 0.106527, 0.106527, 0.106527, 0.106527, 0.106527, 0.106527, 0.106527, 0.106529, 0.106527, 0.117474, 0.106527, 0.106527
16.9931, 0, 0.113757, 0.102643, 1.41421, -0.113757, 0.102643, 0, 0.102643, 0.102643, 0.102643, 0.102643, 0.102643, 0.102643, 0.102643, 0.102643, 0.102643, 0.102643, 0.102643, 0.102643, 0.102643, 0.102643, 0.102645, 0.102643, 0.113755, 0.102643, 0.102643
17.001, 0, 0.109034, 0.0977529, 1.41421, -0.109034, 0.0977529, 0, 0.0977529, 0.0977529, 0.0977529, 0.0977529, 0.0977529, 0.0977529, 0.0977529, 0.0977529, 0.0977529, 0.0977529, 0.0977529, 0.0977529, 0.0977529, 0.0977529, 0.0977553, 0.0977529, 0.109031, 0.097753, 0.0977529
17.0088, 0, 0.104432, 0.0929824, 1.41421, -0.104432, 0.0929824, 0, 0.0929824, 0.0929824, 0.0929824, 0.0929824, 0.0929824, 0.0929824, 0.0929824, 0.0929824, 0.0929824, 0.0929824, 0.0929824, 0.0929824, 0.0929824, 0.0929824, 0.0929848, 0.0929824, 0.10443, 0.0929824, 0.0929824
17.0167, 0, 0.109014, 0.0973928, 1.41421, -0.109014, 0.0973928, 0, 0.0973928, 0.0973928, 0.0973928, 0.0973928, 0.0973928, 0.0973928, 0.0973928, 0.0973928, 0.0973928, 0.0973928, 0.0973928, 0.0973928, 0.0973928, 0.0973928, 0.0973952, 0.0973928, 0.109012, 0.0973928, 0.0973928
17.0246, 0, 0.111118, 0.0993228, 1.41421, -0.111118, 0.0993228, 0, 0.0993228, 0.0993228, 0.0993228, 0.0993228, 0.0993228, 0.0993228, 0.0993228, 0.0993228, 0.0993228, 0.0993228, 0.0993228, 0.0993228, 0.0993228, 0.0993228, 0.0993252, 0.0993228, 0.111116, 0.0993228, 0.0993228
17.0324, 0, 0.110882, 0.0989097, 1.41421, -0.110882, 0.0989097, 0, 0.0989097, 0.0989097, 0.0989097, 0.0989097, 0.0989097, 0.0989097, 0.0989097, 0.0989097, 0.0989097, 0.0989097, 0.0989097, 0.0989097, 0.0989097, 0.0989097, 0.0989121, 0.0989097, 0.11088, 0.0989097, 0.0989097
17.0403, 1, 0.109481, 0.0973294, 1.73205, 0.890519, 0.0973294, 0, 0.0973294, 0.0973294, 0.0973294, 0.0973294, 0.0973294, 0.0973294, 0.0973294, 0.0973294, 0.0973294, 0.0973294, 0.0973294, 0.0973294, 0.0973294, 0.0973294, 0.0973318, 0.0973294, 0.109479, 0.0973294, 0.0973294
17.0482, 0, 0.108096, 0.0957618, 1.41421, -0.108096, 0.0957618, 0, 0.0957618, 0.0957618, 0.0957618, 0.0957618, 0.0957618, 0.0957618, 0.0957618, 0.0957618, 0.0957618, 0.0957618, 0.0957618, 0.0957618, 0.0957618, 0.0957618, 0.0957642, 0.0957618, 0.108094, 0.0957618, 0.0957618
17.056, 1, 0.111801, 0.0992817, 1.73205, 0.888199, 0.0992817, 0, 0.0992817, 0.0992817, 0.0992817, 0.0992817, 0.0992817, 0.0992817, 0.0992817, 0.0992817, 0.0992817, 0.0992817, 0.0992817, 0.0992817, 0.0992817, 0.0992817, 0.0992841, 0.0992817, 0.111798, 0.0992817, 0.0992817
17.0639, 2.95711, 0.113566, 0.100859, 2.22646, 2.84355, 0.100859, 0, 0.100859, 0.100859, 0.100859, 0.100859, 0.100859, 0.100859, 0.100859, 0.100859, 0.100859, 0.100859, 0.100859, 0.100859, 0.100859, 0.100859, 0.100861, 0.100859, 0.113563, 0.100859, 0.100859
17.0718, 1.04289, 0.11358, 0.100682, 1.74439, 0.929306, 0.100682, 0, 0.100682, 0.100682, 0.100682, 0.100682, 0.100682, 0.100682, 0.100682, 0.100682, 0.100682, 0.100682, 0.100682, 0.100682, 0.100682, 0.100682, 0.100685, 0.100682, 0.113577, 0.100682, 0.100682
17.0796, 0, 0.11272, 0.0996293, 1.41421, -0.11272, 0.0996293, 0, 0.0996293, 0.0996293, 0.0996293, 0.0996293, 0.0996293, 0.0996293, 0.0996293, 0.0996293, 0.0996293, 0.0996293, 0.0996293, 0.0996293, 0.0996293, 0.0996293, 0.0996317, 0.0996293, 0.112718, 0.0996293, 0.0996293
17.0875, 1, 0.11187, 0.0985821, 1.73205, 0.88813, 0.0985821, 0, 0.0985821, 0.0985821, 0.0985821, 0.0985821, 0.0985821, 0.0985821, 0.0985821, 0.0985821, 0.0985821, 0.0985821, 0.0985821, 0.0985821, 0.0985821, 0.0985821, 0.0985845, 0.0985821, 0.111867, 0.0985821, 0.0985821
17.0953, 1, 0.115362, 0.101875, 1.73205, 0.884638, 0.101875, 0, 0.101875, 0.101875, 0.101875, 0.101875, 0.101875, 0.101875, 0.101875, 0.101875, 0.101875, 0.101875, 0.101875, 0.101875, 0.101875, 0.101875, 0.101878, 0.101875, 0.11536, 0.101875, 0.101875
17.1032, 0.944968, 0.117049, 0.10336, 1.71609, 0.827919, 0.10336, 0, 0.10336, 0.10336, 0.10336, 0.10336, 0.10336, 0.10336, 0.10336, 0.10336, 0.10336, 0.10336, 0.10336, 0.10336, 0.10336, 0.10336, 0.103362, 0.10336, 0.117046, 0.10336, 0.10336
17.1111, 1.05503, 0.117117, 0.103222, 1.74787, 0.937916, 0.103222, 0, 0.103222, 0.103222, 0.103222, 0.103222, 0.103222, 0.103222, 0.103222, 0.103222, 0.103222, 0.103222, 0.103222, 0.103222, 0.103222, 0.103222, 0.103225, 0.103222, 0.117114, 0.103222, 0.103222
17.1189, 0.94001, 0.116377, 0.102274, 1.71465, 0.823633, 0.102274, 0, 0.102274, 0.102274, 0.102274, 0.102274, 0.102274, 0.102274, 0.102274, 0.102274, 0.102274, 0.102274, 0.102274, 0.102274, 0.102274, 0.102274, 0.102276, 0.102274, 0.116374, 0.102274, 0.102274
17.1268, 2.93511, 0.115645, 0.10133, 2.22151, 2.81947, 0.10133, 0, 0.10133, 0.10133, 0.10133, 0.10133, 0.10133, 0.10133, 0.10133, 0.10133, 0.10133, 0.10133, 0.10133, 0.10133, 0.10133, 0.10133, 0.101332, 0.10133, 0.115642, 0.10133, 0.10133
