   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_147.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
23.1029, 0, 0.00369501, 0, 1.41421, -0.00369501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00365448, 0, 4.05279e-05, 0
23.1108, 0, 0.00380832, 0, 1.41421, -0.00380832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0037708, 0, 3.75179e-05, 0
23.1187, 0, 0.00391284, 0, 1.41421, -0.00391284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00387822, 0, 3.4621e-05, 0
23.1265, 0, 0.00400623, 0, 1.41421, -0.00400623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00397438, 0, 3.1844e-05, 0
23.1344, 0, 0.00408638, 0, 1.41421, -0.00408638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00405718, 0, 2.91928e-05, 0
23.1422, 0, 0.00415149, 0, 1.41421, -0.00415149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00412482, 0, 2.66716e-05, 0
23.1501, 0, 0.00420004, 0, 1.41421, -0.00420004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00417576, 0, 2.42853e-05, 0
23.158, 0, 0.00423086, 0, 1.41421, -0.00423086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00420883, 0, 2.20357e-05, 0
23.1658, 0, 0.0042431, 0, 1.41421, -0.0042431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00422318, 0, 1.99241e-05, 0
23.1737, 0, 0.00423624, 0, 1.41421, -0.00423624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00421829, 0, 1.79505e-05, 0
23.1815, 0, 0.00421011, 0, 1.41421, -0.00421011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004194, 0, 1.6114e-05, 0
23.1894, 0, 0.00416483, 0, 1.41421, -0.00416483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00415041, 0, 1.44121e-05, 0
23.1973, 0.0738538, 0.00410089, 0, 1.44009, 0.0697529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00408804, 0, 1.28428e-05, 0
23.2051, 0.926146, 0.00401902, 0, 1.7106, 0.922127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00400762, 0, 1.14017e-05, 0
23.213, 0, 0.00392027, 0, 1.41421, -0.00392027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00391019, 0, 1.00843e-05, 0
23.2209, 0, 0.00380589, 0, 1.41421, -0.00380589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00379701, 0, 8.8853e-06, 0
23.2287, 0, 0.00367732, 0, 1.41421, -0.00367732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00366952, 0, 7.7987e-06, 0
23.2366, 0, 0.00353627, 0, 1.41421, -0.00353627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00352945, 0, 6.81889e-06, 0
23.2444, 0, 0.00338447, 0, 1.41421, -0.00338447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00337853, 0, 5.93911e-06, 0
23.2523, 0, 0.00322373, 0, 1.41421, -0.00322373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00321858, 0, 5.15252e-06, 0
23.2602, 0, 0.0030561, 0, 1.41421, -0.0030561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00305164, 0, 4.45294e-06, 0
23.268, 0, 0.00288335, 0, 1.41421, -0.00288335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00287951, 0, 3.83308e-06, 0
23.2759, 0, 0.00270736, 0, 1.41421, -0.00270736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00270408, 0, 3.28636e-06, 0
23.2838, 0, 0.00253005, 0, 1.41421, -0.00253005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00252725, 0, 2.80656e-06, 0
23.2916, 0, 0.0023531, 0, 1.41421, -0.0023531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00235072, 0, 2.38727e-06, 0
23.2995, 0, 0.00217807, 0, 1.41421, -0.00217807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00217605, 0, 2.02245e-06, 0
23.3073, 0, 0.00200655, 0, 1.41421, -0.00200655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00200484, 0, 1.70667e-06, 0
23.3152, 0, 0.00183971, 0, 1.41421, -0.00183971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00183828, 0, 1.43436e-06, 0
23.3231, 0, 0.0016787, 0, 1.41421, -0.0016787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00167749, 0, 1.20061e-06, 0
23.3309, 0, 0.00152454, 0, 1.41421, -0.00152454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00152353, 0, 1.00096e-06, 0
23.3388, 0, 0.00137797, 0, 1.41421, -0.00137797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00137714, 0, 8.31146e-07, 0
23.3466, 0, 0.00123955, 0, 1.41421, -0.00123955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00123887, 0, 6.87331e-07, 0
23.3545, 0, 0.00110983, 0, 1.41421, -0.00110983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00110926, 0, 5.66165e-07, 0
23.3624, 0, 0.000988948, 0, 1.41421, -0.000988948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000988483, 0, 4.64458e-07, 0
23.3702, 0, 0.000877046, 0, 1.41421, -0.000877046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000876666, 0, 3.79467e-07, 0
23.3781, 0, 0.000774157, 0, 1.41421, -0.000774157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000773848, 0, 3.08796e-07, 0
23.386, 0, 0.000680117, 0, 1.41421, -0.000680117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000679867, 0, 2.50275e-07, 0
23.3938, 0, 0.000594666, 0, 1.41421, -0.000594666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000594464, 0, 2.02018e-07, 0
23.4017, 0, 0.000517541, 0, 1.41421, -0.000517541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000517379, 0, 1.6243e-07, 0
23.4095, 0, 0.000448287, 0, 1.41421, -0.000448287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000448157, 0, 1.30068e-07, 0
23.4174, 0, 0.000386463, 0, 1.41421, -0.000386463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000386359, 0, 1.03732e-07, 0
23.4253, 0, 0.000331616, 0, 1.41421, -0.000331616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000331534, 0, 8.24024e-08, 0
23.4331, 0, 0.00028322, 0, 1.41421, -0.00028322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000283155, 0, 6.5198e-08, 0
23.441, 0, 0.000240747, 0, 1.41421, -0.000240747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000240696, 0, 5.13776e-08, 0
23.4488, 0, 0.000203704, 0, 1.41421, -0.000203704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000203664, 0, 4.03312e-08, 0
23.4567, 0, 0.00017155, 0, 1.41421, -0.00017155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000171518, 0, 3.15328e-08, 0
23.4646, 0, 0.000143792, 0, 1.41421, -0.000143792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000143767, 0, 2.45551e-08, 0
23.4724, 0, 0.00011997, 0, 1.41421, -0.00011997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000119951, 0, 1.90477e-08, 0
23.4803, 0, 9.96247e-05, 0, 1.41421, -9.96247e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.961e-05, 0, 1.47166e-08, 0
23.4882, 0, 8.235e-05, 0, 1.41421, -8.235e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.23386e-05, 0, 1.13268e-08, 0
23.496, 0, 6.77585e-05, 0, 1.41421, -6.77585e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.77498e-05, 0, 8.68444e-09, 0
23.5039, 0, 5.54892e-05, 0, 1.41421, -5.54892e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.54826e-05, 0, 6.63185e-09, 0
23.5117, 0, 4.52339e-05, 0, 1.41421, -4.52339e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52289e-05, 0, 5.04519e-09, 0
23.5196, 0, 3.67038e-05, 0, 1.41421, -3.67038e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67e-05, 0, 3.82337e-09, 0
23.5275, 0, 2.96436e-05, 0, 1.41421, -2.96436e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96407e-05, 0, 2.88615e-09, 0
23.5353, 0, 2.38326e-05, 0, 1.41421, -2.38326e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38304e-05, 0, 2.17049e-09, 0
23.5432, 0, 1.90738e-05, 0, 1.41421, -1.90738e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90722e-05, 0, 1.6262e-09, 0
23.551, 0, 1.51935e-05, 0, 1.41421, -1.51935e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51923e-05, 0, 1.21359e-09, 0
23.5589, 0, 1.20479e-05, 0, 1.41421, -1.20479e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2047e-05, 0, 9.02309e-10, 0
23.5668, 0, 9.50988e-06, 0, 1.41421, -9.50988e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.50921e-06, 0, 6.68332e-10, 0
23.5746, 0, 7.47181e-06, 0, 1.41421, -7.47181e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.47132e-06, 0, 4.93117e-10, 0
23.5825, 0, 5.84413e-06, 0, 1.41421, -5.84413e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.84377e-06, 0, 3.62489e-10, 0
23.5904, 0, 4.55051e-06, 0, 1.41421, -4.55051e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.55025e-06, 0, 2.65473e-10, 0
23.5982, 0, 3.52671e-06, 0, 1.41421, -3.52671e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52652e-06, 0, 1.9365e-10, 0
23.6061, 0, 2.72103e-06, 0, 1.41421, -2.72103e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72089e-06, 0, 1.40726e-10, 0
23.6139, 0, 2.0899e-06, 0, 1.41421, -2.0899e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0898e-06, 0, 1.01866e-10, 0
23.6218, 0, 1.5978e-06, 0, 1.41421, -1.5978e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59773e-06, 0, 7.34367e-11, 0
23.6297, 0, 1.21614e-06, 0, 1.41421, -1.21614e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21609e-06, 0, 5.27285e-11, 0
23.6375, 0, 9.21547e-07, 0, 1.41421, -9.21547e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.21509e-07, 0, 3.7701e-11, 0
23.6454, 0, 6.95075e-07, 0, 1.41421, -6.95075e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.95048e-07, 0, 2.68292e-11, 0
23.6532, 0, 5.21943e-07, 0, 1.41421, -5.21943e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.21924e-07, 0, 1.90003e-11, 0
23.6611, 0, 3.90179e-07, 0, 1.41421, -3.90179e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90166e-07, 0, 1.33824e-11, 0
23.669, 0, 2.90353e-07, 0, 1.41421, -2.90353e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90344e-07, 0, 9.36601e-12, 0
23.6768, 0, 2.15118e-07, 0, 1.41421, -2.15118e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15111e-07, 0, 6.50674e-12, 0
23.6847, 0, 1.58679e-07, 0, 1.41421, -1.58679e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58675e-07, 0, 4.47966e-12, 0
23.6926, 0, 1.16509e-07, 0, 1.41421, -1.16509e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16506e-07, 0, 3.04673e-12, 0
23.7004, 0, 8.51729e-08, 0, 1.41421, -8.51729e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.51709e-08, 0, 2.03876e-12, 0
23.7083, 0, 6.19888e-08, 0, 1.41421, -6.19888e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19874e-08, 0, 1.33237e-12, 0
23.7161, 0, 4.4912e-08, 0, 1.41421, -4.4912e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49112e-08, 0, 8.39407e-13, 0
23.724, 0, 3.23985e-08, 0, 1.41421, -3.23985e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2398e-08, 0, 4.97128e-13, 0
23.7319, 0, 2.32685e-08, 0, 1.41421, -2.32685e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32681e-08, 0, 3.44686e-13, 0
23.7397, 0, 1.66378e-08, 0, 1.41421, -1.66378e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66376e-08, 0, 2.37101e-13, 0
23.7476, 0, 1.18441e-08, 0, 1.41421, -1.18441e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1844e-08, 0, 1.61529e-13, 0
23.7555, 0, 8.39379e-09, 0, 1.41421, -8.39379e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.39368e-09, 0, 1.08682e-13, 0
23.7633, 0, 5.92326e-09, 0, 1.41421, -5.92326e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.92319e-09, 0, 7.49265e-14, 0
23.7712, 0, 4.16137e-09, 0, 1.41421, -4.16137e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.16132e-09, 0, 4.96441e-14, 0
23.779, 0, 2.91068e-09, 0, 1.41421, -2.91068e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91064e-09, 0, 3.23726e-14, 0
23.7869, 0, 2.02683e-09, 0, 1.41421, -2.02683e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02681e-09, 0, 2.05169e-14, 0
23.7948, 0, 1.40495e-09, 0, 1.41421, -1.40495e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40494e-09, 0, 1.32797e-14, 0
23.8026, 0, 9.69119e-10, 0, 1.41421, -9.69119e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.69111e-10, 0, 8.34131e-15, 0
23.8105, 0, 6.64846e-10, 0, 1.41421, -6.64846e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64841e-10, 0, 4.99233e-15, 0
23.8183, 0, 4.52371e-10, 0, 1.41421, -4.52371e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52368e-10, 0, 2.73667e-15, 0
23.8262, 0, 3.00997e-10, 0, 1.41421, -3.00997e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00996e-10, 0, 1.23096e-15, 0
23.8341, 0, 1.63185e-10, 0, 1.41421, -1.63185e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63184e-10, 0, 2.38229e-16, 0
23.8419, 0, 7.49671e-11, 0, 1.41421, -7.49671e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.49669e-11, 0, 1.5287e-16, 0
23.8498, 0, 4.4231e-11, 0, 1.41421, -4.4231e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.42309e-11, 0, 9.47839e-17, 0
23.8577, 0, 2.74632e-11, 0, 1.41421, -2.74632e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74631e-11, 0, 5.55084e-17, 0
23.8655, 0, 1.72549e-11, 0, 1.41421, -1.72549e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72549e-11, 0, 2.91236e-17, 0
23.8734, 0, 1.0798e-11, 0, 1.41421, -1.0798e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0798e-11, 0, 1.15347e-17, 0
23.8812, 0, 6.55864e-12, 0, 1.41421, -6.55864e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.55864e-12, 0, 0, 0
23.8891, 0, 3.00605e-12, 0, 1.41421, -3.00605e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00605e-12, 0, 0, 0
23.897, 0, 1.59949e-12, 0, 1.41421, -1.59949e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59949e-12, 0, 0, 0
23.9048, 0, 7.93832e-13, 0, 1.41421, -7.93832e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.93832e-13, 0, 0, 0
23.9127, 0, 3.16727e-13, 0, 1.41421, -3.16727e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16727e-13, 0, 0, 0
23.9205, 0, 3.82903e-14, 0, 1.41421, -3.82903e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82903e-14, 0, 0, 0
23.9284, 0, 2.01077e-14, 0, 1.41421, -2.01077e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01077e-14, 0, 0, 0
23.9363, 0, 9.5169e-15, 0, 1.41421, -9.5169e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.5169e-15, 0, 0, 0
23.9441, 0, 3.4169e-15, 0, 1.41421, -3.4169e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4169e-15, 0, 0, 0
23.952, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.9599, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.9677, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.9756, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.9834, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.9913, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.9992, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.007, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0149, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0227, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0306, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0385, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0463, 1, 0, 0, 1.73205, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0542, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0621, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0699, 1, 0, 0, 1.73205, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0778, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0856, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0935, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1014, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1092, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1171, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.125, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1328, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1407, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1485, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
