   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_332.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.336, 8, 4.05863, 4.05859, 3.16228, 3.94137, 0, 4.05863, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859
11.3438, 6, 4.03854, 4.03849, 2.82843, 1.96146, 0, 4.03854, 4.03849, 4.03849, 4.03849, 4.03849, 4.03849, 4.03849, 4.03849, 4.03849, 4.03849, 4.03849, 4.0385, 4.03849, 4.03849, 4.03849, 4.03849
11.3517, 10, 4.01802, 4.01797, 3.4641, 5.98198, 0, 4.01801, 4.01797, 4.01797, 4.01797, 4.01797, 4.01797, 4.01797, 4.01797, 4.01797, 4.01797, 4.01797, 4.01797, 4.01797, 4.01797, 4.01797, 4.01797
11.3596, 2, 3.99709, 3.99704, 2, -1.99709, 0, 3.99709, 3.99704, 3.99704, 3.99704, 3.99704, 3.99704, 3.99704, 3.99704, 3.99704, 3.99704, 3.99704, 3.99704, 3.99704, 3.99704, 3.99704, 3.99704
11.3675, 8, 3.97599, 3.97594, 3.16228, 4.02401, 0, 3.97599, 3.97594, 3.97594, 3.97594, 3.97594, 3.97594, 3.97594, 3.97594, 3.97594, 3.97594, 3.97594, 3.97594, 3.97594, 3.97594, 3.97594, 3.97594
11.3754, 6, 3.95495, 3.95489, 2.82843, 2.04505, 0, 3.95494, 3.95489, 3.95489, 3.95489, 3.95489, 3.95489, 3.95489, 3.95489, 3.95489, 3.95489, 3.95489, 3.95489, 3.95489, 3.95489, 3.95489, 3.95489
11.3833, 4, 3.93598, 3.93593, 2.44949, 0.0640156, 0, 3.93598, 3.93593, 3.93593, 3.93593, 3.93593, 3.93593, 3.93593, 3.93593, 3.93593, 3.93593, 3.93593, 3.93593, 3.93593, 3.93593, 3.93593, 3.93593
11.3911, 8, 3.91604, 3.91598, 3.16228, 4.08396, 0, 3.91604, 3.91598, 3.91598, 3.91598, 3.91598, 3.91598, 3.91598, 3.91598, 3.91598, 3.91598, 3.91598, 3.91598, 3.91598, 3.91598, 3.91598, 3.91598
11.399, 8, 3.89515, 3.89509, 3.16228, 4.10485, 0, 3.89515, 3.89509, 3.89509, 3.89509, 3.89509, 3.89509, 3.89509, 3.89509, 3.89509, 3.89509, 3.89509, 3.89509, 3.89509, 3.89509, 3.89509, 3.89509
11.4069, 4, 3.87383, 3.87376, 2.44949, 0.126175, 0, 3.87382, 3.87376, 3.87376, 3.87376, 3.87376, 3.87376, 3.87376, 3.87376, 3.87376, 3.87376, 3.87376, 3.87376, 3.87376, 3.87376, 3.87376, 3.87376
11.4148, 6, 3.85256, 3.85248, 2.82843, 2.14744, 0, 3.85255, 3.85248, 3.85248, 3.85248, 3.85248, 3.85248, 3.85248, 3.85248, 3.85248, 3.85248, 3.85248, 3.85248, 3.85248, 3.85248, 3.85248, 3.85248
11.4227, 4, 3.83402, 3.83394, 2.44949, 0.165983, 0, 3.83401, 3.83394, 3.83394, 3.83394, 3.83394, 3.83394, 3.83394, 3.83394, 3.83394, 3.83394, 3.83394, 3.83394, 3.83394, 3.83394, 3.83394, 3.83394
11.4306, 4, 3.81432, 3.81424, 2.44949, 0.185675, 0, 3.81432, 3.81424, 3.81424, 3.81424, 3.81424, 3.81424, 3.81424, 3.81424, 3.81424, 3.81424, 3.81424, 3.81424, 3.81424, 3.81424, 3.81424, 3.81424
11.4384, 4, 3.79356, 3.79346, 2.44949, 0.206442, 0, 3.79356, 3.79346, 3.79346, 3.79346, 3.79346, 3.79346, 3.79346, 3.79346, 3.79346, 3.79346, 3.79346, 3.79347, 3.79346, 3.79346, 3.79346, 3.79346
11.4463, 4, 3.77229, 3.77218, 2.44949, 0.227714, 0, 3.77228, 3.77218, 3.77218, 3.77218, 3.77218, 3.77218, 3.77218, 3.77218, 3.77218, 3.77218, 3.77218, 3.77219, 3.77218, 3.77218, 3.77218, 3.77218
11.4542, 4, 3.75108, 3.75096, 2.44949, 0.248924, 0, 3.75107, 3.75096, 3.75096, 3.75096, 3.75096, 3.75096, 3.75096, 3.75096, 3.75096, 3.75096, 3.75096, 3.75097, 3.75096, 3.75096, 3.75096, 3.75096
11.4621, 8, 3.73299, 3.73287, 3.16228, 4.26701, 0, 3.73299, 3.73287, 3.73287, 3.73287, 3.73287, 3.73287, 3.73287, 3.73287, 3.73287, 3.73287, 3.73287, 3.73287, 3.73287, 3.73287, 3.73287, 3.73287
11.47, 6, 3.71362, 3.71348, 2.82843, 2.28638, 0, 3.71362, 3.71348, 3.71348, 3.71348, 3.71348, 3.71348, 3.71348, 3.71348, 3.71348, 3.71348, 3.71348, 3.71348, 3.71348, 3.71348, 3.71348, 3.71348
11.4779, 6, 3.69309, 3.69293, 2.82843, 2.30691, 0, 3.69308, 3.69293, 3.69293, 3.69293, 3.69293, 3.69293, 3.69293, 3.69293, 3.69293, 3.69293, 3.69293, 3.69294, 3.69293, 3.69293, 3.69293, 3.69293
11.4858, 6, 3.67201, 3.67184, 2.82843, 2.32799, 0, 3.67201, 3.67184, 3.67184, 3.67184, 3.67184, 3.67184, 3.67184, 3.67184, 3.67184, 3.67184, 3.67184, 3.67184, 3.67184, 3.67184, 3.67184, 3.67184
11.4936, 10, 3.651, 3.6508, 3.4641, 6.349, 0, 3.651, 3.6508, 3.6508, 3.6508, 3.6508, 3.6508, 3.6508, 3.6508, 3.6508, 3.6508, 3.6508, 3.6508, 3.6508, 3.6508, 3.6508, 3.6508
11.5015, 8, 3.63337, 3.63313, 3.16228, 4.36663, 0, 3.63336, 3.63313, 3.63313, 3.63313, 3.63313, 3.63313, 3.63313, 3.63313, 3.63313, 3.63313, 3.63313, 3.63313, 3.63313, 3.63313, 3.63313, 3.63313
11.5094, 8, 3.61434, 3.61405, 3.16228, 4.38566, 0, 3.61433, 3.61405, 3.61405, 3.61405, 3.61405, 3.61405, 3.61405, 3.61405, 3.61405, 3.61405, 3.61405, 3.61406, 3.61405, 3.61405, 3.61406, 3.61405
11.5173, 12, 3.59408, 3.59374, 3.74166, 8.40592, 0, 3.59407, 3.59374, 3.59374, 3.59374, 3.59374, 3.59374, 3.59374, 3.59374, 3.59374, 3.59374, 3.59374, 3.59374, 3.59374, 3.59374, 3.59374, 3.59374
11.5252, 6, 3.57326, 3.57284, 2.82843, 2.42674, 0, 3.57325, 3.57284, 3.57284, 3.57284, 3.57284, 3.57284, 3.57284, 3.57284, 3.57284, 3.57284, 3.57284, 3.57284, 3.57284, 3.57284, 3.57284, 3.57284
11.5331, 2, 3.55252, 3.552, 2, -1.55252, 0, 3.55251, 3.552, 3.552, 3.552, 3.552, 3.552, 3.552, 3.552, 3.552, 3.552, 3.552, 3.552, 3.552, 3.552, 3.552, 3.552
11.5409, 0, 3.53656, 3.53589, 1.41421, -3.53656, 0, 3.53654, 3.53589, 3.53589, 3.53589, 3.53589, 3.53589, 3.53589, 3.53589, 3.53589, 3.53589, 3.53589, 3.5359, 3.53589, 3.53589, 3.5359, 3.53589
11.5488, 10, 3.51843, 3.51758, 3.4641, 6.48157, 0, 3.51841, 3.51758, 3.51758, 3.51758, 3.51758, 3.51758, 3.51758, 3.51758, 3.51758, 3.51758, 3.51758, 3.51758, 3.51758, 3.51758, 3.51759, 3.51758
11.5567, 6, 3.4983, 3.4972, 2.82843, 2.5017, 0, 3.49828, 3.4972, 3.4972, 3.4972, 3.4972, 3.4972, 3.4972, 3.4972, 3.4972, 3.4972, 3.4972, 3.49721, 3.4972, 3.4972, 3.49722, 3.4972
11.5646, 2, 3.47727, 3.47584, 2, -1.47727, 0, 3.47724, 3.47584, 3.47584, 3.47584, 3.47584, 3.47584, 3.47584, 3.47584, 3.47584, 3.47584, 3.47584, 3.47584, 3.47584, 3.47584, 3.47586, 3.47584
11.5725, 2, 3.4564, 3.45455, 2, -1.4564, 0, 3.45637, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45455, 3.45457, 3.45455
11.5804, 4, 3.45677, 3.45435, 2.44949, 0.543232, 0, 3.45673, 3.45435, 3.45435, 3.45435, 3.45435, 3.45435, 3.45435, 3.45435, 3.45435, 3.45435, 3.45435, 3.45435, 3.45435, 3.45435, 3.45438, 3.45435
11.5882, 6, 3.45731, 3.45415, 2.82843, 2.54269, 0, 3.45727, 3.45415, 3.45415, 3.45415, 3.45415, 3.45415, 3.45415, 3.45415, 3.45415, 3.45415, 3.45415, 3.45415, 3.45415, 3.45415, 3.45418, 3.45415
11.5961, 2, 3.45806, 3.45395, 2, -1.45806, 0, 3.45802, 3.45395, 3.45395, 3.45395, 3.45395, 3.45395, 3.45395, 3.45395, 3.45395, 3.45395, 3.45395, 3.45395, 3.45395, 3.45395, 3.45399, 3.45395
11.604, 2, 3.4591, 3.45374, 2, -1.4591, 0, 3.45904, 3.45374, 3.45374, 3.45374, 3.45374, 3.45374, 3.45374, 3.45374, 3.45374, 3.45374, 3.45374, 3.45375, 3.45374, 3.45374, 3.4538, 3.45374
11.6119, 2, 3.46048, 3.45354, 2, -1.46048, 0, 3.46041, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45355, 3.45354, 3.45354, 3.45361, 3.45354
11.6198, 4, 3.46228, 3.45334, 2.44949, 0.537719, 0, 3.4622, 3.45334, 3.45334, 3.45334, 3.45334, 3.45334, 3.45334, 3.45334, 3.45334, 3.45334, 3.45334, 3.45335, 3.45334, 3.45334, 3.45342, 3.45334
11.6277, 4, 3.46461, 3.45314, 2.44949, 0.535392, 0, 3.46451, 3.45314, 3.45314, 3.45314, 3.45314, 3.45314, 3.45314, 3.45314, 3.45314, 3.45314, 3.45314, 3.45315, 3.45314, 3.45314, 3.45323, 3.45314
11.6355, 4, 3.46757, 3.45294, 2.44949, 0.53243, 0, 3.46746, 3.45294, 3.45294, 3.45294, 3.45294, 3.45294, 3.45294, 3.45294, 3.45294, 3.45294, 3.45294, 3.45295, 3.45294, 3.45294, 3.45305, 3.45294
11.6434, 6, 3.47191, 3.45336, 2.82843, 2.52809, 0, 3.47179, 3.45336, 3.45336, 3.45336, 3.45336, 3.45336, 3.45336, 3.45336, 3.45336, 3.45336, 3.45336, 3.45336, 3.45336, 3.45336, 3.45348, 3.45336
11.6513, 8, 3.47669, 3.4533, 3.16228, 4.52331, 0, 3.47655, 3.4533, 3.4533, 3.4533, 3.4533, 3.4533, 3.4533, 3.4533, 3.4533, 3.4533, 3.4533, 3.4533, 3.4533, 3.4533, 3.45344, 3.4533
11.6592, 4, 3.4821, 3.4528, 2.44949, 0.517901, 0, 3.48194, 3.4528, 3.4528, 3.4528, 3.4528, 3.4528, 3.4528, 3.4528, 3.4528, 3.4528, 3.4528, 3.4528, 3.4528, 3.4528, 3.45295, 3.4528
11.6671, 6, 3.48854, 3.45207, 2.82843, 2.51146, 0, 3.48836, 3.45207, 3.45207, 3.45207, 3.45207, 3.45207, 3.45207, 3.45207, 3.45207, 3.45207, 3.45207, 3.45207, 3.45207, 3.45207, 3.45225, 3.45207
11.675, 0, 3.49643, 3.45134, 1.41421, -3.49643, 0, 3.49623, 3.45134, 3.45134, 3.45134, 3.45134, 3.45134, 3.45134, 3.45134, 3.45134, 3.45134, 3.45134, 3.45134, 3.45134, 3.45134, 3.45154, 3.45134
11.6828, 2, 3.50684, 3.45147, 2, -1.50684, 0, 3.50662, 3.45147, 3.45147, 3.45147, 3.45147, 3.45147, 3.45147, 3.45147, 3.45147, 3.45147, 3.45147, 3.45147, 3.45147, 3.45147, 3.45169, 3.45147
11.6907, 2, 3.51852, 3.45098, 2, -1.51852, 0, 3.51828, 3.45098, 3.45098, 3.45098, 3.45098, 3.45098, 3.45098, 3.45098, 3.45098, 3.45098, 3.45098, 3.45099, 3.45098, 3.45098, 3.45122, 3.45098
11.6986, 8, 3.53178, 3.44997, 3.16228, 4.46822, 0, 3.53151, 3.44997, 3.44997, 3.44997, 3.44997, 3.44997, 3.44997, 3.44997, 3.44997, 3.44997, 3.44997, 3.44997, 3.44997, 3.44997, 3.45023, 3.44997
11.7065, 0, 3.5471, 3.44869, 1.41421, -3.5471, 0, 3.54681, 3.44869, 3.44869, 3.44869, 3.44869, 3.44869, 3.44869, 3.44869, 3.44869, 3.44869, 3.44869, 3.44869, 3.44869, 3.44869, 3.44898, 3.44869
11.7144, 6, 3.56496, 3.44741, 2.82843, 2.43504, 0, 3.56466, 3.44741, 3.44741, 3.44741, 3.44741, 3.44741, 3.44741, 3.44741, 3.44741, 3.44741, 3.44741, 3.44742, 3.44741, 3.44741, 3.44772, 3.44741
11.7223, 14, 3.58727, 3.44784, 4, 10.4127, 0, 3.58694, 3.44784, 3.44784, 3.44784, 3.44784, 3.44784, 3.44784, 3.44784, 3.44784, 3.44784, 3.44784, 3.44784, 3.44784, 3.44784, 3.44816, 3.44784
11.7301, 10, 3.61166, 3.44743, 3.4641, 6.38834, 0, 3.61131, 3.44743, 3.44743, 3.44743, 3.44743, 3.44743, 3.44743, 3.44743, 3.44743, 3.44743, 3.44743, 3.44743, 3.44743, 3.44743, 3.44777, 3.44743
11.738, 6, 3.63841, 3.44634, 2.82843, 2.36159, 0, 3.63805, 3.44634, 3.44634, 3.44634, 3.44634, 3.44634, 3.44634, 3.44634, 3.44634, 3.44634, 3.44634, 3.44634, 3.44634, 3.44634, 3.4467, 3.44634
11.7459, 6, 3.66797, 3.44491, 2.82843, 2.33203, 0, 3.66759, 3.44491, 3.44491, 3.44491, 3.44491, 3.44491, 3.44491, 3.44491, 3.44491, 3.44491, 3.44491, 3.44492, 3.44491, 3.44491, 3.44529, 3.44491
11.7538, 4, 3.70071, 3.44349, 2.44949, 0.299292, 0, 3.70032, 3.44349, 3.44349, 3.44349, 3.44349, 3.44349, 3.44349, 3.44349, 3.44349, 3.44349, 3.44349, 3.44349, 3.44349, 3.44349, 3.44388, 3.44349
11.7617, 2, 3.73813, 3.44361, 2, -1.73813, 0, 3.73773, 3.44361, 3.44361, 3.44361, 3.44361, 3.44361, 3.44361, 3.44361, 3.44361, 3.44361, 3.44361, 3.44362, 3.44361, 3.44361, 3.44402, 3.44361
11.7696, 10, 3.77751, 3.44267, 3.4641, 6.22249, 0, 3.7771, 3.44267, 3.44267, 3.44267, 3.44267, 3.44267, 3.44267, 3.44267, 3.44267, 3.44267, 3.44267, 3.44267, 3.44267, 3.44267, 3.44308, 3.44267
11.7774, 0, 3.81881, 3.4408, 1.41421, -3.81881, 0, 3.8184, 3.4408, 3.4408, 3.4408, 3.4408, 3.4408, 3.4408, 3.4408, 3.4408, 3.4408, 3.4408, 3.4408, 3.4408, 3.4408, 3.44121, 3.4408
11.7853, 6, 3.8622, 3.43847, 2.82843, 2.1378, 0, 3.86179, 3.43847, 3.43847, 3.43847, 3.43847, 3.43847, 3.43847, 3.43847, 3.43847, 3.43847, 3.43847, 3.43848, 3.43847, 3.43847, 3.43889, 3.43847
11.7932, 4, 3.90778, 3.43615, 2.44949, 0.0922227, 0, 3.90736, 3.43615, 3.43615, 3.43615, 3.43615, 3.43615, 3.43615, 3.43615, 3.43615, 3.43615, 3.43615, 3.43615, 3.43615, 3.43615, 3.43656, 3.43615
11.8011, 2, 3.95796, 3.43672, 2, -1.95796, 0, 3.95755, 3.43672, 3.43672, 3.43672, 3.43672, 3.43672, 3.43672, 3.43672, 3.43672, 3.43672, 3.43672, 3.43672, 3.43672, 3.43672, 3.43713, 3.43672
11.809, 4, 4.00792, 3.43591, 2.44949, -0.0079217, 0, 4.00752, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43591, 3.43631, 3.43591
11.8169, 10, 4.05725, 3.43394, 3.4641, 5.94275, 0, 4.05685, 3.43394, 3.43394, 3.43394, 3.43394, 3.43394, 3.43394, 3.43394, 3.43394, 3.43394, 3.43394, 3.43394, 3.43394, 3.43394, 3.43433, 3.43394
11.8247, 4, 4.10581, 3.43138, 2.44949, -0.105812, 0, 4.10543, 3.43138, 3.43138, 3.43138, 3.43138, 3.43138, 3.43138, 3.43138, 3.43138, 3.43138, 3.43138, 3.43138, 3.43138, 3.43138, 3.43175, 3.43138
11.8326, 14, 4.15344, 3.42882, 4, 9.84656, 0, 4.15307, 3.42882, 3.42882, 3.42882, 3.42882, 3.42882, 3.42882, 3.42882, 3.42882, 3.42882, 3.42882, 3.42882, 3.42882, 3.42882, 3.42918, 3.42882
11.8405, 8, 4.20197, 3.4289, 3.16228, 3.79803, 0, 4.20162, 3.4289, 3.4289, 3.4289, 3.4289, 3.4289, 3.4289, 3.4289, 3.4289, 3.4289, 3.4289, 3.4289, 3.4289, 3.4289, 3.42924, 3.4289
11.8484, 4, 4.24631, 3.42734, 2.44949, -0.24631, 0, 4.24598, 3.42734, 3.42734, 3.42734, 3.42734, 3.42734, 3.42734, 3.42734, 3.42734, 3.42734, 3.42734, 3.42734, 3.42734, 3.42734, 3.42767, 3.42734
11.8563, 6, 4.28588, 3.42438, 2.82843, 1.71412, 0, 4.28557, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42438, 3.42439, 3.42438, 3.42438, 3.42469, 3.42438
11.8642, 6, 4.32062, 3.42073, 2.82843, 1.67938, 0, 4.32033, 3.42073, 3.42073, 3.42073, 3.42073, 3.42073, 3.42073, 3.42073, 3.42073, 3.42073, 3.42073, 3.42073, 3.42073, 3.42073, 3.42101, 3.42073
11.8721, 6, 4.35048, 3.41708, 2.82843, 1.64952, 0, 4.35022, 3.41708, 3.41708, 3.41708, 3.41708, 3.41708, 3.41708, 3.41708, 3.41708, 3.41708, 3.41708, 3.41708, 3.41708, 3.41708, 3.41734, 3.41708
11.8799, 4, 4.37905, 3.41766, 2.44949, -0.379049, 0, 4.3788, 3.41766, 3.41766, 3.41766, 3.41766, 3.41766, 3.41766, 3.41766, 3.41766, 3.41766, 3.41766, 3.41766, 3.41766, 3.41766, 3.41791, 3.41766
11.8878, 2, 4.39954, 3.41627, 2, -2.39954, 0, 4.39931, 3.41627, 3.41627, 3.41627, 3.41627, 3.41627, 3.41627, 3.41627, 3.41627, 3.41627, 3.41627, 3.41627, 3.41627, 3.41627, 3.41649, 3.41627
11.8957, 12, 4.41181, 3.41319, 3.74166, 7.58819, 0, 4.4116, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41339, 3.41319
11.9036, 2, 4.41639, 3.40927, 2, -2.41639, 0, 4.4162, 3.40927, 3.40927, 3.40927, 3.40927, 3.40927, 3.40927, 3.40927, 3.40927, 3.40927, 3.40927, 3.40927, 3.40927, 3.40927, 3.40946, 3.40927
11.9115, 6, 4.41395, 3.40535, 2.82843, 1.58605, 0, 4.41377, 3.40535, 3.40535, 3.40535, 3.40535, 3.40535, 3.40535, 3.40535, 3.40535, 3.40535, 3.40535, 3.40535, 3.40535, 3.40535, 3.40553, 3.40535
11.9194, 10, 4.40827, 3.40525, 3.4641, 5.59173, 0, 4.40811, 3.40525, 3.40525, 3.40525, 3.40525, 3.40525, 3.40525, 3.40525, 3.40525, 3.40525, 3.40525, 3.40525, 3.40525, 3.40525, 3.40541, 3.40525
11.9272, 10, 4.39343, 3.40292, 3.4641, 5.60657, 0, 4.39328, 3.40292, 3.40292, 3.40292, 3.40292, 3.40292, 3.40292, 3.40292, 3.40292, 3.40292, 3.40292, 3.40292, 3.40292, 3.40292, 3.40307, 3.40292
11.9351, 10, 4.37002, 3.39869, 3.4641, 5.62998, 0, 4.36987, 3.39869, 3.39869, 3.39869, 3.39869, 3.39869, 3.39869, 3.39869, 3.39869, 3.39869, 3.39869, 3.39869, 3.39869, 3.39869, 3.39884, 3.39869
11.943, 2, 4.3394, 3.39351, 2, -2.3394, 0, 4.33925, 3.39351, 3.39351, 3.39351, 3.39351, 3.39351, 3.39351, 3.39351, 3.39351, 3.39351, 3.39351, 3.39352, 3.39351, 3.39351, 3.39366, 3.39351
11.9509, 4, 4.30303, 3.38834, 2.44949, -0.30303, 0, 4.30287, 3.38834, 3.38834, 3.38834, 3.38834, 3.38834, 3.38834, 3.38834, 3.38834, 3.38834, 3.38834, 3.38834, 3.38834, 3.38834, 3.3885, 3.38834
11.9588, 4, 4.26702, 3.38865, 2.44949, -0.267021, 0, 4.26684, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38865, 3.38883, 3.38865
11.9667, 4, 4.22409, 3.38646, 2.44949, -0.224089, 0, 4.22388, 3.38646, 3.38646, 3.38646, 3.38646, 3.38646, 3.38646, 3.38646, 3.38646, 3.38646, 3.38646, 3.38647, 3.38646, 3.38646, 3.38667, 3.38646
11.9745, 4, 4.17537, 3.38214, 2.44949, -0.175368, 0, 4.17512, 3.38214, 3.38214, 3.38214, 3.38214, 3.38214, 3.38214, 3.38214, 3.38214, 3.38214, 3.38214, 3.38214, 3.38214, 3.38214, 3.38239, 3.38214
11.9824, 6, 4.12272, 3.37675, 2.82843, 1.87728, 0, 4.12241, 3.37675, 3.37675, 3.37675, 3.37675, 3.37675, 3.37675, 3.37675, 3.37675, 3.37675, 3.37675, 3.37675, 3.37675, 3.37675, 3.37706, 3.37675
11.9903, 0, 4.06804, 3.37137, 1.41421, -4.06804, 0, 4.06765, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37176, 3.37137
11.9982, 4, 4.01401, 3.36785, 2.44949, -0.014009, 0, 4.0135, 3.36785, 3.36785, 3.36785, 3.36785, 3.36785, 3.36785, 3.36785, 3.36785, 3.36785, 3.36785, 3.36786, 3.36785, 3.36785, 3.36836, 3.36785
12.0061, 8, 3.95866, 3.36347, 3.16228, 4.04134, 0, 3.95801, 3.36347, 3.36347, 3.36347, 3.36347, 3.36347, 3.36347, 3.36347, 3.36347, 3.36347, 3.36347, 3.36347, 3.36347, 3.36347, 3.36411, 3.36347
12.014, 6, 3.90281, 3.35831, 2.82843, 2.09719, 0, 3.90197, 3.35831, 3.35831, 3.35831, 3.35831, 3.35831, 3.35831, 3.35831, 3.35831, 3.35831, 3.35831, 3.35831, 3.35831, 3.35831, 3.35914, 3.35831
12.0218, 8, 3.84658, 3.35182, 3.16228, 4.15342, 0, 3.84551, 3.35182, 3.35182, 3.35182, 3.35182, 3.35182, 3.35182, 3.35182, 3.35182, 3.35182, 3.35182, 3.35182, 3.35182, 3.35182, 3.35289, 3.35182
12.0297, 4, 3.79076, 3.3442, 2.44949, 0.209239, 0, 3.78939, 3.3442, 3.3442, 3.3442, 3.3442, 3.3442, 3.3442, 3.3442, 3.3442, 3.3442, 3.3442, 3.34421, 3.3442, 3.3442, 3.34557, 3.3442
12.0376, 12, 3.73605, 3.33565, 3.74166, 8.26395, 0, 3.73431, 3.33565, 3.33565, 3.33565, 3.33565, 3.33565, 3.33565, 3.33565, 3.33565, 3.33565, 3.33565, 3.33565, 3.33565, 3.33565, 3.33739, 3.33565
12.0455, 0, 3.68317, 3.32645, 1.41421, -3.68317, 0, 3.68097, 3.32645, 3.32645, 3.32645, 3.32645, 3.32645, 3.32645, 3.32645, 3.32645, 3.32645, 3.32645, 3.32645, 3.32645, 3.32645, 3.32865, 3.32645
12.0534, 6, 3.63276, 3.31693, 2.82843, 2.36724, 0, 3.63001, 3.31693, 3.31693, 3.31693, 3.31693, 3.31693, 3.31693, 3.31693, 3.31693, 3.31693, 3.31693, 3.31694, 3.31693, 3.31693, 3.31969, 3.31693
12.0613, 16, 3.58542, 3.30743, 4.24264, 12.4146, 0, 3.58198, 3.30743, 3.30743, 3.30743, 3.30743, 3.30743, 3.30743, 3.30743, 3.30743, 3.30743, 3.30743, 3.30743, 3.30743, 3.30743, 3.31086, 3.30743
12.0691, 6, 3.54219, 3.29884, 2.82843, 2.45781, 0, 3.53795, 3.29884, 3.29884, 3.29884, 3.29884, 3.29884, 3.29884, 3.29884, 3.29884, 3.29884, 3.29884, 3.29884, 3.29884, 3.29884, 3.30308, 3.29884
12.077, 2, 3.50063, 3.28863, 2, -1.50063, 0, 3.49542, 3.28863, 3.28863, 3.28863, 3.28863, 3.28863, 3.28863, 3.28863, 3.28863, 3.28863, 3.28863, 3.28863, 3.28863, 3.28863, 3.29384, 3.28863
12.0849, 6, 3.461, 3.27706, 2.82843, 2.539, 0, 3.45466, 3.27706, 3.27706, 3.27706, 3.27706, 3.27706, 3.27706, 3.27706, 3.27706, 3.27706, 3.27706, 3.27706, 3.27706, 3.27706, 3.2834, 3.27706
12.0928, 2, 3.42397, 3.26483, 2, -1.42397, 0, 3.4163, 3.26483, 3.26483, 3.26483, 3.26483, 3.26483, 3.26483, 3.26483, 3.26483, 3.26483, 3.26483, 3.26483, 3.26483, 3.26483, 3.27249, 3.26483
12.1007, 2, 3.39011, 3.25261, 2, -1.39011, 0, 3.38091, 3.25261, 3.25261, 3.25261, 3.25261, 3.25261, 3.25261, 3.25261, 3.25261, 3.25261, 3.25261, 3.25261, 3.25261, 3.25261, 3.26181, 3.25261
12.1086, 6, 3.36484, 3.24597, 2.82843, 2.63516, 0, 3.35388, 3.24597, 3.24597, 3.24597, 3.24597, 3.24597, 3.24597, 3.24597, 3.24597, 3.24597, 3.24597, 3.24597, 3.24597, 3.24597, 3.25692, 3.24597
12.1164, 4, 3.33954, 3.23646, 2.44949, 0.660455, 0, 3.3266, 3.23646, 3.23646, 3.23646, 3.23646, 3.23646, 3.23646, 3.23646, 3.23646, 3.23646, 3.23646, 3.23646, 3.23646, 3.23646, 3.2494, 3.23646
12.1243, 6, 3.31447, 3.22452, 2.82843, 2.68553, 0, 3.29929, 3.22452, 3.22452, 3.22452, 3.22452, 3.22452, 3.22452, 3.22452, 3.22452, 3.22452, 3.22452, 3.22452, 3.22452, 3.22452, 3.2397, 3.22452
12.1322, 4, 3.29065, 3.21137, 2.44949, 0.709352, 0, 3.27297, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.22905, 3.21137
12.1401, 4, 3.26908, 3.19825, 2.44949, 0.730924, 0, 3.24864, 3.19825, 3.19825, 3.19825, 3.19825, 3.19825, 3.19825, 3.19825, 3.19825, 3.19825, 3.19825, 3.19826, 3.19825, 3.19825, 3.21868, 3.19825
12.148, 4, 3.25736, 3.19298, 2.44949, 0.742642, 0, 3.23392, 3.19298, 3.19298, 3.19298, 3.19298, 3.19298, 3.19298, 3.19298, 3.19298, 3.19298, 3.19298, 3.19299, 3.19298, 3.19298, 3.21642, 3.19298
12.1559, 6, 3.24373, 3.18402, 2.82843, 2.75627, 0, 3.21706, 3.18402, 3.18402, 3.18402, 3.18402, 3.18402, 3.18402, 3.18402, 3.18402, 3.18402, 3.18402, 3.18403, 3.18402, 3.18402, 3.2107, 3.18402
12.1637, 8, 3.22846, 3.17185, 3.16228, 4.77154, 0, 3.19832, 3.17185, 3.17185, 3.17185, 3.17185, 3.17185, 3.17185, 3.17185, 3.17185, 3.17185, 3.17185, 3.17185, 3.17185, 3.17185, 3.20199, 3.17185
