   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_228.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.0888, 0, 0.244832, 0.244831, 1.41421, -0.244832, 0, 0.244831, 0.244831, 0.244831, 0.244831, 0.244831, 0.244831, 0.244831, 0.244831, 0.244831, 0.244831, 0.244831, 0.244831, 0.244832, 0.244831, 0.244831, 0.244831, 0.244831
15.0967, 0, 0.240154, 0.240152, 1.41421, -0.240154, 0, 0.240152, 0.240152, 0.240152, 0.240152, 0.240152, 0.240152, 0.240152, 0.240152, 0.240152, 0.240152, 0.240152, 0.240152, 0.240154, 0.240152, 0.240152, 0.240152, 0.240152
15.1046, 0, 0.237133, 0.237132, 1.41421, -0.237133, 0, 0.237132, 0.237132, 0.237132, 0.237132, 0.237132, 0.237132, 0.237132, 0.237132, 0.237132, 0.237132, 0.237132, 0.237132, 0.237133, 0.237132, 0.237132, 0.237132, 0.237132
15.1125, 0, 0.233396, 0.233395, 1.41421, -0.233396, 0, 0.233395, 0.233395, 0.233395, 0.233395, 0.233395, 0.233395, 0.233395, 0.233395, 0.233395, 0.233395, 0.233395, 0.233395, 0.233396, 0.233395, 0.233395, 0.233395, 0.233395
15.1204, 0, 0.229038, 0.229037, 1.41421, -0.229038, 0, 0.229037, 0.229037, 0.229037, 0.229037, 0.229037, 0.229037, 0.229037, 0.229037, 0.229037, 0.229037, 0.229037, 0.229037, 0.229038, 0.229037, 0.229037, 0.229037, 0.229037
15.1283, 0, 0.2244, 0.224399, 1.41421, -0.2244, 0, 0.224399, 0.224399, 0.224399, 0.224399, 0.224399, 0.224399, 0.224399, 0.224399, 0.224399, 0.224399, 0.224399, 0.224399, 0.2244, 0.224399, 0.224399, 0.224399, 0.224399
15.1362, 4, 0.219809, 0.219807, 2.44949, 3.78019, 0, 0.219807, 0.219807, 0.219807, 0.219807, 0.219807, 0.219807, 0.219807, 0.219807, 0.219807, 0.219807, 0.219807, 0.219807, 0.219809, 0.219807, 0.219807, 0.219807, 0.219807
15.1441, 0, 0.217117, 0.217116, 1.41421, -0.217117, 0, 0.217116, 0.217116, 0.217116, 0.217116, 0.217116, 0.217116, 0.217116, 0.217116, 0.217116, 0.217116, 0.217116, 0.217116, 0.217117, 0.217116, 0.217116, 0.217116, 0.217116
15.152, 0, 0.213602, 0.2136, 1.41421, -0.213602, 0, 0.2136, 0.2136, 0.2136, 0.2136, 0.2136, 0.2136, 0.2136, 0.2136, 0.2136, 0.2136, 0.2136, 0.2136, 0.213602, 0.2136, 0.2136, 0.2136, 0.2136
15.1598, 0, 0.209385, 0.209384, 1.41421, -0.209385, 0, 0.209384, 0.209384, 0.209384, 0.209384, 0.209384, 0.209384, 0.209384, 0.209384, 0.209384, 0.209384, 0.209384, 0.209384, 0.209385, 0.209384, 0.209384, 0.209384, 0.209384
15.1677, 4, 0.20485, 0.204848, 2.44949, 3.79515, 0, 0.204848, 0.204848, 0.204848, 0.204848, 0.204848, 0.204848, 0.204848, 0.204848, 0.204848, 0.204848, 0.204848, 0.204848, 0.20485, 0.204848, 0.204848, 0.204848, 0.204848
15.1756, 0, 0.200364, 0.200363, 1.41421, -0.200364, 0, 0.200363, 0.200363, 0.200363, 0.200363, 0.200363, 0.200363, 0.200363, 0.200363, 0.200363, 0.200363, 0.200363, 0.200363, 0.200364, 0.200363, 0.200363, 0.200363, 0.200363
15.1835, 0, 0.198297, 0.198296, 1.41421, -0.198297, 0, 0.198296, 0.198296, 0.198296, 0.198296, 0.198296, 0.198296, 0.198296, 0.198296, 0.198296, 0.198296, 0.198296, 0.198296, 0.198297, 0.198296, 0.198296, 0.198296, 0.198296
15.1914, 0, 0.195119, 0.195118, 1.41421, -0.195119, 0, 0.195118, 0.195118, 0.195118, 0.195118, 0.195118, 0.195118, 0.195118, 0.195118, 0.195118, 0.195118, 0.195118, 0.195118, 0.195119, 0.195118, 0.195118, 0.195118, 0.195118
15.1993, 0, 0.190967, 0.190965, 1.41421, -0.190967, 0, 0.190965, 0.190965, 0.190965, 0.190965, 0.190965, 0.190965, 0.190965, 0.190965, 0.190965, 0.190965, 0.190965, 0.190965, 0.190967, 0.190965, 0.190965, 0.190965, 0.190965
15.2072, 0, 0.186365, 0.186364, 1.41421, -0.186365, 0, 0.186364, 0.186364, 0.186364, 0.186364, 0.186364, 0.186364, 0.186364, 0.186364, 0.186364, 0.186364, 0.186364, 0.186364, 0.186365, 0.186364, 0.186364, 0.186364, 0.186364
15.2151, 2, 0.181819, 0.181818, 2, 1.81818, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181819, 0.181818, 0.181818, 0.181818, 0.181818
15.223, 0, 0.182693, 0.182692, 1.41421, -0.182693, 0, 0.182692, 0.182692, 0.182692, 0.182692, 0.182692, 0.182692, 0.182692, 0.182692, 0.182692, 0.182692, 0.182692, 0.182692, 0.182693, 0.182692, 0.182692, 0.182692, 0.182692
15.2309, 0, 0.182793, 0.182791, 1.41421, -0.182793, 0, 0.182791, 0.182791, 0.182791, 0.182791, 0.182791, 0.182791, 0.182791, 0.182791, 0.182791, 0.182791, 0.182791, 0.182791, 0.182793, 0.182791, 0.182791, 0.182791, 0.182791
15.2388, 0, 0.182203, 0.182202, 1.41421, -0.182203, 0, 0.182202, 0.182202, 0.182202, 0.182202, 0.182202, 0.182202, 0.182202, 0.182202, 0.182202, 0.182202, 0.182202, 0.182202, 0.182203, 0.182202, 0.182202, 0.182202, 0.182202
15.2466, 0, 0.18127, 0.181269, 1.41421, -0.18127, 0, 0.181269, 0.181269, 0.181269, 0.181269, 0.181269, 0.181269, 0.181269, 0.181269, 0.181269, 0.181269, 0.181269, 0.181269, 0.18127, 0.181269, 0.181269, 0.181269, 0.181269
15.2545, 0, 0.18034, 0.180339, 1.41421, -0.18034, 0, 0.180339, 0.180339, 0.180339, 0.180339, 0.180339, 0.180339, 0.180339, 0.180339, 0.180339, 0.180339, 0.180339, 0.180339, 0.18034, 0.180339, 0.180339, 0.180339, 0.180339
15.2624, 2, 0.180217, 0.180216, 2, 1.81978, 0, 0.180216, 0.180216, 0.180216, 0.180216, 0.180216, 0.180216, 0.180216, 0.180216, 0.180216, 0.180216, 0.180216, 0.180216, 0.180217, 0.180216, 0.180216, 0.180216, 0.180216
15.2703, 4, 0.179979, 0.179978, 2.44949, 3.82002, 0, 0.179978, 0.179978, 0.179978, 0.179978, 0.179978, 0.179978, 0.179978, 0.179978, 0.179978, 0.179978, 0.179978, 0.179978, 0.179979, 0.179978, 0.179978, 0.179978, 0.179978
15.2782, 0, 0.179641, 0.17964, 1.41421, -0.179641, 0, 0.17964, 0.17964, 0.17964, 0.17964, 0.17964, 0.17964, 0.17964, 0.17964, 0.17964, 0.17964, 0.17964, 0.17964, 0.179641, 0.17964, 0.17964, 0.17964, 0.17964
15.2861, 0, 0.179254, 0.179252, 1.41421, -0.179254, 0, 0.179252, 0.179252, 0.179252, 0.179252, 0.179252, 0.179252, 0.179252, 0.179252, 0.179252, 0.179252, 0.179252, 0.179252, 0.179254, 0.179252, 0.179252, 0.179252, 0.179252
15.294, 0, 0.178867, 0.178865, 1.41421, -0.178867, 0, 0.178865, 0.178865, 0.178865, 0.178865, 0.178865, 0.178865, 0.178865, 0.178865, 0.178865, 0.178865, 0.178865, 0.178865, 0.178866, 0.178865, 0.178865, 0.178865, 0.178865
15.3019, 0, 0.178653, 0.178652, 1.41421, -0.178653, 0, 0.178652, 0.178652, 0.178652, 0.178652, 0.178652, 0.178652, 0.178652, 0.178652, 0.178652, 0.178652, 0.178652, 0.178652, 0.178653, 0.178652, 0.178652, 0.178652, 0.178652
15.3098, 0, 0.178353, 0.178352, 1.41421, -0.178353, 0, 0.178352, 0.178352, 0.178352, 0.178352, 0.178352, 0.178352, 0.178352, 0.178352, 0.178352, 0.178352, 0.178352, 0.178352, 0.178353, 0.178352, 0.178352, 0.178352, 0.178352
15.3176, 0, 0.177979, 0.177978, 1.41421, -0.177979, 0, 0.177978, 0.177978, 0.177978, 0.177978, 0.177978, 0.177978, 0.177978, 0.177978, 0.177978, 0.177978, 0.177978, 0.177978, 0.177979, 0.177978, 0.177978, 0.177978, 0.177978
15.3255, 0, 0.177568, 0.177566, 1.41421, -0.177568, 0, 0.177566, 0.177566, 0.177566, 0.177566, 0.177566, 0.177566, 0.177566, 0.177566, 0.177566, 0.177566, 0.177566, 0.177566, 0.177568, 0.177566, 0.177566, 0.177566, 0.177566
15.3334, 0, 0.177157, 0.177156, 1.41421, -0.177157, 0, 0.177156, 0.177156, 0.177156, 0.177156, 0.177156, 0.177156, 0.177156, 0.177156, 0.177156, 0.177156, 0.177156, 0.177156, 0.177157, 0.177156, 0.177156, 0.177156, 0.177156
15.3413, 0, 0.176932, 0.176931, 1.41421, -0.176932, 0, 0.176931, 0.176931, 0.176931, 0.176931, 0.176931, 0.176931, 0.176931, 0.176931, 0.176931, 0.176931, 0.176931, 0.176931, 0.176932, 0.176931, 0.176931, 0.176931, 0.176931
15.3492, 2, 0.17663, 0.176629, 2, 1.82337, 0, 0.176629, 0.176629, 0.176629, 0.176629, 0.176629, 0.176629, 0.176629, 0.176629, 0.176629, 0.176629, 0.176629, 0.176629, 0.17663, 0.176629, 0.176629, 0.176629, 0.176629
15.3571, 0, 0.176261, 0.176259, 1.41421, -0.176261, 0, 0.176259, 0.176259, 0.176259, 0.176259, 0.176259, 0.176259, 0.176259, 0.176259, 0.176259, 0.176259, 0.176259, 0.176259, 0.176261, 0.176259, 0.176259, 0.176259, 0.176259
15.365, 0, 0.175858, 0.175856, 1.41421, -0.175858, 0, 0.175856, 0.175856, 0.175856, 0.175856, 0.175856, 0.175856, 0.175856, 0.175856, 0.175856, 0.175856, 0.175856, 0.175856, 0.175858, 0.175856, 0.175856, 0.175856, 0.175856
15.3729, 2, 0.175455, 0.175454, 2, 1.82454, 0, 0.175454, 0.175454, 0.175454, 0.175454, 0.175454, 0.175454, 0.175454, 0.175454, 0.175454, 0.175454, 0.175454, 0.175454, 0.175455, 0.175454, 0.175454, 0.175454, 0.175454
15.3808, 0, 0.175148, 0.175147, 1.41421, -0.175148, 0, 0.175147, 0.175147, 0.175147, 0.175147, 0.175147, 0.175147, 0.175147, 0.175147, 0.175147, 0.175147, 0.175147, 0.175147, 0.175148, 0.175147, 0.175147, 0.175147, 0.175147
15.3887, 0, 0.17477, 0.174769, 1.41421, -0.17477, 0, 0.174769, 0.174769, 0.174769, 0.174769, 0.174769, 0.174769, 0.174769, 0.174769, 0.174769, 0.174769, 0.174769, 0.174769, 0.17477, 0.174769, 0.174769, 0.174769, 0.174769
15.3966, 0, 0.174333, 0.174332, 1.41421, -0.174333, 0, 0.174332, 0.174332, 0.174332, 0.174332, 0.174332, 0.174332, 0.174332, 0.174332, 0.174332, 0.174332, 0.174332, 0.174332, 0.174333, 0.174332, 0.174332, 0.174332, 0.174332
15.4044, 0, 0.173866, 0.173865, 1.41421, -0.173866, 0, 0.173865, 0.173865, 0.173865, 0.173865, 0.173865, 0.173865, 0.173865, 0.173865, 0.173865, 0.173865, 0.173865, 0.173865, 0.173866, 0.173865, 0.173865, 0.173865, 0.173865
15.4123, 2, 0.1734, 0.173399, 2, 1.8266, 0, 0.173399, 0.173399, 0.173399, 0.173399, 0.173399, 0.173399, 0.173399, 0.173399, 0.173399, 0.173399, 0.173399, 0.173399, 0.1734, 0.173399, 0.173399, 0.173399, 0.173399
15.4202, 0, 0.173096, 0.173095, 1.41421, -0.173096, 0, 0.173095, 0.173095, 0.173095, 0.173095, 0.173095, 0.173095, 0.173095, 0.173095, 0.173095, 0.173095, 0.173095, 0.173095, 0.173096, 0.173095, 0.173095, 0.173095, 0.173095
15.4281, 0, 0.172722, 0.17272, 1.41421, -0.172722, 0, 0.17272, 0.17272, 0.17272, 0.17272, 0.17272, 0.17272, 0.17272, 0.17272, 0.17272, 0.17272, 0.17272, 0.17272, 0.172721, 0.17272, 0.17272, 0.17272, 0.17272
15.436, 0, 0.172286, 0.172285, 1.41421, -0.172286, 0, 0.172285, 0.172285, 0.172285, 0.172285, 0.172285, 0.172285, 0.172285, 0.172285, 0.172285, 0.172285, 0.172285, 0.172285, 0.172286, 0.172285, 0.172285, 0.172285, 0.172285
15.4439, 4, 0.171822, 0.17182, 2.44949, 3.82818, 0, 0.17182, 0.17182, 0.17182, 0.17182, 0.17182, 0.17182, 0.17182, 0.17182, 0.17182, 0.17182, 0.17182, 0.17182, 0.171821, 0.17182, 0.17182, 0.17182, 0.17182
15.4518, 0, 0.171357, 0.171356, 1.41421, -0.171357, 0, 0.171356, 0.171356, 0.171356, 0.171356, 0.171356, 0.171356, 0.171356, 0.171356, 0.171356, 0.171356, 0.171356, 0.171356, 0.171357, 0.171356, 0.171356, 0.171356, 0.171356
15.4597, 0, 0.17095, 0.170948, 1.41421, -0.17095, 0, 0.170948, 0.170948, 0.170948, 0.170948, 0.170948, 0.170948, 0.170948, 0.170948, 0.170948, 0.170948, 0.170948, 0.170948, 0.170949, 0.170948, 0.170949, 0.170948, 0.170948
15.4676, 0, 0.170479, 0.170477, 1.41421, -0.170479, 0, 0.170477, 0.170477, 0.170477, 0.170477, 0.170477, 0.170477, 0.170477, 0.170477, 0.170477, 0.170477, 0.170477, 0.170477, 0.170478, 0.170477, 0.170477, 0.170477, 0.170477
15.4755, 0, 0.169953, 0.169952, 1.41421, -0.169953, 0, 0.169952, 0.169952, 0.169952, 0.169952, 0.169952, 0.169952, 0.169952, 0.169952, 0.169952, 0.169952, 0.169952, 0.169952, 0.169953, 0.169952, 0.169952, 0.169952, 0.169952
15.4833, 0, 0.169402, 0.1694, 1.41421, -0.169402, 0, 0.1694, 0.1694, 0.1694, 0.1694, 0.1694, 0.1694, 0.1694, 0.1694, 0.1694, 0.1694, 0.1694, 0.1694, 0.169401, 0.1694, 0.1694, 0.1694, 0.1694
15.4912, 0, 0.168851, 0.168849, 1.41421, -0.168851, 0, 0.168849, 0.168849, 0.168849, 0.168849, 0.168849, 0.168849, 0.168849, 0.168849, 0.168849, 0.168849, 0.168849, 0.168849, 0.16885, 0.168849, 0.16885, 0.168849, 0.168849
15.4991, 0, 0.168451, 0.168449, 1.41421, -0.168451, 0, 0.168449, 0.168449, 0.168449, 0.168449, 0.168449, 0.168449, 0.168449, 0.168449, 0.168449, 0.168449, 0.168449, 0.168449, 0.16845, 0.168449, 0.16845, 0.168449, 0.168449
15.507, 8, 0.167985, 0.167982, 3.16228, 7.83202, 0, 0.167982, 0.167982, 0.167982, 0.167982, 0.167982, 0.167982, 0.167982, 0.167982, 0.167982, 0.167982, 0.167982, 0.167982, 0.167983, 0.167982, 0.167984, 0.167982, 0.167982
15.5149, 0, 0.167463, 0.167459, 1.41421, -0.167463, 0, 0.167459, 0.167459, 0.167459, 0.167459, 0.167459, 0.167459, 0.167459, 0.167459, 0.167459, 0.167459, 0.167459, 0.167459, 0.167461, 0.167459, 0.167462, 0.167459, 0.167459
15.5228, 2, 0.166913, 0.166909, 2, 1.83309, 0, 0.166909, 0.166909, 0.166909, 0.166909, 0.166909, 0.166909, 0.166909, 0.166909, 0.166909, 0.166909, 0.166909, 0.166909, 0.16691, 0.166909, 0.166912, 0.166909, 0.166909
15.5307, 0, 0.166364, 0.16636, 1.41421, -0.166364, 0, 0.16636, 0.16636, 0.16636, 0.16636, 0.16636, 0.16636, 0.16636, 0.16636, 0.16636, 0.16636, 0.16636, 0.16636, 0.166361, 0.16636, 0.166363, 0.16636, 0.16636
15.5386, 0, 0.16584, 0.165835, 1.41421, -0.16584, 0, 0.165835, 0.165835, 0.165835, 0.165835, 0.165835, 0.165835, 0.165835, 0.165835, 0.165835, 0.165835, 0.165835, 0.165835, 0.165836, 0.165835, 0.165839, 0.165835, 0.165835
15.5465, 2, 0.165258, 0.165251, 2, 1.83474, 0, 0.165251, 0.165251, 0.165251, 0.165251, 0.165251, 0.165251, 0.165251, 0.165251, 0.165251, 0.165251, 0.165251, 0.165251, 0.165253, 0.165251, 0.165257, 0.165251, 0.165251
15.5544, 0, 0.164626, 0.164619, 1.41421, -0.164626, 0, 0.164619, 0.164619, 0.164619, 0.164619, 0.164619, 0.164619, 0.164619, 0.164619, 0.164619, 0.164619, 0.164619, 0.164619, 0.16462, 0.164619, 0.164625, 0.164619, 0.164619
15.5622, 0, 0.16397, 0.163961, 1.41421, -0.16397, 0, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163961, 0.163963, 0.163961, 0.163969, 0.163961, 0.163961
15.5701, 0, 0.163317, 0.163306, 1.41421, -0.163317, 0, 0.163306, 0.163306, 0.163306, 0.163306, 0.163306, 0.163306, 0.163306, 0.163306, 0.163306, 0.163306, 0.163306, 0.163306, 0.163307, 0.163306, 0.163315, 0.163306, 0.163306
15.578, 4, 0.162805, 0.162792, 2.44949, 3.83719, 0, 0.162792, 0.162792, 0.162792, 0.162792, 0.162792, 0.162792, 0.162792, 0.162792, 0.162792, 0.162792, 0.162792, 0.162792, 0.162793, 0.162792, 0.162804, 0.162792, 0.162792
15.5859, 2, 0.162232, 0.162216, 2, 1.83777, 0, 0.162216, 0.162216, 0.162216, 0.162216, 0.162216, 0.162216, 0.162216, 0.162216, 0.162216, 0.162216, 0.162216, 0.162216, 0.162217, 0.162216, 0.16223, 0.162216, 0.162216
15.5938, 0, 0.161606, 0.161588, 1.41421, -0.161606, 0, 0.161588, 0.161588, 0.161588, 0.161588, 0.161588, 0.161588, 0.161588, 0.161588, 0.161588, 0.161588, 0.161588, 0.161588, 0.161589, 0.161588, 0.161605, 0.161588, 0.161588
15.6017, 0, 0.160955, 0.160933, 1.41421, -0.160955, 0, 0.160933, 0.160933, 0.160933, 0.160933, 0.160933, 0.160933, 0.160933, 0.160933, 0.160933, 0.160933, 0.160933, 0.160933, 0.160934, 0.160933, 0.160954, 0.160933, 0.160933
15.6096, 2, 0.160306, 0.16028, 2, 1.83969, 0, 0.16028, 0.16028, 0.16028, 0.16028, 0.16028, 0.16028, 0.16028, 0.16028, 0.16028, 0.16028, 0.16028, 0.16028, 0.160281, 0.16028, 0.160305, 0.16028, 0.16028
15.6175, 0, 0.159653, 0.159623, 1.41421, -0.159653, 0, 0.159623, 0.159623, 0.159623, 0.159623, 0.159623, 0.159623, 0.159623, 0.159623, 0.159623, 0.159623, 0.159623, 0.159623, 0.159624, 0.159623, 0.159652, 0.159623, 0.159623
15.6254, 0, 0.158948, 0.158912, 1.41421, -0.158948, 0, 0.158912, 0.158912, 0.158912, 0.158912, 0.158912, 0.158912, 0.158912, 0.158912, 0.158912, 0.158912, 0.158912, 0.158912, 0.158913, 0.158912, 0.158947, 0.158912, 0.158912
15.6333, 0, 0.158199, 0.158156, 1.41421, -0.158199, 0, 0.158156, 0.158156, 0.158156, 0.158156, 0.158156, 0.158156, 0.158156, 0.158156, 0.158156, 0.158156, 0.158156, 0.158156, 0.158158, 0.158156, 0.158198, 0.158156, 0.158156
15.6411, 2, 0.157429, 0.157379, 2, 1.84257, 0, 0.157379, 0.157379, 0.157379, 0.157379, 0.157379, 0.157379, 0.157379, 0.157379, 0.157379, 0.157379, 0.157379, 0.157379, 0.157381, 0.157379, 0.157428, 0.157379, 0.157379
15.649, 2, 0.156662, 0.156604, 2, 1.84334, 0, 0.156604, 0.156604, 0.156604, 0.156604, 0.156604, 0.156604, 0.156604, 0.156604, 0.156604, 0.156604, 0.156604, 0.156604, 0.156606, 0.156604, 0.156661, 0.156604, 0.156604
15.6569, 0, 0.156029, 0.155962, 1.41421, -0.156029, 0, 0.155962, 0.155962, 0.155962, 0.155962, 0.155962, 0.155962, 0.155962, 0.155962, 0.155962, 0.155962, 0.155962, 0.155962, 0.155963, 0.155962, 0.156028, 0.155962, 0.155962
15.6648, 2, 0.155339, 0.155262, 2, 1.84466, 0, 0.155262, 0.155262, 0.155262, 0.155262, 0.155262, 0.155262, 0.155262, 0.155262, 0.155262, 0.155262, 0.155262, 0.155262, 0.155263, 0.155262, 0.155338, 0.155262, 0.155262
15.6727, 2, 0.154602, 0.154513, 2, 1.8454, 0, 0.154513, 0.154513, 0.154513, 0.154513, 0.154513, 0.154513, 0.154513, 0.154513, 0.154513, 0.154513, 0.154513, 0.154513, 0.154514, 0.154513, 0.154601, 0.154513, 0.154513
15.6806, 4, 0.153844, 0.153741, 2.44949, 3.84616, 0, 0.153741, 0.153741, 0.153741, 0.153741, 0.153741, 0.153741, 0.153741, 0.153741, 0.153741, 0.153741, 0.153741, 0.153741, 0.153742, 0.153741, 0.153843, 0.153741, 0.153741
15.6885, 0, 0.153086, 0.152969, 1.41421, -0.153086, 0, 0.152969, 0.152969, 0.152969, 0.152969, 0.152969, 0.152969, 0.152969, 0.152969, 0.152969, 0.152969, 0.152969, 0.152969, 0.15297, 0.152969, 0.153085, 0.152969, 0.152969
15.6964, 0, 0.152302, 0.152168, 1.41421, -0.152302, 0, 0.152168, 0.152168, 0.152168, 0.152168, 0.152168, 0.152168, 0.152168, 0.152168, 0.152168, 0.152168, 0.152168, 0.152168, 0.152169, 0.152168, 0.152301, 0.152168, 0.152168
15.7043, 4, 0.151472, 0.15132, 2.44949, 3.84853, 0, 0.15132, 0.15132, 0.15132, 0.15132, 0.15132, 0.15132, 0.15132, 0.15132, 0.15132, 0.15132, 0.15132, 0.15132, 0.151321, 0.15132, 0.151471, 0.15132, 0.15132
15.7122, 2, 0.150605, 0.150433, 2, 1.8494, 0, 0.150433, 0.150433, 0.150433, 0.150433, 0.150433, 0.150433, 0.150433, 0.150433, 0.150433, 0.150433, 0.150433, 0.150433, 0.150434, 0.150433, 0.150604, 0.150433, 0.150433
15.72, 0, 0.149722, 0.149528, 1.41421, -0.149722, 0, 0.149528, 0.149528, 0.149528, 0.149528, 0.149528, 0.149528, 0.149528, 0.149528, 0.149528, 0.149528, 0.149528, 0.149528, 0.149529, 0.149528, 0.14972, 0.149528, 0.149528
15.7279, 0, 0.148843, 0.148625, 1.41421, -0.148843, 0, 0.148625, 0.148625, 0.148625, 0.148625, 0.148625, 0.148625, 0.148625, 0.148625, 0.148625, 0.148625, 0.148625, 0.148625, 0.148627, 0.148625, 0.148841, 0.148625, 0.148625
15.7358, 0, 0.148084, 0.147841, 1.41421, -0.148084, 0, 0.147841, 0.147841, 0.147841, 0.147841, 0.147841, 0.147841, 0.147841, 0.147841, 0.147841, 0.147841, 0.147841, 0.147841, 0.147843, 0.147841, 0.148083, 0.147841, 0.147841
15.7437, 0, 0.147278, 0.147007, 1.41421, -0.147278, 0, 0.147007, 0.147007, 0.147007, 0.147007, 0.147007, 0.147007, 0.147007, 0.147007, 0.147007, 0.147007, 0.147007, 0.147007, 0.147009, 0.147007, 0.147277, 0.147007, 0.147007
15.7516, 0, 0.146431, 0.146131, 1.41421, -0.146431, 0, 0.146131, 0.146131, 0.146131, 0.146131, 0.146131, 0.146131, 0.146131, 0.146131, 0.146131, 0.146131, 0.146131, 0.146131, 0.146132, 0.146131, 0.14643, 0.146131, 0.146131
15.7595, 0, 0.145567, 0.145235, 1.41421, -0.145567, 0, 0.145235, 0.145235, 0.145235, 0.145235, 0.145235, 0.145235, 0.145235, 0.145235, 0.145235, 0.145235, 0.145235, 0.145235, 0.145236, 0.145235, 0.145566, 0.145235, 0.145235
15.7674, 0, 0.144688, 0.144322, 1.41421, -0.144688, 0, 0.144322, 0.144322, 0.144322, 0.144322, 0.144322, 0.144322, 0.144322, 0.144322, 0.144322, 0.144322, 0.144322, 0.144322, 0.144324, 0.144322, 0.144686, 0.144322, 0.144322
15.7753, 2, 0.143779, 0.143378, 2, 1.85622, 0, 0.143378, 0.143378, 0.143378, 0.143378, 0.143378, 0.143378, 0.143378, 0.143378, 0.143378, 0.143378, 0.143378, 0.143378, 0.143379, 0.143378, 0.143778, 0.143378, 0.143378
15.7832, 0, 0.14283, 0.142392, 1.41421, -0.14283, 0, 0.142392, 0.142392, 0.142392, 0.142392, 0.142392, 0.142392, 0.142392, 0.142392, 0.142392, 0.142392, 0.142392, 0.142392, 0.142393, 0.142392, 0.142829, 0.142392, 0.142392
15.791, 0, 0.141851, 0.141373, 1.41421, -0.141851, 0, 0.141373, 0.141373, 0.141373, 0.141373, 0.141373, 0.141373, 0.141373, 0.141373, 0.141373, 0.141373, 0.141373, 0.141373, 0.141374, 0.141373, 0.14185, 0.141373, 0.141373
15.7989, 0, 0.140859, 0.14034, 1.41421, -0.140859, 0, 0.14034, 0.14034, 0.14034, 0.14034, 0.14034, 0.14034, 0.14034, 0.14034, 0.14034, 0.14034, 0.14034, 0.14034, 0.140341, 0.14034, 0.140857, 0.14034, 0.14034
15.8068, 0, 0.139872, 0.13931, 1.41421, -0.139872, 0, 0.13931, 0.13931, 0.13931, 0.13931, 0.13931, 0.13931, 0.13931, 0.13931, 0.13931, 0.13931, 0.13931, 0.13931, 0.139312, 0.13931, 0.139871, 0.13931, 0.13931
15.8147, 0, 0.138981, 0.138375, 1.41421, -0.138981, 0, 0.138375, 0.138375, 0.138375, 0.138375, 0.138375, 0.138375, 0.138375, 0.138375, 0.138375, 0.138375, 0.138375, 0.138375, 0.138377, 0.138375, 0.13898, 0.138375, 0.138375
15.8226, 0, 0.138054, 0.137403, 1.41421, -0.138054, 0, 0.137403, 0.137403, 0.137403, 0.137403, 0.137403, 0.137403, 0.137403, 0.137403, 0.137403, 0.137403, 0.137403, 0.137403, 0.137404, 0.137403, 0.138053, 0.137403, 0.137403
15.8305, 0, 0.137097, 0.136399, 1.41421, -0.137097, 0, 0.136399, 0.136399, 0.136399, 0.136399, 0.136399, 0.136399, 0.136399, 0.136399, 0.136399, 0.136399, 0.136399, 0.136399, 0.1364, 0.136399, 0.137096, 0.136399, 0.136399
15.8384, 0, 0.136128, 0.135382, 1.41421, -0.136128, 0, 0.135382, 0.135382, 0.135382, 0.135382, 0.135382, 0.135382, 0.135382, 0.135382, 0.135382, 0.135382, 0.135382, 0.135382, 0.135383, 0.135382, 0.136126, 0.135382, 0.135382
15.8463, 6, 0.135123, 0.134329, 2.82843, 5.86488, 0, 0.134329, 0.134329, 0.134329, 0.134329, 0.134329, 0.134329, 0.134329, 0.134329, 0.134329, 0.134329, 0.134329, 0.134329, 0.13433, 0.134329, 0.135122, 0.134329, 0.134329
15.8542, 0, 0.134086, 0.133242, 1.41421, -0.134086, 0, 0.133242, 0.133242, 0.133242, 0.133242, 0.133242, 0.133242, 0.133242, 0.133242, 0.133242, 0.133242, 0.133242, 0.133242, 0.133243, 0.133242, 0.134085, 0.133242, 0.133242
15.8621, 4, 0.133016, 0.132122, 2.44949, 3.86698, 0, 0.132122, 0.132122, 0.132122, 0.132122, 0.132122, 0.132122, 0.132122, 0.132122, 0.132122, 0.132122, 0.132122, 0.132122, 0.132123, 0.132122, 0.133015, 0.132122, 0.132122
15.8699, 2, 0.131922, 0.130977, 2, 1.86808, 0, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130979, 0.130977, 0.131921, 0.130977, 0.130977
15.8778, 0, 0.130819, 0.129824, 1.41421, -0.130819, 0, 0.129824, 0.129824, 0.129824, 0.129824, 0.129824, 0.129824, 0.129824, 0.129824, 0.129824, 0.129824, 0.129824, 0.129824, 0.129825, 0.129824, 0.130818, 0.129824, 0.129824
