   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_187.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
11.1727, 4, 1.65602, 1.65602, 2.44949, 2.34398, 1.65602, 0, 1.65602, 1.65602, 1.65602, 1.65602, 1.65602, 1.65602, 1.65602, 1.65602, 1.65602, 1.65602, 1.65602, 1.65602, 1.65602, 1.65602
11.1806, 10, 1.65195, 1.65195, 3.4641, 8.34805, 1.65195, 0, 1.65195, 1.65195, 1.65195, 1.65195, 1.65195, 1.65195, 1.65195, 1.65195, 1.65195, 1.65195, 1.65195, 1.65195, 1.65195, 1.65195
11.1885, 6, 1.64789, 1.64789, 2.82843, 4.35211, 1.64789, 0, 1.64789, 1.64789, 1.64789, 1.64789, 1.64789, 1.64789, 1.64789, 1.64789, 1.64789, 1.64789, 1.64789, 1.64789, 1.64789, 1.64789
11.1964, 4, 1.65453, 1.65453, 2.44949, 2.34547, 1.65453, 0, 1.65453, 1.65453, 1.65453, 1.65453, 1.65453, 1.65453, 1.65453, 1.65453, 1.65453, 1.65453, 1.65453, 1.65453, 1.65453, 1.65453
11.2043, 4, 1.65607, 1.65607, 2.44949, 2.34393, 1.65607, 0, 1.65607, 1.65607, 1.65607, 1.65607, 1.65607, 1.65607, 1.65607, 1.65607, 1.65607, 1.65607, 1.65607, 1.65607, 1.65607, 1.65607
11.2122, 8, 1.65299, 1.65299, 3.16228, 6.34701, 1.65299, 0, 1.65299, 1.65299, 1.65299, 1.65299, 1.65299, 1.65299, 1.65299, 1.65299, 1.65299, 1.65299, 1.65299, 1.65299, 1.65299, 1.65299
11.22, 8, 1.6476, 1.6476, 3.16228, 6.3524, 1.6476, 0, 1.6476, 1.6476, 1.6476, 1.6476, 1.6476, 1.6476, 1.6476, 1.6476, 1.6476, 1.6476, 1.6476, 1.6476, 1.6476, 1.6476
11.2279, 8, 1.64222, 1.64222, 3.16228, 6.35778, 1.64222, 0, 1.64222, 1.64222, 1.64222, 1.64222, 1.64222, 1.64222, 1.64222, 1.64222, 1.64222, 1.64222, 1.64222, 1.64222, 1.64222, 1.64222
11.2358, 8, 1.64887, 1.64887, 3.16228, 6.35113, 1.64887, 0, 1.64887, 1.64887, 1.64887, 1.64887, 1.64887, 1.64887, 1.64887, 1.64887, 1.64887, 1.64887, 1.64887, 1.64887, 1.64887, 1.64887
11.2437, 16, 1.65042, 1.65042, 4.24264, 14.3496, 1.65042, 0, 1.65042, 1.65042, 1.65042, 1.65042, 1.65042, 1.65042, 1.65042, 1.65042, 1.65042, 1.65042, 1.65042, 1.65042, 1.65042, 1.65042
11.2516, 6, 1.64734, 1.64734, 2.82843, 4.35266, 1.64734, 0, 1.64734, 1.64734, 1.64734, 1.64734, 1.64734, 1.64734, 1.64734, 1.64734, 1.64734, 1.64734, 1.64734, 1.64734, 1.64734, 1.64734
11.2595, 6, 1.64195, 1.64195, 2.82843, 4.35805, 1.64195, 0, 1.64195, 1.64195, 1.64195, 1.64195, 1.64195, 1.64195, 1.64195, 1.64195, 1.64195, 1.64195, 1.64195, 1.64195, 1.64195, 1.64195
11.2673, 6, 1.63656, 1.63656, 2.82843, 4.36344, 1.63656, 0, 1.63656, 1.63656, 1.63656, 1.63656, 1.63656, 1.63656, 1.63656, 1.63656, 1.63656, 1.63656, 1.63656, 1.63656, 1.63656, 1.63656
11.2752, 4, 1.64148, 1.64148, 2.44949, 2.35852, 1.64148, 0, 1.64148, 1.64148, 1.64148, 1.64148, 1.64148, 1.64148, 1.64148, 1.64148, 1.64148, 1.64148, 1.64148, 1.64148, 1.64148, 1.64148
11.2831, 6, 1.64147, 1.64147, 2.82843, 4.35853, 1.64147, 0, 1.64147, 1.64147, 1.64147, 1.64147, 1.64147, 1.64147, 1.64147, 1.64147, 1.64147, 1.64147, 1.64147, 1.64147, 1.64147, 1.64147
11.291, 10, 1.63701, 1.637, 3.4641, 8.363, 1.637, 0, 1.637, 1.637, 1.637, 1.637, 1.637, 1.637, 1.637, 1.637, 1.637, 1.637, 1.63701, 1.637, 1.637, 1.637
11.2989, 6, 1.63032, 1.63032, 2.82843, 4.36968, 1.63032, 0, 1.63032, 1.63032, 1.63032, 1.63032, 1.63032, 1.63032, 1.63032, 1.63032, 1.63032, 1.63032, 1.63032, 1.63032, 1.63032, 1.63032
11.3068, 6, 1.62365, 1.62365, 2.82843, 4.37635, 1.62365, 0, 1.62365, 1.62365, 1.62365, 1.62365, 1.62365, 1.62365, 1.62365, 1.62365, 1.62365, 1.62365, 1.62365, 1.62365, 1.62365, 1.62365
11.3147, 8, 1.62852, 1.62852, 3.16228, 6.37148, 1.62852, 0, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852
11.3225, 6, 1.62852, 1.62852, 2.82843, 4.37148, 1.62852, 0, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852, 1.62852
11.3304, 8, 1.62408, 1.62407, 3.16228, 6.37592, 1.62407, 0, 1.62407, 1.62407, 1.62407, 1.62407, 1.62407, 1.62407, 1.62407, 1.62407, 1.62407, 1.62407, 1.62408, 1.62407, 1.62407, 1.62407
11.3383, 8, 1.61743, 1.61742, 3.16228, 6.38257, 1.61742, 0, 1.61742, 1.61742, 1.61742, 1.61742, 1.61742, 1.61742, 1.61742, 1.61742, 1.61742, 1.61742, 1.61743, 1.61742, 1.61742, 1.61742
11.3462, 8, 1.61079, 1.61079, 3.16228, 6.38921, 1.61079, 0, 1.61079, 1.61079, 1.61079, 1.61079, 1.61079, 1.61079, 1.61079, 1.61079, 1.61079, 1.61079, 1.61079, 1.61079, 1.61079, 1.61079
11.3541, 8, 1.61395, 1.61395, 3.16228, 6.38605, 1.61395, 0, 1.61395, 1.61395, 1.61395, 1.61395, 1.61395, 1.61395, 1.61395, 1.61395, 1.61395, 1.61395, 1.61395, 1.61395, 1.61395, 1.61395
11.362, 8, 1.61245, 1.61245, 3.16228, 6.38755, 1.61245, 0, 1.61245, 1.61245, 1.61245, 1.61245, 1.61245, 1.61245, 1.61245, 1.61245, 1.61245, 1.61245, 1.61245, 1.61245, 1.61245, 1.61245
11.3698, 6, 1.60671, 1.60671, 2.82843, 4.39329, 1.60671, 0, 1.60671, 1.60671, 1.60671, 1.60671, 1.60671, 1.60671, 1.60671, 1.60671, 1.60671, 1.60671, 1.60671, 1.60671, 1.60671, 1.60671
11.3777, 10, 1.59888, 1.59888, 3.4641, 8.40112, 1.59888, 0, 1.59888, 1.59888, 1.59888, 1.59888, 1.59888, 1.59888, 1.59888, 1.59888, 1.59888, 1.59888, 1.59888, 1.59888, 1.59888, 1.59888
11.3856, 2, 1.59107, 1.59106, 2, 0.408934, 1.59106, 0, 1.59106, 1.59106, 1.59106, 1.59106, 1.59106, 1.59106, 1.59106, 1.59106, 1.59106, 1.59106, 1.59107, 1.59106, 1.59106, 1.59107
11.3935, 8, 1.59417, 1.59417, 3.16228, 6.40583, 1.59417, 0, 1.59417, 1.59417, 1.59417, 1.59417, 1.59417, 1.59417, 1.59417, 1.59417, 1.59417, 1.59417, 1.59417, 1.59417, 1.59417, 1.59417
11.4014, 2, 1.59268, 1.59268, 2, 0.407317, 1.59268, 0, 1.59268, 1.59268, 1.59268, 1.59268, 1.59268, 1.59268, 1.59268, 1.59268, 1.59268, 1.59268, 1.59268, 1.59268, 1.59268, 1.59268
11.4093, 2, 1.58699, 1.58699, 2, 0.413007, 1.58699, 0, 1.58699, 1.58699, 1.58699, 1.58699, 1.58699, 1.58699, 1.58699, 1.58699, 1.58699, 1.58699, 1.58699, 1.58699, 1.58699, 1.58699
11.4171, 12, 1.57922, 1.57922, 3.74166, 10.4208, 1.57922, 0, 1.57922, 1.57922, 1.57922, 1.57922, 1.57922, 1.57922, 1.57922, 1.57922, 1.57922, 1.57922, 1.57922, 1.57922, 1.57922, 1.57922
11.425, 8, 1.57146, 1.57146, 3.16228, 6.42854, 1.57146, 0, 1.57146, 1.57146, 1.57146, 1.57146, 1.57146, 1.57146, 1.57146, 1.57146, 1.57146, 1.57146, 1.57146, 1.57146, 1.57146, 1.57146
11.4329, 2, 1.57299, 1.57299, 2, 0.427007, 1.57299, 0, 1.57299, 1.57299, 1.57299, 1.57299, 1.57299, 1.57299, 1.57299, 1.57299, 1.57299, 1.57299, 1.57299, 1.57299, 1.57299, 1.57299
11.4408, 6, 1.57014, 1.57013, 2.82843, 4.42986, 1.57013, 0, 1.57013, 1.57013, 1.57013, 1.57013, 1.57013, 1.57013, 1.57013, 1.57013, 1.57013, 1.57013, 1.57014, 1.57013, 1.57013, 1.57014
11.4487, 4, 1.5633, 1.56329, 2.44949, 2.4367, 1.56329, 0, 1.56329, 1.56329, 1.56329, 1.56329, 1.56329, 1.56329, 1.56329, 1.56329, 1.56329, 1.56329, 1.56329, 1.56329, 1.56329, 1.56329
11.4566, 6, 1.55448, 1.55448, 2.82843, 4.44552, 1.55448, 0, 1.55448, 1.55448, 1.55448, 1.55448, 1.55448, 1.55448, 1.55448, 1.55448, 1.55448, 1.55448, 1.55448, 1.55448, 1.55448, 1.55448
11.4644, 14, 1.54569, 1.54569, 4, 12.4543, 1.54569, 0, 1.54569, 1.54569, 1.54569, 1.54569, 1.54569, 1.54569, 1.54569, 1.54569, 1.54569, 1.54569, 1.54569, 1.54569, 1.54569, 1.54569
11.4723, 6, 1.54717, 1.54716, 2.82843, 4.45283, 1.54716, 0, 1.54716, 1.54716, 1.54716, 1.54716, 1.54716, 1.54716, 1.54716, 1.54716, 1.54716, 1.54716, 1.54716, 1.54716, 1.54716, 1.54716
11.4802, 4, 1.54434, 1.54433, 2.44949, 2.45566, 1.54433, 0, 1.54433, 1.54433, 1.54433, 1.54433, 1.54433, 1.54433, 1.54433, 1.54433, 1.54433, 1.54433, 1.54433, 1.54433, 1.54433, 1.54434
11.4881, 4, 1.53757, 1.53755, 2.44949, 2.46243, 1.53755, 0, 1.53755, 1.53755, 1.53755, 1.53755, 1.53755, 1.53755, 1.53755, 1.53755, 1.53755, 1.53755, 1.53756, 1.53755, 1.53755, 1.53757
11.496, 4, 1.52884, 1.52883, 2.44949, 2.47116, 1.52883, 0, 1.52883, 1.52883, 1.52883, 1.52883, 1.52883, 1.52883, 1.52883, 1.52883, 1.52883, 1.52883, 1.52883, 1.52883, 1.52883, 1.52884
11.5039, 4, 1.52015, 1.52013, 2.44949, 2.47985, 1.52013, 0, 1.52013, 1.52013, 1.52013, 1.52013, 1.52013, 1.52013, 1.52013, 1.52013, 1.52013, 1.52013, 1.52013, 1.52013, 1.52013, 1.52015
11.5117, 6, 1.52023, 1.5202, 2.82843, 4.47977, 1.5202, 0, 1.5202, 1.5202, 1.5202, 1.5202, 1.5202, 1.5202, 1.5202, 1.5202, 1.5202, 1.5202, 1.5202, 1.5202, 1.5202, 1.52023
11.5196, 8, 1.51623, 1.51619, 3.16228, 6.48377, 1.51619, 0, 1.51619, 1.51619, 1.51619, 1.51619, 1.51619, 1.51619, 1.51619, 1.51619, 1.51619, 1.51619, 1.51619, 1.51619, 1.51619, 1.51623
11.5275, 2, 1.5085, 1.50846, 2, 0.491498, 1.50846, 0, 1.50846, 1.50846, 1.50846, 1.50846, 1.50846, 1.50846, 1.50846, 1.50846, 1.50846, 1.50846, 1.50846, 1.50846, 1.50846, 1.5085
11.5354, 2, 1.49894, 1.49888, 2, 0.501063, 1.49888, 0, 1.49888, 1.49888, 1.49888, 1.49888, 1.49888, 1.49888, 1.49888, 1.49888, 1.49888, 1.49888, 1.49888, 1.49888, 1.49888, 1.49894
11.5433, 4, 1.4894, 1.48933, 2.44949, 2.5106, 1.48933, 0, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.4894
11.5512, 8, 1.48943, 1.48933, 3.16228, 6.51057, 1.48933, 0, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48933, 1.48942
11.5591, 4, 1.48547, 1.48535, 2.44949, 2.51453, 1.48535, 0, 1.48535, 1.48535, 1.48535, 1.48535, 1.48535, 1.48535, 1.48535, 1.48535, 1.48535, 1.48535, 1.48535, 1.48535, 1.48535, 1.48547
11.5669, 2, 1.47786, 1.47771, 2, 0.522138, 1.47771, 0, 1.47771, 1.47771, 1.47771, 1.47771, 1.47771, 1.47771, 1.47771, 1.47771, 1.47771, 1.47771, 1.47771, 1.47771, 1.47771, 1.47786
11.5748, 4, 1.46845, 1.46826, 2.44949, 2.53155, 1.46826, 0, 1.46826, 1.46826, 1.46826, 1.46826, 1.46826, 1.46826, 1.46826, 1.46826, 1.46826, 1.46826, 1.46827, 1.46826, 1.46826, 1.46845
11.5827, 10, 1.45907, 1.45885, 3.4641, 8.54093, 1.45885, 0, 1.45885, 1.45885, 1.45885, 1.45885, 1.45885, 1.45885, 1.45885, 1.45885, 1.45885, 1.45885, 1.45885, 1.45885, 1.45885, 1.45907
11.5906, 10, 1.45789, 1.45762, 3.4641, 8.54211, 1.45762, 0, 1.45762, 1.45762, 1.45762, 1.45762, 1.45762, 1.45762, 1.45762, 1.45762, 1.45762, 1.45762, 1.45762, 1.45762, 1.45762, 1.45789
11.5985, 4, 1.453, 1.45267, 2.44949, 2.547, 1.45267, 0, 1.45267, 1.45267, 1.45267, 1.45267, 1.45267, 1.45267, 1.45267, 1.45267, 1.45267, 1.45267, 1.45267, 1.45267, 1.45267, 1.453
11.6064, 2, 1.4447, 1.4443, 2, 0.555305, 1.4443, 0, 1.4443, 1.4443, 1.4443, 1.4443, 1.4443, 1.4443, 1.4443, 1.4443, 1.4443, 1.4443, 1.4443, 1.4443, 1.4443, 1.44469
11.6142, 0, 1.43472, 1.43425, 1.41421, -1.43472, 1.43425, 0, 1.43425, 1.43425, 1.43425, 1.43425, 1.43425, 1.43425, 1.43425, 1.43425, 1.43425, 1.43425, 1.43425, 1.43425, 1.43425, 1.43472
11.6221, 6, 1.42479, 1.42423, 2.82843, 4.57521, 1.42423, 0, 1.42423, 1.42423, 1.42423, 1.42423, 1.42423, 1.42423, 1.42423, 1.42423, 1.42423, 1.42423, 1.42423, 1.42423, 1.42423, 1.42479
11.63, 8, 1.42342, 1.42277, 3.16228, 6.57658, 1.42277, 0, 1.42277, 1.42277, 1.42277, 1.42277, 1.42277, 1.42277, 1.42277, 1.42277, 1.42277, 1.42277, 1.42277, 1.42277, 1.42277, 1.42342
11.6379, 4, 1.41856, 1.4178, 2.44949, 2.58144, 1.4178, 0, 1.4178, 1.4178, 1.4178, 1.4178, 1.4178, 1.4178, 1.4178, 1.4178, 1.4178, 1.4178, 1.4178, 1.4178, 1.4178, 1.41856
11.6458, 6, 1.41047, 1.4096, 2.82843, 4.58953, 1.4096, 0, 1.4096, 1.4096, 1.4096, 1.4096, 1.4096, 1.4096, 1.4096, 1.4096, 1.4096, 1.4096, 1.4096, 1.4096, 1.4096, 1.41047
11.6537, 4, 1.4008, 1.3998, 2.44949, 2.5992, 1.3998, 0, 1.3998, 1.3998, 1.3998, 1.3998, 1.3998, 1.3998, 1.3998, 1.3998, 1.3998, 1.3998, 1.3998, 1.3998, 1.3998, 1.40079
11.6615, 4, 1.39117, 1.39004, 2.44949, 2.60883, 1.39004, 0, 1.39004, 1.39004, 1.39004, 1.39004, 1.39004, 1.39004, 1.39004, 1.39004, 1.39004, 1.39004, 1.39004, 1.39004, 1.39004, 1.39117
11.6694, 4, 1.38882, 1.38754, 2.44949, 2.61118, 1.38754, 0, 1.38754, 1.38754, 1.38754, 1.38754, 1.38754, 1.38754, 1.38754, 1.38754, 1.38754, 1.38754, 1.38754, 1.38754, 1.38754, 1.38881
11.6773, 2, 1.38324, 1.38182, 2, 0.616755, 1.38182, 0, 1.38182, 1.38182, 1.38182, 1.38182, 1.38182, 1.38182, 1.38182, 1.38182, 1.38182, 1.38182, 1.38182, 1.38182, 1.38182, 1.38324
11.6852, 6, 1.37472, 1.37314, 2.82843, 4.62528, 1.37314, 0, 1.37314, 1.37314, 1.37314, 1.37314, 1.37314, 1.37314, 1.37314, 1.37314, 1.37314, 1.37314, 1.37314, 1.37314, 1.37314, 1.37472
11.6931, 4, 1.36475, 1.36301, 2.44949, 2.63525, 1.36301, 0, 1.36301, 1.36301, 1.36301, 1.36301, 1.36301, 1.36301, 1.36301, 1.36301, 1.36301, 1.36301, 1.36301, 1.36301, 1.36301, 1.36475
11.701, 0, 1.35482, 1.35292, 1.41421, -1.35482, 1.35292, 0, 1.35292, 1.35292, 1.35292, 1.35292, 1.35292, 1.35292, 1.35292, 1.35292, 1.35292, 1.35292, 1.35292, 1.35292, 1.35292, 1.35482
11.7088, 4, 1.35205, 1.34999, 2.44949, 2.64795, 1.34999, 0, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.35205
11.7167, 2, 1.3464, 1.34417, 2, 0.6536, 1.34417, 0, 1.34417, 1.34417, 1.34417, 1.34417, 1.34417, 1.34417, 1.34417, 1.34417, 1.34417, 1.34417, 1.34417, 1.34417, 1.34417, 1.3464
11.7246, 2, 1.33811, 1.33573, 2, 0.661891, 1.33573, 0, 1.33573, 1.33573, 1.33573, 1.33573, 1.33573, 1.33573, 1.33573, 1.33573, 1.33573, 1.33573, 1.33573, 1.33573, 1.33573, 1.33811
11.7325, 0, 1.32852, 1.326, 1.41421, -1.32852, 1.326, 0, 1.326, 1.326, 1.326, 1.326, 1.326, 1.326, 1.326, 1.326, 1.326, 1.326, 1.326, 1.326, 1.326, 1.32852
11.7404, 2, 1.31896, 1.3163, 2, 0.681045, 1.3163, 0, 1.3163, 1.3163, 1.3163, 1.3163, 1.3163, 1.3163, 1.3163, 1.3163, 1.3163, 1.3163, 1.3163, 1.3163, 1.3163, 1.31895
11.7483, 0, 1.31506, 1.31228, 1.41421, -1.31506, 1.31228, 0, 1.31228, 1.31228, 1.31228, 1.31228, 1.31228, 1.31228, 1.31228, 1.31228, 1.31228, 1.31228, 1.31229, 1.31228, 1.31228, 1.31506
11.7562, 6, 1.30873, 1.30585, 2.82843, 4.69127, 1.30585, 0, 1.30585, 1.30585, 1.30585, 1.30585, 1.30585, 1.30585, 1.30585, 1.30585, 1.30585, 1.30585, 1.30586, 1.30585, 1.30585, 1.30873
11.764, 2, 1.30022, 1.29726, 2, 0.699782, 1.29726, 0, 1.29726, 1.29726, 1.29726, 1.29726, 1.29726, 1.29726, 1.29726, 1.29726, 1.29726, 1.29726, 1.29726, 1.29726, 1.29726, 1.30022
11.7719, 4, 1.29063, 1.28761, 2.44949, 2.70937, 1.28761, 0, 1.28761, 1.28761, 1.28761, 1.28761, 1.28761, 1.28761, 1.28761, 1.28761, 1.28761, 1.28761, 1.28761, 1.28761, 1.28761, 1.29063
11.7798, 0, 1.28106, 1.278, 1.41421, -1.28106, 1.278, 0, 1.278, 1.278, 1.278, 1.278, 1.278, 1.278, 1.278, 1.278, 1.278, 1.278, 1.278, 1.278, 1.278, 1.28106
11.7877, 2, 1.27643, 1.27335, 2, 0.723571, 1.27335, 0, 1.27335, 1.27335, 1.27335, 1.27335, 1.27335, 1.27335, 1.27335, 1.27335, 1.27335, 1.27335, 1.27335, 1.27335, 1.27335, 1.27643
11.7956, 2, 1.26986, 1.26679, 2, 0.730141, 1.26679, 0, 1.26679, 1.26679, 1.26679, 1.26679, 1.26679, 1.26679, 1.26679, 1.26679, 1.26679, 1.26679, 1.26679, 1.26679, 1.26679, 1.26986
11.8035, 6, 1.26154, 1.25849, 2.82843, 4.73846, 1.25849, 0, 1.25849, 1.25849, 1.25849, 1.25849, 1.25849, 1.25849, 1.25849, 1.25849, 1.25849, 1.25849, 1.25849, 1.25849, 1.25849, 1.26154
11.8113, 0, 1.25236, 1.24936, 1.41421, -1.25236, 1.24936, 0, 1.24936, 1.24936, 1.24936, 1.24936, 1.24936, 1.24936, 1.24936, 1.24936, 1.24936, 1.24936, 1.24936, 1.24936, 1.24936, 1.25235
11.8192, 6, 1.24318, 1.24026, 2.82843, 4.75682, 1.24026, 0, 1.24026, 1.24026, 1.24026, 1.24026, 1.24026, 1.24026, 1.24026, 1.24026, 1.24026, 1.24026, 1.24026, 1.24026, 1.24026, 1.24318
11.8271, 2, 1.23737, 1.23453, 2, 0.762631, 1.23453, 0, 1.23453, 1.23453, 1.23453, 1.23453, 1.23453, 1.23453, 1.23453, 1.23453, 1.23453, 1.23453, 1.23453, 1.23453, 1.23453, 1.23737
11.835, 2, 1.23029, 1.22756, 2, 0.769707, 1.22756, 0, 1.22756, 1.22756, 1.22756, 1.22756, 1.22756, 1.22756, 1.22756, 1.22756, 1.22756, 1.22756, 1.22757, 1.22756, 1.22756, 1.23029
11.8429, 4, 1.22203, 1.21942, 2.44949, 2.77797, 1.21942, 0, 1.21942, 1.21942, 1.21942, 1.21942, 1.21942, 1.21942, 1.21942, 1.21942, 1.21942, 1.21942, 1.21942, 1.21942, 1.21942, 1.22202
11.8508, 0, 1.21318, 1.21071, 1.41421, -1.21318, 1.21071, 0, 1.21071, 1.21071, 1.21071, 1.21071, 1.21071, 1.21071, 1.21071, 1.21071, 1.21071, 1.21071, 1.21071, 1.21071, 1.21071, 1.21318
11.8586, 4, 1.20435, 1.20202, 2.44949, 2.79565, 1.20202, 0, 1.20202, 1.20202, 1.20202, 1.20202, 1.20202, 1.20202, 1.20202, 1.20202, 1.20202, 1.20202, 1.20202, 1.20202, 1.20202, 1.20435
11.8665, 6, 1.19626, 1.19409, 2.82843, 4.80374, 1.19409, 0, 1.19409, 1.19409, 1.19409, 1.19409, 1.19409, 1.19409, 1.19409, 1.19409, 1.19409, 1.19409, 1.19409, 1.19409, 1.19409, 1.19626
11.8744, 4, 1.18747, 1.18545, 2.44949, 2.81253, 1.18545, 0, 1.18545, 1.18545, 1.18545, 1.18545, 1.18545, 1.18545, 1.18545, 1.18545, 1.18545, 1.18545, 1.18545, 1.18545, 1.18545, 1.18747
11.8823, 2, 1.17798, 1.17612, 2, 0.822016, 1.17612, 0, 1.17612, 1.17612, 1.17612, 1.17612, 1.17612, 1.17612, 1.17612, 1.17612, 1.17612, 1.17612, 1.17612, 1.17612, 1.17612, 1.17798
11.8902, 0, 1.1677, 1.16599, 1.41421, -1.1677, 1.16599, 0, 1.16599, 1.16599, 1.16599, 1.16599, 1.16599, 1.16599, 1.16599, 1.16599, 1.16599, 1.16599, 1.16599, 1.16599, 1.16599, 1.16769
11.8981, 0, 1.1568, 1.15524, 1.41421, -1.1568, 1.15524, 0, 1.15524, 1.15524, 1.15524, 1.15524, 1.15524, 1.15524, 1.15524, 1.15524, 1.15524, 1.15524, 1.15524, 1.15524, 1.15524, 1.1568
11.9059, 2, 1.14563, 1.14421, 2, 0.854369, 1.14421, 0, 1.14421, 1.14421, 1.14421, 1.14421, 1.14421, 1.14421, 1.14421, 1.14421, 1.14421, 1.14421, 1.14421, 1.14421, 1.14421, 1.14563
11.9138, 0, 1.13453, 1.13324, 1.41421, -1.13453, 1.13324, 0, 1.13324, 1.13324, 1.13324, 1.13324, 1.13324, 1.13324, 1.13324, 1.13324, 1.13324, 1.13324, 1.13324, 1.13324, 1.13324, 1.13453
11.9217, 2, 1.12449, 1.12332, 2, 0.875511, 1.12332, 0, 1.12332, 1.12332, 1.12332, 1.12332, 1.12332, 1.12332, 1.12332, 1.12332, 1.12332, 1.12332, 1.12332, 1.12332, 1.12332, 1.12449
11.9296, 4, 1.11331, 1.11223, 2.44949, 2.88669, 1.11223, 0, 1.11223, 1.11223, 1.11223, 1.11223, 1.11223, 1.11223, 1.11223, 1.11223, 1.11223, 1.11223, 1.11223, 1.11223, 1.11223, 1.1133
11.9375, 0, 1.10108, 1.10008, 1.41421, -1.10108, 1.10008, 0, 1.10008, 1.10008, 1.10008, 1.10008, 1.10008, 1.10008, 1.10008, 1.10008, 1.10008, 1.10008, 1.10008, 1.10008, 1.10008, 1.10108
11.9454, 0, 1.0884, 1.08745, 1.41421, -1.0884, 1.08745, 0, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.0884
11.9532, 0, 1.07582, 1.07489, 1.41421, -1.07582, 1.07489, 0, 1.07489, 1.07489, 1.07489, 1.07489, 1.07489, 1.07489, 1.07489, 1.07489, 1.07489, 1.07489, 1.07489, 1.07489, 1.07489, 1.07582
11.9611, 6, 1.06725, 1.06629, 2.82843, 4.93275, 1.06629, 0, 1.06629, 1.06629, 1.06629, 1.06629, 1.06629, 1.06629, 1.06629, 1.06629, 1.06629, 1.06629, 1.06629, 1.06629, 1.06629, 1.06725
11.969, 4, 1.05687, 1.05584, 2.44949, 2.94313, 1.05584, 0, 1.05584, 1.05584, 1.05584, 1.05584, 1.05584, 1.05584, 1.05584, 1.05584, 1.05584, 1.05584, 1.05585, 1.05584, 1.05584, 1.05687
11.9769, 0, 1.04491, 1.04375, 1.41421, -1.04491, 1.04375, 0, 1.04375, 1.04375, 1.04375, 1.04375, 1.04375, 1.04375, 1.04375, 1.04375, 1.04375, 1.04375, 1.04375, 1.04375, 1.04375, 1.04491
11.9848, 0, 1.03224, 1.03087, 1.41421, -1.03224, 1.03087, 0, 1.03087, 1.03087, 1.03087, 1.03087, 1.03087, 1.03087, 1.03087, 1.03087, 1.03087, 1.03087, 1.03087, 1.03087, 1.03087, 1.03224
11.9927, 0, 1.01974, 1.01808, 1.41421, -1.01974, 1.01808, 0, 1.01808, 1.01808, 1.01808, 1.01808, 1.01808, 1.01808, 1.01808, 1.01808, 1.01808, 1.01808, 1.01808, 1.01808, 1.01808, 1.01974
12.0006, 2, 1.01342, 1.01135, 2, 0.986575, 1.01135, 0, 1.01135, 1.01135, 1.01135, 1.01135, 1.01135, 1.01135, 1.01135, 1.01135, 1.01135, 1.01135, 1.01135, 1.01135, 1.01135, 1.01342
12.0084, 0, 1.00432, 1.0017, 1.41421, -1.00432, 1.0017, 0, 1.0017, 1.0017, 1.0017, 1.0017, 1.0017, 1.0017, 1.0017, 1.0017, 1.0017, 1.0017, 1.0017, 1.0017, 1.0017, 1.00432
12.0163, 0, 0.99284, 0.989515, 1.41421, -0.99284, 0.989515, 0, 0.989515, 0.989515, 0.989515, 0.989515, 0.989515, 0.989515, 0.989515, 0.989515, 0.989515, 0.989515, 0.989516, 0.989515, 0.989515, 0.992839
12.0242, 4, 0.980355, 0.976119, 2.44949, 3.01964, 0.976119, 0, 0.976119, 0.976119, 0.976119, 0.976119, 0.976119, 0.976119, 0.976119, 0.976119, 0.976119, 0.976119, 0.97612, 0.976119, 0.976119, 0.980354
12.0321, 0, 0.968203, 0.962815, 1.41421, -0.968203, 0.962815, 0, 0.962815, 0.962815, 0.962815, 0.962815, 0.962815, 0.962815, 0.962815, 0.962815, 0.962815, 0.962815, 0.962816, 0.962815, 0.962815, 0.968202
12.04, 0, 0.967598, 0.960768, 1.41421, -0.967598, 0.960768, 0, 0.960768, 0.960768, 0.960768, 0.960768, 0.960768, 0.960768, 0.960768, 0.960768, 0.960768, 0.960768, 0.960769, 0.960768, 0.960768, 0.967597
