   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_73.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
11.6446, 4, 1.47894, 1.4768, 2.44949, 2.52106, 1.4768, 0, 1.47799, 1.4768, 1.4768, 1.4768, 1.4768, 1.4768, 1.4768, 1.4768, 1.4768, 1.4768, 1.4768, 1.4768, 1.4768, 1.4768, 1.4768, 1.4768, 1.4768, 1.47775
11.6525, 2, 1.47644, 1.47387, 2, 0.523562, 1.47387, 0, 1.47535, 1.47387, 1.47387, 1.47387, 1.47387, 1.47387, 1.47387, 1.47387, 1.47387, 1.47387, 1.47387, 1.47387, 1.47387, 1.47387, 1.47387, 1.47387, 1.47387, 1.47495
11.6604, 4, 1.4716, 1.46853, 2.44949, 2.5284, 1.46853, 0, 1.47037, 1.46853, 1.46853, 1.46853, 1.46853, 1.46853, 1.46853, 1.46853, 1.46853, 1.46853, 1.46853, 1.46853, 1.46853, 1.46853, 1.46853, 1.46853, 1.46853, 1.46976
11.6683, 10, 1.46475, 1.4611, 3.4641, 8.53525, 1.4611, 0, 1.46337, 1.4611, 1.4611, 1.4611, 1.4611, 1.4611, 1.4611, 1.4611, 1.4611, 1.4611, 1.4611, 1.4611, 1.4611, 1.4611, 1.4611, 1.4611, 1.4611, 1.46247
11.6762, 2, 1.45695, 1.45264, 2, 0.543045, 1.45264, 0, 1.45542, 1.45264, 1.45264, 1.45264, 1.45264, 1.45264, 1.45264, 1.45264, 1.45264, 1.45264, 1.45264, 1.45264, 1.45264, 1.45264, 1.45264, 1.45264, 1.45264, 1.45417
11.6841, 8, 1.44929, 1.4442, 3.16228, 6.55071, 1.4442, 0, 1.44759, 1.4442, 1.4442, 1.4442, 1.4442, 1.4442, 1.4442, 1.4442, 1.4442, 1.4442, 1.4442, 1.4442, 1.4442, 1.4442, 1.4442, 1.4442, 1.4442, 1.44589
11.692, 8, 1.44661, 1.44065, 3.16228, 6.55339, 1.44065, 0, 1.44475, 1.44065, 1.44065, 1.44065, 1.44065, 1.44065, 1.44065, 1.44065, 1.44065, 1.44065, 1.44065, 1.44065, 1.44065, 1.44065, 1.44065, 1.44065, 1.44065, 1.4425
11.6999, 6, 1.44175, 1.43479, 2.82843, 4.55825, 1.43479, 0, 1.43972, 1.43479, 1.43479, 1.43479, 1.43479, 1.43479, 1.43479, 1.43479, 1.43479, 1.43479, 1.43479, 1.43479, 1.43479, 1.43479, 1.43479, 1.43479, 1.43479, 1.43681
11.7078, 4, 1.43502, 1.42694, 2.44949, 2.56498, 1.42694, 0, 1.43283, 1.42694, 1.42694, 1.42694, 1.42694, 1.42694, 1.42694, 1.42694, 1.42694, 1.42694, 1.42694, 1.42694, 1.42694, 1.42694, 1.42694, 1.42694, 1.42694, 1.42913
11.7157, 4, 1.42746, 1.41813, 2.44949, 2.57254, 1.41813, 0, 1.42511, 1.41813, 1.41813, 1.41813, 1.41813, 1.41813, 1.41813, 1.41813, 1.41813, 1.41813, 1.41813, 1.41813, 1.41813, 1.41813, 1.41813, 1.41813, 1.41813, 1.42047
11.7236, 4, 1.42006, 1.40934, 2.44949, 2.57994, 1.40934, 0, 1.41755, 1.40934, 1.40934, 1.40934, 1.40934, 1.40934, 1.40934, 1.40934, 1.40934, 1.40934, 1.40934, 1.40934, 1.40934, 1.40934, 1.40934, 1.40934, 1.40934, 1.41184
11.7315, 6, 1.418, 1.40574, 2.82843, 4.582, 1.40574, 0, 1.41535, 1.40574, 1.40574, 1.40574, 1.40574, 1.40574, 1.40574, 1.40574, 1.40574, 1.40574, 1.40574, 1.40574, 1.40574, 1.40574, 1.40574, 1.40574, 1.40574, 1.40839
11.7394, 6, 1.41387, 1.39993, 2.82843, 4.58613, 1.39993, 0, 1.41109, 1.39993, 1.39993, 1.39993, 1.39993, 1.39993, 1.39993, 1.39993, 1.39993, 1.39993, 1.39993, 1.39993, 1.39993, 1.39993, 1.39993, 1.39993, 1.39993, 1.40271
11.7473, 0, 1.40797, 1.3922, 1.41421, -1.40797, 1.3922, 0, 1.40507, 1.3922, 1.3922, 1.3922, 1.3922, 1.3922, 1.3922, 1.3922, 1.3922, 1.3922, 1.3922, 1.3922, 1.3922, 1.3922, 1.3922, 1.3922, 1.3922, 1.3951
11.7552, 0, 1.40128, 1.38353, 1.41421, -1.40128, 1.38353, 0, 1.39828, 1.38353, 1.38353, 1.38353, 1.38353, 1.38353, 1.38353, 1.38353, 1.38353, 1.38353, 1.38353, 1.38353, 1.38353, 1.38353, 1.38354, 1.38353, 1.38353, 1.38653
11.7631, 2, 1.39475, 1.3749, 2, 0.605248, 1.3749, 0, 1.39167, 1.3749, 1.3749, 1.3749, 1.3749, 1.3749, 1.3749, 1.3749, 1.3749, 1.3749, 1.3749, 1.3749, 1.3749, 1.3749, 1.3749, 1.3749, 1.3749, 1.37797
11.771, 4, 1.39287, 1.37078, 2.44949, 2.60713, 1.37078, 0, 1.38973, 1.37078, 1.37078, 1.37078, 1.37078, 1.37078, 1.37078, 1.37078, 1.37078, 1.37078, 1.37078, 1.37078, 1.37078, 1.37078, 1.37078, 1.37078, 1.37078, 1.37391
11.7789, 4, 1.38903, 1.36458, 2.44949, 2.61097, 1.36458, 0, 1.38586, 1.36458, 1.36458, 1.36458, 1.36458, 1.36458, 1.36458, 1.36458, 1.36458, 1.36458, 1.36458, 1.36458, 1.36458, 1.36458, 1.36458, 1.36458, 1.36458, 1.36776
11.7867, 2, 1.38351, 1.3566, 2, 0.616494, 1.3566, 0, 1.38031, 1.3566, 1.3566, 1.3566, 1.3566, 1.3566, 1.3566, 1.3566, 1.3566, 1.3566, 1.3566, 1.3566, 1.3566, 1.3566, 1.3566, 1.3566, 1.3566, 1.3598
11.7946, 4, 1.37718, 1.34775, 2.44949, 2.62282, 1.34775, 0, 1.37399, 1.34775, 1.34775, 1.34775, 1.34775, 1.34775, 1.34775, 1.34775, 1.34775, 1.34775, 1.34775, 1.34775, 1.34775, 1.34775, 1.34775, 1.34775, 1.34775, 1.35093
11.8025, 6, 1.37093, 1.33892, 2.82843, 4.62907, 1.33892, 0, 1.36777, 1.33892, 1.33892, 1.33892, 1.33892, 1.33892, 1.33892, 1.33892, 1.33892, 1.33892, 1.33892, 1.33892, 1.33892, 1.33892, 1.33892, 1.33892, 1.33892, 1.34208
11.8104, 4, 1.36925, 1.33465, 2.44949, 2.63075, 1.33465, 0, 1.36615, 1.33465, 1.33465, 1.33465, 1.33465, 1.33465, 1.33465, 1.33465, 1.33465, 1.33465, 1.33465, 1.33465, 1.33465, 1.33465, 1.33465, 1.33465, 1.33465, 1.33775
11.8183, 2, 1.36566, 1.32848, 2, 0.634338, 1.32848, 0, 1.36263, 1.32848, 1.32848, 1.32848, 1.32848, 1.32848, 1.32848, 1.32848, 1.32848, 1.32848, 1.32848, 1.32848, 1.32848, 1.32848, 1.32848, 1.32848, 1.32848, 1.33151
11.8262, 0, 1.36037, 1.32065, 1.41421, -1.36037, 1.32065, 0, 1.35744, 1.32065, 1.32065, 1.32065, 1.32065, 1.32065, 1.32065, 1.32065, 1.32065, 1.32065, 1.32065, 1.32065, 1.32065, 1.32065, 1.32065, 1.32065, 1.32065, 1.32359
11.8341, 0, 1.3542, 1.31203, 1.41421, -1.3542, 1.31203, 0, 1.35137, 1.31203, 1.31203, 1.31203, 1.31203, 1.31203, 1.31203, 1.31203, 1.31203, 1.31203, 1.31203, 1.31203, 1.31203, 1.31203, 1.31203, 1.31203, 1.31203, 1.31485
11.842, 0, 1.34792, 1.30343, 1.41421, -1.34792, 1.30343, 0, 1.34522, 1.30343, 1.30343, 1.30343, 1.30343, 1.30343, 1.30343, 1.30343, 1.30343, 1.30343, 1.30343, 1.30343, 1.30343, 1.30343, 1.30343, 1.30343, 1.30343, 1.30613
11.8499, 6, 1.34533, 1.29867, 2.82843, 4.65467, 1.29867, 0, 1.34277, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.30123
11.8578, 2, 1.34086, 1.29223, 2, 0.659143, 1.29223, 0, 1.33844, 1.29223, 1.29223, 1.29223, 1.29223, 1.29223, 1.29223, 1.29223, 1.29223, 1.29223, 1.29223, 1.29223, 1.29223, 1.29223, 1.29223, 1.29223, 1.29223, 1.29464
11.8657, 2, 1.33469, 1.28432, 2, 0.665315, 1.28432, 0, 1.33242, 1.28432, 1.28432, 1.28432, 1.28432, 1.28432, 1.28432, 1.28432, 1.28432, 1.28432, 1.28432, 1.28432, 1.28432, 1.28432, 1.28432, 1.28432, 1.28432, 1.28658
11.8736, 0, 1.32754, 1.27571, 1.41421, -1.32754, 1.27571, 0, 1.32543, 1.27571, 1.27571, 1.27571, 1.27571, 1.27571, 1.27571, 1.27571, 1.27571, 1.27571, 1.27571, 1.27571, 1.27571, 1.27571, 1.27571, 1.27571, 1.27571, 1.27781
11.8815, 2, 1.32012, 1.26712, 2, 0.679881, 1.26712, 0, 1.31817, 1.26712, 1.26712, 1.26712, 1.26712, 1.26712, 1.26712, 1.26712, 1.26712, 1.26712, 1.26712, 1.26712, 1.26712, 1.26712, 1.26712, 1.26712, 1.26712, 1.26907
11.8894, 6, 1.31605, 1.2622, 2.82843, 4.68395, 1.2622, 0, 1.31426, 1.2622, 1.2622, 1.2622, 1.2622, 1.2622, 1.2622, 1.2622, 1.2622, 1.2622, 1.2622, 1.2622, 1.2622, 1.2622, 1.2622, 1.2622, 1.2622, 1.26399
11.8973, 0, 1.31015, 1.25578, 1.41421, -1.31015, 1.25578, 0, 1.30851, 1.25578, 1.25578, 1.25578, 1.25578, 1.25578, 1.25578, 1.25578, 1.25578, 1.25578, 1.25578, 1.25578, 1.25578, 1.25578, 1.25578, 1.25578, 1.25578, 1.25742
11.9052, 0, 1.30259, 1.24804, 1.41421, -1.30259, 1.24804, 0, 1.30109, 1.24804, 1.24804, 1.24804, 1.24804, 1.24804, 1.24804, 1.24804, 1.24804, 1.24804, 1.24804, 1.24804, 1.24804, 1.24804, 1.24805, 1.24804, 1.24804, 1.24954
11.9131, 0, 1.29404, 1.23967, 1.41421, -1.29404, 1.23967, 0, 1.29267, 1.23967, 1.23967, 1.23967, 1.23967, 1.23967, 1.23967, 1.23967, 1.23967, 1.23967, 1.23967, 1.23967, 1.23967, 1.23967, 1.23967, 1.23967, 1.23967, 1.24104
11.921, 0, 1.28518, 1.23133, 1.41421, -1.28518, 1.23133, 0, 1.28393, 1.23133, 1.23133, 1.23133, 1.23133, 1.23133, 1.23133, 1.23133, 1.23133, 1.23133, 1.23133, 1.23133, 1.23133, 1.23133, 1.23133, 1.23133, 1.23133, 1.23258
11.9289, 4, 1.27909, 1.22608, 2.44949, 2.72091, 1.22608, 0, 1.27793, 1.22608, 1.22608, 1.22608, 1.22608, 1.22608, 1.22608, 1.22608, 1.22608, 1.22608, 1.22608, 1.22608, 1.22608, 1.22608, 1.22608, 1.22608, 1.22608, 1.22724
11.9368, 4, 1.27138, 1.21954, 2.44949, 2.72862, 1.21954, 0, 1.27029, 1.21954, 1.21954, 1.21954, 1.21954, 1.21954, 1.21954, 1.21954, 1.21954, 1.21954, 1.21954, 1.21954, 1.21954, 1.21954, 1.21954, 1.21954, 1.21954, 1.22063
11.9447, 2, 1.26226, 1.21186, 2, 0.737738, 1.21186, 0, 1.26121, 1.21186, 1.21186, 1.21186, 1.21186, 1.21186, 1.21186, 1.21186, 1.21186, 1.21186, 1.21186, 1.21186, 1.21186, 1.21186, 1.21186, 1.21186, 1.21186, 1.21291
11.9526, 2, 1.25234, 1.20363, 2, 0.747656, 1.20363, 0, 1.2513, 1.20363, 1.20363, 1.20363, 1.20363, 1.20363, 1.20363, 1.20363, 1.20363, 1.20363, 1.20363, 1.20363, 1.20363, 1.20363, 1.20363, 1.20363, 1.20363, 1.20467
11.9604, 2, 1.24224, 1.19543, 2, 0.757755, 1.19543, 0, 1.24116, 1.19543, 1.19543, 1.19543, 1.19543, 1.19543, 1.19543, 1.19543, 1.19543, 1.19543, 1.19543, 1.19543, 1.19543, 1.19543, 1.19543, 1.19543, 1.19543, 1.19652
11.9683, 2, 1.23476, 1.19001, 2, 0.765236, 1.19001, 0, 1.23358, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19119
11.9762, 2, 1.22606, 1.18348, 2, 0.773939, 1.18348, 0, 1.22471, 1.18348, 1.18348, 1.18348, 1.18348, 1.18348, 1.18348, 1.18348, 1.18348, 1.18348, 1.18348, 1.18348, 1.18348, 1.18348, 1.18348, 1.18348, 1.18348, 1.18482
11.9841, 2, 1.21633, 1.17598, 2, 0.783671, 1.17598, 0, 1.21474, 1.17598, 1.17598, 1.17598, 1.17598, 1.17598, 1.17598, 1.17598, 1.17598, 1.17598, 1.17598, 1.17598, 1.17598, 1.17598, 1.17598, 1.17598, 1.17598, 1.17757
11.992, 4, 1.20613, 1.168, 2.44949, 2.79387, 1.168, 0, 1.20419, 1.168, 1.168, 1.168, 1.168, 1.168, 1.168, 1.168, 1.168, 1.168, 1.168, 1.168, 1.168, 1.168, 1.168, 1.168, 1.168, 1.16994
11.9999, 0, 1.19602, 1.16006, 1.41421, -1.19602, 1.16006, 0, 1.19362, 1.16006, 1.16006, 1.16006, 1.16006, 1.16006, 1.16006, 1.16006, 1.16006, 1.16006, 1.16006, 1.16006, 1.16006, 1.16006, 1.16006, 1.16006, 1.16006, 1.16246
12.0078, 0, 1.18837, 1.15444, 1.41421, -1.18837, 1.15444, 0, 1.18535, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15745
12.0157, 4, 1.18001, 1.14791, 2.44949, 2.81999, 1.14791, 0, 1.1762, 1.14791, 1.14791, 1.14791, 1.14791, 1.14791, 1.14791, 1.14791, 1.14791, 1.14791, 1.14791, 1.14791, 1.14791, 1.14791, 1.14791, 1.14791, 1.14791, 1.15173
12.0236, 0, 1.17112, 1.14059, 1.41421, -1.17112, 1.14059, 0, 1.1663, 1.14059, 1.14059, 1.14059, 1.14059, 1.14059, 1.14059, 1.14059, 1.14059, 1.14059, 1.14059, 1.14059, 1.14059, 1.14059, 1.1406, 1.14059, 1.14059, 1.14542
12.0315, 4, 1.16219, 1.13289, 2.44949, 2.83781, 1.13289, 0, 1.1561, 1.13289, 1.13289, 1.13289, 1.13289, 1.13289, 1.13289, 1.13289, 1.13289, 1.13289, 1.13289, 1.13289, 1.13289, 1.13289, 1.13289, 1.13289, 1.13289, 1.13899
12.0394, 0, 1.15369, 1.12522, 1.41421, -1.15369, 1.12522, 0, 1.14602, 1.12522, 1.12522, 1.12522, 1.12522, 1.12522, 1.12522, 1.12522, 1.12522, 1.12522, 1.12522, 1.12522, 1.12522, 1.12522, 1.12522, 1.12522, 1.12522, 1.13289
12.0473, 2, 1.14811, 1.11997, 2, 0.851895, 1.11997, 0, 1.1385, 1.11997, 1.11997, 1.11997, 1.11997, 1.11997, 1.11997, 1.11997, 1.11997, 1.11997, 1.11997, 1.11997, 1.11997, 1.11997, 1.11997, 1.11997, 1.11997, 1.12958
12.0552, 0, 1.14203, 1.11369, 1.41421, -1.14203, 1.11369, 0, 1.13008, 1.11369, 1.11369, 1.11369, 1.11369, 1.11369, 1.11369, 1.11369, 1.11369, 1.11369, 1.11369, 1.11369, 1.11369, 1.11369, 1.11369, 1.11369, 1.11369, 1.12564
12.0631, 0, 1.1356, 1.10641, 1.41421, -1.1356, 1.10641, 0, 1.12081, 1.10641, 1.10641, 1.10641, 1.10641, 1.10641, 1.10641, 1.10641, 1.10641, 1.10641, 1.10641, 1.10641, 1.10641, 1.10641, 1.10641, 1.10641, 1.10641, 1.1212
12.071, 4, 1.12939, 1.09864, 2.44949, 2.87061, 1.09864, 0, 1.11121, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09865, 1.09864, 1.09864, 1.11682
12.0789, 0, 1.12398, 1.09091, 1.41421, -1.12398, 1.09091, 0, 1.1018, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.11309
12.0868, 0, 1.12399, 1.08774, 1.41421, -1.12399, 1.08774, 0, 1.09712, 1.08774, 1.08774, 1.08774, 1.08774, 1.08774, 1.08774, 1.08774, 1.08774, 1.08774, 1.08774, 1.08774, 1.08774, 1.08774, 1.08774, 1.08774, 1.08774, 1.11461
12.0947, 0, 1.12394, 1.08358, 1.41421, -1.12394, 1.08358, 0, 1.09161, 1.08358, 1.08358, 1.08358, 1.08358, 1.08358, 1.08358, 1.08358, 1.08358, 1.08358, 1.08358, 1.08358, 1.08358, 1.08358, 1.08359, 1.08358, 1.08358, 1.11591
12.1026, 6, 1.12389, 1.07846, 2.82843, 4.87611, 1.07846, 0, 1.08528, 1.07846, 1.07846, 1.07846, 1.07846, 1.07846, 1.07846, 1.07846, 1.07846, 1.07846, 1.07846, 1.07846, 1.07846, 1.07846, 1.07846, 1.07846, 1.07846, 1.11708
12.1105, 0, 1.12349, 1.07195, 1.41421, -1.12349, 1.07195, 0, 1.0777, 1.07195, 1.07195, 1.07195, 1.07195, 1.07195, 1.07195, 1.07195, 1.07195, 1.07195, 1.07195, 1.07195, 1.07195, 1.07195, 1.07195, 1.07195, 1.07195, 1.11774
12.1184, 0, 1.12303, 1.0643, 1.41421, -1.12303, 1.0643, 0, 1.06912, 1.0643, 1.0643, 1.0643, 1.0643, 1.0643, 1.0643, 1.0643, 1.0643, 1.0643, 1.0643, 1.0643, 1.0643, 1.0643, 1.0643, 1.0643, 1.0643, 1.11821
12.1263, 2, 1.12312, 1.0561, 2, 0.876876, 1.0561, 0, 1.06012, 1.0561, 1.0561, 1.0561, 1.0561, 1.0561, 1.0561, 1.0561, 1.0561, 1.0561, 1.0561, 1.0561, 1.0561, 1.0561, 1.0561, 1.0561, 1.0561, 1.11911
12.1341, 0, 1.12437, 1.04794, 1.41421, -1.12437, 1.04794, 0, 1.05126, 1.04794, 1.04794, 1.04794, 1.04794, 1.04794, 1.04794, 1.04794, 1.04794, 1.04794, 1.04794, 1.04794, 1.04794, 1.04794, 1.04794, 1.04794, 1.04794, 1.12104
12.142, 4, 1.1305, 1.04356, 2.44949, 2.8695, 1.04356, 0, 1.04628, 1.04356, 1.04356, 1.04356, 1.04356, 1.04356, 1.04356, 1.04356, 1.04356, 1.04356, 1.04356, 1.04356, 1.04356, 1.04356, 1.04356, 1.04356, 1.04356, 1.12778
12.1499, 4, 1.13559, 1.03704, 2.44949, 2.86441, 1.03704, 0, 1.03927, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.13336
12.1578, 2, 1.13975, 1.02858, 2, 0.860248, 1.02858, 0, 1.03038, 1.02858, 1.02858, 1.02858, 1.02858, 1.02858, 1.02858, 1.02858, 1.02858, 1.02858, 1.02858, 1.02858, 1.02858, 1.02858, 1.02858, 1.02858, 1.02858, 1.13795
12.1657, 2, 1.14392, 1.01917, 2, 0.856084, 1.01917, 0, 1.02062, 1.01917, 1.01917, 1.01917, 1.01917, 1.01917, 1.01917, 1.01917, 1.01917, 1.01917, 1.01917, 1.01917, 1.01917, 1.01917, 1.01917, 1.01917, 1.01917, 1.14246
12.1736, 2, 1.14896, 1.00981, 2, 0.85104, 1.00981, 0, 1.01097, 1.00981, 1.00981, 1.00981, 1.00981, 1.00981, 1.00981, 1.00981, 1.00981, 1.00981, 1.00981, 1.00981, 1.00981, 1.00981, 1.00981, 1.00981, 1.00981, 1.1478
12.1815, 2, 1.16041, 1.00615, 2, 0.839588, 1.00615, 0, 1.00708, 1.00615, 1.00615, 1.00615, 1.00615, 1.00615, 1.00615, 1.00615, 1.00615, 1.00615, 1.00615, 1.00615, 1.00615, 1.00615, 1.00616, 1.00615, 1.00615, 1.15949
12.1894, 6, 1.1698, 0.999906, 2.82843, 4.8302, 0.999906, 0, 1.00063, 0.999906, 0.999906, 0.999906, 0.999906, 0.999906, 0.999906, 0.999906, 0.999906, 0.999906, 0.999906, 0.999906, 0.999906, 0.999906, 0.999907, 0.999906, 0.999906, 1.16907
12.1973, 2, 1.17723, 0.99137, 2, 0.82277, 0.99137, 0, 0.991941, 0.99137, 0.99137, 0.99137, 0.99137, 0.99137, 0.99137, 0.99137, 0.99137, 0.99137, 0.99137, 0.99137, 0.99137, 0.99137, 0.991371, 0.99137, 0.99137, 1.17666
12.2052, 0, 1.18367, 0.981723, 1.41421, -1.18367, 0.981723, 0, 0.982168, 0.981723, 0.981723, 0.981723, 0.981723, 0.981723, 0.981723, 0.981723, 0.981723, 0.981723, 0.981723, 0.981723, 0.981723, 0.981723, 0.981724, 0.981723, 0.981723, 1.18323
12.2131, 4, 1.19005, 0.972123, 2.44949, 2.80995, 0.972123, 0, 0.972467, 0.972123, 0.972123, 0.972123, 0.972123, 0.972123, 0.972123, 0.972123, 0.972123, 0.972123, 0.972123, 0.972123, 0.972123, 0.972123, 0.972124, 0.972123, 0.972123, 1.1897
12.221, 2, 1.20248, 0.968946, 2, 0.797525, 0.968946, 0, 0.969211, 0.968946, 0.968946, 0.968946, 0.968946, 0.968946, 0.968946, 0.968946, 0.968946, 0.968946, 0.968946, 0.968946, 0.968946, 0.968946, 0.968947, 0.968946, 0.968946, 1.20221
12.2289, 0, 1.21147, 0.962966, 1.41421, -1.21147, 0.962966, 0, 0.963168, 0.962966, 0.962966, 0.962966, 0.962966, 0.962966, 0.962966, 0.962966, 0.962966, 0.962966, 0.962966, 0.962966, 0.962966, 0.962966, 0.962967, 0.962966, 0.962966, 1.21127
12.2368, 0, 1.21707, 0.954489, 1.41421, -1.21707, 0.954489, 0, 0.954642, 0.954489, 0.954489, 0.954489, 0.954489, 0.954489, 0.954489, 0.954489, 0.954489, 0.954489, 0.954489, 0.954489, 0.954489, 0.954489, 0.95449, 0.954489, 0.954489, 1.21692
12.2447, 4, 1.22031, 0.944797, 2.44949, 2.77969, 0.944797, 0, 0.944913, 0.944797, 0.944797, 0.944797, 0.944797, 0.944797, 0.944797, 0.944797, 0.944797, 0.944797, 0.944797, 0.944797, 0.944797, 0.944797, 0.944798, 0.944797, 0.944797, 1.22019
12.2526, 6, 1.22219, 0.935156, 2.82843, 4.77781, 0.935156, 0, 0.935242, 0.935156, 0.935156, 0.935156, 0.935156, 0.935156, 0.935156, 0.935156, 0.935156, 0.935156, 0.935156, 0.935156, 0.935156, 0.935156, 0.935156, 0.935156, 0.935156, 1.22211
12.2605, 4, 1.22914, 0.932196, 2.44949, 2.77086, 0.932196, 0, 0.93226, 0.932196, 0.932196, 0.932196, 0.932196, 0.932196, 0.932196, 0.932196, 0.932196, 0.932196, 0.932196, 0.932196, 0.932196, 0.932196, 0.932196, 0.932196, 0.932196, 1.22908
12.2684, 2, 1.2314, 0.926364, 2, 0.768601, 0.926364, 0, 0.926412, 0.926364, 0.926364, 0.926364, 0.926364, 0.926364, 0.926364, 0.926364, 0.926364, 0.926364, 0.926364, 0.926364, 0.926364, 0.926364, 0.926365, 0.926364, 0.926364, 1.23135
12.2763, 2, 1.22911, 0.917971, 2, 0.770889, 0.917971, 0, 0.918006, 0.917971, 0.917971, 0.917971, 0.917971, 0.917971, 0.917971, 0.917971, 0.917971, 0.917971, 0.917971, 0.917971, 0.917971, 0.917971, 0.917972, 0.917971, 0.917971, 1.22907
12.2842, 0, 1.22347, 0.908334, 1.41421, -1.22347, 0.908334, 0, 0.90836, 0.908334, 0.908334, 0.908334, 0.908334, 0.908334, 0.908334, 0.908334, 0.908334, 0.908334, 0.908334, 0.908334, 0.908334, 0.908334, 0.908335, 0.908334, 0.908334, 1.22344
12.2921, 8, 1.21569, 0.898748, 3.16228, 6.78431, 0.898748, 0, 0.898767, 0.898748, 0.898748, 0.898748, 0.898748, 0.898748, 0.898748, 0.898748, 0.898748, 0.898748, 0.898748, 0.898748, 0.898748, 0.898748, 0.898749, 0.898748, 0.898748, 1.21567
12.2999, 2, 1.21255, 0.896036, 2, 0.787446, 0.896036, 0, 0.896049, 0.896036, 0.896036, 0.896036, 0.896036, 0.896036, 0.896036, 0.896036, 0.896036, 0.896036, 0.896036, 0.896036, 0.896036, 0.896036, 0.896037, 0.896036, 0.896036, 1.21254
12.3078, 0, 1.20427, 0.890385, 1.41421, -1.20427, 0.890385, 0, 0.890395, 0.890385, 0.890385, 0.890385, 0.890385, 0.890385, 0.890385, 0.890385, 0.890385, 0.890385, 0.890385, 0.890385, 0.890385, 0.890385, 0.890386, 0.890385, 0.890385, 1.20426
12.3157, 0, 1.1912, 0.88211, 1.41421, -1.1912, 0.88211, 0, 0.882117, 0.88211, 0.88211, 0.88211, 0.88211, 0.88211, 0.88211, 0.88211, 0.88211, 0.88211, 0.88211, 0.88211, 0.88211, 0.88211, 0.882111, 0.88211, 0.88211, 1.19119
12.3236, 2, 1.17481, 0.872561, 2, 0.825192, 0.872561, 0, 0.872566, 0.872561, 0.872561, 0.872561, 0.872561, 0.872561, 0.872561, 0.872561, 0.872561, 0.872561, 0.872561, 0.872561, 0.872561, 0.872561, 0.872562, 0.872561, 0.872561, 1.1748
12.3315, 2, 1.15656, 0.863064, 2, 0.843441, 0.863064, 0, 0.863067, 0.863064, 0.863064, 0.863064, 0.863064, 0.863064, 0.863064, 0.863064, 0.863064, 0.863064, 0.863064, 0.863064, 0.863064, 0.863064, 0.863065, 0.863064, 0.863064, 1.15655
12.3394, 0, 1.14359, 0.860573, 1.41421, -1.14359, 0.860573, 0, 0.860575, 0.860573, 0.860573, 0.860573, 0.860573, 0.860573, 0.860573, 0.860573, 0.860573, 0.860573, 0.860573, 0.860573, 0.860573, 0.860573, 0.860574, 0.860573, 0.860573, 1.14358
12.3473, 4, 1.1261, 0.855083, 2.44949, 2.8739, 0.855083, 0, 0.855085, 0.855083, 0.855083, 0.855083, 0.855083, 0.855083, 0.855083, 0.855083, 0.855083, 0.855083, 0.855083, 0.855083, 0.855083, 0.855083, 0.855084, 0.855083, 0.855083, 1.1261
12.3552, 6, 1.10465, 0.846914, 2.82843, 4.89535, 0.846914, 0, 0.846915, 0.846914, 0.846914, 0.846914, 0.846914, 0.846914, 0.846914, 0.846914, 0.846914, 0.846914, 0.846914, 0.846914, 0.846914, 0.846914, 0.846915, 0.846914, 0.846914, 1.10465
12.3631, 0, 1.08087, 0.837444, 1.41421, -1.08087, 0.837444, 0, 0.837445, 0.837444, 0.837444, 0.837444, 0.837444, 0.837444, 0.837444, 0.837444, 0.837444, 0.837444, 0.837444, 0.837444, 0.837444, 0.837444, 0.837445, 0.837444, 0.837444, 1.08087
12.371, 2, 1.05638, 0.828027, 2, 0.943624, 0.828027, 0, 0.828028, 0.828027, 0.828027, 0.828027, 0.828027, 0.828027, 0.828027, 0.828027, 0.828027, 0.828027, 0.828027, 0.828027, 0.828027, 0.828027, 0.828028, 0.828027, 0.828027, 1.05637
