   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_263.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.56946, 8, 8.64448, 8.43572, 3.16228, -0.644481, 8.43572, 0, 8.43572, 8.43572, 8.43572, 8.43572, 8.43572, 8.43572, 8.43572, 8.43572, 8.43572, 8.43572, 8.43572, 8.43572, 8.43572, 8.43572, 8.43572, 8.64448, 8.43572
8.57734, 2, 8.75185, 8.50819, 2, -6.75185, 8.50819, 0, 8.50819, 8.50819, 8.50819, 8.50819, 8.50819, 8.50819, 8.50819, 8.50819, 8.50819, 8.50819, 8.50819, 8.50819, 8.50819, 8.50819, 8.50819, 8.75184, 8.50819
8.58523, 14, 8.86322, 8.58103, 4, 5.13678, 8.58103, 0, 8.58103, 8.58103, 8.58103, 8.58103, 8.58103, 8.58103, 8.58103, 8.58103, 8.58103, 8.58103, 8.58103, 8.58103, 8.58103, 8.58103, 8.58103, 8.86321, 8.58103
8.59311, 6, 8.97828, 8.654, 2.82843, -2.97828, 8.654, 0, 8.654, 8.654, 8.654, 8.654, 8.654, 8.654, 8.654, 8.654, 8.654, 8.654, 8.654, 8.654, 8.654, 8.654, 8.654, 8.97828, 8.654
8.60099, 10, 9.09702, 8.72727, 3.4641, 0.902976, 8.72727, 0, 8.72727, 8.72727, 8.72727, 8.72727, 8.72727, 8.72727, 8.72727, 8.72727, 8.72727, 8.72727, 8.72727, 8.72727, 8.72727, 8.72727, 8.72727, 9.09702, 8.72727
8.60888, 12, 9.2225, 8.8042, 3.74166, 2.7775, 8.8042, 0, 8.8042, 8.8042, 8.8042, 8.8042, 8.8042, 8.8042, 8.8042, 8.8042, 8.8042, 8.8042, 8.8042, 8.8042, 8.8042, 8.8042, 8.8042, 9.2225, 8.8042
8.61676, 12, 9.3508, 8.88125, 3.74166, 2.6492, 8.88125, 0, 8.88126, 8.88125, 8.88125, 8.88125, 8.88125, 8.88125, 8.88125, 8.88125, 8.88125, 8.88125, 8.88125, 8.88125, 8.88125, 8.88125, 8.88125, 9.3508, 8.88125
8.62464, 6, 9.48163, 8.95864, 2.82843, -3.48163, 8.95864, 0, 8.95865, 8.95864, 8.95864, 8.95864, 8.95864, 8.95864, 8.95864, 8.95864, 8.95864, 8.95864, 8.95864, 8.95864, 8.95864, 8.95864, 8.95864, 9.48163, 8.95864
8.63253, 10, 9.61459, 9.03655, 3.4641, 0.385408, 9.03655, 0, 9.03655, 9.03655, 9.03655, 9.03655, 9.03655, 9.03655, 9.03655, 9.03655, 9.03655, 9.03655, 9.03655, 9.03655, 9.03655, 9.03655, 9.03655, 9.61459, 9.03655
8.64041, 8, 9.7477, 9.11367, 3.16228, -1.7477, 9.11367, 0, 9.11367, 9.11367, 9.11367, 9.11367, 9.11367, 9.11367, 9.11367, 9.11367, 9.11367, 9.11367, 9.11367, 9.11367, 9.11367, 9.11367, 9.11367, 9.74769, 9.11367
8.64829, 14, 9.87988, 9.18967, 4, 4.12012, 9.18967, 0, 9.18967, 9.18967, 9.18967, 9.18967, 9.18967, 9.18967, 9.18967, 9.18967, 9.18967, 9.18967, 9.18967, 9.18967, 9.18967, 9.18967, 9.18967, 9.87988, 9.18967
8.65618, 12, 10.0106, 9.2648, 3.74166, 1.9894, 9.2648, 0, 9.26481, 9.2648, 9.2648, 9.2648, 9.2648, 9.2648, 9.2648, 9.2648, 9.2648, 9.2648, 9.2648, 9.2648, 9.26481, 9.2648, 9.2648, 10.0106, 9.2648
8.66406, 14, 10.1396, 9.33966, 4, 3.86039, 9.33966, 0, 9.33966, 9.33966, 9.33966, 9.33966, 9.33966, 9.33966, 9.33966, 9.33966, 9.33966, 9.33966, 9.33966, 9.33966, 9.33966, 9.33966, 9.33966, 10.1396, 9.33966
8.67194, 6, 10.2661, 9.41423, 2.82843, -4.26609, 9.41423, 0, 9.41423, 9.41423, 9.41423, 9.41423, 9.41423, 9.41423, 9.41423, 9.41423, 9.41423, 9.41423, 9.41423, 9.41423, 9.41423, 9.41423, 9.41423, 10.2661, 9.41423
8.67983, 12, 10.3888, 9.48808, 3.74166, 1.6112, 9.48808, 0, 9.48808, 9.48808, 9.48808, 9.48808, 9.48808, 9.48808, 9.48808, 9.48808, 9.48808, 9.48808, 9.48808, 9.48808, 9.48808, 9.48808, 9.48808, 10.3888, 9.48808
8.68771, 20, 10.5065, 9.56071, 4.69042, 9.49353, 9.56071, 0, 9.56071, 9.56071, 9.56071, 9.56071, 9.56071, 9.56071, 9.56071, 9.56071, 9.56071, 9.56071, 9.56071, 9.56071, 9.56071, 9.56071, 9.56071, 10.5065, 9.56071
8.69559, 14, 10.6183, 9.63204, 4, 3.38169, 9.63204, 0, 9.63205, 9.63204, 9.63204, 9.63204, 9.63204, 9.63204, 9.63204, 9.63204, 9.63204, 9.63204, 9.63204, 9.63204, 9.63204, 9.63204, 9.63204, 10.6183, 9.63204
8.70348, 6, 10.7241, 9.70244, 2.82843, -4.72407, 9.70244, 0, 9.70245, 9.70244, 9.70244, 9.70244, 9.70244, 9.70244, 9.70244, 9.70244, 9.70244, 9.70244, 9.70244, 9.70244, 9.70244, 9.70244, 9.70244, 10.7241, 9.70244
8.71136, 12, 10.8235, 9.77221, 3.74166, 1.1765, 9.77221, 0, 9.77222, 9.77221, 9.77221, 9.77221, 9.77221, 9.77221, 9.77221, 9.77221, 9.77221, 9.77221, 9.77221, 9.77221, 9.77221, 9.77221, 9.77221, 10.8235, 9.77221
8.71924, 10, 10.9155, 9.8407, 3.4641, -0.915525, 9.8407, 0, 9.8407, 9.8407, 9.8407, 9.8407, 9.8407, 9.8407, 9.8407, 9.8407, 9.8407, 9.8407, 9.8407, 9.8407, 9.8407, 9.8407, 9.8407, 10.9155, 9.8407
8.72713, 14, 10.9995, 9.90763, 4, 3.00045, 9.90763, 0, 9.90763, 9.90763, 9.90763, 9.90763, 9.90763, 9.90763, 9.90763, 9.90763, 9.90763, 9.90763, 9.90763, 9.90763, 9.90763, 9.90763, 9.90763, 10.9995, 9.90763
8.73501, 14, 11.0753, 9.97295, 4, 2.92469, 9.97295, 0, 9.97295, 9.97295, 9.97295, 9.97295, 9.97295, 9.97295, 9.97295, 9.97295, 9.97295, 9.97295, 9.97295, 9.97295, 9.97295, 9.97295, 9.97295, 11.0753, 9.97295
8.74289, 28, 11.1429, 10.0369, 5.47723, 16.8571, 10.0369, 0, 10.0369, 10.0369, 10.0369, 10.0369, 10.0369, 10.0369, 10.0369, 10.0369, 10.0369, 10.0369, 10.0369, 10.0369, 10.0369, 10.0369, 10.0369, 11.1429, 10.0369
8.75078, 20, 11.2024, 10.0994, 4.69042, 8.79759, 10.0994, 0, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 11.2024, 10.0994
8.75866, 22, 11.254, 10.1606, 4.89898, 10.746, 10.1606, 0, 10.1606, 10.1606, 10.1606, 10.1606, 10.1606, 10.1606, 10.1606, 10.1606, 10.1606, 10.1606, 10.1606, 10.1606, 10.1606, 10.1606, 10.1606, 11.254, 10.1606
8.76654, 18, 11.2973, 10.2199, 4.47214, 6.70272, 10.2199, 0, 10.2199, 10.2199, 10.2199, 10.2199, 10.2199, 10.2199, 10.2199, 10.2199, 10.2199, 10.2199, 10.2199, 10.2199, 10.2199, 10.2199, 10.2199, 11.2973, 10.2199
8.77443, 16, 11.3325, 10.2771, 4.24264, 4.66753, 10.2771, 0, 10.2771, 10.2771, 10.2771, 10.2771, 10.2771, 10.2771, 10.2771, 10.2771, 10.2771, 10.2771, 10.2771, 10.2771, 10.2771, 10.2771, 10.2771, 11.3325, 10.2771
8.78231, 6, 11.36, 10.3323, 2.82843, -5.35998, 10.3323, 0, 10.3323, 10.3323, 10.3323, 10.3323, 10.3323, 10.3323, 10.3323, 10.3323, 10.3323, 10.3323, 10.3323, 10.3323, 10.3323, 10.3323, 10.3323, 11.36, 10.3323
8.79019, 24, 11.3806, 10.3858, 5.09902, 12.6194, 10.3858, 0, 10.3858, 10.3858, 10.3858, 10.3858, 10.3858, 10.3858, 10.3858, 10.3858, 10.3858, 10.3858, 10.3858, 10.3858, 10.3858, 10.3858, 10.3858, 11.3806, 10.3858
8.79808, 16, 11.3944, 10.4372, 4.24264, 4.60557, 10.4372, 0, 10.4372, 10.4372, 10.4372, 10.4372, 10.4372, 10.4372, 10.4372, 10.4372, 10.4372, 10.4372, 10.4372, 10.4372, 10.4372, 10.4372, 10.4372, 11.3944, 10.4372
8.80596, 30, 11.402, 10.4863, 5.65685, 18.598, 10.4863, 0, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 11.402, 10.4863
8.81384, 14, 11.404, 10.5333, 4, 2.59598, 10.5333, 0, 10.5333, 10.5333, 10.5333, 10.5333, 10.5333, 10.5333, 10.5333, 10.5333, 10.5333, 10.5333, 10.5333, 10.5333, 10.5333, 10.5333, 10.5333, 11.404, 10.5333
8.82173, 20, 11.4006, 10.5775, 4.69042, 8.59938, 10.5775, 0, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 10.5775, 11.4006, 10.5775
8.82961, 28, 11.3925, 10.6189, 5.47723, 16.6075, 10.6189, 0, 10.6189, 10.6189, 10.6189, 10.6189, 10.6189, 10.6189, 10.6189, 10.6189, 10.6189, 10.6189, 10.6189, 10.6189, 10.6189, 10.6189, 10.6189, 11.3925, 10.6189
8.83749, 24, 11.3806, 10.6578, 5.09902, 12.6194, 10.6578, 0, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 11.3806, 10.6578
8.84538, 24, 11.3654, 10.6939, 5.09902, 12.6346, 10.6939, 0, 10.6939, 10.6939, 10.6939, 10.6939, 10.6939, 10.6939, 10.6939, 10.6939, 10.6939, 10.6939, 10.6939, 10.6939, 10.6939, 10.6939, 10.6939, 11.3654, 10.6939
8.85326, 10, 11.3474, 10.727, 3.4641, -1.34744, 10.727, 0, 10.727, 10.727, 10.727, 10.727, 10.727, 10.727, 10.727, 10.727, 10.727, 10.727, 10.727, 10.727, 10.727, 10.727, 10.727, 11.3474, 10.727
8.86114, 26, 11.328, 10.7576, 5.2915, 14.672, 10.7576, 0, 10.7576, 10.7576, 10.7576, 10.7576, 10.7576, 10.7576, 10.7576, 10.7576, 10.7576, 10.7576, 10.7576, 10.7576, 10.7576, 10.7576, 10.7576, 11.328, 10.7576
8.86903, 26, 11.3065, 10.7845, 5.2915, 14.6935, 10.7845, 0, 10.7845, 10.7845, 10.7845, 10.7845, 10.7845, 10.7845, 10.7845, 10.7845, 10.7845, 10.7845, 10.7845, 10.7845, 10.7845, 10.7845, 10.7845, 11.3065, 10.7845
8.87691, 42, 11.2832, 10.8073, 6.63325, 30.7168, 10.8073, 0, 10.8073, 10.8073, 10.8073, 10.8073, 10.8073, 10.8073, 10.8073, 10.8073, 10.8073, 10.8073, 10.8073, 10.8073, 10.8073, 10.8073, 10.8073, 11.2832, 10.8073
8.88479, 16, 11.2591, 10.8264, 4.24264, 4.7409, 10.8264, 0, 10.8264, 10.8264, 10.8264, 10.8264, 10.8264, 10.8264, 10.8264, 10.8264, 10.8264, 10.8264, 10.8264, 10.8264, 10.8264, 10.8264, 10.8264, 11.2591, 10.8264
8.89268, 12, 11.2355, 10.8425, 3.74166, 0.764498, 10.8425, 0, 10.8425, 10.8425, 10.8425, 10.8425, 10.8425, 10.8425, 10.8425, 10.8425, 10.8425, 10.8425, 10.8425, 10.8425, 10.8425, 10.8425, 10.8425, 11.2355, 10.8425
8.90056, 22, 11.2132, 10.856, 4.89898, 10.7868, 10.856, 0, 10.856, 10.856, 10.856, 10.856, 10.856, 10.856, 10.856, 10.856, 10.856, 10.856, 10.856, 10.856, 10.856, 10.856, 10.856, 11.2132, 10.856
8.90844, 22, 11.1929, 10.867, 4.89898, 10.8071, 10.867, 0, 10.867, 10.867, 10.867, 10.867, 10.867, 10.867, 10.867, 10.867, 10.867, 10.867, 10.867, 10.867, 10.867, 10.867, 10.867, 11.1929, 10.867
8.91633, 18, 11.1736, 10.8746, 4.47214, 6.82636, 10.8746, 0, 10.8746, 10.8746, 10.8746, 10.8746, 10.8746, 10.8746, 10.8746, 10.8746, 10.8746, 10.8746, 10.8746, 10.8746, 10.8746, 10.8746, 10.8746, 11.1736, 10.8746
8.92421, 12, 11.1555, 10.8782, 3.74166, 0.844529, 10.8782, 0, 10.8782, 10.8782, 10.8782, 10.8782, 10.8782, 10.8782, 10.8782, 10.8782, 10.8782, 10.8782, 10.8782, 10.8782, 10.8782, 10.8782, 10.8782, 11.1555, 10.8782
8.93209, 28, 11.1389, 10.8784, 5.47723, 16.8611, 10.8784, 0, 10.8784, 10.8784, 10.8784, 10.8784, 10.8784, 10.8784, 10.8784, 10.8784, 10.8784, 10.8784, 10.8784, 10.8784, 10.8784, 10.8784, 10.8784, 11.1388, 10.8784
8.93998, 12, 11.1245, 10.8757, 3.74166, 0.875469, 10.8757, 0, 10.8757, 10.8757, 10.8757, 10.8757, 10.8757, 10.8757, 10.8757, 10.8757, 10.8757, 10.8757, 10.8757, 10.8757, 10.8757, 10.8757, 10.8757, 11.1245, 10.8757
8.94786, 18, 11.1132, 10.871, 4.47214, 6.88678, 10.871, 0, 10.871, 10.871, 10.871, 10.871, 10.871, 10.871, 10.871, 10.871, 10.871, 10.871, 10.871, 10.871, 10.871, 10.871, 10.871, 11.1132, 10.871
8.95574, 16, 11.1047, 10.864, 4.24264, 4.89528, 10.864, 0, 10.864, 10.864, 10.864, 10.864, 10.864, 10.864, 10.864, 10.864, 10.864, 10.864, 10.864, 10.864, 10.864, 10.864, 10.864, 11.1047, 10.864
8.96363, 32, 11.0976, 10.8537, 5.83095, 20.9024, 10.8537, 0, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 11.0976, 10.8537
8.97151, 18, 11.0913, 10.8397, 4.47214, 6.90867, 10.8397, 0, 10.8397, 10.8397, 10.8397, 10.8397, 10.8397, 10.8397, 10.8397, 10.8397, 10.8397, 10.8397, 10.8397, 10.8397, 10.8397, 10.8397, 10.8397, 11.0913, 10.8397
8.97939, 10, 11.0855, 10.8221, 3.4641, -1.08553, 10.8221, 0, 10.8221, 10.8221, 10.8221, 10.8221, 10.8221, 10.8221, 10.8221, 10.8221, 10.8221, 10.8221, 10.8221, 10.8221, 10.8221, 10.8221, 10.8221, 11.0855, 10.8221
8.98728, 32, 11.0803, 10.8014, 5.83095, 20.9197, 10.8014, 0, 10.8014, 10.8014, 10.8014, 10.8014, 10.8014, 10.8014, 10.8014, 10.8014, 10.8014, 10.8014, 10.8014, 10.8014, 10.8014, 10.8014, 10.8014, 11.0803, 10.8014
8.99516, 14, 11.076, 10.7786, 4, 2.92396, 10.7786, 0, 10.7786, 10.7786, 10.7786, 10.7786, 10.7786, 10.7786, 10.7786, 10.7786, 10.7786, 10.7786, 10.7786, 10.7786, 10.7786, 10.7786, 10.7786, 11.076, 10.7786
9.00304, 16, 11.0724, 10.7537, 4.24264, 4.92764, 10.7537, 0, 10.7537, 10.7537, 10.7537, 10.7537, 10.7537, 10.7537, 10.7537, 10.7537, 10.7537, 10.7537, 10.7537, 10.7537, 10.7537, 10.7537, 10.7537, 11.0724, 10.7537
9.01093, 10, 11.0675, 10.7257, 3.4641, -1.06752, 10.7257, 0, 10.7257, 10.7257, 10.7257, 10.7257, 10.7257, 10.7257, 10.7257, 10.7257, 10.7257, 10.7257, 10.7257, 10.7257, 10.7257, 10.7257, 10.7257, 11.0675, 10.7257
9.01881, 14, 11.0605, 10.6944, 4, 2.93946, 10.6944, 0, 10.6944, 10.6944, 10.6944, 10.6944, 10.6944, 10.6944, 10.6944, 10.6944, 10.6944, 10.6944, 10.6944, 10.6944, 10.6944, 10.6944, 10.6944, 11.0605, 10.6944
9.0267, 16, 11.0505, 10.6593, 4.24264, 4.94951, 10.6593, 0, 10.6593, 10.6593, 10.6593, 10.6593, 10.6593, 10.6593, 10.6593, 10.6593, 10.6593, 10.6593, 10.6593, 10.6593, 10.6593, 10.6593, 10.6593, 11.0505, 10.6593
9.03458, 18, 11.037, 10.6209, 4.47214, 6.96296, 10.6209, 0, 10.6209, 10.6209, 10.6209, 10.6209, 10.6209, 10.6209, 10.6209, 10.6209, 10.6209, 10.6209, 10.6209, 10.6209, 10.6209, 10.6209, 10.6209, 11.037, 10.6209
9.04246, 14, 11.0205, 10.5801, 4, 2.97951, 10.5801, 0, 10.5801, 10.5801, 10.5801, 10.5801, 10.5801, 10.5801, 10.5801, 10.5801, 10.5801, 10.5801, 10.5801, 10.5801, 10.5801, 10.5801, 10.5801, 11.0205, 10.5801
9.05034, 22, 11.001, 10.5376, 4.89898, 10.999, 10.5376, 0, 10.5376, 10.5376, 10.5376, 10.5376, 10.5376, 10.5376, 10.5376, 10.5376, 10.5376, 10.5376, 10.5376, 10.5376, 10.5376, 10.5376, 10.5376, 11.001, 10.5376
9.05823, 12, 10.977, 10.4925, 3.74166, 1.02302, 10.4925, 0, 10.4925, 10.4925, 10.4925, 10.4925, 10.4925, 10.4925, 10.4925, 10.4925, 10.4925, 10.4925, 10.4925, 10.4925, 10.4925, 10.4925, 10.4925, 10.977, 10.4925
9.06611, 16, 10.9477, 10.4444, 4.24264, 5.05233, 10.4444, 0, 10.4444, 10.4444, 10.4444, 10.4444, 10.4444, 10.4444, 10.4444, 10.4444, 10.4444, 10.4444, 10.4444, 10.4444, 10.4444, 10.4444, 10.4444, 10.9477, 10.4444
9.07399, 26, 10.912, 10.3927, 5.2915, 15.088, 10.3927, 0, 10.3927, 10.3927, 10.3927, 10.3927, 10.3927, 10.3927, 10.3927, 10.3927, 10.3927, 10.3927, 10.3927, 10.3927, 10.3927, 10.3927, 10.3927, 10.912, 10.3927
9.08188, 20, 10.8698, 10.3375, 4.69042, 9.13021, 10.3375, 0, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.8698, 10.3375
9.08976, 34, 10.8218, 10.2797, 6, 23.1782, 10.2797, 0, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 10.8218, 10.2797
9.09764, 24, 10.7693, 10.2206, 5.09902, 13.2307, 10.2206, 0, 10.2206, 10.2206, 10.2206, 10.2206, 10.2206, 10.2206, 10.2206, 10.2206, 10.2206, 10.2206, 10.2206, 10.2206, 10.2206, 10.2206, 10.2206, 10.7693, 10.2206
9.10553, 30, 10.7115, 10.1594, 5.65685, 19.2885, 10.1594, 0, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.7115, 10.1594
9.11341, 40, 10.6482, 10.0959, 6.48074, 29.3518, 10.0959, 0, 10.0959, 10.0959, 10.0959, 10.0959, 10.0959, 10.0959, 10.0959, 10.0959, 10.0959, 10.0959, 10.0959, 10.0959, 10.0959, 10.0959, 10.0959, 10.6482, 10.0959
9.12129, 30, 10.5786, 10.0289, 5.65685, 19.4214, 10.0289, 0, 10.0289, 10.0289, 10.0289, 10.0289, 10.0289, 10.0289, 10.0289, 10.0289, 10.0289, 10.0289, 10.0289, 10.0289, 10.0289, 10.0289, 10.0289, 10.5786, 10.0289
9.12918, 52, 10.5028, 9.95839, 7.34847, 41.4972, 9.95839, 0, 9.9584, 9.95839, 9.95839, 9.95839, 9.95839, 9.95839, 9.95839, 9.95839, 9.95839, 9.95839, 9.95839, 9.95839, 9.9584, 9.95839, 9.95839, 10.5028, 9.95839
9.13706, 52, 10.4221, 9.88531, 7.34847, 41.5779, 9.88531, 0, 9.88531, 9.88531, 9.88531, 9.88531, 9.88531, 9.88531, 9.88531, 9.88531, 9.88531, 9.88531, 9.88531, 9.88531, 9.88531, 9.88531, 9.88531, 10.4221, 9.88531
9.14495, 20, 10.3383, 9.81109, 4.69042, 9.66168, 9.81109, 0, 9.81109, 9.81109, 9.81109, 9.81109, 9.81109, 9.81109, 9.81109, 9.81109, 9.81109, 9.81109, 9.81109, 9.81109, 9.81109, 9.81109, 9.81109, 10.3383, 9.81109
9.15283, 46, 10.2517, 9.73561, 6.9282, 35.7483, 9.73561, 0, 9.73562, 9.73561, 9.73561, 9.73561, 9.73561, 9.73561, 9.73561, 9.73561, 9.73561, 9.73561, 9.73561, 9.73561, 9.73561, 9.73561, 9.73561, 10.2517, 9.73561
9.16071, 40, 10.1621, 9.65837, 6.48074, 29.8379, 9.65837, 0, 9.65837, 9.65837, 9.65837, 9.65837, 9.65837, 9.65837, 9.65837, 9.65837, 9.65837, 9.65837, 9.65837, 9.65837, 9.65837, 9.65837, 9.65837, 10.1621, 9.65837
9.16859, 56, 10.0686, 9.57812, 7.61577, 45.9314, 9.57812, 0, 9.57812, 9.57812, 9.57812, 9.57812, 9.57812, 9.57812, 9.57812, 9.57812, 9.57812, 9.57812, 9.57812, 9.57812, 9.57812, 9.57812, 9.57812, 10.0686, 9.57812
9.17648, 54, 9.97129, 9.4946, 7.48331, 44.0287, 9.4946, 0, 9.4946, 9.4946, 9.4946, 9.4946, 9.4946, 9.4946, 9.4946, 9.4946, 9.4946, 9.4946, 9.4946, 9.4946, 9.4946, 9.4946, 9.4946, 9.97128, 9.4946
9.18436, 72, 9.87123, 9.40868, 8.60233, 62.1288, 9.40868, 0, 9.40868, 9.40868, 9.40868, 9.40868, 9.40868, 9.40868, 9.40868, 9.40868, 9.40868, 9.40868, 9.40868, 9.40868, 9.40868, 9.40868, 9.40868, 9.87123, 9.40868
9.19225, 36, 9.77009, 9.32177, 6.16441, 26.2299, 9.32177, 0, 9.32177, 9.32177, 9.32177, 9.32177, 9.32177, 9.32177, 9.32177, 9.32177, 9.32177, 9.32177, 9.32177, 9.32177, 9.32177, 9.32177, 9.32177, 9.77009, 9.32177
9.20013, 52, 9.66836, 9.23421, 7.34847, 42.3316, 9.23421, 0, 9.23421, 9.23421, 9.23421, 9.23421, 9.23421, 9.23421, 9.23421, 9.23421, 9.23421, 9.23421, 9.23421, 9.23421, 9.23421, 9.23421, 9.23421, 9.66836, 9.23421
9.20801, 58, 9.5659, 9.14573, 7.74597, 48.4341, 9.14573, 0, 9.14573, 9.14573, 9.14573, 9.14573, 9.14573, 9.14573, 9.14573, 9.14573, 9.14573, 9.14573, 9.14573, 9.14573, 9.14573, 9.14573, 9.14573, 9.56589, 9.14573
9.21589, 60, 9.46128, 9.05485, 7.87401, 50.5387, 9.05485, 0, 9.05485, 9.05485, 9.05485, 9.05485, 9.05485, 9.05485, 9.05485, 9.05485, 9.05485, 9.05485, 9.05485, 9.05485, 9.05485, 9.05485, 9.05485, 9.46128, 9.05485
9.22378, 78, 9.35406, 8.96106, 8.94427, 68.6459, 8.96106, 0, 8.96107, 8.96106, 8.96106, 8.96106, 8.96106, 8.96106, 8.96106, 8.96106, 8.96106, 8.96106, 8.96106, 8.96106, 8.96106, 8.96106, 8.96106, 9.35405, 8.96106
9.23166, 62, 9.24498, 8.86512, 8, 52.755, 8.86512, 0, 8.86512, 8.86512, 8.86512, 8.86512, 8.86512, 8.86512, 8.86512, 8.86512, 8.86512, 8.86512, 8.86512, 8.86512, 8.86512, 8.86512, 8.86512, 9.24498, 8.86512
9.23954, 70, 9.13541, 8.76838, 8.48528, 60.8646, 8.76838, 0, 8.76838, 8.76838, 8.76838, 8.76838, 8.76838, 8.76838, 8.76838, 8.76838, 8.76838, 8.76838, 8.76838, 8.76838, 8.76838, 8.76838, 8.76838, 9.1354, 8.76838
9.24743, 60, 9.02603, 8.67157, 7.87401, 50.974, 8.67157, 0, 8.67158, 8.67157, 8.67157, 8.67157, 8.67157, 8.67157, 8.67157, 8.67157, 8.67157, 8.67157, 8.67157, 8.67157, 8.67157, 8.67157, 8.67157, 9.02603, 8.67157
9.25531, 66, 8.91639, 8.57425, 8.24621, 57.0836, 8.57425, 0, 8.57426, 8.57425, 8.57425, 8.57425, 8.57425, 8.57425, 8.57425, 8.57425, 8.57425, 8.57425, 8.57425, 8.57425, 8.57425, 8.57425, 8.57425, 8.91638, 8.57425
9.2632, 62, 8.80545, 8.47543, 8, 53.1945, 8.47543, 0, 8.47544, 8.47543, 8.47543, 8.47543, 8.47543, 8.47543, 8.47543, 8.47543, 8.47543, 8.47543, 8.47543, 8.47543, 8.47543, 8.47543, 8.47543, 8.80545, 8.47543
9.27108, 60, 8.69244, 8.37435, 7.87401, 51.3076, 8.37435, 0, 8.37435, 8.37435, 8.37435, 8.37435, 8.37435, 8.37435, 8.37435, 8.37435, 8.37435, 8.37435, 8.37435, 8.37435, 8.37435, 8.37435, 8.37435, 8.69243, 8.37435
9.27896, 60, 8.57788, 8.27156, 7.87401, 51.4221, 8.27156, 0, 8.27156, 8.27156, 8.27156, 8.27156, 8.27156, 8.27156, 8.27156, 8.27156, 8.27156, 8.27156, 8.27156, 8.27156, 8.27156, 8.27156, 8.27156, 8.57787, 8.27156
9.28684, 62, 8.46295, 8.16825, 8, 53.5371, 8.16825, 0, 8.16825, 8.16825, 8.16825, 8.16825, 8.16825, 8.16825, 8.16825, 8.16825, 8.16825, 8.16825, 8.16825, 8.16825, 8.16825, 8.16825, 8.16825, 8.46294, 8.16825
9.29473, 60, 8.34858, 8.06536, 7.87401, 51.6514, 8.06536, 0, 8.06537, 8.06536, 8.06536, 8.06536, 8.06536, 8.06536, 8.06536, 8.06536, 8.06536, 8.06536, 8.06536, 8.06536, 8.06536, 8.06536, 8.06536, 8.34857, 8.06536
9.30261, 44, 8.23407, 7.96221, 6.78233, 35.7659, 7.96221, 0, 7.96221, 7.96221, 7.96221, 7.96221, 7.96221, 7.96221, 7.96221, 7.96221, 7.96221, 7.96221, 7.96221, 7.96221, 7.96221, 7.96221, 7.96221, 8.23406, 7.96221
9.3105, 48, 8.11913, 7.8585, 7.07107, 39.8809, 7.8585, 0, 7.8585, 7.8585, 7.8585, 7.8585, 7.8585, 7.8585, 7.8585, 7.8585, 7.8585, 7.8585, 7.8585, 7.8585, 7.8585, 7.8585, 7.8585, 8.11913, 7.8585
9.31838, 40, 8.00276, 7.75322, 6.48074, 31.9972, 7.75322, 0, 7.75322, 7.75322, 7.75322, 7.75322, 7.75322, 7.75322, 7.75322, 7.75322, 7.75322, 7.75322, 7.75322, 7.75322, 7.75322, 7.75322, 7.75322, 8.00275, 7.75322
9.32626, 44, 7.88528, 7.64672, 6.78233, 36.1147, 7.64672, 0, 7.64672, 7.64672, 7.64672, 7.64672, 7.64672, 7.64672, 7.64672, 7.64672, 7.64672, 7.64672, 7.64672, 7.64672, 7.64672, 7.64672, 7.64672, 7.88528, 7.64672
9.33415, 34, 7.76771, 7.54, 6, 26.2323, 7.54, 0, 7.54, 7.54, 7.54, 7.54, 7.54, 7.54, 7.54, 7.54, 7.54, 7.54, 7.54, 7.54, 7.54, 7.54, 7.54, 7.76771, 7.54
