   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_346.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.03634, 2, 3.63291, 0.0560488, 2, -1.63291, 0.0560471, 0.0560564, 0.0560532, 0.235659, 0.0601127, 0.0561673, 0.0584079, 0.212845, 0.0747352, 0.36968, 0.0561206, 0.0560738, 0.132668, 0.0580909, 1.44463, 0.056049, 1.00467, 0.0560488, 0.0560488, 0.541675
1.04423, 2, 3.57066, 0.0571069, 2, -1.57066, 0.0571047, 0.0571145, 0.0571114, 0.236718, 0.0611709, 0.0572255, 0.059466, 0.213002, 0.0757927, 0.370699, 0.0571895, 0.057137, 0.154184, 0.0590497, 1.4425, 0.0571072, 0.866522, 0.0571069, 0.0571069, 0.602385
1.05212, 6, 3.50741, 0.058159, 2.82843, 2.49259, 0.0581561, 0.0581666, 0.0581635, 0.237771, 0.062223, 0.0582776, 0.0605181, 0.214775, 0.0768443, 0.371689, 0.0582557, 0.0581965, 0.185389, 0.0599792, 1.41277, 0.0581592, 0.746286, 0.058159, 0.058159, 0.660492
1.06, 4, 3.44793, 0.0592017, 2.44949, 0.552068, 0.0591978, 0.0592093, 0.0592061, 0.238814, 0.0632657, 0.0593202, 0.0615608, 0.217006, 0.0778866, 0.372639, 0.0593169, 0.0592494, 0.231556, 0.0608822, 1.35734, 0.0592019, 0.645158, 0.0592017, 0.0592017, 0.713546
1.06789, 4, 3.4, 0.0602314, 2.44949, 0.599996, 0.0602262, 0.060239, 0.0602358, 0.239844, 0.0642954, 0.0603499, 0.0625905, 0.218776, 0.078916, 0.373532, 0.0603705, 0.0602926, 0.300354, 0.0617616, 1.27955, 0.0602316, 0.563239, 0.0602314, 0.0602314, 0.759126
1.07578, 4, 3.37525, 0.0612442, 2.44949, 0.62475, 0.0612374, 0.0612517, 0.0612486, 0.240856, 0.0653082, 0.0613627, 0.0636033, 0.219407, 0.0799286, 0.37435, 0.0614142, 0.0613229, 0.402607, 0.0626196, 1.18386, 0.0612444, 0.499737, 0.0612442, 0.0612442, 0.795031
1.08367, 8, 3.38995, 0.0622357, 3.16228, 4.61005, 0.0622268, 0.0622432, 0.0622401, 0.241848, 0.0662997, 0.0623542, 0.0645948, 0.218457, 0.08092, 0.375067, 0.0624454, 0.0623364, 0.553136, 0.0634574, 1.07542, 0.0622359, 0.453197, 0.0622357, 0.0622357, 0.819462
1.09156, 6, 3.46576, 0.0632009, 2.82843, 2.53424, 0.0631893, 0.0632084, 0.0632053, 0.242813, 0.0672648, 0.0633194, 0.06556, 0.215709, 0.0818851, 0.375657, 0.0634616, 0.063329, 0.77155, 0.0642744, 0.959638, 0.0632011, 0.421731, 0.0632009, 0.0632009, 0.831164
1.09944, 2, 3.63025, 0.0641338, 2, -1.63025, 0.0641189, 0.0641414, 0.0641383, 0.243746, 0.0681978, 0.0642524, 0.0664929, 0.211141, 0.082818, 0.376085, 0.0644603, 0.0642954, 1.08294, 0.0650683, 0.84172, 0.064134, 0.403212, 0.0641338, 0.0641338, 0.829542
1.10733, 4, 3.91704, 0.0650279, 2.44949, 0.082957, 0.0650087, 0.0650355, 0.0650323, 0.24464, 0.0690919, 0.0651464, 0.067387, 0.204895, 0.0837121, 0.376317, 0.0654389, 0.0652295, 1.5182, 0.0658347, 0.726336, 0.0650281, 0.395449, 0.0650279, 0.0650279, 0.81471
1.11522, 0, 4.36543, 0.065875, 1.41421, -4.36543, 0.0658504, 0.0658826, 0.0658795, 0.245487, 0.069939, 0.0659936, 0.0682341, 0.197242, 0.0845592, 0.376314, 0.066395, 0.0661242, 2.11382, 0.0665668, 0.617337, 0.0658752, 0.396308, 0.065875, 0.065875, 0.787478
1.12311, 6, 5.01923, 0.0666661, 2.82843, 0.980774, 0.0666348, 0.0666737, 0.0666706, 0.246278, 0.0707301, 0.0667847, 0.0690252, 0.188529, 0.0853503, 0.376035, 0.0673265, 0.0669708, 2.9109, 0.0672561, 0.517596, 0.0666663, 0.403807, 0.0666661, 0.0666661, 0.74928
1.131, 8, 5.92459, 0.0673907, 3.16228, 2.07541, 0.067351, 0.0673983, 0.0673952, 0.247003, 0.0714547, 0.0675093, 0.0697498, 0.179148, 0.0860748, 0.375445, 0.0682317, 0.0677596, 3.9532, 0.0678918, 0.428978, 0.0673909, 0.416163, 0.0673907, 0.0673907, 0.702049
1.13888, 10, 7.12685, 0.068037, 3.4641, 2.87315, 0.0679869, 0.0680445, 0.0680414, 0.247649, 0.072101, 0.0681555, 0.0703961, 0.16949, 0.0867211, 0.374512, 0.0691094, 0.068479, 5.28398, 0.0684612, 0.35239, 0.0680372, 0.431819, 0.068037, 0.068037, 0.648055
1.14677, 10, 8.6662, 0.0685917, 3.4641, 1.3338, 0.0685289, 0.0685993, 0.0685961, 0.248204, 0.0726557, 0.0687102, 0.0709508, 0.159915, 0.0872758, 0.373214, 0.0699591, 0.0691164, 6.94185, 0.0689501, 0.287907, 0.0685919, 0.449443, 0.0685917, 0.0685917, 0.589722
1.15466, 6, 10.5724, 0.0690404, 2.82843, -4.57242, 0.0689621, 0.069048, 0.0690449, 0.248653, 0.0731044, 0.069159, 0.0713995, 0.150724, 0.0877246, 0.371547, 0.0707808, 0.0696574, 8.95552, 0.0693429, 0.234952, 0.0690406, 0.467914, 0.0690404, 0.0690404, 0.529457
1.16255, 14, 12.8593, 0.0693679, 4, 1.14066, 0.0692706, 0.0693755, 0.0693723, 0.24898, 0.0734319, 0.0694865, 0.071727, 0.142149, 0.088052, 0.369522, 0.0715754, 0.0700871, 11.3382, 0.0696229, 0.192481, 0.0693681, 0.486298, 0.0693679, 0.0693679, 0.469478
1.17044, 30, 15.5189, 0.0695582, 5.65685, 14.4811, 0.0694378, 0.0695658, 0.0695626, 0.249171, 0.0736222, 0.0696767, 0.0719173, 0.134344, 0.0882423, 0.367178, 0.0723434, 0.0703895, 14.0818, 0.0697731, 0.159175, 0.0695584, 0.503813, 0.0695582, 0.0695582, 0.411702
1.17832, 26, 18.5165, 0.0695952, 5.2915, 7.48347, 0.069447, 0.0696028, 0.0695996, 0.249207, 0.0736592, 0.0697137, 0.0719543, 0.127385, 0.0882793, 0.364584, 0.0730852, 0.0705484, 17.152, 0.0697762, 0.13359, 0.0695954, 0.519808, 0.0695952, 0.0695952, 0.357648
1.18621, 16, 21.7881, 0.0694634, 4.24264, -5.78812, 0.0692819, 0.0694709, 0.0694678, 0.249076, 0.0735274, 0.0695819, 0.0718225, 0.121283, 0.0881475, 0.361844, 0.0738, 0.0705482, 20.4855, 0.0696159, 0.114298, 0.0694636, 0.533727, 0.0694634, 0.0694634, 0.308408
1.1941, 16, 25.239, 0.0691486, 4.24264, -9.239, 0.0689273, 0.0691561, 0.069153, 0.248761, 0.0732126, 0.0692671, 0.0715077, 0.115995, 0.0878327, 0.359105, 0.0744847, 0.0703748, 23.9884, 0.0692769, 0.0999672, 0.0691488, 0.545092, 0.0691486, 0.0691486, 0.26464
1.20199, 38, 28.747, 0.0686387, 6.32456, 9.25296, 0.06837, 0.0686463, 0.0686431, 0.248251, 0.0727027, 0.0687573, 0.0709978, 0.111434, 0.0873228, 0.356558, 0.0751331, 0.070016, 27.5399, 0.0687467, 0.0894249, 0.0686389, 0.553489, 0.0686387, 0.0686387, 0.226606
1.20988, 38, 32.1679, 0.0679248, 6.32456, 5.8321, 0.0675999, 0.0679323, 0.0679292, 0.247537, 0.0719888, 0.0680433, 0.0702839, 0.107494, 0.0866089, 0.354446, 0.0757353, 0.0694629, 30.9968, 0.0680155, 0.0816819, 0.067925, 0.558567, 0.0679248, 0.0679248, 0.194236
1.21776, 34, 35.3445, 0.0670017, 6, -1.34449, 0.0666105, 0.0670093, 0.0670061, 0.246614, 0.0710657, 0.0671202, 0.0693608, 0.104056, 0.0856858, 0.353066, 0.0762772, 0.068711, 34.2033, 0.0670779, 0.0759367, 0.0670019, 0.560034, 0.0670017, 0.0670017, 0.1672
1.22565, 32, 38.1181, 0.0658692, 5.83095, -6.11808, 0.0654, 0.0658768, 0.0658737, 0.245482, 0.0699332, 0.0659878, 0.0682283, 0.101003, 0.0845533, 0.352775, 0.0767407, 0.0677615, 37.0017, 0.0659331, 0.0715644, 0.0658694, 0.557677, 0.0658692, 0.0658692, 0.144987
1.23354, 72, 40.3414, 0.0645324, 8.60233, 31.6586, 0.0639716, 0.0645399, 0.0645368, 0.244145, 0.0685963, 0.0646509, 0.0668915, 0.0982279, 0.0832165, 0.353988, 0.077105, 0.0666218, 39.2458, 0.0645858, 0.0680951, 0.0645326, 0.551372, 0.0645324, 0.0645324, 0.126985
1.24143, 40, 41.8911, 0.0630021, 6.48074, -1.89108, 0.0623343, 0.0630097, 0.0630066, 0.242614, 0.0670661, 0.0631207, 0.0653612, 0.0956402, 0.0816862, 0.357183, 0.0773492, 0.0653079, 40.8129, 0.0630468, 0.0651897, 0.0630023, 0.541104, 0.0630021, 0.0630021, 0.112543
1.24932, 36, 42.6793, 0.0612955, 6.16441, -6.67927, 0.0605028, 0.0613031, 0.0612999, 0.240907, 0.0653595, 0.0614141, 0.0636546, 0.0931693, 0.0799796, 0.362898, 0.0774558, 0.0638453, 41.6155, 0.0613329, 0.062614, 0.0612957, 0.526981, 0.0612955, 0.0612955, 0.101026
1.2572, 32, 42.6613, 0.0594354, 5.83095, -10.6613, 0.0584972, 0.0594429, 0.0594398, 0.239046, 0.0634993, 0.0595539, 0.0617945, 0.0907651, 0.0781194, 0.371726, 0.0774162, 0.062271, 41.609, 0.0594665, 0.0602154, 0.0594356, 0.509241, 0.0594354, 0.0594354, 0.0918465
1.26509, 56, 41.84, 0.05745, 7.61577, 14.16, 0.0563429, 0.0574576, 0.0574545, 0.23706, 0.061514, 0.0575686, 0.0598091, 0.0883972, 0.0761339, 0.38431, 0.0772367, 0.0606368, 40.7961, 0.0574759, 0.0579031, 0.0574502, 0.48826, 0.05745, 0.05745, 0.084495
1.27298, 34, 40.2652, 0.0553725, 6, -6.26522, 0.0540697, 0.0553801, 0.0553769, 0.234981, 0.0594364, 0.055491, 0.0577316, 0.086053, 0.0740562, 0.401329, 0.076947, 0.0590129, 39.2259, 0.055394, 0.0556308, 0.0553727, 0.464534, 0.0553725, 0.0553725, 0.0785453
1.28087, 54, 38.0285, 0.0532393, 7.48331, 15.9715, 0.0517102, 0.0532469, 0.0532438, 0.232845, 0.0573032, 0.0533579, 0.0555983, 0.0837347, 0.0719227, 0.423489, 0.0766084, 0.0574931, 36.9893, 0.0532572, 0.053384, 0.0532395, 0.438666, 0.0532393, 0.0532393, 0.0736567
1.28876, 44, 35.255, 0.0510895, 6.78233, 8.74502, 0.0492992, 0.0510971, 0.0510939, 0.23069, 0.0551532, 0.051208, 0.0534484, 0.0814559, 0.0697723, 0.451503, 0.0763231, 0.0562021, 34.2102, 0.0511043, 0.051169, 0.0510897, 0.411332, 0.0510895, 0.0510895, 0.0695687
1.29664, 38, 32.0914, 0.0489629, 6.32456, 5.90864, 0.0468719, 0.0489705, 0.0489674, 0.228556, 0.0530265, 0.0490814, 0.0513218, 0.0792386, 0.0676449, 0.48607, 0.076244, 0.0553044, 31.0341, 0.0489751, 0.0490058, 0.0489631, 0.383248, 0.0489629, 0.0489629, 0.0660904
1.30453, 16, 28.6938, 0.0468992, 4.24264, -12.6938, 0.0444627, 0.0469068, 0.0469036, 0.226479, 0.0509625, 0.0470177, 0.0492579, 0.0771093, 0.0655798, 0.527856, 0.076583, 0.0550159, 27.6156, 0.0469092, 0.0469219, 0.0468994, 0.355132, 0.0468992, 0.0468992, 0.0630881
1.31242, 34, 25.2156, 0.0449361, 6, 8.78439, 0.0421036, 0.0449436, 0.0449405, 0.224496, 0.0489989, 0.0450546, 0.0472945, 0.0750972, 0.0636146, 0.577473, 0.077619, 0.055616, 24.1065, 0.0449443, 0.0449479, 0.0449363, 0.32766, 0.0449361, 0.0449361, 0.0604731
1.32031, 30, 21.7963, 0.0431084, 5.65685, 8.20375, 0.0398232, 0.043116, 0.0431128, 0.222638, 0.0471706, 0.0432269, 0.0454665, 0.0732308, 0.0617837, 0.635461, 0.0797023, 0.0574605, 20.6447, 0.0431152, 0.0431145, 0.0431086, 0.301433, 0.0431084, 0.0431084, 0.0581902
1.3282, 14, 18.5538, 0.0414472, 4, -4.55376, 0.0376456, 0.0414548, 0.0414517, 0.220931, 0.0455084, 0.0415657, 0.0438047, 0.0715367, 0.0601176, 0.702263, 0.0832555, 0.0609926, 17.3465, 0.0414528, 0.0414503, 0.0414474, 0.276948, 0.0414472, 0.0414472, 0.0562073
1.33608, 22, 15.5792, 0.0399789, 4.89898, 6.4208, 0.0355897, 0.0399865, 0.0399834, 0.219396, 0.0440386, 0.0400974, 0.0423356, 0.0700377, 0.0586422, 0.778224, 0.0887693, 0.0667498, 14.3016, 0.0399834, 0.0399804, 0.0399791, 0.254582, 0.0399789, 0.0399789, 0.0545074
1.34397, 22, 12.9352, 0.0387251, 4.89898, 9.06476, 0.0336691, 0.0387327, 0.0387296, 0.218045, 0.0427827, 0.0388435, 0.0410806, 0.0687526, 0.057378, 0.863565, 0.0967888, 0.0753618, 11.5709, 0.0387288, 0.0387258, 0.0387253, 0.23458, 0.0387251, 0.0387251, 0.0530828
1.35186, 4, 10.6567, 0.0377024, 2.44949, -6.65666, 0.0318916, 0.0377099, 0.0377068, 0.216886, 0.041757, 0.0378206, 0.0400561, 0.067695, 0.0563406, 0.958397, 0.107893, 0.087538, 9.188, 0.0377053, 0.0377027, 0.0377026, 0.217058, 0.0377024, 0.0377024, 0.05193
1.35975, 10, 8.75345, 0.0369224, 3.4641, 1.24655, 0.0302595, 0.03693, 0.0369268, 0.215917, 0.0409729, 0.0370406, 0.0392739, 0.066874, 0.0555405, 1.06272, 0.122662, 0.104039, 7.16148, 0.0369248, 0.0369226, 0.0369226, 0.202014, 0.0369224, 0.0369224, 0.0510469
1.36764, 14, 7.21554, 0.0363928, 4, 6.78446, 0.0287703, 0.0364004, 0.0363973, 0.215131, 0.0404377, 0.0365108, 0.0387411, 0.0662939, 0.0549835, 1.1764, 0.141632, 0.12563, 5.48031, 0.0363948, 0.0363929, 0.0363931, 0.189344, 0.0363928, 0.0363928, 0.0504314
1.37552, 10, 6.01772, 0.0361175, 3.4641, 3.98228, 0.0274171, 0.036125, 0.0361219, 0.214514, 0.0401549, 0.0362353, 0.0384615, 0.0659554, 0.0546717, 1.29925, 0.165246, 0.153016, 4.11855, 0.036119, 0.0361175, 0.0361177, 0.178868, 0.0361175, 0.0361175, 0.0500801
1.38341, 12, 5.12491, 0.0360975, 3.74166, 6.87509, 0.0261894, 0.036105, 0.0361019, 0.214051, 0.0401252, 0.036215, 0.038436, 0.0658561, 0.0546043, 1.43096, 0.193788, 0.186757, 3.04083, 0.0360987, 0.0360975, 0.0360977, 0.170351, 0.0360975, 0.0360975, 0.0499884
1.3913, 8, 4.49672, 0.036332, 3.16228, 3.50328, 0.0250743, 0.0363395, 0.0363364, 0.213718, 0.0403474, 0.0364492, 0.0386635, 0.0659915, 0.0547783, 1.57119, 0.227326, 0.227179, 2.20704, 0.036333, 0.036332, 0.0363323, 0.16353, 0.036332, 0.036332, 0.050151
1.39919, 4, 4.09124, 0.0368194, 2.44949, -0.0912442, 0.0240569, 0.0368268, 0.0368238, 0.213497, 0.0408193, 0.0369362, 0.039142, 0.0663564, 0.0551899, 1.71954, 0.265652, 0.274276, 1.57614, 0.0368202, 0.0368194, 0.0368196, 0.158133, 0.0368194, 0.0368194, 0.0505624
