   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_257.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.61745, 198, 222.05, 8.30838, 14.1421, -24.0499, 0, 8.30839, 8.30843, 8.4387, 8.31083, 8.3108, 8.31242, 169.737, 8.52609, 8.30838, 8.30838, 8.30838, 8.30838, 8.30838, 8.30838, 8.30839, 60.0057, 8.30838, 8.30838, 8.56697
2.62534, 240, 230.708, 8.41951, 15.5563, 9.29221, 0, 8.41951, 8.41955, 8.54983, 8.42195, 8.42251, 8.42355, 169.964, 8.58012, 8.41951, 8.41951, 8.41951, 8.41951, 8.41951, 8.41951, 8.41951, 68.5402, 8.41951, 8.41951, 8.74197
2.63322, 248, 237.109, 8.53082, 15.8114, 10.8907, 0, 8.53082, 8.53086, 8.66114, 8.53326, 8.53454, 8.53486, 167.613, 8.64748, 8.53082, 8.53082, 8.53082, 8.53082, 8.53082, 8.53082, 8.53082, 77.3547, 8.53082, 8.53082, 8.94617
2.6411, 216, 241.132, 8.64226, 14.7648, -25.1324, 0, 8.64227, 8.64231, 8.77258, 8.64471, 8.64687, 8.64631, 162.815, 8.7257, 8.64226, 8.64226, 8.64226, 8.64226, 8.64226, 8.64226, 8.64226, 86.1858, 8.64226, 8.64226, 9.191
2.64899, 244, 242.739, 8.7538, 15.6844, 1.26128, 0, 8.7538, 8.75384, 8.88412, 8.75624, 8.75945, 8.75784, 155.819, 8.81256, 8.7538, 8.7538, 8.7538, 8.7538, 8.7538, 8.7538, 8.7538, 94.735, 8.7538, 8.7538, 9.49128
2.65687, 244, 241.97, 8.86536, 15.6844, 2.02977, 0, 8.86537, 8.86541, 8.99568, 8.86781, 8.87226, 8.86941, 146.966, 8.90612, 8.86536, 8.86536, 8.86536, 8.86536, 8.86536, 8.86536, 8.86536, 102.685, 8.86536, 8.86536, 9.86568
2.66476, 314, 238.944, 8.9769, 17.7764, 75.0562, 0, 8.97691, 8.97695, 9.10722, 8.97935, 8.98523, 8.98096, 136.671, 9.00473, 8.9769, 8.9769, 8.9769, 8.9769, 8.9769, 8.9769, 8.9769, 109.717, 8.9769, 8.9769, 10.337
2.67264, 256, 233.843, 9.08833, 16.0624, 22.1571, 0, 9.08834, 9.08838, 9.21865, 9.09078, 9.09828, 9.09239, 125.387, 9.10705, 9.08833, 9.08833, 9.08833, 9.08833, 9.08833, 9.08833, 9.08833, 115.534, 9.08833, 9.08833, 10.9324
2.68052, 262, 226.908, 9.19955, 16.2481, 35.0919, 0, 9.19956, 9.1996, 9.32987, 9.202, 9.21131, 9.20363, 113.58, 9.21195, 9.19955, 9.19955, 9.19955, 9.19955, 9.19955, 9.19955, 9.19956, 119.884, 9.19955, 9.19955, 11.6827
2.68841, 228, 218.426, 9.31048, 15.1658, 9.57426, 0, 9.31049, 9.31053, 9.4408, 9.31293, 9.32421, 9.31457, 101.692, 9.31857, 9.31048, 9.31048, 9.31048, 9.31048, 9.31048, 9.31048, 9.31048, 122.574, 9.31048, 9.31048, 12.6221
2.69629, 202, 208.718, 9.42098, 14.2829, -6.71793, 0, 9.42099, 9.42103, 9.5513, 9.42342, 9.4368, 9.42508, 90.1277, 9.42617, 9.42098, 9.42098, 9.42098, 9.42098, 9.42098, 9.42098, 9.42098, 123.488, 9.42098, 9.42098, 13.7862
2.70417, 206, 198.128, 9.53094, 14.4222, 7.87218, 0, 9.53095, 9.53099, 9.66126, 9.53339, 9.54894, 9.53507, 79.2237, 9.53423, 9.53094, 9.53094, 9.53094, 9.53094, 9.53094, 9.53094, 9.53094, 122.597, 9.53094, 9.53094, 15.2106
2.71206, 210, 187.01, 9.64022, 14.5602, 22.9896, 0, 9.64023, 9.64027, 9.77054, 9.64266, 9.66041, 9.64437, 69.2458, 9.64227, 9.64022, 9.64022, 9.64022, 9.64022, 9.64022, 9.64022, 9.64022, 119.959, 9.64022, 9.64022, 16.9274
2.71994, 200, 175.717, 9.74867, 14.2127, 24.2827, 0, 9.74868, 9.74872, 9.87899, 9.75112, 9.77101, 9.75286, 60.3786, 9.74993, 9.74867, 9.74867, 9.74867, 9.74867, 9.74867, 9.74867, 9.74867, 115.713, 9.74867, 9.74867, 18.9624
2.72783, 160, 164.581, 9.85616, 12.7279, -4.58119, 0, 9.85617, 9.85621, 9.98648, 9.85861, 9.88053, 9.86039, 52.7272, 9.85692, 9.85616, 9.85616, 9.85616, 9.85616, 9.85616, 9.85616, 9.85616, 110.073, 9.85616, 9.85616, 21.3313
2.73571, 164, 153.905, 9.96254, 12.8841, 10.0945, 0, 9.96255, 9.96259, 10.0929, 9.96499, 9.98874, 9.96682, 46.324, 9.963, 9.96254, 9.96254, 9.96254, 9.96254, 9.96254, 9.96254, 9.96254, 103.307, 9.96254, 9.96254, 24.0357
2.74359, 160, 143.947, 10.0677, 12.7279, 16.0527, 0, 10.0677, 10.0677, 10.198, 10.0701, 10.0955, 10.072, 41.1371, 10.068, 10.0677, 10.0677, 10.0677, 10.0677, 10.0677, 10.0677, 10.0677, 95.7203, 10.0677, 10.0677, 27.0601
2.75148, 128, 134.908, 10.1715, 11.4018, -6.90797, 0, 10.1715, 10.1716, 10.3018, 10.174, 10.2005, 10.1759, 37.0832, 10.1717, 10.1715, 10.1715, 10.1715, 10.1715, 10.1715, 10.1715, 10.1715, 87.633, 10.1715, 10.1715, 30.3685
2.75936, 140, 126.924, 10.2739, 11.9164, 13.0764, 0, 10.2739, 10.274, 10.4043, 10.2764, 10.3037, 10.2784, 34.0402, 10.274, 10.2739, 10.2739, 10.2739, 10.2739, 10.2739, 10.2739, 10.2739, 79.3606, 10.2739, 10.2739, 33.9035
2.76725, 148, 120.061, 10.3749, 12.2474, 27.9392, 0, 10.3749, 10.3749, 10.5052, 10.3773, 10.4051, 10.3795, 31.8608, 10.3749, 10.3749, 10.3749, 10.3749, 10.3749, 10.3749, 10.3749, 10.3749, 71.1968, 10.3749, 10.3749, 37.5854
2.77513, 144, 114.316, 10.4744, 12.083, 29.6839, 0, 10.4744, 10.4744, 10.6047, 10.4768, 10.5045, 10.4791, 30.3843, 10.4744, 10.4744, 10.4744, 10.4744, 10.4744, 10.4744, 10.4744, 10.4744, 63.3981, 10.4744, 10.4744, 41.3147
2.78301, 132, 109.62, 10.5724, 11.5758, 22.3799, 0, 10.5724, 10.5724, 10.7027, 10.5748, 10.602, 10.5772, 29.4474, 10.5724, 10.5724, 10.5724, 10.5724, 10.5724, 10.5724, 10.5724, 10.5724, 56.1743, 10.5724, 10.5724, 44.9759
2.7909, 98, 105.848, 10.669, 10, -7.8483, 0, 10.669, 10.6691, 10.7993, 10.6715, 10.6977, 10.674, 28.8936, 10.669, 10.669, 10.669, 10.669, 10.669, 10.669, 10.669, 10.669, 49.6835, 10.669, 10.669, 48.4427
2.79878, 100, 102.833, 10.7643, 10.0995, -2.83345, 0, 10.7643, 10.7643, 10.8946, 10.7667, 10.7917, 10.7694, 28.5798, 10.7643, 10.7643, 10.7643, 10.7643, 10.7643, 10.7643, 10.7643, 10.7643, 44.0312, 10.7643, 10.7643, 51.5857
2.80667, 150, 100.383, 10.8582, 12.3288, 49.6174, 0, 10.8582, 10.8583, 10.9886, 10.8607, 10.884, 10.8635, 28.3821, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 39.2732, 10.8582, 10.8582, 54.2799
2.81455, 116, 98.2933, 10.9509, 10.8628, 17.7067, 0, 10.9509, 10.951, 11.0813, 10.9534, 10.9748, 10.9564, 28.1987, 10.9509, 10.9509, 10.9509, 10.9509, 10.9509, 10.9509, 10.9509, 10.9509, 35.4203, 10.9509, 10.9509, 56.4139
2.82243, 96, 96.3715, 11.0423, 9.8995, -0.371468, 0, 11.0424, 11.0424, 11.1727, 11.0448, 11.0641, 11.048, 27.9519, 11.0424, 11.0423, 11.0423, 11.0423, 11.0423, 11.0423, 11.0423, 11.0424, 32.4466, 11.0423, 11.0423, 57.8973
2.83032, 86, 94.4454, 11.1324, 9.38083, -8.44544, 0, 11.1324, 11.1324, 11.2627, 11.1348, 11.152, 11.1383, 27.5878, 11.1324, 11.1324, 11.1324, 11.1324, 11.1324, 11.1324, 11.1324, 11.1324, 30.2964, 11.1324, 11.1324, 58.6676
2.8382, 96, 92.3769, 11.2208, 9.8995, 3.62309, 0, 11.2208, 11.2209, 11.3512, 11.2233, 11.2382, 11.227, 27.0755, 11.2208, 11.2208, 11.2208, 11.2208, 11.2208, 11.2208, 11.2208, 11.2208, 28.8922, 11.2208, 11.2208, 58.6945
2.84608, 124, 90.0689, 11.3073, 11.225, 33.9311, 0, 11.3073, 11.3074, 11.4376, 11.3098, 11.3225, 11.3138, 26.4043, 11.3073, 11.3073, 11.3073, 11.3073, 11.3073, 11.3073, 11.3073, 11.3073, 28.1423, 11.3073, 11.3073, 57.9825
2.85397, 74, 87.4675, 11.3913, 8.7178, -13.4675, 0, 11.3913, 11.3914, 11.5216, 11.3938, 11.4044, 11.398, 25.5808, 11.3913, 11.3913, 11.3913, 11.3913, 11.3913, 11.3913, 11.3913, 11.3913, 27.9471, 11.3913, 11.3913, 56.5696
2.86185, 80, 84.5606, 11.4721, 9.05539, -4.56061, 0, 11.4721, 11.4721, 11.6024, 11.4745, 11.4832, 11.4791, 24.6247, 11.4721, 11.4721, 11.4721, 11.4721, 11.4721, 11.4721, 11.4721, 11.4721, 28.2039, 11.4721, 11.4721, 54.5252
2.86974, 66, 81.3725, 11.5486, 8.24621, -15.3725, 0, 11.5486, 11.5487, 11.6789, 11.5511, 11.5579, 11.5559, 23.5654, 11.5486, 11.5486, 11.5486, 11.5486, 11.5486, 11.5486, 11.5486, 11.5486, 28.8113, 11.5486, 11.5486, 51.9435
2.87762, 62, 77.9559, 11.6197, 8, -15.9559, 0, 11.6197, 11.6197, 11.75, 11.6221, 11.6274, 11.6274, 22.4373, 11.6197, 11.6197, 11.6197, 11.6197, 11.6197, 11.6197, 11.6197, 11.6197, 29.6723, 11.6197, 11.6197, 48.9375
2.8855, 70, 74.3824, 11.6839, 8.48528, -4.38237, 0, 11.6839, 11.684, 11.8142, 11.6864, 11.6902, 11.6919, 21.2766, 11.6839, 11.6839, 11.6839, 11.6839, 11.6839, 11.6839, 11.6839, 11.6839, 30.6965, 11.6839, 11.6839, 45.6301
2.89339, 80, 70.7326, 11.7396, 9.05539, 9.26736, 0, 11.7396, 11.7397, 11.87, 11.7421, 11.7447, 11.748, 20.1178, 11.7396, 11.7396, 11.7396, 11.7396, 11.7396, 11.7396, 11.7396, 11.7396, 31.8017, 11.7396, 11.7396, 42.1462
2.90127, 42, 67.0879, 11.7851, 6.63325, -25.0879, 0, 11.7851, 11.7851, 11.9154, 11.7875, 11.7891, 11.7938, 18.9915, 11.7851, 11.7851, 11.7851, 11.7851, 11.7851, 11.7851, 11.7851, 11.7851, 32.9153, 11.7851, 11.7851, 38.6056
2.90916, 58, 63.5216, 11.8183, 7.74597, -5.52155, 0, 11.8183, 11.8184, 11.9487, 11.8208, 11.8215, 11.8274, 17.9227, 11.8183, 11.8183, 11.8183, 11.8183, 11.8183, 11.8183, 11.8183, 11.8183, 33.9747, 11.8183, 11.8183, 35.1157
2.91704, 68, 60.0945, 11.8376, 8.3666, 7.90546, 0, 11.8376, 11.8376, 11.9679, 11.84, 11.8401, 11.8471, 16.9297, 11.8376, 11.8376, 11.8376, 11.8376, 11.8376, 11.8376, 11.8376, 11.8376, 34.9274, 11.8376, 11.8376, 31.7678
2.92492, 56, 56.8508, 11.8411, 7.61577, -0.850754, 0, 11.8411, 11.8411, 11.9714, 11.8435, 11.8431, 11.851, 16.0242, 11.8411, 11.8411, 11.8411, 11.8411, 11.8411, 11.8411, 11.8411, 11.8411, 35.7314, 11.8411, 11.8411, 28.6327
2.93281, 50, 53.8172, 11.8273, 7.2111, -3.81716, 0, 11.8273, 11.8274, 11.9576, 11.8298, 11.8289, 11.8377, 15.2115, 11.8273, 11.8273, 11.8273, 11.8273, 11.8273, 11.8273, 11.8273, 11.8273, 36.3545, 11.8273, 11.8273, 25.7611
2.94069, 40, 51.0037, 11.7951, 6.48074, -11.0037, 0, 11.7951, 11.7951, 11.9254, 11.7975, 11.7963, 11.8059, 14.4913, 11.7951, 11.7951, 11.7951, 11.7951, 11.7951, 11.7951, 11.7951, 11.7951, 36.7741, 11.7951, 11.7951, 23.1836
2.94858, 42, 48.4051, 11.7437, 6.63325, -6.40506, 0, 11.7437, 11.7437, 11.874, 11.7461, 11.7446, 11.7549, 13.8593, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 36.9759, 11.7437, 11.7437, 20.9122
2.95646, 44, 46.0047, 11.6729, 6.78233, -2.00466, 0, 11.673, 11.673, 11.8033, 11.6754, 11.6737, 11.6846, 13.308, 11.6729, 11.6729, 11.6729, 11.6729, 11.6729, 11.6729, 11.6729, 11.673, 36.9535, 11.6729, 11.6729, 18.9439
2.96434, 36, 43.7773, 11.5833, 6.16441, -7.7773, 0, 11.5833, 11.5834, 11.7136, 11.5858, 11.5839, 11.5955, 12.8278, 11.5833, 11.5833, 11.5833, 11.5833, 11.5833, 11.5833, 11.5833, 11.5833, 36.7071, 11.5833, 11.5833, 17.2634
2.97223, 46, 41.6934, 11.4759, 6.9282, 4.30659, 0, 11.4759, 11.476, 11.6062, 11.4784, 11.4764, 11.4885, 12.409, 11.4759, 11.4759, 11.4759, 11.4759, 11.4759, 11.4759, 11.4759, 11.4759, 36.2431, 11.4759, 11.4759, 15.8472
2.98011, 44, 39.7225, 11.3525, 6.78233, 4.27747, 0, 11.3525, 11.3525, 11.4828, 11.3549, 11.353, 11.3656, 12.0415, 11.3525, 11.3525, 11.3525, 11.3525, 11.3525, 11.3525, 11.3525, 11.3525, 35.5728, 11.3525, 11.3525, 14.6667
2.98799, 50, 37.836, 11.2154, 7.2111, 12.164, 0, 11.2154, 11.2154, 11.3457, 11.2178, 11.2158, 11.229, 11.7166, 11.2154, 11.2154, 11.2154, 11.2154, 11.2154, 11.2154, 11.2154, 11.2154, 34.7122, 11.2154, 11.2154, 13.691
2.99588, 40, 36.0096, 11.0674, 6.48074, 3.99038, 0, 11.0674, 11.0674, 11.1977, 11.0698, 11.0678, 11.0815, 11.4266, 11.0674, 11.0674, 11.0674, 11.0674, 11.0674, 11.0674, 11.0674, 11.0674, 33.6811, 11.0674, 11.0674, 12.8894
3.00376, 42, 34.2251, 10.9118, 6.63325, 7.77491, 0, 10.9118, 10.9118, 11.0421, 10.9142, 10.9122, 10.9264, 11.1653, 10.9118, 10.9118, 10.9118, 10.9118, 10.9118, 10.9118, 10.9118, 10.9118, 32.5024, 10.9118, 10.9118, 12.233
3.01165, 24, 32.4711, 10.7519, 5.09902, -8.47109, 0, 10.7519, 10.7519, 10.8822, 10.7543, 10.7523, 10.7671, 10.9282, 10.7519, 10.7519, 10.7519, 10.7519, 10.7519, 10.7519, 10.7519, 10.7519, 31.2022, 10.7519, 10.7519, 11.6959
3.01953, 32, 30.7429, 10.5911, 5.83095, 1.2571, 0, 10.5911, 10.5911, 10.7214, 10.5935, 10.5916, 10.6068, 10.7119, 10.5911, 10.5911, 10.5911, 10.5911, 10.5911, 10.5911, 10.5911, 10.5911, 29.8084, 10.5911, 10.5911, 11.2558
3.02741, 26, 29.0426, 10.4327, 5.2915, -3.04259, 0, 10.4327, 10.4328, 10.563, 10.4352, 10.4332, 10.449, 10.5143, 10.4327, 10.4327, 10.4327, 10.4327, 10.4327, 10.4327, 10.4327, 10.4327, 28.3502, 10.4327, 10.4327, 10.8939
3.0353, 20, 27.3776, 10.2797, 4.69042, -7.37761, 0, 10.2797, 10.2797, 10.41, 10.2821, 10.2802, 10.2965, 10.3339, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 10.2797, 26.8578, 10.2797, 10.2797, 10.595
3.04318, 10, 25.7593, 10.1344, 3.4641, -15.7593, 0, 10.1344, 10.1344, 10.2647, 10.1368, 10.135, 10.1518, 10.17, 10.1344, 10.1344, 10.1344, 10.1344, 10.1344, 10.1344, 10.1344, 10.1344, 25.3603, 10.1344, 10.1344, 10.3469
3.05107, 20, 24.2016, 9.99883, 4.69042, -4.20157, 0, 9.99883, 9.99887, 10.1291, 10.0013, 9.99957, 10.0169, 10.0218, 9.99883, 9.99883, 9.99883, 9.99883, 9.99883, 9.99883, 9.99883, 9.99883, 23.8859, 9.99883, 9.99883, 10.1399
3.05895, 16, 22.7192, 9.87425, 4.24264, -6.71915, 0, 9.87426, 9.8743, 10.0046, 9.8767, 9.87511, 9.89287, 9.88887, 9.87425, 9.87425, 9.87425, 9.87425, 9.87425, 9.87425, 9.87425, 9.87425, 22.4599, 9.87425, 9.87425, 9.96663
3.06683, 26, 21.326, 9.76138, 5.2915, 4.67403, 0, 9.76138, 9.76142, 9.8917, 9.76382, 9.76237, 9.78059, 9.77054, 9.76138, 9.76138, 9.76138, 9.76138, 9.76138, 9.76138, 9.76138, 9.76138, 21.1042, 9.76138, 9.76138, 9.82097
3.07472, 18, 20.0339, 9.66032, 4.47214, -2.03393, 0, 9.66033, 9.66037, 9.79064, 9.66277, 9.66148, 9.68015, 9.66599, 9.66032, 9.66032, 9.66032, 9.66032, 9.66032, 9.66032, 9.66032, 9.66032, 19.8366, 9.66032, 9.66032, 9.69822
3.0826, 20, 18.852, 9.57076, 4.69042, 1.14798, 0, 9.57077, 9.57081, 9.70108, 9.57321, 9.57211, 9.59121, 9.57422, 9.57076, 9.57076, 9.57076, 9.57076, 9.57076, 9.57076, 9.57076, 9.57077, 18.6702, 9.57076, 9.57076, 9.59452
3.09049, 18, 17.7856, 9.49197, 4.47214, 0.214382, 0, 9.49198, 9.49202, 9.62229, 9.49442, 9.49352, 9.51305, 9.49404, 9.49197, 9.49197, 9.49197, 9.49197, 9.49197, 9.49197, 9.49197, 9.49197, 17.6134, 9.49197, 9.49197, 9.50665
3.09837, 14, 16.8362, 9.42298, 4, -2.83622, 0, 9.42299, 9.42303, 9.5533, 9.42543, 9.42477, 9.44469, 9.42421, 9.42298, 9.42298, 9.42298, 9.42298, 9.42298, 9.42298, 9.42298, 9.42298, 16.6697, 9.42298, 9.42298, 9.43193
3.10625, 18, 16.0017, 9.36272, 4.47214, 1.99831, 0, 9.36272, 9.36276, 9.49304, 9.36516, 9.36476, 9.38507, 9.36343, 9.36272, 9.36272, 9.36272, 9.36272, 9.36272, 9.36272, 9.36272, 9.36272, 15.8384, 9.36272, 9.36272, 9.36809
3.11414, 6, 15.2766, 9.31011, 2.82843, -9.27663, 0, 9.31011, 9.31015, 9.44042, 9.31255, 9.31241, 9.33311, 9.31052, 9.31011, 9.31011, 9.31011, 9.31011, 9.31011, 9.31011, 9.31011, 9.31011, 15.1149, 9.31011, 9.31011, 9.31329
3.12202, 10, 14.6531, 9.26418, 3.4641, -4.65308, 0, 9.26419, 9.26423, 9.3945, 9.26663, 9.26677, 9.28785, 9.26441, 9.26418, 9.26418, 9.26418, 9.26418, 9.26418, 9.26418, 9.26418, 9.26418, 14.4919, 9.26418, 9.26418, 9.26604
3.1299, 6, 14.1212, 9.22418, 2.82843, -8.12115, 0, 9.22418, 9.22422, 9.3545, 9.22662, 9.22704, 9.24851, 9.22431, 9.22418, 9.22418, 9.22418, 9.22418, 9.22418, 9.22418, 9.22418, 9.22418, 13.9599, 9.22418, 9.22418, 9.22524
3.13779, 4, 13.6699, 9.18953, 2.44949, -9.66992, 0, 9.18954, 9.18958, 9.31985, 9.19197, 9.19267, 9.21454, 9.1896, 9.18953, 9.18953, 9.18953, 9.18953, 9.18953, 9.18953, 9.18953, 9.18953, 13.5083, 9.18953, 9.18953, 9.19014
3.14567, 8, 13.2882, 9.15996, 3.16228, -5.28815, 0, 9.15996, 9.16001, 9.29028, 9.1624, 9.16337, 9.18566, 9.16, 9.15996, 9.15996, 9.15996, 9.15996, 9.15996, 9.15996, 9.15996, 9.15996, 13.1259, 9.15996, 9.15996, 9.1603
3.15356, 8, 12.9648, 9.13538, 3.16228, -4.96482, 0, 9.13539, 9.13543, 9.2657, 9.13783, 9.13903, 9.16178, 9.13541, 9.13538, 9.13538, 9.13538, 9.13538, 9.13538, 9.13538, 9.13538, 9.13539, 12.8018, 9.13538, 9.13539, 9.13557
3.16144, 6, 12.6898, 9.11594, 2.82843, -6.68981, 0, 9.11595, 9.11599, 9.24626, 9.11839, 9.1198, 9.14304, 9.11596, 9.11594, 9.11594, 9.11594, 9.11594, 9.11594, 9.11594, 9.11594, 9.11594, 12.5259, 9.11594, 9.11594, 9.11605
3.16932, 12, 12.4541, 9.1019, 3.74166, -0.454081, 0, 9.10191, 9.10195, 9.23222, 9.10435, 9.10593, 9.12971, 9.10191, 9.1019, 9.1019, 9.1019, 9.1019, 9.1019, 9.1019, 9.1019, 9.1019, 12.2894, 9.1019, 9.10191, 9.10196
3.17721, 14, 12.25, 9.09363, 4, 1.75001, 0, 9.09363, 9.09367, 9.22395, 9.09607, 9.09777, 9.12215, 9.09363, 9.09363, 9.09363, 9.09363, 9.09363, 9.09363, 9.09363, 9.09363, 9.09363, 12.0845, 9.09363, 9.09363, 9.09365
3.18509, 18, 12.0713, 9.09148, 4.47214, 5.9287, 0, 9.09149, 9.09153, 9.2218, 9.09393, 9.0957, 9.12073, 9.09148, 9.09148, 9.09148, 9.09148, 9.09148, 9.09148, 9.09148, 9.09148, 9.09148, 11.905, 9.09148, 9.09149, 9.0915
3.19298, 10, 11.9131, 9.09581, 3.4641, -1.91314, 0, 9.09582, 9.09586, 9.22613, 9.09826, 9.10005, 9.1258, 9.09581, 9.09581, 9.09581, 9.09581, 9.09581, 9.09581, 9.09581, 9.09581, 9.09581, 11.7461, 9.09581, 9.09583, 9.09582
3.20086, 12, 11.7719, 9.10686, 3.74166, 0.228102, 0, 9.10687, 9.10691, 9.23718, 9.10931, 9.11106, 9.13759, 9.10686, 9.10686, 9.10686, 9.10686, 9.10686, 9.10686, 9.10686, 9.10686, 9.10686, 11.6041, 9.10686, 9.10689, 9.10687
3.20874, 10, 11.645, 9.12476, 3.4641, -1.64501, 0, 9.12477, 9.12481, 9.25508, 9.1272, 9.12886, 9.15625, 9.12476, 9.12476, 9.12476, 9.12476, 9.12476, 9.12476, 9.12476, 9.12476, 9.12476, 11.4766, 9.12476, 9.12481, 9.12476
3.21663, 8, 11.5308, 9.14948, 3.16228, -3.53082, 0, 9.14948, 9.14952, 9.2798, 9.15192, 9.15343, 9.18173, 9.14948, 9.14948, 9.14948, 9.14948, 9.14948, 9.14948, 9.14948, 9.14948, 9.14948, 11.3617, 9.14948, 9.14956, 9.14948
3.22451, 10, 11.4283, 9.18084, 3.4641, -1.42828, 0, 9.18085, 9.18089, 9.31116, 9.18329, 9.18461, 9.21386, 9.18084, 9.18084, 9.18084, 9.18084, 9.18084, 9.18084, 9.18084, 9.18084, 9.18084, 11.2585, 9.18084, 9.18098, 9.18084
3.2324, 6, 11.3369, 9.21853, 2.82843, -5.33686, 0, 9.21854, 9.21858, 9.34885, 9.22097, 9.22207, 9.25233, 9.21853, 9.21853, 9.21853, 9.21853, 9.21853, 9.21853, 9.21853, 9.21853, 9.21853, 11.1665, 9.21853, 9.21877, 9.21853
3.24028, 16, 11.2563, 9.26207, 4.24264, 4.7437, 0, 9.26208, 9.26212, 9.39239, 9.26452, 9.26536, 9.29666, 9.26207, 9.26207, 9.26207, 9.26207, 9.26207, 9.26207, 9.26207, 9.26207, 9.26207, 11.0852, 9.26207, 9.26246, 9.26207
3.24816, 8, 11.1865, 9.31089, 3.16228, -3.18648, 0, 9.3109, 9.31094, 9.44121, 9.31334, 9.31391, 9.34628, 9.31089, 9.31089, 9.31089, 9.31089, 9.31089, 9.31089, 9.31089, 9.31089, 9.31089, 11.0146, 9.31089, 9.31152, 9.31089
3.25605, 6, 11.1273, 9.36432, 2.82843, -5.12735, 0, 9.36432, 9.36437, 9.49464, 9.36676, 9.36705, 9.4005, 9.36432, 9.36432, 9.36432, 9.36432, 9.36432, 9.36432, 9.36432, 9.36432, 9.36432, 10.9546, 9.36432, 9.36532, 9.36432
3.26393, 6, 11.0788, 9.42162, 2.82843, -5.0788, 0, 9.42163, 9.42167, 9.55194, 9.42407, 9.42407, 9.45862, 9.42162, 9.42162, 9.42162, 9.42162, 9.42162, 9.42162, 9.42162, 9.42162, 9.42162, 10.905, 9.42162, 9.4232, 9.42162
3.27181, 8, 11.0406, 9.48202, 3.16228, -3.04065, 0, 9.48203, 9.48207, 9.61234, 9.48447, 9.48419, 9.51984, 9.48202, 9.48202, 9.48202, 9.48202, 9.48202, 9.48202, 9.48202, 9.48202, 9.48202, 10.8654, 9.48202, 9.48446, 9.48202
3.2797, 2, 11.0126, 9.54473, 2, -9.01259, 0, 9.54474, 9.54478, 9.67505, 9.54717, 9.54664, 9.58337, 9.54473, 9.54473, 9.54473, 9.54473, 9.54473, 9.54473, 9.54473, 9.54473, 9.54473, 10.8355, 9.54473, 9.54843, 9.54473
3.28758, 10, 10.9942, 9.60896, 3.4641, -0.994193, 0, 9.60896, 9.609, 9.73928, 9.6114, 9.61061, 9.64843, 9.60896, 9.60896, 9.60896, 9.60896, 9.60896, 9.60896, 9.60896, 9.60896, 9.60896, 10.8147, 9.60896, 9.61449, 9.60896
3.29547, 16, 10.9849, 9.67394, 4.24264, 5.01507, 0, 9.67394, 9.67398, 9.80426, 9.67638, 9.67537, 9.71425, 9.67394, 9.67394, 9.67394, 9.67394, 9.67394, 9.67394, 9.67394, 9.67394, 9.67394, 10.8022, 9.67394, 9.68208, 9.67394
3.30335, 8, 10.9842, 9.73895, 3.16228, -2.98418, 0, 9.73895, 9.73899, 9.86927, 9.74139, 9.74017, 9.78011, 9.73895, 9.73895, 9.73895, 9.73895, 9.73895, 9.73895, 9.73895, 9.73895, 9.73895, 10.7972, 9.73895, 9.75075, 9.73895
3.31123, 18, 10.9913, 9.80331, 4.47214, 7.0087, 0, 9.80332, 9.80336, 9.93363, 9.80575, 9.80436, 9.84533, 9.80331, 9.80331, 9.80331, 9.80331, 9.80331, 9.80331, 9.80331, 9.80331, 9.80331, 10.7986, 9.80331, 9.82015, 9.80331
3.31912, 6, 11.0056, 9.86642, 2.82843, -5.00563, 0, 9.86643, 9.86647, 9.99674, 9.86887, 9.86732, 9.90931, 9.86642, 9.86642, 9.86642, 9.86642, 9.86642, 9.86642, 9.86642, 9.86642, 9.86643, 10.8054, 9.86642, 9.89008, 9.86642
3.327, 14, 11.0265, 9.92776, 4, 2.97347, 0, 9.92776, 9.9278, 10.0581, 9.9302, 9.92852, 9.97151, 9.92776, 9.92776, 9.92776, 9.92776, 9.92776, 9.92776, 9.92776, 9.92776, 9.92776, 10.8165, 9.92776, 9.96047, 9.92776
3.33489, 12, 11.0535, 9.98689, 3.74166, 0.946543, 0, 9.98689, 9.98693, 10.1172, 9.98933, 9.98754, 10.0315, 9.98689, 9.98689, 9.98689, 9.98689, 9.98689, 9.98689, 9.98689, 9.98689, 9.98689, 10.8308, 9.98689, 10.0314, 9.98689
3.34277, 10, 11.086, 10.0435, 3.4641, -1.08596, 0, 10.0435, 10.0435, 10.1738, 10.0459, 10.044, 10.089, 10.0435, 10.0435, 10.0435, 10.0435, 10.0435, 10.0435, 10.0435, 10.0435, 10.0435, 10.8474, 10.0435, 10.1032, 10.0435
