   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_62.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.7476, 0, 0.119221, 0.11892, 1.41421, -0.119221, 0, 0.11892, 0.11892, 0.11892, 0.11892, 0.11892, 0.11892, 0.11892, 0.11892, 0.11892, 0.11892, 0.11892, 0.11892, 0.11892, 0.11892, 0.11892, 0.11892, 0.118921, 0.11892, 0.119221, 0.11892, 0.11892
15.7555, 2, 0.118213, 0.117879, 2, 1.88179, 0, 0.117879, 0.117879, 0.117879, 0.117879, 0.117879, 0.117879, 0.117879, 0.117879, 0.117879, 0.117879, 0.117879, 0.117879, 0.117879, 0.117879, 0.117879, 0.117879, 0.11788, 0.117879, 0.118213, 0.117879, 0.117879
15.7634, 0, 0.116824, 0.116455, 1.41421, -0.116824, 0, 0.116455, 0.116455, 0.116455, 0.116455, 0.116455, 0.116455, 0.116455, 0.116455, 0.116455, 0.116455, 0.116455, 0.116455, 0.116455, 0.116455, 0.116455, 0.116455, 0.116456, 0.116455, 0.116824, 0.116455, 0.116455
15.7713, 0, 0.115253, 0.114847, 1.41421, -0.115253, 0, 0.114847, 0.114847, 0.114847, 0.114847, 0.114847, 0.114847, 0.114847, 0.114847, 0.114847, 0.114847, 0.114847, 0.114847, 0.114847, 0.114847, 0.114847, 0.114847, 0.114848, 0.114847, 0.115253, 0.114847, 0.114847
15.7792, 2, 0.113696, 0.113251, 2, 1.8863, 0, 0.113251, 0.113251, 0.113251, 0.113251, 0.113251, 0.113251, 0.113251, 0.113251, 0.113251, 0.113251, 0.113251, 0.113251, 0.113251, 0.113251, 0.113251, 0.113251, 0.113251, 0.113251, 0.113695, 0.113251, 0.113251
15.7871, 2, 0.113188, 0.112701, 2, 1.88681, 0, 0.112701, 0.112701, 0.112701, 0.112701, 0.112701, 0.112701, 0.112701, 0.112701, 0.112701, 0.112701, 0.112701, 0.112701, 0.112701, 0.112701, 0.112701, 0.112701, 0.112702, 0.112701, 0.113187, 0.112701, 0.112701
15.795, 0, 0.112233, 0.111703, 1.41421, -0.112233, 0, 0.111703, 0.111703, 0.111703, 0.111703, 0.111703, 0.111703, 0.111703, 0.111703, 0.111703, 0.111703, 0.111703, 0.111703, 0.111703, 0.111703, 0.111703, 0.111703, 0.111703, 0.111703, 0.112232, 0.111703, 0.111703
15.8029, 4, 0.110879, 0.110304, 2.44949, 3.88912, 0, 0.110304, 0.110304, 0.110304, 0.110304, 0.110304, 0.110304, 0.110304, 0.110304, 0.110304, 0.110304, 0.110304, 0.110304, 0.110304, 0.110304, 0.110304, 0.110304, 0.110305, 0.110304, 0.110879, 0.110304, 0.110304
15.8108, 0, 0.109336, 0.108714, 1.41421, -0.109336, 0, 0.108714, 0.108714, 0.108714, 0.108714, 0.108714, 0.108714, 0.108714, 0.108714, 0.108714, 0.108714, 0.108714, 0.108714, 0.108714, 0.108714, 0.108714, 0.108714, 0.108714, 0.108714, 0.109335, 0.108714, 0.108714
15.8187, 0, 0.107806, 0.107135, 1.41421, -0.107806, 0, 0.107135, 0.107135, 0.107135, 0.107135, 0.107135, 0.107135, 0.107135, 0.107135, 0.107135, 0.107135, 0.107135, 0.107135, 0.107135, 0.107135, 0.107135, 0.107135, 0.107135, 0.107135, 0.107805, 0.107135, 0.107135
15.8266, 0, 0.107203, 0.106482, 1.41421, -0.107203, 0, 0.106482, 0.106482, 0.106482, 0.106482, 0.106482, 0.106482, 0.106482, 0.106482, 0.106482, 0.106482, 0.106482, 0.106482, 0.106482, 0.106482, 0.106482, 0.106482, 0.106483, 0.106482, 0.107202, 0.106482, 0.106482
15.8345, 2, 0.106143, 0.105372, 2, 1.89386, 0, 0.105372, 0.105372, 0.105372, 0.105372, 0.105372, 0.105372, 0.105372, 0.105372, 0.105372, 0.105372, 0.105372, 0.105372, 0.105372, 0.105372, 0.105372, 0.105372, 0.105372, 0.105372, 0.106143, 0.105372, 0.105372
15.8424, 0, 0.104678, 0.103854, 1.41421, -0.104678, 0, 0.103854, 0.103854, 0.103854, 0.103854, 0.103854, 0.103854, 0.103854, 0.103854, 0.103854, 0.103854, 0.103854, 0.103854, 0.103854, 0.103854, 0.103854, 0.103854, 0.103855, 0.103854, 0.104677, 0.103854, 0.103854
15.8503, 0, 0.103019, 0.102143, 1.41421, -0.103019, 0, 0.102143, 0.102143, 0.102143, 0.102143, 0.102143, 0.102143, 0.102143, 0.102143, 0.102143, 0.102143, 0.102143, 0.102143, 0.102143, 0.102143, 0.102143, 0.102143, 0.102143, 0.102143, 0.103019, 0.102143, 0.102143
15.8582, 0, 0.101376, 0.100446, 1.41421, -0.101376, 0, 0.100446, 0.100446, 0.100446, 0.100446, 0.100446, 0.100446, 0.100446, 0.100446, 0.100446, 0.100446, 0.100446, 0.100446, 0.100446, 0.100446, 0.100446, 0.100446, 0.100446, 0.100446, 0.101375, 0.100446, 0.100446
15.8661, 0, 0.100842, 0.0998584, 1.41421, -0.100842, 0, 0.0998584, 0.0998584, 0.0998584, 0.0998584, 0.0998584, 0.0998584, 0.0998584, 0.0998584, 0.0998584, 0.0998584, 0.0998584, 0.0998584, 0.0998584, 0.0998584, 0.0998584, 0.0998584, 0.0998589, 0.0998584, 0.100842, 0.0998584, 0.0998584
15.874, 0, 0.099834, 0.0987958, 1.41421, -0.099834, 0, 0.0987958, 0.0987958, 0.0987958, 0.0987958, 0.0987958, 0.0987958, 0.0987958, 0.0987958, 0.0987958, 0.0987958, 0.0987958, 0.0987958, 0.0987958, 0.0987958, 0.0987958, 0.0987958, 0.0987963, 0.0987958, 0.0998335, 0.0987958, 0.0987958
15.8819, 2, 0.0984078, 0.0973155, 2, 1.90159, 0, 0.0973155, 0.0973155, 0.0973155, 0.0973155, 0.0973155, 0.0973155, 0.0973155, 0.0973155, 0.0973155, 0.0973155, 0.0973155, 0.0973155, 0.0973155, 0.0973155, 0.0973155, 0.0973155, 0.097316, 0.0973155, 0.0984074, 0.0973155, 0.0973155
15.8898, 2, 0.0967828, 0.0956366, 2, 1.90322, 0, 0.0956366, 0.0956366, 0.0956366, 0.0956366, 0.0956366, 0.0956366, 0.0956366, 0.0956366, 0.0956366, 0.0956366, 0.0956366, 0.0956366, 0.0956366, 0.0956366, 0.0956366, 0.0956366, 0.095637, 0.0956366, 0.0967823, 0.0956366, 0.0956366
15.8977, 2, 0.0951721, 0.0939723, 2, 1.90483, 0, 0.0939723, 0.0939723, 0.0939723, 0.0939723, 0.0939723, 0.0939723, 0.0939723, 0.0939723, 0.0939723, 0.0939723, 0.0939723, 0.0939723, 0.0939723, 0.0939723, 0.0939723, 0.0939723, 0.0939727, 0.0939723, 0.0951716, 0.0939723, 0.0939723
15.9056, 2, 0.0945432, 0.0932905, 2, 1.90546, 0, 0.0932905, 0.0932905, 0.0932905, 0.0932905, 0.0932905, 0.0932905, 0.0932905, 0.0932905, 0.0932905, 0.0932905, 0.0932905, 0.0932905, 0.0932905, 0.0932905, 0.0932905, 0.0932905, 0.093291, 0.0932905, 0.0945428, 0.0932905, 0.0932905
15.9135, 2, 0.0934365, 0.0921316, 2, 1.90656, 0, 0.0921316, 0.0921316, 0.0921316, 0.0921316, 0.0921316, 0.0921316, 0.0921316, 0.0921316, 0.0921316, 0.0921316, 0.0921316, 0.0921316, 0.0921316, 0.0921316, 0.0921316, 0.0921316, 0.0921321, 0.0921316, 0.0934361, 0.0921316, 0.0921316
15.9214, 0, 0.0919106, 0.0905544, 1.41421, -0.0919106, 0, 0.0905544, 0.0905544, 0.0905544, 0.0905544, 0.0905544, 0.0905544, 0.0905544, 0.0905544, 0.0905544, 0.0905544, 0.0905544, 0.0905544, 0.0905544, 0.0905544, 0.0905544, 0.0905544, 0.0905548, 0.0905544, 0.0919102, 0.0905544, 0.0905544
15.9293, 0, 0.0901868, 0.0887802, 1.41421, -0.0901868, 0, 0.0887802, 0.0887802, 0.0887802, 0.0887802, 0.0887802, 0.0887802, 0.0887802, 0.0887802, 0.0887802, 0.0887802, 0.0887802, 0.0887802, 0.0887802, 0.0887802, 0.0887802, 0.0887802, 0.0887807, 0.0887802, 0.0901863, 0.0887802, 0.0887802
15.9372, 0, 0.0884794, 0.0870236, 1.41421, -0.0884794, 0, 0.0870236, 0.0870236, 0.0870236, 0.0870236, 0.0870236, 0.0870236, 0.0870236, 0.0870236, 0.0870236, 0.0870236, 0.0870236, 0.0870236, 0.0870236, 0.0870236, 0.0870236, 0.0870236, 0.0870241, 0.0870236, 0.0884789, 0.0870236, 0.0870236
15.9451, 0, 0.0879095, 0.0864058, 1.41421, -0.0879095, 0, 0.0864058, 0.0864058, 0.0864058, 0.0864058, 0.0864058, 0.0864058, 0.0864058, 0.0864058, 0.0864058, 0.0864058, 0.0864058, 0.0864058, 0.0864058, 0.0864058, 0.0864058, 0.0864058, 0.0864063, 0.0864058, 0.0879091, 0.0864058, 0.0864058
15.953, 0, 0.0868516, 0.0853013, 1.41421, -0.0868516, 0, 0.0853013, 0.0853013, 0.0853013, 0.0853013, 0.0853013, 0.0853013, 0.0853013, 0.0853013, 0.0853013, 0.0853013, 0.0853013, 0.0853013, 0.0853013, 0.0853013, 0.0853013, 0.0853013, 0.0853017, 0.0853013, 0.0868511, 0.0853013, 0.0853013
15.9609, 2, 0.0853702, 0.0837745, 2, 1.91463, 0, 0.0837745, 0.0837745, 0.0837745, 0.0837745, 0.0837745, 0.0837745, 0.0837745, 0.0837745, 0.0837745, 0.0837745, 0.0837745, 0.0837745, 0.0837745, 0.0837745, 0.0837745, 0.0837745, 0.0837749, 0.0837745, 0.0853697, 0.0837745, 0.0837745
15.9688, 0, 0.0836888, 0.0820492, 1.41421, -0.0836888, 0, 0.0820492, 0.0820492, 0.0820492, 0.0820492, 0.0820492, 0.0820492, 0.0820492, 0.0820492, 0.0820492, 0.0820492, 0.0820492, 0.0820492, 0.0820492, 0.0820492, 0.0820492, 0.0820492, 0.0820497, 0.0820492, 0.0836883, 0.0820492, 0.0820492
15.9767, 0, 0.0820241, 0.0803418, 1.41421, -0.0820241, 0, 0.0803418, 0.0803418, 0.0803418, 0.0803418, 0.0803418, 0.0803418, 0.0803418, 0.0803418, 0.0803418, 0.0803418, 0.0803418, 0.0803418, 0.0803418, 0.0803418, 0.0803418, 0.0803418, 0.0803423, 0.0803418, 0.0820236, 0.0803418, 0.0803418
15.9846, 2, 0.0813573, 0.0796339, 2, 1.91864, 0, 0.0796339, 0.0796339, 0.0796339, 0.0796339, 0.0796339, 0.0796339, 0.0796339, 0.0796339, 0.0796339, 0.0796339, 0.0796339, 0.0796339, 0.0796339, 0.0796339, 0.0796339, 0.0796339, 0.0796344, 0.0796339, 0.0813568, 0.0796339, 0.0796339
15.9925, 0, 0.0802136, 0.0784503, 1.41421, -0.0802136, 0, 0.0784503, 0.0784503, 0.0784503, 0.0784503, 0.0784503, 0.0784503, 0.0784503, 0.0784503, 0.0784503, 0.0784503, 0.0784503, 0.0784503, 0.0784503, 0.0784503, 0.0784503, 0.0784503, 0.0784508, 0.0784503, 0.0802131, 0.0784503, 0.0784503
16.0004, 0, 0.0786591, 0.0768572, 1.41421, -0.0786591, 0, 0.0768572, 0.0768572, 0.0768572, 0.0768572, 0.0768572, 0.0768572, 0.0768572, 0.0768572, 0.0768572, 0.0768572, 0.0768572, 0.0768572, 0.0768572, 0.0768572, 0.0768572, 0.0768572, 0.0768577, 0.0768572, 0.0786586, 0.0768572, 0.0768572
16.0083, 2, 0.0769131, 0.0750739, 2, 1.92309, 0, 0.0750739, 0.0750739, 0.0750739, 0.0750739, 0.0750739, 0.0750739, 0.0750739, 0.0750739, 0.0750739, 0.0750739, 0.0750739, 0.0750739, 0.0750739, 0.0750739, 0.0750739, 0.0750739, 0.0750744, 0.0750739, 0.0769126, 0.0750739, 0.0750739
16.0162, 0, 0.0751868, 0.0733116, 1.41421, -0.0751868, 0, 0.0733116, 0.0733116, 0.0733116, 0.0733116, 0.0733116, 0.0733116, 0.0733116, 0.0733116, 0.0733116, 0.0733116, 0.0733116, 0.0733116, 0.0733116, 0.0733116, 0.0733116, 0.0733116, 0.0733121, 0.0733116, 0.0751863, 0.0733116, 0.0733116
16.0241, 0, 0.0745652, 0.072655, 1.41421, -0.0745652, 0, 0.072655, 0.072655, 0.072655, 0.072655, 0.072655, 0.072655, 0.072655, 0.072655, 0.072655, 0.072655, 0.072655, 0.072655, 0.072655, 0.072655, 0.072655, 0.072655, 0.0726555, 0.072655, 0.0745647, 0.072655, 0.072655
16.032, 0, 0.0734743, 0.0715301, 1.41421, -0.0734743, 0, 0.0715301, 0.0715301, 0.0715301, 0.0715301, 0.0715301, 0.0715301, 0.0715301, 0.0715301, 0.0715301, 0.0715301, 0.0715301, 0.0715301, 0.0715301, 0.0715301, 0.0715301, 0.0715301, 0.0715306, 0.0715301, 0.0734738, 0.0715301, 0.0715301
16.0399, 2, 0.0719816, 0.0700045, 2, 1.92802, 0, 0.0700045, 0.0700045, 0.0700045, 0.0700045, 0.0700045, 0.0700045, 0.0700045, 0.0700045, 0.0700045, 0.0700045, 0.0700045, 0.0700045, 0.0700045, 0.0700045, 0.0700045, 0.0700045, 0.070005, 0.0700045, 0.0719811, 0.0700045, 0.0700045
16.0478, 0, 0.0703025, 0.0682932, 1.41421, -0.0703025, 0, 0.0682932, 0.0682932, 0.0682932, 0.0682932, 0.0682932, 0.0682932, 0.0682932, 0.0682932, 0.0682932, 0.0682932, 0.0682932, 0.0682932, 0.0682932, 0.0682932, 0.0682932, 0.0682932, 0.0682937, 0.0682932, 0.070302, 0.0682932, 0.0682932
16.0557, 0, 0.0686437, 0.0666031, 1.41421, -0.0686437, 0, 0.0666031, 0.0666031, 0.0666031, 0.0666031, 0.0666031, 0.0666031, 0.0666031, 0.0666031, 0.0666031, 0.0666031, 0.0666031, 0.0666031, 0.0666031, 0.0666031, 0.0666031, 0.0666031, 0.0666036, 0.0666031, 0.0686432, 0.0666031, 0.0666031
16.0636, 0, 0.0679283, 0.0658572, 1.41421, -0.0679283, 0, 0.0658572, 0.0658572, 0.0658572, 0.0658572, 0.0658572, 0.0658572, 0.0658572, 0.0658572, 0.0658572, 0.0658572, 0.0658572, 0.0658572, 0.0658572, 0.0658572, 0.0658572, 0.0658572, 0.0658576, 0.0658572, 0.0679279, 0.0658572, 0.0658572
16.0715, 0, 0.066775, 0.0646738, 1.41421, -0.066775, 0, 0.0646738, 0.0646738, 0.0646738, 0.0646738, 0.0646738, 0.0646738, 0.0646738, 0.0646738, 0.0646738, 0.0646738, 0.0646738, 0.0646738, 0.0646738, 0.0646738, 0.0646738, 0.0646738, 0.0646743, 0.0646738, 0.0667745, 0.0646738, 0.0646738
16.0793, 0, 0.0652495, 0.0631188, 1.41421, -0.0652495, 0, 0.0631188, 0.0631188, 0.0631188, 0.0631188, 0.0631188, 0.0631188, 0.0631188, 0.0631188, 0.0631188, 0.0631188, 0.0631188, 0.0631188, 0.0631188, 0.0631188, 0.0631188, 0.0631188, 0.0631193, 0.0631188, 0.065249, 0.0631188, 0.0631188
16.0872, 0, 0.063554, 0.0613942, 1.41421, -0.063554, 0, 0.0613942, 0.0613942, 0.0613942, 0.0613942, 0.0613942, 0.0613942, 0.0613942, 0.0613942, 0.0613942, 0.0613942, 0.0613942, 0.0613942, 0.0613942, 0.0613942, 0.0613942, 0.0613942, 0.0613947, 0.0613942, 0.0635535, 0.0613942, 0.0613942
16.0951, 0, 0.0618821, 0.0596936, 1.41421, -0.0618821, 0, 0.0596936, 0.0596936, 0.0596936, 0.0596936, 0.0596936, 0.0596936, 0.0596936, 0.0596936, 0.0596936, 0.0596936, 0.0596936, 0.0596936, 0.0596936, 0.0596936, 0.0596936, 0.0596936, 0.0596941, 0.0596936, 0.0618816, 0.0596936, 0.0596936
16.103, 2, 0.061203, 0.058986, 2, 1.9388, 0, 0.058986, 0.058986, 0.058986, 0.058986, 0.058986, 0.058986, 0.058986, 0.058986, 0.058986, 0.058986, 0.058986, 0.058986, 0.058986, 0.058986, 0.058986, 0.058986, 0.0589865, 0.058986, 0.0612025, 0.058986, 0.058986
16.1109, 0, 0.0601111, 0.0578659, 1.41421, -0.0601111, 0, 0.0578659, 0.0578659, 0.0578659, 0.0578659, 0.0578659, 0.0578659, 0.0578659, 0.0578659, 0.0578659, 0.0578659, 0.0578659, 0.0578659, 0.0578659, 0.0578659, 0.0578659, 0.0578659, 0.0578664, 0.0578659, 0.0601106, 0.0578659, 0.0578659
16.1188, 2, 0.0586692, 0.0563959, 2, 1.94133, 0, 0.0563959, 0.0563959, 0.0563959, 0.0563959, 0.0563959, 0.0563959, 0.0563959, 0.0563959, 0.0563959, 0.0563959, 0.0563959, 0.0563959, 0.0563959, 0.0563959, 0.0563959, 0.0563959, 0.0563964, 0.0563959, 0.0586687, 0.0563959, 0.0563959
16.1267, 0, 0.0570684, 0.0547672, 1.41421, -0.0570684, 0, 0.0547672, 0.0547672, 0.0547672, 0.0547672, 0.0547672, 0.0547672, 0.0547672, 0.0547672, 0.0547672, 0.0547672, 0.0547672, 0.0547672, 0.0547672, 0.0547672, 0.0547672, 0.0547672, 0.0547677, 0.0547672, 0.0570679, 0.0547672, 0.0547672
16.1346, 0, 0.0554916, 0.0531623, 1.41421, -0.0554916, 0, 0.0531623, 0.0531623, 0.0531623, 0.0531623, 0.0531623, 0.0531623, 0.0531623, 0.0531623, 0.0531623, 0.0531623, 0.0531623, 0.0531623, 0.0531623, 0.0531623, 0.0531623, 0.0531623, 0.0531628, 0.0531623, 0.0554911, 0.0531623, 0.0531623
16.1425, 0, 0.0547428, 0.0523856, 1.41421, -0.0547428, 0, 0.0523856, 0.0523856, 0.0523856, 0.0523856, 0.0523856, 0.0523856, 0.0523856, 0.0523856, 0.0523856, 0.0523856, 0.0523856, 0.0523856, 0.0523856, 0.0523856, 0.0523856, 0.0523856, 0.0523861, 0.0523856, 0.0547423, 0.0523856, 0.0523856
16.1504, 0, 0.0536202, 0.0512349, 1.41421, -0.0536202, 0, 0.0512349, 0.0512349, 0.0512349, 0.0512349, 0.0512349, 0.0512349, 0.0512349, 0.0512349, 0.0512349, 0.0512349, 0.0512349, 0.0512349, 0.0512349, 0.0512349, 0.0512349, 0.0512349, 0.0512354, 0.0512349, 0.0536197, 0.0512349, 0.0512349
16.1583, 0, 0.0521838, 0.0497704, 1.41421, -0.0521838, 0, 0.0497704, 0.0497704, 0.0497704, 0.0497704, 0.0497704, 0.0497704, 0.0497704, 0.0497704, 0.0497704, 0.0497704, 0.0497704, 0.0497704, 0.0497704, 0.0497704, 0.0497704, 0.0497704, 0.0497709, 0.0497704, 0.0521833, 0.0497704, 0.0497704
16.1662, 2, 0.0506083, 0.0481666, 2, 1.94939, 0, 0.0481666, 0.0481666, 0.0481666, 0.0481666, 0.0481666, 0.0481666, 0.0481666, 0.0481666, 0.0481666, 0.0481666, 0.0481666, 0.0481666, 0.0481666, 0.0481666, 0.0481666, 0.0481666, 0.048167, 0.0481666, 0.0506078, 0.0481666, 0.0481666
16.1741, 0, 0.0490592, 0.046589, 1.41421, -0.0490592, 0, 0.046589, 0.046589, 0.046589, 0.046589, 0.046589, 0.046589, 0.046589, 0.046589, 0.046589, 0.046589, 0.046589, 0.046589, 0.046589, 0.046589, 0.046589, 0.046589, 0.0465895, 0.046589, 0.0490587, 0.046589, 0.046589
16.182, 0, 0.0483525, 0.0458537, 1.41421, -0.0483525, 0, 0.0458537, 0.0458537, 0.0458537, 0.0458537, 0.0458537, 0.0458537, 0.0458537, 0.0458537, 0.0458537, 0.0458537, 0.0458537, 0.0458537, 0.0458537, 0.0458537, 0.0458537, 0.0458537, 0.0458542, 0.0458537, 0.048352, 0.0458537, 0.0458537
16.1899, 0, 0.0473029, 0.0447752, 1.41421, -0.0473029, 0, 0.0447752, 0.0447752, 0.0447752, 0.0447752, 0.0447752, 0.0447752, 0.0447752, 0.0447752, 0.0447752, 0.0447752, 0.0447752, 0.0447752, 0.0447752, 0.0447752, 0.0447752, 0.0447752, 0.0447757, 0.0447752, 0.0473024, 0.0447752, 0.0447752
16.1978, 0, 0.0459657, 0.0434088, 1.41421, -0.0459657, 0, 0.0434088, 0.0434088, 0.0434088, 0.0434088, 0.0434088, 0.0434088, 0.0434088, 0.0434088, 0.0434088, 0.0434088, 0.0434088, 0.0434088, 0.0434088, 0.0434088, 0.0434088, 0.0434088, 0.0434093, 0.0434088, 0.0459652, 0.0434088, 0.0434088
16.2057, 0, 0.0445023, 0.041916, 1.41421, -0.0445023, 0, 0.041916, 0.041916, 0.041916, 0.041916, 0.041916, 0.041916, 0.041916, 0.041916, 0.041916, 0.041916, 0.041916, 0.041916, 0.041916, 0.041916, 0.041916, 0.041916, 0.0419165, 0.041916, 0.0445018, 0.041916, 0.041916
16.2136, 2, 0.0430653, 0.0404493, 2, 1.95693, 0, 0.0404493, 0.0404493, 0.0404493, 0.0404493, 0.0404493, 0.0404493, 0.0404493, 0.0404493, 0.0404493, 0.0404493, 0.0404493, 0.0404493, 0.0404493, 0.0404493, 0.0404493, 0.0404493, 0.0404498, 0.0404493, 0.0430648, 0.0404493, 0.0404493
16.2215, 2, 0.04232, 0.0396741, 2, 1.95768, 0, 0.0396741, 0.0396741, 0.0396741, 0.0396741, 0.0396741, 0.0396741, 0.0396741, 0.0396741, 0.0396741, 0.0396741, 0.0396741, 0.0396741, 0.0396741, 0.0396741, 0.0396741, 0.0396741, 0.0396746, 0.0396741, 0.0423195, 0.0396741, 0.0396741
16.2294, 0, 0.0412726, 0.0385964, 1.41421, -0.0412726, 0, 0.0385964, 0.0385964, 0.0385964, 0.0385964, 0.0385964, 0.0385964, 0.0385964, 0.0385964, 0.0385964, 0.0385964, 0.0385964, 0.0385964, 0.0385964, 0.0385964, 0.0385964, 0.0385964, 0.0385969, 0.0385964, 0.0412721, 0.0385964, 0.0385964
16.2373, 0, 0.0399753, 0.0372685, 1.41421, -0.0399753, 0, 0.0372685, 0.0372685, 0.0372685, 0.0372685, 0.0372685, 0.0372685, 0.0372685, 0.0372685, 0.0372685, 0.0372685, 0.0372685, 0.0372685, 0.0372685, 0.0372685, 0.0372685, 0.0372685, 0.037269, 0.0372685, 0.0399748, 0.0372685, 0.0372685
16.2452, 0, 0.0385718, 0.035834, 1.41421, -0.0385718, 0, 0.035834, 0.035834, 0.035834, 0.035834, 0.035834, 0.035834, 0.035834, 0.035834, 0.035834, 0.035834, 0.035834, 0.035834, 0.035834, 0.035834, 0.035834, 0.035834, 0.0358345, 0.035834, 0.0385713, 0.035834, 0.035834
16.2531, 0, 0.0371967, 0.0344277, 1.41421, -0.0371967, 0, 0.0344277, 0.0344277, 0.0344277, 0.0344277, 0.0344277, 0.0344277, 0.0344277, 0.0344277, 0.0344277, 0.0344277, 0.0344277, 0.0344277, 0.0344277, 0.0344277, 0.0344277, 0.0344277, 0.0344282, 0.0344277, 0.0371962, 0.0344277, 0.0344277
16.261, 0, 0.0365015, 0.0337009, 1.41421, -0.0365015, 0, 0.0337009, 0.0337009, 0.0337009, 0.0337009, 0.0337009, 0.0337009, 0.0337009, 0.0337009, 0.0337009, 0.0337009, 0.0337009, 0.0337009, 0.0337009, 0.0337009, 0.0337009, 0.0337009, 0.0337014, 0.0337009, 0.036501, 0.0337009, 0.0337009
16.2689, 0, 0.0355374, 0.0327048, 1.41421, -0.0355374, 0, 0.0327048, 0.0327048, 0.0327048, 0.0327048, 0.0327048, 0.0327048, 0.0327048, 0.0327048, 0.0327048, 0.0327048, 0.0327048, 0.0327048, 0.0327048, 0.0327048, 0.0327048, 0.0327048, 0.0327053, 0.0327048, 0.0355369, 0.0327048, 0.0327048
16.2768, 2, 0.0343512, 0.0314862, 2, 1.96565, 0, 0.0314862, 0.0314862, 0.0314862, 0.0314862, 0.0314862, 0.0314862, 0.0314862, 0.0314862, 0.0314862, 0.0314862, 0.0314862, 0.0314862, 0.0314862, 0.0314862, 0.0314862, 0.0314862, 0.0314867, 0.0314862, 0.0343507, 0.0314862, 0.0314862
16.2847, 0, 0.0330723, 0.0301747, 1.41421, -0.0330723, 0, 0.0301747, 0.0301747, 0.0301747, 0.0301747, 0.0301747, 0.0301747, 0.0301747, 0.0301747, 0.0301747, 0.0301747, 0.0301747, 0.0301747, 0.0301747, 0.0301747, 0.0301747, 0.0301747, 0.0301752, 0.0301747, 0.0330718, 0.0301747, 0.0301747
16.2926, 0, 0.0318218, 0.0288911, 1.41421, -0.0318218, 0, 0.0288911, 0.0288911, 0.0288911, 0.0288911, 0.0288911, 0.0288911, 0.0288911, 0.0288911, 0.0288911, 0.0288911, 0.0288911, 0.0288911, 0.0288911, 0.0288911, 0.0288911, 0.0288911, 0.0288916, 0.0288911, 0.0318212, 0.0288911, 0.0288911
16.3005, 0, 0.0311202, 0.0281561, 1.41421, -0.0311202, 0, 0.0281561, 0.0281561, 0.0281561, 0.0281561, 0.0281561, 0.0281561, 0.0281561, 0.0281561, 0.0281561, 0.0281561, 0.0281561, 0.0281561, 0.0281561, 0.0281561, 0.0281561, 0.0281561, 0.0281566, 0.0281561, 0.0311197, 0.0281561, 0.0281561
16.3084, 0, 0.03019, 0.0271921, 1.41421, -0.03019, 0, 0.0271921, 0.0271921, 0.0271921, 0.0271921, 0.0271921, 0.0271921, 0.0271921, 0.0271921, 0.0271921, 0.0271921, 0.0271921, 0.0271921, 0.0271921, 0.0271921, 0.0271921, 0.0271921, 0.0271926, 0.0271921, 0.0301895, 0.0271921, 0.0271921
16.3163, 2, 0.0290742, 0.026042, 2, 1.97093, 0, 0.026042, 0.026042, 0.026042, 0.026042, 0.026042, 0.026042, 0.026042, 0.026042, 0.026042, 0.026042, 0.026042, 0.026042, 0.026042, 0.026042, 0.026042, 0.026042, 0.0260425, 0.026042, 0.0290737, 0.026042, 0.026042
16.3242, 0, 0.0278846, 0.0248178, 1.41421, -0.0278846, 0, 0.0248178, 0.0248178, 0.0248178, 0.0248178, 0.0248178, 0.0248178, 0.0248178, 0.0248178, 0.0248178, 0.0248178, 0.0248178, 0.0248178, 0.0248178, 0.0248178, 0.0248178, 0.0248178, 0.0248183, 0.0248178, 0.0278841, 0.0248178, 0.0248178
16.3321, 0, 0.026725, 0.0236231, 1.41421, -0.026725, 0, 0.0236231, 0.0236231, 0.0236231, 0.0236231, 0.0236231, 0.0236231, 0.0236231, 0.0236231, 0.0236231, 0.0236231, 0.0236231, 0.0236231, 0.0236231, 0.0236231, 0.0236231, 0.0236231, 0.0236236, 0.0236231, 0.0267245, 0.0236231, 0.0236231
16.34, 0, 0.0260827, 0.0229454, 1.41421, -0.0260827, 0, 0.0229454, 0.0229454, 0.0229454, 0.0229454, 0.0229454, 0.0229454, 0.0229454, 0.0229454, 0.0229454, 0.0229454, 0.0229454, 0.0229454, 0.0229454, 0.0229454, 0.0229454, 0.0229454, 0.0229459, 0.0229454, 0.0260822, 0.0229454, 0.0229454
16.3479, 2, 0.025245, 0.0220718, 2, 1.97476, 0, 0.0220718, 0.0220718, 0.0220718, 0.0220718, 0.0220718, 0.0220718, 0.0220718, 0.0220718, 0.0220718, 0.0220718, 0.0220718, 0.0220718, 0.0220718, 0.0220718, 0.0220718, 0.0220718, 0.0220723, 0.0220718, 0.0252445, 0.0220718, 0.0220718
