   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_86.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.318, 6, 1.23942, 1.23538, 2.82843, 4.76058, 0, 1.23538, 1.23538, 1.23538, 1.23538, 1.23538, 1.23538, 1.23538, 1.23538, 1.23538, 1.23538, 1.23538, 1.23538, 1.23538, 1.23538, 1.23538, 1.23538, 1.23539, 1.23538, 1.23538, 1.23942, 1.23538
14.3259, 2, 1.2327, 1.22928, 2, 0.7673, 0, 1.22928, 1.22928, 1.22928, 1.22928, 1.22928, 1.22928, 1.22928, 1.22928, 1.22928, 1.22928, 1.22928, 1.22928, 1.22928, 1.22928, 1.22928, 1.22928, 1.22929, 1.22928, 1.22928, 1.2327, 1.22928
14.3338, 6, 1.22491, 1.22204, 2.82843, 4.77509, 0, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22204, 1.22491, 1.22204
14.3417, 2, 1.21721, 1.21481, 2, 0.782789, 0, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21481, 1.21721, 1.21481
14.3496, 0, 1.21567, 1.21368, 1.41421, -1.21567, 0, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21368, 1.21567, 1.21368
14.3575, 4, 1.21159, 1.20995, 2.44949, 2.78841, 0, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.21159, 1.20995
14.3654, 2, 1.20524, 1.20389, 2, 0.794763, 0, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20389, 1.20524, 1.20389
14.3732, 8, 1.19778, 1.19668, 3.16228, 6.80222, 0, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19668, 1.19778, 1.19668
14.3811, 2, 1.19039, 1.1895, 2, 0.80961, 0, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.1895, 1.19039, 1.1895
14.389, 4, 1.18917, 1.18845, 2.44949, 2.81083, 0, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18845, 1.18917, 1.18845
14.3969, 2, 1.18534, 1.18476, 2, 0.814661, 0, 1.18476, 1.18476, 1.18476, 1.18476, 1.18476, 1.18476, 1.18476, 1.18476, 1.18476, 1.18476, 1.18476, 1.18476, 1.18476, 1.18476, 1.18476, 1.18476, 1.18477, 1.18476, 1.18476, 1.18534, 1.18476
14.4048, 0, 1.17921, 1.17875, 1.41421, -1.17921, 0, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17875, 1.17921, 1.17875
14.4127, 0, 1.17195, 1.17159, 1.41421, -1.17195, 0, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17159, 1.17195, 1.17159
14.4206, 2, 1.16474, 1.16445, 2, 0.835264, 0, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16445, 1.16473, 1.16445
14.4285, 0, 1.16371, 1.16349, 1.41421, -1.16371, 0, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16349, 1.16371, 1.16349
14.4364, 4, 1.16002, 1.15985, 2.44949, 2.83998, 0, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.15985, 1.16002, 1.15985
14.4443, 0, 1.15401, 1.15388, 1.41421, -1.15401, 0, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15388, 1.15401, 1.15388
14.4522, 0, 1.14687, 1.14676, 1.41421, -1.14687, 0, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14676, 1.14686, 1.14676
14.4601, 0, 1.13975, 1.13967, 1.41421, -1.13975, 0, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13967, 1.13975, 1.13967
14.468, 6, 1.13858, 1.13852, 2.82843, 4.86142, 0, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13852, 1.13858, 1.13852
14.4759, 2, 1.13489, 1.13485, 2, 0.865105, 0, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13485, 1.13489, 1.13485
14.4838, 2, 1.12903, 1.12899, 2, 0.87097, 0, 1.12899, 1.12899, 1.12899, 1.12899, 1.12899, 1.12899, 1.12899, 1.12899, 1.12899, 1.12899, 1.12899, 1.12899, 1.12899, 1.12899, 1.12899, 1.12899, 1.129, 1.12899, 1.12899, 1.12903, 1.12899
14.4917, 4, 1.12209, 1.12207, 2.44949, 2.87791, 0, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12207, 1.12209, 1.12207
14.4995, 0, 1.11518, 1.11516, 1.41421, -1.11518, 0, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11516, 1.11517, 1.11516
14.5074, 0, 1.1117, 1.11168, 1.41421, -1.1117, 0, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11168, 1.11169, 1.11168
14.5153, 0, 1.10713, 1.10712, 1.41421, -1.10713, 0, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10712, 1.10713, 1.10712
14.5232, 2, 1.10193, 1.10192, 2, 0.89807, 0, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10192, 1.10193, 1.10192
14.5311, 4, 1.09641, 1.09641, 2.44949, 2.90359, 0, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641, 1.09641
14.539, 2, 1.09091, 1.09091, 2, 0.909086, 0, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091
14.5469, 0, 1.09091, 1.09091, 1.41421, -1.09091, 0, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091
14.5548, 2, 1.09181, 1.0918, 2, 0.908192, 0, 1.0918, 1.0918, 1.0918, 1.0918, 1.0918, 1.0918, 1.0918, 1.0918, 1.0918, 1.0918, 1.0918, 1.0918, 1.0918, 1.0918, 1.0918, 1.0918, 1.09181, 1.0918, 1.0918, 1.09181, 1.0918
14.5627, 2, 1.0927, 1.0927, 2, 0.907297, 0, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927
14.5706, 0, 1.0936, 1.0936, 1.41421, -1.0936, 0, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936, 1.0936
14.5785, 0, 1.09449, 1.09449, 1.41421, -1.09449, 0, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449, 1.09449
14.5864, 0, 1.09613, 1.09612, 1.41421, -1.09613, 0, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09613, 1.09612, 1.09612, 1.09612, 1.09612
14.5943, 2, 1.09711, 1.0971, 2, 0.902895, 0, 1.0971, 1.0971, 1.0971, 1.0971, 1.0971, 1.0971, 1.0971, 1.0971, 1.0971, 1.0971, 1.0971, 1.0971, 1.0971, 1.0971, 1.0971, 1.0971, 1.09711, 1.0971, 1.0971, 1.0971, 1.0971
14.6022, 2, 1.09759, 1.09759, 2, 0.902405, 0, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759, 1.09759
14.6101, 4, 1.09784, 1.09784, 2.44949, 2.90216, 0, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784, 1.09784
14.618, 0, 1.09808, 1.09808, 1.41421, -1.09808, 0, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808, 1.09808
14.6258, 6, 1.10036, 1.10036, 2.82843, 4.89964, 0, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036, 1.10036
14.6337, 6, 1.10142, 1.10142, 2.82843, 4.89858, 0, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142, 1.10142
14.6416, 4, 1.10149, 1.10149, 2.44949, 2.89851, 0, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149, 1.10149
14.6495, 2, 1.10107, 1.10107, 2, 0.898933, 0, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107, 1.10107
14.6574, 4, 1.10064, 1.10064, 2.44949, 2.89936, 0, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064, 1.10064
14.6653, 2, 1.1034, 1.1034, 2, 0.896603, 0, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034, 1.1034
14.6732, 2, 1.10463, 1.10463, 2, 0.895372, 0, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463, 1.10463
14.6811, 4, 1.10458, 1.10458, 2.44949, 2.89542, 0, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458, 1.10458
14.689, 2, 1.10389, 1.10389, 2, 0.896111, 0, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389, 1.10389
14.6969, 0, 1.1032, 1.1032, 1.41421, -1.1032, 0, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032, 1.1032
14.7048, 4, 1.10618, 1.10618, 2.44949, 2.89382, 0, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618, 1.10618
14.7127, 4, 1.1073, 1.1073, 2.44949, 2.8927, 0, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073, 1.1073
14.7206, 0, 1.10682, 1.10682, 1.41421, -1.10682, 0, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682, 1.10682
14.7285, 4, 1.10555, 1.10555, 2.44949, 2.89445, 0, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555, 1.10555
14.7364, 0, 1.10427, 1.10427, 1.41421, -1.10427, 0, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427, 1.10427
14.7443, 6, 1.10768, 1.10768, 2.82843, 4.89232, 0, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768, 1.10768
14.7521, 2, 1.10894, 1.10894, 2, 0.891056, 0, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894, 1.10894
14.76, 0, 1.10836, 1.10836, 1.41421, -1.10836, 0, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836, 1.10836
14.7679, 2, 1.10685, 1.10685, 2, 0.893149, 0, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685, 1.10685
14.7758, 2, 1.10534, 1.10534, 2, 0.894656, 0, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534, 1.10534
14.7837, 2, 1.1086, 1.1086, 2, 0.891396, 0, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086, 1.1086
14.7916, 2, 1.10957, 1.10957, 2, 0.890431, 0, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957, 1.10957
14.7995, 2, 1.10855, 1.10855, 2, 0.891449, 0, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855, 1.10855
14.8074, 0, 1.10654, 1.10654, 1.41421, -1.10654, 0, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654, 1.10654
14.8153, 2, 1.10454, 1.10454, 2, 0.89546, 0, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454, 1.10454
14.8232, 0, 1.10795, 1.10794, 1.41421, -1.10795, 0, 1.10794, 1.10794, 1.10794, 1.10794, 1.10794, 1.10794, 1.10794, 1.10794, 1.10794, 1.10794, 1.10794, 1.10794, 1.10794, 1.10794, 1.10794, 1.10794, 1.10795, 1.10794, 1.10794, 1.10794, 1.10794
14.8311, 2, 1.10897, 1.10897, 2, 0.891033, 0, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897, 1.10897
14.839, 2, 1.10791, 1.10791, 2, 0.892087, 0, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791
14.8469, 0, 1.10582, 1.10582, 1.41421, -1.10582, 0, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582, 1.10582
14.8548, 0, 1.10374, 1.10373, 1.41421, -1.10374, 0, 1.10373, 1.10373, 1.10373, 1.10373, 1.10373, 1.10373, 1.10373, 1.10373, 1.10373, 1.10373, 1.10373, 1.10373, 1.10373, 1.10373, 1.10373, 1.10373, 1.10374, 1.10373, 1.10373, 1.10373, 1.10373
14.8627, 2, 1.10668, 1.10668, 2, 0.893316, 0, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668, 1.10668
14.8706, 4, 1.10727, 1.10726, 2.44949, 2.89273, 0, 1.10726, 1.10726, 1.10726, 1.10726, 1.10726, 1.10726, 1.10726, 1.10726, 1.10726, 1.10726, 1.10726, 1.10726, 1.10726, 1.10726, 1.10726, 1.10726, 1.10727, 1.10726, 1.10726, 1.10726, 1.10726
14.8784, 0, 1.10578, 1.10578, 1.41421, -1.10578, 0, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578, 1.10578
14.8863, 4, 1.10326, 1.10326, 2.44949, 2.89674, 0, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326, 1.10326
14.8942, 8, 1.10075, 1.10075, 3.16228, 6.89925, 0, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075, 1.10075
14.9021, 2, 1.1037, 1.1037, 2, 0.896298, 0, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037, 1.1037
14.91, 4, 1.1043, 1.1043, 2.44949, 2.8957, 0, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043, 1.1043
14.9179, 2, 1.10282, 1.10281, 2, 0.897184, 0, 1.10281, 1.10281, 1.10281, 1.10281, 1.10281, 1.10281, 1.10281, 1.10281, 1.10281, 1.10281, 1.10281, 1.10281, 1.10281, 1.10281, 1.10281, 1.10281, 1.10282, 1.10281, 1.10281, 1.10281, 1.10281
14.9258, 2, 1.10029, 1.10029, 2, 0.899711, 0, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029, 1.10029
14.9337, 2, 1.09777, 1.09776, 2, 0.902234, 0, 1.09776, 1.09776, 1.09776, 1.09776, 1.09776, 1.09776, 1.09776, 1.09776, 1.09776, 1.09776, 1.09776, 1.09776, 1.09776, 1.09776, 1.09776, 1.09776, 1.09777, 1.09776, 1.09776, 1.09776, 1.09776
14.9416, 0, 1.10014, 1.10014, 1.41421, -1.10014, 0, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014, 1.10014
14.9495, 6, 1.10023, 1.10023, 2.82843, 4.89977, 0, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023, 1.10023
14.9574, 0, 1.09829, 1.09829, 1.41421, -1.09829, 0, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829, 1.09829
14.9653, 0, 1.09534, 1.09533, 1.41421, -1.09534, 0, 1.09533, 1.09533, 1.09533, 1.09533, 1.09533, 1.09533, 1.09533, 1.09533, 1.09533, 1.09533, 1.09533, 1.09533, 1.09533, 1.09533, 1.09533, 1.09533, 1.09534, 1.09533, 1.09533, 1.09533, 1.09533
14.9732, 0, 1.09239, 1.09238, 1.41421, -1.09239, 0, 1.09238, 1.09238, 1.09238, 1.09238, 1.09238, 1.09238, 1.09238, 1.09238, 1.09238, 1.09238, 1.09238, 1.09238, 1.09238, 1.09238, 1.09238, 1.09238, 1.09239, 1.09238, 1.09238, 1.09238, 1.09238
14.9811, 0, 1.09475, 1.09475, 1.41421, -1.09475, 0, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475, 1.09475
14.989, 2, 1.09485, 1.09485, 2, 0.905151, 0, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485, 1.09485
