   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_76.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.5874, 4, 3.88929, 3.88927, 2.44949, 0.110714, 3.88927, 0, 3.88928, 3.88927, 3.88927, 3.88927, 3.88927, 3.88927, 3.88927, 3.88927, 3.88927, 3.88927, 3.88927, 3.88927, 3.88927, 3.88927, 3.88927, 3.88927, 3.88928, 3.88927, 3.88927, 3.88927, 3.88927
10.5953, 2, 3.88095, 3.88093, 2, -1.88095, 3.88093, 0, 3.88095, 3.88093, 3.88093, 3.88093, 3.88093, 3.88093, 3.88093, 3.88093, 3.88093, 3.88093, 3.88093, 3.88093, 3.88093, 3.88093, 3.88093, 3.88093, 3.88094, 3.88093, 3.88093, 3.88093, 3.88093
10.6032, 4, 3.86691, 3.8669, 2.44949, 0.133089, 3.8669, 0, 3.86691, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669, 3.8669
10.6111, 4, 3.84765, 3.84763, 2.44949, 0.152354, 3.84763, 0, 3.84765, 3.84763, 3.84763, 3.84763, 3.84763, 3.84763, 3.84763, 3.84763, 3.84763, 3.84763, 3.84763, 3.84763, 3.84763, 3.84763, 3.84763, 3.84763, 3.84764, 3.84763, 3.84763, 3.84763, 3.84763
10.619, 0, 3.82581, 3.8258, 1.41421, -3.82581, 3.8258, 0, 3.82581, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258, 3.8258
10.6269, 10, 3.80404, 3.80403, 3.4641, 6.19596, 3.80403, 0, 3.80404, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403, 3.80403
10.6348, 2, 3.79718, 3.79717, 2, -1.79718, 3.79717, 0, 3.79718, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717, 3.79717
10.6427, 4, 3.78382, 3.78381, 2.44949, 0.216182, 3.78381, 0, 3.78382, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381, 3.78381
10.6506, 6, 3.76442, 3.7644, 2.82843, 2.23558, 3.7644, 0, 3.76442, 3.7644, 3.7644, 3.7644, 3.7644, 3.7644, 3.7644, 3.7644, 3.7644, 3.7644, 3.7644, 3.7644, 3.7644, 3.7644, 3.7644, 3.7644, 3.76441, 3.7644, 3.7644, 3.7644, 3.7644
10.6585, 12, 3.74204, 3.74203, 3.74166, 8.25796, 3.74203, 0, 3.74204, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203, 3.74203
10.6664, 6, 3.71974, 3.71972, 2.82843, 2.28026, 3.71972, 0, 3.71973, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972, 3.71972
10.6743, 8, 3.71605, 3.71604, 3.16228, 4.28395, 3.71604, 0, 3.71605, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604, 3.71604
10.6822, 2, 3.70391, 3.7039, 2, -1.70391, 3.7039, 0, 3.70391, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039, 3.7039
10.6901, 4, 3.68395, 3.68393, 2.44949, 0.316055, 3.68393, 0, 3.68394, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393, 3.68393
10.698, 6, 3.66012, 3.66011, 2.82843, 2.33988, 3.66011, 0, 3.66012, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011, 3.66011
10.7059, 2, 3.63638, 3.63636, 2, -1.63638, 3.63636, 0, 3.63637, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636, 3.63636
10.7138, 2, 3.65057, 3.65055, 2, -1.65057, 3.65055, 0, 3.65056, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055, 3.65055
10.7217, 4, 3.65593, 3.65591, 2.44949, 0.344074, 3.65591, 0, 3.65592, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591, 3.65591
10.7296, 4, 3.65277, 3.65275, 2.44949, 0.347233, 3.65275, 0, 3.65277, 3.65275, 3.65275, 3.65275, 3.65275, 3.65275, 3.65275, 3.65275, 3.65275, 3.65275, 3.65275, 3.65275, 3.65275, 3.65275, 3.65275, 3.65275, 3.65276, 3.65275, 3.65275, 3.65275, 3.65275
10.7375, 2, 3.64535, 3.64534, 2, -1.64535, 3.64534, 0, 3.64535, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534, 3.64534
10.7454, 0, 3.63795, 3.63794, 1.41421, -3.63795, 3.63794, 0, 3.63795, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794, 3.63794
10.7532, 12, 3.64704, 3.64703, 3.74166, 8.35296, 3.64703, 0, 3.64704, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703, 3.64703
10.7611, 12, 3.65047, 3.65045, 3.74166, 8.34953, 3.65045, 0, 3.65047, 3.65045, 3.65045, 3.65045, 3.65045, 3.65045, 3.65045, 3.65045, 3.65045, 3.65045, 3.65045, 3.65045, 3.65045, 3.65045, 3.65045, 3.65045, 3.65046, 3.65045, 3.65045, 3.65045, 3.65045
10.769, 2, 3.64859, 3.64857, 2, -1.64859, 3.64857, 0, 3.64858, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857, 3.64857
10.7769, 2, 3.64405, 3.64404, 2, -1.64405, 3.64404, 0, 3.64405, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404, 3.64404
10.7848, 4, 3.63952, 3.63951, 2.44949, 0.360479, 3.63951, 0, 3.63952, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951, 3.63951
10.7927, 8, 3.64589, 3.64588, 3.16228, 4.35411, 3.64588, 0, 3.64589, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588
10.8006, 4, 3.64816, 3.64814, 2.44949, 0.351843, 3.64814, 0, 3.64816, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814, 3.64814
10.8085, 2, 3.64661, 3.64659, 2, -1.64661, 3.64659, 0, 3.64661, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659, 3.64659
10.8164, 0, 3.64315, 3.64313, 1.41421, -3.64315, 3.64313, 0, 3.64315, 3.64313, 3.64313, 3.64313, 3.64313, 3.64313, 3.64313, 3.64313, 3.64313, 3.64313, 3.64313, 3.64313, 3.64313, 3.64313, 3.64313, 3.64313, 3.64314, 3.64313, 3.64313, 3.64313, 3.64313
10.8243, 6, 3.63969, 3.63968, 2.82843, 2.36031, 3.63968, 0, 3.63969, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968, 3.63968
10.8322, 2, 3.64308, 3.64306, 2, -1.64308, 3.64306, 0, 3.64307, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306, 3.64306
10.8401, 10, 3.64426, 3.64424, 3.4641, 6.35574, 3.64424, 0, 3.64426, 3.64424, 3.64424, 3.64424, 3.64424, 3.64424, 3.64424, 3.64424, 3.64424, 3.64424, 3.64424, 3.64424, 3.64424, 3.64424, 3.64424, 3.64424, 3.64425, 3.64424, 3.64424, 3.64424, 3.64424
10.848, 4, 3.64345, 3.64344, 2.44949, 0.356546, 3.64344, 0, 3.64345, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344, 3.64344
10.8559, 8, 3.64166, 3.64164, 3.16228, 4.35834, 3.64164, 0, 3.64166, 3.64164, 3.64164, 3.64164, 3.64164, 3.64164, 3.64164, 3.64164, 3.64164, 3.64164, 3.64164, 3.64164, 3.64164, 3.64164, 3.64164, 3.64164, 3.64165, 3.64164, 3.64164, 3.64164, 3.64164
10.8638, 10, 3.63986, 3.63985, 3.4641, 6.36014, 3.63985, 0, 3.63986, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985, 3.63985
10.8717, 2, 3.63929, 3.63928, 2, -1.63929, 3.63928, 0, 3.63929, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928, 3.63928
10.8796, 6, 3.63871, 3.63869, 2.82843, 2.36129, 3.63869, 0, 3.6387, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869, 3.63869
10.8875, 6, 3.63812, 3.63811, 2.82843, 2.36188, 3.63811, 0, 3.63812, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811, 3.63811
10.8954, 2, 3.63755, 3.63753, 2, -1.63755, 3.63753, 0, 3.63755, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63754, 3.63753, 3.63753, 3.63753, 3.63753
10.9033, 2, 3.63696, 3.63694, 2, -1.63696, 3.63694, 0, 3.63695, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694, 3.63694
10.9112, 2, 3.63635, 3.63633, 2, -1.63635, 3.63633, 0, 3.63635, 3.63633, 3.63633, 3.63633, 3.63633, 3.63633, 3.63633, 3.63633, 3.63633, 3.63633, 3.63633, 3.63633, 3.63633, 3.63633, 3.63633, 3.63633, 3.63634, 3.63633, 3.63633, 3.63633, 3.63633
10.9191, 2, 3.63573, 3.63572, 2, -1.63573, 3.63572, 0, 3.63573, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572, 3.63572
10.927, 2, 3.63508, 3.63507, 2, -1.63508, 3.63507, 0, 3.63508, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507, 3.63507
10.9349, 4, 3.6344, 3.63439, 2.44949, 0.3656, 3.63439, 0, 3.6344, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439
10.9428, 6, 3.63367, 3.63366, 2.82843, 2.36633, 3.63366, 0, 3.63367, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366, 3.63366
10.9507, 6, 3.63291, 3.6329, 2.82843, 2.36709, 3.6329, 0, 3.63291, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329, 3.6329
10.9586, 2, 3.63212, 3.63211, 2, -1.63212, 3.63211, 0, 3.63212, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211, 3.63211
10.9665, 6, 3.63127, 3.63125, 2.82843, 2.36873, 3.63125, 0, 3.63127, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125, 3.63125
10.9744, 16, 3.63035, 3.63033, 4.24264, 12.3697, 3.63033, 0, 3.63035, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033, 3.63033
10.9822, 8, 3.62938, 3.62936, 3.16228, 4.37062, 3.62936, 0, 3.62938, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936, 3.62936
10.9901, 2, 3.62837, 3.62836, 2, -1.62837, 3.62836, 0, 3.62837, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836, 3.62836
10.998, 2, 3.62735, 3.62734, 2, -1.62735, 3.62734, 0, 3.62735, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734, 3.62734
11.0059, 2, 3.62629, 3.62627, 2, -1.62629, 3.62627, 0, 3.62629, 3.62627, 3.62627, 3.62627, 3.62627, 3.62627, 3.62627, 3.62627, 3.62627, 3.62627, 3.62627, 3.62627, 3.62627, 3.62627, 3.62627, 3.62627, 3.62628, 3.62627, 3.62627, 3.62627, 3.62627
11.0138, 6, 3.62518, 3.62516, 2.82843, 2.37482, 3.62516, 0, 3.62518, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516, 3.62516
11.0217, 8, 3.62399, 3.62398, 3.16228, 4.37601, 3.62398, 0, 3.62399, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398, 3.62398
11.0296, 14, 3.62275, 3.62274, 4, 10.3772, 3.62274, 0, 3.62275, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274, 3.62274
11.0375, 6, 3.62148, 3.62147, 2.82843, 2.37852, 3.62147, 0, 3.62148, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147, 3.62147
11.0454, 6, 3.62021, 3.6202, 2.82843, 2.37979, 3.6202, 0, 3.62021, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202, 3.6202
11.0533, 2, 3.61898, 3.61896, 2, -1.61898, 3.61896, 0, 3.61897, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896, 3.61896
11.0612, 4, 3.61771, 3.61769, 2.44949, 0.382293, 3.61769, 0, 3.61771, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769, 3.61769
11.0691, 6, 3.61639, 3.61637, 2.82843, 2.38361, 3.61637, 0, 3.61639, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637, 3.61637
11.077, 0, 3.61492, 3.61491, 1.41421, -3.61492, 3.61491, 0, 3.61492, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491, 3.61491
11.0849, 2, 3.61332, 3.61331, 2, -1.61332, 3.61331, 0, 3.61332, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331, 3.61331
11.0928, 10, 3.61161, 3.6116, 3.4641, 6.38839, 3.6116, 0, 3.61161, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116, 3.6116
11.1007, 2, 3.60983, 3.60981, 2, -1.60983, 3.60981, 0, 3.60983, 3.60981, 3.60981, 3.60981, 3.60981, 3.60981, 3.60981, 3.60981, 3.60981, 3.60981, 3.60981, 3.60981, 3.60981, 3.60981, 3.60981, 3.60981, 3.60982, 3.60981, 3.60981, 3.60981, 3.60981
11.1086, 8, 3.60801, 3.60799, 3.16228, 4.39199, 3.60799, 0, 3.60801, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799, 3.60799
11.1165, 2, 3.60605, 3.60604, 2, -1.60605, 3.60604, 0, 3.60605, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604, 3.60604
11.1244, 4, 3.60396, 3.60395, 2.44949, 0.39604, 3.60395, 0, 3.60396, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395, 3.60395
11.1323, 8, 3.6018, 3.60179, 3.16228, 4.3982, 3.60179, 0, 3.6018, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179, 3.60179
11.1402, 8, 3.59964, 3.59963, 3.16228, 4.40036, 3.59963, 0, 3.59964, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963, 3.59963
11.1481, 6, 3.59763, 3.59762, 2.82843, 2.40237, 3.59762, 0, 3.59763, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762, 3.59762
11.156, 4, 3.59543, 3.59541, 2.44949, 0.404572, 3.59541, 0, 3.59543, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541, 3.59541
11.1639, 2, 3.59304, 3.59302, 2, -1.59304, 3.59302, 0, 3.59304, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302, 3.59302
11.1718, 8, 3.59056, 3.59054, 3.16228, 4.40944, 3.59054, 0, 3.59055, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054, 3.59054
11.1797, 2, 3.58798, 3.58797, 2, -1.58798, 3.58797, 0, 3.58798, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797, 3.58797
11.1876, 4, 3.58533, 3.58531, 2.44949, 0.41467, 3.58531, 0, 3.58533, 3.58531, 3.58531, 3.58531, 3.58531, 3.58531, 3.58531, 3.58531, 3.58531, 3.58531, 3.58531, 3.58531, 3.58531, 3.58531, 3.58531, 3.58531, 3.58532, 3.58531, 3.58531, 3.58531, 3.58531
11.1955, 10, 3.58237, 3.58236, 3.4641, 6.41763, 3.58236, 0, 3.58237, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236, 3.58236
11.2034, 8, 3.57912, 3.57911, 3.16228, 4.42088, 3.57911, 0, 3.57912, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911, 3.57911
11.2112, 4, 3.57573, 3.57572, 2.44949, 0.424268, 3.57572, 0, 3.57573, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572, 3.57572
11.2191, 2, 3.57234, 3.57233, 2, -1.57234, 3.57233, 0, 3.57234, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233, 3.57233
11.227, 6, 3.56991, 3.56989, 2.82843, 2.43009, 3.56989, 0, 3.5699, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989, 3.56989
11.2349, 2, 3.56701, 3.567, 2, -1.56701, 3.567, 0, 3.56701, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567, 3.567
