   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_261.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.4701, 4, 3.65706, 3.65694, 2.44949, 0.34294, 0, 3.65705, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694, 3.65694
11.478, 6, 3.65694, 3.65681, 2.82843, 2.34306, 0, 3.65694, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681, 3.65681
11.4858, 6, 3.65173, 3.65157, 2.82843, 2.34827, 0, 3.65172, 3.65157, 3.65157, 3.65157, 3.65157, 3.65157, 3.65157, 3.65157, 3.65157, 3.65157, 3.65157, 3.65157, 3.65157, 3.65157, 3.65157, 3.65157, 3.65157, 3.65157, 3.65158, 3.65157
11.4937, 6, 3.64652, 3.64634, 2.82843, 2.35348, 0, 3.64651, 3.64634, 3.64634, 3.64634, 3.64634, 3.64634, 3.64634, 3.64634, 3.64634, 3.64634, 3.64634, 3.64634, 3.64634, 3.64634, 3.64634, 3.64634, 3.64634, 3.64634, 3.64635, 3.64634
11.5016, 2, 3.66658, 3.66637, 2, -1.66658, 0, 3.66657, 3.66637, 3.66637, 3.66637, 3.66637, 3.66637, 3.66637, 3.66637, 3.66637, 3.66637, 3.66637, 3.66637, 3.66637, 3.66637, 3.66637, 3.66638, 3.66637, 3.66637, 3.66638, 3.66637
11.5095, 4, 3.67587, 3.67562, 2.44949, 0.324132, 0, 3.67585, 3.67562, 3.67562, 3.67562, 3.67562, 3.67562, 3.67562, 3.67562, 3.67562, 3.67562, 3.67562, 3.67562, 3.67562, 3.67562, 3.67562, 3.67562, 3.67562, 3.67562, 3.67563, 3.67562
11.5174, 6, 3.6753, 3.675, 2.82843, 2.3247, 0, 3.67528, 3.675, 3.675, 3.675, 3.675, 3.675, 3.675, 3.675, 3.675, 3.675, 3.675, 3.675, 3.675, 3.675, 3.675, 3.675, 3.675, 3.675, 3.67501, 3.675
11.5252, 6, 3.66982, 3.66944, 2.82843, 2.33018, 0, 3.6698, 3.66944, 3.66944, 3.66944, 3.66944, 3.66944, 3.66944, 3.66944, 3.66944, 3.66944, 3.66944, 3.66944, 3.66944, 3.66944, 3.66944, 3.66944, 3.66944, 3.66944, 3.66946, 3.66944
11.5331, 2, 3.66437, 3.66389, 2, -1.66437, 0, 3.66434, 3.66389, 3.66389, 3.66389, 3.66389, 3.66389, 3.66389, 3.66389, 3.66389, 3.66389, 3.66389, 3.66389, 3.66389, 3.66389, 3.66389, 3.6639, 3.66389, 3.66389, 3.66392, 3.66389
11.541, 8, 3.68407, 3.68346, 3.16228, 4.31593, 0, 3.68403, 3.68346, 3.68346, 3.68346, 3.68346, 3.68346, 3.68346, 3.68346, 3.68346, 3.68346, 3.68346, 3.68346, 3.68346, 3.68346, 3.68346, 3.68347, 3.68346, 3.68346, 3.6835, 3.68346
11.5489, 4, 3.69333, 3.69256, 2.44949, 0.306669, 0, 3.69328, 3.69256, 3.69256, 3.69256, 3.69256, 3.69256, 3.69256, 3.69256, 3.69256, 3.69256, 3.69256, 3.69256, 3.69256, 3.69256, 3.69256, 3.69256, 3.69256, 3.69256, 3.69261, 3.69256
11.5568, 6, 3.69306, 3.69207, 2.82843, 2.30694, 0, 3.693, 3.69207, 3.69207, 3.69207, 3.69207, 3.69207, 3.69207, 3.69207, 3.69207, 3.69207, 3.69207, 3.69207, 3.69207, 3.69207, 3.69207, 3.69207, 3.69207, 3.69207, 3.69212, 3.69207
11.5647, 6, 3.68806, 3.68678, 2.82843, 2.31194, 0, 3.68799, 3.68678, 3.68678, 3.68678, 3.68678, 3.68678, 3.68678, 3.68678, 3.68678, 3.68678, 3.68678, 3.68678, 3.68678, 3.68678, 3.68678, 3.68678, 3.68678, 3.68678, 3.68685, 3.68678
11.5725, 4, 3.68316, 3.68149, 2.44949, 0.31684, 0, 3.68307, 3.68149, 3.68149, 3.68149, 3.68149, 3.68149, 3.68149, 3.68149, 3.68149, 3.68149, 3.68149, 3.68149, 3.68149, 3.68149, 3.68149, 3.68149, 3.68149, 3.68149, 3.68158, 3.68149
11.5804, 10, 3.70197, 3.6998, 3.4641, 6.29803, 0, 3.70186, 3.6998, 3.6998, 3.6998, 3.6998, 3.6998, 3.6998, 3.6998, 3.6998, 3.6998, 3.6998, 3.6998, 3.6998, 3.6998, 3.6998, 3.6998, 3.6998, 3.6998, 3.6999, 3.6998
11.5883, 6, 3.71082, 3.70799, 2.82843, 2.28918, 0, 3.71069, 3.70799, 3.70799, 3.70799, 3.70799, 3.70799, 3.70799, 3.70799, 3.70799, 3.70799, 3.70799, 3.70799, 3.70799, 3.70799, 3.70799, 3.70799, 3.70799, 3.70799, 3.70812, 3.70799
11.5962, 2, 3.7106, 3.70693, 2, -1.7106, 0, 3.71044, 3.70693, 3.70693, 3.70693, 3.70693, 3.70693, 3.70693, 3.70693, 3.70693, 3.70693, 3.70693, 3.70693, 3.70693, 3.70693, 3.70693, 3.70693, 3.70693, 3.70693, 3.70709, 3.70693
11.6041, 6, 3.706, 3.70125, 2.82843, 2.294, 0, 3.70581, 3.70125, 3.70125, 3.70125, 3.70125, 3.70125, 3.70125, 3.70125, 3.70125, 3.70125, 3.70125, 3.70125, 3.70125, 3.70125, 3.70125, 3.70125, 3.70125, 3.70125, 3.70143, 3.70125
11.612, 6, 3.7017, 3.69556, 2.82843, 2.2983, 0, 3.70148, 3.69556, 3.69556, 3.69556, 3.69556, 3.69556, 3.69556, 3.69556, 3.69556, 3.69556, 3.69556, 3.69556, 3.69556, 3.69556, 3.69556, 3.69557, 3.69556, 3.69556, 3.69579, 3.69556
11.6198, 10, 3.72132, 3.71343, 3.4641, 6.27868, 0, 3.72105, 3.71343, 3.71343, 3.71343, 3.71343, 3.71343, 3.71343, 3.71343, 3.71343, 3.71343, 3.71343, 3.71343, 3.71343, 3.71343, 3.71343, 3.71343, 3.71343, 3.71343, 3.71369, 3.71343
11.6277, 2, 3.73156, 3.72148, 2, -1.73156, 0, 3.73125, 3.72148, 3.72148, 3.72148, 3.72148, 3.72148, 3.72148, 3.72148, 3.72148, 3.72148, 3.72148, 3.72148, 3.72148, 3.72148, 3.72148, 3.72148, 3.72148, 3.72148, 3.72178, 3.72148
11.6356, 2, 3.73336, 3.72054, 2, -1.73336, 0, 3.733, 3.72054, 3.72054, 3.72054, 3.72054, 3.72054, 3.72054, 3.72054, 3.72054, 3.72054, 3.72054, 3.72054, 3.72054, 3.72054, 3.72054, 3.72054, 3.72054, 3.72054, 3.72089, 3.72054
11.6435, 4, 3.73132, 3.7151, 2.44949, 0.268681, 0, 3.73091, 3.7151, 3.7151, 3.7151, 3.7151, 3.7151, 3.7151, 3.7151, 3.7151, 3.7151, 3.7151, 3.7151, 3.7151, 3.7151, 3.7151, 3.7151, 3.7151, 3.7151, 3.71551, 3.7151
11.6514, 0, 3.73006, 3.70967, 1.41421, -3.73006, 0, 3.72959, 3.70967, 3.70967, 3.70967, 3.70967, 3.70967, 3.70967, 3.70967, 3.70967, 3.70967, 3.70967, 3.70967, 3.70967, 3.70967, 3.70967, 3.70967, 3.70967, 3.70967, 3.71014, 3.70967
11.6592, 10, 3.75169, 3.72621, 3.4641, 6.24831, 0, 3.75115, 3.72621, 3.72621, 3.72621, 3.72621, 3.72621, 3.72621, 3.72621, 3.72621, 3.72621, 3.72621, 3.72621, 3.72621, 3.72621, 3.72621, 3.72622, 3.72621, 3.72621, 3.72674, 3.72621
11.6671, 4, 3.76492, 3.7333, 2.44949, 0.235081, 0, 3.76432, 3.7333, 3.7333, 3.7333, 3.7333, 3.7333, 3.7333, 3.7333, 3.7333, 3.7333, 3.7333, 3.7333, 3.7333, 3.7333, 3.7333, 3.7333, 3.7333, 3.7333, 3.7339, 3.7333
11.675, 6, 3.77073, 3.73173, 2.82843, 2.22927, 0, 3.77006, 3.73173, 3.73173, 3.73173, 3.73173, 3.73173, 3.73173, 3.73173, 3.73173, 3.73173, 3.73173, 3.73173, 3.73173, 3.73173, 3.73173, 3.73173, 3.73173, 3.73173, 3.7324, 3.73173
11.6829, 8, 3.77362, 3.72584, 3.16228, 4.22638, 0, 3.77288, 3.72584, 3.72584, 3.72584, 3.72584, 3.72584, 3.72584, 3.72584, 3.72584, 3.72584, 3.72584, 3.72584, 3.72584, 3.72584, 3.72584, 3.72584, 3.72584, 3.72584, 3.72658, 3.72584
11.6908, 6, 3.7781, 3.71995, 2.82843, 2.2219, 0, 3.77729, 3.71995, 3.71995, 3.71995, 3.71995, 3.71995, 3.71995, 3.71995, 3.71995, 3.71995, 3.71995, 3.71995, 3.71995, 3.71995, 3.71995, 3.71996, 3.71995, 3.71995, 3.72076, 3.71995
11.6987, 6, 3.80635, 3.73606, 2.82843, 2.19365, 0, 3.80547, 3.73606, 3.73606, 3.73606, 3.73606, 3.73606, 3.73606, 3.73606, 3.73606, 3.73606, 3.73606, 3.73606, 3.73606, 3.73606, 3.73606, 3.73607, 3.73606, 3.73606, 3.73695, 3.73606
11.7065, 2, 3.82739, 3.74301, 2, -1.82739, 0, 3.82643, 3.74301, 3.74301, 3.74301, 3.74301, 3.74301, 3.74301, 3.74301, 3.74301, 3.74301, 3.74301, 3.74301, 3.74301, 3.74301, 3.74301, 3.74301, 3.74301, 3.74301, 3.74396, 3.74301
11.7144, 2, 3.84217, 3.74155, 2, -1.84217, 0, 3.84114, 3.74155, 3.74155, 3.74155, 3.74155, 3.74155, 3.74155, 3.74155, 3.74155, 3.74155, 3.74155, 3.74155, 3.74155, 3.74155, 3.74155, 3.74156, 3.74155, 3.74155, 3.74258, 3.74155
11.7223, 2, 3.85504, 3.7359, 2, -1.85504, 0, 3.85395, 3.7359, 3.7359, 3.7359, 3.7359, 3.7359, 3.7359, 3.7359, 3.7359, 3.7359, 3.7359, 3.7359, 3.7359, 3.7359, 3.7359, 3.7359, 3.7359, 3.7359, 3.73699, 3.7359
11.7302, 4, 3.87036, 3.73025, 2.44949, 0.129644, 0, 3.8692, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73141, 3.73025
11.7381, 6, 3.90862, 3.745, 2.82843, 2.09138, 0, 3.9074, 3.745, 3.745, 3.745, 3.745, 3.745, 3.745, 3.745, 3.745, 3.745, 3.745, 3.745, 3.745, 3.745, 3.745, 3.74501, 3.745, 3.745, 3.74622, 3.745
11.746, 6, 3.94068, 3.75094, 2.82843, 2.05932, 0, 3.93941, 3.75094, 3.75094, 3.75094, 3.75094, 3.75094, 3.75094, 3.75094, 3.75094, 3.75094, 3.75094, 3.75094, 3.75094, 3.75094, 3.75094, 3.75094, 3.75094, 3.75094, 3.7522, 3.75094
11.7538, 10, 3.96731, 3.7488, 3.4641, 6.03269, 0, 3.966, 3.7488, 3.7488, 3.7488, 3.7488, 3.7488, 3.7488, 3.7488, 3.7488, 3.7488, 3.7488, 3.7488, 3.7488, 3.7488, 3.7488, 3.7488, 3.7488, 3.7488, 3.75011, 3.7488
11.7617, 12, 3.99253, 3.74264, 3.74166, 8.00747, 0, 3.99118, 3.74264, 3.74264, 3.74264, 3.74264, 3.74264, 3.74264, 3.74264, 3.74264, 3.74264, 3.74264, 3.74264, 3.74264, 3.74264, 3.74264, 3.74264, 3.74264, 3.74264, 3.74398, 3.74264
11.7696, 12, 4.02026, 3.73648, 3.74166, 7.97974, 0, 4.01889, 3.73648, 3.73648, 3.73648, 3.73648, 3.73648, 3.73648, 3.73648, 3.73648, 3.73648, 3.73648, 3.73648, 3.73648, 3.73648, 3.73648, 3.73648, 3.73648, 3.73648, 3.73785, 3.73648
11.7775, 12, 4.07083, 3.75081, 3.74166, 7.92917, 0, 4.06945, 3.75081, 3.75081, 3.75081, 3.75081, 3.75081, 3.75081, 3.75081, 3.75081, 3.75081, 3.75081, 3.75081, 3.75081, 3.75081, 3.75081, 3.75081, 3.75081, 3.75081, 3.7522, 3.75081
11.7854, 6, 4.11497, 3.75661, 2.82843, 1.88503, 0, 4.11358, 3.75661, 3.75661, 3.75661, 3.75661, 3.75661, 3.75661, 3.75661, 3.75661, 3.75661, 3.75661, 3.75661, 3.75661, 3.75661, 3.75661, 3.75661, 3.75661, 3.75661, 3.758, 3.75661
11.7932, 8, 4.15308, 3.75458, 3.16228, 3.84692, 0, 4.1517, 3.75458, 3.75458, 3.75458, 3.75458, 3.75458, 3.75458, 3.75458, 3.75458, 3.75458, 3.75458, 3.75458, 3.75458, 3.75458, 3.75458, 3.75458, 3.75458, 3.75458, 3.75597, 3.75458
11.8011, 4, 4.1887, 3.74865, 2.44949, -0.188697, 0, 4.18732, 3.74865, 3.74865, 3.74865, 3.74865, 3.74865, 3.74865, 3.74865, 3.74865, 3.74865, 3.74865, 3.74865, 3.74865, 3.74865, 3.74865, 3.74865, 3.74865, 3.74865, 3.75002, 3.74865
11.809, 0, 4.22525, 3.74272, 1.41421, -4.22525, 0, 4.2239, 3.74272, 3.74272, 3.74272, 3.74272, 3.74272, 3.74272, 3.74272, 3.74272, 3.74272, 3.74272, 3.74272, 3.74272, 3.74272, 3.74272, 3.74272, 3.74272, 3.74272, 3.74406, 3.74272
11.8169, 6, 4.28107, 3.75565, 2.82843, 1.71893, 0, 4.27976, 3.75565, 3.75565, 3.75565, 3.75565, 3.75565, 3.75565, 3.75565, 3.75565, 3.75565, 3.75565, 3.75565, 3.75565, 3.75565, 3.75565, 3.75565, 3.75565, 3.75565, 3.75696, 3.75565
11.8248, 12, 4.32853, 3.76039, 3.74166, 7.67147, 0, 4.32726, 3.76039, 3.76039, 3.76039, 3.76039, 3.76039, 3.76039, 3.76039, 3.76039, 3.76039, 3.76039, 3.76039, 3.76039, 3.76039, 3.76039, 3.7604, 3.76039, 3.76039, 3.76166, 3.76039
11.8327, 6, 4.36769, 3.75765, 2.82843, 1.63231, 0, 4.36647, 3.75765, 3.75765, 3.75765, 3.75765, 3.75765, 3.75765, 3.75765, 3.75765, 3.75765, 3.75765, 3.75765, 3.75765, 3.75765, 3.75765, 3.75765, 3.75765, 3.75765, 3.75886, 3.75765
11.8405, 12, 4.40163, 3.75116, 3.74166, 7.59837, 0, 4.40047, 3.75116, 3.75116, 3.75116, 3.75116, 3.75116, 3.75116, 3.75116, 3.75116, 3.75116, 3.75116, 3.75116, 3.75116, 3.75116, 3.75116, 3.75116, 3.75116, 3.75116, 3.75232, 3.75116
11.8484, 0, 4.43342, 3.74467, 1.41421, -4.43342, 0, 4.43232, 3.74467, 3.74467, 3.74467, 3.74467, 3.74467, 3.74467, 3.74467, 3.74467, 3.74467, 3.74467, 3.74467, 3.74467, 3.74467, 3.74467, 3.74468, 3.74467, 3.74467, 3.74577, 3.74467
11.8563, 4, 4.48133, 3.75713, 2.44949, -0.481333, 0, 4.4803, 3.75713, 3.75713, 3.75713, 3.75713, 3.75713, 3.75713, 3.75713, 3.75713, 3.75713, 3.75713, 3.75713, 3.75713, 3.75713, 3.75713, 3.75713, 3.75713, 3.75713, 3.75816, 3.75713
11.8642, 6, 4.51789, 3.76171, 2.82843, 1.48211, 0, 4.51692, 3.76171, 3.76171, 3.76171, 3.76171, 3.76171, 3.76171, 3.76171, 3.76171, 3.76171, 3.76171, 3.76171, 3.76171, 3.76171, 3.76171, 3.76171, 3.76171, 3.76171, 3.76267, 3.76171
11.8721, 8, 4.54316, 3.75908, 3.16228, 3.45684, 0, 4.54226, 3.75908, 3.75908, 3.75908, 3.75908, 3.75908, 3.75908, 3.75908, 3.75908, 3.75908, 3.75908, 3.75908, 3.75908, 3.75908, 3.75908, 3.75908, 3.75908, 3.75908, 3.75997, 3.75908
11.8799, 6, 4.5602, 3.75285, 2.82843, 1.4398, 0, 4.55938, 3.75285, 3.75285, 3.75285, 3.75285, 3.75285, 3.75285, 3.75285, 3.75285, 3.75285, 3.75285, 3.75285, 3.75285, 3.75285, 3.75285, 3.75286, 3.75285, 3.75285, 3.75367, 3.75285
11.8878, 10, 4.57217, 3.74663, 3.4641, 5.42783, 0, 4.57141, 3.74663, 3.74663, 3.74663, 3.74663, 3.74663, 3.74663, 3.74663, 3.74663, 3.74663, 3.74663, 3.74663, 3.74663, 3.74663, 3.74663, 3.74663, 3.74663, 3.74663, 3.74738, 3.74663
11.8957, 6, 4.59582, 3.75755, 2.82843, 1.40418, 0, 4.59513, 3.75755, 3.75755, 3.75755, 3.75755, 3.75755, 3.75755, 3.75755, 3.75755, 3.75755, 3.75755, 3.75755, 3.75755, 3.75755, 3.75755, 3.75755, 3.75755, 3.75755, 3.75823, 3.75755
11.9036, 4, 4.60628, 3.76099, 2.44949, -0.606282, 0, 4.60565, 3.76099, 3.76099, 3.76099, 3.76099, 3.76099, 3.76099, 3.76099, 3.76099, 3.76099, 3.76099, 3.76099, 3.76099, 3.76099, 3.76099, 3.76099, 3.76099, 3.76099, 3.76161, 3.76099
11.9115, 4, 4.60409, 3.75763, 2.44949, -0.604087, 0, 4.60352, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.7582, 3.75763
11.9194, 6, 4.59262, 3.75087, 2.82843, 1.40738, 0, 4.5921, 3.75087, 3.75087, 3.75087, 3.75087, 3.75087, 3.75087, 3.75087, 3.75087, 3.75087, 3.75087, 3.75087, 3.75087, 3.75087, 3.75087, 3.75087, 3.75087, 3.75087, 3.75139, 3.75087
11.9272, 6, 4.57539, 3.74412, 2.82843, 1.42461, 0, 4.5749, 3.74412, 3.74412, 3.74412, 3.74412, 3.74412, 3.74412, 3.74412, 3.74412, 3.74412, 3.74412, 3.74412, 3.74412, 3.74412, 3.74412, 3.74412, 3.74412, 3.74412, 3.7446, 3.74412
11.9351, 4, 4.56969, 3.75446, 2.44949, -0.569693, 0, 4.56924, 3.75446, 3.75446, 3.75446, 3.75446, 3.75446, 3.75446, 3.75446, 3.75446, 3.75446, 3.75446, 3.75446, 3.75446, 3.75446, 3.75446, 3.75446, 3.75446, 3.75446, 3.75491, 3.75446
11.943, 12, 4.55168, 3.7577, 3.74166, 7.44832, 0, 4.55124, 3.7577, 3.7577, 3.7577, 3.7577, 3.7577, 3.7577, 3.7577, 3.7577, 3.7577, 3.7577, 3.7577, 3.7577, 3.7577, 3.7577, 3.7577, 3.7577, 3.7577, 3.75813, 3.7577
11.9509, 4, 4.52242, 3.75448, 2.44949, -0.522419, 0, 4.52198, 3.75448, 3.75448, 3.75448, 3.75448, 3.75448, 3.75448, 3.75448, 3.75448, 3.75448, 3.75448, 3.75448, 3.75448, 3.75448, 3.75448, 3.75448, 3.75448, 3.75448, 3.75492, 3.75448
11.9588, 4, 4.48567, 3.74804, 2.44949, -0.485672, 0, 4.48521, 3.74804, 3.74804, 3.74804, 3.74804, 3.74804, 3.74804, 3.74804, 3.74804, 3.74804, 3.74804, 3.74804, 3.74804, 3.74804, 3.74804, 3.74804, 3.74804, 3.74804, 3.7485, 3.74804
11.9667, 6, 4.44525, 3.74161, 2.82843, 1.55475, 0, 4.44474, 3.74161, 3.74161, 3.74161, 3.74161, 3.74161, 3.74161, 3.74161, 3.74161, 3.74161, 3.74161, 3.74161, 3.74161, 3.74161, 3.74161, 3.74161, 3.74161, 3.74161, 3.74212, 3.74161
11.9745, 2, 4.41696, 3.75035, 2, -2.41696, 0, 4.41637, 3.75035, 3.75035, 3.75035, 3.75035, 3.75035, 3.75035, 3.75035, 3.75035, 3.75035, 3.75035, 3.75035, 3.75035, 3.75035, 3.75035, 3.75035, 3.75035, 3.75035, 3.75094, 3.75035
11.9824, 12, 4.37961, 3.75241, 3.74166, 7.62039, 0, 4.3789, 3.75241, 3.75241, 3.75241, 3.75241, 3.75241, 3.75241, 3.75241, 3.75241, 3.75241, 3.75241, 3.75241, 3.75241, 3.75241, 3.75241, 3.75241, 3.75241, 3.75241, 3.75311, 3.75241
11.9903, 2, 4.33456, 3.74843, 2, -2.33456, 0, 4.33368, 3.74843, 3.74843, 3.74843, 3.74843, 3.74843, 3.74843, 3.74843, 3.74843, 3.74843, 3.74843, 3.74843, 3.74843, 3.74843, 3.74843, 3.74843, 3.74843, 3.74843, 3.7493, 3.74843
11.9982, 10, 4.28547, 3.74144, 3.4641, 5.71453, 0, 4.28437, 3.74144, 3.74144, 3.74144, 3.74144, 3.74144, 3.74144, 3.74144, 3.74144, 3.74144, 3.74144, 3.74144, 3.74144, 3.74144, 3.74144, 3.74144, 3.74144, 3.74144, 3.74254, 3.74144
12.0061, 6, 4.23605, 3.73445, 2.82843, 1.76395, 0, 4.23465, 3.73445, 3.73445, 3.73445, 3.73445, 3.73445, 3.73445, 3.73445, 3.73445, 3.73445, 3.73445, 3.73445, 3.73445, 3.73445, 3.73445, 3.73446, 3.73445, 3.73445, 3.73585, 3.73445
12.0139, 8, 4.20205, 3.74262, 3.16228, 3.79795, 0, 4.20026, 3.74262, 3.74262, 3.74262, 3.74262, 3.74262, 3.74262, 3.74262, 3.74262, 3.74262, 3.74262, 3.74262, 3.74262, 3.74262, 3.74262, 3.74262, 3.74262, 3.74262, 3.7444, 3.74262
12.0218, 6, 4.16256, 3.74447, 2.82843, 1.83744, 0, 4.16029, 3.74447, 3.74447, 3.74447, 3.74447, 3.74447, 3.74447, 3.74447, 3.74447, 3.74447, 3.74447, 3.74447, 3.74447, 3.74447, 3.74447, 3.74447, 3.74447, 3.74447, 3.74674, 3.74447
12.0297, 6, 4.11873, 3.74064, 2.82843, 1.88127, 0, 4.11584, 3.74064, 3.74064, 3.74064, 3.74064, 3.74064, 3.74064, 3.74064, 3.74064, 3.74064, 3.74064, 3.74064, 3.74064, 3.74064, 3.74064, 3.74064, 3.74064, 3.74064, 3.74353, 3.74064
12.0376, 2, 4.07385, 3.73397, 2, -2.07385, 0, 4.07019, 3.73397, 3.73397, 3.73397, 3.73397, 3.73397, 3.73397, 3.73397, 3.73397, 3.73397, 3.73397, 3.73397, 3.73397, 3.73397, 3.73397, 3.73397, 3.73397, 3.73397, 3.73763, 3.73397
12.0455, 8, 4.03112, 3.72731, 3.16228, 3.96888, 0, 4.02651, 3.72731, 3.72731, 3.72731, 3.72731, 3.72731, 3.72731, 3.72731, 3.72731, 3.72731, 3.72731, 3.72731, 3.72731, 3.72731, 3.72731, 3.72731, 3.72731, 3.72731, 3.73192, 3.72731
12.0534, 10, 4.00403, 3.73384, 3.4641, 5.99597, 0, 3.99827, 3.73384, 3.73384, 3.73384, 3.73384, 3.73384, 3.73384, 3.73384, 3.73384, 3.73384, 3.73384, 3.73384, 3.73384, 3.73384, 3.73384, 3.73384, 3.73384, 3.73384, 3.7396, 3.73384
12.0612, 4, 3.97373, 3.73447, 2.44949, 0.0262702, 0, 3.96656, 3.73447, 3.73447, 3.73447, 3.73447, 3.73447, 3.73447, 3.73447, 3.73447, 3.73447, 3.73447, 3.73447, 3.73447, 3.73447, 3.73447, 3.73448, 3.73447, 3.73447, 3.74164, 3.73447
12.0691, 4, 3.94099, 3.72985, 2.44949, 0.0590055, 0, 3.93215, 3.72985, 3.72985, 3.72985, 3.72985, 3.72985, 3.72985, 3.72985, 3.72985, 3.72985, 3.72985, 3.72985, 3.72985, 3.72985, 3.72985, 3.72985, 3.72985, 3.72985, 3.73869, 3.72985
12.077, 2, 3.90856, 3.7226, 2, -1.90856, 0, 3.89772, 3.7226, 3.7226, 3.7226, 3.7226, 3.7226, 3.7226, 3.7226, 3.7226, 3.7226, 3.7226, 3.7226, 3.7226, 3.7226, 3.7226, 3.7226, 3.7226, 3.7226, 3.73344, 3.7226
12.0849, 2, 3.87909, 3.71536, 2, -1.87909, 0, 3.8659, 3.71536, 3.71536, 3.71536, 3.71536, 3.71536, 3.71536, 3.71536, 3.71536, 3.71536, 3.71536, 3.71536, 3.71536, 3.71536, 3.71536, 3.71536, 3.71536, 3.71536, 3.72854, 3.71536
12.0928, 4, 3.86576, 3.72132, 2.44949, 0.134243, 0, 3.84984, 3.72132, 3.72132, 3.72132, 3.72132, 3.72132, 3.72132, 3.72132, 3.72132, 3.72132, 3.72132, 3.72132, 3.72132, 3.72132, 3.72132, 3.72132, 3.72132, 3.72132, 3.73723, 3.72132
12.1007, 6, 3.8498, 3.72175, 2.82843, 2.1502, 0, 3.83073, 3.72175, 3.72175, 3.72175, 3.72175, 3.72175, 3.72175, 3.72175, 3.72175, 3.72175, 3.72175, 3.72175, 3.72175, 3.72175, 3.72175, 3.72175, 3.72175, 3.72175, 3.74082, 3.72175
12.1085, 6, 3.83172, 3.71727, 2.82843, 2.16828, 0, 3.80904, 3.71727, 3.71727, 3.71727, 3.71727, 3.71727, 3.71727, 3.71727, 3.71727, 3.71727, 3.71727, 3.71727, 3.71727, 3.71727, 3.71727, 3.71728, 3.71727, 3.71727, 3.73996, 3.71727
12.1164, 2, 3.81387, 3.71035, 2, -1.81387, 0, 3.78709, 3.71035, 3.71035, 3.71035, 3.71035, 3.71035, 3.71035, 3.71035, 3.71035, 3.71035, 3.71035, 3.71035, 3.71035, 3.71035, 3.71035, 3.71035, 3.71035, 3.71035, 3.73713, 3.71035
12.1243, 4, 3.79855, 3.70343, 2.44949, 0.201453, 0, 3.76717, 3.70343, 3.70343, 3.70343, 3.70343, 3.70343, 3.70343, 3.70343, 3.70343, 3.70343, 3.70343, 3.70343, 3.70343, 3.70343, 3.70343, 3.70344, 3.70343, 3.70343, 3.73481, 3.70343
12.1322, 10, 3.79679, 3.70773, 3.4641, 6.20321, 0, 3.7603, 3.70773, 3.70773, 3.70773, 3.70773, 3.70773, 3.70773, 3.70773, 3.70773, 3.70773, 3.70773, 3.70773, 3.70773, 3.70773, 3.70773, 3.70773, 3.70773, 3.70773, 3.74422, 3.70773
12.1401, 4, 3.79211, 3.70692, 2.44949, 0.207891, 0, 3.74998, 3.70692, 3.70692, 3.70692, 3.70692, 3.70692, 3.70692, 3.70692, 3.70692, 3.70692, 3.70692, 3.70692, 3.70692, 3.70692, 3.70692, 3.70692, 3.70692, 3.70692, 3.74904, 3.70692
12.1479, 4, 3.78493, 3.70162, 2.44949, 0.215066, 0, 3.73666, 3.70162, 3.70162, 3.70162, 3.70162, 3.70162, 3.70162, 3.70162, 3.70162, 3.70162, 3.70162, 3.70162, 3.70162, 3.70162, 3.70162, 3.70163, 3.70162, 3.70162, 3.7499, 3.70162
12.1558, 4, 3.77731, 3.6941, 2.44949, 0.222686, 0, 3.72241, 3.6941, 3.6941, 3.6941, 3.6941, 3.6941, 3.6941, 3.6941, 3.6941, 3.6941, 3.6941, 3.6941, 3.6941, 3.6941, 3.6941, 3.6941, 3.6941, 3.6941, 3.749, 3.6941
12.1637, 8, 3.77129, 3.68658, 3.16228, 4.22871, 0, 3.7093, 3.68658, 3.68658, 3.68658, 3.68658, 3.68658, 3.68658, 3.68658, 3.68658, 3.68658, 3.68658, 3.68658, 3.68658, 3.68658, 3.68658, 3.68658, 3.68658, 3.68658, 3.74857, 3.68658
