   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_267.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.55107, 0, 3.00318e-06, 1.05068e-08, 1.41421, -3.00318e-06, 1.23948e-08, 1.05068e-08, 1.05074e-08, 1.05088e-08, 6.27738e-08, 1.18742e-08, 1.1782e-08, 1.41075e-08, 1.75148e-08, 1.06126e-08, 9.24898e-08, 1.94794e-08, 1.05288e-08, 1.07658e-08, 1.05068e-08, 1.54581e-08, 1.0507e-08, 2.83882e-06, 1.05068e-08, 1.05068e-08, 1.1161e-08
0.558954, 0, 4.1874e-06, 2.3878e-08, 1.41421, -4.1874e-06, 2.81698e-08, 2.3878e-08, 2.38794e-08, 2.38826e-08, 1.4269e-07, 2.69865e-08, 2.67768e-08, 3.24222e-08, 3.98083e-08, 2.41185e-08, 2.10239e-07, 3.61155e-08, 2.39281e-08, 2.44668e-08, 2.3878e-08, 3.16344e-08, 2.38785e-08, 3.82509e-06, 2.3878e-08, 2.3878e-08, 2.53652e-08
0.566838, 0, 5.92574e-06, 5.2812e-08, 1.41421, -5.92574e-06, 6.23063e-08, 5.2812e-08, 5.28151e-08, 5.28222e-08, 3.1565e-07, 5.96886e-08, 5.92246e-08, 7.60447e-08, 8.80534e-08, 5.33439e-08, 4.65084e-07, 6.94082e-08, 5.29227e-08, 5.41146e-08, 5.2812e-08, 6.48568e-08, 5.2813e-08, 5.13549e-06, 5.2812e-08, 5.2812e-08, 5.61019e-08
0.574722, 0, 8.57068e-06, 1.13793e-07, 1.41421, -8.57068e-06, 1.34255e-07, 1.13793e-07, 1.138e-07, 1.13815e-07, 6.80247e-07, 1.28613e-07, 1.27613e-07, 1.6995e-07, 1.89743e-07, 1.14939e-07, 1.0023e-06, 1.36175e-07, 1.14032e-07, 1.166e-07, 1.13793e-07, 1.32331e-07, 1.13795e-07, 6.88228e-06, 1.13793e-07, 1.13793e-07, 1.20883e-07
0.582606, 0, 1.27585e-05, 2.38992e-07, 1.41421, -1.27585e-05, 2.81975e-07, 2.38992e-07, 2.39006e-07, 2.39038e-07, 1.42893e-06, 2.70124e-07, 2.68024e-07, 3.67476e-07, 3.9854e-07, 2.414e-07, 2.10546e-06, 2.69009e-07, 2.39493e-07, 2.44889e-07, 2.38992e-07, 2.67267e-07, 2.38997e-07, 9.22886e-06, 2.38992e-07, 2.38992e-07, 2.53887e-07
0.59049, 0, 1.96355e-05, 4.89413e-07, 1.41421, -1.96355e-05, 5.77454e-07, 4.89413e-07, 4.89441e-07, 4.89507e-07, 2.92673e-06, 5.5318e-07, 5.48877e-07, 7.73291e-07, 8.16209e-07, 4.94345e-07, 4.31245e-06, 5.29451e-07, 4.90439e-07, 5.01491e-07, 4.89413e-07, 5.3215e-07, 4.89421e-07, 1.24218e-05, 4.89413e-07, 4.89413e-07, 5.1992e-07
0.598374, 0, 3.12536e-05, 9.77463e-07, 1.41421, -3.12536e-05, 1.15334e-06, 9.77463e-07, 9.7752e-07, 9.77651e-07, 5.84642e-06, 1.10485e-06, 1.09625e-06, 1.59004e-06, 1.63029e-06, 9.87316e-07, 8.61462e-06, 1.03059e-06, 9.79512e-07, 1.00159e-06, 9.77463e-07, 1.04149e-06, 9.77481e-07, 1.68456e-05, 9.77463e-07, 9.77463e-07, 1.03841e-06
0.606259, 0, 5.12239e-05, 1.90438e-06, 1.41421, -5.12239e-05, 2.24712e-06, 1.90438e-06, 1.90449e-06, 1.90475e-06, 1.13927e-05, 2.15262e-06, 2.13587e-06, 3.19507e-06, 3.17658e-06, 1.92358e-06, 1.67872e-05, 1.9745e-06, 1.90837e-06, 1.9514e-06, 1.90438e-06, 1.99949e-06, 1.90442e-06, 2.31127e-05, 1.90438e-06, 1.90438e-06, 2.02314e-06
0.614143, 0, 8.57936e-05, 3.6201e-06, 1.41421, -8.57936e-05, 4.27177e-06, 3.6201e-06, 3.62031e-06, 3.62079e-06, 2.1661e-05, 4.09209e-06, 4.06025e-06, 6.29154e-06, 6.03902e-06, 3.6566e-06, 3.19179e-05, 3.7122e-06, 3.62769e-06, 3.7095e-06, 3.6201e-06, 3.76025e-06, 3.62016e-06, 3.22082e-05, 3.6201e-06, 3.6201e-06, 3.84591e-06
0.622027, 0, 0.000145515, 6.71561e-06, 1.41421, -0.000145515, 7.9248e-06, 6.71561e-06, 6.71599e-06, 6.7169e-06, 4.0191e-05, 7.59141e-06, 7.53232e-06, 1.21464e-05, 1.1204e-05, 6.78335e-06, 5.92231e-05, 6.83602e-06, 6.7297e-06, 6.8815e-06, 6.71561e-06, 6.92061e-06, 6.71573e-06, 4.57168e-05, 6.71561e-06, 6.71561e-06, 7.13461e-06
0.629911, 0, 0.000247789, 1.21602e-05, 1.41421, -0.000247789, 1.43502e-05, 1.21602e-05, 1.21609e-05, 1.21625e-05, 7.27895e-05, 1.37464e-05, 1.36394e-05, 2.3001e-05, 2.02894e-05, 1.22829e-05, 0.00010726, 1.23169e-05, 1.21857e-05, 1.24606e-05, 1.21602e-05, 1.2458e-05, 1.21604e-05, 6.61694e-05, 1.21602e-05, 1.21602e-05, 1.2919e-05
0.637795, 0, 0.000420572, 2.14963e-05, 1.41421, -0.000420572, 2.53687e-05, 2.14963e-05, 2.14975e-05, 2.15004e-05, 0.0001287, 2.4301e-05, 2.41118e-05, 4.27389e-05, 3.58702e-05, 2.17132e-05, 0.00018965, 2.16995e-05, 2.15414e-05, 2.20276e-05, 2.14963e-05, 2.19266e-05, 2.14967e-05, 9.75316e-05, 2.14963e-05, 2.14963e-05, 2.28381e-05
0.64568, 0, 0.000707633, 3.7107e-05, 1.41421, -0.000707633, 4.37931e-05, 3.7107e-05, 3.71091e-05, 3.71141e-05, 0.000222206, 4.19497e-05, 4.16229e-05, 7.79526e-05, 6.1925e-05, 3.74815e-05, 0.000327442, 3.73696e-05, 3.71849e-05, 3.80243e-05, 3.7107e-05, 3.77255e-05, 3.71076e-05, 0.000145913, 3.7107e-05, 3.7107e-05, 3.94238e-05
0.653564, 0, 0.00117567, 6.25618e-05, 1.41421, -0.00117567, 7.38371e-05, 6.25618e-05, 6.25654e-05, 6.25738e-05, 0.000374706, 7.07284e-05, 7.01773e-05, 0.000139601, 0.000104414, 6.31935e-05, 0.000552173, 6.29e-05, 6.26932e-05, 6.41087e-05, 6.25618e-05, 6.34473e-05, 6.25629e-05, 0.000220504, 6.25618e-05, 6.25618e-05, 6.64688e-05
0.661448, 0, 0.00192357, 0.000103043, 1.41421, -0.00192357, 0.000121618, 0.000103043, 0.000103049, 0.000103063, 0.000617277, 0.000116497, 0.000115589, 0.00024552, 0.000171992, 0.000104084, 0.00090964, 0.000103477, 0.00010326, 0.000105592, 0.000103043, 0.000104306, 0.000103045, 0.000334776, 0.000103043, 0.000103043, 0.00010948
0.669332, 2, 0.00309407, 0.00016584, 2, 1.99691, 0.000195742, 0.00016584, 0.00016585, 0.000165872, 0.000993631, 0.000187497, 0.000186036, 0.000424109, 0.00027683, 0.000167515, 0.00146426, 0.000166396, 0.000166189, 0.000169943, 0.00016584, 0.000167636, 0.000165843, 0.00050796, 0.00016584, 0.00016584, 0.000176201
0.677216, 0, 0.00488747, 0.000260873, 1.41421, -0.00488747, 0.000307918, 0.000260873, 0.000260888, 0.000260923, 0.00156326, 0.000294947, 0.000292648, 0.000719589, 0.000435497, 0.000263508, 0.00230373, 0.000261583, 0.000261421, 0.000267327, 0.000260873, 0.000263419, 0.000260877, 0.000766728, 0.000260873, 0.000260873, 0.000277174
0.6851, 0, 0.00757721, 0.00040119, 1.41421, -0.00757721, 0.000473551, 0.00040119, 0.000401213, 0.000401267, 0.00240444, 0.0004536, 0.000450064, 0.00119922, 0.000669784, 0.000405243, 0.00354336, 0.000402095, 0.000402033, 0.000411118, 0.00040119, 0.000404786, 0.000401197, 0.00114701, 0.00040119, 0.00040119, 0.000426264
0.692985, 0, 0.011526, 0.000603352, 1.41421, -0.011526, 0.000712191, 0.000603352, 0.000603387, 0.000603468, 0.00361645, 0.000682183, 0.000676864, 0.0019628, 0.00100735, 0.000609449, 0.00532952, 0.000604501, 0.00060462, 0.000618286, 0.000603352, 0.000608409, 0.000603362, 0.00169575, 0.000603352, 0.000603352, 0.000641066
0.700869, 0, 0.0172017, 0.000887602, 1.41421, -0.0172017, 0.00104773, 0.000887602, 0.000887653, 0.000887773, 0.00532065, 0.00100358, 0.000995757, 0.00315466, 0.00148198, 0.000896573, 0.00784102, 0.000889056, 0.000889468, 0.000909576, 0.000887602, 0.000894673, 0.000887618, 0.0024725, 0.000887602, 0.000887602, 0.000943091
0.708753, 0, 0.0251901, 0.0012777, 1.41421, -0.0251901, 0.00150822, 0.0012777, 0.00127777, 0.00127794, 0.00765935, 0.00144466, 0.00143339, 0.00497786, 0.00213334, 0.00129061, 0.0112876, 0.00127953, 0.00128038, 0.00130933, 0.0012777, 0.00128752, 0.00127772, 0.0035505, 0.0012777, 0.0012777, 0.00135758
0.716637, 0, 0.0362028, 0.0018003, 1.41421, -0.0362028, 0.00212509, 0.0018003, 0.0018004, 0.00180064, 0.010792, 0.00203554, 0.00201967, 0.00770986, 0.00300589, 0.00181849, 0.0159041, 0.00180259, 0.00180408, 0.00184488, 0.0018003, 0.00181381, 0.00180033, 0.00501724, 0.0018003, 0.0018003, 0.00191285
0.724521, 0, 0.0510774, 0.00248382, 1.41421, -0.0510774, 0.00293189, 0.00248382, 0.00248396, 0.0024843, 0.0148883, 0.00280835, 0.00278646, 0.011718, 0.00414698, 0.00250892, 0.0219407, 0.00248668, 0.00248904, 0.00254535, 0.00248382, 0.00250223, 0.00248386, 0.00697448, 0.00248382, 0.00248382, 0.0026391
0.732405, 0, 0.0707679, 0.00335679, 1.41421, -0.0707679, 0.00396223, 0.00335679, 0.00335698, 0.00335743, 0.0201178, 0.0037953, 0.00376571, 0.0174722, 0.00560405, 0.0033907, 0.029647, 0.00336032, 0.00336384, 0.00343996, 0.00335679, 0.00338156, 0.00335685, 0.00953792, 0.00335679, 0.00335679, 0.00356661
0.74029, 2, 0.0963204, 0.00444561, 2, 1.90368, 0.00524719, 0.00444561, 0.00444587, 0.00444646, 0.0266364, 0.00502618, 0.00498701, 0.0255515, 0.00742086, 0.00449051, 0.0392528, 0.00444994, 0.00445495, 0.0045558, 0.00444561, 0.0044785, 0.00444569, 0.012837, 0.00444561, 0.00444561, 0.00472343
0.748174, 0, 0.128838, 0.00577214, 1.41421, -0.128838, 0.00681244, 0.00577214, 0.00577248, 0.00577325, 0.0345716, 0.00652561, 0.00647478, 0.0366392, 0.00963341, 0.00583042, 0.0509452, 0.0057774, 0.00578426, 0.0059153, 0.00577214, 0.00581516, 0.00577225, 0.0170164, 0.00577214, 0.00577214, 0.00613274
0.756058, 4, 0.169426, 0.00735109, 2.44949, 3.83057, 0.00867512, 0.00735109, 0.00735151, 0.0073525, 0.0440056, 0.00831007, 0.00824536, 0.0515031, 0.0122654, 0.00742526, 0.0648451, 0.00735741, 0.00736651, 0.00753359, 0.00735109, 0.00740646, 0.00735122, 0.0222393, 0.00735109, 0.00735109, 0.00781013
0.763942, 0, 0.219132, 0.00918763, 1.41421, -0.219132, 0.0108411, 0.00918763, 0.00918816, 0.0091894, 0.0549611, 0.0103852, 0.0103044, 0.0709551, 0.0153245, 0.00928026, 0.0809852, 0.00919515, 0.00920688, 0.00941608, 0.00918763, 0.0092577, 0.0091878, 0.0286955, 0.00918763, 0.00918763, 0.00976104
0.771826, 0, 0.278865, 0.0112756, 1.41421, -0.278865, 0.0133025, 0.0112756, 0.0112762, 0.0112778, 0.0673898, 0.0127437, 0.0126446, 0.095788, 0.0187986, 0.0113891, 0.0992931, 0.0112844, 0.0112992, 0.0115567, 0.0112756, 0.0113627, 0.0112758, 0.0366136, 0.0112756, 0.0112756, 0.0119788
0.77971, 0, 0.349317, 0.0135966, 1.41421, -0.349317, 0.0160373, 0.0135966, 0.0135973, 0.0135992, 0.0811661, 0.0153644, 0.0152451, 0.12669, 0.0226551, 0.0137333, 0.119582, 0.0136068, 0.0136249, 0.0139368, 0.0135966, 0.0137027, 0.0135968, 0.0462807, 0.0135966, 0.0135966, 0.0144439
0.787595, 0, 0.430888, 0.0161201, 1.41421, -0.430888, 0.0190087, 0.0161201, 0.016121, 0.0161232, 0.0960882, 0.0182123, 0.0180711, 0.16414, 0.0268403, 0.0162819, 0.141553, 0.0161319, 0.0161537, 0.0165259, 0.0161201, 0.0162471, 0.0161204, 0.0580665, 0.0161201, 0.0161201, 0.0171239
0.795479, 2, 0.52361, 0.0188049, 2, 1.47639, 0.0221672, 0.0188049, 0.018806, 0.0188085, 0.111885, 0.0212402, 0.0210758, 0.208296, 0.0312822, 0.0189933, 0.164805, 0.0188183, 0.018844, 0.0192828, 0.0188049, 0.018954, 0.0188053, 0.0724505, 0.0188049, 0.0188049, 0.0199749
0.803363, 0, 0.627103, 0.0216017, 1.41421, -0.627103, 0.0254534, 0.0216017, 0.0216029, 0.0216058, 0.128233, 0.0243914, 0.0242032, 0.258881, 0.0358944, 0.0218175, 0.188857, 0.0216167, 0.0216463, 0.0221583, 0.0216017, 0.0217731, 0.0216021, 0.0900502, 0.0216017, 0.0216017, 0.0229448
0.811247, 0, 0.740552, 0.0244561, 1.41421, -0.740552, 0.0288023, 0.0244561, 0.0244575, 0.0244608, 0.144773, 0.027604, 0.0273916, 0.315099, 0.040582, 0.0246996, 0.213179, 0.0244728, 0.0245064, 0.0250993, 0.0244561, 0.0246493, 0.0244566, 0.11164, 0.0244561, 0.0244561, 0.0259762
0.819131, 0, 0.86271, 0.0273131, 1.41421, -0.86271, 0.0321473, 0.0273131, 0.0273147, 0.0273183, 0.161141, 0.0308144, 0.0305782, 0.375584, 0.0452478, 0.0275839, 0.237228, 0.0273313, 0.0273689, 0.0280527, 0.0273131, 0.0275264, 0.0273136, 0.138158, 0.0273131, 0.0273131, 0.0290111
0.827015, 0, 0.991949, 0.0301205, 1.41421, -0.991949, 0.0354256, 0.0301205, 0.0301222, 0.0301262, 0.176987, 0.033963, 0.0337037, 0.438403, 0.0497997, 0.0304177, 0.260486, 0.0301402, 0.0301815, 0.0309705, 0.0301205, 0.0303513, 0.0301211, 0.170683, 0.0301205, 0.0301205, 0.0319955
0.8349, 6, 1.12633, 0.0328331, 2.82843, 4.87367, 0.0385825, 0.0328331, 0.0328349, 0.0328392, 0.191999, 0.0369973, 0.0367163, 0.501136, 0.0541568, 0.0331552, 0.282492, 0.0328542, 0.0328988, 0.0338134, 0.0328331, 0.0330777, 0.0328336, 0.21039, 0.0328331, 0.0328331, 0.0348827
0.842784, 0, 1.2637, 0.0354148, 1.41421, -1.2637, 0.041574, 0.0354148, 0.0354168, 0.0354214, 0.205926, 0.0398758, 0.0395748, 0.561011, 0.0582536, 0.0357598, 0.302868, 0.0354371, 0.0354847, 0.0365543, 0.0354148, 0.035669, 0.0354154, 0.258455, 0.0354148, 0.0354148, 0.0376372
0.850668, 4, 1.40178, 0.0378411, 2.44949, 2.59822, 0.04437, 0.0378411, 0.0378432, 0.0378481, 0.218584, 0.0425699, 0.0422508, 0.615106, 0.0620444, 0.0382069, 0.321343, 0.0378645, 0.0379145, 0.0391812, 0.0378411, 0.0381, 0.0378418, 0.315933, 0.0378411, 0.0378411, 0.0402364
0.858552, 0, 1.5383, 0.0400994, 1.41421, -1.5383, 0.0469542, 0.0400994, 0.0401016, 0.0401067, 0.229866, 0.0450642, 0.0447292, 0.660598, 0.0655036, 0.0404834, 0.337756, 0.0401236, 0.0401755, 0.041698, 0.0400994, 0.0403579, 0.0401001, 0.383601, 0.0400994, 0.0400994, 0.0426716
0.866436, 2, 1.67104, 0.0421882, 2, 0.328961, 0.0493243, 0.0421882, 0.0421905, 0.0421958, 0.239738, 0.0473566, 0.0470079, 0.695012, 0.0686254, 0.0425879, 0.352054, 0.042213, 0.0422662, 0.0441245, 0.0421882, 0.0424414, 0.0421889, 0.461775, 0.0421882, 0.0421882, 0.0449481
0.87432, 2, 1.79788, 0.0441158, 2, 0.202117, 0.0514893, 0.0441158, 0.0441182, 0.0441237, 0.248233, 0.0494561, 0.0490958, 0.71646, 0.0714212, 0.0445289, 0.364282, 0.0441411, 0.0441949, 0.0464954, 0.0441158, 0.0443592, 0.0441166, 0.550138, 0.0441158, 0.0441158, 0.0470834
0.882205, 4, 1.91684, 0.0458985, 2.44949, 2.08316, 0.0534681, 0.0458985, 0.0459009, 0.0459066, 0.255435, 0.0513805, 0.0510107, 0.723832, 0.0739166, 0.0463225, 0.374564, 0.0459239, 0.0459777, 0.0488583, 0.0458985, 0.0461281, 0.0458993, 0.647587, 0.0458985, 0.0458985, 0.0491064
0.890089, 2, 2.02603, 0.0475574, 2, -0.0260298, 0.0552857, 0.0475574, 0.0475599, 0.0475657, 0.261469, 0.0531539, 0.0527763, 0.7169, 0.0761467, 0.0479903, 0.383086, 0.0475828, 0.0476358, 0.0512712, 0.0475574, 0.0477703, 0.0475582, 0.752142, 0.0475574, 0.0475574, 0.051055
0.897973, 8, 2.12364, 0.0491166, 3.16228, 5.87636, 0.0569709, 0.0491166, 0.0491191, 0.049125, 0.266484, 0.0548035, 0.0544198, 0.696343, 0.0781526, 0.0495565, 0.390066, 0.0491417, 0.0491933, 0.0537993, 0.0491166, 0.0493107, 0.0491174, 0.860924, 0.0491166, 0.0491166, 0.052975
0.905857, 2, 2.2079, 0.0506003, 2, -0.207898, 0.0585532, 0.0506003, 0.0506029, 0.0506088, 0.270638, 0.0563571, 0.0559687, 0.663668, 0.0799769, 0.0510456, 0.395739, 0.050625, 0.0506746, 0.0565122, 0.0506003, 0.0507744, 0.0506011, 0.970239, 0.0506003, 0.0506003, 0.0549191
0.913741, 6, 2.27711, 0.0520316, 2.82843, 3.72289, 0.0600611, 0.0520316, 0.0520342, 0.0520401, 0.27409, 0.0578412, 0.0574492, 0.621054, 0.0816608, 0.0524809, 0.400339, 0.0520556, 0.0521027, 0.0594813, 0.0520316, 0.0521855, 0.0520324, 1.07576, 0.0520316, 0.0520316, 0.0569472
0.921625, 2, 2.32965, 0.0534305, 2, -0.329651, 0.0615203, 0.0534305, 0.0534331, 0.0534392, 0.276984, 0.0592793, 0.0588847, 0.571139, 0.083242, 0.0538829, 0.404083, 0.0534538, 0.0534978, 0.0627764, 0.0534305, 0.0535648, 0.0534313, 1.1728, 0.0534305, 0.0534305, 0.0591267
0.92951, 2, 2.3641, 0.054814, 2, -0.3641, 0.0629532, 0.054814, 0.0548166, 0.0548227, 0.27945, 0.0606911, 0.0602946, 0.516772, 0.0847526, 0.0552686, 0.407165, 0.0548363, 0.0548769, 0.0664641, 0.054814, 0.0549298, 0.0548148, 1.25668, 0.054814, 0.054814, 0.0615342
0.937394, 8, 2.37936, 0.0561949, 3.16228, 5.62064, 0.0643786, 0.0561949, 0.0561976, 0.0562036, 0.281599, 0.0620921, 0.0616942, 0.460772, 0.086219, 0.0566511, 0.409751, 0.0562163, 0.056253, 0.0706051, 0.0561949, 0.0562938, 0.0561957, 1.3231, 0.0561949, 0.0561949, 0.0642574
0.945278, 0, 2.37482, 0.0575826, 1.41421, -2.37482, 0.0658119, 0.0575826, 0.0575852, 0.0575913, 0.28352, 0.0634938, 0.0630949, 0.405717, 0.0876617, 0.0580398, 0.411975, 0.057603, 0.0576357, 0.0752566, 0.0575826, 0.0576663, 0.0575834, 1.36851, 0.0575826, 0.0575826, 0.0673959
0.953162, 0, 2.35054, 0.058983, 1.41421, -2.35054, 0.0672663, 0.058983, 0.0589856, 0.0589917, 0.285283, 0.0649036, 0.0645042, 0.353782, 0.0890954, 0.059441, 0.413944, 0.0590025, 0.0590309, 0.080462, 0.058983, 0.0590535, 0.0589838, 1.39048, 0.058983, 0.058983, 0.0710614
0.961046, 2, 2.30736, 0.0603994, 2, -0.307359, 0.0687532, 0.0603993, 0.060402, 0.0604081, 0.286941, 0.0663263, 0.0659264, 0.306635, 0.0905303, 0.0608578, 0.415738, 0.060418, 0.0604422, 0.0862624, 0.0603994, 0.0604584, 0.0604002, 1.38787, 0.0603994, 0.0603994, 0.0753761
0.96893, 2, 2.24698, 0.0618327, 2, -0.24698, 0.070284, 0.0618326, 0.0618353, 0.0618414, 0.288531, 0.0677637, 0.0673635, 0.265404, 0.0919725, 0.0622914, 0.417418, 0.0618505, 0.0618706, 0.0926923, 0.0618327, 0.0618821, 0.0618335, 1.361, 0.0618327, 0.0618327, 0.0804672
0.976815, 0, 2.17197, 0.0632824, 1.41421, -2.17197, 0.071871, 0.0632823, 0.063285, 0.0632911, 0.290081, 0.069216, 0.0688157, 0.230692, 0.0934251, 0.0637413, 0.419024, 0.0632996, 0.0633157, 0.0997848, 0.0632824, 0.0633237, 0.0632832, 1.31157, 0.0632824, 0.0632824, 0.0864597
0.984699, 12, 2.08563, 0.0647467, 3.74166, 9.91437, 0.0735285, 0.0647465, 0.0647493, 0.0647554, 0.291608, 0.070682, 0.0702815, 0.202638, 0.0948889, 0.0652057, 0.420586, 0.0647635, 0.064776, 0.107581, 0.0647467, 0.0647813, 0.0647475, 1.24254, 0.0647467, 0.0647467, 0.0934643
0.992583, 4, 1.99185, 0.0662233, 2.44949, 2.00815, 0.0752749, 0.0662231, 0.066226, 0.0662321, 0.293123, 0.0721596, 0.0717591, 0.180997, 0.0963633, 0.0666825, 0.422121, 0.0662399, 0.0662491, 0.116145, 0.0662233, 0.0662524, 0.0662241, 1.15782, 0.0662233, 0.0662233, 0.101563
1.00047, 4, 1.89487, 0.0677094, 2.44949, 2.10513, 0.0771337, 0.0677091, 0.0677121, 0.0677182, 0.294632, 0.0736464, 0.0732458, 0.165239, 0.0978465, 0.0681686, 0.423641, 0.0677262, 0.0677324, 0.125596, 0.0677094, 0.067734, 0.0677103, 1.06195, 0.0677094, 0.0677094, 0.110794
1.00835, 2, 1.79901, 0.0692022, 2, 0.20099, 0.0791361, 0.0692018, 0.0692048, 0.0692109, 0.296138, 0.0751394, 0.0747388, 0.154642, 0.0993363, 0.0696614, 0.42515, 0.0692194, 0.0692233, 0.136157, 0.0692022, 0.069223, 0.069203, 0.959728, 0.0692022, 0.0692022, 0.121133
1.01624, 2, 1.70848, 0.0706986, 2, 0.291516, 0.0813232, 0.070698, 0.0707012, 0.0707073, 0.297642, 0.076636, 0.0762354, 0.148376, 0.10083, 0.0711578, 0.426651, 0.0707167, 0.0707187, 0.148243, 0.0706986, 0.0707162, 0.0706994, 0.855827, 0.0706986, 0.0706986, 0.13248
1.02412, 0, 1.6273, 0.0721957, 1.41421, -1.6273, 0.0837504, 0.072195, 0.0721984, 0.0722045, 0.299144, 0.0781333, 0.0777327, 0.145568, 0.102325, 0.072655, 0.428142, 0.0722153, 0.0722162, 0.162604, 0.0721957, 0.0722108, 0.0721965, 0.754481, 0.0721957, 0.0721957, 0.14465
1.032, 2, 1.55927, 0.0736908, 2, 0.440729, 0.0864919, 0.0736898, 0.0736935, 0.0736996, 0.300641, 0.0796285, 0.0792278, 0.145359, 0.103818, 0.0741501, 0.429619, 0.0737124, 0.073713, 0.180556, 0.0736908, 0.0737037, 0.0736916, 0.659248, 0.0736908, 0.0736908, 0.15737
1.03989, 0, 1.50832, 0.075181, 1.41421, -1.50832, 0.0896471, 0.0751796, 0.0751837, 0.0751898, 0.302133, 0.0811187, 0.0807181, 0.146939, 0.105307, 0.0756403, 0.431076, 0.0752053, 0.0752067, 0.204326, 0.075181, 0.075192, 0.0751819, 0.572866, 0.075181, 0.075181, 0.170281
1.04777, 4, 1.47893, 0.0766635, 2.44949, 2.52107, 0.0933486, 0.0766616, 0.0766661, 0.0766722, 0.303616, 0.0826012, 0.0822005, 0.149577, 0.106789, 0.0771227, 0.432504, 0.0766914, 0.0766947, 0.237572, 0.0766635, 0.0766729, 0.0766643, 0.497192, 0.0766635, 0.0766635, 0.182958
1.05566, 4, 1.477, 0.0781352, 2.44949, 2.523, 0.0977699, 0.0781326, 0.0781378, 0.0781439, 0.305088, 0.0840729, 0.0836723, 0.152636, 0.10826, 0.0785944, 0.433891, 0.078168, 0.0781746, 0.286117, 0.0781352, 0.0781432, 0.078136, 0.433225, 0.0781352, 0.0781352, 0.19493
1.06354, 12, 1.51096, 0.0795929, 3.74166, 10.489, 0.103134, 0.0795895, 0.0795955, 0.0796017, 0.306546, 0.0855306, 0.08513, 0.155587, 0.109717, 0.0800522, 0.435222, 0.0796319, 0.0796436, 0.358946, 0.0795929, 0.0795998, 0.0795937, 0.381208, 0.0795929, 0.0795929, 0.205712
1.07142, 2, 1.59327, 0.081033, 2, 0.406732, 0.109716, 0.0810286, 0.0810357, 0.0810418, 0.307986, 0.0869708, 0.0865701, 0.158018, 0.111157, 0.0814923, 0.436474, 0.0810801, 0.0810987, 0.469485, 0.081033, 0.0810389, 0.0810339, 0.340753, 0.081033, 0.081033, 0.214845
1.07931, 2, 1.74211, 0.0824514, 2, 0.257892, 0.117849, 0.0824456, 0.0824541, 0.0824602, 0.309405, 0.0883892, 0.0879885, 0.159634, 0.112575, 0.0829107, 0.437623, 0.0825089, 0.0825364, 0.637165, 0.0824514, 0.0824565, 0.0824523, 0.311, 0.0824514, 0.0824514, 0.221925
1.08719, 2, 1.98339, 0.0838433, 2, 0.0166119, 0.12791, 0.0838356, 0.083846, 0.0838521, 0.310797, 0.0897811, 0.0893804, 0.160254, 0.113967, 0.0843026, 0.438637, 0.0839141, 0.0839528, 0.889181, 0.0838433, 0.0838476, 0.0838442, 0.290771, 0.0838433, 0.0838433, 0.226644
1.09508, 2, 2.35263, 0.0852031, 2, -0.352633, 0.140308, 0.085193, 0.0852057, 0.0852118, 0.312156, 0.0911408, 0.0907401, 0.15981, 0.115326, 0.0856623, 0.439477, 0.0852909, 0.085343, 1.26227, 0.0852031, 0.0852067, 0.0852039, 0.278717, 0.0852031, 0.0852031, 0.228813
1.10296, 2, 2.89664, 0.0865239, 2, -0.896635, 0.155451, 0.0865109, 0.0865265, 0.0865326, 0.313477, 0.0924616, 0.092061, 0.158326, 0.116647, 0.0869831, 0.440103, 0.0866337, 0.0867009, 1.80425, 0.0865239, 0.0865269, 0.0865247, 0.273428, 0.0865239, 0.0865239, 0.22838
1.11085, 2, 3.67443, 0.087798, 2, -1.67443, 0.173706, 0.0877812, 0.0878006, 0.0878067, 0.314751, 0.0937357, 0.0933351, 0.155909, 0.117921, 0.0882573, 0.440466, 0.0879364, 0.0880197, 2.57499, 0.087798, 0.0878006, 0.0877988, 0.273531, 0.087798, 0.087798, 0.22543
1.11873, 4, 4.75701, 0.0890161, 2.44949, -0.757011, 0.195344, 0.0889946, 0.0890187, 0.0890248, 0.315969, 0.0949538, 0.0945532, 0.152721, 0.119139, 0.0894753, 0.440518, 0.0891915, 0.0892907, 3.6461, 0.0890161, 0.0890183, 0.0890169, 0.277753, 0.0890161, 0.0890161, 0.22018
1.12661, 8, 6.22539, 0.0901675, 3.16228, 1.77461, 0.220477, 0.0901401, 0.0901701, 0.0901762, 0.317121, 0.0961052, 0.0957046, 0.148964, 0.12029, 0.0906268, 0.440212, 0.090391, 0.0905039, 5.09908, 0.0901675, 0.0901693, 0.0901683, 0.284959, 0.0901675, 0.0901675, 0.212957
1.1345, 8, 8.16652, 0.0912398, 3.16228, -0.166515, 0.249002, 0.0912051, 0.0912424, 0.0912486, 0.318193, 0.0971775, 0.0967769, 0.144849, 0.121363, 0.0916991, 0.439503, 0.0915259, 0.0916475, 7.02131, 0.0912398, 0.0912413, 0.0912406, 0.294171, 0.0912398, 0.0912398, 0.204165
