   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_29.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.6973, 6, 0.414384, 0.414277, 2.82843, 5.58562, 0, 0.414277, 0.414277, 0.414277, 0.414277, 0.414277, 0.414277, 0.414277, 0.414277, 0.414277, 0.414277, 0.414277, 0.414279, 0.414277, 0.414383, 0.414277, 0.414277
15.7052, 0, 0.412863, 0.412741, 1.41421, -0.412863, 0, 0.412741, 0.412741, 0.412741, 0.412741, 0.412741, 0.412741, 0.412741, 0.412741, 0.412741, 0.412741, 0.412741, 0.412742, 0.412741, 0.412861, 0.412741, 0.412741
15.7131, 8, 0.410616, 0.410477, 3.16228, 7.58938, 0, 0.410477, 0.410477, 0.410477, 0.410477, 0.410477, 0.410477, 0.410477, 0.410477, 0.410477, 0.410477, 0.410477, 0.410479, 0.410477, 0.410614, 0.410477, 0.410477
15.721, 4, 0.407768, 0.407612, 2.44949, 3.59223, 0, 0.407612, 0.407612, 0.407612, 0.407612, 0.407612, 0.407612, 0.407612, 0.407612, 0.407612, 0.407612, 0.407612, 0.407614, 0.407612, 0.407766, 0.407612, 0.407612
15.729, 4, 0.404628, 0.404454, 2.44949, 3.59537, 0, 0.404454, 0.404454, 0.404454, 0.404454, 0.404454, 0.404454, 0.404454, 0.404454, 0.404454, 0.404454, 0.404454, 0.404455, 0.404454, 0.404627, 0.404454, 0.404454
15.7369, 0, 0.401503, 0.401307, 1.41421, -0.401503, 0, 0.401307, 0.401307, 0.401307, 0.401307, 0.401307, 0.401307, 0.401307, 0.401307, 0.401307, 0.401307, 0.401307, 0.401309, 0.401307, 0.401501, 0.401307, 0.401307
15.7448, 2, 0.399889, 0.399672, 2, 1.60011, 0, 0.399672, 0.399672, 0.399672, 0.399672, 0.399672, 0.399672, 0.399672, 0.399672, 0.399672, 0.399672, 0.399672, 0.399673, 0.399672, 0.399888, 0.399672, 0.399672
15.7527, 2, 0.397647, 0.397406, 2, 1.60235, 0, 0.397406, 0.397406, 0.397406, 0.397406, 0.397406, 0.397406, 0.397406, 0.397406, 0.397406, 0.397406, 0.397406, 0.397407, 0.397406, 0.397646, 0.397406, 0.397406
15.7606, 2, 0.394884, 0.394617, 2, 1.60512, 0, 0.394617, 0.394617, 0.394617, 0.394617, 0.394617, 0.394617, 0.394617, 0.394617, 0.394617, 0.394617, 0.394617, 0.394619, 0.394617, 0.394883, 0.394617, 0.394617
15.7685, 2, 0.391869, 0.391575, 2, 1.60813, 0, 0.391575, 0.391575, 0.391575, 0.391575, 0.391575, 0.391575, 0.391575, 0.391575, 0.391575, 0.391575, 0.391575, 0.391576, 0.391575, 0.391868, 0.391575, 0.391575
15.7764, 2, 0.388868, 0.388544, 2, 1.61113, 0, 0.388544, 0.388544, 0.388544, 0.388544, 0.388544, 0.388544, 0.388544, 0.388544, 0.388544, 0.388544, 0.388544, 0.388546, 0.388544, 0.388866, 0.388544, 0.388544
15.7844, 0, 0.387093, 0.386738, 1.41421, -0.387093, 0, 0.386738, 0.386738, 0.386738, 0.386738, 0.386738, 0.386738, 0.386738, 0.386738, 0.386738, 0.386738, 0.386738, 0.38674, 0.386738, 0.387091, 0.386738, 0.386738
15.7923, 0, 0.384839, 0.384453, 1.41421, -0.384839, 0, 0.384453, 0.384453, 0.384453, 0.384453, 0.384453, 0.384453, 0.384453, 0.384453, 0.384453, 0.384453, 0.384453, 0.384454, 0.384453, 0.384837, 0.384453, 0.384453
15.8002, 4, 0.382178, 0.381759, 2.44949, 3.61782, 0, 0.381759, 0.381759, 0.381759, 0.381759, 0.381759, 0.381759, 0.381759, 0.381759, 0.381759, 0.381759, 0.381759, 0.38176, 0.381759, 0.382177, 0.381759, 0.381759
15.8081, 2, 0.379322, 0.378867, 2, 1.62068, 0, 0.378867, 0.378867, 0.378867, 0.378867, 0.378867, 0.378867, 0.378867, 0.378867, 0.378867, 0.378867, 0.378867, 0.378869, 0.378867, 0.37932, 0.378867, 0.378867
15.816, 0, 0.376478, 0.375987, 1.41421, -0.376478, 0, 0.375987, 0.375987, 0.375987, 0.375987, 0.375987, 0.375987, 0.375987, 0.375987, 0.375987, 0.375987, 0.375987, 0.375989, 0.375987, 0.376476, 0.375987, 0.375987
15.8239, 0, 0.374454, 0.373926, 1.41421, -0.374454, 0, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373927, 0.373926, 0.374452, 0.373926, 0.373926
15.8318, 2, 0.372159, 0.371592, 2, 1.62784, 0, 0.371592, 0.371592, 0.371592, 0.371592, 0.371592, 0.371592, 0.371592, 0.371592, 0.371592, 0.371592, 0.371592, 0.371594, 0.371592, 0.372157, 0.371592, 0.371592
15.8398, 0, 0.36962, 0.369015, 1.41421, -0.36962, 0, 0.369015, 0.369015, 0.369015, 0.369015, 0.369015, 0.369015, 0.369015, 0.369015, 0.369015, 0.369015, 0.369015, 0.369016, 0.369015, 0.369619, 0.369015, 0.369015
15.8477, 0, 0.366966, 0.366321, 1.41421, -0.366966, 0, 0.366321, 0.366321, 0.366321, 0.366321, 0.366321, 0.366321, 0.366321, 0.366321, 0.366321, 0.366321, 0.366321, 0.366322, 0.366321, 0.366965, 0.366321, 0.366321
15.8556, 0, 0.364323, 0.363636, 1.41421, -0.364323, 0, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363638, 0.363636, 0.364321, 0.363636, 0.363636
15.8635, 0, 0.363792, 0.363064, 1.41421, -0.363792, 0, 0.363064, 0.363064, 0.363064, 0.363064, 0.363064, 0.363064, 0.363064, 0.363064, 0.363064, 0.363064, 0.363064, 0.363066, 0.363064, 0.36379, 0.363064, 0.363064
15.8714, 0, 0.363248, 0.362479, 1.41421, -0.363248, 0, 0.362479, 0.362479, 0.362479, 0.362479, 0.362479, 0.362479, 0.362479, 0.362479, 0.362479, 0.362479, 0.362479, 0.362481, 0.362479, 0.363246, 0.362479, 0.362479
15.8793, 2, 0.362705, 0.361895, 2, 1.6373, 0, 0.361895, 0.361895, 0.361895, 0.361895, 0.361895, 0.361895, 0.361895, 0.361895, 0.361895, 0.361895, 0.361895, 0.361896, 0.361895, 0.362703, 0.361895, 0.361895
15.8872, 0, 0.362176, 0.361324, 1.41421, -0.362176, 0, 0.361324, 0.361324, 0.361324, 0.361324, 0.361324, 0.361324, 0.361324, 0.361324, 0.361324, 0.361324, 0.361324, 0.361326, 0.361324, 0.362174, 0.361324, 0.361324
15.8952, 0, 0.361633, 0.36074, 1.41421, -0.361633, 0, 0.36074, 0.36074, 0.36074, 0.36074, 0.36074, 0.36074, 0.36074, 0.36074, 0.36074, 0.36074, 0.36074, 0.360742, 0.36074, 0.361632, 0.36074, 0.36074
15.9031, 0, 0.361091, 0.360157, 1.41421, -0.361091, 0, 0.360157, 0.360157, 0.360157, 0.360157, 0.360157, 0.360157, 0.360157, 0.360157, 0.360157, 0.360157, 0.360157, 0.360159, 0.360157, 0.361089, 0.360157, 0.360157
15.911, 2, 0.360519, 0.359544, 2, 1.63948, 0, 0.359544, 0.359544, 0.359544, 0.359544, 0.359544, 0.359544, 0.359544, 0.359544, 0.359544, 0.359544, 0.359544, 0.359546, 0.359544, 0.360517, 0.359544, 0.359544
15.9189, 0, 0.35989, 0.358875, 1.41421, -0.35989, 0, 0.358875, 0.358875, 0.358875, 0.358875, 0.358875, 0.358875, 0.358875, 0.358875, 0.358875, 0.358875, 0.358875, 0.358877, 0.358875, 0.359888, 0.358875, 0.358875
15.9268, 2, 0.359216, 0.358162, 2, 1.64078, 0, 0.358162, 0.358162, 0.358162, 0.358162, 0.358162, 0.358162, 0.358162, 0.358162, 0.358162, 0.358162, 0.358162, 0.358164, 0.358162, 0.359215, 0.358162, 0.358162
15.9347, 0, 0.358521, 0.357428, 1.41421, -0.358521, 0, 0.357428, 0.357428, 0.357428, 0.357428, 0.357428, 0.357428, 0.357428, 0.357428, 0.357428, 0.357428, 0.357428, 0.35743, 0.357428, 0.358519, 0.357428, 0.357428
15.9426, 0, 0.357825, 0.356694, 1.41421, -0.357825, 0, 0.356694, 0.356694, 0.356694, 0.356694, 0.356694, 0.356694, 0.356694, 0.356694, 0.356694, 0.356694, 0.356694, 0.356696, 0.356694, 0.357823, 0.356694, 0.356694
15.9505, 0, 0.357281, 0.356113, 1.41421, -0.357281, 0, 0.356113, 0.356113, 0.356113, 0.356113, 0.356113, 0.356113, 0.356113, 0.356113, 0.356113, 0.356113, 0.356113, 0.356115, 0.356113, 0.357279, 0.356113, 0.356113
15.9585, 0, 0.356607, 0.355404, 1.41421, -0.356607, 0, 0.355404, 0.355404, 0.355404, 0.355404, 0.355404, 0.355404, 0.355404, 0.355404, 0.355404, 0.355404, 0.355404, 0.355406, 0.355404, 0.356606, 0.355404, 0.355404
15.9664, 2, 0.355825, 0.354587, 2, 1.64418, 0, 0.354587, 0.354587, 0.354587, 0.354587, 0.354587, 0.354587, 0.354587, 0.354587, 0.354587, 0.354587, 0.354587, 0.354588, 0.354587, 0.355823, 0.354587, 0.354587
15.9743, 0, 0.354988, 0.353716, 1.41421, -0.354988, 0, 0.353716, 0.353716, 0.353716, 0.353716, 0.353716, 0.353716, 0.353716, 0.353716, 0.353716, 0.353716, 0.353716, 0.353718, 0.353716, 0.354987, 0.353716, 0.353716
15.9822, 4, 0.354152, 0.352847, 2.44949, 3.64585, 0, 0.352847, 0.352847, 0.352847, 0.352847, 0.352847, 0.352847, 0.352847, 0.352847, 0.352847, 0.352847, 0.352847, 0.352848, 0.352847, 0.35415, 0.352847, 0.352847
15.9901, 0, 0.353706, 0.352369, 1.41421, -0.353706, 0, 0.352369, 0.352369, 0.352369, 0.352369, 0.352369, 0.352369, 0.352369, 0.352369, 0.352369, 0.352369, 0.352369, 0.352371, 0.352369, 0.353705, 0.352369, 0.352369
15.998, 4, 0.353065, 0.351696, 2.44949, 3.64694, 0, 0.351696, 0.351696, 0.351696, 0.351696, 0.351696, 0.351696, 0.351696, 0.351696, 0.351696, 0.351696, 0.351696, 0.351698, 0.351696, 0.353063, 0.351696, 0.351696
16.0059, 0, 0.352257, 0.350858, 1.41421, -0.352257, 0, 0.350858, 0.350858, 0.350858, 0.350858, 0.350858, 0.350858, 0.350858, 0.350858, 0.350858, 0.350858, 0.350858, 0.35086, 0.350858, 0.352255, 0.350858, 0.350858
16.0139, 2, 0.351366, 0.349939, 2, 1.64863, 0, 0.349939, 0.349939, 0.349939, 0.349939, 0.349939, 0.349939, 0.349939, 0.349939, 0.349939, 0.349939, 0.349939, 0.34994, 0.349939, 0.351364, 0.349939, 0.349939
16.0218, 0, 0.350475, 0.34902, 1.41421, -0.350475, 0, 0.34902, 0.34902, 0.34902, 0.34902, 0.34902, 0.34902, 0.34902, 0.34902, 0.34902, 0.34902, 0.34902, 0.349021, 0.34902, 0.350474, 0.34902, 0.34902
16.0297, 0, 0.35, 0.348517, 1.41421, -0.35, 0, 0.348517, 0.348517, 0.348517, 0.348517, 0.348517, 0.348517, 0.348517, 0.348517, 0.348517, 0.348517, 0.348517, 0.348518, 0.348517, 0.349998, 0.348517, 0.348517
16.0376, 2, 0.349273, 0.347763, 2, 1.65073, 0, 0.347763, 0.347763, 0.347763, 0.347763, 0.347763, 0.347763, 0.347763, 0.347763, 0.347763, 0.347763, 0.347763, 0.347765, 0.347763, 0.349272, 0.347763, 0.347763
16.0455, 0, 0.348333, 0.346797, 1.41421, -0.348333, 0, 0.346797, 0.346797, 0.346797, 0.346797, 0.346797, 0.346797, 0.346797, 0.346797, 0.346797, 0.346797, 0.346797, 0.346799, 0.346797, 0.348332, 0.346797, 0.346797
16.0534, 0, 0.347288, 0.345727, 1.41421, -0.347288, 0, 0.345727, 0.345727, 0.345727, 0.345727, 0.345727, 0.345727, 0.345727, 0.345727, 0.345727, 0.345727, 0.345727, 0.345728, 0.345727, 0.347286, 0.345727, 0.345727
16.0613, 0, 0.346244, 0.344657, 1.41421, -0.346244, 0, 0.344657, 0.344657, 0.344657, 0.344657, 0.344657, 0.344657, 0.344657, 0.344657, 0.344657, 0.344657, 0.344657, 0.344659, 0.344657, 0.346242, 0.344657, 0.344657
16.0693, 2, 0.345858, 0.344248, 2, 1.65414, 0, 0.344248, 0.344248, 0.344248, 0.344248, 0.344248, 0.344248, 0.344248, 0.344248, 0.344248, 0.344248, 0.344248, 0.344249, 0.344248, 0.345857, 0.344248, 0.344248
16.0772, 0, 0.345164, 0.343529, 1.41421, -0.345164, 0, 0.343529, 0.343529, 0.343529, 0.343529, 0.343529, 0.343529, 0.343529, 0.343529, 0.343529, 0.343529, 0.343529, 0.343531, 0.343529, 0.345162, 0.343529, 0.343529
16.0851, 0, 0.344206, 0.342547, 1.41421, -0.344206, 0, 0.342547, 0.342547, 0.342547, 0.342547, 0.342547, 0.342547, 0.342547, 0.342547, 0.342547, 0.342547, 0.342547, 0.342549, 0.342547, 0.344204, 0.342547, 0.342547
16.093, 2, 0.343116, 0.341434, 2, 1.65688, 0, 0.341434, 0.341434, 0.341434, 0.341434, 0.341434, 0.341434, 0.341434, 0.341434, 0.341434, 0.341434, 0.341434, 0.341436, 0.341434, 0.343114, 0.341434, 0.341434
16.1009, 0, 0.342025, 0.340319, 1.41421, -0.342025, 0, 0.340319, 0.340319, 0.340319, 0.340319, 0.340319, 0.340319, 0.340319, 0.340319, 0.340319, 0.340319, 0.340319, 0.340321, 0.340319, 0.342023, 0.340319, 0.340319
16.1088, 0, 0.340821, 0.339093, 1.41421, -0.340821, 0, 0.339093, 0.339093, 0.339093, 0.339093, 0.339093, 0.339093, 0.339093, 0.339093, 0.339093, 0.339093, 0.339093, 0.339094, 0.339093, 0.340819, 0.339093, 0.339093
16.1167, 2, 0.339426, 0.337674, 2, 1.66057, 0, 0.337674, 0.337674, 0.337674, 0.337674, 0.337674, 0.337674, 0.337674, 0.337674, 0.337674, 0.337674, 0.337674, 0.337676, 0.337674, 0.339424, 0.337674, 0.337674
16.1247, 0, 0.337868, 0.336094, 1.41421, -0.337868, 0, 0.336094, 0.336094, 0.336094, 0.336094, 0.336094, 0.336094, 0.336094, 0.336094, 0.336094, 0.336094, 0.336094, 0.336095, 0.336094, 0.337866, 0.336094, 0.336094
16.1326, 4, 0.336173, 0.334375, 2.44949, 3.66383, 0, 0.334375, 0.334375, 0.334375, 0.334375, 0.334375, 0.334375, 0.334375, 0.334375, 0.334375, 0.334375, 0.334375, 0.334377, 0.334375, 0.336171, 0.334375, 0.334375
16.1405, 2, 0.334273, 0.332453, 2, 1.66573, 0, 0.332453, 0.332453, 0.332453, 0.332453, 0.332453, 0.332453, 0.332453, 0.332453, 0.332453, 0.332453, 0.332453, 0.332455, 0.332453, 0.334272, 0.332453, 0.332453
16.1484, 0, 0.332207, 0.330363, 1.41421, -0.332207, 0, 0.330363, 0.330363, 0.330363, 0.330363, 0.330363, 0.330363, 0.330363, 0.330363, 0.330363, 0.330363, 0.330363, 0.330365, 0.330363, 0.332205, 0.330363, 0.330363
16.1563, 0, 0.329981, 0.328115, 1.41421, -0.329981, 0, 0.328115, 0.328115, 0.328115, 0.328115, 0.328115, 0.328115, 0.328115, 0.328115, 0.328115, 0.328115, 0.328115, 0.328116, 0.328115, 0.329979, 0.328115, 0.328115
16.1642, 0, 0.327641, 0.325751, 1.41421, -0.327641, 0, 0.325751, 0.325751, 0.325751, 0.325751, 0.325751, 0.325751, 0.325751, 0.325751, 0.325751, 0.325751, 0.325751, 0.325753, 0.325751, 0.327639, 0.325751, 0.325751
16.1721, 0, 0.325235, 0.323321, 1.41421, -0.325235, 0, 0.323321, 0.323321, 0.323321, 0.323321, 0.323321, 0.323321, 0.323321, 0.323321, 0.323321, 0.323321, 0.323321, 0.323323, 0.323321, 0.325233, 0.323321, 0.323321
16.18, 2, 0.322658, 0.32072, 2, 1.67734, 0, 0.32072, 0.32072, 0.32072, 0.32072, 0.32072, 0.32072, 0.32072, 0.32072, 0.32072, 0.32072, 0.32072, 0.320722, 0.32072, 0.322656, 0.32072, 0.32072
16.188, 0, 0.31993, 0.317969, 1.41421, -0.31993, 0, 0.317969, 0.317969, 0.317969, 0.317969, 0.317969, 0.317969, 0.317969, 0.317969, 0.317969, 0.317969, 0.317969, 0.31797, 0.317969, 0.319928, 0.317969, 0.317969
16.1959, 0, 0.317066, 0.315081, 1.41421, -0.317066, 0, 0.315081, 0.315081, 0.315081, 0.315081, 0.315081, 0.315081, 0.315081, 0.315081, 0.315081, 0.315081, 0.315081, 0.315082, 0.315081, 0.317064, 0.315081, 0.315081
16.2038, 2, 0.314109, 0.312099, 2, 1.68589, 0, 0.312099, 0.312099, 0.312099, 0.312099, 0.312099, 0.312099, 0.312099, 0.312099, 0.312099, 0.312099, 0.312099, 0.3121, 0.312099, 0.314107, 0.312099, 0.312099
16.2117, 2, 0.311095, 0.309061, 2, 1.6889, 0, 0.309061, 0.309061, 0.309061, 0.309061, 0.309061, 0.309061, 0.309061, 0.309061, 0.309061, 0.309061, 0.309061, 0.309062, 0.309061, 0.311094, 0.309061, 0.309061
16.2196, 0, 0.307837, 0.305777, 1.41421, -0.307837, 0, 0.305777, 0.305777, 0.305777, 0.305777, 0.305777, 0.305777, 0.305777, 0.305777, 0.305777, 0.305777, 0.305777, 0.305779, 0.305777, 0.307835, 0.305777, 0.305777
16.2275, 2, 0.304355, 0.30227, 2, 1.69564, 0, 0.30227, 0.30227, 0.30227, 0.30227, 0.30227, 0.30227, 0.30227, 0.30227, 0.30227, 0.30227, 0.30227, 0.302272, 0.30227, 0.304354, 0.30227, 0.30227
16.2354, 0, 0.300712, 0.298601, 1.41421, -0.300712, 0, 0.298601, 0.298601, 0.298601, 0.298601, 0.298601, 0.298601, 0.298601, 0.298601, 0.298601, 0.298601, 0.298601, 0.298603, 0.298601, 0.30071, 0.298601, 0.298601
16.2434, 0, 0.29697, 0.294833, 1.41421, -0.29697, 0, 0.294833, 0.294833, 0.294833, 0.294833, 0.294833, 0.294833, 0.294833, 0.294833, 0.294833, 0.294833, 0.294833, 0.294835, 0.294833, 0.296968, 0.294833, 0.294833
16.2513, 0, 0.293192, 0.291029, 1.41421, -0.293192, 0, 0.291029, 0.291029, 0.291029, 0.291029, 0.291029, 0.291029, 0.291029, 0.291029, 0.291029, 0.291029, 0.291029, 0.291031, 0.291029, 0.29319, 0.291029, 0.291029
16.2592, 0, 0.289439, 0.287249, 1.41421, -0.289439, 0, 0.287249, 0.287249, 0.287249, 0.287249, 0.287249, 0.287249, 0.287249, 0.287249, 0.287249, 0.287249, 0.287249, 0.287251, 0.287249, 0.289437, 0.287249, 0.287249
16.2671, 4, 0.285897, 0.283681, 2.44949, 3.7141, 0, 0.283681, 0.283681, 0.283681, 0.283681, 0.283681, 0.283681, 0.283681, 0.283681, 0.283681, 0.283681, 0.283681, 0.283682, 0.283681, 0.285896, 0.283681, 0.283681
16.275, 0, 0.282187, 0.279943, 1.41421, -0.282187, 0, 0.279943, 0.279943, 0.279943, 0.279943, 0.279943, 0.279943, 0.279943, 0.279943, 0.279943, 0.279943, 0.279943, 0.279944, 0.279943, 0.282185, 0.279943, 0.279943
16.2829, 0, 0.278359, 0.276087, 1.41421, -0.278359, 0, 0.276087, 0.276087, 0.276087, 0.276087, 0.276087, 0.276087, 0.276087, 0.276087, 0.276087, 0.276087, 0.276087, 0.276088, 0.276087, 0.278357, 0.276087, 0.276087
16.2908, 2, 0.274487, 0.272187, 2, 1.72551, 0, 0.272187, 0.272187, 0.272187, 0.272187, 0.272187, 0.272187, 0.272187, 0.272187, 0.272187, 0.272187, 0.272187, 0.272188, 0.272187, 0.274485, 0.272187, 0.272187
16.2988, 0, 0.270643, 0.268315, 1.41421, -0.270643, 0, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268316, 0.268315, 0.270642, 0.268315, 0.268315
16.3067, 2, 0.266912, 0.264554, 2, 1.73309, 0, 0.264554, 0.264554, 0.264554, 0.264554, 0.264554, 0.264554, 0.264554, 0.264554, 0.264554, 0.264554, 0.264554, 0.264556, 0.264554, 0.26691, 0.264554, 0.264554
16.3146, 2, 0.262966, 0.260579, 2, 1.73703, 0, 0.260579, 0.260579, 0.260579, 0.260579, 0.260579, 0.260579, 0.260579, 0.260579, 0.260579, 0.260579, 0.260579, 0.26058, 0.260579, 0.262964, 0.260579, 0.260579
16.3225, 2, 0.258871, 0.256454, 2, 1.74113, 0, 0.256454, 0.256454, 0.256454, 0.256454, 0.256454, 0.256454, 0.256454, 0.256454, 0.256454, 0.256454, 0.256454, 0.256456, 0.256454, 0.258869, 0.256454, 0.256454
16.3304, 4, 0.25472, 0.252273, 2.44949, 3.74528, 0, 0.252273, 0.252273, 0.252273, 0.252273, 0.252273, 0.252273, 0.252273, 0.252273, 0.252273, 0.252273, 0.252273, 0.252275, 0.252273, 0.254718, 0.252273, 0.252273
16.3383, 6, 0.250604, 0.248127, 2.82843, 5.7494, 0, 0.248127, 0.248127, 0.248127, 0.248127, 0.248127, 0.248127, 0.248127, 0.248127, 0.248127, 0.248127, 0.248127, 0.248128, 0.248127, 0.250603, 0.248127, 0.248127
16.3462, 0, 0.247119, 0.244611, 1.41421, -0.247119, 0, 0.244611, 0.244611, 0.244611, 0.244611, 0.244611, 0.244611, 0.244611, 0.244611, 0.244611, 0.244611, 0.244611, 0.244612, 0.244611, 0.247117, 0.244611, 0.244611
16.3542, 0, 0.243357, 0.240817, 1.41421, -0.243357, 0, 0.240817, 0.240817, 0.240817, 0.240817, 0.240817, 0.240817, 0.240817, 0.240817, 0.240817, 0.240817, 0.240817, 0.240819, 0.240817, 0.243355, 0.240817, 0.240817
16.3621, 0, 0.2394, 0.236828, 1.41421, -0.2394, 0, 0.236828, 0.236828, 0.236828, 0.236828, 0.236828, 0.236828, 0.236828, 0.236828, 0.236828, 0.236828, 0.236828, 0.236829, 0.236828, 0.239398, 0.236828, 0.236828
16.37, 4, 0.235365, 0.23276, 2.44949, 3.76464, 0, 0.23276, 0.23276, 0.23276, 0.23276, 0.23276, 0.23276, 0.23276, 0.23276, 0.23276, 0.23276, 0.23276, 0.232762, 0.23276, 0.235363, 0.23276, 0.23276
16.3779, 0, 0.231365, 0.228728, 1.41421, -0.231365, 0, 0.228728, 0.228728, 0.228728, 0.228728, 0.228728, 0.228728, 0.228728, 0.228728, 0.228728, 0.228728, 0.228728, 0.22873, 0.228728, 0.231364, 0.228728, 0.228728
16.3858, 0, 0.227727, 0.225057, 1.41421, -0.227727, 0, 0.225057, 0.225057, 0.225057, 0.225057, 0.225057, 0.225057, 0.225057, 0.225057, 0.225057, 0.225057, 0.225057, 0.225059, 0.225057, 0.227726, 0.225057, 0.225057
16.3937, 2, 0.223793, 0.221089, 2, 1.77621, 0, 0.221089, 0.221089, 0.221089, 0.221089, 0.221089, 0.221089, 0.221089, 0.221089, 0.221089, 0.221089, 0.221089, 0.221091, 0.221089, 0.223791, 0.221089, 0.221089
16.4016, 0, 0.219652, 0.216914, 1.41421, -0.219652, 0, 0.216914, 0.216914, 0.216914, 0.216914, 0.216914, 0.216914, 0.216914, 0.216914, 0.216914, 0.216914, 0.216914, 0.216916, 0.216914, 0.21965, 0.216914, 0.216914
16.4095, 0, 0.215431, 0.212659, 1.41421, -0.215431, 0, 0.212659, 0.212659, 0.212659, 0.212659, 0.212659, 0.212659, 0.212659, 0.212659, 0.212659, 0.212659, 0.212659, 0.21266, 0.212659, 0.21543, 0.212659, 0.212659
16.4175, 0, 0.211253, 0.208445, 1.41421, -0.211253, 0, 0.208445, 0.208445, 0.208445, 0.208445, 0.208445, 0.208445, 0.208445, 0.208445, 0.208445, 0.208445, 0.208445, 0.208447, 0.208445, 0.211251, 0.208445, 0.208445
16.4254, 0, 0.207859, 0.205016, 1.41421, -0.207859, 0, 0.205016, 0.205016, 0.205016, 0.205016, 0.205016, 0.205016, 0.205016, 0.205016, 0.205016, 0.205016, 0.205016, 0.205017, 0.205016, 0.207857, 0.205016, 0.205016
16.4333, 0, 0.20413, 0.20125, 1.41421, -0.20413, 0, 0.20125, 0.20125, 0.20125, 0.20125, 0.20125, 0.20125, 0.20125, 0.20125, 0.20125, 0.20125, 0.20125, 0.201252, 0.20125, 0.204128, 0.20125, 0.20125
16.4412, 2, 0.200166, 0.19725, 2, 1.79983, 0, 0.19725, 0.19725, 0.19725, 0.19725, 0.19725, 0.19725, 0.19725, 0.19725, 0.19725, 0.19725, 0.19725, 0.197251, 0.19725, 0.200164, 0.19725, 0.19725
16.4491, 6, 0.196109, 0.193155, 2.82843, 5.80389, 0, 0.193155, 0.193155, 0.193155, 0.193155, 0.193155, 0.193155, 0.193155, 0.193155, 0.193155, 0.193155, 0.193155, 0.193157, 0.193155, 0.196107, 0.193155, 0.193155
16.457, 0, 0.192095, 0.189104, 1.41421, -0.192095, 0, 0.189104, 0.189104, 0.189104, 0.189104, 0.189104, 0.189104, 0.189104, 0.189104, 0.189104, 0.189104, 0.189104, 0.189106, 0.189104, 0.192093, 0.189104, 0.189104
16.4649, 0, 0.188622, 0.185593, 1.41421, -0.188622, 0, 0.185593, 0.185593, 0.185593, 0.185593, 0.185593, 0.185593, 0.185593, 0.185593, 0.185593, 0.185593, 0.185593, 0.185595, 0.185593, 0.18862, 0.185593, 0.185593
16.4729, 2, 0.184802, 0.181734, 2, 1.8152, 0, 0.181734, 0.181734, 0.181734, 0.181734, 0.181734, 0.181734, 0.181734, 0.181734, 0.181734, 0.181734, 0.181734, 0.181735, 0.181734, 0.1848, 0.181734, 0.181734
16.4808, 2, 0.180739, 0.177632, 2, 1.81926, 0, 0.177632, 0.177632, 0.177632, 0.177632, 0.177632, 0.177632, 0.177632, 0.177632, 0.177632, 0.177632, 0.177632, 0.177634, 0.177632, 0.180738, 0.177632, 0.177632
16.4887, 0, 0.176585, 0.173438, 1.41421, -0.176585, 0, 0.173438, 0.173438, 0.173438, 0.173438, 0.173438, 0.173438, 0.173438, 0.173438, 0.173438, 0.173438, 0.173438, 0.17344, 0.173438, 0.176583, 0.173438, 0.173438
16.4966, 0, 0.172481, 0.169294, 1.41421, -0.172481, 0, 0.169294, 0.169294, 0.169294, 0.169294, 0.169294, 0.169294, 0.169294, 0.169294, 0.169294, 0.169294, 0.169294, 0.169295, 0.169294, 0.172479, 0.169294, 0.169294
16.5045, 0, 0.169269, 0.16604, 1.41421, -0.169269, 0, 0.16604, 0.16604, 0.16604, 0.16604, 0.16604, 0.16604, 0.16604, 0.16604, 0.16604, 0.16604, 0.16604, 0.166042, 0.16604, 0.169267, 0.16604, 0.16604
16.5124, 0, 0.16568, 0.16241, 1.41421, -0.16568, 0, 0.16241, 0.16241, 0.16241, 0.16241, 0.16241, 0.16241, 0.16241, 0.16241, 0.16241, 0.16241, 0.16241, 0.162411, 0.16241, 0.165678, 0.16241, 0.16241
16.5203, 2, 0.16183, 0.158517, 2, 1.83817, 0, 0.158517, 0.158517, 0.158517, 0.158517, 0.158517, 0.158517, 0.158517, 0.158517, 0.158517, 0.158517, 0.158517, 0.158519, 0.158517, 0.161828, 0.158517, 0.158517
16.5283, 0, 0.157878, 0.154523, 1.41421, -0.157878, 0, 0.154523, 0.154523, 0.154523, 0.154523, 0.154523, 0.154523, 0.154523, 0.154523, 0.154523, 0.154523, 0.154523, 0.154524, 0.154523, 0.157876, 0.154523, 0.154523
