   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_291.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.635975, 0, 0.0004636, 1.34488e-05, 1.41421, -0.0004636, 1.34488e-05, 0.000166829, 1.76692e-05, 1.41043e-05, 1.61349e-05, 1.92946e-05, 3.80498e-05, 5.64901e-05, 1.40164e-05, 0.000189553, 1.35781e-05, 1.41742e-05, 1.34488e-05, 1.34494e-05, 4.74102e-05, 1.34488e-05, 1.34488e-05, 1.76808e-05
0.643862, 0, 0.000779347, 2.32336e-05, 1.41421, -0.000779347, 2.32336e-05, 0.00028253, 3.03684e-05, 2.43416e-05, 2.77745e-05, 3.31161e-05, 6.94803e-05, 9.59968e-05, 2.41931e-05, 0.000320946, 2.34521e-05, 2.44598e-05, 2.32336e-05, 2.32346e-05, 7.1101e-05, 2.32336e-05, 2.32336e-05, 3.0388e-05
0.651748, 0, 0.0012872, 3.92362e-05, 1.41421, -0.0012872, 3.92362e-05, 0.000467822, 5.10293e-05, 4.10678e-05, 4.67419e-05, 5.55709e-05, 0.000124635, 0.000159505, 4.08223e-05, 0.00053132, 3.95975e-05, 4.12631e-05, 3.92362e-05, 3.92379e-05, 0.000107593, 3.92362e-05, 3.92362e-05, 5.10617e-05
0.659635, 0, 0.00208689, 6.47865e-05, 1.41421, -0.00208689, 6.47865e-05, 0.000757547, 8.38487e-05, 6.7747e-05, 7.69186e-05, 9.11897e-05, 0.000219627, 0.000259187, 6.73503e-05, 0.000860185, 6.53704e-05, 6.80628e-05, 6.47865e-05, 6.47892e-05, 0.000163395, 6.47865e-05, 6.47865e-05, 8.39011e-05
0.667521, 0, 0.00331966, 0.000104617, 1.41421, -0.00331966, 0.000104617, 0.00119991, 0.000134755, 0.000109297, 0.000123798, 0.000146361, 0.000380178, 0.000411974, 0.00010867, 0.00136218, 0.00010554, 0.000109797, 0.000104617, 0.000104621, 0.000247762, 0.000104617, 0.000104617, 0.000134838
0.675408, 0, 0.00518017, 0.000165247, 1.41421, -0.00518017, 0.000165247, 0.00185949, 0.000211866, 0.000172487, 0.000194918, 0.00022982, 0.0006464, 0.000640682, 0.000171517, 0.00211051, 0.000166675, 0.00017326, 0.000165247, 0.000165254, 0.000373509, 0.000165247, 0.000165247, 0.000211995
0.683294, 0, 0.00792964, 0.000255379, 1.41421, -0.00792964, 0.000255379, 0.00282005, 0.000325949, 0.000266339, 0.000300293, 0.000353126, 0.00107937, 0.000975071, 0.00026487, 0.00320003, 0.000257541, 0.000267509, 0.000255379, 0.000255389, 0.000557879, 0.000255379, 0.000255379, 0.000326144
0.691181, 0, 0.0119091, 0.000386242, 1.41421, -0.0119091, 0.000386242, 0.00418643, 0.000490809, 0.000402482, 0.000452794, 0.000531078, 0.00176978, 0.00145264, 0.000400306, 0.00474945, 0.000389445, 0.000404217, 0.000386242, 0.000386257, 0.000823436, 0.000386242, 0.000386242, 0.000491098
0.699068, 0, 0.0175517, 0.000571834, 1.41421, -0.0175517, 0.000571834, 0.00608516, 0.00072354, 0.000595395, 0.000668387, 0.000781963, 0.00284879, 0.00211896, 0.000592238, 0.00690199, 0.000576481, 0.000597915, 0.000571834, 0.000571855, 0.00119888, 0.000571834, 0.000571834, 0.000723962
0.706954, 0, 0.0253923, 0.000828968, 1.41421, -0.0253923, 0.000828968, 0.00866295, 0.00104453, 0.000862445, 0.000966162, 0.00112754, 0.00450094, 0.0030273, 0.000857959, 0.00982361, 0.00083557, 0.000866033, 0.000828968, 0.000828998, 0.00171968, 0.000828968, 0.000828968, 0.00104513
0.714841, 0, 0.036072, 0.00117703, 1.41421, -0.036072, 0.00117703, 0.0120825, 0.0014771, 0.00122363, 0.00136801, 0.00159267, 0.00697827, 0.00423724, 0.00121739, 0.0136982, 0.00118622, 0.00122864, 0.00117703, 0.00117707, 0.0024285, 0.00117703, 0.00117703, 0.00147795
0.722727, 0, 0.0503361, 0.00163739, 1.41421, -0.0503361, 0.00163739, 0.0165151, 0.00204677, 0.00170097, 0.00189794, 0.00220442, 0.0106145, 0.00581226, 0.00169245, 0.0187193, 0.00164993, 0.00170782, 0.00163739, 0.00163745, 0.00337537, 0.00163739, 0.00163739, 0.00204795
0.730614, 0, 0.069023, 0.00223244, 1.41421, -0.069023, 0.00223244, 0.0221306, 0.00277997, 0.00231748, 0.00258091, 0.00299082, 0.0158365, 0.00781606, 0.00230608, 0.0250786, 0.00224921, 0.0023267, 0.00223244, 0.00223252, 0.00461768, 0.00223244, 0.00223244, 0.00278158
0.7385, 0, 0.0930409, 0.00298418, 1.41421, -0.0930409, 0.00298418, 0.0290838, 0.00370235, 0.00309572, 0.00344126, 0.00397892, 0.0231709, 0.0103079, 0.00308077, 0.0329506, 0.00300617, 0.00310791, 0.00298418, 0.00298428, 0.00622019, 0.00298418, 0.00298418, 0.00370455
0.746387, 2, 0.123334, 0.0039125, 2, 1.87667, 0.0039125, 0.0374996, 0.00483669, 0.00405603, 0.0045007, 0.0051926, 0.0332405, 0.0133372, 0.0040368, 0.0424758, 0.00394079, 0.00407192, 0.0039125, 0.00391263, 0.00825537, 0.0039125, 0.0039125, 0.00483968
0.754273, 0, 0.160832, 0.00503324, 1.41421, -0.160832, 0.00503324, 0.0474577, 0.0062006, 0.00521454, 0.00577621, 0.00665016, 0.0467471, 0.0169375, 0.00519024, 0.0537432, 0.00506897, 0.00523498, 0.00503324, 0.0050334, 0.0108046, 0.00503324, 0.00503324, 0.00620466
0.76216, 0, 0.206391, 0.00635625, 1.41421, -0.206391, 0.00635625, 0.0589781, 0.00780421, 0.00658112, 0.0072778, 0.00836182, 0.0644379, 0.0211216, 0.00655099, 0.0667744, 0.00640055, 0.00660717, 0.00635625, 0.00635645, 0.0139608, 0.00635625, 0.00635625, 0.00780978
0.770046, 2, 0.260722, 0.0078836, 2, 1.73928, 0.0078836, 0.0720101, 0.00964812, 0.00815764, 0.00900663, 0.0103277, 0.08705, 0.0258765, 0.00812092, 0.0815109, 0.00793757, 0.00819062, 0.0078836, 0.00788385, 0.0178322, 0.0078836, 0.0078836, 0.00965588
0.777933, 0, 0.324308, 0.00960835, 1.41421, -0.324308, 0.00960835, 0.0864267, 0.0117221, 0.00993663, 0.0109536, 0.0125361, 0.115236, 0.0311617, 0.00989264, 0.0978079, 0.00967296, 0.00997833, 0.00960835, 0.00960865, 0.0225494, 0.00960835, 0.00960835, 0.0117331
0.78582, 0, 0.397328, 0.0115139, 1.41421, -0.397328, 0.0115139, 0.102025, 0.0140045, 0.0119007, 0.013099, 0.0149636, 0.149474, 0.0369079, 0.0118489, 0.115435, 0.01159, 0.0119537, 0.0115139, 0.0115143, 0.028273, 0.0115139, 0.0115139, 0.0140204
0.793706, 0, 0.479583, 0.0135744, 1.41421, -0.479583, 0.0135744, 0.118533, 0.0164625, 0.0140229, 0.0154125, 0.0175747, 0.189961, 0.0430201, 0.0139628, 0.134084, 0.0136625, 0.0140907, 0.0135744, 0.0135748, 0.0352025, 0.0135744, 0.0135744, 0.0164859
0.801593, 0, 0.570433, 0.0157555, 1.41421, -0.570433, 0.0157555, 0.135625, 0.0190538, 0.0162677, 0.0178547, 0.0203241, 0.236521, 0.0493819, 0.0161991, 0.153385, 0.0158559, 0.0163558, 0.0157555, 0.0157559, 0.0435856, 0.0157555, 0.0157555, 0.0190888
0.809479, 2, 0.668769, 0.0180168, 2, 1.33123, 0.0180168, 0.152941, 0.0217294, 0.0185934, 0.0203797, 0.0231591, 0.288514, 0.0558626, 0.0185161, 0.172931, 0.0181295, 0.0187099, 0.0180168, 0.0180173, 0.0537235, 0.0180168, 0.0180168, 0.021782
0.817366, 0, 0.773005, 0.0203143, 1.41421, -0.773005, 0.0203143, 0.170107, 0.024436, 0.0209544, 0.0229375, 0.0260233, 0.344787, 0.0623257, 0.0208686, 0.192299, 0.0204391, 0.0211113, 0.0203143, 0.0203148, 0.0659711, 0.0203143, 0.0203143, 0.0245154
0.825252, 2, 0.88112, 0.0226033, 2, 1.11888, 0.0226033, 0.186764, 0.0271204, 0.0233049, 0.0254782, 0.02886, 0.40367, 0.0686379, 0.0232109, 0.211085, 0.0227395, 0.0235198, 0.0226033, 0.022604, 0.0807287, 0.0226033, 0.0226033, 0.0272399
0.833139, 2, 0.990742, 0.024842, 2, 1.00926, 0.024842, 0.202588, 0.0297329, 0.0256016, 0.0279548, 0.0316165, 0.463029, 0.0746777, 0.0254998, 0.228923, 0.0249886, 0.0259001, 0.024842, 0.0248427, 0.0984214, 0.024842, 0.024842, 0.0299116
0.841025, 4, 1.09926, 0.0269936, 2.44949, 2.90074, 0.0269936, 0.217311, 0.0322304, 0.0278069, 0.0303266, 0.0342472, 0.520372, 0.0803428, 0.0276979, 0.245508, 0.0271494, 0.0282249, 0.0269936, 0.0269943, 0.119465, 0.0269936, 0.0269936, 0.0324954
0.848912, 0, 1.20396, 0.0290291, 1.41421, -1.20396, 0.0290291, 0.230731, 0.0345792, 0.0298911, 0.0325615, 0.0367166, 0.573026, 0.0855554, 0.0297756, 0.260615, 0.0291926, 0.0304784, 0.0290291, 0.0290299, 0.14422, 0.0290291, 0.0290291, 0.0349678
0.856799, 0, 1.30224, 0.0309286, 1.41421, -1.30224, 0.0309286, 0.242722, 0.0367564, 0.0318337, 0.0346377, 0.0390007, 0.618344, 0.0902654, 0.0317124, 0.2741, 0.0310981, 0.0326582, 0.0309286, 0.0309294, 0.172932, 0.0309286, 0.0309286, 0.0373198
0.864685, 0, 1.3917, 0.0326817, 1.41421, -1.3917, 0.0326817, 0.25323, 0.0387504, 0.0336242, 0.0365441, 0.0410875, 0.653933, 0.0944505, 0.0334979, 0.285906, 0.0328554, 0.0347759, 0.0326817, 0.0326826, 0.205668, 0.0326817, 0.0326817, 0.0395579
0.872572, 0, 1.47035, 0.0342874, 1.41421, -1.47035, 0.0342874, 0.262272, 0.0405607, 0.0352617, 0.0382801, 0.0429766, 0.677874, 0.0981143, 0.0351312, 0.296049, 0.0344633, 0.0368578, 0.0342874, 0.0342883, 0.242253, 0.0342874, 0.0342874, 0.041705
0.880458, 0, 1.53668, 0.0357529, 1.41421, -1.53668, 0.0357529, 0.269921, 0.0421963, 0.0367536, 0.0398538, 0.0446777, 0.688908, 0.101283, 0.0366195, 0.304614, 0.035929, 0.0389436, 0.0357529, 0.0357538, 0.282216, 0.0357529, 0.0357529, 0.0438009
0.888345, 4, 1.58975, 0.0370918, 2.44949, 2.41025, 0.0370918, 0.276294, 0.0436737, 0.038114, 0.0412809, 0.0462085, 0.686557, 0.103999, 0.037977, 0.311734, 0.0372662, 0.0410849, 0.0370918, 0.0370927, 0.324761, 0.0370918, 0.0370918, 0.0459024
0.896231, 0, 1.62918, 0.0383225, 1.41421, -1.62918, 0.0383225, 0.281539, 0.0450149, 0.0393619, 0.0425819, 0.0475922, 0.671168, 0.106318, 0.0392226, 0.317573, 0.0384934, 0.0433428, 0.0383225, 0.0383235, 0.368757, 0.0383225, 0.0383225, 0.0480844
0.904118, 0, 1.65513, 0.0394661, 1.41421, -1.65513, 0.0394661, 0.285817, 0.0462447, 0.0405188, 0.0437803, 0.0488552, 0.643876, 0.108301, 0.0403777, 0.322315, 0.0396315, 0.045785, 0.0394661, 0.039467, 0.412776, 0.0394661, 0.0394661, 0.0504409
0.912004, 4, 1.66822, 0.0405441, 2.44949, 2.33178, 0.0405441, 0.289291, 0.0473887, 0.0416071, 0.0449003, 0.0500246, 0.606486, 0.11001, 0.0414647, 0.326145, 0.0407026, 0.048483, 0.0405441, 0.0405451, 0.455158, 0.0405441, 0.0405441, 0.0530879
0.919891, 0, 1.66947, 0.0415775, 1.41421, -1.66947, 0.0415775, 0.29212, 0.0484715, 0.0426481, 0.0459651, 0.0511264, 0.561297, 0.111505, 0.0425047, 0.329239, 0.0417275, 0.0515094, 0.0415775, 0.0415784, 0.494116, 0.0415775, 0.0415775, 0.0561661
0.927778, 2, 1.66016, 0.0425849, 2, 0.339838, 0.0425849, 0.294444, 0.0495151, 0.0436612, 0.0469957, 0.052184, 0.510891, 0.11284, 0.043517, 0.331759, 0.0427254, 0.0549347, 0.0425849, 0.0425859, 0.527868, 0.0425849, 0.0425849, 0.0598449
0.935664, 2, 1.6418, 0.0435824, 2, 0.358196, 0.0435823, 0.296388, 0.0505386, 0.0446627, 0.0480097, 0.0532175, 0.45791, 0.114063, 0.0445179, 0.333843, 0.0437124, 0.0588275, 0.0435824, 0.0435833, 0.554776, 0.0435824, 0.0435824, 0.0643249
0.943551, 0, 1.61602, 0.0445824, 1.41421, -1.61602, 0.0445824, 0.298055, 0.051557, 0.0456656, 0.0490214, 0.054243, 0.404852, 0.115213, 0.0455205, 0.335608, 0.0447014, 0.0632465, 0.0445824, 0.0445834, 0.57349, 0.0445824, 0.0445824, 0.0698397
0.951437, 2, 1.58454, 0.0455945, 2, 0.415458, 0.0455944, 0.299527, 0.0525817, 0.0466796, 0.0500415, 0.0552726, 0.353902, 0.116319, 0.0465342, 0.337148, 0.0457023, 0.0682465, 0.0455945, 0.0455954, 0.583068, 0.0455945, 0.0455945, 0.0766531
0.959324, 6, 1.54913, 0.0466248, 2.82843, 4.45087, 0.0466247, 0.300868, 0.0536206, 0.0477112, 0.0510772, 0.0563147, 0.306821, 0.117404, 0.0475657, 0.338535, 0.0467214, 0.0738757, 0.0466248, 0.0466257, 0.583063, 0.0466248, 0.0466248, 0.0850526
0.96721, 2, 1.51161, 0.0476768, 2, 0.488391, 0.0476767, 0.302126, 0.0546783, 0.0487642, 0.0521329, 0.0573746, 0.26488, 0.118486, 0.0486185, 0.339824, 0.0477627, 0.0801788, 0.0476768, 0.0476778, 0.573568, 0.0476768, 0.0476768, 0.0953359
0.975097, 0, 1.47378, 0.0487519, 1.41421, -1.47378, 0.0487518, 0.303335, 0.0557571, 0.0498399, 0.0532104, 0.0584548, 0.228859, 0.119574, 0.0496941, 0.341052, 0.0488278, 0.0872027, 0.0487519, 0.0487529, 0.555205, 0.0487519, 0.0487519, 0.10779
0.982983, 0, 1.43743, 0.0498496, 1.41421, -1.43743, 0.0498495, 0.304518, 0.0568572, 0.0509379, 0.0543096, 0.0595558, 0.199075, 0.120674, 0.0507921, 0.342247, 0.0499165, 0.0950092, 0.0498496, 0.0498506, 0.529071, 0.0498496, 0.0498496, 0.122663
0.99087, 2, 1.40429, 0.0509682, 2, 0.595709, 0.050968, 0.305689, 0.0579772, 0.0520568, 0.0554291, 0.0606764, 0.175455, 0.12179, 0.0519109, 0.343425, 0.0510274, 0.103697, 0.0509682, 0.0509692, 0.496642, 0.0509682, 0.0509682, 0.140133
0.998757, 2, 1.37598, 0.0521051, 2, 0.624024, 0.0521048, 0.306859, 0.059115, 0.0531938, 0.0565665, 0.0618145, 0.157615, 0.122922, 0.0530479, 0.344596, 0.0521581, 0.11344, 0.0521051, 0.0521061, 0.459643, 0.0521051, 0.0521051, 0.160266
1.00664, 0, 1.35398, 0.0532572, 1.41421, -1.35398, 0.0532568, 0.30803, 0.0602676, 0.0543459, 0.0577189, 0.0629673, 0.144946, 0.124068, 0.0542, 0.345766, 0.053306, 0.124556, 0.0532572, 0.0532581, 0.41991, 0.0532572, 0.0532572, 0.182984
1.01453, 0, 1.3397, 0.0544211, 1.41421, -1.3397, 0.0544206, 0.309206, 0.0614318, 0.0555099, 0.0588831, 0.0641317, 0.136701, 0.125226, 0.055364, 0.346935, 0.054468, 0.137611, 0.0544211, 0.0544221, 0.379254, 0.0544211, 0.0544211, 0.208032
1.02242, 4, 1.33454, 0.0555935, 2.44949, 2.66546, 0.0555928, 0.310385, 0.0626044, 0.0566824, 0.0600556, 0.0653044, 0.132062, 0.126394, 0.0565365, 0.348101, 0.0556411, 0.153599, 0.0555935, 0.0555945, 0.339339, 0.0555935, 0.0555935, 0.234958
1.0303, 4, 1.34014, 0.0567712, 2.44949, 2.65986, 0.0567702, 0.311566, 0.0637822, 0.05786, 0.0612333, 0.0664822, 0.130202, 0.127567, 0.0577141, 0.349262, 0.0568227, 0.174209, 0.0567712, 0.0567722, 0.301583, 0.0567712, 0.0567712, 0.263108
1.03819, 4, 1.35877, 0.0579508, 2.44949, 2.64123, 0.0579494, 0.312748, 0.0649618, 0.0590396, 0.062413, 0.0676618, 0.130326, 0.128743, 0.0588937, 0.350409, 0.0580102, 0.202228, 0.0579508, 0.0579517, 0.267104, 0.0579508, 0.0579508, 0.291641
1.04608, 2, 1.39397, 0.0591292, 2, 0.606027, 0.0591274, 0.313927, 0.0661403, 0.0602181, 0.0635915, 0.0688404, 0.131707, 0.129919, 0.0600722, 0.351536, 0.0592012, 0.24212, 0.0591292, 0.0591302, 0.236688, 0.0591292, 0.0591292, 0.319561
1.05396, 4, 1.45142, 0.0603037, 2.44949, 2.54858, 0.0603013, 0.315102, 0.0673148, 0.0613925, 0.0647659, 0.0700148, 0.133707, 0.131092, 0.0612466, 0.352632, 0.0603938, 0.300828, 0.0603037, 0.0603046, 0.210792, 0.0603037, 0.0603037, 0.34578
1.06185, 2, 1.54008, 0.061471, 2, 0.459917, 0.0614678, 0.31627, 0.0684821, 0.0625599, 0.0659332, 0.0711822, 0.135792, 0.132258, 0.062414, 0.353681, 0.0615862, 0.388821, 0.061471, 0.061472, 0.189576, 0.061471, 0.061471, 0.369178
1.06974, 0, 1.67372, 0.0626283, 1.41421, -1.67372, 0.0626241, 0.317428, 0.0696394, 0.0637172, 0.0670905, 0.0723395, 0.137542, 0.133415, 0.0635713, 0.354668, 0.0627767, 0.521425, 0.0626283, 0.0626293, 0.172948, 0.0626283, 0.0626283, 0.388697
1.07762, 0, 1.87252, 0.0637723, 1.41421, -1.87252, 0.0637668, 0.318572, 0.0707835, 0.0648612, 0.0682346, 0.0734835, 0.138649, 0.134558, 0.0647153, 0.35557, 0.0639637, 0.720365, 0.0637723, 0.0637733, 0.160622, 0.0637723, 0.0637723, 0.403413
1.08551, 2, 2.165, 0.0648996, 2, -0.164999, 0.0648923, 0.319699, 0.0719107, 0.0659885, 0.0693618, 0.0746108, 0.138919, 0.135685, 0.0658426, 0.356362, 0.0651451, 1.01548, 0.0648996, 0.0649006, 0.152173, 0.0648996, 0.0648996, 0.412619
1.0934, 6, 2.58964, 0.0660063, 2.82843, 3.41036, 0.0659968, 0.320806, 0.0730174, 0.0670951, 0.0704685, 0.0757174, 0.138266, 0.136791, 0.0669492, 0.357015, 0.0663189, 1.4463, 0.0660063, 0.0660072, 0.147095, 0.0660063, 0.0660063, 0.415879
1.10128, 2, 3.1964, 0.0670878, 2, -1.1964, 0.0670755, 0.321887, 0.0740989, 0.0681766, 0.07155, 0.0767989, 0.136692, 0.137873, 0.0680307, 0.357495, 0.0674824, 2.06345, 0.0670878, 0.0670888, 0.144848, 0.0670878, 0.0670878, 0.41307
1.10917, 8, 4.04719, 0.0681391, 3.16228, 3.95281, 0.0681234, 0.322939, 0.0751503, 0.069228, 0.0726014, 0.0778503, 0.134281, 0.138924, 0.0690821, 0.357768, 0.0686321, 2.92912, 0.0681391, 0.0681401, 0.144892, 0.0681391, 0.0681391, 0.404388
1.11705, 8, 5.21536, 0.0691544, 3.16228, 2.78464, 0.0691342, 0.323954, 0.0761655, 0.0702432, 0.0736166, 0.0788655, 0.131172, 0.139939, 0.0700973, 0.357796, 0.0697637, 4.11655, 0.0691544, 0.0691554, 0.146718, 0.0691544, 0.0691544, 0.390331
1.12494, 6, 6.7833, 0.0701267, 2.82843, -0.783298, 0.070101, 0.324926, 0.0771379, 0.0712156, 0.074589, 0.0798379, 0.127541, 0.140911, 0.0710697, 0.357546, 0.0708721, 5.70765, 0.0701267, 0.0701277, 0.149862, 0.0701267, 0.0701267, 0.371657
1.13283, 14, 8.83812, 0.0710486, 4, 5.16188, 0.071016, 0.325848, 0.0780597, 0.0721374, 0.0755108, 0.0807597, 0.123582, 0.141833, 0.0719915, 0.356987, 0.0719507, 7.78881, 0.0710486, 0.0710495, 0.153917, 0.0710486, 0.0710486, 0.349311
1.14071, 18, 11.4646, 0.071911, 4.47214, 6.53543, 0.07187, 0.32671, 0.0789222, 0.0729999, 0.0763733, 0.0816222, 0.119485, 0.142696, 0.072854, 0.356097, 0.072992, 10.4439, 0.071911, 0.071912, 0.158532, 0.071911, 0.071911, 0.324361
1.1486, 10, 14.7364, 0.0727045, 3.4641, -4.73643, 0.072653, 0.327504, 0.0797156, 0.0737934, 0.0771668, 0.0824157, 0.115422, 0.143489, 0.0736475, 0.354868, 0.0739869, 13.7456, 0.0727045, 0.0727055, 0.163415, 0.0727045, 0.0727045, 0.297903
1.15649, 16, 18.7052, 0.0734185, 4.24264, -2.70516, 0.0733543, 0.328218, 0.0804297, 0.0745074, 0.0778808, 0.0831297, 0.111534, 0.144203, 0.0743615, 0.353307, 0.0749257, 17.7444, 0.0734185, 0.0734195, 0.168322, 0.0734185, 0.0734185, 0.270992
1.16437, 38, 23.3887, 0.0740419, 6.32456, 14.6113, 0.0739621, 0.328841, 0.081053, 0.0751308, 0.0785041, 0.0837531, 0.107928, 0.144827, 0.0749848, 0.351442, 0.0757975, 22.4573, 0.0740419, 0.0740429, 0.173054, 0.0740419, 0.0740419, 0.244575
1.17226, 36, 28.7595, 0.074563, 6.16441, 7.24052, 0.0744644, 0.329362, 0.0815741, 0.0756518, 0.0790252, 0.0842741, 0.104669, 0.145348, 0.0755059, 0.349327, 0.0765905, 27.856, 0.074563, 0.0745639, 0.177446, 0.074563, 0.074563, 0.219441
1.18015, 36, 34.7362, 0.0749702, 6.16441, 1.26376, 0.0748492, 0.32977, 0.0819814, 0.0760591, 0.0794325, 0.0846814, 0.101786, 0.145755, 0.0759132, 0.347045, 0.0772932, 33.8586, 0.0749702, 0.0749712, 0.181361, 0.0749702, 0.0749702, 0.19619
1.18803, 50, 41.1784, 0.0752527, 7.2111, 8.82159, 0.0751046, 0.330052, 0.0822638, 0.0763416, 0.0797149, 0.0849639, 0.0992757, 0.146037, 0.0761957, 0.344712, 0.0778942, 40.3241, 0.0752527, 0.0752537, 0.184684, 0.0752527, 0.0752527, 0.175227
1.19592, 66, 47.8859, 0.0754003, 8.24621, 18.1141, 0.0752201, 0.3302, 0.0824115, 0.0764892, 0.0798626, 0.0851116, 0.0971097, 0.146185, 0.0763433, 0.342481, 0.0783832, 47.052, 0.0754003, 0.0754013, 0.187313, 0.0754003, 0.0754003, 0.156768
1.20381, 60, 54.6072, 0.0754048, 7.87401, 5.39281, 0.0751865, 0.330204, 0.082416, 0.0764937, 0.0798671, 0.0851162, 0.0952414, 0.146189, 0.0763478, 0.340549, 0.0787516, 53.7908, 0.0754048, 0.0754058, 0.18916, 0.0754048, 0.0754048, 0.140862
1.21169, 74, 61.0521, 0.0752603, 8.7178, 12.9479, 0.074997, 0.33006, 0.0822714, 0.0763492, 0.0797225, 0.0849719, 0.0936142, 0.146045, 0.0762033, 0.339153, 0.0789938, 60.2503, 0.0752603, 0.0752613, 0.19015, 0.0752603, 0.0752603, 0.127421
1.21958, 68, 66.9123, 0.0749638, 8.3666, 1.08775, 0.0746476, 0.329763, 0.0819749, 0.0760527, 0.0794261, 0.0846758, 0.092169, 0.145748, 0.0759068, 0.338581, 0.0791078, 66.1219, 0.0749638, 0.0749648, 0.190219, 0.0749638, 0.0749638, 0.116254
1.22747, 74, 71.8845, 0.0745161, 8.7178, 2.11547, 0.0741379, 0.329315, 0.0815272, 0.0756049, 0.0789783, 0.0842287, 0.0908495, 0.145301, 0.075459, 0.339172, 0.0790968, 71.1028, 0.0745161, 0.0745171, 0.189321, 0.0745161, 0.0745161, 0.107107
1.23535, 60, 75.6978, 0.0739219, 7.87401, -15.6978, 0.0734713, 0.328721, 0.080933, 0.0750107, 0.0783841, 0.0836356, 0.0896065, 0.144706, 0.0748648, 0.341319, 0.0789709, 74.9215, 0.0739219, 0.0739228, 0.187433, 0.0739219, 0.0739219, 0.0996943
1.24324, 78, 78.1364, 0.0731902, 8.94427, -0.136436, 0.0726553, 0.327989, 0.0802013, 0.074279, 0.0776524, 0.0829061, 0.088401, 0.143975, 0.0741331, 0.345469, 0.0787493, 77.3627, 0.0731902, 0.0731912, 0.184556, 0.0731902, 0.0731902, 0.0937229
1.25113, 76, 79.0618, 0.0723346, 8.83176, -3.06183, 0.0717015, 0.327133, 0.0793457, 0.0734234, 0.0767968, 0.082054, 0.087205, 0.143119, 0.0732775, 0.352125, 0.0784634, 78.2873, 0.0723346, 0.0723355, 0.180723, 0.0723346, 0.0723346, 0.0889166
1.25901, 70, 78.4243, 0.0713726, 8.48528, -8.42435, 0.0706258, 0.326171, 0.0783837, 0.0724615, 0.0758348, 0.081098, 0.0860023, 0.142157, 0.0723156, 0.36184, 0.0781619, 77.6454, 0.0713726, 0.0713736, 0.175998, 0.0713726, 0.0713726, 0.0850293
1.2669, 78, 76.2683, 0.0703258, 8.94427, 1.73172, 0.0694472, 0.325123, 0.0773369, 0.0714147, 0.074788, 0.080061, 0.0847872, 0.14111, 0.0712688, 0.375211, 0.0779177, 75.4808, 0.0703258, 0.0703268, 0.17048, 0.0703258, 0.0703258, 0.0818521
1.27479, 56, 72.7269, 0.0692187, 7.61577, -16.7269, 0.0681878, 0.324013, 0.0762297, 0.0703075, 0.0736809, 0.0789696, 0.0835635, 0.140002, 0.0701616, 0.392871, 0.0778377, 71.9263, 0.0692187, 0.0692197, 0.1643, 0.0692187, 0.0692187, 0.0792167
1.28267, 66, 68.0086, 0.0680779, 8.24621, -2.00864, 0.0668711, 0.322869, 0.0750888, 0.0691667, 0.07254, 0.0778535, 0.0823423, 0.13886, 0.0690208, 0.415474, 0.0780772, 67.1897, 0.0680779, 0.0680789, 0.157613, 0.0680779, 0.0680779, 0.0769935
1.29056, 64, 62.3776, 0.0669313, 8.12404, 1.6224, 0.0655219, 0.321716, 0.073942, 0.0680201, 0.0713933, 0.0767451, 0.0811401, 0.137712, 0.0678741, 0.44368, 0.0788588, 61.534, 0.0669313, 0.0669323, 0.150595, 0.0669313, 0.0669313, 0.075088
1.29845, 54, 56.1291, 0.0658064, 7.48331, -2.12912, 0.064164, 0.320581, 0.0728168, 0.0668951, 0.0702682, 0.075678, 0.0799763, 0.136584, 0.0667492, 0.478131, 0.0804962, 55.2538, 0.0658064, 0.0658074, 0.143429, 0.0658064, 0.0658064, 0.0734342
1.30633, 36, 49.565, 0.0647296, 6.16441, -13.565, 0.0628197, 0.319488, 0.0717396, 0.0658183, 0.0691912, 0.074687, 0.0788717, 0.135502, 0.0656723, 0.519438, 0.0834243, 48.6497, 0.0647296, 0.0647306, 0.136298, 0.0647296, 0.0647296, 0.0719897
1.31422, 40, 42.9703, 0.0637247, 6.48074, -2.97028, 0.0615082, 0.318457, 0.070734, 0.0648133, 0.0681858, 0.0738069, 0.0778462, 0.13449, 0.0646673, 0.568156, 0.0882318, 42.0055, 0.0637247, 0.0637257, 0.129374, 0.0637247, 0.0637247, 0.070728
1.32211, 44, 36.5948, 0.0628118, 6.78233, 7.40515, 0.060245, 0.317504, 0.0698201, 0.0639003, 0.0672723, 0.0730727, 0.0769172, 0.133566, 0.0637542, 0.624764, 0.095696, 35.5699, 0.0628118, 0.0628128, 0.122809, 0.0628118, 0.0628118, 0.0696343
1.32999, 36, 30.64, 0.0620066, 6.16441, 5.35999, 0.0590402, 0.316638, 0.0690133, 0.0630949, 0.0664661, 0.072519, 0.0760983, 0.132743, 0.0629487, 0.689655, 0.106813, 29.5427, 0.0620066, 0.0620076, 0.116724, 0.0620066, 0.0620066, 0.0686999
