   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_305.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.8473, 22, 11.9051, 1.04379, 4.89898, 10.0949, 1.04379, 0, 1.04379, 1.04379, 1.04379, 1.04379, 1.04379, 1.04379, 1.04379, 1.04379, 1.04379, 1.04379, 1.04379, 1.04379, 1.04379, 1.04379, 1.04379, 1.04379, 1.04379, 1.04379, 11.9051, 1.04379
12.8552, 10, 11.4773, 1.03992, 3.4641, -1.47735, 1.03992, 0, 1.03992, 1.03992, 1.03992, 1.03992, 1.03992, 1.03992, 1.03992, 1.03992, 1.03992, 1.03992, 1.03992, 1.03992, 1.03992, 1.03992, 1.03992, 1.03992, 1.03992, 1.03992, 11.4773, 1.03992
12.8631, 12, 10.9946, 1.03408, 3.74166, 1.00536, 1.03408, 0, 1.03408, 1.03408, 1.03408, 1.03408, 1.03408, 1.03408, 1.03408, 1.03408, 1.03408, 1.03408, 1.03408, 1.03408, 1.03408, 1.03408, 1.03408, 1.03408, 1.03408, 1.03408, 10.9946, 1.03408
12.871, 18, 10.4664, 1.02657, 4.47214, 7.53357, 1.02657, 0, 1.02657, 1.02657, 1.02657, 1.02657, 1.02657, 1.02657, 1.02657, 1.02657, 1.02657, 1.02657, 1.02657, 1.02657, 1.02657, 1.02657, 1.02657, 1.02657, 1.02657, 1.02657, 10.4664, 1.02657
12.8788, 14, 9.90299, 1.01824, 4, 4.09701, 1.01824, 0, 1.01824, 1.01824, 1.01824, 1.01824, 1.01824, 1.01824, 1.01824, 1.01824, 1.01824, 1.01824, 1.01824, 1.01824, 1.01824, 1.01824, 1.01824, 1.01824, 1.01824, 1.01824, 9.90298, 1.01824
12.8867, 14, 9.31471, 1.00994, 4, 4.68529, 1.00994, 0, 1.00994, 1.00994, 1.00994, 1.00994, 1.00994, 1.00994, 1.00994, 1.00994, 1.00994, 1.00994, 1.00994, 1.00994, 1.00994, 1.00994, 1.00994, 1.00994, 1.00994, 1.00994, 9.31471, 1.00994
12.8946, 6, 8.7152, 1.00562, 2.82843, -2.7152, 1.00562, 0, 1.00563, 1.00562, 1.00562, 1.00562, 1.00562, 1.00562, 1.00562, 1.00562, 1.00562, 1.00562, 1.00562, 1.00562, 1.00562, 1.00562, 1.00562, 1.00562, 1.00562, 1.00562, 8.71519, 1.00562
12.9025, 6, 8.10756, 0.999349, 2.82843, -2.10756, 0.999349, 0, 0.999357, 0.999349, 0.999349, 0.999349, 0.999349, 0.999349, 0.999349, 0.999349, 0.999349, 0.999349, 0.999349, 0.999349, 0.999349, 0.999349, 0.999349, 0.99935, 0.999349, 0.999349, 8.10755, 0.999349
12.9104, 8, 7.50047, 0.9914, 3.16228, 0.49953, 0.9914, 0, 0.99141, 0.9914, 0.9914, 0.9914, 0.9914, 0.9914, 0.9914, 0.9914, 0.9914, 0.9914, 0.9914, 0.9914, 0.9914, 0.9914, 0.9914, 0.991401, 0.9914, 0.9914, 7.50046, 0.9914
12.9182, 8, 6.90286, 0.982639, 3.16228, 1.09714, 0.982639, 0, 0.982654, 0.982639, 0.982639, 0.982639, 0.982639, 0.982639, 0.982639, 0.982639, 0.982639, 0.982639, 0.982639, 0.982639, 0.982639, 0.982639, 0.982639, 0.98264, 0.982639, 0.982639, 6.90284, 0.982639
12.9261, 10, 6.32228, 0.973917, 3.4641, 3.67772, 0.973917, 0, 0.973937, 0.973917, 0.973917, 0.973917, 0.973917, 0.973917, 0.973917, 0.973917, 0.973917, 0.973917, 0.973917, 0.973917, 0.973917, 0.973917, 0.973917, 0.973918, 0.973917, 0.973917, 6.32226, 0.973917
12.934, 6, 5.76914, 0.969781, 2.82843, 0.230859, 0.969781, 0, 0.969809, 0.969781, 0.969781, 0.969781, 0.969781, 0.969781, 0.969781, 0.969781, 0.969781, 0.969781, 0.969781, 0.969781, 0.969781, 0.969781, 0.969781, 0.969782, 0.969781, 0.969781, 5.76911, 0.969781
12.9419, 6, 5.24158, 0.963648, 2.82843, 0.758415, 0.963648, 0, 0.963685, 0.963648, 0.963648, 0.963648, 0.963648, 0.963648, 0.963648, 0.963648, 0.963648, 0.963648, 0.963648, 0.963648, 0.963648, 0.963648, 0.963648, 0.963649, 0.963648, 0.963648, 5.24155, 0.963648
12.9498, 6, 4.74377, 0.955817, 2.82843, 1.25623, 0.955817, 0, 0.955866, 0.955817, 0.955817, 0.955817, 0.955817, 0.955817, 0.955817, 0.955817, 0.955817, 0.955817, 0.955817, 0.955817, 0.955817, 0.955817, 0.955817, 0.955818, 0.955817, 0.955817, 4.74372, 0.955817
12.9576, 2, 4.27918, 0.947163, 2, -2.27918, 0.947163, 0, 0.94723, 0.947163, 0.947163, 0.947163, 0.947163, 0.947163, 0.947163, 0.947163, 0.947163, 0.947163, 0.947163, 0.947163, 0.947163, 0.947163, 0.947163, 0.947164, 0.947163, 0.947163, 4.27911, 0.947163
12.9655, 4, 3.85026, 0.938549, 2.44949, 0.149739, 0.938549, 0, 0.938638, 0.938549, 0.938549, 0.938549, 0.938549, 0.938549, 0.938549, 0.938549, 0.938549, 0.938549, 0.938549, 0.938549, 0.938549, 0.938549, 0.938549, 0.93855, 0.938549, 0.938549, 3.85017, 0.938549
12.9734, 2, 3.46214, 0.934112, 2, -1.46214, 0.934112, 0, 0.934229, 0.934112, 0.934112, 0.934112, 0.934112, 0.934112, 0.934112, 0.934112, 0.934112, 0.934112, 0.934112, 0.934112, 0.934112, 0.934112, 0.934112, 0.934112, 0.934112, 0.934112, 3.46202, 0.934112
12.9813, 6, 3.10855, 0.927728, 2.82843, 2.89145, 0.927728, 0, 0.927882, 0.927728, 0.927728, 0.927728, 0.927728, 0.927728, 0.927728, 0.927728, 0.927728, 0.927728, 0.927728, 0.927728, 0.927728, 0.927728, 0.927728, 0.927729, 0.927728, 0.927728, 3.10839, 0.927728
12.9892, 2, 2.78901, 0.91969, 2, -0.78901, 0.91969, 0, 0.919892, 0.91969, 0.91969, 0.91969, 0.91969, 0.91969, 0.91969, 0.91969, 0.91969, 0.91969, 0.91969, 0.91969, 0.91969, 0.91969, 0.91969, 0.919691, 0.91969, 0.91969, 2.78881, 0.91969
12.9971, 2, 2.50315, 0.910854, 2, -0.503151, 0.910854, 0, 0.911117, 0.910854, 0.910854, 0.910854, 0.910854, 0.910854, 0.910854, 0.910854, 0.910854, 0.910854, 0.910854, 0.910854, 0.910854, 0.910854, 0.910854, 0.910854, 0.910854, 0.910854, 2.50289, 0.910854
13.0049, 2, 2.25, 0.90206, 2, -0.250005, 0.90206, 0, 0.902399, 0.90206, 0.90206, 0.90206, 0.90206, 0.90206, 0.90206, 0.90206, 0.90206, 0.90206, 0.90206, 0.90206, 0.90206, 0.90206, 0.90206, 0.902061, 0.90206, 0.90206, 2.24966, 0.90206
13.0128, 4, 2.03187, 0.897717, 2.44949, 1.96813, 0.897717, 0, 0.898152, 0.897717, 0.897717, 0.897717, 0.897717, 0.897717, 0.897717, 0.897717, 0.897717, 0.897717, 0.897717, 0.897717, 0.897717, 0.897717, 0.897717, 0.897718, 0.897717, 0.897717, 2.03144, 0.897717
13.0207, 2, 1.84001, 0.891464, 2, 0.159986, 0.891464, 0, 0.892017, 0.891464, 0.891464, 0.891464, 0.891464, 0.891464, 0.891464, 0.891464, 0.891464, 0.891464, 0.891464, 0.891464, 0.891464, 0.891464, 0.891464, 0.891465, 0.891464, 0.891464, 1.83946, 0.891464
13.0286, 4, 1.67233, 0.883584, 2.44949, 2.32767, 0.883584, 0, 0.884282, 0.883584, 0.883584, 0.883584, 0.883584, 0.883584, 0.883584, 0.883584, 0.883584, 0.883584, 0.883584, 0.883584, 0.883584, 0.883584, 0.883584, 0.883584, 0.883584, 0.883584, 1.67163, 0.883584
13.0365, 2, 1.52709, 0.874917, 2, 0.472905, 0.874917, 0, 0.875794, 0.874917, 0.874917, 0.874917, 0.874917, 0.874917, 0.874917, 0.874917, 0.874917, 0.874917, 0.874917, 0.874917, 0.874917, 0.874917, 0.874917, 0.874918, 0.874917, 0.874917, 1.52622, 0.874917
13.0443, 0, 1.40263, 0.866294, 1.41421, -1.40263, 0.866294, 0, 0.867386, 0.866294, 0.866294, 0.866294, 0.866294, 0.866294, 0.866294, 0.866294, 0.866294, 0.866294, 0.866294, 0.866294, 0.866294, 0.866294, 0.866294, 0.866295, 0.866294, 0.866294, 1.40154, 0.866294
13.0522, 4, 1.30056, 0.861714, 2.44949, 2.69944, 0.861714, 0, 0.863065, 0.861714, 0.861714, 0.861714, 0.861714, 0.861714, 0.861714, 0.861714, 0.861714, 0.861714, 0.861714, 0.861714, 0.861714, 0.861714, 0.861714, 0.861715, 0.861714, 0.861714, 1.29921, 0.861714
13.0601, 2, 1.21278, 0.855357, 2, 0.787225, 0.855357, 0, 0.857016, 0.855357, 0.855357, 0.855357, 0.855357, 0.855357, 0.855357, 0.855357, 0.855357, 0.855357, 0.855357, 0.855357, 0.855357, 0.855357, 0.855357, 0.855358, 0.855357, 0.855357, 1.21112, 0.855357
13.068, 2, 1.13742, 0.847503, 2, 0.862577, 0.847503, 0, 0.849527, 0.847503, 0.847503, 0.847503, 0.847503, 0.847503, 0.847503, 0.847503, 0.847503, 0.847503, 0.847503, 0.847503, 0.847503, 0.847503, 0.847503, 0.847504, 0.847503, 0.847503, 1.1354, 0.847503
13.0759, 2, 1.07336, 0.838929, 2, 0.926636, 0.838929, 0, 0.84138, 0.838929, 0.838929, 0.838929, 0.838929, 0.838929, 0.838929, 0.838929, 0.838929, 0.838929, 0.838929, 0.838929, 0.838929, 0.838929, 0.838929, 0.83893, 0.838929, 0.838929, 1.07091, 0.838929
13.0837, 2, 1.01963, 0.830399, 2, 0.980366, 0.830399, 0, 0.833346, 0.830399, 0.830399, 0.830399, 0.830399, 0.830399, 0.830399, 0.830399, 0.830399, 0.830399, 0.830399, 0.830399, 0.830399, 0.830399, 0.830399, 0.8304, 0.830399, 0.830399, 1.01669, 0.830399
13.0916, 6, 0.978425, 0.825648, 2.82843, 5.02157, 0.825648, 0, 0.829167, 0.825648, 0.825648, 0.825648, 0.825648, 0.825648, 0.825648, 0.825648, 0.825648, 0.825648, 0.825648, 0.825648, 0.825648, 0.825648, 0.825648, 0.825649, 0.825648, 0.825648, 0.974905, 0.825648
13.0995, 0, 0.943071, 0.819331, 1.41421, -0.943071, 0.819331, 0, 0.823503, 0.819331, 0.819331, 0.819331, 0.819331, 0.819331, 0.819331, 0.819331, 0.819331, 0.819331, 0.819331, 0.819331, 0.819331, 0.819331, 0.819331, 0.819331, 0.819331, 0.819331, 0.938898, 0.819331
13.1074, 4, 0.912696, 0.811711, 2.44949, 3.0873, 0.811711, 0, 0.816624, 0.811711, 0.811711, 0.811711, 0.811711, 0.811711, 0.811711, 0.811711, 0.811711, 0.811711, 0.811711, 0.811711, 0.811711, 0.811711, 0.811711, 0.811711, 0.811711, 0.811711, 0.907781, 0.811711
13.1153, 6, 0.887025, 0.803466, 2.82843, 5.11297, 0.803466, 0, 0.809211, 0.803466, 0.803466, 0.803466, 0.803466, 0.803466, 0.803466, 0.803466, 0.803466, 0.803466, 0.803466, 0.803466, 0.803466, 0.803466, 0.803466, 0.803467, 0.803466, 0.803466, 0.88128, 0.803466
13.1232, 0, 0.865949, 0.795264, 1.41421, -0.865949, 0.795264, 0, 0.801935, 0.795264, 0.795264, 0.795264, 0.795264, 0.795264, 0.795264, 0.795264, 0.795264, 0.795264, 0.795264, 0.795264, 0.795264, 0.795264, 0.795264, 0.795265, 0.795264, 0.795264, 0.859277, 0.795264
13.131, 4, 0.852011, 0.790261, 2.44949, 3.14799, 0.790261, 0, 0.797952, 0.790261, 0.790261, 0.790261, 0.790261, 0.790261, 0.790261, 0.790261, 0.790261, 0.790261, 0.790261, 0.790261, 0.790261, 0.790261, 0.790261, 0.790262, 0.790261, 0.790261, 0.844319, 0.790261
13.1389, 4, 0.840247, 0.783954, 2.44949, 3.15975, 0.783954, 0, 0.79276, 0.783954, 0.783954, 0.783954, 0.783954, 0.783954, 0.783954, 0.783954, 0.783954, 0.783954, 0.783954, 0.783954, 0.783954, 0.783954, 0.783954, 0.783955, 0.783954, 0.783954, 0.83144, 0.783954
13.1468, 0, 0.830576, 0.776588, 1.41421, -0.830576, 0.776588, 0, 0.786601, 0.776588, 0.776588, 0.776588, 0.776588, 0.776588, 0.776588, 0.776588, 0.776588, 0.776588, 0.776588, 0.776588, 0.776588, 0.776588, 0.776588, 0.776589, 0.776588, 0.776588, 0.820563, 0.776588
13.1547, 2, 0.823361, 0.768719, 2, 1.17664, 0.768719, 0, 0.780024, 0.768719, 0.768719, 0.768719, 0.768719, 0.768719, 0.768719, 0.768719, 0.768719, 0.768719, 0.768719, 0.768719, 0.768719, 0.768719, 0.768719, 0.768719, 0.768719, 0.768719, 0.812055, 0.768719
13.1626, 2, 0.819071, 0.760889, 2, 1.18093, 0.760889, 0, 0.773565, 0.760889, 0.760889, 0.760889, 0.760889, 0.760889, 0.760889, 0.760889, 0.760889, 0.760889, 0.760889, 0.760889, 0.760889, 0.760889, 0.760889, 0.76089, 0.760889, 0.760889, 0.806394, 0.760889
13.1704, 4, 0.820213, 0.755564, 2.44949, 3.17979, 0.755564, 0, 0.76968, 0.755564, 0.755564, 0.755564, 0.755564, 0.755564, 0.755564, 0.755564, 0.755564, 0.755564, 0.755564, 0.755564, 0.755564, 0.755564, 0.755564, 0.755565, 0.755564, 0.755564, 0.806097, 0.755564
13.1783, 2, 0.823415, 0.749225, 2, 1.17659, 0.749225, 0, 0.764835, 0.749225, 0.749225, 0.749225, 0.749225, 0.749225, 0.749225, 0.749225, 0.749225, 0.749225, 0.749225, 0.749225, 0.749225, 0.749225, 0.749225, 0.749226, 0.749225, 0.749225, 0.807804, 0.749225
13.1862, 0, 0.829184, 0.742132, 1.41421, -0.829184, 0.742132, 0, 0.759276, 0.742132, 0.742132, 0.742132, 0.742132, 0.742132, 0.742132, 0.742132, 0.742132, 0.742132, 0.742132, 0.742132, 0.742132, 0.742132, 0.742132, 0.742133, 0.742132, 0.742132, 0.812039, 0.742132
13.1941, 0, 0.838261, 0.734684, 1.41421, -0.838261, 0.734684, 0, 0.753382, 0.734684, 0.734684, 0.734684, 0.734684, 0.734684, 0.734684, 0.734684, 0.734684, 0.734684, 0.734684, 0.734684, 0.734684, 0.734684, 0.734684, 0.734684, 0.734684, 0.734684, 0.819562, 0.734684
13.202, 0, 0.851468, 0.727273, 1.41421, -0.851468, 0.727273, 0, 0.747528, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727274, 0.727273, 0.727273, 0.831212, 0.727273
13.2098, 0, 0.875936, 0.726519, 1.41421, -0.875936, 0.726519, 0, 0.748309, 0.726519, 0.726519, 0.726519, 0.726519, 0.726519, 0.726519, 0.726519, 0.726519, 0.726519, 0.726519, 0.726519, 0.726519, 0.726519, 0.726519, 0.72652, 0.726519, 0.726519, 0.854145, 0.726519
13.2177, 0, 0.905516, 0.72569, 1.41421, -0.905516, 0.72569, 0, 0.748972, 0.72569, 0.72569, 0.72569, 0.72569, 0.72569, 0.72569, 0.72569, 0.72569, 0.72569, 0.72569, 0.72569, 0.72569, 0.72569, 0.72569, 0.725691, 0.72569, 0.72569, 0.882233, 0.72569
13.2256, 0, 0.940933, 0.724861, 1.41421, -0.940933, 0.724861, 0, 0.749569, 0.724861, 0.724861, 0.724861, 0.724861, 0.724861, 0.724861, 0.724861, 0.724861, 0.724861, 0.724861, 0.724861, 0.724861, 0.724861, 0.724861, 0.724862, 0.724861, 0.724861, 0.916225, 0.724861
13.2335, 0, 0.983116, 0.72428, 1.41421, -0.983116, 0.72428, 0, 0.750323, 0.72428, 0.72428, 0.72428, 0.72428, 0.72428, 0.72428, 0.72428, 0.72428, 0.72428, 0.72428, 0.72428, 0.72428, 0.72428, 0.72428, 0.724281, 0.72428, 0.72428, 0.957072, 0.72428
13.2414, 0, 1.03221, 0.723367, 1.41421, -1.03221, 0.723367, 0, 0.750631, 0.723367, 0.723367, 0.723367, 0.723367, 0.723367, 0.723367, 0.723367, 0.723367, 0.723367, 0.723367, 0.723367, 0.723367, 0.723367, 0.723367, 0.723368, 0.723367, 0.723367, 1.00495, 0.723367
13.2493, 2, 1.08928, 0.722454, 2, 0.910717, 0.722454, 0, 0.750804, 0.722454, 0.722454, 0.722454, 0.722454, 0.722454, 0.722454, 0.722454, 0.722454, 0.722454, 0.722454, 0.722454, 0.722454, 0.722454, 0.722454, 0.722455, 0.722454, 0.722454, 1.06093, 0.722454
13.2571, 6, 1.15657, 0.723085, 2.82843, 4.84343, 0.723085, 0, 0.752368, 0.723085, 0.723085, 0.723085, 0.723085, 0.723085, 0.723085, 0.723085, 0.723085, 0.723085, 0.723085, 0.723085, 0.723085, 0.723085, 0.723085, 0.723086, 0.723085, 0.723085, 1.12729, 0.723085
13.265, 2, 1.2322, 0.722708, 2, 0.767801, 0.722708, 0, 0.752753, 0.722708, 0.722708, 0.722708, 0.722708, 0.722708, 0.722708, 0.722708, 0.722708, 0.722708, 0.722708, 0.722708, 0.722708, 0.722708, 0.722708, 0.722709, 0.722708, 0.722708, 1.20215, 0.722708
13.2729, 0, 1.31679, 0.721348, 1.41421, -1.31679, 0.721348, 0, 0.75197, 0.721348, 0.721348, 0.721348, 0.721348, 0.721348, 0.721348, 0.721348, 0.721348, 0.721348, 0.721348, 0.721348, 0.721348, 0.721348, 0.721348, 0.721349, 0.721348, 0.721348, 1.28617, 0.721348
13.2808, 4, 1.41131, 0.719498, 2.44949, 2.58869, 0.719498, 0, 0.750502, 0.719498, 0.719498, 0.719498, 0.719498, 0.719498, 0.719498, 0.719498, 0.719498, 0.719498, 0.719498, 0.719498, 0.719498, 0.719498, 0.719498, 0.719499, 0.719498, 0.719498, 1.3803, 0.719498
13.2887, 2, 1.51658, 0.717651, 2, 0.483423, 0.717651, 0, 0.748837, 0.717651, 0.717651, 0.717651, 0.717651, 0.717651, 0.717651, 0.717651, 0.717651, 0.717651, 0.717651, 0.717651, 0.717651, 0.717651, 0.717651, 0.717652, 0.717651, 0.717651, 1.48539, 0.717651
13.2965, 2, 1.6351, 0.718135, 2, 0.3649, 0.718135, 0, 0.749301, 0.718135, 0.718135, 0.718135, 0.718135, 0.718135, 0.718135, 0.718135, 0.718135, 0.718135, 0.718135, 0.718135, 0.718135, 0.718135, 0.718135, 0.718136, 0.718135, 0.718135, 1.60393, 0.718135
13.3044, 6, 1.76348, 0.71763, 2.82843, 4.23652, 0.71763, 0, 0.748576, 0.71763, 0.71763, 0.71763, 0.71763, 0.71763, 0.71763, 0.71763, 0.71763, 0.71763, 0.71763, 0.71763, 0.71763, 0.71763, 0.71763, 0.717631, 0.71763, 0.71763, 1.73253, 0.71763
13.3123, 0, 1.90145, 0.716201, 1.41421, -1.90145, 0.716201, 0, 0.746732, 0.716201, 0.716201, 0.716201, 0.716201, 0.716201, 0.716201, 0.716201, 0.716201, 0.716201, 0.716201, 0.716201, 0.716201, 0.716201, 0.716201, 0.716202, 0.716201, 0.716201, 1.87092, 0.716201
13.3202, 2, 2.0489, 0.714312, 2, -0.048898, 0.714312, 0, 0.744245, 0.714312, 0.714312, 0.714312, 0.714312, 0.714312, 0.714312, 0.714312, 0.714312, 0.714312, 0.714312, 0.714312, 0.714312, 0.714312, 0.714312, 0.714312, 0.714312, 0.714312, 2.01896, 0.714312
13.3281, 4, 2.20543, 0.712425, 2.44949, 1.79457, 0.712425, 0, 0.74159, 0.712425, 0.712425, 0.712425, 0.712425, 0.712425, 0.712425, 0.712425, 0.712425, 0.712425, 0.712425, 0.712425, 0.712425, 0.712425, 0.712425, 0.712426, 0.712425, 0.712425, 2.17626, 0.712425
13.3359, 4, 2.37189, 0.712623, 2.44949, 1.62811, 0.712623, 0, 0.740867, 0.712623, 0.712623, 0.712623, 0.712623, 0.712623, 0.712623, 0.712623, 0.712623, 0.712623, 0.712623, 0.712623, 0.712623, 0.712623, 0.712623, 0.712623, 0.712623, 0.712623, 2.34364, 0.712623
13.3438, 6, 2.5439, 0.71202, 2.82843, 3.4561, 0.71202, 0, 0.739208, 0.71202, 0.71202, 0.71202, 0.71202, 0.71202, 0.71202, 0.71202, 0.71202, 0.71202, 0.71202, 0.71202, 0.71202, 0.71202, 0.71202, 0.712021, 0.71202, 0.71202, 2.51671, 0.71202
13.3517, 8, 2.71976, 0.710667, 3.16228, 5.28024, 0.710667, 0, 0.736686, 0.710667, 0.710667, 0.710667, 0.710667, 0.710667, 0.710667, 0.710667, 0.710667, 0.710667, 0.710667, 0.710667, 0.710667, 0.710667, 0.710667, 0.710668, 0.710667, 0.710667, 2.69374, 0.710667
13.3596, 10, 2.89766, 0.708941, 3.4641, 7.10234, 0.708941, 0, 0.733698, 0.708941, 0.708941, 0.708941, 0.708941, 0.708941, 0.708941, 0.708941, 0.708941, 0.708941, 0.708941, 0.708941, 0.708941, 0.708941, 0.708941, 0.708942, 0.708941, 0.708941, 2.8729, 0.708941
13.3675, 0, 3.07567, 0.707217, 1.41421, -3.07567, 0.707217, 0, 0.730643, 0.707217, 0.707217, 0.707217, 0.707217, 0.707217, 0.707217, 0.707217, 0.707217, 0.707217, 0.707217, 0.707217, 0.707217, 0.707217, 0.707217, 0.707218, 0.707217, 0.707217, 3.05225, 0.707217
13.3754, 6, 3.25264, 0.706859, 2.82843, 2.74736, 0.706859, 0, 0.728906, 0.706859, 0.706859, 0.706859, 0.706859, 0.706859, 0.706859, 0.706859, 0.706859, 0.706859, 0.706859, 0.706859, 0.706859, 0.706859, 0.706859, 0.70686, 0.706859, 0.706859, 3.23059, 0.706859
13.3832, 4, 3.42394, 0.705984, 2.44949, 0.576058, 0.705984, 0, 0.726626, 0.705984, 0.705984, 0.705984, 0.705984, 0.705984, 0.705984, 0.705984, 0.705984, 0.705984, 0.705984, 0.705984, 0.705984, 0.705984, 0.705984, 0.705985, 0.705984, 0.705984, 3.4033, 0.705984
13.3911, 4, 3.58685, 0.704626, 2.44949, 0.413153, 0.704626, 0, 0.723857, 0.704626, 0.704626, 0.704626, 0.704626, 0.704626, 0.704626, 0.704626, 0.704626, 0.704626, 0.704626, 0.704626, 0.704626, 0.704626, 0.704626, 0.704627, 0.704626, 0.704626, 3.56762, 0.704626
13.399, 4, 3.73881, 0.703027, 2.44949, 0.26119, 0.703027, 0, 0.72086, 0.703027, 0.703027, 0.703027, 0.703027, 0.703027, 0.703027, 0.703027, 0.703027, 0.703027, 0.703027, 0.703027, 0.703027, 0.703027, 0.703027, 0.703028, 0.703027, 0.703027, 3.72098, 0.703027
13.4069, 8, 3.87738, 0.70143, 3.16228, 4.12262, 0.70143, 0, 0.717893, 0.70143, 0.70143, 0.70143, 0.70143, 0.70143, 0.70143, 0.70143, 0.70143, 0.70143, 0.70143, 0.70143, 0.70143, 0.70143, 0.70143, 0.701431, 0.70143, 0.70143, 3.86092, 0.70143
13.4148, 0, 4.00016, 0.700074, 1.41421, -4.00016, 0.700074, 0, 0.71521, 0.700074, 0.700074, 0.700074, 0.700074, 0.700074, 0.700074, 0.700074, 0.700074, 0.700074, 0.700074, 0.700074, 0.700074, 0.700074, 0.700074, 0.700075, 0.700074, 0.700074, 3.98502, 0.700074
13.4226, 0, 4.10418, 0.698325, 1.41421, -4.10418, 0.698325, 0, 0.712187, 0.698325, 0.698325, 0.698325, 0.698325, 0.698325, 0.698325, 0.698325, 0.698325, 0.698325, 0.698325, 0.698325, 0.698325, 0.698325, 0.698325, 0.698326, 0.698325, 0.698325, 4.09032, 0.698325
13.4305, 4, 4.18753, 0.696283, 2.44949, -0.187526, 0.696283, 0, 0.708933, 0.696283, 0.696283, 0.696283, 0.696283, 0.696283, 0.696283, 0.696283, 0.696283, 0.696283, 0.696283, 0.696283, 0.696283, 0.696283, 0.696283, 0.696283, 0.696283, 0.696283, 4.17487, 0.696283
13.4384, 6, 4.24855, 0.694022, 2.82843, 1.75145, 0.694022, 0, 0.705532, 0.694022, 0.694022, 0.694022, 0.694022, 0.694022, 0.694022, 0.694022, 0.694022, 0.694022, 0.694022, 0.694022, 0.694022, 0.694022, 0.694022, 0.694023, 0.694022, 0.694022, 4.23704, 0.694022
13.4463, 2, 4.28595, 0.691483, 2, -2.28595, 0.691483, 0, 0.701926, 0.691483, 0.691483, 0.691483, 0.691483, 0.691483, 0.691483, 0.691483, 0.691483, 0.691483, 0.691483, 0.691483, 0.691483, 0.691483, 0.691483, 0.691484, 0.691483, 0.691483, 4.27551, 0.691483
13.4542, 6, 4.29871, 0.688457, 2.82843, 1.70129, 0.688457, 0, 0.697909, 0.688457, 0.688457, 0.688457, 0.688457, 0.688457, 0.688457, 0.688457, 0.688457, 0.688457, 0.688457, 0.688457, 0.688457, 0.688457, 0.688457, 0.688458, 0.688457, 0.688457, 4.28926, 0.688457
13.462, 6, 4.2866, 0.685018, 2.82843, 1.7134, 0.685018, 0, 0.693555, 0.685018, 0.685018, 0.685018, 0.685018, 0.685018, 0.685018, 0.685018, 0.685018, 0.685018, 0.685018, 0.685018, 0.685018, 0.685018, 0.685018, 0.685019, 0.685018, 0.685018, 4.27806, 0.685018
13.4699, 4, 4.24985, 0.681223, 2.44949, -0.249853, 0.681223, 0, 0.688921, 0.681223, 0.681223, 0.681223, 0.681223, 0.681223, 0.681223, 0.681223, 0.681223, 0.681223, 0.681223, 0.681223, 0.681223, 0.681223, 0.681223, 0.681224, 0.681223, 0.681223, 4.24215, 0.681223
13.4778, 4, 4.18926, 0.677181, 2.44949, -0.189264, 0.677181, 0, 0.684111, 0.677181, 0.677181, 0.677181, 0.677181, 0.677181, 0.677181, 0.677181, 0.677181, 0.677181, 0.677181, 0.677181, 0.677181, 0.677181, 0.677181, 0.677182, 0.677181, 0.677181, 4.18233, 0.677181
13.4857, 2, 4.10608, 0.672983, 2, -2.10608, 0.672983, 0, 0.679216, 0.672983, 0.672983, 0.672983, 0.672983, 0.672983, 0.672983, 0.672983, 0.672983, 0.672983, 0.672983, 0.672983, 0.672983, 0.672983, 0.672983, 0.672984, 0.672983, 0.672983, 4.09985, 0.672983
13.4936, 4, 4.00195, 0.668697, 2.44949, -0.00194931, 0.668697, 0, 0.674297, 0.668697, 0.668697, 0.668697, 0.668697, 0.668697, 0.668697, 0.668697, 0.668697, 0.668697, 0.668697, 0.668697, 0.668697, 0.668697, 0.668697, 0.668697, 0.668697, 0.668697, 3.99635, 0.668697
13.5015, 6, 3.87887, 0.664372, 2.82843, 2.12113, 0.664372, 0, 0.6694, 0.664372, 0.664372, 0.664372, 0.664372, 0.664372, 0.664372, 0.664372, 0.664372, 0.664372, 0.664372, 0.664372, 0.664372, 0.664372, 0.664372, 0.664373, 0.664372, 0.664372, 3.87384, 0.664372
13.5093, 4, 3.73865, 0.659581, 2.44949, 0.261348, 0.659581, 0, 0.664092, 0.659581, 0.659581, 0.659581, 0.659581, 0.659581, 0.659581, 0.659581, 0.659581, 0.659581, 0.659581, 0.659581, 0.659581, 0.659581, 0.659581, 0.659582, 0.659581, 0.659581, 3.73414, 0.659581
13.5172, 2, 3.58358, 0.65408, 2, -1.58358, 0.65408, 0, 0.658124, 0.65408, 0.65408, 0.65408, 0.65408, 0.65408, 0.65408, 0.65408, 0.65408, 0.65408, 0.65408, 0.65408, 0.65408, 0.65408, 0.65408, 0.654081, 0.65408, 0.65408, 3.57954, 0.65408
