   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_96.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
10.9797, 5.49071, 4.54262, 4.54259, 2.73692, 0.948083, 0, 4.54262, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259, 4.54259
10.9876, 11.6481, 4.52798, 4.52795, 3.69433, 7.1201, 0, 4.52798, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795, 4.52795
10.9955, 3.86121, 4.51336, 4.51333, 2.42099, -0.65215, 0, 4.51336, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333, 4.51333
11.0034, 3, 4.51403, 4.514, 2.23607, -1.51403, 0, 4.51403, 4.514, 4.514, 4.514, 4.514, 4.514, 4.514, 4.514, 4.514, 4.514, 4.514, 4.514, 4.514, 4.514, 4.514, 4.514, 4.514, 4.514, 4.514, 4.514
11.0112, 5.28187, 4.50822, 4.50819, 2.69849, 0.773649, 0, 4.50822, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819, 4.50819
11.0191, 4.53622, 4.49663, 4.49659, 2.5566, 0.0395923, 0, 4.49662, 4.49659, 4.49659, 4.49659, 4.49659, 4.49659, 4.49659, 4.49659, 4.49659, 4.49659, 4.49659, 4.49659, 4.49659, 4.49659, 4.49659, 4.49659, 4.4966, 4.49659, 4.49659, 4.49659
11.027, 6.44486, 4.48215, 4.48212, 2.906, 1.96271, 0, 4.48215, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212, 4.48212
11.0349, 5.80335, 4.4677, 4.46767, 2.79345, 1.33565, 0, 4.4677, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767, 4.46767
11.0428, 4.55576, 4.46788, 4.46784, 2.56042, 0.0878859, 0, 4.46788, 4.46784, 4.46784, 4.46784, 4.46784, 4.46784, 4.46784, 4.46784, 4.46784, 4.46784, 4.46784, 4.46784, 4.46784, 4.46784, 4.46784, 4.46784, 4.46785, 4.46784, 4.46784, 4.46784
11.0506, 5.18649, 4.46188, 4.46185, 2.68076, 0.724608, 0, 4.46188, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185, 4.46185
11.0585, 8.41534, 4.45036, 4.45033, 3.22728, 3.96498, 0, 4.45036, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033, 4.45033
11.0664, 4.38355, 4.43609, 4.43606, 2.52657, -0.0525417, 0, 4.43609, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606, 4.43606
11.0743, 9.59752, 4.42184, 4.42181, 3.40551, 5.17568, 0, 4.42184, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181, 4.42181
11.0822, 5.78885, 4.42158, 4.42155, 2.79085, 1.36726, 0, 4.42158, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155, 4.42155
11.09, 9.37844, 4.41548, 4.41545, 3.37319, 4.96296, 0, 4.41548, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545, 4.41545
11.0979, 8.42181, 4.40412, 4.40409, 3.22828, 4.01768, 0, 4.40412, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409, 4.40409
11.1058, 3.7891, 4.39016, 4.39013, 2.40605, -0.601065, 0, 4.39016, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013, 4.39013
11.1137, 2.99554, 4.37622, 4.37618, 2.23507, -1.38068, 0, 4.37622, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618, 4.37618
11.1216, 3.78162, 4.37532, 4.37529, 2.4045, -0.593703, 0, 4.37532, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529, 4.37529
11.1295, 6.20822, 4.36897, 4.36893, 2.865, 1.83926, 0, 4.36897, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893, 4.36893
11.1373, 4.5596, 4.35772, 4.35769, 2.56117, 0.201883, 0, 4.35772, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769, 4.35769
11.1452, 5.65142, 4.34404, 4.34401, 2.76612, 1.30738, 0, 4.34404, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401, 4.34401
11.1531, 7.32924, 4.33039, 4.33035, 3.05438, 2.99886, 0, 4.33039, 4.33035, 4.33035, 4.33035, 4.33035, 4.33035, 4.33035, 4.33035, 4.33035, 4.33035, 4.33035, 4.33035, 4.33035, 4.33035, 4.33035, 4.33035, 4.33036, 4.33035, 4.33035, 4.33035
11.161, 7.21574, 4.32827, 4.32824, 3.03574, 2.88747, 0, 4.32827, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824, 4.32824
11.1689, 1.67546, 4.3216, 4.32156, 1.91715, -2.64613, 0, 4.3216, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156, 4.32156
11.1767, 6.07955, 4.31072, 4.31068, 2.84246, 1.76884, 0, 4.31072, 4.31068, 4.31068, 4.31068, 4.31068, 4.31068, 4.31068, 4.31068, 4.31068, 4.31068, 4.31068, 4.31068, 4.31068, 4.31068, 4.31068, 4.31068, 4.31069, 4.31068, 4.31068, 4.31068
11.1846, 4.45551, 4.29775, 4.29772, 2.54077, 0.157764, 0, 4.29775, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772, 4.29772
11.1925, 3.52516, 4.2848, 4.28477, 2.35056, -0.759646, 0, 4.2848, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477, 4.28477
11.2004, 4.99058, 4.28095, 4.28092, 2.64397, 0.709631, 0, 4.28095, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092, 4.28092
11.2083, 7.99058, 4.27369, 4.27365, 3.16079, 3.71689, 0, 4.27369, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365, 4.27365
11.2161, 6.23222, 4.2632, 4.26316, 2.86918, 1.96902, 0, 4.2632, 4.26316, 4.26316, 4.26316, 4.26316, 4.26316, 4.26316, 4.26316, 4.26316, 4.26316, 4.26316, 4.26316, 4.26316, 4.26316, 4.26316, 4.26316, 4.26317, 4.26316, 4.26316, 4.26316
11.224, 2.48191, 4.25111, 4.25107, 2.11705, -1.7692, 0, 4.25111, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107, 4.25107
11.2319, 2.99755, 4.23904, 4.239, 2.23552, -1.24148, 0, 4.23903, 4.239, 4.239, 4.239, 4.239, 4.239, 4.239, 4.239, 4.239, 4.239, 4.239, 4.239, 4.239, 4.239, 4.239, 4.239, 4.239, 4.239, 4.239, 4.239
11.2398, 11.2492, 4.23137, 4.23134, 3.63994, 7.01779, 0, 4.23137, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134, 4.23134
11.2477, 2.99777, 4.22274, 4.2227, 2.23557, -1.22497, 0, 4.22274, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227, 4.2227
11.2555, 4, 4.21327, 4.21323, 2.44949, -0.213269, 0, 4.21327, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323, 4.21323
11.2634, 5.74337, 4.20256, 4.20252, 2.78269, 1.54081, 0, 4.20256, 4.20252, 4.20252, 4.20252, 4.20252, 4.20252, 4.20252, 4.20252, 4.20252, 4.20252, 4.20252, 4.20252, 4.20252, 4.20252, 4.20252, 4.20252, 4.20253, 4.20252, 4.20252, 4.20252
11.2713, 4.48005, 4.19083, 4.19079, 2.54559, 0.289221, 0, 4.19083, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079, 4.19079
11.2792, 2.51515, 4.17839, 4.17835, 2.12489, -1.66324, 0, 4.17839, 4.17835, 4.17835, 4.17835, 4.17835, 4.17835, 4.17835, 4.17835, 4.17835, 4.17835, 4.17835, 4.17835, 4.17835, 4.17835, 4.17835, 4.17835, 4.17836, 4.17835, 4.17835, 4.17835
11.2871, 4.46961, 4.16551, 4.16547, 2.54354, 0.304101, 0, 4.16551, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547, 4.16547
11.295, 6.25948, 4.15236, 4.15233, 2.87393, 2.10712, 0, 4.15236, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233, 4.15233
11.3028, 5.92045, 4.13907, 4.13903, 2.81433, 1.78138, 0, 4.13907, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903, 4.13903
11.3107, 4.79851, 4.12514, 4.1251, 2.6074, 0.673377, 0, 4.12513, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251, 4.1251
11.3186, 3.99331, 4.11061, 4.11057, 2.44812, -0.117301, 0, 4.11061, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057, 4.11057
11.3265, 8.71673, 4.09565, 4.09562, 3.27364, 4.62107, 0, 4.09565, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562, 4.09562
11.3344, 5.54672, 4.07969, 4.07965, 2.74713, 1.46703, 0, 4.07968, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965, 4.07965
11.3422, 5.99536, 4.06282, 4.06278, 2.82761, 1.93254, 0, 4.06282, 4.06278, 4.06278, 4.06278, 4.06278, 4.06278, 4.06278, 4.06278, 4.06278, 4.06278, 4.06278, 4.06278, 4.06278, 4.06278, 4.06278, 4.06278, 4.06279, 4.06278, 4.06278, 4.06278
11.3501, 3.56127, 4.04501, 4.04497, 2.35823, -0.483743, 0, 4.04501, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497, 4.04497
11.358, 4.14312, 4.02648, 4.02644, 2.47853, 0.116638, 0, 4.02648, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644, 4.02644
11.3659, 4.28116, 4.00763, 4.00758, 2.50623, 0.273539, 0, 4.00762, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758, 4.00758
11.3738, 1.57571, 3.98881, 3.98877, 1.89096, -2.4131, 0, 3.98881, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877, 3.98877
11.3816, 3.12156, 3.97206, 3.97201, 2.26309, -0.850497, 0, 3.97206, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201, 3.97201
11.3895, 3.69792, 3.95368, 3.95363, 2.38703, -0.255768, 0, 3.95368, 3.95363, 3.95363, 3.95363, 3.95363, 3.95363, 3.95363, 3.95363, 3.95363, 3.95363, 3.95363, 3.95363, 3.95363, 3.95363, 3.95363, 3.95363, 3.95364, 3.95363, 3.95363, 3.95363
11.3974, 6.98994, 3.93396, 3.93391, 2.99832, 3.05598, 0, 3.93396, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391, 3.93391
11.4053, 8.99058, 3.91359, 3.91353, 3.3152, 5.07699, 0, 3.91359, 3.91353, 3.91353, 3.91353, 3.91353, 3.91353, 3.91353, 3.91353, 3.91353, 3.91353, 3.91353, 3.91353, 3.91353, 3.91353, 3.91353, 3.91353, 3.91354, 3.91353, 3.91353, 3.91353
11.4132, 4.68823, 3.89327, 3.89322, 2.58616, 0.794953, 0, 3.89327, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322, 3.89322
11.421, 5.68278, 3.87824, 3.87817, 2.77178, 1.80454, 0, 3.87824, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817, 3.87817
11.4289, 5.21462, 3.86047, 3.8604, 2.686, 1.35415, 0, 3.86047, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604, 3.8604
11.4368, 6.37621, 3.84041, 3.84033, 2.89417, 2.5358, 0, 3.8404, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033, 3.84033
11.4447, 7.30211, 3.81923, 3.81915, 3.04994, 3.48288, 0, 3.81923, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915, 3.81915
11.4526, 4.99268, 3.79811, 3.79802, 2.64437, 1.19457, 0, 3.79811, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802, 3.79802
11.4605, 5.67597, 3.78483, 3.78474, 2.77055, 1.89113, 0, 3.78483, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474, 3.78474
11.4683, 8.30942, 3.7678, 3.7677, 3.21083, 4.54162, 0, 3.7678, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677, 3.7677
11.4762, 3.31462, 3.74759, 3.74748, 2.30535, -0.432971, 0, 3.74759, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748, 3.74748
11.4841, 5.02317, 3.72583, 3.72571, 2.65013, 1.29734, 0, 3.72583, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571, 3.72571
11.492, 5.29368, 3.70414, 3.70401, 2.70068, 1.58954, 0, 3.70414, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401, 3.70401
11.4999, 3.33965, 3.69243, 3.69229, 2.31077, -0.35278, 0, 3.69243, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229, 3.69229
11.5077, 6.99281, 3.67602, 3.67586, 2.9988, 3.31679, 0, 3.67602, 3.67586, 3.67586, 3.67586, 3.67586, 3.67586, 3.67586, 3.67586, 3.67586, 3.67586, 3.67586, 3.67586, 3.67586, 3.67586, 3.67586, 3.67586, 3.67587, 3.67586, 3.67586, 3.67586
11.5156, 5.99108, 3.65561, 3.65545, 2.82685, 2.33546, 0, 3.65561, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545, 3.65545
11.5235, 3.66691, 3.63326, 3.63308, 2.38053, 0.0336578, 0, 3.63326, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308, 3.63308
11.5314, 1.65898, 3.61097, 3.61078, 1.91285, -1.95198, 0, 3.61097, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078, 3.61078
11.5393, 4.972, 3.60088, 3.60067, 2.64045, 1.37112, 0, 3.60088, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067, 3.60067
11.5471, 5.01859, 3.58516, 3.58493, 2.64926, 1.43343, 0, 3.58515, 3.58493, 3.58493, 3.58493, 3.58493, 3.58493, 3.58493, 3.58493, 3.58493, 3.58493, 3.58493, 3.58493, 3.58493, 3.58493, 3.58493, 3.58493, 3.58494, 3.58493, 3.58493, 3.58493
11.555, 5.30359, 3.56465, 3.56441, 2.70252, 1.73895, 0, 3.56464, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441, 3.56441
11.5629, 3.68633, 3.54179, 3.54154, 2.3846, 0.144537, 0, 3.54179, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154, 3.54154
11.5708, 2.69657, 3.51902, 3.51874, 2.16716, -0.822453, 0, 3.51902, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874, 3.51874
11.5787, 5.88178, 3.51041, 3.5101, 2.80745, 2.37137, 0, 3.51041, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101, 3.5101
11.5865, 5.7627, 3.49536, 3.495, 2.78616, 2.26734, 0, 3.49536, 3.495, 3.495, 3.495, 3.495, 3.495, 3.495, 3.495, 3.495, 3.495, 3.495, 3.495, 3.495, 3.495, 3.495, 3.495, 3.49501, 3.495, 3.495, 3.495
11.5944, 8.20905, 3.47481, 3.4744, 3.19516, 4.73424, 0, 3.4748, 3.4744, 3.4744, 3.4744, 3.4744, 3.4744, 3.4744, 3.4744, 3.4744, 3.4744, 3.4744, 3.4744, 3.4744, 3.4744, 3.4744, 3.4744, 3.47441, 3.4744, 3.4744, 3.4744
11.6023, 5.42602, 3.45157, 3.45111, 2.72507, 1.97445, 0, 3.45157, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111, 3.45111
11.6102, 2.35767, 3.42844, 3.42789, 2.0875, -1.07077, 0, 3.42844, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789, 3.42789
11.6181, 1.99772, 3.42232, 3.42165, 1.99943, -1.4246, 0, 3.42232, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165, 3.42165
11.626, 1.36506, 3.40842, 3.40758, 1.83441, -2.04336, 0, 3.40842, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758, 3.40758
11.6338, 2.88996, 3.38775, 3.38667, 2.21133, -0.49779, 0, 3.38775, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667, 3.38667
11.6417, 6.99331, 3.36384, 3.3624, 2.99888, 3.62947, 0, 3.36384, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624, 3.3624
11.6496, 5.61784, 3.34017, 3.33822, 2.76004, 2.27767, 0, 3.34017, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822, 3.33822
11.6575, 3.49888, 3.3507, 3.34802, 2.34497, 0.148185, 0, 3.3507, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802, 3.34802
