   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_192.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.791287, 0, 2.92369, 1.56231, 1.41421, -2.92369, 1.56231, 1.56234, 1.56242, 1.56247, 1.57343, 1.56337, 1.59682, 1.56245, 1.56359, 1.56244, 1.5632, 1.56506, 1.56232, 2.81541, 1.56231, 1.61846
0.798714, 0, 3.41572, 1.73971, 1.41421, -3.41572, 1.73971, 1.73974, 1.73983, 1.73988, 1.75215, 1.74089, 1.77832, 1.73986, 1.74114, 1.73986, 1.7408, 1.74274, 1.73972, 3.29409, 1.73971, 1.80297
0.806142, 0, 3.97034, 1.91804, 1.41421, -3.97034, 1.91804, 1.91807, 1.91817, 1.91823, 1.93183, 1.91935, 1.96082, 1.9182, 1.91962, 1.91821, 1.91937, 1.92134, 1.91804, 3.83487, 1.91804, 1.98876
0.81357, 1, 4.59287, 2.09449, 1.73205, -3.59287, 2.09449, 2.09453, 2.09464, 2.0947, 2.10963, 2.09593, 2.14146, 2.09466, 2.09621, 2.0947, 2.09612, 2.09805, 2.09449, 4.44315, 2.09449, 2.17303
0.820998, 0.954648, 5.28826, 2.26631, 1.71891, -4.33361, 2.26631, 2.26635, 2.26646, 2.26653, 2.28278, 2.26787, 2.31742, 2.26649, 2.26817, 2.26655, 2.26828, 2.27009, 2.26631, 5.12392, 2.26631, 2.35305
0.828426, 1.94981, 6.06062, 2.43086, 1.98741, -4.1108, 2.43086, 2.4309, 2.43103, 2.4311, 2.44864, 2.43254, 2.48603, 2.43105, 2.43285, 2.43114, 2.43326, 2.43483, 2.43086, 5.8813, 2.43086, 2.52627
0.835854, 2.09554, 6.91269, 2.58578, 2.02374, -4.81715, 2.58578, 2.58583, 2.58596, 2.58604, 2.60482, 2.58759, 2.64485, 2.58599, 2.58789, 2.58612, 2.58869, 2.5899, 2.58578, 6.71797, 2.58578, 2.69043
0.843282, 1.89481, 7.84518, 2.72903, 1.97353, -5.95037, 2.72903, 2.72908, 2.72922, 2.72931, 2.74927, 2.73095, 2.79182, 2.72925, 2.73125, 2.72944, 2.73256, 2.73326, 2.72904, 7.6345, 2.72903, 2.84369
0.850709, 0.105187, 8.8562, 2.85898, 1.45093, -8.75101, 2.85898, 2.85903, 2.85918, 2.85927, 2.88033, 2.861, 2.92525, 2.8592, 2.86128, 2.85947, 2.86324, 2.86325, 2.85898, 8.62873, 2.85898, 2.98469
0.858137, 3.77033, 9.94061, 2.9744, 2.40215, -6.17028, 2.9744, 2.97445, 2.97461, 2.97471, 2.9968, 2.97652, 3.04391, 2.97463, 2.97678, 2.975, 2.97954, 2.97868, 2.9744, 9.69517, 2.9744, 3.11262
0.865565, 3.11004, 11.0896, 3.07456, 2.26054, -7.97953, 3.07456, 3.07461, 3.07478, 3.07488, 3.09791, 3.07677, 3.14702, 3.0748, 3.077, 3.07529, 3.08074, 3.0788, 3.07456, 10.8244, 3.07456, 3.22725
0.872993, 2.0574, 12.2902, 3.15913, 2.0143, -10.2328, 3.15913, 3.15919, 3.15936, 3.15946, 3.18334, 3.16143, 3.23426, 3.15937, 3.1616, 3.16003, 3.16654, 3.16328, 3.15913, 12.003, 3.15913, 3.32895
0.880421, 3.93295, 13.5257, 3.22821, 2.43576, -9.5927, 3.22821, 3.22827, 3.22845, 3.22855, 3.25319, 3.23058, 3.30572, 3.22845, 3.2307, 3.2293, 3.23705, 3.23222, 3.22821, 13.2131, 3.22821, 3.41866
0.887849, 5.86104, 14.7751, 3.28226, 2.80376, -8.91405, 3.28226, 3.28232, 3.2825, 3.28261, 3.30791, 3.28469, 3.36185, 3.2825, 3.28474, 3.28358, 3.29275, 3.2861, 3.28226, 14.4328, 3.28226, 3.49791
0.895276, 5.12932, 16.0145, 3.32202, 2.67008, -10.8852, 3.32202, 3.32208, 3.32227, 3.32238, 3.34826, 3.32451, 3.40344, 3.32227, 3.32447, 3.32364, 3.3344, 3.32566, 3.32202, 15.6367, 3.32202, 3.56875
0.902704, 3.85138, 17.2175, 3.3485, 2.41896, -13.3661, 3.3485, 3.34856, 3.34875, 3.34886, 3.37524, 3.35103, 3.43148, 3.34874, 3.3509, 3.35045, 3.36301, 3.35191, 3.3485, 16.7968, 3.3485, 3.63372
0.910132, 7.06468, 18.3562, 3.36285, 3.01076, -11.2915, 3.36285, 3.36291, 3.3631, 3.36322, 3.39001, 3.36542, 3.44715, 3.36309, 3.36519, 3.3652, 3.37971, 3.36601, 3.36285, 17.8836, 3.36285, 3.69577
0.91756, 7.60924, 19.403, 3.36632, 3.09988, -11.7938, 3.36632, 3.36638, 3.36658, 3.36669, 3.39384, 3.36893, 3.45173, 3.36656, 3.36858, 3.36915, 3.38578, 3.36924, 3.36632, 18.8672, 3.36632, 3.75819
0.924988, 6.139, 20.3318, 3.36022, 2.85289, -14.1928, 3.36022, 3.36029, 3.36048, 3.3606, 3.38804, 3.36286, 3.44655, 3.36046, 3.36239, 3.36362, 3.38247, 3.36288, 3.36023, 19.7193, 3.36022, 3.82454
0.932416, 9.14851, 21.1193, 3.34585, 3.33894, -11.9708, 3.34585, 3.34591, 3.34611, 3.34623, 3.37391, 3.3485, 3.43293, 3.34608, 3.34791, 3.3499, 3.37104, 3.34825, 3.34585, 20.4142, 3.34585, 3.89852
0.939844, 6.99039, 21.7469, 3.32443, 2.9984, -14.7565, 3.32442, 3.32449, 3.32469, 3.32481, 3.35268, 3.3271, 3.41211, 3.32465, 3.32637, 3.32925, 3.35268, 3.32659, 3.32443, 20.9307, 3.32443, 3.98389
0.947271, 17.2995, 22.2011, 3.29712, 4.39312, -4.90165, 3.29711, 3.29718, 3.29738, 3.2975, 3.32553, 3.29981, 3.38529, 3.29734, 3.29895, 3.30285, 3.32849, 3.29904, 3.29712, 21.2529, 3.29712, 4.08428
0.954699, 17.7937, 22.4751, 3.26497, 4.44901, -4.68143, 3.26497, 3.26504, 3.26524, 3.26536, 3.29351, 3.26767, 3.35352, 3.26519, 3.26669, 3.27178, 3.29945, 3.26668, 3.26497, 21.3716, 3.26497, 4.20307
0.962127, 20.9662, 22.5685, 3.22892, 4.7923, -1.60229, 3.22892, 3.22899, 3.22919, 3.22931, 3.25755, 3.23163, 3.31777, 3.22914, 3.23052, 3.23704, 3.26642, 3.23043, 3.22892, 21.2843, 3.22892, 4.34321
0.969555, 12.4342, 22.4876, 3.18978, 3.79924, -10.0534, 3.18978, 3.18985, 3.19005, 3.19017, 3.21849, 3.1925, 3.27886, 3.19, 3.19128, 3.19952, 3.23013, 3.19111, 3.18978, 20.996, 3.18978, 4.507
0.976983, 22.5943, 22.2451, 3.14825, 4.95926, 0.349186, 3.14824, 3.14831, 3.14851, 3.14864, 3.17701, 3.15097, 3.2375, 3.14847, 3.14965, 3.16001, 3.19119, 3.1494, 3.14825, 20.5185, 3.14825, 4.69592
0.984411, 30.3783, 21.859, 3.10489, 5.6902, 8.51932, 3.10489, 3.10496, 3.10516, 3.10528, 3.1337, 3.10762, 3.19428, 3.10513, 3.10622, 3.11929, 3.15011, 3.1059, 3.10489, 19.8696, 3.10489, 4.91045
0.991839, 22.9622, 21.3515, 3.0602, 4.99622, 1.6107, 3.06019, 3.06026, 3.06047, 3.06059, 3.08903, 3.06293, 3.14968, 3.06044, 3.06147, 3.07808, 3.1073, 3.06107, 3.0602, 19.0727, 3.0602, 5.14986
0.999266, 21.5655, 20.7476, 3.01454, 4.85443, 0.817814, 3.01453, 3.0146, 3.01481, 3.01493, 3.0434, 3.01727, 3.10409, 3.0148, 3.01578, 3.03712, 3.06307, 3.0153, 3.01454, 18.1548, 3.01454, 5.41216
1.00669, 21.7573, 20.0739, 2.96822, 4.87415, 1.68337, 2.96821, 2.96828, 2.96849, 2.96861, 2.99709, 2.97095, 3.05781, 2.9685, 2.96947, 2.99725, 3.01769, 2.96888, 2.96822, 17.1456, 2.96822, 5.69392
1.01412, 16.3961, 19.3568, 2.92146, 4.28907, -2.96067, 2.92145, 2.92153, 2.92173, 2.92186, 2.95035, 2.9242, 3.01108, 2.92179, 2.92277, 2.95942, 2.97137, 2.92204, 2.92147, 16.0759, 2.92146, 5.99037
1.02155, 19.1943, 18.6214, 2.87445, 4.60373, 0.572962, 2.87443, 2.87452, 2.87472, 2.87484, 2.90335, 2.87719, 2.96408, 2.87481, 2.87586, 2.92481, 2.92426, 2.87495, 2.87445, 14.976, 2.87445, 6.29541
1.02898, 15.9783, 17.8903, 2.82729, 4.24009, -1.91199, 2.82727, 2.82736, 2.82756, 2.82768, 2.8562, 2.83003, 2.91692, 2.82771, 2.82886, 2.89487, 2.87651, 2.82773, 2.82729, 13.8746, 2.82729, 6.60177
1.03641, 18.4394, 17.1832, 2.78008, 4.52099, 1.25614, 2.78005, 2.78014, 2.78035, 2.78047, 2.80899, 2.78282, 2.86969, 2.78057, 2.78188, 2.87144, 2.82821, 2.78046, 2.78008, 12.7979, 2.78008, 6.90127
1.04383, 15.8703, 16.516, 2.73285, 4.22732, -0.645741, 2.73282, 2.73292, 2.73312, 2.73325, 2.76177, 2.73559, 2.82243, 2.73344, 2.73496, 2.85682, 2.77946, 2.73319, 2.73286, 11.7682, 2.73285, 7.18513
1.05126, 23.7847, 15.901, 2.68565, 5.07786, 7.88372, 2.6856, 2.68571, 2.68592, 2.68604, 2.71456, 2.68839, 2.77518, 2.68635, 2.68816, 2.8539, 2.73035, 2.68594, 2.68565, 10.8039, 2.68565, 7.44436
1.05869, 20.5739, 15.3469, 2.63846, 4.7512, 5.22697, 2.6384, 2.63853, 2.63873, 2.63885, 2.66738, 2.6412, 2.72793, 2.63931, 2.64148, 2.86617, 2.68094, 2.63871, 2.63846, 9.91908, 2.63846, 7.67016
1.06612, 15.3481, 14.8596, 2.59128, 4.1651, 0.488427, 2.59121, 2.59135, 2.59155, 2.59168, 2.6202, 2.59402, 2.68066, 2.59232, 2.59493, 2.89782, 2.63128, 2.59151, 2.59128, 9.12335, 2.59128, 7.85435
1.07354, 17.3443, 14.4425, 2.5441, 4.39821, 2.90179, 2.544, 2.54416, 2.54437, 2.54449, 2.57301, 2.54683, 2.63337, 2.54536, 2.54851, 2.95375, 2.58144, 2.54429, 2.5441, 8.42225, 2.5441, 7.98979
1.08097, 19.6173, 14.0972, 2.49687, 4.64944, 5.52011, 2.49675, 2.49693, 2.49714, 2.49726, 2.52579, 2.49961, 2.586, 2.49842, 2.5022, 3.03954, 2.53145, 2.49704, 2.49687, 7.81747, 2.49687, 8.07077
1.0884, 12.3772, 13.8245, 2.44957, 3.79173, -1.44735, 2.44942, 2.44964, 2.44984, 2.44996, 2.47849, 2.45231, 2.53854, 2.45148, 2.45598, 3.16136, 2.48134, 2.44972, 2.44957, 7.30742, 2.44957, 8.09328
1.09583, 26.373, 13.6248, 2.40216, 5.32664, 12.7482, 2.40198, 2.40223, 2.40243, 2.40255, 2.43108, 2.4049, 2.49093, 2.40452, 2.40983, 3.32579, 2.43114, 2.40229, 2.40216, 6.88779, 2.40216, 8.05523
1.10326, 23.6442, 13.4984, 2.35461, 5.06401, 10.1457, 2.35438, 2.35468, 2.35488, 2.355, 2.38353, 2.35735, 2.44315, 2.35752, 2.36374, 3.53959, 2.38087, 2.35472, 2.35461, 6.55219, 2.35461, 7.95653
1.11068, 14.3892, 13.4461, 2.30688, 4.04835, 0.943044, 2.30661, 2.30695, 2.30715, 2.30728, 2.3358, 2.30962, 2.39515, 2.31047, 2.31768, 3.80936, 2.33052, 2.30698, 2.30688, 6.29263, 2.30688, 7.79912
1.11811, 20.2617, 13.4689, 2.25896, 4.71823, 6.79286, 2.25862, 2.25902, 2.25923, 2.25935, 2.28788, 2.2617, 2.34691, 2.26338, 2.27165, 4.14108, 2.28012, 2.25905, 2.25896, 6.10019, 2.25896, 7.58679
1.12554, 23.2621, 13.5677, 2.2108, 5.02614, 9.69445, 2.21039, 2.21087, 2.21107, 2.2112, 2.23972, 2.21354, 2.29841, 2.21623, 2.22564, 4.53973, 2.22965, 2.21088, 2.21081, 5.96537, 2.2108, 7.325
1.13297, 17.5575, 13.7432, 2.16242, 4.42239, 3.81429, 2.1619, 2.16248, 2.16269, 2.16281, 2.19133, 2.16516, 2.24964, 2.16905, 2.17964, 5.00863, 2.17913, 2.16248, 2.16242, 5.87862, 2.16242, 7.02057
1.1404, 18.4279, 13.9953, 2.11378, 4.51972, 4.43265, 2.11316, 2.11384, 2.11405, 2.11417, 2.1427, 2.11652, 2.20059, 2.12186, 2.13366, 5.54902, 2.12854, 2.11384, 2.11378, 5.83052, 2.11378, 6.68129
1.14782, 18.9278, 14.3218, 2.06489, 4.57469, 4.60603, 2.06414, 2.06496, 2.06516, 2.06529, 2.09381, 2.06763, 2.15129, 2.07468, 2.08772, 6.15944, 2.07789, 2.06495, 2.0649, 5.81213, 2.06489, 6.31558
1.15525, 27.8171, 14.7187, 2.01578, 5.46051, 13.0985, 2.01487, 2.01584, 2.01605, 2.01617, 2.04469, 2.01852, 2.10174, 2.02757, 2.04184, 6.8354, 2.02718, 2.01582, 2.01578, 5.81511, 2.01578, 5.93204
1.16268, 18.9063, 15.1788, 1.96644, 4.57234, 3.72751, 1.96536, 1.96651, 1.96671, 1.96684, 1.99536, 1.96918, 2.05201, 1.98056, 1.99607, 7.56904, 1.97643, 1.96648, 1.96644, 5.83182, 1.96644, 5.53911
1.17011, 22.6658, 15.692, 1.91692, 4.96646, 6.97375, 1.91562, 1.91699, 1.91719, 1.91732, 1.94584, 1.91966, 2.00213, 1.93371, 1.95045, 8.349, 1.92565, 1.91696, 1.91692, 5.85542, 1.91692, 5.14476
1.17753, 17.3005, 16.2446, 1.86726, 4.39323, 1.05591, 1.86571, 1.86732, 1.86753, 1.86765, 1.89618, 1.87, 1.95219, 1.88708, 1.90509, 9.16047, 1.87488, 1.86729, 1.86726, 5.87987, 1.86726, 4.75613
1.18496, 21.4925, 16.8196, 1.81749, 4.84691, 4.67291, 1.81566, 1.81756, 1.81776, 1.81789, 1.84641, 1.82023, 1.90227, 1.84074, 1.86008, 9.98558, 1.82414, 1.81752, 1.81749, 5.8999, 1.81749, 4.37944
1.19239, 19.8056, 17.3972, 1.76769, 4.66964, 2.40836, 1.76552, 1.76775, 1.76796, 1.76808, 1.79661, 1.77043, 1.85247, 1.79475, 1.8156, 10.8038, 1.77348, 1.76771, 1.76769, 5.91103, 1.76769, 4.01979
1.19982, 12.3246, 17.9554, 1.71791, 3.78478, -5.63087, 1.71535, 1.71797, 1.71818, 1.7183, 1.74682, 1.72065, 1.80291, 1.74919, 1.77185, 11.5929, 1.72295, 1.71793, 1.71791, 5.90956, 1.71791, 3.68109
1.20725, 12.6513, 18.471, 1.66823, 3.8277, -5.81972, 1.66522, 1.66829, 1.6685, 1.66862, 1.69714, 1.67096, 1.75374, 1.70412, 1.72916, 12.3297, 1.67262, 1.66824, 1.66823, 5.89251, 1.66823, 3.36613
1.21467, 19.4685, 18.9207, 1.61872, 4.63341, 0.547779, 1.6152, 1.61879, 1.61899, 1.61912, 1.64764, 1.62146, 1.7051, 1.65964, 1.68791, 12.9913, 1.62255, 1.61874, 1.61872, 5.8576, 1.61872, 3.07659
1.2221, 17.1562, 19.2824, 1.56949, 4.37678, -2.12617, 1.56537, 1.56956, 1.56976, 1.56988, 1.59841, 1.57223, 1.65716, 1.61584, 1.64869, 13.556, 1.57282, 1.5695, 1.56949, 5.80324, 1.56949, 2.81318
1.22953, 20.8053, 19.5365, 1.52062, 4.77549, 1.26885, 1.51581, 1.52068, 1.52089, 1.52101, 1.54954, 1.52336, 1.6101, 1.57282, 1.61227, 14.0048, 1.52351, 1.52063, 1.52062, 5.72852, 1.52062, 2.57575
1.23696, 21.0787, 19.6669, 1.47221, 4.80403, 1.41181, 1.46661, 1.47227, 1.47248, 1.4726, 1.50112, 1.47495, 1.56412, 1.53072, 1.57967, 14.3219, 1.47472, 1.47221, 1.47221, 5.63314, 1.47221, 2.36348
1.24439, 24.8826, 19.6626, 1.42435, 5.18484, 5.21997, 1.41786, 1.42442, 1.42462, 1.42475, 1.45327, 1.42709, 1.51941, 1.48969, 1.55226, 14.496, 1.42654, 1.42436, 1.42436, 5.51744, 1.42435, 2.17499
1.25181, 27.6103, 19.5179, 1.37717, 5.44154, 8.09247, 1.36965, 1.37724, 1.37744, 1.37756, 1.40609, 1.37991, 1.47619, 1.44993, 1.53186, 14.5206, 1.37907, 1.37718, 1.37717, 5.38232, 1.37717, 2.00856
1.25924, 18.1015, 19.2331, 1.33076, 4.48346, -1.13163, 1.32206, 1.33082, 1.33103, 1.33115, 1.35967, 1.3335, 1.43468, 1.41168, 1.52078, 14.3943, 1.3324, 1.33076, 1.33076, 5.22918, 1.33076, 1.8622
1.26667, 15.2303, 18.815, 1.28522, 4.15094, -3.58462, 1.27519, 1.28529, 1.28549, 1.28561, 1.31413, 1.28796, 1.39508, 1.37524, 1.52197, 14.1212, 1.28665, 1.28523, 1.28522, 5.05994, 1.28522, 1.73385
1.2741, 18.7882, 18.2763, 1.24067, 4.5594, 0.511873, 1.22911, 1.24073, 1.24094, 1.24106, 1.26958, 1.24341, 1.35763, 1.34097, 1.53915, 13.71, 1.2419, 1.24067, 1.24067, 4.87685, 1.24067, 1.62143
1.28152, 15.563, 17.6356, 1.1972, 4.19082, -2.07264, 1.18391, 1.19726, 1.19747, 1.19759, 1.2261, 1.19994, 1.32252, 1.3093, 1.57682, 13.1741, 1.19827, 1.1972, 1.1972, 4.6825, 1.1972, 1.52291
1.28895, 20.5911, 16.9164, 1.15491, 4.75301, 3.67471, 1.13966, 1.15498, 1.15518, 1.1553, 1.18381, 1.15765, 1.28998, 1.28074, 1.64045, 12.5303, 1.15584, 1.15491, 1.15491, 4.47971, 1.15491, 1.43644
1.29638, 12.5797, 16.146, 1.1139, 3.81833, -3.56634, 1.09642, 1.11397, 1.11417, 1.11429, 1.14279, 1.11664, 1.2602, 1.25587, 1.73643, 11.7982, 1.1147, 1.1139, 1.1139, 4.27137, 1.1139, 1.36029
1.30381, 19.7755, 15.355, 1.07425, 4.66642, 4.4205, 1.05426, 1.07432, 1.07452, 1.07464, 1.10313, 1.07699, 1.23336, 1.23535, 1.87213, 10.999, 1.07494, 1.07425, 1.07425, 4.06041, 1.07425, 1.29297
1.31124, 18.2003, 14.5753, 1.03605, 4.49448, 3.62506, 1.01322, 1.03612, 1.03632, 1.03644, 1.06491, 1.03878, 1.20964, 1.21988, 2.05579, 10.1545, 1.03665, 1.03605, 1.03605, 3.8497, 1.03605, 1.23314
1.31866, 14.3674, 13.8395, 0.999368, 4.04567, 0.527953, 0.973344, 0.999434, 0.999637, 0.99976, 1.02821, 1.0021, 1.18918, 1.21023, 2.29641, 9.28608, 0.99988, 0.999369, 0.999369, 3.64189, 0.999368, 1.17969
1.32609, 10.3992, 13.1793, 0.964272, 3.52125, -2.78007, 0.934659, 0.964338, 0.964541, 0.964663, 0.993092, 0.967002, 1.17211, 1.20715, 2.60347, 8.41408, 0.964713, 0.964273, 0.964273, 3.43942, 0.964272, 1.13168
1.33352, 9.62069, 12.6244, 0.930819, 3.40891, -3.00374, 0.897183, 0.930885, 0.931088, 0.93121, 0.959608, 0.933545, 1.15856, 1.2114, 2.98659, 7.55663, 0.931198, 0.93082, 0.93082, 3.24439, 0.930819, 1.08833
1.34095, 12.3504, 12.2016, 0.899061, 3.78819, 0.148774, 0.860927, 0.899127, 0.899329, 0.899451, 0.927812, 0.901784, 1.14861, 1.22369, 3.45506, 6.72949, 0.899386, 0.899061, 0.899062, 3.05857, 0.899061, 1.04901
1.34838, 11.2021, 11.9335, 0.86904, 3.63347, -0.731412, 0.825891, 0.869106, 0.869308, 0.86943, 0.897744, 0.871759, 1.14232, 1.2446, 4.01729, 5.94551, 0.86932, 0.869041, 0.869041, 2.88335, 0.86904, 1.01321
1.3558, 10.4258, 11.8377, 0.840793, 3.52502, -1.41193, 0.792064, 0.840859, 0.841061, 0.841182, 0.869439, 0.843508, 1.13976, 1.27458, 4.68021, 5.21459, 0.841033, 0.840794, 0.840794, 2.7197, 0.840793, 0.980536
1.36323, 6.43545, 11.9263, 0.814348, 2.90438, -5.49089, 0.759428, 0.814414, 0.814614, 0.814736, 0.842924, 0.817057, 1.14097, 1.31389, 5.44851, 4.54359, 0.814553, 0.814348, 0.814349, 2.56824, 0.814348, 0.950669
1.37066, 10.3263, 12.2052, 0.789729, 3.51089, -1.87884, 0.727959, 0.789794, 0.789995, 0.790116, 0.818222, 0.792432, 1.14596, 1.36252, 6.32397, 3.93665, 0.789904, 0.789729, 0.78973, 2.42925, 0.789729, 0.923367
1.37809, 8.99036, 12.6734, 0.766951, 3.31517, -3.68306, 0.697622, 0.767016, 0.767216, 0.767336, 0.795346, 0.769648, 1.15477, 1.42021, 7.30486, 3.3953, 0.7671, 0.766951, 0.766952, 2.30265, 0.766951, 0.898438
1.38551, 11.8475, 13.3235, 0.746029, 3.72122, -1.47603, 0.668384, 0.746094, 0.746293, 0.746413, 0.774311, 0.74872, 1.16742, 1.48634, 8.38522, 2.91896, 0.746157, 0.746029, 0.74603, 2.18815, 0.746029, 0.87574
1.39294, 12.2092, 14.1411, 0.726971, 3.76951, -1.93193, 0.6402, 0.727035, 0.727233, 0.727353, 0.755122, 0.729655, 1.18397, 1.56, 9.5547, 2.50528, 0.727079, 0.726971, 0.726972, 2.0852, 0.726971, 0.855162
1.40037, 8.44758, 15.1054, 0.709784, 3.23227, -6.65778, 0.613028, 0.709848, 0.710044, 0.710163, 0.737787, 0.712463, 1.20451, 1.63993, 10.7981, 2.15056, 0.709876, 0.709784, 0.709785, 1.9931, 0.709784, 0.836621
1.4078, 11.9856, 16.1894, 0.694471, 3.73973, -4.20385, 0.586822, 0.694534, 0.69473, 0.694848, 0.722309, 0.697146, 1.22921, 1.72455, 12.0954, 1.85018, 0.694549, 0.694471, 0.694472, 1.91106, 0.694471, 0.820056
1.41523, 11.0325, 17.3615, 0.681036, 3.61005, -6.32898, 0.561535, 0.681099, 0.681293, 0.681411, 0.70869, 0.683709, 1.25833, 1.81201, 13.4226, 1.59893, 0.681103, 0.681036, 0.681037, 1.83822, 0.681036, 0.805424
1.42265, 15.4572, 18.5854, 0.669483, 4.17818, -3.12823, 0.537121, 0.669545, 0.669738, 0.669855, 0.696935, 0.672156, 1.29235, 1.90025, 14.7516, 1.39136, 0.669539, 0.669483, 0.669484, 1.7737, 0.669483, 0.792693
1.43008, 21.0085, 19.8227, 0.659815, 4.79672, 1.18579, 0.513534, 0.659876, 0.660067, 0.660183, 0.687047, 0.662492, 1.33194, 1.98705, 16.0517, 1.222, 0.659862, 0.659815, 0.659815, 1.71665, 0.659815, 0.781846
1.43751, 23.7258, 21.0336, 0.652037, 5.07206, 2.69223, 0.490732, 0.652098, 0.652287, 0.652403, 0.679035, 0.654724, 1.3782, 2.07013, 17.2903, 1.08563, 0.652077, 0.652037, 0.652038, 1.66626, 0.652037, 0.772874
1.44494, 25.7291, 22.179, 0.646159, 5.26585, 3.55017, 0.468673, 0.64622, 0.646407, 0.646521, 0.672909, 0.648862, 1.43271, 2.14728, 18.4346, 0.977373, 0.646193, 0.646159, 0.64616, 1.62181, 0.646159, 0.765781
1.45237, 21.4582, 23.2223, 0.642193, 4.84336, -1.7641, 0.44732, 0.642253, 0.642438, 0.642552, 0.668682, 0.64492, 1.49779, 2.21641, 19.4531, 0.892787, 0.642221, 0.642193, 0.642194, 1.58266, 0.642193, 0.760577
1.45979, 32.9281, 24.1314, 0.640157, 5.91, 8.79677, 0.426637, 0.640216, 0.640399, 0.640512, 0.666376, 0.642917, 1.57674, 2.27564, 20.3166, 0.827963, 0.640181, 0.640157, 0.640158, 1.54828, 0.640157, 0.757282
1.46722, 39.6978, 24.8803, 0.640075, 6.45738, 14.8175, 0.406595, 0.640133, 0.640314, 0.640425, 0.666017, 0.642879, 1.6742, 2.32347, 21, 0.779503, 0.640095, 0.640075, 0.640076, 1.51821, 0.640075, 0.755928
1.47465, 39.7123, 25.4511, 0.641978, 6.45851, 14.2612, 0.387165, 0.642035, 0.642214, 0.642325, 0.667639, 0.64484, 1.79652, 2.35874, 21.4834, 0.744525, 0.641994, 0.641978, 0.641979, 1.49212, 0.641978, 0.756554
1.48208, 45.9069, 25.8352, 0.645906, 6.92148, 20.0718, 0.368324, 0.645963, 0.64614, 0.646249, 0.671285, 0.64884, 1.95234, 2.38076, 21.7531, 0.72063, 0.64592, 0.645906, 0.645907, 1.46974, 0.645906, 0.75921
1.4895, 31.7741, 26.0346, 0.651911, 5.81155, 5.73949, 0.35005, 0.651966, 0.652141, 0.652249, 0.677009, 0.654933, 2.1531, 2.38932, 21.8022, 0.705859, 0.651922, 0.651911, 0.651911, 1.45092, 0.651911, 0.763957
1.49693, 40.4248, 26.0629, 0.660052, 6.51343, 14.3619, 0.332328, 0.660107, 0.66028, 0.660387, 0.684875, 0.663181, 2.41379, 2.38466, 21.6311, 0.698646, 0.660062, 0.660052, 0.660053, 1.43554, 0.660052, 0.770867
1.50436, 37.8803, 25.9458, 0.670403, 6.31508, 11.9345, 0.315142, 0.670457, 0.670628, 0.670734, 0.694958, 0.673658, 2.75365, 2.3675, 21.2469, 0.697762, 0.670411, 0.670403, 0.670404, 1.42357, 0.670403, 0.780021
1.51179, 41.6356, 25.7212, 0.683048, 6.60572, 15.9144, 0.298482, 0.683101, 0.68327, 0.683375, 0.707345, 0.686451, 3.19698, 2.33897, 20.6634, 0.702268, 0.683054, 0.683048, 0.683049, 1.41502, 0.683048, 0.791513
1.51922, 38.788, 25.4393, 0.698085, 6.38655, 13.3487, 0.28234, 0.698137, 0.698304, 0.698408, 0.722135, 0.701658, 3.77386, 2.30056, 19.9002, 0.711467, 0.69809, 0.698085, 0.698085, 1.40994, 0.698085, 0.805449
1.52664, 39.9631, 25.1619, 0.715623, 6.4779, 14.8012, 0.266709, 0.715675, 0.715841, 0.715944, 0.73944, 0.719392, 4.52094, 2.25402, 18.9816, 0.724858, 0.715628, 0.715623, 0.715624, 1.40843, 0.715623, 0.821945
1.53407, 30.2477, 24.9617, 0.735784, 5.67871, 5.28603, 0.251584, 0.735836, 0.735999, 0.736102, 0.759382, 0.739772, 5.48182, 2.20132, 17.9355, 0.7421, 0.735788, 0.735784, 0.735785, 1.41057, 0.735784, 0.841124
1.5415, 29.2527, 24.9211, 0.758701, 5.59041, 4.33162, 0.236963, 0.758752, 0.758914, 0.759016, 0.782096, 0.762935, 6.70748, 2.14452, 16.7918, 0.762983, 0.758704, 0.758701, 0.758702, 1.41649, 0.758701, 0.863121
1.54893, 22.1024, 25.1306, 0.784515, 4.90942, -3.02816, 0.222845, 0.784565, 0.784726, 0.784827, 0.807721, 0.789021, 8.25612, 2.08572, 15.5812, 0.787393, 0.784517, 0.784515, 0.784516, 1.42631, 0.784515, 0.888076
1.55636, 27.2695, 25.6869, 0.813376, 5.41013, 1.58268, 0.209228, 0.813426, 0.813585, 0.813685, 0.83641, 0.818181, 10.1926, 2.02697, 14.3341, 0.815294, 0.813378, 0.813376, 0.813377, 1.44015, 0.813376, 0.916136
1.56378, 25.2693, 26.6905, 0.845438, 5.222, -1.42119, 0.196113, 0.845487, 0.845645, 0.845745, 0.868313, 0.850568, 12.5873, 1.97019, 13.0793, 0.846705, 0.845439, 0.845438, 0.845438, 1.45813, 0.845438, 0.947449
