   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_114.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
11.5289, 4.99926, 3.52825, 3.52823, 2.64561, 1.47101, 3.52823, 0, 3.52824, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823, 3.52823
11.5368, 5.98191, 3.52004, 3.52001, 2.82523, 2.46187, 3.52001, 0, 3.52003, 3.52001, 3.52001, 3.52001, 3.52001, 3.52001, 3.52001, 3.52001, 3.52001, 3.52001, 3.52001, 3.52001, 3.52001, 3.52001, 3.52001, 3.52001, 3.52002, 3.52001, 3.52001, 3.52001
11.5447, 6.99009, 3.50738, 3.50735, 2.99835, 3.48271, 3.50735, 0, 3.50737, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735, 3.50735
11.5526, 6.33432, 3.49073, 3.4907, 2.88692, 2.84359, 3.4907, 0, 3.49073, 3.4907, 3.4907, 3.4907, 3.4907, 3.4907, 3.4907, 3.4907, 3.4907, 3.4907, 3.4907, 3.4907, 3.4907, 3.4907, 3.4907, 3.4907, 3.49071, 3.4907, 3.4907, 3.4907
11.5604, 5.64684, 3.47213, 3.4721, 2.76529, 2.17471, 3.4721, 0, 3.47213, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721, 3.4721
11.5683, 5.68633, 3.45359, 3.45354, 2.77242, 2.23275, 3.45354, 0, 3.45358, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354, 3.45354
11.5762, 6.99545, 3.44634, 3.44628, 2.99924, 3.54912, 3.44628, 0, 3.44633, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628, 3.44628
11.5841, 5.28897, 3.43412, 3.43405, 2.69981, 1.85485, 3.43405, 0, 3.43412, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405, 3.43405
11.592, 2.41214, 3.41746, 3.41736, 2.10051, -1.00531, 3.41736, 0, 3.41745, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736, 3.41736
11.5999, 4.56902, 3.39861, 3.39848, 2.56301, 1.17041, 3.39848, 0, 3.39861, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848, 3.39848
11.6078, 2.71053, 3.37982, 3.37965, 2.17038, -0.66929, 3.37965, 0, 3.37982, 3.37965, 3.37965, 3.37965, 3.37965, 3.37965, 3.37965, 3.37965, 3.37965, 3.37965, 3.37965, 3.37965, 3.37965, 3.37965, 3.37965, 3.37965, 3.37966, 3.37965, 3.37965, 3.37965
11.6156, 6.26932, 3.37386, 3.37364, 2.87564, 2.89546, 3.37364, 0, 3.37386, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364, 3.37364
11.6235, 6.72101, 3.36225, 3.36196, 2.95314, 3.35876, 3.36196, 0, 3.36225, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196, 3.36196
11.6314, 5.25998, 3.34555, 3.34516, 2.69443, 1.91443, 3.34516, 0, 3.34554, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516, 3.34516
11.6393, 5.10012, 3.32635, 3.32583, 2.66461, 1.77377, 3.32583, 0, 3.32635, 3.32583, 3.32583, 3.32583, 3.32583, 3.32583, 3.32583, 3.32583, 3.32583, 3.32583, 3.32583, 3.32583, 3.32583, 3.32583, 3.32583, 3.32583, 3.32584, 3.32583, 3.32583, 3.32583
11.6472, 0.99777, 3.30725, 3.30657, 1.73141, -2.30948, 3.30657, 0, 3.30724, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657, 3.30657
11.6551, 3.6228, 3.30423, 3.30334, 2.37124, 0.31857, 3.30334, 0, 3.30423, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334, 3.30334
11.6629, 4.37237, 3.29388, 3.29272, 2.52435, 1.07849, 3.29272, 0, 3.29388, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272, 3.29272
11.6708, 1.37708, 3.27691, 3.27542, 1.83768, -1.89983, 3.27542, 0, 3.27691, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542, 3.27542
11.6787, 2.85405, 3.25672, 3.25481, 2.20319, -0.402679, 3.25481, 0, 3.25672, 3.25481, 3.25481, 3.25481, 3.25481, 3.25481, 3.25481, 3.25481, 3.25481, 3.25481, 3.25481, 3.25481, 3.25481, 3.25481, 3.25481, 3.25481, 3.25482, 3.25481, 3.25481, 3.25481
11.6866, 4.76157, 3.23671, 3.23428, 2.6003, 1.52486, 3.23428, 0, 3.2367, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428, 3.23428
11.6945, 4.38439, 3.24883, 3.24576, 2.52673, 1.13556, 3.24576, 0, 3.24882, 3.24576, 3.24576, 3.24576, 3.24576, 3.24576, 3.24576, 3.24576, 3.24576, 3.24576, 3.24576, 3.24576, 3.24576, 3.24576, 3.24576, 3.24576, 3.24577, 3.24576, 3.24576, 3.24576
11.7024, 1, 3.25304, 3.24921, 1.73205, -2.25304, 3.24921, 0, 3.25303, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921, 3.24921
11.7103, 6.43371, 3.24981, 3.24506, 2.90408, 3.18389, 3.24506, 0, 3.24981, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506, 3.24506
11.7181, 3.56629, 3.24298, 3.23713, 2.3593, 0.323315, 3.23713, 0, 3.24298, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713, 3.23713
11.726, 2.20704, 3.23635, 3.22921, 2.05111, -1.02931, 3.22921, 0, 3.23635, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921, 3.22921
11.7339, 3.39408, 3.24585, 3.23721, 2.32252, 0.148225, 3.23721, 0, 3.24585, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721, 3.23721
11.7418, 7.19517, 3.24971, 3.23934, 3.03235, 3.94545, 3.23934, 0, 3.24971, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934, 3.23934
11.7497, 3.8, 3.24842, 3.23607, 2.40832, 0.551585, 3.23607, 0, 3.24841, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607, 3.23607
11.7576, 5.59157, 3.24467, 3.2301, 2.75528, 2.3469, 3.2301, 0, 3.24467, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301, 3.2301
11.7655, 3.99529, 3.24119, 3.22414, 2.44853, 0.754099, 3.22414, 0, 3.24119, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414, 3.22414
11.7733, 8.17323, 3.25034, 3.23056, 3.18955, 4.92289, 3.23056, 0, 3.25034, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056, 3.23056
11.7812, 5.23048, 3.25472, 3.23195, 2.68896, 1.97576, 3.23195, 0, 3.25472, 3.23195, 3.23195, 3.23195, 3.23195, 3.23195, 3.23195, 3.23195, 3.23195, 3.23195, 3.23195, 3.23195, 3.23195, 3.23195, 3.23195, 3.23195, 3.23196, 3.23195, 3.23195, 3.23195
11.7891, 4.99745, 3.25469, 3.22871, 2.64527, 1.74276, 3.22871, 0, 3.25468, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871, 3.22871
11.797, 3.99747, 3.25254, 3.22315, 2.44897, 0.74493, 3.22315, 0, 3.25254, 3.22315, 3.22315, 3.22315, 3.22315, 3.22315, 3.22315, 3.22315, 3.22315, 3.22315, 3.22315, 3.22315, 3.22315, 3.22315, 3.22315, 3.22315, 3.22316, 3.22315, 3.22315, 3.22315
11.8049, 1.99777, 3.25057, 3.2176, 1.99944, -1.2528, 3.2176, 0, 3.25056, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176, 3.2176
11.8128, 1.5746, 3.25931, 3.22264, 1.89066, -1.68471, 3.22264, 0, 3.25931, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264, 3.22264
11.8207, 3.56964, 3.26401, 3.22357, 2.36001, 0.305626, 3.22357, 0, 3.26401, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357, 3.22357
11.8285, 8.99331, 3.26491, 3.22068, 3.31562, 5.7284, 3.22068, 0, 3.2649, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068, 3.22068
11.8364, 2.2829, 3.26383, 3.21587, 2.06952, -0.980934, 3.21587, 0, 3.26383, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587, 3.21587
11.8443, 5.70186, 3.26264, 3.21106, 2.77522, 2.43922, 3.21106, 0, 3.26264, 3.21106, 3.21106, 3.21106, 3.21106, 3.21106, 3.21106, 3.21106, 3.21106, 3.21106, 3.21106, 3.21106, 3.21106, 3.21106, 3.21106, 3.21106, 3.21107, 3.21106, 3.21106, 3.21106
11.8522, 2.42825, 3.26925, 3.21426, 2.10434, -0.841001, 3.21426, 0, 3.26925, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426, 3.21426
11.8601, 5.86989, 3.27242, 3.21427, 2.80533, 2.59747, 3.21427, 0, 3.27242, 3.21427, 3.21427, 3.21427, 3.21427, 3.21427, 3.21427, 3.21427, 3.21427, 3.21427, 3.21427, 3.21427, 3.21427, 3.21427, 3.21427, 3.21427, 3.21428, 3.21427, 3.21427, 3.21427
11.868, 0.560099, 3.27227, 3.21131, 1.60003, -2.71217, 3.21131, 0, 3.27226, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131, 3.21131
11.8759, 3.4399, 3.27023, 3.20686, 2.33236, 0.169673, 3.20686, 0, 3.27023, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686, 3.20686
11.8837, 3.11078, 3.26773, 3.20241, 2.2607, -0.156951, 3.20241, 0, 3.26773, 3.20241, 3.20241, 3.20241, 3.20241, 3.20241, 3.20241, 3.20241, 3.20241, 3.20241, 3.20241, 3.20241, 3.20241, 3.20241, 3.20241, 3.20241, 3.20242, 3.20241, 3.20241, 3.20241
11.8916, 6.10059, 3.27084, 3.20408, 2.84615, 2.82975, 3.20408, 0, 3.27084, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408, 3.20408
11.8995, 3.4403, 3.27123, 3.20357, 2.33244, 0.169066, 3.20357, 0, 3.27123, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357, 3.20357
11.9074, 6.44449, 3.26899, 3.20099, 2.90594, 3.1755, 3.20099, 0, 3.26899, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099, 3.20099
11.9153, 7.17819, 3.26514, 3.19738, 3.02955, 3.91305, 3.19738, 0, 3.26514, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738, 3.19738
11.9232, 5.26902, 3.26072, 3.19377, 2.69611, 2.0083, 3.19377, 0, 3.26072, 3.19377, 3.19377, 3.19377, 3.19377, 3.19377, 3.19377, 3.19377, 3.19377, 3.19377, 3.19377, 3.19377, 3.19377, 3.19377, 3.19377, 3.19377, 3.19378, 3.19377, 3.19377, 3.19377
11.9311, 1.99752, 3.25763, 3.19204, 1.99938, -1.26011, 3.19204, 0, 3.25763, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204, 3.19204
11.9389, 1.45911, 3.25363, 3.18991, 1.85987, -1.79452, 3.18991, 0, 3.25363, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991, 3.18991
11.9468, 0.536059, 3.2489, 3.18752, 1.5925, -2.71284, 3.18752, 0, 3.24889, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752, 3.18752
11.9547, 2.46394, 3.24361, 3.18499, 2.1128, -0.779669, 3.18499, 0, 3.24361, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499, 3.18499
11.9626, 5, 3.23798, 3.18246, 2.64575, 1.76202, 3.18246, 0, 3.23797, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246, 3.18246
11.9705, 2.05774, 3.23207, 3.17995, 2.01438, -1.17433, 3.17995, 0, 3.23207, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995, 3.17995
11.9784, 3.04783, 3.22597, 3.17743, 2.24674, -0.178135, 3.17743, 0, 3.22596, 3.17743, 3.17743, 3.17743, 3.17743, 3.17743, 3.17743, 3.17743, 3.17743, 3.17743, 3.17743, 3.17743, 3.17743, 3.17743, 3.17743, 3.17743, 3.17744, 3.17743, 3.17743, 3.17743
11.9862, 5.99058, 3.21972, 3.17492, 2.82676, 2.77086, 3.17492, 0, 3.21972, 3.17492, 3.17492, 3.17492, 3.17492, 3.17492, 3.17492, 3.17492, 3.17492, 3.17492, 3.17492, 3.17492, 3.17492, 3.17492, 3.17492, 3.17492, 3.17493, 3.17492, 3.17492, 3.17492
11.9941, 3.90384, 3.21338, 3.17237, 2.42978, 0.690461, 3.17237, 0, 3.21338, 3.17237, 3.17237, 3.17237, 3.17237, 3.17237, 3.17237, 3.17237, 3.17237, 3.17237, 3.17237, 3.17237, 3.17237, 3.17237, 3.17237, 3.17237, 3.17238, 3.17237, 3.17237, 3.17237
12.002, 4.55743, 3.207, 3.16979, 2.56075, 1.35043, 3.16979, 0, 3.207, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979, 3.16979
12.0099, 3.99276, 3.20067, 3.16718, 2.44801, 0.79209, 3.16718, 0, 3.20067, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718, 3.16718
12.0178, 4.50731, 3.19442, 3.16455, 2.55094, 1.31289, 3.16455, 0, 3.19442, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455, 3.16455
12.0257, 4.99009, 3.18832, 3.16189, 2.64388, 1.80177, 3.16189, 0, 3.18831, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189, 3.16189
12.0336, 5.46208, 3.18239, 3.15921, 2.73168, 2.27969, 3.15921, 0, 3.18238, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921, 3.15921
12.0414, 1.49033, 3.17664, 3.15649, 1.86824, -1.68631, 3.15649, 0, 3.17664, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649, 3.15649
12.0493, 1.00929, 3.1711, 3.15372, 1.73473, -2.16181, 3.15372, 0, 3.1711, 3.15372, 3.15372, 3.15372, 3.15372, 3.15372, 3.15372, 3.15372, 3.15372, 3.15372, 3.15372, 3.15372, 3.15372, 3.15372, 3.15372, 3.15372, 3.15373, 3.15372, 3.15372, 3.15372
12.0572, 5.49306, 3.16568, 3.15083, 2.73735, 2.32738, 3.15083, 0, 3.16568, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083, 3.15083
12.0651, 5.4974, 3.1604, 3.14781, 2.73814, 2.337, 3.14781, 0, 3.1604, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781, 3.14781
12.073, 3.99504, 3.15529, 3.14471, 2.44848, 0.839758, 3.14471, 0, 3.15528, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471, 3.14471
12.0809, 4.98587, 3.15036, 3.14154, 2.64308, 1.83552, 3.14154, 0, 3.15035, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154, 3.14154
12.0888, 3.00471, 3.14563, 3.13835, 2.23712, -0.140923, 3.13835, 0, 3.14563, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835, 3.13835
12.0966, 4.48525, 3.141, 3.13504, 2.54662, 1.34425, 3.13504, 0, 3.141, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504, 3.13504
12.1045, 4.50533, 3.13643, 3.13159, 2.55055, 1.3689, 3.13159, 0, 3.13643, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159, 3.13159
12.1124, 3.02404, 3.13197, 3.12807, 2.24144, -0.107933, 3.12807, 0, 3.13197, 3.12807, 3.12807, 3.12807, 3.12807, 3.12807, 3.12807, 3.12807, 3.12807, 3.12807, 3.12807, 3.12807, 3.12807, 3.12807, 3.12807, 3.12807, 3.12808, 3.12807, 3.12807, 3.12807
12.1203, 2.9316, 3.12767, 3.12456, 2.22072, -0.196073, 3.12456, 0, 3.12767, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456, 3.12456
12.1282, 5.99108, 3.12381, 3.12135, 2.82685, 2.86727, 3.12135, 0, 3.12381, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135, 3.12135
12.1361, 7.5119, 3.11985, 3.11792, 3.08414, 4.39205, 3.11792, 0, 3.11985, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792, 3.11792
12.144, 4.99294, 3.11578, 3.11427, 2.64442, 1.87716, 3.11427, 0, 3.11578, 3.11427, 3.11427, 3.11427, 3.11427, 3.11427, 3.11427, 3.11427, 3.11427, 3.11427, 3.11427, 3.11427, 3.11427, 3.11427, 3.11427, 3.11427, 3.11428, 3.11427, 3.11427, 3.11427
12.1518, 2.99294, 3.11169, 3.11053, 2.23449, -0.118753, 3.11053, 0, 3.11169, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053
12.1597, 8.0505, 3.10766, 3.10677, 3.17025, 4.94284, 3.10677, 0, 3.10766, 3.10677, 3.10677, 3.10677, 3.10677, 3.10677, 3.10677, 3.10677, 3.10677, 3.10677, 3.10677, 3.10677, 3.10677, 3.10677, 3.10677, 3.10677, 3.10678, 3.10677, 3.10677, 3.10677
12.1676, 3.52905, 3.10366, 3.10299, 2.35139, 0.42539, 3.10299, 0, 3.10366, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299, 3.10299
12.1755, 4.46617, 3.0994, 3.09889, 2.54287, 1.36677, 3.09889, 0, 3.0994, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889, 3.09889
12.1834, 4.46121, 3.09486, 3.09448, 2.54189, 1.36635, 3.09448, 0, 3.09486, 3.09448, 3.09448, 3.09448, 3.09448, 3.09448, 3.09448, 3.09448, 3.09448, 3.09448, 3.09448, 3.09448, 3.09448, 3.09448, 3.09448, 3.09448, 3.09449, 3.09448, 3.09448, 3.09448
