   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_1.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
22.2736, 0, 0.00239372, 0, 1.41421, -0.00239372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80923e-05, 0, 0.00236563, 0
22.2815, 0, 0.00234269, 0, 1.41421, -0.00234269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58029e-05, 0, 0.00230688, 0
22.2894, 0, 0.00229561, 0, 1.41421, -0.00229561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5453e-05, 0, 0.00225016, 0
22.2973, 0, 0.00225294, 0, 1.41421, -0.00225294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74636e-05, 0, 0.00219547, 0
22.3052, 0, 0.00221512, 0, 1.41421, -0.00221512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.23392e-05, 0, 0.00214278, 0
22.3131, 0, 0.00218269, 0, 1.41421, -0.00218269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.06883e-05, 0, 0.002092, 0
22.321, 0, 0.00215629, 0, 1.41421, -0.00215629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000113196, 0, 0.00204309, 0
22.3289, 0, 0.00213666, 0, 1.41421, -0.00213666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000140677, 0, 0.00199598, 0
22.3368, 0.370664, 0.00212464, 0, 1.5397, 0.368539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000174066, 0, 0.00195058, 0
22.3447, 0.629336, 0.00212122, 0, 1.62152, 0.627215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000214435, 0, 0.00190679, 0
22.3526, 0, 0.00212753, 0, 1.41421, -0.00212753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000263019, 0, 0.00186451, 0
22.3605, 0, 0.00214482, 0, 1.41421, -0.00214482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000321154, 0, 0.00182366, 0
22.3684, 0, 0.00217454, 0, 1.41421, -0.00217454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000390427, 0, 0.00178411, 0
22.3763, 0, 0.00221831, 0, 1.41421, -0.00221831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000472564, 0, 0.00174574, 0
22.3842, 0, 0.00227787, 0, 1.41421, -0.00227787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000569397, 0, 0.00170847, 0
22.3921, 0, 0.00235523, 0, 1.41421, -0.00235523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000683067, 0, 0.00167216, 0
22.4, 0, 0.00245253, 0, 1.41421, -0.00245253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000815835, 0, 0.00163669, 0
22.4079, 0, 0.00257202, 0, 1.41421, -0.00257202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000970051, 0, 0.00160197, 0
22.4158, 0, 0.00271614, 0, 1.41421, -0.00271614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00114826, 0, 0.00156788, 0
22.4237, 0, 0.0028876, 0, 1.41421, -0.0028876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00135331, 0, 0.0015343, 0
22.4315, 0, 0.00308898, 0, 1.41421, -0.00308898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00158784, 0, 0.00150114, 0
22.4394, 0, 0.00332303, 0, 1.41421, -0.00332303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00185471, 0, 0.00146831, 0
22.4473, 0, 0.00359272, 0, 1.41421, -0.00359272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00215702, 0, 0.0014357, 0
22.4552, 0, 0.00390066, 0, 1.41421, -0.00390066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00249742, 0, 0.00140325, 0
22.4631, 0, 0.00424953, 0, 1.41421, -0.00424953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00287866, 0, 0.00137087, 0
22.471, 0, 0.00464216, 0, 1.41421, -0.00464216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00330368, 0, 0.00133848, 0
22.4789, 0, 0.00508064, 0, 1.41421, -0.00508064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0037746, 0, 0.00130604, 0
22.4868, 0, 0.00556711, 0, 1.41421, -0.00556711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00429362, 0, 0.00127349, 0
22.4947, 0, 0.00610329, 0, 1.41421, -0.00610329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00486249, 0, 0.0012408, 0
22.5026, 0, 0.00669041, 0, 1.41421, -0.00669041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00548247, 0, 0.00120793, 0
22.5105, 0, 0.00732918, 0, 1.41421, -0.00732918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00615431, 0, 0.00117487, 0
22.5184, 0, 0.00801969, 0, 1.41421, -0.00801969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00687809, 0, 0.0011416, 0
22.5263, 0, 0.00876135, 0, 1.41421, -0.00876135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00765322, 0, 0.00110813, 0
22.5342, 0, 0.00955276, 0, 1.41421, -0.00955276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0084783, 0, 0.00107447, 0
22.5421, 0, 0.0103917, 0, 1.41421, -0.0103917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00935111, 0, 0.00104064, 0
22.55, 0, 0.0112752, 0, 1.41421, -0.0112752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0102686, 0, 0.00100667, 0
22.5579, 0, 0.0121992, 0, 1.41421, -0.0121992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0112266, 0, 0.000972602, 0
22.5658, 0, 0.013159, 0, 1.41421, -0.013159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0122205, 0, 0.000938482, 0
22.5737, 0, 0.0141481, 0, 1.41421, -0.0141481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0132438, 0, 0.000904389, 0
22.5816, 0, 0.0151605, 0, 1.41421, -0.0151605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0142902, 0, 0.000870362, 0
22.5895, 0, 0.0161887, 0, 1.41421, -0.0161887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0153522, 0, 0.000836473, 0
22.5974, 0, 0.0172235, 0, 1.41421, -0.0172235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0164206, 0, 0.00080282, 0
22.6053, 0, 0.0182568, 0, 1.41421, -0.0182568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0174874, 0, 0.000769449, 0
22.6132, 0, 0.0192785, 0, 1.41421, -0.0192785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.018542, 0, 0.000736466, 0
22.6211, 0, 0.0202786, 0, 1.41421, -0.0202786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0195746, 0, 0.000703945, 0
22.629, 0, 0.0212469, 0, 1.41421, -0.0212469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0205749, 0, 0.000671968, 0
22.6369, 0, 0.022173, 0, 1.41421, -0.022173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0215324, 0, 0.000640614, 0
22.6448, 0, 0.0230465, 0, 1.41421, -0.0230465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0224365, 0, 0.000609962, 0
22.6527, 0, 0.0238574, 0, 1.41421, -0.0238574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0232773, 0, 0.000580085, 0
22.6606, 0, 0.024596, 0, 1.41421, -0.024596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0240449, 0, 0.000551053, 0
22.6685, 0, 0.0252534, 0, 1.41421, -0.0252534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0247304, 0, 0.000522928, 0
22.6764, 0, 0.0258213, 0, 1.41421, -0.0258213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0253255, 0, 0.000495766, 0
22.6842, 0, 0.0262926, 0, 1.41421, -0.0262926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.025823, 0, 0.000469618, 0
22.6921, 0, 0.0266612, 0, 1.41421, -0.0266612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0262166, 0, 0.000444524, 0
22.7, 0, 0.0269222, 0, 1.41421, -0.0269222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0265017, 0, 0.000420511, 0
22.7079, 0, 0.0270722, 0, 1.41421, -0.0270722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0266746, 0, 0.00039762, 0
22.7158, 0, 0.0271092, 0, 1.41421, -0.0271092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0267334, 0, 0.000375851, 0
22.7237, 0, 0.0270327, 0, 1.41421, -0.0270327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0266775, 0, 0.00035521, 0
22.7316, 0, 0.0268435, 0, 1.41421, -0.0268435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0265077, 0, 0.000335712, 0
22.7395, 0, 0.0265439, 0, 1.41421, -0.0265439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0262266, 0, 0.000317332, 0
22.7474, 0, 0.0261378, 0, 1.41421, -0.0261378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0258378, 0, 0.000300055, 0
22.7553, 0, 0.0256306, 0, 1.41421, -0.0256306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0253467, 0, 0.000283869, 0
22.7632, 0, 0.0250282, 0, 1.41421, -0.0250282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0247595, 0, 0.000268732, 0
22.7711, 0, 0.0243381, 0, 1.41421, -0.0243381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0240835, 0, 0.000254608, 0
22.779, 0, 0.0235691, 0, 1.41421, -0.0235691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0233276, 0, 0.000241464, 0
22.7869, 0, 0.0227302, 0, 1.41421, -0.0227302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.022501, 0, 0.000229255, 0
22.7948, 0, 0.0218307, 0, 1.41421, -0.0218307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0216128, 0, 0.000217923, 0
22.8027, 0, 0.0208813, 0, 1.41421, -0.0208813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0206739, 0, 0.000207427, 0
22.8106, 0, 0.0198926, 0, 1.41421, -0.0198926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0196949, 0, 0.000197714, 0
22.8185, 0, 0.0188741, 0, 1.41421, -0.0188741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0186854, 0, 0.000188723, 0
22.8264, 0.221011, 0.017837, 0, 1.49031, 0.203174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0176566, 0, 0.000180407, 0
22.8343, 0.778989, 0.0167913, 0, 1.66703, 0.762198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0166186, 0, 0.000172711, 0
22.8422, 1, 0.0157458, 0, 1.73205, 0.984254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0155802, 0, 0.000165577, 0
22.8501, 0, 0.0147105, 0, 1.41421, -0.0147105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0145515, 0, 0.000158959, 0
22.858, 0, 0.0136931, 0, 1.41421, -0.0136931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0135403, 0, 0.000152803, 0
22.8659, 0, 0.0127021, 0, 1.41421, -0.0127021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.012555, 0, 0.000147064, 0
22.8738, 0, 0.0117435, 0, 1.41421, -0.0117435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0116018, 0, 0.000141694, 0
22.8817, 0, 0.0108233, 0, 1.41421, -0.0108233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0106867, 0, 0.000136648, 0
22.8896, 0.201785, 0.00994734, 0, 1.48384, 0.191838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00981545, 0, 0.000131889, 0
22.8975, 0.798215, 0.00911904, 0, 1.67279, 0.789096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00899166, 0, 0.000127378, 0
22.9054, 0, 0.00834178, 0, 1.41421, -0.00834178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0082187, 0, 0.000123078, 0
22.9133, 0, 0.0076184, 0, 1.41421, -0.0076184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00749944, 0, 0.000118961, 0
22.9212, 0, 0.00695052, 0, 1.41421, -0.00695052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00683553, 0, 0.000114997, 0
22.9291, 0, 0.00633856, 0, 1.41421, -0.00633856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0062274, 0, 0.000111159, 0
22.9369, 0, 0.00578319, 0, 1.41421, -0.00578319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00567577, 0, 0.000107427, 0
22.9448, 0, 0.00528393, 0, 1.41421, -0.00528393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00518015, 0, 0.00010378, 0
22.9527, 0, 0.00483944, 0, 1.41421, -0.00483944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00473924, 0, 0.000100201, 0
22.9606, 0, 0.00444855, 0, 1.41421, -0.00444855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00435187, 0, 9.66761e-05, 0
22.9685, 0, 0.00410929, 0, 1.41421, -0.00410929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00401609, 0, 9.31952e-05, 0
22.9764, 0, 0.00381913, 0, 1.41421, -0.00381913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00372938, 0, 8.97464e-05, 0
22.9843, 0, 0.00357569, 0, 1.41421, -0.00357569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00348937, 0, 8.63253e-05, 0
22.9922, 0, 0.00337606, 0, 1.41421, -0.00337606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00329313, 0, 8.29266e-05, 0
23.0001, 0, 0.00321718, 0, 1.41421, -0.00321718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00313764, 0, 7.95474e-05, 0
23.008, 0, 0.00309587, 0, 1.41421, -0.00309587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00301968, 0, 7.61871e-05, 0
23.0159, 0, 0.00300884, 0, 1.41421, -0.00300884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00293599, 0, 7.28463e-05, 0
23.0238, 0, 0.00295272, 0, 1.41421, -0.00295272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00288319, 0, 6.95273e-05, 0
23.0317, 0, 0.00292414, 0, 1.41421, -0.00292414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0028579, 0, 6.62335e-05, 0
23.0396, 0, 0.00291971, 0, 1.41421, -0.00291971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00285674, 0, 6.29695e-05, 0
23.0475, 1, 0.00293607, 0, 1.73205, 0.997064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00287633, 0, 5.97408e-05, 0
23.0554, 0, 0.00296991, 0, 1.41421, -0.00296991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00291336, 0, 5.65534e-05, 0
23.0633, 0, 0.00301801, 0, 1.41421, -0.00301801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0029646, 0, 5.34142e-05, 0
23.0712, 0, 0.00307724, 0, 1.41421, -0.00307724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00302691, 0, 5.03293e-05, 0
23.0791, 0, 0.00314452, 0, 1.41421, -0.00314452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00309721, 0, 4.73082e-05, 0
23.087, 0, 0.00321701, 0, 1.41421, -0.00321701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00317265, 0, 4.43559e-05, 0
23.0949, 0, 0.00329196, 0, 1.41421, -0.00329196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00325048, 0, 4.14795e-05, 0
23.1028, 0, 0.00336674, 0, 1.41421, -0.00336674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00332805, 0, 3.86879e-05, 0
23.1107, 0, 0.00343902, 0, 1.41421, -0.00343902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00340303, 0, 3.59847e-05, 0
23.1186, 0, 0.00350654, 0, 1.41421, -0.00350654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00347316, 0, 3.33778e-05, 0
23.1265, 0, 0.00356732, 0, 1.41421, -0.00356732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00353645, 0, 3.08718e-05, 0
23.1344, 0, 0.00361961, 0, 1.41421, -0.00361961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00359114, 0, 2.84712e-05, 0
23.1423, 0, 0.00366185, 0, 1.41421, -0.00366185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00363567, 0, 2.61798e-05, 0
23.1502, 0, 0.00369277, 0, 1.41421, -0.00369277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00366877, 0, 2.40006e-05, 0
23.1581, 0, 0.00371132, 0, 1.41421, -0.00371132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00368938, 0, 2.19357e-05, 0
23.166, 0, 0.0037167, 0, 1.41421, -0.0037167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00369671, 0, 1.99864e-05, 0
23.1739, 0, 0.00370837, 0, 1.41421, -0.00370837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00369022, 0, 1.81532e-05, 0
23.1818, 0, 0.00368605, 0, 1.41421, -0.00368605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00366961, 0, 1.64357e-05, 0
23.1896, 0, 0.00364968, 0, 1.41421, -0.00364968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00363485, 0, 1.48329e-05, 0
23.1975, 0, 0.00359944, 0, 1.41421, -0.00359944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0035861, 0, 1.33428e-05, 0
23.2054, 0, 0.00353572, 0, 1.41421, -0.00353572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00352375, 0, 1.19626e-05, 0
23.2133, 1, 0.00345915, 0, 1.73205, 0.996541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00344846, 0, 1.06901e-05, 0
23.2212, 0.100595, 0.00337048, 0, 1.44934, 0.0972242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00336096, 0, 9.52067e-06, 0
23.2291, 0.899405, 0.00327062, 0, 1.70276, 0.896135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00326217, 0, 8.45022e-06, 0
23.237, 0, 0.00316072, 0, 1.41421, -0.00316072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00315325, 0, 7.47498e-06, 0
23.2449, 0, 0.00304189, 0, 1.41421, -0.00304189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0030353, 0, 6.58935e-06, 0
23.2528, 0, 0.00291538, 0, 1.41421, -0.00291538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00290959, 0, 5.78835e-06, 0
23.2607, 0, 0.00278261, 0, 1.41421, -0.00278261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00277754, 0, 5.0673e-06, 0
23.2686, 0, 0.00264482, 0, 1.41421, -0.00264482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0026404, 0, 4.42036e-06, 0
23.2765, 0, 0.00250336, 0, 1.41421, -0.00250336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00249952, 0, 3.84225e-06, 0
23.2844, 0, 0.00235964, 0, 1.41421, -0.00235964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00235631, 0, 3.328e-06, 0
23.2923, 0, 0.00221494, 0, 1.41421, -0.00221494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00221207, 0, 2.87239e-06, 0
23.3002, 0, 0.00207039, 0, 1.41421, -0.00207039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00206792, 0, 2.47007e-06, 0
23.3081, 0, 0.00192725, 0, 1.41421, -0.00192725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00192513, 0, 2.11652e-06, 0
23.316, 0, 0.00178656, 0, 1.41421, -0.00178656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00178476, 0, 1.80708e-06, 0
23.3239, 0, 0.00164919, 0, 1.41421, -0.00164919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00164765, 0, 1.53714e-06, 0
23.3318, 0, 0.00151607, 0, 1.41421, -0.00151607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00151477, 0, 1.3028e-06, 0
23.3397, 0, 0.0013879, 0, 1.41421, -0.0013879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013868, 0, 1.10014e-06, 0
23.3476, 0, 0.00126529, 0, 1.41421, -0.00126529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00126436, 0, 9.25589e-07, 0
23.3555, 0, 0.00114872, 0, 1.41421, -0.00114872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00114794, 0, 7.75859e-07, 0
