   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_119.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.8891, 0, 0.51933, 0.516504, 1.41421, -0.51933, 0.516504, 0, 0.516504, 0.516504, 0.516504, 0.516504, 0.516504, 0.516504, 0.516504, 0.516504, 0.516504, 0.516504, 0.516504, 0.516504, 0.516504, 0.516504, 0.516504, 0.516504, 0.516505, 0.516504, 0.517517, 0.518316, 0.516504
15.897, 0, 0.515503, 0.512851, 1.41421, -0.515503, 0.512851, 0, 0.512851, 0.512851, 0.512851, 0.512851, 0.512851, 0.512851, 0.512851, 0.512851, 0.512851, 0.512851, 0.512851, 0.512851, 0.512851, 0.512851, 0.512851, 0.512851, 0.512852, 0.512851, 0.513916, 0.514436, 0.512851
15.9049, 0.325774, 0.510973, 0.508477, 1.52505, -0.185199, 0.508477, 0, 0.508477, 0.508477, 0.508477, 0.508477, 0.508477, 0.508477, 0.508477, 0.508477, 0.508477, 0.508477, 0.508477, 0.508477, 0.508477, 0.508477, 0.508477, 0.508477, 0.508479, 0.508477, 0.509594, 0.509855, 0.508477
15.9127, 1.99765, 0.506115, 0.503757, 1.99941, 1.49153, 0.503757, 0, 0.503757, 0.503757, 0.503757, 0.503757, 0.503757, 0.503757, 0.503757, 0.503757, 0.503757, 0.503757, 0.503757, 0.503757, 0.503757, 0.503757, 0.503757, 0.503757, 0.503758, 0.503757, 0.504925, 0.504946, 0.503757
15.9206, 0.997522, 0.501297, 0.499059, 1.73134, 0.496225, 0.499059, 0, 0.499059, 0.499059, 0.499059, 0.499059, 0.499059, 0.499059, 0.499059, 0.499059, 0.499059, 0.499059, 0.499059, 0.499059, 0.499059, 0.499059, 0.499059, 0.499059, 0.49906, 0.499059, 0.500277, 0.500077, 0.499059
15.9285, 0.679058, 0.497957, 0.495822, 1.63678, 0.181101, 0.495822, 0, 0.495822, 0.495822, 0.495822, 0.495822, 0.495822, 0.495822, 0.495822, 0.495822, 0.495822, 0.495822, 0.495822, 0.495822, 0.495822, 0.495822, 0.495822, 0.495822, 0.495824, 0.495822, 0.497089, 0.496689, 0.495822
15.9364, 2, 0.493957, 0.491909, 2, 1.50604, 0.491909, 0, 0.491909, 0.491909, 0.491909, 0.491909, 0.491909, 0.491909, 0.491909, 0.491909, 0.491909, 0.491909, 0.491909, 0.491909, 0.491909, 0.491909, 0.491909, 0.491909, 0.49191, 0.491909, 0.493224, 0.492641, 0.491909
15.9443, 2.31375, 0.489346, 0.48737, 2.07696, 1.82441, 0.48737, 0, 0.48737, 0.48737, 0.48737, 0.48737, 0.48737, 0.48737, 0.48737, 0.48737, 0.48737, 0.48737, 0.48737, 0.48737, 0.48737, 0.48737, 0.48737, 0.48737, 0.487371, 0.48737, 0.488731, 0.487984, 0.48737
15.9522, 1.68625, 0.484452, 0.482532, 1.91996, 1.20179, 0.482532, 0, 0.482532, 0.482532, 0.482532, 0.482532, 0.482532, 0.482532, 0.482532, 0.482532, 0.482532, 0.482532, 0.482532, 0.482532, 0.482532, 0.482532, 0.482532, 0.482532, 0.482534, 0.482532, 0.483939, 0.483044, 0.482532
15.9601, 1, 0.479594, 0.477719, 1.73205, 0.520406, 0.477719, 0, 0.477719, 0.477719, 0.477719, 0.477719, 0.477719, 0.477719, 0.477719, 0.477719, 0.477719, 0.477719, 0.477719, 0.477719, 0.477719, 0.477719, 0.477719, 0.477719, 0.47772, 0.477719, 0.479169, 0.478142, 0.477719
15.9679, 1, 0.476324, 0.474482, 1.73205, 0.523676, 0.474482, 0, 0.474482, 0.474482, 0.474482, 0.474482, 0.474482, 0.474482, 0.474482, 0.474482, 0.474482, 0.474482, 0.474482, 0.474482, 0.474482, 0.474482, 0.474482, 0.474482, 0.474483, 0.474482, 0.475975, 0.47483, 0.474482
15.9758, 0, 0.472452, 0.470634, 1.41421, -0.472452, 0.470634, 0, 0.470634, 0.470634, 0.470634, 0.470634, 0.470634, 0.470634, 0.470634, 0.470634, 0.470634, 0.470634, 0.470634, 0.470634, 0.470634, 0.470634, 0.470634, 0.470634, 0.470635, 0.470634, 0.472167, 0.470917, 0.470634
15.9837, 1.9052, 0.468015, 0.466211, 1.97616, 1.43719, 0.466211, 0, 0.466211, 0.466211, 0.466211, 0.466211, 0.466211, 0.466211, 0.466211, 0.466211, 0.466211, 0.466211, 0.466211, 0.466211, 0.466211, 0.466211, 0.466211, 0.466211, 0.466213, 0.466211, 0.467784, 0.466441, 0.466211
15.9916, 3.0948, 0.463313, 0.461517, 2.25717, 2.63148, 0.461517, 0, 0.461517, 0.461517, 0.461517, 0.461517, 0.461517, 0.461517, 0.461517, 0.461517, 0.461517, 0.461517, 0.461517, 0.461517, 0.461517, 0.461517, 0.461517, 0.461517, 0.461518, 0.461517, 0.463127, 0.461701, 0.461517
15.9995, 0.593978, 0.458642, 0.456845, 1.61058, 0.135337, 0.456845, 0, 0.456845, 0.456845, 0.456845, 0.456845, 0.456845, 0.456845, 0.456845, 0.456845, 0.456845, 0.456845, 0.456845, 0.456845, 0.456845, 0.456845, 0.456845, 0.456845, 0.456847, 0.456845, 0.458493, 0.456993, 0.456845
16.0074, 2.40602, 0.455136, 0.453335, 2.09905, 1.95089, 0.453335, 0, 0.453335, 0.453335, 0.453335, 0.453335, 0.453335, 0.453335, 0.453335, 0.453335, 0.453335, 0.453335, 0.453335, 0.453335, 0.453335, 0.453335, 0.453335, 0.453335, 0.453336, 0.453335, 0.455018, 0.453452, 0.453335
16.0153, 1.29195, 0.451101, 0.44929, 1.81437, 0.840845, 0.44929, 0, 0.44929, 0.44929, 0.44929, 0.44929, 0.44929, 0.44929, 0.44929, 0.44929, 0.44929, 0.44929, 0.44929, 0.44929, 0.44929, 0.44929, 0.44929, 0.44929, 0.449292, 0.44929, 0.451007, 0.449383, 0.44929
16.0231, 0.708055, 0.44657, 0.444747, 1.64562, 0.261484, 0.444747, 0, 0.444747, 0.444747, 0.444747, 0.444747, 0.444747, 0.444747, 0.444747, 0.444747, 0.444747, 0.444747, 0.444747, 0.444747, 0.444747, 0.444747, 0.444747, 0.444747, 0.444748, 0.444747, 0.446497, 0.444819, 0.444747
16.031, 1, 0.441809, 0.43997, 1.73205, 0.558191, 0.43997, 0, 0.43997, 0.43997, 0.43997, 0.43997, 0.43997, 0.43997, 0.43997, 0.43997, 0.43997, 0.43997, 0.43997, 0.43997, 0.43997, 0.43997, 0.43997, 0.43997, 0.439971, 0.43997, 0.441752, 0.440026, 0.43997
16.0389, 1, 0.437076, 0.435218, 1.73205, 0.562924, 0.435218, 0, 0.435218, 0.435218, 0.435218, 0.435218, 0.435218, 0.435218, 0.435218, 0.435218, 0.435218, 0.435218, 0.435218, 0.435218, 0.435218, 0.435218, 0.435218, 0.435218, 0.43522, 0.435218, 0.437031, 0.435262, 0.435218
16.0468, 0, 0.433633, 0.431755, 1.41421, -0.433633, 0.431755, 0, 0.431755, 0.431755, 0.431755, 0.431755, 0.431755, 0.431755, 0.431755, 0.431755, 0.431755, 0.431755, 0.431755, 0.431755, 0.431755, 0.431755, 0.431755, 0.431755, 0.431757, 0.431755, 0.433599, 0.431788, 0.431755
16.0547, 1, 0.429698, 0.427798, 1.73205, 0.570302, 0.427798, 0, 0.427798, 0.427798, 0.427798, 0.427798, 0.427798, 0.427798, 0.427798, 0.427798, 0.427798, 0.427798, 0.427798, 0.427798, 0.427798, 0.427798, 0.427798, 0.427798, 0.4278, 0.427798, 0.429671, 0.427824, 0.427798
16.0626, 1.27754, 0.425297, 0.423374, 1.8104, 0.85224, 0.423374, 0, 0.423374, 0.423374, 0.423374, 0.423374, 0.423374, 0.423374, 0.423374, 0.423374, 0.423374, 0.423374, 0.423374, 0.423374, 0.423374, 0.423374, 0.423374, 0.423374, 0.423376, 0.423374, 0.425276, 0.423393, 0.423374
16.0705, 1.72246, 0.420678, 0.418732, 1.92937, 1.30178, 0.418732, 0, 0.418732, 0.418732, 0.418732, 0.418732, 0.418732, 0.418732, 0.418732, 0.418732, 0.418732, 0.418732, 0.418732, 0.418732, 0.418732, 0.418732, 0.418732, 0.418732, 0.418733, 0.418732, 0.420663, 0.418746, 0.418732
16.0784, 2, 0.416086, 0.414115, 2, 1.58391, 0.414115, 0, 0.414115, 0.414115, 0.414115, 0.414115, 0.414115, 0.414115, 0.414115, 0.414115, 0.414115, 0.414115, 0.414115, 0.414115, 0.414115, 0.414115, 0.414115, 0.414115, 0.414117, 0.414115, 0.416074, 0.414126, 0.414115
16.0862, 0, 0.412476, 0.41048, 1.41421, -0.412476, 0.41048, 0, 0.41048, 0.41048, 0.41048, 0.41048, 0.41048, 0.41048, 0.41048, 0.41048, 0.41048, 0.41048, 0.41048, 0.41048, 0.41048, 0.41048, 0.41048, 0.41048, 0.410481, 0.41048, 0.412467, 0.410488, 0.41048
16.0941, 0, 0.408421, 0.406399, 1.41421, -0.408421, 0.406399, 0, 0.406399, 0.406399, 0.406399, 0.406399, 0.406399, 0.406399, 0.406399, 0.406399, 0.406399, 0.406399, 0.406399, 0.406399, 0.406399, 0.406399, 0.406399, 0.406399, 0.4064, 0.406399, 0.408413, 0.406405, 0.406399
16.102, 0, 0.403946, 0.401898, 1.41421, -0.403946, 0.401898, 0, 0.401898, 0.401898, 0.401898, 0.401898, 0.401898, 0.401898, 0.401898, 0.401898, 0.401898, 0.401898, 0.401898, 0.401898, 0.401898, 0.401898, 0.401898, 0.401898, 0.401899, 0.401898, 0.40394, 0.401902, 0.401898
16.1099, 1.52633, 0.399278, 0.397204, 1.87785, 1.12705, 0.397204, 0, 0.397204, 0.397204, 0.397204, 0.397204, 0.397204, 0.397204, 0.397204, 0.397204, 0.397204, 0.397204, 0.397204, 0.397204, 0.397204, 0.397204, 0.397204, 0.397204, 0.397205, 0.397204, 0.399274, 0.397207, 0.397204
16.1178, 1.47367, 0.394638, 0.392537, 1.86378, 1.07903, 0.392537, 0, 0.392537, 0.392537, 0.392537, 0.392537, 0.392537, 0.392537, 0.392537, 0.392537, 0.392537, 0.392537, 0.392537, 0.392537, 0.392537, 0.392537, 0.392537, 0.392537, 0.392538, 0.392537, 0.394635, 0.392539, 0.392537
16.1257, 0, 0.391143, 0.389014, 1.41421, -0.391143, 0.389014, 0, 0.389014, 0.389014, 0.389014, 0.389014, 0.389014, 0.389014, 0.389014, 0.389014, 0.389014, 0.389014, 0.389014, 0.389014, 0.389014, 0.389014, 0.389014, 0.389014, 0.389016, 0.389014, 0.39114, 0.389016, 0.389014
16.1336, 0.255886, 0.387206, 0.38505, 1.50196, -0.13132, 0.38505, 0, 0.38505, 0.38505, 0.38505, 0.38505, 0.38505, 0.38505, 0.38505, 0.38505, 0.38505, 0.38505, 0.38505, 0.38505, 0.38505, 0.38505, 0.38505, 0.38505, 0.385051, 0.38505, 0.387203, 0.385051, 0.38505
16.1414, 1.74411, 0.382849, 0.380665, 1.93497, 1.36127, 0.380665, 0, 0.380665, 0.380665, 0.380665, 0.380665, 0.380665, 0.380665, 0.380665, 0.380665, 0.380665, 0.380665, 0.380665, 0.380665, 0.380665, 0.380665, 0.380665, 0.380665, 0.380666, 0.380665, 0.382846, 0.380666, 0.380665
16.1493, 0, 0.378298, 0.376087, 1.41421, -0.378298, 0.376087, 0, 0.376087, 0.376087, 0.376087, 0.376087, 0.376087, 0.376087, 0.376087, 0.376087, 0.376087, 0.376087, 0.376087, 0.376087, 0.376087, 0.376087, 0.376087, 0.376087, 0.376088, 0.376087, 0.378296, 0.376087, 0.376087
16.1572, 0, 0.373776, 0.371536, 1.41421, -0.373776, 0.371536, 0, 0.371536, 0.371536, 0.371536, 0.371536, 0.371536, 0.371536, 0.371536, 0.371536, 0.371536, 0.371536, 0.371536, 0.371536, 0.371536, 0.371536, 0.371536, 0.371536, 0.371537, 0.371536, 0.373774, 0.371536, 0.371536
16.1651, 0, 0.370224, 0.367954, 1.41421, -0.370224, 0.367954, 0, 0.367954, 0.367954, 0.367954, 0.367954, 0.367954, 0.367954, 0.367954, 0.367954, 0.367954, 0.367954, 0.367954, 0.367954, 0.367954, 0.367954, 0.367954, 0.367954, 0.367956, 0.367954, 0.370222, 0.367955, 0.367954
16.173, 0, 0.366242, 0.363944, 1.41421, -0.366242, 0.363944, 0, 0.363944, 0.363944, 0.363944, 0.363944, 0.363944, 0.363944, 0.363944, 0.363944, 0.363944, 0.363944, 0.363944, 0.363944, 0.363944, 0.363944, 0.363944, 0.363944, 0.363945, 0.363944, 0.36624, 0.363944, 0.363944
16.1809, 1.48278, 0.361851, 0.359523, 1.86622, 1.12092, 0.359523, 0, 0.359523, 0.359523, 0.359523, 0.359523, 0.359523, 0.359523, 0.359523, 0.359523, 0.359523, 0.359523, 0.359523, 0.359523, 0.359523, 0.359523, 0.359523, 0.359523, 0.359524, 0.359523, 0.361849, 0.359523, 0.359523
16.1887, 1.51722, 0.357273, 0.354915, 1.87543, 1.15995, 0.354915, 0, 0.354915, 0.354915, 0.354915, 0.354915, 0.354915, 0.354915, 0.354915, 0.354915, 0.354915, 0.354915, 0.354915, 0.354915, 0.354915, 0.354915, 0.354915, 0.354915, 0.354916, 0.354915, 0.357271, 0.354915, 0.354915
16.1966, 2.23656, 0.352725, 0.350336, 2.05829, 1.88383, 0.350336, 0, 0.350336, 0.350336, 0.350336, 0.350336, 0.350336, 0.350336, 0.350336, 0.350336, 0.350336, 0.350336, 0.350336, 0.350336, 0.350336, 0.350336, 0.350336, 0.350336, 0.350338, 0.350336, 0.352723, 0.350337, 0.350336
16.2045, 0.997769, 0.349324, 0.346904, 1.73141, 0.648446, 0.346904, 0, 0.346904, 0.346904, 0.346904, 0.346904, 0.346904, 0.346904, 0.346904, 0.346904, 0.346904, 0.346904, 0.346904, 0.346904, 0.346904, 0.346904, 0.346904, 0.346904, 0.346905, 0.346904, 0.349321, 0.346905, 0.346904
16.2124, 2.99752, 0.345478, 0.343026, 2.23551, 2.65204, 0.343026, 0, 0.343026, 0.343026, 0.343026, 0.343026, 0.343026, 0.343026, 0.343026, 0.343026, 0.343026, 0.343026, 0.343026, 0.343026, 0.343026, 0.343026, 0.343026, 0.343026, 0.343028, 0.343026, 0.345475, 0.343028, 0.343026
16.2203, 1.99749, 0.341207, 0.338724, 1.99937, 1.65629, 0.338724, 0, 0.338724, 0.338724, 0.338724, 0.338724, 0.338724, 0.338724, 0.338724, 0.338724, 0.338724, 0.338724, 0.338724, 0.338724, 0.338724, 0.338724, 0.338724, 0.338724, 0.338725, 0.338724, 0.341204, 0.338726, 0.338724
16.2282, 0.77066, 0.336743, 0.334227, 1.66453, 0.433918, 0.334227, 0, 0.334227, 0.334227, 0.334227, 0.334227, 0.334227, 0.334227, 0.334227, 0.334227, 0.334227, 0.334227, 0.334227, 0.334227, 0.334227, 0.334227, 0.334227, 0.334227, 0.334228, 0.334227, 0.336739, 0.334229, 0.334227
16.2361, 0, 0.332309, 0.329759, 1.41421, -0.332309, 0.329759, 0, 0.329759, 0.329759, 0.329759, 0.329759, 0.329759, 0.329759, 0.329759, 0.329759, 0.329759, 0.329759, 0.329759, 0.329759, 0.329759, 0.329759, 0.329759, 0.329759, 0.329761, 0.329759, 0.332304, 0.329763, 0.329759
16.2439, 0, 0.328931, 0.326348, 1.41421, -0.328931, 0.326348, 0, 0.326348, 0.326348, 0.326348, 0.326348, 0.326348, 0.326348, 0.326348, 0.326348, 0.326348, 0.326348, 0.326348, 0.326348, 0.326348, 0.326348, 0.326348, 0.326348, 0.326349, 0.326348, 0.328925, 0.326352, 0.326348
16.2518, 0, 0.325105, 0.322487, 1.41421, -0.325105, 0.322487, 0, 0.322487, 0.322487, 0.322487, 0.322487, 0.322487, 0.322487, 0.322487, 0.322487, 0.322487, 0.322487, 0.322487, 0.322487, 0.322487, 0.322487, 0.322487, 0.322487, 0.322488, 0.322487, 0.325098, 0.322493, 0.322487
16.2597, 1, 0.320849, 0.318195, 1.73205, 0.679151, 0.318195, 0, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318196, 0.318195, 0.32084, 0.318203, 0.318195
16.2676, 1.21487, 0.316397, 0.313706, 1.79301, 0.898473, 0.313706, 0, 0.313706, 0.313706, 0.313706, 0.313706, 0.313706, 0.313706, 0.313706, 0.313706, 0.313706, 0.313706, 0.313706, 0.313706, 0.313706, 0.313706, 0.313706, 0.313706, 0.313708, 0.313706, 0.316386, 0.313716, 0.313706
16.2755, 0.997769, 0.311978, 0.309249, 1.73141, 0.685791, 0.309249, 0, 0.309249, 0.309249, 0.309249, 0.309249, 0.309249, 0.309249, 0.309249, 0.309249, 0.309249, 0.309249, 0.309249, 0.309249, 0.309249, 0.309249, 0.309249, 0.309249, 0.309251, 0.309249, 0.311964, 0.309262, 0.309249
16.2834, 0.787361, 0.30877, 0.306003, 1.66954, 0.47859, 0.306003, 0, 0.306003, 0.306003, 0.306003, 0.306003, 0.306003, 0.306003, 0.306003, 0.306003, 0.306003, 0.306003, 0.306003, 0.306003, 0.306003, 0.306003, 0.306003, 0.306003, 0.306004, 0.306003, 0.308753, 0.306019, 0.306003
16.2913, 0, 0.305092, 0.302285, 1.41421, -0.305092, 0.302285, 0, 0.302285, 0.302285, 0.302285, 0.302285, 0.302285, 0.302285, 0.302285, 0.302285, 0.302285, 0.302285, 0.302285, 0.302285, 0.302285, 0.302285, 0.302285, 0.302285, 0.302287, 0.302285, 0.305071, 0.302305, 0.302285
16.2992, 0, 0.300964, 0.298116, 1.41421, -0.300964, 0.298116, 0, 0.298116, 0.298116, 0.298116, 0.298116, 0.298116, 0.298116, 0.298116, 0.298116, 0.298116, 0.298116, 0.298116, 0.298116, 0.298116, 0.298116, 0.298116, 0.298116, 0.298117, 0.298116, 0.300939, 0.298141, 0.298116
16.307, 0.20285, 0.296632, 0.293741, 1.4842, -0.0937818, 0.293741, 0, 0.293741, 0.293741, 0.293741, 0.293741, 0.293741, 0.293741, 0.293741, 0.293741, 0.293741, 0.293741, 0.293741, 0.293741, 0.293741, 0.293741, 0.293741, 0.293741, 0.293742, 0.293741, 0.296601, 0.293771, 0.293741
16.3149, 0.79715, 0.292333, 0.289398, 1.67247, 0.504817, 0.289398, 0, 0.289398, 0.289398, 0.289398, 0.289398, 0.289398, 0.289398, 0.289398, 0.289398, 0.289398, 0.289398, 0.289398, 0.289398, 0.289398, 0.289398, 0.289398, 0.289398, 0.289399, 0.289398, 0.292295, 0.289434, 0.289398
16.3228, 0, 0.289216, 0.286235, 1.41421, -0.289216, 0.286235, 0, 0.286235, 0.286235, 0.286235, 0.286235, 0.286235, 0.286235, 0.286235, 0.286235, 0.286235, 0.286235, 0.286235, 0.286235, 0.286235, 0.286235, 0.286235, 0.286235, 0.286236, 0.286235, 0.289171, 0.286279, 0.286235
16.3307, 1, 0.285616, 0.282587, 1.73205, 0.714384, 0.282587, 0, 0.282587, 0.282587, 0.282587, 0.282587, 0.282587, 0.282587, 0.282587, 0.282587, 0.282587, 0.282587, 0.282587, 0.282587, 0.282587, 0.282587, 0.282587, 0.282587, 0.282589, 0.282587, 0.285562, 0.28264, 0.282587
16.3386, 0, 0.281552, 0.278474, 1.41421, -0.281552, 0.278474, 0, 0.278474, 0.278474, 0.278474, 0.278474, 0.278474, 0.278474, 0.278474, 0.278474, 0.278474, 0.278474, 0.278474, 0.278474, 0.278474, 0.278474, 0.278474, 0.278474, 0.278475, 0.278474, 0.281488, 0.278536, 0.278474
16.3465, 1, 0.277277, 0.274148, 1.73205, 0.722723, 0.274148, 0, 0.274148, 0.274148, 0.274148, 0.274148, 0.274148, 0.274148, 0.274148, 0.274148, 0.274148, 0.274148, 0.274148, 0.274148, 0.274148, 0.274148, 0.274148, 0.274148, 0.274149, 0.274148, 0.277202, 0.274222, 0.274148
16.3544, 0, 0.273039, 0.269856, 1.41421, -0.273039, 0.269856, 0, 0.269856, 0.269856, 0.269856, 0.269856, 0.269856, 0.269856, 0.269856, 0.269856, 0.269856, 0.269856, 0.269856, 0.269856, 0.269856, 0.269856, 0.269856, 0.269856, 0.269857, 0.269856, 0.272951, 0.269943, 0.269856
16.3622, 1.186, 0.270104, 0.266865, 1.78494, 0.915894, 0.266865, 0, 0.266865, 0.266865, 0.266865, 0.266865, 0.266865, 0.266865, 0.266865, 0.266865, 0.266865, 0.266865, 0.266865, 0.266865, 0.266865, 0.266865, 0.266865, 0.266865, 0.266867, 0.266865, 0.270001, 0.266966, 0.266865
16.3701, 0.814002, 0.266663, 0.263366, 1.6775, 0.54734, 0.263366, 0, 0.263366, 0.263366, 0.263366, 0.263366, 0.263366, 0.263366, 0.263366, 0.263366, 0.263366, 0.263366, 0.263366, 0.263366, 0.263366, 0.263366, 0.263366, 0.263366, 0.263368, 0.263366, 0.266544, 0.263483, 0.263366
16.378, 0.181165, 0.262736, 0.25938, 1.47688, -0.0815716, 0.25938, 0, 0.25938, 0.25938, 0.25938, 0.25938, 0.25938, 0.25938, 0.25938, 0.25938, 0.25938, 0.25938, 0.25938, 0.25938, 0.25938, 0.25938, 0.25938, 0.25938, 0.259381, 0.25938, 0.2626, 0.259515, 0.25938
16.3859, 1.81884, 0.25859, 0.255171, 1.95418, 1.56025, 0.255171, 0, 0.255171, 0.255171, 0.255171, 0.255171, 0.255171, 0.255171, 0.255171, 0.255171, 0.255171, 0.255171, 0.255171, 0.255171, 0.255171, 0.255171, 0.255171, 0.255171, 0.255173, 0.255171, 0.258435, 0.255325, 0.255171
16.3938, 2, 0.25448, 0.250997, 2, 1.74552, 0.250997, 0, 0.250997, 0.250997, 0.250997, 0.250997, 0.250997, 0.250997, 0.250997, 0.250997, 0.250997, 0.250997, 0.250997, 0.250997, 0.250997, 0.250997, 0.250997, 0.250997, 0.250998, 0.250997, 0.254304, 0.251171, 0.250997
16.4017, 0.173854, 0.251685, 0.248136, 1.4744, -0.0778317, 0.248136, 0, 0.248136, 0.248136, 0.248136, 0.248136, 0.248136, 0.248136, 0.248136, 0.248136, 0.248136, 0.248136, 0.248136, 0.248136, 0.248136, 0.248136, 0.248136, 0.248136, 0.248138, 0.248136, 0.251488, 0.248332, 0.248136
16.4096, 1.82615, 0.248368, 0.244751, 1.95605, 1.57778, 0.244751, 0, 0.244751, 0.244751, 0.244751, 0.244751, 0.244751, 0.244751, 0.244751, 0.244751, 0.244751, 0.244751, 0.244751, 0.244751, 0.244751, 0.244751, 0.244751, 0.244751, 0.244752, 0.244751, 0.248148, 0.244969, 0.244751
16.4174, 1, 0.244549, 0.240861, 1.73205, 0.755451, 0.240861, 0, 0.240861, 0.240861, 0.240861, 0.240861, 0.240861, 0.240861, 0.240861, 0.240861, 0.240861, 0.240861, 0.240861, 0.240861, 0.240861, 0.240861, 0.240861, 0.240861, 0.240863, 0.240861, 0.244305, 0.241104, 0.240861
16.4253, 0, 0.240501, 0.236742, 1.41421, -0.240501, 0.236742, 0, 0.236742, 0.236742, 0.236742, 0.236742, 0.236742, 0.236742, 0.236742, 0.236742, 0.236742, 0.236742, 0.236742, 0.236742, 0.236742, 0.236742, 0.236742, 0.236742, 0.236744, 0.236742, 0.240232, 0.23701, 0.236742
16.4332, 1, 0.23649, 0.232659, 1.73205, 0.76351, 0.232659, 0, 0.232659, 0.232659, 0.232659, 0.232659, 0.232659, 0.232659, 0.232659, 0.232659, 0.232659, 0.232659, 0.232659, 0.232659, 0.232659, 0.232659, 0.232659, 0.232659, 0.23266, 0.232659, 0.236196, 0.232951, 0.232659
16.4411, 2.16187, 0.233872, 0.229968, 2.04007, 1.928, 0.229968, 0, 0.229968, 0.229968, 0.229968, 0.229968, 0.229968, 0.229968, 0.229968, 0.229968, 0.229968, 0.229968, 0.229968, 0.229968, 0.229968, 0.229968, 0.229968, 0.229968, 0.229969, 0.229968, 0.233553, 0.230285, 0.229968
16.449, 0.838126, 0.23071, 0.226732, 1.68467, 0.607416, 0.226732, 0, 0.226732, 0.226732, 0.226732, 0.226732, 0.226732, 0.226732, 0.226732, 0.226732, 0.226732, 0.226732, 0.226732, 0.226732, 0.226732, 0.226732, 0.226732, 0.226732, 0.226733, 0.226732, 0.230366, 0.227074, 0.226732
16.4569, 0, 0.227025, 0.222974, 1.41421, -0.227025, 0.222974, 0, 0.222974, 0.222974, 0.222974, 0.222974, 0.222974, 0.222974, 0.222974, 0.222974, 0.222974, 0.222974, 0.222974, 0.222974, 0.222974, 0.222974, 0.222974, 0.222974, 0.222975, 0.222974, 0.226658, 0.22334, 0.222974
16.4648, 1, 0.223102, 0.218977, 1.73205, 0.776898, 0.218977, 0, 0.218977, 0.218977, 0.218977, 0.218977, 0.218977, 0.218977, 0.218977, 0.218977, 0.218977, 0.218977, 0.218977, 0.218977, 0.218977, 0.218977, 0.218977, 0.218977, 0.218978, 0.218977, 0.222711, 0.219366, 0.218977
16.4726, 3, 0.219215, 0.215016, 2.23607, 2.78079, 0.215016, 0, 0.215016, 0.215016, 0.215016, 0.215016, 0.215016, 0.215016, 0.215016, 0.215016, 0.215016, 0.215016, 0.215016, 0.215016, 0.215016, 0.215016, 0.215016, 0.215016, 0.215018, 0.215016, 0.218802, 0.215428, 0.215016
16.4805, 2, 0.216757, 0.212487, 2, 1.78324, 0.212487, 0, 0.212487, 0.212487, 0.212487, 0.212487, 0.212487, 0.212487, 0.212487, 0.212487, 0.212487, 0.212487, 0.212487, 0.212487, 0.212487, 0.212487, 0.212487, 0.212487, 0.212488, 0.212487, 0.216324, 0.212918, 0.212487
16.4884, 1, 0.213738, 0.209397, 1.73205, 0.786262, 0.209397, 0, 0.209397, 0.209397, 0.209397, 0.209397, 0.209397, 0.209397, 0.209397, 0.209397, 0.209397, 0.209397, 0.209397, 0.209397, 0.209397, 0.209397, 0.209397, 0.209397, 0.209399, 0.209397, 0.213288, 0.209846, 0.209397
16.4963, 1.14477, 0.210182, 0.205772, 1.77335, 0.934587, 0.205772, 0, 0.205772, 0.205772, 0.205772, 0.205772, 0.205772, 0.205772, 0.205772, 0.205772, 0.205772, 0.205772, 0.205772, 0.205772, 0.205772, 0.205772, 0.205772, 0.205772, 0.205774, 0.205772, 0.209716, 0.206236, 0.205772
16.5042, 1.85523, 0.206379, 0.201903, 1.96347, 1.64885, 0.201903, 0, 0.201903, 0.201903, 0.201903, 0.201903, 0.201903, 0.201903, 0.201903, 0.201903, 0.201903, 0.201903, 0.201903, 0.201903, 0.201903, 0.201903, 0.201903, 0.201903, 0.201904, 0.201903, 0.205901, 0.202379, 0.201903
16.5121, 0.14006, 0.202611, 0.19807, 1.46289, -0.0625515, 0.19807, 0, 0.19807, 0.19807, 0.19807, 0.19807, 0.19807, 0.19807, 0.19807, 0.19807, 0.19807, 0.19807, 0.19807, 0.19807, 0.19807, 0.19807, 0.19807, 0.19807, 0.198071, 0.19807, 0.202124, 0.198556, 0.19807
16.52, 0.997701, 0.200343, 0.195739, 1.73139, 0.797358, 0.195739, 0, 0.195739, 0.195739, 0.195739, 0.195739, 0.195739, 0.195739, 0.195739, 0.195739, 0.195739, 0.195739, 0.195739, 0.195739, 0.195739, 0.195739, 0.195739, 0.195739, 0.19574, 0.195739, 0.199849, 0.196231, 0.195739
